GENE_ID	locusLine	bin_1_43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
1_MACS_peak_19441_lociStitched	chr5(.):55307482-55309067	0.208
2_MACS_peak_19442_lociStitched	chr5(.):55325084-55334265	0.1197
1_MACS_peak_19444_lociStitched	chr5(.):55345585-55347647	0.1724
1_MACS_peak_19445_lociStitched	chr5(.):55365991-55368935	0.2353
1_MACS_peak_19446_lociStitched	chr5(.):55375857-55377976	0.2174
1_MACS_peak_19447_lociStitched	chr5(.):55390123-55392234	0.2059
1_MACS_peak_19448_lociStitched	chr5(.):55400537-55402617	0.2485
3_MACS_peak_19449_lociStitched	chr5(.):55436890-55453730	0.1994
1_MACS_peak_19452_lociStitched	chr5(.):55463092-55464450	0.1838
1_MACS_peak_19453_lociStitched	chr5(.):55565820-55566909	0.2051
1_MACS_peak_19454_lociStitched	chr5(.):55623310-55627047	0.2075
1_MACS_peak_19455_lociStitched	chr5(.):55707463-55712334	0.256
1_MACS_peak_19456_lociStitched	chr5(.):55774482-55778162	0.1888
1_MACS_peak_19457_lociStitched	chr5(.):55797446-55799125	0.205
1_MACS_peak_19458_lociStitched	chr5(.):55883806-55886272	0.2859
3_MACS_peak_19459_lociStitched	chr5(.):55954346-55967459	0.1654
1_MACS_peak_19462_lociStitched	chr5(.):55981580-55983430	0.1935
1_MACS_peak_19463_lociStitched	chr5(.):56031479-56033098	0.1798
1_MACS_peak_19464_lociStitched	chr5(.):56109169-56115590	0.1791
1_MACS_peak_19465_lociStitched	chr5(.):56124660-56125779	0.1702
2_MACS_peak_19466_lociStitched	chr5(.):56134096-56137286	0.1777
1_MACS_peak_19468_lociStitched	chr5(.):56147674-56148701	0.1425
1_MACS_peak_19469_lociStitched	chr5(.):56204245-56207124	0.283
1_MACS_peak_19470_lociStitched	chr5(.):56245917-56248747	0.1519
2_MACS_peak_19471_lociStitched	chr5(.):56325878-56328703	0.2648
1_MACS_peak_19473_lociStitched	chr5(.):56467275-56473217	0.236
1_MACS_peak_19474_lociStitched	chr5(.):56794598-56795900	0.2446
2_MACS_peak_19475_lociStitched	chr5(.):56825554-56828126	0.1399
1_MACS_peak_19477_lociStitched	chr5(.):57367199-57368807	0.2302
1_MACS_peak_19478_lociStitched	chr5(.):57389183-57390710	0.2372
1_MACS_peak_19479_lociStitched	chr5(.):57519991-57521185	0.2149
1_MACS_peak_19480_lociStitched	chr5(.):57755175-57757140	0.2604
1_MACS_peak_19481_lociStitched	chr5(.):58055126-58056327	0.1105
1_MACS_peak_19482_lociStitched	chr5(.):58334378-58336040	0.1731
1_MACS_peak_19483_lociStitched	chr5(.):58422697-58424273	0.1579
1_MACS_peak_19484_lociStitched	chr5(.):58456764-58458371	0.1743
1_MACS_peak_19485_lociStitched	chr5(.):58688996-58690353	0.1487
3_MACS_peak_19486_lociStitched	chr5(.):58852777-58866250	0.1811
2_MACS_peak_19489_lociStitched	chr5(.):58885855-58895435	0.1712
1_MACS_peak_19491_lociStitched	chr5(.):58940786-58941724	0.1007
1_MACS_peak_19492_lociStitched	chr5(.):58954789-58959757	0.2016
1_MACS_peak_19493_lociStitched	chr5(.):58981258-58982728	0.1206
1_MACS_peak_19494_lociStitched	chr5(.):59127191-59128174	0.1102
1_MACS_peak_19495_lociStitched	chr5(.):59817113-59818680	0.2652
1_MACS_peak_19496_lociStitched	chr5(.):59892748-59895234	0.2025
1_MACS_peak_19497_lociStitched	chr5(.):59994661-59996858	0.1926
1_MACS_peak_19498_lociStitched	chr5(.):60139012-60140832	0.1675
1_MACS_peak_19499_lociStitched	chr5(.):60240311-60242362	0.2192
1_MACS_peak_19500_lociStitched	chr5(.):60457223-60459433	0.2621
1_MACS_peak_19501_lociStitched	chr5(.):60601980-60603537	0.2735
1_MACS_peak_19502_lociStitched	chr5(.):60614222-60617178	0.2767
2_MACS_peak_19503_lociStitched	chr5(.):60625858-60629878	0.1227
1_MACS_peak_19505_lociStitched	chr5(.):61518908-61520337	0.2144
1_MACS_peak_19506_lociStitched	chr5(.):61601037-61603773	0.2059
1_MACS_peak_19507_lociStitched	chr5(.):61698570-61700916	0.2823
1_MACS_peak_19508_lociStitched	chr5(.):61707701-61709631	0.1793
1_MACS_peak_19509_lociStitched	chr5(.):61756180-61757536	0.2023
1_MACS_peak_19510_lociStitched	chr5(.):61788173-61792003	0.1382
1_MACS_peak_19511_lociStitched	chr5(.):61817008-61817932	0.149
4_MACS_peak_19512_lociStitched	chr5(.):61873945-61884417	0.1497
1_MACS_peak_19516_lociStitched	chr5(.):61894581-61898290	0.2016
3_MACS_peak_19517_lociStitched	chr5(.):61911589-61925063	0.1251
1_MACS_peak_19520_lociStitched	chr5(.):61945052-61946241	0.1705
1_MACS_peak_19521_lociStitched	chr5(.):61984579-61991466	0.2418
1_MACS_peak_19522_lociStitched	chr5(.):62015614-62016901	0.2551
2_MACS_peak_19523_lociStitched	chr5(.):62073760-62080535	0.158
1_MACS_peak_19525_lociStitched	chr5(.):62100051-62101321	0.1184
1_MACS_peak_19526_lociStitched	chr5(.):62858371-62859971	0.2739
2_MACS_peak_19527_lociStitched	chr5(.):63457049-63462451	0.1498
1_MACS_peak_19529_lociStitched	chr5(.):64063477-64065535	0.2928
1_MACS_peak_19530_lociStitched	chr5(.):64330415-64332583	0.2181
1_MACS_peak_19531_lociStitched	chr5(.):64398355-64399660	0.1392
1_MACS_peak_19532_lociStitched	chr5(.):64470627-64471211	0.0369
1_MACS_peak_19533_lociStitched	chr5(.):64777123-64778449	0.2625
1_MACS_peak_19534_lociStitched	chr5(.):64858169-64860108	0.1945
1_MACS_peak_19535_lociStitched	chr5(.):64919104-64921914	0.2473
1_MACS_peak_19536_lociStitched	chr5(.):65016999-65019301	0.2089
1_MACS_peak_19537_lociStitched	chr5(.):65075229-65076282	0.1647
3_MACS_peak_19538_lociStitched	chr5(.):65115059-65123156	0.2132
1_MACS_peak_19541_lociStitched	chr5(.):65220198-65224530	0.1868
1_MACS_peak_19542_lociStitched	chr5(.):65265221-65267576	0.1892
1_MACS_peak_19543_lociStitched	chr5(.):65439048-65441860	0.2671
1_MACS_peak_19544_lociStitched	chr5(.):65849569-65851081	0.2198
1_MACS_peak_19545_lociStitched	chr5(.):65912743-65913970	0.1832
1_MACS_peak_19546_lociStitched	chr5(.):65996815-65997805	0.178
1_MACS_peak_19547_lociStitched	chr5(.):66124152-66126575	0.2669
1_MACS_peak_19548_lociStitched	chr5(.):66299138-66301310	0.3257
1_MACS_peak_19549_lociStitched	chr5(.):66461783-66462792	0.1747
2_MACS_peak_19550_lociStitched	chr5(.):66511008-66518481	0.1555
1_MACS_peak_19552_lociStitched	chr5(.):66915878-66917204	0.2233
1_MACS_peak_19553_lociStitched	chr5(.):67510748-67513416	0.17
1_MACS_peak_19554_lociStitched	chr5(.):67582908-67585410	0.1895
1_MACS_peak_19555_lociStitched	chr5(.):67729493-67731183	0.2253
1_MACS_peak_19556_lociStitched	chr5(.):68006863-68007752	0.1634
1_MACS_peak_19557_lociStitched	chr5(.):68338627-68339784	0.3337
1_MACS_peak_19558_lociStitched	chr5(.):68389410-68391202	0.2432
1_MACS_peak_19559_lociStitched	chr5(.):68462208-68464363	0.2303
1_MACS_peak_19560_lociStitched	chr5(.):68484506-68486551	0.2491
2_MACS_peak_19561_lociStitched	chr5(.):68507135-68514713	0.1594
1_MACS_peak_19563_lociStitched	chr5(.):68529896-68531694	0.2969
1_MACS_peak_19564_lociStitched	chr5(.):68627205-68629396	0.2154
2_MACS_peak_19565_lociStitched	chr5(.):68664123-68671846	0.1835
1_MACS_peak_19567_lociStitched	chr5(.):68710535-68711580	0.1249
1_MACS_peak_19568_lociStitched	chr5(.):68787925-68790000	0.1644
1_MACS_peak_19569_lociStitched	chr5(.):68855225-68856997	0.2153
1_MACS_peak_19570_lociStitched	chr5(.):69005080-69007462	0.1783
1_MACS_peak_19571_lociStitched	chr5(.):69139361-69141570	0.1312
1_MACS_peak_19572_lociStitched	chr5(.):69320689-69322158	0.1459
1_MACS_peak_19573_lociStitched	chr5(.):69344744-69346302	0.1648
1_MACS_peak_19574_lociStitched	chr5(.):69584748-69587278	0.1793
1_MACS_peak_19575_lociStitched	chr5(.):69696087-69698323	0.1538
1_MACS_peak_19576_lociStitched	chr5(.):69710483-69711906	0.1611
1_MACS_peak_19577_lociStitched	chr5(.):69880738-69883140	0.1696
1_MACS_peak_19578_lociStitched	chr5(.):70014438-70016969	0.1703
1_MACS_peak_19579_lociStitched	chr5(.):70196096-70197543	0.2068
1_MACS_peak_19580_lociStitched	chr5(.):70220307-70221842	0.2822
1_MACS_peak_19581_lociStitched	chr5(.):70362694-70364189	0.2259
1_MACS_peak_19582_lociStitched	chr5(.):70584729-70586755	0.221
1_MACS_peak_19583_lociStitched	chr5(.):70751025-70752926	0.2233
1_MACS_peak_19584_lociStitched	chr5(.):70882188-70884206	0.2612
1_MACS_peak_19585_lociStitched	chr5(.):71202533-71203749	0.1794
1_MACS_peak_19586_lociStitched	chr5(.):71403635-71405465	0.169
1_MACS_peak_19587_lociStitched	chr5(.):71589019-71590337	0.1872
1_MACS_peak_19588_lociStitched	chr5(.):71603058-71605122	0.2624
1_MACS_peak_19589_lociStitched	chr5(.):71615285-71617138	0.2658
1_MACS_peak_19590_lociStitched	chr5(.):71760710-71762596	0.1826
1_MACS_peak_19591_lociStitched	chr5(.):72111108-72113636	0.2397
1_MACS_peak_19592_lociStitched	chr5(.):72143501-72145655	0.2083
1_MACS_peak_19593_lociStitched	chr5(.):72251157-72252978	0.1915
1_MACS_peak_19594_lociStitched	chr5(.):72682454-72684492	0.2436
1_MACS_peak_19595_lociStitched	chr5(.):72743262-72745365	0.1037
1_MACS_peak_19596_lociStitched	chr5(.):72792813-72795428	0.2609
1_MACS_peak_19597_lociStitched	chr5(.):72860190-72862480	0.2358
1_MACS_peak_19598_lociStitched	chr5(.):72913004-72914186	0.1818
1_MACS_peak_19599_lociStitched	chr5(.):72921227-72922245	0.1235
1_MACS_peak_19600_lociStitched	chr5(.):73622236-73623617	0.2485
1_MACS_peak_19601_lociStitched	chr5(.):73872207-73873831	0.1787
1_MACS_peak_19602_lociStitched	chr5(.):73935603-73938453	0.1745
1_MACS_peak_19603_lociStitched	chr5(.):73980541-73982375	0.2284
1_MACS_peak_19604_lociStitched	chr5(.):74061759-74063995	0.2758
1_MACS_peak_19605_lociStitched	chr5(.):74147229-74148677	0.2466
2_MACS_peak_19606_lociStitched	chr5(.):74161176-74166158	0.1049
1_MACS_peak_19608_lociStitched	chr5(.):74343925-74345266	0.2048
1_MACS_peak_19609_lociStitched	chr5(.):74532042-74533651	0.2251
1_MACS_peak_19610_lociStitched	chr5(.):74631738-74634162	0.3186
1_MACS_peak_19611_lociStitched	chr5(.):74662017-74664048	0.1804
1_MACS_peak_19612_lociStitched	chr5(.):74806133-74808610	0.2877
1_MACS_peak_19613_lociStitched	chr5(.):74819396-74820608	0.2162
1_MACS_peak_19614_lociStitched	chr5(.):75012084-75013987	0.2569
2_MACS_peak_19615_lociStitched	chr5(.):75134583-75144791	0.1319
1_MACS_peak_19617_lociStitched	chr5(.):75379122-75380669	0.1416
1_MACS_peak_19618_lociStitched	chr5(.):75394478-75395967	0.1774
1_MACS_peak_19619_lociStitched	chr5(.):75471279-75472597	0.2218
4_MACS_peak_19620_lociStitched	chr5(.):75585726-75600895	0.149
2_MACS_peak_19624_lociStitched	chr5(.):75620690-75628493	0.1492
1_MACS_peak_19626_lociStitched	chr5(.):75696789-75702390	0.2286
1_MACS_peak_19627_lociStitched	chr5(.):75816514-75818059	0.1413
1_MACS_peak_19628_lociStitched	chr5(.):75841592-75845331	0.278
1_MACS_peak_19629_lociStitched	chr5(.):75860250-75861288	0.1431
2_MACS_peak_19630_lociStitched	chr5(.):75877395-75886744	0.1602
1_MACS_peak_19632_lociStitched	chr5(.):75933410-75935279	0.1895
2_MACS_peak_19633_lociStitched	chr5(.):76011633-76017498	0.1667
2_MACS_peak_19635_lociStitched	chr5(.):76032409-76035947	0.2249
1_MACS_peak_19637_lociStitched	chr5(.):76151467-76152545	0.1603
1_MACS_peak_19638_lociStitched	chr5(.):76169143-76172172	0.2478
1_MACS_peak_19639_lociStitched	chr5(.):76325532-76327273	0.3009
1_MACS_peak_19640_lociStitched	chr5(.):76382267-76383550	0.1876
1_MACS_peak_19641_lociStitched	chr5(.):76786562-76788705	0.2627
1_MACS_peak_19642_lociStitched	chr5(.):76925729-76927602	0.1641
1_MACS_peak_19643_lociStitched	chr5(.):77070760-77073024	0.3337
1_MACS_peak_19644_lociStitched	chr5(.):77232843-77234078	0.2385
1_MACS_peak_19645_lociStitched	chr5(.):77517463-77518778	0.1918
1_MACS_peak_19646_lociStitched	chr5(.):77589513-77591883	0.2476
1_MACS_peak_19647_lociStitched	chr5(.):77655182-77657512	0.257
1_MACS_peak_19648_lociStitched	chr5(.):77805841-77806732	0.1343
1_MACS_peak_19649_lociStitched	chr5(.):77870001-77870668	0.0756
1_MACS_peak_19650_lociStitched	chr5(.):77943824-77944946	0.1262
1_MACS_peak_19651_lociStitched	chr5(.):78022642-78025107	0.2042
1_MACS_peak_19652_lociStitched	chr5(.):78053219-78055144	0.1623
1_MACS_peak_19653_lociStitched	chr5(.):78096749-78098162	0.1944
2_MACS_peak_19654_lociStitched	chr5(.):78120236-78124803	0.1211
1_MACS_peak_19656_lociStitched	chr5(.):78279479-78282159	0.1919
1_MACS_peak_19657_lociStitched	chr5(.):78530802-78534590	0.1942
1_MACS_peak_19658_lociStitched	chr5(.):78752233-78753956	0.1913
1_MACS_peak_19659_lociStitched	chr5(.):78808998-78811289	0.2257
1_MACS_peak_19660_lociStitched	chr5(.):78842776-78844670	0.2501
1_MACS_peak_19661_lociStitched	chr5(.):78856609-78857984	0.1862
1_MACS_peak_19662_lociStitched	chr5(.):78907088-78909617	0.2331
1_MACS_peak_19663_lociStitched	chr5(.):78995646-78996479	0.1429
1_MACS_peak_19664_lociStitched	chr5(.):79181469-79183755	0.2174
1_MACS_peak_19665_lociStitched	chr5(.):79276309-79277650	0.1753
1_MACS_peak_19666_lociStitched	chr5(.):79285355-79287937	0.2624
1_MACS_peak_19667_lociStitched	chr5(.):79476694-79478077	0.1427
2_MACS_peak_19668_lociStitched	chr5(.):79541478-79552990	0.1559
2_MACS_peak_19670_lociStitched	chr5(.):79694775-79704842	0.15
1_MACS_peak_19672_lociStitched	chr5(.):79783233-79784772	0.2105
1_MACS_peak_19673_lociStitched	chr5(.):79949370-79952009	0.1859
1_MACS_peak_19674_lociStitched	chr5(.):80050461-80052128	0.2211
1_MACS_peak_19675_lociStitched	chr5(.):80449929-80451455	0.1892
1_MACS_peak_19676_lociStitched	chr5(.):80596469-80598152	0.3028
1_MACS_peak_19677_lociStitched	chr5(.):80885937-80887345	0.1596
1_MACS_peak_19678_lociStitched	chr5(.):81044625-81048516	0.1733
1_MACS_peak_19679_lociStitched	chr5(.):81073904-81076113	0.2287
1_MACS_peak_19680_lociStitched	chr5(.):81145821-81152203	0.2404
1_MACS_peak_19681_lociStitched	chr5(.):81266438-81268932	0.1958
1_MACS_peak_19682_lociStitched	chr5(.):81469257-81471222	0.2712
2_MACS_peak_19683_lociStitched	chr5(.):81568393-81575084	0.1534
1_MACS_peak_19685_lociStitched	chr5(.):81669990-81671304	0.2045
1_MACS_peak_19686_lociStitched	chr5(.):81794774-81796723	0.1905
1_MACS_peak_19687_lociStitched	chr5(.):82116046-82117978	0.2782
1_MACS_peak_19688_lociStitched	chr5(.):82177040-82178019	0.1439
1_MACS_peak_19689_lociStitched	chr5(.):82307193-82308719	0.2799
1_MACS_peak_19690_lociStitched	chr5(.):82372355-82374315	0.2505
1_MACS_peak_19691_lociStitched	chr5(.):82769204-82770652	0.2132
1_MACS_peak_19692_lociStitched	chr5(.):82834752-82835683	0.1186
1_MACS_peak_19693_lociStitched	chr5(.):83139604-83141594	0.26
1_MACS_peak_19694_lociStitched	chr5(.):85247370-85248078	0.1291
1_MACS_peak_19695_lociStitched	chr5(.):85913382-85914881	0.2693
1_MACS_peak_19696_lociStitched	chr5(.):86026891-86028397	0.1762
1_MACS_peak_19697_lociStitched	chr5(.):86314969-86317007	0.3266
3_MACS_peak_19698_lociStitched	chr5(.):86365274-86378755	0.1804
1_MACS_peak_19701_lociStitched	chr5(.):86398710-86400593	0.2083
3_MACS_peak_19702_lociStitched	chr5(.):86408335-86420695	0.2436
1_MACS_peak_19705_lociStitched	chr5(.):86431429-86436524	0.2014
1_MACS_peak_19706_lociStitched	chr5(.):86553941-86555006	0.2074
1_MACS_peak_19707_lociStitched	chr5(.):86562490-86565517	0.2535
2_MACS_peak_19708_lociStitched	chr5(.):86635864-86644281	0.1295
1_MACS_peak_19710_lociStitched	chr5(.):86685598-86686747	0.1852
1_MACS_peak_19711_lociStitched	chr5(.):86707344-86709735	0.2866
1_MACS_peak_19712_lociStitched	chr5(.):87145455-87147800	0.2144
1_MACS_peak_19713_lociStitched	chr5(.):87563792-87565924	0.251
1_MACS_peak_19714_lociStitched	chr5(.):87797713-87799003	0.1754
5_MACS_peak_19715_lociStitched	chr5(.):87954420-87976842	0.1753
2_MACS_peak_19720_lociStitched	chr5(.):88027344-88033060	0.1587
1_MACS_peak_19722_lociStitched	chr5(.):88041902-88043264	0.1805
1_MACS_peak_19723_lociStitched	chr5(.):88110330-88130795	0.2299
1_MACS_peak_19724_lociStitched	chr5(.):88170831-88187059	0.2644
1_MACS_peak_19725_lociStitched	chr5(.):88366515-88368763	0.1488
1_MACS_peak_19726_lociStitched	chr5(.):88527811-88529588	0.1879
1_MACS_peak_19727_lociStitched	chr5(.):88565210-88570364	0.2754
4_MACS_peak_19728_lociStitched	chr5(.):88595650-88617568	0.2175
2_MACS_peak_19732_lociStitched	chr5(.):88634755-88651621	0.2112
1_MACS_peak_19734_lociStitched	chr5(.):88668538-88671153	0.1935
1_MACS_peak_19735_lociStitched	chr5(.):88691356-88693453	0.3099
1_MACS_peak_19736_lociStitched	chr5(.):88716485-88717596	0.2865
1_MACS_peak_19737_lociStitched	chr5(.):88729901-88734580	0.2453
1_MACS_peak_19738_lociStitched	chr5(.):88893180-88894779	0.1465
1_MACS_peak_19739_lociStitched	chr5(.):88902571-88904222	0.1765
1_MACS_peak_19740_lociStitched	chr5(.):89025296-89026244	0.2165
1_MACS_peak_19741_lociStitched	chr5(.):89704409-89707013	0.2626
1_MACS_peak_19742_lociStitched	chr5(.):89735439-89736360	0.2298
1_MACS_peak_19743_lociStitched	chr5(.):89768828-89771075	0.2678
1_MACS_peak_19744_lociStitched	chr5(.):89814354-89815413	0.2105
1_MACS_peak_19745_lociStitched	chr5(.):89824060-89826625	0.2842
1_MACS_peak_19746_lociStitched	chr5(.):89853859-89855477	0.2889
1_MACS_peak_19747_lociStitched	chr5(.):89934730-89938458	0.185
1_MACS_peak_19748_lociStitched	chr5(.):90484950-90486858	0.2971
1_MACS_peak_19749_lociStitched	chr5(.):90544894-90545944	0.1437
4_MACS_peak_19750_lociStitched	chr5(.):90561655-90577438	0.1467
1_MACS_peak_19754_lociStitched	chr5(.):90587424-90589999	0.1841
2_MACS_peak_19755_lociStitched	chr5(.):90606598-90611074	0.1937
1_MACS_peak_19757_lociStitched	chr5(.):90627355-90628961	0.2296
1_MACS_peak_19758_lociStitched	chr5(.):90656316-90658215	0.229
1_MACS_peak_19759_lociStitched	chr5(.):90674232-90681193	0.2802
1_MACS_peak_19760_lociStitched	chr5(.):91057522-91058815	0.1145
1_MACS_peak_19761_lociStitched	chr5(.):91397209-91397894	0.1131
1_MACS_peak_19762_lociStitched	chr5(.):91736887-91739816	0.1679
1_MACS_peak_19763_lociStitched	chr5(.):91790126-91791708	0.2268
1_MACS_peak_19764_lociStitched	chr5(.):91839346-91842249	0.2396
1_MACS_peak_19765_lociStitched	chr5(.):92242969-92245589	0.2022
1_MACS_peak_19766_lociStitched	chr5(.):92413685-92414767	0.2146
1_MACS_peak_19767_lociStitched	chr5(.):93446560-93448118	0.1812
1_MACS_peak_19768_lociStitched	chr5(.):93505484-93506871	0.2136
1_MACS_peak_19769_lociStitched	chr5(.):93952946-93955270	0.1896
1_MACS_peak_19770_lociStitched	chr5(.):93967150-93968479	0.1557
2_MACS_peak_19771_lociStitched	chr5(.):94037624-94044032	0.1719
1_MACS_peak_19773_lociStitched	chr5(.):94058521-94059583	0.1692
1_MACS_peak_19774_lociStitched	chr5(.):94128533-94129982	0.2499
2_MACS_peak_19775_lociStitched	chr5(.):94416715-94424218	0.1368
1_MACS_peak_19777_lociStitched	chr5(.):94878574-94879791	0.1748
1_MACS_peak_19778_lociStitched	chr5(.):94889530-94892160	0.2727
1_MACS_peak_19779_lociStitched	chr5(.):94982085-94983658	0.268
2_MACS_peak_19780_lociStitched	chr5(.):95061316-95067914	0.1581
1_MACS_peak_19782_lociStitched	chr5(.):95094747-95097622	0.28
1_MACS_peak_19783_lociStitched	chr5(.):95116576-95117726	0.2963
1_MACS_peak_19784_lociStitched	chr5(.):95143488-95145863	0.2119
1_MACS_peak_19785_lociStitched	chr5(.):95156669-95161023	0.2783
2_MACS_peak_19786_lociStitched	chr5(.):95169389-95179728	0.1745
1_MACS_peak_19788_lociStitched	chr5(.):95204522-95206858	0.1864
2_MACS_peak_19789_lociStitched	chr5(.):95258904-95264900	0.2049
1_MACS_peak_19791_lociStitched	chr5(.):95285310-95286342	0.2342
1_MACS_peak_19792_lociStitched	chr5(.):95295505-95298029	0.2892
1_MACS_peak_19793_lociStitched	chr5(.):95774523-95776441	0.1794
1_MACS_peak_19794_lociStitched	chr5(.):95963203-95964198	0.1858
1_MACS_peak_19795_lociStitched	chr5(.):95996525-95999150	0.2285
1_MACS_peak_19796_lociStitched	chr5(.):96038558-96039803	0.1756
1_MACS_peak_19797_lociStitched	chr5(.):96142490-96144690	0.2036
1_MACS_peak_19798_lociStitched	chr5(.):96151605-96153232	0.3589
1_MACS_peak_19799_lociStitched	chr5(.):96211251-96213533	0.2596
1_MACS_peak_19800_lociStitched	chr5(.):96221067-96222602	0.2246
1_MACS_peak_19801_lociStitched	chr5(.):96231244-96233301	0.2291
1_MACS_peak_19802_lociStitched	chr5(.):96268239-96273162	0.2725
1_MACS_peak_19803_lociStitched	chr5(.):96502669-96504122	0.2069
1_MACS_peak_19804_lociStitched	chr5(.):96518031-96520084	0.3595
1_MACS_peak_19805_lociStitched	chr5(.):96527855-96529426	0.1966
1_MACS_peak_19806_lociStitched	chr5(.):97405488-97406394	0.2038
1_MACS_peak_19807_lociStitched	chr5(.):98108551-98111043	0.2313
2_MACS_peak_19808_lociStitched	chr5(.):98262645-98269932	0.1608
2_MACS_peak_19810_lociStitched	chr5(.):98362558-98369643	0.173
1_MACS_peak_19812_lociStitched	chr5(.):98493027-98494521	0.1376
1_MACS_peak_19813_lociStitched	chr5(.):99278446-99283094	0.1973
1_MACS_peak_19814_lociStitched	chr5(.):99851653-99855667	0.2053
1_MACS_peak_19815_lociStitched	chr5(.):99870249-99872480	0.2336
1_MACS_peak_19816_lociStitched	chr5(.):100067062-100068475	0.2118
2_MACS_peak_19817_lociStitched	chr5(.):100112804-100117092	0.1844
1_MACS_peak_19819_lociStitched	chr5(.):100125523-100126814	0.2738
1_MACS_peak_19820_lociStitched	chr5(.):100167979-100168997	0.18
1_MACS_peak_19821_lociStitched	chr5(.):100187545-100191704	0.1926
1_MACS_peak_19822_lociStitched	chr5(.):100207810-100209919	0.244
2_MACS_peak_19823_lociStitched	chr5(.):100224196-100241805	0.1989
1_MACS_peak_19825_lociStitched	chr5(.):100345420-100346668	0.2087
1_MACS_peak_19826_lociStitched	chr5(.):100853100-100854774	0.1157
1_MACS_peak_19827_lociStitched	chr5(.):101233293-101234242	0.1031
1_MACS_peak_19828_lociStitched	chr5(.):101631144-101633242	0.2212
2_MACS_peak_19829_lociStitched	chr5(.):102089974-102098617	0.1554
1_MACS_peak_19831_lociStitched	chr5(.):102453496-102457222	0.2187
1_MACS_peak_19832_lociStitched	chr5(.):102546948-102548401	0.187
1_MACS_peak_19833_lociStitched	chr5(.):102593670-102596391	0.2421
1_MACS_peak_19834_lociStitched	chr5(.):102606745-102608272	0.1568
1_MACS_peak_19835_lociStitched	chr5(.):102882102-102883188	0.2102
1_MACS_peak_19836_lociStitched	chr5(.):102897628-102898867	0.1926
1_MACS_peak_19837_lociStitched	chr5(.):103513269-103515368	0.3088
1_MACS_peak_19838_lociStitched	chr5(.):103651789-103653044	0.0966
1_MACS_peak_19839_lociStitched	chr5(.):103697543-103698305	0.1038
1_MACS_peak_19840_lociStitched	chr5(.):105462489-105464478	0.2219
1_MACS_peak_19841_lociStitched	chr5(.):105937158-105938134	0.1251
1_MACS_peak_19842_lociStitched	chr5(.):106015520-106016913	0.1967
1_MACS_peak_19843_lociStitched	chr5(.):106811951-106813482	0.2215
1_MACS_peak_19844_lociStitched	chr5(.):106906479-106908021	0.1728
1_MACS_peak_19845_lociStitched	chr5(.):107715881-107719710	0.224
1_MACS_peak_19846_lociStitched	chr5(.):107855929-107858350	0.2849
1_MACS_peak_19847_lociStitched	chr5(.):108016731-108018265	0.1889
1_MACS_peak_19848_lociStitched	chr5(.):108063000-108065163	0.2787
1_MACS_peak_19849_lociStitched	chr5(.):108083211-108085751	0.232
1_MACS_peak_19850_lociStitched	chr5(.):108193367-108195232	0.1725
1_MACS_peak_19851_lociStitched	chr5(.):108259954-108261132	0.3511
1_MACS_peak_19852_lociStitched	chr5(.):108363837-108367018	0.2045
1_MACS_peak_19853_lociStitched	chr5(.):108583147-108584895	0.2203
1_MACS_peak_19854_lociStitched	chr5(.):108743648-108747687	0.2268
1_MACS_peak_19855_lociStitched	chr5(.):108980967-108981985	0.1408
1_MACS_peak_19856_lociStitched	chr5(.):109023851-109034318	0.2302
1_MACS_peak_19857_lociStitched	chr5(.):109074037-109080147	0.23
2_MACS_peak_19858_lociStitched	chr5(.):109187747-109202267	0.1696
5_MACS_peak_19860_lociStitched	chr5(.):109251426-109282541	0.1694
1_MACS_peak_19865_lociStitched	chr5(.):109388754-109391477	0.2348
1_MACS_peak_19866_lociStitched	chr5(.):109603754-109605286	0.1577
1_MACS_peak_19867_lociStitched	chr5(.):110073696-110075879	0.2116
1_MACS_peak_19868_lociStitched	chr5(.):110086905-110089232	0.1954
1_MACS_peak_19869_lociStitched	chr5(.):110427540-110429181	0.2233
1_MACS_peak_19870_lociStitched	chr5(.):110588514-110591329	0.1701
1_MACS_peak_19871_lociStitched	chr5(.):110833641-110834901	0.1514
1_MACS_peak_19872_lociStitched	chr5(.):110847333-110849322	0.1989
1_MACS_peak_19873_lociStitched	chr5(.):111092070-111094633	0.1354
1_MACS_peak_19874_lociStitched	chr5(.):111496030-111497821	0.2195
1_MACS_peak_19875_lociStitched	chr5(.):111753174-111756488	0.2428
2_MACS_peak_19876_lociStitched	chr5(.):111855638-111860299	0.1599
1_MACS_peak_19878_lociStitched	chr5(.):111963796-111964879	0.1814
1_MACS_peak_19879_lociStitched	chr5(.):112027739-112028510	0.102
1_MACS_peak_19880_lociStitched	chr5(.):112042515-112044421	0.2602
1_MACS_peak_19881_lociStitched	chr5(.):112092832-112093600	0.2395
1_MACS_peak_19882_lociStitched	chr5(.):112196118-112198016	0.1893
2_MACS_peak_19883_lociStitched	chr5(.):112204674-112216693	0.1782
2_MACS_peak_19885_lociStitched	chr5(.):112256144-112267045	0.2256
1_MACS_peak_19887_lociStitched	chr5(.):112298953-112300257	0.2771
1_MACS_peak_19888_lociStitched	chr5(.):112311318-112313681	0.2965
1_MACS_peak_19889_lociStitched	chr5(.):112357721-112359558	0.2191
1_MACS_peak_19890_lociStitched	chr5(.):112382359-112388082	0.1901
