GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
2_MACS_peak_27963_lociStitched	chr9(.):102015540-102022337	0.2077
1_MACS_peak_27965_lociStitched	chr9(.):102253742-102254595	0.1653
2_MACS_peak_27966_lociStitched	chr9(.):102275656-102279224	0.1135
1_MACS_peak_27968_lociStitched	chr9(.):102524331-102525499	0.2353
1_MACS_peak_27969_lociStitched	chr9(.):102581304-102587670	0.2032
1_MACS_peak_27970_lociStitched	chr9(.):102668687-102669974	0.1674
1_MACS_peak_27971_lociStitched	chr9(.):102860243-102862308	0.2496
1_MACS_peak_27972_lociStitched	chr9(.):103114223-103115809	0.1677
1_MACS_peak_27973_lociStitched	chr9(.):103173521-103174643	0.1845
1_MACS_peak_27974_lociStitched	chr9(.):103188837-103189460	0.238
1_MACS_peak_27975_lociStitched	chr9(.):103210195-103211168	0.214
1_MACS_peak_27976_lociStitched	chr9(.):103235501-103236735	0.0959
1_MACS_peak_27977_lociStitched	chr9(.):103248549-103249357	0.1128
1_MACS_peak_27978_lociStitched	chr9(.):103360579-103361536	0.1974
1_MACS_peak_27979_lociStitched	chr9(.):103790240-103791594	0.1563
1_MACS_peak_27980_lociStitched	chr9(.):104160332-104161893	0.2679
1_MACS_peak_27981_lociStitched	chr9(.):104189661-104190835	0.2655
1_MACS_peak_27982_lociStitched	chr9(.):104211169-104212135	0.2317
2_MACS_peak_27983_lociStitched	chr9(.):104292407-104296726	0.1993
1_MACS_peak_27985_lociStitched	chr9(.):105558289-105559170	0.1547
1_MACS_peak_27986_lociStitched	chr9(.):105673314-105673933	0.135
1_MACS_peak_27987_lociStitched	chr9(.):106855585-106857166	0.2341
1_MACS_peak_27988_lociStitched	chr9(.):107509342-107511213	0.1676
1_MACS_peak_27989_lociStitched	chr9(.):107525411-107527496	0.1744
1_MACS_peak_27990_lociStitched	chr9(.):107537274-107538516	0.1535
1_MACS_peak_27991_lociStitched	chr9(.):107631243-107631930	0.1082
1_MACS_peak_27992_lociStitched	chr9(.):107688404-107691145	0.1702
1_MACS_peak_27993_lociStitched	chr9(.):107729912-107731324	0.1755
1_MACS_peak_27994_lociStitched	chr9(.):107752461-107754705	0.1995
1_MACS_peak_27995_lociStitched	chr9(.):107953595-107955151	0.1477
2_MACS_peak_27996_lociStitched	chr9(.):108006140-108010111	0.1721
1_MACS_peak_27998_lociStitched	chr9(.):108020331-108021609	0.1736
1_MACS_peak_27999_lociStitched	chr9(.):108147444-108148198	0.1832
1_MACS_peak_28000_lociStitched	chr9(.):108209488-108211200	0.1803
1_MACS_peak_28001_lociStitched	chr9(.):108319976-108321003	0.2076
1_MACS_peak_28002_lociStitched	chr9(.):108418415-108419354	0.1119
1_MACS_peak_28003_lociStitched	chr9(.):108456353-108458106	0.175
1_MACS_peak_28004_lociStitched	chr9(.):109244755-109245702	0.1486
1_MACS_peak_28005_lociStitched	chr9(.):109624327-109626760	0.1693
1_MACS_peak_28006_lociStitched	chr9(.):109786124-109787018	0.2037
1_MACS_peak_28007_lociStitched	chr9(.):109796077-109796843	0.1451
1_MACS_peak_28008_lociStitched	chr9(.):110044740-110046881	0.2283
1_MACS_peak_28009_lociStitched	chr9(.):110102747-110104203	0.1996
1_MACS_peak_28010_lociStitched	chr9(.):110123539-110124759	0.1362
1_MACS_peak_28011_lociStitched	chr9(.):110227583-110228811	0.2039
1_MACS_peak_28012_lociStitched	chr9(.):110242294-110243115	0.0726
2_MACS_peak_28013_lociStitched	chr9(.):110250156-110253269	0.1262
1_MACS_peak_28015_lociStitched	chr9(.):110333001-110333901	0.1303
1_MACS_peak_28016_lociStitched	chr9(.):110349562-110350201	0.0485
1_MACS_peak_28017_lociStitched	chr9(.):110399945-110402721	0.1614
1_MACS_peak_28018_lociStitched	chr9(.):110636537-110637509	0.2488
2_MACS_peak_28019_lociStitched	chr9(.):111031414-111035374	0.1835
1_MACS_peak_28021_lociStitched	chr9(.):111647950-111648780	0.0904
1_MACS_peak_28022_lociStitched	chr9(.):111695591-111697393	0.2588
1_MACS_peak_28023_lociStitched	chr9(.):111774476-111776193	0.1517
1_MACS_peak_28024_lociStitched	chr9(.):111880909-111882877	0.2237
1_MACS_peak_28025_lociStitched	chr9(.):111943225-111944218	0.2818
1_MACS_peak_28026_lociStitched	chr9(.):112083143-112083983	0.2942
1_MACS_peak_28027_lociStitched	chr9(.):112131276-112132196	0.1495
1_MACS_peak_28028_lociStitched	chr9(.):112163347-112164404	0.1903
1_MACS_peak_28029_lociStitched	chr9(.):112178051-112179073	0.1744
1_MACS_peak_28030_lociStitched	chr9(.):112260631-112261342	0.1519
1_MACS_peak_28031_lociStitched	chr9(.):112542197-112543032	0.0783
1_MACS_peak_28032_lociStitched	chr9(.):112679560-112681765	0.2787
1_MACS_peak_28033_lociStitched	chr9(.):112736126-112737356	0.2766
2_MACS_peak_28034_lociStitched	chr9(.):112809906-112813844	0.2084
1_MACS_peak_28036_lociStitched	chr9(.):112827340-112828403	0.2382
1_MACS_peak_28037_lociStitched	chr9(.):112863494-112864727	0.3788
1_MACS_peak_28038_lociStitched	chr9(.):112872245-112873359	0.222
2_MACS_peak_28039_lociStitched	chr9(.):112904990-112911354	0.2053
2_MACS_peak_28041_lociStitched	chr9(.):112918243-112924761	0.2457
2_MACS_peak_28043_lociStitched	chr9(.):112954956-112957425	0.1718
1_MACS_peak_28045_lociStitched	chr9(.):113016991-113020244	0.2505
1_MACS_peak_28046_lociStitched	chr9(.):113570607-113571635	0.2015
1_MACS_peak_28047_lociStitched	chr9(.):113714466-113715666	0.2733
1_MACS_peak_28048_lociStitched	chr9(.):113799863-113800546	0.0761
1_MACS_peak_28049_lociStitched	chr9(.):114176583-114177194	0.1485
2_MACS_peak_28050_lociStitched	chr9(.):114244689-114247127	0.1498
1_MACS_peak_28052_lociStitched	chr9(.):114359975-114361163	0.1391
1_MACS_peak_28053_lociStitched	chr9(.):114392993-114394595	0.2388
1_MACS_peak_28054_lociStitched	chr9(.):114423976-114424869	0.1134
1_MACS_peak_28055_lociStitched	chr9(.):114658251-114660514	0.1522
1_MACS_peak_28056_lociStitched	chr9(.):114688453-114689584	0.1686
1_MACS_peak_28057_lociStitched	chr9(.):114747356-114748143	0.1575
1_MACS_peak_28058_lociStitched	chr9(.):114774170-114775150	0.2272
1_MACS_peak_28059_lociStitched	chr9(.):114793432-114795025	0.2152
1_MACS_peak_28060_lociStitched	chr9(.):114813953-114814858	0.2453
1_MACS_peak_28061_lociStitched	chr9(.):114840491-114841525	0.1719
1_MACS_peak_28062_lociStitched	chr9(.):114936444-114937612	0.0935
1_MACS_peak_28063_lociStitched	chr9(.):115094905-115096756	0.1817
1_MACS_peak_28064_lociStitched	chr9(.):115140847-115143131	0.2489
1_MACS_peak_28065_lociStitched	chr9(.):115248225-115250305	0.0948
1_MACS_peak_28066_lociStitched	chr9(.):115461134-115462069	0.1076
1_MACS_peak_28067_lociStitched	chr9(.):115479681-115480942	0.1588
1_MACS_peak_28068_lociStitched	chr9(.):115512313-115514524	0.1785
1_MACS_peak_28069_lociStitched	chr9(.):115818505-115819468	0.1141
2_MACS_peak_28070_lociStitched	chr9(.):115842129-115845952	0.0841
2_MACS_peak_28072_lociStitched	chr9(.):115873279-115875858	0.1269
1_MACS_peak_28074_lociStitched	chr9(.):115912779-115914105	0.1415
1_MACS_peak_28075_lociStitched	chr9(.):115982824-115984575	0.2376
1_MACS_peak_28076_lociStitched	chr9(.):116036742-116038605	0.3
1_MACS_peak_28077_lociStitched	chr9(.):116060817-116062444	0.1942
1_MACS_peak_28078_lociStitched	chr9(.):116101497-116103149	0.2109
2_MACS_peak_28079_lociStitched	chr9(.):116109874-116115445	0.233
1_MACS_peak_28081_lociStitched	chr9(.):116138121-116140054	0.1408
3_MACS_peak_28082_lociStitched	chr9(.):116162661-116174214	0.165
3_MACS_peak_28085_lociStitched	chr9(.):116279009-116293210	0.1754
1_MACS_peak_28088_lociStitched	chr9(.):116310669-116311685	0.118
1_MACS_peak_28089_lociStitched	chr9(.):116326946-116328904	0.1607
2_MACS_peak_28090_lociStitched	chr9(.):116340472-116345673	0.2179
1_MACS_peak_28092_lociStitched	chr9(.):116501991-116502806	0.0716
1_MACS_peak_28093_lociStitched	chr9(.):116569625-116570366	0.1808
1_MACS_peak_28094_lociStitched	chr9(.):116638634-116639305	0.0609
1_MACS_peak_28095_lociStitched	chr9(.):116917283-116918114	0.1162
1_MACS_peak_28096_lociStitched	chr9(.):116925368-116926437	0.1099
1_MACS_peak_28097_lociStitched	chr9(.):117044433-117045770	0.1745
1_MACS_peak_28098_lociStitched	chr9(.):117067857-117068812	0.1875
2_MACS_peak_28099_lociStitched	chr9(.):117128072-117136742	0.222
1_MACS_peak_28101_lociStitched	chr9(.):117146930-117151307	0.2475
1_MACS_peak_28102_lociStitched	chr9(.):117159480-117161634	0.2351
2_MACS_peak_28103_lociStitched	chr9(.):117210753-117215864	0.2785
1_MACS_peak_28105_lociStitched	chr9(.):117246256-117248261	0.2836
1_MACS_peak_28106_lociStitched	chr9(.):117266029-117268529	0.1999
1_MACS_peak_28107_lociStitched	chr9(.):117280617-117281519	0.2721
2_MACS_peak_28108_lociStitched	chr9(.):117348685-117354151	0.1964
3_MACS_peak_28110_lociStitched	chr9(.):117369291-117380151	0.1903
1_MACS_peak_28113_lociStitched	chr9(.):117443806-117444990	0.1656
1_MACS_peak_28114_lociStitched	chr9(.):117458898-117460119	0.1837
1_MACS_peak_28115_lociStitched	chr9(.):117567767-117569393	0.2611
2_MACS_peak_28116_lociStitched	chr9(.):117655309-117661687	0.1891
1_MACS_peak_28118_lociStitched	chr9(.):117687034-117687961	0.151
1_MACS_peak_28119_lociStitched	chr9(.):117797974-117799272	0.2901
1_MACS_peak_28120_lociStitched	chr9(.):118183668-118184354	0.1719
1_MACS_peak_28121_lociStitched	chr9(.):119288565-119289253	0.1263
1_MACS_peak_28122_lociStitched	chr9(.):119449026-119450376	0.151
1_MACS_peak_28123_lociStitched	chr9(.):119846324-119847191	0.1707
1_MACS_peak_28124_lociStitched	chr9(.):120249510-120250555	0.1728
1_MACS_peak_28125_lociStitched	chr9(.):120466139-120467242	0.224
2_MACS_peak_28126_lociStitched	chr9(.):120480278-120485270	0.1244
1_MACS_peak_28128_lociStitched	chr9(.):120545143-120546766	0.2141
1_MACS_peak_28129_lociStitched	chr9(.):120698226-120699144	0.1322
1_MACS_peak_28130_lociStitched	chr9(.):121836086-121836887	0.1225
1_MACS_peak_28131_lociStitched	chr9(.):122060105-122061016	0.1781
1_MACS_peak_28132_lociStitched	chr9(.):122133020-122133857	0.0556
1_MACS_peak_28133_lociStitched	chr9(.):122318114-122318945	0.1136
2_MACS_peak_28134_lociStitched	chr9(.):123341667-123346910	0.2468
2_MACS_peak_28136_lociStitched	chr9(.):123472136-123477863	0.1776
1_MACS_peak_28138_lociStitched	chr9(.):123554964-123556331	0.2105
1_MACS_peak_28139_lociStitched	chr9(.):123604595-123606624	0.2206
3_MACS_peak_28140_lociStitched	chr9(.):123630325-123641148	0.2075
2_MACS_peak_28143_lociStitched	chr9(.):123654155-123660208	0.2013
1_MACS_peak_28145_lociStitched	chr9(.):123665737-123667695	0.2539
5_MACS_peak_28146_lociStitched	chr9(.):123689390-123699281	0.1763
2_MACS_peak_28151_lociStitched	chr9(.):123833366-123838208	0.2325
1_MACS_peak_28153_lociStitched	chr9(.):123963152-123964894	0.1895
1_MACS_peak_28154_lociStitched	chr9(.):124082261-124082985	0.2816
1_MACS_peak_28155_lociStitched	chr9(.):124131604-124133456	0.1825
2_MACS_peak_28156_lociStitched	chr9(.):124260344-124262509	0.1431
2_MACS_peak_28158_lociStitched	chr9(.):124307981-124315271	0.1179
1_MACS_peak_28160_lociStitched	chr9(.):124462325-124463021	0.0845
1_MACS_peak_28161_lociStitched	chr9(.):124469927-124471002	0.1862
1_MACS_peak_28162_lociStitched	chr9(.):124854513-124856417	0.1978
1_MACS_peak_28163_lociStitched	chr9(.):124921333-124922485	0.2763
1_MACS_peak_28164_lociStitched	chr9(.):125026289-125028018	0.3073
2_MACS_peak_28165_lociStitched	chr9(.):125129048-125133672	0.1564
1_MACS_peak_28167_lociStitched	chr9(.):125225808-125227161	0.2612
1_MACS_peak_28168_lociStitched	chr9(.):125548533-125549211	0.2379
1_MACS_peak_28169_lociStitched	chr9(.):125589987-125591715	0.2051
1_MACS_peak_28170_lociStitched	chr9(.):125666387-125668250	0.2107
1_MACS_peak_28171_lociStitched	chr9(.):125674784-125676588	0.2341
1_MACS_peak_28172_lociStitched	chr9(.):125692983-125694511	0.3014
1_MACS_peak_28173_lociStitched	chr9(.):125702624-125704019	0.1706
1_MACS_peak_28174_lociStitched	chr9(.):125873566-125875335	0.1795
2_MACS_peak_28175_lociStitched	chr9(.):126030741-126035151	0.1665
1_MACS_peak_28177_lociStitched	chr9(.):126083564-126085998	0.2947
1_MACS_peak_28178_lociStitched	chr9(.):126100051-126103596	0.3361
2_MACS_peak_28179_lociStitched	chr9(.):126111546-126116947	0.1681
1_MACS_peak_28181_lociStitched	chr9(.):126147282-126148296	0.168
1_MACS_peak_28182_lociStitched	chr9(.):126188227-126189425	0.2069
1_MACS_peak_28183_lociStitched	chr9(.):126441269-126442630	0.2806
1_MACS_peak_28184_lociStitched	chr9(.):126449426-126450400	0.145
2_MACS_peak_28185_lociStitched	chr9(.):126691167-126693103	0.138
1_MACS_peak_28187_lociStitched	chr9(.):126758723-126760783	0.2809
1_MACS_peak_28188_lociStitched	chr9(.):126772995-126775358	0.1155
1_MACS_peak_28189_lociStitched	chr9(.):126802961-126803992	0.1815
1_MACS_peak_28190_lociStitched	chr9(.):126816699-126817573	0.2005
1_MACS_peak_28191_lociStitched	chr9(.):126888726-126889841	0.1852
2_MACS_peak_28192_lociStitched	chr9(.):126963843-126971562	0.2122
1_MACS_peak_28194_lociStitched	chr9(.):126977980-126981937	0.2386
1_MACS_peak_28195_lociStitched	chr9(.):127020498-127021293	0.0829
1_MACS_peak_28196_lociStitched	chr9(.):127047300-127050011	0.2251
2_MACS_peak_28197_lociStitched	chr9(.):127082144-127088053	0.1284
2_MACS_peak_28199_lociStitched	chr9(.):127176973-127182555	0.14
1_MACS_peak_28201_lociStitched	chr9(.):127496394-127497531	0.2317
2_MACS_peak_28202_lociStitched	chr9(.):127531849-127537274	0.1606
1_MACS_peak_28204_lociStitched	chr9(.):127614838-127616064	0.2468
3_MACS_peak_28205_lociStitched	chr9(.):127623158-127635572	0.1877
2_MACS_peak_28208_lociStitched	chr9(.):127696345-127704855	0.1548
1_MACS_peak_28210_lociStitched	chr9(.):127904875-127906517	0.2109
2_MACS_peak_28211_lociStitched	chr9(.):127950315-127953386	0.1868
1_MACS_peak_28213_lociStitched	chr9(.):127961944-127963554	0.2061
1_MACS_peak_28214_lociStitched	chr9(.):128002632-128004735	0.287
1_MACS_peak_28215_lociStitched	chr9(.):128023125-128024971	0.1932
1_MACS_peak_28216_lociStitched	chr9(.):128136776-128137562	0.1477
1_MACS_peak_28217_lociStitched	chr9(.):128169857-128171661	0.1222
1_MACS_peak_28218_lociStitched	chr9(.):128190117-128190955	0.1267
1_MACS_peak_28219_lociStitched	chr9(.):128393565-128395740	0.3049
1_MACS_peak_28220_lociStitched	chr9(.):128468574-128470092	0.2355
2_MACS_peak_28221_lociStitched	chr9(.):128507943-128511524	0.1417
1_MACS_peak_28223_lociStitched	chr9(.):128585949-128586848	0.2772
1_MACS_peak_28224_lociStitched	chr9(.):128831612-128832262	0.0994
1_MACS_peak_28225_lociStitched	chr9(.):129089423-129090306	0.1699
2_MACS_peak_28226_lociStitched	chr9(.):129158649-129161398	0.2509
1_MACS_peak_28228_lociStitched	chr9(.):129173626-129174636	0.213
1_MACS_peak_28229_lociStitched	chr9(.):129232578-129234100	0.2843
2_MACS_peak_28230_lociStitched	chr9(.):129261283-129263769	0.1468
1_MACS_peak_28232_lociStitched	chr9(.):129278945-129280035	0.172
2_MACS_peak_28233_lociStitched	chr9(.):129369768-129374521	0.0952
1_MACS_peak_28235_lociStitched	chr9(.):129484469-129485577	0.1338
1_MACS_peak_28236_lociStitched	chr9(.):129543719-129544585	0.1989
1_MACS_peak_28237_lociStitched	chr9(.):129566616-129568742	0.2599
1_MACS_peak_28238_lociStitched	chr9(.):129622169-129623783	0.1203
1_MACS_peak_28239_lociStitched	chr9(.):129676412-129678186	0.1518
1_MACS_peak_28240_lociStitched	chr9(.):129747810-129749195	0.3641
1_MACS_peak_28241_lociStitched	chr9(.):129767027-129768805	0.3427
1_MACS_peak_28242_lociStitched	chr9(.):129829722-129830648	0.1571
1_MACS_peak_28243_lociStitched	chr9(.):129916076-129917350	0.2668
1_MACS_peak_28244_lociStitched	chr9(.):129961087-129962092	0.3324
1_MACS_peak_28245_lociStitched	chr9(.):129985807-129987474	0.1769
1_MACS_peak_28246_lociStitched	chr9(.):130006944-130008068	0.1968
1_MACS_peak_28247_lociStitched	chr9(.):130150089-130150746	0.1202
1_MACS_peak_28248_lociStitched	chr9(.):130158249-130160578	0.2633
1_MACS_peak_28249_lociStitched	chr9(.):130185847-130187449	0.27
1_MACS_peak_28250_lociStitched	chr9(.):130212507-130215033	0.2278
1_MACS_peak_28251_lociStitched	chr9(.):130330659-130332680	0.1253
2_MACS_peak_28252_lociStitched	chr9(.):130369424-130375118	0.164
1_MACS_peak_28254_lociStitched	chr9(.):130477221-130478925	0.1964
1_MACS_peak_28255_lociStitched	chr9(.):130496436-130500288	0.2163
7_MACS_peak_28256_lociStitched	chr9(.):130532630-130568553	0.17
1_MACS_peak_28263_lociStitched	chr9(.):130631921-130632823	0.2217
1_MACS_peak_28264_lociStitched	chr9(.):130639448-130640390	0.0621
3_MACS_peak_28265_lociStitched	chr9(.):130659751-130662441	0.1482
7_MACS_peak_28268_lociStitched	chr9(.):130673051-130706638	0.1752
1_MACS_peak_28275_lociStitched	chr9(.):130717196-130718701	0.2433
2_MACS_peak_28276_lociStitched	chr9(.):130732076-130744082	0.1967
1_MACS_peak_28278_lociStitched	chr9(.):130797018-130798067	0.2321
3_MACS_peak_28279_lociStitched	chr9(.):130828563-130845114	0.2057
1_MACS_peak_28282_lociStitched	chr9(.):130879616-130880609	0.256
2_MACS_peak_28283_lociStitched	chr9(.):130888767-130892800	0.1889
1_MACS_peak_28285_lociStitched	chr9(.):130921516-130923426	0.1642
1_MACS_peak_28286_lociStitched	chr9(.):130952590-130956089	0.1336
1_MACS_peak_28287_lociStitched	chr9(.):130965155-130966131	0.1114
1_MACS_peak_28288_lociStitched	chr9(.):130980172-130981695	0.2197
1_MACS_peak_28289_lociStitched	chr9(.):131011949-131013688	0.1608
1_MACS_peak_28290_lociStitched	chr9(.):131037336-131039658	0.2007
1_MACS_peak_28291_lociStitched	chr9(.):131057344-131058482	0.2747
1_MACS_peak_28292_lociStitched	chr9(.):131084271-131086647	0.2628
1_MACS_peak_28293_lociStitched	chr9(.):131101505-131104157	0.1608
1_MACS_peak_28294_lociStitched	chr9(.):131124004-131125053	0.164
1_MACS_peak_28295_lociStitched	chr9(.):131132844-131134153	0.2064
2_MACS_peak_28296_lociStitched	chr9(.):131174804-131183679	0.1125
1_MACS_peak_28298_lociStitched	chr9(.):131200616-131201592	0.2427
1_MACS_peak_28299_lociStitched	chr9(.):131217382-131219652	0.1267
1_MACS_peak_28300_lociStitched	chr9(.):131266143-131267902	0.2314
1_MACS_peak_28301_lociStitched	chr9(.):131313935-131315654	0.1556
1_MACS_peak_28302_lociStitched	chr9(.):131349011-131350366	0.2126
1_MACS_peak_28303_lociStitched	chr9(.):131417525-131419896	0.1968
3_MACS_peak_28304_lociStitched	chr9(.):131445549-131451903	0.1899
1_MACS_peak_28307_lociStitched	chr9(.):131464104-131465574	0.2058
1_MACS_peak_28308_lociStitched	chr9(.):131485665-131487674	0.2666
1_MACS_peak_28309_lociStitched	chr9(.):131533095-131535243	0.2283
1_MACS_peak_28310_lociStitched	chr9(.):131548699-131550104	0.1806
1_MACS_peak_28311_lociStitched	chr9(.):131579740-131582601	0.2004
1_MACS_peak_28312_lociStitched	chr9(.):131591278-131592762	0.2501
1_MACS_peak_28313_lociStitched	chr9(.):131642615-131645719	0.1912
1_MACS_peak_28314_lociStitched	chr9(.):131663848-131665452	0.171
1_MACS_peak_28315_lociStitched	chr9(.):131709077-131710841	0.2367
1_MACS_peak_28316_lociStitched	chr9(.):131770228-131771049	0.0982
2_MACS_peak_28317_lociStitched	chr9(.):131782446-131791300	0.1651
1_MACS_peak_28319_lociStitched	chr9(.):131797815-131799611	0.2155
1_MACS_peak_28320_lociStitched	chr9(.):131842464-131844423	0.2497
1_MACS_peak_28321_lociStitched	chr9(.):131872309-131874818	0.2002
1_MACS_peak_28322_lociStitched	chr9(.):131893512-131894609	0.2458
1_MACS_peak_28323_lociStitched	chr9(.):131901121-131903005	0.2299
2_MACS_peak_28324_lociStitched	chr9(.):131935847-131941203	0.141
1_MACS_peak_28326_lociStitched	chr9(.):131964732-131965879	0.1766
1_MACS_peak_28327_lociStitched	chr9(.):131982249-131985030	0.2139
1_MACS_peak_28328_lociStitched	chr9(.):131997972-131998955	0.2223
1_MACS_peak_28329_lociStitched	chr9(.):132020092-132021782	0.1824
1_MACS_peak_28330_lociStitched	chr9(.):132030810-132034507	0.2303
1_MACS_peak_28331_lociStitched	chr9(.):132145543-132146773	0.1324
1_MACS_peak_28332_lociStitched	chr9(.):132174892-132177623	0.134
2_MACS_peak_28333_lociStitched	chr9(.):132220104-132223632	0.1274
1_MACS_peak_28335_lociStitched	chr9(.):132250020-132252098	0.1556
1_MACS_peak_28336_lociStitched	chr9(.):132257780-132259484	0.1336
1_MACS_peak_28337_lociStitched	chr9(.):132341874-132343113	0.2078
2_MACS_peak_28338_lociStitched	chr9(.):132369313-132374093	0.1092
1_MACS_peak_28340_lociStitched	chr9(.):132387705-132389655	0.1642
1_MACS_peak_28341_lociStitched	chr9(.):132403840-132405704	0.1536
1_MACS_peak_28342_lociStitched	chr9(.):132488687-132489462	0.088
1_MACS_peak_28343_lociStitched	chr9(.):132499515-132500879	0.1695
1_MACS_peak_28344_lociStitched	chr9(.):132545722-132546660	0.1768
1_MACS_peak_28345_lociStitched	chr9(.):132552370-132553362	0.1864
1_MACS_peak_28346_lociStitched	chr9(.):132564549-132566179	0.1844
1_MACS_peak_28347_lociStitched	chr9(.):132586014-132587059	0.1392
1_MACS_peak_28348_lociStitched	chr9(.):132596830-132598592	0.2602
1_MACS_peak_28349_lociStitched	chr9(.):132631105-132632021	0.1179
2_MACS_peak_28350_lociStitched	chr9(.):132646404-132657514	0.2091
1_MACS_peak_28352_lociStitched	chr9(.):132670287-132671392	0.1784
1_MACS_peak_28353_lociStitched	chr9(.):132725011-132725934	0.2431
3_MACS_peak_28354_lociStitched	chr9(.):132769440-132779459	0.1532
2_MACS_peak_28357_lociStitched	chr9(.):132801340-132806292	0.1672
1_MACS_peak_28359_lociStitched	chr9(.):132815475-132816948	0.1916
1_MACS_peak_28360_lociStitched	chr9(.):132955324-132955849	0.0816
2_MACS_peak_28361_lociStitched	chr9(.):133319825-133324544	0.1068
1_MACS_peak_28363_lociStitched	chr9(.):133453993-133455855	0.1929
1_MACS_peak_28364_lociStitched	chr9(.):133557085-133558287	0.1603
1_MACS_peak_28365_lociStitched	chr9(.):133568561-133569818	0.2712
1_MACS_peak_28366_lociStitched	chr9(.):133587382-133589108	0.1701
1_MACS_peak_28367_lociStitched	chr9(.):133816177-133817064	0.2256
1_MACS_peak_28368_lociStitched	chr9(.):133873424-133874068	0.0948
1_MACS_peak_28369_lociStitched	chr9(.):133921857-133922541	0.0532
1_MACS_peak_28370_lociStitched	chr9(.):133999724-134001700	0.2344
1_MACS_peak_28371_lociStitched	chr9(.):134113088-134114876	0.2191
6_MACS_peak_28372_lociStitched	chr9(.):134127017-134154062	0.1762
1_MACS_peak_28378_lociStitched	chr9(.):134225154-134226162	0.1892
1_MACS_peak_28379_lociStitched	chr9(.):134247976-134249624	0.2724
2_MACS_peak_28380_lociStitched	chr9(.):134268214-134271398	0.1482
1_MACS_peak_28382_lociStitched	chr9(.):134361037-134362017	0.2401
1_MACS_peak_28383_lociStitched	chr9(.):134375435-134379760	0.1967
1_MACS_peak_28384_lociStitched	chr9(.):134405544-134407446	0.1327
1_MACS_peak_28385_lociStitched	chr9(.):134530269-134531437	0.325
2_MACS_peak_28386_lociStitched	chr9(.):134551312-134554700	0.2601
1_MACS_peak_28388_lociStitched	chr9(.):134595363-134596427	0.2161
1_MACS_peak_28389_lociStitched	chr9(.):134603221-134606280	0.2227
2_MACS_peak_28390_lociStitched	chr9(.):134614052-134616142	0.1319
1_MACS_peak_28392_lociStitched	chr9(.):134623372-134624454	0.1762
2_MACS_peak_28393_lociStitched	chr9(.):134637547-134639694	0.1442
1_MACS_peak_28395_lociStitched	chr9(.):134954445-134955724	0.1642
1_MACS_peak_28396_lociStitched	chr9(.):134989468-134990059	0.1111
1_MACS_peak_28397_lociStitched	chr9(.):135037498-135038099	0.121
1_MACS_peak_28398_lociStitched	chr9(.):135115934-135119280	0.1874
1_MACS_peak_28399_lociStitched	chr9(.):135127603-135128570	0.1751
1_MACS_peak_28400_lociStitched	chr9(.):135134282-135135330	0.2155
1_MACS_peak_28401_lociStitched	chr9(.):135144995-135145935	0.2293
1_MACS_peak_28402_lociStitched	chr9(.):135229231-135231646	0.1765
1_MACS_peak_28403_lociStitched	chr9(.):135257073-135258574	0.2091
2_MACS_peak_28404_lociStitched	chr9(.):135281315-135287164	0.1577
1_MACS_peak_28406_lociStitched	chr9(.):135450211-135451091	0.1985
1_MACS_peak_28407_lociStitched	chr9(.):135457053-135458120	0.1355
1_MACS_peak_28408_lociStitched	chr9(.):135544647-135546905	0.1937
1_MACS_peak_28409_lociStitched	chr9(.):135644248-135646112	0.1773
1_MACS_peak_28410_lociStitched	chr9(.):135703042-135704270	0.2271
1_MACS_peak_28411_lociStitched	chr9(.):135752861-135754673	0.1331
1_MACS_peak_28412_lociStitched	chr9(.):135819385-135821053	0.1424
1_MACS_peak_28413_lociStitched	chr9(.):135852826-135853663	0.0692
1_MACS_peak_28414_lociStitched	chr9(.):135897549-135898469	0.1495
1_MACS_peak_28415_lociStitched	chr9(.):135904955-135907504	0.2004
2_MACS_peak_28416_lociStitched	chr9(.):135995878-135997317	0.0997
2_MACS_peak_28418_lociStitched	chr9(.):136019175-136025550	0.1779
1_MACS_peak_28420_lociStitched	chr9(.):136202007-136203827	0.1704
1_MACS_peak_28421_lociStitched	chr9(.):136213886-136216013	0.2449
1_MACS_peak_28422_lociStitched	chr9(.):136222685-136224307	0.1691
1_MACS_peak_28423_lociStitched	chr9(.):136242018-136243946	0.1167
1_MACS_peak_28424_lociStitched	chr9(.):136271650-136272611	0.145
1_MACS_peak_28425_lociStitched	chr9(.):136282587-136283888	0.1259
1_MACS_peak_28426_lociStitched	chr9(.):136324490-136325599	0.1415
1_MACS_peak_28427_lociStitched	chr9(.):136342719-136345101	0.1312
1_MACS_peak_28428_lociStitched	chr9(.):136351006-136352024	0.1674
2_MACS_peak_28429_lociStitched	chr9(.):136857744-136860091	0.1254
2_MACS_peak_28431_lociStitched	chr9(.):136889787-136896864	0.1479
4_MACS_peak_28433_lociStitched	chr9(.):136924456-136934557	0.1044
1_MACS_peak_28437_lociStitched	chr9(.):136999976-137002208	0.1192
2_MACS_peak_28438_lociStitched	chr9(.):137027997-137036498	0.1553
1_MACS_peak_28440_lociStitched	chr9(.):137135581-137136249	0.1028
1_MACS_peak_28441_lociStitched	chr9(.):137159489-137161059	0.2162
1_MACS_peak_28442_lociStitched	chr9(.):137193463-137194049	0.0911
