#U266 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/U266.H3K27ac_ROSE/U266_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by U266.jin.bam
#Using cutoff of 17655.7392 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266.jin.bam	enhancerRank	isSuperStretch
1_MACS_peak_31307_lociStitched	chr9	14318207	14318571	1	365	279.3336	23429	0
1_MACS_peak_20596_lociStitched	chr22	37137317	37137671	1	355	554.718	23430	0
1_MACS_peak_11458_lociStitched	chr16	46775321	46775686	1	366	231.5195	23431	0
1_MACS_peak_21883_lociStitched	chr3	98494576	98494940	1	365	277.2224	23432	0
1_MACS_peak_12527_lociStitched	chr17	20559253	20559618	1	366	231.2275	23433	0
1_MACS_peak_29313_lociStitched	chr7	122365639	122366003	1	365	276.822	23434	0
1_MACS_peak_16943_lociStitched	chr2	58251152	58251516	1	365	276.822	23435	0
1_MACS_peak_8599_lociStitched	chr14	39390945	39391310	1	366	227.979	23436	0
1_MACS_peak_21699_lociStitched	chr3	61625193	61625558	1	366	226.884	23437	0
1_MACS_peak_13353_lociStitched	chr17	59356673	59357038	1	366	226.1175	23438	0
1_MACS_peak_23249_lociStitched	chr4	38525818	38526181	1	364	311.9259	23439	0
1_MACS_peak_31765_lociStitched	chr9	94489780	94490144	1	365	269.6512	23440	0
1_MACS_peak_24148_lociStitched	chr4	171709882	171710246	1	365	264.1912	23441	0
1_MACS_peak_4862_lociStitched	chr11	14737427	14737792	1	366	201.6625	23442	0
1_MACS_peak_6020_lociStitched	chr11	120906871	120907235	1	365	252.1792	23443	0
1_MACS_peak_5777_lociStitched	chr11	93769974	93770339	1	366	199.4725	23444	0
1_MACS_peak_17605_lociStitched	chr2	111979393	111979758	1	366	193.0485	23445	0
1_MACS_peak_1003_lociStitched	chr1	52438932	52439295	1	364	280.7805	23446	0
1_MACS_peak_1148_lociStitched	chr1	66029842	66030202	1	361	383.4	23447	0
1_MACS_peak_29721_lociStitched	chr8	40436	40799	1	364	274.3917	23448	0
1_MACS_peak_15388_lociStitched	chr19	35911490	35911852	1	363	312.225	23449	0
1_MACS_peak_5938_lociStitched	chr11	117686463	117686827	1	365	222.6224	23450	0
1_MACS_peak_30864_lociStitched	chr8	125376637	125377000	1	364	268.7652	23451	0
1_MACS_peak_21222_lociStitched	chr3	22423114	22423478	1	365	215.9612	23452	0
1_MACS_peak_7750_lociStitched	chr13	24463051	24463415	1	365	212.758	23453	0
1_MACS_peak_33194_lociStitched	chrX	65086285	65086649	1	365	207.3708	23454	0
1_MACS_peak_11864_lociStitched	chr16	79659939	79660303	1	365	205.1868	23455	0
1_MACS_peak_20954_lociStitched	chr22	50338697	50339061	1	365	204.4952	23456	0
1_MACS_peak_13433_lociStitched	chr17	63160565	63160927	1	363	296.84	23457	0
1_MACS_peak_17941_lociStitched	chr2	156075020	156075382	1	363	296.6228	23458	0
1_MACS_peak_4894_lociStitched	chr11	18289573	18289936	1	364	252.1398	23459	0
1_MACS_peak_5035_lociStitched	chr11	34655878	34656241	1	364	246.6585	23460	0
1_MACS_peak_33774_lociStitched	chrY	9461081	9461441	1	361	358.02	23461	0
1_MACS_peak_12625_lociStitched	chr17	28439809	28440172	1	364	241.7943	23462	0
1_MACS_peak_22742_lociStitched	chr3	187580306	187580668	1	363	281.274	23463	0
1_MACS_peak_7911_lociStitched	chr13	41444356	41444719	1	364	234.0624	23464	0
1_MACS_peak_18813_lociStitched	chr2	240211146	240211507	1	362	313.6729	23465	0
1_MACS_peak_26091_lociStitched	chr6	403064	403426	1	363	271.2828	23466	0
1_MACS_peak_3870_lociStitched	chr10	74242953	74243314	1	362	305.8031	23467	0
1_MACS_peak_24997_lociStitched	chr5	88377091	88377454	1	364	209.6325	23468	0
1_MACS_peak_27818_lociStitched	chr6	154571928	154572290	1	363	256.4408	23469	0
1_MACS_peak_12163_lociStitched	chr17	2907815	2908178	1	364	199.65	23470	0
1_MACS_peak_7497_lociStitched	chr12	121372470	121372822	1	353	539.616	23471	0
1_MACS_peak_29324_lociStitched	chr7	123174806	123175154	1	349	616.3428	23472	0
1_MACS_peak_21120_lociStitched	chr3	12791737	12792099	1	363	242.9744	23473	0
1_MACS_peak_2749_lociStitched	chr1	214506479	214506841	1	363	239.825	23474	0
1_MACS_peak_2842_lociStitched	chr1	224961916	224962277	1	362	283.1323	23475	0
1_MACS_peak_25256_lociStitched	chr5	123747249	123747610	1	362	278.2949	23476	0
1_MACS_peak_14306_lociStitched	chr18	55802902	55803264	1	363	228.4582	23477	0
1_MACS_peak_27013_lociStitched	chr6	71104609	71104971	1	363	225.9604	23478	0
1_MACS_peak_31119_lociStitched	chr8	143703591	143703952	1	362	263.9632	23479	0
1_MACS_peak_7803_lociStitched	chr13	29329105	29329466	1	362	263.6022	23480	0
1_MACS_peak_7332_lociStitched	chr12	110869419	110869779	1	361	303.66	23481	0
1_MACS_peak_6887_lociStitched	chr12	64853184	64853545	1	362	262.8441	23482	0
1_MACS_peak_13417_lociStitched	chr17	62934812	62935173	1	362	258.0428	23483	0
1_MACS_peak_24451_lociStitched	chr5	20735156	20735518	1	363	206.883	23484	0
1_MACS_peak_11018_lociStitched	chr16	11981634	11981995	1	362	250.8228	23485	0
1_MACS_peak_27109_lociStitched	chr6	85318221	85318583	1	363	193.5614	23486	0
1_MACS_peak_9906_lociStitched	chr15	53832791	53833153	1	363	184.4028	23487	0
1_MACS_peak_33114_lociStitched	chrX	53101877	53102238	1	362	233.567	23488	0
1_MACS_peak_31175_lociStitched	chr8	145550712	145551072	1	361	274.968	23489	0
1_MACS_peak_27380_lociStitched	chr6	113955713	113956073	1	361	273.528	23490	0
1_MACS_peak_15269_lociStitched	chr19	21751650	21752009	1	360	312.2582	23491	0
1_MACS_peak_14332_lociStitched	chr18	57504947	57505307	1	361	271.548	23492	0
1_MACS_peak_24230_lociStitched	chr4	185463747	185464108	1	362	224.0366	23493	0
1_MACS_peak_17141_lociStitched	chr2	72248715	72249076	1	362	212.7012	23494	0
1_MACS_peak_29729_lociStitched	chr8	728935	729296	1	362	209.6327	23495	0
1_MACS_peak_478_lociStitched	chr1	25793540	25793900	1	361	258.3	23496	0
1_MACS_peak_8796_lociStitched	chr14	63589112	63589472	1	361	253.116	23497	0
1_MACS_peak_19385_lociStitched	chr20	42614425	42614785	1	361	252.144	23498	0
1_MACS_peak_20226_lociStitched	chr22	18820932	18821290	1	359	324.0258	23499	0
1_MACS_peak_2552_lociStitched	chr1	204527656	204528015	1	360	281.0252	23500	0
1_MACS_peak_30773_lociStitched	chr8	115018203	115018562	1	360	273.1272	23501	0
1_MACS_peak_33438_lociStitched	chrX	120181676	120182028	1	353	483.0848	23502	0
1_MACS_peak_28078_lociStitched	chr7	2903139	2903499	1	361	223.884	23503	0
1_MACS_peak_23389_lociStitched	chr4	68904089	68904447	1	359	309.0972	23504	0
1_MACS_peak_2284_lociStitched	chr1	179103523	179103874	1	352	504.1062	23505	0
1_MACS_peak_27899_lociStitched	chr6	159213851	159214211	1	361	221.256	23506	0
1_MACS_peak_3479_lociStitched	chr10	21805418	21805777	1	360	265.5882	23507	0
1_MACS_peak_327_lociStitched	chr1	19835690	19836049	1	360	259.8442	23508	0
1_MACS_peak_4411_lociStitched	chr10	118844146	118844506	1	361	205.74	23509	0
1_MACS_peak_7051_lociStitched	chr12	89240697	89241057	1	361	205.56	23510	0
1_MACS_peak_18991_lociStitched	chr20	6302082	6302440	1	359	295.6722	23511	0
1_MACS_peak_19379_lociStitched	chr20	42565277	42565635	1	359	294.8846	23512	0
1_MACS_peak_29197_lociStitched	chr7	105700071	105700431	1	361	190.98	23513	0
1_MACS_peak_33578_lociStitched	chrX	149589409	149589768	1	360	242.8276	23514	0
1_MACS_peak_2566_lociStitched	chr1	205375473	205375832	1	360	237.1913	23515	0
1_MACS_peak_25825_lociStitched	chr5	168440094	168440452	1	359	278.166	23516	0
1_MACS_peak_21451_lociStitched	chr3	46448649	46449009	1	361	175.356	23517	0
1_MACS_peak_5499_lociStitched	chr11	67227421	67227779	1	359	275.7674	23518	0
1_MACS_peak_22810_lociStitched	chr3	194261915	194262271	1	357	348.2748	23519	0
1_MACS_peak_1583_lociStitched	chr1	118321180	118321528	1	349	549.2484	23520	0
1_MACS_peak_33585_lociStitched	chrX	149946552	149946910	1	359	273.691	23521	0
1_MACS_peak_17855_lociStitched	chr2	137119671	137120030	1	360	225.1648	23522	0
1_MACS_peak_24970_lociStitched	chr5	82759287	82759645	1	359	269.4666	23523	0
1_MACS_peak_21516_lociStitched	chr3	48936423	48936778	1	356	373.7085	23524	0
1_MACS_peak_15772_lociStitched	chr19	46312803	46313162	1	360	218.0566	23525	0
1_MACS_peak_568_lociStitched	chr1	27895297	27895655	1	359	264.3114	23526	0
1_MACS_peak_16412_lociStitched	chr2	13664419	13664777	1	359	261.2326	23527	0
1_MACS_peak_5767_lociStitched	chr11	90138929	90139287	1	359	260.982	23528	0
1_MACS_peak_3914_lociStitched	chr10	75916145	75916503	1	359	258.9414	23529	0
1_MACS_peak_20464_lociStitched	chr22	29156552	29156910	1	359	255.612	23530	0
1_MACS_peak_24437_lociStitched	chr5	15912253	15912612	1	360	205.4557	23531	0
1_MACS_peak_127_lociStitched	chr1	8655783	8656141	1	359	251.8172	23532	0
1_MACS_peak_22158_lociStitched	chr3	127607154	127607511	1	358	293.3826	23533	0
1_MACS_peak_15592_lociStitched	chr19	41955044	41955401	1	358	285.4929	23534	0
1_MACS_peak_4477_lociStitched	chr10	125685864	125686222	1	359	238.607	23535	0
1_MACS_peak_10412_lociStitched	chr15	82704234	82704591	1	358	279.2097	23536	0
1_MACS_peak_18460_lociStitched	chr2	207772898	207773256	1	359	233.3444	23537	0
1_MACS_peak_30279_lociStitched	chr8	61664797	61665156	1	360	170.1301	23538	0
1_MACS_peak_31607_lociStitched	chr9	73917861	73918219	1	359	222.676	23539	0
1_MACS_peak_9936_lociStitched	chr15	57615972	57616330	1	359	220.3132	23540	0
1_MACS_peak_25205_lociStitched	chr5	112598696	112599054	1	359	220.2058	23541	0
1_MACS_peak_18047_lociStitched	chr2	167845000	167845357	1	358	266.7147	23542	0
1_MACS_peak_7650_lociStitched	chr12	129291532	129291889	1	358	264.4299	23543	0
1_MACS_peak_31673_lociStitched	chr9	87692205	87692562	1	358	262.752	23544	0
1_MACS_peak_1266_lociStitched	chr1	86042221	86042578	1	358	261.8595	23545	0
1_MACS_peak_7434_lociStitched	chr12	117463566	117463923	1	358	257.1471	23546	0
1_MACS_peak_25179_lociStitched	chr5	110426127	110426481	1	355	364.8678	23547	0
1_MACS_peak_19205_lociStitched	chr20	32593005	32593362	1	358	253.0059	23548	0
1_MACS_peak_33368_lociStitched	chrX	112586673	112587031	1	359	200.1936	23549	0
1_MACS_peak_21949_lociStitched	chr3	108467831	108468188	1	358	248.3649	23550	0
1_MACS_peak_18824_lociStitched	chr2	240866264	240866622	1	359	196.4704	23551	0
1_MACS_peak_22616_lociStitched	chr3	179690968	179691325	1	358	240.6894	23552	0
1_MACS_peak_13065_lociStitched	chr17	44221151	44221508	1	358	239.4756	23553	0
1_MACS_peak_6559_lociStitched	chr12	45809461	45809818	1	358	235.2987	23554	0
1_MACS_peak_25843_lociStitched	chr5	169724569	169724925	1	357	278.9616	23555	0
1_MACS_peak_10722_lociStitched	chr16	420235	420592	1	358	231.7644	23556	0
1_MACS_peak_4889_lociStitched	chr11	17876294	17876651	1	358	229.3368	23557	0
1_MACS_peak_17923_lociStitched	chr2	152696560	152696917	1	358	224.1603	23558	0
1_MACS_peak_28156_lociStitched	chr7	7739050	7739405	1	356	308.6015	23559	0
1_MACS_peak_267_lociStitched	chr1	16023611	16023967	1	357	263.6892	23560	0
1_MACS_peak_12757_lociStitched	chr17	34618104	34618461	1	358	209.9517	23561	0
1_MACS_peak_5722_lociStitched	chr11	82678126	82678483	1	358	208.8807	23562	0
1_MACS_peak_25763_lociStitched	chr5	159675195	159675552	1	358	207.6669	23563	0
1_MACS_peak_19097_lociStitched	chr20	24997797	24998154	1	358	194.3151	23564	0
1_MACS_peak_23962_lociStitched	chr4	146442150	146442506	1	357	241.19	23565	0
1_MACS_peak_17599_lociStitched	chr2	111926757	111927113	1	357	240.4424	23566	0
1_MACS_peak_23096_lociStitched	chr4	9610158	9610515	1	358	185.64	23567	0
1_MACS_peak_18095_lociStitched	chr2	174901870	174902226	1	357	237.5944	23568	0
1_MACS_peak_13948_lociStitched	chr18	9861735	9862091	1	357	237.5944	23569	0
1_MACS_peak_24355_lociStitched	chr5	6459032	6459388	1	357	229.0504	23570	0
1_MACS_peak_11083_lociStitched	chr16	15446951	15447307	1	357	219.0112	23571	0
1_MACS_peak_2976_lociStitched	chr1	230277107	230277461	1	355	305.0064	23572	0
1_MACS_peak_17877_lociStitched	chr2	148484599	148484954	1	356	260.712	23573	0
1_MACS_peak_2763_lociStitched	chr1	216704560	216704916	1	357	212.1404	23574	0
1_MACS_peak_14279_lociStitched	chr18	54192862	54193218	1	357	211.0012	23575	0
1_MACS_peak_30949_lociStitched	chr8	128579049	128579405	1	357	210.3604	23576	0
1_MACS_peak_7359_lociStitched	chr12	111245588	111245943	1	356	257.9785	23577	0
1_MACS_peak_3661_lociStitched	chr10	45470586	45470936	1	351	423.22	23578	0
1_MACS_peak_4070_lociStitched	chr10	93567077	93567426	1	350	448.3952	23579	0
1_MACS_peak_29792_lociStitched	chr8	7936462	7936817	1	356	255.9905	23580	0
1_MACS_peak_23676_lociStitched	chr4	107497891	107498246	1	356	252.2275	23581	0
1_MACS_peak_27060_lociStitched	chr6	77586439	77586794	1	356	250.5945	23582	0
1_MACS_peak_5250_lociStitched	chr11	62224762	62225117	1	356	245.021	23583	0
1_MACS_peak_30177_lociStitched	chr8	38794340	38794696	1	357	191.706	23584	0
1_MACS_peak_32981_lociStitched	chrX	45660839	45661195	1	357	187.4696	23585	0
1_MACS_peak_22496_lociStitched	chr3	164337424	164337778	1	355	283.554	23586	0
1_MACS_peak_754_lociStitched	chr1	38993250	38993604	1	355	283.1646	23587	0
1_MACS_peak_14356_lociStitched	chr18	58547891	58548245	1	355	277.3236	23588	0
1_MACS_peak_20223_lociStitched	chr22	18596917	18597271	1	355	274.2438	23589	0
1_MACS_peak_3625_lociStitched	chr10	38284346	38284701	1	356	228.0875	23590	0
1_MACS_peak_21618_lociStitched	chr3	53144394	53144747	1	354	311.4872	23591	0
1_MACS_peak_14584_lociStitched	chr19	2722930	2723284	1	355	271.7304	23592	0
1_MACS_peak_31553_lociStitched	chr9	67308977	67309331	1	355	261.96	23593	0
1_MACS_peak_3733_lociStitched	chr10	53707004	53707358	1	355	257.2872	23594	0
1_MACS_peak_21637_lociStitched	chr3	53879823	53880178	1	356	202.918	23595	0
1_MACS_peak_26552_lociStitched	chr6	31358152	31358507	1	356	199.723	23596	0
1_MACS_peak_603_lociStitched	chr1	28736487	28736842	1	356	199.226	23597	0
1_MACS_peak_15674_lociStitched	chr19	44455326	44455680	1	355	245.6406	23598	0
1_MACS_peak_19740_lociStitched	chr20	62371611	62371960	1	350	415.2751	23599	0
1_MACS_peak_27105_lociStitched	chr6	85289961	85290316	1	356	171.5715	23600	0
1_MACS_peak_32931_lociStitched	chrX	40280331	40280685	1	355	219.657	23601	0
1_MACS_peak_23678_lociStitched	chr4	108628215	108628568	1	354	265.3501	23602	0
1_MACS_peak_22351_lociStitched	chr3	145645627	145645980	1	354	264.1499	23603	0
1_MACS_peak_21728_lociStitched	chr3	66551016	66551369	1	354	263.2674	23604	0
1_MACS_peak_29686_lociStitched	chr7	155047000	155047354	1	355	213.8514	23605	0
1_MACS_peak_13913_lociStitched	chr18	8866302	8866656	1	355	208.5768	23606	0
1_MACS_peak_14068_lociStitched	chr18	31911061	31911413	1	353	297.3344	23607	0
1_MACS_peak_17195_lociStitched	chr2	75074058	75074412	1	355	205.5324	23608	0
1_MACS_peak_20194_lociStitched	chr22	17849957	17850311	1	355	201.5322	23609	0
1_MACS_peak_23179_lociStitched	chr4	23890728	23891081	1	354	247.0294	23610	0
1_MACS_peak_24391_lociStitched	chr5	10434813	10435166	1	354	244.9114	23611	0
1_MACS_peak_4825_lociStitched	chr11	12217317	12217671	1	355	188.0094	23612	0
1_MACS_peak_12140_lociStitched	chr17	2105560	2105913	1	354	223.2725	23613	0
1_MACS_peak_31829_lociStitched	chr9	97591857	97592210	1	354	218.3658	23614	0
1_MACS_peak_25782_lociStitched	chr5	160300577	160300928	1	352	303.5799	23615	0
1_MACS_peak_20195_lociStitched	chr22	17883674	17884027	1	354	216.6714	23616	0
1_MACS_peak_14400_lociStitched	chr18	71950169	71950521	1	353	258.4384	23617	0
1_MACS_peak_29833_lociStitched	chr8	10555819	10556172	1	354	209.0113	23618	0
1_MACS_peak_33358_lociStitched	chrX	109196434	109196786	1	353	256.0448	23619	0
1_MACS_peak_18277_lociStitched	chr2	195937793	195938143	1	351	331.45	23620	0
1_MACS_peak_25847_lociStitched	chr5	169739069	169739422	1	354	191.8555	23621	0
1_MACS_peak_24260_lociStitched	chr4	186230670	186231023	1	354	190.1964	23622	0
1_MACS_peak_20550_lociStitched	chr22	34261047	34261400	1	354	190.1611	23623	0
1_MACS_peak_2541_lociStitched	chr1	204377416	204377768	1	353	241.6832	23624	0
1_MACS_peak_21231_lociStitched	chr3	23690025	23690376	1	352	283.5729	23625	0
1_MACS_peak_6688_lociStitched	chr12	52434069	52434421	1	353	238.832	23626	0
1_MACS_peak_31093_lociStitched	chr8	141085369	141085721	1	353	233.3408	23627	0
1_MACS_peak_12343_lociStitched	chr17	9478621	9478973	1	353	232.848	23628	0
1_MACS_peak_11793_lociStitched	chr16	72620771	72621123	1	353	232.7776	23629	0
1_MACS_peak_80_lociStitched	chr1	3573672	3574023	1	352	272.9727	23630	0
1_MACS_peak_29908_lociStitched	chr8	17186581	17186933	1	353	218.768	23631	0
1_MACS_peak_23505_lociStitched	chr4	79642181	79642533	1	353	217.4656	23632	0
1_MACS_peak_237_lociStitched	chr1	14013573	14013924	1	352	259.3188	23633	0
1_MACS_peak_20938_lociStitched	chr22	49756485	49756835	1	351	293.86	23634	0
1_MACS_peak_27090_lociStitched	chr6	83268122	83268474	1	353	199.9712	23635	0
1_MACS_peak_27874_lociStitched	chr6	158305789	158306141	1	353	197.7536	23636	0
1_MACS_peak_21299_lociStitched	chr3	36974844	36975196	1	353	190.8896	23637	0
1_MACS_peak_31901_lociStitched	chr9	100348830	100349181	1	352	239.9085	23638	0
1_MACS_peak_24163_lociStitched	chr4	177248939	177249291	1	353	183.4624	23639	0
1_MACS_peak_13168_lociStitched	chr17	47871432	47871782	1	351	278.215	23640	0
1_MACS_peak_28720_lociStitched	chr7	65857820	65858171	1	352	226.5705	23641	0
1_MACS_peak_32980_lociStitched	chrX	44931607	44931958	1	352	222.9903	23642	0
1_MACS_peak_19933_lociStitched	chr21	36581493	36581844	1	352	222.2181	23643	0
1_MACS_peak_4028_lociStitched	chr10	89293960	89294311	1	352	217.7253	23644	0
1_MACS_peak_30073_lociStitched	chr8	28517574	28517924	1	351	262.955	23645	0
1_MACS_peak_19497_lociStitched	chr20	47227048	47227399	1	352	208.8801	23646	0
1_MACS_peak_11599_lociStitched	chr16	61835315	61835666	1	352	208.7748	23647	0
1_MACS_peak_28251_lociStitched	chr7	22553914	22554265	1	352	202.2813	23648	0
1_MACS_peak_4666_lociStitched	chr11	2710319	2710670	1	352	198.9819	23649	0
1_MACS_peak_11427_lociStitched	chr16	33176469	33176819	1	351	248.71	23650	0
1_MACS_peak_19373_lociStitched	chr20	42443047	42443397	1	351	240.52	23651	0
1_MACS_peak_7956_lociStitched	chr13	46723804	46724155	1	352	184.626	23652	0
1_MACS_peak_12307_lociStitched	chr17	8025560	8025910	1	351	237.58	23653	0
1_MACS_peak_2377_lociStitched	chr1	187841916	187842265	1	350	275.4657	23654	0
1_MACS_peak_9366_lociStitched	chr14	102839325	102839676	1	352	175.9563	23655	0
1_MACS_peak_27311_lociStitched	chr6	108062301	108062651	1	351	223.335	23656	0
1_MACS_peak_6606_lociStitched	chr12	49218427	49218777	1	351	221.795	23657	0
1_MACS_peak_30006_lociStitched	chr8	24529596	24529943	1	348	339.4701	23658	0
1_MACS_peak_6415_lociStitched	chr12	26306689	26307039	1	351	217.28	23659	0
1_MACS_peak_16708_lociStitched	chr2	37319132	37319480	1	349	298.3752	23660	0
1_MACS_peak_32960_lociStitched	chrX	41372071	41372420	1	350	252.8156	23661	0
1_MACS_peak_28228_lociStitched	chr7	20438747	20439093	1	347	357.7986	23662	0
1_MACS_peak_4058_lociStitched	chr10	92766438	92766788	1	351	190.05	23663	0
1_MACS_peak_8907_lociStitched	chr14	70082609	70082958	1	350	241.2986	23664	0
1_MACS_peak_8090_lociStitched	chr13	74815661	74816010	1	350	238.6811	23665	0
1_MACS_peak_32141_lociStitched	chr9	117794030	117794379	1	350	238.018	23666	0
1_MACS_peak_19501_lociStitched	chr20	47654753	47655102	1	350	236.7267	23667	0
1_MACS_peak_25943_lociStitched	chr5	175709274	175709623	1	350	235.2609	23668	0
1_MACS_peak_12717_lociStitched	chr17	33787203	33787552	1	350	234.8072	23669	0
1_MACS_peak_32864_lociStitched	chrX	35908993	35909339	1	347	347.9376	23670	0
1_MACS_peak_11979_lociStitched	chr16	86295783	86296131	1	349	273.18	23671	0
1_MACS_peak_17924_lociStitched	chr2	152783708	152784057	1	350	228.1762	23672	0
1_MACS_peak_1024_lociStitched	chr1	53370738	53371087	1	350	222.0338	23673	0
1_MACS_peak_23699_lociStitched	chr4	109684005	109684352	1	348	299.5998	23674	0
1_MACS_peak_26348_lociStitched	chr6	24817455	24817804	1	350	212.2618	23675	0
1_MACS_peak_32170_lociStitched	chr9	123918474	123918821	1	348	293.1456	23676	0
1_MACS_peak_13947_lociStitched	chr18	9708354	9708701	1	348	291.5494	23677	0
1_MACS_peak_1084_lociStitched	chr1	58740344	58740692	1	349	250.1076	23678	0
1_MACS_peak_26433_lociStitched	chr6	27203404	27203750	1	347	326.5202	23679	0
1_MACS_peak_18011_lociStitched	chr2	164948439	164948788	1	350	197.883	23680	0
1_MACS_peak_11440_lociStitched	chr16	33760727	33761075	1	349	245.3748	23681	0
1_MACS_peak_27234_lociStitched	chr6	100921012	100921361	1	350	185.7727	23682	0
1_MACS_peak_16448_lociStitched	chr2	20273895	20274243	1	349	235.8396	23683	0
1_MACS_peak_1176_lociStitched	chr1	67477739	67478088	1	350	179.2813	23684	0
1_MACS_peak_1172_lociStitched	chr1	67223505	67223853	1	349	232.3596	23685	0
1_MACS_peak_22585_lociStitched	chr3	175505131	175505479	1	349	221.676	23686	0
1_MACS_peak_2751_lociStitched	chr1	214605276	214605624	1	349	219.2052	23687	0
1_MACS_peak_19081_lociStitched	chr20	23406786	23407134	1	349	217.9176	23688	0
1_MACS_peak_12122_lociStitched	chr17	1623882	1624229	1	348	249.1113	23689	0
1_MACS_peak_16490_lociStitched	chr2	22131817	22132165	1	349	195.924	23690	0
1_MACS_peak_15334_lociStitched	chr19	33462079	33462424	1	346	319.332	23691	0
1_MACS_peak_28647_lociStitched	chr7	53254916	53255264	1	349	173.1648	23692	0
1_MACS_peak_8305_lociStitched	chr13	111704016	111704363	1	348	225.5153	23693	0
1_MACS_peak_1545_lociStitched	chr1	117081579	117081926	1	348	217.2567	23694	0
1_MACS_peak_25158_lociStitched	chr5	108526632	108526977	1	346	300.5985	23695	0
1_MACS_peak_11229_lociStitched	chr16	25897735	25898082	1	348	196.2632	23696	0
1_MACS_peak_30319_lociStitched	chr8	64715526	64715872	1	347	244.7258	23697	0
1_MACS_peak_8091_lociStitched	chr13	75000475	75000821	1	347	240.0202	23698	0
1_MACS_peak_33290_lociStitched	chrX	96770095	96770442	1	348	183.3548	23699	0
1_MACS_peak_27419_lociStitched	chr6	117261571	117261917	1	347	226.0418	23700	0
1_MACS_peak_33567_lociStitched	chrX	148593997	148594341	1	345	305.2656	23701	0
1_MACS_peak_15184_lociStitched	chr19	18400964	18401310	1	347	220.6788	23702	0
1_MACS_peak_33461_lociStitched	chrX	124748538	124748883	1	346	259.095	23703	0
1_MACS_peak_6296_lociStitched	chr12	10096115	10096461	1	347	204.5206	23704	0
1_MACS_peak_12530_lociStitched	chr17	20704752	20705098	1	347	200.68	23705	0
1_MACS_peak_22600_lociStitched	chr3	178978717	178979063	1	347	199.7804	23706	0
1_MACS_peak_7897_lociStitched	chr13	39089210	39089555	1	346	248.5035	23707	0
1_MACS_peak_9200_lociStitched	chr14	92960698	92961044	1	347	197.393	23708	0
1_MACS_peak_9336_lociStitched	chr14	101732675	101733020	1	346	245.364	23709	0
1_MACS_peak_29637_lociStitched	chr7	150639075	150639420	1	346	244.191	23710	0
1_MACS_peak_25440_lociStitched	chr5	137076418	137076763	1	346	241.9485	23711	0
1_MACS_peak_33242_lociStitched	chrX	72326118	72326464	1	347	190.6114	23712	0
1_MACS_peak_31300_lociStitched	chr9	13952477	13952822	1	346	238.671	23713	0
1_MACS_peak_22022_lociStitched	chr3	118725893	118726238	1	346	237.1185	23714	0
1_MACS_peak_20644_lociStitched	chr22	38200603	38200946	1	344	313.2276	23715	0
1_MACS_peak_29617_lociStitched	chr7	149318410	149318755	1	346	231.909	23716	0
1_MACS_peak_21184_lociStitched	chr3	16926577	16926922	1	346	230.46	23717	0
1_MACS_peak_31554_lociStitched	chr9	67794237	67794580	1	344	308.4599	23718	0
1_MACS_peak_24516_lociStitched	chr5	28798901	28799246	1	346	223.1115	23719	0
1_MACS_peak_4294_lociStitched	chr10	105263753	105264097	1	345	267.8728	23720	0
1_MACS_peak_15830_lociStitched	chr19	48151459	48151804	1	346	222.7665	23721	0
1_MACS_peak_14039_lociStitched	chr18	22204623	22204968	1	346	219.006	23722	0
1_MACS_peak_23687_lociStitched	chr4	108959881	108960225	1	345	262.0936	23723	0
1_MACS_peak_13485_lociStitched	chr17	66494585	66494930	1	346	212.5545	23724	0
1_MACS_peak_18252_lociStitched	chr2	191750609	191750954	1	346	209.484	23725	0
1_MACS_peak_23416_lociStitched	chr4	72904900	72905244	1	345	251.5328	23726	0
1_MACS_peak_2600_lociStitched	chr1	206282451	206282796	1	346	201.963	23727	0
1_MACS_peak_30096_lociStitched	chr8	29468282	29468627	1	346	199.893	23728	0
1_MACS_peak_27806_lociStitched	chr6	154368199	154368544	1	346	191.406	23729	0
1_MACS_peak_4244_lociStitched	chr10	104001506	104001849	1	344	282.975	23730	0
1_MACS_peak_2923_lociStitched	chr1	228463877	228464222	1	346	186.783	23731	0
1_MACS_peak_13972_lociStitched	chr18	11818813	11819153	1	341	380.358	23732	0
1_MACS_peak_29329_lociStitched	chr7	125285933	125286277	1	345	237.188	23733	0
1_MACS_peak_23588_lociStitched	chr4	95260451	95260795	1	345	233.0256	23734	0
1_MACS_peak_24335_lociStitched	chr5	3439098	3439441	1	344	273.6797	23735	0
1_MACS_peak_33240_lociStitched	chrX	71996973	71997318	1	346	173.9145	23736	0
1_MACS_peak_6755_lociStitched	chr12	54613486	54613829	1	344	272.1019	23737	0
1_MACS_peak_26933_lociStitched	chr6	52405794	52406137	1	344	266.3395	23738	0
1_MACS_peak_1577_lociStitched	chr1	118221256	118221600	1	345	220.4352	23739	0
1_MACS_peak_10820_lociStitched	chr16	2588342	2588682	1	341	368.934	23740	0
1_MACS_peak_27714_lociStitched	chr6	144663980	144664324	1	345	219.644	23741	0
1_MACS_peak_12798_lociStitched	chr17	36584183	36584526	1	344	263.4926	23742	0
1_MACS_peak_12278_lociStitched	chr17	7370145	7370489	1	345	212.6608	23743	0
