#23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_ROSE/23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_peaks_1KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X23_0F29_0229Kronos_MM1S.KB.1hr.1_H3K27me3_hs.dm_i05.bam
#Using cutoff of 18040.59 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X23_0F29_0229Kronos_MM1S.KB.1hr.1_H3K27me3_hs.dm_i05.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	isSuper
1_MACS_peak_15742_lociStitched	chr19	32718271	32719023	1	753	408.0352	30.08	10485	0
1_MACS_peak_17788_lociStitched	chr2	26720673	26721373	1	701	464.87	86.94	10486	0
1_MACS_peak_15131_lociStitched	chr19	14745946	14746591	1	646	403.383	25.542	10487	0
1_MACS_peak_7911_lociStitched	chr12	132958697	132959251	1	555	422.9236	45.0956	10488	0
1_MACS_peak_23055_lociStitched	chr4	1525630	1526387	1	758	415.2902	37.4715	10489	0
1_MACS_peak_7544_lociStitched	chr12	52690391	52690979	1	589	413.5404	35.8092	10490	0
1_MACS_peak_5758_lociStitched	chr11	60989818	60990601	1	784	426.5001	48.8592	10491	0
1_MACS_peak_17877_lociStitched	chr2	68870661	68871324	1	664	416.4966	38.9181	10492	0
1_MACS_peak_5234_lociStitched	chr10	135450941	135451571	1	631	417.942	40.383	10493	0
1_MACS_peak_18551_lociStitched	chr20	2518456	2519075	1	620	423.2722	45.9298	10494	0
1_MACS_peak_9167_lociStitched	chr15	83192760	83193459	1	700	428.0676	50.7474	10495	0
1_MACS_peak_24893_lociStitched	chr6	33155640	33156127	1	488	422.8621	45.6806	10496	0
1_MACS_peak_5248_lociStitched	chr11	127472	128189	1	718	411.1995	34.1292	10497	0
1_MACS_peak_1274_lociStitched	chr1	9361502	9362077	1	576	397.9	20.8725	10498	0
1_MACS_peak_14648_lociStitched	chr19	8411470	8412130	1	661	449.856	72.93	10499	0
1_MACS_peak_3552_lociStitched	chr1	47653250	47653857	1	608	443.11	66.2237	10500	0
1_MACS_peak_13593_lociStitched	chr18	81639	82280	1	642	413.7655	36.9216	10501	0
1_MACS_peak_7611_lociStitched	chr12	53045566	53046096	1	531	389.656	12.826	10502	0
1_MACS_peak_27641_lociStitched	chr8	142883194	142883688	1	495	397.7688	20.995	10503	0
1_MACS_peak_29572_lociStitched	chr9	139839899	139840591	1	693	439.9736	63.2488	10504	0
1_MACS_peak_13658_lociStitched	chr18	76581588	76582080	1	493	400.3404	23.616	10505	0
1_MACS_peak_3477_lociStitched	chr1	38221864	38222493	1	630	418.5366	41.8285	10506	0
1_MACS_peak_10024_lociStitched	chr16	66944602	66945345	1	744	454.3445	77.9407	10507	0
1_MACS_peak_22825_lociStitched	chr3	128295547	128296096	1	550	391.2174	14.9328	10508	0
1_MACS_peak_17841_lociStitched	chr2	27155990	27156586	1	597	418.0344	41.8988	10509	0
1_MACS_peak_10038_lociStitched	chr16	67327716	67328423	1	708	448.3794	72.2554	10510	0
1_MACS_peak_12511_lociStitched	chr17	62018153	62018819	1	667	458.1414	82.1844	10511	0
1_MACS_peak_17432_lociStitched	chr19	55069793	55070324	1	532	414.6048	38.7099	10512	0
1_MACS_peak_2255_lociStitched	chr1	20002901	20003635	1	735	448.2538	72.3724	10513	0
1_MACS_peak_26477_lociStitched	chr7	155374060	155374755	1	696	476.2835	100.4275	10514	0
1_MACS_peak_29668_lociStitched	chr9	140790282	140790872	1	591	427.75	52.097	10515	0
1_MACS_peak_579_lociStitched	chr1	4646032	4646604	1	573	407.4928	31.9176	10516	0
1_MACS_peak_15315_lociStitched	chr19	16907664	16908369	1	706	439.497	63.9435	10517	0
1_MACS_peak_534_lociStitched	chr1	4283361	4283892	1	532	382.6386	7.1154	10518	0
1_MACS_peak_7972_lociStitched	chr13	112786222	112786708	1	487	388.3626	12.879	10519	0
1_MACS_peak_28378_lociStitched	chr9	129419482	129420112	1	631	441.252	65.772	10520	0
1_MACS_peak_12818_lociStitched	chr17	72490449	72491055	1	607	401.0508	25.6338	10521	0
1_MACS_peak_28633_lociStitched	chr9	133325857	133326488	1	632	428.7645	53.4457	10522	0
1_MACS_peak_1968_lociStitched	chr1	18371438	18371954	1	517	380.7048	5.418	10523	0
1_MACS_peak_2995_lociStitched	chr1	30510735	30511431	1	697	407.9256	32.6424	10524	0
1_MACS_peak_17728_lociStitched	chr2	10397416	10398062	1	647	460.275	85.1428	10525	0
1_MACS_peak_18672_lociStitched	chr20	30686350	30686997	1	648	431.9372	56.8713	10526	0
1_MACS_peak_24016_lociStitched	chr4	189542078	189542427	1	350	399.6748	24.779	10527	0
1_MACS_peak_689_lociStitched	chr1	5503274	5504004	1	731	458.951	84.096	10528	0
1_MACS_peak_10534_lociStitched	chr16	87081415	87081978	1	564	391.2287	16.3833	10529	0
1_MACS_peak_9958_lociStitched	chr16	54324819	54325453	1	635	413.9386	39.1178	10530	0
1_MACS_peak_13614_lociStitched	chr18	12406238	12407037	1	800	482.0367	107.2258	10531	0
1_MACS_peak_4352_lociStitched	chr10	47298904	47299514	1	611	412.909	38.186	10532	0
1_MACS_peak_2845_lociStitched	chr1	29721130	29721812	1	683	485.5158	110.825	10533	0
1_MACS_peak_13722_lociStitched	chr19	316472	316947	1	476	400.3775	25.745	10534	0
1_MACS_peak_15299_lociStitched	chr19	16817920	16818497	1	578	432.0576	57.7577	10535	0
1_MACS_peak_12425_lociStitched	chr17	56021794	56022391	1	598	425.0043	50.745	10536	0
1_MACS_peak_22858_lociStitched	chr3	138088800	138089415	1	616	447.4125	73.185	10537	0
1_MACS_peak_559_lociStitched	chr1	4503214	4503870	1	657	411.2464	37.064	10538	0
1_MACS_peak_8261_lociStitched	chr14	101169324	101169915	1	592	430.6617	56.6178	10539	0
1_MACS_peak_1942_lociStitched	chr1	18273427	18273987	1	561	410.816	36.792	10540	0
1_MACS_peak_7612_lociStitched	chr12	53049304	53049857	1	554	390.9157	16.9218	10541	0
1_MACS_peak_28760_lociStitched	chr9	134991783	134992392	1	610	411.3186	37.3926	10542	0
1_MACS_peak_5648_lociStitched	chr11	32458324	32458977	1	654	420.7932	46.9507	10543	0
1_MACS_peak_25836_lociStitched	chr7	76139551	76140223	1	673	445.0656	71.232	10544	0
1_MACS_peak_25074_lociStitched	chr6	41506473	41506930	1	458	407.3698	33.6809	10545	0
1_MACS_peak_24882_lociStitched	chr6	32216971	32217550	1	580	405.6474	31.9608	10546	0
1_MACS_peak_26517_lociStitched	chr7	155701593	155702055	1	463	401.3856	27.7662	10547	0
1_MACS_peak_17337_lociStitched	chr19	54543195	54543706	1	512	378.3955	4.8034	10548	0
1_MACS_peak_17654_lociStitched	chr2	557632	558300	1	669	428.5888	55.0432	10549	0
1_MACS_peak_3912_lociStitched	chr1	201244956	201245519	1	564	432.4403	59.0587	10550	0
1_MACS_peak_14806_lociStitched	chr19	10529917	10530631	1	715	479.5938	106.3146	10551	0
1_MACS_peak_25725_lociStitched	chr7	72790805	72791406	1	602	416.493	43.3321	10552	0
1_MACS_peak_6738_lociStitched	chr11	72339920	72340536	1	617	413.7056	40.656	10553	0
1_MACS_peak_28295_lociStitched	chr9	124362300	124362881	1	582	412.8586	39.8566	10554	0
1_MACS_peak_22776_lociStitched	chr3	124931116	124931747	1	632	422.0759	49.0918	10555	0
1_MACS_peak_4883_lociStitched	chr10	126281061	126281742	1	682	413.9118	40.9962	10556	0
1_MACS_peak_23747_lociStitched	chr4	8221525	8222110	1	586	429.7995	57.1545	10557	0
1_MACS_peak_29109_lociStitched	chr9	137191316	137191964	1	649	416.988	44.388	10558	0
1_MACS_peak_3111_lociStitched	chr1	30893291	30893875	1	585	438.9344	66.3424	10559	0
1_MACS_peak_3399_lociStitched	chr1	37474744	37475297	1	554	402.1416	29.6408	10560	0
1_MACS_peak_21059_lociStitched	chr22	30832048	30832728	1	681	415.684	43.248	10561	0
1_MACS_peak_11950_lociStitched	chr17	40942740	40943338	1	599	435.8822	63.4478	10562	0
1_MACS_peak_20176_lociStitched	chr21	44252628	44253232	1	605	453.6644	81.4192	10563	0
1_MACS_peak_2317_lociStitched	chr1	20605770	20606361	1	592	448.4508	76.239	10564	0
1_MACS_peak_22865_lociStitched	chr3	141378750	141379287	1	538	378.1017	5.907	10565	0
1_MACS_peak_18195_lociStitched	chr2	219188123	219188867	1	745	517.6008	145.452	10566	0
1_MACS_peak_20971_lociStitched	chr22	27890339	27890831	1	493	387.8928	15.8916	10567	0
1_MACS_peak_24646_lociStitched	chr5	179730162	179730760	1	599	392.886	20.93	10568	0
1_MACS_peak_27654_lociStitched	chr8	142955257	142955963	1	707	503.731	131.8102	10569	0
1_MACS_peak_21518_lociStitched	chr22	43161070	43161808	1	739	406.3428	34.4646	10570	0
1_MACS_peak_7790_lociStitched	chr12	93452508	93453128	1	621	453.778	81.964	10571	0
1_MACS_peak_3221_lociStitched	chr1	32054864	32055374	1	511	381.582	9.792	10572	0
1_MACS_peak_7861_lociStitched	chr12	130530655	130531213	1	559	376.7616	5.301	10573	0
1_MACS_peak_4389_lociStitched	chr10	71181603	71182158	1	556	428.6265	57.276	10574	0
1_MACS_peak_25535_lociStitched	chr7	4967580	4968168	1	589	448.4676	77.1456	10575	0
1_MACS_peak_24571_lociStitched	chr5	177621429	177622048	1	620	470.2543	98.9781	10576	0
1_MACS_peak_2034_lociStitched	chr1	18575345	18575923	1	579	392.5198	21.3282	10577	0
1_MACS_peak_3467_lociStitched	chr1	38081564	38082116	1	553	403.0704	31.9608	10578	0
1_MACS_peak_19508_lociStitched	chr20	58183867	58184366	1	500	398.701	27.6446	10579	0
1_MACS_peak_28348_lociStitched	chr9	128924835	128925580	1	746	458.622	87.612	10580	0
1_MACS_peak_4184_lociStitched	chr1	234936594	234937306	1	713	522.7504	151.7984	10581	0
1_MACS_peak_11607_lociStitched	chr17	19622838	19623396	1	559	381.2814	10.3788	10582	0
1_MACS_peak_22537_lociStitched	chr3	14877513	14878195	1	683	461.8504	90.9788	10583	0
2_MACS_peak_22860_lociStitched	chr3	138668483	138669394	2	803	461.0571	90.3712	10584	0
1_MACS_peak_28592_lociStitched	chr9	133014034	133014663	1	630	428.7264	58.0567	10585	0
1_MACS_peak_6522_lociStitched	chr11	70443857	70444434	1	578	402.2844	31.6773	10586	0
1_MACS_peak_22558_lociStitched	chr3	38069839	38070479	1	641	414.144	43.648	10587	0
1_MACS_peak_20878_lociStitched	chr22	25784390	25785123	1	734	444.931	74.6927	10588	0
1_MACS_peak_9005_lociStitched	chr15	76008457	76009098	1	642	409.2785	39.101	10589	0
1_MACS_peak_26862_lociStitched	chr7	158298848	158299446	1	599	434.3872	64.285	10590	0
1_MACS_peak_8493_lociStitched	chr14	104977241	104977684	1	444	378.2777	8.1955	10591	0
1_MACS_peak_11433_lociStitched	chr17	9030949	9031434	1	486	393.335	23.3285	10592	0
1_MACS_peak_22918_lociStitched	chr3	184467218	184467911	1	694	507.1374	137.1447	10593	0
1_MACS_peak_14615_lociStitched	chr19	8246089	8246640	1	552	409.3379	39.4516	10594	0
1_MACS_peak_3672_lociStitched	chr1	150451344	150451966	1	623	497.7244	127.8832	10595	0
1_MACS_peak_12630_lociStitched	chr17	71627173	71627902	1	730	440.2431	70.4943	10596	0
1_MACS_peak_4330_lociStitched	chr10	43748369	43749084	1	716	399.8995	30.173	10597	0
1_MACS_peak_8350_lociStitched	chr14	103622750	103623195	1	446	369.706	0	10598	0
1_MACS_peak_16250_lociStitched	chr19	41077725	41078422	1	698	432.9764	63.4967	10599	0
1_MACS_peak_3833_lociStitched	chr1	159898177	159898763	1	587	395.0812	25.6082	10600	0
1_MACS_peak_24443_lociStitched	chr5	174178298	174178889	1	592	403.8303	34.3962	10601	0
1_MACS_peak_12271_lociStitched	chr17	46864930	46865652	1	723	444.4632	75.2324	10602	0
1_MACS_peak_8353_lociStitched	chr14	103687812	103688367	1	556	402.9855	33.9105	10603	0
1_MACS_peak_11802_lociStitched	chr17	35096734	35097344	1	611	461.038	92.049	10604	0
1_MACS_peak_23162_lociStitched	chr4	3624919	3625512	1	594	423.995	55.149	10605	0
1_MACS_peak_6241_lociStitched	chr11	69040815	69041458	1	644	411.0699	42.2451	10606	0
1_MACS_peak_25751_lociStitched	chr7	73079908	73080703	1	796	494.0925	125.292	10607	0
1_MACS_peak_20709_lociStitched	chr22	21597774	21598595	1	822	541.7779	172.9847	10608	0
1_MACS_peak_8819_lociStitched	chr15	66274639	66275200	1	562	412.335	43.5897	10609	0
1_MACS_peak_8383_lociStitched	chr14	104585211	104585712	1	502	368.736	0	10610	0
1_MACS_peak_1176_lociStitched	chr1	8294495	8295154	1	660	439.4212	70.7766	10611	0
1_MACS_peak_6140_lociStitched	chr11	67151779	67152455	1	677	483.4076	114.7848	10612	0
1_MACS_peak_10197_lociStitched	chr16	85147407	85148010	1	604	399.3669	30.753	10613	0
1_MACS_peak_728_lociStitched	chr1	5631987	5632607	1	621	429.722	61.132	10614	0
1_MACS_peak_25685_lociStitched	chr7	44578043	44578674	1	632	425.925	57.3579	10615	0
1_MACS_peak_24500_lociStitched	chr5	176196531	176197231	1	701	465.78	97.23	10616	0
1_MACS_peak_28204_lociStitched	chr9	70152534	70153292	1	759	473.8258	105.741	10617	0
1_MACS_peak_17957_lociStitched	chr2	96693181	96693978	1	798	484.8151	116.8402	10618	0
1_MACS_peak_7966_lociStitched	chr13	112714952	112715598	1	647	408.918	40.9564	10619	0
1_MACS_peak_564_lociStitched	chr1	4547056	4547607	1	552	400.7423	32.7845	10620	0
1_MACS_peak_15649_lociStitched	chr19	29709663	29710407	1	745	454.584	86.7504	10621	0
1_MACS_peak_15837_lociStitched	chr19	34421961	34422491	1	531	388.543	20.988	10622	0
1_MACS_peak_10080_lociStitched	chr16	83969933	83970486	1	554	383.3949	15.8711	10623	0
1_MACS_peak_17179_lociStitched	chr19	50726010	50726623	1	614	422.8474	55.3539	10624	0
1_MACS_peak_20922_lociStitched	chr22	27493776	27494363	1	588	412.9545	45.4925	10625	0
1_MACS_peak_7678_lociStitched	chr12	53373840	53374453	1	614	427.9353	60.5031	10626	0
1_MACS_peak_15834_lociStitched	chr19	34400640	34401164	1	525	388.546	21.1172	10627	0
1_MACS_peak_14559_lociStitched	chr19	7943729	7944146	1	418	397.5678	30.2325	10628	0
1_MACS_peak_9831_lociStitched	chr16	29876693	29877306	1	614	440.6857	73.4987	10629	0
1_MACS_peak_6567_lociStitched	chr11	70629264	70629768	1	505	397.6056	30.6432	10630	0
1_MACS_peak_4248_lociStitched	chr10	1390070	1390810	1	741	412.18	45.288	10631	0
1_MACS_peak_10479_lociStitched	chr16	86531973	86532502	1	530	375.061	8.1995	10632	0
1_MACS_peak_9522_lociStitched	chr16	3152839	3153618	1	780	477.6828	111.0075	10633	0
1_MACS_peak_25973_lociStitched	chr7	100723045	100723687	1	643	454.4718	87.8898	10634	0
1_MACS_peak_24037_lociStitched	chr5	81568	82123	1	556	423.243	56.6655	10635	0
1_MACS_peak_18479_lociStitched	chr2	242009748	242010338	1	591	377.305	10.915	10636	0
1_MACS_peak_18592_lociStitched	chr20	19192501	19193123	1	623	464.1364	97.9028	10637	0
1_MACS_peak_21103_lociStitched	chr22	31202925	31203543	1	619	435.0102	68.8452	10638	0
1_MACS_peak_16241_lociStitched	chr19	41048852	41049521	1	670	453.9834	87.9735	10639	0
1_MACS_peak_4849_lociStitched	chr10	122739443	122739945	1	503	384.3814	18.4234	10640	0
1_MACS_peak_29435_lociStitched	chr9	138477294	138477859	1	566	413.4105	47.5165	10641	0
1_MACS_peak_21354_lociStitched	chr22	38809583	38810216	1	634	396.8277	30.9537	10642	0
1_MACS_peak_22529_lociStitched	chr3	14622656	14623204	1	549	382.8328	16.988	10643	0
1_MACS_peak_19105_lociStitched	chr20	55754817	55755355	1	539	391.2874	25.4474	10644	0
1_MACS_peak_14895_lociStitched	chr19	13080085	13080697	1	613	397.4328	31.7628	10645	0
1_MACS_peak_5732_lociStitched	chr11	47914584	47915190	1	607	396.7482	31.0878	10646	0
1_MACS_peak_29649_lociStitched	chr9	140373819	140374404	1	586	422.1945	56.5695	10647	0
1_MACS_peak_26977_lociStitched	chr8	973445	973875	1	431	377.669	12.255	10648	0
1_MACS_peak_3393_lociStitched	chr1	37457350	37457873	1	524	389.8965	24.5287	10649	0
1_MACS_peak_7660_lociStitched	chr12	53246857	53247355	1	499	376.7868	11.5536	10650	0
1_MACS_peak_8271_lociStitched	chr14	101202733	101203214	1	482	365.1271	0	10651	0
1_MACS_peak_27658_lociStitched	chr8	142983755	142984335	1	581	371.78	6.67	10652	0
1_MACS_peak_21124_lociStitched	chr22	32723047	32723601	1	555	428.3528	63.2668	10653	0
1_MACS_peak_26180_lociStitched	chr7	139918523	139919103	1	581	405.71	40.658	10654	0
1_MACS_peak_9851_lociStitched	chr16	30798676	30799380	1	705	466.6112	101.5872	10655	0
1_MACS_peak_23415_lociStitched	chr4	7216057	7216630	1	574	414.279	49.278	10656	0
1_MACS_peak_29363_lociStitched	chr9	138213254	138213846	1	593	410.6704	45.7024	10657	0
1_MACS_peak_18876_lociStitched	chr20	43397594	43398202	1	609	431.0112	66.0896	10658	0
1_MACS_peak_19067_lociStitched	chr20	49225240	49225886	1	647	404.0084	39.2768	10659	0
1_MACS_peak_4881_lociStitched	chr10	126255876	126256331	1	456	397.6245	32.942	10660	0
1_MACS_peak_8267_lociStitched	chr14	101187001	101187603	1	603	388.4706	23.9596	10661	0
1_MACS_peak_9150_lociStitched	chr15	82636349	82637287	1	939	448.0826	83.5758	10662	0
1_MACS_peak_5112_lociStitched	chr10	134795131	134795612	1	482	374.0737	9.62	10663	0
1_MACS_peak_13649_lociStitched	chr18	75930884	75931617	1	734	449.4756	85.1013	10664	0
1_MACS_peak_28881_lociStitched	chr9	135739022	135739550	1	529	379.632	15.3648	10665	0
1_MACS_peak_11471_lociStitched	chr17	9964607	9965225	1	619	404.4192	40.17	10666	0
1_MACS_peak_28457_lociStitched	chr9	132125686	132126290	1	605	395.922	31.71	10667	0
1_MACS_peak_11818_lociStitched	chr17	35278371	35278937	1	567	421.6134	57.6188	10668	0
1_MACS_peak_16939_lociStitched	chr19	48555836	48556517	1	682	446.2593	82.2648	10669	0
1_MACS_peak_15740_lociStitched	chr19	32711622	32712283	1	662	439.3006	75.4201	10670	0
1_MACS_peak_3586_lociStitched	chr1	61548784	61549206	1	423	407.1034	43.4238	10671	0
1_MACS_peak_17475_lociStitched	chr19	55408201	55408787	1	587	433.5814	69.9098	10672	0
1_MACS_peak_10112_lociStitched	chr16	84314713	84315172	1	460	367.0623	3.5802	10673	0
1_MACS_peak_16163_lociStitched	chr19	39550746	39551321	1	576	419.29	55.8325	10674	0
1_MACS_peak_4923_lociStitched	chr10	126807314	126807765	1	452	368.4219	5.0963	10675	0
1_MACS_peak_23590_lociStitched	chr4	7729434	7730256	1	823	464.019	100.695	10676	0
1_MACS_peak_24878_lociStitched	chr6	32171500	32172210	1	711	454.968	91.661	10677	0
1_MACS_peak_8859_lociStitched	chr15	73643171	73643727	1	557	387.81	24.5752	10678	0
1_MACS_peak_12210_lociStitched	chr17	44910060	44910571	1	512	406.0917	42.9751	10679	0
1_MACS_peak_17678_lociStitched	chr2	927848	928513	1	666	391.3525	28.2625	10680	0
1_MACS_peak_7929_lociStitched	chr12	133182575	133183077	1	503	388.4476	25.4514	10681	0
1_MACS_peak_4460_lociStitched	chr10	71647215	71647691	1	477	371.042	8.1872	10682	0
1_MACS_peak_13090_lociStitched	chr17	75932807	75933477	1	671	450.91	88.105	10683	0
1_MACS_peak_19590_lociStitched	chr20	60135103	60135655	1	553	396.5568	33.7824	10684	0
1_MACS_peak_27521_lociStitched	chr8	142467803	142468503	1	701	438.06	75.32	10685	0
1_MACS_peak_7109_lociStitched	chr11	128556749	128557373	1	625	447.5952	85.1136	10686	0
1_MACS_peak_21015_lociStitched	chr22	28183846	28184381	1	536	397.1305	34.668	10687	0
1_MACS_peak_8895_lociStitched	chr15	74229148	74229735	1	588	368.9882	6.5744	10688	0
1_MACS_peak_2174_lociStitched	chr1	19072668	19073215	1	548	395.2622	32.8747	10689	0
1_MACS_peak_24394_lociStitched	chr5	146257964	146258790	1	827	462.3948	100.0286	10690	0
1_MACS_peak_16685_lociStitched	chr19	46720995	46721722	1	728	482.728	120.3912	10691	0
1_MACS_peak_10554_lociStitched	chr16	87582662	87583209	1	548	400.2946	38.2353	10692	0
1_MACS_peak_26724_lociStitched	chr7	157571360	157571917	1	558	423.4871	61.4371	10693	0
1_MACS_peak_15613_lociStitched	chr19	19357242	19357798	1	557	411.162	49.1504	10694	0
1_MACS_peak_12114_lociStitched	chr17	42986217	42986814	1	598	396.5274	34.626	10695	0
1_MACS_peak_9734_lociStitched	chr16	27985957	27986547	1	591	398.545	36.816	10696	0
1_MACS_peak_9699_lociStitched	chr16	15529002	15529579	1	578	424.095	62.4891	10697	0
1_MACS_peak_3418_lociStitched	chr1	37540727	37541297	1	571	367.821	6.27	10698	0
1_MACS_peak_26403_lociStitched	chr7	155120057	155120822	1	766	611.1585	249.696	10699	0
1_MACS_peak_24152_lociStitched	chr5	1215205	1215702	1	498	455.7987	94.3803	10700	0
1_MACS_peak_22876_lociStitched	chr3	170351069	170351698	1	630	486.217	124.9823	10701	0
1_MACS_peak_21110_lociStitched	chr22	31271958	31272539	1	582	388.3404	27.307	10702	0
1_MACS_peak_23986_lociStitched	chr4	112852777	112853499	1	723	410.3126	49.3848	10703	0
1_MACS_peak_22549_lociStitched	chr3	26664907	26665542	1	636	462.534	101.6635	10704	0
1_MACS_peak_16275_lociStitched	chr19	41396851	41397393	1	543	434.8466	74.0372	10705	0
1_MACS_peak_4143_lociStitched	chr1	228238030	228238616	1	587	427.2526	66.4524	10706	0
1_MACS_peak_4687_lociStitched	chr10	99684099	99684641	1	543	389.8064	29.0512	10707	0
1_MACS_peak_21983_lociStitched	chr22	45953131	45953708	1	578	406.0349	45.2945	10708	0
1_MACS_peak_13659_lociStitched	chr18	76617927	76618521	1	595	385.7436	25.0074	10709	0
1_MACS_peak_26722_lociStitched	chr7	157565067	157565626	1	560	426.9642	66.2974	10710	0
1_MACS_peak_11473_lociStitched	chr17	10099984	10100585	1	602	403.0306	42.4306	10711	0
1_MACS_peak_28088_lociStitched	chr8	145841370	145841970	1	601	403.8	43.26	10712	0
1_MACS_peak_11202_lociStitched	chr17	6561884	6562527	1	644	416.3425	55.8124	10713	0
1_MACS_peak_8304_lociStitched	chr14	101664682	101665220	1	539	377.1918	16.678	10714	0
1_MACS_peak_26_lociStitched	chr1	812330	812950	1	621	431.582	71.176	10715	0
1_MACS_peak_27882_lociStitched	chr8	144009652	144010124	1	473	384.0192	23.6944	10716	0
1_MACS_peak_4097_lociStitched	chr1	221922419	221923039	1	621	433.752	73.47	10717	0
1_MACS_peak_12320_lociStitched	chr17	47328796	47329278	1	483	382.9008	22.654	10718	0
1_MACS_peak_28441_lociStitched	chr9	132007478	132008138	1	661	407.022	46.794	10719	0
1_MACS_peak_21959_lociStitched	chr22	45859346	45860023	1	678	397.1959	37.0319	10720	0
1_MACS_peak_8372_lociStitched	chr14	104551126	104551721	1	596	376.3375	16.422	10721	0
1_MACS_peak_21132_lociStitched	chr22	35947312	35947883	1	572	452.4033	92.502	10722	0
1_MACS_peak_8552_lociStitched	chr14	105290764	105291373	1	610	401.5746	41.7165	10723	0
1_MACS_peak_3567_lociStitched	chr1	53948239	53948843	1	605	426.122	66.5004	10724	0
1_MACS_peak_8463_lociStitched	chr14	104825392	104825982	1	591	378.78	19.175	10725	0
1_MACS_peak_26626_lociStitched	chr7	157254757	157255273	1	517	379.0536	19.4532	10726	0
1_MACS_peak_4840_lociStitched	chr10	118893311	118893762	1	452	367.114	7.6219	10727	0
1_MACS_peak_18149_lociStitched	chr2	176976967	176977672	1	706	443.304	83.8245	10728	0
1_MACS_peak_9630_lociStitched	chr16	4361184	4361799	1	616	415.002	55.5345	10729	0
1_MACS_peak_23118_lociStitched	chr4	3074669	3075183	1	515	392.8502	33.41	10730	0
1_MACS_peak_3689_lociStitched	chr1	151701855	151702477	1	623	444.5434	85.214	10731	0
1_MACS_peak_15722_lociStitched	chr19	30851484	30851949	1	466	372.7905	13.485	10732	0
1_MACS_peak_19215_lociStitched	chr20	56509871	56510459	1	589	413.952	54.8604	10733	0
1_MACS_peak_13351_lociStitched	chr17	77855162	77855747	1	586	430.5015	71.487	10734	0
1_MACS_peak_23944_lociStitched	chr4	47794957	47795768	1	812	497.5485	138.5999	10735	0
1_MACS_peak_1882_lociStitched	chr1	18073057	18073503	1	447	399.7052	40.809	10736	0
1_MACS_peak_3294_lociStitched	chr1	36975579	36976184	1	606	394.3995	35.5135	10737	0
1_MACS_peak_3844_lociStitched	chr1	160388786	160389378	1	593	423.1024	64.232	10738	0
1_MACS_peak_5741_lociStitched	chr11	48002663	48003250	1	588	427.336	68.5029	10739	0
1_MACS_peak_24848_lociStitched	chr6	31901033	31901534	1	502	382.8141	24.2484	10740	0
1_MACS_peak_11046_lociStitched	chr17	2631689	2632197	1	509	385.4196	26.8732	10741	0
1_MACS_peak_10462_lociStitched	chr16	86228309	86228879	1	571	358.416	0	10742	0
1_MACS_peak_16789_lociStitched	chr19	47801190	47801732	1	543	369.8066	11.5988	10743	0
1_MACS_peak_10134_lociStitched	chr16	84844117	84844598	1	482	380.5672	22.4146	10744	0
1_MACS_peak_25846_lociStitched	chr7	98437701	98438202	1	502	397.9443	39.8796	10745	0
1_MACS_peak_13068_lociStitched	chr17	75844399	75845127	1	729	413.14	55.1824	10746	0
1_MACS_peak_18850_lociStitched	chr20	42744487	42745118	1	632	377.969	20.0658	10747	0
1_MACS_peak_8777_lociStitched	chr15	51386090	51386650	1	561	426.944	69.048	10748	0
1_MACS_peak_3647_lociStitched	chr1	146009326	146010017	1	692	502.9789	145.2482	10749	0
1_MACS_peak_20691_lociStitched	chr22	21417808	21418402	1	595	447.6978	89.991	10750	0
1_MACS_peak_29279_lociStitched	chr9	137952596	137953044	1	449	365.792	8.1984	10751	0
1_MACS_peak_2271_lociStitched	chr1	20503411	20503927	1	517	393.3468	35.7588	10752	0
1_MACS_peak_4701_lociStitched	chr10	102399273	102399888	1	616	425.58	68.019	10753	0
1_MACS_peak_20980_lociStitched	chr22	27959134	27959704	1	571	432.06	74.613	10754	0
1_MACS_peak_5911_lociStitched	chr11	64191408	64192112	1	705	436.128	78.7072	10755	0
1_MACS_peak_1951_lociStitched	chr1	18312429	18313082	1	654	471.9884	114.6015	10756	0
1_MACS_peak_3661_lociStitched	chr1	148598872	148599595	1	724	517.7403	160.3614	10757	0
1_MACS_peak_14275_lociStitched	chr19	5536371	5536910	1	540	434.9191	77.5621	10758	0
1_MACS_peak_12093_lociStitched	chr17	42633452	42634066	1	615	477.5078	120.1598	10759	0
1_MACS_peak_653_lociStitched	chr1	5034271	5034788	1	518	371.6713	14.4243	10760	0
1_MACS_peak_6715_lociStitched	chr11	71274383	71275103	1	721	470.592	113.472	10761	0
1_MACS_peak_5033_lociStitched	chr10	134296346	134296912	1	567	357.0894	0	10762	0
1_MACS_peak_19191_lociStitched	chr20	56424299	56424857	1	559	431.1108	74.0466	10763	0
1_MACS_peak_9906_lociStitched	chr16	32931059	32931695	1	637	384.8436	27.7932	10764	0
