GENE_ID	locusLine	bin_1_38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
NM_001122772	chr12(.):58113993-58137029	0.1214
NM_017440	chr12(.):68683345-68731161	0.1072
NM_203394	chr12(.):77410025-77464360	0.1175
NM_001946	chr12(.):89736836-89751296	0.1976
NM_001111283	chr12(.):102784644-102879378	0.1126
NM_001111284	chr12(.):102784644-102877429	0.1103
NM_001111285	chr12(.):102806453-102879378	0.1191
NM_014840	chr12(.):106452124-106538811	0.1209
NM_007076	chr12(.):108904050-108918380	0.1522
NM_213595	chr12(.):108951293-108968160	0.2152
NM_181724	chr12(.):108978621-108996894	0.1121
NM_003006	chr12(.):109010679-109032670	0.2133
NM_001161331	chr12(.):109180694-109226327	0.1109
NM_001168325	chr12(.):117471727-117542251	0.0546
NM_024667	chr12(.):123344874-123385712	0.0792
NM_021009	chr12(.):125391191-125404587	0.1075
NR_024464	chr13(.):30909406-30953036	0.076
NM_015057	chr13(.):77613791-77906177	0.1055
NM_032436	chr13(.):115074964-115097803	0.1283
NM_000820	chr13(.):114518521-114572046	0.1517
NM_007368	chr13(.):114742193-114903095	0.1284
NM_014059	chr13(.):42026541-42050013	0.063
NM_198217	chr13(.):111360082-111378421	0.142
NM_024537	chr13(.):111288756-111363480	0.1145
NM_198218	chr13(.):111360609-111378421	0.1438
NM_198219	chr13(.):111360624-111378421	0.1439
NM_005537	chr13(.):111362358-111378421	0.1515
NM_001143945	chr13(.):114518521-114544017	0.1098
NM_001143946	chr13(.):114518521-114541714	0.1135
NR_024609	chr13(.):114581609-114631485	0.1346
NM_023011	chr13(.):115042077-115076283	0.1398
NM_003903	chr13(.):114995361-115043150	0.1317
NM_006246	chr14(.):63836354-64015079	0.0558
NR_027004	chr14(.):94366075-94397718	0.0571
NM_001012706	chr14(.):50443429-50479238	0.0692
NM_004296	chr14(.):72394785-73038238	0.053
NM_001043318	chr14(.):74176824-74258896	0.0672
NM_194278	chr14(.):74176824-74232001	0.0632
NM_001080414	chr14(.):91732666-91889133	0.0878
NM_023112	chr14(.):94487723-94520276	0.0654
NM_006029	chr14(.):74173485-74186128	0.0619
NM_024496	chr14(.):77485885-77500034	0.0841
NM_005065	chr14(.):81934238-82005205	0.0739
NM_016150	chr14(.):94395512-94428767	0.059
NR_024182	chr14(.):94458615-94478898	0.0621
NR_024183	chr14(.):94458641-94483041	0.0607
NM_138344	chr14(.):94380257-94400944	0.0555
NM_152592	chr14(.):95878830-95947173	0.0651
NR_003002	chr14(.):95994691-96004966	0.0869
NR_001459	chr14(.):95994248-96006209	0.0846
NM_016417	chr14(.):95996322-96016055	0.0741
NM_001311	chr14(.):105948256-105960124	0.1289
NM_001134877	chr14(.):105951519-105970585	0.1176
NM_001134876	chr14(.):105952585-105970585	0.121
NM_001312	chr14(.):105936130-105951500	0.0442
NM_025268	chr14(.):105987952-106001539	0.0945
NM_001198983	chr14(.):105951191-105970585	0.1164
NM_144508	chr15(.):40881446-40959881	0.1045
NM_001042495	chr15(.):34517196-34635265	0.1139
NM_005135	chr15(.):34517196-34616021	0.1091
NM_001042497	chr15(.):34517196-34634045	0.1139
NM_001042494	chr15(.):34517196-34634961	0.1138
NM_183235	chr15(.):55490799-55587001	0.1087
NM_001103184	chr15(.):33052746-33365085	0.1156
NM_001211	chr15(.):40448209-40518337	0.117
NM_006537	chr15(.):63791809-63888663	0.1103
NM_025201	chr15(.):65129081-65165201	0.1237
NM_005902	chr15(.):67353194-67492533	0.121
NM_001004439	chr15(.):68589041-68729492	0.1073
NM_020908	chr15(.):70335542-70395256	0.1216
NM_006465	chr15(.):74828547-74895472	0.138
NM_003612	chr15(.):74696629-74731299	0.1355
NM_001146030	chr15(.):74696629-74731001	0.1341
NM_172217	chr15(.):81512639-81610104	0.1331
NM_001172128	chr15(.):81484218-81610104	0.1274
NM_001080532	chr15(.):81619759-81671418	0.1124
NM_007011	chr15(.):89626380-89750591	0.1353
NM_198526	chr15(.):90539751-90630432	0.1382
NR_027992	chr15(.):20869796-20966480	0.0728
NR_027053	chr15(.):21927513-21945739	0.2038
NR_024387	chr15(.):22009419-22021878	0.1008
NM_015995	chr15(.):31614082-31675102	0.1496
NM_175741	chr15(.):34633065-34654931	0.1128
NM_181077	chr15(.):34666269-34687001	0.0981
NM_018648	chr15(.):34628916-34640362	0.1332
NM_153613	chr15(.):34646088-34664395	0.1287
NR_036050	chr15(.):34669269-34679351	0.0884
NR_036050	chr15(.):34815490-34825572	0.1121
NM_003134	chr15(.):40322890-40336389	0.1286
NM_001003942	chr15(.):40375091-40403287	0.1633
NM_033503	chr15(.):40375091-40403639	0.1639
NM_001003940	chr15(.):40375091-40406075	0.1601
NM_001080791	chr15(.):40840297-40862252	0.1615
NM_152260	chr15(.):40856536-40871661	0.1334
NR_002208	chr15(.):40819082-40829749	0.1021
NM_001145112	chr15(.):44952929-44974086	0.1611
NM_182985	chr15(.):45023559-45065025	0.1013
NM_004048	chr15(.):44998684-45015357	0.1673
NM_004580	chr15(.):55490799-55567585	0.1018
NM_183234	chr15(.):55490799-55567484	0.1018
NM_183236	chr15(.):55490799-55568107	0.1013
NM_004855	chr15(.):55606132-55652846	0.1107
NM_198524	chr15(.):56652643-56743072	0.1142
NM_182703	chr15(.):65199100-65256041	0.1176
NM_001145103	chr15(.):67425358-67492533	0.1043
NM_001145102	chr15(.):67413053-67492533	0.1073
NM_017882	chr15(.):68494329-68527080	0.1273
NM_033429	chr15(.):68478042-68503448	0.1382
NM_015322	chr15(.):68565140-68588640	0.1758
NR_030714	chr15(.):70366710-70376807	0.1305
NM_000781	chr15(.):74625102-74665081	0.1111
NM_182791	chr15(.):74605899-74633482	0.1181
NM_001099773	chr15(.):74625102-74663553	0.1114
NM_003992	chr15(.):74895712-74927542	0.1648
NM_001130028	chr15(.):74902334-74927542	0.181
NM_001127190	chr15(.):75069424-75100539	0.1572
NM_000761	chr15(.):75036183-75053941	0.1214
NM_000499	chr15(.):75006882-75022877	0.1066
NM_001099436	chr15(.):75123458-75140552	0.1388
NM_021819	chr15(.):75100193-75123099	0.1283
NM_001030005	chr15(.):75113950-75129136	0.125
NM_021823	chr15(.):75310926-75348067	0.1533
NM_138967	chr15(.):75282875-75318836	0.1334
NM_015079	chr15(.):78282326-78374994	0.1195
NM_001101404	chr15(.):78379926-78401393	0.1361
NM_006383	chr15(.):78391990-78428878	0.125
NM_004513	chr15(.):81584253-81610104	0.182
NM_181900	chr15(.):81600006-81621524	0.1585
NM_002168	chr15(.):90622211-90650708	0.1494
NM_198925	chr15(.):90739561-90777892	0.1049
NM_001013657	chr15(.):90772486-90790312	0.1162
NM_020210	chr15(.):90723151-90777892	0.1195
NM_006384	chr15(.):90768476-90782279	0.1158
NM_001029964	chr15(.):90787763-90807312	0.1267
NR_033769	chr15(.):93333713-93345338	0.1192
NM_003090	chr15(.):101816714-101840460	0.1548
NM_203472	chr15(.):101806213-101822700	0.1397
NM_014918	chr15(.):101710927-101797137	0.129
NM_018445	chr15(.):101807389-101822700	0.1356
NM_001114	chr16(.):50316822-50357043	0.1158
NM_001145771	chr16(.):57657418-57703944	0.1171
NM_005682	chr16(.):57648909-57703944	0.12
NM_016373	chr16(.):78128550-79251564	0.0531
NM_015914	chr16(.):11767942-11841648	0.1837
NM_004862	chr16(.):11636577-11685229	0.1209
NM_001136472	chr16(.):11636577-11685806	0.1209
NR_024320	chr16(.):11636577-11686322	0.1206
NM_013302	chr16(.):22212591-22305066	0.1021
NM_000336	chr16(.):23308590-23397620	0.1343
NM_025134	chr16(.):53083944-53366414	0.0969
NM_000078	chr16(.):56990834-57022756	0.1295
NM_004691	chr16(.):67466916-67520089	0.1291
NM_001191022	chr16(.):67591309-67678088	0.1076
NM_012320	chr16(.):68274246-68299961	0.1653
NM_032821	chr16(.):70836288-71269569	0.2021
NM_018052	chr16(.):70716341-70840061	0.1216
NM_014761	chr16(.):71924445-71967906	0.1149
NM_001030007	chr16(.):71757904-71847976	0.1058
NM_002661	chr16(.):81807929-81996899	0.0634
NM_003791	chr16(.):84082368-84155517	0.0661
NM_175931	chr16(.):88936262-89012608	0.0459
NM_005187	chr16(.):88936262-89048504	0.0516
NM_003498	chr16(.):11757288-11778015	0.1662
NM_001130007	chr16(.):11956984-12015519	0.1157
NM_001130006	chr16(.):11956984-12014825	0.1154
NM_001192	chr16(.):12053963-12066925	0.2231
NM_032167	chr16(.):12065601-12152141	0.1195
NM_001039182	chr16(.):29459913-29471285	0.2413
NM_001017389	chr16(.):29462126-29481280	0.2209
NM_003166	chr16(.):29462126-29481301	0.2211
NM_178044	chr16(.):29460821-29474545	0.2363
NR_002454	chr16(.):29455665-29466236	0.2182
NR_002556	chr16(.):29471288-29483899	0.186
NR_037608	chr16(.):29461411-29481301	0.218
NM_001017390	chr16(.):29466206-29481301	0.1922
NR_024370	chr16(.):29870003-29884374	0.1272
NM_002383	chr16(.):29812854-29827504	0.162
NR_015396	chr16(.):29870154-29884374	0.1274
NM_145239	chr16(.):29818408-29832202	0.1954
NM_007317	chr16(.):29797057-29821706	0.1474
NM_006319	chr16(.):29864677-29879578	0.1349
NM_024516	chr16(.):29822527-29838816	0.1851
NM_152338	chr16(.):29784560-29796840	0.1135
NM_005115	chr16(.):29826714-29864360	0.1363
NM_001039182	chr16(.):30199255-30210627	0.2537
NM_178044	chr16(.):30200163-30213887	0.2542
NM_003166	chr16(.):30201468-30220650	0.239
NM_001017389	chr16(.):30201468-30220620	0.2388
NM_001193333	chr16(.):30189730-30205396	0.2009
NR_002454	chr16(.):30195004-30205575	0.2404
NR_037608	chr16(.):30200753-30220650	0.2351
NR_002556	chr16(.):30210637-30223248	0.2035
NR_002555	chr16(.):30229349-30261932	0.1492
NM_001017390	chr16(.):30205548-30220650	0.2134
NM_138447	chr16(.):30609699-30626682	0.1295
NM_024031	chr16(.):30657240-30672734	0.1784
NM_001105079	chr16(.):30670777-30687131	0.1139
NR_002966	chr16(.):30716857-30726986	0.1142
NM_006662	chr16(.):30705461-30756450	0.1236
NM_003414	chr16(.):31880078-31933627	0.117
NM_153337	chr16(.):50695210-50720264	0.1373
NM_182854	chr16(.):50701885-50720264	0.1518
NM_001042412	chr16(.):50771028-50840846	0.1127
NM_001042355	chr16(.):50770960-50840846	0.1128
NM_022162	chr16(.):50726049-50771987	0.1043
NM_001126108	chr16(.):56894118-56954762	0.1456
NM_001010989	chr16(.):56960747-56982793	0.2034
NR_029680	chr16(.):56887429-56897513	0.1493
NM_032206	chr16(.):57018409-57122436	0.1239
NM_018110	chr16(.):57500869-57525385	0.125
NM_153837	chr16(.):57571600-57616100	0.1336
NM_033212	chr16(.):57541089-57575477	0.1163
NM_170776	chr16(.):57697156-57728290	0.1146
NM_001145774	chr16(.):57668206-57703944	0.1166
NM_001172643	chr16(.):66536905-66589194	0.1463
NM_001172644	chr16(.):66536905-66589315	0.1462
NM_052999	chr16(.):66595349-66618038	0.1121
NM_181641	chr16(.):66581471-66604971	0.1294
NM_181271	chr16(.):66595293-66618038	0.112
NM_001040138	chr16(.):66581465-66605154	0.1298
NM_001185057	chr16(.):67202764-67214643	0.1552
NM_003946	chr16(.):67202755-67214643	0.1551
NM_001040715	chr16(.):67204504-67222883	0.1746
NM_001950	chr16(.):67221067-67237821	0.1281
NM_024712	chr16(.):67228027-67242927	0.1275
NM_033309	chr16(.):67177004-67189902	0.1223
NM_025187	chr16(.):67138914-67187442	0.1156
NM_178516	chr16(.):67213281-67229107	0.1677
NM_003789	chr16(.):67183088-67198812	0.1339
NM_001538	chr16(.):67192287-67208848	0.1432
NM_001185058	chr16(.):67199404-67214643	0.1408
NM_018378	chr16(.):67188890-67203077	0.1342
NR_029887	chr16(.):67231223-67241298	0.1218
NM_014187	chr16(.):67256015-67268182	0.1632
NM_012163	chr16(.):67236041-67265721	0.135
NM_001004055	chr16(.):67236041-67265901	0.1346
NM_001193524	chr16(.):67566364-67585691	0.1464
NM_001193523	chr16(.):67558539-67585691	0.1515
NM_001193522	chr16(.):67557719-67585691	0.1507
NM_001138	chr16(.):67511473-67522716	0.1499
NM_024519	chr16(.):67557716-67585691	0.1509
NM_024939	chr16(.):68257449-68275136	0.1294
NM_001184824	chr16(.):68339876-68396169	0.1282
NM_003983	chr16(.):68293422-68340722	0.1375
NM_032178	chr16(.):68329517-68349868	0.1308
NM_006927	chr16(.):70408337-70477991	0.1316
NM_145059	chr16(.):70483497-70519177	0.1127
NR_034083	chr16(.):70783962-70812154	0.1243
NR_024612	chr16(.):71874898-71924174	0.1298
NM_001137675	chr16(.):71874898-71896231	0.154
NM_017530	chr16(.):71888587-71922412	0.1207
NM_001031804	chr16(.):79622744-79639622	0.068
NM_178452	chr16(.):84173864-84216524	0.0548
NM_031463	chr16(.):84150743-84183800	0.0611
NM_001184854	chr16(.):87736417-87804598	0.0567
NM_021962	chr17(.):901758-1088131	0.1254
NM_001159746	chr17(.):901758-1095616	0.1259
NM_003342	chr17(.):4167511-4274969	0.1178
NM_138962	chr17(.):55328930-55762299	0.1182
NM_170721	chr17(.):55329373-55715544	0.1187
NM_199340	chr17(.):62845487-62919903	0.1131
NM_022066	chr17(.):74380612-74454288	0.1203
NM_020761	chr17(.):78513624-78945173	0.1046
NM_001092	chr17(.):901758-1017324	0.1255
NM_002558	chr17(.):3794884-3824960	0.134
NM_002663	chr17(.):4705420-4731727	0.1063
NM_005022	chr17(.):4843946-4856825	0.1647
NM_153357	chr17(.):6939948-6952242	0.1116
NR_026951	chr17(.):8118947-8132361	0.1715
NM_144775	chr17(.):18213593-18236370	0.1675
NM_001033553	chr17(.):19985334-20223067	0.107
NM_001033555	chr17(.):20054401-20223067	0.1072
NM_003170	chr17(.):26984301-27034249	0.1157
NM_000267	chr17(.):29416944-29709695	0.1042
NM_002544	chr17(.):29616667-29629380	0.103
NM_183232	chr17(.):37916198-38025441	0.1422
NM_001070	chr17(.):40756357-40772256	0.1889
NM_000342	chr17(.):42320757-42350502	0.0973
NR_027774	chr17(.):43508265-43573146	0.1289
NM_003954	chr17(.):43335487-43399414	0.1409
NM_003726	chr17(.):46205801-46512594	0.1104
NM_030802	chr17(.):47782686-47846518	0.1383
NM_001433	chr17(.):62115389-62212502	0.1602
NM_017983	chr17(.):66412421-66458653	0.1296
NM_014960	chr17(.):66250322-66422000	0.1002
NR_036488	chr17(.):70394462-70593943	0.1199
NM_004252	chr17(.):72739762-72770499	0.1624
NM_001003716	chr17(.):73639944-73668269	0.149
NM_052916	chr17(.):74133533-74241390	0.119
NM_004259	chr17(.):73617949-73668265	0.1335
NM_001113492	chr17(.):75278972-75501678	0.1136
NM_006640	chr17(.):75310596-75501678	0.1139
NM_001113491	chr17(.):75272491-75501678	0.1138
NM_001163075	chr17(.):76137433-76167364	0.1468
NM_017456	chr17(.):76665129-76783376	0.141
NM_024648	chr17(.):80342085-80381513	0.1122
NM_001893	chr17(.):80197239-80236573	0.1311
NM_004514	chr17(.):80472593-80567483	0.119
NM_024083	chr17(.):79930425-79980282	0.103
NM_020310	chr17(.):2282353-2309258	0.1436
NR_028335	chr17(.):2305274-2323730	0.1122
NM_172206	chr17(.):3758616-3799037	0.1219
NM_172207	chr17(.):3763450-3801337	0.1238
NM_174957	chr17(.):3822168-3872736	0.1129
NM_001100812	chr17(.):4632803-4648223	0.1461
NM_001144940	chr17(.):4683579-4694729	0.1171
NM_001014985	chr17(.):4687253-4698884	0.1101
NM_003963	chr17(.):4670186-4691506	0.1242
NM_001136046	chr17(.):4638318-4654410	0.1293
NM_032265	chr17(.):4638336-4654407	0.1294
NM_002798	chr17(.):4694456-4706790	0.1153
NM_000080	chr17(.):4796063-4811369	0.1266
NM_001024937	chr17(.):4731634-4806356	0.1126
NM_001145536	chr17(.):4797947-4811227	0.1287
NM_001165417	chr17(.):4835425-4848462	0.1556
NM_000173	chr17(.):4830591-4843325	0.1182
NM_015528	chr17(.):4838629-4853517	0.1654
NM_006612	chr17(.):4896242-4936694	0.1088
NM_015099	chr17(.):4866286-4895960	0.1342
NM_001171168	chr17(.):4866286-4895665	0.1353
NM_053013	chr17(.):4849383-4865426	0.136
NM_001167985	chr17(.):4886424-4905905	0.1249
NM_004890	chr17(.):4857520-4876132	0.1333
NM_001004333	chr17(.):6910797-6922851	0.1556
NM_001142799	chr17(.):6913072-6925839	0.1556
NM_201566	chr17(.):6934393-6948440	0.1108
NR_029712	chr17(.):6915933-6926020	0.1596
NM_181844	chr17(.):6921368-6937961	0.1138
NM_000697	chr17(.):6894383-6919055	0.1293
NR_030178	chr17(.):6916229-6926341	0.1537
NM_182906	chr17(.):6972855-6988600	0.113
NM_001143775	chr17(.):7141905-7159995	0.1546
NM_015982	chr17(.):7186570-7202876	0.1134
NM_001185023	chr17(.):7158221-7171264	0.0994
NM_001185022	chr17(.):7158221-7171512	0.0999
NM_001128827	chr17(.):7088209-7125928	0.1254
NM_000018	chr17(.):7118152-7133585	0.142
NM_004422	chr17(.):7123660-7142863	0.128
NM_007278	chr17(.):7138737-7150753	0.1354
NM_024297	chr17(.):7133346-7147825	0.1368
NM_001365	chr17(.):7088209-7128369	0.1254
NM_203415	chr17(.):7150371-7168259	0.1348
NM_015362	chr17(.):7150550-7168259	0.135
NM_001042	chr17(.):7180053-7196367	0.1203
NM_015343	chr17(.):7141905-7160259	0.1554
NR_029896	chr17(.):7121615-7131698	0.1491
NM_001005273	chr17(.):7787168-7821075	0.1288
NM_001080424	chr17(.):7738234-7763118	0.1693
NM_144607	chr17(.):7756063-7770600	0.1554
NM_032356	chr17(.):7755002-7766172	0.1689
NM_001005271	chr17(.):7783122-7821075	0.1263
NM_203411	chr17(.):7753383-7764417	0.1677
NM_021628	chr17(.):7994217-8026860	0.1467
NM_002616	chr17(.):8038787-8060753	0.151
NM_032580	chr17(.):8018907-8032410	0.1815
NM_001165960	chr17(.):7994217-8027234	0.1476
NM_032354	chr17(.):8071296-8084714	0.1422
NM_017622	chr17(.):8086650-8098564	0.1766
NM_014232	chr17(.):8057464-8071293	0.166
NM_004217	chr17(.):8103048-8118883	0.1315
NR_037447	chr17(.):8085492-8095577	0.1875
NM_012452	chr17(.):16837397-16880402	0.1475
NR_024007	chr17(.):17674999-17687843	0.1012
NM_004176	chr17(.):17709662-17745325	0.1443
NR_030361	chr17(.):17712149-17722245	0.1201
NM_004618	chr17(.):18172234-18223321	0.1268
NM_004169	chr17(.):18226186-18271856	0.1317
NM_001145127	chr17(.):18276078-18297960	0.0953
NM_006613	chr17(.):18918989-18955336	0.1247
NM_001039999	chr17(.):18869380-18913060	0.1104
NM_001102664	chr17(.):19135689-19245028	0.1208
NM_015681	chr17(.):19241482-19271046	0.121
NR_031591	chr17(.):19242818-19252887	0.1098
NR_023380	chr17(.):20219486-20310504	0.1037
NM_015276	chr17(.):20897905-20951352	0.1288
NM_152914	chr17(.):21137183-21161578	0.1128
NM_145109	chr17(.):21182967-21223551	0.1736
NM_002756	chr17(.):21186347-21223551	0.1745
NM_134265	chr17(.):25616105-25645645	0.1081
NM_006923	chr17(.):26970606-26993933	0.1452
NR_000010	chr17(.):27044599-27054671	0.1832
NR_000009	chr17(.):27045698-27055772	0.2023
NM_031934	chr17(.):27036298-27049908	0.1611
NM_001142625	chr17(.):27036298-27050286	0.1615
NM_000984	chr17(.):27041999-27056374	0.1853
NM_138463	chr17(.):27046365-27058230	0.1999
NR_000014	chr17(.):27045446-27055509	0.1969
NR_000013	chr17(.):27042567-27052634	0.1765
NM_004295	chr17(.):27066022-27082976	0.1357
NM_152465	chr17(.):27025533-27043872	0.1125
NR_024579	chr17(.):27036298-27050251	0.1618
NM_001160407	chr17(.):27046365-27058949	0.191
NM_178170	chr17(.):27050831-27074784	0.1422
NM_006495	chr17(.):29625787-29646130	0.1361
NM_014210	chr17(.):29638427-29653767	0.1331
NM_002981	chr17(.):32682398-32695252	0.1571
NM_005408	chr17(.):32678470-32690629	0.1326
NM_005623	chr17(.):32641065-32653421	0.1289
NM_002983	chr17(.):34410602-34422506	0.2136
NM_002988	chr17(.):34386642-34403841	0.1306
NM_002984	chr17(.):34426219-34438014	0.1923
NM_021006	chr17(.):34517267-34529156	0.2631
NM_001001418	chr17(.):34576084-34597027	0.2791
NM_001001435	chr17(.):34533467-34545274	0.2333
NM_001001437	chr17(.):34517267-34529147	0.2632
NM_001001417	chr17(.):34488060-34508988	0.2787
NM_021006	chr17(.):34618841-34630730	0.2237
NM_001001437	chr17(.):34618841-34630721	0.2238
NM_001001435	chr17(.):34635033-34646840	0.2443
NM_001001418	chr17(.):34741118-34813091	0.2174
NM_001130677	chr17(.):36822958-36836187	0.1265
NM_005937	chr17(.):36856872-36891056	0.1431
NM_007144	chr17(.):36885149-36909558	0.1547
NM_002795	chr17(.):36904001-36925478	0.1454
NM_001136498	chr17(.):36881509-36896858	0.1351
NM_005310	chr17(.):37889186-37908538	0.1031
NM_001030002	chr17(.):37889589-37908538	0.1044
NM_032339	chr17(.):37880408-37891788	0.1407
NM_018530	chr17(.):38055847-38078793	0.102
NM_001042471	chr17(.):38055847-38079903	0.1013
NM_198844	chr17(.):38019454-38039149	0.1344
NM_021724	chr17(.):38244036-38261973	0.1673
NM_001190919	chr17(.):38213445-38255120	0.1274
NM_001190918	chr17(.):38214067-38255120	0.1273
NM_014815	chr17(.):38170349-38215889	0.1134
NM_007359	chr17(.):38291506-38333431	0.1286
NM_001012241	chr17(.):38273789-38298045	0.132
NM_001145301	chr17(.):38469472-38518895	0.1364
NM_152219	chr17(.):38511904-38525945	0.1119
NM_000964	chr17(.):38460422-38518895	0.1431
NM_001024809	chr17(.):38493270-38518895	0.1076
NM_001254	chr17(.):38439145-38464413	0.1492
NM_004583	chr17(.):40271996-40312022	0.1187
NR_024573	chr17(.):40336104-40351255	0.1332
NM_032484	chr17(.):40336104-40351550	0.1312
NM_012285	chr17(.):40303909-40338296	0.1357
NM_001524	chr17(.):40331077-40342470	0.1601
NM_001042531	chr17(.):40709091-40723295	0.1597
NR_026697	chr17(.):40726525-40766445	0.1447
NM_198204	chr17(.):40714077-40730221	0.18
NM_013290	chr17(.):40719328-40734747	0.1775
NM_000413	chr17(.):40698983-40712232	0.1316
NM_000263	chr17(.):40682950-40701466	0.1502
NM_024927	chr17(.):40814932-40834048	0.1288
NM_016437	chr17(.):40806265-40824024	0.1325
NM_003632	chr17(.):40829631-40857011	0.1262
NM_016602	chr17(.):40826419-40838845	0.1536
NM_178542	chr17(.):42248351-42269082	0.1253
NM_001076674	chr17(.):42259353-42274099	0.1285
NM_177441	chr17(.):42259573-42274099	0.1283
NM_001076684	chr17(.):42277400-42301924	0.1482
NM_001098833	chr17(.):42264172-42280529	0.1334
NM_080863	chr17(.):42243073-42261451	0.1294
NM_001076683	chr17(.):42277400-42303250	0.1441
NM_014233	chr17(.):42277400-42300664	0.1526
NM_152343	chr17(.):43326759-43344479	0.1141
NM_005892	chr17(.):43294291-43329683	0.1612
NR_024434	chr17(.):43320302-43350997	0.1262
NR_024435	chr17(.):43334557-43350997	0.1194
NM_174919	chr17(.):43501717-43515282	0.1605
NM_199282	chr17(.):43466267-43508012	0.1218
NM_001159330	chr17(.):43466267-43488449	0.1235
NR_036199	chr17(.):43547728-43557801	0.1166
NM_002144	chr17(.):46601806-46613272	0.1081
NM_002145	chr17(.):46615018-46627393	0.1035
NM_005827	chr17(.):47773689-47790282	0.1387
NM_001199155	chr17(.):47860980-47911458	0.1189
NM_032595	chr17(.):48206100-48232877	0.1402
NM_174920	chr17(.):48185034-48212167	0.121
NM_000023	chr17(.):48238365-48258293	0.1507
NM_000088	chr17(.):48256456-48284000	0.138
NR_024193	chr17(.):48243788-48254837	0.1639
NM_000250	chr17(.):56342216-56363296	0.1207
NM_004758	chr17(.):56373593-56411152	0.1412
NM_003168	chr17(.):56417538-56434563	0.1609
NR_029683	chr17(.):56403592-56413679	0.2233
NR_004380	chr17(.):62218437-62228517	0.1571
NR_002995	chr17(.):62218698-62228831	0.158
NR_036199	chr17(.):62813147-62823220	0.0883
NR_026903	chr17(.):62957667-62976703	0.141
NR_027283	chr17(.):66189800-66201443	0.1106
NM_016627	chr17(.):66239144-66258305	0.1431
NM_001174166	chr17(.):66258166-66292405	0.1123
NR_030365	chr17(.):66415591-66425689	0.1029
NM_002734	chr17(.):66503542-66533910	0.1112
NM_212471	chr17(.):66503109-66533910	0.1114
NR_033876	chr17(.):70589179-70641611	0.1178
NM_001163989	chr17(.):72727958-72748474	0.1616
NM_001006638	chr17(.):72728355-72748474	0.1617
NM_139018	chr17(.):72685451-72714108	0.1097
NM_175738	chr17(.):72662255-72748474	0.1272
NR_037409	chr17(.):72739751-72749838	0.1708
NM_017728	chr17(.):72767621-72840922	0.1141
NM_015654	chr17(.):72761685-72777470	0.1439
NR_003587	chr17(.):73579138-73627927	0.123
NM_001162995	chr17(.):73624513-73642486	0.1333
NR_028439	chr17(.):73627674-73642486	0.1375
NM_001162997	chr17(.):73637645-73649057	0.1708
NM_013260	chr17(.):73658398-73709139	0.1351
NM_173547	chr17(.):73880040-73898054	0.1176
NM_033452	chr17(.):73865244-73879656	0.1425
NM_012478	chr17(.):73836779-73856501	0.1255
NM_199242	chr17(.):73818307-73845798	0.1096
NM_032478	chr17(.):73889723-73906181	0.1313
NM_001454	chr17(.):74127414-74142380	0.1261
NM_024599	chr17(.):74461974-74502509	0.1412
NM_134268	chr17(.):74518439-74538782	0.1054
NM_001166579	chr17(.):74444432-74471199	0.1205
NM_001088	chr17(.):74458629-74471199	0.1249
NM_001005498	chr17(.):74461974-74488991	0.1414
NM_001077620	chr17(.):74531120-74546458	0.1272
NR_033357	chr17(.):74518667-74546458	0.1142
NM_003016	chr17(.):74725198-74738493	0.1543
NR_030366	chr17(.):74727531-74737630	0.1667
NM_024311	chr17(.):74728782-74780338	0.1215
NR_027058	chr17(.):75079724-75096068	0.198
NR_003013	chr17(.):75080388-75090575	0.2052
NM_001143998	chr17(.):75132004-75218181	0.1561
NM_001144001	chr17(.):75176294-75218181	0.1564
NM_001113495	chr17(.):75466324-75501678	0.1083
NM_001113493	chr17(.):75364271-75501678	0.1086
NM_001113496	chr17(.):75441612-75501678	0.1094
NM_001113494	chr17(.):75367164-75501678	0.1082
NR_036200	chr17(.):75388065-75398136	0.0957
NM_152468	chr17(.):76121858-76144049	0.1753
NM_007267	chr17(.):76103998-76133488	0.1388
NM_001127198	chr17(.):76103998-76129861	0.1343
NM_001010982	chr17(.):76178436-76208782	0.1118
NM_001012270	chr17(.):76205276-76226716	0.1119
NM_003258	chr17(.):76165159-76188285	0.1399
NM_004710	chr17(.):76159670-76174009	0.1429
NR_002219	chr17(.):76205320-76225783	0.1116
NM_001145526	chr17(.):76178442-76208782	0.1118
NR_027083	chr17(.):76178397-76198641	0.118
NM_000918	chr17(.):79796033-79823544	0.1464
NM_002359	chr17(.):79871145-79890588	0.1172
NM_016476	chr17(.):79844598-79863363	0.096
NR_033683	chr17(.):79855776-79874077	0.1134
NM_005782	chr17(.):79840710-79854462	0.1144
NM_001145113	chr17(.):79892520-79910109	0.1134
NM_016538	chr17(.):79864814-79881058	0.1325
NM_001185078	chr17(.):79820596-79834282	0.1485
NM_001185077	chr17(.):79820596-79833790	0.1479
NM_148896	chr17(.):79855071-79865781	0.0906
NM_006907	chr17(.):79885268-79899968	0.1222
NM_032711	chr17(.):79871145-79886408	0.1201
NM_001002249	chr17(.):79844817-79863363	0.0958
NR_033682	chr17(.):79855776-79874340	0.1124
NM_178493	chr17(.):79905382-79924057	0.0981
NR_015454	chr17(.):79880704-79893629	0.1226
NM_153824	chr17(.):79885266-79899968	0.1222
NM_207459	chr17(.):80312122-80326652	0.1201
NM_006137	chr17(.):80267745-80280480	0.1082
NM_018949	chr17(.):80327200-80338370	0.0744
