GENE	IRF4H3K27ac_32_DMSO_compare_TSS_SIGNAL	IRF4H3K27ac_32_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
ARF1	1710.874	8404.0157	6693.1417	0.830855891587231	2.29634534299096
CABP2	0	6697.524	6697.524	1	8
COASY	1467.3327	8164.9141	6697.5814	0.847664544891022	2.47624168600392
TBC1D2B	386.4255	7085.1533	6698.7278	0.948280609715312	4.19653686371919
PPIE	700.4827	7417.3999	6716.9172	0.913711156650627	3.40449222664058
MIR3140	0	6720.6124	6720.6124	1	8
KCNN4	0	6721.6219	6721.6219	1	8
CD3EAP	1534.3054	8257.581	6723.2756	0.84330849671622	2.42813353962754
FOSL1	0	6723.3909	6723.3909	1	8
PSMC3IP	1730.8	8454.7591	6723.9591	0.830073147383731	2.28832462288623
PAFAH1B3	1103.4615	7829.8876	6726.4261	0.876478408304899	2.82695530284866
PRR19	1103.4615	7829.8876	6726.4261	0.876478408304899	2.82695530284866
CD69	0	6732.5245	6732.5245	1	8
ZNF70	652.5057	7386.3643	6733.8586	0.918831166569431	3.50080200930577
CCDC134	1477.4	8215.3394	6737.9394	0.847576630400277	2.4752596956473
GPR114	954.1161	7694.7234	6740.6073	0.889682760328712	3.01163273341831
LIMS1	3348.0341	10091.0522	6743.0181	0.750873383408513	1.59169048591322
EFEMP2	457.1997	7203.6813	6746.4816	0.940320219045303	3.97783799398265
USP39	1074.4657	7822.3676	6747.9019	0.87923054599663	2.86398590630039
TYMP	532.8072	7281.0921	6748.2849	0.931812891420293	3.77246937499666
ITGB8	1625.4	8374.3201	6748.9201	0.837455450378056	2.36517726533172
MCM3	1535	8284.3128	6749.3128	0.843675414841658	2.4321433724305
HBS1L	1336.524	8089.3963	6752.8723	0.858207585311325	2.59754629608857
PRR24	598.5543	7356.9961	6758.4418	0.924762678896485	3.61956278910107
TRIM66	0	6766.766	6766.766	1	8
ZC3HC1	1513.015	8279.8662	6766.8512	0.845498483122618	2.45218116394582
C4orf36	0	6768.4558	6768.4558	1	8
OR2Y1	0	6785.053	6785.053	1	8
C20orf30	1650.6	8436.5568	6785.9568	0.836366180012191	2.35366376847846
CCDC33	0	6797.115	6797.115	1	8
MAPK8IP2	0	6799.2503	6799.2503	1	8
SPATA24	1101.2	7901.5771	6800.3771	0.877682187644077	2.84306411891064
WDR73	1063.0719	7863.82	6800.7481	0.880913546180614	2.88699112361786
LOC100240726	0	6801.5363	6801.5363	1	8
LOC728989	764.7936	7566.9761	6802.1825	0.908207544430807	3.3065745328222
SLC25A23	2140.642	8944.4526	6803.8106	0.806890055769123	2.06294965189244
MIR10A	165.6102	6972.8857	6807.2755	0.976800406931662	5.39589239620237
POLI	1623.3402	8434.0571	6810.7169	0.838592415952386	2.37726141479678
HECA	943.6	7755.743	6812.143	0.891532038683841	3.03901767434359
LOC646762	1153.6184	7966.8063	6813.1879	0.87351264464691	2.78783541795651
RBM47	2898	9713.4338	6815.4338	0.770208522999185	1.74492379863798
WIPI1	1063	7884.0388	6821.0388	0.881189740677105	2.89079327951617
RNU86	1026.5104	7855.1785	6828.6681	0.88442396355495	2.9358958154377
KCNMB2	1029.9198	7861.4691	6831.5493	0.88416660078832	2.93226694018815
SPINK2	0	6834.5645	6834.5645	1	8
PABPC1L	501.4612	7337.1972	6835.736	0.936027165056714	3.87101907728019
HVCN1	0	6843.3968	6843.3968	1	8
PROKR1	0	6844.4268	6844.4268	1	8
SWAP70	0	6845.0136	6845.0136	1	8
QRICH2	0	6846.2135	6846.2135	1	8
CHCHD10	538.4304	7386.3643	6847.9339	0.932057495445276	3.77803264638821
BTNL8	0	6848.935	6848.935	1	8
MIR1976	0	6855.4742	6855.4742	1	8
ARHGDIB	1583.8	8439.7354	6855.9354	0.841991878434429	2.41380760325642
PUM2	0	6857.0106	6857.0106	1	8
SNORA80B	2156.5268	9013.8098	6857.283	0.806941645787111	2.06342736301249
NPTXR	0	6860.4659	6860.4659	1	8
ATP6V0D1	1376.4	8238.0137	6861.6137	0.856839944384752	2.58139672825457
C2orf62	0	6863.8932	6863.8932	1	8
PHKG2	621.621	7485.5788	6863.9578	0.923324820488574	3.59000672494493
KIAA0040	3407.296	10275.2959	6867.9999	0.750975836676091	1.59248075173796
S1PR5	0	6870.7708	6870.7708	1	8
PSAP	1033.1428	7904.785	6871.6422	0.8844091356388	2.93568654776457
LOC401242	0	6882.6111	6882.6111	1	8
ZNF487P	1171.3053	8058.1477	6886.8424	0.873090496262346	2.78233108685981
ZNF629	0	6887.9864	6887.9864	1	8
ZNF517	535.0015	7423.3466	6888.3451	0.932774805364445	3.79445488905291
OR1F1	0	6891.3549	6891.3549	1	8
WBP2	1216.8	8112.871	6896.071	0.869577394529775	2.73712049060659
INTS3	1457.9992	8361.2189	6903.2197	0.851515753581235	2.5197233459186
C1orf35	1498.6	8404.0157	6905.4157	0.848666246838196	2.4874635006062
SNORD38A	76.447	6984.5309	6908.0839	0.989173312665375	6.51355952616236
F2R	570.928	7481.5248	6910.5968	0.929098870346685	3.71195161069295
TRIM27	1138	8056.307	6918.307	0.876227757023993	2.82361810322485
TRIM47	1181.2	8103.608	6922.408	0.872781429621377	2.7783111260128
LOC729080	0	6924.0183	6924.0183	1	8
LRGUK	0	6926.3504	6926.3504	1	8
ANXA9	0	6926.6817	6926.6817	1	8
MUM1	392.85	7322.9703	6930.1203	0.949085128382267	4.22037847914632
FLJ34503	0	6930.7512	6930.7512	1	8
FCAR	0	6932.8437	6932.8437	1	8
LOC100288123	0	6933.2794	6933.2794	1	8
MIR1909	0	6933.2794	6933.2794	1	8
LEPREL2	0	6936.3727	6936.3727	1	8
PLEKHA4	0	6944.2767	6944.2767	1	8
CALD1	0	6946.9141	6946.9141	1	8
ARHGEF17	0	6947.9005	6947.9005	1	8
ITGB5	717.7774	7669.3403	6951.5629	0.914419061985979	3.41749408140683
EML2	962.7733	7916.5554	6953.7821	0.891571386472043	3.03960479266292
CDS2	1477.1505	8436.5568	6959.4063	0.850999181708744	2.51383749088174
QPRT	0	6961.9156	6961.9156	1	8
CLCN4	0	6965.2499	6965.2499	1	8
CCDC144C	0	6966.0734	6966.0734	1	8
ANKRD36BP1	0	6967.9478	6967.9478	1	8
FUT8	643.5345	7613.8781	6970.3436	0.922065841786809	3.56454207342235
MATR3	2085.8601	9061.5125	6975.6524	0.81288325286624	2.11910947883474
LIPH	0	6977.1882	6977.1882	1	8
C2orf68	841.0865	7822.3676	6981.2811	0.902915570361249	3.21727925032253
C14orf4	823	7804.9039	6981.9039	0.904611825822492	3.24541653297831
MRPL55	1421.8	8404.0157	6982.2157	0.85529954525811	2.56336031719907
BEST4	0	6984.5309	6984.5309	1	8
BTBD19	0	6984.5309	6984.5309	1	8
SNORD38B	0	6984.5309	6984.5309	1	8
TCTEX1D4	0	6984.5309	6984.5309	1	8
SLC38A1	1244.3418	8228.9266	6984.5848	0.868647044772847	2.72532143023839
LOC388242	0	6991.9423	6991.9423	1	8
HS1BP3	1010.1089	8005.3631	6995.2542	0.887958289926473	2.9864560021369
PSMA8	0	6995.4767	6995.4767	1	8
MIR3662	0	7002.0229	7002.0229	1	8
C20orf103	1246	8248.183	7002.183	0.868761746008056	2.72677227334795
LOC100271874	963.8893	7966.8063	7002.917	0.892070075706085	3.04706212697372
SFN	42.2577	7046.4182	7004.1605	0.994038703335273	7.38153204361629
GNPDA1	949.5453	7955.6569	7006.1116	0.893371842808915	3.06667232521388
RAVER1	1094.6742	8101.5263	7006.8521	0.880964513551004	2.88769217766899
CCNE2	603.4	7610.6918	7007.2918	0.926540874549272	3.65684099681843
SPARC	0	7008.4525	7008.4525	1	8
PRSS1	0	7008.8229	7008.8229	1	8
PRSS2	0	7008.8229	7008.8229	1	8
TRY6	0	7008.8229	7008.8229	1	8
C9orf86	532.7283	7545.5349	7012.8066	0.934054104600108	3.82415134846464
ICAM4	0	7014.1122	7014.1122	1	8
ICAM5	0	7014.1122	7014.1122	1	8
SCARB1	0	7016.5908	7016.5908	1	8
ZNF608	0	7019.583	7019.583	1	8
MIF	1086	8105.6964	7019.6964	0.881849883553595	2.89991203690853
LOC595101	1080.2808	8101.0349	7020.7541	0.882339216371789	2.90669985843354
DEDD2	1018.4	8039.7237	7021.3237	0.887570535165025	2.98084159701631
C1GALT1	1971.4	8996.575	7025.175	0.820258525388688	2.19015534027774
MIR601	0	7032.0775	7032.0775	1	8
ISG20	2321.8	9354.8112	7033.0112	0.801158062024023	2.01046483339057
NRCAM	0	7034.3513	7034.3513	1	8
CRB2	0	7034.576	7034.576	1	8
C11orf94	0	7036.656	7036.656	1	8
VEGFB	237.1968	7274.2444	7037.0476	0.968421932132012	4.93864094640021
IER5L	0	7039.2431	7039.2431	1	8
ABR	741.8	7783.5907	7041.7907	0.912989324934985	3.391333675063
TSHZ2	0	7043.1873	7043.1873	1	8
RALGPS1	310.8084	7357.6729	7046.8645	0.959469367161396	4.56515213976646
GMEB1	642.4821	7692.2942	7049.8121	0.922915495644436	3.58168577565663
TNIP1	1059.4	8110.0756	7050.6756	0.884464494349055	2.9364679491825
HEBP1	974.5161	8025.6716	7051.1555	0.891722691516756	3.04186419854246
HTR7P1	974.5161	8025.6716	7051.1555	0.891722691516756	3.04186419854246
UMPS	1151.5275	8205.0248	7053.4973	0.876928224940291	2.83295882933808
PHF12	1292.6	8350.4219	7057.8219	0.865954882877534	2.69157319399126
MIR3940	0	7059.753	7059.753	1	8
BRSK1	0	7059.8287	7059.8287	1	8
COMMD5	1134.252	8197.1627	7062.9107	0.878448012818464	2.85338342970858
BUB1B	938.206	8001.6285	7063.4225	0.895053314465721	3.09231701644606
NUP210	1313.2	8376.9298	7063.7298	0.864480659485077	2.6733349285299
HIGD1C	0	7070.244	7070.244	1	8
LOC100130987	1533.174	8604.2714	7071.0974	0.848761306275445	2.48853159382194
SEPT6	419.067	7492.1702	7073.1032	0.947028892017041	4.16013084965378
LOC113230	780	7853.3284	7073.3284	0.909652458025343	3.33175819796975
MAPK8IP1	0	7074.3103	7074.3103	1	8
SNX19	964.3569	8040.0962	7075.7393	0.892902224122862	3.05957368426949
HOXB4	716.2158	7796.1445	7079.9287	0.91586166765051	3.44429458037389
MAST1	0	7080.2535	7080.2535	1	8
SH2D7	0	7085.1533	7085.1533	1	8
TAGLN2	1572.4	8660.5646	7088.1646	0.846339740098388	2.46149281139705
MGC3771	0	7089.7519	7089.7519	1	8
ZNF205	0	7089.7519	7089.7519	1	8
ZSCAN10	0	7089.7519	7089.7519	1	8
BRF2	1250.1126	8340.2288	7090.1162	0.869648790605098	2.73802891509522
DERL3	1202.4	8295.3979	7092.9979	0.873402233585113	2.78639426929633
CTCF	1275.8	8371.9351	7096.1351	0.867761709170477	2.71415894410424
SLC2A11	1196.6235	8295.3979	7098.7744	0.87393375451092	2.79334188278108
TBX6	1626.267	8727.3975	7101.1305	0.842928366087196	2.42398736989411
JAK1	1182.8	8284.5693	7101.7693	0.875065610887282	2.80822054768023
NMB	761.8962	7863.82	7101.9238	0.911671543285878	3.36756393444331
CD86	1768.8	8872.3351	7103.5351	0.833777131539285	2.32654292553699
BAT5	1301.5883	8408.19	7106.6017	0.865950770472277	2.69152208250028
C12orf71	0	7117.1223	7117.1223	1	8
FAM83G	364.5195	7484.2655	7119.746	0.953557206624974	4.35979283944401
CCDC9	1401.3594	8524.0345	7122.6751	0.858810701709279	2.60470942788748
CHD3	108.4824	7237.1829	7128.7005	0.985231780162921	6.05989532586072
LOC100190986	0	7129.2392	7129.2392	1	8
NPIPL3	0	7129.2392	7129.2392	1	8
CRYGN	0	7132.6552	7132.6552	1	8
MIR3907	0	7132.6552	7132.6552	1	8
COX6B2	0	7134.5045	7134.5045	1	8
TMEM150B	0	7134.5045	7134.5045	1	8
FAM53B	259.7878	7394.3846	7134.5968	0.966059322102544	4.83102449706518
CTSW	68.3588	7203.6813	7135.3225	0.990599776808161	6.71946347422944
LOC100286948	0	7136.4425	7136.4425	1	8
PPP1R2P3	0	7136.4425	7136.4425	1	8
TIMD4	0	7136.4425	7136.4425	1	8
DUSP2	412.592	7551.6546	7139.0626	0.948194472029533	4.19400502645336
HSDL1	219.22	7367.0635	7147.8435	0.971103109974733	5.07063834774353
MIR548I2	0	7149.9199	7149.9199	1	8
LRRC50	212.9288	7367.0635	7154.1347	0.971909100751989	5.11264667595535
MIR193B	79.8864	7242.2193	7162.3329	0.989089695878059	6.50233813603318
MIR3183	0	7164.4909	7164.4909	1	8
MAT1A	0	7165.0048	7165.0048	1	8
SORBS2	0	7166.1286	7166.1286	1	8
DNAJC18	734.855	7901.5771	7166.7221	0.914912200838122	3.42660912028029
SH3D20	531.6135	7700.4229	7168.8094	0.935421386134784	3.85648803289023
CCR10	1056.8538	8226.3824	7169.5286	0.886154593373375	2.96048232135412
FXYD5	854.653	8029.2349	7174.5819	0.903797412842186	3.23185182948804
LOC100130894	0	7177.9593	7177.9593	1	8
EML6	263.9874	7446.8185	7182.8311	0.965763967680732	4.81808321827226
RPL31P11	0	7191.2349	7191.2349	1	8
RPL23AP32	794.6223	7988.9983	7194.376	0.90953362671425	3.32967343588321
TMEM88	40.096	7237.1829	7197.0869	0.994490248271232	7.49582610224137
PNMT	0	7197.8538	7197.8538	1	8
TCAP	0	7197.8538	7197.8538	1	8
MTMR10	1156.2	8358.0739	7201.8739	0.878477326577701	2.85377953719818
PDK1	1171.6	8379.7377	7208.1377	0.877336553601282	2.83842498750023
SLC35E2	1767.6	8981.3206	7213.7206	0.8355555812739	2.34513575608554
ERCC1	1356.0195	8571.006	7214.9865	0.863401227286059	2.66008662188631
CAPN11	0	7217.0768	7217.0768	1	8
KCNJ14	0	7217.1902	7217.1902	1	8
LOC149837	0	7223.9476	7223.9476	1	8
KLRB1	0	7225.8471	7225.8471	1	8
FAM117A	879.58	8106.6016	7227.0216	0.902118603968564	3.20421053787698
TBX19	0	7231.2375	7231.2375	1	8
PCDHGA10	0	7238.328	7238.328	1	8
PCDHGA11	0	7238.328	7238.328	1	8
PCDHGA12	0	7238.328	7238.328	1	8
PCDHGB6	0	7238.328	7238.328	1	8
PCDHGB7	0	7238.328	7238.328	1	8
PCDHGB8P	0	7238.328	7238.328	1	8
CASC5	1518.728	8763.1463	7244.4183	0.852290744305248	2.52858543449473
CYCSP52	0	7244.5691	7244.5691	1	8
ETV3L	0	7244.5691	7244.5691	1	8
DKFZP586I1420	0	7247.3054	7247.3054	1	8
ACSL6	0	7251.635	7251.635	1	8
MMP11	0	7253.9431	7253.9431	1	8
LOC100130705	0	7255.6993	7255.6993	1	8
MYO5C	538.747	7795.8874	7257.1404	0.935360452043343	3.85503341743856
SNORD1C	686.688	7945.2766	7258.5886	0.920448237241381	3.53237078760306
ADAT3	1902.4758	9166.0098	7263.534	0.828117786953619	2.26841572581621
SCAMP4	1902.4758	9166.0098	7263.534	0.828117786953619	2.26841572581621
ODF3B	16.5194	7281.0921	7264.5727	0.997736327838225	8
C14orf183	0	7265.5192	7265.5192	1	8
ZNF526	768.3086	8039.7237	7271.4151	0.91277182305519	3.38738811381873
PLCB3	0	7274.2444	7274.2444	1	8
C21orf91	1988.4	9263.8887	7275.4887	0.823289283361526	2.22000991193284
NTSR1	0	7275.9119	7275.9119	1	8
FEV	0	7278.5218	7278.5218	1	8
C22orf41	0	7281.0921	7281.0921	1	8
KLHDC7B	0	7281.0921	7281.0921	1	8
AAMP	1390.6907	8672.5208	7281.8301	0.861804484582283	2.64064980624417
LOC440354	0	7282.5487	7282.5487	1	8
LRRC2	0	7283.0173	7283.0173	1	8
TDGF1	0	7283.0173	7283.0173	1	8
WIPF1	1089.2964	8375.7644	7286.468	0.884913956390011	2.94282429355622
TP53INP1	491.2	7780.511	7289.311	0.940616880836383	3.98548244426944
GALM	1376.6	8666.0552	7289.4552	0.862924697444556	2.65426601107979
SKIL	1402.6666	8696.7794	7294.1128	0.861114500735981	2.63230910425804
RIPK1	0	7298.0006	7298.0006	1	8
ZNF7	894.6321	8197.1627	7302.5306	0.901600055909753	3.19575820401999
LOC283888	0	7319.0336	7319.0336	1	8
HM13	941.2809	8261.2621	7319.9812	0.897715131567437	3.1336649778158
TCHH	0	7320.0904	7320.0904	1	8
TCHHL1	0	7320.0904	7320.0904	1	8
CYP26C1	0	7320.613	7320.613	1	8
LOC653486	238.3075	7560.2422	7321.9347	0.969442074594972	4.98753619160938
CDK6	2305.3061	9630.4089	7325.1028	0.806856472360474	2.06263872979541
IL28RA	950.8	8277.9444	7327.1444	0.896974067241477	3.12205875013974
CDC42EP3	1424.4	8757.0312	7332.6312	0.860098254162932	2.62008751086478
C9orf172	268.3461	7605.0482	7336.7021	0.965917355364763	4.82479056561816
C15orf57	1072.225	8413.0292	7340.8042	0.886958749086556	2.97201767311895
PLAUR	0	7344.3268	7344.3268	1	8
NFKBIZ	2522.7504	9872.1395	7349.3891	0.796468510785239	1.96836530723042
SNORD17	0	7352.2943	7352.2943	1	8
ADRB3	0	7352.8312	7352.8312	1	8
U2AF1	1484.8	8838.4157	7353.6157	0.856168848627274	2.57351917184455
LOC100131193	190.2945	7545.5349	7355.2404	0.975400892372316	5.30931740672737
LOC100129716	2090.6	9448.4484	7357.8484	0.81882388152562	2.17616037940705
GPR15	0	7357.8803	7357.8803	1	8
HSPA6	1535.666	8894.5728	7358.9068	0.85276789635919	2.53406084462537
GOT1L1	0	7359.7212	7359.7212	1	8
PPIAL4A	0	7365.1288	7365.1288	1	8
LOC255167	0	7366.7422	7366.7422	1	8
RRP1	1783.4	9150.8404	7367.4404	0.836897677867042	2.35927392220593
SEL1L	432.1586	7800.1722	7368.0136	0.947504709115916	4.17387319749578
UTP3	2211.7448	9580.7012	7368.9564	0.812443932327526	2.11494631771467
DAO	0	7371.8934	7371.8934	1	8
GIPR	0	7374.2322	7374.2322	1	8
EFCAB9	0	7385.2527	7385.2527	1	8
C22orf15	0	7386.3643	7386.3643	1	8
VPREB3	0	7386.3643	7386.3643	1	8
TOP2A	1119.0694	8506.8344	7387.765	0.883743965943229	2.92632286086309
GCET2	1029.2	8427.6263	7398.4263	0.891168562544075	3.03360298102998
TNRC6B	2860.2	10259.1247	7398.9247	0.781985729799035	1.84271971029875
HHEX	0	7403.4186	7403.4186	1	8
AK2	1118.7819	8522.9432	7404.1613	0.883964551115443	2.9294228988866
LOC100125556	1161.8	8567.7383	7405.9383	0.880590428427626	2.88255267893377
GP9	0	7406.191	7406.191	1	8
MACC1	4322	11731.0547	7409.0547	0.730767752258391	1.44056174978664
SNORA37	704.254	8113.9054	7409.6514	0.920135941294053	3.52622872435425
MLX	754.7296	8164.9141	7410.1845	0.915385678466058	3.4354059458296
RAB24	1108.695	8521.0256	7412.3306	0.88486737611058	2.94216454799153
UTS2D	913.0052	8326.1476	7413.1424	0.90118085285915	3.18895415159069
AP1G1	2327.6	9745.408	7417.808	0.807206290263371	2.06587943523101
TEC	1178.6	8599.9697	7421.3697	0.879471125516444	2.86725740551993
ZC3H11A	1870.5972	9292.2159	7421.6187	0.832426003800064	2.31252374165755
PHLDA1	1675.2	9098.0374	7422.8374	0.84450356584549	2.44122201785753
ANKRD13D	1093.317	8516.4327	7423.1157	0.88622835826827	2.96153749010379
UBA3	483.9094	7907.2642	7423.3548	0.942331141856009	4.03036976010683
TACC1	1205.2557	8628.8888	7423.6331	0.87744173374715	2.83983553316072
AMBN	0	7427.991	7427.991	1	8
SYCP3	105.2194	7541.1561	7435.9367	0.986239310376531	6.16331307985878
AKAP8	1324.6	8763.6931	7439.0931	0.868699294630922	2.72598219943479
PRELID1	1080.102	8521.0256	7440.9236	0.887502588758429	2.97985952477508
UNK	1973.8	9415.4215	7441.6215	0.826695793035547	2.25404986870864
CNOT6L	817.8	8261.9481	7444.1481	0.909931421996168	3.33666202950739
MBD2	664.0584	8113.9054	7449.847	0.924349380433763	3.61101445352356
RUNX1	4915.4575	12368.1299	7452.6724	0.715599696623167	1.33122977184613
PVRIG	407.9569	7860.7189	7452.762	0.950662366034474	4.26817261290147
CARM1	433.6522	7888.5009	7454.8487	0.947891826215021	4.18514082840366
REEP5	1108.8	8568.515	7459.715	0.885422764475477	2.95004603150804
HIPK2	748.0512	8210.4778	7462.4266	0.91649843406211	3.45625725738119
ZG16	0	7464.4734	7464.4734	1	8
DPM2	737.603	8205.5707	7467.9677	0.917523350798833	3.47568724845597
EIF3G	863.2498	8338.7524	7475.5026	0.906188916146966	3.27198155147511
PDLIM1	881.8	8357.9104	7476.1104	0.904564108416212	3.24461891043363
FAM65A	758.7252	8238.0137	7479.2885	0.915666642276347	3.44064716470645
MEPCE	2881.6571	10361.1349	7479.4778	0.782398069833008	1.84621145758144
NCRUPAR	0	7481.5248	7481.5248	1	8
AS3MT	0	7482.1655	7482.1655	1	8
METTL9	1331.4	8815.3048	7483.9048	0.868784987220679	2.72706637999367
IL27RA	0	7488.4851	7488.4851	1	8
RLN3	0	7488.4851	7488.4851	1	8
RPUSD2	919.7854	8413.0292	7493.2438	0.90144608680001	3.19325614887698
CYP17A1	0	7499.3189	7499.3189	1	8
C10orf54	475.6378	7975.268	7499.6302	0.943717536172276	4.0675977208977
TGFB1	599.2572	8099.7195	7500.4623	0.931111759386596	3.75662470424635
C11orf88	0	7501.6333	7501.6333	1	8
MIR34C	0	7501.6333	7501.6333	1	8
CTDSP2	1160.7441	8663.1752	7502.4311	0.881845110433674	2.89984594619024
NDST1	0	7508.2909	7508.2909	1	8
SMO	0	7515.4408	7515.4408	1	8
C12orf72	1104.8822	8620.7582	7515.876	0.886394915444334	2.96392219965825
C14orf139	0	7516.6641	7516.6641	1	8
SCARNA13	751.12	8271.5472	7520.4272	0.916751889064466	3.46104189370511
SPN	0	7521.7342	7521.7342	1	8
CSF3	0	7521.8666	7521.8666	1	8
SNRNP200	1228.2	8752.0916	7523.8916	0.876937463430427	2.83308232936111
CNTROB	1047.1885	8573.6061	7526.4176	0.891153637143443	3.03338097735092
TRAPPC1	1047.1885	8573.6061	7526.4176	0.891153637143443	3.03338097735092
LY86-AS1	0	7528.8998	7528.8998	1	8
CNTNAP1	693.2502	8226.3824	7533.1322	0.922278166479637	3.56881010389284
TNN	0	7533.2976	7533.2976	1	8
SNORD124	0	7535.2993	7535.2993	1	8
FANCF	2129.01	9670.7799	7541.7699	0.819572211196743	2.18344951435674
GLCCI1	1416.6	8960.9584	7544.3584	0.863493902380737	2.66122059347448
MIR4292	0	7545.5349	7545.5349	1	8
USP3	1957.8	9508.1883	7550.3883	0.829251526447136	2.27993708140784
ARHGAP18	998.1979	8551.1562	7552.9583	0.895469589927553	3.0987217258489
ZBTB7A	290.8488	7844.0101	7553.1613	0.96424660789138	4.75325013621496
MIR138-1	0	7556.5838	7556.5838	1	8
ATHL1	0	7560.2422	7560.2422	1	8
NLRP6	0	7560.2422	7560.2422	1	8
ODF3	0	7560.2422	7560.2422	1	8
SMAD3	1234.3441	8795.6332	7561.2891	0.876934507119971	2.83304280857199
TRIM25	1120.7066	8688.3884	7567.6818	0.885748216323728	2.95467996658899
KEAP1	1526.9606	9095.6322	7568.6716	0.856253493968064	2.57451108025267
ITGB4	0	7570.9071	7570.9071	1	8
CTBP1	858.3072	8430.0926	7571.7854	0.907593641694881	3.29598247273344
ZNRF2	1548.5712	9121.1146	7572.5434	0.854862530253703	2.55827241588676
SLC44A4	0	7583.0466	7583.0466	1	8
SMEK1	675.8	8259.9605	7584.1605	0.924371294418645	3.61146662692742
CACNA1I	0	7584.9571	7584.9571	1	8
C3orf52	835.2857	8427.6263	7592.3406	0.909824718187974	3.33478469862908
RPA3	661.9377	8263.4907	7601.553	0.925836870754574	3.64198399445649
RFPL4A	0	7605.3416	7605.3416	1	8
TSPAN33	0	7610.9758	7610.9758	1	8
ARPC2	1057.433	8672.5208	7615.0878	0.891321888907633	3.03588513998932
UPK3BL	0	7616.5227	7616.5227	1	8
COL9A2	0	7618.3014	7618.3014	1	8
NFIX	0	7618.6905	7618.6905	1	8
C19orf38	0	7619.0087	7619.0087	1	8
KIAA0174	1783	9406.276	7623.276	0.84065099475605	2.39931696157292
TNFRSF17	2109.8	9735.8231	7626.0231	0.821892020184232	2.20619671040095
MDM1	1138.671	8765.227	7626.556	0.885027996047617	2.94444048950371
DGKE	1082.8	8714.4428	7631.6428	0.889479109367383	3.00864162895729
WNT5B	0	7639.2481	7639.2481	1	8
RHOB	1529.5872	9169.6176	7640.0304	0.857037300566487	2.58371921483313
SNORA30	0	7654.5389	7654.5389	1	8
ODC1	1358.8502	9013.8098	7654.9596	0.86899694003274	2.72975058633647
OR4D10	0	7661.8956	7661.8956	1	8
CD84	0	7662.7161	7662.7161	1	8
FCGR3A	0	7665.5708	7665.5708	1	8
CD74	1969.8954	9638.2281	7668.3327	0.830300272046554	2.29064891888871
TMBIM1	995.598	8672.5208	7676.9228	0.89702257278841	3.1228161583599
PLA2G4A	1546.293	9225.3606	7679.0676	0.856447945930976	2.57679158933737
ST6GALNAC6	0	7687.2622	7687.2622	1	8
NXPH3	0	7690.3089	7690.3089	1	8
APOL2	1532.817	9224.4838	7691.6668	0.857509143929488	2.58928271378726
ENAM	0	7693.6748	7693.6748	1	8
CALR	1302.2	8997.2646	7695.0646	0.873566243433664	2.78853540805538
SNHG10	575.7369	8271.5472	7695.8103	0.934925012750523	3.84467562676667
AZIN1	826.4	8524.0708	7697.6708	0.911619423484003	3.36663041672203
KIAA1467	326.445	8025.6716	7699.2266	0.96091469795812	4.61971027444579
MIR4315-1	0	7700.4229	7700.4229	1	8
SLC2A9	0	7704.1818	7704.1818	1	8
GPR25	0	7706.2117	7706.2117	1	8
YPEL3	934.9769	8649.5925	7714.6156	0.902449775156305	3.20962953941655
GLRX5	556.7077	8271.5472	7714.8395	0.936940232661383	3.89316526915824
GPR124	0	7715.6715	7715.6715	1	8
C4orf42	712.5561	8430.0926	7717.5365	0.922062399706991	3.56447297042054
SMCR5	0	7720.301	7720.301	1	8
TMEM229A	0	7721.2587	7721.2587	1	8
FXYD1	0	7721.986	7721.986	1	8
FXYD3	0	7721.986	7721.986	1	8
FXYD7	0	7721.986	7721.986	1	8
LGI4	0	7721.986	7721.986	1	8
CACNA1S	0	7723.8108	7723.8108	1	8
PSIMCT-1	534.6	8261.2621	7726.6621	0.939221420945196	3.9498304610234
ZCWPW1	2634.0667	10361.1349	7727.0682	0.797304668209226	1.97581825313591
TRIT1	527.0496	8263.5543	7736.5047	0.940043982643786	3.97075179998826
DOPEY2	0	7741.9099	7741.9099	1	8
ATXN1L	1246.2	8990.7189	7744.5189	0.87826415231247	2.85090085657078
LOC389333	307.1925	8051.824	7744.6315	0.963250162264903	4.71210073890193
CSRNP1	694.79	8440.4257	7745.6357	0.923943777266255	3.60266686947635
C9orf91	2054.4	9806.3785	7751.9785	0.826790458990529	2.255003339298
UMODL1	4200.6	11958.8742	7758.2742	0.740053423272893	1.50941426405702
C2orf51	0	7759.8873	7759.8873	1	8
ATOH8	0	7760.5943	7760.5943	1	8
EDF1	445.6725	8206.6526	7760.9801	0.948491013126633	4.20273803510034
SLC35A2	1572.0846	9333.4264	7761.3418	0.855844939315544	2.56972795026622
IL24	0	7765.5359	7765.5359	1	8
SCARNA10	0	7778.0069	7778.0069	1	8
WDR53	1547.8848	9339.1593	7791.2745	0.857823226783843	2.59299458195486
HOXB3	0	7796.1445	7796.1445	1	8
TMSB10	785.3529	8581.658	7796.3051	0.916157575945599	3.44984342441055
AVIL	0	7796.9296	7796.9296	1	8
MIR26A2	0	7796.9296	7796.9296	1	8
DHDH	0	7797.3343	7797.3343	1	8
ACBD4	1961.3128	9766.2536	7804.9408	0.832760460857421	2.31598559875943
SLC36A3	0	7809.9282	7809.9282	1	8
