#15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_ROSE/15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X15_0EX1_0229Kronos_MM1S.KB.3hr.1_H3K27Ac_hs.dm_i25.bam
#Using cutoff of 26071.572 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X15_0EX1_0229Kronos_MM1S.KB.3hr.1_H3K27Ac_hs.dm_i25.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	isStretch
1_MACS_peak_26214_lociStitched	chr8	29903143	29904522	1	1380	2043.678	237.4638	17658	0
1_MACS_peak_25930_lociStitched	chr8	7211910	7213289	1	1380	2611.1365	249.3232	17659	0
1_MACS_peak_25324_lociStitched	chr7	100964400	100965779	1	1380	1756.0186	301.7252	17660	0
1_MACS_peak_23990_lociStitched	chr6	128445452	128446831	1	1380	954.268	223.398	17661	0
1_MACS_peak_19361_lociStitched	chr3	157666141	157667520	1	1380	1315.8418	326.2714	17662	0
1_MACS_peak_19229_lociStitched	chr3	142314388	142315767	1	1380	1237.5146	265.3196	17663	0
1_MACS_peak_14134_lociStitched	chr2	31372597	31373976	1	1380	810.7141	342.5436	17664	0
1_MACS_peak_13821_lociStitched	chr19	58070199	58071578	1	1380	1217.5191	259.6657	17665	0
1_MACS_peak_13070_lociStitched	chr19	13277831	13279210	1	1380	703.4279	221.0537	17666	0
1_MACS_peak_11605_lociStitched	chr17	52430833	52432212	1	1380	1765.2579	150.311	17667	0
1_MACS_peak_11041_lociStitched	chr17	26711067	26712446	1	1380	988.1914	170.1686	17668	0
1_MACS_peak_10026_lociStitched	chr16	29578995	29580374	1	1380	993.9832	263.1132	17669	0
1_MACS_peak_4631_lociStitched	chr11	58725000	58726379	1	1380	716.1147	173.2024	17670	0
1_MACS_peak_4554_lociStitched	chr11	45201252	45202631	1	1380	1225.5173	226.4318	17671	0
1_MACS_peak_1718_lociStitched	chr1	155455180	155456559	1	1380	856.359	322.8239	17672	0
2_MACS_peak_521_lociStitched	chr1	33004608	33006150	2	1380	836.8434	126.5982	17673	0
2_MACS_peak_16965_lociStitched	chr21	10596852	10598412	2	1380	871.884	112.008	17674	0
1_MACS_peak_27608_lociStitched	chr9	82483018	82484396	1	1379	1073.0486	268.021	17675	0
1_MACS_peak_27225_lociStitched	chr9	9552083	9553461	1	1379	1075.1156	164.5332	17676	0
1_MACS_peak_27161_lociStitched	chr9	2644844	2646222	1	1379	1941.7398	266.7808	17677	0
1_MACS_peak_26228_lociStitched	chr8	30769245	30770623	1	1379	720.5562	146.6192	17678	0
1_MACS_peak_25593_lociStitched	chr7	127876527	127877905	1	1379	1778.8602	402.7894	17679	0
1_MACS_peak_24958_lociStitched	chr7	64838352	64839730	1	1379	3218.319	277.1158	17680	0
1_MACS_peak_22513_lociStitched	chr5	170576063	170577441	1	1379	1051.9652	254.3788	17681	0
1_MACS_peak_18991_lociStitched	chr3	122477228	122478606	1	1379	1010.9008	220.7556	17682	0
1_MACS_peak_18713_lociStitched	chr3	75833859	75835237	1	1379	2649.894	226.2676	17683	0
1_MACS_peak_17901_lociStitched	chr22	47310636	47312014	1	1379	817.7052	251.0716	17684	0
1_MACS_peak_13272_lociStitched	chr19	23868994	23870372	1	1379	4611.2014	200.7746	17685	0
1_MACS_peak_10242_lociStitched	chr16	57125904	57127282	1	1379	654.9634	75.9278	17686	0
1_MACS_peak_8978_lociStitched	chr15	59948775	59950153	1	1379	2690.545	241.4256	17687	0
1_MACS_peak_7923_lociStitched	chr14	51026626	51028004	1	1379	864.5572	98.527	17688	0
1_MACS_peak_3656_lociStitched	chr10	91619926	91621304	1	1379	1475.149	207.1134	17689	0
1_MACS_peak_3308_lociStitched	chr10	54623854	54625232	1	1379	1334.593	381.4304	17690	0
1_MACS_peak_3020_lociStitched	chr10	17798442	17799820	1	1379	751.1478	125.9492	17691	0
1_MACS_peak_2118_lociStitched	chr1	185903214	185904592	1	1379	941.3118	194.298	17692	0
2_MACS_peak_29301_lociStitched	chrX	155258285	155259679	2	1379	645.5614	84.6158	17693	0
1_MACS_peak_28370_lociStitched	chrX	7179339	7180716	1	1378	815.4594	105.3405	17694	0
1_MACS_peak_26148_lociStitched	chr8	26807549	26808926	1	1378	1094.1642	260.3907	17695	0
1_MACS_peak_25196_lociStitched	chr7	91509272	91510649	1	1378	1636.0137	315.333	17696	0
1_MACS_peak_24549_lociStitched	chr7	17729112	17730489	1	1378	1330.3197	250.614	17697	0
1_MACS_peak_22194_lociStitched	chr5	138922458	138923835	1	1378	1472.5638	320.4279	17698	0
1_MACS_peak_21471_lociStitched	chr5	54048423	54049800	1	1378	1100.3607	196.6356	17699	0
1_MACS_peak_10222_lociStitched	chr16	56389941	56391318	1	1378	880.1784	195.2586	17700	0
1_MACS_peak_5862_lociStitched	chr12	20296465	20297842	1	1378	1052.4411	366.1443	17701	0
1_MACS_peak_28628_lociStitched	chrX	46771780	46773156	1	1377	794.64	54.352	17702	0
1_MACS_peak_25922_lociStitched	chr8	3981661	3983037	1	1377	903.6192	221.2608	17703	0
1_MACS_peak_22191_lociStitched	chr5	138774496	138775872	1	1377	3463.9424	340.4224	17704	0
1_MACS_peak_15564_lociStitched	chr2	183942763	183944139	1	1377	1095.8464	386.656	17705	0
1_MACS_peak_11216_lociStitched	chr17	34732709	34734085	1	1377	642.592	330.6528	17706	0
1_MACS_peak_29176_lociStitched	chrX	135848988	135850363	1	1376	1452.6875	134.8875	17707	0
1_MACS_peak_27739_lociStitched	chr9	96226088	96227463	1	1376	798.05	220.1375	17708	0
1_MACS_peak_27221_lociStitched	chr9	8821262	8822637	1	1376	1395.35	182.7375	17709	0
1_MACS_peak_25851_lociStitched	chr7	152364670	152366045	1	1376	1835.35	358.325	17710	0
1_MACS_peak_25550_lociStitched	chr7	122881916	122883291	1	1376	1207.1125	341.4125	17711	0
1_MACS_peak_17933_lociStitched	chr22	50744797	50746172	1	1376	1469.7375	151.25	17712	0
1_MACS_peak_15531_lociStitched	chr2	180541162	180542537	1	1376	777.15	249.7	17713	0
1_MACS_peak_15264_lociStitched	chr2	150733879	150735254	1	1376	916.7125	293.0125	17714	0
1_MACS_peak_12391_lociStitched	chr18	36520651	36522026	1	1376	2110.625	321.0625	17715	0
1_MACS_peak_12032_lociStitched	chr17	77966826	77968201	1	1376	759.55	211.6125	17716	0
1_MACS_peak_11218_lociStitched	chr17	34797136	34798511	1	1376	1274.7625	591.9375	17717	0
1_MACS_peak_5760_lociStitched	chr12	10379732	10381107	1	1376	813.45	220.1375	17718	0
1_MACS_peak_28478_lociStitched	chrX	19761071	19762445	1	1375	758.1732	125.4462	17719	0
1_MACS_peak_23694_lociStitched	chr6	90400078	90401452	1	1375	1179.8538	218.8782	17720	0
1_MACS_peak_22535_lociStitched	chr5	172233760	172235134	1	1375	1035.996	275.6244	17721	0
1_MACS_peak_21862_lociStitched	chr5	96220981	96222355	1	1375	1206.372	238.8012	17722	0
1_MACS_peak_19839_lociStitched	chr4	2757112	2758486	1	1375	2791.5558	91.5084	17723	0
1_MACS_peak_19762_lociStitched	chr3	195913355	195914729	1	1375	1356.5502	291.7002	17724	0
1_MACS_peak_17120_lociStitched	chr21	35106853	35108227	1	1375	1030.5	242.7858	17725	0
1_MACS_peak_15857_lociStitched	chr2	216300681	216302055	1	1375	1083.1242	177.1086	17726	0
1_MACS_peak_13372_lociStitched	chr19	37018667	37020041	1	1375	2030.9094	170.6508	17727	0
1_MACS_peak_8780_lociStitched	chr15	43784631	43786005	1	1375	1330.5816	326.4624	17728	0
1_MACS_peak_3083_lociStitched	chr10	25161570	25162944	1	1375	1202.7996	193.4592	17729	0
1_MACS_peak_25706_lociStitched	chr7	138194375	138195748	1	1374	930.0702	343.9365	17730	0
1_MACS_peak_18390_lociStitched	chr3	46409525	46410898	1	1374	935.013	301.0989	17731	0
1_MACS_peak_18132_lociStitched	chr3	18264643	18266016	1	1374	1000.2305	252.4947	17732	0
1_MACS_peak_17909_lociStitched	chr22	48475097	48476470	1	1374	1078.3542	198.9477	17733	0
1_MACS_peak_12344_lociStitched	chr18	28567048	28568421	1	1374	777.9418	140.8698	17734	0
1_MACS_peak_12165_lociStitched	chr18	4639556	4640929	1	1374	771.2141	213.9134	17735	0
1_MACS_peak_2903_lociStitched	chr10	6621803	6623176	1	1374	1429.1557	124.3938	17736	0
1_MACS_peak_28320_lociStitched	chrX	925043	926415	1	1373	898.7972	61.74	17737	0
1_MACS_peak_28076_lociStitched	chr9	129232677	129234049	1	1373	863.674	349.4484	17738	0
1_MACS_peak_25957_lociStitched	chr8	10367417	10368789	1	1373	1923.6812	177.8112	17739	0
1_MACS_peak_23978_lociStitched	chr6	126935376	126936748	1	1373	906.3432	210.8764	17740	0
1_MACS_peak_23073_lociStitched	chr6	28615800	28617172	1	1373	928.0208	264.2472	17741	0
1_MACS_peak_22690_lociStitched	chr6	2841441	2842813	1	1373	955.3236	150.5084	17742	0
1_MACS_peak_18928_lociStitched	chr3	117799118	117800490	1	1373	1363.768	280.574	17743	0
1_MACS_peak_18645_lociStitched	chr3	67966169	67967541	1	1373	992.9164	269.8724	17744	0
1_MACS_peak_17312_lociStitched	chr22	17784367	17785739	1	1373	984.6844	168.4816	17745	0
1_MACS_peak_16458_lociStitched	chr20	30767178	30768550	1	1373	1004.1668	194.2752	17746	0
1_MACS_peak_13638_lociStitched	chr19	48248118	48249490	1	1373	4637.4972	221.3036	17747	0
1_MACS_peak_13037_lociStitched	chr19	12605619	12606991	1	1373	1120.924	230.6332	17748	0
1_MACS_peak_12163_lociStitched	chr18	3604201	3605573	1	1373	660.8924	384.16	17749	0
1_MACS_peak_9386_lociStitched	chr15	87946793	87948165	1	1373	865.4576	280.4368	17750	0
1_MACS_peak_3671_lociStitched	chr10	93012472	93013844	1	1373	597.3688	225.694	17751	0
1_MACS_peak_1799_lociStitched	chr1	160041267	160042639	1	1373	1395.324	404.3284	17752	0
2_MACS_peak_16903_lociStitched	chr20	60640628	60642110	2	1373	1694.667	121.6722	17753	0
1_MACS_peak_25712_lociStitched	chr7	139430676	139432047	1	1372	921.1749	255.6915	17754	0
1_MACS_peak_24982_lociStitched	chr7	66635716	66637087	1	1372	815.1966	228.8199	17755	0
1_MACS_peak_21603_lociStitched	chr5	67729691	67731062	1	1372	1840.9788	378.5331	17756	0
1_MACS_peak_21493_lociStitched	chr5	55332816	55334187	1	1372	2091.4605	270.9096	17757	0
1_MACS_peak_20731_lociStitched	chr4	126005330	126006701	1	1372	840.423	223.6101	17758	0
1_MACS_peak_15471_lociStitched	chr2	175190396	175191767	1	1372	950.3772	143.5437	17759	0
1_MACS_peak_13791_lociStitched	chr19	56135316	56136687	1	1372	1914.4644	215.7954	17760	0
1_MACS_peak_7645_lociStitched	chr13	114080245	114081616	1	1372	938.9979	255.9657	17761	0
1_MACS_peak_5033_lociStitched	chr11	75835590	75836961	1	1372	975.3294	197.0127	17762	0
1_MACS_peak_3154_lociStitched	chr10	32606311	32607682	1	1372	681.1128	150.81	17763	0
1_MACS_peak_1165_lociStitched	chr1	92350889	92352260	1	1372	1140.8091	205.65	17764	0
1_MACS_peak_27241_lociStitched	chr9	14321967	14323337	1	1371	1459.598	74.665	17765	0
1_MACS_peak_25772_lociStitched	chr7	145074945	145076315	1	1371	1383.152	370.996	17766	0
1_MACS_peak_18096_lociStitched	chr3	15040053	15041423	1	1371	1500.561	263.451	17767	0
1_MACS_peak_15094_lociStitched	chr2	120436284	120437654	1	1371	1579.336	217.419	17768	0
1_MACS_peak_14062_lociStitched	chr2	25910696	25912066	1	1371	706.783	225.913	17769	0
1_MACS_peak_12501_lociStitched	chr18	49156579	49157949	1	1371	1210.943	191.8	17770	0
1_MACS_peak_11199_lociStitched	chr17	34492912	34494282	1	1371	1060.928	467.307	17771	0
1_MACS_peak_10915_lociStitched	chr17	17198152	17199522	1	1371	1302.048	184.813	17772	0
1_MACS_peak_8254_lociStitched	chr14	88081376	88082746	1	1371	1174.638	154.399	17773	0
1_MACS_peak_7333_lociStitched	chr13	46739478	46740848	1	1371	618.555	80.419	17774	0
1_MACS_peak_6260_lociStitched	chr12	55729299	55730669	1	1371	1234.37	221.118	17775	0
1_MACS_peak_3147_lociStitched	chr10	31891878	31893248	1	1371	882.828	169.88	17776	0
1_MACS_peak_1186_lociStitched	chr1	93494552	93495922	1	1371	956.26	171.25	17777	0
1_MACS_peak_24966_lociStitched	chr7	65564369	65565738	1	1370	1237.8498	267.9133	17778	0
1_MACS_peak_24341_lociStitched	chr6	163826474	163827843	1	1370	1749.3082	195.767	17779	0
1_MACS_peak_23163_lociStitched	chr6	32121612	32122981	1	1370	902.0341	272.431	17780	0
1_MACS_peak_15464_lociStitched	chr2	174762556	174763925	1	1370	854.3929	391.6709	17781	0
1_MACS_peak_3864_lociStitched	chr10	105338145	105339514	1	1370	1176.3817	251.3484	17782	0
1_MACS_peak_914_lociStitched	chr1	59348711	59350080	1	1370	972.2638	192.7552	17783	0
1_MACS_peak_169_lociStitched	chr1	12138722	12140091	1	1370	686.5535	245.3248	17784	0
1_MACS_peak_123_lociStitched	chr1	9883019	9884388	1	1370	1429.5098	82.6876	17785	0
1_MACS_peak_25880_lociStitched	chr7	156715220	156716588	1	1369	1372.3776	377.0208	17786	0
1_MACS_peak_23933_lociStitched	chr6	119089454	119090822	1	1369	1081.1304	257.184	17787	0
1_MACS_peak_20760_lociStitched	chr4	130184757	130186125	1	1369	681.4008	256.6368	17788	0
1_MACS_peak_20547_lociStitched	chr4	102275912	102277280	1	1369	1207.6704	270.4536	17789	0
1_MACS_peak_19854_lociStitched	chr4	3533160	3534528	1	1369	1346.796	164.5704	17790	0
1_MACS_peak_19716_lociStitched	chr3	192958168	192959536	1	1369	748.296	204.1056	17791	0
1_MACS_peak_18280_lociStitched	chr3	39116859	39118227	1	1369	886.8744	175.3776	17792	0
1_MACS_peak_17835_lociStitched	chr22	43018952	43020320	1	1369	857.8728	238.5792	17793	0
1_MACS_peak_14075_lociStitched	chr2	26550771	26552139	1	1369	743.0976	212.3136	17794	0
1_MACS_peak_12598_lociStitched	chr18	61015342	61016710	1	1369	1542.9672	270.18	17795	0
1_MACS_peak_11668_lociStitched	chr17	57104583	57105951	1	1369	1023.6744	229.5504	17796	0
1_MACS_peak_5994_lociStitched	chr12	32417418	32418786	1	1369	939.132	187.0056	17797	0
1_MACS_peak_5506_lociStitched	chr11	126602376	126603744	1	1369	923.1264	303.5592	17798	0
1_MACS_peak_1893_lociStitched	chr1	164604816	164606184	1	1369	680.3064	303.2856	17799	0
1_MACS_peak_27449_lociStitched	chr9	38686919	38688286	1	1368	1290.8581	143.3983	17800	0
1_MACS_peak_25971_lociStitched	chr8	11018638	11020005	1	1368	632.921	134.9229	17801	0
1_MACS_peak_23070_lociStitched	chr6	28410427	28411794	1	1368	1685.7844	290.6242	17802	0
1_MACS_peak_21655_lociStitched	chr5	72921151	72922518	1	1368	992.9888	155.5646	17803	0
1_MACS_peak_20207_lociStitched	chr4	55413208	55414575	1	1368	1461.0496	235.5341	17804	0
1_MACS_peak_19250_lociStitched	chr3	146186724	146188091	1	1368	1361.6687	195.7544	17805	0
1_MACS_peak_16764_lociStitched	chr20	48673017	48674384	1	1368	1183.822	301.8336	17806	0
1_MACS_peak_13746_lociStitched	chr19	53898004	53899371	1	1368	1766.0273	193.0204	17807	0
1_MACS_peak_12389_lociStitched	chr18	35947732	35949099	1	1368	682.6798	233.6203	17808	0
1_MACS_peak_11620_lociStitched	chr17	54856698	54858065	1	1368	1250.3949	262.8741	17809	0
1_MACS_peak_8685_lociStitched	chr15	39846128	39847495	1	1368	733.1221	272.3064	17810	0
1_MACS_peak_21280_lociStitched	chr5	15794279	15795645	1	1367	936.9394	288.0894	17811	0
1_MACS_peak_18080_lociStitched	chr3	14185486	14186852	1	1367	731.6296	173.0722	17812	0
1_MACS_peak_16047_lociStitched	chr2	234131762	234133128	1	1367	724.7996	129.2236	17813	0
1_MACS_peak_15252_lociStitched	chr2	148121642	148123008	1	1367	1553.4152	209.2712	17814	0
1_MACS_peak_15149_lociStitched	chr2	130515648	130517014	1	1367	983.9298	215.145	17815	0
1_MACS_peak_13375_lociStitched	chr19	37340887	37342253	1	1367	934.7538	238.2304	17816	0
1_MACS_peak_13063_lociStitched	chr19	13075606	13076972	1	1367	2116.0706	335.4896	17817	0
1_MACS_peak_8516_lociStitched	chr15	23579697	23581063	1	1367	1269.9702	221.292	17818	0
1_MACS_peak_3436_lociStitched	chr10	72647598	72648964	1	1367	1075.3152	137.0098	17819	0
1_MACS_peak_2250_lociStitched	chr1	202830041	202831407	1	1367	725.6192	168.1546	17820	0
1_MACS_peak_21237_lociStitched	chr5	9528588	9529953	1	1366	1010.1	242.697	17821	0
1_MACS_peak_19194_lociStitched	chr3	139395774	139397139	1	1366	2437.89	161.2065	17822	0
1_MACS_peak_14803_lociStitched	chr2	96204956	96206321	1	1366	1079.3055	292.656	17823	0
1_MACS_peak_13908_lociStitched	chr2	9318503	9319868	1	1366	912.5025	189.3255	17824	0
1_MACS_peak_3904_lociStitched	chr10	111682284	111683649	1	1366	1395.9855	149.331	17825	0
1_MACS_peak_1919_lociStitched	chr1	167177522	167178887	1	1366	1202.019	304.5315	17826	0
1_MACS_peak_1648_lociStitched	chr1	153777464	153778829	1	1366	1264.6725	424.9245	17827	0
1_MACS_peak_305_lociStitched	chr1	23953035	23954400	1	1366	2178.267	302.8935	17828	0
1_MACS_peak_29263_lociStitched	chrX	153561722	153563086	1	1365	1088.0628	137.2184	17829	0
1_MACS_peak_28248_lociStitched	chr9	137159642	137161006	1	1365	1800.6164	345.5012	17830	0
1_MACS_peak_23106_lociStitched	chr6	30594037	30595401	1	1365	1367.5464	284.394	17831	0
1_MACS_peak_22818_lociStitched	chr6	11900706	11902070	1	1365	2060.7312	230.3796	17832	0
1_MACS_peak_20848_lociStitched	chr4	146653633	146654997	1	1365	1841.4	204.8728	17833	0
1_MACS_peak_19915_lociStitched	chr4	9002122	9003486	1	1365	735.196	116.622	17834	0
1_MACS_peak_19853_lociStitched	chr4	3388821	3390185	1	1365	706.1428	185.9132	17835	0
1_MACS_peak_19637_lociStitched	chr3	184971375	184972739	1	1365	2069.3244	462.9416	17836	0
1_MACS_peak_12185_lociStitched	chr18	8623139	8624503	1	1365	1167.4476	277.8468	17837	0
1_MACS_peak_12164_lociStitched	chr18	3914360	3915724	1	1365	758.5204	198.7348	17838	0
1_MACS_peak_11615_lociStitched	chr17	53827980	53829344	1	1365	1439.8384	248.7936	17839	0
1_MACS_peak_8472_lociStitched	chr15	20048752	20050116	1	1365	914.9712	257.6596	17840	0
1_MACS_peak_6737_lociStitched	chr12	104887919	104889283	1	1365	836.6776	245.2472	17841	0
1_MACS_peak_5297_lociStitched	chr11	111259039	111260403	1	1365	1828.1692	208.8284	17842	0
1_MACS_peak_28054_lociStitched	chr9	127495712	127497075	1	1364	1005.7577	260.0604	17843	0
1_MACS_peak_26588_lociStitched	chr8	82044541	82045904	1	1364	1819.3324	280.6417	17844	0
1_MACS_peak_23650_lociStitched	chr6	88117375	88118738	1	1364	1484.8522	163.0148	17845	0
1_MACS_peak_21402_lociStitched	chr5	39424540	39425903	1	1364	825.7054	267.8295	17846	0
1_MACS_peak_20301_lociStitched	chr4	73920690	73922053	1	1364	1279.857	213.1732	17847	0
1_MACS_peak_18245_lociStitched	chr3	33461127	33462490	1	1364	790.6763	206.9034	17848	0
1_MACS_peak_17981_lociStitched	chr3	3242844	3244207	1	1364	879.5439	239.888	17849	0
1_MACS_peak_15976_lociStitched	chr2	228647479	228648842	1	1364	911.3018	178.4167	17850	0
1_MACS_peak_15847_lociStitched	chr2	214107615	214108978	1	1364	1505.4335	199.4069	17851	0
1_MACS_peak_11269_lociStitched	chr17	37320632	37321995	1	1364	1492.7576	234.7086	17852	0
1_MACS_peak_4285_lociStitched	chr11	10678531	10679894	1	1364	1484.1707	302.7223	17853	0
1_MACS_peak_3923_lociStitched	chr10	112201137	112202500	1	1364	1097.8965	287.1841	17854	0
1_MACS_peak_1294_lociStitched	chr1	110785642	110787005	1	1364	709.8504	174.7366	17855	0
1_MACS_peak_1090_lociStitched	chr1	85048652	85050015	1	1364	785.6332	136.4363	17856	0
1_MACS_peak_28962_lociStitched	chrX	101800918	101802280	1	1363	836.5404	140.4222	17857	0
1_MACS_peak_28256_lociStitched	chr9	138851990	138853352	1	1363	1780.815	164.802	17858	0
1_MACS_peak_22288_lociStitched	chr5	143955042	143956404	1	1363	860.784	212.8806	17859	0
1_MACS_peak_22053_lociStitched	chr5	126146663	126148025	1	1363	812.8416	187.956	17860	0
1_MACS_peak_21464_lociStitched	chr5	53765022	53766384	1	1363	1793.3454	282.0702	17861	0
1_MACS_peak_15386_lociStitched	chr2	165976706	165978068	1	1363	1031.5788	210.9738	17862	0
1_MACS_peak_12614_lociStitched	chr18	63478083	63479445	1	1363	1050.6468	219.5544	17863	0
1_MACS_peak_5428_lociStitched	chr11	120295249	120296611	1	1363	664.7922	105.6912	17864	0
1_MACS_peak_1978_lociStitched	chr1	172988948	172990310	1	1363	814.8846	302.7726	17865	0
2_MACS_peak_29317_lociStitched	chrY	1521169	1522712	2	1363	540.2043	53.2335	17866	0
1_MACS_peak_29150_lociStitched	chrX	134165712	134167073	1	1362	959.2328	126.1647	17867	0
1_MACS_peak_27287_lociStitched	chr9	21883041	21884402	1	1362	811.5643	144.1299	17868	0
1_MACS_peak_24576_lociStitched	chr7	20777212	20778573	1	1362	1215.7813	264.1701	17869	0
1_MACS_peak_23576_lociStitched	chr6	78175500	78176861	1	1362	1821.1541	280.2299	17870	0
1_MACS_peak_20498_lociStitched	chr4	90579026	90580387	1	1362	1660.9644	176.7939	17871	0
1_MACS_peak_15889_lociStitched	chr2	219231935	219233296	1	1362	1347.7983	217.0795	17872	0
1_MACS_peak_10896_lociStitched	chr17	16556271	16557632	1	1362	2300.7705	360.9372	17873	0
1_MACS_peak_8869_lociStitched	chr15	49730699	49732060	1	1362	1055.9999	234.2281	17874	0
1_MACS_peak_6152_lociStitched	chr12	49880835	49882196	1	1362	930.6518	218.0322	17875	0
1_MACS_peak_6039_lociStitched	chr12	40908318	40909679	1	1362	936.6402	205.3749	17876	0
1_MACS_peak_27983_lociStitched	chr9	117926313	117927673	1	1361	764.864	203.592	17877	0
1_MACS_peak_22889_lociStitched	chr6	16511824	16513184	1	1361	904.128	364.344	17878	0
1_MACS_peak_20734_lociStitched	chr4	127447008	127448368	1	1361	852.176	299.472	17879	0
1_MACS_peak_19387_lociStitched	chr3	160087451	160088811	1	1361	830.144	297.84	17880	0
1_MACS_peak_19073_lociStitched	chr3	128518599	128519959	1	1361	971.72	238.68	17881	0
1_MACS_peak_18810_lociStitched	chr3	101487518	101488878	1	1361	701.08	142.8	17882	0
1_MACS_peak_18100_lociStitched	chr3	15166376	15167736	1	1361	897.328	342.992	17883	0
1_MACS_peak_17014_lociStitched	chr21	22919331	22920691	1	1361	978.112	264.656	17884	0
1_MACS_peak_15787_lociStitched	chr2	204773496	204774856	1	1361	2057	290.224	17885	0
1_MACS_peak_15746_lociStitched	chr2	202828924	202830284	1	1361	2192.728	174.76	17886	0
1_MACS_peak_13358_lociStitched	chr19	36265992	36267352	1	1361	1927.528	238.136	17887	0
1_MACS_peak_2978_lociStitched	chr10	14611280	14612640	1	1361	776.56	155.04	17888	0
1_MACS_peak_1933_lociStitched	chr1	167586065	167587425	1	1361	1636.76	368.56	17889	0
1_MACS_peak_24851_lociStitched	chr7	45243289	45244648	1	1360	1277.46	337.032	17890	0
1_MACS_peak_21577_lociStitched	chr5	64777171	64778530	1	1360	1154.0628	299.5236	17891	0
1_MACS_peak_20698_lociStitched	chr4	122034344	122035703	1	1360	1206.5202	198.1422	17892	0
1_MACS_peak_20506_lociStitched	chr4	94914956	94916315	1	1360	876.9627	113.7483	17893	0
1_MACS_peak_19463_lociStitched	chr3	171342404	171343763	1	1360	999.6804	333.9063	17894	0
1_MACS_peak_15971_lociStitched	chr2	228173127	228174486	1	1360	1495.1718	277.9155	17895	0
1_MACS_peak_13765_lociStitched	chr19	55008818	55010177	1	1360	900.4734	157.644	17896	0
1_MACS_peak_13514_lociStitched	chr19	43016382	43017741	1	1360	1047.3813	422.1054	17897	0
1_MACS_peak_13020_lociStitched	chr19	11908842	11910201	1	1360	2125.0683	315.1521	17898	0
1_MACS_peak_8260_lociStitched	chr14	89290330	89291689	1	1360	2343.4596	147.3156	17899	0
1_MACS_peak_2972_lociStitched	chr10	14426458	14427817	1	1360	752.886	274.7898	17900	0
1_MACS_peak_2066_lociStitched	chr1	182272441	182273800	1	1360	830.349	359.8632	17901	0
1_MACS_peak_898_lociStitched	chr1	56001635	56002994	1	1360	865.2753	213.363	17902	0
1_MACS_peak_24739_lociStitched	chr7	36342434	36343792	1	1359	932.267	109.5906	17903	0
1_MACS_peak_24703_lociStitched	chr7	32731480	32732838	1	1359	878.7618	332.4384	17904	0
1_MACS_peak_23030_lociStitched	chr6	27155736	27157094	1	1359	894.243	208.0456	17905	0
1_MACS_peak_15006_lociStitched	chr2	112264052	112265410	1	1359	1118.992	205.3296	17906	0
1_MACS_peak_14735_lociStitched	chr2	86452053	86453411	1	1359	765.0972	127.3804	17907	0
1_MACS_peak_14365_lociStitched	chr2	54326839	54328197	1	1359	994.4634	243.4894	17908	0
1_MACS_peak_7633_lociStitched	chr13	111836532	111837890	1	1359	883.5148	200.4408	17909	0
1_MACS_peak_6069_lociStitched	chr12	44382373	44383731	1	1359	897.2306	293.7354	17910	0
1_MACS_peak_2738_lociStitched	chr1	238816389	238817747	1	1359	1181.8674	241.724	17911	0
1_MACS_peak_1335_lociStitched	chr1	114413718	114415076	1	1359	702.6292	91.9366	17912	0
1_MACS_peak_570_lociStitched	chr1	36348380	36349738	1	1359	1549.8854	193.515	17913	0
1_MACS_peak_45_lociStitched	chr1	1755011	1756369	1	1359	904.9712	136.3432	17914	0
1_MACS_peak_25809_lociStitched	chr7	149468330	149469687	1	1358	1252.9181	123.6227	17915	0
1_MACS_peak_21853_lociStitched	chr5	95673515	95674872	1	1358	739.7007	229.333	17916	0
1_MACS_peak_14390_lociStitched	chr2	55360442	55361799	1	1358	981.5181	172.4747	17917	0
1_MACS_peak_13480_lociStitched	chr19	41968825	41970182	1	1358	1197.5525	327.8512	17918	0
1_MACS_peak_11279_lociStitched	chr17	37859394	37860751	1	1358	1064.7022	321.3376	17919	0
1_MACS_peak_8614_lociStitched	chr15	33014993	33016350	1	1358	1124.1388	275.1996	17920	0
1_MACS_peak_7581_lociStitched	chr13	101565054	101566411	1	1358	806.8722	203.1429	17921	0
1_MACS_peak_3389_lociStitched	chr10	69998901	70000258	1	1358	1085.8714	245.3456	17922	0
1_MACS_peak_1675_lociStitched	chr1	154490708	154492065	1	1358	1148.4291	318.3522	17923	0
1_MACS_peak_29259_lociStitched	chrX	153474879	153476235	1	1357	671.6268	100.0728	17924	0
1_MACS_peak_28215_lociStitched	chr9	134954278	134955634	1	1357	1548.9588	239.7408	17925	0
1_MACS_peak_28169_lociStitched	chr9	132341994	132343350	1	1357	1131.0396	221.8416	17926	0
1_MACS_peak_27218_lociStitched	chr9	7461456	7462812	1	1357	730.3416	196.3488	17927	0
1_MACS_peak_24382_lociStitched	chr7	148653	150009	1	1357	2061.2556	171.1272	17928	0
