REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM3.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
2_MACS_peak_12324_lociStitched	chr19	42614153	42638256	2	22978	33438.0919	516	1	POU2F2,MIR4323	ZNF574,GRIK5	POU2F2	POU2F2	0.8302	516	1
2_MACS_peak_12330_lociStitched	chr19	42771182	42791643	2	15012	33359.6144	517	1	CIC	ZNF526,PRR19,TMEM145,MEGF8,DEDD2,GSK3A,ERF,PAFAH1B3	CIC	CIC	0.7619	517	1
4_MACS_peak_17335_lociStitched	chr3	101495548	101531753	4	28154	33341.1845	518	1	FAM55C	NFKBIZ	FAM55C	FAM55C	0.7724	518	1
5_MACS_peak_15782_lociStitched	chr21	43638335	43671207	5	22068	33335.4952	519	1	ABCG1		ABCG1	ABCG1	0.4117	519	1
2_MACS_peak_11075_lociStitched	chr17	79816288	79831173	2	9064	33294.768	520	1	P4HB,ARHGDIA	ANAPC11,NPB,FAM195B,DYSFIP1,THOC4,PCYT2,SIRT7	ARHGDIA	ARHGDIA	1.2769	520	1
3_MACS_peak_14052_lociStitched	chr2	155808335	155836990	3	21274	33294.2445	521	1			KCNJ3	KCNJ3	NONE	521	1
7_MACS_peak_8908_lociStitched	chr15	94798269	94858259	7	30664	33288.451	522	1	MCTP2	MCTP2	MCTP2	MCTP2	0.1065	522	1
3_MACS_peak_10429_lociStitched	chr17	37996132	38025651	3	22320	33267.913	523	1	ZPBP2,IKZF3	GSDMB	IKZF3	IKZF3	0.6317	523	1
1_MACS_peak_2606_lociStitched	chr1	245021796	245029643	1	7848	33206.9346	524	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	HNRNPU	1.4738	524	1
4_MACS_peak_21310_lociStitched	chr6	26183295	26207320	4	15412	33200.1475	525	1	HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H4D,HIST1H3D,HIST1H2AD	HIST1H1E,HIST1H2BD,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3F	HIST1H3D	HIST1H3D	1.5211	525	1
2_MACS_peak_14981_lociStitched	chr20	5568601	5593175	2	21343	33152.7834	526	1	GPCPD1		GPCPD1	GPCPD1	0.4943	526	1
4_MACS_peak_13671_lociStitched	chr2	109203017	109239656	4	25543	33125.3199	527	1	LIMS1	LIMS1	LIMS1	LIMS1	0.3023	527	1
2_MACS_peak_2331_lociStitched	chr1	218517110	218533540	2	14819	33080.162	528	1	TGFB2		TGFB2	TGFB2	0.5524	528	1
2_MACS_peak_12438_lociStitched	chr19	48823258	48838410	2	14805	33019.2384	529	1	EMP3,CCDC114,TMEM143	ZNF114,SYNGR4	EMP3	EMP3	2.1691	529	1
2_MACS_peak_9680_lociStitched	chr16	71913516	71931705	2	11982	32996.6649	530	1	ATXN1L,KIAA0174,ZNF821		ZNF821	ZNF821	0.8129	530	1
1_MACS_peak_22045_lociStitched	chr6	106606784	106619843	1	13060	32964.8337	531	1			PRDM1	PRDM1	3.0527	531	1
3_MACS_peak_9536_lociStitched	chr16	57555907	57585109	3	24468	32872.6914	532	1	GPR114,CCDC102A	DOK4	CCDC102A	CCDC102A	0.7562	532	1
5_MACS_peak_9653_lociStitched	chr16	70433352	70474336	5	29934	32848.676	533	1	ST3GAL2	FUK	ST3GAL2	ST3GAL2	0.5544	533	1
5_MACS_peak_1458_lociStitched	chr1	145127367	145161189	5	20972	32793.8112	534	1		SEC22B,NOTCH2NL	SEC22B	SEC22B	0.3753	534	1
3_MACS_peak_22525_lociStitched	chr6	152001477	152028222	3	15197	32786.6955	535	1	ESR1		ESR1	ESR1	0.2708	535	1
2_MACS_peak_583_lociStitched	chr1	40235509	40255904	2	16168	32774.765	536	1	BMP8B,OXCT2	PPIE	OXCT2	OXCT2	1.6424	536	1
5_MACS_peak_14216_lociStitched	chr2	172172676	172205308	5	23072	32762.528	537	1	METTL8		TLK1	TLK1	NONE	537	1
1_MACS_peak_8501_lociStitched	chr15	65182380	65192299	1	9920	32686.0807	538	1		PLEKHO2,ANKDD1A	ANKDD1A	PLEKHO2	0.519	538	1
2_MACS_peak_8087_lociStitched	chr15	23658152	23684766	2	23604	32655.378	539	1			MKRN3	MKRN3	NONE	539	1
3_MACS_peak_14256_lociStitched	chr2	175443255	175479229	3	29915	32581.6518	540	1	WIPF1		WIPF1	WIPF1	0.4497	540	1
1_MACS_peak_19651_lociStitched	chr5	5749554	5758133	1	8580	32569.3156	541	1			KIAA0947	KIAA0947	NONE	541	1
2_MACS_peak_18796_lociStitched	chr4	77115186	77138396	2	20004	32531.136	542	1	SCARB2	FAM47E,NUP54	SCARB2	SCARB2	0.5689	542	1
1_MACS_peak_1731_lociStitched	chr1	158977915	158989407	1	11493	32521.2108	543	1	IFI16		IFI16	IFI16	0.8243	543	1
4_MACS_peak_1751_lociStitched	chr1	160694752	160727258	4	25942	32483.2458	544	1	SLAMF7	LY9,CD48	SLAMF7	SLAMF7	0.9629	544	1
5_MACS_peak_21558_lociStitched	chr6	36558731	36598811	5	25802	32416.704	545	1	SRSF3,MIR3925	CDKN1A,STK38	MIR3925	CDKN1A	1.3022	545	1
4_MACS_peak_3464_lociStitched	chr10	92948880	92983140	4	24218	32379.126	546	1	PCGF5	NUDT9P1	PCGF5	PCGF5	0.2527	546	1
2_MACS_peak_17556_lociStitched	chr3	119811076	119823510	2	7632	32310.9924	547	1	GSK3B		GSK3B	GSK3B	0.1964	547	1
4_MACS_peak_27174_lociStitched	chrX	153595737	153629422	4	17278	32283.704	548	1	EMD,RPL10,SNORA70,FLNA	TAZ,ATP6AP1,GDI1,FAM50A,DNASE1L1	EMD	DNASE1L1	1.0674	548	1
3_MACS_peak_21353_lociStitched	chr6	27790993	27808318	3	10824	32276.475	549	1	HIST1H4J,HIST1H2BN,HIST1H4K,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H4K	HIST1H3H	0.8568	549	1
6_MACS_peak_27280_lociStitched	chrY	23387518	23423595	6	32499	32202.3302	550	1			RBMY2EP	RBMY2EP	NONE	550	1
3_MACS_peak_14492_lociStitched	chr2	198151620	198177307	3	21701	32198.6545	551	1	ANKRD44		ANKRD44	ANKRD44	0.4747	551	1
2_MACS_peak_12489_lociStitched	chr19	50369103	50382652	2	10138	32195.1338	552	1	TBC1D17,PNKP,AKT1S1	MED25,PTOV1,ATF5,IL4I1	AKT1S1	AKT1S1	1.783	552	1
1_MACS_peak_25582_lociStitched	chr9	37021071	37039253	1	18183	32174.8672	553	1	PAX5	LOC100506710	PAX5	LOC100506710	0.5522	553	1
1_MACS_peak_8896_lociStitched	chr15	93423358	93430089	1	6732	32162.0642	554	1	LOC100507217	CHD2,MIR3175	LOC100507217	MIR3175	2.7689	554	1
1_MACS_peak_877_lociStitched	chr1	66735660	66751256	1	15597	32154.2732	555	1	PDE4B	PDE4B	PDE4B	PDE4B	0.2756	555	1
3_MACS_peak_4500_lociStitched	chr11	68592071	68612730	3	19912	32114.4155	556	1	CPT1A		CPT1A	CPT1A	0.4899	556	1
5_MACS_peak_6988_lociStitched	chr13	74516414	74548670	5	24107	32088.2688	557	1	KLF12		KLF12	KLF12	0.3079	557	1
3_MACS_peak_10540_lociStitched	chr17	43366771	43396182	3	26078	32055.0489	558	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	MAP3K14	0.573	558	1
2_MACS_peak_8634_lociStitched	chr15	74905959	74925180	2	15505	32024.1081	559	1	CLK3,EDC3		CLK3	CLK3	1.0354	559	1
1_MACS_peak_10702_lociStitched	chr17	55427608	55448719	1	21112	32021.1648	560	1	MSI2		MSI2	MSI2	0.4696	560	1
3_MACS_peak_416_lociStitched	chr1	28194977	28220526	3	21478	31941.3598	561	1	C1orf38,RPA2	PPP1R8,SCARNA1,SMPDL3B	C1orf38	C1orf38	1.2277	561	1
1_MACS_peak_19616_lociStitched	chr5	9671	12129	1	2459	31915.6552	562	1			PLEKHG4B	PLEKHG4B	NONE	562	1
2_MACS_peak_7769_lociStitched	chr14	81930546	81958180	2	26285	31881.3458	563	1	SEL1L		SEL1L	SEL1L	0.7542	563	1
3_MACS_peak_25059_lociStitched	chr8	126284860	126309169	3	22391	31864.2372	564	1	NSMCE2		TRIB1	TRIB1	4.7951	564	1
2_MACS_peak_3626_lociStitched	chr10	104401225	104421939	2	14703	31849.8464	565	1	TRIM8		TRIM8	TRIM8	1.3431	565	1
4_MACS_peak_23506_lociStitched	chr7	97828579	97853588	4	18636	31846.4606	566	1	LMTK2,BHLHA15,TECPR1		BHLHA15	BHLHA15	1.8372	566	1
3_MACS_peak_2430_lociStitched	chr1	226410162	226440020	3	21626	31840.5712	567	1	MIXL1,LIN9	ACBD3	MIXL1	MIXL1	1.1174	567	1
2_MACS_peak_26111_lociStitched	chr9	126958833	126985116	2	22852	31831.3413	568	1		NEK6	NEK6	NEK6	0.6395	568	1
4_MACS_peak_20777_lociStitched	chr5	156996852	157030899	4	21832	31799.898	569	1	ADAM19	SOX30	ADAM19	ADAM19	0.6714	569	1
1_MACS_peak_2019_lociStitched	chr1	185123818	185130328	1	6511	31692.633	570	1	C1orf26,C1orf25		C1orf26	C1orf26	0.297	570	1
3_MACS_peak_21477_lociStitched	chr6	32804684	32824297	3	15018	31686.7628	571	1	LOC100507463,PSMB9,TAP2,PSMB8,TAP1	PPP1R2P1,LOC100294145,HLA-DOB	PSMB8	PSMB8	1.31	571	1
1_MACS_peak_22340_lociStitched	chr6	136608142	136612782	1	4641	31672.64	572	1	BCLAF1	FAM54A	BCLAF1	BCLAF1	0.8135	572	1
1_MACS_peak_12304_lociStitched	chr19	41800043	41817750	1	17708	31661.8867	573	1	HNRNPUL1,CCDC97	TGFB1	CCDC97	CCDC97	0.7883	573	1
2_MACS_peak_4958_lociStitched	chr11	122929270	122944068	2	13256	31627.7654	574	1	HSPA8,ASAM	LOC341056	HSPA8	HSPA8	1.6063	574	1
2_MACS_peak_11493_lociStitched	chr18	56527815	56539903	2	9221	31507.372	575	1	ZNF532		ZNF532	ZNF532	0.9667	575	1
1_MACS_peak_7573_lociStitched	chr14	64965822	64976100	1	10279	31507.209	576	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB1	ZBTB1	1.0821	576	1
4_MACS_peak_7187_lociStitched	chr13	114807792	114837997	4	22766	31482.6715	577	1	RASA3		RASA3	RASA3	0.5681	577	1
3_MACS_peak_13715_lociStitched	chr2	111872531	111894208	3	16372	31472.8363	578	1	ACOXL,BCL2L11		BCL2L11	BCL2L11	0.7615	578	1
1_MACS_peak_1529_lociStitched	chr1	149855271	149861487	1	6217	31417.5288	579	1	HIST2H2AC,HIST2H2BE,HIST2H2AB	BOLA1,HIST2H3A,HIST2H2AA4,HIST2H2BC,SV2A,SF3B4,MTMR11	HIST2H2AC	HIST2H2AC	3.0513	579	1
3_MACS_peak_20355_lociStitched	chr5	109023526	109041316	3	17351	31401.129	580	1	MAN2A1		MAN2A1	MAN2A1	0.3075	580	1
1_MACS_peak_8386_lociStitched	chr15	52964460	52977605	1	13146	31375.8005	581	1	KIAA1370		KIAA1370	KIAA1370	0.3952	581	1
1_MACS_peak_4377_lociStitched	chr11	65143297	65158364	1	15068	31372.5074	582	1	FRMD8,SLC25A45	DPF2,TIGD3,NEAT1	SLC25A45	NEAT1	10.0411	582	1
2_MACS_peak_23550_lociStitched	chr7	100025396	100035427	2	7329	31344.8688	583	1	MEPCE,ZCWPW1,C7orf47	C7orf51,C7orf61,TSC22D4	MEPCE	MEPCE	2.0589	583	1
5_MACS_peak_5411_lociStitched	chr12	32608057	32648689	5	27832	31306.956	584	1		FGD4	FGD4	FGD4	0.3958	584	1
4_MACS_peak_10204_lociStitched	chr17	20934323	20966968	4	21950	31267.381	585	1	USP22		USP22	USP22	0.5301	585	1
2_MACS_peak_26228_lociStitched	chr9	134126443	134153816	2	26751	31257.2287	586	1	FAM78A	PPAPDC3	FAM78A	FAM78A	1.0083	586	1
3_MACS_peak_20165_lociStitched	chr5	88099984	88135208	3	30036	31250.7328	587	1	MEF2C		MEF2C	MEF2C	0.6874	587	1
1_MACS_peak_5497_lociStitched	chr12	46118978	46128228	1	9251	31151.225	588	1	ARID2,LOC400027		ARID2	ARID2	0.2324	588	1
2_MACS_peak_9873_lociStitched	chr16	89540661	89559041	2	16128	31144.91	589	1	ANKRD11	SPG7	ANKRD11	ANKRD11	0.283	589	1
3_MACS_peak_10213_lociStitched	chr17	21178178	21200721	3	15008	31131.883	590	1	MAP2K3	C17orf103	MAP2K3	MAP2K3	0.8081	590	1
2_MACS_peak_16847_lociStitched	chr3	45591197	45615504	2	20672	31120.2521	591	1		LIMD1	LIMD1	LIMD1	0.7263	591	1
5_MACS_peak_7898_lociStitched	chr14	95696403	95734122	5	28026	31103.0874	592	1	CLMN		CLMN	CLMN	0.3663	592	1
3_MACS_peak_13596_lociStitched	chr2	97191592	97206455	3	12529	31077.0467	593	1	ARID5A	NEURL3	ARID5A	ARID5A	0.9162	593	1
5_MACS_peak_18715_lociStitched	chr4	68409049	68448019	5	29220	31043.502	594	1	STAP1,CENPC1		STAP1	STAP1	0.4901	594	1
3_MACS_peak_1921_lociStitched	chr1	175137558	175163371	3	25229	30983.3439	595	1	KIAA0040		KIAA0040	KIAA0040	0.759	595	1
4_MACS_peak_21453_lociStitched	chr6	31773202	31806591	4	24068	30941.5863	596	1	HSPA1A,HSPA1B,C6orf48,SNORD48,SNORD52,LSM2,HSPA1L	C6orf26,C6orf27,VARS,NEU1,SLC44A4	HSPA1B	HSPA1B	1.3211	596	1
1_MACS_peak_9516_lociStitched	chr16	56943168	56956120	1	12953	30929.376	597	1	SLC12A3	HERPUD1,CETP	HERPUD1	HERPUD1	1.7498	597	1
3_MACS_peak_8033_lociStitched	chr14	105939821	105959154	3	17424	30925.0668	598	1	CRIP2,CRIP1,C14orf80	TMEM121	CRIP1	CRIP1	1.3547	598	1
2_MACS_peak_20996_lociStitched	chr6	381057	405674	2	19812	30896.7967	599	1	IRF4		IRF4	IRF4	1.0578	599	1
3_MACS_peak_903_lociStitched	chr1	68198842	68226971	3	24496	30891.2678	600	1	GNG12	GADD45A	GADD45A	GADD45A	0.6587	600	1
4_MACS_peak_17902_lociStitched	chr3	156794606	156826474	4	23675	30835.4768	601	1	LOC100498859,LOC339894		LOC100498859	LOC100498859	1.1333	601	1
1_MACS_peak_24989_lociStitched	chr8	120915205	120935184	1	19980	30801.6243	602	1	DEPDC6	DSCC1	DEPDC6	DEPDC6	0.4623	602	1
2_MACS_peak_23784_lociStitched	chr7	122519494	122542667	2	17700	30789.9651	603	1	CADPS2		CADPS2	CADPS2	0.1341	603	1
4_MACS_peak_10373_lociStitched	chr17	34408294	34432308	4	14267	30778.7438	604	1	CCL4,CCL3	CCL18	CCL3	CCL3	2.0463	604	1
3_MACS_peak_17582_lociStitched	chr3	121773018	121800555	3	19333	30775.3512	605	1	CD86	ILDR1	CD86	ILDR1	1.4272	605	1
2_MACS_peak_21526_lociStitched	chr6	35264147	35280756	2	15465	30749.9026	606	1	DEF6	ZNF76,PPARD	DEF6	DEF6	0.9603	606	1
4_MACS_peak_12315_lociStitched	chr19	42363041	42393033	4	25424	30723.8048	607	1	RPS19,CD79A,ARHGEF1	DMRTC2,LYPD4	CD79A	CD79A	1.3158	607	1
1_MACS_peak_13936_lociStitched	chr2	141709955	141722186	1	12232	30707.1486	608	1	LRP1B		LRP1B	LRP1B	0.0819	608	1
1_MACS_peak_27041_lociStitched	chrX	128901643	128923874	1	22232	30627.6487	609	1	XPNPEP2,SASH3		SASH3	SASH3	0.9387	609	1
2_MACS_peak_3159_lociStitched	chr10	63745022	63765281	2	17097	30605.2713	610	1	ARID5B		ARID5B	ARID5B	0.9573	610	1
2_MACS_peak_22625_lociStitched	chr6	158180762	158195862	2	13419	30583.54	611	1		SNX9	SNX9	SNX9	0.1207	611	1
3_MACS_peak_15099_lociStitched	chr20	25012451	25040834	3	23371	30568.491	612	1	ACSS1	C20orf3,VSX1	ACSS1	ACSS1	0.7201	612	1
2_MACS_peak_1963_lociStitched	chr1	179845486	179854733	2	7275	30540.0669	613	1	TOR1AIP1,TOR1AIP2		TOR1AIP1	TOR1AIP1	0.7038	613	1
4_MACS_peak_24381_lociStitched	chr8	38792389	38822117	4	24122	30471.2	614	1	PLEKHA2	HTRA4,ADAM9,TM2D2	HTRA4	TM2D2	0.1109	614	1
3_MACS_peak_20434_lociStitched	chr5	119419479	119446018	3	24133	30355.3082	615	1			PRR16	PRR16	NONE	615	1
1_MACS_peak_25924_lociStitched	chr9	101982267	101987965	1	5699	30344.1292	616	1	SEC61B,ALG2		SEC61B	SEC61B	1.7471	616	1
3_MACS_peak_19997_lociStitched	chr5	67663664	67693198	3	20359	30316.651	617	1			PIK3R1	PIK3R1	NONE	617	1
3_MACS_peak_8790_lociStitched	chr15	85276558	85308337	3	21346	30301.2765	618	1	ZNF592	SEC11A	ZNF592	ZNF592	0.5175	618	1
2_MACS_peak_17518_lociStitched	chr3	114854491	114868207	2	12952	30287.6712	619	1	ZBTB20		ZBTB20	ZBTB20	0.4932	619	1
1_MACS_peak_6107_lociStitched	chr12	102322665	102336857	1	14193	30237.4752	620	1			DRAM1	DRAM1	NONE	620	1
4_MACS_peak_20178_lociStitched	chr5	88588576	88612043	4	16071	30218.4559	621	1			MEF2C	MEF2C	0.6874	621	1
2_MACS_peak_5215_lociStitched	chr12	14919631	14929416	2	9217	30204.338	622	1	H2AFJ,HIST4H4	C12orf60,WBP11,C12orf69	HIST4H4	HIST4H4	2.9031	622	1
2_MACS_peak_2910_lociStitched	chr10	23726520	23739784	2	9797	30176.9264	623	1	OTUD1		OTUD1	OTUD1	2.0443	623	1
2_MACS_peak_21872_lociStitched	chr6	74223619	74234926	2	10617	30143.3313	624	1	EEF1A1		EEF1A1	EEF1A1	2.0291	624	1
3_MACS_peak_9016_lociStitched	chr16	1754657	1774203	3	16550	30128.2044	625	1	MAPK8IP3	HN1L,MIR3177,EME2,NME3,MRPS34	MAPK8IP3	MAPK8IP3	0.5169	625	1
3_MACS_peak_19576_lociStitched	chr4	185724857	185748732	3	18080	30103.9875	626	1	ACSL1	SLED1,MIR3945	ACSL1	ACSL1	0.4511	626	1
2_MACS_peak_17433_lociStitched	chr3	111831334	111859434	2	27462	30024.85	627	1	C3orf52,MIR567,GCET2		GCET2	GCET2	1.081	627	1
1_MACS_peak_2427_lociStitched	chr1	226307926	226323037	1	15112	30022.5348	628	1			ACBD3	ACBD3	0.546	628	1
3_MACS_peak_10258_lociStitched	chr17	27251637	27280391	3	22093	29984.6712	629	1	PHF12	FLOT2,DHRS13	PHF12	DHRS13	1.3713	629	1
3_MACS_peak_2127_lociStitched	chr1	198885343	198907895	3	19225	29967.0976	630	1			MIR181A1	MIR181A1	NONE	630	1
2_MACS_peak_1917_lociStitched	chr1	174957879	174971092	2	8133	29947.2645	631	1	CACYBP	MRPS14	CACYBP	CACYBP	1.1321	631	1
3_MACS_peak_15088_lociStitched	chr20	23329071	23348401	3	15145	29917.041	632	1	NXT1,GZF1		GZF1	GZF1	0.8664	632	1
1_MACS_peak_22816_lociStitched	chr7	7285946	7300760	1	14815	29909.466	633	1	C1GALT1		C1GALT1	C1GALT1	0.637	633	1
3_MACS_peak_21205_lociStitched	chr6	16408604	16434767	3	22054	29899.0764	634	1	ATXN1		GMPR	GMPR	NONE	634	1
1_MACS_peak_19908_lociStitched	chr5	56466549	56477159	1	10611	29879.882	635	1	GPBP1	GPBP1	GPBP1	GPBP1	0.4237	635	1
1_MACS_peak_8369_lociStitched	chr15	52508515	52530776	1	22262	29852.001	636	1	MYO5C	GNB5,MIR1266	GNB5	GNB5	0.2808	636	1
2_MACS_peak_5965_lociStitched	chr12	92526777	92541578	2	14549	29847.6966	637	1	BTG1		BTG1	BTG1	1.8186	637	1
3_MACS_peak_8947_lociStitched	chr15	101457229	101490637	3	28826	29823.3216	638	1	LRRK1	ALDH1A3	LRRK1	LRRK1	0.3573	638	1
5_MACS_peak_19726_lociStitched	chr5	32153686	32183574	5	16184	29753.504	639	1	GOLPH3		GOLPH3	GOLPH3	0.542	639	1
4_MACS_peak_13703_lociStitched	chr2	111609303	111636486	4	23982	29732.7654	640	1	ACOXL		ACOXL	ACOXL	0.466	640	1
5_MACS_peak_632_lociStitched	chr1	43388985	43426073	5	24660	29692.6528	641	1	FLJ32224,SLC2A1		FLJ32224	FLJ32224	0.2061	641	1
1_MACS_peak_14607_lociStitched	chr2	206947527	206952882	1	5356	29688.12	642	1	INO80D	LOC100329109	INO80D	INO80D	0.3568	642	1
2_MACS_peak_22530_lociStitched	chr6	152069743	152087146	2	15648	29656.4523	643	1	ESR1	ESR1	ESR1	ESR1	0.2708	643	1
2_MACS_peak_25219_lociStitched	chr8	142122997	142143934	2	17349	29594.4495	644	1	DENND3		DENND3	DENND3	0.546	644	1
1_MACS_peak_7621_lociStitched	chr14	69258007	69264466	1	6460	29586.0954	645	1	ZFP36L1,C14orf181		ZFP36L1	ZFP36L1	1.9803	645	1
2_MACS_peak_7891_lociStitched	chr14	94420724	94446456	2	24548	29573.7876	646	1	ASB2	FAM181A,C14orf48,OTUB2,C14orf86	ASB2	ASB2	0.3456	646	1
1_MACS_peak_15754_lociStitched	chr21	38736926	38744067	1	7142	29503.0415	647	1	DYRK1A	DYRK1A	DYRK1A	DYRK1A	0.2907	647	1
2_MACS_peak_16802_lociStitched	chr3	42052819	42069371	2	10609	29480.7672	648	1		ULK4	ULK4	ULK4	0.0524	648	1
2_MACS_peak_13018_lociStitched	chr2	40384250	40397416	2	12460	29451.0254	649	1	SLC8A1		SLC8A1	SLC8A1	0.3326	649	1
4_MACS_peak_20773_lociStitched	chr5	156954078	156983623	4	24628	29429.7745	650	1	ADAM19		ADAM19	ADAM19	0.6714	650	1
5_MACS_peak_20158_lociStitched	chr5	88023919	88059428	5	26392	29419.2065	651	1	MEF2C	LOC645323	LOC645323	LOC645323	0.0327	651	1
1_MACS_peak_5184_lociStitched	chr12	12712928	12717283	1	4356	29394.9435	652	1	DUSP16	CREBL2	DUSP16	DUSP16	0.3996	652	1
1_MACS_peak_15290_lociStitched	chr20	42306470	42314534	1	8065	29377.9584	653	1	MYBL2	GTSF1L	MYBL2	MYBL2	0.8989	653	1
