#U266_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/U266_H3K27ac_ROSE/U266_H3K27ac_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by U266_jia.bam
#Using cutoff of 13745.6739 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266_jia.bam	enhancerRank	isStretch
1_MACS_peak_15643_lociStitched	chr18	20771100	20778946	1	7847	14109.4618	920	1
4_MACS_peak_13222_lociStitched	chr16	81864336	81877124	4	7846	8903.0056	921	1
3_MACS_peak_8117_lociStitched	chr12	111105087	111115961	3	7839	14020.9356	922	1
3_MACS_peak_12665_lociStitched	chr16	31433915	31443367	3	7829	9417.0276	923	1
3_MACS_peak_14603_lociStitched	chr17	46172948	46186581	3	7819	16673.159	924	1
2_MACS_peak_28530_lociStitched	chr5	180642897	180652580	2	7816	14703.6355	925	1
3_MACS_peak_6026_lociStitched	chr11	65307079	65322191	3	7814	15461.0872	926	1
6_MACS_peak_32118_lociStitched	chr7	132114949	132128535	6	7811	6741.3732	927	1
1_MACS_peak_11586_lociStitched	chr15	85519554	85527362	1	7809	25151.1296	928	1
2_MACS_peak_34635_lociStitched	chr9	98266429	98274427	2	7804	19955.8098	929	1
4_MACS_peak_25531_lociStitched	chr4	2410592	2421354	4	7797	18786.1472	930	1
4_MACS_peak_34563_lociStitched	chr9	94596050	94607711	4	7794	9799.9044	931	1
3_MACS_peak_13098_lociStitched	chr16	71875767	71888447	3	7786	13718.492	932	1
2_MACS_peak_20271_lociStitched	chr2	191744063	191752083	2	7783	16435.386	933	1
4_MACS_peak_32646_lociStitched	chr8	11658846	11666830	4	7778	10039.88	934	1
4_MACS_peak_16962_lociStitched	chr19	17529793	17538948	4	7771	13445.033	935	1
4_MACS_peak_4140_lociStitched	chr10	50338421	50352266	4	7771	9728.8815	936	1
3_MACS_peak_183_lociStitched	chr1	9334780	9347247	3	7766	15467.8069	937	1
2_MACS_peak_28329_lociStitched	chr5	172456028	172465487	2	7760	13142.3346	938	1
2_MACS_peak_32753_lociStitched	chr8	23074625	23084165	2	7751	10585.584	939	1
4_MACS_peak_16148_lociStitched	chr19	1400332	1416120	4	7745	20458.0904	940	1
4_MACS_peak_31204_lociStitched	chr7	47351615	47363116	4	7742	9627.4871	941	1
4_MACS_peak_9233_lociStitched	chr14	21565898	21577870	4	7741	13273.3564	942	1
2_MACS_peak_16169_lociStitched	chr19	1646702	1655904	2	7739	37790.7736	943	1
3_MACS_peak_9449_lociStitched	chr14	35866460	35876036	3	7735	19007.4024	944	1
1_MACS_peak_28486_lociStitched	chr5	179244384	179252111	1	7728	23648.4835	945	1
4_MACS_peak_28772_lociStitched	chr6	16511489	16522671	4	7721	8519.5658	946	1
4_MACS_peak_3205_lociStitched	chr1	223899646	223915378	4	7719	10499.5368	947	1
1_MACS_peak_12953_lociStitched	chr16	67594078	67601785	1	7708	18488.3223	948	1
2_MACS_peak_27875_lociStitched	chr5	133978034	133986917	2	7705	12040.0182	949	1
3_MACS_peak_3687_lociStitched	chr10	3908406	3919708	3	7705	13512.6712	950	1
2_MACS_peak_10546_lociStitched	chr15	31635315	31646756	2	7702	18702.6027	951	1
3_MACS_peak_2959_lociStitched	chr1	205560586	205570193	3	7701	9107.436	952	1
4_MACS_peak_4829_lociStitched	chr10	105667191	105679110	4	7699	12139.5015	953	1
5_MACS_peak_16460_lociStitched	chr19	7400922	7414157	5	7698	14610.1165	954	1
2_MACS_peak_31586_lociStitched	chr7	90337544	90345440	2	7695	9364.656	955	1
3_MACS_peak_18127_lociStitched	chr19	56325992	56334456	3	7693	13004.0896	956	1
1_MACS_peak_30829_lociStitched	chr7	22733644	22741333	1	7690	14134.6887	957	1
2_MACS_peak_3923_lociStitched	chr10	24737898	24745808	2	7684	5987.87	958	1
6_MACS_peak_22081_lociStitched	chr21	37484154	37507516	6	7684	16355.7362	959	1
1_MACS_peak_16312_lociStitched	chr19	3983135	3990805	1	7671	23381.995	960	1
2_MACS_peak_25125_lociStitched	chr3	177068975	177079687	2	7668	20298.1688	961	1
2_MACS_peak_29406_lociStitched	chr6	43593893	43604711	2	7666	19267.9398	962	1
5_MACS_peak_10087_lociStitched	chr14	91707523	91720561	5	7665	10985.8188	963	1
3_MACS_peak_25550_lociStitched	chr4	2787079	2801409	3	7665	14347.196	964	1
4_MACS_peak_35166_lociStitched	chr9	131929038	131941165	4	7662	14246.7996	965	1
4_MACS_peak_16742_lociStitched	chr19	13017970	13030633	4	7657	13184.7156	966	1
2_MACS_peak_6183_lociStitched	chr11	68032323	68042293	2	7656	16461.467	967	1
3_MACS_peak_32410_lociStitched	chr7	150776803	150789326	3	7655	13464.7296	968	1
3_MACS_peak_9518_lociStitched	chr14	50504030	50514619	3	7648	9706.9363	969	1
4_MACS_peak_22682_lociStitched	chr22	26229050	26242850	4	7645	7972.26	970	1
1_MACS_peak_10937_lociStitched	chr15	55693990	55701629	1	7640	21998.0283	971	1
2_MACS_peak_9118_lociStitched	chr13	110689356	110700193	2	7638	12666.2856	972	1
2_MACS_peak_14959_lociStitched	chr17	65642105	65649746	2	7628	18927.5211	973	1
2_MACS_peak_7729_lociStitched	chr12	68751095	68760667	2	7626	12405.312	974	1
3_MACS_peak_33048_lociStitched	chr8	54926531	54935772	3	7614	14156.2879	975	1
1_MACS_peak_30823_lociStitched	chr7	22598991	22606603	1	7613	17428.4352	976	1
3_MACS_peak_13148_lociStitched	chr16	75139017	75151092	3	7608	14342.685	977	1
3_MACS_peak_4286_lociStitched	chr10	73604982	73612652	3	7602	10067.642	978	1
4_MACS_peak_31358_lociStitched	chr7	66133219	66148152	4	7602	11387.9058	979	1
4_MACS_peak_30177_lociStitched	chr6	137104548	137115358	4	7599	15739.36	980	1
5_MACS_peak_16946_lociStitched	chr19	17412753	17421633	5	7594	14823.384	981	1
3_MACS_peak_8417_lociStitched	chr12	123867671	123878120	3	7587	11670.4881	982	1
3_MACS_peak_3824_lociStitched	chr10	13377538	13391950	3	7584	17343.4008	983	1
3_MACS_peak_19556_lociStitched	chr2	107455794	107465866	3	7582	9658.0408	984	1
2_MACS_peak_18855_lociStitched	chr2	47205002	47214749	2	7576	11817.2628	985	1
2_MACS_peak_30227_lociStitched	chr6	139690231	139697825	2	7574	15320.1356	986	1
3_MACS_peak_4419_lociStitched	chr10	80731919	80742115	3	7574	16738.7732	987	1
2_MACS_peak_16191_lociStitched	chr19	2031350	2043231	2	7569	17086.0661	988	1
2_MACS_peak_11006_lociStitched	chr15	60924623	60933127	2	7559	8275.2424	989	1
5_MACS_peak_13598_lociStitched	chr17	7136423	7147037	5	7555	11057.6652	990	1
2_MACS_peak_6704_lociStitched	chr11	119185621	119193557	2	7552	12077.7984	991	1
1_MACS_peak_19727_lociStitched	chr2	114642690	114650239	1	7550	17375.5333	992	1
2_MACS_peak_16955_lociStitched	chr19	17478955	17486716	2	7549	12586.0137	993	1
3_MACS_peak_15489_lociStitched	chr18	689369	702755	3	7544	14257.4286	994	1
2_MACS_peak_22968_lociStitched	chr22	38568488	38578492	2	7543	15752.2984	995	1
2_MACS_peak_18274_lociStitched	chr2	3651409	3659054	2	7534	21104.787	996	1
3_MACS_peak_9081_lociStitched	chr13	103243691	103252326	3	7534	13836.724	997	1
2_MACS_peak_25722_lociStitched	chr4	15002531	15010232	2	7533	23620.5072	998	1
6_MACS_peak_5995_lociStitched	chr11	64877930	64890930	6	7532	13785.2	999	1
2_MACS_peak_30827_lociStitched	chr7	22709997	22718552	2	7529	11405.526	1000	1
5_MACS_peak_24273_lociStitched	chr3	72139083	72152247	5	7529	8657.9628	1001	1
3_MACS_peak_8844_lociStitched	chr13	49549143	49556794	3	7528	9055.7236	1002	1
1_MACS_peak_32101_lociStitched	chr7	130639983	130647505	1	7523	14882.277	1003	1
5_MACS_peak_8128_lociStitched	chr12	111834569	111848639	5	7522	18452.805	1004	1
4_MACS_peak_35248_lociStitched	chr9	134601363	134616172	4	7522	12531.3758	1005	1
1_MACS_peak_22898_lociStitched	chr22	37557191	37564711	1	7521	21049.232	1006	1
2_MACS_peak_18362_lociStitched	chr2	9932256	9942628	2	7520	12732.6672	1007	1
3_MACS_peak_28702_lociStitched	chr6	11825260	11836501	3	7517	12972.114	1008	1
2_MACS_peak_30136_lociStitched	chr6	135187327	135196797	2	7509	14946.501	1009	1
3_MACS_peak_34859_lociStitched	chr9	116132093	116143809	3	7507	17359.5972	1010	1
4_MACS_peak_35350_lociStitched	chr9	139111399	139121924	4	7506	10511.3175	1011	1
3_MACS_peak_10376_lociStitched	chr14	105482104	105491711	3	7504	15149.2783	1012	1
1_MACS_peak_35387_lociStitched	chr9	139774844	139782342	1	7499	19297.6026	1013	1
1_MACS_peak_11622_lociStitched	chr15	89177412	89184909	1	7498	18001.7964	1014	1
2_MACS_peak_6933_lociStitched	chr12	4378084	4386267	2	7498	10305.6702	1015	1
2_MACS_peak_10787_lociStitched	chr15	44231560	44242501	2	7497	13199.2224	1016	1
3_MACS_peak_14709_lociStitched	chr17	49195162	49210702	3	7497	17484.054	1017	1
3_MACS_peak_35058_lociStitched	chr9	130149232	130161134	3	7492	17212.6724	1018	1
4_MACS_peak_34854_lociStitched	chr9	116101631	116115781	4	7488	16984.245	1019	1
4_MACS_peak_4774_lociStitched	chr10	104526935	104542674	4	7486	10146.9333	1020	1
3_MACS_peak_31789_lociStitched	chr7	102029224	102045233	3	7481	9770.2927	1021	1
2_MACS_peak_10475_lociStitched	chr15	23676377	23684304	2	7479	10613.4603	1022	1
1_MACS_peak_27566_lociStitched	chr5	100234304	100241774	1	7471	16392.915	1023	1
4_MACS_peak_20117_lociStitched	chr2	173685063	173694368	4	7471	11452.594	1024	1
3_MACS_peak_12589_lociStitched	chr16	30352996	30368422	3	7466	15626.538	1025	1
2_MACS_peak_27947_lociStitched	chr5	139041922	139052788	2	7464	18270.0924	1026	1
4_MACS_peak_32944_lociStitched	chr8	39909942	39918717	4	7460	8405.5725	1027	1
2_MACS_peak_7902_lociStitched	chr12	96602059	96609727	2	7447	8618.0652	1028	1
3_MACS_peak_35640_lociStitched	chrX	19901126	19908847	3	7445	8728.5905	1029	1
2_MACS_peak_26162_lociStitched	chr4	99577964	99586284	2	7443	13880.256	1030	1
4_MACS_peak_858_lociStitched	chr1	33445758	33459919	4	7442	9856.056	1031	1
4_MACS_peak_4482_lociStitched	chr10	82208251	82225039	4	7442	11665.9812	1032	1
2_MACS_peak_33163_lociStitched	chr8	67519357	67527203	2	7432	9845.1608	1033	1
2_MACS_peak_16770_lociStitched	chr19	13260229	13267677	2	7428	22507.1112	1034	1
3_MACS_peak_2706_lociStitched	chr1	182579827	182592493	3	7428	17351.1534	1035	1
3_MACS_peak_299_lociStitched	chr1	14074932	14082613	3	7426	9942.2864	1036	1
2_MACS_peak_11371_lociStitched	chr15	75741879	75749389	2	7425	24182.2	1037	1
2_MACS_peak_23480_lociStitched	chr3	10261218	10268831	2	7422	9161.4842	1038	1
1_MACS_peak_297_lociStitched	chr1	14025797	14033216	1	7420	16499.856	1039	1
2_MACS_peak_32047_lociStitched	chr7	128572542	128582596	2	7419	29310.4262	1040	1
2_MACS_peak_4872_lociStitched	chr10	112112922	112122290	2	7417	18986.1256	1041	1
3_MACS_peak_21564_lociStitched	chr20	45027140	45037300	3	7415	11581.384	1042	1
2_MACS_peak_11824_lociStitched	chr15	101659827	101668985	2	7414	21278.613	1043	1
4_MACS_peak_23048_lociStitched	chr22	39539815	39549489	4	7409	13022.1714	1044	1
4_MACS_peak_29639_lociStitched	chr6	74224962	74234391	4	7400	16832.6508	1045	1
3_MACS_peak_34653_lociStitched	chr9	99175638	99186335	3	7396	13084.5704	1046	1
1_MACS_peak_1945_lociStitched	chr1	144532566	144539959	1	7394	16839.7754	1047	1
3_MACS_peak_28460_lociStitched	chr5	177657828	177667377	3	7389	10144.8576	1048	1
2_MACS_peak_30325_lociStitched	chr6	152077502	152086861	2	7382	10410.0157	1049	1
2_MACS_peak_23015_lociStitched	chr22	39145746	39153584	2	7371	16099.252	1050	1
4_MACS_peak_29104_lociStitched	chr6	31755511	31764580	4	7370	11726.217	1051	1
2_MACS_peak_19330_lociStitched	chr2	87535920	87543605	2	7364	12432.793	1052	1
2_MACS_peak_4765_lociStitched	chr10	104401191	104409790	2	7363	25093.6018	1053	1
3_MACS_peak_12618_lociStitched	chr16	30661059	30672849	3	7358	18485.541	1054	1
1_MACS_peak_31448_lociStitched	chr7	74070748	74078099	1	7352	18852.3746	1055	1
2_MACS_peak_18095_lociStitched	chr19	55764440	55771868	2	7352	15280.1388	1056	1
4_MACS_peak_3358_lociStitched	chr1	228870443	228881279	4	7350	10692.9648	1057	1
5_MACS_peak_18282_lociStitched	chr2	5612622	5623822	5	7340	6126.4	1058	1
2_MACS_peak_9164_lociStitched	chr13	113341245	113349065	2	7331	16909.968	1059	1
2_MACS_peak_15879_lociStitched	chr18	51789285	51799435	2	7323	16142.56	1060	1
2_MACS_peak_169_lociStitched	chr1	8933052	8940595	2	7322	14028.4714	1061	1
2_MACS_peak_6133_lociStitched	chr11	67000987	67011068	2	7319	10769.5323	1062	1
4_MACS_peak_17244_lociStitched	chr19	36230790	36240301	4	7316	12629.6569	1063	1
3_MACS_peak_9860_lociStitched	chr14	74207249	74214865	3	7314	6156.7744	1064	1
2_MACS_peak_58_lociStitched	chr1	1707181	1715311	2	7311	17309.583	1065	1
2_MACS_peak_4864_lociStitched	chr10	111967222	111974748	2	7309	12708.4036	1066	1
2_MACS_peak_7592_lociStitched	chr12	56726293	56734001	2	7307	18989.4288	1067	1
2_MACS_peak_11061_lociStitched	chr15	64381372	64389894	2	7302	15796.3792	1068	1
1_MACS_peak_1124_lociStitched	chr1	44296280	44303576	1	7297	18150.9888	1069	1
2_MACS_peak_176_lociStitched	chr1	9219503	9227162	2	7293	20098.7478	1070	1
3_MACS_peak_7932_lociStitched	chr12	98907747	98915320	3	7292	13289.1004	1071	1
3_MACS_peak_28338_lociStitched	chr5	172751695	172759198	3	7282	16105.1895	1072	1
4_MACS_peak_35445_lociStitched	chr9	140499001	140514657	4	7282	13547.1368	1073	1
4_MACS_peak_16957_lociStitched	chr19	17493064	17505934	4	7275	7954.947	1074	1
4_MACS_peak_15964_lociStitched	chr18	57538505	57550029	4	7273	6931.686	1075	1
2_MACS_peak_10177_lociStitched	chr14	95980323	95991597	2	7272	18834.3444	1076	1
3_MACS_peak_2352_lociStitched	chr1	156690800	156699270	3	7271	11699.611	1077	1
3_MACS_peak_16378_lociStitched	chr19	5679167	5692761	3	7271	17103.9708	1078	1
2_MACS_peak_32803_lociStitched	chr8	27231432	27239229	2	7270	8102.6424	1079	1
2_MACS_peak_14073_lociStitched	chr17	31153970	31163683	2	7267	12836.7008	1080	1
3_MACS_peak_33196_lociStitched	chr8	71125569	71133779	3	7264	9633.614	1081	1
4_MACS_peak_10999_lociStitched	chr15	60798932	60816293	4	7257	9864.5202	1082	1
2_MACS_peak_16247_lociStitched	chr19	2695213	2703384	2	7256	17967.2119	1083	1
2_MACS_peak_24657_lociStitched	chr3	128900734	128909103	2	7242	13069.0304	1084	1
6_MACS_peak_4099_lociStitched	chr10	45949730	45961069	6	7241	8890.9099	1085	1
2_MACS_peak_3683_lociStitched	chr10	3846408	3854692	2	7233	9161.2756	1086	1
1_MACS_peak_11712_lociStitched	chr15	92394952	92402178	1	7227	23117.4192	1087	1
2_MACS_peak_31731_lociStitched	chr7	100025580	100035061	2	7227	20934.048	1088	1
5_MACS_peak_16865_lociStitched	chr19	15402819	15413359	5	7226	6707.656	1089	1
5_MACS_peak_12908_lociStitched	chr16	66906505	66915652	5	7223	9272.3139	1090	1
3_MACS_peak_32800_lociStitched	chr8	27218823	27226388	3	7220	8070.342	1091	1
3_MACS_peak_3641_lociStitched	chr10	725550	736357	3	7217	10459.0146	1092	1
2_MACS_peak_25341_lociStitched	chr3	193814877	193822163	2	7215	12314.0686	1093	1
2_MACS_peak_24969_lociStitched	chr3	160116183	160123490	2	7214	15684.4755	1094	1
1_MACS_peak_19650_lociStitched	chr2	112302703	112309914	1	7212	11880.1225	1095	1
1_MACS_peak_16423_lociStitched	chr19	6587026	6594237	1	7212	22378.6174	1096	1
4_MACS_peak_20582_lociStitched	chr2	220109547	220119838	4	7208	11900.5124	1097	1
5_MACS_peak_11997_lociStitched	chr16	2953740	2970526	5	7208	12688.5374	1098	1
2_MACS_peak_14276_lociStitched	chr17	38017264	38024503	2	7206	8641.9182	1099	1
2_MACS_peak_25305_lociStitched	chr3	190651787	190660114	2	7199	14721.3033	1100	1
2_MACS_peak_10203_lociStitched	chr14	98167742	98175021	2	7197	11241.6876	1101	1
4_MACS_peak_21750_lociStitched	chr20	55963956	55975448	4	7193	11606.92	1102	1
3_MACS_peak_5349_lociStitched	chr11	8789840	8798281	3	7183	8933.1103	1103	1
1_MACS_peak_26482_lociStitched	chr4	144256517	144263698	1	7182	31264.6378	1104	1
3_MACS_peak_11132_lociStitched	chr15	66788774	66798657	3	7181	14294.7712	1105	1
4_MACS_peak_15949_lociStitched	chr18	56627814	56639556	4	7179	7381.0212	1106	1
1_MACS_peak_31215_lociStitched	chr7	47533266	47540437	1	7172	20268.8315	1107	1
2_MACS_peak_26719_lociStitched	chr4	185184629	185191852	2	7172	7678.049	1108	1
2_MACS_peak_9514_lociStitched	chr14	50460157	50471420	2	7168	21418.8471	1109	1
1_MACS_peak_11538_lociStitched	chr15	83473435	83480601	1	7167	19271.5238	1110	1
2_MACS_peak_15890_lociStitched	chr18	52983957	52991130	2	7165	5784.3072	1111	1
2_MACS_peak_24736_lociStitched	chr3	133290820	133298138	2	7164	14120.081	1112	1
1_MACS_peak_10819_lociStitched	chr15	45489429	45496584	1	7156	14501.754	1113	1
1_MACS_peak_27483_lociStitched	chr5	90673690	90680837	1	7148	13645.0524	1114	1
3_MACS_peak_33645_lociStitched	chr8	126162666	126172882	3	7147	6863.1088	1115	1
4_MACS_peak_28797_lociStitched	chr6	20201869	20214280	4	7146	11787.9678	1116	1
5_MACS_peak_30816_lociStitched	chr7	22474511	22492504	5	7145	11053.0999	1117	1
4_MACS_peak_10779_lociStitched	chr15	44115606	44125454	4	7143	9986.8568	1118	1
2_MACS_peak_4736_lociStitched	chr10	103873482	103881060	2	7130	13696.4772	1119	1
2_MACS_peak_10548_lociStitched	chr15	31652079	31660657	2	7129	11325.5334	1120	1
5_MACS_peak_21310_lociStitched	chr20	34194473	34208244	5	7128	10759.2823	1121	1
6_MACS_peak_33920_lociStitched	chr8	145149411	145165075	6	7128	13156.1936	1122	1
3_MACS_peak_8966_lociStitched	chr13	78488700	78496669	3	7126	10009.064	1123	1
4_MACS_peak_11184_lociStitched	chr15	68589193	68603327	4	7125	12593.394	1124	1
1_MACS_peak_10915_lociStitched	chr15	52669740	52676862	1	7123	15649.1706	1125	1
2_MACS_peak_5907_lociStitched	chr11	62646869	62655012	2	7123	17903.1998	1126	1
4_MACS_peak_13923_lociStitched	chr17	25793296	25801645	4	7123	5975.3793	1127	1
2_MACS_peak_3381_lociStitched	chr1	229471888	229480167	2	7119	14954.3577	1128	1
2_MACS_peak_5018_lociStitched	chr10	123871168	123878369	2	7115	14457.4477	1129	1
3_MACS_peak_22899_lociStitched	chr22	37588968	37598528	3	7115	14658.348	1130	1
5_MACS_peak_9583_lociStitched	chr14	55564137	55575213	5	7106	7804.1496	1131	1
6_MACS_peak_15754_lociStitched	chr18	42289175	42306647	6	7104	7488.4992	1132	1
3_MACS_peak_2986_lociStitched	chr1	206282388	206294150	3	7102	10965.7126	1133	1
1_MACS_peak_32320_lociStitched	chr7	147844923	147852019	1	7097	11803.4864	1134	1
3_MACS_peak_28856_lociStitched	chr6	26121777	26128908	3	7082	9345.1755	1135	1
5_MACS_peak_23010_lociStitched	chr22	39092711	39103670	5	7075	14828.6229	1136	1
3_MACS_peak_26910_lociStitched	chr5	10695232	10705367	3	7072	11235.661	1137	1
3_MACS_peak_19541_lociStitched	chr2	106406159	106420750	3	7070	12590.5739	1138	1
2_MACS_peak_29418_lociStitched	chr6	43737230	43744507	2	7057	22429.1694	1139	1
5_MACS_peak_30932_lociStitched	chr7	28847606	28856242	5	7055	8598.0016	1140	1
5_MACS_peak_29379_lociStitched	chr6	42980222	42990492	5	7054	10328.539	1141	1
4_MACS_peak_10561_lociStitched	chr15	32747230	32762960	4	7054	7142.993	1142	1
2_MACS_peak_9120_lociStitched	chr13	110706058	110716096	2	7053	10879.1844	1143	1
4_MACS_peak_24241_lociStitched	chr3	71466915	71478545	4	7053	8223.573	1144	1
2_MACS_peak_26112_lociStitched	chr4	87855274	87862363	2	7044	7995.6831	1145	1
2_MACS_peak_15280_lociStitched	chr17	76881517	76889168	2	7042	13500.1895	1146	1
4_MACS_peak_21973_lociStitched	chr21	32878643	32890644	4	7041	9135.1612	1147	1
1_MACS_peak_20452_lociStitched	chr2	204661535	204668568	1	7034	11472.9329	1148	1
3_MACS_peak_30420_lociStitched	chr6	159064284	159075490	3	7034	12397.1978	1149	1
2_MACS_peak_2070_lociStitched	chr1	149907747	149915691	2	7032	15830.8032	1150	1
5_MACS_peak_23190_lociStitched	chr22	43091182	43101492	5	7027	8540.804	1151	1
3_MACS_peak_2671_lociStitched	chr1	179845739	179853614	3	7026	16713.9	1152	1
3_MACS_peak_9136_lociStitched	chr13	111357339	111368937	3	7022	14836.1616	1153	1
2_MACS_peak_20552_lociStitched	chr2	219148387	219157671	2	7016	10597.686	1154	1
3_MACS_peak_11106_lociStitched	chr15	65587468	65598267	3	7015	10263.3696	1155	1
3_MACS_peak_28215_lociStitched	chr5	157282689	157291405	3	7013	11640.218	1156	1
1_MACS_peak_452_lociStitched	chr1	21615647	21622658	1	7012	18422.8047	1157	1
2_MACS_peak_12796_lociStitched	chr16	54958854	54966269	2	7005	15185.1785	1158	1
2_MACS_peak_17095_lociStitched	chr19	19771468	19781001	2	6996	15805.714	1159	1
3_MACS_peak_3274_lociStitched	chr1	226308651	226316930	3	6994	18280.8599	1160	1
2_MACS_peak_34803_lociStitched	chr9	112863210	112873721	2	6992	10859.9652	1161	1
5_MACS_peak_35618_lociStitched	chrX	19785825	19796294	5	6981	6592.3293	1162	1
3_MACS_peak_16811_lociStitched	chr19	14182138	14193357	3	6976	17611.5862	1163	1
1_MACS_peak_11190_lociStitched	chr15	69107801	69114775	1	6975	34207.47	1164	1
1_MACS_peak_16205_lociStitched	chr19	2234826	2241799	1	6974	15567.9198	1165	1
2_MACS_peak_19031_lociStitched	chr2	65273959	65285183	2	6972	11556.2304	1166	1
3_MACS_peak_20368_lociStitched	chr2	201332568	201343253	3	6963	7399.3625	1167	1
2_MACS_peak_17719_lociStitched	chr19	47285448	47292454	2	6960	21635.2286	1168	1
2_MACS_peak_18840_lociStitched	chr2	46768041	46777396	2	6960	12907.0935	1169	1
3_MACS_peak_3773_lociStitched	chr10	11217406	11224855	3	6958	8567.0949	1170	1
1_MACS_peak_8002_lociStitched	chr12	105060332	105067284	1	6953	13520.2496	1171	1
3_MACS_peak_28422_lociStitched	chr5	176852198	176859319	3	6947	10874.4791	1172	1
5_MACS_peak_16450_lociStitched	chr19	7215022	7228334	5	6944	11632.0256	1173	1
6_MACS_peak_16225_lociStitched	chr19	2489256	2508021	6	6938	9759.6765	1174	1
2_MACS_peak_1731_lociStitched	chr1	111413230	111423514	2	6935	8856.5808	1175	1
2_MACS_peak_11196_lociStitched	chr15	69754140	69763056	2	6934	17989.8132	1176	1
2_MACS_peak_7880_lociStitched	chr12	95209072	95217557	2	6931	11092.4405	1177	1
3_MACS_peak_5433_lociStitched	chr11	13350969	13362082	3	6927	9673.8665	1178	1
2_MACS_peak_4520_lociStitched	chr10	89620499	89627433	2	6925	15569.6036	1179	1
2_MACS_peak_9761_lociStitched	chr14	69257090	69264181	2	6925	12741.8179	1180	1
2_MACS_peak_29278_lociStitched	chr6	36559769	36566824	2	6924	9196.1925	1181	1
1_MACS_peak_19892_lociStitched	chr2	136889176	136896093	1	6918	10181.1323	1182	1
4_MACS_peak_29756_lociStitched	chr6	90077516	90086372	4	6917	7070.6304	1183	1
3_MACS_peak_2979_lociStitched	chr1	206132454	206139884	3	6916	14599.207	1184	1
2_MACS_peak_16851_lociStitched	chr19	14661174	14668407	2	6913	9484.6329	1185	1
1_MACS_peak_20133_lociStitched	chr2	174824630	174831537	1	6908	20227.8402	1186	1
6_MACS_peak_17450_lociStitched	chr19	40916514	40932711	6	6907	15497.2896	1187	1
3_MACS_peak_19678_lociStitched	chr2	112697422	112711474	3	6899	6941.688	1188	1
