GENE_ID	locusLine	bin_1_37_0EXP_0229Kronos_MM1S-KB-1hr-1_Input_hs_i80.bam
NM_198993	chr17(.):37361788-37387040	0.1039
NM_005310	chr17(.):37889186-37908538	0.1179
NM_001030002	chr17(.):37889589-37908538	0.1183
NM_032339	chr17(.):37880408-37891788	0.1123
NM_018530	chr17(.):38055847-38078793	0.1064
NM_001042471	chr17(.):38055847-38079903	0.1057
NM_198844	chr17(.):38019454-38039149	0.1518
NM_001145301	chr17(.):38469472-38518895	0.1321
NM_152219	chr17(.):38511904-38525945	0.115
NM_000964	chr17(.):38460422-38518895	0.134
NM_001024809	chr17(.):38493270-38518895	0.1036
NM_001254	chr17(.):38439145-38464413	0.1466
NM_001042531	chr17(.):40709091-40723295	0.1588
NR_026697	chr17(.):40726525-40766445	0.1353
NM_198204	chr17(.):40714077-40730221	0.158
NM_013290	chr17(.):40719328-40734747	0.1458
NM_000413	chr17(.):40698983-40712232	0.1337
NM_000263	chr17(.):40682950-40701466	0.1511
NR_027412	chr17(.):41442212-41471266	0.1296
NM_001661	chr17(.):41471352-41483504	0.107
NM_152343	chr17(.):43326759-43344479	0.0972
NM_005892	chr17(.):43294291-43329683	0.161
NR_024434	chr17(.):43320302-43350997	0.1177
NR_024435	chr17(.):43334557-43350997	0.1041
NR_026680	chr17(.):43692711-43720329	0.1174
NR_027295	chr17(.):43692980-43720329	0.1181
NR_026901	chr17(.):43672490-43684748	0.0849
NR_029687	chr17(.):46109526-46119613	0.1277
NM_016429	chr17(.):46098532-46120152	0.1426
NM_152244	chr17(.):46179919-46205105	0.1103
NM_013323	chr17(.):46179946-46205105	0.1103
NM_006807	chr17(.):46142413-46183560	0.1246
NM_001127228	chr17(.):46142413-46183883	0.1241
NM_000250	chr17(.):56342216-56363296	0.105
NM_004758	chr17(.):56373593-56411152	0.1281
NM_003168	chr17(.):56417538-56434563	0.1698
NR_029683	chr17(.):56403592-56413679	0.2098
NM_004859	chr17(.):57692049-57779317	0.1228
NR_004380	chr17(.):62218437-62228517	0.152
NR_002995	chr17(.):62218698-62228831	0.1526
NR_026903	chr17(.):62957667-62976703	0.1467
NR_027283	chr17(.):66189800-66201443	0.1276
NM_016627	chr17(.):66239144-66258305	0.1487
NR_033876	chr17(.):70589179-70641611	0.1268
NM_001163989	chr17(.):72727958-72748474	0.154
NM_001006638	chr17(.):72728355-72748474	0.1548
NM_139018	chr17(.):72685451-72714108	0.1068
NM_175738	chr17(.):72662255-72748474	0.1182
NR_037409	chr17(.):72739751-72749838	0.1526
NM_017728	chr17(.):72767621-72840922	0.1065
NM_015654	chr17(.):72761685-72777470	0.1295
NM_001162995	chr17(.):73624513-73642486	0.1348
NR_028439	chr17(.):73627674-73642486	0.1439
NM_001162997	chr17(.):73637645-73649057	0.1567
NM_000154	chr17(.):73749017-73766280	0.1175
NM_013260	chr17(.):73658398-73709139	0.1251
NM_005324	chr17(.):73767514-73780860	0.1997
NM_173547	chr17(.):73880040-73898054	0.1077
NM_033452	chr17(.):73865244-73879656	0.1489
NM_012478	chr17(.):73836779-73856501	0.136
NM_199242	chr17(.):73818307-73845798	0.0984
NM_032478	chr17(.):73889723-73906181	0.1314
NM_024599	chr17(.):74461974-74502509	0.1279
NM_001166579	chr17(.):74444432-74471199	0.1205
NM_001088	chr17(.):74458629-74471199	0.1153
NM_001005498	chr17(.):74461974-74488991	0.119
NR_033357	chr17(.):74518667-74546458	0.1136
NM_001008529	chr17(.):74670650-74712056	0.1047
NM_003016	chr17(.):74725198-74738493	0.1593
NM_015167	chr17(.):74709524-74727881	0.1568
NR_030366	chr17(.):74727531-74737630	0.1609
NM_001080510	chr17(.):74717949-74734962	0.1734
NM_024311	chr17(.):74728782-74780338	0.1136
NR_027058	chr17(.):75079724-75096068	0.1909
NR_003013	chr17(.):75080388-75090575	0.2226
NM_001143998	chr17(.):75132004-75218181	0.1525
NM_001144001	chr17(.):75176294-75218181	0.1523
NM_001113495	chr17(.):75466324-75501678	0.11
NM_001113493	chr17(.):75364271-75501678	0.1046
NM_001113496	chr17(.):75441612-75501678	0.1031
NM_001113494	chr17(.):75367164-75501678	0.1046
NR_036200	chr17(.):75388065-75398136	0.0925
NM_152468	chr17(.):76121858-76144049	0.1542
NM_007267	chr17(.):76103998-76133488	0.1358
NM_001127198	chr17(.):76103998-76129861	0.135
NM_001145529	chr17(.):76222390-76242068	0.0975
NM_001010982	chr17(.):76178436-76208782	0.0994
NM_001012270	chr17(.):76205276-76226716	0.0947
NM_003258	chr17(.):76165159-76188285	0.1371
NM_004710	chr17(.):76159670-76174009	0.1423
NR_002219	chr17(.):76205320-76225783	0.0961
NM_001145526	chr17(.):76178442-76208782	0.0994
NR_027083	chr17(.):76178397-76198641	0.1013
NM_003255	chr17(.):76844058-76926472	0.1148
NM_006137	chr17(.):80267745-80280480	0.0892
NM_003004	chr17(.):80273899-80296921	0.116
NM_001100407	chr17(.):80395462-80413707	0.1194
NM_001193655	chr17(.):80395462-80412602	0.1223
NM_001038618	chr17(.):80411059-80451143	0.1182
NM_001083608	chr17(.):80411539-80451143	0.1179
NM_173620	chr17(.):80371251-80405516	0.1169
NR_036519	chr17(.):80402590-80413707	0.1352
NM_019856	chr18(.):3061804-3225106	0.1054
NM_001128627	chr18(.):12441510-12661731	0.0909
NM_020148	chr18(.):12441510-12662912	0.091
NM_000633	chr18(.):60785578-60991613	0.1303
NM_033546	chr18(.):3257110-3283282	0.1278
NM_001144944	chr18(.):3257610-3283282	0.125
NM_001144945	chr18(.):3257716-3283282	0.1246
NM_001083625	chr18(.):9131757-9290206	0.134
NM_020232	chr18(.):12697986-12730739	0.1061
NM_147163	chr18(.):12653737-12730739	0.099
NM_006471	chr18(.):3242527-3261234	0.1482
NM_021074	chr18(.):9097627-9139343	0.1632
NM_024899	chr18(.):12667630-12707703	0.0977
NM_005904	chr18(.):46441222-46482081	0.1746
NM_001190823	chr18(.):46441222-46474177	0.1827
NM_001190822	chr18(.):46441222-46480703	0.1767
NM_016626	chr18(.):48695919-48729051	0.1187
NM_033280	chr18(.):56802124-56831063	0.1445
NM_030973	chr19(.):50316535-50345237	0.1093
NM_001039846	chr19(.):2091867-2104583	0.2189
NM_019112	chr19(.):1035101-1070570	0.1907
NM_001164605	chr19(.):35640844-35665788	0.1185
NM_018028	chr19(.):39828107-39880537	0.1132
NM_014164	chr19(.):35640624-35665788	0.1188
NR_028406	chr19(.):35640671-35665788	0.1181
NM_020695	chr19(.):1810244-1853452	0.1605
NM_052847	chr19(.):2506217-2707746	0.1656
NM_001042680	chr19(.):3533262-3562571	0.1551
NM_005428	chr19(.):6767721-6862371	0.1806
NM_020714	chr19(.):12681919-12726623	0.1099
NM_024038	chr19(.):12836453-12850529	0.1485
NM_032855	chr19(.):16239837-16274377	0.1571
NM_021235	chr19(.):16467407-16587762	0.1252
NM_006387	chr19(.):16623699-16658263	0.0957
NM_001492	chr19(.):18974360-19011953	0.0986
NM_015073	chr19(.):38392867-38704008	0.0984
NM_001398	chr19(.):39301061-39327497	0.1118
NM_007040	chr19(.):41765119-41818811	0.1362
NM_144732	chr19(.):41763390-41818811	0.1359
NM_015168	chr19(.):47562446-47622009	0.1142
NM_001145713	chr19(.):47629079-47718893	0.1168
NR_027280	chr19(.):47629114-47718893	0.1168
NM_006801	chr19(.):48880826-48899810	0.1565
NM_152359	chr19(.):50189406-50221988	0.0918
NM_001136052	chr19(.):50189400-50221988	0.0917
NM_006184	chr19(.):49398306-49431540	0.1046
NM_001161440	chr19(.):55687614-55725874	0.1123
NM_182577	chr19(.):458345-479983	0.0925
NM_033513	chr19(.):502496-524654	0.1677
NM_012435	chr19(.):411582-465996	0.1179
NM_130762	chr19(.):491489-510343	0.1358
NM_004359	chr19(.):526732-547087	0.1495
NM_005317	chr19(.):539026-554919	0.1229
NM_024100	chr19(.):979327-999569	0.1636
NM_004368	chr19(.):1021297-1044064	0.215
NM_033420	chr19(.):1004649-1026141	0.1606
NM_138690	chr19(.):995436-1014723	0.1452
NM_012292	chr19(.):1062173-1091627	0.178
NM_001280	chr19(.):1264266-1278171	0.1954
NM_017914	chr19(.):1270519-1284243	0.1851
NM_177401	chr19(.):1243551-1264142	0.1525
NM_001001975	chr19(.):1236748-1249824	0.1945
NM_001405	chr19(.):1281167-1304944	0.1296
NM_152769	chr19(.):1224946-1242990	0.1327
NR_027271	chr19(.):1262469-1275259	0.1739
NR_023313	chr19(.):1264266-1279809	0.1909
NM_001136139	chr19(.):1604291-1655286	0.1509
NM_003200	chr19(.):1604291-1657326	0.1502
NM_006830	chr19(.):1592153-1610483	0.1873
NM_138813	chr19(.):1777073-1817270	0.1552
NM_001178002	chr19(.):1777073-1817199	0.1551
NR_031730	chr19(.):1811157-1821237	0.1735
NR_034114	chr19(.):1817087-1829542	0.1304
NM_031918	chr19(.):1847397-1868564	0.1765
NM_138422	chr19(.):1900416-1918446	0.1734
NM_001130111	chr19(.):1871974-1890518	0.1659
NM_079834	chr19(.):1900372-1931012	0.1633
NM_017572	chr19(.):2032469-2056243	0.1723
NM_130807	chr19(.):2066034-2101269	0.2255
NM_004152	chr19(.):2264519-2278487	0.1791
NM_018049	chr19(.):2228154-2241328	0.2168
NM_000479	chr19(.):2244112-2257072	0.1485
NM_198532	chr19(.):2269630-2287181	0.1602
NR_031596	chr19(.):2229060-2239148	0.2186
NM_007165	chr19(.):2231815-2253678	0.1822
NM_144616	chr19(.):2247249-2261422	0.2016
NM_001101391	chr19(.):2284773-2313156	0.1404
NR_036207	chr19(.):2245637-2255717	0.1261
NM_032737	chr19(.):2423163-2461958	0.1547
NM_012458	chr19(.):2420621-2432875	0.1674
NM_182973	chr19(.):2384783-2431086	0.1643
NM_015675	chr19(.):2471122-2483257	0.2365
NM_001136503	chr19(.):3469404-3485540	0.1465
NM_016263	chr19(.):3501294-3541755	0.1461
NM_001136198	chr19(.):3517953-3541755	0.1298
NM_031304	chr19(.):3485818-3505621	0.1701
NM_001145165	chr19(.):3485818-3505938	0.1745
NM_001135580	chr19(.):3534154-3549028	0.1432
NM_005490	chr19(.):6747172-6772523	0.1813
NM_153358	chr19(.):12716731-12745676	0.1251
NM_001136195	chr19(.):12805007-12839810	0.1251
NR_002751	chr19(.):12812262-12822332	0.107
NM_032301	chr19(.):12794729-12812455	0.1115
NM_013433	chr19(.):12805007-12838105	0.1274
NM_001136196	chr19(.):12805007-12838462	0.1268
NM_013312	chr19(.):12868816-12891434	0.1145
NM_004317	chr19(.):12843305-12864137	0.1311
NM_017682	chr19(.):12858406-12874271	0.0885
NM_023072	chr19(.):13901273-13948044	0.107
NR_029613	chr19(.):13980512-13990622	0.1019
NR_036515	chr19(.):13940329-13952103	0.1199
NM_001098622	chr19(.):13982949-13996571	0.1154
NR_030179	chr19(.):13980688-13990825	0.1034
NR_029497	chr19(.):13942100-13952173	0.1252
NR_029495	chr19(.):13942400-13952473	0.1305
NR_029501	chr19(.):13942253-13952331	0.1279
NM_005370	chr19(.):16217489-16249445	0.1371
NM_001145160	chr19(.):16173316-16218813	0.1401
NR_024335	chr19(.):16139522-16157918	0.1051
NR_024336	chr19(.):16140288-16157918	0.1077
NM_003290	chr19(.):16182134-16218813	0.1327
NM_032493	chr19(.):16303664-16351156	0.1055
NM_054113	chr19(.):16267178-16289286	0.1231
NM_014077	chr19(.):16291234-16307857	0.1034
NM_032207	chr19(.):16602204-16637163	0.0948
NM_145046	chr19(.):16584874-16612003	0.11
NM_024881	chr19(.):16655647-16688193	0.1036
NM_004831	chr19(.):16680717-16744015	0.1434
NM_001145724	chr19(.):19035009-19054858	0.1168
NM_001145722	chr19(.):19035009-19056113	0.1185
NM_001145721	chr19(.):19035009-19056161	0.1183
NR_027297	chr19(.):19035009-19055444	0.117
NM_007263	chr19(.):19005322-19035199	0.1152
NM_004838	chr19(.):19035009-19057041	0.1228
NM_019070	chr19(.):19025483-19044442	0.134
NM_003367	chr19(.):35754895-35775718	0.1079
NM_015925	chr19(.):35734558-35763867	0.1127
NM_152481	chr19(.):35710703-35724628	0.1105
NM_021175	chr19(.):35768409-35781045	0.1054
NM_001199216	chr19(.):35777988-35809709	0.0902
NM_006149	chr19(.):39287310-39308740	0.0943
NM_012237	chr19(.):39364194-39395463	0.1149
NM_001005335	chr19(.):39322027-39347979	0.1448
NM_001001716	chr19(.):39385614-39404534	0.1219
NM_001533	chr19(.):39322027-39345617	0.1515
NM_001193286	chr19(.):39364194-39395502	0.1148
NR_034146	chr19(.):39364194-39389795	0.1006
NM_001195833	chr19(.):39353471-39373919	0.1037
NM_003407	chr19(.):39892486-39905045	0.1817
NM_003169	chr19(.):39931287-39972308	0.128
NM_001130825	chr19(.):39931185-39972308	0.1284
NM_019088	chr19(.):39871269-39886679	0.1176
NM_017592	chr19(.):39876962-39896203	0.1631
NM_001020	chr19(.):39918846-39931618	0.1523
NM_022835	chr19(.):39898749-39924055	0.1363
NM_001699	chr19(.):41720107-41772671	0.1136
NM_052848	chr19(.):41811093-41835788	0.1363
NM_001098506	chr19(.):42077530-42098197	0.1204
NM_000400	chr19(.):45849648-45878845	0.1044
NM_012099	chr19(.):45904466-45919024	0.1303
NM_001983	chr19(.):45905590-45932177	0.1449
NM_202001	chr19(.):45911691-45931820	0.1416
NM_006663	chr19(.):45877891-45913312	0.0968
NM_001142502	chr19(.):45877891-45914607	0.0994
NM_033258	chr19(.):47132332-47142939	0.1525
NM_005184	chr19(.):47099511-47119039	0.1378
NM_000960	chr19(.):47118724-47133354	0.1129
NM_144577	chr19(.):48794708-48828332	0.1396
NM_018273	chr19(.):48830615-48872186	0.1406
NM_012451	chr19(.):48862650-48884634	0.136
NM_001425	chr19(.):48823628-48838810	0.1982
NM_153608	chr19(.):48769653-48795863	0.105
NM_031485	chr19(.):48944029-48962164	0.116
NM_000836	chr19(.):48893131-48953188	0.1155
NM_016246	chr19(.):49311273-49344934	0.1197
NM_014330	chr19(.):49370648-49384319	0.1505
NM_001161354	chr19(.):49335353-49376884	0.1126
NM_003323	chr19(.):49379221-49406996	0.1304
NM_001197122	chr19(.):50157825-50174132	0.1368
NM_001040668	chr19(.):50163398-50182173	0.1665
NR_033397	chr19(.):50175495-50196704	0.1266
NM_001101340	chr19(.):50186941-50199247	0.0804
NM_021228	chr19(.):50140381-50166906	0.1187
NM_006270	chr19(.):50133551-50148400	0.1364
NM_001098632	chr19(.):50367296-50385644	0.1796
NM_032375	chr19(.):50367296-50385578	0.1791
NM_001098633	chr19(.):50367296-50385612	0.1797
NM_017432	chr19(.):50349415-50368999	0.1268
NM_001168222	chr19(.):50375681-50397007	0.1259
NM_007254	chr19(.):50359459-50375822	0.1448
NM_152899	chr19(.):50387913-50405147	0.0948
NM_012068	chr19(.):50426958-50442193	0.1341
NM_032430	chr19(.):55790533-55828903	0.1199
NM_173804	chr19(.):55733001-55745632	0.0994
NM_001130106	chr19(.):55768590-55796751	0.1341
NM_014931	chr19(.):55736146-55775038	0.1095
NM_032836	chr19(.):56097736-56115893	0.1215
NM_007279	chr19(.):56160415-56191082	0.1516
NM_207115	chr19(.):56147391-56159836	0.1565
NM_153219	chr19(.):56106729-56119504	0.1689
NM_203374	chr19(.):56127106-56140941	0.1087
NM_016535	chr19(.):56149985-56161989	0.1474
NM_013301	chr19(.):56153953-56169526	0.1651
NM_001163423	chr19(.):56148462-56159836	0.1544
NM_016202	chr19(.):56148417-56159836	0.1543
NM_001130072	chr19(.):56181560-56212133	0.111
NM_001130071	chr19(.):56182990-56212133	0.1086
NM_001195605	chr19(.):56119958-56134907	0.0933
NM_005762	chr19(.):59050835-59067082	0.1449
NR_027334	chr19(.):59065552-59091164	0.1496
NM_014453	chr19(.):59057932-59071486	0.1662
NM_003422	chr19(.):59068283-59089942	0.1378
NM_198426	chr19(.):59057932-59071355	0.1638
NM_003969	chr19(.):59062078-59075343	0.1719
NM_012254	chr19(.):59004699-59028432	0.0955
NR_026052	chr19(.):59081765-59100762	0.1298
NM_032792	chr19(.):59019896-59035921	0.0999
NM_080836	chr20(.):2077527-2134198	0.1152
NM_183404	chr20(.):35626976-35729410	0.1109
NM_007050	chr20(.):40696391-41823557	0.0905
NM_002895	chr20(.):35621177-35729410	0.111
NM_003818	chr20(.):5102481-5176989	0.1196
NM_052865	chr20(.):17944761-17976762	0.1264
NM_001042472	chr20(.):25275849-25376477	0.1311
NM_015600	chr20(.):25270378-25376477	0.1318
NM_001191	chr20(.):30247260-30315656	0.1778
NM_007367	chr20(.):32576731-32673067	0.1386
NM_152503	chr20(.):35724628-35812974	0.1045
NM_213632	chr20(.):35752223-35812974	0.1037
NM_015568	chr20(.):37429347-37556667	0.1307
NM_032883	chr20(.):42539781-42703254	0.1309
NM_002466	chr20(.):42290708-42350122	0.1209
NM_001098798	chr20(.):42569535-42703254	0.1321
NM_001098797	chr20(.):42538491-42703254	0.131
NM_000022	chr20(.):43243162-43285376	0.1424
NM_022104	chr20(.):44558316-44581662	0.134
NM_183048	chr20(.):45833380-45990474	0.1173
NM_001161841	chr20(.):46281149-46420360	0.1166
NM_018837	chr20(.):46281149-46419808	0.1167
NM_183425	chr20(.):55961462-55989386	0.1455
NM_080618	chr20(.):56067223-56105154	0.1133
NM_199170	chr20(.):56218451-56290625	0.1081
NM_020182	chr20(.):56218451-56290031	0.1086
NM_199171	chr20(.):56218451-56291541	0.1087
NM_002531	chr20(.):61335188-61399123	0.1016
NM_001009923	chr20(.):5075483-5098733	0.1299
NM_002592	chr20(.):5090598-5112268	0.1618
NM_182649	chr20(.):5090598-5105647	0.174
NR_028370	chr20(.):5095231-5105615	0.1746
NM_019593	chr20(.):5520079-5596672	0.1162
NR_003045	chr20(.):17938352-17948589	0.1675
NM_152227	chr20(.):17917243-17954490	0.1571
NM_014426	chr20(.):17917243-17954154	0.158
NM_013248	chr20(.):23326372-23340408	0.1526
NM_022482	chr20(.):23340020-23358683	0.1236
NM_002862	chr20(.):25223705-25283648	0.1312
NM_032609	chr20(.):30220690-30237800	0.1052
NM_012112	chr20(.):30321903-30394603	0.1073
NM_176812	chr20(.):32394109-32447173	0.168
NM_001135771	chr20(.):35802455-35875025	0.1291
NM_030919	chr20(.):37549954-37586703	0.1226
NM_001008901	chr20(.):42349800-42360642	0.1123
NR_034104	chr20(.):43280091-43305380	0.1149
NM_001134771	chr20(.):44645328-44693789	0.1081
NM_022095	chr20(.):44572291-44605833	0.125
NM_004994	chr20(.):44632546-44650200	0.1205
NR_024594	chr20(.):45942245-45954498	0.1089
NM_006526	chr20(.):52178609-52204636	0.1381
NM_000782	chr20(.):52764987-52795516	0.1005
NM_002623	chr20(.):52819501-52841492	0.1094
NM_001015885	chr20(.):55921617-55958519	0.1227
NM_003610	chr20(.):55921144-55958519	0.1225
NM_001190472	chr20(.):55928495-55939878	0.1212
NM_001160419	chr20(.):56182946-56200632	0.1508
NM_001160418	chr20(.):56173901-56200632	0.1312
NM_175573	chr20(.):60873026-60888918	0.1179
NM_005560	chr20(.):60879120-60947368	0.0953
NM_001024	chr20(.):60957120-60968576	0.141
NR_024470	chr20(.):61289378-61302973	0.0964
NM_016354	chr20(.):61268796-61308647	0.1179
NM_001083113	chr20(.):62333793-62372494	0.1292
NM_181485	chr20(.):62334379-62372494	0.129
NM_017806	chr20(.):62362977-62375460	0.1014
NM_003224	chr20(.):62324994-62344355	0.1091
NM_032945	chr20(.):62321287-62335035	0.0896
NM_020062	chr20(.):62366210-62380403	0.0916
NM_003823	chr20(.):62323020-62335035	0.0919
NM_001389	chr21(.):41379342-42224039	0.1494
NM_101395	chr21(.):38734858-38892679	0.1705
NM_001033515	chr21(.):9902193-9973585	0.2587
NM_001146078	chr21(.):37827919-37919898	0.1658
NM_001146077	chr21(.):37827919-37953867	0.161
NM_006198	chr21(.):41234346-41306322	0.1819
NM_016818	chr21(.):43634266-43722354	0.1669
NM_173568	chr21(.):43486425-43568105	0.1779
NM_207174	chr21(.):43635007-43722354	0.1671
NM_207629	chr21(.):43631186-43722354	0.1673
NM_207627	chr21(.):43614798-43722354	0.1676
NM_207628	chr21(.):43614921-43722354	0.1677
NM_001199527	chr21(.):43478067-43568105	0.1898
NM_003683	chr21(.):45204417-45228983	0.1639
NM_001100421	chr21(.):19156283-19196703	0.1328
NM_000629	chr21(.):34692213-34737128	0.1893
NM_005534	chr21(.):34770201-34814828	0.1727
NM_001040192	chr21(.):34855237-34869023	0.1901
NM_017833	chr21(.):34855237-34868790	0.1902
NM_138927	chr21(.):34910349-34954812	0.2019
NM_000819	chr21(.):34871237-34919464	0.169
NM_175085	chr21(.):34891315-34919464	0.1855
NM_001136005	chr21(.):34871237-34920195	0.1682
NM_001136006	chr21(.):34871237-34920198	0.1682
NM_032195	chr21(.):34910349-34937973	0.2133
NM_017613	chr21(.):34945210-34966014	0.186
NR_027273	chr21(.):43437112-43450060	0.1466
NR_027243	chr21(.):43517243-43533644	0.1865
NM_000394	chr21(.):44584140-44597913	0.2097
NM_000100	chr21(.):45188830-45201259	0.2121
NR_026961	chr21(.):45220638-45237448	0.1544
NM_005049	chr21(.):45522207-45556063	0.1637
NM_198155	chr21(.):45548493-45570605	0.2114
NM_000383	chr21(.):45700762-45723102	0.1502
NM_175867	chr21(.):45661222-45687099	0.1622
NM_015259	chr21(.):45641721-45665834	0.1737
NM_000658	chr21(.):45705273-45723110	0.1476
NM_002473	chr22(.):36672322-36789063	0.1342
NM_003325	chr22(.):19313223-19424219	0.1169
NM_004327	chr22(.):23517551-23665224	0.1182
NM_014433	chr22(.):23396592-23489241	0.115
NM_001887	chr22(.):26990361-27018991	0.1445
NM_007194	chr22(.):29078730-29142822	0.1089
NM_014775	chr22(.):31887260-32019534	0.1056
NM_019843	chr22(.):31830344-31890874	0.1195
NM_001164501	chr22(.):31830344-31890547	0.1195
NM_001195071	chr22(.):38610297-38673670	0.1304
NM_001195072	chr22(.):38610297-38674040	0.1305
NM_001002880	chr22(.):39047657-39074855	0.1204
NM_001003406	chr22(.):39961757-40090740	0.1055
NM_001003828	chr22(.):44390172-44570103	0.0938
NM_013327	chr22(.):44415167-44570103	0.0933
NM_138433	chr22(.):50981461-50994452	0.1027
NM_001178010	chr22(.):19462413-19513135	0.115
NM_003776	chr22(.):19415035-19428596	0.1408
NM_001166242	chr22(.):19423409-19440755	0.1351
NM_003277	chr22(.):19505546-19517860	0.0882
NM_005659	chr22(.):19432463-19471738	0.141
NM_003504	chr22(.):19462415-19513135	0.115
NR_030755	chr22(.):23160269-23170365	0.0826
NM_001178126	chr22(.):23224959-23243013	0.1639
NM_004914	chr22(.):23482512-23511531	0.1515
NM_001024938	chr22(.):24194058-24232725	0.1111
NM_002415	chr22(.):24231564-24242409	0.1317
NM_001024939	chr22(.):24195040-24232725	0.1112
NM_001007468	chr22(.):24124149-24181705	0.1295
NM_001002862	chr22(.):24171689-24186199	0.1544
NM_000675	chr22(.):24818529-24843325	0.1351
NR_028484	chr22(.):24820177-24895783	0.1207
NM_001008566	chr22(.):26916713-26966370	0.1146
NM_003595	chr22(.):26916713-26991089	0.1261
NR_031615	chr22(.):26946177-26956289	0.1327
NR_003491	chr22(.):27048445-27077440	0.1468
NM_001886	chr22(.):27012927-27031636	0.1086
NM_172002	chr22(.):29133042-29158496	0.1322
NM_173510	chr22(.):29163661-29190283	0.1326
NM_001079539	chr22(.):29185547-29201560	0.1939
NM_012265	chr22(.):29650843-29668914	0.1289
NM_006478	chr22(.):29697996-29713774	0.1002
NM_001163285	chr22(.):29658997-29701515	0.1265
NM_001163287	chr22(.):29658997-29691672	0.1269
NM_006477	chr22(.):29703921-29716748	0.0986
NM_031910	chr22(.):37571205-37589330	0.0921
NM_001051	chr22(.):37597244-37613353	0.1262
NM_013385	chr22(.):37673494-37716389	0.1152
NM_002872	chr22(.):37616309-37645305	0.1553
NM_152221	chr22(.):38681696-38718413	0.1283
NR_002821	chr22(.):38735669-38799931	0.125
NM_001894	chr22(.):38681696-38719089	0.1282
NM_016657	chr22(.):38859082-38882637	0.1212
NM_004981	chr22(.):38817332-38845033	0.0966
NM_001098505	chr22(.):38874442-38889535	0.1439
NM_001098504	chr22(.):38874442-38907345	0.1483
NM_152868	chr22(.):38817332-38856203	0.0989
NM_001013647	chr22(.):38969124-39057634	0.1105
NM_004286	chr22(.):39096806-39134592	0.1469
NM_005740	chr22(.):39169512-39195161	0.115
NM_020243	chr22(.):39072953-39085766	0.125
NM_014876	chr22(.):39076547-39101459	0.1378
NM_015374	chr22(.):39125734-39156947	0.1362
NM_001006666	chr22(.):39431672-39445428	0.1238
NM_152426	chr22(.):39412117-39434256	0.1288
NM_014508	chr22(.):39405264-39419825	0.1514
NM_021822	chr22(.):39468009-39488748	0.1354
NM_181773	chr22(.):39488228-39505072	0.1215
NM_006116	chr22(.):39790758-39832887	0.1381
NM_153497	chr22(.):39790758-39838132	0.1394
NM_194326	chr22(.):39920097-39933860	0.1674
NM_002409	chr22(.):39848324-39893199	0.1353
NM_019008	chr22(.):39893283-39919137	0.1518
NM_182810	chr22(.):39911568-39923691	0.1865
NM_001098270	chr22(.):39878228-39893199	0.1347
NM_001169111	chr22(.):50956996-50969033	0.1223
NM_024866	chr22(.):50915011-50929866	0.1022
NM_002972	chr22(.):50878430-50918464	0.105
NM_001185011	chr22(.):50941644-50968209	0.1139
NM_001113756	chr22(.):50959181-50973258	0.117
NM_001113755	chr22(.):50959181-50973514	0.1155
NM_001169109	chr22(.):50956996-50969868	0.1195
NM_001169110	chr22(.):50956996-50969574	0.1216
NM_001014440	chr22(.):50963837-50976008	0.1178
NM_005138	chr22(.):50956996-50969034	0.1223
NM_017584	chr22(.):50920212-50933750	0.0969
NM_033200	chr22(.):50936375-50951135	0.1175
NM_001145134	chr22(.):51002289-51022096	0.1239
NR_021492	chr22(.):51016454-51027355	0.1347
NM_004377	chr22(.):51002289-51021894	0.1224
NM_001123225	chr22(.):50984540-51006328	0.1084
NM_001145137	chr22(.):51002289-51021506	0.1212
NM_005198	chr22(.):51012386-51026428	0.1332
