GENE_ID	locusLine	bin_1_41_0EXT_0229Kronos_MM1S-KB-6hr-1_Input_hs_i85.bam
2_MACS_peak_30777_lociStitched	chr7(.):954862-956260	0.0983
1_MACS_peak_30779_lociStitched	chr7(.):957170-959186	0.0458
2_MACS_peak_30780_lociStitched	chr7(.):960236-962988	0.1224
2_MACS_peak_30782_lociStitched	chr7(.):964313-967466	0.0866
6_MACS_peak_30784_lociStitched	chr7(.):967990-975931	0.0518
1_MACS_peak_30790_lociStitched	chr7(.):978187-978730	0.049
2_MACS_peak_30791_lociStitched	chr7(.):987632-989859	0.1172
1_MACS_peak_30793_lociStitched	chr7(.):990683-991196	0.0648
1_MACS_peak_30794_lociStitched	chr7(.):991937-992345	0.0604
1_MACS_peak_30795_lociStitched	chr7(.):996745-1000621	0.0878
5_MACS_peak_30796_lociStitched	chr7(.):1016725-1028497	0.0767
1_MACS_peak_30801_lociStitched	chr7(.):1212402-1212903	0.0599
4_MACS_peak_30802_lociStitched	chr7(.):1218828-1227559	0.1039
1_MACS_peak_30806_lociStitched	chr7(.):1228648-1229115	0.0353
3_MACS_peak_30807_lociStitched	chr7(.):1229939-1235556	0.1066
5_MACS_peak_30810_lociStitched	chr7(.):1238358-1243326	0.086
1_MACS_peak_30815_lociStitched	chr7(.):1245185-1245638	0.0365
3_MACS_peak_30816_lociStitched	chr7(.):1248421-1253109	0.0862
1_MACS_peak_30819_lociStitched	chr7(.):1253673-1256364	0.0817
1_MACS_peak_30820_lociStitched	chr7(.):1258140-1259578	0.0813
4_MACS_peak_30821_lociStitched	chr7(.):1260497-1264236	0.0676
2_MACS_peak_30825_lociStitched	chr7(.):1265747-1267786	0.0723
1_MACS_peak_30827_lociStitched	chr7(.):1270715-1271407	0.0715
1_MACS_peak_30828_lociStitched	chr7(.):1271912-1272296	0.0185
1_MACS_peak_30829_lociStitched	chr7(.):1274796-1275165	0.0
2_MACS_peak_30830_lociStitched	chr7(.):1277344-1278489	0.0459
7_MACS_peak_30832_lociStitched	chr7(.):1279217-1287198	0.0549
1_MACS_peak_30839_lociStitched	chr7(.):1288178-1288714	0.0864
4_MACS_peak_30840_lociStitched	chr7(.):1289290-1297838	0.0793
3_MACS_peak_30844_lociStitched	chr7(.):1299119-1304941	0.0733
4_MACS_peak_30847_lociStitched	chr7(.):1306358-1310447	0.0461
1_MACS_peak_30851_lociStitched	chr7(.):1311516-1312254	0.0955
9_MACS_peak_30852_lociStitched	chr7(.):1321686-1334112	0.061
1_MACS_peak_30861_lociStitched	chr7(.):1335823-1336265	0.0651
1_MACS_peak_30862_lociStitched	chr7(.):1337126-1337467	0.0231
2_MACS_peak_30863_lociStitched	chr7(.):1338019-1339290	0.026
2_MACS_peak_30865_lociStitched	chr7(.):1341711-1342742	0.0749
1_MACS_peak_30867_lociStitched	chr7(.):1347370-1347780	0.0338
5_MACS_peak_30868_lociStitched	chr7(.):1350801-1356729	0.0743
2_MACS_peak_30873_lociStitched	chr7(.):1357703-1358785	0.0823
1_MACS_peak_30875_lociStitched	chr7(.):1359356-1359661	0.0396
3_MACS_peak_30876_lociStitched	chr7(.):1360308-1366307	0.0413
2_MACS_peak_30879_lociStitched	chr7(.):1366819-1368239	0.0797
2_MACS_peak_30881_lociStitched	chr7(.):1369012-1370738	0.0412
1_MACS_peak_30883_lociStitched	chr7(.):1371983-1372337	0.0307
1_MACS_peak_30884_lociStitched	chr7(.):1373634-1374922	0.1304
2_MACS_peak_30885_lociStitched	chr7(.):1379477-1381393	0.0751
1_MACS_peak_30887_lociStitched	chr7(.):1383003-1383868	0.0582
1_MACS_peak_30888_lociStitched	chr7(.):1384504-1385324	0.0671
1_MACS_peak_30889_lociStitched	chr7(.):1385992-1387522	0.0952
1_MACS_peak_30890_lociStitched	chr7(.):1388623-1389472	0.0463
5_MACS_peak_30891_lociStitched	chr7(.):1391085-1395770	0.0444
2_MACS_peak_30896_lociStitched	chr7(.):1400544-1401591	0.0354
2_MACS_peak_30898_lociStitched	chr7(.):1402215-1404151	0.069
1_MACS_peak_30900_lociStitched	chr7(.):1406119-1407290	0.0392
2_MACS_peak_30901_lociStitched	chr7(.):1410673-1413115	0.0911
1_MACS_peak_30903_lociStitched	chr7(.):1414457-1414758	0.0589
8_MACS_peak_30904_lociStitched	chr7(.):1421252-1427704	0.0811
2_MACS_peak_30912_lociStitched	chr7(.):1428309-1430218	0.0529
1_MACS_peak_30914_lociStitched	chr7(.):1432809-1433100	0.0246
1_MACS_peak_30915_lociStitched	chr7(.):1435932-1436225	0.151
1_MACS_peak_30916_lociStitched	chr7(.):1437894-1438483	0.0503
4_MACS_peak_30917_lociStitched	chr7(.):1439119-1443722	0.0538
2_MACS_peak_30921_lociStitched	chr7(.):1444606-1450401	0.0717
1_MACS_peak_30923_lociStitched	chr7(.):1451054-1451536	0.035
5_MACS_peak_30924_lociStitched	chr7(.):1456137-1461878	0.0701
6_MACS_peak_30929_lociStitched	chr7(.):1462453-1475659	0.0718
3_MACS_peak_30935_lociStitched	chr7(.):1476198-1478891	0.0499
1_MACS_peak_30938_lociStitched	chr7(.):1481564-1481882	0.0467
5_MACS_peak_30939_lociStitched	chr7(.):1548898-1552310	0.0626
3_MACS_peak_30944_lociStitched	chr7(.):1556150-1559786	0.097
3_MACS_peak_30947_lociStitched	chr7(.):1560610-1563587	0.1028
1_MACS_peak_30950_lociStitched	chr7(.):1564207-1565416	0.0565
3_MACS_peak_30951_lociStitched	chr7(.):1566016-1568208	0.0573
4_MACS_peak_30954_lociStitched	chr7(.):1587086-1595979	0.0941
3_MACS_peak_30958_lociStitched	chr7(.):1596660-1602758	0.0594
1_MACS_peak_30961_lociStitched	chr7(.):1621410-1622147	0.0797
3_MACS_peak_30962_lociStitched	chr7(.):1622867-1633480	0.092
5_MACS_peak_30965_lociStitched	chr7(.):1635339-1644070	0.0839
1_MACS_peak_30970_lociStitched	chr7(.):1644660-1645602	0.0612
3_MACS_peak_30971_lociStitched	chr7(.):1647507-1649981	0.0975
1_MACS_peak_30974_lociStitched	chr7(.):1650491-1650945	0.0352
1_MACS_peak_30975_lociStitched	chr7(.):1651841-1652131	0.0458
1_MACS_peak_30976_lociStitched	chr7(.):1653845-1654275	0.0893
2_MACS_peak_30977_lociStitched	chr7(.):1660310-1661985	0.067
1_MACS_peak_30979_lociStitched	chr7(.):1663539-1663874	0.0731
1_MACS_peak_30980_lociStitched	chr7(.):1665056-1665434	0.0475
1_MACS_peak_30981_lociStitched	chr7(.):1678739-1679433	0.1215
1_MACS_peak_30982_lociStitched	chr7(.):1683796-1684096	0.0724
2_MACS_peak_30983_lociStitched	chr7(.):1685555-1689271	0.0613
3_MACS_peak_30985_lociStitched	chr7(.):1689811-1691494	0.0508
1_MACS_peak_30988_lociStitched	chr7(.):1695324-1695638	0.0767
1_MACS_peak_30989_lociStitched	chr7(.):1696489-1696846	0.0774
1_MACS_peak_30990_lociStitched	chr7(.):1711022-1711417	0.0
2_MACS_peak_30991_lociStitched	chr7(.):1714250-1717952	0.0471
4_MACS_peak_30993_lociStitched	chr7(.):1731136-1734919	0.0706
4_MACS_peak_30997_lociStitched	chr7(.):1736769-1740169	0.0648
1_MACS_peak_31001_lociStitched	chr7(.):1751320-1751599	0.0686
1_MACS_peak_31002_lociStitched	chr7(.):1752459-1753034	0.0256
1_MACS_peak_31003_lociStitched	chr7(.):1753674-1754048	0.0
1_MACS_peak_31004_lociStitched	chr7(.):1756981-1757262	0.0082
1_MACS_peak_31005_lociStitched	chr7(.):1766073-1766636	0.0337
2_MACS_peak_31006_lociStitched	chr7(.):1768615-1769390	0.0564
4_MACS_peak_31008_lociStitched	chr7(.):1771507-1779013	0.0676
3_MACS_peak_31012_lociStitched	chr7(.):1788867-1792574	0.0822
1_MACS_peak_31015_lociStitched	chr7(.):1793154-1793678	0.0918
1_MACS_peak_31016_lociStitched	chr7(.):1797495-1800601	0.1017
4_MACS_peak_31017_lociStitched	chr7(.):1806333-1809996	0.0995
1_MACS_peak_31021_lociStitched	chr7(.):1845725-1846166	0.1312
1_MACS_peak_31022_lociStitched	chr7(.):1866513-1866858	0.0334
1_MACS_peak_31023_lociStitched	chr7(.):2499608-2500514	0.0486
6_MACS_peak_31024_lociStitched	chr7(.):2508788-2515613	0.0812
1_MACS_peak_31030_lociStitched	chr7(.):2516152-2521850	0.0787
2_MACS_peak_31031_lociStitched	chr7(.):2522592-2524223	0.1005
1_MACS_peak_31033_lociStitched	chr7(.):2524737-2525334	0.0913
2_MACS_peak_31034_lociStitched	chr7(.):2527287-2529206	0.0726
1_MACS_peak_31036_lociStitched	chr7(.):2530014-2530614	0.0759
9_MACS_peak_31037_lociStitched	chr7(.):2532342-2554175	0.083
1_MACS_peak_31046_lociStitched	chr7(.):2554847-2558935	0.1189
1_MACS_peak_31047_lociStitched	chr7(.):2559780-2567666	0.0808
1_MACS_peak_31048_lociStitched	chr7(.):2568284-2569588	0.078
2_MACS_peak_31049_lociStitched	chr7(.):2570276-2573107	0.0687
1_MACS_peak_31051_lociStitched	chr7(.):2575229-2575716	0.0429
1_MACS_peak_31052_lociStitched	chr7(.):2654966-2655236	0.0044
1_MACS_peak_31053_lociStitched	chr7(.):2656484-2657508	0.1142
5_MACS_peak_31054_lociStitched	chr7(.):2660441-2670697	0.0863
1_MACS_peak_31059_lociStitched	chr7(.):2671667-2681865	0.0615
2_MACS_peak_31060_lociStitched	chr7(.):2682884-2686623	0.0522
4_MACS_peak_31062_lociStitched	chr7(.):2688887-2692444	0.0744
1_MACS_peak_31066_lociStitched	chr7(.):2694627-2704123	0.0787
3_MACS_peak_31067_lociStitched	chr7(.):2705192-2711476	0.0981
5_MACS_peak_31070_lociStitched	chr7(.):2714225-2731283	0.086
1_MACS_peak_31075_lociStitched	chr7(.):2732736-2733780	0.0699
3_MACS_peak_31076_lociStitched	chr7(.):2737811-2742828	0.0972
1_MACS_peak_31079_lociStitched	chr7(.):3988146-3988461	0.0498
1_MACS_peak_31080_lociStitched	chr7(.):4011747-4012009	0.0179
1_MACS_peak_31081_lociStitched	chr7(.):4027046-4027372	0.0528
1_MACS_peak_31082_lociStitched	chr7(.):4029898-4030244	0.0221
1_MACS_peak_31083_lociStitched	chr7(.):4042423-4042714	0.0711
3_MACS_peak_31084_lociStitched	chr7(.):4047217-4049261	0.0977
1_MACS_peak_31087_lociStitched	chr7(.):4050167-4051106	0.0819
1_MACS_peak_31088_lociStitched	chr7(.):4055663-4056021	0.0886
1_MACS_peak_31089_lociStitched	chr7(.):4056606-4057292	0.1246
1_MACS_peak_31090_lociStitched	chr7(.):4310514-4310786	0.0175
1_MACS_peak_31091_lociStitched	chr7(.):4839407-4839880	0.094
1_MACS_peak_31092_lociStitched	chr7(.):4843407-4847152	0.0659
2_MACS_peak_31093_lociStitched	chr7(.):4848028-4849011	0.0413
1_MACS_peak_31095_lociStitched	chr7(.):4852999-4853281	0.0534
1_MACS_peak_31096_lociStitched	chr7(.):4856367-4857031	0.0949
6_MACS_peak_31097_lociStitched	chr7(.):4857723-4864262	0.0527
1_MACS_peak_31103_lociStitched	chr7(.):4867433-4868165	0.0345
2_MACS_peak_31104_lociStitched	chr7(.):4872654-4874093	0.0614
1_MACS_peak_31106_lociStitched	chr7(.):4879349-4879687	0.1546
1_MACS_peak_31107_lociStitched	chr7(.):4880384-4882177	0.0594
1_MACS_peak_31108_lociStitched	chr7(.):4883153-4883539	0.0689
1_MACS_peak_31109_lociStitched	chr7(.):4884231-4884509	0.0896
1_MACS_peak_31110_lociStitched	chr7(.):4907937-4908258	0.0797
1_MACS_peak_31111_lociStitched	chr7(.):4910855-4911947	0.0646
5_MACS_peak_31112_lociStitched	chr7(.):4914782-4919765	0.0691
2_MACS_peak_31117_lociStitched	chr7(.):4921056-4921872	0.0387
1_MACS_peak_31119_lociStitched	chr7(.):4934234-4934547	0.0022
1_MACS_peak_31120_lociStitched	chr7(.):4942098-4942864	0.113
2_MACS_peak_31121_lociStitched	chr7(.):4964136-4964985	0.0543
1_MACS_peak_31123_lociStitched	chr7(.):4967394-4967901	0.0492
1_MACS_peak_31124_lociStitched	chr7(.):4982819-4983227	0.0885
1_MACS_peak_31125_lociStitched	chr7(.):4985212-4985515	0.0726
1_MACS_peak_31126_lociStitched	chr7(.):4997315-4997836	0.036
1_MACS_peak_31127_lociStitched	chr7(.):5003324-5003630	0.022
2_MACS_peak_31128_lociStitched	chr7(.):5004522-5005637	0.0634
1_MACS_peak_31130_lociStitched	chr7(.):5113815-5114139	0.0561
1_MACS_peak_31131_lociStitched	chr7(.):5116111-5116540	0.1386
1_MACS_peak_31132_lociStitched	chr7(.):5122303-5122631	0.0574
1_MACS_peak_31133_lociStitched	chr7(.):5126526-5127437	0.1143
1_MACS_peak_31134_lociStitched	chr7(.):5149297-5149762	0.0628
3_MACS_peak_31135_lociStitched	chr7(.):5152396-5154495	0.0729
1_MACS_peak_31138_lociStitched	chr7(.):5164194-5164664	0.041
1_MACS_peak_31139_lociStitched	chr7(.):5165290-5165773	0.0824
4_MACS_peak_31140_lociStitched	chr7(.):5166499-5168182	0.0521
1_MACS_peak_31144_lociStitched	chr7(.):5280781-5281316	0.1415
1_MACS_peak_31145_lociStitched	chr7(.):5282677-5283203	0.0665
1_MACS_peak_31146_lociStitched	chr7(.):5302194-5303500	0.0942
3_MACS_peak_31147_lociStitched	chr7(.):5304244-5306130	0.0933
1_MACS_peak_31150_lociStitched	chr7(.):5309909-5310948	0.1242
4_MACS_peak_31151_lociStitched	chr7(.):5312481-5317321	0.0698
2_MACS_peak_31155_lociStitched	chr7(.):5320491-5321424	0.0576
1_MACS_peak_31157_lociStitched	chr7(.):5322958-5324942	0.0835
5_MACS_peak_31158_lociStitched	chr7(.):5325449-5331514	0.0892
1_MACS_peak_31163_lociStitched	chr7(.):5333356-5333715	0.1081
1_MACS_peak_31164_lociStitched	chr7(.):5334360-5335403	0.0616
4_MACS_peak_31165_lociStitched	chr7(.):5337447-5342980	0.1117
2_MACS_peak_31169_lociStitched	chr7(.):5459469-5460907	0.0844
2_MACS_peak_31171_lociStitched	chr7(.):5464541-5470497	0.1064
3_MACS_peak_31173_lociStitched	chr7(.):5471596-5473138	0.1062
5_MACS_peak_31176_lociStitched	chr7(.):5584556-5587800	0.0918
1_MACS_peak_31181_lociStitched	chr7(.):5589026-5589521	0.0758
1_MACS_peak_31182_lociStitched	chr7(.):5590395-5591078	0.1143
1_MACS_peak_31183_lociStitched	chr7(.):5592254-5592842	0.0589
2_MACS_peak_31184_lociStitched	chr7(.):5599594-5603177	0.1038
1_MACS_peak_31186_lociStitched	chr7(.):5609911-5610653	0.1312
4_MACS_peak_31187_lociStitched	chr7(.):5612685-5616160	0.0653
4_MACS_peak_31191_lociStitched	chr7(.):5618612-5622464	0.0946
1_MACS_peak_31195_lociStitched	chr7(.):5628210-5628488	0.0743
3_MACS_peak_31196_lociStitched	chr7(.):5629450-5640290	0.0932
1_MACS_peak_31199_lociStitched	chr7(.):5641241-5641611	0.0568
1_MACS_peak_31200_lociStitched	chr7(.):5642547-5642922	0.0778
1_MACS_peak_31201_lociStitched	chr7(.):5644727-5645231	0.071
3_MACS_peak_31202_lociStitched	chr7(.):5645741-5647509	0.0822
1_MACS_peak_31205_lociStitched	chr7(.):5648204-5648555	0.0214
1_MACS_peak_31206_lociStitched	chr7(.):6565628-6565879	0.0327
1_MACS_peak_31207_lociStitched	chr7(.):6566417-6567177	0.0848
2_MACS_peak_31208_lociStitched	chr7(.):6570474-6571288	0.0438
1_MACS_peak_31210_lociStitched	chr7(.):23507423-23509653	0.1076
3_MACS_peak_31211_lociStitched	chr7(.):23510890-23515086	0.1323
2_MACS_peak_31214_lociStitched	chr7(.):23516017-23517273	0.1325
1_MACS_peak_31216_lociStitched	chr7(.):23517978-23518403	0.0128
1_MACS_peak_31217_lociStitched	chr7(.):25891795-25894221	0.1313
4_MACS_peak_31218_lociStitched	chr7(.):25895562-25901047	0.1001
1_MACS_peak_31222_lociStitched	chr7(.):25903342-25904009	0.1935
2_MACS_peak_31223_lociStitched	chr7(.):25904576-25906267	0.154
1_MACS_peak_31225_lociStitched	chr7(.):26422827-26423168	0.0825
2_MACS_peak_31226_lociStitched	chr7(.):26424466-26426874	0.1413
1_MACS_peak_31228_lociStitched	chr7(.):26429076-26430040	0.1157
1_MACS_peak_31229_lociStitched	chr7(.):26437421-26438117	0.1263
1_MACS_peak_31230_lociStitched	chr7(.):27186325-27188737	0.0617
1_MACS_peak_31231_lociStitched	chr7(.):27190611-27200441	0.1314
1_MACS_peak_31232_lociStitched	chr7(.):27201576-27202292	0.1596
1_MACS_peak_31233_lociStitched	chr7(.):27203413-27204465	0.1283
1_MACS_peak_31234_lociStitched	chr7(.):27205323-27206531	0.1176
4_MACS_peak_31235_lociStitched	chr7(.):27210765-27215053	0.1247
1_MACS_peak_31239_lociStitched	chr7(.):27215912-27216240	0.03
1_MACS_peak_31240_lociStitched	chr7(.):27225304-27225798	0.0748
4_MACS_peak_31241_lociStitched	chr7(.):27227460-27233019	0.0642
2_MACS_peak_31245_lociStitched	chr7(.):27238004-27239298	0.1087
1_MACS_peak_31247_lociStitched	chr7(.):27239832-27241176	0.1452
1_MACS_peak_31248_lociStitched	chr7(.):27244439-27244880	0.0665
1_MACS_peak_31249_lociStitched	chr7(.):27280119-27280455	0.0042
1_MACS_peak_31250_lociStitched	chr7(.):27281013-27281297	0.024
2_MACS_peak_31251_lociStitched	chr7(.):27282580-27283770	0.0712
1_MACS_peak_31253_lociStitched	chr7(.):27284470-27284764	0.0803
1_MACS_peak_31254_lociStitched	chr7(.):29150230-29150738	0.1355
2_MACS_peak_31255_lociStitched	chr7(.):29151487-29152554	0.0833
2_MACS_peak_31257_lociStitched	chr7(.):29154274-29155579	0.1228
1_MACS_peak_31259_lociStitched	chr7(.):29234150-29234680	0.1275
1_MACS_peak_31260_lociStitched	chr7(.):36311393-36311639	0.0813
3_MACS_peak_31261_lociStitched	chr7(.):44144660-44147315	0.0863
1_MACS_peak_31264_lociStitched	chr7(.):44147941-44148484	0.0794
1_MACS_peak_31265_lociStitched	chr7(.):44256374-44256696	0.0454
4_MACS_peak_31266_lociStitched	chr7(.):44258171-44261984	0.0734
2_MACS_peak_31270_lociStitched	chr7(.):44262673-44266325	0.1096
2_MACS_peak_31272_lociStitched	chr7(.):44267337-44280826	0.0751
1_MACS_peak_31274_lociStitched	chr7(.):44290879-44291187	0.0681
1_MACS_peak_31275_lociStitched	chr7(.):44307453-44308667	0.0872
1_MACS_peak_31276_lociStitched	chr7(.):44311002-44311572	0.1431
1_MACS_peak_31277_lociStitched	chr7(.):44313063-44313471	0.08
2_MACS_peak_31278_lociStitched	chr7(.):44314214-44316505	0.0676
2_MACS_peak_31280_lociStitched	chr7(.):44323498-44324789	0.0611
1_MACS_peak_31282_lociStitched	chr7(.):44325547-44326272	0.1097
1_MACS_peak_31283_lociStitched	chr7(.):44328515-44329101	0.0695
1_MACS_peak_31284_lociStitched	chr7(.):44348491-44349402	0.1251
1_MACS_peak_31285_lociStitched	chr7(.):44362414-44364720	0.0827
1_MACS_peak_31286_lociStitched	chr7(.):44365362-44366595	0.0764
1_MACS_peak_31287_lociStitched	chr7(.):44578676-44579166	0.0348
1_MACS_peak_31288_lociStitched	chr7(.):45124238-45125485	0.109
1_MACS_peak_31289_lociStitched	chr7(.):45126097-45126727	0.1339
1_MACS_peak_31290_lociStitched	chr7(.):45851859-45852261	0.1018
1_MACS_peak_31291_lociStitched	chr7(.):53305462-53305642	0.0242
1_MACS_peak_31292_lociStitched	chr7(.):55321415-55322329	0.1053
1_MACS_peak_31293_lociStitched	chr7(.):55811832-55812304	0.2511
1_MACS_peak_31296_lociStitched	chr7(.):56881428-56881748	0.0682
1_MACS_peak_31297_lociStitched	chr7(.):56883079-56883358	0.1405
1_MACS_peak_31298_lociStitched	chr7(.):56883964-56884377	0.1716
2_MACS_peak_31299_lociStitched	chr7(.):56885442-56886154	0.0758
1_MACS_peak_31301_lociStitched	chr7(.):56887260-56888276	0.1499
1_MACS_peak_31302_lociStitched	chr7(.):56890731-56891136	0.0544
1_MACS_peak_31303_lociStitched	chr7(.):56892505-56892939	0.0961
1_MACS_peak_31304_lociStitched	chr7(.):56893614-56893883	0.0454
2_MACS_peak_31305_lociStitched	chr7(.):57711310-57712323	0.0984
1_MACS_peak_31307_lociStitched	chr7(.):57713456-57713994	0.0912
1_MACS_peak_31309_lociStitched	chr7(.):63211306-63211592	0.0243
1_MACS_peak_31310_lociStitched	chr7(.):63212940-63213345	0.0704
1_MACS_peak_31311_lociStitched	chr7(.):63215186-63215845	0.1091
3_MACS_peak_31312_lociStitched	chr7(.):63217367-63219644	0.1196
1_MACS_peak_31315_lociStitched	chr7(.):63220733-63221611	0.1155
2_MACS_peak_31316_lociStitched	chr7(.):63222271-63222988	0.0638
2_MACS_peak_31318_lociStitched	chr7(.):63223503-63225210	0.1068
1_MACS_peak_31320_lociStitched	chr7(.):64335573-64335910	0.0614
1_MACS_peak_31321_lociStitched	chr7(.):64600725-64601152	0.1235
1_MACS_peak_31322_lociStitched	chr7(.):64974312-64975187	0.0661
1_MACS_peak_31323_lociStitched	chr7(.):72777600-72778085	0.0951
1_MACS_peak_31324_lociStitched	chr7(.):72824790-72825403	0.0428
3_MACS_peak_31325_lociStitched	chr7(.):73007764-73011425	0.0843
1_MACS_peak_31328_lociStitched	chr7(.):73012279-73013365	0.0847
2_MACS_peak_31329_lociStitched	chr7(.):73015701-73021689	0.1086
3_MACS_peak_31331_lociStitched	chr7(.):73024893-73026407	0.0775
1_MACS_peak_31334_lociStitched	chr7(.):73027084-73029451	0.1267
1_MACS_peak_31335_lociStitched	chr7(.):73034094-73034407	0.0958
2_MACS_peak_31336_lociStitched	chr7(.):73035668-73039274	0.0741
1_MACS_peak_31338_lociStitched	chr7(.):73040926-73044025	0.125
1_MACS_peak_31339_lociStitched	chr7(.):73048490-73048806	0.0456
2_MACS_peak_31340_lociStitched	chr7(.):73054900-73056007	0.059
4_MACS_peak_31342_lociStitched	chr7(.):73058765-73062752	0.0842
1_MACS_peak_31346_lociStitched	chr7(.):73063996-73065125	0.0827
2_MACS_peak_31347_lociStitched	chr7(.):73066124-73067922	0.0822
1_MACS_peak_31349_lociStitched	chr7(.):73070308-73070685	0.0688
2_MACS_peak_31350_lociStitched	chr7(.):73076428-73077277	0.0502
1_MACS_peak_31352_lociStitched	chr7(.):73078242-73078597	0.0618
1_MACS_peak_31353_lociStitched	chr7(.):73079098-73079372	0.1099
2_MACS_peak_31354_lociStitched	chr7(.):73080259-73081116	0.0805
3_MACS_peak_31356_lociStitched	chr7(.):73082604-73087942	0.0791
1_MACS_peak_31359_lociStitched	chr7(.):73135804-73136146	0.0551
1_MACS_peak_31360_lociStitched	chr7(.):73137099-73137379	0.0374
2_MACS_peak_31361_lociStitched	chr7(.):73284033-73286470	0.1004
3_MACS_peak_31363_lociStitched	chr7(.):73289077-73290607	0.0916
3_MACS_peak_31366_lociStitched	chr7(.):73291195-73296302	0.0694
2_MACS_peak_31369_lociStitched	chr7(.):73297814-73299207	0.1099
2_MACS_peak_31371_lociStitched	chr7(.):73300467-73301982	0.1194
1_MACS_peak_31373_lociStitched	chr7(.):73305389-73306178	0.0735
1_MACS_peak_31374_lociStitched	chr7(.):73319588-73320116	0.0939
1_MACS_peak_31375_lociStitched	chr7(.):73399344-73401002	0.059
1_MACS_peak_31376_lociStitched	chr7(.):73413863-73414319	0.017
3_MACS_peak_31377_lociStitched	chr7(.):73435905-73441732	0.0996
2_MACS_peak_31380_lociStitched	chr7(.):73442801-73445752	0.0861
1_MACS_peak_31382_lociStitched	chr7(.):73446503-73448371	0.0626
3_MACS_peak_31383_lociStitched	chr7(.):73450473-73454506	0.0925
3_MACS_peak_31386_lociStitched	chr7(.):73455498-73460778	0.0801
2_MACS_peak_31389_lociStitched	chr7(.):73461690-73462404	0.0976
1_MACS_peak_31391_lociStitched	chr7(.):73466006-73466446	0.1198
2_MACS_peak_31392_lociStitched	chr7(.):73470339-73473214	0.0652
2_MACS_peak_31394_lociStitched	chr7(.):73473758-73475039	0.0602
1_MACS_peak_31396_lociStitched	chr7(.):73618814-73621126	0.1149
2_MACS_peak_31397_lociStitched	chr7(.):73703951-73706699	0.0938
1_MACS_peak_31399_lociStitched	chr7(.):73708666-73708946	0.0469
1_MACS_peak_31400_lociStitched	chr7(.):73711494-73711800	0.0563
1_MACS_peak_31401_lociStitched	chr7(.):73790517-73790792	0.0704
1_MACS_peak_31402_lociStitched	chr7(.):73814721-73815457	0.1134
1_MACS_peak_31403_lociStitched	chr7(.):73816654-73817271	0.0927
1_MACS_peak_31404_lociStitched	chr7(.):73817949-73820381	0.0798
1_MACS_peak_31405_lociStitched	chr7(.):75807995-75808623	0.1761
1_MACS_peak_31406_lociStitched	chr7(.):75810424-75810693	0.0624
1_MACS_peak_31407_lociStitched	chr7(.):75814915-75815242	0.091
1_MACS_peak_31408_lociStitched	chr7(.):75817806-75818085	0.1028
1_MACS_peak_31409_lociStitched	chr7(.):75823671-75824017	0.0016
1_MACS_peak_31410_lociStitched	chr7(.):75824730-75825277	0.123
3_MACS_peak_31411_lociStitched	chr7(.):75825809-75828117	0.065
1_MACS_peak_31414_lociStitched	chr7(.):75828973-75829404	0.1395
1_MACS_peak_31415_lociStitched	chr7(.):75833088-75833371	0.0127
1_MACS_peak_31416_lociStitched	chr7(.):75834080-75834387	0.0461
3_MACS_peak_31417_lociStitched	chr7(.):75835227-75837037	0.0396
1_MACS_peak_31420_lociStitched	chr7(.):75839805-75840607	0.0844
1_MACS_peak_31421_lociStitched	chr7(.):75842405-75843059	0.0795
5_MACS_peak_31422_lociStitched	chr7(.):75845245-75850845	0.0897
1_MACS_peak_31427_lociStitched	chr7(.):75861009-75861930	0.0419
2_MACS_peak_31428_lociStitched	chr7(.):75866594-75868344	0.0708
1_MACS_peak_31430_lociStitched	chr7(.):75878382-75879146	0.1616
3_MACS_peak_31431_lociStitched	chr7(.):75884649-75886152	0.0648
1_MACS_peak_31434_lociStitched	chr7(.):75887312-75887889	0.0735
1_MACS_peak_31435_lociStitched	chr7(.):75888525-75889296	0.0503
1_MACS_peak_31436_lociStitched	chr7(.):75896178-75897124	0.1065
1_MACS_peak_31437_lociStitched	chr7(.):75898106-75898718	0.0615
1_MACS_peak_31438_lociStitched	chr7(.):75899344-75899886	0.0443
3_MACS_peak_31439_lociStitched	chr7(.):75905650-75909349	0.078
4_MACS_peak_31442_lociStitched	chr7(.):75910244-75916859	0.0704
1_MACS_peak_31446_lociStitched	chr7(.):75929486-75929770	0.0833
1_MACS_peak_31447_lociStitched	chr7(.):75930334-75930718	0.0552
1_MACS_peak_31448_lociStitched	chr7(.):75931439-75932737	0.1095
1_MACS_peak_31449_lociStitched	chr7(.):75939842-75940354	0.1047
1_MACS_peak_31450_lociStitched	chr7(.):79837843-79838331	0.0975
1_MACS_peak_31451_lociStitched	chr7(.):92145299-92145441	0.0225
1_MACS_peak_31452_lociStitched	chr7(.):96653893-96654220	0.0764
1_MACS_peak_31453_lociStitched	chr7(.):98198515-98198854	0.0308
1_MACS_peak_31454_lociStitched	chr7(.):98257620-98258741	0.0425
1_MACS_peak_31455_lociStitched	chr7(.):98466901-98467669	0.0394
1_MACS_peak_31456_lociStitched	chr7(.):98468253-98468766	0.0876
1_MACS_peak_31457_lociStitched	chr7(.):99525960-99527287	0.1544
1_MACS_peak_31458_lociStitched	chr7(.):99578437-99578713	0.0792
1_MACS_peak_31459_lociStitched	chr7(.):99584583-99585787	0.0529
1_MACS_peak_31460_lociStitched	chr7(.):99591426-99591849	0.1467
1_MACS_peak_31461_lociStitched	chr7(.):99594970-99595625	0.1273
