GENE_ID	locusLine	bin_1_RPMI8226.jin.bam
1_MACS_peak_16816_lociStitched	chr4(.):103997184-103998002	2.5431
2_MACS_peak_16817_lociStitched	chr4(.):104119319-104119872	0.9406
1_MACS_peak_16819_lociStitched	chr4(.):105412676-105413065	1.2547
1_MACS_peak_16820_lociStitched	chr4(.):105416257-105416575	1.0624
1_MACS_peak_16821_lociStitched	chr4(.):106067827-106068032	0.661
1_MACS_peak_16822_lociStitched	chr4(.):106394632-106395284	1.9993
1_MACS_peak_16823_lociStitched	chr4(.):106629916-106630565	1.5122
1_MACS_peak_16824_lociStitched	chr4(.):107237091-107238081	1.8498
1_MACS_peak_16825_lociStitched	chr4(.):108910945-108911541	1.6987
2_MACS_peak_16826_lociStitched	chr4(.):109541758-109542460	1.358
1_MACS_peak_16828_lociStitched	chr4(.):109571501-109572495	1.9581
1_MACS_peak_16829_lociStitched	chr4(.):110199941-110200281	0.8911
1_MACS_peak_16830_lociStitched	chr4(.):110311319-110311543	0.5903
1_MACS_peak_16831_lociStitched	chr4(.):110354427-110355461	1.3358
1_MACS_peak_16832_lociStitched	chr4(.):110481728-110482055	0.947
1_MACS_peak_16833_lociStitched	chr4(.):110624334-110624607	0.9976
1_MACS_peak_16834_lociStitched	chr4(.):110650918-110651175	0.7939
1_MACS_peak_16835_lociStitched	chr4(.):110736658-110737204	1.3294
2_MACS_peak_16836_lociStitched	chr4(.):111117689-111118479	1.172
2_MACS_peak_16838_lociStitched	chr4(.):113066727-113067517	1.4173
3_MACS_peak_16840_lociStitched	chr4(.):113152100-113153439	1.4633
2_MACS_peak_16843_lociStitched	chr4(.):113206318-113207093	1.5684
3_MACS_peak_16845_lociStitched	chr4(.):113557706-113559077	1.111
1_MACS_peak_16848_lociStitched	chr4(.):114683172-114683692	0.9456
2_MACS_peak_16849_lociStitched	chr4(.):119199354-119200412	1.6071
1_MACS_peak_16851_lociStitched	chr4(.):119512860-119513441	2.4207
1_MACS_peak_16852_lociStitched	chr4(.):119606380-119606834	0.999
1_MACS_peak_16853_lociStitched	chr4(.):119682014-119682305	0.8775
3_MACS_peak_16854_lociStitched	chr4(.):119756394-119757699	1.7659
2_MACS_peak_16857_lociStitched	chr4(.):120133192-120134257	0.9048
1_MACS_peak_16859_lociStitched	chr4(.):120375151-120376735	2.5056
2_MACS_peak_16860_lociStitched	chr4(.):120548964-120549885	0.731
1_MACS_peak_16862_lociStitched	chr4(.):120637450-120637699	0.9928
3_MACS_peak_16863_lociStitched	chr4(.):120987352-120988760	0.8767
4_MACS_peak_16866_lociStitched	chr4(.):121669200-121671661	0.9507
1_MACS_peak_16870_lociStitched	chr4(.):121686436-121686869	1.2035
2_MACS_peak_16871_lociStitched	chr4(.):121842550-121844243	1.9353
1_MACS_peak_16873_lociStitched	chr4(.):122722504-122722866	1.5137
1_MACS_peak_16874_lociStitched	chr4(.):122744453-122745038	1.0748
1_MACS_peak_16875_lociStitched	chr4(.):123073468-123073865	1.2208
2_MACS_peak_16876_lociStitched	chr4(.):124319513-124320623	0.9792
1_MACS_peak_16878_lociStitched	chr4(.):128802089-128802546	1.5751
2_MACS_peak_16879_lociStitched	chr4(.):128885862-128887194	1.7045
1_MACS_peak_16881_lociStitched	chr4(.):128981764-128983510	2.625
2_MACS_peak_16882_lociStitched	chr4(.):129208383-129209885	1.1808
1_MACS_peak_16884_lociStitched	chr4(.):129456850-129457071	0.795
1_MACS_peak_16885_lociStitched	chr4(.):129474250-129475143	1.6303
2_MACS_peak_16886_lociStitched	chr4(.):129480154-129481053	1.1034
2_MACS_peak_16888_lociStitched	chr4(.):129730806-129733993	1.9162
1_MACS_peak_16890_lociStitched	chr4(.):130014239-130014774	1.8255
1_MACS_peak_16891_lociStitched	chr4(.):130017218-130017486	0.9866
1_MACS_peak_16892_lociStitched	chr4(.):130775181-130775439	0.782
1_MACS_peak_16893_lociStitched	chr4(.):132130723-132130929	0.6433
1_MACS_peak_16894_lociStitched	chr4(.):133160337-133160787	1.0537
1_MACS_peak_16895_lociStitched	chr4(.):133188570-133188783	0.609
1_MACS_peak_16896_lociStitched	chr4(.):139162506-139163474	1.6633
1_MACS_peak_16897_lociStitched	chr4(.):139936614-139937420	2.1708
1_MACS_peak_16898_lociStitched	chr4(.):140004359-140005898	1.5221
1_MACS_peak_16899_lociStitched	chr4(.):140036170-140036481	1.2131
1_MACS_peak_16900_lociStitched	chr4(.):140097052-140100176	2.5135
1_MACS_peak_16901_lociStitched	chr4(.):140112648-140112871	0.9367
5_MACS_peak_16902_lociStitched	chr4(.):140128297-140131948	2.31
1_MACS_peak_16907_lociStitched	chr4(.):140132717-140132922	0.5572
3_MACS_peak_16908_lociStitched	chr4(.):140134328-140136649	1.5727
2_MACS_peak_16911_lociStitched	chr4(.):140153623-140154440	0.809
2_MACS_peak_16913_lociStitched	chr4(.):140163791-140165276	0.9942
1_MACS_peak_16915_lociStitched	chr4(.):140216201-140217072	2.5279
2_MACS_peak_16916_lociStitched	chr4(.):140221829-140223397	1.6549
2_MACS_peak_16918_lociStitched	chr4(.):140374334-140375275	1.2326
1_MACS_peak_16920_lociStitched	chr4(.):140476487-140478676	3.5315
1_MACS_peak_16921_lociStitched	chr4(.):140586917-140587182	0.736
2_MACS_peak_16922_lociStitched	chr4(.):140871875-140872878	1.1691
2_MACS_peak_16924_lociStitched	chr4(.):141071979-141073691	1.048
1_MACS_peak_16926_lociStitched	chr4(.):141075452-141075686	0.9686
1_MACS_peak_16927_lociStitched	chr4(.):141173929-141174415	1.5289
1_MACS_peak_16928_lociStitched	chr4(.):141229430-141229669	0.5581
1_MACS_peak_16929_lociStitched	chr4(.):141445302-141445698	1.1764
3_MACS_peak_16930_lociStitched	chr4(.):141664183-141665697	1.0475
1_MACS_peak_16933_lociStitched	chr4(.):141676802-141678272	3.5419
1_MACS_peak_16934_lociStitched	chr4(.):142142074-142142593	2.1357
1_MACS_peak_16935_lociStitched	chr4(.):142898967-142899516	1.0663
2_MACS_peak_16936_lociStitched	chr4(.):144105437-144106736	1.395
1_MACS_peak_16938_lociStitched	chr4(.):144256960-144258792	1.8146
1_MACS_peak_16939_lociStitched	chr4(.):144276718-144276932	0.5098
2_MACS_peak_16940_lociStitched	chr4(.):144277989-144278699	1.1288
2_MACS_peak_16942_lociStitched	chr4(.):144279948-144280913	0.9714
1_MACS_peak_16944_lociStitched	chr4(.):144434528-144435486	1.5882
1_MACS_peak_16945_lociStitched	chr4(.):145888073-145888267	0.806
2_MACS_peak_16946_lociStitched	chr4(.):146018858-146020071	1.9399
2_MACS_peak_16948_lociStitched	chr4(.):146100543-146102242	2.0618
1_MACS_peak_16950_lociStitched	chr4(.):146402468-146404065	2.6761
1_MACS_peak_16951_lociStitched	chr4(.):146539999-146540546	1.6772
3_MACS_peak_16952_lociStitched	chr4(.):146857693-146859148	0.7651
1_MACS_peak_16955_lociStitched	chr4(.):147096824-147097322	1.7324
2_MACS_peak_16956_lociStitched	chr4(.):147442309-147444171	2.2108
1_MACS_peak_16958_lociStitched	chr4(.):148538520-148538877	1.0046
2_MACS_peak_16959_lociStitched	chr4(.):148604724-148605779	1.5603
2_MACS_peak_16961_lociStitched	chr4(.):148652104-148654308	3.0048
1_MACS_peak_16963_lociStitched	chr4(.):150913542-150913814	0.6588
1_MACS_peak_16964_lociStitched	chr4(.):150914562-150915305	1.4998
2_MACS_peak_16965_lociStitched	chr4(.):150918616-150919097	0.8143
1_MACS_peak_16967_lociStitched	chr4(.):150999633-151000067	1.0408
2_MACS_peak_16968_lociStitched	chr4(.):151936387-151937683	1.6413
1_MACS_peak_16970_lociStitched	chr4(.):152020820-152021516	1.5308
1_MACS_peak_16971_lociStitched	chr4(.):152681968-152682146	0.6171
2_MACS_peak_16972_lociStitched	chr4(.):153456422-153458321	1.8395
1_MACS_peak_16974_lociStitched	chr4(.):153701054-153701489	1.0075
1_MACS_peak_16975_lociStitched	chr4(.):154265821-154266269	1.6886
2_MACS_peak_16976_lociStitched	chr4(.):154387002-154388066	1.0529
1_MACS_peak_16978_lociStitched	chr4(.):154837562-154837786	0.5363
1_MACS_peak_16979_lociStitched	chr4(.):155471095-155471454	1.2788
2_MACS_peak_16980_lociStitched	chr4(.):156588145-156589132	0.9499
1_MACS_peak_16982_lociStitched	chr4(.):156874735-156875221	1.4121
1_MACS_peak_16983_lociStitched	chr4(.):159593445-159593811	1.0672
2_MACS_peak_16984_lociStitched	chr4(.):159644072-159644816	1.0123
1_MACS_peak_16986_lociStitched	chr4(.):161747393-161747623	0.642
2_MACS_peak_16987_lociStitched	chr4(.):164087325-164088430	1.5678
2_MACS_peak_16989_lociStitched	chr4(.):164415228-164416443	1.9684
1_MACS_peak_16991_lociStitched	chr4(.):166033303-166034035	2.0815
1_MACS_peak_16992_lociStitched	chr4(.):166128827-166129181	1.2317
1_MACS_peak_16993_lociStitched	chr4(.):166248212-166248438	0.6981
1_MACS_peak_16994_lociStitched	chr4(.):169930724-169931328	1.5193
1_MACS_peak_16995_lociStitched	chr4(.):170533350-170533800	1.6368
2_MACS_peak_16996_lociStitched	chr4(.):170540799-170542101	1.24
3_MACS_peak_16998_lociStitched	chr4(.):174089647-174090839	1.1598
2_MACS_peak_17001_lociStitched	chr4(.):174254524-174256454	1.6345
1_MACS_peak_17003_lociStitched	chr4(.):174291185-174291622	0.935
1_MACS_peak_17004_lociStitched	chr4(.):174292653-174293120	0.8522
1_MACS_peak_17005_lociStitched	chr4(.):175204414-175205432	3.1518
1_MACS_peak_17006_lociStitched	chr4(.):175849488-175849716	0.6294
1_MACS_peak_17007_lociStitched	chr4(.):175968986-175969232	0.7748
1_MACS_peak_17008_lociStitched	chr4(.):177241042-177242101	2.6176
1_MACS_peak_17009_lociStitched	chr4(.):180979551-180979745	0.5524
3_MACS_peak_17010_lociStitched	chr4(.):181595432-181597630	1.136
1_MACS_peak_17013_lociStitched	chr4(.):181654955-181655412	1.2224
2_MACS_peak_17014_lociStitched	chr4(.):183837884-183839192	1.8317
1_MACS_peak_17016_lociStitched	chr4(.):184319575-184319848	0.7382
2_MACS_peak_17017_lociStitched	chr4(.):184365065-184366605	1.694
3_MACS_peak_17019_lociStitched	chr4(.):184424900-184427537	1.7974
1_MACS_peak_17022_lociStitched	chr4(.):184521082-184521399	0.99
2_MACS_peak_17023_lociStitched	chr4(.):184579829-184580740	1.204
1_MACS_peak_17025_lociStitched	chr4(.):184643839-184644319	1.3836
1_MACS_peak_17026_lociStitched	chr4(.):185187019-185187510	1.1792
1_MACS_peak_17027_lociStitched	chr4(.):185203271-185203553	0.8012
1_MACS_peak_17028_lociStitched	chr4(.):185204509-185205785	2.1095
2_MACS_peak_17029_lociStitched	chr4(.):185208986-185210430	0.922
4_MACS_peak_17031_lociStitched	chr4(.):185303597-185305450	0.8323
1_MACS_peak_17035_lociStitched	chr4(.):185330661-185330920	0.7289
1_MACS_peak_17036_lociStitched	chr4(.):185331486-185331807	0.8471
1_MACS_peak_17037_lociStitched	chr4(.):185341714-185342218	1.2284
1_MACS_peak_17038_lociStitched	chr4(.):185343171-185343499	1.1171
1_MACS_peak_17039_lociStitched	chr4(.):185374743-185374980	0.8947
1_MACS_peak_17040_lociStitched	chr4(.):185393807-185395334	1.9451
1_MACS_peak_17041_lociStitched	chr4(.):185395925-185396696	1.6012
1_MACS_peak_17042_lociStitched	chr4(.):185458715-185459058	1.1618
1_MACS_peak_17043_lociStitched	chr4(.):185570049-185570380	1.1638
1_MACS_peak_17044_lociStitched	chr4(.):185654767-185655328	1.5857
3_MACS_peak_17045_lociStitched	chr4(.):185667750-185669291	1.0012
1_MACS_peak_17048_lociStitched	chr4(.):185746469-185747090	1.6265
1_MACS_peak_17049_lociStitched	chr4(.):186124652-186125227	2.0229
1_MACS_peak_17050_lociStitched	chr4(.):186130627-186131526	1.7024
2_MACS_peak_17051_lociStitched	chr4(.):186316837-186318354	2.2138
1_MACS_peak_17053_lociStitched	chr4(.):186346641-186347471	3.6151
2_MACS_peak_17054_lociStitched	chr4(.):187025922-187026775	1.1894
2_MACS_peak_17056_lociStitched	chr4(.):187111885-187113224	1.5732
1_MACS_peak_17058_lociStitched	chr4(.):188735940-188736275	0.9136
1_MACS_peak_17059_lociStitched	chr4(.):189659525-189659820	0.9351
3_MACS_peak_17060_lociStitched	chr4(.):189897136-189899621	1.3767
3_MACS_peak_17063_lociStitched	chr4(.):189906308-189908826	1.5219
1_MACS_peak_17066_lociStitched	chr4(.):189914332-189914581	0.7615
1_MACS_peak_17067_lociStitched	chr4(.):189915400-189915941	1.1237
1_MACS_peak_17068_lociStitched	chr4(.):189953805-189954323	1.3979
3_MACS_peak_17069_lociStitched	chr4(.):190805279-190806791	1.3509
2_MACS_peak_17072_lociStitched	chr4(.):190861487-190862538	1.4546
2_MACS_peak_17074_lociStitched	chr4(.):190970311-190971024	1.678
1_MACS_peak_17076_lociStitched	chr5(.):9981-11824	3.1553
1_MACS_peak_17077_lociStitched	chr5(.):29631-30133	1.0009
2_MACS_peak_17078_lociStitched	chr5(.):91469-92809	1.9407
2_MACS_peak_17080_lociStitched	chr5(.):102634-103448	1.1819
1_MACS_peak_17082_lociStitched	chr5(.):128762-129049	0.7677
1_MACS_peak_17083_lociStitched	chr5(.):188886-192538	3.5075
2_MACS_peak_17084_lociStitched	chr5(.):217889-219965	3.6938
2_MACS_peak_17086_lociStitched	chr5(.):270992-272404	2.0869
1_MACS_peak_17088_lociStitched	chr5(.):373394-374542	2.2137
1_MACS_peak_17089_lociStitched	chr5(.):423983-425836	5.4727
1_MACS_peak_17090_lociStitched	chr5(.):442677-444163	2.8282
2_MACS_peak_17091_lociStitched	chr5(.):472300-473904	3.1318
1_MACS_peak_17093_lociStitched	chr5(.):606854-607590	1.5174
2_MACS_peak_17094_lociStitched	chr5(.):611857-612904	1.9637
2_MACS_peak_17096_lociStitched	chr5(.):672436-673499	0.7929
2_MACS_peak_17098_lociStitched	chr5(.):692953-694203	1.5362
1_MACS_peak_17100_lociStitched	chr5(.):784007-785663	1.9466
1_MACS_peak_17101_lociStitched	chr5(.):892088-894014	3.7476
1_MACS_peak_17102_lociStitched	chr5(.):1003772-1005823	3.1296
4_MACS_peak_17103_lociStitched	chr5(.):1006376-1010267	2.1104
2_MACS_peak_17107_lociStitched	chr5(.):1111161-1114269	2.3612
2_MACS_peak_17109_lociStitched	chr5(.):1118361-1119352	1.3069
3_MACS_peak_17111_lociStitched	chr5(.):1129282-1132050	2.2074
1_MACS_peak_17114_lociStitched	chr5(.):1134286-1134641	0.9969
3_MACS_peak_17115_lociStitched	chr5(.):1166883-1168433	1.1749
1_MACS_peak_17118_lociStitched	chr5(.):1294714-1295242	1.4698
1_MACS_peak_17119_lociStitched	chr5(.):1313293-1317809	2.7042
2_MACS_peak_17120_lociStitched	chr5(.):1344528-1345695	1.6931
1_MACS_peak_17122_lociStitched	chr5(.):1385943-1387733	3.5542
1_MACS_peak_17123_lociStitched	chr5(.):1399535-1402163	1.7371
1_MACS_peak_17124_lociStitched	chr5(.):1497068-1497794	1.5788
1_MACS_peak_17125_lociStitched	chr5(.):1523078-1524809	2.2835
1_MACS_peak_17126_lociStitched	chr5(.):1555853-1556311	1.336
1_MACS_peak_17127_lociStitched	chr5(.):1594389-1594594	1.1239
1_MACS_peak_17128_lociStitched	chr5(.):1633491-1634535	2.2234
3_MACS_peak_17129_lociStitched	chr5(.):1792261-1793784	1.1435
1_MACS_peak_17132_lociStitched	chr5(.):1799382-1800744	2.459
1_MACS_peak_17133_lociStitched	chr5(.):1801463-1802149	4.0801
1_MACS_peak_17134_lociStitched	chr5(.):1930663-1931838	2.5245
1_MACS_peak_17135_lociStitched	chr5(.):1962004-1962220	0.7504
1_MACS_peak_17136_lociStitched	chr5(.):1973472-1973899	1.0041
2_MACS_peak_17137_lociStitched	chr5(.):1974901-1975914	1.4767
1_MACS_peak_17139_lociStitched	chr5(.):2000815-2001430	1.3577
2_MACS_peak_17140_lociStitched	chr5(.):2428825-2430893	1.6119
1_MACS_peak_17142_lociStitched	chr5(.):2432216-2432648	1.0259
2_MACS_peak_17143_lociStitched	chr5(.):2441824-2443376	1.389
1_MACS_peak_17145_lociStitched	chr5(.):2689011-2689255	1.0707
1_MACS_peak_17146_lociStitched	chr5(.):2756035-2756955	1.3571
2_MACS_peak_17147_lociStitched	chr5(.):2762159-2763381	0.9965
1_MACS_peak_17149_lociStitched	chr5(.):2776660-2777497	2.3071
2_MACS_peak_17150_lociStitched	chr5(.):3127734-3128717	1.2707
1_MACS_peak_17152_lociStitched	chr5(.):3202770-3203060	0.846
1_MACS_peak_17153_lociStitched	chr5(.):3392460-3392732	0.6861
1_MACS_peak_17154_lociStitched	chr5(.):3661876-3662404	1.429
2_MACS_peak_17155_lociStitched	chr5(.):3683936-3685407	2.0297
1_MACS_peak_17157_lociStitched	chr5(.):5421841-5423379	3.568
2_MACS_peak_17158_lociStitched	chr5(.):5612144-5614295	1.8131
1_MACS_peak_17160_lociStitched	chr5(.):5751959-5753090	1.418
1_MACS_peak_17161_lociStitched	chr5(.):6378175-6378677	1.6199
1_MACS_peak_17162_lociStitched	chr5(.):6632760-6633747	3.1104
2_MACS_peak_17163_lociStitched	chr5(.):6712430-6714306	2.1064
2_MACS_peak_17165_lociStitched	chr5(.):7868840-7869711	1.3122
1_MACS_peak_17167_lociStitched	chr5(.):9363395-9363604	0.8161
1_MACS_peak_17168_lociStitched	chr5(.):9597113-9597425	0.6751
3_MACS_peak_17169_lociStitched	chr5(.):10249495-10251018	1.9469
1_MACS_peak_17172_lociStitched	chr5(.):10288867-10289257	0.9884
3_MACS_peak_17173_lociStitched	chr5(.):10352653-10355155	2.7578
1_MACS_peak_17176_lociStitched	chr5(.):10760682-10761430	2.1018
1_MACS_peak_17177_lociStitched	chr5(.):11526018-11526391	1.1031
1_MACS_peak_17178_lociStitched	chr5(.):12574191-12575135	1.113
1_MACS_peak_17179_lociStitched	chr5(.):12660282-12661234	1.1661
4_MACS_peak_17180_lociStitched	chr5(.):14143226-14148045	1.787
2_MACS_peak_17184_lociStitched	chr5(.):14149150-14149911	0.7759
3_MACS_peak_17186_lociStitched	chr5(.):14153250-14154581	1.0437
4_MACS_peak_17189_lociStitched	chr5(.):14156855-14159959	1.2246
1_MACS_peak_17193_lociStitched	chr5(.):14167693-14167976	0.7049
1_MACS_peak_17194_lociStitched	chr5(.):14168937-14169182	0.881
2_MACS_peak_17195_lociStitched	chr5(.):14170034-14171029	0.7515
3_MACS_peak_17197_lociStitched	chr5(.):14172844-14174667	1.2174
1_MACS_peak_17200_lociStitched	chr5(.):14179019-14179250	0.8633
1_MACS_peak_17201_lociStitched	chr5(.):14182295-14182509	0.6982
2_MACS_peak_17202_lociStitched	chr5(.):14184855-14185811	0.9675
1_MACS_peak_17204_lociStitched	chr5(.):14186406-14186588	0.6392
1_MACS_peak_17205_lociStitched	chr5(.):14203947-14204293	0.8579
1_MACS_peak_17206_lociStitched	chr5(.):14207484-14207699	0.4791
1_MACS_peak_17207_lociStitched	chr5(.):14208442-14209034	1.1929
1_MACS_peak_17208_lociStitched	chr5(.):14209876-14210662	1.2431
4_MACS_peak_17209_lociStitched	chr5(.):14211952-14214977	1.3461
4_MACS_peak_17213_lociStitched	chr5(.):14216899-14219946	1.5899
1_MACS_peak_17217_lociStitched	chr5(.):14220514-14220727	0.4943
1_MACS_peak_17218_lociStitched	chr5(.):14224664-14224905	0.6781
1_MACS_peak_17219_lociStitched	chr5(.):14225796-14226248	1.2123
1_MACS_peak_17220_lociStitched	chr5(.):14226760-14227261	0.9663
1_MACS_peak_17221_lociStitched	chr5(.):14228028-14228388	1.0685
2_MACS_peak_17222_lociStitched	chr5(.):14236947-14237506	0.8364
1_MACS_peak_17224_lociStitched	chr5(.):14238225-14238756	0.9735
1_MACS_peak_17225_lociStitched	chr5(.):14239794-14240404	1.4709
6_MACS_peak_17226_lociStitched	chr5(.):14241093-14245147	0.9746
1_MACS_peak_17232_lociStitched	chr5(.):14246598-14246985	1.0427
1_MACS_peak_17233_lociStitched	chr5(.):14248522-14248954	1.106
3_MACS_peak_17234_lociStitched	chr5(.):14250004-14251717	1.0965
1_MACS_peak_17237_lociStitched	chr5(.):14263656-14264007	0.984
2_MACS_peak_17238_lociStitched	chr5(.):14581904-14582577	1.1509
1_MACS_peak_17240_lociStitched	chr5(.):14664255-14665357	1.5372
2_MACS_peak_17241_lociStitched	chr5(.):14810154-14811653	1.3437
1_MACS_peak_17243_lociStitched	chr5(.):14872151-14872538	1.3729
2_MACS_peak_17244_lociStitched	chr5(.):16465553-16466503	1.0281
1_MACS_peak_17246_lociStitched	chr5(.):19161537-19161740	0.466
1_MACS_peak_17247_lociStitched	chr5(.):21107700-21107910	0.6611
1_MACS_peak_17248_lociStitched	chr5(.):21341578-21341905	0.9683
3_MACS_peak_17249_lociStitched	chr5(.):24363463-24365778	1.5612
3_MACS_peak_17252_lociStitched	chr5(.):25444981-25446187	0.7754
3_MACS_peak_17255_lociStitched	chr5(.):25448677-25449689	0.9771
1_MACS_peak_17258_lociStitched	chr5(.):25451613-25451925	0.968
1_MACS_peak_17259_lociStitched	chr5(.):25963025-25963333	0.8554
1_MACS_peak_17260_lociStitched	chr5(.):27464064-27464324	0.8938
4_MACS_peak_17261_lociStitched	chr5(.):27465549-27467575	0.9535
1_MACS_peak_17265_lociStitched	chr5(.):27468297-27468555	0.6935
5_MACS_peak_17266_lociStitched	chr5(.):27471165-27474177	1.7606
1_MACS_peak_17271_lociStitched	chr5(.):30874263-30874478	0.9455
1_MACS_peak_17272_lociStitched	chr5(.):30878240-30878828	1.3178
4_MACS_peak_17273_lociStitched	chr5(.):30917409-30918860	0.96
1_MACS_peak_17277_lociStitched	chr5(.):31532616-31532850	0.6679
1_MACS_peak_17278_lociStitched	chr5(.):32173523-32175008	2.9752
2_MACS_peak_17279_lociStitched	chr5(.):32312431-32313663	0.9317
1_MACS_peak_17281_lociStitched	chr5(.):32444116-32444851	1.6845
1_MACS_peak_17282_lociStitched	chr5(.):32531337-32531804	1.0455
1_MACS_peak_17283_lociStitched	chr5(.):32538381-32538813	1.4533
1_MACS_peak_17284_lociStitched	chr5(.):32573868-32574100	0.5158
1_MACS_peak_17285_lociStitched	chr5(.):32582876-32583272	1.0948
1_MACS_peak_17286_lociStitched	chr5(.):32584052-32584518	1.0405
1_MACS_peak_17287_lociStitched	chr5(.):32585645-32586466	3.3985
2_MACS_peak_17288_lociStitched	chr5(.):33440413-33441632	1.2242
1_MACS_peak_17290_lociStitched	chr5(.):34007917-34008150	0.6154
1_MACS_peak_17291_lociStitched	chr5(.):34244965-34245385	1.9509
2_MACS_peak_17292_lociStitched	chr5(.):34915384-34916275	1.1373
1_MACS_peak_17294_lociStitched	chr5(.):34929899-34930486	1.8923
1_MACS_peak_17295_lociStitched	chr5(.):36151567-36152020	1.1127
2_MACS_peak_17296_lociStitched	chr5(.):36241363-36242754	1.7126
2_MACS_peak_17298_lociStitched	chr5(.):36876336-36877633	1.2686
1_MACS_peak_17300_lociStitched	chr5(.):37370533-37371214	2.0163
1_MACS_peak_17301_lociStitched	chr5(.):37379435-37379785	1.0856
1_MACS_peak_17302_lociStitched	chr5(.):37436686-37436935	0.8368
1_MACS_peak_17303_lociStitched	chr5(.):39073548-39075377	3.0354
1_MACS_peak_17304_lociStitched	chr5(.):40679480-40679903	1.2071
1_MACS_peak_17305_lociStitched	chr5(.):40755555-40756021	1.3458
1_MACS_peak_17306_lociStitched	chr5(.):40797700-40798349	2.3885
2_MACS_peak_17307_lociStitched	chr5(.):40834200-40836416	1.8328
1_MACS_peak_17309_lociStitched	chr5(.):41869833-41870756	1.5122
2_MACS_peak_17310_lociStitched	chr5(.):41903644-41905109	1.6323
1_MACS_peak_17312_lociStitched	chr5(.):41924925-41925928	2.5409
1_MACS_peak_17313_lociStitched	chr5(.):42811924-42812334	1.1689
1_MACS_peak_17314_lociStitched	chr5(.):42949665-42949972	0.8624
1_MACS_peak_17315_lociStitched	chr5(.):42950920-42951507	1.8484
2_MACS_peak_17316_lociStitched	chr5(.):42991510-42995096	2.5648
2_MACS_peak_17318_lociStitched	chr5(.):43007166-43010700	2.3724
4_MACS_peak_17320_lociStitched	chr5(.):43017491-43020865	1.8751
1_MACS_peak_17324_lociStitched	chr5(.):43038344-43038745	1.3172
3_MACS_peak_17325_lociStitched	chr5(.):43039641-43043642	2.6263
1_MACS_peak_17328_lociStitched	chr5(.):43064532-43064958	1.5583
1_MACS_peak_17329_lociStitched	chr5(.):43065526-43067632	2.7117
2_MACS_peak_17330_lociStitched	chr5(.):43120488-43122345	3.923
2_MACS_peak_17332_lociStitched	chr5(.):43313071-43314267	1.4619
2_MACS_peak_17334_lociStitched	chr5(.):43483143-43484918	2.9692
1_MACS_peak_17336_lociStitched	chr5(.):43556269-43557563	3.7214
2_MACS_peak_17337_lociStitched	chr5(.):43601667-43603979	2.2057
1_MACS_peak_17339_lociStitched	chr5(.):44809003-44809864	2.8274
1_MACS_peak_17340_lociStitched	chr5(.):44875891-44876368	1.3057
1_MACS_peak_17341_lociStitched	chr5(.):44900917-44901264	0.9627
1_MACS_peak_17342_lociStitched	chr5(.):49724641-49724912	1.0045
1_MACS_peak_17343_lociStitched	chr5(.):49726720-49727218	1.0348
1_MACS_peak_17344_lociStitched	chr5(.):49736049-49737797	2.5952
1_MACS_peak_17345_lociStitched	chr5(.):49962121-49964300	2.9157
1_MACS_peak_17346_lociStitched	chr5(.):51226966-51227371	0.8225
1_MACS_peak_17347_lociStitched	chr5(.):52095841-52096970	2.576
2_MACS_peak_17348_lociStitched	chr5(.):52405194-52406080	1.0542
1_MACS_peak_17350_lociStitched	chr5(.):52856441-52856929	1.8524
1_MACS_peak_17351_lociStitched	chr5(.):53813493-53814185	3.1906
3_MACS_peak_17352_lociStitched	chr5(.):53941779-53943454	1.568
1_MACS_peak_17355_lociStitched	chr5(.):53947186-53947637	1.6739
3_MACS_peak_17356_lociStitched	chr5(.):54038239-54041506	1.6857
2_MACS_peak_17359_lociStitched	chr5(.):54048757-54049539	1.256
1_MACS_peak_17361_lociStitched	chr5(.):54469277-54469551	0.821
1_MACS_peak_17362_lociStitched	chr5(.):54603018-54604343	3.0559
2_MACS_peak_17363_lociStitched	chr5(.):55290059-55291499	2.2522
1_MACS_peak_17365_lociStitched	chr5(.):55376326-55376652	0.8408
2_MACS_peak_17366_lociStitched	chr5(.):55437722-55440068	1.4026
1_MACS_peak_17368_lociStitched	chr5(.):55443569-55444474	1.5992
1_MACS_peak_17369_lociStitched	chr5(.):55448248-55448517	0.9008
2_MACS_peak_17370_lociStitched	chr5(.):55710262-55711771	1.8183
1_MACS_peak_17372_lociStitched	chr5(.):55776695-55777289	1.26
2_MACS_peak_17373_lociStitched	chr5(.):55883909-55886256	2.9734
1_MACS_peak_17375_lociStitched	chr5(.):55936826-55937130	0.7652
1_MACS_peak_17376_lociStitched	chr5(.):55963884-55966792	2.8215
2_MACS_peak_17377_lociStitched	chr5(.):55976721-55977917	1.0984
1_MACS_peak_17379_lociStitched	chr5(.):55979407-55980266	1.8032
2_MACS_peak_17380_lociStitched	chr5(.):55981220-55985130	2.886
1_MACS_peak_17382_lociStitched	chr5(.):55989862-55990352	1.1103
5_MACS_peak_17383_lociStitched	chr5(.):55991921-55995904	1.6567
1_MACS_peak_17388_lociStitched	chr5(.):56029931-56030235	0.8962
1_MACS_peak_17389_lociStitched	chr5(.):56032171-56032553	1.196
1_MACS_peak_17390_lociStitched	chr5(.):56110007-56113460	5.1393
2_MACS_peak_17391_lociStitched	chr5(.):56204822-56206479	1.6162
1_MACS_peak_17393_lociStitched	chr5(.):56247171-56247993	2.2949
