#MM Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM.1S.H3K27ac_ROSE/MM_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM.1S.jin.bam
#Using cutoff of 6466.383 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM.1S.jin.bam	enhancerRank	isSuperStretch
1_MACS_peak_30157_lociStitched	chr8	65543082	65543548	1	467	310.4026	19686	0
1_MACS_peak_12653_lociStitched	chr17	39992108	39992562	1	455	424.263	19687	0
1_MACS_peak_16261_lociStitched	chr2	48757237	48757694	1	458	398.6868	19688	0
1_MACS_peak_7231_lociStitched	chr12	67712964	67713431	1	468	297.2922	19689	0
1_MACS_peak_23682_lociStitched	chr4	122791156	122791623	1	468	296.1247	19690	0
1_MACS_peak_32905_lociStitched	chrX	118629863	118630326	1	464	340.2587	19691	0
1_MACS_peak_25129_lociStitched	chr5	126098214	126098686	1	473	226.5128	19692	0
1_MACS_peak_30099_lociStitched	chr8	59101716	59102177	1	462	359.2112	19693	0
1_MACS_peak_14929_lociStitched	chr19	17830232	17830682	1	451	451.305	19694	0
1_MACS_peak_19446_lociStitched	chr21	25800942	25801398	1	457	402.5568	19695	0
1_MACS_peak_33109_lociStitched	chrX	152372435	152372901	1	467	302.9466	19696	0
1_MACS_peak_25800_lociStitched	chr5	179060973	179061437	1	465	324.4288	19697	0
1_MACS_peak_1201_lociStitched	chr1	68027574	68028033	1	460	374.4063	19698	0
1_MACS_peak_28508_lociStitched	chr7	72505257	72505721	1	465	323.6864	19699	0
1_MACS_peak_4618_lociStitched	chr10	129948414	129948809	1	396	745.286	19700	0
1_MACS_peak_15256_lociStitched	chr19	42038351	42038810	1	460	373.5342	19701	0
1_MACS_peak_2086_lociStitched	chr1	158966453	158966912	1	460	372.8916	19702	0
1_MACS_peak_14382_lociStitched	chr19	1568486	1568952	1	467	299.5914	19703	0
1_MACS_peak_28189_lociStitched	chr7	37247665	37248133	1	469	274.7628	19704	0
1_MACS_peak_17323_lociStitched	chr2	141536974	141537435	1	462	353.1721	19705	0
1_MACS_peak_4663_lociStitched	chr11	187589	188050	1	462	353.1721	19706	0
1_MACS_peak_8122_lociStitched	chr13	40962988	40963453	1	466	310.2945	19707	0
1_MACS_peak_8870_lociStitched	chr14	68282943	68283398	1	456	407.498	19708	0
1_MACS_peak_3799_lociStitched	chr10	59706197	59706658	1	462	352.3884	19709	0
1_MACS_peak_28578_lociStitched	chr7	75268621	75269077	1	457	398.4528	19710	0
1_MACS_peak_18564_lociStitched	chr20	16062480	16062937	1	458	389.5468	19711	0
1_MACS_peak_18069_lociStitched	chr2	227580280	227580736	1	457	398.2704	19712	0
1_MACS_peak_32982_lociStitched	chrX	130036779	130037234	1	456	406.6335	19713	0
1_MACS_peak_2383_lociStitched	chr1	180198516	180198979	1	464	330.5357	19714	0
1_MACS_peak_18514_lociStitched	chr20	9368468	9368930	1	463	339.7548	19715	0
1_MACS_peak_27426_lociStitched	chr6	132272087	132272549	1	463	339.7086	19716	0
1_MACS_peak_21879_lociStitched	chr3	128393319	128393786	1	468	282.8619	19717	0
1_MACS_peak_11145_lociStitched	chr16	29822725	29823144	1	420	635.2459	19718	0
1_MACS_peak_6737_lociStitched	chr12	28406107	28406558	1	452	437.1994	19719	0
1_MACS_peak_6821_lociStitched	chr12	34175385	34175835	1	451	444.735	19720	0
1_MACS_peak_8986_lociStitched	chr14	79216263	79216727	1	465	316.5408	19721	0
1_MACS_peak_8759_lociStitched	chr14	54080521	54080973	1	453	428.4508	19722	0
1_MACS_peak_10266_lociStitched	chr15	84661438	84661901	1	464	326.3224	19723	0
1_MACS_peak_21742_lociStitched	chr3	119361714	119362179	1	466	303.5985	19724	0
1_MACS_peak_31896_lociStitched	chr9	129687673	129688137	1	465	314.2672	19725	0
1_MACS_peak_30951_lociStitched	chr9	7237952	7238415	1	464	323.6833	19726	0
1_MACS_peak_23569_lociStitched	chr4	106931521	106931981	1	461	354.522	19727	0
1_MACS_peak_10401_lociStitched	chr15	91440040	91440500	1	461	354.384	19728	0
1_MACS_peak_17757_lociStitched	chr2	198650891	198651347	1	457	391.6584	19729	0
1_MACS_peak_32542_lociStitched	chrX	48595793	48596220	1	428	589.9859	19730	0
1_MACS_peak_28696_lociStitched	chr7	92051173	92051638	1	466	299.181	19731	0
1_MACS_peak_20452_lociStitched	chr22	42310644	42311108	1	465	310.6016	19732	0
1_MACS_peak_31458_lociStitched	chr9	93720684	93721144	1	461	352.866	19733	0
1_MACS_peak_18753_lociStitched	chr20	31442855	31443322	1	468	273.9889	19734	0
1_MACS_peak_17090_lociStitched	chr2	112788097	112788559	1	463	331.5774	19735	0
1_MACS_peak_24822_lociStitched	chr5	86409200	86409655	1	456	396.8055	19736	0
1_MACS_peak_31307_lociStitched	chr9	75250466	75250924	1	459	369.0564	19737	0
1_MACS_peak_6764_lociStitched	chr12	31332674	31333113	1	440	515.5616	19738	0
1_MACS_peak_7851_lociStitched	chr12	122110753	122111217	1	465	306.704	19739	0
1_MACS_peak_4896_lociStitched	chr11	12860265	12860730	1	466	294.5775	19740	0
1_MACS_peak_20561_lociStitched	chr22	47396749	47397202	1	454	412.9095	19741	0
1_MACS_peak_19043_lociStitched	chr20	44749812	44750274	1	463	327.789	19742	0
1_MACS_peak_32579_lociStitched	chrX	51230262	51230720	1	459	368.003	19743	0
1_MACS_peak_9110_lociStitched	chr14	93319197	93319662	1	466	293.322	19744	0
1_MACS_peak_25729_lociStitched	chr5	175402586	175403051	1	466	293.229	19745	0
1_MACS_peak_24019_lociStitched	chr4	185185022	185185480	1	459	367.4534	19746	0
1_MACS_peak_30455_lociStitched	chr8	107281884	107282343	1	460	357.3315	19747	0
1_MACS_peak_30201_lociStitched	chr8	70906443	70906896	1	454	411.1881	19748	0
1_MACS_peak_27359_lociStitched	chr6	126035968	126036437	1	470	237.7361	19749	0
1_MACS_peak_12633_lociStitched	chr17	38754704	38755172	1	469	251.2224	19750	0
1_MACS_peak_4903_lociStitched	chr11	14292434	14292898	1	465	302.2496	19751	0
1_MACS_peak_24901_lociStitched	chr5	93967528	93967996	1	469	250.4736	19752	0
1_MACS_peak_3629_lociStitched	chr10	34493088	34493549	1	462	334.3633	19753	0
1_MACS_peak_20812_lociStitched	chr3	16306672	16307108	1	437	530.9608	19754	0
1_MACS_peak_8397_lociStitched	chr13	100150998	100151455	1	458	372.6835	19755	0
1_MACS_peak_8295_lociStitched	chr13	77390749	77391212	1	464	310.7656	19756	0
1_MACS_peak_31171_lociStitched	chr9	40791658	40792119	1	462	332.0583	19757	0
1_MACS_peak_21476_lociStitched	chr3	72474167	72474625	1	459	362.2322	19758	0
1_MACS_peak_10761_lociStitched	chr16	9226985	9227400	1	416	645.408	19759	0
1_MACS_peak_26952_lociStitched	chr6	87755673	87756100	1	428	582.8123	19760	0
1_MACS_peak_10934_lociStitched	chr16	17463638	17464099	1	462	330.6753	19761	0
1_MACS_peak_31324_lociStitched	chr9	77786058	77786518	1	461	340.722	19762	0
1_MACS_peak_1654_lociStitched	chr1	142559725	142560186	1	462	329.8916	19763	0
1_MACS_peak_31955_lociStitched	chr9	131133636	131134062	1	427	587.2836	19764	0
1_MACS_peak_29543_lociStitched	chr7	158988258	158988695	1	438	522.0839	19765	0
1_MACS_peak_26840_lociStitched	chr6	69285747	69286208	1	462	329.4767	19766	0
1_MACS_peak_11469_lociStitched	chr16	67578384	67578847	1	464	305.7652	19767	0
1_MACS_peak_21489_lociStitched	chr3	73616988	73617449	1	462	327.7249	19768	0
1_MACS_peak_22249_lociStitched	chr3	166190093	166190548	1	456	385.476	19769	0
1_MACS_peak_23631_lociStitched	chr4	114068111	114068564	1	454	402.7623	19770	0
1_MACS_peak_19406_lociStitched	chr21	15588562	15589027	1	466	278.1165	19771	0
1_MACS_peak_3251_lociStitched	chr1	249100041	249100483	1	443	485.316	19772	0
1_MACS_peak_4689_lociStitched	chr11	642571	643019	1	449	440.9664	19773	0
1_MACS_peak_21727_lociStitched	chr3	117800063	117800518	1	456	381.472	19774	0
1_MACS_peak_25054_lociStitched	chr5	114036759	114037221	1	463	310.4178	19775	0
1_MACS_peak_28255_lociStitched	chr7	43795666	43796124	1	459	352.5226	19776	0
1_MACS_peak_9133_lociStitched	chr14	94811878	94812323	1	446	461.198	19777	0
1_MACS_peak_25056_lociStitched	chr5	114545282	114545745	1	464	296.9219	19778	0
1_MACS_peak_24270_lociStitched	chr5	10307634	10308090	1	457	369.9072	19779	0
1_MACS_peak_20156_lociStitched	chr22	32813208	32813665	1	458	360.3445	19780	0
1_MACS_peak_12246_lociStitched	chr17	20895989	20896445	1	457	369.588	19781	0
1_MACS_peak_30829_lociStitched	chr8	145504891	145505353	1	463	307.461	19782	0
1_MACS_peak_13890_lociStitched	chr18	22935540	22935987	1	448	444.4074	19783	0
1_MACS_peak_17094_lociStitched	chr2	112823115	112823572	1	458	358.3337	19784	0
1_MACS_peak_23118_lociStitched	chr4	43562446	43562878	1	433	545.0976	19785	0
1_MACS_peak_4983_lociStitched	chr11	20234838	20235292	1	455	385.673	19786	0
1_MACS_peak_82_lociStitched	chr1	3773325	3773782	1	458	357.0998	19787	0
1_MACS_peak_26876_lociStitched	chr6	75613444	75613901	1	458	355.4089	19788	0
1_MACS_peak_25954_lociStitched	chr6	6811163	6811626	1	464	290.301	19789	0
1_MACS_peak_20726_lociStitched	chr3	11765954	11766415	1	462	313.4339	19790	0
1_MACS_peak_3514_lociStitched	chr10	22632958	22633411	1	454	391.7997	19791	0
1_MACS_peak_7802_lociStitched	chr12	120875875	120876319	1	445	463.092	19792	0
1_MACS_peak_29830_lociStitched	chr8	27245896	27246340	1	445	462.9588	19793	0
1_MACS_peak_8840_lociStitched	chr14	65568647	65569106	1	460	333.5094	19794	0
1_MACS_peak_4170_lociStitched	chr10	93556183	93556635	1	453	399.0256	19795	0
1_MACS_peak_16772_lociStitched	chr2	96782365	96782834	1	470	199.1374	19796	0
1_MACS_peak_9012_lociStitched	chr14	81946674	81947137	1	464	286.3655	19797	0
1_MACS_peak_8743_lociStitched	chr14	52313704	52314168	1	465	273.6672	19798	0
1_MACS_peak_28200_lociStitched	chr7	37685123	37685585	1	463	297.6666	19799	0
1_MACS_peak_17691_lociStitched	chr2	192489520	192489978	1	459	341.21	19800	0
1_MACS_peak_28936_lociStitched	chr7	104770484	104770949	1	466	258.726	19801	0
1_MACS_peak_19734_lociStitched	chr21	45369110	45369549	1	440	495.631	19802	0
1_MACS_peak_26464_lociStitched	chr6	33421831	33422281	1	451	413.82	19803	0
1_MACS_peak_23722_lociStitched	chr4	129314530	129314963	1	434	534.0622	19804	0
1_MACS_peak_2507_lociStitched	chr1	192911270	192911721	1	452	404.9078	19805	0
1_MACS_peak_25329_lociStitched	chr5	140890422	140890867	1	446	452.0755	19806	0
1_MACS_peak_21311_lociStitched	chr3	53921094	53921552	1	459	337.775	19807	0
1_MACS_peak_1693_lociStitched	chr1	144960872	144961312	1	441	486.112	19808	0
1_MACS_peak_15433_lociStitched	chr19	48826700	48827156	1	457	355.5432	19809	0
1_MACS_peak_27013_lociStitched	chr6	90074369	90074834	1	466	251.7045	19810	0
1_MACS_peak_21083_lociStitched	chr3	45735931	45736397	1	467	236.5416	19811	0
1_MACS_peak_30033_lociStitched	chr8	43132070	43132530	1	461	313.214	19812	0
1_MACS_peak_33016_lociStitched	chrX	132548955	132549400	1	446	448.649	19813	0
1_MACS_peak_10506_lociStitched	chr15	101744770	101745226	1	457	354.2664	19814	0
1_MACS_peak_32607_lociStitched	chrX	55026280	55026731	1	452	399.7664	19815	0
1_MACS_peak_15534_lociStitched	chr19	52800381	52800836	1	456	363.636	19816	0
1_MACS_peak_2252_lociStitched	chr1	167177658	167178121	1	464	275.6702	19817	0
1_MACS_peak_12402_lociStitched	chr17	31993448	31993913	1	466	248.7285	19818	0
1_MACS_peak_1391_lociStitched	chr1	94883988	94884424	1	437	510.12	19819	0
1_MACS_peak_29046_lociStitched	chr7	115791187	115791645	1	459	332.508	19820	0
1_MACS_peak_18326_lociStitched	chr2	240240976	240241434	1	459	332.4164	19821	0
1_MACS_peak_25455_lociStitched	chr5	149693910	149694368	1	459	331.592	19822	0
1_MACS_peak_14026_lociStitched	chr18	46333212	46333675	1	464	273.4478	19823	0
1_MACS_peak_29315_lociStitched	chr7	139541897	139542352	1	456	360.9515	19824	0
1_MACS_peak_6648_lociStitched	chr12	22487932	22488390	1	459	328.9356	19825	0
1_MACS_peak_17924_lociStitched	chr2	210390693	210391155	1	463	282.8364	19826	0
1_MACS_peak_32605_lociStitched	chrX	54665855	54666303	1	449	420.4928	19827	0
1_MACS_peak_28957_lociStitched	chr7	105472870	105473327	1	458	338.6827	19828	0
1_MACS_peak_20287_lociStitched	chr22	38349683	38350140	1	458	338.4999	19829	0
1_MACS_peak_24490_lociStitched	chr5	54140682	54141130	1	449	420.0896	19830	0
1_MACS_peak_24613_lociStitched	chr5	62534590	62535054	1	465	255.2	19831	0
1_MACS_peak_26321_lociStitched	chr6	28092358	28092804	1	447	434.3148	19832	0
1_MACS_peak_16184_lociStitched	chr2	45450721	45451175	1	455	365.7878	19833	0
1_MACS_peak_30411_lociStitched	chr8	103251627	103252064	1	438	498.8355	19834	0
1_MACS_peak_22074_lociStitched	chr3	146187345	146187801	1	457	345.9216	19835	0
1_MACS_peak_801_lociStitched	chr1	40105365	40105811	1	447	433.6458	19836	0
1_MACS_peak_32593_lociStitched	chrX	53123224	53123677	1	454	374.0874	19837	0
1_MACS_peak_16765_lociStitched	chr2	95679164	95679623	1	460	313.2216	19838	0
1_MACS_peak_13909_lociStitched	chr18	24155137	24155593	1	457	344.9184	19839	0
1_MACS_peak_16606_lociStitched	chr2	79739563	79740014	1	452	391.6033	19840	0
1_MACS_peak_23831_lociStitched	chr4	146944484	146944937	1	454	373.3626	19841	0
1_MACS_peak_21634_lociStitched	chr3	108011635	108012091	1	457	344.1888	19842	0
1_MACS_peak_18728_lociStitched	chr20	30865512	30865963	1	452	390.7013	19843	0
1_MACS_peak_12245_lociStitched	chr17	20872938	20873403	1	466	234.6855	19844	0
1_MACS_peak_7156_lociStitched	chr12	58087911	58088352	1	442	468.1215	19845	0
1_MACS_peak_31195_lociStitched	chr9	46776157	46776612	1	456	351.3055	19846	0
1_MACS_peak_32521_lociStitched	chrX	47509584	47510015	1	432	534.009	19847	0
1_MACS_peak_5832_lociStitched	chr11	86792283	86792733	1	451	397.26	19848	0
1_MACS_peak_20413_lociStitched	chr22	40887929	40888390	1	462	285.4973	19849	0
1_MACS_peak_2631_lociStitched	chr1	203246345	203246801	1	457	340.2216	19850	0
1_MACS_peak_7346_lociStitched	chr12	79552084	79552524	1	441	473.836	19851	0
1_MACS_peak_23407_lociStitched	chr4	87813110	87813567	1	458	329.1314	19852	0
1_MACS_peak_947_lociStitched	chr1	46051513	46051967	1	455	358.66	19853	0
1_MACS_peak_31752_lociStitched	chr9	116292476	116292926	1	451	394.875	19854	0
1_MACS_peak_31903_lociStitched	chr9	129821793	129822249	1	457	337.3032	19855	0
1_MACS_peak_21499_lociStitched	chr3	75481199	75481652	1	454	366.477	19856	0
1_MACS_peak_9003_lociStitched	chr14	81930998	81931451	1	454	366.3411	19857	0
1_MACS_peak_7966_lociStitched	chr12	132258233	132258688	1	456	346.71	19858	0
1_MACS_peak_17286_lociStitched	chr2	135040214	135040678	1	465	238.7744	19859	0
1_MACS_peak_6734_lociStitched	chr12	28049049	28049504	1	456	345.8455	19860	0
1_MACS_peak_15304_lociStitched	chr19	44007920	44008383	1	464	252.4739	19861	0
1_MACS_peak_8890_lociStitched	chr14	70485288	70485751	1	464	251.3164	19862	0
1_MACS_peak_10187_lociStitched	chr15	79450268	79450730	1	463	264.1254	19863	0
1_MACS_peak_26100_lociStitched	chr6	16078635	16079100	1	466	220.4565	19864	0
1_MACS_peak_6212_lociStitched	chr11	124609755	124610216	1	462	276.3695	19865	0
1_MACS_peak_735_lociStitched	chr1	37930324	37930784	1	461	288.374	19866	0
1_MACS_peak_11973_lociStitched	chr17	4849317	4849763	1	447	423.7892	19867	0
1_MACS_peak_567_lociStitched	chr1	28776598	28777044	1	447	423.3432	19868	0
1_MACS_peak_2725_lociStitched	chr1	206603867	206604328	1	462	274.8482	19869	0
1_MACS_peak_13504_lociStitched	chr17	76741665	76742127	1	463	261.6768	19870	0
1_MACS_peak_12615_lociStitched	chr17	38264054	38264512	1	459	310.1576	19871	0
1_MACS_peak_8063_lociStitched	chr13	29233235	29233668	1	434	515.3133	19872	0
1_MACS_peak_15054_lociStitched	chr19	32166470	32166924	1	455	349.0806	19873	0
1_MACS_peak_8216_lociStitched	chr13	50265094	50265554	1	461	282.716	19874	0
1_MACS_peak_22484_lociStitched	chr3	184178556	184178999	1	444	443.3544	19875	0
1_MACS_peak_3264_lociStitched	chr10	375452	375911	1	460	294.4944	19876	0
1_MACS_peak_27196_lociStitched	chr6	108948222	108948654	1	433	518.616	19877	0
1_MACS_peak_3791_lociStitched	chr10	56229904	56230352	1	449	402.2592	19878	0
1_MACS_peak_2666_lociStitched	chr1	204487721	204488153	1	433	518.4432	19879	0
1_MACS_peak_7821_lociStitched	chr12	121285517	121285974	1	458	315.3757	19880	0
1_MACS_peak_26241_lociStitched	chr6	26305262	26305703	1	442	456.2145	19881	0
1_MACS_peak_16262_lociStitched	chr2	49127508	49127964	1	457	323.8968	19882	0
1_MACS_peak_32126_lociStitched	chr9	138799563	138800015	1	453	363.634	19883	0
1_MACS_peak_28089_lociStitched	chr7	28219904	28220363	1	460	288.2061	19884	0
1_MACS_peak_23900_lociStitched	chr4	156802445	156802907	1	463	248.6022	19885	0
1_MACS_peak_2532_lociStitched	chr1	197731118	197731559	1	442	453.8331	19886	0
1_MACS_peak_21821_lociStitched	chr3	124501143	124501602	1	460	287.0586	19887	0
1_MACS_peak_26841_lociStitched	chr6	69344638	69345076	1	439	474.7482	19888	0
1_MACS_peak_17618_lociStitched	chr2	180898235	180898691	1	457	320.2944	19889	0
1_MACS_peak_4608_lociStitched	chr10	129536988	129537422	1	435	501.4002	19890	0
1_MACS_peak_5421_lociStitched	chr11	65236512	65236972	1	461	273.056	19891	0
1_MACS_peak_18216_lociStitched	chr2	234776670	234777118	1	449	396.48	19892	0
1_MACS_peak_25984_lociStitched	chr6	7966804	7967260	1	457	319.656	19893	0
1_MACS_peak_24755_lociStitched	chr5	77956941	77957397	1	457	319.1088	19894	0
1_MACS_peak_32331_lociStitched	chrX	13671214	13671665	1	452	369.1886	19895	0
1_MACS_peak_24412_lociStitched	chr5	37912972	37913427	1	456	328.4645	19896	0
1_MACS_peak_27089_lociStitched	chr6	101257636	101258083	1	448	403.2834	19897	0
1_MACS_peak_17354_lociStitched	chr2	150990630	150991083	1	454	347.0886	19898	0
1_MACS_peak_32260_lociStitched	chrX	8950080	8950531	1	452	366.3473	19899	0
1_MACS_peak_24872_lociStitched	chr5	89814727	89815183	1	457	315.4152	19900	0
1_MACS_peak_21342_lociStitched	chr3	57994127	57994569	1	443	441.4696	19901	0
1_MACS_peak_3134_lociStitched	chr1	233680269	233680715	1	447	409.651	19902	0
1_MACS_peak_31137_lociStitched	chr9	36337661	36338113	1	453	354.9556	19903	0
1_MACS_peak_17475_lociStitched	chr2	166530642	166531095	1	454	344.3253	19904	0
1_MACS_peak_31197_lociStitched	chr9	66325430	66325889	1	460	277.0065	19905	0
1_MACS_peak_31933_lociStitched	chr9	130717918	130718369	1	452	363.055	19906	0
1_MACS_peak_31673_lociStitched	chr9	111034602	111035062	1	461	263.304	19907	0
1_MACS_peak_21135_lociStitched	chr3	46607376	46607820	1	445	423.4872	19908	0
1_MACS_peak_17560_lociStitched	chr2	175615666	175616119	1	454	343.0569	19909	0
1_MACS_peak_29373_lociStitched	chr7	142197036	142197477	1	442	445.851	19910	0
1_MACS_peak_20175_lociStitched	chr22	35523424	35523877	1	454	341.6526	19911	0
1_MACS_peak_22248_lociStitched	chr3	166085912	166086358	1	447	404.4328	19912	0
1_MACS_peak_2637_lociStitched	chr1	203281082	203281537	1	456	316.9075	19913	0
1_MACS_peak_21541_lociStitched	chr3	97722372	97722829	1	458	293.4854	19914	0
1_MACS_peak_4536_lociStitched	chr10	123152416	123152871	1	456	314.5415	19915	0
1_MACS_peak_27900_lociStitched	chr7	7175777	7176208	1	432	510.1747	19916	0
1_MACS_peak_2763_lociStitched	chr1	207103818	207104264	1	447	400.1958	19917	0
1_MACS_peak_16161_lociStitched	chr2	43398942	43399383	1	442	439.1037	19918	0
1_MACS_peak_30492_lociStitched	chr8	119600757	119601206	1	450	372.221	19919	0
1_MACS_peak_31087_lociStitched	chr9	34989670	34990113	1	444	422.9764	19920	0
1_MACS_peak_1388_lociStitched	chr1	94313242	94313689	1	448	389.3817	19921	0
1_MACS_peak_11268_lociStitched	chr16	46808929	46809366	1	438	467.7648	19922	0
1_MACS_peak_23696_lociStitched	chr4	124330874	124331336	1	463	217.5558	19923	0
1_MACS_peak_32592_lociStitched	chrX	53111547	53112003	1	457	295.8072	19924	0
1_MACS_peak_24905_lociStitched	chr5	94956440	94956886	1	447	394.487	19925	0
1_MACS_peak_6683_lociStitched	chr12	26245271	26245718	1	448	385.6269	19926	0
1_MACS_peak_1514_lociStitched	chr1	113615784	113616227	1	444	419.1666	19927	0
1_MACS_peak_25335_lociStitched	chr5	140985860	140986308	1	449	376.2752	19928	0
1_MACS_peak_24840_lociStitched	chr5	88028795	88029244	1	450	366.2493	19929	0
1_MACS_peak_6532_lociStitched	chr12	9918021	9918480	1	460	254.7909	19930	0
1_MACS_peak_18526_lociStitched	chr20	9870049	9870504	1	456	304.2585	19931	0
1_MACS_peak_33043_lociStitched	chrX	135310479	135310934	1	456	303.8945	19932	0
1_MACS_peak_18355_lociStitched	chr2	242089842	242090253	1	412	618.144	19933	0
1_MACS_peak_19299_lociStitched	chr20	57579402	57579846	1	445	408.4356	19934	0
1_MACS_peak_25586_lociStitched	chr5	158764808	158765264	1	457	290.3808	19935	0
1_MACS_peak_15559_lociStitched	chr19	54975624	54976078	1	455	312.352	19936	0
1_MACS_peak_5076_lociStitched	chr11	34380296	34380744	1	449	371.168	19937	0
1_MACS_peak_3192_lociStitched	chr1	240850777	240851223	1	447	387.797	19938	0
1_MACS_peak_23731_lociStitched	chr4	129737854	129738293	1	440	444.3119	19939	0
1_MACS_peak_7873_lociStitched	chr12	123361239	123361696	1	458	273.3317	19940	0
1_MACS_peak_5197_lociStitched	chr11	47422358	47422800	1	443	421.005	19941	0
1_MACS_peak_15167_lociStitched	chr19	39322106	39322561	1	456	297.388	19942	0
1_MACS_peak_20933_lociStitched	chr3	33175657	33176107	1	451	350.505	19943	0
1_MACS_peak_30584_lociStitched	chr8	126290327	126290778	1	452	340.0089	19944	0
1_MACS_peak_6055_lociStitched	chr11	115339533	115339989	1	457	284.6352	19945	0
1_MACS_peak_7856_lociStitched	chr12	122326635	122327076	1	442	427.1526	19946	0
1_MACS_peak_30421_lociStitched	chr8	103786472	103786919	1	448	376.4187	19947	0
1_MACS_peak_17115_lociStitched	chr2	113855188	113855635	1	448	376.2399	19948	0
1_MACS_peak_27351_lociStitched	chr6	123593573	123594011	1	439	449.5194	19949	0
1_MACS_peak_4862_lociStitched	chr11	10756959	10757411	1	453	327.022	19950	0
1_MACS_peak_14550_lociStitched	chr19	6425479	6425917	1	439	448.4682	19951	0
1_MACS_peak_14282_lociStitched	chr18	74669114	74669567	1	454	314.7444	19952	0
1_MACS_peak_31466_lociStitched	chr9	93909435	93909894	1	460	239.3226	19953	0
1_MACS_peak_7730_lociStitched	chr12	112846973	112847401	1	429	516.0396	19954	0
1_MACS_peak_10090_lociStitched	chr15	75018398	75018855	1	458	264.5116	19955	0
1_MACS_peak_13374_lociStitched	chr17	74175697	74176145	1	449	362.656	19956	0
1_MACS_peak_27494_lociStitched	chr6	137746549	137747001	1	453	322.5472	19957	0
1_MACS_peak_33099_lociStitched	chrX	150040386	150040841	1	456	288.379	19958	0
1_MACS_peak_25417_lociStitched	chr5	147415441	147415891	1	451	342.54	19959	0
1_MACS_peak_12047_lociStitched	chr17	7382981	7383430	1	450	352.2854	19960	0
1_MACS_peak_6689_lociStitched	chr12	26306612	26307060	1	449	361.2672	19961	0
1_MACS_peak_3603_lociStitched	chr10	31218070	31218516	1	447	378.0296	19962	0
1_MACS_peak_31026_lociStitched	chr9	27862217	27862670	1	454	307.8588	19963	0
1_MACS_peak_4843_lociStitched	chr11	9685667	9686100	1	434	479.0279	19964	0
1_MACS_peak_28966_lociStitched	chr7	106183569	106184024	1	456	284.102	19965	0
1_MACS_peak_20985_lociStitched	chr3	39321605	39322054	1	450	347.7505	19966	0
1_MACS_peak_8687_lociStitched	chr14	39639601	39640030	1	430	504.3324	19967	0
1_MACS_peak_16958_lociStitched	chr2	109751491	109751937	1	447	375.3536	19968	0
1_MACS_peak_466_lociStitched	chr1	25793394	25793827	1	434	477.1227	19969	0
1_MACS_peak_20189_lociStitched	chr22	35746932	35747384	1	453	315.722	19970	0
1_MACS_peak_6413_lociStitched	chr12	4257129	4257584	1	456	280.7805	19971	0
1_MACS_peak_29203_lociStitched	chr7	129650290	129650730	1	441	424.908	19972	0
1_MACS_peak_13336_lociStitched	chr17	73567630	73568085	1	456	278.369	19973	0
1_MACS_peak_24557_lociStitched	chr5	56134447	56134883	1	437	453.9632	19974	0
1_MACS_peak_1925_lociStitched	chr1	154761514	154761947	1	434	475.1742	19975	0
1_MACS_peak_7910_lociStitched	chr12	124118342	124118799	1	458	250.5274	19976	0
1_MACS_peak_14930_lociStitched	chr19	17862168	17862618	1	451	333.225	19977	0
1_MACS_peak_14812_lociStitched	chr19	14606916	14607356	1	441	422.092	19978	0
1_MACS_peak_17058_lociStitched	chr2	112432998	112433453	1	456	273.182	19979	0
1_MACS_peak_9134_lociStitched	chr14	94812990	94813438	1	449	348.4992	19980	0
1_MACS_peak_7261_lociStitched	chr12	68881390	68881844	1	455	282.2518	19981	0
1_MACS_peak_26930_lociStitched	chr6	83775108	83775540	1	433	476.1504	19982	0
1_MACS_peak_12844_lociStitched	chr17	45738193	45738634	1	442	408.366	19983	0
1_MACS_peak_23208_lociStitched	chr4	66657711	66658165	1	455	279.664	19984	0
1_MACS_peak_10897_lociStitched	chr16	15083381	15083834	1	454	289.8747	19985	0
1_MACS_peak_24628_lociStitched	chr5	65075654	65076109	1	456	264.082	19986	0
1_MACS_peak_26891_lociStitched	chr6	76562039	76562495	1	457	249.4776	19987	0
1_MACS_peak_12969_lociStitched	chr17	53828314	53828757	1	444	388.3781	19988	0
1_MACS_peak_23010_lociStitched	chr4	27863144	27863589	1	446	370.062	19989	0
1_MACS_peak_10834_lociStitched	chr16	11794354	11794799	1	446	369.706	19990	0
1_MACS_peak_15145_lociStitched	chr19	38085163	38085615	1	453	298.1844	19991	0
1_MACS_peak_30266_lociStitched	chr8	80780141	80780594	1	454	285.9789	19992	0
1_MACS_peak_19369_lociStitched	chr20	62426125	62426563	1	439	428.0574	19993	0
1_MACS_peak_9960_lociStitched	chr15	68203751	68204197	1	447	358.6286	19994	0
1_MACS_peak_24265_lociStitched	chr5	9529241	9529684	1	444	385.6758	19995	0
1_MACS_peak_25326_lociStitched	chr5	140464190	140464634	1	445	376.6452	19996	0
1_MACS_peak_29551_lociStitched	chr8	694376	694829	1	454	283.5327	19997	0
1_MACS_peak_7853_lociStitched	chr12	122227975	122228407	1	433	470.6208	19998	0
1_MACS_peak_22800_lociStitched	chr4	6201815	6202256	1	442	402.1038	19999	0
1_MACS_peak_5384_lociStitched	chr11	64645246	64645701	1	456	254.891	20000	0
