#MM Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM.1S.H3K27ac_ROSE/MM_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM.1S.jin.bam
#Using cutoff of 6466.383 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM.1S.jin.bam	enhancerRank	isSuperStretch
1_MACS_peak_1688_lociStitched	chr1	144689515	144693010	1	3496	6607.9965	1157	1
1_MACS_peak_11914_lociStitched	chr17	3459770	3463112	1	3343	7153.8852	1161	1
1_MACS_peak_13025_lociStitched	chr17	56407712	56411058	1	3347	7073.7786	1174	1
1_MACS_peak_10464_lociStitched	chr15	99393599	99396948	1	3350	7032.5651	1181	1
3_MACS_peak_32444_lociStitched	chrX	39712939	39716492	3	3447	6665.0727	1182	1
2_MACS_peak_18091_lociStitched	chr2	228274757	228278236	2	3475	6489.7266	1191	1
2_MACS_peak_17526_lociStitched	chr2	173420022	173423604	2	3453	6532.8516	1197	1
1_MACS_peak_18713_lociStitched	chr20	30285861	30289270	1	3410	6657.0952	1202	1
1_MACS_peak_9297_lociStitched	chr15	21925026	21928463	1	3438	6483.9005	1211	1
1_MACS_peak_19901_lociStitched	chr22	22520183	22523591	1	3409	6586.9824	1214	1
2_MACS_peak_2695_lociStitched	chr1	205408302	205411760	2	3346	6574.3496	1244	1
