GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
1_MACS_peak_29443_lociStitched	chr9(.):125225707-125227869	0.2344
1_MACS_peak_29444_lociStitched	chr9(.):125590004-125591594	0.2394
2_MACS_peak_29445_lociStitched	chr9(.):125666169-125676530	0.1624
1_MACS_peak_29447_lociStitched	chr9(.):125692963-125694721	0.2032
1_MACS_peak_29448_lociStitched	chr9(.):125702903-125704331	0.2349
1_MACS_peak_29449_lociStitched	chr9(.):125849572-125850701	0.1836
1_MACS_peak_29450_lociStitched	chr9(.):125872634-125875425	0.2087
1_MACS_peak_29451_lociStitched	chr9(.):125900722-125902291	0.2273
1_MACS_peak_29452_lociStitched	chr9(.):125936097-125939004	0.265
1_MACS_peak_29453_lociStitched	chr9(.):125986348-125988193	0.3097
1_MACS_peak_29454_lociStitched	chr9(.):125996395-125997574	0.147
1_MACS_peak_29455_lociStitched	chr9(.):126029482-126032031	0.135
5_MACS_peak_29456_lociStitched	chr9(.):126081992-126107182	0.1755
1_MACS_peak_29461_lociStitched	chr9(.):126188018-126189727	0.2241
1_MACS_peak_29462_lociStitched	chr9(.):126369716-126370674	0.1589
3_MACS_peak_29463_lociStitched	chr9(.):126439235-126451063	0.1844
1_MACS_peak_29466_lociStitched	chr9(.):126459554-126461071	0.1613
1_MACS_peak_29467_lociStitched	chr9(.):126691031-126692353	0.1753
1_MACS_peak_29468_lociStitched	chr9(.):126758612-126761095	0.2487
1_MACS_peak_29469_lociStitched	chr9(.):126773865-126775261	0.0754
1_MACS_peak_29470_lociStitched	chr9(.):126898294-126902014	0.1868
3_MACS_peak_29471_lociStitched	chr9(.):126961491-126982178	0.1691
1_MACS_peak_29474_lociStitched	chr9(.):127020181-127021459	0.1201
1_MACS_peak_29475_lociStitched	chr9(.):127046918-127050874	0.2292
1_MACS_peak_29476_lociStitched	chr9(.):127087243-127088263	0.1481
1_MACS_peak_29477_lociStitched	chr9(.):127176686-127178519	0.2264
1_MACS_peak_29478_lociStitched	chr9(.):127197924-127199862	0.1497
1_MACS_peak_29479_lociStitched	chr9(.):127495301-127498825	0.1826
1_MACS_peak_29480_lociStitched	chr9(.):127532773-127534528	0.2819
1_MACS_peak_29481_lociStitched	chr9(.):127615111-127616254	0.1739
2_MACS_peak_29482_lociStitched	chr9(.):127622789-127636043	0.1996
1_MACS_peak_29484_lociStitched	chr9(.):127702141-127705073	0.2431
2_MACS_peak_29485_lociStitched	chr9(.):127882286-127889116	0.1405
2_MACS_peak_29487_lociStitched	chr9(.):127904676-127909964	0.1697
1_MACS_peak_29489_lociStitched	chr9(.):127951068-127953101	0.1396
1_MACS_peak_29490_lociStitched	chr9(.):127961621-127963738	0.2331
1_MACS_peak_29491_lociStitched	chr9(.):128002566-128005075	0.2528
1_MACS_peak_29492_lociStitched	chr9(.):128023277-128025098	0.2237
1_MACS_peak_29493_lociStitched	chr9(.):128093538-128095893	0.1713
1_MACS_peak_29494_lociStitched	chr9(.):128274986-128277340	0.221
1_MACS_peak_29495_lociStitched	chr9(.):128283451-128285299	0.1907
1_MACS_peak_29496_lociStitched	chr9(.):128291819-128293508	0.1727
1_MACS_peak_29497_lociStitched	chr9(.):128322862-128324834	0.1999
2_MACS_peak_29498_lociStitched	chr9(.):128388138-128400989	0.2193
1_MACS_peak_29500_lociStitched	chr9(.):128407893-128410279	0.1891
1_MACS_peak_29501_lociStitched	chr9(.):128468343-128470374	0.1821
2_MACS_peak_29502_lociStitched	chr9(.):128507799-128511348	0.1352
2_MACS_peak_29504_lociStitched	chr9(.):128581286-128586727	0.1671
2_MACS_peak_29506_lociStitched	chr9(.):129088249-129090321	0.0683
1_MACS_peak_29508_lociStitched	chr9(.):129158016-129161532	0.1862
1_MACS_peak_29509_lociStitched	chr9(.):129173231-129175128	0.1973
1_MACS_peak_29510_lociStitched	chr9(.):129232217-129234326	0.1698
2_MACS_peak_29511_lociStitched	chr9(.):129481835-129485901	0.134
1_MACS_peak_29513_lociStitched	chr9(.):129550320-129551451	0.217
1_MACS_peak_29514_lociStitched	chr9(.):129566382-129568997	0.2875
1_MACS_peak_29515_lociStitched	chr9(.):129622282-129623827	0.093
1_MACS_peak_29516_lociStitched	chr9(.):129676623-129677625	0.1008
1_MACS_peak_29517_lociStitched	chr9(.):129687548-129689492	0.2491
1_MACS_peak_29518_lociStitched	chr9(.):129746050-129751845	0.194
1_MACS_peak_29519_lociStitched	chr9(.):129765395-129773681	0.225
1_MACS_peak_29520_lociStitched	chr9(.):129780928-129786058	0.1586
1_MACS_peak_29521_lociStitched	chr9(.):129808547-129812708	0.1896
1_MACS_peak_29522_lociStitched	chr9(.):129820847-129823184	0.1596
2_MACS_peak_29523_lociStitched	chr9(.):129829215-129838421	0.1686
1_MACS_peak_29525_lociStitched	chr9(.):129876587-129879779	0.1764
1_MACS_peak_29526_lociStitched	chr9(.):129915603-129918224	0.1816
1_MACS_peak_29527_lociStitched	chr9(.):129924733-129926448	0.1396
1_MACS_peak_29528_lociStitched	chr9(.):129960559-129962359	0.1619
2_MACS_peak_29529_lociStitched	chr9(.):129986143-129988433	0.1074
1_MACS_peak_29531_lociStitched	chr9(.):130149997-130151388	0.1153
2_MACS_peak_29532_lociStitched	chr9(.):130158191-130160570	0.2807
1_MACS_peak_29534_lociStitched	chr9(.):130185520-130187809	0.1682
1_MACS_peak_29535_lociStitched	chr9(.):130210861-130215146	0.1935
2_MACS_peak_29536_lociStitched	chr9(.):130330773-130333833	0.1606
2_MACS_peak_29538_lociStitched	chr9(.):130369604-130375197	0.207
1_MACS_peak_29540_lociStitched	chr9(.):130477013-130479055	0.2371
1_MACS_peak_29541_lociStitched	chr9(.):130496161-130499349	0.2508
3_MACS_peak_29542_lociStitched	chr9(.):130531809-130551605	0.1747
2_MACS_peak_29545_lociStitched	chr9(.):130557677-130566838	0.1699
1_MACS_peak_29547_lociStitched	chr9(.):130639391-130640036	0.0622
1_MACS_peak_29548_lociStitched	chr9(.):130660939-130661877	0.0904
2_MACS_peak_29549_lociStitched	chr9(.):130672377-130681120	0.2023
2_MACS_peak_29551_lociStitched	chr9(.):130688733-130700868	0.216
1_MACS_peak_29553_lociStitched	chr9(.):130717038-130718805	0.2964
3_MACS_peak_29554_lociStitched	chr9(.):130730372-130746469	0.1841
1_MACS_peak_29557_lociStitched	chr9(.):130769513-130770836	0.1929
1_MACS_peak_29558_lociStitched	chr9(.):130813748-130815448	0.1355
4_MACS_peak_29559_lociStitched	chr9(.):130828641-130845609	0.1982
1_MACS_peak_29563_lociStitched	chr9(.):130889167-130891405	0.1444
1_MACS_peak_29564_lociStitched	chr9(.):130921518-130923543	0.1121
1_MACS_peak_29565_lociStitched	chr9(.):130952936-130955153	0.155
1_MACS_peak_29566_lociStitched	chr9(.):130980376-130981411	0.2141
2_MACS_peak_29567_lociStitched	chr9(.):131037140-131039363	0.2184
1_MACS_peak_29569_lociStitched	chr9(.):131057515-131058648	0.1904
1_MACS_peak_29570_lociStitched	chr9(.):131083999-131086025	0.3874
1_MACS_peak_29571_lociStitched	chr9(.):131101828-131103868	0.1903
1_MACS_peak_29572_lociStitched	chr9(.):131132543-131134331	0.2292
2_MACS_peak_29573_lociStitched	chr9(.):131175426-131183046	0.1317
1_MACS_peak_29575_lociStitched	chr9(.):131217681-131219355	0.1297
1_MACS_peak_29576_lociStitched	chr9(.):131266582-131268013	0.2525
1_MACS_peak_29577_lociStitched	chr9(.):131313886-131315928	0.098
1_MACS_peak_29578_lociStitched	chr9(.):131348815-131350745	0.1915
1_MACS_peak_29579_lociStitched	chr9(.):131417705-131420030	0.1717
3_MACS_peak_29580_lociStitched	chr9(.):131445321-131453411	0.2094
1_MACS_peak_29583_lociStitched	chr9(.):131464263-131465422	0.1687
1_MACS_peak_29584_lociStitched	chr9(.):131485470-131487720	0.2793
1_MACS_peak_29585_lociStitched	chr9(.):131533035-131535260	0.2753
2_MACS_peak_29586_lociStitched	chr9(.):131543322-131550267	0.1374
1_MACS_peak_29588_lociStitched	chr9(.):131580009-131581856	0.1885
1_MACS_peak_29589_lociStitched	chr9(.):131591198-131592431	0.1849
1_MACS_peak_29590_lociStitched	chr9(.):131642883-131645870	0.1689
1_MACS_peak_29591_lociStitched	chr9(.):131663882-131665813	0.1466
1_MACS_peak_29592_lociStitched	chr9(.):131708959-131710979	0.2237
2_MACS_peak_29593_lociStitched	chr9(.):131782920-131790565	0.1269
1_MACS_peak_29595_lociStitched	chr9(.):131797915-131799708	0.2374
1_MACS_peak_29596_lociStitched	chr9(.):131872826-131874789	0.1893
1_MACS_peak_29597_lociStitched	chr9(.):131901257-131903433	0.2231
1_MACS_peak_29598_lociStitched	chr9(.):131935912-131939588	0.1519
1_MACS_peak_29599_lociStitched	chr9(.):131964780-131965757	0.1585
1_MACS_peak_29600_lociStitched	chr9(.):131981646-131985072	0.215
2_MACS_peak_29601_lociStitched	chr9(.):131995628-131999088	0.1391
1_MACS_peak_29603_lociStitched	chr9(.):132020502-132021849	0.2189
2_MACS_peak_29604_lociStitched	chr9(.):132030661-132041553	0.1621
2_MACS_peak_29606_lociStitched	chr9(.):132170611-132177218	0.1426
1_MACS_peak_29608_lociStitched	chr9(.):132219792-132223930	0.158
2_MACS_peak_29609_lociStitched	chr9(.):132249918-132259324	0.1332
2_MACS_peak_29611_lociStitched	chr9(.):132340326-132347267	0.1799
2_MACS_peak_29613_lociStitched	chr9(.):132369200-132373884	0.137
1_MACS_peak_29615_lociStitched	chr9(.):132387994-132390046	0.2658
1_MACS_peak_29616_lociStitched	chr9(.):132403641-132405245	0.2033
1_MACS_peak_29617_lociStitched	chr9(.):132564624-132566182	0.1782
1_MACS_peak_29618_lociStitched	chr9(.):132585967-132587112	0.1929
1_MACS_peak_29619_lociStitched	chr9(.):132596652-132598856	0.23
1_MACS_peak_29620_lociStitched	chr9(.):132630799-132632349	0.1079
2_MACS_peak_29621_lociStitched	chr9(.):132646040-132657811	0.2025
1_MACS_peak_29623_lociStitched	chr9(.):132669874-132672397	0.1418
1_MACS_peak_29624_lociStitched	chr9(.):132750808-132752299	0.2222
3_MACS_peak_29625_lociStitched	chr9(.):132768094-132786290	0.1461
1_MACS_peak_29628_lociStitched	chr9(.):132792845-132793971	0.1005
2_MACS_peak_29629_lociStitched	chr9(.):132801158-132806179	0.1341
1_MACS_peak_29631_lociStitched	chr9(.):132814982-132817459	0.1836
1_MACS_peak_29632_lociStitched	chr9(.):133321957-133324722	0.1313
1_MACS_peak_29633_lociStitched	chr9(.):133454056-133455934	0.1507
1_MACS_peak_29634_lociStitched	chr9(.):133568428-133570168	0.1874
1_MACS_peak_29635_lociStitched	chr9(.):133587715-133589421	0.1973
1_MACS_peak_29636_lociStitched	chr9(.):133999850-134001958	0.2692
1_MACS_peak_29637_lociStitched	chr9(.):134112466-134115908	0.2138
4_MACS_peak_29638_lociStitched	chr9(.):134126808-134152964	0.168
1_MACS_peak_29642_lociStitched	chr9(.):134247856-134249792	0.2503
1_MACS_peak_29643_lociStitched	chr9(.):134267997-134272323	0.1886
1_MACS_peak_29644_lociStitched	chr9(.):134360484-134362453	0.1596
1_MACS_peak_29645_lociStitched	chr9(.):134374185-134379477	0.2175
1_MACS_peak_29646_lociStitched	chr9(.):134405382-134407026	0.1092
1_MACS_peak_29647_lociStitched	chr9(.):134529410-134534107	0.196
1_MACS_peak_29648_lociStitched	chr9(.):134549766-134556167	0.274
5_MACS_peak_29649_lociStitched	chr9(.):134594606-134616404	0.163
1_MACS_peak_29654_lociStitched	chr9(.):134623313-134624312	0.1558
1_MACS_peak_29655_lociStitched	chr9(.):134954422-134955515	0.2385
1_MACS_peak_29656_lociStitched	chr9(.):135116464-135118510	0.1586
1_MACS_peak_29657_lociStitched	chr9(.):135145096-135146153	0.1257
1_MACS_peak_29658_lociStitched	chr9(.):135229172-135231194	0.1797
1_MACS_peak_29659_lociStitched	chr9(.):135256700-135258744	0.226
2_MACS_peak_29660_lociStitched	chr9(.):135281105-135285940	0.1297
1_MACS_peak_29662_lociStitched	chr9(.):135544685-135546866	0.1696
1_MACS_peak_29663_lociStitched	chr9(.):135644410-135646023	0.1806
1_MACS_peak_29664_lociStitched	chr9(.):135702209-135704844	0.1377
1_MACS_peak_29665_lociStitched	chr9(.):135753362-135754398	0.1635
1_MACS_peak_29666_lociStitched	chr9(.):135819067-135821141	0.1822
1_MACS_peak_29667_lociStitched	chr9(.):135905025-135907056	0.2289
1_MACS_peak_29668_lociStitched	chr9(.):135995913-135996594	0.0852
2_MACS_peak_29669_lociStitched	chr9(.):136018990-136025746	0.1564
1_MACS_peak_29671_lociStitched	chr9(.):136202336-136204076	0.2209
2_MACS_peak_29672_lociStitched	chr9(.):136213555-136224052	0.1458
1_MACS_peak_29674_lociStitched	chr9(.):136241652-136243389	0.1121
1_MACS_peak_29675_lociStitched	chr9(.):136282179-136284081	0.2536
1_MACS_peak_29676_lociStitched	chr9(.):136324481-136326619	0.158
1_MACS_peak_29677_lociStitched	chr9(.):136343307-136344544	0.1224
1_MACS_peak_29678_lociStitched	chr9(.):136857999-136858698	0.0909
2_MACS_peak_29679_lociStitched	chr9(.):136890261-136896901	0.1119
3_MACS_peak_29681_lociStitched	chr9(.):136924054-136934448	0.1264
1_MACS_peak_29684_lociStitched	chr9(.):136975705-136977047	0.1215
1_MACS_peak_29685_lociStitched	chr9(.):136999873-137002528	0.1451
1_MACS_peak_29686_lociStitched	chr9(.):137028308-137031044	0.2518
1_MACS_peak_29687_lociStitched	chr9(.):137158934-137161515	0.191
1_MACS_peak_29688_lociStitched	chr9(.):137216879-137217949	0.0995
1_MACS_peak_29689_lociStitched	chr9(.):137282680-137283547	0.097
1_MACS_peak_29690_lociStitched	chr9(.):137298165-137300055	0.1114
1_MACS_peak_29691_lociStitched	chr9(.):137828506-137829563	0.0991
1_MACS_peak_29692_lociStitched	chr9(.):138370610-138371398	0.1215
1_MACS_peak_29693_lociStitched	chr9(.):138391402-138393712	0.1253
1_MACS_peak_29694_lociStitched	chr9(.):138471054-138472970	0.126
1_MACS_peak_29695_lociStitched	chr9(.):138799569-138800287	0.1435
1_MACS_peak_29696_lociStitched	chr9(.):138852254-138853359	0.1342
1_MACS_peak_29697_lociStitched	chr9(.):139000772-139002836	0.1513
1_MACS_peak_29698_lociStitched	chr9(.):139009352-139011767	0.1426
1_MACS_peak_29699_lociStitched	chr9(.):139135120-139137766	0.1529
1_MACS_peak_29700_lociStitched	chr9(.):139158443-139159339	0.1206
1_MACS_peak_29701_lociStitched	chr9(.):139257405-139258577	0.1434
1_MACS_peak_29702_lociStitched	chr9(.):139293353-139295015	0.1631
1_MACS_peak_29703_lociStitched	chr9(.):139303928-139305956	0.214
1_MACS_peak_29704_lociStitched	chr9(.):139332902-139334351	0.0939
2_MACS_peak_29705_lociStitched	chr9(.):139376079-139378811	0.1656
3_MACS_peak_29707_lociStitched	chr9(.):139431901-139441975	0.1442
1_MACS_peak_29710_lociStitched	chr9(.):139468469-139469909	0.0602
1_MACS_peak_29711_lociStitched	chr9(.):139594732-139596701	0.1156
1_MACS_peak_29712_lociStitched	chr9(.):139621294-139623667	0.1899
3_MACS_peak_29713_lociStitched	chr9(.):139659577-139672472	0.1339
2_MACS_peak_29716_lociStitched	chr9(.):139684982-139691155	0.1549
1_MACS_peak_29718_lociStitched	chr9(.):139701310-139703256	0.1539
2_MACS_peak_29719_lociStitched	chr9(.):139736556-139744444	0.1334
1_MACS_peak_29721_lociStitched	chr9(.):139759565-139761655	0.1429
2_MACS_peak_29722_lociStitched	chr9(.):139775475-139782443	0.2007
1_MACS_peak_29724_lociStitched	chr9(.):139792200-139798363	0.2524
2_MACS_peak_29725_lociStitched	chr9(.):139837838-139845393	0.1333
1_MACS_peak_29727_lociStitched	chr9(.):139886700-139887612	0.1133
1_MACS_peak_29728_lociStitched	chr9(.):139894188-139895189	0.1993
2_MACS_peak_29729_lociStitched	chr9(.):139963694-139972965	0.1163
1_MACS_peak_29731_lociStitched	chr9(.):139979937-139982383	0.2323
1_MACS_peak_29732_lociStitched	chr9(.):139989703-139990911	0.1488
1_MACS_peak_29733_lociStitched	chr9(.):140008565-140010034	0.1637
1_MACS_peak_29734_lociStitched	chr9(.):140023402-140024306	0.076
1_MACS_peak_29735_lociStitched	chr9(.):140082063-140084397	0.2749
2_MACS_peak_29736_lociStitched	chr9(.):140095004-140101166	0.1385
1_MACS_peak_29738_lociStitched	chr9(.):140117074-140118899	0.183
1_MACS_peak_29739_lociStitched	chr9(.):140134185-140136911	0.1635
1_MACS_peak_29740_lociStitched	chr9(.):140148875-140150925	0.1591
1_MACS_peak_29741_lociStitched	chr9(.):140171547-140172957	0.2081
1_MACS_peak_29742_lociStitched	chr9(.):140196866-140197531	0.1172
1_MACS_peak_29743_lociStitched	chr9(.):140306199-140307066	0.1177
2_MACS_peak_29744_lociStitched	chr9(.):140316414-140318595	0.1565
2_MACS_peak_29746_lociStitched	chr9(.):140348313-140355158	0.1465
3_MACS_peak_29748_lociStitched	chr9(.):140365030-140377582	0.1339
1_MACS_peak_29751_lociStitched	chr9(.):140406466-140409668	0.1389
1_MACS_peak_29752_lociStitched	chr9(.):140446212-140447226	0.1331
1_MACS_peak_29753_lociStitched	chr9(.):140468866-140473776	0.2596
2_MACS_peak_29754_lociStitched	chr9(.):140483601-140486181	0.1139
4_MACS_peak_29756_lociStitched	chr9(.):140500030-140514616	0.105
1_MACS_peak_29760_lociStitched	chr9(.):140560586-140562720	0.1954
2_MACS_peak_29761_lociStitched	chr9(.):140573376-140578080	0.1149
1_MACS_peak_29763_lociStitched	chrX(.):347281-348345	0.0514
1_MACS_peak_29764_lociStitched	chrX(.):925043-926291	0.0895
1_MACS_peak_29765_lociStitched	chrX(.):950004-952286	0.0708
1_MACS_peak_29766_lociStitched	chrX(.):958960-960692	0.0447
1_MACS_peak_29767_lociStitched	chrX(.):967963-971034	0.0688
1_MACS_peak_29768_lociStitched	chrX(.):986604-988612	0.073
4_MACS_peak_29769_lociStitched	chrX(.):1325172-1335466	0.0515
1_MACS_peak_29773_lociStitched	chrX(.):1509953-1512054	0.0647
2_MACS_peak_29774_lociStitched	chrX(.):1571194-1572989	0.0373
2_MACS_peak_29776_lociStitched	chrX(.):1585494-1589067	0.0583
1_MACS_peak_29778_lociStitched	chrX(.):1599940-1601658	0.1087
1_MACS_peak_29779_lociStitched	chrX(.):1612504-1613355	0.0772
1_MACS_peak_29780_lociStitched	chrX(.):1619476-1620284	0.0354
2_MACS_peak_29781_lociStitched	chrX(.):1639794-1641734	0.0857
1_MACS_peak_29783_lociStitched	chrX(.):1653155-1657131	0.0684
1_MACS_peak_29784_lociStitched	chrX(.):1701227-1702770	0.0257
1_MACS_peak_29785_lociStitched	chrX(.):1710429-1711454	0.0455
1_MACS_peak_29786_lociStitched	chrX(.):1780274-1781341	0.1059
1_MACS_peak_29787_lociStitched	chrX(.):2418008-2418726	0.0417
1_MACS_peak_29788_lociStitched	chrX(.):2546768-2550062	0.1351
1_MACS_peak_29789_lociStitched	chrX(.):3060645-3061881	0.1563
1_MACS_peak_29790_lociStitched	chrX(.):3170345-3171869	0.1045
1_MACS_peak_29791_lociStitched	chrX(.):3378805-3380744	0.1249
1_MACS_peak_29792_lociStitched	chrX(.):3562650-3563373	0.1053
1_MACS_peak_29793_lociStitched	chrX(.):3617190-3618774	0.0651
1_MACS_peak_29794_lociStitched	chrX(.):3630085-3632054	0.0405
2_MACS_peak_29795_lociStitched	chrX(.):3729339-3735667	0.1104
1_MACS_peak_29797_lociStitched	chrX(.):3761011-3761691	0.0049
1_MACS_peak_29798_lociStitched	chrX(.):3799771-3800522	0.0018
1_MACS_peak_29799_lociStitched	chrX(.):4157491-4159800	0.1262
1_MACS_peak_29800_lociStitched	chrX(.):4369794-4370641	0.0541
1_MACS_peak_29801_lociStitched	chrX(.):4672444-4674584	0.1263
1_MACS_peak_29802_lociStitched	chrX(.):5152321-5154795	0.0751
1_MACS_peak_29803_lociStitched	chrX(.):5561606-5567423	0.1432
1_MACS_peak_29804_lociStitched	chrX(.):6120518-6122771	0.1432
1_MACS_peak_29805_lociStitched	chrX(.):6143768-6145733	0.1066
1_MACS_peak_29806_lociStitched	chrX(.):6636721-6637870	0.0827
2_MACS_peak_29807_lociStitched	chrX(.):6652894-6658621	0.1132
1_MACS_peak_29809_lociStitched	chrX(.):6666062-6667850	0.1174
1_MACS_peak_29810_lociStitched	chrX(.):6695087-6696577	0.096
1_MACS_peak_29811_lociStitched	chrX(.):6976196-6979233	0.112
1_MACS_peak_29812_lociStitched	chrX(.):6999946-7003244	0.1479
1_MACS_peak_29813_lociStitched	chrX(.):7028178-7029793	0.0887
1_MACS_peak_29814_lociStitched	chrX(.):7064899-7067062	0.0933
1_MACS_peak_29815_lociStitched	chrX(.):7179204-7180817	0.0896
2_MACS_peak_29816_lociStitched	chrX(.):7531938-7537211	0.0888
1_MACS_peak_29818_lociStitched	chrX(.):7572322-7573419	0.1094
1_MACS_peak_29819_lociStitched	chrX(.):7894615-7896600	0.1013
1_MACS_peak_29820_lociStitched	chrX(.):7917565-7919773	0.1182
1_MACS_peak_29821_lociStitched	chrX(.):8005679-8006713	0.0686
1_MACS_peak_29822_lociStitched	chrX(.):8624741-8626423	0.0863
2_MACS_peak_29823_lociStitched	chrX(.):8949636-8956863	0.0656
1_MACS_peak_29825_lociStitched	chrX(.):9134182-9134835	0.0297
1_MACS_peak_29826_lociStitched	chrX(.):9226023-9227096	0.0475
1_MACS_peak_29827_lociStitched	chrX(.):9246379-9247776	0.1072
1_MACS_peak_29828_lociStitched	chrX(.):9307112-9310198	0.0823
1_MACS_peak_29829_lociStitched	chrX(.):9319222-9322114	0.1204
2_MACS_peak_29830_lociStitched	chrX(.):9430914-9435395	0.0635
1_MACS_peak_29832_lociStitched	chrX(.):9644663-9645910	0.1915
1_MACS_peak_29833_lociStitched	chrX(.):9759883-9760326	0.0192
2_MACS_peak_29834_lociStitched	chrX(.):9963702-9972733	0.1023
1_MACS_peak_29836_lociStitched	chrX(.):9982117-9983582	0.0613
1_MACS_peak_29837_lociStitched	chrX(.):9999316-10001261	0.1224
1_MACS_peak_29838_lociStitched	chrX(.):10049951-10054878	0.1343
1_MACS_peak_29839_lociStitched	chrX(.):10065192-10068159	0.1039
3_MACS_peak_29840_lociStitched	chrX(.):10074365-10091315	0.1232
1_MACS_peak_29843_lociStitched	chrX(.):10587483-10588993	0.1455
1_MACS_peak_29844_lociStitched	chrX(.):11128753-11133033	0.1325
1_MACS_peak_29845_lociStitched	chrX(.):11208373-11210545	0.1239
1_MACS_peak_29846_lociStitched	chrX(.):11219434-11221223	0.1542
1_MACS_peak_29847_lociStitched	chrX(.):11256413-11258560	0.105
1_MACS_peak_29848_lociStitched	chrX(.):11337239-11339160	0.1227
1_MACS_peak_29849_lociStitched	chrX(.):11353643-11355248	0.103
1_MACS_peak_29850_lociStitched	chrX(.):11369385-11370298	0.076
1_MACS_peak_29851_lociStitched	chrX(.):11379748-11383571	0.1021
3_MACS_peak_29852_lociStitched	chrX(.):11439407-11454460	0.0947
1_MACS_peak_29855_lociStitched	chrX(.):11775356-11779181	0.0982
1_MACS_peak_29856_lociStitched	chrX(.):11785185-11787549	0.1263
2_MACS_peak_29857_lociStitched	chrX(.):11807983-11812573	0.0926
1_MACS_peak_29859_lociStitched	chrX(.):11842410-11843388	0.1004
1_MACS_peak_29860_lociStitched	chrX(.):12461374-12462223	0.0925
1_MACS_peak_29861_lociStitched	chrX(.):12512217-12513874	0.0813
1_MACS_peak_29862_lociStitched	chrX(.):12532268-12535051	0.1287
1_MACS_peak_29863_lociStitched	chrX(.):12587852-12590228	0.0953
1_MACS_peak_29864_lociStitched	chrX(.):12808952-12810762	0.0908
2_MACS_peak_29865_lociStitched	chrX(.):12884454-12893871	0.1081
1_MACS_peak_29867_lociStitched	chrX(.):12904887-12912038	0.1432
3_MACS_peak_29868_lociStitched	chrX(.):12967665-12980490	0.1087
2_MACS_peak_29871_lociStitched	chrX(.):12992064-13000925	0.0925
2_MACS_peak_29873_lociStitched	chrX(.):13016800-13025047	0.088
1_MACS_peak_29875_lociStitched	chrX(.):13104571-13106941	0.133
2_MACS_peak_29876_lociStitched	chrX(.):13271720-13275591	0.1246
1_MACS_peak_29878_lociStitched	chrX(.):13301247-13302180	0.1382
1_MACS_peak_29879_lociStitched	chrX(.):13491367-13493048	0.0963
1_MACS_peak_29880_lociStitched	chrX(.):13670420-13672350	0.1296
2_MACS_peak_29881_lociStitched	chrX(.):13679214-13688381	0.0945
1_MACS_peak_29883_lociStitched	chrX(.):13706289-13708549	0.1408
2_MACS_peak_29884_lociStitched	chrX(.):13751601-13761416	0.1064
2_MACS_peak_29886_lociStitched	chrX(.):13770382-13778505	0.0668
1_MACS_peak_29888_lociStitched	chrX(.):13860823-13861853	0.1268
1_MACS_peak_29889_lociStitched	chrX(.):13971261-13971929	0.077
1_MACS_peak_29890_lociStitched	chrX(.):14046784-14048807	0.1274
1_MACS_peak_29891_lociStitched	chrX(.):14514628-14516149	0.0568
1_MACS_peak_29892_lociStitched	chrX(.):14688280-14690105	0.1086
1_MACS_peak_29893_lociStitched	chrX(.):14890812-14892380	0.0975
1_MACS_peak_29894_lociStitched	chrX(.):15176502-15177551	0.0984
2_MACS_peak_29895_lociStitched	chrX(.):15352623-15354780	0.1451
1_MACS_peak_29897_lociStitched	chrX(.):15510571-15512344	0.1717
1_MACS_peak_29898_lociStitched	chrX(.):15692190-15694639	0.1709
1_MACS_peak_29899_lociStitched	chrX(.):15767437-15770137	0.1161
1_MACS_peak_29900_lociStitched	chrX(.):15799665-15801491	0.1285
1_MACS_peak_29901_lociStitched	chrX(.):15807696-15809544	0.147
2_MACS_peak_29902_lociStitched	chrX(.):15872117-15875145	0.1315
1_MACS_peak_29904_lociStitched	chrX(.):15900416-15901901	0.1153
1_MACS_peak_29905_lociStitched	chrX(.):15909109-15910527	0.0431
1_MACS_peak_29906_lociStitched	chrX(.):15920131-15922640	0.1566
1_MACS_peak_29907_lociStitched	chrX(.):16137079-16138722	0.1023
2_MACS_peak_29908_lociStitched	chrX(.):16730204-16738961	0.0949
1_MACS_peak_29910_lociStitched	chrX(.):16803821-16805582	0.1122
2_MACS_peak_29911_lociStitched	chrX(.):16886986-16889925	0.0603
2_MACS_peak_29913_lociStitched	chrX(.):16900030-16904710	0.098
1_MACS_peak_29915_lociStitched	chrX(.):16920696-16923358	0.1113
1_MACS_peak_29916_lociStitched	chrX(.):16974355-16975304	0.0728
1_MACS_peak_29917_lociStitched	chrX(.):17036099-17037359	0.1313
1_MACS_peak_29918_lociStitched	chrX(.):17055739-17057172	0.1294
1_MACS_peak_29919_lociStitched	chrX(.):17079605-17081627	0.159
1_MACS_peak_29920_lociStitched	chrX(.):17095617-17096504	0.0396
1_MACS_peak_29921_lociStitched	chrX(.):17564729-17568644	0.1179
2_MACS_peak_29922_lociStitched	chrX(.):17609189-17613723	0.1225
2_MACS_peak_29924_lociStitched	chrX(.):17754449-17757088	0.1142
1_MACS_peak_29926_lociStitched	chrX(.):18005272-18006443	0.1067
1_MACS_peak_29927_lociStitched	chrX(.):18372015-18373146	0.0312
1_MACS_peak_29928_lociStitched	chrX(.):18443606-18444529	0.0163
1_MACS_peak_29929_lociStitched	chrX(.):18692784-18694030	0.1075
1_MACS_peak_29930_lociStitched	chrX(.):18902623-18905730	0.151
1_MACS_peak_29931_lociStitched	chrX(.):19001659-19003513	0.0794
1_MACS_peak_29932_lociStitched	chrX(.):19361706-19362924	0.1156
1_MACS_peak_29933_lociStitched	chrX(.):19469701-19470901	0.115
1_MACS_peak_29934_lociStitched	chrX(.):19583697-19585864	0.1455
