GENE	H3k27me3_27_DMSO_compare_TSS_SIGNAL	H3k27me3_27_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
DVL2	0	135650.6852	135650.6852	1	8
MIR324	0	135650.6852	135650.6852	1	8
RGS12	0	135672.6036	135672.6036	1	8
PPP1R12C	0	135676.6931	135676.6931	1	8
PKP1	1458.6294	137215.2602	135756.6308	0.989481585868779	6.55568374916306
DDOST	0	135900.8112	135900.8112	1	8
MYPOP	0	135970.0119	135970.0119	1	8
FAM58A	0	135997.2784	135997.2784	1	8
GUCY2D	189.8313	136249.3562	136059.5249	0.998608674652215	8
KANK2	0	136078.3606	136078.3606	1	8
HES7	3418.9318	139764.3273	136345.3955	0.976121986456446	5.3533067271626
MGAT5B	1461.6134	137872.6392	136411.0258	0.989510020883408	6.55963060676847
WDR24	646.5576	137300.7532	136654.1956	0.99531301048023	7.73034492304965
SLBP	0	136661.8123	136661.8123	1	8
TACC3	0	136661.8123	136661.8123	1	8
TMEM129	0	136661.8123	136661.8123	1	8
MIR150	0	136678.1356	136678.1356	1	8
PNMAL1	2663	139471.8877	136808.8877	0.981264276187978	5.7107781193885
TRIP6	0	136815.5138	136815.5138	1	8
NAPSA	1379.2554	138242.2318	136862.9764	0.990121467492863	6.64716497476903
RHBDL1	0	136886.9132	136886.9132	1	8
STUB1	0	136886.9132	136886.9132	1	8
RAB37	1301.4456	138370.5289	137069.0833	0.990682127859515	6.73227788160541
JMJD8	0	137300.7532	137300.7532	1	8
GATA2	8008.7069	145695.0495	137686.3426	0.947895177791504	4.18523872604796
DNAJB8	5446.4	143209.5813	137763.1813	0.963362389105564	4.71668126560058
ALOXE3	2478.7784	140348.0569	137869.2785	0.982644869258683	5.82323597796834
HAUS7	0	138039.2686	138039.2686	1	8
SLC4A3	2012.6184	140117.169	138104.5506	0.985839573555853	6.12141627656711
ELANE	5790.3048	143956.3354	138166.0306	0.961332656330275	4.63584817862563
C9orf23	0	138198.1781	138198.1781	1	8
DCTN3	0	138198.1781	138198.1781	1	8
GALT	0	138198.1781	138198.1781	1	8
SIGMAR1	0	138198.1781	138198.1781	1	8
C16orf91	2824.8	141040.8734	138216.0734	0.980365017357921	5.64182077729693
NR1H2	0	138242.2318	138242.2318	1	8
POLD1	0	138242.2318	138242.2318	1	8
SPIB	0	138242.2318	138242.2318	1	8
CAMSAP1	0	138260.7936	138260.7936	1	8
HDGF	0	138278.4262	138278.4262	1	8
LPHN1	5523.9424	144048.8661	138524.9237	0.963068538624118	4.70471621774003
FLJ39609	4219.6	142804.6527	138585.0527	0.97129997315062	5.08079293006284
DOCK6	3077.1172	142055.1642	138978.047	0.978797844488373	5.52872807573989
LOC645971	5811.2	145181.4922	139370.2922	0.961513369188075	4.64287763169516
RPS11	0	139610.6244	139610.6244	1	8
SNORD35B	0	139610.6244	139610.6244	1	8
TTYH3	1600.4945	141762.2702	140161.7757	0.988836051652958	6.46881208331703
PRKACA	0	140263.4436	140263.4436	1	8
FAM129C	636.1412	141247.7907	140611.6495	0.995516467640265	7.79466556032478
TSC1	0	140780.6056	140780.6056	1	8
ASGR1	8696.4	149611.5964	140915.1964	0.945066577824492	4.10465989252017
MYBPC2	2631.8556	143614.1132	140982.2576	0.982003910113931	5.76997338596236
CEACAM6	1089.1968	142221.2147	141132.0179	0.992399737125868	7.02872822421202
HCST	0	141190.7535	141190.7535	1	8
NFKBID	0	141190.7535	141190.7535	1	8
TLE2	3790.6644	145211.4235	141420.7591	0.974559655818085	5.25956040596289
C9orf86	0	141557.9895	141557.9895	1	8
LOC100131193	0	141557.9895	141557.9895	1	8
BGN	2598.7687	144463.1982	141864.4295	0.982328750561543	5.79672997039504
TSPAN16	7215.2	149093.1299	141877.9299	0.95383995207027	4.36903058490967
LDOC1L	0	142162.6737	142162.6737	1	8
HAPLN2	3448.1448	145679.3516	142231.2068	0.976877873744013	5.40083223631495
NES	3206.2	145679.3516	142473.1516	0.978465338204114	5.50578817359091
PTX4	5497.6	148064.16	142566.56	0.964199420480724	4.75127671630951
MICALL2	0	142655.4479	142655.4479	1	8
SCUBE1	344.4364	143094.6964	142750.26	0.997598727813837	8
LMTK3	2849.8035	145787.1196	142937.3161	0.980827082258136	5.6768570060729
LFNG	14202.037	157437.1119	143235.0749	0.917256423776173	3.47060588494044
C2CD4C	5633.6874	149017.1944	143383.507	0.963571579195483	4.7252554817327
SLC5A5	8939.4	152371.488	143432.088	0.944582786005121	4.0912711554354
KIAA1984	509.4684	144247.7737	143738.3053	0.996480532561901	8
FUT3	3825.2	147638.2073	143813.0073	0.974745055137816	5.27038713375471
GRIK5	1547.5168	145793.0457	144245.5289	0.989497007655309	6.55782302323832
RNF207	3553.924	147953.5793	144399.6553	0.97654291752823	5.37958795854265
C21orf56	0	144447.7137	144447.7137	1	8
GRINA	0	144466.7727	144466.7727	1	8
PARP10	0	144466.7727	144466.7727	1	8
DPP7	379.4944	145048.8325	144669.3381	0.997390505631953	8
PRSS27	0	144812.7636	144812.7636	1	8
UNC13A	1821.5609	147078.0602	145256.4993	0.987766517560332	6.33526301465631
C19orf30	0	145277.3082	145277.3082	1	8
MIR7-3	0	145277.3082	145277.3082	1	8
PLAC2	0	145317.3309	145317.3309	1	8
DHX34	0	145324.239	145324.239	1	8
USP17L6P	4889.4363	150425.8361	145536.3998	0.968519281945386	4.94324041801091
BCAN	0	145679.3516	145679.3516	1	8
LOC90246	0	145695.0495	145695.0495	1	8
C3orf45	1317.2032	147054.3527	145737.1495	0.991122266043447	6.80272775541837
SBSN	7393.2	153145.8321	145752.6321	0.953947648099717	4.37256335247312
ASF1B	0	145802.9532	145802.9532	1	8
NPHS1	939.2776	146969.3131	146030.0355	0.993649607534257	7.28974763526404
APLP1	2975.4825	149080.6468	146105.1643	0.980431683262636	5.64682554047018
ZNF213	0	146105.5192	146105.5192	1	8
KRTDAP	6990.4	153145.8321	146155.4321	0.956347168230893	4.45338728306473
TOR1A	0	146171.0993	146171.0993	1	8
SH3TC1	1256.4125	147753.2082	146496.7957	0.991568245767637	6.87773544460099
SEMA3B	7905.2	154417.0627	146511.8627	0.951299348170065	4.28788640244461
LOC645752	0	146543.794	146543.794	1	8
CDC42EP1	2641.914	149505.8626	146863.9486	0.982635868502071	5.82247474345151
CDH22	2114.2896	149578.8746	147464.585	0.986062064093986	6.14458962382356
MLN	12961.2	160953.5407	147992.3407	0.925473827302782	3.63437311393936
GTF3C5	0	148029.2726	148029.2726	1	8
CLCN7	0	148064.16	148064.16	1	8
TELO2	0	148064.16	148064.16	1	8
REXO1	0	148299.3344	148299.3344	1	8
IP6K3	3984.8	152441.7306	148456.9306	0.974526060351044	5.25760676525244
CCDC154	417.2736	148885.841	148468.5674	0.997205191592165	8
ASGR2	1695.1363	150195.1363	148500	0.988839731004604	6.46929300514954
ALDH4A1	0	148597.0635	148597.0635	1	8
CDC34	0	148803.7518	148803.7518	1	8
GZMM	454.3293	149284.8183	148830.489	0.99696586158475	8
TAS1R1	0	148915.0459	148915.0459	1	8
KCNA7	300.0858	149222.1812	148922.0954	0.997993036047266	8
LGALS2	578.0376	149505.8626	148927.825	0.996148570238182	8
PGPEP1	0	149025.5386	149025.5386	1	8
ALOX12B	7042.4544	156188.7514	149146.297	0.956855955541805	4.47106842799293
LAD1	20480	169656.2844	149176.2844	0.892287786812352	3.05032725082907
BARHL1	424.6101	149611.9751	149187.365	0.997169956251444	8
IFFO2	0	149201.6383	149201.6383	1	8
MIR4314	6171.0432	155891.3185	149720.2753	0.961921798897245	4.65888238305536
PCK1	6889.2	156991.4957	150102.2957	0.957962101816974	4.51020613812545
KCNQ1	0	150386.2483	150386.2483	1	8
ATP4A	2529.2556	152938.6009	150409.3453	0.983731327768065	5.91809593170677
SIGIRR	5940	156521.5881	150581.5881	0.963437511171295	4.71975491205282
GAPDHS	2562.8	153145.8321	150583.0321	0.98354105379107	5.90104139834469
STK11IP	0	150937.569	150937.569	1	8
UNKL	0	150995.0398	150995.0398	1	8
TICAM1	0	151034.6514	151034.6514	1	8
SNRNP70	0	151275.6014	151275.6014	1	8
RPL13AP5	0	151291.1908	151291.1908	1	8
SNORD32A	0	151291.1908	151291.1908	1	8
SNORD33	0	151291.1908	151291.1908	1	8
SNORD34	0	151291.1908	151291.1908	1	8
SNORD35A	0	151291.1908	151291.1908	1	8
GLT25D1	0	151376.5207	151376.5207	1	8
PSAPL1	4166.211	155618.3301	151452.1191	0.973926069622764	5.22313228616288
CEACAM7	467.261	152030.0588	151562.7978	0.99693593959151	8
ISOC2	0	151790.3104	151790.3104	1	8
FEM1A	0	151847.5854	151847.5854	1	8
MIR4274	1018.3387	152866.2084	151847.8697	0.993382449900325	7.22990823665002
CHD5	1362.4314	153512.9531	152150.5217	0.99120304750559	6.81603299172745
OTOF	11596.984	164013.464	152416.48	0.933961879079085	3.82199269074252
C21orf122	2879.4948	155315.0281	152435.5333	0.981797759194102	5.753237903021
MED27	0	152552.8128	152552.8128	1	8
RRP7A	0	152587.3858	152587.3858	1	8
FLT3LG	0	152618.2408	152618.2408	1	8
C8G	0	152651.3117	152651.3117	1	8
FBXW5	0	152651.3117	152651.3117	1	8
TMEM147	0	153145.8321	153145.8321	1	8
PIAS4	0	153240.7463	153240.7463	1	8
LEMD2	0	153366.3898	153366.3898	1	8
RPL22	0	153512.9531	153512.9531	1	8
CTCFL	0	153566.2854	153566.2854	1	8
MIER2	0	153667.1742	153667.1742	1	8
APOC2	0	153676.5138	153676.5138	1	8
TRPM5	3169.2	156884.9011	153715.7011	0.980199195283225	5.62944399371999
TAS1R2	3593.8224	157486.9416	153893.1192	0.97768931366628	5.45356928358416
SULT2B1	3034.2	157075.858	154041.658	0.981049285485862	5.6940014660561
ADARB1	1260.204	155315.0281	154054.8241	0.991951447345164	6.94539632571877
APOC4	0	154156.4058	154156.4058	1	8
C19orf73	1457.7066	155786.364	154328.6574	0.990729656168034	6.739724779086
PPFIA3	1457.7066	155786.364	154328.6574	0.990729656168034	6.739724779086
FGF4	1680.1078	156101.8539	154421.7461	0.989351711805976	6.53779005799046
TMEM141	0	154564.1716	154564.1716	1	8
ALOX15B	3409.192	158226.9271	154817.7351	0.978908229058068	5.5364214767586
MEX3D	869.004	156014.2366	155145.2326	0.994460823242327	7.48809915072359
LPPR2	0	155649.1544	155649.1544	1	8
SLC17A7	8467.2	164240.3308	155773.1308	0.950973764949455	4.27777966137084
LIN7B	0	155786.364	155786.364	1	8
ARHGAP33	0	155994.6779	155994.6779	1	8
HGFAC	811.2192	156857.1752	156045.956	0.99485490289232	7.59514401074331
KBTBD11	492.6072	156701.3284	156208.7212	0.996866245519461	8
SLC12A9	0	156325.7242	156325.7242	1	8
SH2D2A	0	156486.4083	156486.4083	1	8
TIMM22	0	156587.1125	156587.1125	1	8
DPH3P1	0	156749.1157	156749.1157	1	8
TMIGD2	1968.8448	159242.9676	157274.1228	0.98778721750789	6.3377364611327
MEIS3	4934.4	162212.582	157278.182	0.970478677263823	5.03886724577695
ZNRF4	0	157333.7111	157333.7111	1	8
FSD1	1806.1536	159242.9676	157436.814	0.98878507633856	6.46216526358653
NCRNA00176	0	158076.4313	158076.4313	1	8
C2orf70	5507.2	163588.186	158080.986	0.96743139993187	4.89260575087757
ZBP1	0	158126.8615	158126.8615	1	8
F10	6402.732	164600.4512	158197.7192	0.962557819800866	4.68413685608113
LOC348926	0	158318.4609	158318.4609	1	8
GLOD4	0	158534.6444	158534.6444	1	8
RNMTL1	0	158534.6444	158534.6444	1	8
C1orf86	5977.2	164637.6081	158660.4081	0.964966698573452	4.78368030056082
CD300A	0	158806.651	158806.651	1	8
CEACAM5	9447.6	168283.6388	158836.0388	0.946843334555096	4.15480322469242
ATXN10	0	158895.3093	158895.3093	1	8
TNNI1	778.9335	159845.1193	159066.1858	0.995150579963451	7.68095881216457
BSG	0	159095.2073	159095.2073	1	8
THEG	2010.7626	161286.2624	159275.4998	0.987686471324263	6.32573699117009
RASIP1	5325	164635.0006	159310.0006	0.968669098722044	4.95034574274835
FUT1	2709.7098	162507.2122	159797.5024	0.983599078307487	5.90622158480138
MAMSTR	4799.118	164635.0006	159835.8826	0.971675610321852	5.1003579818254
SOX18	6789.9768	166740.733	159950.7562	0.960871612823888	4.61805612723881
FGF21	2211.1047	162310.585	160099.4803	0.986560406083648	6.19784593621466
UNCX	0	160491.6046	160491.6046	1	8
MAFK	0	160949.0798	160949.0798	1	8
IZUMO1	1346.1985	162507.2122	161161.0137	0.991784128909805	6.91546878303034
EVI5L	0	161578.3051	161578.3051	1	8
FADS6	2913.6	164845.0088	161931.4088	0.982632187874939	5.82216356789673
MST1P2	21.8631	162135.2929	162113.4298	0.999865173387723	8
ISLR2	6531.4574	168958.7502	162427.2928	0.962781641840168	4.69312231373541
NTRK1	13294.8	176016.9701	162722.1701	0.929772987738812	3.7267805489642
INSRR	13253.4	176016.9701	162763.5701	0.929976361366031	3.73128010999722
LOC283731	3916.691	166742.0862	162825.3952	0.977049577734816	5.41183916653892
SRCIN1	3253.4658	166222.4863	162969.0205	0.980802787890047	5.67499436206518
CCDC159	0	162994.0147	162994.0147	1	8
TMEM205	0	162994.0147	162994.0147	1	8
C16orf42	0	163070.4686	163070.4686	1	8
GNPTG	0	163070.4686	163070.4686	1	8
ATP2B3	3904.4	167448.7783	163544.3783	0.977214312341705	5.42247517756533
DOK7	6379.2	170065.1534	163685.9534	0.963845825173343	4.73656824027425
ATHL1	694.512	164442.5672	163748.0552	0.995794330362602	7.88736846276128
FUT6	1894.3596	165992.1947	164097.8351	0.988716430521202	6.45326137558758
SCNN1D	1903.5916	166331.8779	164428.2863	0.9886849568307	6.44919688740621
PTPRS	312.0252	164872.1961	164560.1709	0.9981110471839	8
CIB4	0	164764.1283	164764.1283	1	8
APOC1P1	3659.1238	168515.4003	164856.2765	0.978747588709031	5.52523840480124
FIS1	0	164949.5254	164949.5254	1	8
C17orf28	9171	174465.7598	165294.7598	0.950059018630103	4.24972106143668
RAB3D	0	165964.4559	165964.4559	1	8
DNPEP	0	166138.2877	166138.2877	1	8
IFITM5	2247.9111	168483.6032	166235.6921	0.986833648672206	6.22787940390712
EFNB3	2462.8	168901.82	166439.02	0.985628305305961	6.09974159007922
CEL	389.298	166931.5961	166542.2981	0.997673344969294	8
NOL9	0	166898.5959	166898.5959	1	8
HYAL3	0	166976.244	166976.244	1	8
NAT6	0	166976.244	166976.244	1	8
LCN12	3039.2	170113.1537	167073.9537	0.982447827389828	5.80665927182663
CLDN15	0	167336	167336	1	8
PINK1	0	167381.6985	167381.6985	1	8
TCF20	0	167553.0474	167553.0474	1	8
MTOR	0	167696.1022	167696.1022	1	8
LOC100128003	0	167811.8805	167811.8805	1	8
AES	1634.6512	169557.0878	167922.4366	0.990451342982152	6.69664445477339
CISH	0	168033.6787	168033.6787	1	8
PRCC	0	168171.9323	168171.9323	1	8
HYAL2	0	168719.2956	168719.2956	1	8
DPP9	0	169324.7502	169324.7502	1	8
CROCCP2	0	169466.9549	169466.9549	1	8
UBIAD1	0	169482.8686	169482.8686	1	8
ALPL	3216.3472	172825.2044	169608.8572	0.981729613430651	5.7477466699396
PEAR1	6150	176016.9701	169866.9701	0.966239763461927	4.8389843076108
INSIG1	0	169927.7177	169927.7177	1	8
NBPF1	4435.8	174397.1637	169961.3637	0.975195848079545	5.29703844770678
ICOSLG	0	169981.3328	169981.3328	1	8
IFITM2	6069	176090.8669	170021.8669	0.966683111361013	4.8587174536827
ALDH16A1	0	170197.172	170197.172	1	8
PIH1D1	0	170197.172	170197.172	1	8
UQCR11	0	170503.5399	170503.5399	1	8
METRN	870.1586	171387.0848	170516.9262	0.994948493411221	7.62176430253818
B3GNTL1	0	170715.1888	170715.1888	1	8
EN2	0	170805.0233	170805.0233	1	8
SOCS3	2260.1022	173120.4261	170860.3239	0.987113152059082	6.25924413332835
APC2	6060.6	177012.4362	170951.8362	0.966895179509783	4.86824628402236
SF1	0	171208.6804	171208.6804	1	8
PLK5P	5887.36	177096.6639	171209.3039	0.967825825039144	4.91077237682044
TNNT2	1666.2688	173292.6216	171626.3528	0.990476226751379	6.70044526606238
PRR5-ARHGAP8	2455.3246	174294.4277	171839.1031	0.986108469358234	6.14946887111833
HYAL1	0	172374.1724	172374.1724	1	8
CELP	2726.0724	175221.879	172495.8066	0.984680506976603	6.00621523915988
CDR2L	1706.3456	174465.7598	172759.4142	0.990314325891005	6.67589023741559
OTOP3	9570.6	182331.7532	172761.1532	0.950127761122212	4.25181264638783
C1orf92	3169	176016.9701	172847.9701	0.982314463580874	5.79554305834253
LOC100289341	0	172871.5835	172871.5835	1	8
MAN1B1	0	172871.5835	172871.5835	1	8
EIF4A3	0	173109.5877	173109.5877	1	8
SDHB	7.1094	173265.6306	173258.5212	0.999958969887589	8
ZBTB17	0	173305.152	173305.152	1	8
CA11	1024.7664	174458.8176	173434.0512	0.994160328979832	7.41144762814969
IFITM3	6916.755	180871.3733	173954.6183	0.963167240322295	4.7087249236717
TUSC2	0	174064.155	174064.155	1	8
ADAMTSL5	2976.0468	177096.6639	174120.6171	0.98347308268737	5.89499601120332
MUC17	6924	181500.6123	174576.6123	0.963253208190361	4.71222488029221
PKP3	3378.1258	178042.6932	174664.5674	0.981379613328722	5.71985636456753
AIRE	27793.8	202763.2434	174969.4434	0.879449356262867	2.86696114652266
RALGDS	0	175246.7042	175246.7042	1	8
FTCD	1373.0727	176842.7668	175469.6941	0.992295450820464	7.00891538729683
SEC1	0	175508.4857	175508.4857	1	8
USH1G	6678.375	182331.7532	175653.3782	0.96466657599992	4.7709249143646
EPHB3	13944	189717.066	175773.066	0.931533305437967	3.76613308254044
LOC285375	741.6	176537.4715	175795.8715	0.995816765094012	7.89511748033951
PCSK4	3800.3376	179642.8575	175842.5199	0.97928330021766	5.56286018057576
NXN	1241.6571	177157.6375	175915.9804	0.993040011157084	7.15662304378125
MIR765	0	176016.9701	176016.9701	1	8
PGS1	0	176109.3958	176109.3958	1	8
RPL29P2	1417.6572	177622.6124	176204.9552	0.992081908705973	6.96916272627878
HCRTR1	0	176228.2526	176228.2526	1	8
PEF1	0	176228.2526	176228.2526	1	8
DBP	0	176266.6897	176266.6897	1	8
IFITM1	1831.0136	178155.3741	176324.3605	0.989826932895326	6.60434968623971
REEP6	3114.3442	179642.8575	176528.5133	0.982959116406738	5.85005936437776
SLC8A2	2561.8272	179142.245	176580.4178	0.98590110189066	6.12778861444985
SLC37A1	0	176627.2956	176627.2956	1	8
C1orf127	0	176779.4863	176779.4863	1	8
RSPH1	0	177058.9851	177058.9851	1	8
TSSC4	0	177220.066	177220.066	1	8
DNAH2	8184	185702.8996	177518.8996	0.957789824805678	4.50404638665239
EFCAB6	0	177933.4095	177933.4095	1	8
MYCBPAP	0	177970.9491	177970.9491	1	8
HDGFRP2	0	178186.715	178186.715	1	8
IFRD2	0	178451.7252	178451.7252	1	8
ACOT7	0	178640.4803	178640.4803	1	8
KPTN	0	179142.245	179142.245	1	8
UAP1L1	0	179194.4675	179194.4675	1	8
MAST3	2222.4592	181627.2556	179404.7964	0.987911543934579	6.35267997010278
BAIAP3	12483.3302	191896.8517	179413.5215	0.938921033908719	3.94225628161292
OTOP2	2897.9302	182331.7532	179433.823	0.984354936277994	5.97539917302858
C19orf25	0	179642.8575	179642.8575	1	8
RAPGEF1	0	179771.1525	179771.1525	1	8
C9orf96	1282.9417	181077.4929	179794.5512	0.992964802355214	7.14100781450866
SURF4	1217.1712	181077.4929	179860.3217	0.993323056349404	7.21693132368987
EPHB4	5445.1638	186319.508	180874.3442	0.971604969002429	5.09665947645258
FAM132A	4352.8	185336.4869	180983.6869	0.977053000350543	5.41205938667334
GNA15	4763.2568	185945.9647	181182.7079	0.975023458422539	5.28679129909417
MBD3L1	0	181228.1122	181228.1122	1	8
ZNF558	0	181228.1122	181228.1122	1	8
DNMT3L	1324.7904	182587.0353	181262.2449	0.992796600246028	7.10667639572222
IL12RB1	0	181627.2556	181627.2556	1	8
FUT2	10460.8	192213.5416	181752.7416	0.94838616512866	4.19964488628549
GNA11	1053.6345	183056.977	182003.3425	0.994277165822134	7.4407744602769
INTS1	0	182104.168	182104.168	1	8
FLJ43860	4198.4	186457.5674	182259.1674	0.977979183881553	5.47286391493594
SEMA3F	3538.664	185808.4856	182269.8216	0.981311237019012	5.71446779595732
OR2Z1	0	182374.6362	182374.6362	1	8
MST1P9	5391.6	187929.1619	182537.5619	0.972110600294505	5.12333167635274
ACTL9	0	182678.6571	182678.6571	1	8
MBD3	0	182892.946	182892.946	1	8
PADI6	1525.2154	184663.9748	183138.7594	0.991808249456579	6.91974563211264
RCC2	0	183243.6234	183243.6234	1	8
RPTOR	0	183263.6233	183263.6233	1	8
HIC1	867.7485	184776.0637	183908.3152	0.995325734320382	7.73428519741647
UBE2J2	0	184038.5199	184038.5199	1	8
METRNL	1008.014	185121.829	184113.815	0.994584350452603	7.52081553707177
LCNL1	6656.8	190865.5952	184208.7952	0.966298505071996	4.84158443661721
ARHGEF19	0	184256.4753	184256.4753	1	8
CD300LB	2049.2922	186376.515	184327.2228	0.98912414265088	6.50695056271043
ACTL8	0	184581.4336	184581.4336	1	8
PFKL	0	184655.8171	184655.8171	1	8
LAMA5	649.5071	185735.3397	185085.8326	0.996515236559456	8
RPS15	0	185210.6841	185210.6841	1	8
C1orf93	378.6489	185857.3643	185478.7154	0.997966833087254	8
GRAPL	0	185993.7751	185993.7751	1	8
RASSF1	745.2672	186944.3396	186199.0724	0.996029256959368	7.97063530731533
MIR661	0	186223.9015	186223.9015	1	8
CFB	2813.536	189038.7718	186225.2358	0.985334885817829	6.07015392771429
FGF3	991.0164	187546.8392	186555.8228	0.994743674171714	7.56412630127582
BCAM	4112.6418	190706.8785	186594.2367	0.978889991138121	5.53514764766024
SAMD11	4749.8	191444.1267	186694.3267	0.975790280158555	5.33291282319844
B4GALNT4	483.5149	187219.9574	186736.4425	0.997424049251325	8
DNAJC5	0	186978.9177	186978.9177	1	8
RPL18	0	187054.4346	187054.4346	1	8
SPHK2	0	187054.4346	187054.4346	1	8
SKI	0	187395.7157	187395.7157	1	8
PTGDS	3432.0858	190865.5952	187433.5094	0.982335940489171	5.79732764075995
CBLC	0	187435.6443	187435.6443	1	8
NTN5	5219.2	192952.8026	187733.6026	0.973663282746682	5.20827550149409
FAM83E	0	187934.9791	187934.9791	1	8
CLCN6	0	187947.7555	187947.7555	1	8
MTHFR	0	187947.7555	187947.7555	1	8
PDE4C	34833.855	223134.6042	188300.7492	0.864968550387807	2.67935221988451
APOC1	1231.7565	189830.1038	188598.3473	0.993553101084299	7.26784790217984
CLIC3	2077.8711	190865.5952	188787.7241	0.989230673938608	6.52130710058207
C2	0	189038.7718	189038.7718	1	8
MIR1236	0	189038.7718	189038.7718	1	8
RDBP	0	189038.7718	189038.7718	1	8
SKIV2L	0	189038.7718	189038.7718	1	8
GNB1	0	189343.964	189343.964	1	8
PAX2	5555.3473	195268.2453	189712.898	0.972337177977564	5.13543643923907
AP1S1	120.5904	189912.2296	189791.6392	0.999365423298986	8
CCL25	458.0766	190449.6186	189991.542	0.997600533600701	8
C9orf142	533.7538	190865.5952	190331.8414	0.997211308174303	8
PPP2R2C	4353.3791	195062.2959	190708.9168	0.978169323449624	5.48565547433335
TCEA2	8608	200225.4918	191617.4918	0.958780558013923	4.53980377512607
SSTR3	0	191960.1279	191960.1279	1	8
C9orf139	2023.8109	194162.189	192138.3781	0.98968422363965	6.58404397413578
ASPDH	0	192493.8678	192493.8678	1	8
C19orf63	0	192493.8678	192493.8678	1	8
FAM71E1	0	192493.8678	192493.8678	1	8
JOSD2	0	192493.8678	192493.8678	1	8
HK3	0	192850.2251	192850.2251	1	8
TCF3	0	192925.9176	192925.9176	1	8
FBLN2	7949.8078	200877.635	192927.8272	0.96193121127469	4.65925315702764
VGF	3888.062	196995.6071	193107.5451	0.980645206166239	5.66296842376324
NXPH3	3613.2	196904.2866	193291.0866	0.981980623928287	5.76807359488442
PLOD3	0	193436.7236	193436.7236	1	8
ZNHIT1	0	193436.7236	193436.7236	1	8
FUT7	5965.6	199551.5217	193585.9217	0.970972734774341	5.06395022344376
C7orf52	2780.075	196432.49	193652.415	0.986044680464809	6.14276595735667
ZG16B	17889	211569.7338	193680.7338	0.922038269349153	3.5639886091397
ESPNP	0	193729.5736	193729.5736	1	8
C7orf27	0	193855.9046	193855.9046	1	8
PLEC	0	193929.5415	193929.5415	1	8
TOR1B	0	194215.0255	194215.0255	1	8
F7	43.3521	194813.7164	194770.3643	0.999777518463489	8
ABCA2	3002.056	198027.1599	195025.1039	0.985066568625063	6.04360361366206
PIK3R2	0	195112.821	195112.821	1	8
PRR22	496.5519	195727.8674	195231.3155	0.99746946938729	8
BAI2	0	195257.2779	195257.2779	1	8
MIR1306	0	195291.1965	195291.1965	1	8
MIR3618	0	195291.1965	195291.1965	1	8
DGCR8	0	195653.5023	195653.5023	1	8
PADI2	9697.2	205480.2211	195783.0211	0.954933933354033	4.40528748180673
ODF3L2	676.4748	196535.5851	195859.1103	0.996569810181269	8
MADCAM1	477.7039	196361.3516	195883.6477	0.997573124404674	8
CHMP6	0	196056.2182	196056.2182	1	8
TFR2	2772.1724	199335.7646	196563.5922	0.986283703445056	6.1680397891663
CCDC78	0	196569.1542	196569.1542	1	8
FAM173A	0	196569.1542	196569.1542	1	8
SNORD24	0	197036.423	197036.423	1	8
SNORD36B	0	197036.423	197036.423	1	8
ABO	4409.6272	201466.969	197057.3418	0.97858121184539	5.51374282236235
BRSK2	1505.944	198717.2992	197211.3552	0.992478675422834	7.04390553768809
LY6K	0	197279.1199	197279.1199	1	8
SPACA4	3718.8	201134.2872	197415.4872	0.98184650253101	5.75717806668669
APOE	1882.4	199326.2066	197443.8066	0.99064453538142	6.72641436643099
C19orf20	0	197793.429	197793.429	1	8
PTCHD2	579.6216	198649.5007	198069.8791	0.997090678344067	8
GNAT1	8910	207148.8057	198238.8057	0.958761227198619	4.53909826062486
GBGT1	1300.0717	199585.4165	198285.3448	0.993528294593855	7.2622713068264
DUS3L	0	198657.1509	198657.1509	1	8
NRTN	0	198657.1509	198657.1509	1	8
SLC38A3	8476.9232	207148.8057	198671.8825	0.960686865879854	4.61098297588278
FBN3	4344.2	204104.1154	199759.9154	0.979159342249115	5.55407093780625
IFI30	0	200038.102	200038.102	1	8
SERPINE1	2459.3856	202943.9163	200484.5307	0.988026552751341	6.36663933375495
ZNF205	584.649	201363.4704	200778.8214	0.997104954471787	8
COL16A1	2257.6527	203289.2429	201031.5902	0.989016361967376	6.49256649639228
SSPO	7254.4	208332.481	201078.081	0.966350457104113	4.84388768027093
MGC3771	0	201363.4704	201363.4704	1	8
C9orf140	0	201659.2979	201659.2979	1	8
TSNARE1	0	201811.3067	201811.3067	1	8
C17orf56	0	202255.3689	202255.3689	1	8
C17orf89	0	202255.3689	202255.3689	1	8
SHC2	0	202301.5978	202301.5978	1	8
PHB	0	202493.5056	202493.5056	1	8
MIR4254	0	202892.2841	202892.2841	1	8
MAP2K2	0	202923.8607	202923.8607	1	8
PVRL2	3552.4476	206523.0607	202970.6131	0.983089663194213	5.86134570477741
LOC100288123	0	203408.1667	203408.1667	1	8
NRBP2	0	204052.576	204052.576	1	8
EEF2	0	204553.6479	204553.6479	1	8
PADI3	11672.838	216412.1246	204739.2866	0.94882241307389	4.21255406002059
SORCS2	0	204879.1214	204879.1214	1	8
CACNA1G	10567.9222	215624.6569	205056.7347	0.953279094115073	4.35075850530608
HAGHL	0	205185.2647	205185.2647	1	8
ZNF467	3084.8796	208332.481	205247.6014	0.985408579545005	6.07752979304302
