#05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_ROSE/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam
#Using cutoff of 15067.1378 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	isSuper
1_MACS_peak_20328_lociStitched	chr3	197391390	197392887	1	1498	1355.2341	428.7408	16635	0
1_MACS_peak_21679_lociStitched	chr4	187081566	187083204	1	1639	1197.2142	270.7614	16636	0
1_MACS_peak_17778_lociStitched	chr22	18548621	18550139	1	1519	1102.827	176.5434	16637	0
1_MACS_peak_11576_lociStitched	chr17	39804707	39805774	1	1068	1105.8388	179.5761	16638	0
1_MACS_peak_22652_lociStitched	chr5	130849879	130851587	1	1709	1161.7816	235.5332	16639	0
1_MACS_peak_18803_lociStitched	chr3	44665975	44667300	1	1326	1231.8525	305.6775	16640	0
1_MACS_peak_2200_lociStitched	chr1	184835418	184837463	1	2046	1371.377	445.401	16641	0
1_MACS_peak_21060_lociStitched	chr4	94013329	94014826	1	1498	1274.0967	348.3519	16642	0
1_MACS_peak_28500_lociStitched	chr9	99212424	99213929	1	1506	1144.703	218.9775	16643	0
1_MACS_peak_12774_lociStitched	chr18	47882261	47884033	1	1773	1319.9628	394.27	16644	0
1_MACS_peak_27185_lociStitched	chr8	67624361	67625574	1	1214	1078.7209	153.2019	16645	0
1_MACS_peak_2978_lociStitched	chr10	329574	330897	1	1324	1092.1365	166.698	16646	0
1_MACS_peak_1312_lociStitched	chr1	109618076	109619345	1	1270	1059.2343	133.8795	16647	0
1_MACS_peak_16339_lociStitched	chr2	225872455	225874103	1	1649	1250.6672	325.3152	16648	0
1_MACS_peak_1529_lociStitched	chr1	145562123	145563493	1	1371	1226.972	301.674	16649	0
1_MACS_peak_26217_lociStitched	chr7	122183961	122185752	1	1792	1361.6973	436.4667	16650	0
1_MACS_peak_4701_lociStitched	chr11	34880792	34882463	1	1672	1195.9347	270.8691	16651	0
1_MACS_peak_9051_lociStitched	chr15	44887604	44888938	1	1335	1103.218	178.2224	16652	0
1_MACS_peak_19220_lociStitched	chr3	95725207	95727021	1	1815	1219.915	294.9564	16653	0
1_MACS_peak_12556_lociStitched	chr18	20418272	20419855	1	1584	1159.3892	234.4423	16654	0
1_MACS_peak_17232_lociStitched	chr20	52324112	52325641	1	1530	1189.4091	264.6699	16655	0
1_MACS_peak_24503_lociStitched	chr6	113162251	113164265	1	2015	1275.0634	350.436	16656	0
1_MACS_peak_19840_lociStitched	chr3	156763767	156765596	1	1830	1372.2987	448.105	16657	0
1_MACS_peak_3321_lociStitched	chr10	34470321	34471578	1	1258	1158.4512	234.3048	16658	0
1_MACS_peak_21762_lociStitched	chr5	6221522	6223266	1	1745	1202.6624	278.5168	16659	0
1_MACS_peak_6962_lociStitched	chr12	99377306	99378773	1	1468	1159.5168	235.4535	16660	0
1_MACS_peak_29568_lociStitched	chrX	71130332	71131791	1	1460	1056.8996	132.9149	16661	0
1_MACS_peak_24855_lociStitched	chr6	149887333	149888654	1	1322	1028.1343	104.359	16662	0
1_MACS_peak_15392_lociStitched	chr2	112757990	112759618	1	1629	1188.7656	265.0384	16663	0
1_MACS_peak_27481_lociStitched	chr8	107620045	107621493	1	1449	1060.8048	137.1256	16664	0
1_MACS_peak_7684_lociStitched	chr13	53494816	53496347	1	1532	1101.7076	178.0553	16665	0
1_MACS_peak_20896_lociStitched	chr4	76160020	76161926	1	1907	1284.8346	361.187	16666	0
1_MACS_peak_16125_lociStitched	chr2	202774024	202775439	1	1416	1196.6655	273.095	16667	0
1_MACS_peak_27968_lociStitched	chr9	19102027	19103434	1	1408	1113.9219	190.6485	16668	0
1_MACS_peak_11039_lociStitched	chr17	5981997	5983508	1	1512	1211.2176	287.9966	16669	0
1_MACS_peak_2151_lociStitched	chr1	181530576	181532467	1	1892	1503.5341	580.3479	16670	0
1_MACS_peak_16950_lociStitched	chr20	34823951	34825127	1	1177	1188.4656	265.3056	16671	0
1_MACS_peak_17605_lociStitched	chr21	39113629	39115443	1	1815	1271.7954	348.8322	16672	0
1_MACS_peak_18449_lociStitched	chr3	4508110	4509605	1	1496	1275.0855	352.521	16673	0
1_MACS_peak_29730_lociStitched	chrX	110365906	110367344	1	1439	1065.1266	142.6496	16674	0
1_MACS_peak_27254_lociStitched	chr8	74747311	74748781	1	1471	1228.185	306.054	16675	0
1_MACS_peak_135_lociStitched	chr1	10078283	10079884	1	1602	1158.0033	235.9874	16676	0
1_MACS_peak_20094_lociStitched	chr3	181716349	181718336	1	1988	1437.7932	515.8252	16677	0
2_MACS_peak_13511_lociStitched	chr19	17574450	17581761	2	2462	2047.08	1125.1629	16678	0
1_MACS_peak_21256_lociStitched	chr4	122034263	122035952	1	1690	1181.6244	259.7682	16679	0
2_MACS_peak_29298_lociStitched	chrX	39027214	39035059	2	2084	1459.9545	538.167	16680	0
1_MACS_peak_14730_lociStitched	chr2	54936143	54937504	1	1362	1096.4216	174.7524	16681	0
1_MACS_peak_26403_lociStitched	chr7	140097527	140098575	1	1049	1070.532	149.1304	16682	0
1_MACS_peak_1924_lociStitched	chr1	161438725	161442324	1	3600	1934.1026	1012.7586	16683	0
1_MACS_peak_731_lociStitched	chr1	42500610	42502243	1	1634	1119.5848	198.4095	16684	0
1_MACS_peak_2342_lociStitched	chr1	202196486	202198493	1	2008	1446.2442	525.2319	16685	0
1_MACS_peak_27473_lociStitched	chr8	106331180	106332412	1	1233	1037.7136	117.04	16686	0
1_MACS_peak_27146_lociStitched	chr8	61614901	61616778	1	1878	1285.1819	364.5134	16687	0
1_MACS_peak_27423_lociStitched	chr8	102344691	102345954	1	1264	1027.4505	106.8498	16688	0
1_MACS_peak_9532_lociStitched	chr15	79268834	79270569	1	1736	1210.1625	289.5715	16689	0
1_MACS_peak_5845_lociStitched	chr12	1771056	1772490	1	1435	1008.6756	88.191	16690	0
1_MACS_peak_27288_lociStitched	chr8	81289033	81290561	1	1529	1187.4088	267.0944	16691	0
1_MACS_peak_2161_lociStitched	chr1	182758018	182759537	1	1520	1334.5934	414.3832	16692	0
1_MACS_peak_18665_lociStitched	chr3	31894314	31895604	1	1291	1164.096	243.939	16693	0
1_MACS_peak_19174_lociStitched	chr3	74879735	74881184	1	1450	1100.0808	180.1107	16694	0
2_MACS_peak_4212_lociStitched	chr10	125260746	125267596	2	1721	1733.05	813.095	16695	0
1_MACS_peak_15415_lociStitched	chr2	113854906	113856519	1	1614	1169.2637	249.3698	16696	0
1_MACS_peak_21674_lociStitched	chr4	186800523	186801897	1	1375	1143.3054	223.4124	16697	0
1_MACS_peak_24378_lociStitched	chr6	100036342	100037675	1	1334	1122.1194	202.3494	16698	0
1_MACS_peak_19264_lociStitched	chr3	99979136	99980624	1	1489	1297.8336	378.2496	16699	0
1_MACS_peak_4726_lociStitched	chr11	36018752	36020356	1	1605	1141.7272	222.154	16700	0
1_MACS_peak_22196_lociStitched	chr5	70362847	70364215	1	1369	1080.3096	160.74	16701	0
1_MACS_peak_1658_lociStitched	chr1	151447204	151448591	1	1388	1267.3019	347.8596	16702	0
1_MACS_peak_12998_lociStitched	chr18	77159186	77160837	1	1652	1064.2346	144.7927	16703	0
2_MACS_peak_25725_lociStitched	chr7	74958366	74963962	2	2986	1781.2068	861.784	16704	0
1_MACS_peak_21828_lociStitched	chr5	14992640	14993927	1	1288	1135.3914	216.216	16705	0
1_MACS_peak_19193_lociStitched	chr3	79583315	79584887	1	1573	1202.8944	283.746	16706	0
1_MACS_peak_12306_lociStitched	chr17	78261737	78263299	1	1563	1154.1618	235.081	16707	0
1_MACS_peak_17693_lociStitched	chr21	45031530	45032963	1	1434	1204.2932	285.7402	16708	0
1_MACS_peak_12982_lociStitched	chr18	74791909	74793359	1	1451	1086.34	167.91	16709	0
1_MACS_peak_13764_lociStitched	chr19	40323521	40325154	1	1634	1225.5665	307.1673	16710	0
1_MACS_peak_23348_lociStitched	chr6	6686419	6688113	1	1695	1172.0786	253.7612	16711	0
1_MACS_peak_6022_lociStitched	chr12	11753816	11755188	1	1373	1191.4448	273.1652	16712	0
1_MACS_peak_23522_lociStitched	chr6	20260200	20261698	1	1499	1222.368	304.094	16713	0
1_MACS_peak_23147_lociStitched	chr5	173577903	173579557	1	1655	1127.8626	209.8926	16714	0
1_MACS_peak_5238_lociStitched	chr11	74245394	74246686	1	1293	1084.1172	166.1512	16715	0
1_MACS_peak_23944_lociStitched	chr6	42693569	42695086	1	1518	1170.8206	252.8839	16716	0
1_MACS_peak_29528_lociStitched	chrX	67180683	67182292	1	1610	1010.1302	93.1611	16717	0
1_MACS_peak_9527_lociStitched	chr15	79011754	79012933	1	1180	1108.1421	191.3517	16718	0
1_MACS_peak_17937_lociStitched	chr22	26907758	26909184	1	1427	1246.7518	329.9764	16719	0
1_MACS_peak_16684_lociStitched	chr20	9480027	9481740	1	1714	1211.2623	294.8073	16720	0
1_MACS_peak_10692_lociStitched	chr16	71745103	71746759	1	1657	1162.6776	246.2472	16721	0
1_MACS_peak_22568_lociStitched	chr5	119704195	119705922	1	1728	1179.541	263.1948	16722	0
1_MACS_peak_22906_lociStitched	chr5	149534837	149536334	1	1498	1164.0672	247.7535	16723	0
1_MACS_peak_28516_lociStitched	chr9	100263217	100264852	1	1636	1089.564	173.4735	16724	0
1_MACS_peak_27158_lociStitched	chr8	62277784	62279873	1	2090	1473.3717	557.3452	16725	0
1_MACS_peak_923_lociStitched	chr1	55621211	55623080	1	1870	1227.1854	311.3754	16726	0
1_MACS_peak_28954_lociStitched	chr9	135256841	135258566	1	1726	1223.1975	307.395	16727	0
1_MACS_peak_13494_lociStitched	chr19	17345676	17346931	1	1256	1079.1745	163.401	16728	0
1_MACS_peak_11855_lociStitched	chr17	52977241	52978804	1	1564	1192.7253	277.1199	16729	0
1_MACS_peak_28534_lociStitched	chr9	100954226	100955898	1	1673	1155.6864	240.4336	16730	0
2_MACS_peak_21723_lociStitched	chr5	1020826	1022564	2	1694	1126.224	210.9932	16731	0
1_MACS_peak_26674_lociStitched	chr8	10436581	10438167	1	1587	1073.4048	158.4414	16732	0
2_MACS_peak_9034_lociStitched	chr15	43981396	43986042	2	2039	1651.1884	736.391	16733	0
1_MACS_peak_28256_lociStitched	chr9	71458960	71460591	1	1632	1283.7601	369.0953	16734	0
1_MACS_peak_12436_lociStitched	chr18	3913834	3915818	1	1985	1173.1392	258.5152	16735	0
1_MACS_peak_6312_lociStitched	chr12	42982843	42984709	1	1867	1118.4804	203.9538	16736	0
1_MACS_peak_4609_lociStitched	chr11	20274744	20276502	1	1759	1236.5772	322.0656	16737	0
1_MACS_peak_17434_lociStitched	chr21	20502132	20503613	1	1482	1116.674	202.3046	16738	0
1_MACS_peak_29102_lociStitched	chrX	6977189	6978530	1	1342	1041.957	127.6632	16739	0
1_MACS_peak_8158_lociStitched	chr14	45663195	45664697	1	1503	1029.4708	115.5038	16740	0
1_MACS_peak_28189_lociStitched	chr9	46112529	46113566	1	1038	1110.8344	197.03	16741	0
1_MACS_peak_18023_lociStitched	chr22	32365240	32367148	1	1909	1452.7512	539.01	16742	0
1_MACS_peak_3980_lociStitched	chr10	103294921	103296803	1	1883	1272.9848	359.462	16743	0
1_MACS_peak_21870_lociStitched	chr5	27252348	27253963	1	1616	1294.584	381.14	16744	0
1_MACS_peak_10303_lociStitched	chr16	30170592	30172076	1	1485	1085.3976	171.9956	16745	0
1_MACS_peak_12555_lociStitched	chr18	20402528	20403884	1	1357	1133.2092	219.8076	16746	0
1_MACS_peak_15648_lociStitched	chr2	151764934	151766661	1	1728	1120.4776	207.24	16747	0
2_MACS_peak_8692_lociStitched	chr14	105780081	105782007	2	1627	999.2088	86.0922	16748	0
1_MACS_peak_23980_lociStitched	chr6	43815435	43816880	1	1446	1119.4415	206.346	16749	0
1_MACS_peak_23238_lociStitched	chr5	180586879	180587757	1	879	1018.2166	105.2722	16750	0
1_MACS_peak_6746_lociStitched	chr12	76034381	76035976	1	1596	1137.0755	224.4165	16751	0
1_MACS_peak_17099_lociStitched	chr20	44098757	44100095	1	1339	1105.0542	192.4044	16752	0
1_MACS_peak_29599_lociStitched	chrX	75647870	75649104	1	1235	1001.391	88.848	16753	0
1_MACS_peak_12602_lociStitched	chr18	23935453	23936880	1	1428	1120.4804	208.0566	16754	0
1_MACS_peak_11430_lociStitched	chr17	33894350	33895807	1	1458	1220.8203	308.4469	16755	0
1_MACS_peak_11214_lociStitched	chr17	18895272	18897065	1	1794	1232.5082	320.2298	16756	0
1_MACS_peak_7288_lociStitched	chr12	123604346	123605560	1	1215	1058.608	146.4084	16757	0
1_MACS_peak_27451_lociStitched	chr8	104032590	104033860	1	1271	1049.274	137.16	16758	0
1_MACS_peak_18542_lociStitched	chr3	14123113	14124562	1	1450	1255.7034	343.7028	16759	0
2_MACS_peak_28539_lociStitched	chr9	101866353	101868435	2	1735	1141.7688	229.8528	16760	0
1_MACS_peak_29742_lociStitched	chrX	117670231	117671532	1	1302	1134.8623	223.1215	16761	0
1_MACS_peak_901_lociStitched	chr1	54144400	54145887	1	1488	1087.1457	175.6147	16762	0
1_MACS_peak_5379_lociStitched	chr11	88680674	88682635	1	1962	1328.1853	416.7125	16763	0
1_MACS_peak_29857_lociStitched	chrX	135067035	135068337	1	1303	1001.4984	90.3588	16764	0
2_MACS_peak_16312_lociStitched	chr2	223182809	223185172	2	2068	1180.7911	269.8546	16765	0
1_MACS_peak_28533_lociStitched	chr9	100880847	100882160	1	1314	1146.249	235.4209	16766	0
1_MACS_peak_905_lociStitched	chr1	54231514	54233488	1	1975	1267.7028	356.8992	16767	0
1_MACS_peak_17635_lociStitched	chr21	42733101	42734740	1	1640	1320.0506	409.4222	16768	0
1_MACS_peak_4721_lociStitched	chr11	35203510	35204838	1	1329	1127.8704	217.2608	16769	0
1_MACS_peak_29324_lociStitched	chrX	40608474	40609930	1	1457	1076.5664	165.984	16770	0
1_MACS_peak_3017_lociStitched	chr10	3870410	3872218	1	1809	1151.3344	240.8256	16771	0
1_MACS_peak_12359_lociStitched	chr17	80090658	80092351	1	1694	1104.0053	193.6792	16772	0
1_MACS_peak_28020_lociStitched	chr9	30103435	30104932	1	1498	1049.0976	138.9216	16773	0
1_MACS_peak_14154_lociStitched	chr19	58089482	58090929	1	1448	1247.8928	337.7298	16774	0
2_MACS_peak_5440_lociStitched	chr11	100780860	100783054	2	2013	1320.3492	410.278	16775	0
1_MACS_peak_22027_lociStitched	chr5	54140201	54141472	1	1272	1147.3317	237.2957	16776	0
1_MACS_peak_10703_lociStitched	chr16	72041882	72043259	1	1378	1160.6733	250.7517	16777	0
1_MACS_peak_13865_lociStitched	chr19	44506351	44507800	1	1450	1107.3258	197.4987	16778	0
1_MACS_peak_19557_lociStitched	chr3	128564446	128565586	1	1141	1116.06	206.568	16779	0
1_MACS_peak_17081_lociStitched	chr20	43537863	43539373	1	1511	1173.119	263.797	16780	0
1_MACS_peak_14296_lociStitched	chr2	12996147	12998088	1	1942	1221.6654	312.501	16781	0
1_MACS_peak_16403_lociStitched	chr2	232378486	232379881	1	1396	1038.438	129.3165	16782	0
1_MACS_peak_153_lociStitched	chr1	11321844	11323472	1	1629	1234.3496	325.6	16783	0
1_MACS_peak_14755_lociStitched	chr2	56149392	56150997	1	1606	1238.5785	330.1485	16784	0
1_MACS_peak_6289_lociStitched	chr12	40954548	40956211	1	1664	1191.0406	282.71	16785	0
1_MACS_peak_899_lociStitched	chr1	54065456	54067291	1	1836	1381.021	472.8795	16786	0
1_MACS_peak_6628_lociStitched	chr12	60932780	60934113	1	1334	1098.7919	190.7523	16787	0
1_MACS_peak_18226_lociStitched	chr22	40503233	40504614	1	1382	1138.9107	230.9032	16788	0
1_MACS_peak_11029_lociStitched	chr17	5341584	5342829	1	1246	1125.3555	217.377	16789	0
1_MACS_peak_3246_lociStitched	chr10	26623888	26625178	1	1291	1274.262	366.489	16790	0
1_MACS_peak_26564_lociStitched	chr7	154180086	154181496	1	1411	1107.132	199.374	16791	0
1_MACS_peak_28966_lociStitched	chr9	136202367	136203739	1	1373	1129.156	221.4408	16792	0
1_MACS_peak_24367_lociStitched	chr6	99007992	99009596	1	1605	1106.2788	198.5752	16793	0
1_MACS_peak_27541_lociStitched	chr8	120993926	120995553	1	1628	1250.6749	342.9716	16794	0
1_MACS_peak_11831_lociStitched	chr17	48928886	48930390	1	1505	1093.7088	186.3456	16795	0
1_MACS_peak_25302_lociStitched	chr7	28893166	28894405	1	1240	1114.2327	206.913	16796	0
1_MACS_peak_15505_lociStitched	chr2	128990421	128991557	1	1137	1005.4736	98.3776	16797	0
1_MACS_peak_26352_lociStitched	chr7	134638842	134640474	1	1633	1482.1824	575.1168	16798	0
1_MACS_peak_8602_lociStitched	chr14	96828517	96830547	1	2031	1136.597	229.593	16799	0
1_MACS_peak_28142_lociStitched	chr9	37548860	37550460	1	1601	1174.56	267.68	16800	0
1_MACS_peak_1291_lociStitched	chr1	108041649	108042930	1	1282	1093.5897	186.7698	16801	0
1_MACS_peak_25832_lociStitched	chr7	89809104	89810580	1	1477	1076.5944	169.8876	16802	0
1_MACS_peak_20361_lociStitched	chr4	1685410	1686931	1	1522	1021.5036	114.9876	16803	0
1_MACS_peak_24226_lociStitched	chr6	82615440	82617229	1	1790	1162.4922	256.0059	16804	0
1_MACS_peak_24809_lociStitched	chr6	143140353	143141812	1	1460	976.6546	70.3238	16805	0
1_MACS_peak_18277_lociStitched	chr22	42417985	42419466	1	1482	1083.4996	177.2757	16806	0
1_MACS_peak_12650_lociStitched	chr18	33389160	33390695	1	1536	1158.618	252.661	16807	0
1_MACS_peak_4417_lociStitched	chr11	5943626	5945353	1	1728	1150.8728	245.0613	16808	0
1_MACS_peak_25806_lociStitched	chr7	82593217	82594646	1	1430	1227.0823	321.3821	16809	0
1_MACS_peak_12891_lociStitched	chr18	60430209	60431404	1	1196	1187.9495	282.259	16810	0
1_MACS_peak_8653_lociStitched	chr14	102990914	102991998	1	1085	1011.4804	105.7984	16811	0
1_MACS_peak_11362_lociStitched	chr17	29814983	29816384	1	1402	1036.1796	130.5732	16812	0
1_MACS_peak_26328_lociStitched	chr7	131185636	131187247	1	1612	1432.5012	526.9581	16813	0
1_MACS_peak_13564_lociStitched	chr19	19475139	19476300	1	1162	1057.4388	151.9749	16814	0
1_MACS_peak_700_lociStitched	chr1	41174262	41175673	1	1412	1277.9427	372.6451	16815	0
1_MACS_peak_23276_lociStitched	chr6	1554718	1555814	1	1097	1076.1624	171.1952	16816	0
1_MACS_peak_8118_lociStitched	chr14	35399487	35400919	1	1433	965.168	60.2872	16817	0
1_MACS_peak_2311_lociStitched	chr1	200668356	200669894	1	1539	1169.0338	264.6898	16818	0
1_MACS_peak_25156_lociStitched	chr7	13198670	13200282	1	1613	1191.7516	287.4196	16819	0
1_MACS_peak_7251_lociStitched	chr12	122109748	122111360	1	1613	1090.518	186.5084	16820	0
1_MACS_peak_6761_lociStitched	chr12	77364511	77365965	1	1455	1138.0458	234.2394	16821	0
1_MACS_peak_28784_lociStitched	chr9	127020214	127021346	1	1133	1000.3484	96.5596	16822	0
1_MACS_peak_6268_lociStitched	chr12	33740531	33741860	1	1330	1110.3795	206.6595	16823	0
1_MACS_peak_23085_lociStitched	chr5	168521716	168522927	1	1212	1065.3167	161.6685	16824	0
1_MACS_peak_25631_lociStitched	chr7	67572288	67574151	1	1864	1209.087	305.532	16825	0
1_MACS_peak_4440_lociStitched	chr11	8007938	8009642	1	1705	1246.6464	343.1856	16826	0
1_MACS_peak_9042_lociStitched	chr15	44240769	44241962	1	1194	1080.2615	176.8026	16827	0
1_MACS_peak_12892_lociStitched	chr18	60511969	60513501	1	1533	1169.682	266.2616	16828	0
1_MACS_peak_19489_lociStitched	chr3	123710265	123711658	1	1394	1186.0002	282.779	16829	0
1_MACS_peak_4591_lociStitched	chr11	19053937	19055472	1	1536	1116.559	213.5185	16830	0
1_MACS_peak_12491_lociStitched	chr18	9876391	9877980	1	1590	1233.8585	330.8298	16831	0
1_MACS_peak_7839_lociStitched	chr13	99780650	99782317	1	1668	1207.4081	304.5609	16832	0
1_MACS_peak_6789_lociStitched	chr12	80891256	80892850	1	1595	1126.161	223.3194	16833	0
1_MACS_peak_21451_lociStitched	chr4	153430798	153432725	1	1928	1253.7062	350.9067	16834	0
1_MACS_peak_2883_lociStitched	chr1	236319290	236321243	1	1954	1275.1137	372.4371	16835	0
1_MACS_peak_18604_lociStitched	chr3	19685719	19687586	1	1868	1212.6165	310.1087	16836	0
1_MACS_peak_11524_lociStitched	chr17	37859149	37860913	1	1765	1306.4184	403.956	16837	0
1_MACS_peak_25150_lociStitched	chr7	12536593	12537457	1	865	1012.3488	109.9008	16838	0
1_MACS_peak_10810_lociStitched	chr16	84537682	84539162	1	1481	1075.22	172.864	16839	0
1_MACS_peak_20586_lociStitched	chr4	24980597	24982271	1	1675	1174.9806	272.6946	16840	0
1_MACS_peak_8367_lociStitched	chr14	69657784	69659052	1	1269	998.4232	96.4948	16841	0
1_MACS_peak_7525_lociStitched	chr13	37632859	37634148	1	1290	1016.8921	114.9788	16842	0
1_MACS_peak_6019_lociStitched	chr12	10891983	10893616	1	1634	1108.6437	206.9011	16843	0
1_MACS_peak_29076_lociStitched	chrX	1600045	1601650	1	1606	956.58	54.891	16844	0
1_MACS_peak_4162_lociStitched	chr10	120100970	120102268	1	1299	1238.292	336.7012	16845	0
1_MACS_peak_5813_lociStitched	chr11	133172442	133174223	1	1782	1193.27	291.7278	16846	0
1_MACS_peak_26109_lociStitched	chr7	110094235	110095697	1	1463	1117.4066	215.9374	16847	0
1_MACS_peak_16147_lociStitched	chr2	204515714	204517932	1	2219	1286.2182	384.823	16848	0
2_MACS_peak_8025_lociStitched	chr14	23397733	23399812	2	2054	1160.9136	259.6671	16849	0
1_MACS_peak_13198_lociStitched	chr19	6630051	6632321	1	2271	1348.607	447.417	16850	0
1_MACS_peak_9161_lociStitched	chr15	52700558	52702189	1	1632	1229.774	328.6465	16851	0
1_MACS_peak_18635_lociStitched	chr3	26490780	26492449	1	1670	1216.3672	315.441	16852	0
1_MACS_peak_24801_lociStitched	chr6	141538355	141540161	1	1807	1054.704	153.8712	16853	0
1_MACS_peak_18231_lociStitched	chr22	40633001	40635055	1	2055	1215.5572	315.0836	16854	0
2_MACS_peak_28180_lociStitched	chr9	44526879	44534282	2	1977	1421.376	521.1712	16855	0
1_MACS_peak_17079_lociStitched	chr20	43299673	43301318	1	1646	1177.82	277.676	16856	0
1_MACS_peak_9097_lociStitched	chr15	47626544	47628077	1	1534	1095.7884	195.7641	16857	0
1_MACS_peak_20312_lociStitched	chr3	196411010	196412617	1	1608	1358.8792	458.9592	16858	0
1_MACS_peak_3349_lociStitched	chr10	42712225	42714079	1	1855	1135.575	235.8288	16859	0
1_MACS_peak_13483_lociStitched	chr19	16984655	16986382	1	1728	1142.4105	242.8162	16860	0
1_MACS_peak_29958_lociStitched	chrX	153474761	153476383	1	1623	1024.4552	125.2184	16861	0
1_MACS_peak_4710_lociStitched	chr11	35051326	35053217	1	1892	1191.5191	292.5377	16862	0
1_MACS_peak_7226_lociStitched	chr12	121147936	121149326	1	1391	991.626	92.713	16863	0
2_MACS_peak_29167_lociStitched	chrX	13271913	13275467	2	1771	1287.6142	388.8076	16864	0
1_MACS_peak_2996_lociStitched	chr10	1160889	1162610	1	1722	1104.3657	205.6595	16865	0
1_MACS_peak_18639_lociStitched	chr3	27090781	27092450	1	1670	1155.6156	257.026	16866	0
1_MACS_peak_16796_lociStitched	chr20	24046184	24047607	1	1424	1138.8269	240.3447	16867	0
1_MACS_peak_5125_lociStitched	chr11	67417679	67418962	1	1284	1033.9697	135.7414	16868	0
1_MACS_peak_7316_lociStitched	chr12	125347698	125349283	1	1586	1022.8005	124.7395	16869	0
1_MACS_peak_18013_lociStitched	chr22	31873209	31874612	1	1404	1124.6448	226.5845	16870	0
2_MACS_peak_27210_lociStitched	chr8	70587949	70590260	2	2227	1224.83	326.7754	16871	0
1_MACS_peak_20701_lociStitched	chr4	42168934	42170511	1	1578	1107.054	209.1102	16872	0
1_MACS_peak_3969_lociStitched	chr10	102455649	102457388	1	1740	1169.8253	271.9796	16873	0
1_MACS_peak_23916_lociStitched	chr6	40116124	40117722	1	1599	1193.0668	295.4702	16874	0
1_MACS_peak_29000_lociStitched	chr9	139293375	139295002	1	1628	1165.0947	267.6415	16875	0
1_MACS_peak_5213_lociStitched	chr11	72928701	72930119	1	1419	1126.8846	229.5742	16876	0
1_MACS_peak_5417_lociStitched	chr11	95889502	95891069	1	1568	1266.9195	369.6553	16877	0
2_MACS_peak_6079_lociStitched	chr12	14369076	14374176	2	1696	1450.95	553.86	16878	0
1_MACS_peak_22191_lociStitched	chr5	69710411	69711928	1	1518	1061.4449	164.4428	16879	0
1_MACS_peak_21756_lociStitched	chr5	5522775	5524372	1	1598	1182.0994	285.2242	16880	0
1_MACS_peak_3077_lociStitched	chr10	7566490	7567736	1	1247	1106.448	209.5772	16881	0
1_MACS_peak_25696_lociStitched	chr7	73726485	73727777	1	1293	1062.4116	165.6344	16882	0
1_MACS_peak_18988_lociStitched	chr3	52295895	52297557	1	1663	1169.217	272.7342	16883	0
1_MACS_peak_3154_lociStitched	chr10	15164059	15165599	1	1541	1107.876	211.442	16884	0
1_MACS_peak_20395_lociStitched	chr4	3533198	3534555	1	1358	1058.0529	161.8901	16885	0
1_MACS_peak_1283_lociStitched	chr1	104599420	104600965	1	1546	958.3635	62.2635	16886	0
1_MACS_peak_29447_lociStitched	chrX	53110825	53112358	1	1534	1076.4726	180.4341	16887	0
1_MACS_peak_22496_lociStitched	chr5	110427424	110428858	1	1435	1194.3786	298.4154	16888	0
1_MACS_peak_9508_lociStitched	chr15	78202554	78203608	1	1055	1103.8542	207.9542	16889	0
1_MACS_peak_22797_lociStitched	chr5	140984770	140986236	1	1467	1146.2654	250.3928	16890	0
1_MACS_peak_18654_lociStitched	chr3	29977476	29979273	1	1798	1178.2929	282.4884	16891	0
1_MACS_peak_5285_lociStitched	chr11	77435827	77437710	1	1884	1192.1273	296.3842	16892	0
1_MACS_peak_9403_lociStitched	chr15	73088601	73089935	1	1335	1080.9402	185.6928	16893	0
1_MACS_peak_9544_lociStitched	chr15	80667776	80669574	1	1799	1242.418	347.1938	16894	0
1_MACS_peak_8498_lociStitched	chr14	88081588	88082791	1	1204	1009.5576	114.4053	16895	0
1_MACS_peak_26583_lociStitched	chr7	156495836	156497355	1	1520	1175.4022	280.2555	16896	0
1_MACS_peak_14400_lociStitched	chr2	25736303	25737793	1	1491	1139.105	244.211	16897	0
1_MACS_peak_17470_lociStitched	chr21	30270962	30272577	1	1616	1126.4625	231.591	16898	0
1_MACS_peak_1090_lociStitched	chr1	75539965	75541673	1	1709	1111.7372	216.916	16899	0
1_MACS_peak_3834_lociStitched	chr10	91596595	91597924	1	1330	1058.6814	163.8657	16900	0
1_MACS_peak_23998_lociStitched	chr6	44443247	44444326	1	1080	1049.0038	154.1891	16901	0
1_MACS_peak_27883_lociStitched	chr9	4938419	4940008	1	1590	1230.9983	336.2324	16902	0
