REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
1_MACS_peak_24413_lociStitched	chr6	106609655	106618234	1	8580	42969.6373	1756.1213	561			PRDM1	561	1
1_MACS_peak_25865_lociStitched	chr7	92437070	92445647	1	8578	16119.6138	1518.129	562	CDK6		CDK6	562	1
2_MACS_peak_5807_lociStitched	chr11	132218163	132231680	2	8571	19679.4003	2357.3648	563			NTM	563	1
2_MACS_peak_6895_lociStitched	chr12	94540979	94552956	2	8563	17725.96	1953.4487	564	PLXNC1		PLXNC1	564	1
2_MACS_peak_9368_lociStitched	chr15	70387100	70396564	2	8562	16915.9536	1640.1112	565	TLE3	MIR629	TLE3	565	1
3_MACS_peak_6859_lociStitched	chr12	92854580	92866248	3	8553	13463.7052	2121.2424	566		CLLU1,CLLU1OS	CLLU1OS	566	1
1_MACS_peak_11041_lociStitched	chr17	6062968	6071515	1	8548	34133.2992	1630.7676	567			WSCD1	567	1
4_MACS_peak_24947_lociStitched	chr6	160389160	160403861	4	8546	9546.8294	1146.678	568	IGF2R		IGF2R	568	1
1_MACS_peak_15319_lociStitched	chr2	110085369	110093902	1	8534	15646.9621	1281.6566	569	SH3RF3		MIR4266	569	1
4_MACS_peak_13381_lociStitched	chr19	13043535	13057730	4	8533	14430.637	2431.6035	570	CALR,RAD23A,FARSA	GCDH,DAND5,NFIX,KLF1,SYCE2,GADD45GIP1	CALR	570	1
4_MACS_peak_22980_lociStitched	chr5	156305717	156321886	4	8532	10047.4166	2184.4319	571		PPP1R2P3,LOC100286948	PPP1R2P3	571	1
2_MACS_peak_27617_lociStitched	chr8	126779738	126789065	2	8527	10083.4197	1580.9265	572			TRIB1	572	1
1_MACS_peak_16685_lociStitched	chr20	9489968	9498492	1	8525	17684.7428	1491.7	573	C20orf103		C20orf103	573	1
2_MACS_peak_17360_lociStitched	chr20	62358794	62370974	2	8522	14684.208	1995.084	574	ZGPAT,LIME1	TNFRSF6B,SLC2A4RG,ARFRP1	LIME1	574	1
2_MACS_peak_12254_lociStitched	chr17	76116469	76129389	2	8516	21146.164	1925.08	575	TMC8,TMC6	C17orf99,SYNGR2	TMC6	575	1
1_MACS_peak_22794_lociStitched	chr5	140886317	140894828	1	8512	9124.6431	1414.5282	576	PCDHGB3,PCDHGB1,PCDHGA2,PCDHGA3,PCDHGA1,PCDHGB4,PCDHGB2,PCDHGA7,PCDHGA5,PCDHGA4,PCDHGA6,PCDHGA8,PCDHGB5,PCDHGA11,PCDHGA12,PCDHGA9,PCDHGC5,PCDHGA10,PCDHGC3,PCDHGB6,PCDHGC4,PCDHGB7,DIAPH1	PCDHGC4,PCDHGC5	PCDHGC5	576	1
3_MACS_peak_27611_lociStitched	chr8	126647945	126661122	3	8510	12699.9926	2129.4032	577			TRIB1	577	1
3_MACS_peak_28447_lociStitched	chr9	95514422	95528672	3	8505	11219.025	2147.475	578	BICD2	ANKRD19	BICD2	578	1
3_MACS_peak_1835_lociStitched	chr1	157142550	157153013	3	8492	13616.5482	2649.2316	579		CYCSP52,ETV3	ETV3	579	1
1_MACS_peak_3161_lociStitched	chr10	15824669	15833159	1	8491	26240.892	1550.274	580	FAM188A		ITGA8	580	1
2_MACS_peak_2388_lociStitched	chr1	203722160	203736548	2	8486	37007.3748	3359.598	581	LAX1	SNORA77,ZC3H11A,ZBED6	LAX1	581	1
2_MACS_peak_22944_lociStitched	chr5	151127930	151139067	2	8481	12707.317	1986.8408	582	ATOX1	G3BP1	ATOX1	582	1
3_MACS_peak_13203_lociStitched	chr19	6765112	6779698	3	8480	12882.3552	3439.3788	583	VAV1,SH2D3A	TRIP10,C3,GPR108	VAV1	583	1
6_MACS_peak_29557_lociStitched	chrX	70837354	70857502	6	8473	10525.3152	1545.3516	584	BCYRN1,CXCR3	ACRC	CXCR3	584	1
3_MACS_peak_22327_lociStitched	chr5	86408293	86419864	3	8461	16405.3638	2049.2241	585	MIR4280		MIR4280	585	1
4_MACS_peak_2548_lociStitched	chr1	210850496	210871454	4	8461	10261.0368	4420.0422	586	KCNH1		HHAT	586	1
2_MACS_peak_11765_lociStitched	chr17	46528026	46537731	2	8459	10141.725	1894.416	587		SKAP1	SKAP1	587	1
2_MACS_peak_25556_lociStitched	chr7	52774335	52788431	2	8456	17037.8352	1666.1472	588			POM121L12	588	1
4_MACS_peak_10670_lociStitched	chr16	70461078	70474130	4	8453	11801.6184	2119.6448	589	ST3GAL2	FUK	ST3GAL2	589	1
4_MACS_peak_6605_lociStitched	chr12	58135057	58150921	4	8452	11012.7888	2555.6904	590	TSPAN31,MARCH9,AGAP2,CDK4	OS9,LOC100130776,FAM119B,TSFM,AGAP2,CYP27B1,METTL1	CDK4	590	1
4_MACS_peak_12431_lociStitched	chr18	3585567	3605601	4	8451	8081.7156	2492.2296	591	FLJ35776,DLGAP1		FLJ35776	591	1
3_MACS_peak_18739_lociStitched	chr3	39248007	39263830	3	8440	18090.4359	2450.9827	592		XIRP1	XIRP1	592	1
3_MACS_peak_9182_lociStitched	chr15	55569122	55583221	3	8428	14878.6747	2250.2004	593	RAB27A	PIGB,RAB27A	RAB27A	593	1
4_MACS_peak_27681_lociStitched	chr8	133958677	133973440	4	8426	8208.228	1959.0501	594	TG		TG	594	1
2_MACS_peak_12316_lociStitched	chr17	78873583	78887506	2	8425	28216.3518	2004.912	595	RPTOR		CHMP6	595	1
4_MACS_peak_11315_lociStitched	chr17	27464708	27487089	4	8420	14634.9359	3549.6266	596	MYO18A		MYO18A	596	1
3_MACS_peak_24736_lociStitched	chr6	137973770	137983602	3	8415	8732.7824	1719.6168	597			OLIG3	597	1
3_MACS_peak_594_lociStitched	chr1	36614205	36627343	3	8398	18435.2416	2007.4864	598	MAP7D1,TRAPPC3	COL8A2	MAP7D1	598	1
3_MACS_peak_17526_lociStitched	chr21	34696164	34712723	3	8396	24494.0728	4030.4606	599	IFNAR1		IFNAR1	599	1
3_MACS_peak_21312_lociStitched	chr4	129723888	129741278	3	8396	19598.53	2488.509	600	PHF17		PHF17	600	1
3_MACS_peak_18085_lociStitched	chr22	36772684	36785044	3	8395	16309.02	2138.28	601	MYH9		MYH9	601	1
2_MACS_peak_12230_lociStitched	chr17	75229347	75244042	2	8394	22499.5145	2295.359	602		SEC14L1,SEPT9	SEPT9	602	1
2_MACS_peak_13318_lociStitched	chr19	11199088	11207929	2	8392	14180.964	1640.0055	603	LDLR		LDLR	603	1
2_MACS_peak_27640_lociStitched	chr8	129664656	129673130	2	8389	23234.8606	1682.089	604			MIR1208	604	1
5_MACS_peak_7217_lociStitched	chr12	120966139	120978166	5	8381	9251.1684	1196.6865	605	RNF10,COQ5	DYNLL1,POP5	RNF10	605	1
4_MACS_peak_10314_lociStitched	chr16	30379590	30394678	4	8381	12986.2416	2325.0608	606	MYLPF,TBC1D10B,SEPT1	ZNF48,ZNF771,LOC595101,CD2BP2,DCTPP1	MYLPF	606	1
6_MACS_peak_4200_lociStitched	chr10	124341314	124355813	6	8379	6414.3576	1777.5774	607	DMBT1		DMBT1	607	1
5_MACS_peak_1767_lociStitched	chr1	155210227	155232853	5	8379	15872.139	5262.8076	608	GBA,FAM189B,SCAMP3,CLK2	MIR92B,MTX1,HCN3,FDPS,MUC1,THBS3,GBAP1,PKLR	FAM189B	608	1
3_MACS_peak_17136_lociStitched	chr20	46114264	46132490	3	8373	14458.6858	2921.6278	609	NCOA3		NCOA3	609	1
2_MACS_peak_5802_lociStitched	chr11	130696938	130705902	2	8365	17105.1048	1638.6192	610			SNX19	610	1
3_MACS_peak_10499_lociStitched	chr16	57569012	57579415	3	8358	14506.9835	1892.3057	611	GPR114,CCDC102A	DOK4	GPR114	611	1
4_MACS_peak_27810_lociStitched	chr8	145732787	145754727	4	8351	16849.92	2902.662	612	MFSD3,LRRC14,RECQL4,LRRC24,MGC70857,ARHGAP39	KIFC2,PPP1R16A,GPT,CYHR1,FOXH1	LRRC14	612	1
2_MACS_peak_20727_lociStitched	chr4	48194675	48205927	2	8350	17743.2788	2021.9844	613	TEC		TXK	613	1
3_MACS_peak_19625_lociStitched	chr3	133160084	133169413	3	8343	11921.5291	1575.6681	614	BFSP2		BFSP2	614	1
2_MACS_peak_26353_lociStitched	chr7	134670575	134682740	2	8340	15706.2315	2993.8065	615	AGBL3		AGBL3	615	1
2_MACS_peak_22648_lociStitched	chr5	130709204	130719129	2	8331	15790.675	1741.8375	616	CDC42SE2		CDC42SE2	616	1
2_MACS_peak_26857_lociStitched	chr8	26428063	26437551	2	8324	23693.4336	1832.1328	617	DPYSL2		DPYSL2	617	1
4_MACS_peak_15296_lociStitched	chr2	109221397	109238830	4	8318	10989.7632	2879.9316	618	LIMS1	LIMS1	LIMS1	618	1
3_MACS_peak_28458_lociStitched	chr9	95820367	95835852	3	8312	9027.755	2019.244	619	SUSD3	C9orf89	SUSD3	619	1
2_MACS_peak_18174_lociStitched	chr22	39377272	39385776	2	8308	19885.7536	1478.8456	620	APOBEC3A,APOBEC3B	APOBEC3C,APOBEC3D	APOBEC3B	620	1
3_MACS_peak_24703_lociStitched	chr6	135544231	135556428	3	8308	10868.7467	1897.8532	621		MYB	MYB	621	1
3_MACS_peak_28738_lociStitched	chr9	123653143	123667637	3	8307	19259.6272	2208.8856	622	TRAF1	LOC253039,PSMD5,PHF19	TRAF1	622	1
3_MACS_peak_18997_lociStitched	chr3	52730793	52745551	3	8302	15262.7236	2325.8608	623	SPCS1,GLT8D1,NEK4	GNL3,SNORD19,SNORD19B,SNORD69,PBRM1	GLT8D1	623	1
2_MACS_peak_21977_lociStitched	chr5	43007041	43021162	2	8298	18204.7932	2300.3109	624	LOC648987	LOC153684,C5orf39,LOC100132356	LOC648987	624	1
3_MACS_peak_6334_lociStitched	chr12	46776155	46785553	3	8283	18689.8026	1971.7004	625		SLC38A2	SLC38A2	625	1
3_MACS_peak_23351_lociStitched	chr6	6798501	6812507	3	8282	11665.5974	2103.7012	626			LY86-AS1	626	1
3_MACS_peak_14486_lociStitched	chr2	31430182	31443250	3	8281	9938.214	1883.0988	627	CAPN14	EHD3	CAPN14	627	1
2_MACS_peak_5375_lociStitched	chr11	87062349	87071759	2	8275	11214.838	1616.638	628			TMEM135	628	1
3_MACS_peak_26576_lociStitched	chr7	155532857	155547556	3	8272	10264.3117	3199.9723	629	RBM33		SHH	629	1
5_MACS_peak_955_lociStitched	chr1	59470580	59487150	5	8271	13645.395	2485.5	630			LOC729467	630	1
3_MACS_peak_1669_lociStitched	chr1	151802512	151820106	3	8256	13556.177	3865.4018	631	LOC100132111,RORC,C2CD4D,THEM5	TDRKH,LINGO4,RORC	LOC100132111	631	1
5_MACS_peak_11604_lociStitched	chr17	40329941	40351378	5	8253	10409.8072	3104.0776	632	KCNH4,HCRT,GHDC,STAT5B	RAB5C	HCRT	632	1
3_MACS_peak_22064_lociStitched	chr5	55953929	55967654	3	8251	15009.66	2154.825	633			MAP3K1	633	1
2_MACS_peak_11017_lociStitched	chr17	4842254	4855057	2	8250	29925.7322	2517.0698	634	RNF167,ENO3,SLC25A11,PFN1	C17orf107,GP1BA,KIF1C,CHRNE,SPAG7,CAMTA2,INCA1	PFN1	634	1
4_MACS_peak_10433_lociStitched	chr16	50297848	50316922	4	8248	15329.7738	2645.5638	635		ADCY7	ADCY7	635	1
2_MACS_peak_17234_lociStitched	chr20	52345513	52358305	2	8245	19965.7536	2205.3408	636			SUMO1P1	636	1
3_MACS_peak_13858_lociStitched	chr19	44257428	44271667	3	8240	25362.5068	2303.8702	637	C19orf61,KCNN4	IRGC,LYPD5	C19orf61	637	1
2_MACS_peak_21621_lociStitched	chr4	185239590	185253840	2	8221	13461.975	2329.875	638			ENPP6	638	1
2_MACS_peak_24013_lociStitched	chr6	45675237	45683759	2	8220	14051.0736	1558.6738	639			RUNX2	639	1
2_MACS_peak_23875_lociStitched	chr6	36643488	36651815	2	8216	14963.619	1303.1755	640	CDKN1A		CDKN1A	640	1
3_MACS_peak_14008_lociStitched	chr19	49457481	49471783	3	8210	15029.9718	2010.8612	641	BAX,FTL,GYS1	DHDH,RUVBL2,LHB	FTL	641	1
4_MACS_peak_4464_lociStitched	chr11	9584033	9597507	4	8208	12037.6716	1957.7722	642	WEE1		WEE1	642	1
4_MACS_peak_27782_lociStitched	chr8	145047414	145065409	4	8207	9645.32	2524.6985	643	GRINA,PLEC,PARP10	SPATC1,PLEC,MIR661	PARP10	643	1
2_MACS_peak_10370_lociStitched	chr16	31879777	31890414	2	8203	16985.1616	1881.6853	644	ZNF267		ZNF267	644	1
3_MACS_peak_23798_lociStitched	chr6	33279513	33292765	3	8190	18041.2728	2226.336	645	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	645	1
4_MACS_peak_18191_lociStitched	chr22	39539768	39549655	4	8180	13899.1446	1512.711	646	CBX7	APOBEC3H	CBX7	646	1
1_MACS_peak_25576_lociStitched	chr7	55597317	55605495	1	8179	61042.2276	1747.6386	647	VOPP1		VOPP1	647	1
5_MACS_peak_11767_lociStitched	chr17	46544643	46562142	5	8170	8448.5172	2369.3646	648		SKAP1,HOXB1	SKAP1	648	1
1_MACS_peak_27609_lociStitched	chr8	126441276	126449444	1	8169	13942.776	1639.3176	649	TRIB1		TRIB1	649	1
3_MACS_peak_16044_lociStitched	chr2	197089045	197106980	3	8165	9706.422	2553.944	650	HECW2		STK17B	650	1
3_MACS_peak_2041_lociStitched	chr1	171219574	171228889	3	8164	18135.3735	2135.9295	651	FMO1		FMO1	651	1
4_MACS_peak_20533_lociStitched	chr4	15766958	15787845	4	8145	10637.7491	3377.4279	652	CD38		CD38	652	1
3_MACS_peak_29964_lociStitched	chrX	153596703	153608743	3	8142	8297.968	845.208	653	EMD,FLNA	RPL10,SNORA70,TAZ,ATP6AP1,DNASE1L1	FLNA	653	1
2_MACS_peak_19780_lociStitched	chr3	151911166	151919592	2	8137	13365.3212	1585.7732	654			MBNL1	654	1
5_MACS_peak_1031_lociStitched	chr1	66896702	66912622	5	8131	16537.696	2582.224	655			SGIP1	655	1
2_MACS_peak_21731_lociStitched	chr5	1335508	1346203	2	8130	17803.9665	1990.3395	656	CLPTM1L	TERT	CLPTM1L	656	1
3_MACS_peak_17948_lociStitched	chr22	27052925	27070795	3	8129	16601.23	2875.283	657	MIAT	CRYBA4,CRYBB1	MIAT	657	1
2_MACS_peak_27636_lociStitched	chr8	129278048	129287512	2	8112	13113.3184	1776.3928	658			MIR1208	658	1
2_MACS_peak_3144_lociStitched	chr10	14776213	14786487	2	8112	14987.7112	1568.8398	659	FAM107B		FAM107B	659	1
2_MACS_peak_17240_lociStitched	chr20	52481686	52490624	2	8108	16050.8604	1717.8836	660		SUMO1P1	SUMO1P1	660	1
2_MACS_peak_1521_lociStitched	chr1	145427271	145441189	2	8105	27323.8176	3100.9304	661	TXNIP	HFE2,ANKRD34A,LIX1L,POLR3GL	TXNIP	661	1
2_MACS_peak_4366_lociStitched	chr11	2792849	2801116	2	8098	13328.0574	1554.196	662	KCNQ1		KCNQ1OT1	662	1
3_MACS_peak_1167_lociStitched	chr1	88052357	88061648	3	8083	12563.2902	1426.1685	663			LMO4	663	1
3_MACS_peak_5751_lociStitched	chr11	128274303	128286644	3	8075	18657.1238	1785.7427	664			ETS1	664	1
2_MACS_peak_23192_lociStitched	chr5	176852014	176860209	2	8074	13825.7845	1900.4205	665	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	665	1
3_MACS_peak_14911_lociStitched	chr2	68988921	69003403	3	8066	21793.9618	2645.8614	666	ARHGAP25		ARHGAP25	666	1
2_MACS_peak_2722_lociStitched	chr1	226062472	226071668	2	8057	19070.6648	2407.5128	667	TMEM63A	EPHX1,LEFTY1,PYCR2	TMEM63A	667	1
2_MACS_peak_3897_lociStitched	chr10	97049439	97057782	2	8035	17280.8559	1340.7201	668	PDLIM1		PDLIM1	668	1
1_MACS_peak_14107_lociStitched	chr19	55764008	55772036	1	8029	14738.6052	1546.1928	669	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	669	1
3_MACS_peak_16196_lociStitched	chr2	207997090	208015071	3	8022	21088.1168	2715.131	670	KLF7	MIR2355	KLF7	670	1
3_MACS_peak_5985_lociStitched	chr12	9587716	9601965	3	8018	16038.6744	2352.5099	671	DDX12		DDX12	671	1
2_MACS_peak_6786_lociStitched	chr12	80684385	80694925	2	8017	7572.99	1554.65	672	C12orf64		C12orf64	672	1
2_MACS_peak_760_lociStitched	chr1	44289772	44303172	2	8013	11708.92	2059.58	673	ST3GAL3		ARTN	673	1
2_MACS_peak_1484_lociStitched	chr1	143911753	143920046	2	8011	14471.285	2646.2963	674	SRGAP2P2,FAM72D		SRGAP2P2	674	1
2_MACS_peak_21655_lociStitched	chr4	186225262	186233427	2	8009	16104.646	1605.239	675	SNX25		LRP2BP	675	1
3_MACS_peak_871_lociStitched	chr1	52417537	52430618	3	8008	13121.5511	2348.0395	676	RAB3B		RAB3B	676	1
2_MACS_peak_27738_lociStitched	chr8	142126464	142140617	2	8003	17310.5343	1913.4856	677	DENND3		DENND3	677	1
2_MACS_peak_1476_lociStitched	chr1	143461514	143469667	2	7997	21810.0903	3726.7363	678			LOC100130000	678	1
2_MACS_peak_5730_lociStitched	chr11	126056485	126068944	2	7994	39604.6692	2353.5051	679		FAM118B,RPUSD4	RPUSD4	679	1
3_MACS_peak_364_lociStitched	chr1	25347199	25364598	3	7992	20958.8354	2352.3448	680			RUNX3	680	1
4_MACS_peak_17914_lociStitched	chr22	24819800	24831699	4	7990	20412.7345	1649.2014	681	ADORA2A,C22orf45		ADORA2A	681	1
2_MACS_peak_18265_lociStitched	chr22	42141685	42150934	2	7986	18747.723	1765.6341	682	MEI1	CCDC134	CCDC134	682	1
5_MACS_peak_8299_lociStitched	chr14	63937219	63951787	5	7978	6660.4896	1038.6984	683	PPP2R5E		PPP2R5E	683	1
3_MACS_peak_2480_lociStitched	chr1	207093374	207107015	3	7976	28819.3407	3448.4448	684	FAIM3,PIGR	IL24,FCAMR	FAIM3	684	1
2_MACS_peak_4009_lociStitched	chr10	104401125	104412722	2	7975	21303.689	1570.2338	685	TRIM8		TRIM8	685	1
3_MACS_peak_18130_lociStitched	chr22	38067970	38083292	3	7973	13422.072	2408.6184	686	LGALS1,NOL12	SH3BP1,PDXP,TRIOBP	LGALS1	686	1
3_MACS_peak_15482_lociStitched	chr2	127413279	127424446	3	7964	15585.7819	1806.8206	687	GYPC		GYPC	687	1
3_MACS_peak_10696_lociStitched	chr16	71876758	71889237	3	7964	13444.8746	2168.8502	688	ATXN1L	KIAA0174,AP1G1,ZNF821	ATXN1L	688	1
4_MACS_peak_5901_lociStitched	chr12	6432237	6452043	4	7964	16678.6326	3004.5702	689	PLEKHG6,TNFRSF1A	LTBR,SCNN1A	TNFRSF1A	689	1
2_MACS_peak_2492_lociStitched	chr1	207994916	208006346	2	7961	14456.664	3102.102	690	LOC148696	MIR29C,MIR29B2	LOC148696	690	1
1_MACS_peak_12822_lociStitched	chr18	52983453	52991407	1	7955	10802.3274	1030.043	691	TCF4		TCF4	691	1
1_MACS_peak_25838_lociStitched	chr7	90337478	90345428	1	7951	21158.925	1469.16	692	CDK14		CDK14	692	1
3_MACS_peak_16090_lociStitched	chr2	201310873	201321834	3	7950	7342.7739	1554.2698	693	SPATS2L		KCTD18	693	1
1_MACS_peak_19383_lociStitched	chr3	113460848	113468792	1	7945	14558.1744	1455.3408	694	ATP6V1A,NAA50	KIAA2018	NAA50	694	1
2_MACS_peak_21623_lociStitched	chr4	185263662	185277135	2	7936	21066.3828	2260.7694	695			IRF2	695	1
3_MACS_peak_819_lociStitched	chr1	46790231	46807246	3	7928	16160.847	2535.235	696	NSUN4	UQCRH,LRRC41	NSUN4	696	1
2_MACS_peak_9360_lociStitched	chr15	70046393	70054435	2	7926	12547.9326	1773.261	697			C15orf50	697	1
2_MACS_peak_14672_lociStitched	chr2	47204551	47215093	2	7926	30429.483	2182.194	698	TTC7A	MCFD2	MCFD2	698	1
2_MACS_peak_1737_lociStitched	chr1	154755754	154765975	2	7923	23902.8306	2595.1119	699	KCNN3		KCNN3	699	1
3_MACS_peak_29404_lociStitched	chrX	48768363	48778569	3	7919	11961.432	1057.3416	700	SLC35A2,PIM2	PQBP1,TIMM17B,OTUD5,KCND1	PIM2	700	1
3_MACS_peak_6250_lociStitched	chr12	32608447	32622525	3	7919	11321.5276	2335.5402	701		FGD4	FGD4	701	1
2_MACS_peak_20418_lociStitched	chr4	5705352	5715526	2	7916	17606.107	1785.537	702	EVC,EVC2		EVC2	702	1
3_MACS_peak_20470_lociStitched	chr4	9599244	9611026	3	7916	19162.2448	2045.3552	703		MIR548I2	MIR548I2	703	1
3_MACS_peak_25887_lociStitched	chr7	95495520	95505480	3	7912	11315.556	1733.04	704	DYNC1I1		DYNC1I1	704	1
3_MACS_peak_14572_lociStitched	chr2	39345813	39356796	3	7904	12789.7035	1831.9644	705	SOS1		SOS1	705	1
1_MACS_peak_18620_lociStitched	chr3	23846803	23854704	1	7902	16981.6193	1464.0553	706	UBE2E1		UBE2E1	706	1
2_MACS_peak_11670_lociStitched	chr17	42287140	42299769	2	7892	15877.1788	1731.4359	707	UBTF	ASB16,TMUB2,C17orf65,ATXN7L3,SLC4A1	UBTF	707	1
2_MACS_peak_2735_lociStitched	chr1	226308563	226317132	2	7891	28560.477	2530.4257	708			ACBD3	708	1
3_MACS_peak_24781_lociStitched	chr6	139633864	139649005	3	7891	10579.0167	2056.1478	709		TXLNB,CITED2	TXLNB	709	1
1_MACS_peak_1027_lociStitched	chr1	66795613	66803501	1	7889	26158.9744	1727.472	710	PDE4B		PDE4B	710	1
3_MACS_peak_8738_lociStitched	chr15	21914247	21928908	3	7882	13398.6879	3899.826	711		LOC646214	LOC646214	711	1
3_MACS_peak_2035_lociStitched	chr1	169873176	169886172	3	7874	9409.104	2649.8844	712		SCYL3	SCYL3	712	1
1_MACS_peak_4848_lociStitched	chr11	58340157	58348018	1	7862	45789.5389	1664.1737	713	ZFP91-CNTF,ZFP91,LPXN	CNTF	LPXN	713	1
2_MACS_peak_18819_lociStitched	chr3	45605165	45617864	2	7862	10009.3518	2223.5949	714		LIMD1	LIMD1	714	1
1_MACS_peak_25191_lociStitched	chr7	20254689	20262549	1	7861	29642.418	1613.658	715	MACC1		MACC1	715	1
4_MACS_peak_12379_lociStitched	chr17	80451153	80465687	4	7857	10544.417	2190.2738	716		NARF,FOXK2,C17orf62	FOXK2	716	1
2_MACS_peak_15457_lociStitched	chr2	120060539	120071559	2	7856	8851.264	1835.932	717	C2orf76		C2orf76	717	1
3_MACS_peak_29752_lociStitched	chrX	118815536	118828010	3	7852	9606.2274	858.2112	718	SEPT6	MIR766	SEPT6	718	1
3_MACS_peak_16495_lociStitched	chr2	239167430	239176651	3	7851	7098.3258	769.0314	719	PER2	LOC643387,LOC151174,HES6	HES6	719	1
3_MACS_peak_16516_lociStitched	chr2	241499453	241509199	3	7848	14503.9972	833.283	720	DUSP28,RNPEPL1	CAPN10,GPR35,ANKMY1	RNPEPL1	720	1
3_MACS_peak_18177_lociStitched	chr22	39409229	39422073	3	7845	18594.2588	2332.4704	721	APOBEC3C,APOBEC3D	APOBEC3B,APOBEC3F	APOBEC3D	721	1
2_MACS_peak_26031_lociStitched	chr7	104595976	104605783	2	7844	11142.7134	1762.3179	722		MLL5,LOC723809,LOC100216545	LOC723809	722	1
4_MACS_peak_9811_lociStitched	chr15	101790355	101806778	4	7844	12154.6623	2649.0299	723	CHSY1	SELS,SNRPA1	CHSY1	723	1
1_MACS_peak_18543_lociStitched	chr3	14160504	14168346	1	7843	26927.0754	1667.2092	724	TMEM43,CHCHD4		CHCHD4	724	1
2_MACS_peak_12898_lociStitched	chr18	60798302	60811239	2	7840	16630.5135	2315.723	725	BCL2		BCL2	725	1
3_MACS_peak_23779_lociStitched	chr6	32805107	32823312	3	7839	18268.7175	3273.259	726	LOC100507463,PSMB9,TAP2,PSMB8,TAP1	PPP1R2P1,LOC100294145,HLA-DOB	PSMB8	726	1
1_MACS_peak_23877_lociStitched	chr6	36719451	36727286	1	7836	13816.239	1349.9705	727	CPNE5		CDKN1A	727	1
2_MACS_peak_1939_lociStitched	chr1	161770920	161780010	2	7834	8112.825	1809.819	728	ATF6		ATF6	728	1
2_MACS_peak_26884_lociStitched	chr8	28195110	28207125	2	7832	17171.838	2107.431	729	PNOC,ZNF395		PNOC	729	1
2_MACS_peak_8180_lociStitched	chr14	50465585	50476695	2	7830	24976.391	1172.105	730	C14orf182		C14orf182	730	1
3_MACS_peak_11244_lociStitched	chr17	19962367	19978304	3	7827	16337.0187	2569.0444	731		SPECC1	SPECC1	731	1
4_MACS_peak_15375_lociStitched	chr2	112416209	112434259	4	7823	8732.59	2501.73	732			LOC541471	732	1
4_MACS_peak_16834_lociStitched	chr20	30147744	30162099	4	7821	10728.927	2549.448	733	HM13	PSIMCT-1,ID1,MIR3193	PSIMCT-1	733	1
3_MACS_peak_20153_lociStitched	chr3	184659870	184672088	3	7812	11591.2166	2729.5012	734	VPS8		VPS8	734	1
2_MACS_peak_7961_lociStitched	chr13	115039731	115048679	2	7809	26177.374	1411.0996	735	UPF3A	CDC16,ZNF828	UPF3A	735	1
3_MACS_peak_19591_lociStitched	chr3	129890695	129900386	3	7797	18036.8892	1954.6747	736		COL6A4P2	COL6A4P2	736	1
2_MACS_peak_23651_lociStitched	chr6	27857678	27871329	2	7792	19369.4039	2376.6391	737	HIST1H2BO,HIST1H3J,HIST1H2AM	HIST1H2AL,HIST1H1B,HIST1H3I,HIST1H4L,OR2B2	HIST1H2BO	737	1
2_MACS_peak_5033_lociStitched	chr11	65336407	65345276	2	7790	12129.2444	1744.5323	738	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	738	1
2_MACS_peak_24692_lociStitched	chr6	135190420	135204032	2	7783	31494.0844	2239.174	739			ALDH8A1	739	1
3_MACS_peak_2719_lociStitched	chr1	226034883	226045253	3	7779	11872.613	2645.387	740	TMEM63A	EPHX1,LEFTY1	EPHX1	740	1
4_MACS_peak_10450_lociStitched	chr16	53085832	53103489	4	7779	9909.1084	2309.5356	741	CHD9		CHD9	741	1
3_MACS_peak_2222_lociStitched	chr1	187000949	187012976	3	7776	10916.9079	2726.5209	742			PLA2G4A	742	1
2_MACS_peak_11629_lociStitched	chr17	40826954	40834800	2	7774	12685.4128	1428.7566	743	CNTNAP1,PLEKHH3,CCR10	TUBG2	PLEKHH3	743	1
3_MACS_peak_3399_lociStitched	chr10	45949500	45961294	3	7771	16419.6068	1863.452	744	MARCH8		MARCH8	744	1
2_MACS_peak_23644_lociStitched	chr6	27774743	27784107	2	7769	12344.5612	1817.5524	745	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H2BL,HIST1H2AJ	HIST1H4J,HIST1H2BN,HIST1H2AL,HIST1H4K,HIST1H2AK	HIST1H3H	745	1
4_MACS_peak_22933_lociStitched	chr5	150590669	150604899	4	7753	9861.39	2322.336	746	CCDC69	GM2A	CCDC69	746	1
2_MACS_peak_375_lociStitched	chr1	25869466	25879236	2	7749	16606.069	1724.405	747	LDLRAP1		LDLRAP1	747	1
1_MACS_peak_3509_lociStitched	chr10	63656582	63664324	1	7743	11984.616	1355.6242	748	ARID5B		ARID5B	748	1
