KB528_6	CCS1477_6	LOG2_FOLD_CHANGE	P_VALUE
RAET1K	0.552329102502064	1.17687351899814	1.09135922846177	0.0598536485253032
ULBP3	5.07309056826924	4.9950507001457	-0.0223655951170307	0.894244894328027
PLEKHG1	1.4888560208095	1.56632458071318	0.0731789598090312	0.632602309603443
MTHFD1L	17.9861260969168	16.4208724106578	-0.131353711401544	0.0446588656442324
ZBTB2	6.78799342766339	7.46097621699921	0.136379241451485	0.154074825255418
RMND1	16.4744678311092	15.8794700583284	-0.0530690965444368	0.499896090278043
ARMT1	31.3437099391302	24.7575237996671	-0.340308925635503	0.000616862475920395
ESR1	0.897191927779636	0.381160301287002	-1.23501877315865	0.00841141737696154
SYNE1	3.82806695101461	2.80504235007278	-0.44859350950033	0.0230172482819725
FBXO5	55.6431798451981	51.8441917289012	-0.102022499704937	0.0308568049461623
MTRF1L	10.5618336715522	13.349706167999	0.337947660962551	0.00955154705719248
SCAF8	19.4998280156746	20.5566162775499	0.076141409444819	0.132521330469603
TFB1M	8.04886144995623	6.96427057486343	-0.208812466065641	0.0368703674228875
ARID1B	10.5874423291092	11.0349861075452	0.0597307022729751	0.610525306339128
TMEM242	5.72329018701073	7.08399837872398	0.307719124445025	0.0128488070618233
ZDHHC14	5.47802515403716	9.14515971024776	0.739352474654153	0.00269632816089325
SYNJ2	8.81858192997527	10.791730080974	0.291307582355667	0.0180053685839232
SERAC1	3.60907596861149	3.53864540545876	-0.0284323094281822	0.840379706607135
GTF2H5	3.47359230621264	2.20677665984217	-0.654487808711294	0.00713727807097267
TULP4	3.43619038071714	4.06957839268575	0.244069368766853	0.0685367660529733
TMEM181	10.2216908597849	10.7454121181282	0.0720869505292638	0.563441527163675
MIR7161	11.5764217854474	12.0826646000784	0.0617492561387028	0.895452873056493
DYNLT1	34.8187321197924	40.6624824197952	0.223834623499668	0.0261256429056057
EZR	182.466605035191	318.335547797322	0.802915821716553	0.00012072005924771
RSPH3	6.12132469378374	8.40885396030182	0.458065294355567	0.000203502853809431
TAGAP	0.532997417144731	0.615151374776864	0.206812926773395	0.438301973793817
SOD2	42.2622615259013	64.0783279398569	0.600466532129879	0.000218830511756705
WTAP	44.297082028047	48.0152155455714	0.11627998645878	0.0427150349357908
ACAT2	52.2484652182472	28.7711865892588	-0.860763936782827	0.000615245661069223
TCP1	190.800745432908	152.43517591591	-0.323870950453045	0.019634357250498
MRPL18	107.720181674247	74.4101913158284	-0.533716434762095	0.000260868232908172
IGF2R	56.7615567992411	83.1772307468624	0.551274494816578	0.00450817993651432
LOC729603	1.47326895417891	3.25243359016937	1.14249877242577	0.00335764714710007
SLC22A1	0.327896965039615	0.566755604132187	0.789484203094764	0.0702956790033786
LPAL2	2.4060250723647	1.48307467945764	-0.698060430640629	0.140271690744822
MAP3K4	11.67340238582	12.5398718368464	0.103297486070826	0.194257976587324
AGPAT4	1.83739955383193	1.62210320723598	-0.179799768707897	0.32713594351145
AGPAT4-IT1	0.416218941842809	0.43347170582632	0.0585952042606588	0.81804436100194
CAHM	0.466876230837741	0.230908429780297	-1.01571929874035	0.18915279298604
QKI	6.77141834157276	9.83811954685855	0.538924533505266	0.010393630228309
SFT2D1	38.8123565033013	29.9622287160036	-0.373371087938907	0.00368263206781808
LOC100289495	0.463641887327486	0.568867641484489	0.295082108239831	0.267543329143276
MPC1	64.593042137393	81.8217246533493	0.341105178527776	0.0173817095587734
RPS6KA2	10.0985514326623	12.5718164167772	0.316044746877628	0.00643615457566536
RNASET2	37.1210097056582	34.651299433715	-0.0993264979992248	0.208767568502137
MIR3939	3.71173900266732	3.80757778398229	0.0367782410017411	0.952896495471435
FGFR1OP	12.1651789138877	12.9056252383028	0.085242499093527	0.470914055447289
MLLT4	10.1391737684211	12.9092604885635	0.348466264438346	0.00603492371651218
WDR27	4.67471251902982	6.05236467850598	0.372621271902175	0.117167749152113
C6orf120	16.6356493929474	17.8148029889277	0.0987983443366984	0.0770726591514345
PHF10	46.9439605800975	42.8025440056023	-0.133243017679487	0.045305446361206
ERMARD	17.9564203990286	11.4292565500608	-0.651768216183606	1.5921501413276e-05
FAM120B	12.0051566956456	13.4480415194973	0.16374184960326	0.0864810401893689
PSMB1	213.587666081416	216.747211767189	0.0211850957722123	0.648533254179032
TBP	13.8114743737292	12.67037947231	-0.124407602181422	0.495918836100048
PDCD2	21.0261669570523	18.8689431634235	-0.156172251765071	0.0556925106168483
PRKAR1B	11.4796146605032	8.35669598842253	-0.458069657920669	0.00983361611889679
DNAAF5	34.8374686148904	24.5738383868534	-0.503516576079519	0.00017577678142031
SUN1	64.0315956737407	89.9692212902487	0.490647573521669	0.00119760877857557
GET4	62.3147067844053	70.3278870156017	0.174524181177448	0.0478709627526462
COX19	9.04005187435925	11.7593147831248	0.379401040220171	0.00218767458659191
C7orf50	95.7750382119689	62.0521328990503	-0.626168895725568	0.0249919865062041
GPR146	1.25108230836069	2.61735259285475	1.06493158091023	0.0344516327722684
ZFAND2A	50.0399933815174	47.3787292394752	-0.0788420945898367	0.301327140723186
LOC101927021	5.07224281916453	4.34136026840307	-0.224476662229571	0.111440800664249
MICALL2	11.8342371976437	14.0790504133443	0.250583315199347	0.102254930589544
INTS1	52.0909068899186	44.2929527946612	-0.233954376418466	0.0156240577134107
MAFK	23.6686639116319	24.3734893465148	0.042334535599202	0.679975333342867
PSMG3	58.0056105924592	43.4961136010401	-0.415305950447084	0.00903864082625978
PSMG3-AS1	0.993954497867394	0.858981259067464	-0.210553152798026	0.170862026899185
MAD1L1	34.6540505100109	23.826099576948	-0.540481194237732	0.000708242727122448
FTSJ2	75.2235002361378	69.0493807475903	-0.123554962117348	0.062573869371289
NUDT1	52.8069056058607	37.1529879290861	-0.507248364133668	0.0153940327533074
SNX8	20.8678294327843	13.8480154009653	-0.591601312080789	0.00468202974106651
EIF3B	194.903405096018	235.197538539128	0.271113666035252	0.0153604287848337
CHST12	28.1331069518152	59.0929059700365	1.07071605787225	0.00270795328774824
LOC101927181	4.0466819972888	9.5236531494924	1.23477559741666	0.000856554218215069
BRAT1	45.3281408007322	40.0943722907213	-0.177007236272333	0.0676816640439042
IQCE	8.55325561435717	7.34886913096406	-0.218951395437949	0.0853576614018034
TTYH3	1.33932140640328	0.882260683907202	-0.602225315094538	0.0298631439362427
AMZ1	0.250197511657658	0.647516932834658	1.37185047912808	0.00115372141472165
GNA12	43.2288286718273	48.6551079027844	0.170597524233703	0.000423777430745329
CARD11	29.0021850138012	47.747465740432	0.719262565801808	0.000272215713991736
FOXK1	11.6583336561636	12.4885422127671	0.0992434843981316	0.0986000060923846
AP5Z1	23.699109433252	26.6533826309176	0.169485793295227	0.132060895620122
RNF216P1	33.6738028272264	40.78850479524	0.276535966670276	0.00660963300453446
RBAK	17.6357969463798	17.2859758625756	-0.0289047195627373	0.721969905720575
WIPI2	80.39120265781	87.1014550442013	0.115659185945647	0.0177190865984639
TNRC18	25.7116936058331	24.1252408401525	-0.0918812975593947	0.231227208041949
FBXL18	9.18178110568642	8.8817391402508	-0.0479318390328929	0.342193686077225
ACTB	5856.04828411017	7093.94022888101	0.27665972573232	0.0122714111358713
RNF216	29.5695227405059	37.1520635552846	0.3293313871202	0.00319166405115627
ZNF815P	3.80033177162013	1.5040467215826	-1.33727598886903	0.00511846637612152
CCZ1	38.3330585013904	29.9744634876767	-0.354855180754048	0.0765517485844315
PMS2	29.864886769453	22.3894644876958	-0.415630229763804	0.0122585331030609
AIMP2	58.3359535785654	62.0918294867197	0.0900181217421194	0.228266465149561
EIF2AK1	135.018896222534	126.175713697826	-0.0977270829907232	0.171500908984904
USP42	14.5431218868447	15.5085617711526	0.0927279029093422	0.286768200277111
CYTH3	15.0245401257035	18.7574903665459	0.320145984004456	0.0166475794041667
FAM220A	37.3125003353127	43.3283907518373	0.215653615512106	0.00222498363150239
RAC1	211.402507355008	227.759000628347	0.107515579868705	0.0442315623364015
DAGLB	23.9464786666688	30.0688121356501	0.328454352532597	0.0368921091005579
KDELR2	101.615487428864	96.266793812114	-0.0780101560745577	0.0626200928597225
ZDHHC4	77.8380970408056	54.5515525630983	-0.512856183115518	0.000552765999704634
C7orf26	81.7709082144052	91.9916566784493	0.169915355512949	0.0950511517373525
ZNF316	17.9926480002891	13.687491408019	-0.39454946633243	0.0123430191521824
ZNF12	19.8531573424286	20.6021813146293	0.0534286306452019	0.391042411778177
PMS2CL	25.284835664679	23.7686482373139	-0.0892125447580579	0.357192479264687
CCZ1B	19.9627543034411	15.7002177045996	-0.346526221935456	0.194037165614095
C1GALT1	19.2224557978744	27.0883529497344	0.494880014301752	0.000557590279166672
LOC101927391	1.83184789463768	0.871737045234531	-1.07133479132144	0.0097224736879756
MIOS	46.3531326768812	53.4380772657495	0.205201256117745	0.00521181843245958
RPA3	73.5500139826899	52.3513831848634	-0.490497960400311	0.0628075129227589
UMAD1	35.5960125311237	24.0014472865038	-0.568594236478752	8.26605442461718e-05
GLCCI1	27.7378680412989	52.2484853192002	0.913532309126449	8.30930231982264e-05
ICA1	24.8584204539085	22.0588246117391	-0.172378707986975	0.0327261000818936
LOC100505938	1.14884693608686	1.07844627911581	-0.0912322837153347	0.751678872394765
NDUFA4	193.692379246624	193.343949535677	-0.00259757503106654	0.963336420568601
PHF14	19.9033115302272	15.4851609743353	-0.362122107118951	0.00130177709027259
TMEM106B	30.6449799814472	29.3868139373855	-0.0604818091568226	0.500340990843656
VWDE	7.34008159646813	5.53684816391974	-0.406731141344742	0.017136960395021
SCIN	1.48369961568498	0.792709547412951	-0.904334781374679	0.0603478811997831
ARL4A	11.006584682181	13.9267054873262	0.339487139796801	0.0388207184017993
ETV1	1.22269207498359	0.239083616431721	-2.35447394296295	0.000148024357776727
ISPD	1.59194282498678	0.477310300696984	-1.73778914584175	0.000403587256276833
ANKMY2	28.0033690711768	23.7500447197951	-0.237670177575787	0.00884651543914678
BZW2	70.3337923300404	88.6146346093399	0.333326969830224	0.00138864351854254
TSPAN13	32.6204055012644	22.3577027898311	-0.545002754464434	0.000640378016809283
AHR	10.9566494304567	17.9199632144532	0.709760989723601	0.00646630654018592
SNX13	25.3963959425861	21.391938960659	-0.247556521561406	0.000529268878508205
HDAC9	9.81843969196694	5.77750330200089	-0.765047596069336	0.004971668583293
TWIST1	17.586867963102	9.63246678705924	-0.868521365251715	0.000212369647301104
TWISTNB	48.9706229414376	44.8345908294274	-0.127304316841384	0.0770344470155995
LOC101927668	0.68851238521022	0.995320286190425	0.531678241898889	0.152080376466565
MACC1	3.63556508163948	4.19160871006066	0.205324424505624	0.16114170513217
LOC101927811	18.3056041972793	14.431581054935	-0.343056028968465	0.057022255815391
ITGB8	4.43189656254446	3.98469909281438	-0.153453427998114	0.420406139358791
SP4	15.7970428015181	18.2094581284995	0.205033479784056	0.0669683744476427
CDCA7L	107.814534048042	107.206381974957	-0.0081608834685877	0.746540261350993
RAPGEF5	4.58350776210769	4.10766701072464	-0.158132882789876	0.182223001112301
STEAP1B	1.36413852911084	1.94260484458626	0.510002306246874	0.0298431018163581
TOMM7	430.793213468556	373.813366681242	-0.204677365097013	0.29446398714278
FAM126A	47.4938279389675	94.8638670797177	0.998118640210708	2.64526912314834e-06
KLHL7-AS1	0.713193143355375	0.50746081670598	-0.49099640321428	0.104424476759546
KLHL7	32.0625461057074	35.4668294594399	0.145581371685675	7.84488018850522e-06
NUPL2	45.6805684600504	52.5872891990119	0.203133525771079	0.136513161096431
GPNMB	6.85469558884095	4.67303102437762	-0.552733983250827	0.0043206472610892
MALSU1	112.858038424505	91.7932082061013	-0.298049862091237	0.0123687652300106
IGF2BP3	1.67296638841518	1.52732549120599	-0.131400910114321	0.358859396213721
TRA2A	140.688233456998	170.535617052689	0.277571410434486	0.0306659025330713
CCDC126	22.7998326175831	21.071036914255	-0.11376192153585	0.00997063973431727
FAM221A	7.51776802244235	3.49431701093507	-1.10529390031533	0.00373402831379246
MPP6	7.54507501215284	8.47005319487255	0.166835786301884	0.174777837179984
DFNA5	5.45938686756101	2.45963832692954	-1.15029274147295	0.000206171895783952
OSBPL3	11.0332631570138	15.3653529370861	0.477821365363556	0.0169331035570197
CYCS	130.904783550986	135.909034740018	0.0541235469088949	0.27227037296009
C7orf31	12.6382616026117	8.57935577439395	-0.558856809310121	0.0107163709261953
NFE2L3	27.3392961046479	40.8493832108828	0.579338196277344	0.000577628699066302
HNRNPA2B1	556.607696415905	504.052778447604	-0.143086053871164	0.0241069354116911
CBX3	199.976415900483	196.678411338482	-0.023991259641327	0.500402928924878
SNX10	3.49659041351799	1.08349464261602	-1.6902567903512	0.0021211945111551
SKAP2	40.8654051937166	29.7943169127906	-0.455842867867879	0.00693614964660034
HOXA1	1.67122826400892	0.974237346253578	-0.778563603367626	0.0331575065290707
HOTAIRM1	7.65012358344741	6.729738367529	-0.184932635743175	0.238199304625745
HIBADH	45.4333674830405	28.8699682571024	-0.654182719389256	0.000147931365234978
TAX1BP1	142.927699520717	140.074787075492	-0.0290882396052965	0.311927732320513
JAZF1	6.69569073383161	13.5756873053289	1.01972044202413	0.000248230214477039
CHN2	0.288694147808449	0.392071576306132	0.441575193120745	0.100298377673733
PRR15	19.5541522069917	30.6908529629133	0.650333754164796	3.16425728158917e-05
LOC646762	23.2106064400249	37.9497691992059	0.709306894070619	0.000783571551104434
ZNRF2P2	4.63561700581715	5.98711151237423	0.369098765312209	0.15914987230076
DPY19L2P3	0.864260720204652	1.07123585256118	0.309737652534475	0.378483282484714
SCRN1	0.548819773052768	0.156278753397366	-1.81221080771512	0.013839407027462
FKBP14	7.70966926803992	6.31705065611643	-0.287417831090564	0.0964943280818273
PLEKHA8	10.0294829883353	13.5703699716211	0.436212815652209	0.00744645612338548
MTURN	11.3848080934659	10.5423701818946	-0.110910716611122	0.162590551526423
ZNRF2	18.2227597937026	19.7549567714395	0.116473220932811	0.133991907020812
DKFZP586I1420	6.37003564489912	7.64239123956187	0.262722670555798	0.242519042248161
LINC01176	1.66902226279756	3.001936037481	0.846890038967137	0.200199423129616
NOD1	12.6140037567654	9.43641813205246	-0.418715016401407	0.0171478959665841
GGCT	117.757847460276	79.8344497699	-0.560739874586255	0.000230276681353714
LOC401320	6.38959034485386	5.67651407536787	-0.170718190395316	0.546876553573408
GARS	196.295220380648	256.668221861479	0.386879641786976	0.000132336929528705
LSM5	51.8080942053879	33.7246867684209	-0.619372470458027	0.000998794359713959
AVL9	28.7629158563981	30.4654087596723	0.0829621601811912	0.196452269288838
DPY19L1P1	4.16208636842768	3.4304724851805	-0.278899608005187	0.293042979760013
ZNRF2P1	6.79493575747793	7.57618670509775	0.157011973415996	0.121553440189742
MIR550A2	3.52026743366061	3.24780539400603	-0.11621984419647	0.843883798154223
LINC00997	13.8819985964567	16.0519854385622	0.209536464294872	0.374607802250636
KBTBD2	51.9627060425634	52.8363688626398	0.024054758487583	0.717314860427702
RP9P	3.38716136819959	0.901558270552954	-1.90958407438128	0.0167459499441859
FKBP9	16.2296904722126	9.85636499386857	-0.719507898514291	0.00166168907558804
NT5C3A	43.3642438434343	59.9659906264605	0.467638563289208	0.000436307563878057
RP9	22.3111502594761	21.8973078496854	-0.0270113846449723	0.662788233286849
BBS9	11.7125825192714	7.25765369436923	-0.690484088165725	0.000251560417603028
DPY19L1	77.0594318350692	86.2527030768954	0.162598121225284	0.0248320028929243
HERPUD2	39.5231262159095	38.2921208543956	-0.0456494985285242	0.619774196472225
SEPT7-AS1	1.44261161088438	1.03165980659282	-0.483715625050932	0.28333547031126
SEPT7	117.789031972301	127.890088366683	0.11869925035311	0.0296598578001675
EEPD1	2.77167917854372	2.35846135738079	-0.232914312426724	0.163037658848503
KIAA0895	5.14954303234287	3.82163805124089	-0.430253267397684	0.00938094998704495
ANLN	63.6822332136687	56.527102473289	-0.171948181631937	0.0516378013807495
ELMO1	17.5258911884985	19.8349978490507	0.178560434142887	0.0209548044280704
EPDR1	70.2539004038692	47.6432228959126	-0.560307314350649	2.11023165396892e-05
STARD3NL	60.1256754504232	39.0627088023829	-0.622189199837426	3.04278646604357e-05
TRG-AS1	11.0924030006801	8.78595794034009	-0.336300439163541	0.00588755016468204
AMPH	5.82168867976346	3.99567879994269	-0.542997077986799	0.00128724777831063
FAM183B	1.55453105058189	1.89468617305178	0.285479473222458	0.504026864903196
VPS41	58.7807634517031	48.2526126975407	-0.284737036002173	0.0166477506353002
YAE1D1	6.93905926911119	5.69141000808007	-0.285953974661017	0.0261643964235053
RALA	65.2427334449279	62.6594227625406	-0.0582857480202345	0.271116468618932
LINC00265	16.2762258447183	11.1482348411065	-0.545950905424453	0.0207206641996783
CDK13	28.1979358050355	32.0942932188004	0.186727234494003	0.0543973336664774
MPLKIP	83.5460008999883	67.6370763594852	-0.30475647238611	0.0302472642183259
GLI3	3.59431064709683	4.30076621635025	0.258878607837686	0.058048192658526
C7orf25	34.4512927745978	23.6655913884567	-0.541767146069741	0.0023986485789837
PSMA2	254.841019166692	230.587655979236	-0.144282228791241	0.0236750878705638
MRPL32	101.102888772389	106.362034236849	0.0731590555905018	0.194495930136691
HECW1	0.330254410018948	0.451613561993275	0.451510984531523	0.252074267989895
STK17A	22.4712641816224	59.3605522940203	1.40142322543481	1.8176722626475e-06
COA1	27.60370195863	24.6645632324414	-0.162422021300054	0.13209095673104
BLVRA	58.2032905690611	43.9657739956635	-0.40471985244092	0.0409029337259895
MRPS24	1.11761303047619	1.07572467613747	-0.0551118687347756	0.897750592472893
URGCP	27.3335887139355	21.1670793174528	-0.368852671643972	0.00534332891375571
UBE2D4	18.4476044734908	19.4774819458476	0.078373691188506	0.410501409462432
POLR2J4	5.86065155372592	6.22564122336466	0.0871613741769245	0.561431123427117
RASA4CP	5.6076493965728	3.69757410293728	-0.600817090872921	0.0161061193991627
LINC00957	9.44083018725467	9.80608026449016	0.0547628406305998	0.448352521308691
DBNL	127.20331701836	122.024171507807	-0.0599693350825705	0.123223972294711
POLM	20.7398255151399	23.2874444273392	0.167148569594778	0.375469654704271
POLD2	117.665471486363	90.3723656455263	-0.380737435528632	0.000410513926181228
YKT6	143.472871197735	143.624277519109	0.00152166728393083	0.955048628372024
NUDCD3	68.2633957660916	66.4931953177688	-0.0379054753824895	0.465974476777736
DDX56	67.1216906730751	61.0982928649503	-0.135646984537868	0.0145122805630812
TMED4	100.936729117697	84.0776045480699	-0.263657770352157	0.00416007591671431
OGDH	89.6715658304532	176.585379732798	0.977643405791336	0.00152023580188739
ZMIZ2	43.6018137814724	87.6373597760302	1.00715787077191	0.00115356474760679
PPIA	1414.55239516514	1583.32996570114	0.162616328918693	0.00520062199889639
H2AFV	137.493346797764	131.62924311769	-0.062881771558416	0.258005650348703
PURB	21.6084745057085	22.4316519182158	0.053938641906898	0.646558663981527
SNHG15	14.4186694976112	18.4944227056208	0.359152224074633	0.046471294705001
SNORA9	2.144425002156	4.7791977546381	1.15617760405689	0.00155627369623325
CCM2	80.9320704562986	84.0173073972839	0.0539750469088994	0.277174864319011
NACAD	1.27914026036585	0.562884536858906	-1.18426354614949	0.000503087909120721
TBRG4	76.0419780937702	69.6870297082255	-0.12590589782004	0.0165409656533709
SNORA5C	5.97986327933565	3.48988861136916	-0.776931509822966	0.198333322217089
ADCY1	13.9412942123668	7.11480287953821	-0.970468805583883	0.00209981163416686
SEPT7P2	59.333573498486	41.9758649436739	-0.499288621717585	0.000437140397842792
IGFBP3	8.47264590122144	29.2763425854777	1.78885085224931	4.2781257325061e-05
TNS3	29.8947270961337	36.4177515610792	0.284750811956368	0.00918573599762917
HUS1	41.0196015203138	39.463086695773	-0.0558096728348404	0.522719913148229
UPP1	23.8255042137436	26.9424908193452	0.17737648749012	0.0280067425525386
IKZF1	25.4827449526404	20.0553869154678	-0.345530890927367	0.0361405430522273
FIGNL1	51.1449914491561	47.1049558730116	-0.118714113405629	0.109677272234788
SEC61G	1090.23738479631	929.540114756757	-0.230053265194635	0.0277087928312408
LANCL2	32.9820794992714	25.9480257072005	-0.34605758941881	0.000241858668645051
VOPP1	75.058343854161	74.1942905250036	-0.0167042864556391	0.437300297415414
ZNF713	3.88017892932478	2.65386392554195	-0.548028782193112	0.057739880580934
MRPS17	73.8151286646069	58.4700808706608	-0.336217945176483	0.00271247922134155
GBAS	84.7673938891811	77.1626334685148	-0.135607051494061	0.0589879565987116
PSPH	39.9536747711465	35.9821758809767	-0.151045771732377	0.023885083259801
CCT6A	263.532827373997	210.712517038097	-0.322706666915458	0.00494694910339109
SUMF2	181.876067747744	170.440677685036	-0.0936860248334672	0.0128419517863485
PHKG1	1.09003835357659	1.76003835546794	0.691227971115068	0.076272510899492
CHCHD2	1063.29693711609	895.351244988735	-0.248018875560796	0.0346147552078378
ZNF716	3.08684235608074	2.73555515872829	-0.174298160935913	0.0823305201945094
ZNF727	3.99299306123432	2.7500661636848	-0.538004236178336	0.0683034225905448
ZNF736	11.5926280285282	9.59813262164977	-0.272382007206871	0.0842033806518922
ZNF680	4.04897592999925	2.92311345522804	-0.470051240868272	0.00192040815847533
ZNF107	17.0699376631108	16.0925694142096	-0.0850630980377131	0.441933667233892
ZNF138	7.96154365245089	6.63081734723579	-0.263861464990921	0.026779074515367
ZNF273	9.64788474598161	7.61746010268301	-0.340902634196522	0.0304724489046296
ZNF117	8.38020150306239	13.8474245289389	0.724560836315149	0.0215260017109147
ERV3-1	7.25525589503685	10.1260963013375	0.480979705177508	0.0432564290070241
CCT6P3	3.89233195291617	5.13405181123793	0.399463101309761	0.119910883879914
ZNF92	33.0695310211731	33.575112558069	0.0218896502371025	0.65625620707011
LOC441242	2.44606670573497	2.0716927458263	-0.239653695780286	0.424769234202067
CCT6P1	10.5863700835163	12.3377216126556	0.220868004487419	0.179963769994365
VKORC1L1	36.5725668947887	30.5440289016728	-0.259871514748121	0.00458387677949819
GUSB	276.701575517284	254.887880336336	-0.118468082279427	0.0209285232087934
ASL	77.2552017839444	59.5606228162031	-0.37527323647794	0.00252814232055082
CRCP	49.2448306245133	51.7580656800028	0.0718114128964255	0.0284237315699253
TPST1	19.8430199740451	12.568706689641	-0.65879540573378	0.00163280778845849
LINC00174	3.58784032433408	3.11960971464518	-0.201750136042425	0.666267348093243
GS1-124K5.11	10.1930166383303	11.6858886285453	0.197186362542553	0.187349905888645
KCTD7	9.14655862822158	8.78095843486303	-0.0588506173652681	0.750719830343134
LOC100996437	2.6816553278711	2.5040312049839	-0.0988712790162529	0.55370004965511
RABGEF1	18.7995629190277	18.9379328450631	0.0105797428616656	0.799088657039959
GTF2IRD1P1	0.390996869370367	0.716300271675276	0.873407433006067	0.0105806694389289
TMEM248	84.2091432370873	83.1491372544517	-0.0182755919816438	0.670156774065008
SBDS	75.9238664594517	85.267571331457	0.167443700883524	0.000457095284098618
TYW1	29.1168349660789	27.1070042827361	-0.103187858174467	0.00471604933617132
PMS2P4	16.564539490947	11.4930098999883	-0.527341421438215	0.0282032101033385
STAG3L4	11.8924051150315	12.6874265667971	0.0933589575551919	0.438497406918255
LINC01372	3.33373068420697	4.19077371062138	0.330079061551619	0.127528464768792
AUTS2	12.023639869892	16.6580070216484	0.470342102100315	0.0196220254555779
TYW1B	15.8070436950801	21.8938799134582	0.469960070124746	0.00464061343594915
SBDSP1	35.0149070010554	32.9411562559303	-0.0880780602276648	0.466632642503213
POM121	37.8378440827465	30.9951284889961	-0.287788404796998	0.0646699180680372
NSUN5P2	24.3892962993161	26.5811313144577	0.124154375316735	0.492543234495725
STAG3L1	2.48866660775903	2.52366632688601	0.0201481994778559	0.902713214508862
PMS2P5	4.57393168546701	5.11900243770193	0.16242787499319	0.326112759486215
NCF1B	6.56650013716052	3.80345539183355	-0.787813952142618	0.00972028936497659
NSUN5	52.8298921914257	47.2983193521953	-0.159565544527851	0.0198500013021283
BAZ1B	104.84023953425	106.219060979286	0.0188501255877665	0.568858416763093
BCL7B	89.8573689552795	83.5951151630233	-0.10421817839597	0.0684318584518701
TBL2	40.8886111084682	46.6551152301768	0.190336207016169	0.00735754176817706
DNAJC30	20.2493677667208	17.87978439198	-0.1795475248266	0.0825917506430262
WBSCR22	121.216475431074	97.7870849922503	-0.30986995733932	0.0331696212590357
STX1A	6.00699946556613	7.31843483092038	0.284890601644986	0.0142167479258695
ABHD11-AS1	7.49065654708906	1.6239888624405	-2.20555043638336	0.00616780962243383
ABHD11	32.8025168059377	48.364605973437	0.56014513399146	0.00207784525796622
WBSCR27	5.97764495320887	4.87717355515364	-0.293531897719841	0.227273587587856
LIMK1	21.3395699289976	13.4023139131512	-0.671048996952066	3.35646045572382e-05
EIF4H	289.167773689228	290.746987501796	0.00785746361429753	0.755826971058212
MIR590	12.1007104698542	16.6437778281793	0.45989118056444	0.155214746266959
LAT2	22.9053784260404	20.8628673463471	-0.134748945913077	0.0262580026055099
RFC2	104.511351072591	69.8974134443168	-0.580348668500443	5.55824375021152e-05
CLIP2	2.28573397662909	2.30854580203798	0.0143268496642426	0.905594117908283
GTF2IRD1	13.6328986298384	11.1590090207558	-0.288883427011107	0.068302658024843
GTF2I	37.7394917929919	43.0203283028516	0.188943539032986	0.0125158214616022
NCF1	18.9549941787526	10.8868527988825	-0.799991057338336	0.0356445373009844
GTF2IRD2	0.880329379049548	1.01956734959297	0.211841758187071	0.238214916220436
STAG3L2	26.4358343773998	31.520246520712	0.253783955893883	0.231752418754285
WBSCR16	47.4283805105471	33.1808645966563	-0.515399127781545	0.00195667644874341
NCF1C	30.9595576381186	22.9821871512505	-0.42986875603825	0.0028220279399711
GATSL2	1.66444604532849	1.93206471700257	0.215101315072735	0.26948161562977
NSUN5P1	29.9814953386659	30.9167803822785	0.0443177473738677	0.826056868929949
POM121C	52.6798497605246	42.4161892860116	-0.312636217641769	0.0576430509204427
PMS2P3	15.1279895036737	15.2223201697825	0.00896800222991189	0.960538908270893
HIP1	4.50133616460838	2.9267632036521	-0.621047284771406	0.0128076438672326
RHBDD2	135.578610709876	124.977094321211	-0.117465889120838	0.00098435511896164
POR	88.4929366249818	124.944410993669	0.497652157190687	0.00328141556294169
TMEM120A	62.5223430668217	38.5741433222653	-0.696737728402703	0.0056796606101226
STYXL1	29.3474345243303	23.7905978240712	-0.302842867130737	0.0032008676476344
MDH2	177.825602462523	158.438796397252	-0.166537404554339	0.0222395097157517
HSPB1	19.9968966529873	38.3252323334416	0.938518414286249	0.00608219790699558
YWHAG	170.260301955324	236.603574256015	0.474729773783778	3.98500220030463e-05
ZP3	2.23975738515287	1.71508050336626	-0.385066169253088	0.0580129623834099
DTX2	21.1154966616185	19.8045109096277	-0.0924731084241497	0.301184392439985
LOC100133091	3.08946543372595	2.89233421230039	-0.0951229651651975	0.279273619073979
POMZP3	27.9175982298174	25.2645899866416	-0.144058063867287	0.0734101317950554
DTX2P1-UPK3BP1-PMS2P11	9.43553083095679	8.72250826358841	-0.113360625085507	0.40736476472552
PMS2P9	1.81391257924144	1.84344162194946	0.0232968024771458	0.930518643879366
CCDC146	0.526790320155342	0.513143327075813	-0.0378669919988555	0.893463245464048
FGL2	1.75412087018716	2.19436303460351	0.323054062260825	0.0479950894300281
GSAP	4.66280218698568	2.20594279341527	-1.07980184852059	0.0157391685446535
PTPN12	26.6150826432925	34.6115143099026	0.379008017106726	0.00501163107030533
APTR	9.45452021613225	9.85446299197799	0.0597730070460527	0.703872062463182
RSBN1L	34.7606199938491	36.5030003808581	0.070561237414038	0.412368488585652
TMEM60	45.0597771918381	36.2117053883531	-0.315384057801365	0.044501378156223
PHTF2	27.2745414437414	21.9897163734707	-0.310725945057666	0.00112387374135879
MAGI2	3.52384145388761	0.709646168218774	-2.31197723861712	0.00154420997092649
GNAI1	3.49489609898611	8.45237408784385	1.27410705409667	2.68940360469273e-06
SEMA3C	0.650030449274734	1.95753849096965	1.59046147065206	0.000410592692869003
