GNE781_24	CCS1477_6	LOG2_FOLD_CHANGE	P_VALUE
FBXO9	34.4211573589556	27.4878974436403	-0.324499047660022	0.0505976402544748
ELOVL5	65.0287304484549	82.0116681490508	0.334751924282313	0.0328926375891537
GCLC	22.313024964126	55.2312878161289	1.30759965462442	3.89523900316271e-06
LRRC1	17.3101556847296	14.9027719524763	-0.216037999631787	0.180232545776041
DST	14.8917935923967	13.0152964416172	-0.194309353458171	0.324931317860574
LOC101930010	1.19651438975128	0.454868986057906	-1.3953147703407	0.231770345913869
BEND6	2.81723188897693	3.49363450480619	0.310450366876881	0.213063512967823
KIAA1586	16.4240272627239	33.4898594790174	1.02791639528235	0.00127308349138237
ZNF451	9.74543796092212	16.3480863341228	0.746322840446144	0.0019542261360367
BAG2	11.331790551337	12.7293139777871	0.167778828685752	0.2726723470186
RAB23	7.7123325506671	12.0476666587489	0.643514592345173	0.000879238593423564
PRIM2	18.8435833126643	31.4205708366817	0.737636055972581	0.000159114107307193
GUSBP4	11.6281464498173	16.0510644672174	0.465047829900402	0.034564064533306
MTRNR2L9	2.2791852725798	1.95221247155838	-0.223408125517767	0.266242782503773
KHDRBS2	1.58193784548292	1.72938203452665	0.128563689957795	0.206004455646723
PTP4A1	58.1167597302355	76.5633043952885	0.397698827935938	0.0214132949946483
PHF3	25.3568407293562	43.6339955059048	0.78307757761568	0.00163425787593065
LOC441155	0.993078538065496	0.944651886241029	-0.0721250388777787	0.819496085244017
LOC101928307	1.70284323375865	2.68737893075199	0.658254136724847	0.240380858412115
LMBRD1	76.5825408701914	81.400941122864	0.0880299474167296	0.0758074060840949
FAM135A	10.4631661731862	13.3010769445717	0.346223580937238	0.0189698224146792
SDHAF4	24.8739467271198	17.5982897349109	-0.499200207480759	0.00229365394732472
SMAP1	39.506958292029	51.3608731907096	0.378562955009395	0.0202416637639141
OGFRL1	46.130521247226	48.9849370801345	0.0866165930896675	0.554370078231038
LINC00472	0.849633066883881	1.59546899485146	0.909068752015252	0.0466856318299964
KCNQ5	5.80012288461277	2.76906830862295	-1.06668282310521	0.0219166921242255
KHDC1	4.36333334326877	5.23510831204362	0.262788691443956	0.0931261566945977
MB21D1	38.0602767317611	35.9803208514213	-0.0810779995588323	0.365412623604495
MTO1	36.8699619709661	39.6953470477689	0.106523981137596	0.166435647194643
EEF1A1	8088.85070085077	8262.991922348	0.0307295246095249	0.669111183606431
SLC17A5	23.4249757916105	14.9478584171524	-0.648108752937463	0.00158139922044036
CD109	3.81996635599852	1.75224385955765	-1.12435636331432	0.0139712712900999
COX7A2	687.856271647952	549.346072939626	-0.324391849759498	0.0358522713638244
TMEM30A	139.828104671201	158.445609169891	0.180333316905593	0.0375447393104929
LOC100506804	1.53591991729435	1.36002392019865	-0.175470970126765	0.65821267967776
SENP6	39.0697835135514	34.4904984851916	-0.179854281571166	0.258429867849994
MYO6	53.6862997880159	63.0365843705975	0.231635390969961	0.0418572518206822
IRAK1BP1	5.37840188042906	4.62689954041466	-0.217131783744135	0.172958607087358
PHIP	30.0155339428973	44.8235759329743	0.578548416561595	0.000919790057344116
HMGN3	235.395203873279	189.699524753605	-0.311368861644674	0.177412145988744
HMGN3-AS1	1.15038480119789	1.45935172344295	0.343211113890092	0.278508721109786
LCA5	2.1844304193477	6.40950864384774	1.55295661100114	0.000337877953577183
SH3BGRL2	5.24534362960135	11.1389574397035	1.08650501478707	7.3812567279205e-05
ELOVL4	32.3683539856246	78.0505662855563	1.26982509687959	8.24506329517088e-06
TTK	42.1405140621519	88.7035489839448	1.07378391381923	0.0002300687744432
BCKDHB	34.612416176939	45.0743734455354	0.381017782942935	0.00409780964575758
FAM46A	2.8864983437055	5.82681127829344	1.01338618718965	6.1924426531817e-05
IBTK	33.5575819559845	38.573114040421	0.200956856793449	0.123499270852369
TPBG	15.5482073514873	33.7512304434266	1.11819184562469	0.00054384879216049
UBE3D	11.4380853847964	9.12282495824412	-0.326293039203969	0.0194382099349868
DOPEY1	13.7301670295899	22.4419703160868	0.708850168217996	0.0107434434961407
PGM3	15.3314343653683	19.1006950911996	0.317132462412398	0.0141851708882289
RWDD2A	9.56859721773548	11.1270808178694	0.217695809924824	0.074480858378088
ME1	37.4816959304889	19.2672926870093	-0.960032364074652	7.38176311862189e-06
SNAP91	0.986169306194152	1.04094038296511	0.0779801887494133	0.599179827154435
CYB5R4	66.3376998267873	86.842937506034	0.388579537239269	0.00137107730522368
CEP162	10.6455573376597	12.2113479168716	0.197970974491717	0.00650361892825329
NT5E	5.07503843242495	9.0513804372351	0.83471908855282	0.000781616742797897
SNX14	58.1664866599027	54.9637990892358	-0.0817064394669828	0.288026906487326
SYNCRIP	85.6076360038404	67.0517681401046	-0.352464111262399	0.0230850051234524
SNHG5	1612.95025354276	1556.21623070943	-0.051659412121688	0.461365289115094
SNORD50A	11.055129135795	19.2798472029157	0.802377740451724	0.141912827077952
SNORD50B	33.0647130785795	32.2126462493559	-0.0376652004272183	0.942487692867611
ZNF292	15.2972116099852	21.3449501038526	0.480626089048892	0.0409274714325234
SMIM8	9.84659292916609	7.70998820230814	-0.35289596394386	0.00413185188785584
C6orf163	1.22445430202076	1.16787602849406	-0.0682517934867212	0.880899508130225
LINC01590	0.856556746170884	0.733371000755211	-0.224005607257752	0.641573056603428
SLC35A1	46.5454794429531	78.1829934221345	0.748213764517709	2.68199805983907e-05
RARS2	48.2201096289081	50.2022062527742	0.0581158372340261	0.435109407117677
ORC3	34.3218438194779	36.17348354027	0.0758054789646514	0.0618569264148095
AKIRIN2	67.4995003681761	76.39345399848	0.178572198555836	0.00153355142310908
CNR1	1.49536522145253	0.483684331995008	-1.62836017459993	0.0288872484160525
RNGTT	27.9020026015042	39.2218836200122	0.491290150360383	0.000912666645759099
PNRC1	73.2524608477994	167.087118472089	1.18965138212392	0.000251736668280829
PM20D2	102.950577623554	49.5335572996481	-1.0554737861789	0.00484825520306934
GABRR2	1.2985931611943	2.20991992971763	0.767044581728782	0.122058320303411
UBE2J1	296.331423918835	171.673370806798	-0.78754534994863	1.25064441577987e-06
RRAGD	59.3308821894131	36.8221806846074	-0.688208165794779	0.00959248754617605
ANKRD6	5.33380220786014	1.87542467359451	-1.50794700842083	0.00132536657832131
LYRM2	29.2317284310431	26.9695893398997	-0.11620158206179	0.040413446936641
LOC101929057	1.77563105954081	1.8121595540533	0.02937813524168	0.888490184761716
MDN1	13.8748644988924	11.1007034002991	-0.321822585864326	0.20402409712921
CASP8AP2	20.1372245606943	33.0921516393411	0.716624242477088	0.00042362975937571
BACH2	5.55605646670183	4.84345844080113	-0.198023698923297	0.0450748424647341
MAP3K7	39.3766694380337	50.0674717894506	0.346532516628937	0.00408246280606893
EPHA7	0.120124457577483	2.13598425449093	4.1522991905393	0.000269574198559381
MANEA-AS1	1.50019781375569	1.16193806623565	-0.368619572708385	0.344645010932771
MANEA	32.7279376784984	42.4925128872242	0.376685967966037	0.0354318139324752
FUT9	1.0476627922456	1.64555688478861	0.651401463326248	0.0581497281972585
UFL1	43.2002478369372	69.6427101829159	0.688932758264732	1.6386551246456e-05
GPR63	11.509705482713	19.21143072403	0.739114046776045	0.00739677826493056
NDUFAF4	50.9241296868442	30.6892572244287	-0.730615690667902	0.00867516230664517
KLHL32	2.95187425921509	4.76476407432237	0.690773513022222	4.97572542085862e-05
MMS22L	12.5772976033503	19.1772948072001	0.608577251223311	0.0168968128248015
POU3F2	0.290774015940066	1.37473864210279	2.24118710885387	0.00162881029380161
FBXL4	10.5001923077792	17.5630654453785	0.742128923204895	0.000291429656784752
FAXC	0.472669165012417	0.489282625408174	0.0498373008009411	0.83436740755854
COQ3	20.441982387286	13.1194965018464	-0.639822756774245	0.0051545440805561
PNISR	119.370216547098	122.425270561523	0.0364584623942395	0.801573903368928
LOC101927365	4.0263065479393	3.94198650506274	-0.0305341803624252	0.916890154695264
USP45	9.01999586138467	12.8823193710621	0.514193687294214	0.00115316936181088
TSTD3	3.40069742904594	2.40579073156442	-0.49931949584567	0.0455850254717529
CCNC	128.935467089446	149.205605547276	0.21065256814056	0.00591199698223944
PRDM13	0.980381867873958	0.260124558989924	-1.91414118781478	0.0305383500291269
ASCC3	24.5999433816412	27.9285610737687	0.183086250355882	0.104440629781959
HACE1	7.95793347013533	11.402515162408	0.518886345624904	0.0163576396372649
BVES	6.5937071863206	5.56566526569299	-0.244535677497713	0.0903775678623474
POPDC3	1.26561626720348	1.37836054475562	0.12311326218973	0.652145950548531
PREP	38.1559775137787	60.5334035065678	0.665822381929917	0.000215212229127151
PRDM1	79.8408060216997	109.580855772882	0.456797585155591	0.0159561087651093
ATG5	42.8388953433573	45.8036547458744	0.0965414390289759	0.175007448248737
RTN4IP1	6.50971492359534	7.02160363049391	0.109206192770954	0.484947221489274
QRSL1	15.1918259203106	15.7023727298047	0.0476872969363886	0.276308266114978
C6orf203	25.4555059667137	31.7793156216049	0.320110314456958	0.0342519978434923
BEND3	4.33544299182132	1.72488453576331	-1.3296796235851	0.0142584709021989
PDSS2	17.610617368842	17.0855679808986	-0.0436672775489869	0.554638141290667
SEC63	49.7704110978386	73.5561373249108	0.563557417511384	2.58291765818945e-05
OSTM1	50.4873985027533	39.6561673039003	-0.348378090146902	0.00728774765025307
SNX3	175.370037500207	145.622903676278	-0.268164998529591	0.00079094130998201
LACE1	2.85549159397959	1.51612900122015	-0.913346625826423	0.0103011993869978
FOXO3	112.752649756947	89.7334109630527	-0.329444180779319	0.0430330224449686
LINC00222	0.340445846327857	0.448697328727537	0.39831726367554	0.470815644300557
ARMC2	1.92268642266146	2.21871767188021	0.206602610759315	0.167273415148844
SESN1	52.6755087546098	51.4417967186379	-0.0341913101928135	0.35458769258644
CEP57L1	14.1855264657025	19.6954226499962	0.47344068234096	7.42049441972075e-05
CCDC162P	0.320923291452529	0.769496359083725	1.2616860013641	0.0549813295503791
CD164	318.086806059011	392.488912456062	0.303231367941908	0.00182358640668331
SMPD2	23.5087051378753	20.6985171795518	-0.183667659134134	0.00979737858560832
MICAL1	65.8123539677317	64.8908394239774	-0.0203435961611598	0.835828346968187
ZBTB24	13.1214199519917	15.6912805293505	0.258039240562167	0.1276162616112
AK9	1.58755475886486	1.80131619871594	0.182245095671859	0.261333473964607
FIG4	24.1033654298015	24.4911765677029	0.0230274866597123	0.76030822213462
WASF1	15.5727764301439	10.9893719888134	-0.502917238980091	0.0239019117350262
CDC40	31.8076838209013	38.2562562813989	0.266320378702773	0.0244690438960023
DDO	2.43587981836436	0.677707997102275	-1.84570725441384	0.00637703135496334
CDK19	8.28076330115562	11.4453990935248	0.466932106416292	0.0232887402315181
AMD1	98.6817903955079	79.735589645135	-0.307560082030532	0.00194710921079727
GTF3C6	126.748225859009	60.7859826868892	-1.06015497333952	0.00268026130205515
RPF2	29.7864176067493	11.7641157766593	-1.34026173431313	0.00204890029272893
SLC16A10	6.96899640393464	14.724337049645	1.07917986390276	0.00189140508776804
KIAA1919	5.65540527079025	7.89883369329153	0.482009234490623	0.0202660964768514
REV3L	12.2880025585466	13.6048900445766	0.146874875136434	0.336016079657591
TRAF3IP2-AS1	2.6501112121197	1.43379379959197	-0.886215345332227	0.0327785961080194
TRAF3IP2	4.56418254427931	9.89309736546437	1.1160657824021	0.000125951147454277
FYN	9.77166552464521	34.7980227790905	1.83232894717991	2.00942090052339e-05
TUBE1	11.5279739569527	30.6601633411003	1.41122640152029	0.00608177533344908
FAM229B	4.96669536108143	8.17017367075889	0.718080485747871	0.0258510195385492
LOC101927686	4.44263299156054	0.739167412966571	-2.58744190399017	0.0796223752922299
MARCKS	146.031702560453	85.4210964904874	-0.773617281017737	0.00535203192738023
LINC01268	2.03574780956316	0.952975444422806	-1.09504790459341	0.192275751761504
HDAC2	48.0022317557109	38.7893336874691	-0.307441488388851	0.00442651205984506
FRK	2.17010369270678	3.25752763654815	0.586013438818854	0.0604889804413157
NT5DC1	27.7844661997101	45.9789115081933	0.72669378927272	0.00594583392935179
TSPYL4	14.9347802868157	13.1660691294808	-0.181851335708245	0.11422452882976
TSPYL1	40.0189435882452	72.9762792455386	0.866744512044658	0.000489183803688427
DSE	12.2960415074758	17.3634805069171	0.497862224539191	0.0082490272076079
FAM26F	5.34300383280743	2.42954462039203	-1.13696512321451	0.024373626244091
TRAPPC3L	0.427305622014203	0.168655376264316	-1.34118999033328	0.248344357484333
FAM26E	4.54832683477857	1.72085468159425	-1.40221065404566	0.000599377615933684
RWDD1	120.395124787778	96.4152496363201	-0.320443718354146	0.0575194092547075
RSPH4A	9.47119210601933	0.988824408899138	-3.25975976274712	0.00488447865011533
ZUFSP	22.6860775537528	25.232498794448	0.153475897518523	0.116453560231629
KPNA5	5.88195652992176	6.5400234509021	0.152999686724661	0.246385524142941
DCBLD1	28.9306289146438	28.2005959123835	-0.036872037120969	0.830591080202704
GOPC	43.8125701304586	41.766015423839	-0.0690153348727834	0.267099083412685
NUS1	48.993455083422	54.4149210493346	0.151413269401086	0.0732550678516695
SLC35F1	1.69892214685699	3.35034240017038	0.979688801955088	0.00552811967686426
CEP85L	2.92680542129268	6.11999195440325	1.06420292003199	1.84830544716284e-05
MCM9	6.6817670266932	9.60370293010194	0.523361096517371	0.00551055780812695
ASF1A	62.7269514018133	101.087105598385	0.688441629730672	0.00114485801939801
FAM184A	2.13506896592486	3.53405324103648	0.727041102659437	0.034185892995942
MAN1A1	53.6786399316568	81.5548572097194	0.60342268482038	0.0188354269999106
TBC1D32	1.55639178991831	1.33495844424952	-0.221410441977944	0.209923880135072
GJA1	31.4512173995997	11.0664285005745	-1.50692616914697	0.00124189207862167
HSF2	24.8799338793294	35.9195104268697	0.529785035291857	5.40742911879403e-05
SERINC1	180.159767873042	255.408573004999	0.503530077443191	7.77581383761875e-05
PKIB	1.6627191913531	9.51102590832859	2.51605642663935	0.000398815055870274
SMPDL3A	13.6720154445555	27.0813889805008	0.98607580349965	2.0404731144651e-05
NKAIN2	0.969705867271204	1.28984753044393	0.411581420253089	0.121170689668399
TPD52L1	1.87921217009834	0.966074489372008	-0.959921623871965	0.0357241255164408
HDDC2	59.7496327008343	31.9226977592608	-0.90434726682736	0.00133708429320393
HEY2	1.78026299658263	7.6645680252625	2.10611409902135	6.29268505895672e-06
NCOA7	8.90450193491124	15.5320763408459	0.802643880404656	0.00755463685596073
HINT3	22.3071140763186	25.8736463327604	0.213979504307887	0.0251767022513247
TRMT11	25.089850282073	22.0813424726169	-0.184275975949903	0.102957233219421
CENPW	24.172294723049	15.1990445163154	-0.669373805557686	0.0410289475439984
RNF146	35.4146043415162	34.232260353993	-0.0489878677674489	0.449874048840326
ECHDC1	89.3804599252216	60.8006961845698	-0.555871625415438	0.00655810784543556
SOGA3	0.478008574761575	0.497045841911461	0.0563424176313935	0.872058741899045
PTPRK	7.83615602645033	11.3949968827828	0.540182501296635	0.00601523680414145
ARHGAP18	66.3778503612545	39.2675859474261	-0.757363000469266	0.00626736537057369
L3MBTL3	7.52568437357304	3.54076490044091	-1.08776172928908	3.43406829388352e-05
TMEM200A	7.43142882373065	1.75809610302825	-2.07962568623398	7.50715104243268e-07
EPB41L2	32.8349798046794	49.7890879123447	0.600596018972954	0.0072212607154814
AKAP7	5.70319589488648	6.0626246419451	0.0881719153343796	0.38566114099502
MED23	30.0129762352153	46.197963502958	0.622242865401449	0.00760646963977779
ENPP1	3.03383703484629	12.2140568110912	2.00932696351938	2.52639189365663e-05
CTGF	0.652731568385021	0.460231470817291	-0.504130175759429	0.229514353355156
MOXD1	5.17575383821801	4.96652612007628	-0.0595319046361099	0.648459507057422
STX7	50.5616936359461	58.7708397344848	0.217055722661576	0.000613759033631553
SLC18B1	17.5113150445111	10.6575131753288	-0.716416590853829	0.000525636479402726
RPS12	5881.95065653112	5416.42413033408	-0.118953968722957	0.303792992586007
SNORD101	20.4503760460067	16.303643062905	-0.326933000091862	0.498334583699582
SNORD100	20.7189749717245	13.6650848435025	-0.600458213183021	0.1992933361693
SNORA33	21.9320796314656	21.760995061165	-0.0112980889679118	0.949108428070692
EYA4	12.3813252607521	10.0750436534494	-0.297379654945331	0.134499806110831
TBPL1	23.4872804718367	32.4395048545591	0.465872121627271	0.00364034811665679
SGK1	47.5969384347627	22.4192642372748	-1.08612984634353	0.000317014168934245
ALDH8A1	1.00371642151219	2.87127844545274	1.51634151989965	0.00659685100306292
HBS1L	30.1612737446113	32.1283188865012	0.0911481372695485	0.124793603962759
MYB	9.53107442624094	19.3832007627186	1.02409606211267	0.000776002166292286
AHI1	7.1432265247699	8.9387836333878	0.323502653994401	0.0163402777671231
MTFR2	21.7675569673757	29.0960432413656	0.418643475992838	0.0132778992580739
BCLAF1	81.9482017983231	127.098875026576	0.633167063352872	0.000145443257072636
MAP7	12.165874462704	24.5662701598181	1.01383881075408	0.00352317177201251
MAP3K5	17.1246508779918	9.88747252805061	-0.792400889768869	0.0216800467008691
PEX7	7.87549735941608	7.79547610211753	-0.0147338995598626	0.900146675817305
IFNGR1	36.4093487948102	80.6646828739954	1.14762822433174	0.000122440023173189
LOC100130476	8.78107901300345	1.28926115719975	-2.76785369743675	2.70788148271049e-05
TNFAIP3	97.4888291912017	64.5517452630382	-0.594780814659438	0.0258977692938663
PERP	122.858625718291	164.777580445537	0.423520812821523	8.68274680685462e-06
ARFGEF3	9.07573732895413	20.9611931419023	1.20763407945412	0.0014808051768909
HEBP2	38.0832874262083	25.583026963941	-0.573971047489081	0.00500016318832282
NHSL1	1.10691109424874	2.09113991425874	0.917750241918796	0.00575184624581002
FLJ46906	1.9275423226534	1.01565210099435	-0.924356227978591	0.0225366347732036
CCDC28A	53.9221398489994	71.3408063844078	0.403849773427932	0.00179735427248035
REPS1	26.732816431354	34.5509987421642	0.370115573737932	0.0720035438138904
ABRACL	149.574382899172	95.3471337259442	-0.649601636077763	0.0161795173669077
HECA	35.4140411215417	59.9115253724391	0.75851208550392	0.000605686060476434
TXLNB	1.05700985571989	0.130473054561157	-3.01816503298837	9.03430606057407e-05
CITED2	106.028611237197	104.718353755524	-0.0179392982235777	0.860549920397117
VTA1	32.3811308440246	44.097572206533	0.445545860679578	0.000180295519094569
HIVEP2	2.45210638896736	3.95871362619999	0.691010132157666	0.00914040524136126
AIG1	12.8107086563052	11.1486113895504	-0.200486257080638	0.00709172976000231
ADAT2	3.09480870970501	2.91418527857536	-0.0867576349031787	0.625076127887487
PEX3	6.51300066283532	9.321650565903	0.517263059106808	0.0108045675702009
FUCA2	26.2023680247631	14.7045242990482	-0.833437087580236	0.0202159383633307
PHACTR2	1.54311785513612	2.06197738986162	0.41818026176028	0.0283393459304532
LTV1	41.328676956082	27.6114310003725	-0.581877520322418	0.000921284491682246
ZC2HC1B	0.371322331030135	0.698522159886896	0.911633804020185	0.221160337332594
SF3B5	196.832090707837	188.999288165222	-0.0585846502339451	0.432386764342381
STX11	2.50043605217785	5.01078565867349	1.00285711730561	0.000421178882972547
UTRN	5.55822401847115	3.41042002438503	-0.704674550774741	0.106398130802235
EPM2A	3.18773256575092	2.95604853060828	-0.108860644795856	0.512228293767585
FBXO30	10.102094498819	17.104588379818	0.759728943753105	0.000746138813537221
SHPRH	5.61058135839831	6.46104439924115	0.203617120982427	0.294254468937994
RAB32	5.41270911048831	4.56465280010003	-0.24584572782309	0.146507324675362
STXBP5	3.03273576674216	3.69975539132583	0.286810084662208	0.128329868803952
UST	0.392448171458379	0.711731334512223	0.858830615582757	0.0139633095304512
TAB2	19.0404328446892	25.6810064739411	0.431635469076208	0.0134456103255867
SUMO4	0.634739003849686	0.364758197761226	-0.799223094625838	0.203812375117074
PPIL4	9.09227784952244	11.2585672352438	0.308309564755685	0.0145180108035802
GINM1	37.3085146533309	41.4849759931411	0.153084027342389	0.0810287423870734
RPS18P9	1.84092159563232	1.93707514601848	0.0734517382936936	0.836970186635379
KATNA1	11.7664547247224	15.419061363455	0.390035247127609	0.0499435016712298
LATS1	7.52290863083692	7.92546475113327	0.0752049694308993	0.60849906214915
NUP43	22.6402266857393	30.3445106849757	0.422547153625821	0.00245560166345522
PCMT1	75.8812189762132	72.305371819024	-0.0696400207550866	0.0349509483971392
LRP11	3.4739168878746	7.75765261693609	1.1590569357538	0.000363229855864414
ULBP1	0.506161781530209	1.45111277549621	1.51948916114096	0.0598121604677995
RAET1K	0.885320109621456	1.17687351899814	0.41068818222206	0.346999134093652
ULBP3	1.20556201025969	4.9950507001457	2.05079346108227	0.0162512793887073
PLEKHG1	1.10017713924809	1.56632458071318	0.50964737483932	0.00793850094758771
MTHFD1L	21.3276267737683	16.4208724106578	-0.377192662208851	0.0112545857771241
ZBTB2	11.5324030997647	7.46097621699921	-0.628256855721974	0.000103604560419429
RMND1	12.0858361024468	15.8794700583284	0.393845483862576	0.0390596043822416
ARMT1	22.3234005303879	24.7575237996671	0.149310216078734	0.105136569049976
ESR1	0.926561954871907	0.381160301287002	-1.28148957865959	0.0698866701452702
SYNE1	1.55483456801952	2.80504235007278	0.85126146456112	0.000921076538401984
FBXO5	32.7958909437888	51.8441917289012	0.660667300031113	0.00055867357689695
MTRF1L	8.264397211514	13.349706167999	0.691826486810277	0.00948327843952688
SCAF8	15.1810876092213	20.5566162775499	0.437327656653332	0.00754721894933902
TFB1M	5.8369846633275	6.96427057486343	0.254748977918165	0.0357569228094074
ARID1B	12.7401428104124	11.0349861075452	-0.207296636207079	0.243444518643646
TMEM242	6.24676312803536	7.08399837872398	0.18145505674102	0.11096715327386
ZDHHC14	27.6381516602377	9.14515971024776	-1.59558086631522	0.0085175180054683
SYNJ2	4.87468578264712	10.791730080974	1.14654503736232	0.000372612769651174
SERAC1	2.90425301237192	3.53864540545876	0.285030058537417	0.168906833216117
GTF2H5	3.24894750438194	2.20677665984217	-0.55803180629848	0.0683398606109364
TULP4	2.70398991025717	4.06957839268575	0.589789571066066	0.00199582590008092
TMEM181	8.45250888636161	10.7454121181282	0.346269282442522	0.101355109354126
MIR7161	3.565451208766	12.0826646000784	1.76078208172491	0.0686208868285307
DYNLT1	38.9028465049238	40.6624824197952	0.0638225730619047	0.218255147515017
EZR	153.491725857716	318.335547797322	1.05238738079143	0.000105675514196568
RSPH3	4.9742631844962	8.40885396030182	0.757426348011367	0.039853710100219
TAGAP	0.672963399936399	0.615151374776864	-0.129586575354176	0.586406353451045
SOD2	29.5652609723283	64.0783279398569	1.11593349073102	0.000137759153306384
WTAP	44.2744838379457	48.0152155455714	0.117016166228909	0.219908607985859
ACAT2	37.5633792586177	28.7711865892588	-0.384702133532496	0.0367357136490857
TCP1	177.734170444259	152.43517591591	-0.221525217359934	0.0462709357324855
MRPL18	94.6514670826181	74.4101913158284	-0.347124639404477	0.00674809346060145
IGF2R	64.6343360921883	83.1772307468624	0.363887873313932	0.104682068066032
LOC729603	1.53619939626562	3.25243359016937	1.08215411180784	0.00821435786869041
SLC22A1	0.332756816306014	0.566755604132187	0.768258532434143	0.0861401686659131
LPAL2	1.28970181191819	1.48307467945764	0.201553702766763	0.341317898392751
MAP3K4	9.2369370336552	12.5398718368464	0.441036164532739	0.00290629881126026
AGPAT4	1.67459022714952	1.62210320723598	-0.0459424959789412	0.687533462063485
AGPAT4-IT1	0.413067667364016	0.43347170582632	0.0695596884222014	0.891857956544395
CAHM	0.458566415606413	0.230908429780297	-0.989809856402255	0.236580970323105
QKI	6.19814131426715	9.83811954685855	0.666546937957243	0.0215333960462359
SFT2D1	43.4062174242692	29.9622287160036	-0.534756764888107	0.0139264699076069
LOC100289495	0.778100997693137	0.568867641484489	-0.451864410007929	0.116271768246158
MPC1	63.4296357185707	81.8217246533493	0.367326890255142	0.0174621597012442
RPS6KA2	8.28513596285152	12.5718164167772	0.601595832037333	0.00071504339788765
RNASET2	29.4270272138908	34.651299433715	0.23576764959519	0.0621288072601741
MIR3939	2.88678824479263	3.80757778398229	0.399408224311262	0.764225223614682
FGFR1OP	9.5629276708855	12.9056252383028	0.432475768214423	0.0433280694548054
MLLT4	7.63387677832056	12.9092604885635	0.757918553034943	0.0017819434255414
WDR27	3.85096363216537	6.05236467850598	0.652279419522903	0.00661048992234036
C6orf120	18.6227709342539	17.8148029889277	-0.0639912224803917	0.187501096264447
PHF10	41.4901315507662	42.8025440056023	0.0449283154807469	0.376273808640552
ERMARD	14.3116508078006	11.4292565500608	-0.324458530170182	0.00213814212139791
FAM120B	7.38241561969851	13.4480415194973	0.865231217171401	0.0039958963962024
PSMB1	211.973507245618	216.747211767189	0.0321294688094189	0.587282113101937
TBP	10.5139481718293	12.67037947231	0.26915520488874	0.0714929975800265
PDCD2	27.047838246696	18.8689431634235	-0.519499672827125	0.00475783403104456
PRKAR1B	21.9643855538726	8.35669598842253	-1.39416158354775	0.000247957139212228
DNAAF5	36.0992707403619	24.5738383868534	-0.554846471269376	0.0555205842889281
SUN1	58.0850813931052	89.9692212902487	0.63126386748366	0.00103037537482656
GET4	63.7179398455435	70.3278870156017	0.142397250720549	0.0642374536920794
COX19	8.7761907475855	11.7593147831248	0.422137208895634	0.00249067347385658
C7orf50	109.069893938895	62.0521328990503	-0.813700230497671	0.00507019060934573
GPR146	0.671580188778086	2.61735259285475	1.96247671068868	0.0158642238602624
ZFAND2A	45.5103872587748	47.3787292394752	0.0580436415018529	0.446216609391829
LOC101927021	4.24923542062963	4.34136026840307	0.0309438742328902	0.815316796611964
MICALL2	7.47682959423915	14.0790504133443	0.913051474308299	0.00768684782586728
INTS1	47.202342382265	44.2929527946612	-0.0917812762107421	0.479137431826776
MAFK	20.2175300186937	24.3734893465148	0.269706050755876	0.0687135250425796
PSMG3	50.0782229942829	43.4961136010401	-0.203296868507681	0.102388557298368
PSMG3-AS1	1.38250080995569	0.858981259067464	-0.68658176504372	0.0486011441275179
MAD1L1	18.1128405582232	23.826099576948	0.395529980559484	0.00673520886209097
FTSJ2	58.5801461308429	69.0493807475903	0.237216683994992	0.0303832092905179
NUDT1	49.7488103714016	37.1529879290861	-0.421183787032258	0.000210874538044892
SNX8	14.5296450829401	13.8480154009653	-0.0693202282480307	0.494074014186016
EIF3B	272.247969592288	235.197538539128	-0.21104832773419	0.0153204258324396
CHST12	53.7964742062795	59.0929059700365	0.135473324673417	0.135048727519734
LOC101927181	7.51501442931859	9.5236531494924	0.341739204541034	0.139631009721068
BRAT1	43.705094500656	40.0943722907213	-0.124401705873002	0.123312315828502
IQCE	9.21774409265119	7.34886913096406	-0.326891455254517	0.0256252282143474
TTYH3	0.614632645788421	0.882260683907202	0.521480598990227	0.112151794906042
AMZ1	0.866396108138951	0.647516932834658	-0.420108841996073	0.0711486709330736
GNA12	33.8155004617582	48.6551079027844	0.524906564258816	0.00716153792817062
CARD11	47.2706672960532	47.747465740432	0.0144789316078593	0.882371915870717
FOXK1	14.0227402086208	12.4885422127671	-0.167163215486277	0.284373609419155
AP5Z1	22.3616231231525	26.6533826309176	0.253293729437857	0.0736765665398662
RNF216P1	23.5782750673979	40.78850479524	0.790704444587913	0.000395368235017468
RBAK	11.4006035142584	17.2859758625756	0.600491853389598	2.6005107856097e-06
WIPI2	60.944479196528	87.1014550442013	0.515201282749573	0.000892044921399677
TNRC18	26.4175336941778	24.1252408401525	-0.130952440030602	0.530743703165777
FBXL18	8.93536189668998	8.8817391402508	-0.00868396247061769	0.956331657973064
ACTB	4700.82363912407	7093.94022888101	0.5936736187344	0.00152445744580934
RNF216	26.0981336180919	37.1520635552846	0.509495707715431	0.00203313311222624
ZNF815P	3.17723755978358	1.5040467215826	-1.07892357989156	0.0206387111864155
CCZ1	33.603231860161	29.9744634876767	-0.164866062748486	0.241157481597709
PMS2	23.7246044456798	22.3894644876958	-0.0835640116051625	0.169510533197055
AIMP2	93.2575705492499	62.0918294867197	-0.586817406360326	0.000396718302681439
EIF2AK1	117.59297342305	126.175713697826	0.101632390238265	0.294539353054551
