JQ1_0	Lenalidomide_0	LOG2_FOLD_CHANGE	P_VALUE
NEURL1B	3.34469961225416	3.62791638397974	0.117264556967471	0.0786848330657346
DUSP1	88.0950769793312	90.7882541871833	0.0434442603940238	0.371942975168479
ERGIC1	295.393147369409	290.379880572079	-0.0246948609656374	0.379559362477155
LOC100268168	0.230958265588314	0.215411146203337	-0.100539276199682	0.787009400144251
RPL26L1	105.505469458622	98.9208914308034	-0.0929706451141419	0.222257518772264
ATP6V0E1	388.682534510864	382.96744995073	-0.0213705049756429	0.026809217040929
CREBRF	9.7872253748127	10.6904223902111	0.12734702993048	0.157010636228651
BNIP1	23.8488626823727	21.9606216162367	-0.11900157606643	0.154132762090396
BOD1	30.4231117589536	30.6893631437675	0.012570984352767	0.89017697896558
LINC01484	4.47968691941231	4.97586753753018	0.151550172650619	0.249726126543419
LINC01485	3.8620011692036	3.19617378142076	-0.273002748869209	0.340464293515319
CPEB4	37.8666535871449	43.1555562709317	0.188618387429701	0.0317241301755684
SFXN1	87.5828117599251	86.8124632378901	-0.0127455886755172	0.598290039746721
HRH2	26.1987443952695	27.4053741627875	0.064961161176849	0.0431015566253544
THOC3	48.1580009099662	47.6301803801639	-0.0158994931892645	0.72341547765649
SIMC1	8.52184942078845	8.39798816338815	-0.021122804879917	0.557543891121786
KIAA1191	35.7151600437028	36.072425138047	0.0143598321050619	0.692434476974688
NOP16	49.8832626592609	51.0527716150395	0.0334334570057651	0.220590639566807
HIGD2A	409.325528985211	391.830132282065	-0.0630203010661497	0.408175440501498
CLTB	116.758278387237	112.739568222512	-0.0505308961506054	0.406401511787374
FAF2	37.8450246471281	37.8794323069061	0.00131106291264852	0.975983839501073
RNF44	19.9631168985811	20.453506302689	0.0350111922560123	0.476319631843639
GPRIN1	13.8516483063909	13.6680418660784	-0.019251091105852	0.835985443016558
TSPAN17	24.8355270824528	24.8720026384098	0.0021173095276961	0.930660215635574
UIMC1	56.0882582975194	55.932446350607	-0.00401335215291894	0.939591295508833
ZNF346	4.2120587759183	4.63579740414189	0.138291950204406	0.0606772504875783
FGFR4	0.434596921046911	0.466297654238571	0.101573218448208	0.790453753763931
NSD1	15.4149880114443	16.3399297296464	0.084068011712335	0.152484174355992
RAB24	188.46645161992	198.451994375004	0.0744823247208871	0.101603749418636
PRELID1	547.285550899044	515.056553588689	-0.0875629179187461	0.0548140409668135
MXD3	29.4373796259981	27.6813847190296	-0.0887331419364729	0.203606010859419
LMAN2	379.337882318297	362.511286106549	-0.0654575411592294	0.139093324289256
RGS14	67.4589734273252	66.5954756797927	-0.018586196228186	0.468055751804437
F12	2.49869460313517	2.29294601496124	-0.123972193752093	0.563518348295728
GRK6	110.101721007668	107.033636904985	-0.0407727637867488	0.240578435632928
PRR7	9.28103435580857	8.91159005314386	-0.0586027322582977	0.483915441349146
PDLIM7	4.26817537958166	4.25414310765383	-0.0047508920131517	0.971918932874477
DOK3	3.59243351131974	3.87441330627151	0.109016407285805	0.458519917560029
DDX41	76.3223650599358	76.5957808744398	0.00515904842582724	0.915954981995983
FAM193B	21.3457694823094	25.2245384475124	0.240877701018721	0.0809009162470064
TMED9	450.299176319292	430.564253587514	-0.0646552900347664	0.148647941146062
B4GALT7	22.9974715624222	23.2394134910714	0.0150984049218779	0.841711948706749
LOC202181	5.0480421555227	6.11105373416767	0.275697208497358	0.16966229282671
LOC728554	12.166173483381	13.2450744094102	0.122580467077575	0.240436070123193
N4BP3	6.0875039858681	6.10352058185355	0.00379083427592747	0.944990096040422
RMND5B	51.0850524462717	51.48387059093	0.0112193019514934	0.788093758416473
NHP2	416.018847791698	396.440322513965	-0.0695451827764791	0.12104545696027
HNRNPAB	308.356587585431	301.229067221541	-0.0337386775323548	0.34557928852508
PHYKPL	17.2498626661939	19.2757475477429	0.160201935501069	0.209488065793771
CLK4	25.228628948177	28.1855003905809	0.159891375487877	0.289457596230588
ZNF354A	6.16839526083045	6.27932068734021	0.0257132794020506	0.793354009942603
ZNF354B	2.86424092494949	3.55585648006435	0.312044246252685	0.132618335624165
ZNF879	0.40313250046044	0.334337390927839	-0.269949388562123	0.484646890822302
RUFY1	41.9585299940636	40.9938910112914	-0.0335552018128179	0.459150348569228
HNRNPH1	412.435104754605	459.072083282964	0.154553568611467	0.140815182397247
CANX	661.301585898656	667.920615238084	0.0143682820318601	0.0878363994539024
MAML1	20.7219093304609	21.6629372761374	0.0640719311016442	0.239235699666923
LTC4S	5.42307084002872	6.33346066254563	0.223884001265237	0.457619055346419
MGAT4B	130.215761359723	124.822092948252	-0.0610307760424719	0.204773689753454
SQSTM1	330.671036846532	324.989229327851	-0.0250047811408464	0.190168228795779
C5orf45	20.5525404732948	21.6856275464256	0.0774224584068504	0.183458836547673
TBC1D9B	38.2337593688182	38.9057124037297	0.0251349357159368	0.459618311983157
MAPK9	24.3736271790694	24.6380078025571	0.0155646435433837	0.643027807918806
CNOT6	31.6093738871755	32.7147332599297	0.0495880488319395	0.0222004998533792
MGAT1	180.930167432108	174.355661189707	-0.0533997680608463	0.233562344036023
HEIH	31.9911798935158	31.1275357219203	-0.0394828353968121	0.440021846145702
LINC00847	22.4627101523504	22.4648535839599	0.000137657949757284	0.997662228813915
ZFP62	18.6625217905414	21.1743791445107	0.182175723947353	0.0297694564265646
TRIM41	27.8364835159613	29.7272423446936	0.0948086653152733	0.0434129046084037
GNB2L1	2205.18337216148	2137.09084269276	-0.0452503933018617	0.329526420772612
SNORD96A	65.0124770596093	75.8516099326356	0.222463177911002	0.24272647543226
SNORD95	10.7626543966605	12.0090044371986	0.158082620533148	0.578325881327185
CTC-338M12.4	4.21327264441946	4.96883693960909	0.237966921370874	0.396320631777594
TRIM52	21.1152319812078	24.8859374740481	0.237046638258346	0.0388422018863649
TRIM52-AS1	7.99679994756424	7.7410827709304	-0.0468874220516122	0.588431840527248
DUSP22	143.349107575041	151.723519166622	0.0819118168127818	0.112520186916966
IRF4	425.156178579177	450.231612912678	0.0826744548524052	0.0731190673919756
EXOC2	30.5100310604471	31.5243648485908	0.0471836548557035	0.0707107501260534
GMDS	24.5627382429094	22.3304584451225	-0.137458530615721	0.129060764594673
GMDS-AS1	3.54894276174776	3.93828171989512	0.150177009823179	0.161854729544263
MYLK4	0.636423136059348	0.723321229365543	0.184650211859573	0.154292211528956
WRNIP1	41.6349485642671	41.6550441220584	0.000696164357732575	0.9844422769851
SERPINB1	11.6280821941503	11.891099991767	0.0322690039931524	0.601528208701007
SERPINB9	0.848629119520856	0.698198707092205	-0.281496498195042	0.0299482569439529
SERPINB6	35.9561259754511	36.6318842960025	0.0268623245061049	0.550833207091247
LINC01011	1.50566759022773	1.40865313702475	-0.0960868879736596	0.515438430624358
NQO2	31.7520498204943	32.257253274899	0.0227738662368335	0.637580096353625
HTATSF1P2	0.221936962314499	0.251264148046195	0.179054873032471	0.0813209957082419
RIPK1	22.1574322908416	22.5932063831314	0.0280983250088959	0.55779934004178
BPHL	7.24120176767302	7.04207408906194	-0.0402287446474222	0.686714203654708
TUBB2A	2.79545239169285	2.79310811422925	-0.00121035735982162	0.992816665894491
TUBB2B	6.52969636731768	6.5184054975095	-0.00249680545324961	0.973150968793249
PSMG4	27.6364142326416	27.451323335405	-0.00969474283011979	0.686749850431275
SLC22A23	1.54173073312788	1.52073729499857	-0.0197798659337851	0.843066360608103
PXDC1	0.244701302205631	0.373496912262879	0.61007453725414	0.186742236444511
FAM50B	2.83062486955196	2.80014426052648	-0.0156194125531756	0.931778607477422
PRPF4B	42.0174738659667	47.2572161189256	0.169545215619267	0.133117199781399
ECI2	57.4374509903969	57.5194196656104	0.00205739457946683	0.970739872111663
LOC100507506	0.366271476529946	0.42479820713576	0.213864322014799	0.512230233679429
CDYL	30.6097702193721	29.4948573303117	-0.0535287842022616	0.23873242920347
RPP40	15.3497904107235	15.2501358837873	-0.00939685924163593	0.911594244358972
LOC100129461	0.387845478303581	0.371695071069235	-0.0613624248796189	0.835851295531601
LYRM4	32.9497904968049	31.1309790564449	-0.0819183425541649	0.13077664643839
FARS2	16.9089738672618	16.1402449008168	-0.0671266422311045	0.440355863962167
NRN1	24.8382690311699	24.4953859211683	-0.0200546149870651	0.566977288059534
LY86	27.8974645051381	28.4498226944647	0.0282856544420344	0.69737696915947
RREB1	7.88733565408719	8.37833119884225	0.0871248762247007	0.154078322924127
SSR1	90.7340767090473	92.6874859452716	0.0307300878826308	0.389798761752106
RIOK1	27.9942627191444	27.4070081195259	-0.0305863392519931	0.524974624963032
DSP	18.7369578847235	19.4059478046301	0.05061216005042	0.223922363726865
SNRNP48	16.1757352633319	17.5666654994755	0.119009074292765	0.0199888108054241
BMP6	57.5794983804985	57.3171693198478	-0.00658785846591797	0.632291043048893
TXNDC5	166.805051770278	167.17947414367	0.00323474583807593	0.949130975992479
EEF1E1	32.0185124643769	36.0076997312844	0.169399155428944	0.0229146555641253
SCARNA27	3.41202069605718	4.36881864293496	0.356616820771328	0.542945101147339
SLC35B3	36.5206510101805	37.4968414045859	0.0380565906666953	0.4087550036824
TFAP2A	3.90380775903787	4.39312736278173	0.170366315852312	0.21223170118269
TFAP2A-AS1	32.5901403783239	32.1597452848241	-0.0191795863656338	0.83693975671479
GCNT2	0.468418861504892	0.42763207648861	-0.131429096012757	0.506962562955535
C6orf52	2.1221996413445	2.08528791258077	-0.0253137928876163	0.793289740576175
PAK1IP1	56.1457670895302	57.1217123946736	0.024861969263743	0.599047351340905
TMEM14C	161.568399770867	161.444294492185	-0.00110860088220623	0.956923847479441
TMEM14B	86.5162373506259	87.4610794090887	0.0156702307985218	0.677488979319694
SMIM13	12.6236040258104	13.5602294310895	0.103257731169493	0.0509274544366118
NEDD9	11.8255783096974	11.9189917029465	0.0113514571454118	0.772232220510615
TMEM170B	1.81372767077007	2.01067961885396	0.14872536827674	0.131339554238799
ADTRP	12.4633582382667	13.1065291753988	0.0725928334036222	0.489674124302237
HIVEP1	16.4934699816625	19.9188213294833	0.272237327951694	0.0213023279066673
PHACTR1	50.959357588474	54.2621749614108	0.0905997849543446	0.062100000163418
LOC100130357	0.946576639680745	1.18631770963132	0.325699208350582	0.264693149300557
TBC1D7	35.0029745017372	35.5281008969774	0.0214830481744512	0.80531483578973
GFOD1	1.33443127166334	1.39387455293051	0.0628757231361654	0.600764682782874
SIRT5	6.51049859942018	6.82521120912897	0.0681056567037684	0.22822570128217
NOL7	181.906875743641	182.183520777445	0.00219239232331972	0.930770497339535
RANBP9	60.741622483176	60.2216846195625	-0.0124023791177708	0.705317988353532
MCUR1	37.1306354862252	37.0574454790405	-0.00284657301524852	0.958398681416166
JARID2	16.5001272628317	17.5062230046159	0.085390701811626	0.139620493180619
DTNBP1	23.4824003786921	22.0449774878787	-0.0911298850595795	0.152442184478687
MYLIP	16.8542593777949	16.8867577285444	0.00277912333313141	0.975237201542311
GMPR	2.25271703370064	2.6154333094279	0.215383876983067	0.212536427132944
ATXN1	14.0347509571066	14.9888407361139	0.0948853431318453	0.044757912329262
CAP2	0.710407329607284	0.668602078588506	-0.0874986266341742	0.644318114816626
FAM8A1	22.0916835354231	24.4258005850839	0.144902483055042	0.161255272729962
NUP153	55.0551985649965	56.7107057695256	0.04274231475471	0.161493774410373
KIF13A	2.12993952842352	2.05056355420881	-0.0547920125896546	0.242395995470666
TPMT	12.0693208705315	12.1135941924085	0.00528248750085009	0.831129449446245
KDM1B	9.36105432389894	8.85447373890774	-0.0802644642193636	0.140972938714857
DEK	211.08870437425	214.472211252771	0.0229413523443107	0.049965475054569
RNF144B	4.040765529885	4.02895014673304	-0.00422468586095835	0.973133727626148
MBOAT1	42.6716576833387	45.1201514367343	0.0804937532692709	0.2138427615267
E2F3	27.8760236213707	29.1758321959922	0.0657490247082454	0.191132161101604
CDKAL1	20.5578706060711	20.6720769889863	0.00799251094345094	0.794829087574025
SOX4	8.28624516527626	8.36853381527699	0.0142563757190419	0.882746858976523
MRS2	44.8001857918247	45.6206881368342	0.0261834929210051	0.631847784293047
GPLD1	1.84216124095906	2.11587995755584	0.199858436458892	0.130672246736781
ALDH5A1	26.947298479127	27.2696667510782	0.0171564227607476	0.431051826494369
KIAA0319	1.38481274985698	1.62059864785841	0.226835929320125	0.156755479656681
TDP2	81.1459626310945	81.5542814214518	0.00724130113160616	0.774122515512749
ACOT13	14.2584805653987	14.3376934324595	0.00799269879882145	0.850873910643185
C6orf62	287.493743780163	295.075199941427	0.0375521107265727	0.503992923669778
GMNN	90.1125741856947	89.6342828838248	-0.00767779897953291	0.885287236822928
CMAHP	41.6175231021555	44.2390441971552	0.0881291113266099	0.284720886169252
LRRC16A	31.1405606391232	32.4963180805988	0.0614813479967791	0.28069315543416
TRIM38	21.3510500188667	23.6356735921045	0.146658958998941	0.115677467840341
HIST1H1C	23.6763950844909	20.9926119765062	-0.173567753014773	0.279177778468852
HFE	0.383669102228324	0.43162436015185	0.16991370439463	0.627530371659
HIST1H4C	3.22166890999576	2.59816216743051	-0.310316755150532	0.547208918882612
HIST1H2BC	1.42334920392485	1.47275150927441	0.0492243759586094	0.936882028743753
HIST1H2AC	8.99584757528536	9.21638806214797	0.034942247246508	0.842613366461736
HIST1H2BD	2.54118677605521	2.76000236240835	0.119167085162635	0.277130096211621
HIST1H3D	0.314088685157147	0.351206934469019	0.161149358943286	0.828885350619947
HIST1H2AE	0.739834137153272	0.706974443240144	-0.0655438070000178	0.919062835687931
HIST1H3E	1.27074011773259	1.18500833194739	-0.100771808371535	0.790852741627133
HIST1H2BH	2.05358512160802	2.04441999149652	-0.00645314461149018	0.987111671496849
BTN3A2	64.8762317653437	65.5471284633425	0.0148425538902314	0.726296265580968
BTN2A2	62.1115817441639	64.9493682869879	0.0644531855750035	0.0523729449229096
BTN3A1	28.3777079914584	30.4113623552214	0.0998523764310775	0.04977670123275
BTN2A3P	4.05926354612055	4.51067955803653	0.152126790094731	0.205636307855882
BTN3A3	4.9349032305646	5.09877844517567	0.0471298556949771	0.648292900468986
BTN2A1	33.6154070210037	32.438924745981	-0.0513966187778872	0.318464918618039
HCG11	5.07193938708034	5.34696414575652	0.0761824982781811	0.394566841628984
HMGN4	165.79810200813	168.30869307819	0.0216822017077873	0.237407889488311
ABT1	54.2499313547645	54.2049975514955	-0.00119544182099096	0.975441146509255
ZNF322	7.25633616302037	7.29334011424428	0.00733838073250291	0.859375344950698
GUSBP2	3.63117586272868	4.41815778045508	0.283008137388173	0.0697707390430151
HIST1H2BJ	0.9181795671887	0.385822356514314	-1.2508395843178	0.0345134232205842
HIST1H2AG	1.32008342670748	1.84276023352611	0.481239262272111	0.456747331080066
HIST1H2BK	15.0656694554853	14.8051838866095	-0.0251623721985383	0.880869725189545
PRSS16	25.6736716801562	25.2160996936353	-0.0259444917367424	0.590470226514165
ZNF204P	2.03801660271489	2.32628241687809	0.19086044998644	0.263890571691362
ZNF391	5.55903837962125	6.75824353237333	0.281812996262637	0.113379284243337
ZNF184	14.4019852554225	14.3948650865585	-0.00071342750319765	0.973185111380818
HIST1H2AI	0.638392317749762	0.472239837023561	-0.434923541636388	0.617018301149199
HIST1H3H	1.40901727912427	0.95917322551479	-0.554826011027685	0.314199506322432
HIST1H2BN	1.46058440071922	1.83040699996694	0.325618746943943	0.423888833411678
HIST1H3J	0.726945997868836	0.874867908718898	0.267217013505157	0.370777559432662
HIST1H2AM	0.860094856296425	0.935981232111644	0.121983824360671	0.609497649651687
ZNF165	11.7229643092746	12.2601482247165	0.064639000515794	0.243111225138576
ZSCAN12P1	2.84105882031412	2.77636617744853	-0.0332308420831308	0.76808508234363
ZSCAN16-AS1	7.00003500937957	7.50601693830232	0.100685408409453	0.177459821998577
ZSCAN16	16.4501477134852	17.250168012031	0.068509874779003	0.546506628897918
ZKSCAN8	15.1907782865396	17.9279595483173	0.239015511764518	0.0598603742265921
ZNF192P1	4.16643967101913	4.65567678019965	0.160175812399391	0.305047798712822
TOB2P1	0.669970001537139	0.640374905181483	-0.0651797260847122	0.790731386103559
ZSCAN9	12.9950720220291	14.148619009888	0.122696614617298	0.240448040390754
ZKSCAN4	3.45518026234691	3.59052857063542	0.0554352620929719	0.455472442102622
ZSCAN26	7.27124811741557	8.09873908441208	0.155494282682879	0.204118765773365
PGBD1	3.96084841195494	4.30517177548498	0.120261313974149	0.221978827838071
ZSCAN31	1.65374744750243	1.7086305529966	0.0471015556223797	0.685336056967451
ZKSCAN3	3.51353265228246	3.84079997525807	0.128484525806155	0.142801611337877
ZSCAN12	5.67446155875976	5.9881594055285	0.0776291229186083	0.436550715019192
ZSCAN23	1.29502650553888	1.67794419728155	0.37371311133291	0.0765453998907259
ZBED9	0.991251382754502	1.04287469046085	0.0732429387643296	0.609165151999344
TRIM27	12.4818567045004	12.5691831601622	0.0100583413321081	0.797633564875067
GABBR1	0.779544464140727	1.02300003579768	0.392102975849923	0.0596577156601949
HLA-F	5.67699934808941	5.51171121012265	-0.0426282769134716	0.356537752124402
HLA-H	7.39581619841616	7.3346090804642	-0.0119892959045872	0.901514446376303
HLA-A	123.030093074355	117.580848627933	-0.0653581453700973	0.0663122193495623
ZNRD1	5.53139919150889	5.41701198271983	-0.0301471804848677	0.445586402125151
PPP1R11	8.3983171101618	7.912455755041	-0.0859747363129024	0.0608210263272269
TRIM26	8.06620243535874	8.14798394328501	0.0145535241432972	0.656222735369581
HCG18	1.90233462005988	2.0694505639722	0.121476747065725	0.0898234147167956
TRIM39	1.13532588844115	1.14983531533784	0.0183207727337616	0.883044531374019
HLA-E	63.3882283446165	61.923391575442	-0.0337304554863208	0.297366669409167
GNL1	2.15576166935048	2.13396053026583	-0.0146641971548164	0.796867612591714
PRR3	1.70300070293607	1.78581230420167	0.0685014250757508	0.398403752082799
ABCF1	10.4307931733896	10.4394075901881	0.00119097820303916	0.98385923200551
PPP1R10	6.41212819349171	6.53088655366484	0.0264755791432238	0.482143156996349
MRPS18B	13.3891298367978	12.8748241318566	-0.0565094771292503	0.41759739387165
ATAT1	0.399397331266048	0.396501867531751	-0.0104970317989188	0.94858825482484
C6orf136	3.59517927175635	3.42793004904747	-0.0687260418426178	0.630408689810318
DHX16	4.7108497154133	4.74716374881093	0.0110785068214167	0.433933424260701
PPP1R18	8.33198899179124	7.99068080518357	-0.0603425074346681	0.0675129393545091
NRM	5.58779063796108	5.41467523779248	-0.0454031569501852	0.361657985841005
MDC1	3.07445905986326	3.2318167532282	0.0720128026481325	0.0606659452014211
TUBB	125.842554261946	118.958833079858	-0.081157458418469	0.149349897355482
FLOT1	14.3440947596224	14.1728446701871	-0.0173275694847346	0.629538026859864
GTF2H4	4.67743072203589	4.52657550075019	-0.0472962677574917	0.281273896836702
VARS2	3.08228232748968	3.12635991040914	0.0204848584400135	0.714404519080283
CCHCR1	2.73474061595501	2.73390378203016	-0.000441533979900613	0.989066266044005
TCF19	22.965434927698	22.1717132785937	-0.0507438499636792	0.13735510408188
HLA-C	94.5314395976558	91.3393394108791	-0.0495578698965628	0.247834908279755
HLA-B	147.555031931509	141.169253252064	-0.0638272175125246	0.126686762982544
MICA	2.06131241628196	2.22214819699108	0.108391855569947	0.244990905528751
HCP5	2.3465712474153	2.36838103349569	0.0133469408658977	0.827832870143904
HCG26	0.227393192352937	0.307634300749889	0.436027306747427	0.0879343548276794
MICB	7.20437721865345	7.05597519292183	-0.0300282334835783	0.685316310287396
SNORD84	3.67990918822489	4.8924111807864	0.410875495407176	0.157181408215918
NFKBIL1	4.10064419869167	4.06599709235667	-0.0122413870295281	0.88081663427165
PRRC2A	18.3356458066937	17.89282349553	-0.0352700173753675	0.213483802617649
BAG6	17.3004292003253	17.1755925032705	-0.010447961336451	0.684536817725854
APOM	0.822511107235754	0.829285459710736	0.011833635827006	0.93422914041911
C6orf47	3.59195843599361	3.57174359778548	-0.00814213771222436	0.834104057990613
GPANK1	3.90491758910962	3.83823440889465	-0.024849278907974	0.629683533901108
CSNK2B	28.3199413074027	26.9240667392971	-0.0729219375244928	0.153730183573112
LY6G5B	1.81501912899432	2.36271774444837	0.380462538758068	0.128213567661775
LY6G5C	0.778146319755382	0.65717122568284	-0.243772146654609	0.227462882186034
ABHD16A	6.9669487445707	6.73299944635051	-0.0492776033118662	0.236439373691182
DDAH2	3.01924147275931	2.93367993689382	-0.0414746630213846	0.461578926982955
CLIC1	117.286816693235	112.471324403091	-0.0604836402763726	0.110437660930656
SAPCD1-AS1	2.93940632771231	2.73496651378753	-0.104001634026809	0.390223271079447
VWA7	2.79812480458289	2.71819393980749	-0.0418119180717272	0.543529002410887
VARS	26.1504209607959	25.2433594581178	-0.0509302496257257	0.0498881534532566
LSM2	23.1928187158568	22.4589124744576	-0.0463900971672433	0.21837274348951
HSPA1A	0.252694141733735	0.270027284945281	0.0957129736263004	0.559759995267656
HSPA1B	5.23784770082747	5.03997435358747	-0.0555577190836429	0.345125281374276
C6orf48	175.304437253425	171.917328800854	-0.0281475417286125	0.438514019881285
SNORD48	3.66340432377024	4.14232096687751	0.177254407156565	0.596966625257895
SNORD52	7.27354391058611	6.36136054467611	-0.193323107188023	0.512957673423825
NEU1	18.071494419867	17.7303468182763	-0.0274950579529695	0.495765740172394
EHMT2	4.19802871839139	4.19846578998278	0.000150196255674997	0.996921353573788
C2	0.780070111231277	0.716900765246638	-0.121830364329142	0.243088150643991
ZBTB12	0.653786026122304	0.770583077065748	0.237131961430835	0.177173048848969
NELFE	17.9500704873578	17.7804620102343	-0.013696697453889	0.531860183709112
SKIV2L	4.93409055056663	5.05702653952989	0.0355051575608836	0.265190704264444
DXO	7.08908456843383	7.09846779682812	0.00190831211715846	0.97605628263727
STK19	1.37018454321794	1.47584029178663	0.107166392886572	0.105707239011021
ATF6B	37.4897530529462	37.0822259158326	-0.015768476065213	0.387424555935108
FKBPL	3.27646918875544	3.35732995980654	0.0351723676979978	0.631857874270335
AGPAT1	8.24159720311468	7.95717882198357	-0.050666934478055	0.142281940945827
AGER	0.746019072756679	1.08673492263515	0.542715659727832	0.0344172960982188
PBX2	6.82273704885131	7.07674423137086	0.0527351628671062	0.232747153255925
GPSM3	14.1396730190708	13.3539986282656	-0.0824769609605239	0.0487114956577259
HLA-DRA	88.0773767605041	88.5843004561736	0.00827953544436002	0.572279851510163
HLA-DRB5	10.2665355769942	8.87823875996619	-0.209604016779041	0.048610860980588
HLA-DRB1	12.3799462588733	11.649418011719	-0.0877471701555017	0.247512587371442
HLA-DQA1	1.95709752803272	2.52422998125905	0.367127707919213	0.0405879553094741
HLA-DQB1	0.795747233035727	0.810673709486438	0.0268111212336628	0.916057289616025
HLA-DOB	3.36234741355294	3.33468318444253	-0.0119190953589448	0.902124975592188
TAP2	7.96883522299008	7.8745015604156	-0.017180259102482	0.54676978985469
PSMB8	8.89471188740269	8.58750467319591	-0.0507088962431685	0.201025604315264
PSMB8-AS1	2.28825420129131	2.35947960486276	0.044221371533799	0.599268982594543
TAP1	12.7032817081299	12.5170872960698	-0.0213023556775203	0.451066144077462
PSMB9	11.4532633550284	11.2252950579615	-0.0290053542154291	0.53044208632919
LOC100294145	2.37762727512187	2.42537944679835	0.0286879012628549	0.465104218845557
HLA-DMB	1.98716773643081	1.9184764584598	-0.0507525935251075	0.71672579042452
HLA-DMA	9.04277397297552	9.05678621788669	0.00223380016647655	0.953146183902001
BRD2	38.6000017271573	39.0634975927155	0.0172202162296985	0.345322889820044
HLA-DPA1	15.1072295856856	14.5620673414002	-0.0530239325197709	0.0913385433376831
HLA-DPB1	2.88698299068904	2.709827930391	-0.0913613619066035	0.146029788507249
RXRB	7.07474498998552	7.19432686081908	0.0241815603505552	0.337782698279225
SLC39A7	19.4689191020113	19.3907103326902	-0.00580713494381284	0.821257014666197
HSD17B8	8.82135811638315	8.4709604220557	-0.0584752379890682	0.263585841917313
RING1	8.05856817261113	8.39896257490193	0.0596876128692886	0.325974601909732
HCG25	0.785005449905993	0.919056004470891	0.227450107670554	0.025072783253924
VPS52	4.1812145586435	4.24495047020266	0.0218256435616075	0.728727794331791
RPS18	1556.15204150551	1497.73931108832	-0.0551964861072551	0.107372997616631
WDR46	12.104727999041	11.6641201404347	-0.0534931768106929	0.372295364769446
PFDN6	39.5369672680455	38.1250064618691	-0.0524646295168355	0.212468790953969
RGL2	4.0657433852486	4.3216797848805	0.0880730191255038	0.233927489948018
TAPBP	58.1746025249437	55.5083710325662	-0.0676840926187259	0.143433967626386
ZBTB22	3.60341484232271	4.08823317186713	0.182112731285341	0.00509470901493776
DAXX	20.8183175796562	20.0065877576873	-0.0573783547585517	0.246804600199532
KIFC1	30.6516126980661	29.5312123819451	-0.0537223951340455	0.371136504513472
PHF1	23.3890625977489	22.367090653463	-0.0644564281199612	0.32940391040572
CUTA	124.577005511697	120.697032099368	-0.0456475984072871	0.35157444941336
SYNGAP1	3.02607848825953	3.26771092200688	0.110830953503364	0.276357282879294
ZBTB9	5.27908743066582	5.40201822383352	0.0332099471303812	0.576805216456421
BAK1	84.1826744458892	82.3952233341076	-0.0309626411425335	0.41536768620983
ITPR3	42.811445699392	45.8028700869657	0.0974414482027081	0.0783674256726024
UQCC2	45.4954077121847	45.6029329069614	0.00340568524649184	0.909645529948773
LEMD2	48.5237832604696	47.4344010405137	-0.0327583074371321	0.499655434286614
HMGA1	227.015348637079	211.754586449756	-0.100396624630282	0.0160432526128912
C6orf1	48.3018567906682	47.8912076347916	-0.0123178339993446	0.815989606088597
NUDT3	3.77444803091851	4.38179380356458	0.215255913737255	0.280164217361914
RPS10	15.3663697660155	16.2310623258094	0.0789810523809177	0.483329777099938
PACSIN1	17.7399202096541	17.4850401492594	-0.0208784119566675	0.572975976219164
C6orf106	63.5117982899039	64.1508483340352	0.0144437242176213	0.364415262275673
SNRPC	184.780276908709	176.743541883221	-0.0641532738045044	0.307421199306254
UHRF1BP1	20.6901963987733	22.1828202631608	0.100495457623917	0.00208854138121837
TAF11	54.4881842189895	58.1210906384416	0.0931183604000808	0.183934044387274
ANKS1A	6.43848165037723	6.53854763044372	0.0222497077679189	0.759540688351264
ZNF76	31.9797928826961	31.8828852074987	-0.00437840484993202	0.927065605247522
DEF6	62.7251494737998	63.7236354995665	0.0227845728856288	0.568627545118837
PPARD	9.69117804742384	10.0896048689308	0.058125722837727	0.3680820979712
FANCE	14.2648484129528	14.0731303968131	-0.019521141788372	0.743788138917321
RPL10A	2426.81485559615	2360.42691649898	-0.0400162329461616	0.0444140075035147
MIR7111	4.83352128772262	5.04488209286918	0.0617459560235732	0.777864833791537
TEAD3	0.602782416802215	0.5291908438342	-0.187849234017704	0.546919953920599
FKBP5	11.8872049925909	12.0597302760856	0.0207881029150777	0.663184158272473
SRPK1	70.4728726133085	72.2156671048259	0.0352438397111355	0.367867870505808
MAPK14	46.3376924228534	46.3336599794525	-0.000125553063593223	0.996033141879949
MAPK13	49.6331209316759	49.0162147768497	-0.0180440962092327	0.4510662412279
BRPF3	20.5340999602844	22.0515756801727	0.102860032984449	0.0357776168213481
ETV7	0.189683429179576	0.265347577001348	0.484289725126513	0.424452769280548
KCTD20	69.2043987652659	69.474209833131	0.00561377972667235	0.784462526163073
STK38	58.7214584270883	61.6405596784218	0.0699921612503663	0.0801342428944749
SRSF3	243.620708879698	245.272634072572	0.0097495021679682	0.839700108451409
CDKN1A	139.04829913309	129.751261681544	-0.0998375302564643	0.167192932484669
CPNE5	5.03901235159604	4.84614118221165	-0.0563045573259308	0.28916665838806
PPIL1	43.6034964732415	41.088996986079	-0.0856917126972887	0.0887963187947503
C6orf89	37.122119636971	38.1203830845361	0.0382835281450505	0.0986451585289901
MTCH1	69.2584181198983	70.6452256416891	0.0286026269934193	0.170460671903424
FGD2	3.45074690870651	3.77526900953646	0.12967078363503	0.198059294697893
PIM1	68.3361736872128	68.8660870820753	0.0111442366041573	0.684848371225522
