KB528_6	GNE781_0	LOG2_FOLD_CHANGE	P_VALUE
LOC100133091	3.08946543372595	2.88261259077217	-0.0999802734297265	0.574671914459897
POMZP3	27.9175982298174	17.7759359376851	-0.65124930828799	0.00463412369046007
DTX2P1-UPK3BP1-PMS2P11	9.43553083095679	7.1832333569204	-0.39347030013954	0.335396369947025
PMS2P9	1.81391257924144	1.93839833859797	0.0957601459105001	0.466357573507824
CCDC146	0.526790320155342	0.736019736393339	0.482515616597769	0.266064674896891
FGL2	1.75412087018716	0.621767365994286	-1.49630135949268	0.00337673543758987
GSAP	4.66280218698568	8.33512779812653	0.838007092855481	0.0586892010521958
PTPN12	26.6150826432925	25.0109352114914	-0.0896850420955254	0.629899543509233
APTR	9.45452021613225	11.4968872718696	0.282167157730765	0.148167655308397
RSBN1L	34.7606199938491	28.2922664004929	-0.297046063510554	0.0749808095722981
TMEM60	45.0597771918381	34.8878114282899	-0.369117082203394	0.0249370768941632
PHTF2	27.2745414437414	15.645222680129	-0.801832748524199	0.0270483689241086
MAGI2	3.52384145388761	5.95201411505923	0.756228932372183	0.194372553517095
GNAI1	3.49489609898611	12.0086728129125	1.7807552436163	0.0115092644001321
SEMA3C	0.650030449274734	0.43787957369359	-0.569973147469982	0.138689101106535
CACNA2D1	1.5626458974349	0.667827676410119	-1.22644310565061	0.00190528546759342
PCLO	0.794557491160647	0.12447796462793	-2.67426123553926	0.0116210645258287
KIAA1324L	9.31893644760413	3.98330656987279	-1.22619879317534	0.00255479900956625
DMTF1	38.0616660919711	27.7094690350203	-0.45795964842843	0.283722844444037
TMEM243	78.940121580146	103.174785817662	0.386259797110657	0.0346758585493757
TP53TG1	21.6917910140981	16.1385514869942	-0.426638080557756	0.294388020200854
CROT	17.3459426076158	4.57981955430854	-1.92123557910521	2.23660422024623e-05
RUNDC3B	4.73458500741305	1.1377958499767	-2.05699625308721	0.000867404407339771
SLC25A40	49.5692277540445	25.4751087622143	-0.960356477257179	0.0176239780460614
DBF4	52.8352372886409	40.3470597036555	-0.389036883231783	0.21217099001934
ADAM22	8.95817991689119	5.06150591096152	-0.823638958945978	0.0465400820061421
SRI	52.508822994701	35.0303651227032	-0.583953831990388	0.00029087255209358
STEAP1	1.55827566514314	4.30222373929203	1.46513208033807	0.0288674296214813
CFAP69	2.46739818842425	0.25491308161848	-3.27491323984531	0.00544274338204076
GTPBP10	14.67970169136	7.94204655567278	-0.886239928266662	0.016950724444128
LOC101409256	0.865550374358836	0.970024038908158	0.164402714507787	0.754891519371749
CLDN12	12.3003504812177	6.56951358370015	-0.904840963335467	0.0245389317130142
CDK14	45.4473851644633	96.6983037871499	1.08929329248827	0.0809272549329337
FZD1	14.002623961859	4.47197904438033	-1.64671186730916	0.000878298951867803
MTERF1	37.4550132780453	18.0028665501044	-1.05693219196854	0.00409133537711874
AKAP9	49.5018363263315	26.1061263786813	-0.923093637824846	0.0467976304824262
CYP51A1	68.1282434674839	129.213390109863	0.923430665476583	0.00476286131267227
KRIT1	44.6994215399573	22.7765149630926	-0.972709144441714	0.0158777013926108
ANKIB1	52.0552308196774	41.5858536325182	-0.323950294887358	0.318375133892582
GATAD1	21.9994432449205	11.8796135025373	-0.888979113414878	0.00307497200787168
PEX1	30.2068638871073	21.6365315501362	-0.48140716341559	0.139795116604382
RBM48	34.4162055808538	17.6133568317677	-0.966418157054224	0.0252534196808144
MGC16142	2.14596490318615	1.64162266145446	-0.386503929714593	0.162576669281993
FAM133B	1.64612936926122	0.981897457458737	-0.745433449094839	0.110768899592371
CDK6	12.4538628714591	34.1274421382518	1.45433898906497	0.0767740687068581
SAMD9	63.5592907385049	25.7910632042326	-1.30123177801921	0.0240151363299842
SAMD9L	39.2136964719773	29.0773113165274	-0.431463769497916	0.331103472892273
VPS50	28.370432285712	15.6757268707377	-0.855855792223524	0.0137877735335565
BET1	42.3187628694041	33.7495269253664	-0.326430173143464	0.280569303733374
CASD1	34.3985838647073	18.7132815790677	-0.87828659952222	0.0180550571233915
SGCE	47.6147071688315	40.1639599462321	-0.245505742014415	0.474898401798568
PEG10	95.3377799582735	17.4938297571886	-2.44620187181612	0.000107885266397798
PPP1R9A	1.16361296552502	0.560132042413845	-1.05477241154585	0.00758074851929457
PON2	68.1961229372457	75.7596244380408	0.151739457001526	0.289631033467143
DYNC1I1	9.35375537441162	3.51697087119159	-1.41121231283937	2.27859466465648e-05
SLC25A13	12.6782213742778	12.15352704262	-0.0609773089389422	0.673937722035838
LOC100506136	0.48418900901459	0.381587271633162	-0.343557281770158	0.381354502432307
SHFM1	506.347536321035	475.118019425827	-0.0918420082551406	0.11292692974798
DLX6	1.42072743563408	0.0655788912482469	-4.43725448200027	0.0306963764367445
SDHAF3	8.98866485614372	7.7708007949959	-0.2100435603233	0.285666552645614
ASNS	194.436401165605	177.62816961363	-0.130437943279135	0.447954669596911
MGC72080	21.3941405792085	12.9004114752944	-0.72979864283565	0.0303831207314361
LMTK2	23.3704268194454	11.1495127576373	-1.06770341800064	0.0170180525630582
BHLHA15	11.6700076644336	37.4574441351914	1.68244695377887	0.154661645161558
TECPR1	20.1942587614263	13.0995048827573	-0.624432908526838	0.000235819984657956
BRI3	137.276026633647	142.474041966032	0.0536193909669323	0.516493020773724
BAIAP2L1	33.0506141663494	30.4819209334405	-0.116723258431098	0.106924935427219
TRRAP	42.7944893105354	31.5983343607935	-0.437576519498004	0.21423314084141
LOC101927550	1.94203564831011	2.37577861759118	0.290830724274234	0.281203725020647
SMURF1	13.6885049966512	6.91712216317934	-0.9847210486884	0.00309251182707654
ARPC1A	141.729574351627	104.833576034285	-0.435039976811926	0.00317635828845757
ARPC1B	226.582433984571	269.974081205159	0.252784889134663	0.0479582948533738
PDAP1	135.339612087647	129.552719140487	-0.0630448624931951	0.73868142658003
BUD31	274.005552457502	270.601898804686	-0.0180331656076895	0.952995819183039
CPSF4	77.3151045915357	67.484645613115	-0.196191000891999	0.076191817840598
ATP5J2	206.501739577134	180.410625340664	-0.194869625929382	0.738695491453055
ZNF789	12.9761387513557	5.99157196920164	-1.11485468304372	0.0224457665772873
ZNF394	40.9522183437213	45.0397516490263	0.13725726892594	0.414498218364195
ZKSCAN5	27.6400840623232	20.0808497298874	-0.460941684580925	0.0531485664242976
FAM200A	11.218164301759	6.40117389525439	-0.809428211346699	0.0126740846341358
ZNF655	12.6996537043854	6.28608543240949	-1.01455537331698	0.0214565094187601
GS1-259H13.2	0.771163896382045	0.566516155054044	-0.444920413188803	0.467359500882834
ZSCAN25	18.5263636641255	10.0157246250676	-0.887312936335476	0.000794749048469964
TRIM4	34.4359564803592	29.787269909966	-0.209219846904131	0.0869566593210727
AZGP1	1.27113584071398	1.47127338790424	0.210947135983367	0.494022034811554
ZKSCAN1	25.3638108539569	20.818953368949	-0.2848739814924	0.0891154934932622
ZSCAN21	13.3182922809761	6.13224071080205	-1.11892287296523	2.24728427855718e-05
ZNF3	27.9154164043937	24.5346350842803	-0.186242262799087	0.213949015734065
COPS6	181.879132781841	148.389541599743	-0.293590614979837	0.000619402415345271
MCM7	320.79109461098	185.056361538024	-0.793669361216604	0.00155587592671754
MIR25	25.2623358786392	12.4552305066864	-1.02023632238404	0.0231185184388449
AP4M1	32.0755857635846	17.4998133720912	-0.874136075594417	3.38343519902581e-05
TAF6	69.7657074579044	51.4140277974103	-0.440356032405391	0.0232576113709571
CNPY4	33.2962540981943	20.1830002427882	-0.722219230212451	0.02430737482831
MBLAC1	10.2718215373403	6.89730336496126	-0.574587714879618	0.0354963783906024
LAMTOR4	217.891277654646	327.275413544029	0.586896778986845	0.406300813950614
C7orf43	35.5425518389097	17.6471237745327	-1.01011420159836	0.00516293002561023
GATS	12.2825354743941	7.31316209902034	-0.748041160506505	0.0444713667739395
PVRIG	0.91034269671473	7.2701871605009	2.99751085234963	0.000304934046652519
PMS2P1	38.3965517855465	64.5785414039772	0.750078100969052	0.0700532196143236
STAG3L5P-PVRIG2P-PILRB	16.277347811705	14.7506658594218	-0.142085569209032	0.655869686946246
STAG3L5P	2.40765860859367	3.11249761099488	0.370441888655424	0.468518366848097
MIR6840	13.0554740102727	16.4077655868544	0.32972394659547	0.143349385895293
PILRB	1.08753408705762	1.06942787419383	-0.0242214351062296	0.933118652549932
PILRA	0.421819202742989	0.743472608745791	0.817654817679901	0.147034567640251
ZCWPW1	0.405357596262797	0.769513179109214	0.924750856224432	0.0413156424695758
MEPCE	52.0422825439332	52.4023076858115	0.00994610717263902	0.86717848776562
PPP1R35	89.4681876491326	124.785542053234	0.480004092621491	0.244656810071978
C7orf61	0.238302585463979	0.480883834091344	1.01289382370578	0.143642238108088
TSC22D4	108.482330493424	95.430875686083	-0.184932060776765	0.0663562012068704
AGFG2	13.1489617255968	3.43073018447011	-1.93836131296294	0.00199872679454889
SAP25	9.69698872533137	12.9081959932938	0.412678676814984	0.0780933075968339
LRCH4	36.1236251430739	24.686812334119	-0.54920211840829	0.0154272448477633
FBXO24	0.229710445340265	0.302624976275724	0.397714601021413	0.460029614631371
MOSPD3	18.3772713050451	7.65960737006262	-1.26258022130889	0.000152082986263948
GNB2	230.682508199522	179.173620598032	-0.364550366247067	0.00257309261026317
GIGYF1	42.00553757121	27.8685936053382	-0.591939331911621	0.0786165074659387
POP7	111.05093811623	80.9267111294825	-0.456533709794436	0.185981849333832
SLC12A9	26.0569414912797	16.9524756702379	-0.620171779316611	0.0098295325794689
TRIP6	3.5000602985543	3.40053496017833	-0.0416180529044758	0.82238750291069
SRRT	120.414927283714	80.1033782010124	-0.588079255610694	0.00219459911253369
UFSP1	2.79985415502392	4.84046187966259	0.789793038013125	7.20489446175295e-05
TRIM56	28.0579808461317	25.0347147254881	-0.164481175357361	0.356411441382115
AP1S1	108.440822006867	75.9724736127345	-0.513359253993483	0.0615211256062195
PLOD3	94.1396775126765	82.8404258963888	-0.184467940189724	0.0476291815215852
ZNHIT1	153.111889852762	132.415890250994	-0.20951005950181	0.432486530027438
CLDN15	22.7975933960079	33.6746273074475	0.562780442966015	0.00575738618372497
FIS1	199.227536697079	202.630323224752	0.0244330201011732	0.922768414275519
LOC101927746	3.88547734951366	4.1996143543723	0.11216500147026	0.600651496039994
IFT22	17.1770911258069	2.81410781010284	-2.6097362370851	0.000460568722807898
CUX1	11.950347681171	11.6966406064436	-0.0309583596305157	0.860734973766061
SH2B2	9.34046174863223	111.330420441184	3.57521017324005	0.00818392326600037
PRKRIP1	4.37996664633178	3.62180537848131	-0.274210860035768	0.451115291865481
ORAI2	23.3245850725729	81.4926261045111	1.80481810555686	0.000311890901363893
ALKBH4	20.2614089211563	12.8632267261964	-0.655481912046443	0.00667144398969562
LRWD1	92.868218642847	108.370986200785	0.222721693345108	0.218258172038247
MIR4467	6.69538125854368	10.3067532892307	0.622351828518741	0.328609088364723
POLR2J	99.034408618697	78.2321251497202	-0.340168707935006	0.140354734989743
POLR2J3	22.4103180534257	16.4803625550883	-0.443415143087298	0.171971503916389
POLR2J2	1.8594107314977	0.902259381001782	-1.04323134387466	0.0426000954369999
UPK3BL	7.58218887523897	4.54495703753004	-0.738347738036251	0.166119464356635
FAM185A	11.1649111486326	7.51478811266649	-0.571167438581384	0.0654334466794813
ARMC10	64.4452342511052	37.3578887831286	-0.786660748779119	2.95420649134693e-05
NAPEPLD	4.66219893930999	1.83017865365215	-1.3490260819319	0.000970167047909704
DPY19L2P2	3.49636978130293	2.26788671805176	-0.624509195673074	0.0871798105755752
PMPCB	63.4583232888172	51.3769630409875	-0.304687789339936	0.0771241805347986
DNAJC2	43.4086332781861	55.8730031024964	0.36416936537082	0.0634958133774261
PSMC2	159.79801315424	106.689732052594	-0.582828134507018	0.00141291305362358
ORC5	44.7906617013112	29.8464342823779	-0.585639394827661	0.0103731501609388
LINC01004	2.36662488675842	1.65244323708968	-0.518230340367044	0.219564398926346
KMT2E-AS1	3.22866950910632	5.29983999522826	0.715009032330175	0.0708309188237958
KMT2E	33.7760619317225	36.3430716005028	0.105679227585648	0.814967283790055
SRPK2	56.6283244644792	58.2723262563963	0.0412870612713056	0.862379781131483
PUS7	11.9853173754957	17.6591651030014	0.559149023717311	0.116553440955326
RINT1	60.66352865769	28.3390059060109	-1.09804026729609	0.0100068638697755
ATXN7L1	1.02354930098249	0.361750231887604	-1.50051474722037	0.00768831127487764
SYPL1	67.3515763040351	44.1671776902767	-0.608737064857197	0.0391338798155005
NAMPT	66.259657101915	70.5818670281267	0.0911668553252066	0.667271540933157
CCDC71L	31.6471741743098	35.1800812720224	0.1526821307793	0.134161322150857
PIK3CG	55.4118667631769	40.0181075802923	-0.469542025498224	0.191073931175774
PRKAR2B	29.8045389549696	5.02963949405659	-2.56700515469039	1.71338039576192e-06
HBP1	80.4296528341583	57.5600644576829	-0.482659285161749	0.052856183801676
COG5	22.9526020863062	12.0203908032533	-0.933173916823072	0.0442608119341116
DUS4L	21.8583175376132	13.2956898828715	-0.717223721942181	0.00266578223531999
BCAP29	41.327008496212	17.9780957664692	-1.20084471712884	0.000425353484780121
CBLL1	43.0983097286238	28.8197009881881	-0.580575922150225	0.0875666641192328
DLD	134.408208598804	76.6934497594215	-0.809445979017273	0.0102196227114944
PNPLA8	65.689145345546	30.9538130130562	-1.08553785809356	0.00553129880761861
THAP5	49.4696155641834	33.1074640116323	-0.579386181723027	0.0279864189661443
DNAJB9	93.5002700760779	155.194956368475	0.73103923524761	0.00264007508287333
IMMP2L	2.69296299864816	5.84651537415899	1.11838260193785	0.013229001901705
DOCK4	9.38014734423621	12.8131246954891	0.449939853962488	0.339010623841037
ZNF277	31.4725062535105	23.0973846494163	-0.446362567078295	0.0547441494944673
IFRD1	41.4828330035042	52.1664186197774	0.330606967389953	0.0869087947735818
LSMEM1	1.80755044781768	1.62261570951257	-0.155714551451049	0.442345507651987
TMEM168	24.7015851675827	20.5788819689688	-0.263439022311265	0.219291249578079
C7orf60	18.8021692222882	6.9639200106326	-1.4329275794292	0.00180046740539726
LINC00998	101.830547749864	99.224382986356	-0.0374038236564197	0.861166034512685
FOXP2	5.45477115975345	8.62808049660791	0.661520962910281	0.129743135466168
MDFIC	97.1131830120873	99.855337532871	0.0401723923426323	0.799174588886309
LINC01393	0.5396878619896	0.777459475365277	0.526642237227865	0.585389924541207
TFEC	0.138668298960148	1.63161685665185	3.55659240205007	0.048830542074407
TES	145.310032488115	176.476541210862	0.280342107841742	0.0633272662701957
CAV2	8.57934307800949	33.2963418775104	1.95642459382758	0.0146117421104616
CAV1	29.7316821256177	49.8494188689793	0.745575597444126	0.134380777294741
MET	1.50766534521329	0.654974990036637	-1.20280450667155	0.0340945989760227
CAPZA2	223.069221069063	174.450063671951	-0.354677341191402	0.0323377224076735
ST7-AS1	0.387449456236852	0.359857588296136	-0.106582038738442	0.820108963017245
ST7	38.5321579361177	29.5319693009577	-0.383785420325295	0.0850555486370858
CTTNBP2	1.62497942309531	3.0840701986802	0.924414154222514	0.0491777862486616
LSM8	26.9126683804668	20.9895676504553	-0.358612990853321	0.0130131392605202
KCND2	0.396234103496025	0.246854923224491	-0.682689638791435	0.061891800948715
TSPAN12	7.66870379288701	0.94219938673018	-3.02487844788679	0.000191472093232322
ING3	64.2795403942125	29.0280256751234	-1.14691316241383	0.0071915271025659
CPED1	0.460211569195785	1.3346090702311	1.53604805695459	0.0502978354884281
FAM3C	187.986321379974	196.094548438165	0.060921738596188	0.619917237101007
AASS	29.4301903346725	7.66111700077363	-1.9416702132866	0.0013112985397708
FEZF1	13.6614148420131	9.6445493573731	-0.502321168944586	0.0290257183280503
FEZF1-AS1	15.9283043028862	34.6717956612567	1.12216986756882	0.00568318519127338
CADPS2	95.0359051426929	57.9183030534993	-0.714453341824843	0.0119397237392676
RNF148	0.992333566825336	0.43641692083516	-1.18511811602548	0.0427247264919807
NDUFA5	55.2112370930438	45.0147521717325	-0.294564050366607	0.0074186736182767
WASL	12.3062927538976	8.45082039730735	-0.542232909555961	0.0590188333254626
LOC101928211	1.25107411427545	2.57660721835849	1.04230536945695	0.159744799796367
GPR37	11.6273908959354	9.34895569788358	-0.314650276180978	0.0533922398330687
POT1	66.1890379982599	40.1588984534717	-0.720872605465823	0.023545042777487
POT1-AS1	1.576718840687	0.981753013864249	-0.68349339586049	0.0258355231691041
ZNF800	37.9277757390623	27.6088925348668	-0.458121748972143	0.114008960077131
GCC1	52.2651644177006	33.5914723234499	-0.637754656392833	0.00557311282671552
ARF5	417.980796606333	411.403804900247	-0.022881524936239	0.922000285063692
SND1	647.705247007016	443.743057181639	-0.545612884055413	0.0149224034269385
SND1-IT1	1.02680222242017	0.834432281815578	-0.299291445787241	0.517017654879728
MGC27345	5.3036892759841	4.26679744384154	-0.31384263201421	0.192342413870815
RBM28	47.250657208402	25.1748409263272	-0.908351733665223	0.000156620590042677
IMPDH1	64.2354530510577	57.6098533587034	-0.157054188792327	0.153307903826019
HILPDA	27.1324193504511	21.7608423005918	-0.318283295643679	0.204650318601506
METTL2B	54.5535498312672	56.2738020439384	0.044790363320537	0.836746801988918
LINC01000	32.5088271451046	23.9266560936193	-0.442212722437444	0.240315506376227
FAM71F2	0.768529711651998	1.31951663649237	0.779836599059214	0.229159298421738
CALU	124.692713815108	87.6124508667111	-0.509169351247079	0.0805926509828412
CCDC136	12.8007805535613	4.58922129985785	-1.47991050147777	0.0162385356884586
ATP6V1F	522.665360567089	380.774773240863	-0.456949646807881	0.165787904675563
LOC100130705	0.244940516474551	0.41596880373444	0.764043900217261	0.248120005837276
KCP	16.0488911160403	5.36864431775562	-1.57984388698912	0.000295754319520849
IRF5	60.7907267269746	118.913881597947	0.967993969377807	0.000752588910297252
TNPO3	99.1981253527464	87.2307400086969	-0.185476228188419	0.27248283586599
TPI1P2	3.19246803821396	1.42619166849054	-1.16250429506153	0.0291424271293773
TSPAN33	29.1634131370538	40.6271264332695	0.478283750787845	0.0017962509293738
SMO	2.5448104633819	0.36681178325479	-2.79444631975451	7.80458982337358e-05
AHCYL2	31.3707503996554	14.7294641405116	-1.09071509345176	0.00425682325901317
STRIP2	19.981823124196	3.49262530230688	-2.51630443921149	0.00640825674615483
SMKR1	3.60516089801159	1.17467201265645	-1.61780565892704	0.00309313112277781
NRF1	25.4638621727883	17.6468918566392	-0.529037148994456	0.00176098515050933
UBE2H	96.4064182873294	167.576228710331	0.797616409443112	0.0161298823837485
ZC3HC1	62.3627557685359	30.8206644943498	-1.01678671444321	0.00738276782128045
KLHDC10	26.8736590665627	16.7587160068794	-0.68128115023527	0.04280327693089
TMEM209	84.6932717699276	46.490526530844	-0.865310597801218	0.0236940402707428
CEP41	4.40416658081749	2.33460267580701	-0.915691997960356	0.00447430354917257
MEST	22.7765508086077	14.5792747114692	-0.643630337137981	0.016858462875729
COPG2	44.7198567604175	16.9354783097642	-1.4008668336426	0.000151411254181396
LINC-PINT	4.11875766792261	7.60657462199781	0.885037682318554	0.000844324971790077
MKLN1	21.6596516002945	11.6321707985696	-0.896889679063398	0.0199412760875316
MKLN1-AS	3.11488137700741	1.58749248820297	-0.972427457353875	0.0184707673540639
PODXL	43.6443575586409	16.2899889605054	-1.42180952485917	0.00106018232114616
CHCHD3	170.20915343048	135.842654080384	-0.325372072195761	0.0490002614318608
EXOC4	81.6463047436792	60.2710596748417	-0.437922161648532	0.0423662071028864
LRGUK	0.486799009361244	0.485632764879575	-0.0034604709171826	0.991944363077653
SLC35B4	31.3892043284827	17.5191164729232	-0.841338440593104	0.00899976841342498
AKR1B1	430.864845864801	394.354970348731	-0.127740568039388	0.231964246503869
BPGM	48.9801070093665	15.2717821274779	-1.68132749982039	0.000536063644171905
CALD1	0.0691988072931437	0.0844597687695507	0.287517125530514	0.66369503297203
AGBL3	2.26139505213038	2.27618279193497	0.0094033756088005	0.947378388788244
C7orf49	62.7399958758324	48.019783460183	-0.385756536435176	0.0222799829068966
TMEM140	41.1169763741946	28.9859355588018	-0.504381125507305	0.0289770458933398
WDR91	25.4518363521213	15.7652030629121	-0.691025997921596	0.00479347725401996
CNOT4	22.8198113927746	12.6586943706923	-0.85015825615323	0.0746611176052157
NUP205	109.517886687826	57.5259448159654	-0.928881834181674	0.0203746102549079
C7orf73	102.705665028535	78.6789385498931	-0.38446636027763	0.00436136040647661
CREB3L2	53.6195177412902	74.1293329811601	0.467286286364554	0.17402413657211
TRIM24	40.2183016928936	28.2529751852678	-0.509449363106733	0.0954010699539528
KIAA1549	7.36396513974479	2.17379596866974	-1.76026626100122	0.00164887524116127
ZC3HAV1	39.6946726227183	21.6946007462818	-0.871609361932888	0.0157887189983268
TTC26	10.8491651264721	1.96362800566893	-2.46599047444118	0.000885599207007255
UBN2	14.2954132524452	6.41892516000146	-1.15514868063811	0.0151376128448755
LUC7L2	31.1791758377309	20.1387982058679	-0.63060520136374	0.0154789358935332
C7orf55	4.0265639380649	5.71972012500162	0.506395313146067	0.07548156300995
HIPK2	13.5300323581983	17.2761350251193	0.35261520773202	0.40505873013591
TBXAS1	0.602998237340529	1.58197849070317	1.39150429439038	0.00127959231558757
PARP12	13.6484109928241	6.20611529893853	-1.13697059109245	0.000313222647930088
KDM7A	7.32502259479291	4.29194386299005	-0.771202003374598	0.0366065982212416
JHDM1D-AS1	2.17225794406926	0.642456610079565	-1.75752449899486	0.00024781932532955
SLC37A3	11.6614510482123	4.77606385697777	-1.28785328498619	0.0013323905478006
MKRN1	122.780272786936	74.8925153149484	-0.713185330799219	0.000472252982572664
ADCK2	67.7342514176704	71.0667390312913	0.0692889503050634	0.635918324550425
NDUFB2-AS1	3.62049032495159	4.13761350269412	0.192613792856248	0.540919730939938
NDUFB2	441.611161324458	550.050165402516	0.316786565200605	0.335070976888955
BRAF	18.1626981527021	10.6218421413278	-0.773944543765157	0.172388706049742
MRPS33	181.507223184411	168.855305208672	-0.104239454629814	0.643635367442577
TMEM178B	11.528491485832	4.94057509809528	-1.2224528564845	0.00817487840950579
AGK	66.2236421324941	53.0003148422228	-0.321345427624211	0.0995718416755589
KIAA1147	33.5450109678658	26.3610030303302	-0.347692949775868	0.124105646328864
WEE2-AS1	0.90794485444015	0.593182410330113	-0.614128857550824	0.204982331600642
SSBP1	259.99432325866	246.499581277313	-0.0768949277185695	0.453610613557661
TAS2R4	1.30197217525207	0.978331027034397	-0.412304015027863	0.504834939169643
TAS2R5	1.37715169327198	1.96743889672711	0.514631349167091	0.345499705922334
EPHB6	3.48091938164675	0.225491029832031	-3.94832645305985	6.65759532083686e-06
GSTK1	296.128417981782	257.144331010567	-0.203644597009649	0.0245979948125756
CASP2	108.847957158677	60.4764855450531	-0.847868123376931	0.0105274247049988
ZYX	92.2510405392217	48.1705409574788	-0.937414058493418	0.000668074745111304
EPHA1	4.34267171466432	0.350425033451283	-3.63140514991999	2.13341412230705e-08
TCAF2	6.11596557031149	3.84597692950298	-0.66923017655693	0.0556302327026443
LOC154761	1.10713436009007	1.29857492819072	0.230098944433144	0.407001910249379
TCAF1	38.7225683868851	10.9693881399027	-1.81969159064426	6.03584486852735e-05
TPK1	4.85238116919596	2.00452206157913	-1.27543458722202	0.00124861198962664
CNTNAP2	0.232073362052842	0.221894281852257	-0.0647084459217444	0.840374012660664
CUL1	152.010871698925	181.944065795479	0.259320489882345	0.223888422859197
EZH2	174.052631560424	97.1610148401269	-0.841074162803536	0.000390173618534184
GHET1	2.72697667584269	0.74151921579585	-1.8787463763565	0.00619459536881994
PDIA4	594.600178069225	433.395583447629	-0.456235443692717	0.0102982717157198
ZNF786	13.5185390714162	7.1345664486196	-0.92204158193813	0.00719321362197198
ZNF425	3.32317918953267	2.65028742083595	-0.326415259960526	0.134604973237259
ZNF398	21.7055487524707	13.7203654771747	-0.661744984877975	0.0853688149085881
ZNF282	73.1856347144539	41.9075271296776	-0.804351102307087	0.000609877852166521
ZNF212	33.9352485012024	21.4062295768468	-0.66475387121596	0.00663471015471438
ZNF783	5.52980764202007	10.7563599345118	0.959888735935744	0.0124512336874316
LOC155060	3.25005229373518	4.62703842795072	0.509626149193083	0.158521152124036
ZNF777	40.1855714040389	27.281485454729	-0.55875539584773	0.0155727816375375
ZNF746	39.2033735414016	20.2735328152704	-0.951380295791843	0.000490050162340999
ZNF767P	15.7588877606355	11.3900745145091	-0.46838852980181	0.10416207296211
KRBA1	23.4416554647904	8.42632498255616	-1.47609899413728	0.000201585891468279
ZNF467	1.90970199694708	3.52535675246803	0.884421732303571	0.00247675744575572
SSPO	0.0786547875306706	0.0668058968006333	-0.235559130099709	0.716567675783774
ZNF862	17.1190912318195	12.0579843755939	-0.505617353117714	0.0683590356408498
ATP6V0E2-AS1	1.41171241020298	0.513003938429426	-1.46040441022279	0.00416167939939119
ATP6V0E2	147.051178510232	92.0437210972645	-0.675927132039121	0.0233660952110242
ACTR3C	3.99037370762697	4.02018903876632	0.0107394774552664	0.980941916410301
LRRC61	19.2755243942239	19.5334555302741	0.019177079672026	0.87623921520378
ZBED6CL	24.4736712069195	16.9486872419706	-0.530056997156	0.00694809957720578
REPIN1	165.18229568857	382.805821886095	1.21255370480561	0.0107151754799133
ZNF775	16.9354922140346	20.7875247247438	0.295668061453536	0.110179908004358
LOC728743	16.1934285561295	68.7392866901182	2.08572640808437	2.60893757722837e-05
LINC00996	16.7167684504536	76.8628431788134	2.20099035878007	0.00133730098908879
GIMAP8	5.17655732627506	31.1943895963267	2.59122172302632	0.00160924394218806
GIMAP2	59.9918016482087	37.1137871223406	-0.692810136187552	0.00201734574937824
AOC1	2.93934598252838	1.01212780747373	-1.53810370541946	0.0315741667441335
KCNH2	7.80357003688186	9.44877930768205	0.275993668757123	0.23273617372701
NOS3	4.59953391601758	5.11148055708235	0.152253556894021	0.202723344351848
ABCB8	41.5225899202071	31.0836845716338	-0.417738905969373	0.0142287288808111
ASIC3	1.40487881389652	1.59204101632585	0.180431817383745	0.68994897920964
CDK5	110.703804534002	67.1172306064139	-0.721949710179991	0.0500498439062774
SLC4A2	87.1068623866327	73.8605937894964	-0.237981519717754	0.0470451542409732
FASTK	241.67927412623	209.68294133853	-0.204884259707954	0.194052620537855
TMUB1	117.477185014668	155.284964273575	0.402537543759498	0.253022901267434
AGAP3	23.5515319338642	27.9902013033377	0.249100958209923	0.213501811861063
ABCF2	72.9148789238372	49.0872210477243	-0.570865744849856	0.0257116311491228
CHPF2	105.272412041781	64.0668305857425	-0.716477882910721	0.00550612505607109
SMARCD3	1.14480712582856	0.231777172438421	-2.30429416874036	0.00225292128731381
NUB1	65.4897328821913	38.8498333730857	-0.753360335707075	0.00350723395154057
RHEB	143.898841404271	151.48795300211	0.0741480923896933	0.522912263135146
PRKAG2	26.3589328675358	13.9234197043856	-0.920778372241038	0.000103530979412778
GALNT11	15.126892101704	5.9112613154882	-1.35557770539247	7.92542463505131e-06
KMT2C	28.5900931355274	24.3418693220303	-0.232075356351436	0.490878193848411
LINC01003	14.8454810111393	16.9210983435929	0.188799377307337	0.318601233885528
XRCC2	34.2373091972163	21.523728408181	-0.66964131315567	0.133274431026228
ACTR3B	16.4820149186237	11.1114405261969	-0.568846757190272	0.000655610225656692
PAXIP1-AS2	11.5172765998825	2.90358813786913	-1.98789088176683	0.00121061235382405
PAXIP1	43.5071460731118	26.9505537331932	-0.69093746861719	0.0395941945074252
PAXIP1-AS1	16.2960577423305	19.0346957966	0.224108516250702	0.312807237359099
INSIG1	101.257986105338	422.000339269675	2.05920846254991	0.00180344945982382
LOC100506302	10.9342173108991	14.9350012185999	0.44984740174439	0.0957815285876587
RBM33	32.3241536030417	26.5715471499622	-0.282730361684403	0.31269908252522
C7orf13	4.50820657308851	4.63528653377336	0.0401048993300327	0.895268619586023
RNF32	2.17638381108336	1.95353597849919	-0.155845176090517	0.396681812038128
LMBR1	45.6704930593495	34.1453169205272	-0.419574640781328	0.152626788438869
