#20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_ROSE/20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X20_0EX6_0229Kronos_MM1S.KB.24hr.2_H3K27Ac_hs.dm_i43.bam
#Using cutoff of 31914.3456 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20_0EX6_0229Kronos_MM1S.KB.24hr.2_H3K27Ac_hs.dm_i43.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	isSuperStretch
1_MACS_peak_23421_lociStitched	chr8	32317093	32318627	1	1535	1004.4632	298.6698	15320	0
1_MACS_peak_1073_lociStitched	chr1	107598860	107600386	1	1527	1685.3144	226.3058	15321	0
1_MACS_peak_19236_lociStitched	chr5	66916066	66917601	1	1536	670.9485	182.8185	15322	0
1_MACS_peak_19738_lociStitched	chr5	133967663	133969182	1	1520	2156.6762	266.8883	15323	0
1_MACS_peak_23215_lociStitched	chr8	12583493	12585024	1	1532	1252.9704	217.8613	15324	0
1_MACS_peak_21126_lociStitched	chr6	90400000	90401531	1	1532	1214.3892	181.2704	15325	0
1_MACS_peak_5672_lociStitched	chr12	69165920	69167454	1	1535	974.7036	317.2312	15326	0
1_MACS_peak_20480_lociStitched	chr6	25601470	25603002	1	1533	1214.2632	296.5952	15327	0
1_MACS_peak_22895_lociStitched	chr7	129651352	129652885	1	1534	1255.9869	468.3315	15328	0
1_MACS_peak_23983_lociStitched	chr8	124252416	124253944	1	1529	1649.9344	363.2056	15329	0
1_MACS_peak_4183_lociStitched	chr11	64125793	64127321	1	1529	1440.904	178.012	15330	0
1_MACS_peak_9962_lociStitched	chr17	37859237	37860770	1	1534	1055.9304	337.1067	15331	0
1_MACS_peak_2626_lociStitched	chr10	13837075	13838607	1	1533	1061.0632	210.1904	15332	0
1_MACS_peak_16233_lociStitched	chr3	42813884	42815411	1	1528	1677.5622	355.791	15333	0
1_MACS_peak_4820_lociStitched	chr11	125741509	125743040	1	1532	1183.3099	264.5568	15334	0
1_MACS_peak_25014_lociStitched	chr9	124854469	124856001	1	1533	1070.5616	282.654	15335	0
1_MACS_peak_24726_lociStitched	chr9	93851420	93852953	1	1534	985.8723	372.2124	15336	0
1_MACS_peak_10481_lociStitched	chr17	73127064	73128590	1	1527	1688.9768	335.2622	15337	0
1_MACS_peak_18174_lociStitched	chr4	88811396	88812929	1	1534	882.0882	308.8995	15338	0
1_MACS_peak_2868_lociStitched	chr10	46089215	46090742	1	1528	1552.959	308.6067	15339	0
1_MACS_peak_319_lociStitched	chr1	26758317	26759848	1	1532	1335.7975	495.8909	15340	0
1_MACS_peak_6936_lociStitched	chr14	31925581	31927102	1	1522	1867.4838	197.8821	15341	0
1_MACS_peak_23312_lociStitched	chr8	23145199	23146728	1	1530	1525.7891	467.5682	15342	0
1_MACS_peak_22412_lociStitched	chr7	76008693	76010216	1	1524	1780.5393	255.4071	15343	0
1_MACS_peak_23557_lociStitched	chr8	54792368	54793901	1	1534	642.9402	156.366	15344	0
1_MACS_peak_8276_lociStitched	chr15	82797618	82799150	1	1533	910.3144	260.7464	15345	0
1_MACS_peak_21501_lociStitched	chr6	137942324	137943854	1	1531	1310.445	396.576	15346	0
1_MACS_peak_6127_lociStitched	chr12	120875088	120876618	1	1531	1207.782	294.372	15347	0
1_MACS_peak_19997_lociStitched	chr5	157157819	157159310	1	1492	3380.3952	400.7808	15348	0
1_MACS_peak_6590_lociStitched	chr13	67432632	67434163	1	1532	899.6156	114.3657	15349	0
1_MACS_peak_15877_lociStitched	chr22	49229729	49231260	1	1532	1071.0876	286.6032	15350	0
1_MACS_peak_11771_lociStitched	chr19	33571561	33573085	1	1525	1705.5084	281.0256	15351	0
1_MACS_peak_12486_lociStitched	chr2	32036594	32038115	1	1522	1995.2478	368.9946	15352	0
1_MACS_peak_8108_lociStitched	chr15	70751846	70753377	1	1532	1003.4174	278.3358	15353	0
1_MACS_peak_13803_lociStitched	chr2	190444716	190446247	1	1532	879.8657	156.7744	15354	0
1_MACS_peak_6930_lociStitched	chr14	31027669	31029198	1	1530	1107.1489	167.7313	15355	0
1_MACS_peak_6249_lociStitched	chr12	131311409	131312927	1	1519	1855.6032	77.1144	15356	0
1_MACS_peak_20433_lociStitched	chr6	20260118	20261648	1	1531	1141.686	327.114	15357	0
1_MACS_peak_18511_lociStitched	chr4	142141588	142143108	1	1521	2114.776	478.192	15358	0
1_MACS_peak_10188_lociStitched	chr17	47021394	47022920	1	1527	1552.8576	368.8342	15359	0
1_MACS_peak_14669_lociStitched	chr20	35385577	35387096	1	1520	1984.2697	294.3822	15360	0
1_MACS_peak_15080_lociStitched	chr21	25340862	25342381	1	1520	2059.6121	374.8892	15361	0
1_MACS_peak_18766_lociStitched	chr4	186043432	186044963	1	1532	947.9952	368.8179	15362	0
1_MACS_peak_17546_lociStitched	chr3	196411158	196412686	1	1529	1553.8232	584.0016	15363	0
1_MACS_peak_4903_lociStitched	chr12	739178	740706	1	1529	1261.364	308.656	15364	0
1_MACS_peak_609_lociStitched	chr1	43637107	43638637	1	1531	1072.836	395.505	15365	0
1_MACS_peak_21092_lociStitched	chr6	88466095	88467626	1	1532	761.6725	278.7951	15366	0
1_MACS_peak_21335_lociStitched	chr6	117996034	117997564	1	1531	1009.953	361.386	15367	0
1_MACS_peak_10829_lociStitched	chr18	20332831	20334362	1	1532	775.2984	350.2928	15368	0
1_MACS_peak_23650_lociStitched	chr8	70268791	70270283	1	1493	3103.2108	235.736	15369	0
1_MACS_peak_13903_lociStitched	chr2	201577525	201579038	1	1514	2429.2728	456.7747	15370	0
1_MACS_peak_21618_lociStitched	chr6	149744071	149745595	1	1525	1373.5812	117.6528	15371	0
1_MACS_peak_17702_lociStitched	chr4	13104737	13106265	1	1529	1105.3552	250.4392	15372	0
1_MACS_peak_19124_lociStitched	chr5	54929162	54930686	1	1525	1661.4648	419.2524	15373	0
1_MACS_peak_8339_lociStitched	chr15	88789017	88790543	1	1527	1454.1254	417.9714	15374	0
1_MACS_peak_3437_lociStitched	chr10	106059873	106061401	1	1529	1133.3176	331.8816	15375	0
1_MACS_peak_21249_lociStitched	chr6	109118931	109120458	1	1528	1314.747	396.2565	15376	0
1_MACS_peak_8948_lociStitched	chr16	30456177	30457670	1	1494	3151.2751	348.4662	15377	0
1_MACS_peak_16426_lociStitched	chr3	52259450	52260978	1	1529	1088.5472	296.1264	15378	0
1_MACS_peak_24389_lociStitched	chr9	28378809	28380337	1	1529	1017.1896	285.4304	15379	0
1_MACS_peak_18792_lociStitched	chr4	186738067	186739593	1	1527	1317.0906	374.1752	15380	0
1_MACS_peak_22896_lociStitched	chr7	129674476	129676003	1	1528	1213.5069	403.8915	15381	0
1_MACS_peak_9885_lociStitched	chr17	33786937	33788462	1	1526	1303.265	283.955	15382	0
1_MACS_peak_22376_lociStitched	chr7	73939572	73941100	1	1529	800.5192	159.9816	15383	0
1_MACS_peak_15805_lociStitched	chr22	42928591	42930114	1	1524	1799.2722	598.2344	15384	0
1_MACS_peak_3952_lociStitched	chr11	36131259	36132778	1	1520	1796.8251	290.129	15385	0
1_MACS_peak_14390_lociStitched	chr20	5750888	5752415	1	1528	1052.103	283.2585	15386	0
1_MACS_peak_6852_lociStitched	chr14	21776224	21777746	1	1523	1476.1878	214.602	15387	0
1_MACS_peak_14427_lociStitched	chr20	10109945	10111470	1	1526	1139.785	163.785	15388	0
1_MACS_peak_3685_lociStitched	chr11	3399506	3401023	1	1518	1921.4322	304.6136	15389	0
1_MACS_peak_1074_lociStitched	chr1	107791799	107793319	1	1521	1616.064	209.912	15390	0
1_MACS_peak_17954_lociStitched	chr4	57950739	57952262	1	1524	1448.9822	285.8671	15391	0
1_MACS_peak_15233_lociStitched	chr21	40751578	40753101	1	1524	1566.5578	414.7129	15392	0
1_MACS_peak_11139_lociStitched	chr18	63478035	63479557	1	1523	1414.0902	191.772	15393	0
1_MACS_peak_25131_lociStitched	chr9	131769891	131771418	1	1528	937.7307	271.5006	15394	0
1_MACS_peak_12357_lociStitched	chr2	19546962	19548434	1	1473	3942.752	523.296	15395	0
1_MACS_peak_11429_lociStitched	chr19	9419704	9421224	1	1521	1710.456	345.04	15396	0
1_MACS_peak_2585_lociStitched	chr10	8373721	8375246	1	1526	1212.8325	317.6575	15397	0
1_MACS_peak_142_lociStitched	chr1	12508874	12510401	1	1528	898.6395	321.7389	15398	0
1_MACS_peak_19661_lociStitched	chr5	126408175	126409699	1	1525	1363.6752	406.908	15399	0
1_MACS_peak_19302_lociStitched	chr5	75379136	75380663	1	1528	834.8109	297.0015	15400	0
1_MACS_peak_21404_lociStitched	chr6	129821997	129823521	1	1525	1349.8068	397.4592	15401	0
1_MACS_peak_22997_lociStitched	chr7	142418008	142419535	1	1528	778.4646	261.5751	15402	0
1_MACS_peak_18037_lociStitched	chr4	75263276	75264787	1	1512	2382.3937	498.9322	15403	0
1_MACS_peak_22555_lociStitched	chr7	97831231	97832756	1	1526	1144.055	346.785	15404	0
1_MACS_peak_14572_lociStitched	chr20	30819100	30820624	1	1525	1070.4576	165.5064	15405	0
1_MACS_peak_13081_lociStitched	chr2	91728013	91729538	1	1526	1218.78	441.945	15406	0
1_MACS_peak_4989_lociStitched	chr12	6891881	6893408	1	1528	694.4796	276.387	15407	0
1_MACS_peak_21896_lociStitched	chr7	9188583	9190107	1	1525	1173.7848	289.8648	15408	0
1_MACS_peak_2174_lociStitched	chr1	217200070	217201594	1	1525	1417.32	595.122	15409	0
1_MACS_peak_21275_lociStitched	chr6	110865253	110866776	1	1524	1224.3397	316.0225	15410	0
1_MACS_peak_22108_lociStitched	chr7	36351583	36353104	1	1522	1392.0192	313.7823	15411	0
1_MACS_peak_18358_lociStitched	chr4	114557494	114559019	1	1526	910.73	388.875	15412	0
1_MACS_peak_22217_lociStitched	chr7	46017193	46018716	1	1524	1044.778	219.4643	15413	0
1_MACS_peak_17523_lociStitched	chr3	195178389	195179910	1	1522	1553.8536	508.1661	15414	0
1_MACS_peak_15564_lociStitched	chr22	31555482	31556998	1	1517	1833.602	375.0584	15415	0
1_MACS_peak_3973_lociStitched	chr11	43759725	43761249	1	1525	1101.852	420.0144	15416	0
1_MACS_peak_7294_lociStitched	chr14	78081790	78083313	1	1524	980.812	182.6077	15417	0
1_MACS_peak_24898_lociStitched	chr9	111033952	111035464	1	1513	2103.948	397.8072	15418	0
1_MACS_peak_15001_lociStitched	chr20	62526688	62528209	1	1522	1252.6956	230.1273	15419	0
1_MACS_peak_3464_lociStitched	chr10	112104063	112105585	1	1523	1279.0888	368.6284	15420	0
1_MACS_peak_1882_lociStitched	chr1	191664424	191665943	1	1520	1667.4063	473.7761	15421	0
1_MACS_peak_5873_lociStitched	chr12	96252309	96253828	1	1520	1614.2413	423.3453	15422	0
1_MACS_peak_9656_lociStitched	chr17	16438350	16439872	1	1523	1188.2254	302.5736	15423	0
1_MACS_peak_20558_lociStitched	chr6	28091872	28093389	1	1518	1629.8648	289.8987	15424	0
1_MACS_peak_16753_lociStitched	chr3	112082566	112084084	1	1519	1575.0768	315.2886	15425	0
1_MACS_peak_9554_lociStitched	chr17	5973790	5975310	1	1521	1325.288	244.872	15426	0
1_MACS_peak_22322_lociStitched	chr7	66635681	66637200	1	1520	1352.0619	179.6977	15427	0
1_MACS_peak_1862_lociStitched	chr1	186595308	186596833	1	1526	622.3525	305.61	15428	0
1_MACS_peak_10612_lociStitched	chr17	78074632	78076155	1	1524	975.4815	276.1199	15429	0
1_MACS_peak_5349_lociStitched	chr12	44414439	44415960	1	1522	1210.2597	267.5439	15430	0
1_MACS_peak_6431_lociStitched	chr13	41494997	41496508	1	1512	1944.5059	234.0539	15431	0
1_MACS_peak_621_lociStitched	chr1	44248693	44250217	1	1525	713.0796	239.7252	15432	0
1_MACS_peak_9091_lociStitched	chr16	57496008	57497530	1	1523	1103.7544	315.054	15433	0
1_MACS_peak_8894_lociStitched	chr16	29105618	29107142	1	1525	751.7892	299.0088	15434	0
1_MACS_peak_11091_lociStitched	chr18	56553967	56555487	1	1521	1365.568	348.384	15435	0
1_MACS_peak_21875_lociStitched	chr7	7758325	7759845	1	1521	1359.64	352.944	15436	0
1_MACS_peak_2820_lociStitched	chr10	37989664	37991182	1	1519	1366.959	174.4182	15437	0
1_MACS_peak_6567_lociStitched	chr13	53494825	53496345	1	1521	1218.432	222.376	15438	0
1_MACS_peak_5340_lociStitched	chr12	42877464	42878987	1	1524	898.2654	294.7005	15439	0
1_MACS_peak_9467_lociStitched	chr17	1666897	1668415	1	1519	1499.1768	323.334	15440	0
1_MACS_peak_12137_lociStitched	chr19	52772446	52773957	1	1512	2036.2236	359.0136	15441	0
1_MACS_peak_9505_lociStitched	chr17	3773740	3775261	1	1522	1080.2142	219.6324	15442	0
1_MACS_peak_6832_lociStitched	chr14	20800628	20802150	1	1523	934.0514	228.1478	15443	0
1_MACS_peak_1420_lociStitched	chr1	151692571	151694093	1	1523	1174.984	477.7558	15444	0
1_MACS_peak_13248_lociStitched	chr2	111470513	111472035	1	1523	1168.5916	480.4954	15445	0
1_MACS_peak_16542_lociStitched	chr3	69248386	69249907	1	1522	1016.9406	236.5155	15446	0
1_MACS_peak_24777_lociStitched	chr9	96266592	96268113	1	1522	1129.3425	356.2182	15447	0
1_MACS_peak_784_lociStitched	chr1	59611885	59613404	1	1520	1326.3908	320.3571	15448	0
1_MACS_peak_6654_lociStitched	chr13	83736117	83737635	1	1519	1293.7914	214.9488	15449	0
1_MACS_peak_25190_lociStitched	chr9	135702933	135704453	1	1521	1155.808	302.176	15450	0
1_MACS_peak_17774_lociStitched	chr4	25332294	25333810	1	1517	1477.1904	239.528	15451	0
1_MACS_peak_572_lociStitched	chr1	41229111	41230632	1	1522	976.7862	279.1035	15452	0
1_MACS_peak_16892_lociStitched	chr3	126212170	126213691	1	1522	984.9996	351.9594	15453	0
1_MACS_peak_13548_lociStitched	chr2	159402622	159404142	1	1521	1021.136	298.072	15454	0
1_MACS_peak_2793_lociStitched	chr10	33260521	33262040	1	1520	1046.4391	207.0397	15455	0
1_MACS_peak_18042_lociStitched	chr4	75640449	75641962	1	1514	1741.9169	347.0822	15456	0
1_MACS_peak_23503_lociStitched	chr8	42644851	42646370	1	1520	1123.3005	299.243	15457	0
1_MACS_peak_13995_lociStitched	chr2	208201254	208202771	1	1518	1336.477	291.1123	15458	0
1_MACS_peak_13326_lociStitched	chr2	114413111	114414620	1	1510	1979.0535	325.4913	15459	0
1_MACS_peak_20150_lociStitched	chr5	176830542	176832063	1	1522	888.1119	387.855	15460	0
1_MACS_peak_24598_lociStitched	chr9	71999691	72001212	1	1522	749.2446	259.9389	15461	0
1_MACS_peak_22157_lociStitched	chr7	41983298	41984817	1	1520	1071.0469	264.9136	15462	0
1_MACS_peak_18158_lociStitched	chr4	87477727	87479246	1	1520	1117.984	312.3064	15463	0
1_MACS_peak_1023_lociStitched	chr1	93507470	93508984	1	1515	1440.571	146.5552	15464	0
1_MACS_peak_21979_lociStitched	chr7	22538995	22540516	1	1522	745.1379	282.7539	15465	0
1_MACS_peak_3953_lociStitched	chr11	36170756	36172265	1	1510	1983.2787	342.543	15466	0
1_MACS_peak_6106_lociStitched	chr12	118406176	118407693	1	1518	1121.5181	102.3975	15467	0
1_MACS_peak_8605_lociStitched	chr16	4232854	4234360	1	1507	2076.4728	261.5922	15468	0
1_MACS_peak_21044_lociStitched	chr6	82776274	82777787	1	1514	1786.7017	430.4485	15469	0
1_MACS_peak_8284_lociStitched	chr15	83182218	83183737	1	1520	1077.8824	310.4836	15470	0
1_MACS_peak_15178_lociStitched	chr21	35855233	35856744	1	1512	1917.7612	428.0663	15471	0
1_MACS_peak_9431_lociStitched	chr16	90038498	90040004	1	1507	1892.1384	100.2996	15472	0
1_MACS_peak_24104_lociStitched	chr8	135697291	135698809	1	1519	1232.9196	389.367	15473	0
1_MACS_peak_14639_lociStitched	chr20	33999009	34000526	1	1518	1180.5294	245.1472	15474	0
1_MACS_peak_3898_lociStitched	chr11	27656707	27658226	1	1520	749.0189	101.0135	15475	0
1_MACS_peak_17421_lociStitched	chr3	184971085	184972599	1	1515	1550.336	344.8892	15476	0
1_MACS_peak_7861_lociStitched	chr15	49086374	49087874	1	1501	2373.15	292.5	15477	0
1_MACS_peak_6392_lociStitched	chr13	33824866	33826383	1	1518	1074.6428	172.3312	15478	0
1_MACS_peak_5734_lociStitched	chr12	79480024	79481535	1	1512	1801.7164	378.2033	15479	0
1_MACS_peak_25540_lociStitched	chrX	40823604	40825123	1	1520	796.7155	222.0778	15480	0
1_MACS_peak_14201_lociStitched	chr2	233702579	233704093	1	1515	1263.8872	149.886	15481	0
1_MACS_peak_23457_lociStitched	chr8	38052412	38053930	1	1519	988.5216	392.403	15482	0
1_MACS_peak_17076_lociStitched	chr3	148803256	148804770	1	1515	1480.8434	400.3016	15483	0
1_MACS_peak_11191_lociStitched	chr18	74791737	74793254	1	1518	1046.73	321.9074	15484	0
1_MACS_peak_8131_lociStitched	chr15	73130036	73131553	1	1518	880.6185	198.4236	15485	0
1_MACS_peak_10244_lociStitched	chr17	52572602	52574119	1	1518	905.4973	247.1193	15486	0
1_MACS_peak_14072_lociStitched	chr2	219597979	219599496	1	1518	908.3796	264.4131	15487	0
1_MACS_peak_14345_lociStitched	chr20	2964062	2965572	1	1511	1751.298	391.241	15488	0
1_MACS_peak_14051_lociStitched	chr2	217276644	217278122	1	1479	3322.1006	432.9062	15489	0
1_MACS_peak_2765_lociStitched	chr10	30529800	30531317	1	1518	969.8181	376.8228	15490	0
1_MACS_peak_16111_lociStitched	chr3	25904159	25905676	1	1518	889.5688	300.366	15491	0
1_MACS_peak_9697_lociStitched	chr17	18265839	18267353	1	1515	1436.6346	456.7738	15492	0
1_MACS_peak_17973_lociStitched	chr4	66258427	66259931	1	1505	2009.6448	278.24	15493	0
1_MACS_peak_3141_lociStitched	chr10	79442150	79443665	1	1516	1068.075	242.8545	15494	0
1_MACS_peak_23686_lociStitched	chr8	73920621	73922129	1	1509	1891.786	434.6056	15495	0
1_MACS_peak_25677_lociStitched	chrX	53899897	53901406	1	1510	1539.6327	157.2378	15496	0
1_MACS_peak_8314_lociStitched	chr15	85229154	85230669	1	1516	1021.8675	204.222	15497	0
1_MACS_peak_2534_lociStitched	chr10	4375016	4376531	1	1516	1261.995	463.4385	15498	0
1_MACS_peak_19272_lociStitched	chr5	71589132	71590647	1	1516	1144.8855	354.207	15499	0
1_MACS_peak_12876_lociStitched	chr2	69808921	69810437	1	1517	856.54	216.6364	15500	0
1_MACS_peak_20381_lociStitched	chr6	14210680	14212194	1	1515	1102.0406	226.7972	15501	0
1_MACS_peak_21733_lociStitched	chr6	163147638	163149150	1	1513	1223.5104	146.0592	15502	0
1_MACS_peak_5655_lociStitched	chr12	68179227	68180740	1	1514	1333.8608	363.5739	15503	0
1_MACS_peak_26037_lociStitched	chrX	129039506	129041018	1	1513	1244.5272	178.1136	15504	0
1_MACS_peak_24222_lociStitched	chr9	652801	654317	1	1517	818.1852	266.9676	15505	0
1_MACS_peak_17413_lociStitched	chr3	184601995	184603507	1	1513	1513.2096	453.6	15506	0
1_MACS_peak_15586_lociStitched	chr22	32790580	32792094	1	1515	1062.6766	233.913	15507	0
1_MACS_peak_11760_lociStitched	chr19	30335330	30336845	1	1516	873.246	240.1275	15508	0
1_MACS_peak_6572_lociStitched	chr13	60327813	60329327	1	1515	970.474	199.6966	15509	0
1_MACS_peak_17146_lociStitched	chr3	156422953	156424468	1	1516	961.5705	346.1775	15510	0
1_MACS_peak_8431_lociStitched	chr15	93460487	93462002	1	1516	1026.4125	411.474	15511	0
1_MACS_peak_10538_lociStitched	chr17	74448054	74449569	1	1516	799.92	189.8295	15512	0
1_MACS_peak_22066_lociStitched	chr7	30835258	30836774	1	1517	707.0624	303.5032	15513	0
1_MACS_peak_7245_lociStitched	chr14	74484816	74486327	1	1512	1201.5472	117.7069	15514	0
1_MACS_peak_23315_lociStitched	chr8	23385803	23387314	1	1512	1326.9602	249.9194	15515	0
1_MACS_peak_21947_lociStitched	chr7	20104631	20106134	1	1504	2111.8653	442.3329	15516	0
1_MACS_peak_25255_lociStitched	chr9	140171478	140172986	1	1509	1587.0192	267.3684	15517	0
1_MACS_peak_11527_lociStitched	chr19	12807008	12808504	1	1497	2344.6808	294.5624	15518	0
1_MACS_peak_21048_lociStitched	chr6	83277373	83278888	1	1516	839.007	297.3945	15519	0
1_MACS_peak_12837_lociStitched	chr2	66148758	66150271	1	1514	1204.8019	382.0325	15520	0
1_MACS_peak_4621_lociStitched	chr11	107327792	107329304	1	1513	1384.6896	447.552	15521	0
1_MACS_peak_15423_lociStitched	chr22	22088927	22090439	1	1513	1202.796	273.5208	15522	0
1_MACS_peak_24390_lociStitched	chr9	30075004	30076519	1	1516	776.4375	288.3045	15523	0
1_MACS_peak_12505_lociStitched	chr2	34084474	34085986	1	1513	1159.8552	236.1744	15524	0
1_MACS_peak_10632_lociStitched	chr17	79258631	79260134	1	1504	1784.6622	140.9814	15525	0
1_MACS_peak_3497_lociStitched	chr10	115855262	115856777	1	1516	851.43	376.023	15526	0
1_MACS_peak_24366_lociStitched	chr9	21882949	21884463	1	1515	818.4684	167.9026	15527	0
1_MACS_peak_14524_lociStitched	chr20	24007247	24008759	1	1513	1143.3744	262.0296	15528	0
1_MACS_peak_11597_lociStitched	chr19	15470217	15471729	1	1513	1228.0464	358.4952	15529	0
1_MACS_peak_10704_lociStitched	chr18	873304	874814	1	1511	1409.736	351.075	15530	0
1_MACS_peak_15838_lociStitched	chr22	46180238	46181752	1	1515	738.5292	219.3786	15531	0
1_MACS_peak_21726_lociStitched	chr6	161795844	161797353	1	1510	1277.5194	142.4496	15532	0
1_MACS_peak_10340_lociStitched	chr17	60175470	60176978	1	1509	1559.272	342.7684	15533	0
1_MACS_peak_18591_lociStitched	chr4	153856158	153857671	1	1514	970.4382	342.2406	15534	0
1_MACS_peak_6642_lociStitched	chr13	79038654	79040168	1	1515	643.7528	237.2438	15535	0
1_MACS_peak_2160_lociStitched	chr1	213283507	213285012	1	1506	1856.267	441.1155	15536	0
1_MACS_peak_19827_lociStitched	chr5	141015347	141016854	1	1508	1608.5718	401.7662	15537	0
1_MACS_peak_20699_lociStitched	chr6	34262978	34264480	1	1503	1960.4104	391.1208	15538	0
1_MACS_peak_18075_lociStitched	chr4	77561335	77562847	1	1513	935.6256	300.2832	15539	0
1_MACS_peak_20417_lociStitched	chr6	17664017	17665530	1	1514	686.902	273.2478	15540	0
1_MACS_peak_5785_lociStitched	chr12	90320241	90321747	1	1507	1605.396	342.9162	15541	0
1_MACS_peak_4771_lociStitched	chr11	120295325	120296836	1	1512	962.507	212.1444	15542	0
1_MACS_peak_22267_lociStitched	chr7	53610263	53611774	1	1512	853.8661	121.7866	15543	0
1_MACS_peak_5753_lociStitched	chr12	82434267	82435777	1	1511	1083.123	280.105	15544	0
1_MACS_peak_16137_lociStitched	chr3	31982936	31984446	1	1511	1031.33	239.486	15545	0
1_MACS_peak_21371_lociStitched	chr6	125917858	125919350	1	1493	2441.5088	363.8988	15546	0
1_MACS_peak_17737_lociStitched	chr4	18205326	18206828	1	1503	1823.428	329.2384	15547	0
1_MACS_peak_25738_lociStitched	chrX	65266086	65267596	1	1511	937.106	184.069	15548	0
1_MACS_peak_7996_lociStitched	chr15	62681877	62683384	1	1508	1310.4872	241.5721	15549	0
1_MACS_peak_20413_lociStitched	chr6	16836168	16837677	1	1510	1201.9185	347.2209	15550	0
1_MACS_peak_20949_lociStitched	chr6	62247912	62249420	1	1509	1252.2432	285.3136	15551	0
1_MACS_peak_2663_lociStitched	chr10	16478512	16480009	1	1498	2132.7759	355.0884	15552	0
1_MACS_peak_15984_lociStitched	chr3	10240135	10241644	1	1510	1084.8201	252.4557	15553	0
1_MACS_peak_7873_lociStitched	chr15	49581195	49582702	1	1508	1296.7735	249.7099	15554	0
1_MACS_peak_7350_lociStitched	chr14	90186577	90188086	1	1510	1049.6604	223.9356	15555	0
1_MACS_peak_212_lociStitched	chr1	20833779	20835283	1	1505	1680.4192	386.8288	15556	0
1_MACS_peak_22380_lociStitched	chr7	74179228	74180738	1	1511	881.689	238.127	15557	0
1_MACS_peak_12726_lociStitched	chr2	59459007	59460511	1	1505	1646.7296	380.3616	15558	0
1_MACS_peak_3808_lociStitched	chr11	14379517	14381027	1	1511	799.394	219.101	15559	0
1_MACS_peak_25257_lociStitched	chr9	140316406	140317909	1	1504	1567.629	234.6183	15560	0
1_MACS_peak_22154_lociStitched	chr7	41669682	41671190	1	1509	1227.0596	372.0236	15561	0
1_MACS_peak_18918_lociStitched	chr5	14767502	14769009	1	1508	1171.3911	208.5688	15562	0
1_MACS_peak_6531_lociStitched	chr13	50960793	50962297	1	1505	1541.7504	302.9056	15563	0
1_MACS_peak_3930_lociStitched	chr11	34265001	34266505	1	1505	1629.4336	393.8976	15564	0
1_MACS_peak_22592_lociStitched	chr7	99869034	99870543	1	1510	915.963	234.9513	15565	0
1_MACS_peak_13780_lociStitched	chr2	187558267	187559774	1	1508	1223.3826	287.6863	15566	0
1_MACS_peak_14402_lociStitched	chr20	7750558	7752068	1	1511	683.879	214.873	15567	0
1_MACS_peak_14210_lociStitched	chr2	234131712	234133214	1	1503	1495.5414	145.0932	15568	0
1_MACS_peak_13015_lociStitched	chr2	86054277	86055762	1	1486	2744.4285	445.797	15569	0
1_MACS_peak_483_lociStitched	chr1	36488444	36489948	1	1505	1522.1984	343.3632	15570	0
1_MACS_peak_12395_lociStitched	chr2	25105895	25107402	1	1508	1126.0304	248.8057	15571	0
1_MACS_peak_17254_lociStitched	chr3	171342240	171343745	1	1506	1314.0155	276.318	15572	0
1_MACS_peak_7783_lociStitched	chr15	42911355	42912860	1	1506	1251.859	224.3955	15573	0
1_MACS_peak_12330_lociStitched	chr2	12996491	12998000	1	1510	753.8964	279.3159	15574	0
1_MACS_peak_18367_lociStitched	chr4	118391831	118393340	1	1510	657.3204	222.4266	15575	0
1_MACS_peak_412_lociStitched	chr1	31932982	31934491	1	1510	671.0523	266.7912	15576	0
1_MACS_peak_19166_lociStitched	chr5	58334396	58335902	1	1507	1091.85	254.0622	15577	0
1_MACS_peak_12059_lociStitched	chr19	48248065	48249484	1	1420	4575.1398	323.6739	15578	0
1_MACS_peak_6188_lociStitched	chr12	123567820	123569325	1	1506	1097.8975	151.704	15579	0
1_MACS_peak_1046_lociStitched	chr1	99336541	99338045	1	1505	1222.4512	182.4352	15580	0
1_MACS_peak_20462_lociStitched	chr6	25107019	25108526	1	1508	1015.1152	341.6369	15581	0
1_MACS_peak_2191_lociStitched	chr1	220161070	220162572	1	1503	1669.7734	453.4538	15582	0
1_MACS_peak_14509_lociStitched	chr20	21528450	21529957	1	1508	958.9041	302.4549	15583	0
1_MACS_peak_3965_lociStitched	chr11	41969304	41970808	1	1505	1282.16	262.1472	15584	0
1_MACS_peak_10785_lociStitched	chr18	10878100	10879606	1	1507	1001.49	214.7556	15585	0
1_MACS_peak_3668_lociStitched	chr11	2642612	2644117	1	1506	1201.1405	303.2575	15586	0
1_MACS_peak_1171_lociStitched	chr1	114325797	114327302	1	1506	1062.229	165.851	15587	0
1_MACS_peak_9315_lociStitched	chr16	81347678	81349184	1	1507	903.1482	148.6422	15588	0
