GENE_ID	locusLine	bin_1_41_0EXT_0229Kronos_MM1S-KB-6hr-1_Input_hs_i85.bam
1_MACS_peak_22738_lociStitched	chr4(.):101657434-101659937	0.1397
1_MACS_peak_22739_lociStitched	chr4(.):101816348-101817636	0.225
1_MACS_peak_22740_lociStitched	chr4(.):101853573-101855356	0.1756
1_MACS_peak_22741_lociStitched	chr4(.):101929621-101932526	0.1365
1_MACS_peak_22742_lociStitched	chr4(.):101938908-101943370	0.2094
1_MACS_peak_22743_lociStitched	chr4(.):102005152-102006936	0.1108
1_MACS_peak_22744_lociStitched	chr4(.):102152728-102153737	0.1585
1_MACS_peak_22745_lociStitched	chr4(.):102179582-102182347	0.1716
2_MACS_peak_22746_lociStitched	chr4(.):102266271-102277608	0.132
1_MACS_peak_22748_lociStitched	chr4(.):102338710-102341652	0.1676
1_MACS_peak_22749_lociStitched	chr4(.):102644747-102646131	0.1896
1_MACS_peak_22750_lociStitched	chr4(.):102711002-102712660	0.1254
1_MACS_peak_22751_lociStitched	chr4(.):103264763-103267752	0.2024
1_MACS_peak_22752_lociStitched	chr4(.):103351385-103353125	0.1933
1_MACS_peak_22753_lociStitched	chr4(.):103421131-103425169	0.1424
1_MACS_peak_22754_lociStitched	chr4(.):103463867-103465270	0.1494
3_MACS_peak_22755_lociStitched	chr4(.):103533016-103542608	0.1555
2_MACS_peak_22758_lociStitched	chr4(.):103605069-103610176	0.1608
1_MACS_peak_22760_lociStitched	chr4(.):103680983-103683333	0.1938
1_MACS_peak_22761_lociStitched	chr4(.):103746501-103750910	0.2427
1_MACS_peak_22762_lociStitched	chr4(.):103788774-103791614	0.2222
1_MACS_peak_22763_lociStitched	chr4(.):103939790-103941725	0.2407
1_MACS_peak_22764_lociStitched	chr4(.):103995198-103998832	0.1947
1_MACS_peak_22765_lociStitched	chr4(.):104031949-104033332	0.264
1_MACS_peak_22766_lociStitched	chr4(.):104079301-104081087	0.1505
1_MACS_peak_22767_lociStitched	chr4(.):104118499-104120628	0.1667
1_MACS_peak_22768_lociStitched	chr4(.):104325581-104327785	0.141
1_MACS_peak_22769_lociStitched	chr4(.):105111959-105113720	0.2166
1_MACS_peak_22770_lociStitched	chr4(.):105247625-105249013	0.0841
1_MACS_peak_22771_lociStitched	chr4(.):105378149-105379964	0.161
1_MACS_peak_22772_lociStitched	chr4(.):105406985-105417701	0.1652
2_MACS_peak_22773_lociStitched	chr4(.):105440217-105446715	0.1277
1_MACS_peak_22775_lociStitched	chr4(.):105639868-105641858	0.1474
2_MACS_peak_22776_lociStitched	chr4(.):105663750-105671139	0.111
2_MACS_peak_22778_lociStitched	chr4(.):105789562-105792481	0.1845
1_MACS_peak_22780_lociStitched	chr4(.):105850984-105853252	0.1251
1_MACS_peak_22781_lociStitched	chr4(.):105893750-105899075	0.1812
1_MACS_peak_22782_lociStitched	chr4(.):105980549-105983793	0.186
1_MACS_peak_22783_lociStitched	chr4(.):106067013-106069308	0.1555
1_MACS_peak_22784_lociStitched	chr4(.):106156665-106158724	0.1609
1_MACS_peak_22785_lociStitched	chr4(.):106225355-106228581	0.1949
1_MACS_peak_22786_lociStitched	chr4(.):106364275-106365539	0.1444
2_MACS_peak_22787_lociStitched	chr4(.):106376285-106383627	0.1524
1_MACS_peak_22789_lociStitched	chr4(.):106392563-106395592	0.236
2_MACS_peak_22790_lociStitched	chr4(.):106472451-106480252	0.1565
3_MACS_peak_22792_lociStitched	chr4(.):106503684-106516702	0.1107
2_MACS_peak_22795_lociStitched	chr4(.):106545296-106559951	0.1394
1_MACS_peak_22797_lociStitched	chr4(.):106582963-106585468	0.2085
1_MACS_peak_22798_lociStitched	chr4(.):106607127-106608183	0.1083
2_MACS_peak_22799_lociStitched	chr4(.):106628972-106636826	0.1455
1_MACS_peak_22801_lociStitched	chr4(.):106815580-106819044	0.1463
1_MACS_peak_22802_lociStitched	chr4(.):106930676-106932741	0.203
1_MACS_peak_22803_lociStitched	chr4(.):107236486-107238437	0.2304
1_MACS_peak_22804_lociStitched	chr4(.):107384326-107385225	0.1161
1_MACS_peak_22805_lociStitched	chr4(.):107856077-107856619	0.1054
1_MACS_peak_22806_lociStitched	chr4(.):107917187-107918342	0.1598
1_MACS_peak_22807_lociStitched	chr4(.):107926664-107928582	0.1319
1_MACS_peak_22808_lociStitched	chr4(.):107982446-107983985	0.1138
1_MACS_peak_22809_lociStitched	chr4(.):108015362-108016837	0.1399
1_MACS_peak_22810_lociStitched	chr4(.):108389500-108391149	0.1669
1_MACS_peak_22811_lociStitched	chr4(.):108639283-108643508	0.1811
1_MACS_peak_22812_lociStitched	chr4(.):108664246-108665540	0.1741
1_MACS_peak_22813_lociStitched	chr4(.):108676461-108678459	0.1531
1_MACS_peak_22814_lociStitched	chr4(.):108745344-108746901	0.0977
1_MACS_peak_22815_lociStitched	chr4(.):108851716-108853847	0.131
3_MACS_peak_22816_lociStitched	chr4(.):108909986-108919693	0.1617
2_MACS_peak_22819_lociStitched	chr4(.):108950614-108958983	0.1594
2_MACS_peak_22821_lociStitched	chr4(.):108988984-108994876	0.1673
2_MACS_peak_22823_lociStitched	chr4(.):109036942-109040740	0.1814
2_MACS_peak_22825_lociStitched	chr4(.):109087287-109095443	0.1436
1_MACS_peak_22827_lociStitched	chr4(.):109112121-109113314	0.1828
1_MACS_peak_22828_lociStitched	chr4(.):109263536-109264718	0.1773
2_MACS_peak_22829_lociStitched	chr4(.):109276071-109283465	0.1444
2_MACS_peak_22831_lociStitched	chr4(.):109292884-109299097	0.1495
1_MACS_peak_22833_lociStitched	chr4(.):109386455-109390149	0.2114
2_MACS_peak_22834_lociStitched	chr4(.):109398078-109405526	0.1368
1_MACS_peak_22836_lociStitched	chr4(.):109413569-109414751	0.2074
1_MACS_peak_22837_lociStitched	chr4(.):109541106-109542592	0.2624
1_MACS_peak_22838_lociStitched	chr4(.):109571043-109572806	0.1996
1_MACS_peak_22839_lociStitched	chr4(.):109623400-109625148	0.1947
1_MACS_peak_22840_lociStitched	chr4(.):109683148-109684523	0.2252
1_MACS_peak_22841_lociStitched	chr4(.):109750987-109752638	0.2139
2_MACS_peak_22842_lociStitched	chr4(.):109769823-109774988	0.149
1_MACS_peak_22844_lociStitched	chr4(.):110198894-110200664	0.1962
1_MACS_peak_22845_lociStitched	chr4(.):110223121-110224189	0.0982
1_MACS_peak_22846_lociStitched	chr4(.):110309307-110312897	0.1937
1_MACS_peak_22847_lociStitched	chr4(.):110354112-110356076	0.1557
1_MACS_peak_22848_lociStitched	chr4(.):110480432-110482862	0.1645
1_MACS_peak_22849_lociStitched	chr4(.):110623003-110625189	0.2041
1_MACS_peak_22850_lociStitched	chr4(.):110650224-110652144	0.2099
1_MACS_peak_22851_lociStitched	chr4(.):110735923-110737649	0.1903
1_MACS_peak_22852_lociStitched	chr4(.):110911128-110912702	0.2295
2_MACS_peak_22853_lociStitched	chr4(.):110975564-110982235	0.1581
1_MACS_peak_22855_lociStitched	chr4(.):111116804-111120471	0.1775
1_MACS_peak_22856_lociStitched	chr4(.):111207712-111209556	0.1367
1_MACS_peak_22857_lociStitched	chr4(.):111408714-111409871	0.1515
1_MACS_peak_22858_lociStitched	chr4(.):111436455-111438083	0.2555
1_MACS_peak_22859_lociStitched	chr4(.):111984412-111986901	0.1349
1_MACS_peak_22860_lociStitched	chr4(.):112188984-112191197	0.124
1_MACS_peak_22861_lociStitched	chr4(.):112911790-112913560	0.1783
1_MACS_peak_22862_lociStitched	chr4(.):113040190-113041344	0.1079
1_MACS_peak_22863_lociStitched	chr4(.):113066517-113067990	0.1914
1_MACS_peak_22864_lociStitched	chr4(.):113151725-113154210	0.243
3_MACS_peak_22865_lociStitched	chr4(.):113199986-113210627	0.1476
1_MACS_peak_22868_lociStitched	chr4(.):113217561-113219314	0.1493
1_MACS_peak_22869_lociStitched	chr4(.):113233143-113234660	0.1348
1_MACS_peak_22870_lociStitched	chr4(.):113282106-113283188	0.0947
1_MACS_peak_22871_lociStitched	chr4(.):113436135-113437450	0.1013
1_MACS_peak_22872_lociStitched	chr4(.):113443728-113446460	0.2235
2_MACS_peak_22873_lociStitched	chr4(.):113557247-113565241	0.1556
1_MACS_peak_22875_lociStitched	chr4(.):113626722-113627938	0.122
1_MACS_peak_22876_lociStitched	chr4(.):113683413-113684291	0.1454
1_MACS_peak_22877_lociStitched	chr4(.):113738976-113740169	0.1128
1_MACS_peak_22878_lociStitched	chr4(.):113810739-113811686	0.1125
1_MACS_peak_22879_lociStitched	chr4(.):114067754-114069375	0.198
2_MACS_peak_22880_lociStitched	chr4(.):114274552-114277759	0.1125
1_MACS_peak_22882_lociStitched	chr4(.):114485175-114487176	0.1446
1_MACS_peak_22883_lociStitched	chr4(.):114557441-114559639	0.1487
1_MACS_peak_22884_lociStitched	chr4(.):114681350-114684786	0.1571
1_MACS_peak_22885_lociStitched	chr4(.):114745377-114747299	0.1918
1_MACS_peak_22886_lociStitched	chr4(.):114757648-114759944	0.1561
2_MACS_peak_22887_lociStitched	chr4(.):114790405-114797339	0.1068
1_MACS_peak_22889_lociStitched	chr4(.):114820122-114821550	0.1676
1_MACS_peak_22890_lociStitched	chr4(.):115029918-115030879	0.1276
2_MACS_peak_22891_lociStitched	chr4(.):115518956-115525575	0.1224
1_MACS_peak_22893_lociStitched	chr4(.):115612109-115613484	0.1357
1_MACS_peak_22894_lociStitched	chr4(.):116072670-116074322	0.1933
1_MACS_peak_22895_lociStitched	chr4(.):116213248-116214290	0.083
1_MACS_peak_22896_lociStitched	chr4(.):116937253-116938347	0.0809
1_MACS_peak_22897_lociStitched	chr4(.):117560082-117561036	0.1067
1_MACS_peak_22898_lociStitched	chr4(.):117713567-117714289	0.1067
1_MACS_peak_22899_lociStitched	chr4(.):118016318-118018538	0.1711
1_MACS_peak_22900_lociStitched	chr4(.):118255207-118256373	0.1425
1_MACS_peak_22901_lociStitched	chr4(.):118391686-118393126	0.1138
1_MACS_peak_22902_lociStitched	chr4(.):119198629-119201509	0.2255
1_MACS_peak_22903_lociStitched	chr4(.):119318434-119319496	0.1376
2_MACS_peak_22904_lociStitched	chr4(.):119504851-119513614	0.1476
1_MACS_peak_22906_lociStitched	chr4(.):119605839-119607326	0.2954
1_MACS_peak_22907_lociStitched	chr4(.):119680244-119682964	0.2238
1_MACS_peak_22908_lociStitched	chr4(.):119755870-119758366	0.2119
1_MACS_peak_22909_lociStitched	chr4(.):119771190-119772642	0.2013
1_MACS_peak_22910_lociStitched	chr4(.):119889000-119890159	0.2181
1_MACS_peak_22911_lociStitched	chr4(.):120059896-120062030	0.1731
1_MACS_peak_22912_lociStitched	chr4(.):120132502-120135645	0.1844
1_MACS_peak_22913_lociStitched	chr4(.):120205748-120206845	0.1767
1_MACS_peak_22914_lociStitched	chr4(.):120219957-120222801	0.1601
1_MACS_peak_22915_lociStitched	chr4(.):120375036-120377101	0.1514
1_MACS_peak_22916_lociStitched	chr4(.):120390765-120392349	0.1034
1_MACS_peak_22917_lociStitched	chr4(.):120547944-120550925	0.157
1_MACS_peak_22918_lociStitched	chr4(.):120574848-120575932	0.1079
1_MACS_peak_22919_lociStitched	chr4(.):120583476-120586400	0.1794
1_MACS_peak_22920_lociStitched	chr4(.):120609576-120611607	0.1498
1_MACS_peak_22921_lociStitched	chr4(.):120625928-120627503	0.1896
1_MACS_peak_22922_lociStitched	chr4(.):120702504-120705783	0.127
1_MACS_peak_22923_lociStitched	chr4(.):120986827-120989562	0.1998
1_MACS_peak_22924_lociStitched	chr4(.):121366450-121367621	0.1412
1_MACS_peak_22925_lociStitched	chr4(.):121602132-121602734	0.065
1_MACS_peak_22926_lociStitched	chr4(.):121638521-121643196	0.1773
1_MACS_peak_22927_lociStitched	chr4(.):121649974-121650993	0.1169
2_MACS_peak_22928_lociStitched	chr4(.):121668718-121675710	0.1648
2_MACS_peak_22930_lociStitched	chr4(.):121684085-121695822	0.1355
1_MACS_peak_22932_lociStitched	chr4(.):121774927-121779187	0.1609
1_MACS_peak_22933_lociStitched	chr4(.):121839912-121845201	0.1906
1_MACS_peak_22934_lociStitched	chr4(.):121990136-121994892	0.2172
1_MACS_peak_22935_lociStitched	chr4(.):122020448-122023138	0.1659
1_MACS_peak_22936_lociStitched	chr4(.):122034086-122036128	0.1739
2_MACS_peak_22937_lociStitched	chr4(.):122058517-122066813	0.1674
1_MACS_peak_22939_lociStitched	chr4(.):122077553-122078704	0.1404
1_MACS_peak_22940_lociStitched	chr4(.):122102821-122104185	0.1881
1_MACS_peak_22941_lociStitched	chr4(.):122110319-122111795	0.1327
1_MACS_peak_22942_lociStitched	chr4(.):122191246-122192686	0.0922
1_MACS_peak_22943_lociStitched	chr4(.):122227877-122229578	0.1843
1_MACS_peak_22944_lociStitched	chr4(.):122617076-122619094	0.1709
1_MACS_peak_22945_lociStitched	chr4(.):122721271-122723373	0.1697
1_MACS_peak_22946_lociStitched	chr4(.):122743396-122745947	0.1376
1_MACS_peak_22947_lociStitched	chr4(.):122790737-122792152	0.2409
1_MACS_peak_22948_lociStitched	chr4(.):122871230-122873574	0.1325
1_MACS_peak_22949_lociStitched	chr4(.):122898051-122900040	0.2401
1_MACS_peak_22950_lociStitched	chr4(.):123071657-123074582	0.1917
1_MACS_peak_22951_lociStitched	chr4(.):123133791-123134897	0.1687
1_MACS_peak_22952_lociStitched	chr4(.):123462845-123464916	0.1569
2_MACS_peak_22953_lociStitched	chr4(.):123499055-123506782	0.171
1_MACS_peak_22955_lociStitched	chr4(.):123537499-123539615	0.149
1_MACS_peak_22956_lociStitched	chr4(.):123558115-123561643	0.1696
1_MACS_peak_22957_lociStitched	chr4(.):123578751-123581169	0.1701
1_MACS_peak_22958_lociStitched	chr4(.):123653769-123654858	0.1949
1_MACS_peak_22959_lociStitched	chr4(.):123667008-123668725	0.1869
1_MACS_peak_22960_lociStitched	chr4(.):123747584-123750329	0.1674
1_MACS_peak_22961_lociStitched	chr4(.):123842992-123844936	0.1876
1_MACS_peak_22962_lociStitched	chr4(.):124284173-124285700	0.2248
1_MACS_peak_22963_lociStitched	chr4(.):124317481-124321615	0.2215
3_MACS_peak_22964_lociStitched	chr4(.):124330603-124340900	0.1529
1_MACS_peak_22967_lociStitched	chr4(.):124757789-124758986	0.181
1_MACS_peak_22968_lociStitched	chr4(.):124939553-124941793	0.1192
1_MACS_peak_22969_lociStitched	chr4(.):124981182-124982492	0.1189
1_MACS_peak_22970_lociStitched	chr4(.):125552776-125553675	0.1208
1_MACS_peak_22971_lociStitched	chr4(.):125562968-125565523	0.1992
1_MACS_peak_22972_lociStitched	chr4(.):125632526-125635100	0.1507
1_MACS_peak_22973_lociStitched	chr4(.):125775580-125776552	0.1264
1_MACS_peak_22974_lociStitched	chr4(.):125866117-125867498	0.1215
1_MACS_peak_22975_lociStitched	chr4(.):126235625-126237253	0.0641
1_MACS_peak_22976_lociStitched	chr4(.):126906086-126907997	0.11
1_MACS_peak_22977_lociStitched	chr4(.):127661642-127664325	0.1584
1_MACS_peak_22978_lociStitched	chr4(.):127791647-127793759	0.1959
1_MACS_peak_22979_lociStitched	chr4(.):127849149-127850022	0.0609
2_MACS_peak_22980_lociStitched	chr4(.):128668800-128676410	0.1369
2_MACS_peak_22982_lociStitched	chr4(.):128696304-128704712	0.1377
1_MACS_peak_22984_lociStitched	chr4(.):128801088-128803346	0.2148
1_MACS_peak_22985_lociStitched	chr4(.):128885196-128887727	0.2177
1_MACS_peak_22986_lociStitched	chr4(.):128981331-128984073	0.0919
1_MACS_peak_22987_lociStitched	chr4(.):129176268-129179046	0.198
1_MACS_peak_22988_lociStitched	chr4(.):129207636-129210274	0.1663
1_MACS_peak_22989_lociStitched	chr4(.):129314100-129315344	0.2359
1_MACS_peak_22990_lociStitched	chr4(.):129437960-129440238	0.1101
2_MACS_peak_22991_lociStitched	chr4(.):129473377-129481478	0.1621
2_MACS_peak_22993_lociStitched	chr4(.):129578715-129586195	0.1158
1_MACS_peak_22995_lociStitched	chr4(.):129595187-129598408	0.1653
3_MACS_peak_22996_lociStitched	chr4(.):129723774-129741385	0.1465
1_MACS_peak_22999_lociStitched	chr4(.):130013484-130015555	0.2608
1_MACS_peak_23000_lociStitched	chr4(.):130110616-130111612	0.0891
1_MACS_peak_23001_lociStitched	chr4(.):130184671-130186402	0.1634
2_MACS_peak_23002_lociStitched	chr4(.):130273067-130280824	0.107
1_MACS_peak_23004_lociStitched	chr4(.):130543677-130545143	0.1194
1_MACS_peak_23005_lociStitched	chr4(.):130659178-130660017	0.1436
1_MACS_peak_23006_lociStitched	chr4(.):130828590-130829944	0.1599
1_MACS_peak_23007_lociStitched	chr4(.):131154589-131155368	0.0837
1_MACS_peak_23008_lociStitched	chr4(.):131484421-131485506	0.1017
1_MACS_peak_23009_lociStitched	chr4(.):131493317-131496917	0.137
1_MACS_peak_23010_lociStitched	chr4(.):131506962-131508332	0.0829
1_MACS_peak_23011_lociStitched	chr4(.):131569054-131570655	0.0975
1_MACS_peak_23012_lociStitched	chr4(.):131735602-131737269	0.1292
1_MACS_peak_23013_lociStitched	chr4(.):132070533-132071349	0.1084
1_MACS_peak_23014_lociStitched	chr4(.):132371163-132372621	0.1424
1_MACS_peak_23015_lociStitched	chr4(.):132380531-132381857	0.1889
1_MACS_peak_23016_lociStitched	chr4(.):132468072-132469988	0.1239
1_MACS_peak_23017_lociStitched	chr4(.):132533913-132535919	0.1369
1_MACS_peak_23018_lociStitched	chr4(.):133045399-133046296	0.1327
1_MACS_peak_23019_lociStitched	chr4(.):133159361-133160247	0.0956
1_MACS_peak_23020_lociStitched	chr4(.):133186176-133189754	0.1425
1_MACS_peak_23021_lociStitched	chr4(.):133254189-133255681	0.1596
1_MACS_peak_23022_lociStitched	chr4(.):133919504-133922165	0.1291
1_MACS_peak_23023_lociStitched	chr4(.):134109419-134110563	0.1639
1_MACS_peak_23024_lociStitched	chr4(.):134662287-134664156	0.1579
1_MACS_peak_23025_lociStitched	chr4(.):134688493-134689573	0.0914
1_MACS_peak_23026_lociStitched	chr4(.):134881520-134882339	0.0907
1_MACS_peak_23027_lociStitched	chr4(.):134999038-135000214	0.1429
1_MACS_peak_23028_lociStitched	chr4(.):135660757-135662389	0.168
1_MACS_peak_23029_lociStitched	chr4(.):136065209-136066743	0.1653
1_MACS_peak_23030_lociStitched	chr4(.):136150345-136152150	0.1432
1_MACS_peak_23031_lociStitched	chr4(.):136396935-136397949	0.1464
1_MACS_peak_23032_lociStitched	chr4(.):136406028-136406751	0.0662
1_MACS_peak_23033_lociStitched	chr4(.):138045541-138046589	0.1609
1_MACS_peak_23034_lociStitched	chr4(.):138280126-138282025	0.123
1_MACS_peak_23035_lociStitched	chr4(.):138452587-138454916	0.1388
1_MACS_peak_23036_lociStitched	chr4(.):138567847-138568918	0.1529
1_MACS_peak_23037_lociStitched	chr4(.):139111376-139112674	0.1008
1_MACS_peak_23038_lociStitched	chr4(.):139162398-139164538	0.1904
1_MACS_peak_23039_lociStitched	chr4(.):139509222-139510786	0.1554
1_MACS_peak_23040_lociStitched	chr4(.):139530375-139531738	0.1697
1_MACS_peak_23041_lociStitched	chr4(.):139935930-139938101	0.2231
1_MACS_peak_23042_lociStitched	chr4(.):140003400-140006595	0.1899
1_MACS_peak_23043_lociStitched	chr4(.):140096702-140100311	0.1296
3_MACS_peak_23044_lociStitched	chr4(.):140120967-140136767	0.1313
2_MACS_peak_23047_lociStitched	chr4(.):140148175-140156165	0.1575
1_MACS_peak_23049_lociStitched	chr4(.):140162933-140166021	0.1849
1_MACS_peak_23050_lociStitched	chr4(.):140186910-140188830	0.2071
2_MACS_peak_23051_lociStitched	chr4(.):140215717-140224367	0.1942
1_MACS_peak_23053_lociStitched	chr4(.):140236217-140237118	0.1209
2_MACS_peak_23054_lociStitched	chr4(.):140373602-140378104	0.198
1_MACS_peak_23056_lociStitched	chr4(.):140475266-140479469	0.1582
1_MACS_peak_23057_lociStitched	chr4(.):140586319-140588001	0.2074
1_MACS_peak_23058_lociStitched	chr4(.):140871466-140873159	0.2194
3_MACS_peak_23059_lociStitched	chr4(.):141071144-141078542	0.1637
1_MACS_peak_23062_lociStitched	chr4(.):141173786-141174544	0.1022
1_MACS_peak_23063_lociStitched	chr4(.):141229009-141230918	0.1339
1_MACS_peak_23064_lociStitched	chr4(.):141293818-141295605	0.1993
1_MACS_peak_23065_lociStitched	chr4(.):141347506-141349573	0.2365
1_MACS_peak_23066_lociStitched	chr4(.):141444832-141446176	0.2388
1_MACS_peak_23067_lociStitched	chr4(.):141476919-141478976	0.1588
1_MACS_peak_23068_lociStitched	chr4(.):141587582-141589351	0.1922
1_MACS_peak_23069_lociStitched	chr4(.):141640831-141643064	0.2223
1_MACS_peak_23070_lociStitched	chr4(.):141662439-141667551	0.192
1_MACS_peak_23071_lociStitched	chr4(.):141676167-141678894	0.1523
1_MACS_peak_23072_lociStitched	chr4(.):141711054-141712928	0.1904
2_MACS_peak_23073_lociStitched	chr4(.):141721770-141730196	0.1204
2_MACS_peak_23075_lociStitched	chr4(.):141740759-141752287	0.1428
1_MACS_peak_23077_lociStitched	chr4(.):141783793-141785339	0.157
1_MACS_peak_23078_lociStitched	chr4(.):142053738-142055364	0.1509
1_MACS_peak_23079_lociStitched	chr4(.):142141383-142142905	0.1238
1_MACS_peak_23080_lociStitched	chr4(.):142253891-142254820	0.0955
1_MACS_peak_23081_lociStitched	chr4(.):142269110-142270390	0.1197
1_MACS_peak_23082_lociStitched	chr4(.):142535183-142537305	0.174
1_MACS_peak_23083_lociStitched	chr4(.):142556662-142559063	0.1862
1_MACS_peak_23084_lociStitched	chr4(.):142692559-142694163	0.0817
1_MACS_peak_23085_lociStitched	chr4(.):142897722-142899963	0.1953
1_MACS_peak_23086_lociStitched	chr4(.):143394601-143397498	0.1582
1_MACS_peak_23087_lociStitched	chr4(.):144104923-144108413	0.2015
1_MACS_peak_23088_lociStitched	chr4(.):144256516-144263408	0.1651
1_MACS_peak_23089_lociStitched	chr4(.):144272721-144283148	0.2263
1_MACS_peak_23090_lociStitched	chr4(.):144296267-144300689	0.1673
1_MACS_peak_23091_lociStitched	chr4(.):144323223-144327356	0.2274
2_MACS_peak_23092_lociStitched	chr4(.):144338539-144342890	0.1553
1_MACS_peak_23094_lociStitched	chr4(.):144433883-144436210	0.2271
1_MACS_peak_23095_lociStitched	chr4(.):144479865-144481421	0.199
1_MACS_peak_23096_lociStitched	chr4(.):144621730-144622969	0.0993
1_MACS_peak_23097_lociStitched	chr4(.):145555288-145557750	0.1511
1_MACS_peak_23098_lociStitched	chr4(.):145827040-145828749	0.2124
2_MACS_peak_23099_lociStitched	chr4(.):145886959-145892723	0.1454
1_MACS_peak_23101_lociStitched	chr4(.):146018438-146020533	0.2241
1_MACS_peak_23102_lociStitched	chr4(.):146098891-146104324	0.1756
1_MACS_peak_23103_lociStitched	chr4(.):146290269-146291172	0.0623
2_MACS_peak_23104_lociStitched	chr4(.):146402143-146410531	0.1687
1_MACS_peak_23106_lociStitched	chr4(.):146472514-146474926	0.1799
1_MACS_peak_23107_lociStitched	chr4(.):146539162-146541691	0.1734
1_MACS_peak_23108_lociStitched	chr4(.):146653501-146655147	0.0886
1_MACS_peak_23109_lociStitched	chr4(.):146691673-146696490	0.2473
1_MACS_peak_23110_lociStitched	chr4(.):146739687-146742620	0.2117
1_MACS_peak_23111_lociStitched	chr4(.):146749193-146752484	0.1444
1_MACS_peak_23112_lociStitched	chr4(.):146789735-146792417	0.1954
1_MACS_peak_23113_lociStitched	chr4(.):146802466-146803988	0.1429
1_MACS_peak_23114_lociStitched	chr4(.):146856219-146860613	0.1419
1_MACS_peak_23115_lociStitched	chr4(.):146943882-146945619	0.1711
4_MACS_peak_23116_lociStitched	chr4(.):146970646-146985744	0.1314
1_MACS_peak_23120_lociStitched	chr4(.):147018939-147021401	0.1906
1_MACS_peak_23121_lociStitched	chr4(.):147096238-147097981	0.1284
1_MACS_peak_23122_lociStitched	chr4(.):147189120-147192084	0.164
1_MACS_peak_23123_lociStitched	chr4(.):147254427-147255895	0.2062
1_MACS_peak_23124_lociStitched	chr4(.):147371250-147372681	0.1639
1_MACS_peak_23125_lociStitched	chr4(.):147379144-147380494	0.1415
1_MACS_peak_23126_lociStitched	chr4(.):147441938-147444496	0.199
1_MACS_peak_23127_lociStitched	chr4(.):147880861-147883051	0.192
1_MACS_peak_23128_lociStitched	chr4(.):147978138-147979347	0.1612
1_MACS_peak_23129_lociStitched	chr4(.):148062475-148063876	0.1388
1_MACS_peak_23130_lociStitched	chr4(.):148213094-148214856	0.1597
1_MACS_peak_23131_lociStitched	chr4(.):148538170-148539526	0.2602
1_MACS_peak_23132_lociStitched	chr4(.):148604266-148606256	0.2218
2_MACS_peak_23133_lociStitched	chr4(.):148651683-148657729	0.1486
1_MACS_peak_23135_lociStitched	chr4(.):148700856-148702470	0.2435
1_MACS_peak_23136_lociStitched	chr4(.):149137317-149139180	0.2111
1_MACS_peak_23137_lociStitched	chr4(.):149362665-149367176	0.0985
1_MACS_peak_23138_lociStitched	chr4(.):149755691-149756781	0.1099
1_MACS_peak_23139_lociStitched	chr4(.):150023339-150025522	0.1663
1_MACS_peak_23140_lociStitched	chr4(.):150096633-150097986	0.0987
1_MACS_peak_23141_lociStitched	chr4(.):150262029-150263323	0.0794
1_MACS_peak_23142_lociStitched	chr4(.):150596395-150598143	0.1367
1_MACS_peak_23143_lociStitched	chr4(.):150914062-150915446	0.2048
1_MACS_peak_23144_lociStitched	chr4(.):150998711-151001038	0.0878
1_MACS_peak_23145_lociStitched	chr4(.):151047053-151049367	0.1587
1_MACS_peak_23146_lociStitched	chr4(.):151246286-151248334	0.1762
1_MACS_peak_23147_lociStitched	chr4(.):151935365-151938115	0.2252
1_MACS_peak_23148_lociStitched	chr4(.):152019905-152021994	0.2166
1_MACS_peak_23149_lociStitched	chr4(.):152224707-152226887	0.162
1_MACS_peak_23150_lociStitched	chr4(.):152328308-152330150	0.2067
1_MACS_peak_23151_lociStitched	chr4(.):152681465-152683053	0.2358
1_MACS_peak_23152_lociStitched	chr4(.):152719299-152721179	0.1463
1_MACS_peak_23153_lociStitched	chr4(.):152934679-152936696	0.155
1_MACS_peak_23154_lociStitched	chr4(.):153000454-153001536	0.0984
1_MACS_peak_23155_lociStitched	chr4(.):153110465-153111469	0.1169
1_MACS_peak_23156_lociStitched	chr4(.):153383330-153384054	0.129
1_MACS_peak_23157_lociStitched	chr4(.):153430698-153432662	0.1935
2_MACS_peak_23158_lociStitched	chr4(.):153451591-153458755	0.1613
2_MACS_peak_23160_lociStitched	chr4(.):153472702-153478728	0.1947
1_MACS_peak_23162_lociStitched	chr4(.):153505354-153507637	0.2027
2_MACS_peak_23163_lociStitched	chr4(.):153556887-153567101	0.1452
1_MACS_peak_23165_lociStitched	chr4(.):153580151-153588124	0.172
1_MACS_peak_23166_lociStitched	chr4(.):153599733-153601928	0.1788
1_MACS_peak_23167_lociStitched	chr4(.):153617488-153619779	0.2317
1_MACS_peak_23168_lociStitched	chr4(.):153629833-153631661	0.2123
1_MACS_peak_23169_lociStitched	chr4(.):153699551-153702008	0.2615
1_MACS_peak_23170_lociStitched	chr4(.):153770578-153772746	0.1801
1_MACS_peak_23171_lociStitched	chr4(.):153856168-153859534	0.1449
1_MACS_peak_23172_lociStitched	chr4(.):154010312-154012883	0.1749
1_MACS_peak_23173_lociStitched	chr4(.):154036119-154038209	0.2405
1_MACS_peak_23174_lociStitched	chr4(.):154143076-154145010	0.1761
1_MACS_peak_23175_lociStitched	chr4(.):154169596-154171564	0.2044
1_MACS_peak_23176_lociStitched	chr4(.):154264977-154267465	0.1835
1_MACS_peak_23177_lociStitched	chr4(.):154354227-154355258	0.1488
