GENE_ID	locusLine	bin_1_U266.jin.bam
NM_004926	chr14(.):69249374-69264785	1.5432
NM_001130005	chr14(.):69335839-69451083	0.2516
NM_006029	chr14(.):74173485-74186128	0.5129
NM_005252	chr14(.):75740480-75753937	1.9264
NM_005065	chr14(.):81934238-82005205	0.9071
NR_036500	chr14(.):89878697-89891137	1.4432
NM_016150	chr14(.):94395512-94428767	0.9944
NR_024182	chr14(.):94458615-94478898	0.4231
NR_024183	chr14(.):94458641-94483041	0.3853
NM_138344	chr14(.):94380257-94400944	0.0581
NM_152592	chr14(.):95878830-95947173	0.0538
NR_003002	chr14(.):95994691-96004966	0.8223
NR_001459	chr14(.):95994248-96006209	0.7199
NM_016417	chr14(.):95996322-96016055	0.4571
NM_001098725	chr14(.):96171303-96185533	0.0444
NM_004918	chr14(.):96147762-96163967	0.0778
NR_028288	chr14(.):96112514-96144789	0.5521
NR_033943	chr14(.):98093983-98157995	0.1068
NM_213645	chr14(.):100795124-100847680	0.174
NM_004184	chr14(.):100795124-100846927	0.176
NM_006291	chr14(.):103587663-103608776	0.1649
NM_001077594	chr14(.):103561480-103581894	1.5188
NR_002964	chr14(.):103799185-103809311	2.8676
NM_025268	chr14(.):105987952-106001539	0.1436
NM_020759	chr15(.):42862856-43018196	0.236
NM_006578	chr15(.):52408122-52477162	0.9865
NM_016194	chr15(.):52408122-52488565	0.8603
NM_002943	chr15(.):60775482-60924729	1.8475
NM_134262	chr15(.):60775482-60889707	2.3934
NM_134261	chr15(.):60775482-61526502	0.4162
NM_002499	chr15(.):73339824-73602547	0.186
NR_031680	chr15(.):69111302-69494862	0.0977
NM_152597	chr15(.):39887231-40080039	0.2347
NM_138356	chr15(.):45454411-45498373	0.7721
NM_007347	chr15(.):51195945-51303097	0.2618
NM_031226	chr15(.):51495253-51635795	0.2391
NM_015263	chr15(.):51734920-51919967	0.1905
NM_181789	chr15(.):51628712-51705209	0.4865
NM_000259	chr15(.):52594479-52826247	0.4069
NM_001198784	chr15(.):55695722-55715910	0.9681
NM_014326	chr15(.):64194234-64343521	0.1045
NM_015042	chr15(.):64786618-64983266	0.3961
NM_025201	chr15(.):65129081-65165201	0.5143
NM_002755	chr15(.):66674210-66788882	0.2713
NM_145160	chr15(.):67830020-68104452	0.2305
NM_006305	chr15(.):69065874-69118261	0.8056
NM_020908	chr15(.):70335542-70395256	0.6798
NM_001012642	chr15(.):72447146-72495136	0.098
NM_003612	chr15(.):74696629-74731299	0.1772
NM_001146030	chr15(.):74696629-74731001	0.1781
NM_172217	chr15(.):81512639-81610104	0.2594
NM_001172128	chr15(.):81484218-81610104	0.2129
NM_173454	chr15(.):85520204-85687372	0.2955
NM_007011	chr15(.):89626380-89750591	0.4923
NM_001145044	chr15(.):92391937-92720665	0.1868
NM_013272	chr15(.):92391937-92714137	0.1894
NM_001042572	chr15(.):93438550-93497463	1.0123
NM_001271	chr15(.):93438550-93576237	0.474
NM_000875	chr15(.):99187760-99512759	0.4263
NM_000693	chr15(.):101415008-101461830	0.4226
NM_024652	chr15(.):101454459-101615317	0.3358
NM_015995	chr15(.):31614082-31675102	0.5876
NM_207444	chr15(.):38983798-38997239	0.1474
NM_003246	chr15(.):39868279-39894668	0.1474
NM_001003942	chr15(.):40375091-40403287	1.2294
NM_033503	chr15(.):40375091-40403639	1.2203
NM_001003940	chr15(.):40375091-40406075	1.1664
NM_001160227	chr15(.):44849893-44960876	0.2261
NM_001145112	chr15(.):44952929-44974086	0.8775
NM_182985	chr15(.):45023559-45065025	0.2091
NM_004048	chr15(.):44998684-45015357	2.1381
NM_004212	chr15(.):45539427-45573132	0.2154
NM_197955	chr15(.):45717762-45730647	0.1417
NR_030599	chr15(.):45720247-45730327	0.1591
NM_138792	chr15(.):52225221-52268958	0.2635
NM_002748	chr15(.):52306410-52363462	0.4836
NM_020396	chr15(.):52396821-52409972	0.3017
NM_004748	chr15(.):55642437-55705542	0.3739
NM_020739	chr15(.):55642437-55705574	0.3738
NR_030358	chr15(.):55660137-55670232	0.0588
NM_003099	chr15(.):64383176-64441433	0.3709
NM_032231	chr15(.):64359760-64391207	0.6823
NM_002537	chr15(.):64974772-65000462	0.3128
NM_025049	chr15(.):65102832-65122838	0.3567
NM_182703	chr15(.):65199100-65256041	0.3403
NR_004388	chr15(.):66634543-66644680	0.0625
NM_017858	chr15(.):66624007-66654054	0.3639
NM_001143936	chr15(.):67808521-67824641	1.4784
NR_026808	chr15(.):69091159-69104440	0.1014
NR_036197	chr15(.):69089188-69099264	0.106
NM_213725	chr15(.):69740158-69752884	1.4352
NR_030714	chr15(.):70366710-70376807	0.1348
NM_182470	chr15(.):72486369-72528684	0.7164
NM_020214	chr15(.):72528521-72568628	0.4554
NM_031284	chr15(.):73038707-73081126	0.7346
NM_000781	chr15(.):74625102-74665081	0.061
NM_001099773	chr15(.):74625102-74663553	0.0615
NM_001127190	chr15(.):75069424-75100539	0.8037
NM_000761	chr15(.):75036183-75053941	0.0642
NM_021819	chr15(.):75100193-75123099	0.2719
NM_001030005	chr15(.):75113950-75129136	0.187
NM_021823	chr15(.):75310926-75348067	1.3638
NM_138967	chr15(.):75282875-75318836	0.3007
NM_015477	chr15(.):75656719-75748926	0.439
NM_001145358	chr15(.):75656719-75749087	0.4393
NM_001145357	chr15(.):75656719-75753124	0.4264
NM_004513	chr15(.):81584253-81610104	0.7273
NM_181900	chr15(.):81600006-81621524	0.2958
NM_022767	chr15(.):89159526-89180512	1.8126
NR_029606	chr15(.):89150055-89160165	0.1072
NM_002201	chr15(.):89177038-89203879	1.7232
NR_031590	chr15(.):89146337-89156428	0.0635
NM_001143785	chr15(.):91422664-91444006	0.1098
NM_002569	chr15(.):91406884-91431687	0.2531
NM_001143784	chr15(.):91423275-91444006	0.1105
NM_006122	chr15(.):91442419-91470815	0.609
NM_002005	chr15(.):91422687-91444006	0.1098
NR_021493	chr15(.):93106047-93120493	0.1252
NR_033769	chr15(.):93333713-93345338	0.3253
NR_036136	chr15(.):93442628-93452705	4.6236
NR_037600	chr15(.):93421072-93446977	2.1066
NR_037602	chr15(.):93421525-93446977	2.1406
NM_001102612	chr15(.):99506458-99553885	0.1117
NM_014918	chr15(.):101710927-101797137	0.5122
NM_003470	chr16(.):8980950-9062341	0.3434
NM_015226	chr16(.):11033344-11281046	0.2138
NM_015914	chr16(.):11767942-11841648	0.5464
NM_004862	chr16(.):11636577-11685229	0.588
NM_001136472	chr16(.):11636577-11685806	0.5819
NR_024320	chr16(.):11636577-11686322	0.5766
NM_022166	chr16(.):17191180-17569738	0.239
NM_000336	chr16(.):23308590-23397620	0.5517
NM_000078	chr16(.):56990834-57022756	0.3389
NM_018052	chr16(.):70716341-70840061	0.4868
NM_032268	chr16(.):75027914-75149892	0.7025
NM_002661	chr16(.):81807929-81996899	0.735
NM_014015	chr16(.):11017747-11041257	0.2279
NM_003498	chr16(.):11757288-11778015	0.4792
NM_001130007	chr16(.):11956984-12015519	0.2894
NM_001130006	chr16(.):11956984-12014825	0.2909
NM_001192	chr16(.):12053963-12066925	2.4721
NM_032167	chr16(.):12065601-12152141	0.1475
NR_029854	chr16(.):14398141-14408228	0.3342
NR_030177	chr16(.):14392823-14402906	0.8523
NM_001193333	chr16(.):30189730-30205396	1.0544
NR_034106	chr16(.):54947777-54967690	0.6961
NM_005853	chr16(.):54960110-54973395	0.971
NR_034105	chr16(.):54947777-54968079	0.6827
NM_001126108	chr16(.):56894118-56954762	0.9049
NM_001010989	chr16(.):56960747-56982793	1.8202
NR_029680	chr16(.):56887429-56897513	1.3978
NM_032206	chr16(.):57018409-57122436	0.4018
NM_001172643	chr16(.):66536905-66589194	0.9002
NM_001172644	chr16(.):66536905-66589315	0.8987
NM_052999	chr16(.):66595349-66618038	0.0585
NM_181641	chr16(.):66581471-66604971	0.7698
NM_181271	chr16(.):66595293-66618038	0.0584
NM_001199317	chr16(.):66608350-66627177	0.0703
NM_001040138	chr16(.):66581465-66605154	0.7637
NM_024712	chr16(.):67228027-67242927	0.0564
NR_029887	chr16(.):67231223-67241298	0.0455
NM_001129727	chr16(.):67307075-67328403	0.2657
NM_001129729	chr16(.):67308488-67328403	0.2768
NM_004594	chr16(.):67277854-67311094	0.3616
NM_014187	chr16(.):67256015-67268182	0.3623
NM_001129728	chr16(.):67308049-67328403	0.2737
NM_015432	chr16(.):67306412-67328403	0.2612
NM_013241	chr16(.):67258291-67286425	0.5322
NM_012163	chr16(.):67236041-67265721	0.1852
NM_001004055	chr16(.):67236041-67265901	0.1841
NM_001129731	chr16(.):67308491-67328403	0.2768
NM_138383	chr16(.):70690106-70724954	0.1132
NR_034083	chr16(.):70783962-70812154	0.0958
NM_194436	chr16(.):75140757-75155670	1.4546
NM_153688	chr16(.):75177420-75211132	0.1365
NM_001184854	chr16(.):87736417-87804598	0.2433
NM_001142864	chr16(.):88776745-88856372	0.1507
NM_030928	chr16(.):88865185-88880666	0.5745
NM_000485	chr16(.):88870876-88883342	0.5023
NM_017575	chr17(.):1958132-2212069	0.207
NM_001170957	chr17(.):1958132-2211813	0.2072
NM_020889	chr17(.):27234161-27283508	0.5421
NM_001033561	chr17(.):27227270-27283508	0.5319
NM_003204	chr17(.):46120685-46143907	1.9656
NM_138962	chr17(.):55328930-55762299	0.4942
NM_170721	chr17(.):55329373-55715544	0.5379
NM_022066	chr17(.):74380612-74454288	0.1292
NM_203506	chr17(.):73309156-73406790	0.3598
NM_002086	chr17(.):73309156-73406789	0.3598
NM_153357	chr17(.):6939948-6952242	0.1108
NM_017748	chr17(.):36952445-36986589	0.5602
NM_183232	chr17(.):37916198-38025441	0.5397
NM_001130020	chr17(.):40605861-40679597	0.1895
NM_003954	chr17(.):43335487-43399414	0.4511
NM_001193466	chr17(.):44102281-44275166	0.2339
NM_015443	chr17(.):44102281-44275272	0.234
NM_001193465	chr17(.):44102281-44307740	0.2088
NM_030802	chr17(.):47782686-47846518	1.3662
NM_001130528	chr17(.):49034534-49203226	0.2575
NM_017763	chr17(.):56426037-56499931	0.3657
NM_030938	chr17(.):57779862-57922952	0.6126
NM_001433	chr17(.):62115389-62212502	0.8905
NM_181671	chr17(.):65368923-65694647	0.2887
NM_017983	chr17(.):66412421-66458653	0.6604
NM_014960	chr17(.):66250322-66422000	0.2629
NR_036520	chr17(.):73262379-73274976	0.771
NM_001126122	chr17(.):73264060-73290530	0.8219
NM_052916	chr17(.):74133533-74241390	0.427
NM_006456	chr17(.):74556460-74587145	0.1363
NM_024419	chr17(.):76369734-76425639	0.1258
NM_025090	chr17(.):76787964-76841969	0.4761
NM_017456	chr17(.):76665129-76783376	0.7195
NM_004514	chr17(.):80472593-80567483	0.2077
NM_001004333	chr17(.):6910797-6922851	1.0652
NM_001142799	chr17(.):6913072-6925839	1.0938
NM_201566	chr17(.):6934393-6948440	0.2272
NR_029712	chr17(.):6915933-6926020	1.2069
NM_181844	chr17(.):6921368-6937961	0.1567
NM_000697	chr17(.):6894383-6919055	0.4345
NR_030178	chr17(.):6916229-6926341	1.1442
NM_021628	chr17(.):7994217-8026860	0.1289
NM_002616	chr17(.):8038787-8060753	0.9126
NM_032580	chr17(.):8018907-8032410	0.3672
NM_001165960	chr17(.):7994217-8027234	0.134
NM_032354	chr17(.):8071296-8084714	0.2759
NM_017622	chr17(.):8086650-8098564	0.634
NM_014232	chr17(.):8057464-8071293	1.2265
NR_037447	chr17(.):8085492-8095577	0.6277
NM_012452	chr17(.):16837397-16880402	0.6931
NM_001102664	chr17(.):19135689-19245028	0.2076
NR_031591	chr17(.):19242818-19252887	0.0631
NM_152914	chr17(.):21137183-21161578	0.0464
NM_145109	chr17(.):21182967-21223551	0.2522
NM_002756	chr17(.):21186347-21223551	0.2666
NM_144683	chr17(.):27219798-27235089	0.519
NM_078471	chr17(.):27395527-27512407	0.2107
NM_002981	chr17(.):32682398-32695252	1.0029
NM_005408	chr17(.):32678470-32690629	0.4097
NM_005623	chr17(.):32641065-32653421	0.0585
NM_002983	chr17(.):34410602-34422506	3.3727
NM_002988	chr17(.):34386642-34403841	0.2699
NM_002984	chr17(.):34426219-34438014	0.7054
NM_021006	chr17(.):34517267-34529156	1.3266
NM_001001418	chr17(.):34576084-34597027	0.0908
NM_001001435	chr17(.):34533467-34545274	0.5295
NM_001001437	chr17(.):34517267-34529147	1.3272
NM_001001417	chr17(.):34488060-34508988	0.1129
NM_021006	chr17(.):34618841-34630730	0.9982
NM_001001437	chr17(.):34618841-34630721	0.9987
NM_001001435	chr17(.):34635033-34646840	0.4138
NM_001001418	chr17(.):34741118-34813091	0.0848
NM_001130677	chr17(.):36822958-36836187	0.3883
NM_005937	chr17(.):36856872-36891056	1.136
NM_007144	chr17(.):36885149-36909558	0.6273
NM_002795	chr17(.):36904001-36925478	0.5957
NM_001136498	chr17(.):36881509-36896858	0.2141
NM_001080465	chr17(.):36986340-37002642	0.1291
NR_002576	chr17(.):37004115-37014248	0.9269
NM_006148	chr17(.):37021111-37083023	0.2439
NM_000978	chr17(.):37001320-37015053	0.6981
NM_005310	chr17(.):37889186-37908538	0.1231
NM_001030002	chr17(.):37889589-37908538	0.125
NM_032339	chr17(.):37880408-37891788	0.465
NM_021724	chr17(.):38244036-38261973	1.6464
NM_001190919	chr17(.):38213445-38255120	0.3787
NM_001190918	chr17(.):38214067-38255120	0.3835
NM_014815	chr17(.):38170349-38215889	0.1107
NM_007359	chr17(.):38291506-38333431	0.3848
NM_001012241	chr17(.):38273789-38298045	0.856
NM_001145301	chr17(.):38469472-38518895	0.4212
NM_152219	chr17(.):38511904-38525945	0.0713
NM_000964	chr17(.):38460422-38518895	0.4225
NM_001024809	chr17(.):38493270-38518895	0.1555
NM_001254	chr17(.):38439145-38464413	0.2666
NM_012232	chr17(.):40549466-40580338	0.0814
NM_024927	chr17(.):40814932-40834048	1.2352
NM_016437	chr17(.):40806265-40824024	0.443
NM_003632	chr17(.):40829631-40857011	0.6428
NM_016602	chr17(.):40826419-40838845	1.8409
NM_152343	chr17(.):43326759-43344479	0.0799
NM_005892	chr17(.):43294291-43329683	2.5436
NR_024434	chr17(.):43320302-43350997	0.316
NR_024435	chr17(.):43334557-43350997	0.0682
NR_034172	chr17(.):44265938-44279089	1.2625
NR_029687	chr17(.):46109526-46119613	0.1579
NM_016429	chr17(.):46098532-46120152	0.2323
NM_152244	chr17(.):46179919-46205105	0.3423
NM_013323	chr17(.):46179946-46205105	0.3427
NM_006807	chr17(.):46142413-46183560	0.3028
NM_001127228	chr17(.):46142413-46183883	0.3013
NM_014897	chr17(.):47361567-47444835	0.5355
NM_001145365	chr17(.):47361567-47444476	0.5373
NM_002634	chr17(.):47476419-47497242	0.1814
NM_005827	chr17(.):47773689-47790282	0.6323
NM_001199155	chr17(.):47860980-47911458	0.3934
NM_032595	chr17(.):48206100-48232877	0.8161
NM_174920	chr17(.):48185034-48212167	0.1353
NM_000023	chr17(.):48238365-48258293	1.4592
NM_000088	chr17(.):48256456-48284000	0.9631
NR_024193	chr17(.):48243788-48254837	1.7251
NM_175575	chr17(.):48907604-48924709	0.2054
NM_005749	chr17(.):48934586-48946413	2.8089
NM_001198682	chr17(.):49238632-49254105	0.8731
NM_001018137	chr17(.):49237795-49254105	0.8306
NM_001018138	chr17(.):49239082-49254105	0.8969
NM_000269	chr17(.):49225919-49244450	1.1683
NM_001018139	chr17(.):49238861-49254105	0.8862
NM_001018136	chr17(.):49225896-49254105	0.9041
NM_000250	chr17(.):56342216-56363296	0.0997
NM_004758	chr17(.):56373593-56411152	1.16
NM_003168	chr17(.):56417538-56434563	1.8926
NR_029683	chr17(.):56403592-56413679	5.7277
NM_004859	chr17(.):57692049-57779317	0.4786
NR_029493	chr17(.):57913626-57923698	2.5011
NM_001193613	chr17(.):57931840-57975306	0.3218
NM_003161	chr17(.):57965442-58032786	0.2133
NR_004380	chr17(.):62218437-62228517	1.4669
NR_002995	chr17(.):62218698-62228831	1.5783
NR_026903	chr17(.):62957667-62976703	1.4511
NM_015462	chr17(.):65709060-65745266	0.2118
NR_027283	chr17(.):66189800-66201443	0.2908
NM_016627	chr17(.):66239144-66258305	1.2526
NR_030365	chr17(.):66415591-66425689	0.0397
NM_002734	chr17(.):66503542-66533910	0.4893
NM_212471	chr17(.):66503109-66533910	0.4842
NR_027146	chr17(.):71740408-71829676	0.3135
NM_014001	chr17(.):73227693-73262707	0.4711
NM_015971	chr17(.):73252748-73267457	1.1722
NM_001172703	chr17(.):73227693-73263444	0.4614
NM_020679	chr17(.):73257309-73272303	1.319
NM_001142643	chr17(.):73491341-73510958	0.0605
NM_014738	chr17(.):73447663-73501533	0.7535
NR_037449	chr17(.):73397149-73407243	0.6688
NM_032134	chr17(.):74265129-74308761	0.2025
NM_182565	chr17(.):74256285-74272379	2.3927
NR_004397	chr17(.):74549873-74559951	1.3137
NR_004396	chr17(.):74552189-74562275	1.3207
NM_024599	chr17(.):74461974-74502509	0.8066
NR_004395	chr17(.):74552714-74562788	1.317
NM_134268	chr17(.):74518439-74538782	0.1101
NM_001166579	chr17(.):74444432-74471199	0.1428
NM_001088	chr17(.):74458629-74471199	0.0942
NM_001005498	chr17(.):74461974-74488991	0.7761
NM_001077620	chr17(.):74531120-74546458	0.1048
NR_033357	chr17(.):74518667-74546458	0.1002
NM_024311	chr17(.):74728782-74780338	0.6102
NM_001143998	chr17(.):75132004-75218181	1.0004
NM_001144001	chr17(.):75176294-75218181	0.6827
NM_001145529	chr17(.):76222390-76242068	0.0924
NR_002219	chr17(.):76205320-76225783	0.1541
NM_003955	chr17(.):76347858-76361158	3.0572
NM_003255	chr17(.):76844058-76926472	0.6823
NM_003655	chr17(.):77801954-77818213	1.1915
NM_020649	chr17(.):77763175-77775915	0.4728
NM_207459	chr17(.):80312122-80326652	1.2828
NM_006137	chr17(.):80267745-80280480	0.1641
NM_018949	chr17(.):80327200-80338370	0.6818
NM_003004	chr17(.):80273899-80296921	0.2126
NM_001100407	chr17(.):80395462-80413707	1.1086
NM_001193655	chr17(.):80395462-80412602	1.1613
NM_001038618	chr17(.):80411059-80451143	0.4813
NM_001083608	chr17(.):80411539-80451143	0.4845
NM_005215	chr18(.):49861541-51067273	0.1067
NM_001142397	chr18(.):46060426-46394586	0.2371
NM_000633	chr18(.):60785578-60991613	0.7795
NM_001083625	chr18(.):9131757-9290206	0.1925
NM_022068	chr18(.):10665243-11153761	0.2858
NM_001025088	chr18(.):34818007-35151000	0.4177
NM_001130110	chr18(.):42255137-42462379	0.4547
NM_015559	chr18(.):42255862-42653475	0.3205
NM_003199	chr18(.):52884561-53260860	0.1287
NM_001144967	chr18(.):55706618-56073772	0.3107
NM_001144969	chr18(.):55811564-56073772	0.0843
NM_001144964	chr18(.):55709457-56073772	0.3124
NM_006785	chr18(.):56333617-56422370	0.1061
NM_052947	chr18(.):56143481-56301189	0.177
NM_032649	chr18(.):72196691-72257261	1.2969
NM_021074	chr18(.):9097627-9139343	0.6501
NM_001100619	chr18(.):20710726-20845434	1.2453
NR_023359	chr18(.):20709527-20845434	1.2358
NM_138375	chr18(.):20730788-20845434	1.2177
NM_015845	chr18(.):47790215-47813144	0.5173
NM_001101654	chr18(.):47803712-47819692	0.4905
NM_145020	chr18(.):47748562-47797865	0.1851
NR_002970	chr18(.):51743653-51753782	0.7749
NM_015832	chr18(.):51724046-51756158	0.4753
NM_007195	chr18(.):51790848-51829604	1.1556
NM_004852	chr18(.):55097916-55163530	0.22
NM_021127	chr18(.):57562191-57576538	0.6009
NM_001168499	chr18(.):72161822-72195689	1.3003
NM_018235	chr18(.):72158499-72195689	1.1965
NM_001044369	chr18(.):72097962-72129503	0.0502
NM_003331	chr19(.):10456203-10496248	0.2985
NM_001079881	chr19(.):47172572-47225384	0.324
NM_001079882	chr19(.):47172572-47222577	0.3315
NM_194460	chr19(.):642525-668233	1.1083
NM_052847	chr19(.):2506217-2707746	0.6027
NM_000064	chr19(.):6672845-6725662	0.1413
NM_005428	chr19(.):6767721-6862371	0.3783
NM_001128848	chr19(.):11089827-11177958	0.129
NM_001128849	chr19(.):11066807-11177958	0.2467
NM_001128844	chr19(.):11066597-11177958	0.2466
NM_020714	chr19(.):12681919-12726623	0.7129
NM_014975	chr19(.):12944258-12990766	0.3214
NM_052876	chr19(.):13224108-13256959	0.2267
NM_032855	chr19(.):16239837-16274377	0.5673
NM_021235	chr19(.):16467407-16587762	0.4141
NM_006387	chr19(.):16623699-16658263	0.2832
NM_000215	chr19(.):17930592-17963841	0.4174
NM_001492	chr19(.):18974360-19011953	0.0503
NM_032816	chr19(.):33364903-33467869	0.188
NM_004924	chr19(.):39133326-39226170	0.5331
NM_001398	chr19(.):39301061-39327497	0.2172
NM_001001563	chr19(.):39966051-39986528	0.4008
NM_007040	chr19(.):41765119-41818811	1.2968
NM_144732	chr19(.):41763390-41818811	1.2606
NM_001410	chr19(.):42824760-42887921	0.0928
NM_133444	chr19(.):42719491-42737353	0.7295
NM_002698	chr19(.):42587665-42641630	0.876
NR_004401	chr19(.):49136295-49190502	0.5279
NM_006184	chr19(.):49398306-49431540	0.1549
NM_134444	chr19(.):56342943-56398220	0.1999
NM_006635	chr19(.):57786852-57810436	0.9094
NM_005035	chr19(.):612222-638568	0.1824
NM_020637	chr19(.):634925-648604	0.0751
NM_214710	chr19(.):680545-700461	0.2148
NM_002579	chr19(.):703952-753330	0.1106
NM_005860	chr19(.):671388-688392	0.4472
NM_001136139	chr19(.):1604291-1655286	0.578
NM_003200	chr19(.):1604291-1657326	0.5636
NM_006830	chr19(.):1592153-1610483	0.7521
NM_004152	chr19(.):2264519-2278487	1.5964
NM_018049	chr19(.):2228154-2241328	1.5767
NM_000479	chr19(.):2244112-2257072	1.0586
NM_198532	chr19(.):2269630-2287181	1.1329
NR_031596	chr19(.):2229060-2239148	1.9732
NM_007165	chr19(.):2231815-2253678	0.9947
NM_144616	chr19(.):2247249-2261422	1.6632
NM_001101391	chr19(.):2284773-2313156	0.1343
NR_036207	chr19(.):2245637-2255717	0.2748
NM_213568	chr19(.):2729523-2745074	0.2333
NM_145173	chr19(.):2709564-2726390	0.1724
NM_001102651	chr19(.):2814871-2841733	0.6895
NM_003249	chr19(.):2780505-2818599	0.7091
NM_003021	chr19(.):2749711-2788354	0.7649
NM_015897	chr19(.):4002748-4043067	0.1752
NR_002602	chr19(.):3977504-3987570	1.8077
NM_001961	chr19(.):3971053-3990461	1.6571
NM_001348	chr19(.):3953451-3974826	0.2129
NR_030367	chr19(.):3956411-3966510	0.0551
NM_003811	chr19(.):6526009-6540939	1.418
NM_001252	chr19(.):6580849-6596163	3.8034
NM_004240	chr19(.):6734706-6756529	1.0429
NM_020171	chr19(.):6724924-6742304	1.2359
NM_001080452	chr19(.):6724924-6742633	1.2141
NM_005490	chr19(.):6747172-6772523	0.361
NM_001379	chr19(.):10239021-10310755	0.3921
NM_004230	chr19(.):10327108-10346948	2.566
NR_036206	chr19(.):10336088-10346161	1.4919
NM_001544	chr19(.):10392649-10404198	0.6615
NM_015956	chr19(.):10357639-10375721	0.8679
NM_003259	chr19(.):10395654-10412454	0.5172
NM_000201	chr19(.):10376516-10402291	0.9435
NM_007065	chr19(.):10496808-10519271	0.8313
NM_001111307	chr19(.):10526332-10585307	0.6967
NM_001111309	chr19(.):10538110-10585307	0.2734
NM_001111308	chr19(.):10536520-10585307	0.3298
NR_031592	chr19(.):10509133-10519214	1.4206
NM_006202	chr19(.):10558632-10585307	0.2065
NM_024029	chr19(.):11028443-11044357	0.2972
NM_138358	chr19(.):11034423-11045916	0.3853
NM_001195800	chr19(.):11195037-11249505	0.3576
NM_001930	chr19(.):12781533-12797677	0.6509
NM_000528	chr19(.):12752321-12782591	0.6355
NM_153358	chr19(.):12716731-12745676	1.022
NR_002751	chr19(.):12812262-12822332	0.0495
NM_016145	chr19(.):12773880-12785465	1.5498
NM_032301	chr19(.):12794729-12812455	0.434
NM_001099737	chr19(.):12772617-12791646	1.0077
NM_032332	chr19(.):12775516-12791646	1.1632
NM_001080997	chr19(.):12931296-12946207	0.1231
NM_013312	chr19(.):12868816-12891434	0.5817
NM_181738	chr19(.):12906426-12917694	0.5366
NM_017682	chr19(.):12858406-12874271	0.1186
NM_002229	chr19(.):12897309-12909125	4.5614
NM_031429	chr19(.):12931295-12951230	0.477
NM_006397	chr19(.):12912427-12929462	0.3135
NM_017722	chr19(.):13210713-13232463	0.2957
NM_001136035	chr19(.):13210713-13232563	0.295
NM_005583	chr19(.):13204843-13218974	0.1069
NM_003765	chr19(.):13250223-13265987	2.2112
NM_004907	chr19(.):13256281-13270718	2.5456
NM_023072	chr19(.):13901273-13948044	0.2122
NR_029613	chr19(.):13980512-13990622	0.0851
NR_036515	chr19(.):13940329-13952103	1.5165
NM_001098622	chr19(.):13982949-13996571	0.4736
NR_030179	chr19(.):13980688-13990825	0.0876
NR_029497	chr19(.):13942100-13952173	1.7736
NR_029495	chr19(.):13942400-13952473	1.7911
NR_029501	chr19(.):13942253-13952331	1.7829
NM_005370	chr19(.):16217489-16249445	0.6266
NM_001145160	chr19(.):16173316-16218813	0.7767
NR_024335	chr19(.):16139522-16157918	0.078
NR_024336	chr19(.):16140288-16157918	0.0798
NM_003290	chr19(.):16182134-16218813	0.9382
NM_054113	chr19(.):16267178-16289286	0.1266
NM_014077	chr19(.):16291234-16307857	0.3649
NM_016270	chr19(.):16430650-16443339	1.7746
NM_024881	chr19(.):16655647-16688193	0.1701
NM_004831	chr19(.):16680717-16744015	0.9457
NM_005543	chr19(.):17922321-17937320	0.052
NR_001593	chr19(.):17965726-17979118	0.6542
NM_000980	chr19(.):17965730-17979124	0.6541
NR_000012	chr19(.):17968396-17978529	0.8119
NM_000453	chr19(.):17977781-18010983	0.0645
NM_001145724	chr19(.):19035009-19054858	0.6346
NM_001145722	chr19(.):19035009-19056113	0.6886
NM_001145721	chr19(.):19035009-19056161	0.6897
NR_027297	chr19(.):19035009-19055444	0.6586
NM_007263	chr19(.):19005322-19035199	0.4188
NM_004838	chr19(.):19035009-19057041	0.7351
NM_019070	chr19(.):19025483-19044442	0.6484
NM_003423	chr19(.):21982751-22023970	0.3914
NM_001126335	chr19(.):33316418-33365683	0.2746
NM_006149	chr19(.):39287310-39308740	0.0505
NM_012237	chr19(.):39364194-39395463	0.4683
NM_001005335	chr19(.):39322027-39347979	1.2477
NM_001001716	chr19(.):39385614-39404534	0.4887
NM_001533	chr19(.):39322027-39345617	1.3257
NM_001193286	chr19(.):39364194-39395502	0.4677
NR_034146	chr19(.):39364194-39389795	0.2668
NM_001195833	chr19(.):39353471-39373919	0.3158
NM_003407	chr19(.):39892486-39905045	5.2043
NM_003169	chr19(.):39931287-39972308	0.477
NM_001130825	chr19(.):39931185-39972308	0.4794
NM_019088	chr19(.):39871269-39886679	0.8405
NM_017592	chr19(.):39876962-39896203	2.9491
NM_001020	chr19(.):39918846-39931618	2.3134
NM_022835	chr19(.):39898749-39924055	1.6221
NM_001699	chr19(.):41720107-41772671	0.6494
NM_052848	chr19(.):41811093-41835788	0.5486
NM_001098506	chr19(.):42077530-42098197	0.0689
NM_006423	chr19(.):42455832-42468528	0.7171
NM_002088	chr19(.):42497472-42574957	0.0668
NM_022752	chr19(.):42575289-42590720	0.7414
NM_152296	chr19(.):42465733-42503382	0.0898
NM_133328	chr19(.):42697751-42726813	0.631
NR_036208	chr19(.):42632596-42642665	1.0281
NM_006494	chr19(.):42746716-42764309	0.9454
NM_199285	chr19(.):42801283-42819973	0.1986
NM_019884	chr19(.):42729337-42751736	0.4568
NM_173633	chr19(.):42812476-42834214	0.1787
NM_002573	chr19(.):42796184-42811796	0.2177
NM_015125	chr19(.):42783816-42804949	0.5969
NM_001145940	chr19(.):42796184-42811952	0.2156
NM_001145939	chr19(.):42796184-42811929	0.2159
