GENE_ID	locusLine	bin_1_MM.1S.jin.bam
NR_031590	chr15(.):89146337-89156428	0.0579
NM_002168	chr15(.):90622211-90650708	1.0803
NR_036136	chr15(.):93442628-93452705	0.6736
NR_037600	chr15(.):93421072-93446977	0.5083
NR_037602	chr15(.):93421525-93446977	0.5123
NM_014918	chr15(.):101710927-101797137	0.3924
NM_001145771	chr16(.):57657418-57703944	0.2009
NM_005682	chr16(.):57648909-57703944	0.2898
NM_001098514	chr16(.):5089122-5121111	0.0901
NM_003470	chr16(.):8980950-9062341	0.2342
NM_015226	chr16(.):11033344-11281046	0.1687
NM_015914	chr16(.):11767942-11841648	0.9381
NM_004862	chr16(.):11636577-11685229	0.2747
NM_001136472	chr16(.):11636577-11685806	0.2736
NR_024320	chr16(.):11636577-11686322	0.2722
NR_027155	chr16(.):21453003-21518552	0.2045
NM_000336	chr16(.):23308590-23397620	0.4793
NM_153603	chr16(.):23394813-23469512	0.3241
NM_148415	chr16(.):28829413-28853558	0.4371
NM_145714	chr16(.):28829413-28853553	0.4372
NM_000078	chr16(.):56990834-57022756	0.1442
NM_001191022	chr16(.):67591309-67678088	0.256
NM_012320	chr16(.):68274246-68299961	1.095
NM_015386	chr16(.):70509471-70562457	0.2658
NM_152456	chr16(.):70608797-70699585	0.2808
NM_018052	chr16(.):70716341-70840061	0.2538
NM_032444	chr16(.):3626183-3666585	0.1863
NM_178844	chr16(.):3584035-3632392	0.1192
NM_005223	chr16(.):3697939-3713096	0.1038
NM_001098814	chr16(.):4234374-4297081	0.0716
NM_003223	chr16(.):4302186-4328001	0.4421
NM_201400	chr16(.):5129300-5152789	0.3968
NM_019109	chr16(.):5116809-5142380	0.1652
NM_014015	chr16(.):11017747-11041257	0.2383
NM_005425	chr16(.):11356713-11368160	0.1019
NM_002762	chr16(.):11364492-11375337	0.1271
NM_002761	chr16(.):11369692-11380192	0.1039
NM_021247	chr16(.):11362143-11372452	0.0964
NM_152308	chr16(.):11434310-11450617	0.2256
NM_003498	chr16(.):11757288-11778015	0.6284
NM_001130007	chr16(.):11956984-12015519	0.1444
NM_001130006	chr16(.):11956984-12014825	0.145
NM_001192	chr16(.):12053963-12066925	1.1553
NM_032167	chr16(.):12065601-12152141	0.1631
NR_002594	chr16(.):21524229-21536765	0.8058
NM_003321	chr16(.):28848731-28862729	0.1996
NM_001145795	chr16(.):28870077-28890534	0.2145
NM_015503	chr16(.):28870313-28890534	0.2167
NM_001145812	chr16(.):28870295-28890534	0.2165
NM_002383	chr16(.):29812854-29827504	0.858
NM_145239	chr16(.):29818408-29832202	0.7339
NM_007317	chr16(.):29797057-29821706	0.5093
NM_024516	chr16(.):29822527-29838816	0.527
NM_152338	chr16(.):29784560-29796840	0.1126
NM_005115	chr16(.):29826714-29864360	0.2394
NM_002720	chr16(.):30082383-30101695	0.2183
NR_027081	chr16(.):30120432-30130826	0.2679
NM_001127617	chr16(.):30070972-30086735	0.5264
NM_184041	chr16(.):30072043-30086735	0.5535
NM_184043	chr16(.):30070599-30086735	0.515
NM_000034	chr16(.):30059490-30086735	0.3794
NM_001109659	chr16(.):30029654-30041023	0.0901
NM_004608	chr16(.):30092114-30108205	0.3687
NM_024307	chr16(.):30111130-30129878	0.1775
NM_031478	chr16(.):30030747-30047186	0.0979
NM_001145524	chr16(.):30098636-30112537	0.4092
NM_031477	chr16(.):30098634-30112521	0.4096
NM_001126108	chr16(.):56894118-56954762	0.5116
NM_001010989	chr16(.):56960747-56982793	0.9009
NM_001145774	chr16(.):57668206-57703944	0.161
NM_001172643	chr16(.):66536905-66589194	0.7051
NM_001172644	chr16(.):66536905-66589315	0.7037
NM_052999	chr16(.):66595349-66618038	0.1031
NM_181641	chr16(.):66581471-66604971	0.354
NM_181271	chr16(.):66595293-66618038	0.1028
NM_001040138	chr16(.):66581465-66605154	0.352
NM_001193524	chr16(.):67566364-67585691	0.599
NM_001193523	chr16(.):67558539-67585691	0.5331
NM_001193522	chr16(.):67557719-67585691	0.5197
NM_024519	chr16(.):67557716-67585691	0.5196
NM_024939	chr16(.):68257449-68275136	0.2421
NM_001184824	chr16(.):68339876-68396169	0.205
NM_003983	chr16(.):68293422-68340722	0.5057
NM_032178	chr16(.):68329517-68349868	0.2239
NM_012426	chr16(.):70552690-70616571	0.2808
NR_003079	chr16(.):70566907-70577001	0.0843
NR_003696	chr16(.):70558404-70568498	0.2837
NR_037420	chr16(.):70558401-70568502	0.284
NM_138383	chr16(.):70690106-70724954	0.1069
NM_001172772	chr16(.):70652894-70699585	0.3916
NR_034083	chr16(.):70783962-70812154	0.096
NM_021962	chr17(.):901758-1088131	0.2183
NM_001159746	chr17(.):901758-1095616	0.2118
NM_003342	chr17(.):4167511-4274969	0.1621
NM_138962	chr17(.):55328930-55762299	0.2356
NM_170721	chr17(.):55329373-55715544	0.2475
NM_022066	chr17(.):74380612-74454288	0.1656
NM_020761	chr17(.):78513624-78945173	0.1416
NM_001092	chr17(.):901758-1017324	0.2489
NM_015113	chr17(.):3902738-4051253	0.2381
NM_005022	chr17(.):4843946-4856825	1.15
NM_153357	chr17(.):6939948-6952242	0.1167
NR_026951	chr17(.):8118947-8132361	0.3943
NM_183232	chr17(.):37916198-38025441	0.4294
NM_001070	chr17(.):40756357-40772256	0.6972
NM_000342	chr17(.):42320757-42350502	0.098
NR_027774	chr17(.):43508265-43573146	0.4152
NM_003954	chr17(.):43335487-43399414	0.2459
NM_001193466	chr17(.):44102281-44275166	0.1581
NM_015443	chr17(.):44102281-44275272	0.1583
NM_001193465	chr17(.):44102281-44307740	0.1485
NM_030802	chr17(.):47782686-47846518	0.4634
NM_001112707	chr17(.):60551385-60697841	0.1341
NM_001433	chr17(.):62115389-62212502	0.7322
NM_181671	chr17(.):65368923-65694647	0.1468
NM_014960	chr17(.):66250322-66422000	0.1522
NM_004252	chr17(.):72739762-72770499	0.7521
NM_001080419	chr17(.):73775680-73826886	0.2802
NM_052916	chr17(.):74133533-74241390	0.214
NM_001113492	chr17(.):75278972-75501678	0.3536
NM_006640	chr17(.):75310596-75501678	0.3974
NM_001113491	chr17(.):75272491-75501678	0.3498
NM_001081461	chr17(.):74703913-74727881	0.4106
NM_001163075	chr17(.):76137433-76167364	0.6001
NM_025090	chr17(.):76787964-76841969	0.2237
NM_017456	chr17(.):76665129-76783376	0.6113
NM_024648	chr17(.):80342085-80381513	0.3257
NM_020310	chr17(.):2282353-2309258	0.5967
NR_028335	chr17(.):2305274-2323730	0.1365
NM_080705	chr17(.):3463739-3504125	0.0881
NM_145068	chr17(.):3411485-3466289	0.1976
NM_080704	chr17(.):3463739-3517705	0.0843
NM_080706	chr17(.):3463739-3501171	0.0917
NM_018727	chr17(.):3463739-3505336	0.088
NR_023347	chr17(.):4041461-4065991	0.2942
NM_000080	chr17(.):4796063-4811369	0.1109
NM_001145536	chr17(.):4797947-4811227	0.1145
NM_001165417	chr17(.):4835425-4848462	0.4407
NM_000173	chr17(.):4830591-4843325	0.2147
NM_015528	chr17(.):4838629-4853517	1.0943
NM_006612	chr17(.):4896242-4936694	0.1515
NM_015099	chr17(.):4866286-4895960	0.2109
NM_001171168	chr17(.):4866286-4895665	0.2115
NM_053013	chr17(.):4849383-4865426	0.7869
NM_001167985	chr17(.):4886424-4905905	0.2472
NM_004890	chr17(.):4857520-4876132	0.2231
NM_001004333	chr17(.):6910797-6922851	1.0114
NM_001142799	chr17(.):6913072-6925839	1.0549
NM_201566	chr17(.):6934393-6948440	0.2009
NR_029712	chr17(.):6915933-6926020	1.181
NM_181844	chr17(.):6921368-6937961	0.2065
NM_000697	chr17(.):6894383-6919055	0.4398
NR_030178	chr17(.):6916229-6926341	1.1229
NM_015982	chr17(.):7186570-7202876	0.0854
NM_001185023	chr17(.):7158221-7171264	0.0732
NM_001185022	chr17(.):7158221-7171512	0.0723
NM_001042	chr17(.):7180053-7196367	0.1152
NM_001143762	chr17(.):7206693-7220782	0.8176
NM_032442	chr17(.):7213950-7237638	0.254
NM_198154	chr17(.):7253496-7265538	0.175
NM_001143761	chr17(.):7206287-7220782	0.7957
NM_001002914	chr17(.):7250207-7263262	0.1704
NM_001143760	chr17(.):7205317-7220782	0.7503
NM_014716	chr17(.):7234847-7259793	0.1659
NM_001970	chr17(.):7205855-7220782	0.7751
NM_004489	chr17(.):7210977-7223658	0.8138
NM_004217	chr17(.):8103048-8118883	0.3206
NM_201520	chr17(.):8186081-8203170	0.1799
NM_025099	chr17(.):8123138-8156413	0.4659
NM_001177802	chr17(.):8186968-8198409	0.1963
NM_012393	chr17(.):8147595-8178809	0.3452
NM_012452	chr17(.):16837397-16880402	0.7306
NM_001102664	chr17(.):19135689-19245028	0.2217
NR_031591	chr17(.):19242818-19252887	0.1008
NM_015276	chr17(.):20897905-20951352	0.3294
NR_000010	chr17(.):27044599-27054671	0.6267
NR_000009	chr17(.):27045698-27055772	0.8988
NM_031934	chr17(.):27036298-27049908	0.3315
NM_001142625	chr17(.):27036298-27050286	0.3271
NM_000984	chr17(.):27041999-27056374	0.7317
NM_138463	chr17(.):27046365-27058230	0.8732
NR_000014	chr17(.):27045446-27055509	0.8062
NR_000013	chr17(.):27042567-27052634	0.386
NM_004295	chr17(.):27066022-27082976	0.2937
NM_152465	chr17(.):27025533-27043872	0.1025
NR_024579	chr17(.):27036298-27050251	0.3279
NM_001160407	chr17(.):27046365-27058949	0.8286
NM_178170	chr17(.):27050831-27074784	0.4834
NM_002981	chr17(.):32682398-32695252	0.9699
NM_005408	chr17(.):32678470-32690629	0.2358
NM_005623	chr17(.):32641065-32653421	0.0999
NM_002983	chr17(.):34410602-34422506	1.4931
NM_002988	chr17(.):34386642-34403841	0.1215
NM_002984	chr17(.):34426219-34438014	0.8526
NM_021006	chr17(.):34517267-34529156	2.1922
NM_001001418	chr17(.):34576084-34597027	0.2839
NM_001001435	chr17(.):34533467-34545274	1.1736
NM_001001437	chr17(.):34517267-34529147	2.193
NM_001001417	chr17(.):34488060-34508988	0.2741
NM_021006	chr17(.):34618841-34630730	2.0721
NM_001001437	chr17(.):34618841-34630721	2.0712
NM_001001435	chr17(.):34635033-34646840	1.1669
NM_001001418	chr17(.):34741118-34813091	0.197
NM_001130677	chr17(.):36822958-36836187	0.2232
NM_005937	chr17(.):36856872-36891056	0.573
NM_007144	chr17(.):36885149-36909558	0.2473
NM_002795	chr17(.):36904001-36925478	0.2035
NM_001136498	chr17(.):36881509-36896858	0.1657
NM_005310	chr17(.):37889186-37908538	0.2544
NM_001030002	chr17(.):37889589-37908538	0.2594
NM_032339	chr17(.):37880408-37891788	0.2074
NM_018530	chr17(.):38055847-38078793	0.1106
NM_198844	chr17(.):38019454-38039149	0.4658
NM_001145301	chr17(.):38469472-38518895	0.5017
NM_152219	chr17(.):38511904-38525945	0.1135
NM_000964	chr17(.):38460422-38518895	0.4934
NM_001024809	chr17(.):38493270-38518895	0.1074
NM_001254	chr17(.):38439145-38464413	0.1964
NM_001042531	chr17(.):40709091-40723295	0.3997
NR_026697	chr17(.):40726525-40766445	0.4735
NM_198204	chr17(.):40714077-40730221	0.5089
NM_013290	chr17(.):40719328-40734747	0.7137
NM_000413	chr17(.):40698983-40712232	0.1787
NM_000263	chr17(.):40682950-40701466	0.1935
NM_024927	chr17(.):40814932-40834048	0.6611
NM_016437	chr17(.):40806265-40824024	0.3162
NM_003632	chr17(.):40829631-40857011	0.4308
NM_016602	chr17(.):40826419-40838845	0.9844
NM_178542	chr17(.):42248351-42269082	0.4089
NM_001076674	chr17(.):42259353-42274099	0.4317
NM_177441	chr17(.):42259573-42274099	0.4376
NM_001076684	chr17(.):42277400-42301924	0.6486
NM_001098833	chr17(.):42264172-42280529	0.4486
NM_080863	chr17(.):42243073-42261451	0.4156
NM_001076683	chr17(.):42277400-42303250	0.6175
NM_014233	chr17(.):42277400-42300664	0.6808
NM_152343	chr17(.):43326759-43344479	0.1289
NM_005892	chr17(.):43294291-43329683	0.5378
NR_024434	chr17(.):43320302-43350997	0.1778
NR_024435	chr17(.):43334557-43350997	0.1105
NM_174919	chr17(.):43501717-43515282	0.5212
NM_199282	chr17(.):43466267-43508012	0.17
NM_001159330	chr17(.):43466267-43488449	0.1625
NR_036199	chr17(.):43547728-43557801	0.0903
NR_026680	chr17(.):43692711-43720329	0.0861
NR_027295	chr17(.):43692980-43720329	0.0861
NR_026901	chr17(.):43672490-43684748	0.07
NR_034172	chr17(.):44265938-44279089	0.714
NM_005827	chr17(.):47773689-47790282	0.1952
NM_001199155	chr17(.):47860980-47911458	0.1222
NM_175575	chr17(.):48907604-48924709	0.1971
NM_005749	chr17(.):48934586-48946413	0.5356
NM_000250	chr17(.):56342216-56363296	0.0794
NM_004758	chr17(.):56373593-56411152	0.3855
NM_003168	chr17(.):56417538-56434563	0.6382
NR_029683	chr17(.):56403592-56413679	1.2752
NM_004859	chr17(.):57692049-57779317	0.1904
NR_004380	chr17(.):62218437-62228517	0.4086
NR_002995	chr17(.):62218698-62228831	0.4096
NR_036199	chr17(.):62813147-62823220	0.0706
NR_027283	chr17(.):66189800-66201443	0.0956
NM_016627	chr17(.):66239144-66258305	0.338
NM_001174166	chr17(.):66258166-66292405	0.3679
NM_001163989	chr17(.):72727958-72748474	0.7658
NM_001006638	chr17(.):72728355-72748474	0.779
NM_139018	chr17(.):72685451-72714108	0.1548
NR_037409	chr17(.):72739751-72749838	1.0273
NM_017728	chr17(.):72767621-72840922	0.1093
NM_015654	chr17(.):72761685-72777470	0.2269
NM_000154	chr17(.):73749017-73766280	0.2784
NM_005324	chr17(.):73767514-73780860	0.502
NM_173547	chr17(.):73880040-73898054	0.2087
NM_033452	chr17(.):73865244-73879656	0.9513
NM_012478	chr17(.):73836779-73856501	0.3584
NM_199242	chr17(.):73818307-73845798	0.125
NM_032478	chr17(.):73889723-73906181	0.3913
NM_032134	chr17(.):74265129-74308761	0.1086
NM_182565	chr17(.):74256285-74272379	0.9252
NM_024599	chr17(.):74461974-74502509	0.4757
NM_001166579	chr17(.):74444432-74471199	0.1382
NM_001088	chr17(.):74458629-74471199	0.1289
NM_001005498	chr17(.):74461974-74488991	0.5095
NR_033357	chr17(.):74518667-74546458	0.0849
NM_001008529	chr17(.):74670650-74712056	0.1329
NM_003016	chr17(.):74725198-74738493	0.7602
NR_030366	chr17(.):74727531-74737630	0.9651
NM_001080510	chr17(.):74717949-74734962	0.9827
NM_024311	chr17(.):74728782-74780338	0.4406
NR_027058	chr17(.):75079724-75096068	1.1852
NR_003013	chr17(.):75080388-75090575	1.2139
NM_001143998	chr17(.):75132004-75218181	0.7207
NM_001144001	chr17(.):75176294-75218181	0.4911
NM_001113495	chr17(.):75466324-75501678	0.2513
NM_001113493	chr17(.):75364271-75501678	0.388
NM_001113496	chr17(.):75441612-75501678	0.3291
NM_001113494	chr17(.):75367164-75501678	0.3838
NR_036200	chr17(.):75388065-75398136	0.0831
NM_152468	chr17(.):76121858-76144049	0.6679
NM_007267	chr17(.):76103998-76133488	0.5837
NM_001127198	chr17(.):76103998-76129861	0.6334
NM_001145529	chr17(.):76222390-76242068	0.1221
NM_001012270	chr17(.):76205276-76226716	0.1731
NM_004710	chr17(.):76159670-76174009	0.9537
NR_002219	chr17(.):76205320-76225783	0.1799
NM_003255	chr17(.):76844058-76926472	0.3139
NM_001093767	chr17(.):79775292-79796167	0.1689
NM_000918	chr17(.):79796033-79823544	0.2252
NM_001007533	chr17(.):79786367-79797926	0.2645
NM_016476	chr17(.):79844598-79863363	0.2741
NR_033683	chr17(.):79855776-79874077	0.0919
NM_005782	chr17(.):79840710-79854462	0.3448
NM_016538	chr17(.):79864814-79881058	0.1594
NM_001185078	chr17(.):79820596-79834282	0.5822
NM_001185077	chr17(.):79820596-79833790	0.6025
NM_148896	chr17(.):79855071-79865781	0.0698
NM_001002249	chr17(.):79844817-79863363	0.2753
NR_033682	chr17(.):79855776-79874340	0.0909
NM_207459	chr17(.):80312122-80326652	0.3888
NM_006137	chr17(.):80267745-80280480	0.1177
NM_018949	chr17(.):80327200-80338370	0.429
NM_003004	chr17(.):80273899-80296921	0.4203
NM_001100407	chr17(.):80395462-80413707	0.6055
NM_001193655	chr17(.):80395462-80412602	0.6386
NM_001038618	chr17(.):80411059-80451143	0.3204
NM_001083608	chr17(.):80411539-80451143	0.3224
NM_173620	chr17(.):80371251-80405516	0.2186
NR_036519	chr17(.):80402590-80413707	0.914
NM_181482	chr18(.):13213785-13657753	0.105
NM_004338	chr18(.):13615866-13657753	0.0728
NM_001003675	chr18(.):13606664-13657753	0.2073
NM_000633	chr18(.):60785578-60991613	0.3813
NM_001083625	chr18(.):9131757-9290206	0.2362
NM_001025088	chr18(.):34818007-35151000	0.1001
NM_001130110	chr18(.):42255137-42462379	0.3747
NM_015559	chr18(.):42255862-42653475	0.264
NM_003199	chr18(.):52884561-53260860	0.1457
NM_021074	chr18(.):9097627-9139343	0.7611
NM_001100619	chr18(.):20710726-20845434	0.3831
NR_023359	chr18(.):20709527-20845434	0.3803
NM_138375	chr18(.):20730788-20845434	0.3767
NM_001003652	chr18(.):45354465-45462512	0.1383
NM_005901	chr18(.):45354465-45461926	0.1383
NM_001135937	chr18(.):45354465-45462515	0.1383
NM_005904	chr18(.):46441222-46482081	1.1677
NM_001190823	chr18(.):46441222-46474177	1.1016
NM_001190822	chr18(.):46441222-46480703	1.2044
NM_015845	chr18(.):47790215-47813144	0.2432
NM_001101654	chr18(.):47803712-47819692	0.396
NM_145020	chr18(.):47748562-47797865	0.0955
NM_016626	chr18(.):48695919-48729051	0.3747
NR_024021	chr18(.):56697970-56725446	0.07
NM_033280	chr18(.):56802124-56831063	0.4694
NM_002035	chr18(.):60989970-61039506	0.1305
NM_000657	chr18(.):60980186-60991613	0.7537
NM_024074	chr19(.):16766937-16804816	0.1903
NM_001039846	chr19(.):2091867-2104583	0.7622
NM_019112	chr19(.):1035101-1070570	0.5875
NM_152601	chr19(.):12566997-12600632	0.4104
NM_001164605	chr19(.):35640844-35665788	0.1533
NM_014164	chr19(.):35640624-35665788	0.1522
NR_028406	chr19(.):35640671-35665788	0.1524
NM_001079881	chr19(.):47172572-47225384	0.2731
NM_001079882	chr19(.):47172572-47222577	0.2793
NR_027381	chr19(.):55550691-55579585	0.1125
NM_138412	chr19(.):55550691-55585914	0.3242
NM_194460	chr19(.):642525-668233	0.5923
NM_032551	chr19(.):912341-926015	0.6595
NM_020695	chr19(.):1810244-1853452	0.3108
NM_052847	chr19(.):2506217-2707746	0.401
NM_032482	chr19(.):2159147-2237577	0.3094
NM_001164194	chr19(.):4833345-4872780	0.1278
NM_152784	chr19(.):5715687-5783742	0.1955
NM_002967	chr19(.):5618163-5673489	0.2431
NM_001079817	chr19(.):7107265-7299011	0.1986
NM_005428	chr19(.):6767721-6862371	0.3611
NM_001145056	chr19(.):10708120-10760235	0.0865
NM_020428	chr19(.):10731170-10760235	0.0893
NM_020714	chr19(.):12681919-12726623	0.2769
NM_032855	chr19(.):16239837-16274377	0.9715
NM_021235	chr19(.):16467407-16587762	0.4208
NM_006387	chr19(.):16623699-16658263	0.2099
NM_000923	chr19(.):18313770-18364010	0.1072
NM_001492	chr19(.):18974360-19011953	0.0737
NM_001398	chr19(.):39301061-39327497	0.0914
NM_007040	chr19(.):41765119-41818811	0.512
NM_144732	chr19(.):41763390-41818811	0.4965
NM_015168	chr19(.):47562446-47622009	0.3061
NM_001145713	chr19(.):47629079-47718893	0.1741
NR_027280	chr19(.):47629114-47718893	0.1742
NM_006184	chr19(.):49398306-49431540	0.1364
NM_005035	chr19(.):612222-638568	0.1566
NM_020637	chr19(.):634925-648604	0.147
NM_214710	chr19(.):680545-700461	0.0953
NM_002579	chr19(.):703952-753330	0.1035
NM_005860	chr19(.):671388-688392	0.1089
NM_138774	chr19(.):891502-918225	0.3763
NM_005481	chr19(.):862961-898218	0.2159
NM_005224	chr19(.):921036-977803	0.2315
NM_004368	chr19(.):1021297-1044064	0.6564
NM_033420	chr19(.):1004649-1026141	0.5151
NM_138690	chr19(.):995436-1014723	0.1706
NM_001039848	chr19(.):1099648-1111787	0.4712
NM_012292	chr19(.):1062173-1091627	0.5628
NM_002085	chr19(.):1098935-1111787	0.4555
NM_002695	chr19(.):1081577-1100391	0.2931
NM_001280	chr19(.):1264266-1278171	1.1689
NM_017914	chr19(.):1270519-1284243	0.7439
NM_177401	chr19(.):1243551-1264142	0.688
NM_001001975	chr19(.):1236748-1249824	0.6816
NM_001405	chr19(.):1281167-1304944	0.0953
NM_152769	chr19(.):1224946-1242990	0.2253
NR_027271	chr19(.):1262469-1275259	0.6993
NM_170711	chr19(.):1402583-1440682	0.5031
NM_001018	chr19(.):1433362-1445492	0.604
NM_024407	chr19(.):1378882-1400588	0.2454
NM_000156	chr19(.):1392087-1406552	0.2029
NM_203304	chr19(.):1549667-1573057	0.092
NM_005883	chr19(.):1445147-1478243	0.13
NM_001136139	chr19(.):1604291-1655286	0.5566
NM_003926	chr19(.):1571677-1597652	0.3521
NM_003200	chr19(.):1604291-1657326	0.5428
NM_006830	chr19(.):1592153-1610483	0.5522
NM_138813	chr19(.):1777073-1817270	0.1096
NM_001178002	chr19(.):1777073-1817199	0.1098
NR_031730	chr19(.):1811157-1821237	0.1239
NR_034114	chr19(.):1817087-1829542	0.0767
NM_031918	chr19(.):1847397-1868564	0.9312
NM_001130111	chr19(.):1871974-1890518	0.4109
NM_017572	chr19(.):2032469-2056243	0.4545
NM_130807	chr19(.):2066034-2101269	1.176
NM_003938	chr19(.):2095993-2156556	0.223
NM_004152	chr19(.):2264519-2278487	0.6309
NM_018049	chr19(.):2228154-2241328	0.8773
NM_000479	chr19(.):2244112-2257072	0.5886
NM_198532	chr19(.):2269630-2287181	0.4419
NR_031596	chr19(.):2229060-2239148	1.0336
NM_007165	chr19(.):2231815-2253678	0.5995
NM_144616	chr19(.):2247249-2261422	1.2001
NM_001101391	chr19(.):2284773-2313156	0.1741
NR_036207	chr19(.):2245637-2255717	0.3123
NM_032737	chr19(.):2423163-2461958	0.5537
NM_012458	chr19(.):2420621-2432875	0.8366
NM_182973	chr19(.):2384783-2431086	0.5654
NM_015675	chr19(.):2471122-2483257	0.7536
NM_015897	chr19(.):4002748-4043067	0.1622
NR_002602	chr19(.):3977504-3987570	0.7008
NM_001961	chr19(.):3971053-3990461	0.55
NM_001348	chr19(.):3953451-3974826	0.1082
NR_030367	chr19(.):3956411-3966510	0.0418
NM_001048201	chr19(.):4904509-4967165	0.1949
NM_013282	chr19(.):4905565-4967165	0.1972
NM_001080523	chr19(.):4885448-4907879	0.0652
NM_014649	chr19(.):5582009-5627938	0.2428
NM_015414	chr19(.):5685345-5696678	0.7426
NM_004793	chr19(.):5686844-5725176	0.4543
NM_033643	chr19(.):5685271-5696678	0.7389
NM_198708	chr19(.):5676074-5693533	0.5951
NM_198707	chr19(.):5676051-5693533	0.5943
NM_198704	chr19(.):5676034-5693533	0.5938
NM_198533	chr19(.):5676046-5693533	0.5942
NM_205767	chr19(.):5673432-5685911	0.2026
NM_005490	chr19(.):6747172-6772523	0.1967
NM_001379	chr19(.):10239021-10310755	0.1511
NM_004230	chr19(.):10327108-10346948	0.8171
NR_036206	chr19(.):10336088-10346161	0.6391
NM_015956	chr19(.):10357639-10375721	0.2691
NM_000201	chr19(.):10376516-10402291	0.1729
NM_012289	chr19(.):10591795-10618481	0.4143
NM_006202	chr19(.):10558632-10585307	0.0977
NM_203500	chr19(.):10591795-10619054	0.4103
NM_001166215	chr19(.):10618417-10633668	0.086
NM_030760	chr19(.):10618417-10633126	0.0882
NR_031603	chr19(.):10657797-10667880	0.0686
NM_032885	chr19(.):10649646-10669094	0.1942
NM_153464	chr19(.):10759936-10801443	0.3146
NM_031209	chr19(.):10807111-10829043	0.1728
NM_012218	chr19(.):10759936-10808095	0.2831
NR_024333	chr19(.):10757537-10769548	0.9098
NM_005815	chr19(.):12535519-12556926	0.1192
NM_153358	chr19(.):12716731-12745676	0.3512
NM_005370	chr19(.):16217489-16249445	0.5523
NM_001145160	chr19(.):16173316-16218813	0.4024
NR_024335	chr19(.):16139522-16157918	0.0848
NR_024336	chr19(.):16140288-16157918	0.0859
NM_003290	chr19(.):16182134-16218813	0.4424
NM_032493	chr19(.):16303664-16351156	0.0846
NM_054113	chr19(.):16267178-16289286	0.5158
NM_014077	chr19(.):16291234-16307857	0.1732
NM_016270	chr19(.):16430650-16443339	0.9432
NM_024104	chr19(.):16751958-16775968	0.2793
NM_024881	chr19(.):16655647-16688193	0.1914
NM_004831	chr19(.):16680717-16744015	0.6512
NM_001145305	chr19(.):18362905-18390319	0.0857
NR_036155	chr19(.):18387886-18397971	0.7504
NM_012321	chr19(.):18412716-18439001	0.2742
NM_005354	chr19(.):18385562-18397432	0.6536
NR_036575	chr19(.):18355759-18371229	0.0645
NM_001145724	chr19(.):19035009-19054858	0.2232
NM_001145722	chr19(.):19035009-19056113	0.2827
NM_001145721	chr19(.):19035009-19056161	0.2842
NR_027297	chr19(.):19035009-19055444	0.2549
NM_007263	chr19(.):19005322-19035199	0.1985
NM_004838	chr19(.):19035009-19057041	0.3031
NM_019070	chr19(.):19025483-19044442	0.2636
NM_015925	chr19(.):35734558-35763867	0.4108
NM_152481	chr19(.):35710703-35724628	0.079
NM_006149	chr19(.):39287310-39308740	0.0517
NM_012237	chr19(.):39364194-39395463	0.2266
NM_001005335	chr19(.):39322027-39347979	0.6168
NM_001001716	chr19(.):39385614-39404534	0.1451
NM_001533	chr19(.):39322027-39345617	0.6127
NM_001193286	chr19(.):39364194-39395502	0.2265
NR_034146	chr19(.):39364194-39389795	0.2164
NM_001195833	chr19(.):39353471-39373919	0.2504
NM_003407	chr19(.):39892486-39905045	1.7884
NM_003169	chr19(.):39931287-39972308	0.1749
NM_001130825	chr19(.):39931185-39972308	0.1756
NM_019088	chr19(.):39871269-39886679	0.2553
NM_017592	chr19(.):39876962-39896203	1.0463
NM_001020	chr19(.):39918846-39931618	0.5654
NM_022835	chr19(.):39898749-39924055	0.3786
NM_001699	chr19(.):41720107-41772671	0.3123
NM_052848	chr19(.):41811093-41835788	0.4576
NM_001098506	chr19(.):42077530-42098197	0.0657
NM_024108	chr19(.):45661185-45686485	0.2101
NM_198478	chr19(.):45648007-45668408	0.0961
NM_212550	chr19(.):45677002-45690058	0.2999
NM_013403	chr19(.):47217767-47254720	0.3295
NM_001039885	chr19(.):47244302-47266832	0.2019
NR_036157	chr19(.):47207549-47217602	0.2355
NM_178511	chr19(.):47773141-47783980	0.4661
NM_001127240	chr19(.):47719080-47741023	0.5599
NM_014417	chr19(.):47719078-47739451	0.5925
NM_015603	chr19(.):47754730-47780210	0.5295
NR_036159	chr19(.):47725200-47735276	1.0941
NR_036158	chr19(.):47725198-47735278	1.0936
NM_016246	chr19(.):49311273-49344934	0.2077
NM_014330	chr19(.):49370648-49384319	0.7427
NM_001161354	chr19(.):49335353-49376884	0.2704
NM_003323	chr19(.):49379221-49406996	0.2628
NM_001083899	chr19(.):55520074-55554632	0.0856
NM_133180	chr19(.):55582220-55604291	0.2223
NM_017729	chr19(.):55586759-55604291	0.0954
NM_017607	chr19(.):55597280-55633927	0.0931
NM_007050	chr20(.):40696391-41823557	0.0822
NM_052865	chr20(.):17944761-17976762	0.4279
NM_032501	chr20(.):24981872-25044616	0.4329
NM_001042472	chr20(.):25275849-25376477	0.2704
NM_015600	chr20(.):25270378-25376477	0.2829
NM_001191	chr20(.):30247260-30315656	0.8685
NM_031483	chr20(.):32946061-33104197	0.2328
NM_016436	chr20(.):34354922-34543288	0.1441
NM_015568	chr20(.):37429347-37556667	0.4497
NM_032883	chr20(.):42539781-42703254	0.4681
NM_002466	chr20(.):42290708-42350122	0.2996
NM_001098798	chr20(.):42569535-42703254	0.5061
