GENE_ID	locusLine	bin_1_OPM-2.jin.bam
1_MACS_peak_20993_lociStitched	chr4(.):24589953-24592372	3.3555
1_MACS_peak_20994_lociStitched	chr4(.):24913829-24915135	1.3833
1_MACS_peak_20995_lociStitched	chr4(.):24928361-24928783	1.0499
2_MACS_peak_20996_lociStitched	chr4(.):24953300-24955315	2.001
2_MACS_peak_20998_lociStitched	chr4(.):25081404-25083464	1.5058
1_MACS_peak_21000_lociStitched	chr4(.):25088686-25091657	2.5334
1_MACS_peak_21001_lociStitched	chr4(.):25161400-25163249	2.8738
2_MACS_peak_21002_lociStitched	chr4(.):25235022-25237402	3.8776
1_MACS_peak_21004_lociStitched	chr4(.):25314322-25314897	2.5143
2_MACS_peak_21005_lociStitched	chr4(.):25378270-25379499	1.6526
2_MACS_peak_21007_lociStitched	chr4(.):25501907-25503882	1.6497
2_MACS_peak_21009_lociStitched	chr4(.):25512967-25514594	1.5193
1_MACS_peak_21011_lociStitched	chr4(.):25653725-25654258	1.3471
1_MACS_peak_21012_lociStitched	chr4(.):25664175-25668194	4.1651
1_MACS_peak_21013_lociStitched	chr4(.):25669291-25670425	1.5685
2_MACS_peak_21014_lociStitched	chr4(.):25761487-25763312	1.4318
1_MACS_peak_21016_lociStitched	chr4(.):25825220-25825627	0.9491
1_MACS_peak_21017_lociStitched	chr4(.):25827310-25828498	1.4229
1_MACS_peak_21018_lociStitched	chr4(.):25836702-25837084	0.983
1_MACS_peak_21019_lociStitched	chr4(.):25915326-25916666	2.9019
1_MACS_peak_21020_lociStitched	chr4(.):25986484-25987076	0.9935
1_MACS_peak_21021_lociStitched	chr4(.):26301036-26301779	1.4262
1_MACS_peak_21022_lociStitched	chr4(.):26320475-26323962	3.1614
2_MACS_peak_21023_lociStitched	chr4(.):26402740-26404908	1.6641
2_MACS_peak_21025_lociStitched	chr4(.):26585100-26586061	1.2196
1_MACS_peak_21027_lociStitched	chr4(.):26858656-26859960	2.2203
1_MACS_peak_21028_lociStitched	chr4(.):26861748-26863585	1.5224
2_MACS_peak_21029_lociStitched	chr4(.):27359359-27360608	0.9782
2_MACS_peak_21031_lociStitched	chr4(.):27507396-27509196	1.6243
1_MACS_peak_21033_lociStitched	chr4(.):27511086-27511402	0.6567
2_MACS_peak_21034_lociStitched	chr4(.):27720580-27722334	0.9835
3_MACS_peak_21036_lociStitched	chr4(.):27812201-27816878	3.1016
1_MACS_peak_21039_lociStitched	chr4(.):27863017-27864268	1.8495
1_MACS_peak_21040_lociStitched	chr4(.):30718688-30719745	0.9054
1_MACS_peak_21041_lociStitched	chr4(.):31055513-31056049	1.3326
1_MACS_peak_21042_lociStitched	chr4(.):31203469-31203883	1.3789
1_MACS_peak_21043_lociStitched	chr4(.):31204972-31205271	0.504
1_MACS_peak_21044_lociStitched	chr4(.):32149298-32149650	0.7398
1_MACS_peak_21045_lociStitched	chr4(.):32171292-32171748	0.8631
1_MACS_peak_21046_lociStitched	chr4(.):33092215-33092741	0.9455
1_MACS_peak_21047_lociStitched	chr4(.):33105936-33106359	0.8887
1_MACS_peak_21048_lociStitched	chr4(.):35526171-35527810	3.5233
1_MACS_peak_21049_lociStitched	chr4(.):35540348-35541650	1.6807
1_MACS_peak_21050_lociStitched	chr4(.):35542632-35543568	1.1736
1_MACS_peak_21051_lociStitched	chr4(.):36245580-36246028	0.8041
2_MACS_peak_21052_lociStitched	chr4(.):36824806-36826091	0.9054
1_MACS_peak_21054_lociStitched	chr4(.):37003326-37004015	1.6266
1_MACS_peak_21055_lociStitched	chr4(.):37432404-37433025	0.9193
1_MACS_peak_21056_lociStitched	chr4(.):37454856-37455574	0.8354
1_MACS_peak_21057_lociStitched	chr4(.):37646684-37648239	1.1394
1_MACS_peak_21058_lociStitched	chr4(.):37687172-37688457	4.3559
1_MACS_peak_21059_lociStitched	chr4(.):37827779-37829038	2.1979
1_MACS_peak_21060_lociStitched	chr4(.):37892320-37893328	1.419
1_MACS_peak_21061_lociStitched	chr4(.):38178651-38180074	2.0493
1_MACS_peak_21062_lociStitched	chr4(.):38320595-38321187	1.0321
1_MACS_peak_21063_lociStitched	chr4(.):38452158-38452591	0.9202
2_MACS_peak_21064_lociStitched	chr4(.):38664582-38667191	1.9205
1_MACS_peak_21066_lociStitched	chr4(.):38668226-38669642	1.1603
2_MACS_peak_21067_lociStitched	chr4(.):38675753-38677210	1.0418
1_MACS_peak_21069_lociStitched	chr4(.):38807440-38807845	1.0792
2_MACS_peak_21070_lociStitched	chr4(.):39354265-39357089	2.2506
1_MACS_peak_21072_lociStitched	chr4(.):39367038-39368535	4.3684
1_MACS_peak_21073_lociStitched	chr4(.):39459396-39461955	3.5032
1_MACS_peak_21074_lociStitched	chr4(.):39528278-39530056	2.7399
1_MACS_peak_21075_lociStitched	chr4(.):39639238-39641191	1.8445
1_MACS_peak_21076_lociStitched	chr4(.):39698907-39700738	4.8186
2_MACS_peak_21077_lociStitched	chr4(.):39711677-39712676	1.1699
2_MACS_peak_21079_lociStitched	chr4(.):39714781-39716154	1.5467
1_MACS_peak_21081_lociStitched	chr4(.):39720021-39720733	1.2366
1_MACS_peak_21082_lociStitched	chr4(.):39978308-39980157	3.5471
1_MACS_peak_21083_lociStitched	chr4(.):40056621-40059721	7.1418
1_MACS_peak_21084_lociStitched	chr4(.):40134012-40134342	0.9372
1_MACS_peak_21085_lociStitched	chr4(.):40134882-40135665	1.1649
1_MACS_peak_21086_lociStitched	chr4(.):40164076-40166262	1.4754
3_MACS_peak_21087_lociStitched	chr4(.):40191739-40203288	3.1186
2_MACS_peak_21090_lociStitched	chr4(.):40206477-40208051	1.1536
1_MACS_peak_21092_lociStitched	chr4(.):40228605-40229021	1.0201
1_MACS_peak_21093_lociStitched	chr4(.):40229862-40231257	1.5701
1_MACS_peak_21094_lociStitched	chr4(.):40266631-40267528	0.9928
2_MACS_peak_21095_lociStitched	chr4(.):40302794-40305361	2.9963
3_MACS_peak_21097_lociStitched	chr4(.):40306370-40310686	1.3869
1_MACS_peak_21100_lociStitched	chr4(.):40311397-40311849	1.0275
1_MACS_peak_21101_lociStitched	chr4(.):40443330-40444114	1.256
1_MACS_peak_21102_lociStitched	chr4(.):40466083-40466527	0.9059
1_MACS_peak_21103_lociStitched	chr4(.):40476089-40477010	2.0213
1_MACS_peak_21104_lociStitched	chr4(.):40537546-40539520	1.6572
2_MACS_peak_21105_lociStitched	chr4(.):40577591-40581048	3.5692
1_MACS_peak_21107_lociStitched	chr4(.):40583636-40584428	1.1094
1_MACS_peak_21108_lociStitched	chr4(.):40631385-40632251	1.3582
1_MACS_peak_21109_lociStitched	chr4(.):40656799-40660156	4.5736
1_MACS_peak_21110_lociStitched	chr4(.):40720214-40721092	1.1071
2_MACS_peak_21111_lociStitched	chr4(.):40764491-40766078	3.1972
2_MACS_peak_21113_lociStitched	chr4(.):41146975-41148339	0.8472
1_MACS_peak_21115_lociStitched	chr4(.):41215837-41216775	1.4706
1_MACS_peak_21116_lociStitched	chr4(.):41217931-41219058	3.4659
1_MACS_peak_21117_lociStitched	chr4(.):41258815-41260014	1.4162
1_MACS_peak_21118_lociStitched	chr4(.):41937027-41938032	2.687
1_MACS_peak_21119_lociStitched	chr4(.):41991817-41993213	2.7199
2_MACS_peak_21120_lociStitched	chr4(.):42169398-42170370	0.9194
1_MACS_peak_21122_lociStitched	chr4(.):42399484-42399845	0.925
4_MACS_peak_21123_lociStitched	chr4(.):42489152-42492639	2.1806
3_MACS_peak_21127_lociStitched	chr4(.):42658043-42659907	3.1484
1_MACS_peak_21130_lociStitched	chr4(.):43588390-43588745	0.9507
2_MACS_peak_21131_lociStitched	chr4(.):43765191-43766476	1.0129
2_MACS_peak_21133_lociStitched	chr4(.):43837237-43839025	1.8532
1_MACS_peak_21135_lociStitched	chr4(.):44199097-44199398	0.8268
1_MACS_peak_21136_lociStitched	chr4(.):44679740-44681320	4.7847
1_MACS_peak_21137_lociStitched	chr4(.):44727741-44728817	2.5486
1_MACS_peak_21138_lociStitched	chr4(.):45858505-45858880	0.7671
2_MACS_peak_21139_lociStitched	chr4(.):46075302-46077065	1.8222
1_MACS_peak_21141_lociStitched	chr4(.):47465107-47466090	1.4848
1_MACS_peak_21142_lociStitched	chr4(.):47487231-47487760	1.1345
1_MACS_peak_21143_lociStitched	chr4(.):47915638-47916732	2.5525
1_MACS_peak_21144_lociStitched	chr4(.):48195736-48200797	4.5503
2_MACS_peak_21145_lociStitched	chr4(.):48271239-48272800	2.3323
1_MACS_peak_21147_lociStitched	chr4(.):48342745-48344716	2.5919
2_MACS_peak_21148_lociStitched	chr4(.):48501092-48502431	0.9662
1_MACS_peak_21150_lociStitched	chr4(.):48506130-48506588	0.8991
1_MACS_peak_21151_lociStitched	chr4(.):48781046-48782364	3.1684
1_MACS_peak_21152_lociStitched	chr4(.):48833000-48834149	8.5005
1_MACS_peak_21153_lociStitched	chr4(.):48908196-48908986	2.208
1_MACS_peak_21157_lociStitched	chr4(.):52709128-52710403	1.8005
1_MACS_peak_21158_lociStitched	chr4(.):52756558-52756996	0.8619
2_MACS_peak_21159_lociStitched	chr4(.):52903784-52904885	1.1708
2_MACS_peak_21161_lociStitched	chr4(.):52965378-52967959	2.3999
2_MACS_peak_21163_lociStitched	chr4(.):53524794-53526271	1.7193
1_MACS_peak_21165_lociStitched	chr4(.):53578444-53580321	2.7441
2_MACS_peak_21166_lociStitched	chr4(.):53821929-53824677	1.872
1_MACS_peak_21168_lociStitched	chr4(.):54231216-54232817	2.6373
1_MACS_peak_21169_lociStitched	chr4(.):54243571-54244638	4.2761
3_MACS_peak_21170_lociStitched	chr4(.):54465051-54467849	1.3747
1_MACS_peak_21173_lociStitched	chr4(.):54568607-54569510	1.4896
2_MACS_peak_21174_lociStitched	chr4(.):54929816-54931333	2.0648
1_MACS_peak_21176_lociStitched	chr4(.):55225714-55226492	1.1233
1_MACS_peak_21177_lociStitched	chr4(.):55293493-55295092	1.5826
1_MACS_peak_21178_lociStitched	chr4(.):55413264-55414113	1.4231
1_MACS_peak_21179_lociStitched	chr4(.):55432370-55432784	1.0693
1_MACS_peak_21180_lociStitched	chr4(.):56212072-56213388	3.1094
1_MACS_peak_21181_lociStitched	chr4(.):56235086-56236349	1.8683
1_MACS_peak_21182_lociStitched	chr4(.):56261287-56263265	3.7433
2_MACS_peak_21183_lociStitched	chr4(.):56288045-56290015	1.349
1_MACS_peak_21185_lociStitched	chr4(.):56411693-56413691	5.2107
1_MACS_peak_21186_lociStitched	chr4(.):56596235-56596722	0.8255
2_MACS_peak_21187_lociStitched	chr4(.):56599006-56600893	1.1309
1_MACS_peak_21189_lociStitched	chr4(.):56719670-56720731	2.9713
1_MACS_peak_21190_lociStitched	chr4(.):56732645-56733220	1.0303
2_MACS_peak_21191_lociStitched	chr4(.):56742112-56743769	1.0204
1_MACS_peak_21193_lociStitched	chr4(.):56750567-56751208	1.3237
1_MACS_peak_21194_lociStitched	chr4(.):56814868-56815933	4.1282
2_MACS_peak_21195_lociStitched	chr4(.):56914871-56916103	0.8881
1_MACS_peak_21197_lociStitched	chr4(.):57253028-57254844	3.4501
1_MACS_peak_21198_lociStitched	chr4(.):57300578-57304117	4.8045
1_MACS_peak_21199_lociStitched	chr4(.):57332859-57334907	3.0537
1_MACS_peak_21200_lociStitched	chr4(.):57622710-57626494	5.364
1_MACS_peak_21201_lociStitched	chr4(.):57665885-57666541	1.6191
2_MACS_peak_21202_lociStitched	chr4(.):57694384-57696497	1.1681
1_MACS_peak_21204_lociStitched	chr4(.):57774130-57775826	2.3419
1_MACS_peak_21205_lociStitched	chr4(.):57842875-57846009	2.7152
1_MACS_peak_21206_lociStitched	chr4(.):57975796-57977642	1.9025
1_MACS_peak_21207_lociStitched	chr4(.):58029887-58030733	1.6863
1_MACS_peak_21208_lociStitched	chr4(.):59535574-59535995	0.7659
1_MACS_peak_21209_lociStitched	chr4(.):60791008-60791494	0.8149
3_MACS_peak_21210_lociStitched	chr4(.):64866387-64867921	0.9129
2_MACS_peak_21213_lociStitched	chr4(.):65022963-65024985	1.0664
2_MACS_peak_21215_lociStitched	chr4(.):65458361-65459494	0.9641
1_MACS_peak_21217_lociStitched	chr4(.):65747867-65749675	1.7182
1_MACS_peak_21218_lociStitched	chr4(.):65837589-65838303	1.2422
2_MACS_peak_21219_lociStitched	chr4(.):65840293-65841767	0.8309
2_MACS_peak_21221_lociStitched	chr4(.):66068270-66069764	0.8364
4_MACS_peak_21223_lociStitched	chr4(.):66180269-66183415	1.5843
1_MACS_peak_21227_lociStitched	chr4(.):66183931-66184408	0.8939
1_MACS_peak_21228_lociStitched	chr4(.):66258934-66259424	0.9589
1_MACS_peak_21229_lociStitched	chr4(.):66864467-66865724	3.3334
2_MACS_peak_21230_lociStitched	chr4(.):67759085-67760490	1.2803
2_MACS_peak_21232_lociStitched	chr4(.):67776491-67778798	1.7542
1_MACS_peak_21234_lociStitched	chr4(.):67805794-67806467	1.2026
2_MACS_peak_21235_lociStitched	chr4(.):67807280-67810412	2.045
2_MACS_peak_21237_lociStitched	chr4(.):68410408-68411754	2.284
1_MACS_peak_21239_lociStitched	chr4(.):68565946-68567754	3.1568
1_MACS_peak_21240_lociStitched	chr4(.):68592461-68593544	1.11
1_MACS_peak_21241_lociStitched	chr4(.):68904075-68904544	0.7568
1_MACS_peak_21242_lociStitched	chr4(.):69214214-69216363	4.5141
1_MACS_peak_21243_lociStitched	chr4(.):69304452-69305896	1.3365
1_MACS_peak_21244_lociStitched	chr4(.):69360255-69360773	0.9528
1_MACS_peak_21245_lociStitched	chr4(.):69435767-69435963	0.6252
1_MACS_peak_21246_lociStitched	chr4(.):69522165-69523201	1.4125
1_MACS_peak_21247_lociStitched	chr4(.):69584179-69584712	0.9846
3_MACS_peak_21248_lociStitched	chr4(.):69597424-69601345	1.4633
1_MACS_peak_21251_lociStitched	chr4(.):69668225-69669811	1.3925
1_MACS_peak_21252_lociStitched	chr4(.):69845085-69845378	0.7515
2_MACS_peak_21253_lociStitched	chr4(.):69852358-69853885	1.0707
1_MACS_peak_21255_lociStitched	chr4(.):69922874-69923211	0.6441
1_MACS_peak_21256_lociStitched	chr4(.):71257185-71257669	0.8648
1_MACS_peak_21257_lociStitched	chr4(.):71258403-71259047	1.0211
1_MACS_peak_21258_lociStitched	chr4(.):71291359-71292601	1.3955
1_MACS_peak_21259_lociStitched	chr4(.):71519532-71520007	0.7816
3_MACS_peak_21260_lociStitched	chr4(.):71521962-71538325	5.5821
4_MACS_peak_21263_lociStitched	chr4(.):71539166-71551153	4.6722
1_MACS_peak_21267_lociStitched	chr4(.):71551699-71552058	0.9509
2_MACS_peak_21268_lociStitched	chr4(.):71552574-71555521	5.1695
1_MACS_peak_21270_lociStitched	chr4(.):71569890-71571898	1.9321
1_MACS_peak_21271_lociStitched	chr4(.):71596390-71597242	1.6483
2_MACS_peak_21272_lociStitched	chr4(.):71599824-71601136	1.0349
1_MACS_peak_21274_lociStitched	chr4(.):71702487-71705743	4.7972
2_MACS_peak_21275_lociStitched	chr4(.):71752947-71754763	1.5453
1_MACS_peak_21277_lociStitched	chr4(.):71757819-71758621	0.8604
3_MACS_peak_21278_lociStitched	chr4(.):71759591-71765351	4.8612
2_MACS_peak_21281_lociStitched	chr4(.):71765853-71769693	3.8247
1_MACS_peak_21283_lociStitched	chr4(.):71858384-71860130	2.5939
2_MACS_peak_21284_lociStitched	chr4(.):71871323-71872750	1.0652
1_MACS_peak_21286_lociStitched	chr4(.):72095929-72097658	1.2796
3_MACS_peak_21287_lociStitched	chr4(.):72310631-72312713	1.1477
1_MACS_peak_21290_lociStitched	chr4(.):72500000-72500733	1.325
1_MACS_peak_21291_lociStitched	chr4(.):72528001-72531339	4.1194
1_MACS_peak_21292_lociStitched	chr4(.):73933746-73936203	4.6114
1_MACS_peak_21293_lociStitched	chr4(.):73937742-73938105	0.6999
1_MACS_peak_21294_lociStitched	chr4(.):74123019-74125735	4.8975
1_MACS_peak_21295_lociStitched	chr4(.):74681880-74682623	0.8695
1_MACS_peak_21296_lociStitched	chr4(.):75023303-75024825	2.7094
1_MACS_peak_21297_lociStitched	chr4(.):75071776-75073013	1.1176
2_MACS_peak_21298_lociStitched	chr4(.):75096241-75097397	0.8546
1_MACS_peak_21300_lociStitched	chr4(.):75297085-75297791	1.5971
1_MACS_peak_21301_lociStitched	chr4(.):75310659-75311343	1.176
2_MACS_peak_21302_lociStitched	chr4(.):75408167-75410408	1.6288
1_MACS_peak_21304_lociStitched	chr4(.):75466864-75467895	1.546
1_MACS_peak_21305_lociStitched	chr4(.):75480368-75480998	0.9809
1_MACS_peak_21306_lociStitched	chr4(.):75548509-75548907	1.0196
1_MACS_peak_21307_lociStitched	chr4(.):75550306-75552395	1.3835
2_MACS_peak_21308_lociStitched	chr4(.):75578724-75580834	1.4166
1_MACS_peak_21310_lociStitched	chr4(.):75625419-75625859	0.8693
1_MACS_peak_21311_lociStitched	chr4(.):75798877-75799506	1.0316
1_MACS_peak_21312_lociStitched	chr4(.):75858278-75859330	2.4387
1_MACS_peak_21313_lociStitched	chr4(.):75929406-75931304	2.0405
1_MACS_peak_21314_lociStitched	chr4(.):76023762-76028467	3.4954
1_MACS_peak_21315_lociStitched	chr4(.):76105668-76107310	1.9395
2_MACS_peak_21316_lociStitched	chr4(.):76353547-76355178	1.0888
3_MACS_peak_21318_lociStitched	chr4(.):76437467-76440625	2.8797
1_MACS_peak_21321_lociStitched	chr4(.):76522737-76523211	0.9335
1_MACS_peak_21322_lociStitched	chr4(.):76523790-76525425	1.7742
1_MACS_peak_21323_lociStitched	chr4(.):76597037-76599541	4.9473
1_MACS_peak_21324_lociStitched	chr4(.):76649216-76651498	4.3018
1_MACS_peak_21325_lociStitched	chr4(.):76827226-76827716	0.802
1_MACS_peak_21326_lociStitched	chr4(.):76828541-76830803	3.4883
1_MACS_peak_21327_lociStitched	chr4(.):76860891-76862241	2.2017
1_MACS_peak_21328_lociStitched	chr4(.):76911118-76912162	1.8373
1_MACS_peak_21329_lociStitched	chr4(.):76937865-76938560	0.9154
1_MACS_peak_21330_lociStitched	chr4(.):77068753-77070254	3.1907
5_MACS_peak_21331_lociStitched	chr4(.):77117233-77137674	3.8719
1_MACS_peak_21336_lociStitched	chr4(.):77154426-77155521	1.2366
1_MACS_peak_21337_lociStitched	chr4(.):77197515-77198169	0.9732
3_MACS_peak_21338_lociStitched	chr4(.):77220864-77230272	4.5402
1_MACS_peak_21341_lociStitched	chr4(.):77351583-77352136	1.0599
3_MACS_peak_21342_lociStitched	chr4(.):77352934-77359017	1.9516
2_MACS_peak_21345_lociStitched	chr4(.):77369374-77373836	2.5516
1_MACS_peak_21347_lociStitched	chr4(.):77405416-77406305	0.8576
1_MACS_peak_21348_lociStitched	chr4(.):77407191-77411494	2.9095
1_MACS_peak_21349_lociStitched	chr4(.):77490704-77491176	0.8416
1_MACS_peak_21350_lociStitched	chr4(.):77527198-77530672	4.1682
3_MACS_peak_21351_lociStitched	chr4(.):77578753-77580731	1.0875
1_MACS_peak_21354_lociStitched	chr4(.):77610621-77611189	0.972
1_MACS_peak_21355_lociStitched	chr4(.):77617250-77620066	1.7249
2_MACS_peak_21356_lociStitched	chr4(.):77622114-77624610	1.3519
1_MACS_peak_21358_lociStitched	chr4(.):77693658-77694260	1.2949
2_MACS_peak_21359_lociStitched	chr4(.):77775334-77777143	3.0319
1_MACS_peak_21361_lociStitched	chr4(.):77870179-77872453	2.5477
2_MACS_peak_21362_lociStitched	chr4(.):77904040-77906933	1.5056
2_MACS_peak_21364_lociStitched	chr4(.):77913920-77917254	2.6959
2_MACS_peak_21366_lociStitched	chr4(.):77995672-77998561	5.5002
3_MACS_peak_21368_lociStitched	chr4(.):78013698-78015433	0.8628
1_MACS_peak_21371_lociStitched	chr4(.):78077902-78079031	1.7354
2_MACS_peak_21372_lociStitched	chr4(.):78117457-78119330	1.1982
3_MACS_peak_21374_lociStitched	chr4(.):78266419-78273449	2.0978
3_MACS_peak_21377_lociStitched	chr4(.):78508265-78510771	1.0698
2_MACS_peak_21380_lociStitched	chr4(.):78735866-78742821	3.8344
1_MACS_peak_21382_lociStitched	chr4(.):78783019-78784739	2.1195
3_MACS_peak_21383_lociStitched	chr4(.):78812527-78816654	2.4802
1_MACS_peak_21386_lociStitched	chr4(.):78838113-78838802	1.1555
1_MACS_peak_21387_lociStitched	chr4(.):79531986-79532449	0.954
1_MACS_peak_21388_lociStitched	chr4(.):79534644-79535488	1.0293
1_MACS_peak_21389_lociStitched	chr4(.):79548306-79548701	1.1083
1_MACS_peak_21390_lociStitched	chr4(.):79560146-79560727	1.2336
1_MACS_peak_21391_lociStitched	chr4(.):79642111-79642582	1.0316
1_MACS_peak_21392_lociStitched	chr4(.):79687898-79688686	1.1339
1_MACS_peak_21393_lociStitched	chr4(.):79696070-79698343	4.4522
1_MACS_peak_21394_lociStitched	chr4(.):79860001-79860601	1.6785
1_MACS_peak_21395_lociStitched	chr4(.):80252420-80252861	1.218
2_MACS_peak_21396_lociStitched	chr4(.):80927028-80929318	1.9589
2_MACS_peak_21398_lociStitched	chr4(.):80937907-80939419	1.7164
1_MACS_peak_21400_lociStitched	chr4(.):80993340-80993947	0.8357
2_MACS_peak_21401_lociStitched	chr4(.):81046130-81047781	1.2535
1_MACS_peak_21403_lociStitched	chr4(.):81150040-81150989	1.0395
1_MACS_peak_21404_lociStitched	chr4(.):81151503-81151934	0.8544
1_MACS_peak_21405_lociStitched	chr4(.):81280356-81280672	0.6907
1_MACS_peak_21406_lociStitched	chr4(.):82074779-82075452	1.1323
1_MACS_peak_21407_lociStitched	chr4(.):82392316-82394017	2.3233
4_MACS_peak_21408_lociStitched	chr4(.):82412428-82416765	1.0525
1_MACS_peak_21412_lociStitched	chr4(.):82430096-82431150	1.0995
2_MACS_peak_21413_lociStitched	chr4(.):82482819-82484045	0.902
1_MACS_peak_21415_lociStitched	chr4(.):82545454-82547501	1.863
2_MACS_peak_21416_lociStitched	chr4(.):82548148-82550471	1.325
1_MACS_peak_21418_lociStitched	chr4(.):82551711-82554018	1.6277
1_MACS_peak_21419_lociStitched	chr4(.):82569041-82570789	2.1397
1_MACS_peak_21420_lociStitched	chr4(.):82571991-82572521	1.1513
3_MACS_peak_21421_lociStitched	chr4(.):82586454-82589739	1.9043
1_MACS_peak_21424_lociStitched	chr4(.):82646035-82646456	0.8171
2_MACS_peak_21425_lociStitched	chr4(.):82886228-82888980	1.7735
2_MACS_peak_21427_lociStitched	chr4(.):82901750-82905416	1.6687
1_MACS_peak_21429_lociStitched	chr4(.):83206079-83206660	3.2581
1_MACS_peak_21430_lociStitched	chr4(.):83292963-83296727	6.5299
1_MACS_peak_21431_lociStitched	chr4(.):83349867-83352755	8.2235
2_MACS_peak_21432_lociStitched	chr4(.):83701136-83702953	1.2164
1_MACS_peak_21434_lociStitched	chr4(.):83811209-83813357	4.1065
1_MACS_peak_21435_lociStitched	chr4(.):83820780-83822994	4.1588
2_MACS_peak_21436_lociStitched	chr4(.):83931111-83934740	2.3395
2_MACS_peak_21438_lociStitched	chr4(.):83955366-83957012	2.1867
1_MACS_peak_21440_lociStitched	chr4(.):84031294-84031742	1.0515
2_MACS_peak_21441_lociStitched	chr4(.):84133092-84135224	1.8861
3_MACS_peak_21443_lociStitched	chr4(.):84138094-84141248	1.7361
1_MACS_peak_21446_lociStitched	chr4(.):84143215-84143796	0.7817
1_MACS_peak_21447_lociStitched	chr4(.):84162110-84162426	0.8979
1_MACS_peak_21448_lociStitched	chr4(.):84205076-84206702	2.3934
2_MACS_peak_21449_lociStitched	chr4(.):84214325-84216115	1.2006
1_MACS_peak_21451_lociStitched	chr4(.):84218152-84219385	1.1127
1_MACS_peak_21452_lociStitched	chr4(.):84375781-84377675	5.7128
1_MACS_peak_21453_lociStitched	chr4(.):84394205-84394466	0.7044
2_MACS_peak_21454_lociStitched	chr4(.):84405790-84406799	1.0574
1_MACS_peak_21456_lociStitched	chr4(.):84456869-84457781	1.0145
2_MACS_peak_21457_lociStitched	chr4(.):84952040-84954889	1.4898
1_MACS_peak_21459_lociStitched	chr4(.):85076555-85076961	0.792
1_MACS_peak_21460_lociStitched	chr4(.):85155823-85161009	2.9539
1_MACS_peak_21461_lociStitched	chr4(.):85504004-85504508	0.8454
1_MACS_peak_21462_lociStitched	chr4(.):85887364-85888105	2.0218
1_MACS_peak_21463_lociStitched	chr4(.):86396117-86396605	1.0915
1_MACS_peak_21464_lociStitched	chr4(.):86747590-86747996	0.9333
1_MACS_peak_21465_lociStitched	chr4(.):87406111-87406580	0.8934
1_MACS_peak_21466_lociStitched	chr4(.):87515480-87515851	0.7557
2_MACS_peak_21467_lociStitched	chr4(.):87555841-87557630	1.7049
1_MACS_peak_21469_lociStitched	chr4(.):87813027-87813848	1.671
1_MACS_peak_21470_lociStitched	chr4(.):87855178-87862468	3.1616
1_MACS_peak_21471_lociStitched	chr4(.):87867780-87868204	0.7299
1_MACS_peak_21472_lociStitched	chr4(.):87878542-87879034	0.8928
1_MACS_peak_21473_lociStitched	chr4(.):87880593-87884786	4.2283
2_MACS_peak_21474_lociStitched	chr4(.):87893694-87894569	0.7327
3_MACS_peak_21476_lociStitched	chr4(.):87924369-87929793	3.011
1_MACS_peak_21479_lociStitched	chr4(.):87933575-87934719	1.3048
1_MACS_peak_21480_lociStitched	chr4(.):87975188-87975656	1.1682
1_MACS_peak_21481_lociStitched	chr4(.):88140580-88141692	4.0769
1_MACS_peak_21482_lociStitched	chr4(.):88157217-88157655	0.8627
1_MACS_peak_21483_lociStitched	chr4(.):88312009-88312423	0.7942
1_MACS_peak_21484_lociStitched	chr4(.):88343049-88344425	2.9967
1_MACS_peak_21485_lociStitched	chr4(.):88480245-88480806	1.0319
1_MACS_peak_21486_lociStitched	chr4(.):88928984-88930066	1.487
2_MACS_peak_21487_lociStitched	chr4(.):88948644-88952811	1.6373
1_MACS_peak_21489_lociStitched	chr4(.):89018967-89019428	0.7316
1_MACS_peak_21490_lociStitched	chr4(.):89020440-89021334	1.295
1_MACS_peak_21491_lociStitched	chr4(.):89079491-89080588	1.2048
1_MACS_peak_21492_lociStitched	chr4(.):89203927-89205940	4.1158
1_MACS_peak_21493_lociStitched	chr4(.):89299848-89300576	1.3419
1_MACS_peak_21494_lociStitched	chr4(.):89444083-89445342	1.7697
1_MACS_peak_21495_lociStitched	chr4(.):89513089-89514319	1.6788
1_MACS_peak_21496_lociStitched	chr4(.):89744276-89744794	1.108
1_MACS_peak_21497_lociStitched	chr4(.):90032611-90033537	3.4516
2_MACS_peak_21498_lociStitched	chr4(.):90062535-90066105	1.2061
1_MACS_peak_21500_lociStitched	chr4(.):90176127-90176612	0.8261
1_MACS_peak_21501_lociStitched	chr4(.):90211107-90212901	1.4962
2_MACS_peak_21502_lociStitched	chr4(.):90214216-90229984	4.64
2_MACS_peak_21504_lociStitched	chr4(.):90251854-90253627	1.5728
2_MACS_peak_21506_lociStitched	chr4(.):90429899-90432115	1.2663
2_MACS_peak_21508_lociStitched	chr4(.):90579149-90580207	2.1312
2_MACS_peak_21510_lociStitched	chr4(.):91039639-91045185	2.7474
2_MACS_peak_21512_lociStitched	chr4(.):91047856-91051672	9.5618
2_MACS_peak_21514_lociStitched	chr4(.):91131474-91132909	1.1507
1_MACS_peak_21516_lociStitched	chr4(.):91136745-91137231	0.8655
1_MACS_peak_21517_lociStitched	chr4(.):91139688-91141985	1.7077
1_MACS_peak_21518_lociStitched	chr4(.):91236662-91237006	0.8352
2_MACS_peak_21519_lociStitched	chr4(.):91289263-91291990	1.2907
1_MACS_peak_21521_lociStitched	chr4(.):92273940-92274527	0.8956
1_MACS_peak_21522_lociStitched	chr4(.):92279281-92281218	2.4957
