GENE_ID	locusLine	bin_1_43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
5_MACS_peak_29982_lociStitched	chr7(.):101188725-101195286	0.0721
1_MACS_peak_29987_lociStitched	chr7(.):101196536-101197197	0.0469
7_MACS_peak_29988_lociStitched	chr7(.):101198258-101208424	0.0846
1_MACS_peak_29995_lociStitched	chr7(.):101226939-101227331	0.0704
1_MACS_peak_29996_lociStitched	chr7(.):101235629-101236034	0.1231
1_MACS_peak_29997_lociStitched	chr7(.):101244370-101244718	0.0521
11_MACS_peak_29998_lociStitched	chr7(.):101256370-101274919	0.1011
1_MACS_peak_30009_lociStitched	chr7(.):102158355-102167263	0.2972
1_MACS_peak_30010_lociStitched	chr7(.):102214422-102219965	0.3523
1_MACS_peak_30011_lociStitched	chr7(.):102257405-102266453	0.2984
2_MACS_peak_30012_lociStitched	chr7(.):102314549-102317377	0.2794
1_MACS_peak_30014_lociStitched	chr7(.):102921397-102922199	0.1937
1_MACS_peak_30015_lociStitched	chr7(.):103070614-103071019	0.0966
1_MACS_peak_30016_lociStitched	chr7(.):103073860-103074554	0.057
2_MACS_peak_30017_lociStitched	chr7(.):103084991-103087045	0.1107
1_MACS_peak_30019_lociStitched	chr7(.):106043485-106044388	0.2139
1_MACS_peak_30020_lociStitched	chr7(.):107277363-107278938	0.1767
2_MACS_peak_30021_lociStitched	chr7(.):107281048-107283663	0.1885
3_MACS_peak_30023_lociStitched	chr7(.):107772833-107778796	0.2353
1_MACS_peak_30026_lociStitched	chr7(.):107779887-107780490	0.1828
1_MACS_peak_30027_lociStitched	chr7(.):108094764-108096930	0.1486
1_MACS_peak_30028_lociStitched	chr7(.):111169407-111170376	0.1589
1_MACS_peak_30029_lociStitched	chr7(.):117925855-117926887	0.1362
2_MACS_peak_30030_lociStitched	chr7(.):117929248-117931624	0.1941
1_MACS_peak_30032_lociStitched	chr7(.):123172107-123173785	0.2187
1_MACS_peak_30033_lociStitched	chr7(.):126890696-126892829	0.1413
1_MACS_peak_30034_lociStitched	chr7(.):127775196-127775714	0.2003
2_MACS_peak_30035_lociStitched	chr7(.):127805569-127811239	0.1145
2_MACS_peak_30037_lociStitched	chr7(.):127842236-127843756	0.0762
7_MACS_peak_30039_lociStitched	chr7(.):127988043-128004283	0.141
1_MACS_peak_30046_lociStitched	chr7(.):128006175-128006733	0.1826
1_MACS_peak_30047_lociStitched	chr7(.):128027625-128028864	0.2009
1_MACS_peak_30048_lociStitched	chr7(.):128046458-128049848	0.2149
1_MACS_peak_30049_lociStitched	chr7(.):128429725-128431314	0.1254
6_MACS_peak_30050_lociStitched	chr7(.):128468064-128480285	0.1196
1_MACS_peak_30056_lociStitched	chr7(.):128482299-128498569	0.1468
2_MACS_peak_30057_lociStitched	chr7(.):128528489-128531539	0.1028
1_MACS_peak_30059_lociStitched	chr7(.):128549280-128550778	0.1632
2_MACS_peak_30060_lociStitched	chr7(.):128552249-128555201	0.1106
2_MACS_peak_30062_lociStitched	chr7(.):128827650-128830146	0.137
1_MACS_peak_30064_lociStitched	chr7(.):128856298-128856949	0.193
2_MACS_peak_30065_lociStitched	chr7(.):129420433-129425957	0.194
2_MACS_peak_30067_lociStitched	chr7(.):131370653-131372370	0.1578
3_MACS_peak_30069_lociStitched	chr7(.):131374764-131377431	0.1479
1_MACS_peak_30072_lociStitched	chr7(.):131846038-131846606	0.1093
1_MACS_peak_30073_lociStitched	chr7(.):132245484-132246036	0.1319
2_MACS_peak_30074_lociStitched	chr7(.):132258811-132263006	0.0935
3_MACS_peak_30076_lociStitched	chr7(.):137850431-137858737	0.1813
2_MACS_peak_30079_lociStitched	chr7(.):138809037-138813849	0.2021
2_MACS_peak_30081_lociStitched	chr7(.):138815440-138818554	0.222
1_MACS_peak_30083_lociStitched	chr7(.):139207614-139208227	0.0682
1_MACS_peak_30084_lociStitched	chr7(.):139877216-139878299	0.2514
1_MACS_peak_30085_lociStitched	chr7(.):139922422-139923046	0.1781
4_MACS_peak_30086_lociStitched	chr7(.):139928521-139932879	0.2312
3_MACS_peak_30090_lociStitched	chr7(.):139937528-139941404	0.1452
3_MACS_peak_30093_lociStitched	chr7(.):140088233-140093065	0.209
1_MACS_peak_30096_lociStitched	chr7(.):140096375-140096895	0.1654
1_MACS_peak_30097_lociStitched	chr7(.):140103829-140104622	0.1969
1_MACS_peak_30098_lociStitched	chr7(.):140129739-140130156	0.0831
3_MACS_peak_30099_lociStitched	chr7(.):140338121-140342871	0.1389
1_MACS_peak_30102_lociStitched	chr7(.):142494024-142495292	0.1088
1_MACS_peak_30103_lociStitched	chr7(.):142552554-142554435	0.1416
5_MACS_peak_30104_lociStitched	chr7(.):142561169-142573918	0.1589
5_MACS_peak_30109_lociStitched	chr7(.):143055850-143060555	0.0973
1_MACS_peak_30114_lociStitched	chr7(.):143104271-143105777	0.1097
1_MACS_peak_30115_lociStitched	chr7(.):145696975-145698837	0.1415
1_MACS_peak_30116_lociStitched	chr7(.):148676849-148677347	0.1155
2_MACS_peak_30117_lociStitched	chr7(.):149456144-149457136	0.1311
2_MACS_peak_30119_lociStitched	chr7(.):149458198-149460970	0.1171
1_MACS_peak_30121_lociStitched	chr7(.):149470082-149495771	0.1548
2_MACS_peak_30122_lociStitched	chr7(.):149498141-149531806	0.1205
1_MACS_peak_30124_lociStitched	chr7(.):150497930-150499760	0.1191
1_MACS_peak_30125_lociStitched	chr7(.):150675657-150679753	0.1681
2_MACS_peak_30126_lociStitched	chr7(.):150681043-150690367	0.184
1_MACS_peak_30128_lociStitched	chr7(.):150693789-150696836	0.132
1_MACS_peak_30129_lociStitched	chr7(.):150703387-150703850	0.1099
2_MACS_peak_30130_lociStitched	chr7(.):150707053-150708268	0.1488
3_MACS_peak_30132_lociStitched	chr7(.):150709388-150720851	0.1447
1_MACS_peak_30135_lociStitched	chr7(.):150745760-150748372	0.1082
3_MACS_peak_30136_lociStitched	chr7(.):150862097-150905932	0.1432
7_MACS_peak_30139_lociStitched	chr7(.):150940805-150977793	0.1515
5_MACS_peak_30146_lociStitched	chr7(.):150999153-151004555	0.1443
1_MACS_peak_30151_lociStitched	chr7(.):151006167-151006634	0.0666
1_MACS_peak_30152_lociStitched	chr7(.):151078036-151094570	0.13
7_MACS_peak_30153_lociStitched	chr7(.):151096657-151110615	0.1298
3_MACS_peak_30160_lociStitched	chr7(.):151132377-151136986	0.1231
2_MACS_peak_30163_lociStitched	chr7(.):151148289-151150326	0.1244
1_MACS_peak_30165_lociStitched	chr7(.):151377398-151378052	0.0997
3_MACS_peak_30166_lociStitched	chr7(.):151385725-151387915	0.1225
1_MACS_peak_30169_lociStitched	chr7(.):151391744-151392449	0.1457
5_MACS_peak_30170_lociStitched	chr7(.):151395128-151400015	0.0974
1_MACS_peak_30175_lociStitched	chr7(.):151403863-151404450	0.098
5_MACS_peak_30176_lociStitched	chr7(.):151414172-151422190	0.1048
1_MACS_peak_30181_lociStitched	chr7(.):151425433-151425894	0.1019
2_MACS_peak_30182_lociStitched	chr7(.):151432670-151434655	0.1108
1_MACS_peak_30184_lociStitched	chr7(.):151437742-151438276	0.0601
2_MACS_peak_30185_lociStitched	chr7(.):151439344-151442594	0.1434
1_MACS_peak_30187_lociStitched	chr7(.):151449782-151450287	0.1148
1_MACS_peak_30188_lociStitched	chr7(.):151452995-151454568	0.1167
1_MACS_peak_30189_lociStitched	chr7(.):151455922-151456934	0.2093
1_MACS_peak_30190_lociStitched	chr7(.):151459522-151460897	0.1903
6_MACS_peak_30191_lociStitched	chr7(.):151471931-151478668	0.1333
1_MACS_peak_30197_lociStitched	chr7(.):151480559-151481219	0.0983
3_MACS_peak_30198_lociStitched	chr7(.):151488474-151492717	0.1101
1_MACS_peak_30201_lociStitched	chr7(.):151494592-151495470	0.1495
3_MACS_peak_30202_lociStitched	chr7(.):151501884-151504479	0.1216
3_MACS_peak_30205_lociStitched	chr7(.):151505843-151509451	0.0993
4_MACS_peak_30208_lociStitched	chr7(.):151510475-151513623	0.12
1_MACS_peak_30212_lociStitched	chr7(.):151516816-151517694	0.1235
1_MACS_peak_30213_lociStitched	chr7(.):151521567-151522388	0.1473
6_MACS_peak_30214_lociStitched	chr7(.):151526214-151533989	0.1089
1_MACS_peak_30220_lociStitched	chr7(.):151542543-151543217	0.0358
1_MACS_peak_30221_lociStitched	chr7(.):151546799-151548283	0.1514
1_MACS_peak_30222_lociStitched	chr7(.):151549602-151550246	0.0974
2_MACS_peak_30223_lociStitched	chr7(.):151553071-151555344	0.1311
5_MACS_peak_30225_lociStitched	chr7(.):151557663-151561409	0.0874
2_MACS_peak_30230_lociStitched	chr7(.):151565275-151568113	0.1357
3_MACS_peak_30232_lociStitched	chr7(.):151572462-151575809	0.1323
1_MACS_peak_30235_lociStitched	chr7(.):151582052-151582562	0.0464
1_MACS_peak_30236_lociStitched	chr7(.):151585016-151585901	0.1906
2_MACS_peak_30237_lociStitched	chr7(.):151587663-151593114	0.1115
2_MACS_peak_30239_lociStitched	chr7(.):151596416-151598121	0.1312
1_MACS_peak_30241_lociStitched	chr7(.):151615793-151616387	0.0397
3_MACS_peak_30242_lociStitched	chr7(.):151629588-151633125	0.1717
2_MACS_peak_30245_lociStitched	chr7(.):151634348-151636266	0.1652
2_MACS_peak_30247_lociStitched	chr7(.):154534130-154535837	0.0656
3_MACS_peak_30249_lociStitched	chr7(.):154539351-154545764	0.1121
4_MACS_peak_30252_lociStitched	chr7(.):154547779-154551567	0.0925
1_MACS_peak_30256_lociStitched	chr7(.):154554542-154554860	0.0835
4_MACS_peak_30257_lociStitched	chr7(.):154558447-154561423	0.0797
4_MACS_peak_30261_lociStitched	chr7(.):154591365-154594294	0.0949
2_MACS_peak_30265_lociStitched	chr7(.):154596485-154598327	0.0976
2_MACS_peak_30267_lociStitched	chr7(.):154621367-154622473	0.0949
1_MACS_peak_30269_lociStitched	chr7(.):154623805-154624361	0.1458
1_MACS_peak_30270_lociStitched	chr7(.):154626806-154627710	0.1028
2_MACS_peak_30271_lociStitched	chr7(.):154630028-154632120	0.1305
1_MACS_peak_30273_lociStitched	chr7(.):154633720-154634094	0.0564
5_MACS_peak_30274_lociStitched	chr7(.):154646201-154651234	0.1129
1_MACS_peak_30279_lociStitched	chr7(.):154653866-154654240	0.0739
1_MACS_peak_30280_lociStitched	chr7(.):154656620-154657278	0.04
1_MACS_peak_30281_lociStitched	chr7(.):154660229-154661253	0.1485
5_MACS_peak_30282_lociStitched	chr7(.):154662575-154670984	0.0935
1_MACS_peak_30287_lociStitched	chr7(.):154672659-154673353	0.1133
1_MACS_peak_30288_lociStitched	chr7(.):154677140-154677562	0.0726
7_MACS_peak_30289_lociStitched	chr7(.):154678603-154692422	0.1242
8_MACS_peak_30296_lociStitched	chr7(.):154694726-154703855	0.1117
2_MACS_peak_30304_lociStitched	chr7(.):154705000-154709940	0.1451
2_MACS_peak_30306_lociStitched	chr7(.):154710951-154712638	0.1446
1_MACS_peak_30308_lociStitched	chr7(.):154956402-154959558	0.1319
1_MACS_peak_30309_lociStitched	chr7(.):154960723-154961678	0.1071
2_MACS_peak_30310_lociStitched	chr7(.):154963122-154965095	0.1572
2_MACS_peak_30312_lociStitched	chr7(.):155006663-155008147	0.0996
2_MACS_peak_30314_lociStitched	chr7(.):155011914-155013177	0.1046
6_MACS_peak_30316_lociStitched	chr7(.):155014528-155030595	0.1203
3_MACS_peak_30322_lociStitched	chr7(.):155036928-155040018	0.1017
8_MACS_peak_30325_lociStitched	chr7(.):155041697-155054652	0.1145
1_MACS_peak_30333_lociStitched	chr7(.):155058858-155059717	0.127
1_MACS_peak_30334_lociStitched	chr7(.):155061505-155062103	0.1555
2_MACS_peak_30335_lociStitched	chr7(.):155068257-155069840	0.0983
3_MACS_peak_30337_lociStitched	chr7(.):155077622-155080704	0.1386
1_MACS_peak_30340_lociStitched	chr7(.):155120028-155120697	0.3066
1_MACS_peak_30341_lociStitched	chr7(.):155124624-155126318	0.1098
2_MACS_peak_30342_lociStitched	chr7(.):155128791-155137649	0.1488
3_MACS_peak_30344_lociStitched	chr7(.):155141915-155146107	0.1234
2_MACS_peak_30347_lociStitched	chr7(.):155147532-155158237	0.1541
13_MACS_peak_30349_lociStitched	chr7(.):155161066-155194401	0.1129
3_MACS_peak_30362_lociStitched	chr7(.):155195982-155198958	0.1111
2_MACS_peak_30365_lociStitched	chr7(.):155208739-155210587	0.0793
6_MACS_peak_30367_lociStitched	chr7(.):155213623-155223472	0.0977
1_MACS_peak_30373_lociStitched	chr7(.):155224655-155225355	0.2021
1_MACS_peak_30374_lociStitched	chr7(.):155226460-155226943	0.1881
2_MACS_peak_30375_lociStitched	chr7(.):155232522-155234588	0.1208
4_MACS_peak_30377_lociStitched	chr7(.):155242188-155249335	0.0943
5_MACS_peak_30381_lociStitched	chr7(.):155253331-155259117	0.0875
2_MACS_peak_30386_lociStitched	chr7(.):155260560-155261469	0.0857
3_MACS_peak_30388_lociStitched	chr7(.):155263252-155267311	0.0909
2_MACS_peak_30391_lociStitched	chr7(.):155274327-155278295	0.1466
1_MACS_peak_30393_lociStitched	chr7(.):155279382-155279903	0.0781
2_MACS_peak_30394_lociStitched	chr7(.):155281883-155285046	0.099
4_MACS_peak_30396_lociStitched	chr7(.):155286351-155290603	0.1018
1_MACS_peak_30400_lociStitched	chr7(.):155299572-155300134	0.1747
3_MACS_peak_30401_lociStitched	chr7(.):155306911-155312049	0.1092
23_MACS_peak_30404_lociStitched	chr7(.):155313367-155354689	0.1207
4_MACS_peak_30427_lociStitched	chr7(.):155356887-155364650	0.0915
16_MACS_peak_30431_lociStitched	chr7(.):155368209-155384795	0.1248
1_MACS_peak_30447_lociStitched	chr7(.):155396207-155396723	0.1371
1_MACS_peak_30448_lociStitched	chr7(.):155402911-155403511	0.1211
9_MACS_peak_30449_lociStitched	chr7(.):155588006-155620669	0.126
6_MACS_peak_30458_lociStitched	chr7(.):155622434-155638792	0.1115
2_MACS_peak_30464_lociStitched	chr7(.):155639900-155642339	0.1213
2_MACS_peak_30466_lociStitched	chr7(.):155657360-155659573	0.1028
1_MACS_peak_30468_lociStitched	chr7(.):155661870-155663891	0.1136
6_MACS_peak_30469_lociStitched	chr7(.):155670857-155683073	0.1139
2_MACS_peak_30475_lociStitched	chr7(.):155689350-155691088	0.1219
1_MACS_peak_30477_lociStitched	chr7(.):155693521-155695777	0.1215
1_MACS_peak_30478_lociStitched	chr7(.):155701799-155703251	0.1118
1_MACS_peak_30479_lociStitched	chr7(.):155713469-155716801	0.065
1_MACS_peak_30480_lociStitched	chr7(.):155718006-155718484	0.1298
1_MACS_peak_30481_lociStitched	chr7(.):155722566-155723269	0.1195
6_MACS_peak_30482_lociStitched	chr7(.):155736022-155741902	0.0895
3_MACS_peak_30488_lociStitched	chr7(.):155743737-155748313	0.1048
1_MACS_peak_30491_lociStitched	chr7(.):155753863-155757455	0.1386
1_MACS_peak_30492_lociStitched	chr7(.):155761843-155762407	0.1023
2_MACS_peak_30493_lociStitched	chr7(.):155765014-155768787	0.0922
1_MACS_peak_30495_lociStitched	chr7(.):155773376-155773704	0.0784
1_MACS_peak_30496_lociStitched	chr7(.):155783396-155783814	0.0486
6_MACS_peak_30497_lociStitched	chr7(.):155785332-155798827	0.1048
1_MACS_peak_30503_lociStitched	chr7(.):155810110-155810528	0.0717
7_MACS_peak_30504_lociStitched	chr7(.):155814965-155824457	0.1245
6_MACS_peak_30511_lociStitched	chr7(.):155827387-155839351	0.1104
1_MACS_peak_30517_lociStitched	chr7(.):155843047-155843547	0.1269
7_MACS_peak_30518_lociStitched	chr7(.):155848121-155856411	0.1156
3_MACS_peak_30525_lociStitched	chr7(.):155861613-155864877	0.1346
1_MACS_peak_30528_lociStitched	chr7(.):155867512-155868350	0.1179
2_MACS_peak_30529_lociStitched	chr7(.):155871415-155873899	0.0856
2_MACS_peak_30531_lociStitched	chr7(.):155883979-155886807	0.1142
1_MACS_peak_30533_lociStitched	chr7(.):155897780-155898316	0.0653
1_MACS_peak_30534_lociStitched	chr7(.):155903629-155904103	0.1128
3_MACS_peak_30535_lociStitched	chr7(.):155913970-155922787	0.0953
7_MACS_peak_30538_lociStitched	chr7(.):155936233-155942481	0.101
2_MACS_peak_30545_lociStitched	chr7(.):155949724-155954091	0.1344
1_MACS_peak_30547_lociStitched	chr7(.):155960050-155961188	0.1396
2_MACS_peak_30548_lociStitched	chr7(.):155962284-155963886	0.1046
4_MACS_peak_30550_lociStitched	chr7(.):155965504-155973078	0.1154
2_MACS_peak_30554_lociStitched	chr7(.):155986719-155988470	0.0898
2_MACS_peak_30556_lociStitched	chr7(.):155989475-155992100	0.1449
2_MACS_peak_30558_lociStitched	chr7(.):155994201-155997969	0.111
1_MACS_peak_30560_lociStitched	chr7(.):156007609-156008089	0.084
1_MACS_peak_30561_lociStitched	chr7(.):156012383-156013573	0.1129
2_MACS_peak_30562_lociStitched	chr7(.):156024868-156026221	0.0936
1_MACS_peak_30564_lociStitched	chr7(.):156028426-156030315	0.1066
1_MACS_peak_30565_lociStitched	chr7(.):156057898-156058960	0.3113
1_MACS_peak_30566_lociStitched	chr7(.):156134543-156136568	0.1345
1_MACS_peak_30567_lociStitched	chr7(.):156138209-156138862	0.1307
1_MACS_peak_30568_lociStitched	chr7(.):156181566-156182238	0.1131
4_MACS_peak_30569_lociStitched	chr7(.):156232184-156237544	0.1406
1_MACS_peak_30573_lociStitched	chr7(.):156239219-156239799	0.1655
1_MACS_peak_30574_lociStitched	chr7(.):156247769-156248798	0.1319
1_MACS_peak_30575_lociStitched	chr7(.):156251937-156252619	0.1209
1_MACS_peak_30576_lociStitched	chr7(.):156257392-156257854	0.1298
1_MACS_peak_30577_lociStitched	chr7(.):156296564-156298009	0.1145
1_MACS_peak_30578_lociStitched	chr7(.):156308799-156309693	0.1599
1_MACS_peak_30579_lociStitched	chr7(.):156736014-156736817	0.1386
3_MACS_peak_30580_lociStitched	chr7(.):156793292-156797643	0.141
2_MACS_peak_30583_lociStitched	chr7(.):156811517-156813658	0.0647
1_MACS_peak_30585_lociStitched	chr7(.):157069246-157075018	0.1319
7_MACS_peak_30586_lociStitched	chr7(.):157076942-157090191	0.1245
3_MACS_peak_30593_lociStitched	chr7(.):157215862-157225460	0.1157
5_MACS_peak_30596_lociStitched	chr7(.):157226468-157231865	0.0941
2_MACS_peak_30601_lociStitched	chr7(.):157236065-157239937	0.0922
2_MACS_peak_30603_lociStitched	chr7(.):157246153-157247187	0.1166
6_MACS_peak_30605_lociStitched	chr7(.):157248686-157263478	0.1065
3_MACS_peak_30611_lociStitched	chr7(.):157267309-157270820	0.1665
4_MACS_peak_30614_lociStitched	chr7(.):157276685-157278897	0.0924
1_MACS_peak_30618_lociStitched	chr7(.):157280691-157281359	0.0321
4_MACS_peak_30619_lociStitched	chr7(.):157286974-157291967	0.1065
3_MACS_peak_30623_lociStitched	chr7(.):157305545-157309582	0.1354
1_MACS_peak_30626_lociStitched	chr7(.):157314375-157314812	0.1385
3_MACS_peak_30627_lociStitched	chr7(.):157317068-157320268	0.1
2_MACS_peak_30630_lociStitched	chr7(.):157321677-157324182	0.085
1_MACS_peak_30632_lociStitched	chr7(.):157330692-157336952	0.124
6_MACS_peak_30633_lociStitched	chr7(.):157338913-157348039	0.1063
3_MACS_peak_30639_lociStitched	chr7(.):157351627-157355036	0.09
1_MACS_peak_30642_lociStitched	chr7(.):157358570-157359355	0.0728
7_MACS_peak_30643_lociStitched	chr7(.):157360507-157372495	0.1359
5_MACS_peak_30650_lociStitched	chr7(.):157374410-157384654	0.1083
2_MACS_peak_30655_lociStitched	chr7(.):157386169-157388617	0.1027
1_MACS_peak_30657_lociStitched	chr7(.):157390565-157391558	0.0915
4_MACS_peak_30658_lociStitched	chr7(.):157393854-157399537	0.1047
8_MACS_peak_30662_lociStitched	chr7(.):157400705-157418930	0.0941
7_MACS_peak_30670_lociStitched	chr7(.):157420891-157428088	0.1044
5_MACS_peak_30677_lociStitched	chr7(.):157429463-157437771	0.1382
1_MACS_peak_30682_lociStitched	chr7(.):157440885-157441318	0.0981
4_MACS_peak_30683_lociStitched	chr7(.):157442463-157448207	0.0961
3_MACS_peak_30687_lociStitched	chr7(.):157450984-157455395	0.1307
4_MACS_peak_30690_lociStitched	chr7(.):157460359-157469510	0.111
1_MACS_peak_30694_lociStitched	chr7(.):157472394-157472758	0.0756
1_MACS_peak_30695_lociStitched	chr7(.):157475155-157476462	0.149
1_MACS_peak_30696_lociStitched	chr7(.):157479947-157480397	0.0823
1_MACS_peak_30697_lociStitched	chr7(.):157482587-157482976	0.0261
1_MACS_peak_30698_lociStitched	chr7(.):157484413-157484869	0.004
1_MACS_peak_30699_lociStitched	chr7(.):157486724-157487086	0.1425
3_MACS_peak_30700_lociStitched	chr7(.):157492294-157502807	0.1241
2_MACS_peak_30703_lociStitched	chr7(.):157504945-157509000	0.119
7_MACS_peak_30705_lociStitched	chr7(.):157510108-157518998	0.1008
2_MACS_peak_30712_lociStitched	chr7(.):157521566-157523152	0.0872
1_MACS_peak_30714_lociStitched	chr7(.):157528589-157528935	0.1002
4_MACS_peak_30715_lociStitched	chr7(.):157530317-157536522	0.1121
2_MACS_peak_30719_lociStitched	chr7(.):157543628-157547498	0.1003
2_MACS_peak_30721_lociStitched	chr7(.):157549217-157552276	0.079
2_MACS_peak_30723_lociStitched	chr7(.):157561500-157563775	0.1014
1_MACS_peak_30725_lociStitched	chr7(.):157565422-157565754	0.0448
1_MACS_peak_30726_lociStitched	chr7(.):157566834-157568812	0.1133
2_MACS_peak_30727_lociStitched	chr7(.):157569996-157572022	0.1701
5_MACS_peak_30729_lociStitched	chr7(.):157575127-157579666	0.1033
1_MACS_peak_30734_lociStitched	chr7(.):157581140-157582268	0.0673
6_MACS_peak_30735_lociStitched	chr7(.):157584710-157592200	0.0916
1_MACS_peak_30741_lociStitched	chr7(.):157595236-157595723	0.0944
5_MACS_peak_30742_lociStitched	chr7(.):157601778-157607120	0.0889
4_MACS_peak_30747_lociStitched	chr7(.):157622812-157627612	0.1117
8_MACS_peak_30751_lociStitched	chr7(.):157631189-157650844	0.1108
4_MACS_peak_30759_lociStitched	chr7(.):157652562-157660561	0.0946
1_MACS_peak_30763_lociStitched	chr7(.):157663929-157664295	0.0976
1_MACS_peak_30764_lociStitched	chr7(.):157665774-157666930	0.0656
1_MACS_peak_30765_lociStitched	chr7(.):157668255-157669323	0.1152
1_MACS_peak_30766_lociStitched	chr7(.):157689789-157690721	0.0505
3_MACS_peak_30767_lociStitched	chr7(.):157692611-157699294	0.1283
1_MACS_peak_30770_lociStitched	chr7(.):157717651-157718159	0.1472
2_MACS_peak_30771_lociStitched	chr7(.):157721712-157722777	0.1313
1_MACS_peak_30773_lociStitched	chr7(.):157728739-157730664	0.1226
1_MACS_peak_30774_lociStitched	chr7(.):157736799-157737817	0.1499
3_MACS_peak_30775_lociStitched	chr7(.):157743938-157747248	0.1074
2_MACS_peak_30778_lociStitched	chr7(.):157754688-157756592	0.1339
1_MACS_peak_30780_lociStitched	chr7(.):157780660-157781707	0.144
1_MACS_peak_30781_lociStitched	chr7(.):157838514-157839021	0.0946
1_MACS_peak_30782_lociStitched	chr7(.):157847796-157848306	0.0931
4_MACS_peak_30783_lociStitched	chr7(.):157853714-157861875	0.1099
2_MACS_peak_30787_lociStitched	chr7(.):157865438-157869351	0.1184
1_MACS_peak_30789_lociStitched	chr7(.):157871301-157871798	0.1038
4_MACS_peak_30790_lociStitched	chr7(.):157913918-157920769	0.0994
4_MACS_peak_30794_lociStitched	chr7(.):157928441-157938584	0.1139
1_MACS_peak_30798_lociStitched	chr7(.):157943919-157944401	0.1191
1_MACS_peak_30799_lociStitched	chr7(.):157951086-157952248	0.1756
3_MACS_peak_30800_lociStitched	chr7(.):157954525-157960701	0.0964
1_MACS_peak_30803_lociStitched	chr7(.):157967049-157970124	0.1329
1_MACS_peak_30804_lociStitched	chr7(.):157978795-157979260	0.1241
1_MACS_peak_30805_lociStitched	chr7(.):157981309-157983257	0.1175
2_MACS_peak_30806_lociStitched	chr7(.):157985211-157987845	0.1048
1_MACS_peak_30808_lociStitched	chr7(.):157996670-157997282	0.0792
4_MACS_peak_30809_lociStitched	chr7(.):158028410-158033492	0.0929
4_MACS_peak_30813_lociStitched	chr7(.):158044735-158052268	0.1047
1_MACS_peak_30817_lociStitched	chr7(.):158053833-158054306	0.1095
2_MACS_peak_30818_lociStitched	chr7(.):158058044-158060388	0.0914
2_MACS_peak_30820_lociStitched	chr7(.):158064436-158065960	0.0957
4_MACS_peak_30822_lociStitched	chr7(.):158067067-158077581	0.1059
1_MACS_peak_30826_lociStitched	chr7(.):158088719-158089136	0.0438
1_MACS_peak_30827_lociStitched	chr7(.):158090959-158091299	0.0247
1_MACS_peak_30828_lociStitched	chr7(.):158092352-158093233	0.0805
2_MACS_peak_30829_lociStitched	chr7(.):158109727-158111724	0.1136
2_MACS_peak_30831_lociStitched	chr7(.):158112744-158114015	0.1354
1_MACS_peak_30833_lociStitched	chr7(.):158115119-158115584	0.0694
3_MACS_peak_30834_lociStitched	chr7(.):158146505-158151171	0.1282
1_MACS_peak_30837_lociStitched	chr7(.):158157839-158158164	0.0834
1_MACS_peak_30838_lociStitched	chr7(.):158159673-158160121	0.0642
2_MACS_peak_30839_lociStitched	chr7(.):158161202-158163103	0.0958
4_MACS_peak_30841_lociStitched	chr7(.):158164509-158168867	0.0578
1_MACS_peak_30845_lociStitched	chr7(.):158170508-158171062	0.0823
2_MACS_peak_30846_lociStitched	chr7(.):158176375-158177971	0.1494
2_MACS_peak_30848_lociStitched	chr7(.):158181153-158187820	0.1071
2_MACS_peak_30850_lociStitched	chr7(.):158192978-158195361	0.1054
4_MACS_peak_30852_lociStitched	chr7(.):158196603-158204584	0.1138
6_MACS_peak_30856_lociStitched	chr7(.):158207044-158218722	0.1462
3_MACS_peak_30862_lociStitched	chr7(.):158220709-158225177	0.1345
1_MACS_peak_30865_lociStitched	chr7(.):158228660-158229255	0.1679
3_MACS_peak_30866_lociStitched	chr7(.):158235558-158240849	0.1011
1_MACS_peak_30869_lociStitched	chr7(.):158242971-158243661	0.1687
2_MACS_peak_30870_lociStitched	chr7(.):158246644-158248741	0.1846
2_MACS_peak_30872_lociStitched	chr7(.):158251322-158254112	0.1216
1_MACS_peak_30874_lociStitched	chr7(.):158261324-158261848	0.1745
4_MACS_peak_30875_lociStitched	chr7(.):158264184-158278299	0.1251
3_MACS_peak_30879_lociStitched	chr7(.):158282005-158286047	0.1414
1_MACS_peak_30882_lociStitched	chr7(.):158287281-158287745	0.0348
1_MACS_peak_30883_lociStitched	chr7(.):158290247-158291067	0.2064
2_MACS_peak_30884_lociStitched	chr7(.):158293073-158296278	0.135
8_MACS_peak_30886_lociStitched	chr7(.):158301716-158312320	0.1106
1_MACS_peak_30894_lociStitched	chr7(.):158314205-158315067	0.2581
6_MACS_peak_30895_lociStitched	chr7(.):158318302-158327885	0.1276
9_MACS_peak_30901_lociStitched	chr7(.):158330559-158344251	0.1001
1_MACS_peak_30910_lociStitched	chr7(.):158347603-158348069	0.0695
2_MACS_peak_30911_lociStitched	chr7(.):158353588-158356615	0.1322
2_MACS_peak_30913_lociStitched	chr7(.):158357887-158359489	0.1362
3_MACS_peak_30915_lociStitched	chr7(.):158375883-158378176	0.1107
2_MACS_peak_30918_lociStitched	chr7(.):158382700-158383708	0.1488
1_MACS_peak_30920_lociStitched	chr7(.):158748823-158749716	0.0907
1_MACS_peak_30921_lociStitched	chr7(.):158771420-158772230	0.1338
2_MACS_peak_30922_lociStitched	chr7(.):158784347-158786853	0.1159
2_MACS_peak_30924_lociStitched	chr7(.):158787892-158789324	0.0605
