#JJN3_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/JJN3_H3K27ac_ROSE/JJN3_H3K27ac_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by JJN3_jia.bam
#Using cutoff of 25157.466 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	JJN3_jia.bam	enhancerRank	isSuper
1_MACS_peak_23284_lociStitched	chr9	17290481	17291764	1	1284	686.7899	16098	0
1_MACS_peak_21906_lociStitched	chr8	1897201	1898486	1	1286	686.704	16099	0
1_MACS_peak_22026_lociStitched	chr8	16313873	16315161	1	1289	686.3752	16100	0
1_MACS_peak_13677_lociStitched	chr20	12139328	12140558	1	1231	686.217	16101	0
1_MACS_peak_15586_lociStitched	chr3	59964255	59965705	1	1451	686.14	16102	0
1_MACS_peak_11258_lociStitched	chr19	40447151	40448631	1	1481	686.128	16103	0
1_MACS_peak_10437_lociStitched	chr18	64381966	64382938	1	973	686.0376	16104	0
1_MACS_peak_7475_lociStitched	chr15	74711943	74713389	1	1447	685.8378	16105	0
1_MACS_peak_17658_lociStitched	chr5	923139	924215	1	1077	685.5196	16106	0
1_MACS_peak_4226_lociStitched	chr11	118783402	118784794	1	1393	685.0032	16107	0
1_MACS_peak_18835_lociStitched	chr5	156967128	156968467	1	1340	684.8985	16108	0
1_MACS_peak_23619_lociStitched	chr9	94474308	94475451	1	1144	684.8856	16109	0
1_MACS_peak_21003_lociStitched	chr7	43152389	43153612	1	1224	684.5131	16110	0
1_MACS_peak_19045_lociStitched	chr5	180708233	180709118	1	886	684.459	16111	0
1_MACS_peak_23608_lociStitched	chr9	93797118	93798516	1	1399	684.321	16112	0
1_MACS_peak_17584_lociStitched	chr4	185324475	185326131	1	1657	684.2592	16113	0
2_MACS_peak_14740_lociStitched	chr22	33867880	33869710	2	1701	683.871	16114	0
1_MACS_peak_13086_lociStitched	chr2	191208245	191209202	1	958	683.298	16115	0
1_MACS_peak_15720_lociStitched	chr3	76873131	76874659	1	1529	683.1688	16116	0
1_MACS_peak_23198_lociStitched	chr9	3750671	3752130	1	1460	683.1038	16117	0
1_MACS_peak_14111_lociStitched	chr20	55204221	55205540	1	1320	682.8463	16118	0
1_MACS_peak_5984_lociStitched	chr13	79176727	79177848	1	1122	682.5769	16119	0
1_MACS_peak_12581_lociStitched	chr2	109268533	109269826	1	1294	682.5747	16120	0
2_MACS_peak_12272_lociStitched	chr2	66734714	66736399	2	1512	682.425	16121	0
2_MACS_peak_24377_lociStitched	chrX	45660133	45661280	2	1132	682.1209	16122	0
1_MACS_peak_17619_lociStitched	chr4	189659464	189659952	1	489	681.9312	16123	0
1_MACS_peak_60_lociStitched	chr1	2231441	2232790	1	1350	681.6497	16124	0
1_MACS_peak_17956_lociStitched	chr5	39460565	39461809	1	1245	681.3388	16125	0
2_MACS_peak_18069_lociStitched	chr5	55981839	55983277	2	1427	681.3244	16126	0
1_MACS_peak_21411_lociStitched	chr7	98731045	98732315	1	1271	680.974	16127	0
1_MACS_peak_21309_lociStitched	chr7	83802143	83803491	1	1349	680.74	16128	0
1_MACS_peak_23708_lociStitched	chr9	103360612	103361839	1	1228	680.3715	16129	0
1_MACS_peak_5357_lociStitched	chr12	111868163	111869361	1	1199	680.3442	16130	0
1_MACS_peak_16223_lociStitched	chr3	153886599	153887975	1	1377	680.2944	16131	0
1_MACS_peak_23552_lociStitched	chr9	84234518	84235618	1	1101	680.02	16132	0
2_MACS_peak_2512_lociStitched	chr10	29273002	29274541	2	1503	679.9302	16133	0
2_MACS_peak_983_lociStitched	chr1	98097703	98099166	2	1442	679.7098	16134	0
1_MACS_peak_2773_lociStitched	chr10	72335819	72336851	1	1033	679.3656	16135	0
2_MACS_peak_24870_lociStitched	chrX	153437615	153439048	2	1327	679.0987	16136	0
1_MACS_peak_10697_lociStitched	chr19	6600911	6602192	1	1282	678.6738	16137	0
1_MACS_peak_16110_lociStitched	chr3	139396165	139396972	1	808	678.2835	16138	0
1_MACS_peak_7019_lociStitched	chr15	23075649	23076651	1	1003	678.2538	16139	0
1_MACS_peak_13645_lociStitched	chr20	8388730	8390124	1	1395	677.9022	16140	0
1_MACS_peak_22535_lociStitched	chr8	80649473	80650682	1	1210	677.7654	16141	0
2_MACS_peak_329_lociStitched	chr1	25773385	25774788	2	1265	677.649	16142	0
1_MACS_peak_18461_lociStitched	chr5	118643688	118644841	1	1154	677.1569	16143	0
1_MACS_peak_23555_lociStitched	chr9	84785288	84786613	1	1326	676.81	16144	0
1_MACS_peak_16698_lociStitched	chr4	8429597	8430356	1	760	676.8003	16145	0
1_MACS_peak_13960_lociStitched	chr20	43159995	43160957	1	963	676.4784	16146	0
1_MACS_peak_20729_lociStitched	chr7	10157585	10158769	1	1185	676.4192	16147	0
1_MACS_peak_15522_lociStitched	chr3	53303774	53304796	1	1023	676.3596	16148	0
1_MACS_peak_13126_lociStitched	chr2	197201154	197202303	1	1150	676.3014	16149	0
1_MACS_peak_24401_lociStitched	chrX	47382894	47383705	1	812	676.2929	16150	0
1_MACS_peak_2660_lociStitched	chr10	52419455	52420234	1	780	676.2499	16151	0
1_MACS_peak_8145_lociStitched	chr16	28198472	28199898	1	1427	676.2092	16152	0
1_MACS_peak_12796_lociStitched	chr2	144940716	144942195	1	1480	675.7551	16153	0
1_MACS_peak_12166_lociStitched	chr2	55360561	55361814	1	1254	675.7429	16154	0
1_MACS_peak_7670_lociStitched	chr15	90589692	90590664	1	973	675.4428	16155	0
1_MACS_peak_22887_lociStitched	chr8	121761320	121762592	1	1273	675.3048	16156	0
1_MACS_peak_21091_lociStitched	chr7	51383454	51384737	1	1284	673.7033	16157	0
1_MACS_peak_10621_lociStitched	chr19	2840819	2841871	1	1053	673.7008	16158	0
1_MACS_peak_3067_lociStitched	chr10	108596247	108597590	1	1344	673.3802	16159	0
1_MACS_peak_17596_lociStitched	chr4	186063807	186064959	1	1153	673.2288	16160	0
1_MACS_peak_5795_lociStitched	chr13	42907784	42908861	1	1078	673.0173	16161	0
1_MACS_peak_1288_lociStitched	chr1	149215278	149216350	1	1073	672.68	16162	0
1_MACS_peak_23731_lociStitched	chr9	107826344	107827540	1	1197	672.6304	16163	0
1_MACS_peak_22650_lociStitched	chr8	95083872	95084770	1	899	672.0632	16164	0
1_MACS_peak_19892_lociStitched	chr6	80487286	80488455	1	1170	671.7074	16165	0
1_MACS_peak_13226_lociStitched	chr2	205618109	205619342	1	1234	671.4918	16166	0
1_MACS_peak_19636_lociStitched	chr6	42236710	42238044	1	1335	671.002	16167	0
2_MACS_peak_13919_lociStitched	chr20	37985960	37987645	2	1503	670.7985	16168	0
1_MACS_peak_22372_lociStitched	chr8	60086643	60087616	1	974	670.5916	16169	0
1_MACS_peak_7687_lociStitched	chr15	91229456	91230601	1	1146	670.512	16170	0
1_MACS_peak_22461_lociStitched	chr8	70626886	70628122	1	1237	670.4064	16171	0
1_MACS_peak_22776_lociStitched	chr8	103898871	103899902	1	1032	670.2531	16172	0
1_MACS_peak_22271_lociStitched	chr8	42149681	42151040	1	1360	670.1229	16173	0
2_MACS_peak_3339_lociStitched	chr11	3940869	3942223	2	1318	670.0946	16174	0
1_MACS_peak_5811_lociStitched	chr13	45965185	45965625	1	441	669.988	16175	0
2_MACS_peak_4638_lociStitched	chr12	22253993	22255595	2	1575	669.9564	16176	0
1_MACS_peak_7741_lociStitched	chr15	99703308	99704609	1	1302	669.8849	16177	0
1_MACS_peak_12976_lociStitched	chr2	175821485	175822708	1	1224	669.7148	16178	0
1_MACS_peak_23000_lociStitched	chr8	134022755	134024243	1	1489	669.3024	16179	0
1_MACS_peak_17373_lociStitched	chr4	142535729	142536970	1	1242	669.2713	16180	0
1_MACS_peak_8351_lociStitched	chr16	58059153	58060331	1	1179	669.2218	16181	0
1_MACS_peak_21774_lociStitched	chr7	141685338	141686366	1	1029	668.9196	16182	0
1_MACS_peak_15314_lociStitched	chr3	39218979	39220097	1	1119	668.8994	16183	0
1_MACS_peak_17518_lociStitched	chr4	176986797	176987657	1	861	668.822	16184	0
1_MACS_peak_10207_lociStitched	chr18	38534881	38536465	1	1585	668.6064	16185	0
1_MACS_peak_17623_lociStitched	chr4	190222121	190223325	1	1205	668.4608	16186	0
1_MACS_peak_19398_lociStitched	chr6	29617246	29618031	1	786	668.4275	16187	0
1_MACS_peak_551_lociStitched	chr1	41981755	41982733	1	979	668.2674	16188	0
2_MACS_peak_3341_lociStitched	chr11	3967796	3969196	2	1378	668.08	16189	0
1_MACS_peak_10046_lociStitched	chr18	12419861	12420718	1	858	667.8601	16190	0
1_MACS_peak_20814_lociStitched	chr7	22604261	22605724	1	1464	667.5669	16191	0
2_MACS_peak_10424_lociStitched	chr18	62046860	62048376	2	1463	667.4948	16192	0
1_MACS_peak_1369_lociStitched	chr1	153516961	153518141	1	1181	667.408	16193	0
1_MACS_peak_3947_lociStitched	chr11	75051249	75052368	1	1120	667.2597	16194	0
1_MACS_peak_13990_lociStitched	chr20	44539774	44541032	1	1259	667.2432	16195	0
1_MACS_peak_10368_lociStitched	chr18	56282090	56283291	1	1202	667.0354	16196	0
1_MACS_peak_17753_lociStitched	chr5	10441126	10442129	1	1004	666.6941	16197	0
1_MACS_peak_1769_lociStitched	chr1	186162898	186164334	1	1437	666.4476	16198	0
1_MACS_peak_14715_lociStitched	chr22	31317444	31318691	1	1248	666.3968	16199	0
1_MACS_peak_4704_lociStitched	chr12	28476177	28477592	1	1416	665.616	16200	0
1_MACS_peak_20302_lociStitched	chr6	134757908	134759019	1	1112	665.489	16201	0
1_MACS_peak_11113_lociStitched	chr19	30155778	30157018	1	1241	665.26	16202	0
1_MACS_peak_11198_lociStitched	chr19	37700847	37701897	1	1051	665.175	16203	0
2_MACS_peak_4542_lociStitched	chr12	13278940	13280418	2	1245	665.1	16204	0
1_MACS_peak_24817_lociStitched	chrX	135991101	135992359	1	1259	664.853	16205	0
1_MACS_peak_15907_lociStitched	chr3	113251032	113252529	1	1498	664.8177	16206	0
1_MACS_peak_2670_lociStitched	chr10	54870928	54872081	1	1154	664.5892	16207	0
1_MACS_peak_21174_lociStitched	chr7	71958772	71959726	1	955	664.5564	16208	0
1_MACS_peak_20395_lociStitched	chr6	143247558	143248536	1	979	664.3554	16209	0
1_MACS_peak_20563_lociStitched	chr6	166832446	166833817	1	1372	663.564	16210	0
1_MACS_peak_15482_lociStitched	chr3	51062376	51063509	1	1134	663.4848	16211	0
1_MACS_peak_16475_lociStitched	chr3	187607450	187608599	1	1150	663.4326	16212	0
1_MACS_peak_20691_lociStitched	chr7	6659674	6661017	1	1344	663.1734	16213	0
1_MACS_peak_11744_lociStitched	chr2	192942	194161	1	1220	663.136	16214	0
2_MACS_peak_17620_lociStitched	chr4	189897076	189898690	2	1440	663.0312	16215	0
1_MACS_peak_6982_lociStitched	chr14	105994308	105995338	1	1031	663.011	16216	0
1_MACS_peak_15053_lociStitched	chr22	51000890	51002085	1	1196	662.8665	16217	0
1_MACS_peak_3565_lociStitched	chr11	46401766	46403210	1	1445	662.796	16218	0
1_MACS_peak_10416_lociStitched	chr18	60930035	60931275	1	1241	662.78	16219	0
1_MACS_peak_24127_lociStitched	chr9	139989885	139990942	1	1058	662.739	16220	0
1_MACS_peak_3926_lociStitched	chr11	73035594	73036817	1	1224	662.4991	16221	0
1_MACS_peak_13350_lociStitched	chr2	223846813	223847655	1	843	662.233	16222	0
1_MACS_peak_21700_lociStitched	chr7	130125994	130126875	1	882	662.1596	16223	0
1_MACS_peak_5535_lociStitched	chr12	125388897	125390136	1	1240	662.1216	16224	0
1_MACS_peak_1208_lociStitched	chr1	142870279	142871508	1	1230	662.0623	16225	0
1_MACS_peak_20522_lociStitched	chr6	159440260	159441697	1	1438	661.8822	16226	0
1_MACS_peak_7241_lociStitched	chr15	45570773	45571994	1	1222	661.5378	16227	0
2_MACS_peak_15410_lociStitched	chr3	47757562	47759012	2	1398	661.49	16228	0
1_MACS_peak_15602_lociStitched	chr3	62926016	62927347	1	1332	661.2408	16229	0
1_MACS_peak_5629_lociStitched	chr13	20748580	20749889	1	1310	661.1759	16230	0
1_MACS_peak_22952_lociStitched	chr8	126962788	126964070	1	1283	660.7428	16231	0
1_MACS_peak_23850_lociStitched	chr9	123883401	123884665	1	1265	660.6928	16232	0
1_MACS_peak_2174_lociStitched	chr1	233679755	233680954	1	1200	660.5291	16233	0
1_MACS_peak_12962_lociStitched	chr2	174877108	174878125	1	1018	660.1347	16234	0
1_MACS_peak_858_lociStitched	chr1	81702869	81704238	1	1370	659.9949	16235	0
1_MACS_peak_20751_lociStitched	chr7	14778563	14779881	1	1319	659.9226	16236	0
1_MACS_peak_22266_lociStitched	chr8	41814345	41815695	1	1351	659.88	16237	0
1_MACS_peak_340_lociStitched	chr1	26201366	26202613	1	1248	659.7877	16238	0
1_MACS_peak_8260_lociStitched	chr16	33262468	33263589	1	1122	659.5964	16239	0
1_MACS_peak_22254_lociStitched	chr8	39802803	39804070	1	1268	659.4735	16240	0
1_MACS_peak_7282_lociStitched	chr15	51520194	51521264	1	1071	659.227	16241	0
1_MACS_peak_9408_lociStitched	chr17	45898595	45899672	1	1078	659.124	16242	0
1_MACS_peak_21796_lociStitched	chr7	146633680	146634995	1	1316	659.078	16243	0
1_MACS_peak_6347_lociStitched	chr14	37440070	37441245	1	1176	658.8225	16244	0
1_MACS_peak_23068_lociStitched	chr8	142153448	142154840	1	1393	658.5552	16245	0
1_MACS_peak_17415_lociStitched	chr4	153477087	153478396	1	1310	658.427	16246	0
2_MACS_peak_11642_lociStitched	chr19	55448699	55450116	2	1224	658.3382	16247	0
1_MACS_peak_14591_lociStitched	chr22	22511132	22511951	1	820	658.3122	16248	0
1_MACS_peak_1752_lociStitched	chr1	184793661	184794998	1	1338	658.2051	16249	0
1_MACS_peak_21876_lociStitched	chr7	156405059	156406269	1	1211	658.119	16250	0
1_MACS_peak_4910_lociStitched	chr12	54582220	54582936	1	717	657.9324	16251	0
1_MACS_peak_14782_lociStitched	chr22	36889495	36890464	1	970	657.7572	16252	0
1_MACS_peak_20595_lociStitched	chr7	30197	31410	1	1214	657.6886	16253	0
1_MACS_peak_12100_lociStitched	chr2	46717442	46718634	1	1193	657.388	16254	0
1_MACS_peak_19444_lociStitched	chr6	31147958	31148691	1	734	656.8413	16255	0
1_MACS_peak_16196_lociStitched	chr3	150802957	150804344	1	1388	656.7445	16256	0
1_MACS_peak_12494_lociStitched	chr2	96699943	96701141	1	1199	656.504	16257	0
1_MACS_peak_1673_lociStitched	chr1	177526663	177527715	1	1053	656.3428	16258	0
1_MACS_peak_16962_lociStitched	chr4	74718740	74719912	1	1173	656.32	16259	0
1_MACS_peak_13760_lociStitched	chr20	24822639	24823717	1	1079	655.8552	16260	0
1_MACS_peak_19731_lociStitched	chr6	47269375	47270673	1	1299	655.7496	16261	0
1_MACS_peak_18703_lociStitched	chr5	141404058	141404900	1	843	655.5812	16262	0
1_MACS_peak_21872_lociStitched	chr7	155137199	155137929	1	731	655.394	16263	0
1_MACS_peak_14556_lociStitched	chr22	20460114	20461521	1	1408	655.3806	16264	0
1_MACS_peak_4770_lociStitched	chr12	43025016	43026268	1	1253	655.2968	16265	0
1_MACS_peak_6169_lociStitched	chr14	19933137	19934598	1	1462	655.1124	16266	0
1_MACS_peak_11718_lociStitched	chr19	58609033	58609808	1	776	655.1075	16267	0
2_MACS_peak_17264_lociStitched	chr4	119477883	119479206	2	1204	655.0173	16268	0
1_MACS_peak_20357_lociStitched	chr6	138913979	138915123	1	1145	654.94	16269	0
1_MACS_peak_5716_lociStitched	chr13	32620122	32621064	1	943	654.7842	16270	0
1_MACS_peak_15867_lociStitched	chr3	110213611	110214679	1	1069	654.3636	16271	0
1_MACS_peak_10387_lociStitched	chr18	57636539	57637156	1	618	654.2051	16272	0
1_MACS_peak_18117_lociStitched	chr5	66299861	66301079	1	1219	654.1878	16273	0
1_MACS_peak_2360_lociStitched	chr10	6621969	6622994	1	1026	654.155	16274	0
1_MACS_peak_20161_lociStitched	chr6	112364332	112365216	1	885	654.0716	16275	0
1_MACS_peak_11806_lociStitched	chr2	9434474	9435614	1	1141	653.904	16276	0
1_MACS_peak_7732_lociStitched	chr15	99319744	99321086	1	1343	653.6882	16277	0
1_MACS_peak_1362_lociStitched	chr1	152432094	152433066	1	973	653.67	16278	0
1_MACS_peak_15655_lociStitched	chr3	71059878	71060981	1	1104	653.5275	16279	0
1_MACS_peak_17060_lociStitched	chr4	83205960	83206610	1	651	653.445	16280	0
2_MACS_peak_15780_lociStitched	chr3	96185048	96186602	2	1496	653.3016	16281	0
1_MACS_peak_6925_lociStitched	chr14	103557446	103558525	1	1080	653.2266	16282	0
1_MACS_peak_14365_lociStitched	chr21	36606445	36607672	1	1228	653.0094	16283	0
1_MACS_peak_17128_lociStitched	chr4	91048708	91049807	1	1100	652.806	16284	0
1_MACS_peak_13985_lociStitched	chr20	44462048	44463163	1	1116	652.6095	16285	0
1_MACS_peak_9472_lociStitched	chr17	51177715	51179250	1	1536	652.5285	16286	0
1_MACS_peak_17384_lociStitched	chr4	144480141	144481104	1	964	652.1436	16287	0
1_MACS_peak_7351_lociStitched	chr15	59835601	59836818	1	1218	652.0686	16288	0
1_MACS_peak_2485_lociStitched	chr10	26624073	26624996	1	924	652.0072	16289	0
1_MACS_peak_15872_lociStitched	chr3	110717209	110718407	1	1199	651.8318	16290	0
1_MACS_peak_15335_lociStitched	chr3	42066793	42068115	1	1323	651.746	16291	0
1_MACS_peak_373_lociStitched	chr1	27718459	27719677	1	1219	651.63	16292	0
1_MACS_peak_13971_lociStitched	chr20	43607456	43608629	1	1174	651.3669	16293	0
1_MACS_peak_535_lociStitched	chr1	41078038	41078778	1	741	651.052	16294	0
1_MACS_peak_7705_lociStitched	chr15	93257331	93258311	1	981	650.524	16295	0
1_MACS_peak_6550_lociStitched	chr14	66480189	66480840	1	652	650.4141	16296	0
1_MACS_peak_15574_lociStitched	chr3	58456472	58458011	1	1540	649.6119	16297	0
1_MACS_peak_816_lociStitched	chr1	72748794	72750077	1	1284	648.8131	16298	0
1_MACS_peak_781_lociStitched	chr1	68075743	68076847	1	1105	648.6	16299	0
2_MACS_peak_12139_lociStitched	chr2	52333695	52335197	2	1362	648.5636	16300	0
1_MACS_peak_11911_lociStitched	chr2	24777189	24778395	1	1207	648.3456	16301	0
1_MACS_peak_20975_lociStitched	chr7	39052634	39053940	1	1307	648.1678	16302	0
1_MACS_peak_14252_lociStitched	chr21	16236185	16237286	1	1102	648.0486	16303	0
1_MACS_peak_7216_lociStitched	chr15	43732746	43733935	1	1190	648.005	16304	0
1_MACS_peak_19273_lociStitched	chr6	24494863	24495871	1	1009	647.8416	16305	0
1_MACS_peak_24484_lociStitched	chrX	54466278	54467395	1	1118	647.6366	16306	0
1_MACS_peak_1564_lociStitched	chr1	161993254	161994267	1	1014	647.5096	16307	0
2_MACS_peak_12114_lociStitched	chr2	47297984	47299494	2	1488	647.337	16308	0
1_MACS_peak_661_lociStitched	chr1	51668762	51670075	1	1314	647.309	16309	0
1_MACS_peak_9065_lociStitched	chr17	27089960	27091108	1	1149	647.1276	16310	0
1_MACS_peak_15361_lociStitched	chr3	44726541	44727340	1	800	646.7905	16311	0
1_MACS_peak_22658_lociStitched	chr8	95654183	95655425	1	1243	646.3368	16312	0
2_MACS_peak_15734_lociStitched	chr3	79649187	79650929	2	1547	646.282	16313	0
1_MACS_peak_11408_lociStitched	chr19	46184377	46185437	1	1061	645.646	16314	0
1_MACS_peak_16521_lociStitched	chr3	194023751	194025061	1	1311	645.568	16315	0
1_MACS_peak_17381_lociStitched	chr4	144325398	144326665	1	1268	645.5365	16316	0
1_MACS_peak_8420_lociStitched	chr16	68026918	68027854	1	937	645.4656	16317	0
1_MACS_peak_20902_lociStitched	chr7	29865198	29866263	1	1066	645.39	16318	0
1_MACS_peak_23195_lociStitched	chr9	3477029	3478035	1	1007	645.2484	16319	0
1_MACS_peak_9298_lociStitched	chr17	40635576	40636587	1	1012	645.2202	16320	0
1_MACS_peak_22226_lociStitched	chr8	37643398	37644395	1	998	644.9593	16321	0
1_MACS_peak_11994_lociStitched	chr2	32852665	32853775	1	1111	644.91	16322	0
1_MACS_peak_3834_lociStitched	chr11	66773625	66774754	1	1130	644.8848	16323	0
1_MACS_peak_19991_lociStitched	chr6	95494346	95495653	1	1308	644.8738	16324	0
1_MACS_peak_16336_lociStitched	chr3	170957329	170958649	1	1321	644.82	16325	0
1_MACS_peak_218_lociStitched	chr1	16543368	16544521	1	1154	644.6423	16326	0
1_MACS_peak_22752_lociStitched	chr8	102527454	102528393	1	940	644.4357	16327	0
1_MACS_peak_1824_lociStitched	chr1	197304491	197305256	1	766	644.283	16328	0
1_MACS_peak_22530_lociStitched	chr8	79556107	79557427	1	1321	644.028	16329	0
1_MACS_peak_23460_lociStitched	chr9	67010260	67011438	1	1179	644.0126	16330	0
1_MACS_peak_21565_lociStitched	chr7	110731992	110733527	1	1536	643.9325	16331	0
1_MACS_peak_1163_lociStitched	chr1	117369265	117370687	1	1423	643.5972	16332	0
1_MACS_peak_22651_lociStitched	chr8	95092032	95093143	1	1112	643.4912	16333	0
1_MACS_peak_9643_lociStitched	chr17	66308249	66309356	1	1108	643.3884	16334	0
1_MACS_peak_8424_lociStitched	chr16	68227531	68229007	1	1477	643.3884	16335	0
1_MACS_peak_24075_lociStitched	chr9	137326329	137327513	1	1185	643.3856	16336	0
1_MACS_peak_20178_lociStitched	chr6	115047345	115048177	1	833	643.2192	16337	0
1_MACS_peak_6843_lociStitched	chr14	95763494	95764872	1	1379	642.9748	16338	0
1_MACS_peak_7292_lociStitched	chr15	52273666	52274741	1	1076	642.9575	16339	0
1_MACS_peak_2640_lociStitched	chr10	49841990	49843284	1	1295	642.8592	16340	0
1_MACS_peak_16793_lociStitched	chr4	36326946	36327959	1	1014	642.8498	16341	0
1_MACS_peak_17318_lociStitched	chr4	129331003	129332262	1	1260	642.4677	16342	0
1_MACS_peak_8776_lociStitched	chr17	2699052	2700153	1	1102	642.3234	16343	0
2_MACS_peak_10289_lociStitched	chr18	48602905	48604412	2	1372	642.2834	16344	0
2_MACS_peak_3496_lociStitched	chr11	33562076	33563726	2	1624	641.52	16345	0
2_MACS_peak_12265_lociStitched	chr2	65609431	65610878	2	1183	641.4551	16346	0
1_MACS_peak_7255_lociStitched	chr15	47318949	47320365	1	1417	641.448	16347	0
1_MACS_peak_12031_lociStitched	chr2	38665520	38666828	1	1309	641.3124	16348	0
1_MACS_peak_4641_lociStitched	chr12	22487778	22488793	1	1016	640.668	16349	0
1_MACS_peak_4691_lociStitched	chr12	27461979	27463168	1	1190	640.6332	16350	0
1_MACS_peak_11343_lociStitched	chr19	44405523	44406505	1	983	640.5586	16351	0
2_MACS_peak_12475_lociStitched	chr2	89441996	89443729	2	1630	640.5168	16352	0
1_MACS_peak_23087_lociStitched	chr8	144099556	144100775	1	1220	640.4626	16353	0
1_MACS_peak_14539_lociStitched	chr22	19131449	19132366	1	918	640.4328	16354	0
1_MACS_peak_22551_lociStitched	chr8	81289295	81290547	1	1253	640.398	16355	0
1_MACS_peak_24382_lociStitched	chrX	46421186	46422324	1	1139	640.3526	16356	0
1_MACS_peak_23788_lociStitched	chr9	115818497	115819482	1	986	640.3485	16357	0
1_MACS_peak_1350_lociStitched	chr1	151445536	151446374	1	839	639.9806	16358	0
2_MACS_peak_15215_lociStitched	chr3	18598300	18601511	2	1187	639.9523	16359	0
1_MACS_peak_24276_lociStitched	chrX	17023906	17025237	1	1332	639.6786	16360	0
1_MACS_peak_20486_lociStitched	chr6	156955675	156956789	1	1115	638.9904	16361	0
1_MACS_peak_9301_lociStitched	chr17	40700055	40701036	1	982	638.2386	16362	0
1_MACS_peak_706_lociStitched	chr1	55266539	55267459	1	921	637.836	16363	0
1_MACS_peak_4470_lociStitched	chr12	7282220	7283330	1	1111	637.584	16364	0
1_MACS_peak_24691_lociStitched	chrX	117250216	117251449	1	1234	636.9678	16365	0
1_MACS_peak_21689_lociStitched	chr7	129141773	129142967	1	1195	636.8796	16366	0
1_MACS_peak_7330_lociStitched	chr15	57095884	57097135	1	1252	636.759	16367	0
1_MACS_peak_5236_lociStitched	chr12	101673761	101674549	1	789	636.704	16368	0
1_MACS_peak_14693_lociStitched	chr22	29702339	29703386	1	1048	636.2619	16369	0
1_MACS_peak_6682_lociStitched	chr14	75981123	75982197	1	1075	636.2376	16370	0
1_MACS_peak_11415_lociStitched	chr19	46312568	46313599	1	1032	636.2301	16371	0
1_MACS_peak_4009_lociStitched	chr11	85565348	85566145	1	798	636.006	16372	0
1_MACS_peak_23652_lociStitched	chr9	97488853	97489598	1	746	635.783	16373	0
1_MACS_peak_11563_lociStitched	chr19	52074400	52075056	1	657	635.7296	16374	0
1_MACS_peak_10141_lociStitched	chr18	25819756	25821027	1	1272	635.3729	16375	0
1_MACS_peak_22150_lociStitched	chr8	28220954	28221783	1	830	635.3456	16376	0
1_MACS_peak_10614_lociStitched	chr19	2627014	2628037	1	1024	635.0784	16377	0
2_MACS_peak_5522_lociStitched	chr12	124615017	124616549	2	1323	634.8608	16378	0
1_MACS_peak_21931_lociStitched	chr8	8146601	8147576	1	976	634.725	16379	0
1_MACS_peak_22693_lociStitched	chr8	98018003	98019243	1	1241	634.632	16380	0
1_MACS_peak_11508_lociStitched	chr19	49710871	49711927	1	1057	634.5504	16381	0
1_MACS_peak_23858_lociStitched	chr9	125226103	125227217	1	1115	634.423	16382	0
1_MACS_peak_570_lociStitched	chr1	42724199	42725675	1	1477	634.3848	16383	0
1_MACS_peak_18474_lociStitched	chr5	119741103	119742425	1	1323	634.1634	16384	0
1_MACS_peak_15842_lociStitched	chr3	101948253	101949691	1	1439	634.0142	16385	0
1_MACS_peak_17633_lociStitched	chr5	81455	82745	1	1291	633.906	16386	0
1_MACS_peak_17711_lociStitched	chr5	4554326	4555352	1	1027	633.7602	16387	0
1_MACS_peak_14978_lociStitched	chr22	44893601	44894851	1	1251	633.75	16388	0
1_MACS_peak_14763_lociStitched	chr22	36461531	36462661	1	1131	633.591	16389	0
1_MACS_peak_3837_lociStitched	chr11	66823723	66824746	1	1024	633.5439	16390	0
1_MACS_peak_23602_lociStitched	chr9	93314160	93315546	1	1387	633.402	16391	0
1_MACS_peak_15901_lociStitched	chr3	112930263	112931514	1	1252	633.2562	16392	0
1_MACS_peak_18271_lociStitched	chr5	86376895	86377985	1	1091	632.854	16393	0
1_MACS_peak_3641_lociStitched	chr11	60908444	60909564	1	1121	632.352	16394	0
1_MACS_peak_9988_lociStitched	chr18	4248034	4249131	1	1098	632.3108	16395	0
1_MACS_peak_17052_lociStitched	chr4	82414753	82416041	1	1289	632.2792	16396	0
1_MACS_peak_10728_lociStitched	chr19	7894931	7895689	1	759	632.2478	16397	0
2_MACS_peak_5940_lociStitched	chr13	72296752	72298302	2	1486	632.09	16398	0
1_MACS_peak_23244_lociStitched	chr9	11386629	11387618	1	990	632.0699	16399	0
1_MACS_peak_20453_lociStitched	chr6	150259350	150260496	1	1147	631.7898	16400	0
1_MACS_peak_12905_lociStitched	chr2	165617482	165618684	1	1203	631.7712	16401	0
1_MACS_peak_12943_lociStitched	chr2	171829981	171830798	1	818	631.7044	16402	0
1_MACS_peak_1838_lociStitched	chr1	198978058	198979237	1	1180	631.3545	16403	0
1_MACS_peak_23119_lociStitched	chr8	145002248	145003342	1	1095	631.3474	16404	0
1_MACS_peak_664_lociStitched	chr1	51762464	51763237	1	774	631.2318	16405	0
1_MACS_peak_5936_lociStitched	chr13	71497990	71499048	1	1059	631.2028	16406	0
