#07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14_ROSE/07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X07_0EWT_0229Kronos_MM1S.KB.6hr.1_H3K18Ac_hs.dm_i14.bam
#Using cutoff of 15499.1134 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X07_0EWT_0229Kronos_MM1S.KB.6hr.1_H3K18Ac_hs.dm_i14.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	isStretch
3_MACS_peak_27430_lociStitched	chr7	25979787	25994381	3	8565	18245.4188	2003.7562	798	1
2_MACS_peak_21790_lociStitched	chr3	193815185	193823784	2	8564	40089.3979	2610.6564	799	1
3_MACS_peak_26789_lociStitched	chr6	135543862	135556503	3	8564	11663.8507	1993.4857	800	1
3_MACS_peak_5276_lociStitched	chr11	60672912	60684136	3	8549	16897.732	2320.0008	801	1
4_MACS_peak_24714_lociStitched	chr5	141385770	141396905	4	8537	13871.983	2159.0765	802	1
1_MACS_peak_30012_lociStitched	chr8	126440997	126449532	1	8536	18016.5315	1741.14	803	1
2_MACS_peak_2887_lociStitched	chr1	226062446	226071719	2	8533	26620.9284	2455.4904	804	1
4_MACS_peak_13940_lociStitched	chr19	908356	927553	4	8531	12562.5168	2645.3466	805	1
2_MACS_peak_155_lociStitched	chr1	11622935	11631941	2	8527	13136.1516	1452.6678	806	1
2_MACS_peak_16138_lociStitched	chr2	85928172	85938450	2	8524	15061.3812	1733.8986	807	1
3_MACS_peak_17147_lociStitched	chr2	188846333	188855515	3	8523	7417.2196	1206.5148	808	1
3_MACS_peak_28406_lociStitched	chr7	116212970	116229480	3	8522	20350.226	3277.235	809	1
2_MACS_peak_7343_lociStitched	chr12	80683785	80694914	2	8519	10392.2602	1770.6239	810	1
3_MACS_peak_27253_lociStitched	chr7	8164419	8174999	3	8518	12425.152	1506.592	811	1
3_MACS_peak_9456_lociStitched	chr15	21914283	21928989	3	8518	19435.4496	4744.1556	812	1
4_MACS_peak_6348_lociStitched	chr12	6432311	6452188	4	8516	17865.4476	2969.6238	813	1
1_MACS_peak_30430_lociStitched	chr9	22237132	22245642	1	8511	18847.948	975.246	814	1
3_MACS_peak_11118_lociStitched	chr16	30379641	30394654	3	8506	14028.1472	2289.4825	815	1
2_MACS_peak_1917_lociStitched	chr1	156626999	156635898	2	8502	24593.2764	2481.9311	816	1
2_MACS_peak_29188_lociStitched	chr8	28195130	28207214	2	8500	23786.1456	2176.3284	817	1
4_MACS_peak_21468_lociStitched	chr3	171851295	171867398	4	8495	9763.2489	3634.4471	818	1
1_MACS_peak_4150_lociStitched	chr10	91804861	91813344	1	8484	26545.8519	1504.8842	819	1
2_MACS_peak_24853_lociStitched	chr5	151127519	151139054	2	8484	14209.9665	1930.959	820	1
3_MACS_peak_26693_lociStitched	chr6	129809492	129823650	3	8477	20159.5762	2096.7998	821	1
3_MACS_peak_3725_lociStitched	chr10	54235988	54249047	3	8476	10174.2669	1789.083	822	1
1_MACS_peak_6771_lociStitched	chr12	38931629	38940102	1	8474	22778.8132	1589.5348	823	1
3_MACS_peak_31227_lociStitched	chr9	117372754	117382435	3	8467	14295.9327	1613.8227	824	1
2_MACS_peak_8614_lociStitched	chr13	115039433	115048653	2	8465	21709.412	1833.858	825	1
1_MACS_peak_9918_lociStitched	chr15	52968887	52977350	1	8464	19641.7767	1379.469	826	1
2_MACS_peak_15920_lociStitched	chr2	67686471	67695099	2	8458	21287.0016	1242.432	827	1
2_MACS_peak_31149_lociStitched	chr9	112729408	112738346	2	8458	17926.0528	1739.3348	828	1
3_MACS_peak_1361_lociStitched	chr1	107900811	107910172	3	8454	9929.2127	740.4551	829	1
2_MACS_peak_19953_lociStitched	chr3	23200895	23212993	2	8445	15963.311	1837.6862	830	1
2_MACS_peak_28087_lociStitched	chr7	92437193	92445708	2	8441	15327.8515	1586.3445	831	1
3_MACS_peak_30485_lociStitched	chr9	33152442	33168545	3	8425	12036.9925	2425.1118	832	1
2_MACS_peak_21321_lociStitched	chr3	156533219	156545005	2	8421	30449.131	2361.9144	833	1
3_MACS_peak_29603_lociStitched	chr8	72164882	72177209	3	8414	17870.4519	1883.5656	834	1
2_MACS_peak_18055_lociStitched	chr20	25289069	25301735	2	8413	27448.4886	2037.9594	835	1
1_MACS_peak_15794_lociStitched	chr2	60776147	60784542	1	8396	7974.4105	1295.3485	836	1
3_MACS_peak_24733_lociStitched	chr5	142592336	142610770	3	8395	12800.5696	2374.2992	837	1
3_MACS_peak_10913_lociStitched	chr16	17553871	17571449	3	8394	8762.633	2385.3346	838	1
3_MACS_peak_26871_lociStitched	chr6	139683846	139698089	3	8388	18332.1653	2358.6408	839	1
1_MACS_peak_20227_lociStitched	chr3	46388971	46397350	1	8380	21833.1603	1427.7816	840	1
3_MACS_peak_6491_lociStitched	chr12	11974119	11990936	3	8380	15414.4622	2853.8449	841	1
2_MACS_peak_13796_lociStitched	chr18	60797989	60811286	2	8371	21917.4451	2304.3701	842	1
4_MACS_peak_20920_lociStitched	chr3	121739761	121755601	4	8365	13484.592	2433.024	843	1
1_MACS_peak_27337_lociStitched	chr7	20254410	20262768	1	8359	35635.1688	1628.9742	844	1
3_MACS_peak_2581_lociStitched	chr1	205281031	205295135	3	8330	15577.868	3502.0232	845	1
3_MACS_peak_7596_lociStitched	chr12	104849720	104862034	3	8327	17591.7804	1858.1826	846	1
2_MACS_peak_28801_lociStitched	chr7	150124720	150134358	2	8326	27857.6752	2561.7804	847	1
2_MACS_peak_2974_lociStitched	chr1	230256324	230270466	2	8326	31844.9556	2900.5242	848	1
2_MACS_peak_1570_lociStitched	chr1	143911637	143920055	2	8324	15123.7788	2698.8108	849	1
3_MACS_peak_6524_lociStitched	chr12	13317037	13333782	3	8324	13879.9305	2836.603	850	1
1_MACS_peak_2229_lociStitched	chr1	178544290	178552608	1	8319	38629.6238	2393.9204	851	1
4_MACS_peak_1045_lociStitched	chr1	66896748	66912801	4	8317	13839.2913	2566.8747	852	1
4_MACS_peak_20544_lociStitched	chr3	71492175	71506386	4	8310	9680.5332	1901.4318	853	1
2_MACS_peak_27733_lociStitched	chr7	50723242	50733354	2	8309	11394.2016	1331.7504	854	1
3_MACS_peak_26507_lociStitched	chr6	109075182	109090470	3	8305	12098.9232	2306.9592	855	1
4_MACS_peak_7122_lociStitched	chr12	58135096	58150562	4	8305	9887.4138	2411.1494	856	1
4_MACS_peak_32200_lociStitched	chrX	75362549	75372276	4	8300	16821.8738	1190.5848	857	1
3_MACS_peak_25754_lociStitched	chr6	33279579	33292645	3	8295	16907.404	2359.7196	858	1
4_MACS_peak_27056_lociStitched	chr6	160389130	160404731	4	8292	10666.4037	1259.0007	859	1
3_MACS_peak_25736_lociStitched	chr6	32805126	32823344	3	8291	21335.0998	2945.8506	860	1
1_MACS_peak_29826_lociStitched	chr8	103541922	103550208	1	8287	22435.1736	746.5686	861	1
3_MACS_peak_22211_lociStitched	chr4	38063178	38075123	3	8281	6220.956	1484.7635	862	1
1_MACS_peak_12469_lociStitched	chr17	40826891	40835167	1	8277	15695.434	1415.196	863	1
3_MACS_peak_28714_lociStitched	chr7	142416264	142431512	3	8273	7390.7056	3048.0752	864	1
1_MACS_peak_23956_lociStitched	chr5	65114787	65123057	1	8271	9437.724	1098.256	865	1
2_MACS_peak_9651_lociStitched	chr15	38476837	38486019	2	8269	16650.6388	1672.9604	866	1
2_MACS_peak_23489_lociStitched	chr5	1335324	1346197	2	8268	19377.8606	1604.8548	867	1
3_MACS_peak_32223_lociStitched	chrX	77576865	77589836	3	8264	9051.1638	1180.361	868	1
2_MACS_peak_20472_lociStitched	chr3	61614841	61625175	2	8259	20464.4202	1937.625	869	1
3_MACS_peak_30008_lociStitched	chr8	126342240	126356319	3	8259	10936.5672	2006.2575	870	1
2_MACS_peak_8612_lociStitched	chr13	115023950	115032763	2	8252	15841.3675	1524.649	871	1
2_MACS_peak_11173_lociStitched	chr16	31879685	31890293	2	8245	19860.2976	1896.7104	872	1
2_MACS_peak_1960_lociStitched	chr1	159036178	159048525	2	8245	29385.86	3175.6484	873	1
3_MACS_peak_26287_lociStitched	chr6	87754816	87765148	3	8236	8646.8508	1518.804	874	1
3_MACS_peak_15028_lociStitched	chr19	55469073	55486020	3	8224	16136.9334	1945.5156	875	1
2_MACS_peak_2574_lociStitched	chr1	205196192	205208277	2	8221	13767.232	2821.8475	876	1
4_MACS_peak_14390_lociStitched	chr19	16545233	16561373	4	8205	10450.65	2217.636	877	1
2_MACS_peak_11913_lociStitched	chr17	7736817	7748960	2	8203	10459.9802	1788.6639	878	1
1_MACS_peak_19965_lociStitched	chr3	23846649	23854847	1	8199	20521.2336	1296.9236	879	1
1_MACS_peak_22100_lociStitched	chr4	18245254	18253434	1	8181	16918.694	1363.606	880	1
1_MACS_peak_21499_lociStitched	chr3	174863583	174871752	1	8170	56671.6206	2039.7993	881	1
3_MACS_peak_25282_lociStitched	chr6	6798514	6812423	3	8168	10011.6982	2363.1391	882	1
3_MACS_peak_252_lociStitched	chr1	17215585	17233523	3	8164	48470.2698	5078.2478	883	1
3_MACS_peak_20917_lociStitched	chr3	121710670	121724431	3	8160	11614.284	2123.3223	884	1
4_MACS_peak_12360_lociStitched	chr17	37351410	37366596	4	8157	13662.8442	2104.7796	885	1
2_MACS_peak_6009_lociStitched	chr11	115794820	115803436	2	8152	11585.0736	1113.1872	886	1
2_MACS_peak_26043_lociStitched	chr6	52527280	52536803	2	8137	16476.6946	2127.4382	887	1
1_MACS_peak_20837_lociStitched	chr3	113460663	113468791	1	8129	13631.4688	1640.2304	888	1
2_MACS_peak_2638_lociStitched	chr1	207092387	207105342	2	8129	40445.51	3189.521	889	1
5_MACS_peak_27878_lociStitched	chr7	73252459	73270882	5	8128	8876.2014	2216.2869	890	1
2_MACS_peak_23900_lociStitched	chr5	58885501	58895495	2	8118	13287.023	1536.0778	891	1
1_MACS_peak_23369_lociStitched	chr4	185300193	185308304	1	8112	76618.1282	1855.7968	892	1
2_MACS_peak_24344_lociStitched	chr5	109189891	109202384	2	8109	24333.8654	2163.7876	893	1
2_MACS_peak_19226_lociStitched	chr22	24536473	24544899	2	8102	9105.9782	1205.7606	894	1
1_MACS_peak_6019_lociStitched	chr11	116794737	116802835	1	8099	18397.8462	1594.4962	895	1
2_MACS_peak_17960_lociStitched	chr20	17873627	17885756	2	8096	10218.6825	2076.4848	896	1
3_MACS_peak_20429_lociStitched	chr3	56948179	56958638	3	8092	23257.6783	1717.3678	897	1
3_MACS_peak_5487_lociStitched	chr11	67029724	67046617	3	8091	18567.0963	2386.9809	898	1
1_MACS_peak_29915_lociStitched	chr8	118450032	118458121	1	8090	35761.469	1648.5382	899	1
3_MACS_peak_12075_lociStitched	chr17	19962354	19978413	3	8088	13301.6697	2402.4264	900	1
3_MACS_peak_25402_lociStitched	chr6	14654684	14665564	3	8086	10972.48	1697.28	901	1
2_MACS_peak_17715_lociStitched	chr2	241499377	241509252	2	8084	12803.925	871.9625	902	1
3_MACS_peak_25725_lociStitched	chr6	32156802	32166016	3	8077	16750.1306	1543.345	903	1
3_MACS_peak_26362_lociStitched	chr6	91175965	91189510	3	8075	14354.991	1897.6545	904	1
1_MACS_peak_18375_lociStitched	chr20	46039161	46047230	1	8070	22271.2469	1494.3788	905	1
4_MACS_peak_3435_lociStitched	chr10	22604290	22615435	4	8065	13825.3725	1393.125	906	1
3_MACS_peak_13464_lociStitched	chr18	24028216	24042663	3	8063	16556.262	2226.2827	907	1
3_MACS_peak_21762_lociStitched	chr3	191007581	191020155	3	8062	9509.7162	2715.984	908	1
4_MACS_peak_32640_lociStitched	chrX	153596707	153608709	4	8058	8442.2068	825.7376	909	1
2_MACS_peak_22819_lociStitched	chr4	108950614	108958983	2	8056	18384.1823	1334.0186	910	1
3_MACS_peak_5065_lociStitched	chr11	35024369	35036648	3	8054	13134.8463	1868.8638	911	1
3_MACS_peak_28327_lociStitched	chr7	107835815	107854092	3	8054	15548.2439	3178.3703	912	1
3_MACS_peak_14001_lociStitched	chr19	2049182	2062770	3	8049	23365.9248	2790.9752	913	1
3_MACS_peak_13647_lociStitched	chr18	47833331	47843113	3	8048	10320.9882	1770.542	914	1
1_MACS_peak_1591_lociStitched	chr1	144928264	144936305	1	8042	15797.3486	2574.7282	915	1
4_MACS_peak_24212_lociStitched	chr5	90561482	90577496	4	8041	15368.6358	2174.7012	916	1
2_MACS_peak_9255_lociStitched	chr14	91781604	91792074	2	8036	11353.668	874.245	917	1
3_MACS_peak_16843_lociStitched	chr2	161550404	161564635	3	8035	14090.1131	2104.7649	918	1
3_MACS_peak_7390_lociStitched	chr12	89855110	89870213	3	8034	12372.3776	2233.7337	919	1
2_MACS_peak_12508_lociStitched	chr17	42287124	42299867	2	8030	14189.3305	1841.3635	920	1
4_MACS_peak_22277_lociStitched	chr4	42639405	42649024	4	8024	6767.9284	1700.6392	921	1
4_MACS_peak_2621_lociStitched	chr1	206845737	206867345	4	8024	9241.7416	4479.3384	922	1
2_MACS_peak_13753_lociStitched	chr18	56315134	56327621	2	8018	20703.446	2305.1002	923	1
1_MACS_peak_7471_lociStitched	chr12	94595810	94603826	1	8017	44464.752	1842.8784	924	1
2_MACS_peak_2649_lociStitched	chr1	207994891	208006444	2	8017	14215.9665	2828.1744	925	1
4_MACS_peak_18863_lociStitched	chr21	36589246	36608077	4	8016	10554.7755	4340.5455	926	1
2_MACS_peak_10136_lociStitched	chr15	70306101	70316667	2	8014	10783.6596	1975.842	927	1
4_MACS_peak_15662_lociStitched	chr2	46761597	46777525	4	8010	7381.0352	2287.2608	928	1
2_MACS_peak_31921_lociStitched	chrX	42792296	42805630	2	8008	22814.474	1150.7242	929	1
4_MACS_peak_16386_lociStitched	chr2	109948081	109968921	4	8007	8369.344	2623.756	930	1
2_MACS_peak_6166_lociStitched	chr11	126056608	126069074	2	7998	30035.5804	2215.2082	931	1
3_MACS_peak_23809_lociStitched	chr5	54031514	54050243	3	7998	18318.8349	2447.8803	932	1
3_MACS_peak_19858_lociStitched	chr3	13455202	13470799	3	7990	19563.3171	2061.9234	933	1
3_MACS_peak_1806_lociStitched	chr1	153929389	153941574	3	7981	19583.732	3210.7475	934	1
2_MACS_peak_7248_lociStitched	chr12	69195414	69206622	2	7980	24443.5272	1560.1536	935	1
1_MACS_peak_8385_lociStitched	chr13	78688794	78696771	1	7978	44431.89	1525.2024	936	1
2_MACS_peak_5420_lociStitched	chr11	65336460	65345466	2	7975	11212.47	1637.2908	937	1
1_MACS_peak_23165_lociStitched	chr4	153580151	153588124	1	7974	13896.939	1371.356	938	1
1_MACS_peak_7415_lociStitched	chr12	92533425	92541392	1	7968	14415.4898	1510.5432	939	1
3_MACS_peak_15561_lociStitched	chr2	39346053	39357161	3	7965	11545.6552	1718.4076	940	1
2_MACS_peak_20978_lociStitched	chr3	125551894	125560646	2	7964	14827.6384	1795.0352	941	1
3_MACS_peak_2733_lociStitched	chr1	212406154	212416841	3	7952	7745.9376	2181.2167	942	1
3_MACS_peak_14137_lociStitched	chr19	7399974	7411122	3	7949	18978.3552	2356.6872	943	1
4_MACS_peak_5387_lociStitched	chr11	64845491	64865072	4	7936	11711.3961	2852.9517	944	1
1_MACS_peak_5225_lociStitched	chr11	58340004	58347938	1	7935	45313.4542	1721.678	945	1
2_MACS_peak_14387_lociStitched	chr19	16475622	16484510	2	7934	20866.3576	1337.644	946	1
2_MACS_peak_29210_lociStitched	chr8	29197827	29210367	2	7933	21455.94	1875.984	947	1
2_MACS_peak_25114_lociStitched	chr5	176852028	176860014	2	7932	12953.292	1432.6884	948	1
4_MACS_peak_21807_lociStitched	chr3	194867518	194882394	4	7931	11197.1652	2625.614	949	1
3_MACS_peak_20296_lociStitched	chr3	49054451	49067546	3	7928	16745.886	2206.5075	950	1
3_MACS_peak_29051_lociStitched	chr8	18598148	18614628	3	7924	11425.584	2478.592	951	1
3_MACS_peak_2884_lociStitched	chr1	226034480	226045179	3	7919	12046.0041	2598.7871	952	1
1_MACS_peak_7309_lociStitched	chr12	77452936	77460853	1	7918	19916.7969	1720.3641	953	1
3_MACS_peak_18377_lociStitched	chr20	46095817	46103991	3	7914	19862.82	1256.3438	954	1
2_MACS_peak_11515_lociStitched	chr16	71876575	71889010	2	7912	13908.5475	1959.756	955	1
2_MACS_peak_20794_lociStitched	chr3	111392417	111403407	2	7908	9110.71	1925.448	956	1
2_MACS_peak_30659_lociStitched	chr9	66698426	66709932	2	7908	18912.4122	1737.406	957	1
4_MACS_peak_7797_lociStitched	chr12	120966033	120977400	4	7905	7617.0267	1239.003	958	1
2_MACS_peak_20414_lociStitched	chr3	55687403	55697325	2	7895	11047.1548	1719.4826	959	1
2_MACS_peak_28471_lociStitched	chr7	122822623	122833054	2	7888	24614.0307	2510.7417	960	1
3_MACS_peak_11888_lociStitched	chr17	7136627	7147270	3	7882	15714.3895	1863.5893	961	1
1_MACS_peak_15037_lociStitched	chr19	55764113	55771990	1	7878	15329.4297	1443.8541	962	1
2_MACS_peak_6033_lociStitched	chr11	117873474	117884155	2	7874	26040.278	1787.9994	963	1
2_MACS_peak_28466_lociStitched	chr7	121976804	121985241	2	7872	10330.2628	2136.2484	964	1
3_MACS_peak_2159_lociStitched	chr1	171219551	171228169	3	7872	18470.0976	1805.471	965	1
3_MACS_peak_22717_lociStitched	chr4	100729687	100744024	3	7866	11210.1003	2458.7955	966	1
3_MACS_peak_6552_lociStitched	chr12	15135400	15147688	3	7858	9577.2672	1717.8624	967	1
2_MACS_peak_21309_lociStitched	chr3	156199173	156209166	2	7856	21570.8898	2593.1835	968	1
1_MACS_peak_29606_lociStitched	chr8	72268278	72276130	1	7853	11783.4964	1361.5368	969	1
1_MACS_peak_16667_lociStitched	chr2	135162697	135170545	1	7849	22710.5424	1430.6904	970	1
2_MACS_peak_14664_lociStitched	chr19	39338812	39349127	2	7843	17462.2635	1501.864	971	1
2_MACS_peak_453_lociStitched	chr1	28352424	28363913	2	7842	11571.7208	1835.9422	972	1
4_MACS_peak_26437_lociStitched	chr6	105929836	105942432	4	7837	9731.6696	2041.8116	973	1
2_MACS_peak_12947_lociStitched	chr17	70376609	70389575	2	7834	9860.643	1675.2072	974	1
1_MACS_peak_27440_lociStitched	chr7	26190823	26198655	1	7833	22069.0096	1427.7736	975	1
5_MACS_peak_32215_lociStitched	chrX	77316958	77330630	5	7829	6764.9056	920.1256	976	1
2_MACS_peak_16345_lociStitched	chr2	106405718	106416663	2	7825	20634.6085	1961.344	977	1
1_MACS_peak_26452_lociStitched	chr6	106438920	106446737	1	7818	28976.0556	1284.3331	978	1
2_MACS_peak_27553_lociStitched	chr7	37375016	37386039	2	7812	14306.7517	1879.4215	979	1
2_MACS_peak_15530_lociStitched	chr2	37871527	37883854	2	7805	12124.8372	2066.0052	980	1
1_MACS_peak_28651_lociStitched	chr7	137707015	137714818	1	7804	16433.118	1765.8189	981	1
3_MACS_peak_10867_lociStitched	chr16	14486608	14502649	3	7803	22393.236	2252.1564	982	1
2_MACS_peak_18525_lociStitched	chr20	53318045	53329753	2	7799	14071.8452	1757.3708	983	1
5_MACS_peak_5415_lociStitched	chr11	65306941	65326781	5	7798	8894.272	2678.4	984	1
3_MACS_peak_12847_lociStitched	chr17	62132945	62141331	3	7793	7159.1282	1304.8616	985	1
2_MACS_peak_25220_lociStitched	chr6	3022990	3033134	2	7791	19170.1312	1525.6576	986	1
3_MACS_peak_21564_lociStitched	chr3	178422713	178434233	3	7780	7870.464	2231.424	987	1
3_MACS_peak_5238_lociStitched	chr11	58864737	58876371	3	7777	13405.8582	1888.1982	988	1
1_MACS_peak_21768_lociStitched	chr3	191755286	191763061	1	7776	17552.84	1877.6625	989	1
2_MACS_peak_2627_lociStitched	chr1	206938661	206948449	2	7772	7558.2936	2154.3388	990	1
4_MACS_peak_17608_lociStitched	chr2	232526173	232540446	4	7767	11641.0588	1247.4602	991	1
1_MACS_peak_1041_lociStitched	chr1	66795616	66803380	1	7765	19417.764	1697.2104	992	1
3_MACS_peak_27699_lociStitched	chr7	47609986	47622444	3	7765	12458	1781.494	993	1
3_MACS_peak_2506_lociStitched	chr1	202440833	202455045	3	7765	16042.5056	2585.1628	994	1
6_MACS_peak_8678_lociStitched	chr14	23279787	23300060	6	7761	7918.6338	1344.0999	995	1
2_MACS_peak_21057_lociStitched	chr3	129892838	129900719	2	7760	22498.6788	1555.7094	996	1
2_MACS_peak_1508_lociStitched	chr1	117101566	117114695	2	7751	9660.3182	1013.5588	997	1
1_MACS_peak_19978_lociStitched	chr3	25871836	25879584	1	7749	15880.3008	1475.994	998	1
1_MACS_peak_16390_lociStitched	chr2	110085813	110093560	1	7748	11243.2211	1241.0694	999	1
4_MACS_peak_23116_lociStitched	chr4	146970646	146985744	4	7747	7950.6068	1983.8772	1000	1
6_MACS_peak_4651_lociStitched	chr11	554173	577587	6	7740	12037.1374	2289.8892	1001	1
3_MACS_peak_1943_lociStitched	chr1	157693924	157706652	3	7738	8604.128	2644.8784	1002	1
3_MACS_peak_18019_lociStitched	chr20	23329859	23344260	3	7735	13702.5515	1941.2548	1003	1
2_MACS_peak_21365_lociStitched	chr3	159726831	159735892	2	7732	12164.3925	2007.9176	1004	1
2_MACS_peak_7555_lociStitched	chr12	102129412	102140237	2	7728	18980.555	1790.455	1005	1
2_MACS_peak_4126_lociStitched	chr10	90143741	90152589	2	7725	24371.816	1591.7552	1006	1
3_MACS_peak_6995_lociStitched	chr12	53763978	53776279	3	7725	18543.7575	2227.7111	1007	1
2_MACS_peak_3088_lociStitched	chr1	240074148	240082752	2	7718	25950.5244	2158.7436	1008	1
2_MACS_peak_2295_lociStitched	chr1	183557433	183568571	2	7715	18554.7942	2670.8924	1009	1
2_MACS_peak_31320_lociStitched	chr9	127623092	127635728	2	7715	11640.2832	1935.8352	1010	1
4_MACS_peak_7236_lociStitched	chr12	68840779	68857388	4	7714	9679.7252	2426.5749	1011	1
1_MACS_peak_21370_lociStitched	chr3	160116078	160123789	1	7712	26060.0956	2068.8613	1012	1
2_MACS_peak_2600_lociStitched	chr1	206132123	206140020	2	7712	15092.7464	2444.1215	1013	1
2_MACS_peak_1563_lociStitched	chr1	143461853	143469759	2	7712	12925.5194	3289.6866	1014	1
2_MACS_peak_28543_lociStitched	chr7	128572294	128582417	2	7712	31129.2373	2557.0698	1015	1
1_MACS_peak_6236_lociStitched	chr11	130670498	130678207	1	7710	16129.5407	1167.9135	1016	1
2_MACS_peak_16975_lociStitched	chr2	173419321	173427530	2	7706	10511.6245	1387.321	1017	1
4_MACS_peak_28662_lociStitched	chr7	139466334	139478974	4	7696	10381.232	3062.672	1018	1
3_MACS_peak_25265_lociStitched	chr6	5996206	6009943	3	7694	11717.661	1891.5849	1019	1
4_MACS_peak_13194_lociStitched	chr17	79868310	79886621	4	7692	8571.3791	2528.7491	1020	1
3_MACS_peak_19491_lociStitched	chr22	39409144	39422025	3	7690	22269.9609	2055.8076	1021	1
3_MACS_peak_1705_lociStitched	chr1	149898689	149912131	3	7690	15369.5828	2826.8526	1022	1
2_MACS_peak_21539_lociStitched	chr3	177035117	177044369	2	7688	10822.9896	1883.7072	1023	1
3_MACS_peak_13080_lociStitched	chr17	75314793	75329833	3	7688	15728.832	2256	1024	1
3_MACS_peak_15930_lociStitched	chr2	68584481	68599329	3	7686	11419.5968	2406.8608	1025	1
1_MACS_peak_3534_lociStitched	chr10	30989296	30996979	1	7684	39408.4119	1522.7706	1026	1
2_MACS_peak_22422_lociStitched	chr4	69355795	69364700	2	7681	8971.7875	1056.133	1027	1
2_MACS_peak_1446_lociStitched	chr1	111756363	111765778	2	7678	10042.9805	966.9205	1028	1
2_MACS_peak_16660_lociStitched	chr2	134935140	134943115	2	7675	9550.86	1286.3675	1029	1
1_MACS_peak_10196_lociStitched	chr15	74831981	74839654	1	7674	11667.5638	1485.4928	1030	1
1_MACS_peak_4542_lociStitched	chr10	125155976	125163648	1	7673	12822.9808	1196.832	1031	1
2_MACS_peak_6120_lociStitched	chr11	122930713	122941926	2	7671	26137.503	2197.748	1032	1
3_MACS_peak_21952_lociStitched	chr4	5705418	5715584	3	7669	15976.8856	1555.398	1033	1
2_MACS_peak_8557_lociStitched	chr13	111357200	111369196	2	7661	11823.2576	2156.8808	1034	1
3_MACS_peak_29308_lociStitched	chr8	37748027	37762680	3	7650	9248.9736	1981.0856	1035	1
2_MACS_peak_30918_lociStitched	chr9	93732078	93742663	2	7649	30914.551	1587.75	1036	1
1_MACS_peak_12346_lociStitched	chr17	36856086	36863731	1	7646	33164.7745	1555.7575	1037	1
2_MACS_peak_14538_lociStitched	chr19	28950636	28961563	2	7645	16169.7746	1424.8808	1038	1
2_MACS_peak_1958_lociStitched	chr1	158978395	158987186	2	7633	15370.1844	2401.7012	1039	1
3_MACS_peak_10526_lociStitched	chr15	93373599	93389520	3	7631	19515.9618	2335.6107	1040	1
2_MACS_peak_4715_lociStitched	chr11	3528187	3536661	2	7628	17486.099	1543.9628	1041	1
3_MACS_peak_16239_lociStitched	chr2	96899358	96912817	3	7627	12465.7258	2422.62	1042	1
1_MACS_peak_17241_lociStitched	chr2	198168842	198176465	1	7624	12868.3863	1479.6243	1043	1
3_MACS_peak_22405_lociStitched	chr4	67804926	67816168	3	7622	7676.0376	1346.7916	1044	1
3_MACS_peak_18458_lociStitched	chr20	50784504	50797876	3	7622	20312.068	1727.6624	1045	1
2_MACS_peak_1542_lociStitched	chr1	120657817	120667050	2	7617	8496.2066	2123.59	1046	1
4_MACS_peak_11263_lociStitched	chr16	53085752	53103516	4	7612	9485.976	2634.4012	1047	1
2_MACS_peak_3214_lociStitched	chr10	3845996	3854675	2	7609	20985.822	1478.0337	1048	1
4_MACS_peak_31533_lociStitched	chr9	139432415	139445946	4	7606	12149.4849	1361.2186	1049	1
3_MACS_peak_2685_lociStitched	chr1	209920426	209931614	3	7603	18453.4872	2925.662	1050	1
2_MACS_peak_28799_lociStitched	chr7	150100843	150114005	2	7603	43545.1608	2918.0154	1051	1
3_MACS_peak_3885_lociStitched	chr10	72249331	72260570	3	7597	13571.0925	2017.4005	1052	1
2_MACS_peak_30699_lociStitched	chr9	69881345	69892324	2	7592	18743.3488	1661.1227	1053	1
3_MACS_peak_10218_lociStitched	chr15	75315419	75324926	3	7591	11439.7731	1559.148	1054	1
1_MACS_peak_291_lociStitched	chr1	21615301	21622888	1	7588	19891.5966	1411.9407	1055	1
2_MACS_peak_13576_lociStitched	chr18	42488026	42501463	2	7583	8818.7031	2151.2637	1056	1
1_MACS_peak_22041_lociStitched	chr4	12697666	12705243	1	7578	12093.6497	1000.164	1057	1
2_MACS_peak_24253_lociStitched	chr5	95258922	95266513	2	7574	11558.0566	1216.0782	1058	1
3_MACS_peak_12142_lociStitched	chr17	27219369	27230479	3	7572	16720.55	2175.338	1059	1
2_MACS_peak_374_lociStitched	chr1	25869402	25878689	2	7570	18670.5848	1678.1609	1060	1
2_MACS_peak_28483_lociStitched	chr7	123606774	123617312	2	7564	20448.989	2493.2908	1061	1
3_MACS_peak_9331_lociStitched	chr14	98163538	98174790	3	7561	5961.3096	748.258	1062	1
3_MACS_peak_667_lociStitched	chr1	40054314	40072747	3	7557	18208.1174	2608.2695	1063	1
1_MACS_peak_24184_lociStitched	chr5	88563346	88570899	1	7554	37945.5167	1623.895	1064	1
