REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X07_0EWT_0229Kronos_MM1S.KB.6hr.1_H3K18Ac_hs.dm_i14.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper
1_MACS_peak_6237_lociStitched	chr11	130696152	130705921	1	9770	23480.7684	1838.5258	580			SNX19	580	1
1_MACS_peak_7162_lociStitched	chr12	62995275	62998302	1	3028	22167.6291	526.698	581	MIRLET7I,C12orf61		C12orf61	581	1
1_MACS_peak_9066_lociStitched	chr14	69257868	69263964	1	6097	22168.104	541.3248	582	ZFP36L1,C14orf181		ZFP36L1	582	1
2_MACS_peak_29188_lociStitched	chr8	28195130	28207214	2	8500	23786.1456	2176.3284	583	PNOC,ZNF395		PNOC	583	1
2_MACS_peak_27250_lociStitched	chr7	7997771	8013524	2	10782	23966.6142	2414.9349	584	GLCCI1		GLCCI1	584	1
3_MACS_peak_20429_lociStitched	chr3	56948179	56958638	3	8092	23257.6783	1717.3678	585	ARHGEF3		ARHGEF3	585	1
4_MACS_peak_695_lociStitched	chr1	40839246	40858701	4	13689	25272.045	3766.488	586	SMAP2	SMAP2	SMAP2	586	1
1_MACS_peak_30356_lociStitched	chr9	9605086	9615838	1	10753	23101.7472	1623.552	587	PTPRD		PTPRD	587	1
1_MACS_peak_4610_lociStitched	chr10	130854218	130858541	1	4324	22192.9851	722.8056	588			MGMT	588	1
4_MACS_peak_10424_lociStitched	chr15	89163665	89184905	4	14992	24816.816	3355.92	589	AEN,ISG20	MIR1179,MIR7-2	ISG20	589	1
2_MACS_peak_25605_lociStitched	chr6	27857139	27871423	2	8593	23994.2632	2582.5472	590	HIST1H2BO,HIST1H3J,HIST1H2AM	HIST1H2AL,HIST1H1B,HIST1H3I,HIST1H4L,OR2B2	HIST1H2BO	590	1
3_MACS_peak_27972_lociStitched	chr7	76950117	76965800	3	9468	23621.7346	2228.5543	591	PION		PION	591	1
4_MACS_peak_24744_lociStitched	chr5	142952714	142975284	4	10967	25000.789	3649.569	592			NR3C1	592	1
1_MACS_peak_24220_lociStitched	chr5	90674543	90681132	1	6590	22940.2624	1601.127	593	LOC100129716,ARRDC3		ARRDC3	593	1
1_MACS_peak_16667_lociStitched	chr2	135162697	135170545	1	7849	22710.5424	1430.6904	594	MGAT5	LOC151162	LOC151162	594	1
1_MACS_peak_10124_lociStitched	chr15	69108983	69114686	1	5704	22018.7127	782.4516	595	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	595	1
2_MACS_peak_18276_lociStitched	chr20	40710007	40726886	2	11593	23704.8676	2486.2767	596	PTPRT		CHD6	596	1
2_MACS_peak_7071_lociStitched	chr12	56726411	56734296	2	7373	22614.18	1403.53	597	IL23A,PAN2	CS,CNPY2,STAT2,APOF	IL23A	597	1
3_MACS_peak_28265_lociStitched	chr7	104576252	104586728	3	9471	23141.484	1947.4884	598		LOC723809	LOC723809	598	1
1_MACS_peak_6771_lociStitched	chr12	38931629	38940102	1	8474	22778.8132	1589.5348	599			ALG10B	599	1
3_MACS_peak_623_lociStitched	chr1	37930806	37946415	3	11809	23578.9554	2424.0777	600	ZC3H12A	MEAF6	ZC3H12A	600	1
1_MACS_peak_13133_lociStitched	chr17	76884338	76889452	1	5115	22155.8936	1025.357	601	TIMP2	USP36	TIMP2	601	1
5_MACS_peak_15666_lociStitched	chr2	46785372	46804516	5	15351	24456.46	3327.2272	602	RHOQ	CRIPT,ATP6V1E2,PIGF	RHOQ	602	1
1_MACS_peak_12950_lociStitched	chr17	70415756	70420515	1	4760	22083.6636	955.1313	603	LOC100499467		LOC100499467	603	1
2_MACS_peak_23405_lociStitched	chr4	186225086	186240373	2	10015	23543.5087	2456.6209	604	SNX25		LRP2BP	604	1
2_MACS_peak_7836_lociStitched	chr12	122237643	122243824	2	5971	21440.0347	376.4229	605	SETD1B,LOC338799	RHOF	LOC338799	605	1
1_MACS_peak_1716_lociStitched	chr1	150130616	150139386	1	8771	23370.296	2316.157	606	PLEKHO1		PLEKHO1	606	1
1_MACS_peak_6642_lociStitched	chr12	26305483	26312565	1	7083	22614.9506	1574.3286	607		SSPN,BHLHE41	BHLHE41	607	1
3_MACS_peak_29070_lociStitched	chr8	19518842	19540575	3	11499	24217.0819	3207.7908	608	CSGALNACT1		CSGALNACT1	608	1
1_MACS_peak_22364_lociStitched	chr4	57622007	57627018	1	5012	21981.7537	987.6681	609			SPINK2	609	1
1_MACS_peak_25080_lociStitched	chr5	175076335	175086590	1	10256	22669.703	1701.3045	610	HRH2	HRH2	HRH2	610	1
5_MACS_peak_5523_lociStitched	chr11	67760370	67781834	5	13442	24353.0544	3397.7512	611	ALDH3B1,UNC93B1	NDUFS8,TCIRG1	UNC93B1	611	1
2_MACS_peak_21057_lociStitched	chr3	129892838	129900719	2	7760	22498.6788	1555.7094	612		COL6A4P2	COL6A4P2	612	1
3_MACS_peak_18331_lociStitched	chr20	43677456	43694321	3	12836	23587.389	2652.8645	613	STK4	KCNS1,WFDC5	KCNS1	613	1
2_MACS_peak_28905_lociStitched	chr8	1990996	2000545	2	7235	22436.3304	1514.4714	614	MYOM2		MYOM2	614	1
2_MACS_peak_31891_lociStitched	chrX	40028156	40037143	2	6666	21711.6933	798.0456	615	BCOR		BCOR	615	1
1_MACS_peak_28553_lociStitched	chr7	128760883	128765025	1	4143	22299.6996	1392.9546	616		LOC407835,TSPAN33	LOC407835	616	1
2_MACS_peak_13044_lociStitched	chr17	74257369	74268679	2	7497	22460.529	1587.924	617	FAM100B	RNF157,QRICH2	FAM100B	617	1
1_MACS_peak_20680_lociStitched	chr3	98448101	98455533	1	7433	22098.3088	1257.4944	618	ST3GAL6		ST3GAL6	618	1
4_MACS_peak_4053_lociStitched	chr10	81946250	81966435	4	13169	23983.817	3146.8415	619	ANXA11		ANXA11	619	1
3_MACS_peak_13704_lociStitched	chr18	52930194	52948146	3	9483	23551.2288	2753.8368	620	TCF4		CCDC68	620	1
3_MACS_peak_18099_lociStitched	chr20	31254771	31270312	3	9607	22915.2045	2121.3465	621		C20orf203	C20orf203	621	1
1_MACS_peak_18375_lociStitched	chr20	46039161	46047230	1	8070	22271.2469	1494.3788	622			ZMYND8	622	1
3_MACS_peak_832_lociStitched	chr1	46790145	46807240	3	9332	23493.6585	2747.1665	623	NSUN4	UQCRH,LRRC41	NSUN4	623	1
2_MACS_peak_21839_lociStitched	chr3	196358021	196371316	2	10049	23974.8735	3253.2865	624	LRRC33		LRRC33	624	1
2_MACS_peak_13024_lociStitched	chr17	73868200	73875872	2	6371	22109.9368	1393.2352	625	TRIM47	UNC13D,WBP2,TRIM65,MRPL38	TRIM47	625	1
1_MACS_peak_3784_lociStitched	chr10	63656241	63665387	1	9147	22398.554	1681.9494	626	ARID5B		ARID5B	626	1
1_MACS_peak_6222_lociStitched	chr11	129871085	129874608	1	3524	21568.5106	856.4413	627	NCRNA00167,PRDM10		PRDM10	627	1
1_MACS_peak_13076_lociStitched	chr17	75204026	75210276	1	6251	22086.875	1378.125	628	SEC14L1		SEC14L1	628	1
5_MACS_peak_11410_lociStitched	chr16	67562370	67587482	5	12373	24401.3304	3711.5536	629	FAM65A	CTCF,ATP6V0D1,AGRP	FAM65A	629	1
5_MACS_peak_29183_lociStitched	chr8	27930170	27951498	5	13897	24051.5856	3386.8864	630	ELP3,C8orf80		C8orf80	630	1
4_MACS_peak_30193_lociStitched	chr8	145009740	145028023	4	13542	22956.1348	2294.5165	631	PLEC,MIR661	GRINA,PARP10	PLEC	631	1
1_MACS_peak_27440_lociStitched	chr7	26190823	26198655	1	7833	22069.0096	1427.7736	632	NFE2L3	CBX3,HNRNPA2B1	NFE2L3	632	1
3_MACS_peak_32625_lociStitched	chrX	153233701	153252617	3	11200	22037.14	1403.5672	633	TMEM187,MIR3202-1,HCFC1,MIR3202-2	ARHGAP4,NAA10,RENBP,IRAK1,MIR718	MIR3202-1	633	1
5_MACS_peak_1290_lociStitched	chr1	93408708	93428841	5	17623	22583.1861	1962.9675	634	FAM69A		FAM69A	634	1
4_MACS_peak_29837_lociStitched	chr8	103817741	103828591	4	9190	21484.085	884.275	635		AZIN1	AZIN1	635	1
1_MACS_peak_5590_lociStitched	chr11	72523410	72527696	1	4287	21517.863	923.2044	636	ATG16L2	STARD10	ATG16L2	636	1
2_MACS_peak_20670_lociStitched	chr3	98272619	98284648	2	9594	22391.9835	1813.9732	637		GPR15,CLDND1,CPOX	GPR15	637	1
3_MACS_peak_14001_lociStitched	chr19	2049182	2062770	3	8049	23365.9248	2790.9752	638	MKNK2	IZUMO4,BTBD2,MOBKL2A	MKNK2	638	1
2_MACS_peak_19473_lociStitched	chr22	38900377	38909660	2	4431	22123.2456	1550.261	639	DDX17	KDELR3,KCNJ4,DDX17	DDX17	639	1
1_MACS_peak_26356_lociStitched	chr6	90992805	90997204	1	4400	21468.8796	912.7925	640	BACH2		BACH2	640	1
4_MACS_peak_23280_lociStitched	chr4	173896576	173919991	4	14860	23813.055	3320.247	641	GALNTL6		GALNT7	641	1
1_MACS_peak_2430_lociStitched	chr1	197775087	197779275	1	4189	21954.3336	1467.894	642		DENND1B	DENND1B	642	1
2_MACS_peak_14374_lociStitched	chr19	16221258	16232327	2	9152	22631.6774	2150.7067	643	RAB8A	TPM4,HSH2D	RAB8A	643	1
1_MACS_peak_4212_lociStitched	chr10	97049097	97058037	1	8941	21940.548	1494.768	644	PDLIM1		PDLIM1	644	1
1_MACS_peak_20227_lociStitched	chr3	46388971	46397350	1	8380	21833.1603	1427.7816	645	CCR2	CCR5	CCR2	645	1
2_MACS_peak_6790_lociStitched	chr12	41153450	41166372	2	9359	22318.8784	1937.0078	646	CNTN1		CNTN1	646	1
2_MACS_peak_25668_lociStitched	chr6	30649191	30659598	2	9471	22067.0028	1740.0504	647	KIAA1949,NRM	C6orf136,TUBB,DHX16,MDC1	KIAA1949	647	1
6_MACS_peak_17293_lociStitched	chr2	202081169	202102261	6	15092	24300.0932	3975.842	648	CASP10,CASP8	CASP8	CASP8	648	1
1_MACS_peak_15917_lociStitched	chr2	66659578	66668610	1	9033	21599.1248	1296.092	649	MEIS1		MEIS1	649	1
5_MACS_peak_5723_lociStitched	chr11	82666413	82689940	5	12433	23741.0957	3444.3528	650			C11orf82	650	1
1_MACS_peak_21622_lociStitched	chr3	182429330	182436360	1	7031	22162.075	1945.201	651			ATP11B	651	1
3_MACS_peak_19491_lociStitched	chr22	39409144	39422025	3	7690	22269.9609	2055.8076	652	APOBEC3C,APOBEC3D	APOBEC3B,APOBEC3F	APOBEC3D	652	1
2_MACS_peak_13061_lociStitched	chr17	74777254	74789026	2	9855	21616.9236	1431.4752	653		MFSD11,MIR636,SRSF2	MFSD11	653	1
1_MACS_peak_8599_lociStitched	chr13	114789258	114794496	1	5239	21241.1376	1060.695	654	RASA3		RASA3	654	1
3_MACS_peak_768_lociStitched	chr1	44289564	44305993	3	11423	22880.6683	2700.9276	655	ST3GAL3		ARTN	655	1
1_MACS_peak_1569_lociStitched	chr1	143741967	143746155	1	4189	21486.1152	1308.75	656	LOC100286793,FLJ39739	PPIAL4G	FLJ39739	656	1
3_MACS_peak_10867_lociStitched	chr16	14486608	14502649	3	7803	22393.236	2252.1564	657			MIR365-1	657	1
2_MACS_peak_5409_lociStitched	chr11	65238225	65246456	2	5653	21416.2389	1279.9205	658		NEAT1,MIR612,MALAT1,SCYL1	MALAT1	658	1
4_MACS_peak_14908_lociStitched	chr19	48880241	48902435	4	9656	23174.9748	3053.8944	659	GRIN2D,KDELR1	SYNGR4,GRWD1,TMEM143	KDELR1	659	1
3_MACS_peak_20722_lociStitched	chr3	101495432	101513737	3	11145	23377.3155	3258.29	660	FAM55C	NFKBIZ	FAM55C	660	1
2_MACS_peak_20889_lociStitched	chr3	119354614	119362974	2	7546	21937.476	1851.74	661	POPDC2	PLA1A,COX17	POPDC2	661	1
2_MACS_peak_15920_lociStitched	chr2	67686471	67695099	2	8458	21287.0016	1242.432	662			ETAA1	662	1
5_MACS_peak_32454_lociStitched	chrX	128902295	128921341	5	13311	21718.1538	1716.0446	663	XPNPEP2,SASH3		SASH3	663	1
3_MACS_peak_31887_lociStitched	chrX	39953154	39969660	3	12572	21015.4392	1097.649	664	BCOR		BCOR	664	1
2_MACS_peak_8614_lociStitched	chr13	115039433	115048653	2	8465	21709.412	1833.858	665	UPF3A	CDC16,ZNF828	UPF3A	665	1
4_MACS_peak_13961_lociStitched	chr19	1258256	1277509	4	10462	23407.7974	3552.1785	666	MIDN,CIRBP,C19orf24,C19orf23	ATP5D,EFNA2,C19orf26	CIRBP	666	1
1_MACS_peak_26701_lociStitched	chr6	130003332	130010767	1	7436	21070.79	1249.8235	667	ARHGAP18		ARHGAP18	667	1
2_MACS_peak_19797_lociStitched	chr3	8698266	8709121	2	8764	21427.77	1613.053	668		C3orf32	C3orf32	668	1
1_MACS_peak_27148_lociStitched	chr7	2392924	2395723	1	2800	20270.9178	478.9089	669	EIF3B	CHST12,SNX8	EIF3B	669	1
3_MACS_peak_4417_lociStitched	chr10	112146685	112157451	3	9031	21249.9308	1469.559	670			SMNDC1	670	1
1_MACS_peak_9426_lociStitched	chr14	106207416	106212053	1	4638	20097.2217	353.8031	671			KIAA0125	671	1
2_MACS_peak_28058_lociStitched	chr7	90351967	90367943	2	10888	22304.0936	2580.124	672	CDK14		CDK14	672	1
5_MACS_peak_19159_lociStitched	chr22	22549404	22565838	5	9908	22590.1764	2885.8104	673		VPREB1	VPREB1	673	1
5_MACS_peak_12542_lociStitched	chr17	43504962	43531675	5	14858	23242.9813	3542.1438	674	SH3D20,PLEKHM1	ARHGAP27,MIR4315-1	SH3D20	674	1
1_MACS_peak_17093_lociStitched	chr2	182319693	182325159	1	5467	21015.1302	1316.7594	675	ITGA4		ITGA4	675	1
1_MACS_peak_4696_lociStitched	chr11	2792818	2801506	1	8689	21155.28	1457.8464	676	KCNQ1		KCNQ1OT1	676	1
2_MACS_peak_28621_lociStitched	chr7	134670451	134682979	2	8808	22557.9168	2867.6592	677	AGBL3		AGBL3	677	1
4_MACS_peak_14903_lociStitched	chr19	48823858	48837965	4	10452	22365.2378	2700.0798	678	EMP3,TMEM143	ZNF114,SYNGR4,CCDC114	EMP3	678	1
3_MACS_peak_24833_lociStitched	chr5	150459401	150475890	3	10422	22786.1491	3121.3677	679	TNIP1	ANXA6	TNIP1	679	1
1_MACS_peak_10468_lociStitched	chr15	90637113	90646676	1	9564	21443.1149	1783.4995	680	IDH2		IDH2	680	1
3_MACS_peak_13107_lociStitched	chr17	76137394	76152684	3	12051	21529.849	1879.141	681	TMC8,C17orf99	SYNGR2,AFMID,TMC6,TK1	C17orf99	681	1
2_MACS_peak_11798_lociStitched	chr17	3459551	3466828	2	4986	20851.5158	1213.0759	682	TRPV3	TRPV1	TRPV3	682	1
2_MACS_peak_13796_lociStitched	chr18	60797989	60811286	2	8371	21917.4451	2304.3701	683	BCL2		BCL2	683	1
1_MACS_peak_18663_lociStitched	chr21	11167830	11172510	1	4681	22379.292	2785.536	684			BAGE	684	1
2_MACS_peak_29210_lociStitched	chr8	29197827	29210367	2	7933	21455.94	1875.984	685	DUSP4		DUSP4	685	1
3_MACS_peak_28347_lociStitched	chr7	110713219	110734268	3	11431	23770.6357	4228.7441	686	LRRN3,IMMP2L		LRRN3	686	1
1_MACS_peak_195_lociStitched	chr1	14361175	14368050	1	6876	20805.125	1273.25	687			PRDM2	687	1
2_MACS_peak_14387_lociStitched	chr19	16475622	16484510	2	7934	20866.3576	1337.644	688	EPS15L1	KLF2	KLF2	688	1
2_MACS_peak_3214_lociStitched	chr10	3845996	3854675	2	7609	20985.822	1478.0337	689		KLF6	KLF6	689	1
1_MACS_peak_5548_lociStitched	chr11	69060648	69067270	1	6623	20737.4552	1252.2202	690	MYEOV		MYEOV	690	1
1_MACS_peak_13420_lociStitched	chr18	20803529	20810498	1	6970	20831.0379	1353.3798	691	CABLES1		CABLES1	691	1
1_MACS_peak_22098_lociStitched	chr4	18213661	18218340	1	4680	20448.1658	992.4159	692			LCORL	692	1
2_MACS_peak_18482_lociStitched	chr20	52236927	52244853	2	5583	20668.6302	1215.0558	693		ZNF217	ZNF217	693	1
1_MACS_peak_28625_lociStitched	chr7	134853037	134857544	1	4508	20546.5116	1118.1867	694	C7orf49	TMEM140,WDR91	C7orf49	694	1
1_MACS_peak_11450_lociStitched	chr16	68501420	68506318	1	4899	20334.047	910.5382	695		SMPD3	SMPD3	695	1
3_MACS_peak_25532_lociStitched	chr6	26155212	26173962	3	10911	22126.875	2730.0	696	HIST1H1E,HIST1H2BD	HIST1H2AC,HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H2AE,HIST1H1T,HIST1H2BC,HIST1H4D,HIST1H2AD,HIST1H3D,HIST1H2BG	HIST1H2BD	696	1
2_MACS_peak_23363_lociStitched	chr4	185239197	185254106	2	8944	21559.9049	2182.6776	697			ENPP6	697	1
1_MACS_peak_23463_lociStitched	chr5	188114	193259	1	5146	20502.3105	1126.2405	698	PLEKHG4B,LRRC14B	SDHA,CCDC127	LRRC14B	698	1
2_MACS_peak_22928_lociStitched	chr4	121668718	121675710	2	5873	20516.6256	1152.2816	699	PRDM5		PRDM5	699	1
6_MACS_peak_1073_lociStitched	chr1	68201175	68232772	6	12788	23571.362	4218.1995	700	GNG12		GADD45A	700	1
4_MACS_peak_320_lociStitched	chr1	23936997	23954622	4	11277	21899.0625	2557.3875	701	MDS2		MDS2	701	1
1_MACS_peak_6327_lociStitched	chr12	4377764	4386668	1	8905	20675.9784	1358.7504	702	CCND2	C12orf5	CCND2	702	1
1_MACS_peak_26033_lociStitched	chr6	52360313	52366099	1	5787	20588.9024	1281.599	703	EFHC1,TRAM2		EFHC1	703	1
2_MACS_peak_12875_lociStitched	chr17	62980060	62986451	2	6173	20523.4183	1224.5156	704		AMZ2P1	AMZ2P1	704	1
1_MACS_peak_19965_lociStitched	chr3	23846649	23854847	1	8199	20521.2336	1296.9236	705	UBE2E1		UBE2E1	705	1
3_MACS_peak_14968_lociStitched	chr19	50369592	50382146	3	7524	21456.0414	2245.9106	706	TBC1D17,PNKP,AKT1S1	MED25,PTOV1,ATF5,IL4I1	AKT1S1	706	1
2_MACS_peak_31213_lociStitched	chr9	117126468	117136696	2	9453	20823.1852	1629.3204	707	AKNA	ORM1,ORM2	AKNA	707	1
1_MACS_peak_22355_lociStitched	chr4	56811308	56817021	1	5714	20367.4163	1176.878	708	CEP135		CEP135	708	1
2_MACS_peak_2972_lociStitched	chr1	230238260	230248878	2	9681	21702.1302	2539.8256	709	GALNT2		GALNT2	709	1
3_MACS_peak_19392_lociStitched	chr22	36552242	36564372	3	8959	21262.677	2142.158	710	APOL3	APOL4	APOL3	710	1
1_MACS_peak_21722_lociStitched	chr3	186499877	186503337	1	3461	20113.326	1000.978	711	EIF4A2,SNORD2	SNORA81,MIR1248,SNORA63,SNORA4,RFC4	EIF4A2	711	1
3_MACS_peak_15947_lociStitched	chr2	68988997	69003737	3	9861	21741.5	2629.616	712	ARHGAP25		ARHGAP25	712	1
1_MACS_peak_31479_lociStitched	chr9	134550476	134555781	1	5306	20284.198	1177.1795	713	RAPGEF1		RAPGEF1	713	1
1_MACS_peak_4685_lociStitched	chr11	1870895	1877058	1	6164	19968.7363	880.6927	714	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	714	1
2_MACS_peak_55_lociStitched	chr1	2476829	2489274	2	7408	20752.0375	1688.7865	715	TNFRSF14,LOC115110	C1orf93,PANK4,HES5	LOC115110	715	1
2_MACS_peak_13018_lociStitched	chr17	73774477	73782473	2	6204	20586.5016	1525.6368	716	UNK,H3F3B	GALK1	UNK	716	1
1_MACS_peak_26761_lociStitched	chr6	134565586	134572548	1	6963	20258.0276	1221.831	717	SGK1		SGK1	717	1
4_MACS_peak_18548_lociStitched	chr20	55957793	55975718	4	12011	21816.5175	2787.3375	718	RBM38	RAE1,MTRNR2L3	RBM38	718	1
3_MACS_peak_26867_lociStitched	chr6	139632144	139649231	3	11488	21615.055	2586.9718	719		TXLNB,CITED2	TXLNB	719	1
1_MACS_peak_24963_lociStitched	chr5	159892654	159899279	1	6626	20320.2	1297.8375	720		PTTG1,MIR3142,MIR146A,SLU7	MIR3142	720	1
2_MACS_peak_30153_lociStitched	chr8	142126390	142140967	2	8976	20938.4028	1919.7909	721	DENND3		DENND3	721	1
2_MACS_peak_2326_lociStitched	chr1	184710805	184725715	2	11450	22445.514	3456.138	722	EDEM3		EDEM3	722	1
2_MACS_peak_21309_lociStitched	chr3	156199173	156209166	2	7856	21570.8898	2593.1835	723	KCNAB1		SSR3	723	1
5_MACS_peak_1592_lociStitched	chr1	144960522	144985177	5	11372	25732.4235	6762.8665	724	PDE4DIP	PDE4DIP	PDE4DIP	724	1
4_MACS_peak_23857_lociStitched	chr5	55953634	55969129	4	11151	21065.4525	2096.4735	725			MAP3K1	725	1
2_MACS_peak_25682_lociStitched	chr6	31164506	31173132	2	6283	20466.0476	1519.9012	726	HCG27	TCF19,CCHCR1,POU5F1,PSORS1C3	HCG27	726	1
3_MACS_peak_6211_lociStitched	chr11	129233536	129249743	3	10359	21652.552	2750.3279	727	BARX2		BARX2	727	1
4_MACS_peak_23407_lociStitched	chr4	186252317	186275244	4	12185	22250.6535	3363.3909	728	SNX25	ANKRD37,LRP2BP	LRP2BP	728	1
1_MACS_peak_25382_lociStitched	chr6	13354232	13358477	1	4246	19896.315	1009.8855	729		TBC1D7	TBC1D7	729	1
1_MACS_peak_19071_lociStitched	chr22	17736857	17740615	1	3759	19443.5162	565.2032	730		CECR1	CECR1	730	1
3_MACS_peak_16686_lociStitched	chr2	137132531	137142761	3	8779	20619.588	1783.089	731			CXCR4	731	1
2_MACS_peak_11573_lociStitched	chr16	79629540	79640887	2	10934	19715.4125	906.6253	732	MAF		MAF	732	1
1_MACS_peak_2342_lociStitched	chr1	186480025	186483150	1	3126	19712.5	955.9375	733		PDC,MIR548F1	MIR548F1	733	1
1_MACS_peak_7649_lociStitched	chr12	109008289	109013345	1	5057	19865.5296	1125.4656	734		TMEM119,SELPLG	SELPLG	734	1
2_MACS_peak_29337_lociStitched	chr8	38811822	38824472	2	9777	20580.285	1864.61	735	PLEKHA2	HTRA4,ADAM9,TM2D2	HTRA4	735	1
2_MACS_peak_29160_lociStitched	chr8	26428169	26437431	2	8832	20457.9056	1747.7394	736	DPYSL2		DPYSL2	736	1
3_MACS_peak_3611_lociStitched	chr10	43890939	43906108	3	9733	21012.0988	2323.8908	737	HNRNPF	FXYD4,ZNF487P	HNRNPF	737	1
2_MACS_peak_19574_lociStitched	chr22	42141459	42151454	2	9221	20448.7705	1763.118	738	MEI1	CCDC134	CCDC134	738	1
2_MACS_peak_32622_lociStitched	chrX	153189294	153200588	2	6580	19659.4658	974.6722	739	ARHGAP4,NAA10	AVPR2,TMEM187,MIR3202-1,L1CAM,RENBP,HCFC1,MIR3202-2	ARHGAP4	739	1
2_MACS_peak_16345_lociStitched	chr2	106405718	106416663	2	7825	20634.6085	1961.344	740	NCK2		NCK2	740	1
1_MACS_peak_27002_lociStitched	chr6	156713430	156719325	1	5896	19293.156	628.407	741			ARID1B	741	1
1_MACS_peak_18481_lociStitched	chr20	52224844	52230828	1	5985	19598.1984	977.7856	742		ZNF217	ZNF217	742	1
5_MACS_peak_6999_lociStitched	chr12	53845680	53870486	5	22250	22913.3022	4296.3992	743	PCBP2	AMHR2,PRR13,TARBP2,MAP3K12,NPFF	PCBP2	743	1
3_MACS_peak_18377_lociStitched	chr20	46095817	46103991	3	7914	19862.82	1256.3438	744		NCOA3	NCOA3	744	1
3_MACS_peak_18458_lociStitched	chr20	50784504	50797876	3	7622	20312.068	1727.6624	745	ZFP64		ZFP64	745	1
2_MACS_peak_25670_lociStitched	chr6	30683829	30690837	2	6827	20080.7232	1534.0512	746	TUBB,MDC1	DHX16,KIAA1949,NRM,FLOT1,IER3	TUBB	746	1
2_MACS_peak_20995_lociStitched	chr3	126627817	126637061	2	9155	20007.7136	1471.6448	747	CHCHD6		PLXNA1	747	1
1_MACS_peak_6283_lociStitched	chr12	1638522	1645102	1	6581	19518.254	982.394	748		LOC100292680	LOC100292680	748	1
1_MACS_peak_7141_lociStitched	chr12	58817373	58821374	1	4002	19314.8275	785.3963	749			XRCC6BP1	749	1
2_MACS_peak_20472_lociStitched	chr3	61614841	61625175	2	8259	20464.4202	1937.625	750	PTPRG		PTPRG	750	1
1_MACS_peak_17380_lociStitched	chr2	208028344	208032477	1	4134	19117.6048	598.8717	751	KLF7		KLF7	751	1
3_MACS_peak_18380_lociStitched	chr20	46114366	46132484	3	9907	21480.7008	2974.9756	752	NCOA3		NCOA3	752	1
2_MACS_peak_31880_lociStitched	chrX	39712575	39720920	2	6461	19185.155	702.649	753			BCOR	753	1
1_MACS_peak_291_lociStitched	chr1	21615301	21622888	1	7588	19891.5966	1411.9407	754	ECE1	ECE1	ECE1	754	1
1_MACS_peak_25188_lociStitched	chr6	388909	400898	1	11990	21155.7894	2683.1382	755	IRF4		IRF4	755	1
3_MACS_peak_17377_lociStitched	chr2	207997082	208015248	3	9954	21136.141	2684.9348	756	KLF7	MIR2355	KLF7	756	1
2_MACS_peak_26716_lociStitched	chr6	130833387	130848536	2	11022	20531.4397	2087.5322	757			TMEM200A	757	1
2_MACS_peak_13753_lociStitched	chr18	56315134	56327621	2	8018	20703.446	2305.1002	758		MALT1,ALPK2	MALT1	758	1
1_MACS_peak_10404_lociStitched	chr15	86231631	86237559	1	5929	19628.2008	1234.2096	759	AKAP13		AKAP13	759	1
1_MACS_peak_1742_lociStitched	chr1	151041894	151044594	1	2701	19202.4	810.27	760	GABPB2	BNIPL,C1orf56,MLLT11,CDC42SE1	GABPB2	760	1
1_MACS_peak_25147_lociStitched	chr5	179244966	179249463	1	4498	19188.2493	797.3181	761	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	761	1
3_MACS_peak_25736_lociStitched	chr6	32805126	32823344	3	8291	21335.0998	2945.8506	762	LOC100507463,PSMB9,TAP2,PSMB8,TAP1	PPP1R2P1,LOC100294145,HLA-DOB	PSMB8	762	1
1_MACS_peak_9925_lociStitched	chr15	54872603	54878167	1	5565	19402.7808	1028.2272	763	UNC13C		UNC13C	763	1
3_MACS_peak_1880_lociStitched	chr1	155903110	155919030	3	10746	21813.584	3443.496	764	RXFP4,KIAA0907,ARHGEF2	RIT1,SNORA42,SCARNA4	RXFP4	764	1
6_MACS_peak_20229_lociStitched	chr3	46419650	46449417	6	17425	22712.221	4348.9587	765	CCRL2	CCR2,CCR5	CCRL2	765	1
2_MACS_peak_30495_lociStitched	chr9	33445118	33459649	2	10502	20905.7497	2573.4401	766	AQP3	AQP7,NOL6	AQP3	766	1
1_MACS_peak_8368_lociStitched	chr13	77898917	77905598	1	6682	19749.036	1437.7512	767	MYCBP2		MYCBP2	767	1
1_MACS_peak_4332_lociStitched	chr10	104401222	104407441	1	6220	19361.6127	1067.8023	768	TRIM8		TRIM8	768	1
1_MACS_peak_230_lociStitched	chr1	16160156	16163628	1	3473	19001.2144	715.232	769	FLJ37453	SPEN,UQCRHL	SPEN	769	1
2_MACS_peak_7240_lociStitched	chr12	68873555	68882279	2	6132	19663.0236	1400.202	770			RAP1B	770	1
1_MACS_peak_9918_lociStitched	chr15	52968887	52977350	1	8464	19641.7767	1379.469	771	KIAA1370		KIAA1370	771	1
1_MACS_peak_2500_lociStitched	chr1	202127195	202130792	1	3598	19118.055	883.4232	772	PTPN7	GPR37L1,PTPRVP,LGR6,ARL8A	PTPN7	772	1
