REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14.bam	41_0EXT_0229Kronos_MM1S-KB-6hr-1_Input_hs_i85.bam
1_MACS_peak_29394_lociStitched	chr8	49833653	49834851	1	1199	701.3092	175.0278
1_MACS_peak_29740_lociStitched	chr8	95230206	95231404	1	1199	627.8718	155.62019999999998
1_MACS_peak_32275_lociStitched	chrX	94637680	94638878	1	1199	761.5686000000001	111.8932
1_MACS_peak_2196_lociStitched	chr1	174708990	174710187	1	1198	652.4847000000001	249.8139
1_MACS_peak_3070_lociStitched	chr1	238027402	238028599	1	1198	616.9338	242.8713
1_MACS_peak_3477_lociStitched	chr10	26109546	26110743	1	1198	692.1054	109.76490000000001
1_MACS_peak_3536_lociStitched	chr10	31217442	31218639	1	1198	674.3898	169.8543
1_MACS_peak_7078_lociStitched	chr12	56914980	56916177	1	1198	597.0636000000001	114.67259999999999
1_MACS_peak_8277_lociStitched	chr13	52388586	52389783	1	1198	727.0578	170.81189999999998
1_MACS_peak_8383_lociStitched	chr13	78659404	78660601	1	1198	648.774	94.68270000000001
1_MACS_peak_8707_lociStitched	chr14	24422507	24423704	1	1198	1084.9608	105.69510000000001
1_MACS_peak_14227_lociStitched	chr19	10869788	10870985	1	1198	657.2727	269.20529999999997
1_MACS_peak_15126_lociStitched	chr2	2090128	2091325	1	1198	660.1455	134.90189999999998
1_MACS_peak_18561_lociStitched	chr20	56284860	56286057	1	1198	797.4414	99.351
1_MACS_peak_19436_lociStitched	chr22	37827566	37828763	1	1198	549.423	170.3331
1_MACS_peak_21584_lociStitched	chr3	179753564	179754761	1	1198	886.7376	302.6016
1_MACS_peak_22967_lociStitched	chr4	124757789	124758986	1	1198	707.7861	216.65699999999998
1_MACS_peak_27764_lociStitched	chr7	55141367	55142564	1	1198	1008.4725000000001	254.36249999999998
1_MACS_peak_30561_lociStitched	chr9	35940400	35941597	1	1198	668.2851	125.8047
1_MACS_peak_32315_lociStitched	chrX	102659070	102660267	1	1198	635.1282	136.2186
1_MACS_peak_977_lociStitched	chr1	59793380	59794576	1	1197	559.0104	101.06200000000001
1_MACS_peak_3290_lociStitched	chr10	8373981	8375177	1	1197	635.4348	188.84840000000003
1_MACS_peak_3503_lociStitched	chr10	28591231	28592427	1	1197	915.0596	194.7088
1_MACS_peak_15480_lociStitched	chr2	32980785	32981981	1	1197	614.3852	168.87519999999998
1_MACS_peak_16175_lociStitched	chr2	87490862	87492058	1	1197	763.646	159.54639999999998
1_MACS_peak_19848_lociStitched	chr3	13014536	13015732	1	1197	539.8744	93.0488
1_MACS_peak_21148_lociStitched	chr3	139062434	139063630	1	1197	1045.6628	257.8576
1_MACS_peak_23641_lociStitched	chr5	29191353	29192549	1	1197	841.9839999999999	63.2684
1_MACS_peak_25471_lociStitched	chr6	20542766	20543962	1	1197	604.578	263.3592
1_MACS_peak_27786_lociStitched	chr7	63505467	63506663	1	1197	737.8124	146.6296
1_MACS_peak_90_lociStitched	chr1	6761008	6762203	1	1196	947.396	92.1345
1_MACS_peak_186_lociStitched	chr1	14155208	14156403	1	1196	1247.5800000000002	300.7815
1_MACS_peak_3178_lociStitched	chr10	329548	330743	1	1196	970.5790000000001	205.8985
1_MACS_peak_15558_lociStitched	chr2	39102322	39103517	1	1196	861.9535000000001	238.1635
1_MACS_peak_18579_lociStitched	chr20	58502385	58503580	1	1196	633.2305	190.12449999999998
1_MACS_peak_24026_lociStitched	chr5	72732693	72733888	1	1196	759.1835	130.6135
1_MACS_peak_25086_lociStitched	chr5	175626136	175627331	1	1196	572.7635	178.77200000000002
1_MACS_peak_26311_lociStitched	chr6	88677880	88679075	1	1196	802.9205000000001	248.91850000000002
1_MACS_peak_26707_lociStitched	chr6	130095655	130096850	1	1196	715.327	207.33249999999998
1_MACS_peak_30468_lociStitched	chr9	31518820	31520015	1	1196	580.2919999999999	65.60549999999999
1_MACS_peak_2662_lociStitched	chr1	208825463	208826657	1	1195	801.6516	225.9048
1_MACS_peak_9350_lociStitched	chr14	100149152	100150346	1	1195	1047.138	81.31139999999999
1_MACS_peak_9374_lociStitched	chr14	102990881	102992075	1	1195	805.1142	180.5328
1_MACS_peak_12249_lociStitched	chr17	32964647	32965841	1	1195	800.2188	146.265
1_MACS_peak_13716_lociStitched	chr18	54208350	54209544	1	1195	690.9678	192.9504
1_MACS_peak_13729_lociStitched	chr18	55190240	55191434	1	1195	671.9832	173.84640000000002
1_MACS_peak_14499_lociStitched	chr19	20476450	20477644	1	1195	588.2838	142.4442
1_MACS_peak_17138_lociStitched	chr2	188312378	188313572	1	1195	837.8298	255.2772
1_MACS_peak_17769_lociStitched	chr20	1757223	1758417	1	1195	964.6325999999999	204.2934
1_MACS_peak_22524_lociStitched	chr4	77541976	77543170	1	1195	726.0713999999999	136.5936
1_MACS_peak_23621_lociStitched	chr5	21459169	21460363	1	1195	646.5509999999999	158.4438
1_MACS_peak_28191_lociStitched	chr7	100434378	100435572	1	1195	821.5914	109.7286
1_MACS_peak_29905_lociStitched	chr8	117706874	117708068	1	1195	733.2354	115.818
1_MACS_peak_1351_lociStitched	chr1	101809943	101811136	1	1194	603.1808000000001	89.95219999999999
1_MACS_peak_4993_lociStitched	chr11	26654275	26655468	1	1194	668.7958	105.1033
1_MACS_peak_7594_lociStitched	chr12	104609157	104610350	1	1194	1001.6428	163.2024
1_MACS_peak_15468_lociStitched	chr2	31652322	31653515	1	1194	626.4443	241.22459999999998
1_MACS_peak_17652_lociStitched	chr2	234898389	234899582	1	1194	532.4359	119.30000000000001
1_MACS_peak_19907_lociStitched	chr3	16857405	16858598	1	1194	637.1813000000001	196.48710000000003
1_MACS_peak_21934_lociStitched	chr4	4108648	4109841	1	1194	878.048	125.5036
1_MACS_peak_22827_lociStitched	chr4	109112121	109113314	1	1194	624.6547999999999	218.0804
1_MACS_peak_22877_lociStitched	chr4	113738976	113740169	1	1194	612.009	134.5704
1_MACS_peak_25587_lociStitched	chr6	27279802	27280995	1	1194	983.5092000000001	182.05180000000001
1_MACS_peak_26754_lociStitched	chr6	134373030	134374223	1	1194	881.3884	141.7284
1_MACS_peak_28589_lociStitched	chr7	130872681	130873874	1	1194	711.6245	289.1832
1_MACS_peak_6013_lociStitched	chr11	116146856	116148048	1	1193	975.5328000000001	273.564
1_MACS_peak_7608_lociStitched	chr12	105367720	105368912	1	1193	781.1176	225.4072
1_MACS_peak_12554_lociStitched	chr17	44112150	44113342	1	1193	647.4944	213.8448
1_MACS_peak_17014_lociStitched	chr2	175892491	175893683	1	1193	574.7824	139.5832
1_MACS_peak_17026_lociStitched	chr2	177004920	177006112	1	1193	1562.9504	129.4512
1_MACS_peak_17143_lociStitched	chr2	188679302	188680494	1	1193	629.8528	104.6576
1_MACS_peak_25826_lociStitched	chr6	36354920	36356112	1	1193	543.9096	183.56799999999998
1_MACS_peak_25962_lociStitched	chr6	44280258	44281450	1	1193	1608.9616	296.0928
1_MACS_peak_29002_lociStitched	chr8	12219202	12220394	1	1193	1374.6144	117.7696
1_MACS_peak_31235_lociStitched	chr9	117584525	117585717	1	1193	513.752	114.3128
1_MACS_peak_6518_lociStitched	chr12	13144937	13146128	1	1192	659.5758	213.54629999999997
1_MACS_peak_9597_lociStitched	chr15	33437565	33438756	1	1192	599.073	133.392
1_MACS_peak_10503_lociStitched	chr15	91590064	91591255	1	1192	701.4989999999999	179.2455
1_MACS_peak_12088_lociStitched	chr17	20581597	20582788	1	1192	591.6888	176.3871
1_MACS_peak_16054_lociStitched	chr2	74666991	74668182	1	1192	836.9157	222.4788
1_MACS_peak_19996_lociStitched	chr3	27390881	27392072	1	1192	661.8387	140.65709999999999
1_MACS_peak_23554_lociStitched	chr5	10441187	10442378	1	1192	741.2783999999999	188.8926
1_MACS_peak_31135_lociStitched	chr9	111604831	111606022	1	1192	607.8864	180.1983
1_MACS_peak_31212_lociStitched	chr9	117044587	117045778	1	1192	802.6149	237.84269999999998
1_MACS_peak_31595_lociStitched	chr9	140561114	140562305	1	1192	553.1003999999999	130.6527
1_MACS_peak_32184_lociStitched	chrX	71996455	71997646	1	1192	713.0517	82.179
1_MACS_peak_1237_lociStitched	chr1	89382218	89383408	1	1191	488.019	113.76400000000001
1_MACS_peak_2101_lociStitched	chr1	166879520	166880710	1	1191	859.299	224.79100000000003
1_MACS_peak_5132_lociStitched	chr11	44702442	44703632	1	1191	627.7249999999999	133.756
1_MACS_peak_7168_lociStitched	chr12	63886507	63887697	1	1191	651.882	207.298
1_MACS_peak_9988_lociStitched	chr15	59906724	59907914	1	1191	643.909	145.894
1_MACS_peak_11542_lociStitched	chr16	75182040	75183230	1	1191	1234.3870000000002	79.135
1_MACS_peak_17210_lociStitched	chr2	196560015	196561205	1	1191	560.966	107.695
1_MACS_peak_21424_lociStitched	chr3	169227194	169228384	1	1191	660.093	271.915
1_MACS_peak_21524_lociStitched	chr3	175742902	175744092	1	1191	580.006	206.584
1_MACS_peak_28064_lociStitched	chr7	91388305	91389495	1	1191	845.0189999999999	174.692
1_MACS_peak_4754_lociStitched	chr11	6494320	6495509	1	1190	777.8438	98.68700000000001
1_MACS_peak_7221_lociStitched	chr12	67934920	67936109	1	1190	806.7365	311.2802
1_MACS_peak_9701_lociStitched	chr15	40811722	40812911	1	1190	789.0204	151.83530000000002
1_MACS_peak_10880_lociStitched	chr16	14927221	14928410	1	1190	727.7869	221.6296
1_MACS_peak_22291_lociStitched	chr4	45074723	45075912	1	1190	699.0131	127.6986
1_MACS_peak_23544_lociStitched	chr5	8067519	8068708	1	1190	764.7648	151.83530000000002
1_MACS_peak_24306_lociStitched	chr5	102607205	102608394	1	1190	747.0486999999999	210.5719
1_MACS_peak_24587_lociStitched	chr5	133457845	133459034	1	1190	608.8869	146.9604
1_MACS_peak_29761_lociStitched	chr8	96145641	96146830	1	1190	878.9087999999999	79.5441
1_MACS_peak_32058_lociStitched	chrX	53900230	53901419	1	1190	1105.8889000000001	146.7226
1_MACS_peak_32229_lociStitched	chrX	77914709	77915898	1	1190	564.2994	75.73930000000001
1_MACS_peak_15_lociStitched	chr1	1079165	1080353	1	1189	572.3784	126.1656
1_MACS_peak_3980_lociStitched	chr10	76832850	76834038	1	1189	523.314	82.8036
1_MACS_peak_8196_lociStitched	chr13	46038769	46039957	1	1189	645.678	152.65800000000002
1_MACS_peak_10035_lociStitched	chr15	63902212	63903400	1	1189	719.8092	221.44320000000002
1_MACS_peak_15226_lociStitched	chr2	11828172	11829360	1	1189	660.528	253.2816
1_MACS_peak_17741_lociStitched	chr20	246904	248092	1	1189	1059.1019999999999	260.4096
1_MACS_peak_20849_lociStitched	chr3	114050941	114052129	1	1189	645.9155999999999	164.7756
1_MACS_peak_29878_lociStitched	chr8	107869972	107871160	1	1189	641.7576	94.0896
1_MACS_peak_31236_lociStitched	chr9	117632022	117633210	1	1189	604.4544000000001	111.672
1_MACS_peak_178_lociStitched	chr1	12404876	12406063	1	1188	494.5042	202.2648
1_MACS_peak_7927_lociStitched	chr12	129121739	129122926	1	1188	622.9376000000001	71.8135
1_MACS_peak_8927_lociStitched	chr14	55031647	55032834	1	1188	585.9032	64.9289
1_MACS_peak_12761_lociStitched	chr17	56229797	56230984	1	1188	688.6974	165.58650000000003
1_MACS_peak_26101_lociStitched	chr6	57785092	57786279	1	1188	622.9376000000001	176.5069
1_MACS_peak_29670_lociStitched	chr8	81785335	81786522	1	1188	758.8491	64.5728
1_MACS_peak_31484_lociStitched	chr9	134954423	134955610	1	1188	815.3503	234.5512
1_MACS_peak_352_lociStitched	chr1	24861179	24862365	1	1187	1108.6728	230.084
1_MACS_peak_1182_lociStitched	chr1	84944506	84945692	1	1187	826.2862	161.5332
1_MACS_peak_3478_lociStitched	chr10	26223199	26224385	1	1187	859.2570000000001	93.9312
1_MACS_peak_4340_lociStitched	chr10	104613436	104614622	1	1187	2149.032	178.6116
1_MACS_peak_4561_lociStitched	chr10	125939328	125940514	1	1187	657.637	182.9998
1_MACS_peak_6197_lociStitched	chr11	128417981	128419167	1	1187	633.0868	90.729
1_MACS_peak_9216_lociStitched	chr14	87006627	87007813	1	1187	653.8418	73.7692
1_MACS_peak_11689_lociStitched	chr16	88923243	88924429	1	1187	620.9896	121.0906
1_MACS_peak_12016_lociStitched	chr17	17685936	17687122	1	1187	632.0194	71.8716
1_MACS_peak_13523_lociStitched	chr18	33766987	33768173	1	1187	737.099	132.35760000000002
1_MACS_peak_18453_lociStitched	chr20	50236023	50237209	1	1187	622.2942	165.0912
1_MACS_peak_30152_lociStitched	chr8	141930620	141931806	1	1187	580.0726	110.06079999999999
1_MACS_peak_30985_lociStitched	chr9	97021142	97022328	1	1187	944.8861999999999	148.96159999999998
1_MACS_peak_31116_lociStitched	chr9	108980498	108981684	1	1187	774.2208	255.3458
1_MACS_peak_31178_lociStitched	chr9	114822933	114824119	1	1187	536.9022	152.7568
1_MACS_peak_3783_lociStitched	chr10	63626935	63628120	1	1186	835.662	146.1105
1_MACS_peak_4623_lociStitched	chr10	134210704	134211889	1	1186	518.6745	86.505
1_MACS_peak_14288_lociStitched	chr19	12806976	12808161	1	1186	838.3875	229.17899999999997
1_MACS_peak_16405_lociStitched	chr2	110828801	110829986	1	1186	692.514	189.363
1_MACS_peak_29583_lociStitched	chr8	70906265	70907450	1	1186	629.3535	179.172
1_MACS_peak_30858_lociStitched	chr9	88035367	88036552	1	1186	721.428	166.4925
1_MACS_peak_31112_lociStitched	chr9	108319857	108321042	1	1186	973.7144999999999	245.769
1_MACS_peak_32449_lociStitched	chrX	128737764	128738949	1	1186	774.3974999999999	57.117
1_MACS_peak_5539_lociStitched	chr11	68518279	68519463	1	1185	1505.2192	125.3856
1_MACS_peak_5753_lociStitched	chr11	84834163	84835347	1	1185	670.4992	181.86239999999998
1_MACS_peak_9249_lociStitched	chr14	91526199	91527383	1	1185	923.4016	101.824
1_MACS_peak_13049_lociStitched	chr17	74448458	74449642	1	1185	943.5296000000001	178.784
1_MACS_peak_14182_lociStitched	chr19	9566323	9567507	1	1185	738.9344	153.2096
1_MACS_peak_14734_lociStitched	chr19	41945192	41946376	1	1185	914.048	347.1488
1_MACS_peak_16157_lociStitched	chr2	86452135	86453319	1	1185	458.0896	196.544
1_MACS_peak_16951_lociStitched	chr2	172067059	172068243	1	1185	919.1392	299.90720000000005
1_MACS_peak_19866_lociStitched	chr3	14123369	14124553	1	1185	698.4416	161.4976
1_MACS_peak_20049_lociStitched	chr3	32822259	32823443	1	1185	679.4975999999999	154.512
1_MACS_peak_20176_lociStitched	chr3	44770500	44771684	1	1185	1006.9920000000001	228.1568
1_MACS_peak_20568_lociStitched	chr3	72896815	72897999	1	1185	704.0064	248.5216
1_MACS_peak_23309_lociStitched	chr4	176867450	176868634	1	1185	1115.5648	139.0016
1_MACS_peak_23797_lociStitched	chr5	53073550	53074734	1	1185	586.3168	145.39520000000002
1_MACS_peak_28052_lociStitched	chr7	89873896	89875080	1	1185	752.0767999999999	240.8256
1_MACS_peak_31895_lociStitched	chrX	40429720	40430904	1	1185	583.0016	96.7328
1_MACS_peak_32174_lociStitched	chrX	71130391	71131575	1	1185	618.048	41.0848
1_MACS_peak_394_lociStitched	chr1	26495991	26497174	1	1184	1057.4837	256.2378
1_MACS_peak_2132_lociStitched	chr1	168105019	168106202	1	1184	558.0211	176.74020000000002
1_MACS_peak_7281_lociStitched	chr12	75564289	75565472	1	1184	653.2526	114.5144
1_MACS_peak_9992_lociStitched	chr15	60095359	60096542	1	1184	1107.9978	184.42970000000003
1_MACS_peak_13168_lociStitched	chr17	78991542	78992725	1	1184	1040.6851000000001	140.3038
1_MACS_peak_20000_lociStitched	chr3	27922470	27923653	1	1184	624.0324999999999	210.92889999999997
1_MACS_peak_22633_lociStitched	chr4	87812735	87813918	1	1184	867.4938999999999	93.3387
1_MACS_peak_23776_lociStitched	chr5	49797257	49798440	1	1184	778.5323000000001	172.0082
1_MACS_peak_24205_lociStitched	chr5	89735296	89736479	1	1184	748.6024	197.9159
1_MACS_peak_24388_lociStitched	chr5	112507253	112508436	1	1184	573.9916000000001	232.3412
1_MACS_peak_27047_lociStitched	chr6	159429615	159430798	1	1184	872.8174	117.82679999999999
1_MACS_peak_27448_lociStitched	chr7	27189794	27190977	1	1184	669.6963000000001	110.019
1_MACS_peak_27801_lociStitched	chr7	65111942	65113125	1	1184	454.5086	138.5293
1_MACS_peak_31319_lociStitched	chr9	127615052	127616235	1	1184	695.3674	153.79
1_MACS_peak_3273_lociStitched	chr10	6885115	6886297	1	1183	895.0104	254.3664
1_MACS_peak_3507_lociStitched	chr10	29488952	29490134	1	1183	669.9576	266.541
1_MACS_peak_5231_lociStitched	chr11	58682574	58683756	1	1183	575.3976	128.01059999999998
1_MACS_peak_9342_lociStitched	chr14	98898290	98899472	1	1183	684.2597999999999	154.251
1_MACS_peak_12166_lociStitched	chr17	28000747	28001929	1	1183	600.8106	222.807
1_MACS_peak_17898_lociStitched	chr20	9724471	9725653	1	1183	724.2114	249.993
1_MACS_peak_20030_lociStitched	chr3	31894418	31895600	1	1183	678.3498	127.53779999999999
1_MACS_peak_20588_lociStitched	chr3	75653616	75654798	1	1183	792.7674	241.719
1_MACS_peak_22461_lociStitched	chr4	74088033	74089215	1	1183	634.6158	172.33560000000003
1_MACS_peak_22828_lociStitched	chr4	109263536	109264718	1	1183	756.8346	209.5686
1_MACS_peak_22836_lociStitched	chr4	109413569	109414751	1	1183	1015.8108000000001	245.1468
1_MACS_peak_24519_lociStitched	chr5	128712350	128713532	1	1183	478.4736	175.8816
1_MACS_peak_29887_lociStitched	chr8	110145670	110146852	1	1183	683.5506	106.4982
1_MACS_peak_2608_lociStitched	chr1	206553995	206555176	1	1182	546.3306	215.0601
1_MACS_peak_5624_lociStitched	chr11	74493970	74495151	1	1182	639.8657999999999	215.8868
1_MACS_peak_8646_lociStitched	chr14	21457699	21458880	1	1182	626.1662	130.85479999999998
1_MACS_peak_13881_lociStitched	chr18	72201798	72202979	1	1182	657.9351	194.1564
1_MACS_peak_15634_lociStitched	chr2	44854795	44855976	1	1182	760.8002	132.0358
1_MACS_peak_18142_lociStitched	chr20	32803237	32804418	1	1182	813.9452	229.7045
1_MACS_peak_23320_lociStitched	chr4	177713063	177714244	1	1182	556.6052999999999	59.7586
1_MACS_peak_24445_lociStitched	chr5	121412456	121413637	1	1182	628.6463	105.8176
1_MACS_peak_26750_lociStitched	chr6	133889942	133891123	1	1182	877.3649	237.02669999999998
1_MACS_peak_29900_lociStitched	chr8	117132622	117133803	1	1182	636.5590000000001	125.7765
1_MACS_peak_1465_lociStitched	chr1	113615423	113616603	1	1181	939.5160000000001	119.416
1_MACS_peak_1621_lociStitched	chr1	145542452	145543632	1	1181	544.216	155.406
1_MACS_peak_2091_lociStitched	chr1	165754355	165755535	1	1181	670.2399999999999	223.61
1_MACS_peak_6369_lociStitched	chr12	6736171	6737351	1	1181	686.052	119.416
1_MACS_peak_10127_lociStitched	chr15	69222508	69223688	1	1181	1077.3400000000001	173.814
1_MACS_peak_14916_lociStitched	chr19	48983593	48984773	1	1181	453.356	164.84599999999998
1_MACS_peak_15394_lociStitched	chr2	27193044	27194224	1	1181	816.206	173.578
1_MACS_peak_16554_lociStitched	chr2	121437232	121438412	1	1181	730.184	279.542
1_MACS_peak_19973_lociStitched	chr3	24562584	24563764	1	1181	910.37	216.766
1_MACS_peak_21749_lociStitched	chr3	188850006	188851186	1	1181	652.5400000000001	220.07
1_MACS_peak_24423_lociStitched	chr5	118323532	118324712	1	1181	2454.164	301.372
1_MACS_peak_28135_lociStitched	chr7	98270809	98271989	1	1181	730.538	168.268
1_MACS_peak_31681_lociStitched	chrX	11277316	11278496	1	1181	601.3280000000001	84.36999999999999
1_MACS_peak_2279_lociStitched	chr1	182414470	182415649	1	1180	695.7279	277.7724
1_MACS_peak_4136_lociStitched	chr10	91010928	91012107	1	1180	1027.6164	251.5986
1_MACS_peak_5703_lociStitched	chr11	80075858	80077037	1	1180	687.4748999999999	204.32070000000002
1_MACS_peak_7533_lociStitched	chr12	99787611	99788790	1	1180	500.4855	147.7287
1_MACS_peak_21876_lociStitched	chr4	699254	700433	1	1180	931.7637	35.37
1_MACS_peak_24798_lociStitched	chr5	148882867	148884046	1	1180	623.4552000000001	162.3483
1_MACS_peak_29806_lociStitched	chr8	102015600	102016779	1	1180	782.3843999999999	57.0636
1_MACS_peak_29947_lociStitched	chr8	123147004	123148183	1	1180	601.0542	187.34310000000002
1_MACS_peak_2359_lociStitched	chr1	187126007	187127185	1	1179	638.9472	242.4324
1_MACS_peak_5097_lociStitched	chr11	36626657	36627835	1	1179	561.5526	102.9572
1_MACS_peak_6682_lociStitched	chr12	28851307	28852485	1	1179	622.2196	111.321
1_MACS_peak_7264_lociStitched	chr12	71053949	71055127	1	1179	702.9126	235.36440000000002
1_MACS_peak_9088_lociStitched	chr14	70485009	70486187	1	1179	997.4126	89.41019999999999
1_MACS_peak_10581_lociStitched	chr15	100465774	100466952	1	1179	893.9842	85.994
1_MACS_peak_11546_lociStitched	chr16	75550412	75551590	1	1179	815.765	82.2244
1_MACS_peak_20895_lociStitched	chr3	119528496	119529674	1	1179	1070.4486	116.033
1_MACS_peak_22374_lociStitched	chr4	58020143	58021321	1	1179	621.395	220.1682
1_MACS_peak_22730_lociStitched	chr4	101110765	101111943	1	1179	523.5032	158.0876
1_MACS_peak_24331_lociStitched	chr5	108127563	108128741	1	1179	608.0836	139.004
1_MACS_peak_29134_lociStitched	chr8	23903287	23904465	1	1179	517.8488	148.3102
1_MACS_peak_31130_lociStitched	chr9	110251945	110253123	1	1179	1079.5192	110.0252
1_MACS_peak_31289_lociStitched	chr9	125986899	125988077	1	1179	852.0474	285.7828
1_MACS_peak_3112_lociStitched	chr1	243264418	243265595	1	1178	852.5011000000001	178.7863
1_MACS_peak_4125_lociStitched	chr10	90051225	90052402	1	1178	664.6519	167.8402
1_MACS_peak_4859_lociStitched	chr11	13134001	13135178	1	1178	647.1146	180.4341
1_MACS_peak_10366_lociStitched	chr15	84048700	84049877	1	1178	600.7407999999999	196.6767
1_MACS_peak_10741_lociStitched	chr16	4400418	4401595	1	1178	737.7436	188.55540000000002
1_MACS_peak_11028_lociStitched	chr16	27265427	27266604	1	1178	720.7948	158.0711
1_MACS_peak_15068_lociStitched	chr19	56879126	56880303	1	1178	615.1002	159.36579999999998
1_MACS_peak_15231_lociStitched	chr2	12402152	12403329	1	1178	580.3787	172.07739999999998
1_MACS_peak_15498_lociStitched	chr2	34826647	34827824	1	1178	683.1308	201.9732
1_MACS_peak_20803_lociStitched	chr3	111827606	111828783	1	1178	735.8604	126.1744
1_MACS_peak_24141_lociStitched	chr5	82794077	82795254	1	1178	600.1523	133.58950000000002
1_MACS_peak_25612_lociStitched	chr6	28129011	28130188	1	1178	1013.7501	242.1089
1_MACS_peak_25896_lociStitched	chr6	41813838	41815015	1	1178	584.2628	198.913
1_MACS_peak_3036_lociStitched	chr1	234811310	234812486	1	1177	658.3248	230.73120000000003
1_MACS_peak_4688_lociStitched	chr11	2466216	2467392	1	1177	782.3928	155.1144
1_MACS_peak_8128_lociStitched	chr13	40503978	40505154	1	1177	658.7952	72.0888
1_MACS_peak_10564_lociStitched	chr15	99629974	99631150	1	1177	581.7672	140.0616
1_MACS_peak_13235_lociStitched	chr17	80550746	80551922	1	1177	711.48	159.1128
1_MACS_peak_13825_lociStitched	chr18	63096503	63097679	1	1177	601.2887999999999	114.42479999999999
1_MACS_peak_13834_lociStitched	chr18	65182943	65184119	1	1177	976.3152	154.2912
1_MACS_peak_16596_lociStitched	chr2	128990367	128991543	1	1177	808.1472	133.9464
1_MACS_peak_17851_lociStitched	chr20	6002534	6003710	1	1177	1013.4768	201.8016
1_MACS_peak_17865_lociStitched	chr20	7915129	7916305	1	1177	718.4184	172.9896
1_MACS_peak_21573_lociStitched	chr3	178978572	178979748	1	1177	1018.4159999999999	173.57760000000002
1_MACS_peak_23027_lociStitched	chr4	134999038	135000214	1	1177	851.1888	168.0504
1_MACS_peak_25324_lociStitched	chr6	10269815	10270991	1	1177	597.0552	198.0384
1_MACS_peak_31472_lociStitched	chr9	134164668	134165844	1	1177	610.1088000000001	156.0552
1_MACS_peak_31882_lociStitched	chrX	39750918	39752094	1	1177	738.9984	71.2656
1_MACS_peak_3816_lociStitched	chr10	65332502	65333677	1	1176	572.1075	182.94750000000002
1_MACS_peak_4486_lociStitched	chr10	119411843	119413018	1	1176	587.8525	239.5825
1_MACS_peak_6815_lociStitched	chr12	43404825	43406000	1	1176	584.68	145.935
1_MACS_peak_10522_lociStitched	chr15	93257424	93258599	1	1176	1069.8374999999999	193.9925
1_MACS_peak_15268_lociStitched	chr2	16789628	16790803	1	1176	1357.0075	212.0875
1_MACS_peak_22377_lociStitched	chr4	59146717	59147892	1	1176	540.735	188.94
1_MACS_peak_23428_lociStitched	chr4	187054860	187056035	1	1176	726.7375000000001	129.6025
1_MACS_peak_27065_lociStitched	chr6	161212311	161213486	1	1176	613.35	159.6825
1_MACS_peak_28562_lociStitched	chr7	129031076	129032251	1	1176	598.31	146.64
1_MACS_peak_30658_lociStitched	chr9	66570756	66571931	1	1176	669.1625	311.845
1_MACS_peak_1283_lociStitched	chr1	93249614	93250788	1	1175	626.4463999999999	97.2072
1_MACS_peak_2378_lociStitched	chr1	192458663	192459837	1	1175	953.7576	235.1522
1_MACS_peak_6012_lociStitched	chr11	116132992	116134166	1	1175	537.692	179.62199999999999
1_MACS_peak_8030_lociStitched	chr13	26827547	26828721	1	1175	1531.9525999999998	133.3664
1_MACS_peak_8804_lociStitched	chr14	36277560	36278734	1	1175	1570.225	204.62820000000002
1_MACS_peak_13478_lociStitched	chr18	25660316	25661490	1	1175	709.5656	147.4544
1_MACS_peak_26080_lociStitched	chr6	56524419	56525593	1	1175	642.6476	250.8838
1_MACS_peak_27329_lociStitched	chr7	20059210	20060384	1	1175	609.306	146.86739999999998
1_MACS_peak_32397_lociStitched	chrX	118615967	118617141	1	1175	653.5658	179.5046
1_MACS_peak_1459_lociStitched	chr1	112938278	112939451	1	1174	691.0142999999999	162.9297
1_MACS_peak_3032_lociStitched	chr1	234705864	234707037	1	1174	683.3898	237.2979
1_MACS_peak_10063_lociStitched	chr15	65344375	65345548	1	1174	592.1304	186.62429999999998
1_MACS_peak_10782_lociStitched	chr16	9154235	9155408	1	1174	544.5066	93.60539999999999
1_MACS_peak_14362_lociStitched	chr19	15470257	15471430	1	1174	524.5656	202.2252
1_MACS_peak_16087_lociStitched	chr2	78508231	78509404	1	1174	568.6704	221.9316
1_MACS_peak_16609_lociStitched	chr2	130634139	130635312	1	1174	930.3063000000001	199.5273
1_MACS_peak_17118_lociStitched	chr2	185629641	185630814	1	1174	723.6237	114.7194
1_MACS_peak_21190_lociStitched	chr3	142925770	142926943	1	1174	742.3917	118.1211
1_MACS_peak_21423_lociStitched	chr3	169148319	169149492	1	1174	518.5833	214.8936
1_MACS_peak_32055_lociStitched	chrX	53468330	53469503	1	1174	884.7939	133.6047
1_MACS_peak_4821_lociStitched	chr11	10756632	10757804	1	1173	1276.7767999999999	173.456
1_MACS_peak_5263_lociStitched	chr11	59961264	59962436	1	1173	647.0612	161.97039999999998
1_MACS_peak_6576_lociStitched	chr12	19584419	19585591	1	1173	481.4576	175.0968
1_MACS_peak_19181_lociStitched	chr22	23134769	23135941	1	1173	1096.6404	68.0932
1_MACS_peak_20859_lociStitched	chr3	115756653	115757825	1	1173	666.0476	157.75119999999998
1_MACS_peak_21395_lociStitched	chr3	165157432	165158604	1	1173	792.858	229.5948
1_MACS_peak_22275_lociStitched	chr4	42399008	42400180	1	1173	544.5112	129.1544
