REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM3_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
3_MACS_peak_9301_lociStitched	chr16	56943826	56955847	3	11512	13378.1709	502	1	SLC12A3	HERPUD1,CETP	HERPUD1	HERPUD1	0.9234	502	1
1_MACS_peak_12032_lociStitched	chr19	16692259	16701082	1	8824	13375.668	503	1	MED26	CHERP,SLC35E1	SLC35E1	SLC35E1	0.1928	503	1
3_MACS_peak_13245_lociStitched	chr2	46768370	46778316	3	9243	13349.5212	504	1	RHOQ	ATP6V1E2	RHOQ	RHOQ	0.6338	504	1
2_MACS_peak_13493_lociStitched	chr2	65657294	65665309	2	6074	13339.3645	505	1	SPRED2		SPRED2	SPRED2	0.1927	505	1
1_MACS_peak_9379_lociStitched	chr16	67595265	67601516	1	6252	13335.8834	506	1	CTCF	FAM65A	CTCF	FAM65A	0.6575	506	1
3_MACS_peak_14889_lociStitched	chr2	241499493	241508976	3	7013	13334.0463	507	1	DUSP28,RNPEPL1	CAPN10,GPR35,ANKMY1	RNPEPL1	RNPEPL1	0.5541	507	1
1_MACS_peak_2508_lociStitched	chr1	228673979	228679087	1	5109	13326.2612	508	1	RNF187	HIST3H2BB,HIST3H2A	RNF187	RNF187	0.7723	508	1
1_MACS_peak_1598_lociStitched	chr1	150581293	150587261	1	5969	13297.3008	509	1		MCL1,ENSA	ENSA	MCL1	0.8293	509	1
1_MACS_peak_304_lociStitched	chr1	21614501	21624022	1	9522	13295.1244	510	1	ECE1	ECE1	ECE1	ECE1	0.2086	510	1
2_MACS_peak_11948_lociStitched	chr19	14113869	14118302	2	4083	13294.567	511	1	RFX1	RLN3,IL27RA,PODNL1	RFX1	RFX1	0.3852	511	1
1_MACS_peak_14378_lociStitched	chr2	178075592	178079242	1	3651	13265.925	512	1	HNRNPA3	MIR3128,NFE2L2	HNRNPA3	HNRNPA3	0.7678	512	1
8_MACS_peak_24619_lociStitched	chr8	120944072	120969549	8	12046	13265.8739	513	1	DEPDC6		DEPDC6	DEPDC6	0.2947	513	1
1_MACS_peak_23609_lociStitched	chr7	129588048	129593091	1	5044	13255.5255	514	1	UBE2H		UBE2H	UBE2H	0.2245	514	1
4_MACS_peak_20482_lociStitched	chr5	142774927	142785673	4	7384	13208.9832	515	1	NR3C1		NR3C1	NR3C1	0.2146	515	1
7_MACS_peak_12992_lociStitched	chr2	27293405	27310449	7	12348	13203.9868	516	1	AGBL5,EMILIN1,KHK,OST4	TMEM214,AGBL5,ABHD1,CGREF1,PREB	EMILIN1	EMILIN1	0.4931	516	1
2_MACS_peak_6165_lociStitched	chr12	106693752	106706706	2	8247	13200.126	517	1	TCP11L2	POLR3B	TCP11L2	TCP11L2	0.3324	517	1
2_MACS_peak_24548_lociStitched	chr8	104358717	104372974	2	9552	13183.4479	518	1		FZD6,CTHRC1	CTHRC1	FZD6	0.4372	518	1
1_MACS_peak_4670_lociStitched	chr11	95521820	95524742	1	2923	13169.1618	519	1	CEP57,FAM76B		FAM76B	FAM76B	0.5249	519	1
2_MACS_peak_4396_lociStitched	chr11	67167648	67177929	2	10082	13162.7643	520	1	TBC1D10C,PPP1CA	RAD9A,CARNS1,RPS6KB2,CABP4,POLD4,CLCF1,PTPRCAP,CORO1B,GPR152	TBC1D10C	CORO1B	1.0433	520	1
8_MACS_peak_18302_lociStitched	chr3	194859773	194883593	8	15183	13146.258	521	1	C3orf21		C3orf21	C3orf21	0.1726	521	1
3_MACS_peak_20596_lociStitched	chr5	156964593	156982844	3	13072	13144.3702	522	1	ADAM19		ADAM19	ADAM19	0.4003	522	1
5_MACS_peak_15939_lociStitched	chr21	45135200	45149195	5	9309	13141.305	523	1	PDXK	CSTB	PDXK	PDXK	0.336	523	1
1_MACS_peak_10522_lociStitched	chr17	48942042	48945906	1	3865	13140.6912	524	1		WFIKKN2,TOB1	TOB1	TOB1	1.1906	524	1
7_MACS_peak_21405_lociStitched	chr6	36708954	36727172	7	14574	13138.8216	525	1	CPNE5		CDKN1A	CDKN1A	0.6699	525	1
4_MACS_peak_18487_lociStitched	chr4	15766713	15787410	4	13619	13132.2465	526	1	CD38		CD38	CD38	0.2941	526	1
2_MACS_peak_7064_lociStitched	chr13	111357860	111369014	2	6252	13128.258	527	1	ING1,CARS2		ING1	ING1	0.6976	527	1
2_MACS_peak_16838_lociStitched	chr3	25821211	25832662	2	9002	13120.5558	528	1	OXSM,NGLY1		NGLY1	NGLY1	0.2283	528	1
1_MACS_peak_12481_lociStitched	chr19	45970380	45973899	1	3520	13112.4978	529	1	FOSB	PPM1N,VASP,ERCC1,RTN2	FOSB	FOSB	1.1355	529	1
7_MACS_peak_19994_lociStitched	chr5	88114042	88134071	7	14659	13104.9747	530	1	MEF2C		MEF2C	MEF2C	0.3041	530	1
5_MACS_peak_16414_lociStitched	chr22	39823060	39845338	5	13024	13099.464	531	1	TAB1	MGAT3	MGAT3	MGAT3	0.3051	531	1
1_MACS_peak_23455_lociStitched	chr7	106807441	106811277	1	3837	13081.1436	532	1	HBP1		HBP1	HBP1	0.4425	532	1
1_MACS_peak_13040_lociStitched	chr2	30368386	30373877	1	5492	13075.1692	533	1	YPEL5		YPEL5	YPEL5	0.6726	533	1
2_MACS_peak_9192_lociStitched	chr16	30194043	30206407	2	7407	13066.2752	534	1	CORO1A,LOC606724,SLX1B,SLX1A-SULT1A3,BOLA2B		CORO1A	CORO1A	0.6798	534	1
4_MACS_peak_24693_lociStitched	chr8	126339669	126355962	4	14523	13065.3567	535	1	NSMCE2		TRIB1	TRIB1	1.0951	535	1
5_MACS_peak_10409_lociStitched	chr17	44213814	44233224	5	15825	13060.989	536	1	KIAA1267	LOC644246	KIAA1267	LOC644246	0.6867	536	1
2_MACS_peak_14411_lociStitched	chr2	182168387	182179779	2	11357	13029.0304	537	1			ITGA4	ITGA4	NONE	537	1
3_MACS_peak_15320_lociStitched	chr20	35933985	35946848	3	10241	13023.7875	538	1	MANBAL	SRC,GHRH	MANBAL	SRC	0.6449	538	1
4_MACS_peak_10067_lociStitched	chr17	27214709	27230649	4	11324	13019.792	539	1	FLOT2,DHRS13	ERAL1,C17orf63,MIR451,MIR144,PHF12	FLOT2	FLOT2	0.5	539	1
6_MACS_peak_4102_lociStitched	chr11	47868546	47885578	6	11112	13017.5576	540	1	NUP160		NUP160	NUP160	0.2186	540	1
2_MACS_peak_17952_lociStitched	chr3	156873971	156879445	2	5303	12998.013	541	1	CCNL1	LOC339894	CCNL1	CCNL1	0.7216	541	1
4_MACS_peak_381_lociStitched	chr1	25558158	25574827	4	9037	12991.8186	542	1	SYF2,C1orf63	RHD	SYF2	SYF2	0.3077	542	1
2_MACS_peak_1336_lociStitched	chr1	111172937	111183339	2	10289	12991.0578	543	1		KCNA2,KCNA3	KCNA2	KCNA3	0.8405	543	1
1_MACS_peak_16473_lociStitched	chr22	41863429	41866504	1	3076	12977.73	544	1	ACO2,PHF5A	TOB2	ACO2	TOB2	0.8435	544	1
1_MACS_peak_4319_lociStitched	chr11	65623779	65628938	1	5160	12957.3444	545	1	MUS81,CFL1	SNX32,CTSW,CCDC85B,EFEMP2,FIBP,FOSL1	CFL1	CFL1	1.0612	545	1
1_MACS_peak_22045_lociStitched	chr6	126067271	126073793	1	6523	12925.9518	546	1	HEY2	NCOA7	HEY2	HEY2	0.7213	546	1
4_MACS_peak_19610_lociStitched	chr5	32530687	32545963	4	11453	12912.8028	547	1		SUB1	SUB1	SUB1	0.6671	547	1
3_MACS_peak_7713_lociStitched	chr14	95960447	95972524	3	11710	12904.2745	548	1		GLRX5,C14orf49,SCARNA13,SNHG10	C14orf49	SCARNA13	0.3384	548	1
4_MACS_peak_19839_lociStitched	chr5	65906940	65921440	4	13561	12886.15	549	1	MAST4		MAST4	MAST4	0.12	549	1
3_MACS_peak_7181_lociStitched	chr14	24604396	24617497	3	7796	12880.9032	550	1	PSME1,RNF31,FAM158A,PSME2	PCK2,DCAF11,FITM1,IRF9,REC8,IPO4,TM9SF1	FAM158A	FAM158A	0.7594	550	1
5_MACS_peak_11330_lociStitched	chr18	51732932	51751668	5	13295	12875.3792	551	1	MBD2,SNORA37	POLI	SNORA37	SNORA37	0.8397	551	1
1_MACS_peak_21954_lociStitched	chr6	111802838	111806728	1	3891	12871.621	552	1	LOC643749,REV3L		LOC643749	LOC643749	0.2173	552	1
5_MACS_peak_10445_lociStitched	chr17	45802913	45820307	5	11268	12866.3418	553	1	TBX21	TBKBP1	TBX21	TBX21	0.4552	553	1
1_MACS_peak_25504_lociStitched	chr9	102581032	102585281	1	4250	12862.5728	554	1	NR4A3	NR4A3	NR4A3	NR4A3	0.3094	554	1
2_MACS_peak_24805_lociStitched	chr8	141518991	141524022	2	4451	12860.2422	555	1	CHRAC1		CHRAC1	CHRAC1	0.9385	555	1
2_MACS_peak_23937_lociStitched	chr8	22297280	22305887	2	8234	12855.4152	556	1	PPP3CC		PPP3CC	PPP3CC	0.2557	556	1
5_MACS_peak_5534_lociStitched	chr12	48133014	48153457	5	11685	12854.5584	557	1	RAPGEF3	SLC48A1,RPAP3,ENDOU	RAPGEF3	RAPGEF3	0.4272	557	1
2_MACS_peak_15408_lociStitched	chr20	43270658	43281837	2	10984	12852.4963	558	1	ADA	LOC79015	ADA	ADA	0.4682	558	1
4_MACS_peak_25730_lociStitched	chr9	126959018	126971567	4	11008	12830.0976	559	1		NEK6	NEK6	NEK6	0.5663	559	1
2_MACS_peak_20051_lociStitched	chr5	95194566	95207334	2	11001	12811.4112	560	1	C5orf27	GLRX	C5orf27	GLRX	0.4581	560	1
4_MACS_peak_26801_lociStitched	chrX	153598623	153609157	4	7369	12806.1838	561	1	EMD,FLNA	RPL10,SNORA70,TAZ,ATP6AP1,DNASE1L1	FLNA	SNORA70	1.2962	561	1
7_MACS_peak_17065_lociStitched	chr3	46320293	46345254	7	14004	12800.0008	562	1		CCR3,CCR2	CCR3	CCR2	0.6502	562	1
8_MACS_peak_7581_lociStitched	chr14	81925529	81955565	8	14813	12765.3	563	1	SEL1L		SEL1L	SEL1L	0.4472	563	1
2_MACS_peak_11847_lociStitched	chr19	11199345	11207807	2	7839	12750.5416	564	1	LDLR		LDLR	LDLR	0.3275	564	1
2_MACS_peak_24099_lociStitched	chr8	38237130	38244561	2	7395	12747.1374	565	1	LETM2,WHSC1L1		WHSC1L1	WHSC1L1	0.3169	565	1
5_MACS_peak_3755_lociStitched	chr11	307761	327683	5	11424	12742.1112	566	1	IFITM2,IFITM1,IFITM3	NLRP6,ATHL1,B4GALNT4,IFITM5	IFITM3	IFITM3	0.4152	566	1
2_MACS_peak_8472_lociStitched	chr15	75487363	75498019	2	6622	12734.9856	567	1	C15orf39		C15orf39	C15orf39	0.6656	567	1
1_MACS_peak_24633_lociStitched	chr8	123925355	123938056	1	12702	12734.0226	568	1	ZHX2		DERL1	DERL1	0.9452	568	1
2_MACS_peak_20704_lociStitched	chr5	173208538	173223454	2	13182	12732.2976	569	1			CPEB4	CPEB4	0.3524	569	1
1_MACS_peak_16678_lociStitched	chr3	9436857	9441455	1	4599	12729.563	570	1	SETD5,LOC440944	THUMPD3	LOC440944	LOC440944	0.828	570	1
3_MACS_peak_2277_lociStitched	chr1	206282257	206299924	3	10351	12677.8392	571	1	C1orf186	CTSE	C1orf186	C1orf186	0.3155	571	1
1_MACS_peak_18483_lociStitched	chr4	15002570	15007898	1	5329	12671.0496	572	1	CPEB2		CPEB2	CPEB2	0.2577	572	1
2_MACS_peak_7227_lociStitched	chr14	32669146	32676462	2	6264	12668.3856	573	1			AKAP6	AKAP6	NONE	573	1
5_MACS_peak_6035_lociStitched	chr12	95595672	95613418	5	12279	12665.3202	574	1	VEZT,FGD6		FGD6	FGD6	0.1739	574	1
3_MACS_peak_5103_lociStitched	chr12	6550664	6562599	3	10728	12658.261	575	1	CD27,TAPBPL,LOC678655	NCAPD2,VAMP1,MRPL51	CD27	CD27	0.8042	575	1
4_MACS_peak_7867_lociStitched	chr15	22538215	22554805	4	8784	12653.193	576	1	REREP3		REREP3	REREP3	0.35	576	1
6_MACS_peak_8012_lociStitched	chr15	40839060	40862327	6	12511	12636.3077	577	1	RPUSD2,C15orf57	CASC5,MRPL42P5	C15orf57	C15orf57	0.5519	577	1
4_MACS_peak_10235_lociStitched	chr17	37922570	37937615	4	13884	12622.755	578	1	IKZF3	GRB7,C17orf37	GRB7	C17orf37	0.2555	578	1
3_MACS_peak_17895_lociStitched	chr3	150477302	150484572	3	6402	12614.177	579	1	SIAH2		SIAH2	SIAH2	0.5112	579	1
3_MACS_peak_777_lociStitched	chr1	46044023	46054181	3	7446	12600.999	580	1	NASP	AKR1A1,CCDC17	NASP	NASP	0.4745	580	1
1_MACS_peak_3083_lociStitched	chr10	63656758	63665389	1	8632	12596.0814	581	1	ARID5B		ARID5B	ARID5B	0.3531	581	1
4_MACS_peak_11005_lociStitched	chr17	80391901	80409385	4	9815	12553.512	582	1	HEXDC,C17orf62	NARF,C17orf101	C17orf62	C17orf62	0.6536	582	1
5_MACS_peak_8994_lociStitched	chr16	12052492	12072396	5	13200	12531.5584	583	1	TNFRSF17,RUNDC2A	GSPT1	TNFRSF17	TNFRSF17	0.7061	583	1
7_MACS_peak_1879_lociStitched	chr1	161731500	161755161	7	12659	12516.669	584	1	ATF6	FCRLB,DUSP12	ATF6	DUSP12	0.2263	584	1
6_MACS_peak_23707_lociStitched	chr7	139465290	139478760	6	10650	12502.854	585	1	TBXAS1,HIPK2		HIPK2	HIPK2	0.1865	585	1
1_MACS_peak_7612_lociStitched	chr14	89767963	89774207	1	6245	12496.7416	586	1	FOXN3		FOXN3	FOXN3	0.2244	586	1
2_MACS_peak_8794_lociStitched	chr16	637391	643745	2	4453	12488.1516	587	1	RAB40C	MIR3176,C16orf11,NHLRC4,PIGQ,WFIKKN1,FAM195A,C16orf13	RAB40C	FAM195A	0.7022	587	1
1_MACS_peak_846_lociStitched	chr1	51977599	51985609	1	8011	12480.381	588	1	EPS15		EPS15	EPS15	0.2326	588	1
4_MACS_peak_13543_lociStitched	chr2	70342790	70360801	4	8337	12474.4186	589	1	LOC100133985	PCBP1,LOC400960	LOC100133985	PCBP1	2.2409	589	1
4_MACS_peak_14711_lociStitched	chr2	219080970	219096075	4	13755	12452.562	590	1	ARPC2	GPBAR1,PNKD,CXCR1,AAMP	ARPC2	ARPC2	0.3654	590	1
5_MACS_peak_25699_lociStitched	chr9	126024727	126038312	5	10912	12450.6525	591	1	STRBP		STRBP	STRBP	0.2765	591	1
1_MACS_peak_17966_lociStitched	chr3	160116182	160123824	1	7643	12439.6476	592	1	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	SMC4	SMC4	0.4109	592	1
1_MACS_peak_17784_lociStitched	chr3	133290745	133297820	1	7076	12420.87	593	1	CDV3		CDV3	CDV3	0.6157	593	1
5_MACS_peak_10816_lociStitched	chr17	73307805	73320448	5	10829	12401.5187	594	1	GRB2	LOC100287042,GGA3,MIF4GD,SLC25A19	SLC25A19	MIF4GD	0.7504	594	1
2_MACS_peak_25820_lociStitched	chr9	131444463	131453117	2	7691	12388.201	595	1	SET	PKN3,WDR34,ZDHHC12	SET	SET	0.6143	595	1
1_MACS_peak_19409_lociStitched	chr4	184423423	184428025	1	4603	12382.6014	596	1	ING2,LOC389247		LOC389247	LOC389247	0.6932	596	1
6_MACS_peak_11266_lociStitched	chr18	46444304	46468067	6	11493	12366.2652	597	1	SMAD7		SMAD7	SMAD7	0.5232	597	1
4_MACS_peak_25739_lociStitched	chr9	127047108	127063766	4	12245	12355.2386	598	1	NEK6		NEK6	NEK6	0.5663	598	1
2_MACS_peak_11304_lociStitched	chr18	48714508	48725276	2	8308	12355.2032	599	1	MEX3C		MEX3C	MEX3C	0.4934	599	1
3_MACS_peak_2316_lociStitched	chr1	209271875	209286488	3	12761	12346.5237	600	1			LOC642587	LOC642587	NONE	600	1
4_MACS_peak_18903_lociStitched	chr4	89195451	89206962	4	8168	12344.3964	601	1	PPM1K		PPM1K	PPM1K	0.4278	601	1
1_MACS_peak_25501_lociStitched	chr9	101983057	101986905	1	3849	12339.3816	602	1	SEC61B,ALG2		SEC61B	SEC61B	0.887	602	1
2_MACS_peak_1845_lociStitched	chr1	161008078	161018042	2	5851	12320.486	603	1	TSTD1,USF1,ARHGAP30	F11R,PVRL4	USF1	USF1	0.7895	603	1
1_MACS_peak_16467_lociStitched	chr22	41776543	41779214	1	2672	12314.9126	604	1	TEF		TEF	TEF	0.5377	604	1
4_MACS_peak_4607_lociStitched	chr11	82772769	82790244	4	10356	12305.895	605	1	RAB30	SNORA70E	RAB30	RAB30	0.3448	605	1
3_MACS_peak_6063_lociStitched	chr12	96791641	96802691	3	8469	12296.44	606	1	CDK17		CDK17	CDK17	0.2269	606	1
1_MACS_peak_23485_lociStitched	chr7	113722680	113728281	1	5602	12286.3536	607	1	FOXP2		FOXP2	FOXP2	0.1069	607	1
2_MACS_peak_15436_lociStitched	chr20	45028294	45037718	2	7346	12285.1264	608	1	ELMO2	SLC35C2	ELMO2	ELMO2	0.3801	608	1
2_MACS_peak_20500_lociStitched	chr5	148204956	148216628	2	11256	12262.6032	609	1	ADRB2		ADRB2	ADRB2	0.7488	609	1
3_MACS_peak_14777_lociStitched	chr2	227767328	227782755	3	11857	12258.2942	610	1	RHBDD1		RHBDD1	RHBDD1	0.2606	610	1
3_MACS_peak_15173_lociStitched	chr20	32250714	32263334	3	6791	12245.186	611	1	C20orf144,C20orf134,NECAB3,E2F1	PXMP4	C20orf134	C20orf134	0.8665	611	1
2_MACS_peak_25210_lociStitched	chr9	37527921	37535077	2	5952	12241.0536	612	1	FBXO10	POLR1E	FBXO10	FBXO10	0.3008	612	1
4_MACS_peak_12560_lociStitched	chr19	48824476	48837717	4	7334	12238.6563	613	1	EMP3,TMEM143	ZNF114,SYNGR4,CCDC114	EMP3	EMP3	0.8246	613	1
1_MACS_peak_16479_lociStitched	chr22	42014276	42018656	1	4381	12237.72	614	1	XRCC6,PPPDE2	PMM1	PPPDE2	PPPDE2	0.5115	614	1
2_MACS_peak_2497_lociStitched	chr1	228269603	228278414	2	4662	12231.4302	615	1	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	MRPL55	0.7611	615	1
2_MACS_peak_11493_lociStitched	chr19	1019923	1029650	2	6186	12223.9209	616	1	CNN2,C19orf6	WDR18,GRIN3B,ABCA7,HMHA1	CNN2	CNN2	0.6871	616	1
8_MACS_peak_2707_lociStitched	chr10	7510836	7535230	8	16401	12223.8334	617	1			SFMBT2	SFMBT2	NONE	617	1
1_MACS_peak_5378_lociStitched	chr12	31736642	31745700	1	9059	12207.4666	618	1	DENND5B		DENND5B	DENND5B	0.2238	618	1
6_MACS_peak_26062_lociStitched	chrX	10072773	10090719	6	13794	12205.0746	619	1	WWC3	CLCN4	CLCN4	CLCN4	0.0509	619	1
1_MACS_peak_4313_lociStitched	chr11	65478894	65481057	1	2164	12202.7808	620	1	KAT5	RELA,RNASEH2C	KAT5	RELA	0.9681	620	1
1_MACS_peak_26806_lociStitched	chrX	153625299	153629218	1	3920	12198.2794	621	1	RPL10,SNORA70	EMD,TAZ,ATP6AP1,GDI1,FAM50A,FLNA,DNASE1L1	RPL10	EMD	0.9515	621	1
8_MACS_peak_12258_lociStitched	chr19	38396664	38423868	8	12132	12195.5532	622	1	SIPA1L3,WDR87		SIPA1L3	SIPA1L3	0.2375	622	1
1_MACS_peak_14346_lociStitched	chr2	174826580	174831573	1	4994	12195.4025	623	1	SP3		SP3	SP3	0.3227	623	1
1_MACS_peak_14902_lociStitched	chr2	242253502	242257542	1	4041	12191.508	624	1	SEPT2,HDLBP	FARP2,HDLBP	SEPT2	SEPT2	0.4841	624	1
7_MACS_peak_14324_lociStitched	chr2	173410533	173429072	7	12215	12187.5386	625	1	PDK1		PDK1	PDK1	0.5227	625	1
4_MACS_peak_15594_lociStitched	chr20	56251683	56268052	4	11924	12160.5301	626	1	PMEPA1		PMEPA1	PMEPA1	0.3652	626	1
4_MACS_peak_21399_lociStitched	chr6	36644657	36654624	4	8028	12158.7433	627	1	CDKN1A		CDKN1A	CDKN1A	0.6699	627	1
2_MACS_peak_18876_lociStitched	chr4	87855143	87862637	2	7099	12141.0294	628	1	AFF1	C4orf36	AFF1	AFF1	0.2324	628	1
1_MACS_peak_2610_lociStitched	chr1	245024616	245028969	1	4354	12138.7758	629	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	HNRNPU	0.6593	629	1
4_MACS_peak_619_lociStitched	chr1	38139419	38158686	4	10879	12118.943	630	1	CDCA8,C1orf109	RSPO1	C1orf109	C1orf109	0.4437	630	1
9_MACS_peak_5081_lociStitched	chr12	5139231	5162471	9	15550	12110.364	631	1	KCNA5		KCNA5	KCNA5	0.5222	631	1
2_MACS_peak_19414_lociStitched	chr4	185200800	185210816	2	9893	12109.344	632	1			ENPP6	ENPP6	NONE	632	1
3_MACS_peak_2156_lociStitched	chr1	197741199	197752996	3	9697	12083.6671	633	1	DENND1B		DENND1B	DENND1B	0.1531	633	1
2_MACS_peak_4290_lociStitched	chr11	65237803	65245942	2	5801	12081.5316	634	1		NEAT1,MIR612,MALAT1,SCYL1	MALAT1	NEAT1	2.8562	634	1
2_MACS_peak_1691_lociStitched	chr1	154941085	154949508	2	7401	12081.1089	635	1	CKS1B,MIR4258,SHC1	FLAD1,LENEP,ZBTB7B,PMVK,PBXIP1,PYGO2	SHC1	SHC1	0.8879	635	1
1_MACS_peak_8699_lociStitched	chr15	93443013	93448844	1	5832	12061.4235	636	1	CHD2,MIR3175	LOC100507217	MIR3175	MIR3175	1.2949	636	1
3_MACS_peak_4436_lociStitched	chr11	68032132	68042023	3	9216	12061.0854	637	1	C11orf24	LRP5	C11orf24	C11orf24	0.6762	637	1
2_MACS_peak_6837_lociStitched	chr13	49099565	49108150	2	8513	12055.9155	638	1	RCBTB2		RCBTB2	RCBTB2	0.6366	638	1
4_MACS_peak_2254_lociStitched	chr1	205242848	205258258	4	10510	12047.538	639	1		TMCC2,NUAK2	NUAK2	NUAK2	0.4818	639	1
4_MACS_peak_3744_lociStitched	chr10	135201527	135220202	4	10654	12039.7725	640	1	PAOX,MTG1	PRAP1,LOC619207,C10orf125,MIR3944,ECHS1,SPRN	MTG1	MIR3944	0.473	640	1
2_MACS_peak_5743_lociStitched	chr12	57909823	57917817	2	7404	12022.1766	641	1	MARS,MBD6,DDIT3	KIF5A,ARHGAP9,DCTN2	DDIT3	DDIT3	0.9667	641	1
2_MACS_peak_16481_lociStitched	chr22	42077346	42085747	2	4906	12019.3107	642	1	NHP2L1	C22orf46,MEI1	NHP2L1	C22orf46	0.5065	642	1
3_MACS_peak_10324_lociStitched	chr17	40821623	40833068	3	8434	12008.094	643	1	PLEKHH3,CCR10	TUBG2,CNTNAP1	PLEKHH3	PLEKHH3	0.6914	643	1
2_MACS_peak_24494_lociStitched	chr8	101503436	101514754	2	10180	12007.2662	644	1			ANKRD46	ANKRD46	NONE	644	1
3_MACS_peak_11383_lociStitched	chr18	56630083	56643700	3	8639	11996.577	645	1	ZNF532		LOC390858	LOC390858	NONE	645	1
4_MACS_peak_1804_lociStitched	chr1	159036295	159048118	4	10240	11987.3397	646	1	AIM2		AIM2	AIM2	0.5681	646	1
2_MACS_peak_19745_lociStitched	chr5	55883396	55889232	2	5001	11986.5604	647	1			MAP3K1	MAP3K1	0.3431	647	1
1_MACS_peak_15265_lociStitched	chr20	34328619	34332733	1	4115	11976.6768	648	1	RBM39	ROMO1,PHF20,NFS1	RBM39	RBM39	0.4266	648	1
1_MACS_peak_8205_lociStitched	chr15	56656761	56666472	1	9712	11969.7786	649	1	TEX9		TEX9	TEX9	0.2175	649	1
3_MACS_peak_5737_lociStitched	chr12	57846766	57854184	3	7338	11965.9758	650	1	INHBE,GLI1	INHBC,MARS,ARHGAP9	INHBE	INHBE	1.0457	650	1
3_MACS_peak_17583_lociStitched	chr3	114855117	114867566	3	8949	11958.5094	651	1	ZBTB20		ZBTB20	ZBTB20	0.1231	651	1
3_MACS_peak_20399_lociStitched	chr5	138720028	138730400	3	9894	11949.5812	652	1	MZB1,LOC389333	PAIP2,SLC23A1,SPATA24,DNAJC18	MZB1	MZB1	1.0044	652	1
1_MACS_peak_9623_lociStitched	chr16	87839092	87845177	1	6086	11949.1145	653	1		KLHDC4	KLHDC4	KLHDC4	0.2299	653	1
1_MACS_peak_12371_lociStitched	chr19	41801785	41807497	1	5713	11946.0768	654	1	HNRNPUL1	CCDC97	CCDC97	CCDC97	0.5429	654	1
3_MACS_peak_2960_lociStitched	chr10	35414975	35421872	3	5050	11944.9143	655	1	CREM	CREM,CUL2	CREM	CREM	0.2858	655	1
1_MACS_peak_8813_lociStitched	chr16	1358464	1361265	1	2802	11926.0978	656	1	UBE2I	BAIAP3,GNPTG,C16orf42	UBE2I	UBE2I	0.5411	656	1
1_MACS_peak_24044_lociStitched	chr8	29938676	29941579	1	2904	11918.8471	657	1	TMEM66	LEPROTL1	TMEM66	TMEM66	0.5066	657	1
7_MACS_peak_21900_lociStitched	chr6	108897745	108920528	7	14037	11908.6741	658	1	FOXO3		FOXO3	FOXO3	0.4514	658	1
4_MACS_peak_12347_lociStitched	chr19	40916158	40932672	4	6150	11908.2454	659	1	PRX,SERTAD1	SPTBN4,HIPK4,SERTAD3,BLVRB	PRX	SERTAD3	0.6689	659	1
4_MACS_peak_18404_lociStitched	chr4	2787480	2803554	4	8351	11907.6192	660	1	SH3BP2	SH3BP2,ADD1,TNIP2	SH3BP2	SH3BP2	0.3779	660	1
4_MACS_peak_8950_lociStitched	chr16	11391517	11411151	4	7791	11898.204	661	1		C16orf75,SOCS1,TNP2,PRM3,PRM2,PRM1	PRM1	SOCS1	0.4884	661	1
1_MACS_peak_22887_lociStitched	chr7	39987775	39991999	1	4225	11880.8448	662	1	CDK13		CDK13	CDK13	0.1663	662	1
2_MACS_peak_22515_lociStitched	chr6	167362939	167373372	2	7922	11879.0138	663	1	RNASET2	FGFR1OP,MIR3939	RNASET2	RNASET2	0.4042	663	1
1_MACS_peak_7629_lociStitched	chr14	90080183	90088296	1	8114	11878.2433	664	1	FOXN3	PRO1768	FOXN3	FOXN3	0.2244	664	1
2_MACS_peak_12791_lociStitched	chr19	59083490	59087874	2	4256	11878.0096	665	1	LOC100131691,MGC2752,MZF1	TRIM28,CHMP2A,UBE2M	MZF1	UBE2M	1.1005	665	1
4_MACS_peak_8693_lociStitched	chr15	93373280	93393173	4	8082	11854.2387	666	1		ASB9P1,LOC100507217	LOC100507217	LOC100507217	0.7079	666	1
2_MACS_peak_14892_lociStitched	chr2	241517612	241527144	2	6818	11851.1356	667	1	RNPEPL1,CAPN10	DUSP28,GPR35,ANKMY1	CAPN10	DUSP28	0.9696	667	1
8_MACS_peak_24024_lociStitched	chr8	29106959	29126118	8	10350	11842.1779	668	1	KIF13B		KIF13B	KIF13B	0.2156	668	1
2_MACS_peak_3599_lociStitched	chr10	112215640	112224980	2	8599	11841.252	669	1		DUSP5	DUSP5	DUSP5	0.9201	669	1
1_MACS_peak_25354_lociStitched	chr9	86321439	86324164	1	2726	11831.6775	670	1	UBQLN1		UBQLN1	UBQLN1	0.3358	670	1
1_MACS_peak_25492_lociStitched	chr9	100744617	100748610	1	3994	11830.4604	671	1	ANP32B	HEMGN	ANP32B	ANP32B	0.429	671	1
3_MACS_peak_2476_lociStitched	chr1	226890500	226902146	3	8384	11818.3608	672	1	ITPKB		ITPKB	ITPKB	0.5203	672	1
