#28_0F2E_0229Kronos_MM1S-KB-6hr-2_H3K27me3_hs-dm_i16_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/28_0F2E_0229Kronos_MM1S-KB-6hr-2_H3K27me3_hs-dm_i16_ROSE/28_0F2E_0229Kronos_MM1S-KB-6hr-2_H3K27me3_hs-dm_i16_peaks_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X28_0F2E_0229Kronos_MM1S.KB.6hr.2_H3K27me3_hs.dm_i16.bam
#Using cutoff of 8051.4287 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X28_0F2E_0229Kronos_MM1S.KB.6hr.2_H3K27me3_hs.dm_i16.bam	X42_0EXU_0229Kronos_MM1S.KB.6hr.2_Input_hs_i86.bam	enhancerRank	isStretch
5_MACS_peak_20191_lociStitched	chr2	128387914	128396022	5	7661	7850.9764	693.234	804	1
3_MACS_peak_24063_lociStitched	chr22	40019896	40027815	3	7657	8501.8384	610.5549	805	1
9_MACS_peak_1208_lociStitched	chr1	5892903	5901435	9	7649	7485.9768	615.1572	806	1
8_MACS_peak_14523_lociStitched	chr17	77535817	77544445	8	7644	8287.194	740.2824	807	1
6_MACS_peak_32056_lociStitched	chr9	132306975	132315266	6	7639	7807.6347	714.6842	808	1
7_MACS_peak_3399_lociStitched	chr1	22876133	22884567	7	7635	8110.1344	855.2076	809	1
2_MACS_peak_24244_lociStitched	chr22	42948379	42956294	2	7618	11460.92	914.974	810	1
6_MACS_peak_15755_lociStitched	chr19	3875968	3884094	6	7617	8268.205	1156.3298	811	1
12_MACS_peak_26943_lociStitched	chr4	8266626	8276381	12	7612	7850.824	621.3935	812	1
1_MACS_peak_28708_lociStitched	chr7	2559817	2567424	1	7608	10460.3857	674.7409	813	1
5_MACS_peak_678_lociStitched	chr1	3099573	3108012	5	7596	8507.3559	543.4716	814	1
8_MACS_peak_33184_lociStitched	chr9	137425901	137434681	8	7587	7506.022	568.944	815	1
3_MACS_peak_14800_lociStitched	chr17	78399101	78407112	3	7584	8562.1568	958.1156	816	1
3_MACS_peak_27013_lociStitched	chr4	8598083	8605993	3	7573	8211.371	632.8	817	1
5_MACS_peak_20600_lociStitched	chr20	3654688	3663456	5	7572	8523.3728	886.4448	818	1
2_MACS_peak_6225_lociStitched	chr11	1463674	1471335	2	7571	8413.3102	400.6703	819	1
6_MACS_peak_23653_lociStitched	chr22	35936721	35945122	6	7558	8374.9569	1040.0438	820	1
5_MACS_peak_25355_lociStitched	chr3	12909827	12918616	5	7552	7971.623	934.2707	821	1
4_MACS_peak_13340_lociStitched	chr17	48638440	48646628	4	7551	8677.6424	718.9064	822	1
5_MACS_peak_23619_lociStitched	chr22	30884155	30891961	5	7546	7118.2914	807.1404	823	1
3_MACS_peak_856_lociStitched	chr1	3410439	3418604	3	7538	9254.211	460.506	824	1
3_MACS_peak_14629_lociStitched	chr17	77787944	77795924	3	7526	7843.542	686.28	825	1
3_MACS_peak_22036_lociStitched	chr20	61972751	61980385	3	7519	8484.4276	493.9198	826	1
7_MACS_peak_14782_lociStitched	chr17	78150471	78158542	7	7500	7124.2717	778.8515	827	1
5_MACS_peak_29971_lociStitched	chr7	157080490	157088759	5	7498	7650.4788	1014.6063	828	1
2_MACS_peak_22911_lociStitched	chr21	46858083	46865726	2	7497	9022.5615	1018.0476	829	1
5_MACS_peak_12156_lociStitched	chr17	7676077	7684441	5	7487	7723.3176	849.7824	830	1
4_MACS_peak_10182_lociStitched	chr16	965768	973785	4	7455	7274.6258	422.4959	831	1
3_MACS_peak_6464_lociStitched	chr11	2172282	2180347	3	7454	7964.994	700.042	832	1
3_MACS_peak_28849_lociStitched	chr7	5629377	5636969	3	7449	9600.084	643.0424	833	1
4_MACS_peak_32503_lociStitched	chr9	134706629	134714668	4	7438	7678.0489	627.042	834	1
6_MACS_peak_13357_lociStitched	chr17	48684415	48692675	6	7438	8398.768	818.566	835	1
7_MACS_peak_18376_lociStitched	chr19	42288486	42297171	7	7438	7650.6165	1223.7165	836	1
4_MACS_peak_27695_lociStitched	chr5	176238124	176246121	4	7434	7706.7089	763.7135	837	1
4_MACS_peak_15767_lociStitched	chr19	3901539	3909571	4	7429	8932.3872	922.8768	838	1
2_MACS_peak_33861_lociStitched	chr9	139159499	139166985	2	7426	8819.2566	893.0798	839	1
1_MACS_peak_10944_lociStitched	chr16	56665858	56673282	1	7425	9211.6992	743.8848	840	1
4_MACS_peak_15736_lociStitched	chr19	3788226	3795818	4	7421	7273.8952	962.6656	841	1
4_MACS_peak_25208_lociStitched	chr22	50468129	50476056	4	7418	8096.6378	577.0856	842	1
11_MACS_peak_26527_lociStitched	chr4	7203362	7212810	11	7409	6620.2136	542.3152	843	1
3_MACS_peak_26197_lociStitched	chr4	3650169	3658078	3	7407	7617.9488	613.7384	844	1
3_MACS_peak_3253_lociStitched	chr1	21955477	21963115	3	7402	7961.0874	697.3494	845	1
6_MACS_peak_2277_lociStitched	chr1	17410993	17418990	6	7392	7079.7441	632.5627	846	1
8_MACS_peak_19159_lociStitched	chr19	49196514	49204847	8	7390	7454.7018	819.9672	847	1
9_MACS_peak_25750_lociStitched	chr3	50533859	50542831	9	7385	8587.9984	736.6012	848	1
4_MACS_peak_33720_lociStitched	chr9	138635270	138643476	4	7381	8219.1296	551.4432	849	1
4_MACS_peak_27662_lociStitched	chr5	176164040	176172020	4	7378	7804.44	723.786	850	1
9_MACS_peak_12479_lociStitched	chr17	21299623	21309147	9	7376	7660.1532	1598.1272	851	1
4_MACS_peak_23939_lociStitched	chr22	37913544	37921146	4	7370	7237.104	652.2516	852	1
3_MACS_peak_4601_lociStitched	chr1	156670937	156678751	3	7343	11352.9606	1182.2582	853	1
5_MACS_peak_22876_lociStitched	chr21	46666033	46674662	5	7339	8599.6614	1200.2939	854	1
7_MACS_peak_22028_lociStitched	chr20	61960172	61969342	7	7339	7628.523	755.608	855	1
4_MACS_peak_20015_lociStitched	chr2	45159609	45167288	4	7329	7918.5848	570.5497	856	1
7_MACS_peak_6240_lociStitched	chr11	1598788	1606817	7	7327	7045.4475	675.2389	857	1
5_MACS_peak_11714_lociStitched	chr17	1128608	1136450	5	7320	7772.2062	729.306	858	1
4_MACS_peak_15613_lociStitched	chr19	3276980	3284907	4	7317	8860.0079	1089.9625	859	1
5_MACS_peak_4386_lociStitched	chr1	46952697	46960517	5	7310	8912.454	581.808	860	1
2_MACS_peak_22497_lociStitched	chr21	43831454	43839010	2	7308	8047.14	1198.3816	861	1
2_MACS_peak_31754_lociStitched	chr9	34624003	34631298	2	7273	8883.1215	740.4425	862	1
2_MACS_peak_14162_lociStitched	chr17	76357588	76364868	2	7265	8565.648	644.28	863	1
3_MACS_peak_754_lociStitched	chr1	3223742	3231147	3	7254	7424.9935	520.5715	864	1
6_MACS_peak_24232_lociStitched	chr22	42921215	42928933	6	7250	8019.002	1325.1806	865	1
4_MACS_peak_6723_lociStitched	chr11	46406076	46413681	4	7248	9059.076	770.3865	866	1
3_MACS_peak_22561_lociStitched	chr21	44138807	44146379	3	7247	8451.1092	939.6852	867	1
1_MACS_peak_4979_lociStitched	chr1	234912040	234919278	1	7239	12920.5538	2670.0982	868	1
7_MACS_peak_17406_lociStitched	chr19	17806385	17814534	7	7236	6860.6431	615.2495	869	1
4_MACS_peak_16236_lociStitched	chr19	6653765	6661880	4	7234	8323.5555	1156.3875	870	1
5_MACS_peak_33279_lociStitched	chr9	137608148	137615821	5	7230	7053.7889	629.9533	871	1
2_MACS_peak_27742_lociStitched	chr5	176892899	176900192	2	7225	8235.2556	700.8573	872	1
7_MACS_peak_815_lociStitched	chr1	3336878	3344916	7	7222	7382.0992	602.0462	873	1
7_MACS_peak_3292_lociStitched	chr1	22558146	22566434	7	7221	7549.5392	689.5616	874	1
4_MACS_peak_107_lociStitched	chr1	1172333	1179928	4	7217	8989.442	512.6625	875	1
5_MACS_peak_14148_lociStitched	chr17	76330769	76338773	5	7217	7659.0276	830.8152	876	1
9_MACS_peak_33711_lociStitched	chr9	138626284	138634600	9	7206	7434.504	686.07	877	1
2_MACS_peak_27954_lociStitched	chr6	30410693	30418343	2	7199	9411.795	1027.395	878	1
3_MACS_peak_13111_lociStitched	chr17	46800182	46807981	3	7198	9601.3489	973.3152	879	1
1_MACS_peak_5512_lociStitched	chr10	102889874	102897061	1	7188	9754.9151	544.0559	880	1
7_MACS_peak_16716_lociStitched	chr19	10622958	10630931	7	7185	7638.9313	833.1785	881	1
6_MACS_peak_13794_lociStitched	chr17	72608380	72616533	6	7173	7522.7731	821.8224	882	1
3_MACS_peak_32907_lociStitched	chr9	136369400	136376849	3	7166	7292.571	592.9404	883	1
4_MACS_peak_22933_lociStitched	chr21	46976005	46984133	4	7165	8769.2992	1068.0192	884	1
3_MACS_peak_21881_lociStitched	chr20	61445956	61453258	3	7161	9598.479	406.7214	885	1
6_MACS_peak_29193_lociStitched	chr7	100385127	100393076	6	7155	7260.6166	596.9699	886	1
6_MACS_peak_25377_lociStitched	chr3	13554360	13562578	6	7151	8019.1244	721.5404	887	1
2_MACS_peak_21930_lociStitched	chr20	61672921	61680387	2	7149	8271.5814	533.819	888	1
3_MACS_peak_15586_lociStitched	chr19	3216883	3224344	3	7145	7271.4906	1050.5088	889	1
7_MACS_peak_26569_lociStitched	chr4	7265760	7273760	7	7144	6672	569.6	890	1
2_MACS_peak_5061_lociStitched	chr10	11744619	11752207	2	7140	8542.5704	934.8416	891	1
8_MACS_peak_7456_lociStitched	chr11	69532282	69540038	8	7134	7415.5116	619.7044	892	1
4_MACS_peak_1562_lociStitched	chr1	7719876	7727275	4	7133	7370.8838	593.3998	893	1
7_MACS_peak_24132_lociStitched	chr22	42705419	42714055	7	7124	7617.8156	875.6904	894	1
1_MACS_peak_2227_lociStitched	chr1	17058520	17065640	1	7121	9720.936	2133.152	895	1
4_MACS_peak_2589_lociStitched	chr1	18022856	18030559	4	7118	7230.0358	778.003	896	1
6_MACS_peak_30795_lociStitched	chr8	86563355	86570882	6	7106	7045.272	2011.9671	897	1
1_MACS_peak_22509_lociStitched	chr21	43862734	43869838	1	7105	8913.3888	1135.9296	898	1
8_MACS_peak_2339_lociStitched	chr1	17545014	17553246	8	7095	7245.8064	901.404	899	1
4_MACS_peak_9733_lociStitched	chr15	74590180	74597656	4	7094	7232.2824	772.2708	900	1
4_MACS_peak_6454_lociStitched	chr11	2152307	2160118	4	7091	8072.6685	548.3322	901	1
3_MACS_peak_22516_lociStitched	chr21	43998831	44006041	3	7083	8148.021	824.824	902	1
4_MACS_peak_24041_lociStitched	chr22	39969547	39977255	4	7069	6971.1152	732.26	903	1
5_MACS_peak_28731_lociStitched	chr7	2695937	2704044	5	7056	7725.971	602.3501	904	1
3_MACS_peak_31711_lociStitched	chr8	146044518	146052029	3	7049	8265.1044	766.8731	905	1
9_MACS_peak_33617_lociStitched	chr9	138355527	138364068	9	7049	6225.5349	716.5899	906	1
2_MACS_peak_32507_lociStitched	chr9	134715388	134722448	2	7047	7302.864	547.856	907	1
5_MACS_peak_30523_lociStitched	chr8	7435452	7442941	5	7044	7796.7979	1069.4292	908	1
8_MACS_peak_10717_lociStitched	chr16	28069919	28078379	8	7042	6537.042	606.582	909	1
12_MACS_peak_476_lociStitched	chr1	2725131	2734235	12	7040	6825.2688	657.3088	910	1
7_MACS_peak_3581_lociStitched	chr1	23174990	23183212	7	7038	7518.1968	756.424	911	1
5_MACS_peak_29296_lociStitched	chr7	100773942	100781585	5	7033	7759.1736	733.728	912	1
3_MACS_peak_9041_lociStitched	chr13	113667486	113674574	3	7024	7484.928	572.7104	913	1
1_MACS_peak_24243_lociStitched	chr22	42940507	42947510	1	7004	9186.5354	1140.7887	914	1
3_MACS_peak_4705_lociStitched	chr1	180199443	180206609	3	7000	11482.7984	1043.3696	915	1
3_MACS_peak_8758_lociStitched	chr12	54140628	54148140	3	7000	7034.2368	787.2576	916	1
1_MACS_peak_28915_lociStitched	chr7	44267560	44274557	1	6998	7996.1716	620.6339	917	1
7_MACS_peak_25680_lociStitched	chr3	50420934	50428551	7	6990	6850.7298	713.7129	918	1
4_MACS_peak_17487_lociStitched	chr19	18108078	18115645	4	6989	8784.5303	600.8198	919	1
7_MACS_peak_26465_lociStitched	chr4	7103787	7111825	7	6985	6534.0902	832.7368	920	1
2_MACS_peak_24267_lociStitched	chr22	43602204	43609200	2	6976	7140.1176	521.9016	921	1
8_MACS_peak_32809_lociStitched	chr9	136108519	136116792	8	6966	6901.3366	486.4524	922	1
7_MACS_peak_15898_lociStitched	chr19	5175266	5183364	7	6963	6958.6114	954.7542	923	1
5_MACS_peak_17353_lociStitched	chr19	17708503	17715610	5	6958	6495.0873	604.095	924	1
11_MACS_peak_273_lociStitched	chr1	2031371	2039922	11	6950	6867.3081	785.8369	925	1
4_MACS_peak_22357_lociStitched	chr21	40140176	40147463	4	6945	8419.3998	1189.2384	926	1
4_MACS_peak_33767_lociStitched	chr9	138884229	138891499	4	6941	7283.813	612.861	927	1
7_MACS_peak_13820_lociStitched	chr17	72850949	72858682	7	6924	7927.8716	641.0657	928	1
