#28_0F2E_0229Kronos_MM1S-KB-6hr-2_H3K27me3_hs-dm_i16_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/28_0F2E_0229Kronos_MM1S-KB-6hr-2_H3K27me3_hs-dm_i16_ROSE/28_0F2E_0229Kronos_MM1S-KB-6hr-2_H3K27me3_hs-dm_i16_peaks_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X28_0F2E_0229Kronos_MM1S.KB.6hr.2_H3K27me3_hs.dm_i16.bam
#Using cutoff of 8051.4287 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X28_0F2E_0229Kronos_MM1S.KB.6hr.2_H3K27me3_hs.dm_i16.bam	X42_0EXU_0229Kronos_MM1S.KB.6hr.2_Input_hs_i86.bam	enhancerRank	isStretch
1_MACS_peak_1129_lociStitched	chr1	5645108	5645425	1	318	163.8573	6.6887	14792	0
1_MACS_peak_31466_lociStitched	chr8	144137052	144137368	1	317	215.5436	17.0956	14793	0
1_MACS_peak_30617_lociStitched	chr8	9764079	9764395	1	317	162.3608	22.6888	14794	0
1_MACS_peak_30425_lociStitched	chr8	1919014	1919330	1	317	200.4072	21.962	14795	0
1_MACS_peak_28072_lociStitched	chr6	33689962	33690278	1	317	228.2784	49.1064	14796	0
1_MACS_peak_25844_lociStitched	chr3	127139518	127139834	1	317	198.5744	7.1732	14797	0
1_MACS_peak_23099_lociStitched	chr22	18962177	18962493	1	317	189.916	16.59	14798	0
1_MACS_peak_21550_lociStitched	chr20	58316709	58317025	1	317	188.7152	6.4464	14799	0
1_MACS_peak_21116_lociStitched	chr20	55789884	55790200	1	317	175.9172	13.5564	14800	0
1_MACS_peak_19368_lociStitched	chr19	50833336	50833652	1	317	191.0536	41.4592	14801	0
1_MACS_peak_19256_lociStitched	chr19	49677453	49677769	1	317	269.232	42.2808	14802	0
1_MACS_peak_17869_lociStitched	chr19	35791952	35792268	1	317	192.4124	25.0272	14803	0
1_MACS_peak_17820_lociStitched	chr19	35542074	35542390	1	317	173.0732	10.3648	14804	0
1_MACS_peak_15161_lociStitched	chr18	76583353	76583669	1	317	158.79	19.3392	14805	0
1_MACS_peak_14410_lociStitched	chr17	77312376	77312692	1	317	207.5804	9.8592	14806	0
1_MACS_peak_13953_lociStitched	chr17	74606286	74606602	1	317	185.5552	7.6788	14807	0
1_MACS_peak_12998_lociStitched	chr17	43865774	43866090	1	317	219.462	20.5716	14808	0
1_MACS_peak_12289_lociStitched	chr17	14205429	14205745	1	317	203.2196	14.5992	14809	0
1_MACS_peak_12261_lociStitched	chr17	9029775	9030091	1	317	182.806	27.4604	14810	0
1_MACS_peak_10366_lociStitched	chr16	1590208	1590524	1	317	205.8424	18.17	14811	0
1_MACS_peak_7407_lociStitched	chr11	69287526	69287842	1	317	168.6492	8.8796	14812	0
1_MACS_peak_6826_lociStitched	chr11	61385543	61385859	1	317	181.5736	10.7124	14813	0
1_MACS_peak_5319_lociStitched	chr10	73376770	73377086	1	317	167.322	30.494	14814	0
1_MACS_peak_3925_lociStitched	chr1	30687302	30687618	1	317	196.868	11.4708	14815	0
1_MACS_peak_2141_lociStitched	chr1	16427620	16427936	1	317	286.5488	33.18	14816	0
1_MACS_peak_1481_lociStitched	chr1	7524761	7525077	1	317	181.068	29.7356	14817	0
1_MACS_peak_34298_lociStitched	chrX	153147996	153148311	1	316	160.2405	7.6545	14818	0
1_MACS_peak_33753_lociStitched	chr9	138859263	138859578	1	316	209.2545	39.942	14819	0
1_MACS_peak_33208_lociStitched	chr9	137461904	137462219	1	316	157.5945	27.3735	14820	0
1_MACS_peak_33091_lociStitched	chr9	137105217	137105532	1	316	202.2615	8.883	14821	0
1_MACS_peak_32937_lociStitched	chr9	136431034	136431349	1	316	186.5745	26.082	14822	0
1_MACS_peak_32160_lociStitched	chr9	132556158	132556473	1	316	125.9685	17.577	14823	0
1_MACS_peak_31867_lociStitched	chr9	124981639	124981954	1	316	192.8115	17.5455	14824	0
1_MACS_peak_30952_lociStitched	chr8	142449544	142449859	1	316	217.287	6.7725	14825	0
1_MACS_peak_27520_lociStitched	chr5	137828175	137828490	1	316	168.8715	41.958	14826	0
1_MACS_peak_27095_lociStitched	chr4	8771774	8772089	1	316	189.9135	28.3185	14827	0
1_MACS_peak_25890_lociStitched	chr3	134008626	134008941	1	316	204.498	46.179	14828	0
1_MACS_peak_24684_lociStitched	chr22	45174518	45174833	1	316	147.294	23.4045	14829	0
1_MACS_peak_23264_lociStitched	chr22	20469477	20469792	1	316	163.17	33.4845	14830	0
1_MACS_peak_20565_lociStitched	chr20	2518402	2518717	1	316	164.7765	25.893	14831	0
1_MACS_peak_19790_lociStitched	chr19	56094468	56094783	1	316	185.5665	7.182	14832	0
1_MACS_peak_18131_lociStitched	chr19	39289541	39289856	1	316	208.278	34.02	14833	0
1_MACS_peak_12034_lociStitched	chr17	7017859	7018174	1	316	232.6905	14.994	14834	0
1_MACS_peak_11613_lociStitched	chr17	785025	785340	1	316	257.544	24.2865	14835	0
1_MACS_peak_8464_lociStitched	chr12	3604027	3604342	1	316	224.6265	18.8055	14836	0
1_MACS_peak_3993_lociStitched	chr1	30940949	30941264	1	316	170.352	25.6095	14837	0
1_MACS_peak_1973_lociStitched	chr1	11549347	11549662	1	316	184.9995	7.3395	14838	0
1_MACS_peak_33427_lociStitched	chr9	137931346	137931660	1	315	152.6354	25.12	14839	0
1_MACS_peak_32164_lociStitched	chr9	132908353	132908667	1	315	161.5216	27.4122	14840	0
1_MACS_peak_31930_lociStitched	chr9	129324934	129325248	1	315	151.3794	16.8304	14841	0
1_MACS_peak_30642_lociStitched	chr8	11995228	11995542	1	315	241.8114	54.4476	14842	0
1_MACS_peak_30368_lociStitched	chr8	1818413	1818727	1	315	166.7968	24.2094	14843	0
1_MACS_peak_28449_lociStitched	chr7	473790	474104	1	315	205.4188	33.6294	14844	0
1_MACS_peak_28286_lociStitched	chr6	41495801	41496115	1	315	160.5796	25.12	14845	0
1_MACS_peak_26797_lociStitched	chr4	7895197	7895511	1	315	167.0794	39.5954	14846	0
1_MACS_peak_26717_lociStitched	chr4	7590458	7590772	1	315	156.5604	20.2216	14847	0
1_MACS_peak_26350_lociStitched	chr4	5932787	5933101	1	315	180.8012	28.7938	14848	0
1_MACS_peak_26243_lociStitched	chr4	3724431	3724745	1	315	154.174	19.6564	14849	0
1_MACS_peak_23966_lociStitched	chr22	37985437	37985751	1	315	170.0624	9.8596	14850	0
1_MACS_peak_23408_lociStitched	chr22	23855126	23855440	1	315	228.3408	0	14851	0
1_MACS_peak_20469_lociStitched	chr2	241655838	241656152	1	315	153.9228	0	14852	0
1_MACS_peak_20090_lociStitched	chr2	87649160	87649474	1	315	109.5232	42.0446	14853	0
1_MACS_peak_19456_lociStitched	chr19	51206140	51206454	1	315	177.3472	11.3982	14854	0
1_MACS_peak_16549_lociStitched	chr19	8299620	8299934	1	315	197.192	37.0834	14855	0
1_MACS_peak_15052_lociStitched	chr17	80994591	80994905	1	315	144.2202	27.7262	14856	0
1_MACS_peak_14689_lociStitched	chr17	77932310	77932624	1	315	192.3878	50.4598	14857	0
1_MACS_peak_11869_lociStitched	chr17	2655491	2655805	1	315	168.1784	17.2386	14858	0
1_MACS_peak_10043_lociStitched	chr15	101418933	101419247	1	315	150.1234	34.9168	14859	0
1_MACS_peak_9979_lociStitched	chr15	82909975	82910289	1	315	128.3632	5.7776	14860	0
1_MACS_peak_9823_lociStitched	chr15	77930838	77931152	1	315	198.4794	23.7384	14861	0
1_MACS_peak_8128_lociStitched	chr11	119244017	119244331	1	315	223.2226	31.6826	14862	0
1_MACS_peak_7923_lociStitched	chr11	72379407	72379721	1	315	138.5682	28.6368	14863	0
1_MACS_peak_6641_lociStitched	chr11	20691636	20691950	1	315	189.4048	26.4702	14864	0
1_MACS_peak_5458_lociStitched	chr10	102514776	102515090	1	315	187.0498	20.3472	14865	0
1_MACS_peak_5051_lociStitched	chr10	3157775	3158089	1	315	213.6142	30.1126	14866	0
1_MACS_peak_4304_lociStitched	chr1	37561268	37561582	1	315	196.8152	20.253	14867	0
1_MACS_peak_3834_lociStitched	chr1	30119978	30120292	1	315	189.3106	9.0432	14868	0
1_MACS_peak_1860_lociStitched	chr1	10988833	10989147	1	315	147.58	16.4222	14869	0
1_MACS_peak_1503_lociStitched	chr1	7567624	7567938	1	315	209.5636	36.738	14870	0
1_MACS_peak_1433_lociStitched	chr1	7406786	7407100	1	315	177.1588	13.2822	14871	0
1_MACS_peak_1306_lociStitched	chr1	6626400	6626714	1	315	148.3336	10.0794	14872	0
1_MACS_peak_419_lociStitched	chr1	2523209	2523523	1	315	234.2754	7.5674	14873	0
1_MACS_peak_32047_lociStitched	chr9	132227656	132227969	1	314	207.6755	34.4926	14874	0
1_MACS_peak_31476_lociStitched	chr8	144183059	144183372	1	314	148.5498	21.2214	14875	0
1_MACS_peak_31087_lociStitched	chr8	142740192	142740505	1	314	177.3771	12.8017	14876	0
1_MACS_peak_28275_lociStitched	chr6	41413507	41413820	1	314	204.7646	12.52	14877	0
1_MACS_peak_27881_lociStitched	chr6	1310995	1311308	1	314	218.0671	2.5353	14878	0
1_MACS_peak_24216_lociStitched	chr22	42858438	42858751	1	314	215.1875	35.1499	14879	0
1_MACS_peak_21391_lociStitched	chr20	57341204	57341517	1	314	131.773	13.8659	14880	0
1_MACS_peak_21244_lociStitched	chr20	56629744	56630057	1	314	180.4132	24.2888	14881	0
1_MACS_peak_19905_lociStitched	chr2	23607045	23607358	1	314	180.3506	33.7414	14882	0
1_MACS_peak_18528_lociStitched	chr19	45249474	45249787	1	314	202.5736	21.6596	14883	0
1_MACS_peak_18486_lociStitched	chr19	43069631	43069944	1	314	182.8546	28.8586	14884	0
1_MACS_peak_18087_lociStitched	chr19	38932984	38933297	1	314	147.5169	0.3756	14885	0
1_MACS_peak_17696_lociStitched	chr19	30361794	30362107	1	314	206.5174	23.0055	14886	0
1_MACS_peak_17285_lociStitched	chr19	17150510	17150823	1	314	213.4347	22.7864	14887	0
1_MACS_peak_12984_lociStitched	chr17	43833920	43834233	1	314	224.2645	11.1428	14888	0
1_MACS_peak_11832_lociStitched	chr17	1900399	1900712	1	314	211.5254	36.1202	14889	0
1_MACS_peak_10961_lociStitched	chr16	57738202	57738515	1	314	199.0367	24.9774	14890	0
1_MACS_peak_9562_lociStitched	chr15	65043071	65043384	1	314	136.6245	38.0295	14891	0
1_MACS_peak_9279_lociStitched	chr14	105013459	105013772	1	314	138.8781	1.1894	14892	0
1_MACS_peak_8678_lociStitched	chr12	52822697	52823010	1	314	193.8409	26.5424	14893	0
1_MACS_peak_7571_lociStitched	chr11	69906210	69906523	1	314	175.3426	27.8257	14894	0
1_MACS_peak_7483_lociStitched	chr11	69589243	69589556	1	314	205.4845	0.5321	14895	0
1_MACS_peak_7154_lociStitched	chr11	64518003	64518316	1	314	164.5754	49.0784	14896	0
1_MACS_peak_4260_lociStitched	chr1	37375055	37375368	1	314	174.4975	20.5954	14897	0
1_MACS_peak_4214_lociStitched	chr1	37218797	37219110	1	314	129.9263	11.581	14898	0
1_MACS_peak_1190_lociStitched	chr1	5848690	5849003	1	314	144.6999	21.597	14899	0
1_MACS_peak_33585_lociStitched	chr9	138280971	138281283	1	313	183.0192	20.6232	14900	0
1_MACS_peak_29990_lociStitched	chr7	157267625	157267937	1	313	224.4528	21.9336	14901	0
1_MACS_peak_27448_lociStitched	chr5	2169205	2169517	1	313	163.5816	36.7848	14902	0
1_MACS_peak_26907_lociStitched	chr4	8183780	8184092	1	313	158.8704	9.3912	14903	0
1_MACS_peak_25484_lociStitched	chr3	14388498	14388810	1	313	194.5632	11.1384	14904	0
1_MACS_peak_23551_lociStitched	chr22	27985922	27986234	1	313	173.8776	3.1512	14905	0
1_MACS_peak_22866_lociStitched	chr21	46568912	46569224	1	313	172.3176	17.8152	14906	0
1_MACS_peak_21270_lociStitched	chr20	56740327	56740639	1	313	162.0528	29.5776	14907	0
1_MACS_peak_21168_lociStitched	chr20	56328723	56329035	1	313	194.0016	31.512	14908	0
1_MACS_peak_20826_lociStitched	chr20	36557532	36557844	1	313	185.4216	21.684	14909	0
1_MACS_peak_19853_lociStitched	chr2	608699	609011	1	313	166.8888	21.8712	14910	0
1_MACS_peak_19589_lociStitched	chr19	55053215	55053527	1	313	146.016	30.2016	14911	0
1_MACS_peak_19183_lociStitched	chr19	49254937	49255249	1	313	212.6592	1.0608	14912	0
1_MACS_peak_17232_lociStitched	chr19	16844468	16844780	1	313	138.4032	14.82	14913	0
1_MACS_peak_16656_lociStitched	chr19	10034301	10034613	1	313	180.9288	14.352	14914	0
1_MACS_peak_15158_lociStitched	chr18	76553912	76554224	1	313	162.1464	17.316	14915	0
1_MACS_peak_13959_lociStitched	chr17	74683018	74683330	1	313	170.7888	28.2672	14916	0
1_MACS_peak_13587_lociStitched	chr17	71899215	71899527	1	313	168.8856	42.9624	14917	0
1_MACS_peak_12841_lociStitched	chr17	41759336	41759648	1	313	202.176	40.56	14918	0
1_MACS_peak_12293_lociStitched	chr17	15642982	15643294	1	313	164.5176	3.6816	14919	0
1_MACS_peak_11782_lociStitched	chr17	1654131	1654443	1	313	158.8392	26.9256	14920	0
1_MACS_peak_11369_lociStitched	chr16	88494510	88494822	1	313	181.9896	22.152	14921	0
1_MACS_peak_11023_lociStitched	chr16	84867068	84867380	1	313	142.9896	10.9824	14922	0
1_MACS_peak_9710_lociStitched	chr15	74543515	74543827	1	313	198.0888	16.692	14923	0
1_MACS_peak_9258_lociStitched	chr14	104628710	104629022	1	313	233.844	2.3712	14924	0
1_MACS_peak_9203_lociStitched	chr14	101183208	101183520	1	313	149.8224	5.7096	14925	0
1_MACS_peak_8980_lociStitched	chr13	112888736	112889048	1	313	241.5192	9.984	14926	0
1_MACS_peak_8952_lociStitched	chr13	49151398	49151710	1	313	191.412	19.5	14927	0
1_MACS_peak_7718_lociStitched	chr11	70405707	70406019	1	313	190.3824	5.0232	14928	0
1_MACS_peak_7555_lociStitched	chr11	69810600	69810912	1	313	229.3824	3.1512	14929	0
1_MACS_peak_5337_lociStitched	chr10	73425388	73425700	1	313	192.192	15.8184	14930	0
1_MACS_peak_5044_lociStitched	chr10	1601455	1601767	1	313	171.6936	24.18	14931	0
1_MACS_peak_4823_lociStitched	chr1	204120324	204120636	1	313	166.3896	41.2776	14932	0
1_MACS_peak_4290_lociStitched	chr1	37530689	37531001	1	313	142.428	19.032	14933	0
1_MACS_peak_4126_lociStitched	chr1	32170398	32170710	1	313	307.164	13.4472	14934	0
1_MACS_peak_2842_lociStitched	chr1	19007176	19007488	1	313	159.5256	7.4568	14935	0
1_MACS_peak_2766_lociStitched	chr1	18814380	18814692	1	313	167.9808	5.6472	14936	0
1_MACS_peak_555_lociStitched	chr1	2853097	2853409	1	313	169.6968	12.9792	14937	0
1_MACS_peak_31681_lociStitched	chr8	145807821	145808132	1	312	166.8515	18.1002	14938	0
1_MACS_peak_31030_lociStitched	chr8	142620456	142620767	1	312	288.8568	3.2966	14939	0
1_MACS_peak_30967_lociStitched	chr8	142490271	142490582	1	312	152.5144	9.4544	14940	0
1_MACS_peak_30957_lociStitched	chr8	142459803	142460114	1	312	199.973	43.4156	14941	0
1_MACS_peak_29675_lociStitched	chr7	153756915	153757226	1	312	151.146	3.9808	14942	0
1_MACS_peak_28346_lociStitched	chr6	100051162	100051473	1	312	129.0339	23.5427	14943	0
1_MACS_peak_28158_lociStitched	chr6	33979172	33979483	1	312	244.4771	22.1743	14944	0
1_MACS_peak_27086_lociStitched	chr4	8749892	8750203	1	312	185.2316	8.6147	14945	0
1_MACS_peak_23382_lociStitched	chr22	22987975	22988286	1	312	143.3088	8.8635	14946	0
1_MACS_peak_21864_lociStitched	chr20	61379690	61380001	1	312	162.6841	22.081	14947	0
1_MACS_peak_21724_lociStitched	chr20	60466302	60466613	1	312	212.724	9.33	14948	0
1_MACS_peak_21559_lociStitched	chr20	59801841	59802152	1	312	233.4055	28.7675	14949	0
1_MACS_peak_20752_lociStitched	chr20	31878833	31879144	1	312	181.5307	17.8825	14950	0
1_MACS_peak_20686_lociStitched	chr20	30598642	30598953	1	312	162.8396	11.3826	14951	0
1_MACS_peak_20434_lociStitched	chr2	241045471	241045782	1	312	175.0308	20.5882	14952	0
1_MACS_peak_18717_lociStitched	chr19	46727021	46727332	1	312	157.2105	18.5045	14953	0
1_MACS_peak_17705_lociStitched	chr19	30566885	30567196	1	312	179.758	40.2123	14954	0
1_MACS_peak_17217_lociStitched	chr19	16013300	16013611	1	312	137.0266	35.454	14955	0
1_MACS_peak_17015_lociStitched	chr19	14351703	14352014	1	312	211.8221	10.3563	14956	0
1_MACS_peak_14026_lociStitched	chr17	75753998	75754309	1	312	200.2218	28.8608	14957	0
1_MACS_peak_12520_lociStitched	chr17	25872814	25873125	1	312	172.2629	31.6287	14958	0
1_MACS_peak_11081_lociStitched	chr16	85248228	85248539	1	312	137.6486	17.0739	14959	0
1_MACS_peak_10920_lociStitched	chr16	50623513	50623824	1	312	277.5675	12.8754	14960	0
1_MACS_peak_9761_lociStitched	chr15	75122873	75123184	1	312	183.0546	20.4016	14961	0
1_MACS_peak_9210_lociStitched	chr14	101311534	101311845	1	312	124.0579	15.6433	14962	0
1_MACS_peak_9165_lociStitched	chr14	74707350	74707661	1	312	151.3637	3.3899	14963	0
1_MACS_peak_8598_lociStitched	chr12	52563210	52563521	1	312	167.2247	0.311	14964	0
1_MACS_peak_7147_lociStitched	chr11	64501609	64501920	1	312	190.4253	12.129	14965	0
1_MACS_peak_5945_lociStitched	chr10	135163979	135164290	1	312	259.7472	5.8779	14966	0
1_MACS_peak_5424_lociStitched	chr10	102380600	102380911	1	312	173.2581	45.0639	14967	0
1_MACS_peak_5167_lociStitched	chr10	71566103	71566414	1	312	164.4257	21.9255	14968	0
1_MACS_peak_3147_lociStitched	chr1	20873585	20873896	1	312	175.0308	23.6982	14969	0
1_MACS_peak_2078_lociStitched	chr1	12656170	12656481	1	312	181.0331	31.7842	14970	0
1_MACS_peak_1423_lociStitched	chr1	7339208	7339519	1	312	185.8225	10.6051	14971	0
1_MACS_peak_31612_lociStitched	chr8	144858470	144858780	1	311	168.516	19.716	14972	0
1_MACS_peak_30786_lociStitched	chr8	80522775	80523085	1	311	172.763	30.814	14973	0
1_MACS_peak_30398_lociStitched	chr8	1882069	1882379	1	311	261.392	16.492	14974	0
1_MACS_peak_30324_lociStitched	chr8	1585832	1586142	1	311	169.849	14.508	14975	0
1_MACS_peak_30282_lociStitched	chr7	158888809	158889119	1	311	195.021	12.4	14976	0
1_MACS_peak_30107_lociStitched	chr7	157606413	157606723	1	311	148.614	2.573	14977	0
1_MACS_peak_29320_lociStitched	chr7	100833403	100833713	1	311	141.298	21.607	14978	0
1_MACS_peak_27586_lociStitched	chr5	172661200	172661510	1	311	156.891	20.181	14979	0
1_MACS_peak_27516_lociStitched	chr5	137610341	137610651	1	311	182.466	13.764	14980	0
1_MACS_peak_26914_lociStitched	chr4	8197986	8198296	1	311	157.449	13.826	14981	0
1_MACS_peak_25107_lociStitched	chr22	49336155	49336465	1	311	217.775	26.722	14982	0
1_MACS_peak_23769_lociStitched	chr22	37147844	37148154	1	311	176.204	11.78	14983	0
1_MACS_peak_22394_lociStitched	chr21	43053333	43053643	1	311	181.04	9.827	14984	0
1_MACS_peak_21065_lociStitched	chr20	48989853	48990163	1	311	162.719	41.137	14985	0
1_MACS_peak_19826_lociStitched	chr19	57599120	57599430	1	311	856.251	14.539	14986	0
1_MACS_peak_19537_lociStitched	chr19	54825372	54825682	1	311	161.355	12.958	14987	0
1_MACS_peak_19536_lociStitched	chr19	54823289	54823599	1	311	198.152	11.222	14988	0
1_MACS_peak_19109_lociStitched	chr19	49089568	49089878	1	311	162.254	7.285	14989	0
1_MACS_peak_18776_lociStitched	chr19	46962068	46962378	1	311	137.64	20.739	14990	0
1_MACS_peak_18030_lociStitched	chr19	36417546	36417856	1	311	194.153	3.379	14991	0
1_MACS_peak_17219_lociStitched	chr19	16037481	16037791	1	311	152.644	14.167	14992	0
1_MACS_peak_17121_lociStitched	chr19	15089970	15090280	1	311	184.326	15.655	14993	0
1_MACS_peak_12300_lociStitched	chr17	16739846	16740156	1	311	137.702	35.929	14994	0
1_MACS_peak_12114_lociStitched	chr17	7333730	7334040	1	311	180.296	30.969	14995	0
1_MACS_peak_11483_lociStitched	chr17	86111	86421	1	311	169.322	18.972	14996	0
1_MACS_peak_11339_lociStitched	chr16	88448969	88449279	1	311	152.985	0	14997	0
1_MACS_peak_11211_lociStitched	chr16	87572389	87572699	1	311	191.27	6.665	14998	0
1_MACS_peak_11162_lociStitched	chr16	85858765	85859075	1	311	141.825	6.138	14999	0
1_MACS_peak_10056_lociStitched	chr15	102083429	102083739	1	311	186	26.257	15000	0
1_MACS_peak_8374_lociStitched	chr12	3305930	3306240	1	311	194.494	7.068	15001	0
1_MACS_peak_8150_lociStitched	chr11	119394205	119394515	1	311	139.81	16.895	15002	0
1_MACS_peak_7906_lociStitched	chr11	72304742	72305052	1	311	129.983	47.12	15003	0
1_MACS_peak_7274_lociStitched	chr11	66796685	66796995	1	311	135.408	14.074	15004	0
1_MACS_peak_5608_lociStitched	chr10	126712863	126713173	1	311	208.01	28.303	15005	0
1_MACS_peak_5553_lociStitched	chr10	114710494	114710804	1	311	223.138	30.256	15006	0
1_MACS_peak_5413_lociStitched	chr10	99686196	99686506	1	311	199.888	2.759	15007	0
1_MACS_peak_4175_lociStitched	chr1	36979646	36979956	1	311	162.068	17.05	15008	0
1_MACS_peak_4135_lociStitched	chr1	32232937	32233247	1	311	172.918	0.713	15009	0
1_MACS_peak_3042_lociStitched	chr1	20629626	20629936	1	311	174.034	15.686	15010	0
1_MACS_peak_2654_lociStitched	chr1	18236597	18236907	1	311	164.641	12.741	15011	0
1_MACS_peak_2051_lociStitched	chr1	11922811	11923121	1	311	166.997	27.404	15012	0
1_MACS_peak_32588_lociStitched	chr9	135305834	135306143	1	310	193.0941	18.54	15013	0
1_MACS_peak_29289_lociStitched	chr7	100761957	100762266	1	310	152.7387	19.0035	15014	0
1_MACS_peak_28929_lociStitched	chr7	44578624	44578933	1	310	164.8515	15.141	15015	0
1_MACS_peak_28896_lociStitched	chr7	27238548	27238857	1	310	184.6275	32.8467	15016	0
1_MACS_peak_28392_lociStitched	chr6	150268858	150269167	1	310	207.2154	11.1858	15017	0
1_MACS_peak_27877_lociStitched	chr5	180757427	180757736	1	310	131.6649	17.4894	15018	0
1_MACS_peak_26475_lociStitched	chr4	7118345	7118654	1	310	163.4919	13.596	15019	0
1_MACS_peak_24352_lociStitched	chr22	43902774	43903083	1	310	164.079	11.2785	15020	0
1_MACS_peak_24108_lociStitched	chr22	41762836	41763145	1	310	172.3293	9.2391	15021	0
1_MACS_peak_21592_lociStitched	chr20	60215258	60215567	1	310	188.9844	28.5516	15022	0
1_MACS_peak_21540_lociStitched	chr20	58185646	58185955	1	310	234.4692	12.8544	15023	0
1_MACS_peak_21300_lociStitched	chr20	56791116	56791425	1	310	180.1779	0	15024	0
1_MACS_peak_20402_lociStitched	chr2	223166143	223166452	1	310	235.5507	31.3326	15025	0
1_MACS_peak_20082_lociStitched	chr2	86000753	86001062	1	310	162.4104	4.7586	15026	0
1_MACS_peak_18066_lociStitched	chr19	38853670	38853979	1	310	134.7858	1.7922	15027	0
1_MACS_peak_17781_lociStitched	chr19	34028524	34028833	1	310	151.7499	12.6999	15028	0
1_MACS_peak_17716_lociStitched	chr19	31799725	31800034	1	310	176.0373	12.1437	15029	0
1_MACS_peak_17670_lociStitched	chr19	30019525	30019834	1	310	178.4475	28.8606	15030	0
1_MACS_peak_17220_lociStitched	chr19	16078599	16078908	1	310	177.3969	2.8119	15031	0
1_MACS_peak_17006_lociStitched	chr19	14319627	14319936	1	310	189.4479	0	15032	0
1_MACS_peak_16854_lociStitched	chr19	13166719	13167028	1	310	223.1907	26.1723	15033	0
1_MACS_peak_15731_lociStitched	chr19	3779858	3780167	1	310	170.4135	16.8714	15034	0
1_MACS_peak_15083_lociStitched	chr17	81061723	81062032	1	310	232.1826	13.8123	15035	0
1_MACS_peak_13041_lociStitched	chr17	44853568	44853877	1	310	153.2331	7.0761	15036	0
1_MACS_peak_12609_lociStitched	chr17	35038815	35039124	1	310	207.1536	4.7895	15037	0
1_MACS_peak_9632_lociStitched	chr15	74188680	74188989	1	310	189.417	60.9657	15038	0
1_MACS_peak_9500_lociStitched	chr15	40571227	40571536	1	310	165.4077	18.849	15039	0
1_MACS_peak_8911_lociStitched	chr12	115104881	115105190	1	310	199.923	13.0089	15040	0
1_MACS_peak_8847_lociStitched	chr12	56091483	56091792	1	310	149.9886	22.6497	15041	0
1_MACS_peak_8736_lociStitched	chr12	53286096	53286405	1	310	143.0361	19.7451	15042	0
1_MACS_peak_8214_lociStitched	chr11	122849864	122850173	1	310	212.283	23.2059	15043	0
1_MACS_peak_8085_lociStitched	chr11	118009464	118009773	1	310	133.5807	20.5176	15044	0
1_MACS_peak_7792_lociStitched	chr11	70765127	70765436	1	310	183.4533	23.175	15045	0
1_MACS_peak_6296_lociStitched	chr11	1725680	1725989	1	310	177.5823	7.1997	15046	0
1_MACS_peak_4357_lociStitched	chr1	38592940	38593249	1	310	122.7657	31.209	15047	0
1_MACS_peak_2449_lociStitched	chr1	17718991	17719300	1	310	193.3722	34.8861	15048	0
1_MACS_peak_429_lociStitched	chr1	2544554	2544863	1	310	216.2382	13.9977	15049	0
1_MACS_peak_34232_lociStitched	chrX	152829376	152829684	1	309	171.5252	19.7428	15050	0
1_MACS_peak_33979_lociStitched	chr9	139913526	139913834	1	309	150.6736	2.4024	15051	0
1_MACS_peak_29464_lociStitched	chr7	101265417	101265725	1	309	133.6104	7.546	15052	0
1_MACS_peak_28668_lociStitched	chr7	1776580	1776888	1	309	124.432	24.024	15053	0
1_MACS_peak_28372_lociStitched	chr6	150230524	150230832	1	309	172.8496	3.4804	15054	0
1_MACS_peak_28124_lociStitched	chr6	33864889	33865197	1	309	156.0328	3.0492	15055	0
1_MACS_peak_27833_lociStitched	chr5	180026378	180026686	1	309	148.3636	18.9112	15056	0
1_MACS_peak_27357_lociStitched	chr5	1216231	1216539	1	309	188.804	10.2564	15057	0
1_MACS_peak_26054_lociStitched	chr4	783840	784148	1	309	184.1224	2.6488	15058	0
1_MACS_peak_21668_lociStitched	chr20	60366550	60366858	1	309	140.294	7.546	15059	0
1_MACS_peak_21568_lociStitched	chr20	59966654	59966962	1	309	133.056	30.6152	15060	0
1_MACS_peak_19998_lociStitched	chr2	26963655	26963963	1	309	141.988	20.7284	15061	0
1_MACS_peak_19550_lociStitched	chr19	54927036	54927344	1	309	204.3272	21.8372	15062	0
1_MACS_peak_19496_lociStitched	chr19	51416220	51416528	1	309	160.5296	6.4988	15063	0
1_MACS_peak_19491_lociStitched	chr19	51335803	51336111	1	309	146.8852	21.3752	15064	0
1_MACS_peak_19352_lociStitched	chr19	50578400	50578708	1	309	214.83	21.4368	15065	0
1_MACS_peak_18353_lociStitched	chr19	42221559	42221867	1	309	171.864	14.63	15066	0
1_MACS_peak_17664_lociStitched	chr19	19669623	19669931	1	309	164.1332	13.9216	15067	0
1_MACS_peak_16576_lociStitched	chr19	8580158	8580466	1	309	169.0612	35.42	15068	0
1_MACS_peak_13736_lociStitched	chr17	72435862	72436170	1	309	226.2876	24.7324	15069	0
1_MACS_peak_12445_lociStitched	chr17	20454598	20454906	1	309	107.3688	7.238	15070	0
1_MACS_peak_11917_lociStitched	chr17	4433373	4433681	1	309	190.6212	22.33	15071	0
