REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM1.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
5_MACS_peak_33689_lociStitched	chr7	64457058	64462506	5	5105	13377.564	530	1	ERV3	CCT6P3,ZNF117	ERV3	ERV3	1.0451	530	1
2_MACS_peak_10751_lociStitched	chr14	64967164	64972445	2	5263	13377.3011	531	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB25	ZBTB25	0.7128	531	1
3_MACS_peak_30751_lociStitched	chr6	11829737	11835877	3	5689	13366.78	532	1			C6orf105	C6orf105	NONE	532	1
1_MACS_peak_29340_lociStitched	chr5	108062757	108065229	1	2473	13364.1264	533	1		FER	FER	FER	0.1477	533	1
4_MACS_peak_11543_lociStitched	chr15	23676431	23683433	4	6458	13351.4136	534	1			MKRN3	MKRN3	NONE	534	1
2_MACS_peak_19848_lociStitched	chr2	87754002	87758599	2	4378	13346.9298	535	1	NCRNA00152		NCRNA00152	NCRNA00152	1.0711	535	1
2_MACS_peak_15743_lociStitched	chr17	62203762	62209735	2	5889	13336.5144	536	1	ERN1	SNORD104,SNORA76	ERN1	ERN1	0.837	536	1
3_MACS_peak_28095_lociStitched	chr4	153581347	153589247	3	7183	13329.67	537	1	TMEM154		TMEM154	TMEM154	0.5714	537	1
2_MACS_peak_14654_lociStitched	chr17	7588124	7592141	2	3541	13309.5261	538	1	WRAP53,TP53	ATP1B2,EFNB3,DNAH2,TP53	WRAP53	WRAP53	0.5476	538	1
2_MACS_peak_23919_lociStitched	chr22	39540024	39546270	2	5866	13293.9864	539	1	CBX7	APOBEC3H	CBX7	CBX7	0.6297	539	1
1_MACS_peak_14337_lociStitched	chr16	89041498	89046239	1	4742	13287.1266	540	1	CBFA2T3	CBFA2T3	CBFA2T3	CBFA2T3	0.3909	540	1
1_MACS_peak_11679_lociStitched	chr15	34624921	34630409	1	5489	13284.8016	541	1	SLC12A6	C15orf55,SLC12A6,NOP10,LPCAT4,MIR1233-1	SLC12A6	NOP10	0.641	541	1
3_MACS_peak_9381_lociStitched	chr12	123376109	123381349	3	5152	13269.252	542	1	VPS37B		VPS37B	VPS37B	0.9635	542	1
2_MACS_peak_35624_lociStitched	chr8	71312247	71317047	2	4722	13240.32	543	1	NCOA2		NCOA2	NCOA2	0.2789	543	1
1_MACS_peak_22104_lociStitched	chr20	33291309	33293902	1	2594	13231.5604	544	1	TP53INP2	PIGU	TP53INP2	TP53INP2	0.9314	544	1
1_MACS_peak_18861_lociStitched	chr2	25193662	25196079	1	2418	13225.5823	545	1	LOC729723,DNAJC27		DNAJC27	DNAJC27	0.4017	545	1
2_MACS_peak_28617_lociStitched	chr5	42991144	42995658	2	4466	13213.3808	546	1		LOC153684,LOC648987,C5orf39	LOC648987	LOC648987	1.1719	546	1
2_MACS_peak_21461_lociStitched	chr2	231732751	231740639	2	7397	13195.0464	547	1	ITM2C	GPR55	ITM2C	ITM2C	0.8388	547	1
2_MACS_peak_25996_lociStitched	chr3	136468818	136472819	2	3987	13186.4958	548	1	STAG1		STAG1	STAG1	0.1211	548	1
2_MACS_peak_37383_lociStitched	chr9	95855252	95859499	2	4106	13185.2362	549	1	C9orf89	SUSD3,NINJ1	C9orf89	SUSD3	0.7241	549	1
1_MACS_peak_11599_lociStitched	chr15	31519601	31524713	1	5113	13176.6912	550	1			KLF13	KLF13	1.4641	550	1
5_MACS_peak_15847_lociStitched	chr17	66450413	66459081	5	7898	13155.4236	551	1	WIPI1	PRKAR1A,MIR635	WIPI1	WIPI1	0.5615	551	1
1_MACS_peak_26294_lociStitched	chr3	169683146	169686840	1	3695	13136.2334	552	1	SEC62,LOC100128164		SEC62	SEC62	0.5262	552	1
1_MACS_peak_23048_lociStitched	chr21	38737722	38741282	1	3561	13130.704	553	1	DYRK1A	DYRK1A	DYRK1A	DYRK1A	0.2134	553	1
1_MACS_peak_33186_lociStitched	chr7	23569513	23572416	1	2904	13123.8824	554	1	TRA2A	RPS2P32	TRA2A	TRA2A	0.4838	554	1
4_MACS_peak_24343_lociStitched	chr3	5226551	5232505	4	5587	13105.9448	555	1	EDEM1		EDEM1	EDEM1	0.9059	555	1
1_MACS_peak_23543_lociStitched	chr22	24822333	24826646	1	4314	13094.268	556	1	ADORA2A,C22orf45		ADORA2A	ADORA2A	1.1854	556	1
1_MACS_peak_12106_lociStitched	chr15	60881111	60885687	1	4577	13085.5296	557	1	RORA		RORA	RORA	0.3193	557	1
2_MACS_peak_2168_lociStitched	chr1	144928239	144935025	2	6732	13078.6578	558	1	PDE4DIP		PDE4DIP	PDE4DIP	0.5162	558	1
2_MACS_peak_17354_lociStitched	chr19	10763228	10766838	2	3431	13074.337	559	1	ILF3,LOC147727	SLC44A2,QTRT1	ILF3	ILF3	0.4532	559	1
2_MACS_peak_12780_lociStitched	chr15	90543497	90548674	2	4958	13065.1949	560	1	ZNF710		ZNF710	ZNF710	1.0743	560	1
2_MACS_peak_19026_lociStitched	chr2	33699785	33705670	2	5403	13040.5715	561	1	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.3392	561	1
1_MACS_peak_18367_lociStitched	chr19	48892873	48895462	1	2590	13023.4467	562	1	KDELR1	SYNGR4,GRIN2D,TMEM143	KDELR1	KDELR1	0.908	562	1
1_MACS_peak_7373_lociStitched	chr11	126137144	126139792	1	2649	12993.2064	563	1	FOXRED1,SRPR	TIRAP,DCPS	SRPR	SRPR	0.9667	563	1
1_MACS_peak_29130_lociStitched	chr5	88596076	88599950	1	3875	12985.2606	564	1			MEF2C	MEF2C	0.6451	564	1
5_MACS_peak_3002_lociStitched	chr1	182990946	182997419	5	6076	12979.0123	565	1	LAMC1		LAMC1	LAMC1	0.3664	565	1
4_MACS_peak_34776_lociStitched	chr7	143891316	143896156	4	4317	12977.976	566	1	ARHGEF35	CTAGE4,OR2A1	ARHGEF35	ARHGEF35	1.0405	566	1
1_MACS_peak_12054_lociStitched	chr15	57209132	57212386	1	3255	12976.952	567	1	TCF12,LOC145783		LOC145783	LOC145783	0.5981	567	1
4_MACS_peak_37985_lociStitched	chr9	132747211	132755427	4	7639	12948.416	568	1	FNBP1		FNBP1	FNBP1	0.5545	568	1
1_MACS_peak_12321_lociStitched	chr15	69109507	69114387	1	4881	12944.688	569	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	ANP32A	0.3891	569	1
1_MACS_peak_34933_lociStitched	chr7	158620343	158623411	1	3069	12943.892	570	1	ESYT2	WDR60	ESYT2	ESYT2	0.2172	570	1
3_MACS_peak_3420_lociStitched	chr1	209279202	209285585	3	5952	12936.4261	571	1			LOC642587	LOC642587	NONE	571	1
2_MACS_peak_37293_lociStitched	chr9	91932455	91935498	2	3018	12927.8812	572	1	SECISBP2	CKS2,MIR3153	SECISBP2	CKS2	2.0607	572	1
2_MACS_peak_28848_lociStitched	chr5	66499698	66505233	2	5377	12926.9925	573	1		CD180	CD180	CD180	0.6955	573	1
3_MACS_peak_28548_lociStitched	chr5	32582415	32587689	3	5023	12885.9642	574	1	SUB1		SUB1	SUB1	0.8201	574	1
1_MACS_peak_29804_lociStitched	chr5	139088298	139091997	1	3700	12872.52	575	1			CXXC5	CXXC5	1.641	575	1
5_MACS_peak_5294_lociStitched	chr10	112168786	112177070	5	7935	12872.5076	576	1			DUSP5	DUSP5	1.2588	576	1
1_MACS_peak_24084_lociStitched	chr22	43251721	43253814	1	2094	12847.4619	577	1	ARFGAP3		ARFGAP3	ARFGAP3	0.2684	577	1
1_MACS_peak_33244_lociStitched	chr7	26436787	26439757	1	2971	12836.637	578	1		LOC441204	LOC441204	LOC441204	0.1156	578	1
1_MACS_peak_30392_lociStitched	chr5	179124356	179127688	1	3333	12829.1996	579	1	CANX	MAML1,CBY3	CANX	CANX	0.5529	579	1
1_MACS_peak_35656_lociStitched	chr8	74902509	74905336	1	2828	12819.8796	580	1	LY96	TMEM70,TCEB1	LY96	TMEM70	0.5421	580	1
5_MACS_peak_34654_lociStitched	chr7	137682578	137688395	5	5672	12800.8902	581	1	CREB3L2		CREB3L2	CREB3L2	0.8759	581	1
1_MACS_peak_34157_lociStitched	chr7	102064249	102068158	1	3910	12784.3845	582	1	PRKRIP1	ORAI2,LRWD1,ALKBH4	ORAI2	ORAI2	0.7961	582	1
2_MACS_peak_18445_lociStitched	chr19	50423755	50428814	2	5027	12781.5635	583	1	NUP62,IL4I1	TBC1D17,ATF5,SIGLEC16,AKT1S1,IL4I1,SIGLEC11	ATF5	AKT1S1	1.6541	583	1
2_MACS_peak_34248_lociStitched	chr7	105924137	105927236	2	3044	12778.7265	584	1	NAMPT		NAMPT	NAMPT	0.3923	584	1
1_MACS_peak_10186_lociStitched	chr13	114789444	114794391	1	4948	12776.6169	585	1	RASA3		RASA3	RASA3	0.5165	585	1
3_MACS_peak_14894_lociStitched	chr17	21186877	21193322	3	6322	12761.1	586	1	MAP2K3	C17orf103	MAP2K3	MAP2K3	0.4673	586	1
2_MACS_peak_11362_lociStitched	chr14	103798497	103802022	2	3372	12759.4425	587	1	EIF5	SNORA28,MARK3	EIF5	SNORA28	1.4458	587	1
1_MACS_peak_21253_lociStitched	chr2	208028744	208032376	1	3633	12759.216	588	1	KLF7		KLF7	KLF7	0.264	588	1
4_MACS_peak_718_lociStitched	chr1	28570487	28577142	4	6264	12752.9765	589	1		ATPIF1,SESN2,DNAJC8	ATPIF1	ATPIF1	0.5139	589	1
2_MACS_peak_34594_lociStitched	chr7	134842626	134847320	2	4693	12751.251	590	1	TMEM140	C7orf49,WDR91	C7orf49	C7orf49	1.6876	590	1
1_MACS_peak_6487_lociStitched	chr11	67053888	67057914	1	4027	12749.1342	591	1	ADRBK1,ANKRD13D	SSH3,LOC100130987	ANKRD13D	ANKRD13D	0.7972	591	1
3_MACS_peak_33566_lociStitched	chr7	47533442	47540427	3	6358	12743.434	592	1	TNS3		TNS3	TNS3	0.4189	592	1
4_MACS_peak_18746_lociStitched	chr2	11892828	11899310	4	6363	12722.8696	593	1	LPIN1		LPIN1	LPIN1	0.5063	593	1
3_MACS_peak_32844_lociStitched	chr7	640690	645634	3	4839	12718.9344	594	1	PRKAR1B		FLJ44511	FLJ44511	NONE	594	1
1_MACS_peak_35472_lociStitched	chr8	54930651	54935551	1	4901	12716.48	595	1	TCEA1		TCEA1	TCEA1	0.3185	595	1
2_MACS_peak_23143_lociStitched	chr21	44744113	44747557	2	3409	12709.3932	596	1			SIK1	SIK1	3.3118	596	1
1_MACS_peak_1211_lociStitched	chr1	52033559	52037237	1	3679	12702.7086	597	1		OSBPL9,EPS15	OSBPL9	OSBPL9	0.1619	597	1
1_MACS_peak_25504_lociStitched	chr3	104237412	104242678	1	5267	12700.5388	598	1			MIR548A3	MIR548A3	NONE	598	1
1_MACS_peak_33327_lociStitched	chr7	30633156	30636270	1	3115	12691.4184	599	1	GARS		GARS	GARS	0.4145	599	1
3_MACS_peak_6484_lociStitched	chr11	67043327	67047540	3	4039	12679.0235	600	1	ADRBK1	ANKRD13D,SSH3,LOC100130987	ANKRD13D	ANKRD13D	0.7972	600	1
9_MACS_peak_5436_lociStitched	chr10	125822105	125832352	9	9314	12655.045	601	1	CHST15		CHST15	CHST15	0.6049	601	1
3_MACS_peak_6098_lociStitched	chr11	47868696	47874411	3	5308	12649.0095	602	1	NUP160		NUP160	NUP160	0.2733	602	1
2_MACS_peak_27679_lociStitched	chr4	106065693	106069796	2	3983	12623.2898	603	1	TET2		TET2	TET2	0.2753	603	1
1_MACS_peak_7862_lociStitched	chr12	25537774	25540469	1	2696	12607.4795	604	1			KRAS	KRAS	NONE	604	1
1_MACS_peak_8990_lociStitched	chr12	104849926	104854630	1	4705	12587.904	605	1	CHST11		CHST11	CHST11	0.3172	605	1
4_MACS_peak_23945_lociStitched	chr22	39857527	39865006	4	7412	12582.6696	606	1	MGAT3	MGAT3,SMCR7L	MGAT3	MGAT3	0.8067	606	1
1_MACS_peak_3847_lociStitched	chr1	245132772	245135728	1	2957	12569.7988	607	1	EFCAB2		EFCAB2	EFCAB2	0.1499	607	1
1_MACS_peak_6071_lociStitched	chr11	47397768	47401174	1	3407	12561.328	608	1	SPI1	SLC39A13,MYBPC3,PSMC3	SPI1	SPI1	0.4837	608	1
2_MACS_peak_20460_lociStitched	chr2	136499113	136501632	2	2376	12560.7416	609	1	UBXN4		UBXN4	UBXN4	0.3256	609	1
1_MACS_peak_29702_lociStitched	chr5	134209167	134213269	1	4103	12537.763	610	1	TXNDC15	C5orf24,PCBD2	TXNDC15	TXNDC15	0.6297	610	1
1_MACS_peak_29662_lociStitched	chr5	132297584	132300180	1	2597	12536.8628	611	1	AFF4		AFF4	AFF4	0.2391	611	1
1_MACS_peak_7046_lociStitched	chr11	105946661	105950033	1	3373	12535.0728	612	1	AASDHPPT,KBTBD3		AASDHPPT	AASDHPPT	0.7693	612	1
1_MACS_peak_29681_lociStitched	chr5	133705899	133708354	1	2456	12529.0925	613	1	UBE2B	CDKL3,CDKN2AIPNL	UBE2B	UBE2B	0.595	613	1
2_MACS_peak_18535_lociStitched	chr19	55849547	55852345	2	2653	12525.247	614	1	SUV420H2	TMEM190,RPL28,TMEM150B,COX6B2,FAM71E2,IL11,LOC388564	SUV420H2	SUV420H2	0.7634	614	1
2_MACS_peak_30755_lociStitched	chr6	12008153	12013698	2	5202	12516.7285	615	1	HIVEP1		HIVEP1	HIVEP1	0.1952	615	1
2_MACS_peak_32148_lociStitched	chr6	113948872	113954759	2	5830	12494.5688	616	1			MARCKS	MARCKS	NONE	616	1
1_MACS_peak_28693_lociStitched	chr5	55288114	55291861	1	3748	12492.8727	617	1	IL6ST		IL6ST	IL6ST	0.4732	617	1
4_MACS_peak_29105_lociStitched	chr5	88118442	88126346	4	7231	12488.32	618	1	MEF2C		MEF2C	MEF2C	0.6451	618	1
1_MACS_peak_29802_lociStitched	chr5	139075468	139079488	1	4021	12463.206	619	1		CXXC5	CXXC5	CXXC5	1.641	619	1
2_MACS_peak_5252_lociStitched	chr10	106107292	106113430	2	6056	12445.4088	620	1		CCDC147,ITPRIP	CCDC147	ITPRIP	0.9549	620	1
2_MACS_peak_31141_lociStitched	chr6	31237149	31240958	2	3767	12445.1457	621	1	HLA-C		HLA-C	HLA-C	1.1162	621	1
4_MACS_peak_25956_lociStitched	chr3	133191924	133199623	4	7232	12443.8937	622	1	BFSP2		BFSP2	BFSP2	0.4297	622	1
1_MACS_peak_37564_lociStitched	chr9	110044612	110046969	1	2358	12442.603	623	1	RAD23B		RAD23B	RAD23B	0.3626	623	1
3_MACS_peak_28311_lociStitched	chr4	185454469	185460266	3	5716	12441.5214	624	1			IRF2	IRF2	1.1046	624	1
2_MACS_peak_6621_lociStitched	chr11	72428919	72434480	2	5379	12437.7326	625	1	ARAP1	PDE2A	ARAP1	ARAP1	0.5221	625	1
2_MACS_peak_9648_lociStitched	chr13	31189648	31193786	2	4031	12433.0348	626	1	USPL1		USPL1	USPL1	0.4544	626	1
1_MACS_peak_29284_lociStitched	chr5	100187624	100193630	1	6007	12433.0206	627	1	ST8SIA4	ST8SIA4	ST8SIA4	ST8SIA4	0.6646	627	1
1_MACS_peak_6060_lociStitched	chr11	46637753	46640154	1	2402	12432.6181	628	1	ATG13,HARBI1	AMBRA1	ATG13	ATG13	0.3257	628	1
2_MACS_peak_37898_lociStitched	chr9	130738328	130744437	2	6076	12429.9823	629	1	FAM102A	PIP5KL1,DPM2,FAM102A	FAM102A	FAM102A	0.8616	629	1
2_MACS_peak_1229_lociStitched	chr1	52342797	52345645	2	2793	12416.1408	630	1	NRD1	MIR761	NRD1	NRD1	0.3705	630	1
2_MACS_peak_4792_lociStitched	chr10	74031761	74036501	2	4704	12387.516	631	1	DDIT4		DDIT4	DDIT4	1.152	631	1
1_MACS_peak_25727_lociStitched	chr3	119812183	119815519	1	3337	12384.2328	632	1	GSK3B		GSK3B	GSK3B	0.112	632	1
1_MACS_peak_18513_lociStitched	chr19	54692346	54696396	1	4051	12364.245	633	1	TSEN34,MBOAT7	RPS9,LENG1,TMC4,LILRB3	TSEN34	TSEN34	0.9808	633	1
2_MACS_peak_19502_lociStitched	chr2	65139905	65146624	2	6576	12363.6319	634	1	LOC400958		LOC400958	LOC400958	0.7681	634	1
1_MACS_peak_2326_lociStitched	chr1	150581358	150587087	1	5730	12356.8801	635	1		MCL1,ENSA	ENSA	MCL1	1.4814	635	1
1_MACS_peak_8826_lociStitched	chr12	94597863	94603442	1	5580	12351.3481	636	1	PLXNC1		PLXNC1	PLXNC1	0.36	636	1
1_MACS_peak_12943_lociStitched	chr15	100104633	100107731	1	3099	12343.6712	637	1	MEF2A		MEF2A	MEF2A	0.2862	637	1
1_MACS_peak_38158_lociStitched	chr9	139375939	139378839	1	2901	12325.87	638	1	C9orf163,SEC16A	INPP5E	SEC16A	SEC16A	0.3724	638	1
3_MACS_peak_27156_lociStitched	chr4	38664468	38670505	3	5493	12325.7429	639	1	KLF3,FLJ13197		FLJ13197	FLJ13197	0.2761	639	1
3_MACS_peak_24866_lociStitched	chr3	45634487	45640472	3	5561	12325.509	640	1	LIMD1		LIMD1	LIMD1	0.5719	640	1
2_MACS_peak_5250_lociStitched	chr10	106093987	106099922	2	5808	12318.0925	641	1		CCDC147,ITPRIP	ITPRIP	ITPRIP	0.9549	641	1
1_MACS_peak_6556_lociStitched	chr11	68037422	68041829	1	4408	12317.1243	642	1	C11orf24	LRP5	C11orf24	C11orf24	1.0548	642	1
1_MACS_peak_33728_lociStitched	chr7	66309005	66311196	1	2192	12311.0099	643	1	LOC729156		LOC729156	LOC729156	0.3904	643	1
3_MACS_peak_29191_lociStitched	chr5	95200945	95207460	3	5954	12301.623	644	1		C5orf27,GLRX	C5orf27	GLRX	1.8878	644	1
2_MACS_peak_19633_lociStitched	chr2	70367905	70371451	2	3395	12298.5918	645	1		LOC100133985,C2orf42	LOC100133985	LOC100133985	1.1844	645	1
1_MACS_peak_14054_lociStitched	chr16	71841087	71844370	1	3284	12294.1784	646	1	AP1G1	ATXN1L,SNORD71	AP1G1	ATXN1L	0.5019	646	1
1_MACS_peak_5939_lociStitched	chr11	34072307	34075549	1	3243	12285.559	647	1	CAPRIN1		CAPRIN1	CAPRIN1	0.5908	647	1
2_MACS_peak_9865_lociStitched	chr13	46272655	46277337	2	4461	12283.6952	648	1	SPERT		SPERT	SPERT	0.7431	648	1
1_MACS_peak_34696_lociStitched	chr7	139042952	139045700	1	2749	12268.1712	649	1	LUC7L2	C7orf55	LUC7L2	C7orf55	1.3472	649	1
3_MACS_peak_16946_lociStitched	chr19	905867	910419	3	4388	12259.4464	650	1	C19orf22	CFD,KISS1R,ARID3A,MED16	C19orf22	C19orf22	1.5479	650	1
2_MACS_peak_21438_lociStitched	chr2	230996882	231002730	2	5624	12259.1624	651	1			SLC16A14	SLC16A14	NONE	651	1
1_MACS_peak_6855_lociStitched	chr11	82771608	82775768	1	4161	12242.464	652	1	RAB30	SNORA70E	RAB30	RAB30	0.7356	652	1
1_MACS_peak_4342_lociStitched	chr10	23727288	23730980	1	3693	12228.2732	653	1	OTUD1		OTUD1	OTUD1	1.0796	653	1
1_MACS_peak_9664_lociStitched	chr13	32888474	32890887	1	2414	12226.1884	654	1	BRCA2	ZAR1L	BRCA2	ZAR1L	0.7654	654	1
1_MACS_peak_8130_lociStitched	chr12	46120234	46125543	1	5310	12221.318	655	1	ARID2,LOC400027		ARID2	ARID2	0.1408	655	1
1_MACS_peak_5515_lociStitched	chr10	134208773	134212774	1	4002	12204.2503	656	1	PWWP2B	C10orf91	PWWP2B	PWWP2B	0.8926	656	1
1_MACS_peak_32626_lociStitched	chr6	152010833	152013682	1	2850	12182.0391	657	1	ESR1		ESR1	ESR1	0.1906	657	1
3_MACS_peak_8885_lociStitched	chr12	96791323	96795650	3	4304	12177.4761	658	1	CDK17		CDK17	CDK17	0.3028	658	1
2_MACS_peak_37992_lociStitched	chr9	132767720	132773426	2	5691	12177.1746	659	1	FNBP1	GPR107	FNBP1	FNBP1	0.5545	659	1
1_MACS_peak_25992_lociStitched	chr3	135912079	135917217	1	5139	12172.9496	660	1	MSL2		MSL2	MSL2	0.3887	660	1
2_MACS_peak_36525_lociStitched	chr9	624363	629563	2	5153	12162.8	661	1	KANK1		KANK1	KANK1	0.6545	661	1
1_MACS_peak_11557_lociStitched	chr15	28338960	28341410	1	2451	12153.47	662	1	OCA2		OCA2	OCA2	0.0901	662	1
1_MACS_peak_25631_lociStitched	chr3	113463694	113468794	1	5101	12148.71	663	1	ATP6V1A,NAA50	KIAA2018	ATP6V1A	ATP6V1A	0.2749	663	1
3_MACS_peak_3242_lociStitched	chr1	204376525	204381914	3	5004	12148.4227	664	1	PPP1R15B	PLEKHA6,LOC127841	PPP1R15B	PPP1R15B	0.7975	664	1
1_MACS_peak_881_lociStitched	chr1	36850519	36854415	1	3897	12130.5856	665	1	STK40	LSM10	STK40	LSM10	0.6419	665	1
1_MACS_peak_4322_lociStitched	chr10	22725080	22727931	1	2852	12122.1669	666	1	LOC100499489		LOC100499489	LOC100499489	1.4314	666	1
1_MACS_peak_15759_lociStitched	chr17	62500996	62503788	1	2793	12114.7672	667	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	DDX5	0.9165	667	1
1_MACS_peak_38299_lociStitched	chrX	6664984	6670682	1	5699	12111.099	668	1			VCX3A	VCX3A	NONE	668	1
3_MACS_peak_31403_lociStitched	chr6	37013468	37020214	3	6426	12111.0938	669	1		FGD2	FGD2	FGD2	0.4963	669	1
4_MACS_peak_16836_lociStitched	chr18	60871213	60878357	4	6807	12110.5088	670	1	BCL2		BCL2	BCL2	0.8259	670	1
2_MACS_peak_24320_lociStitched	chr3	3167654	3171380	2	3579	12106.5192	671	1	TRNT1	IL5RA	TRNT1	IL5RA	0.7137	671	1
1_MACS_peak_37715_lociStitched	chr9	123604411	123606478	1	2068	12104.7654	672	1	LOC253039,PSMD5	LOC100288842,FBXW2,PHF19	LOC253039	LOC253039	0.749	672	1
2_MACS_peak_30438_lociStitched	chr5	180686617	180689348	2	2498	12104.3382	673	1	TRIM52	TRIM41,SNORD96A,SNORD95,GNB2L1	TRIM52	SNORD95	1.3272	673	1
3_MACS_peak_29893_lociStitched	chr5	142432337	142438955	3	6523	12101.013	674	1	ARHGAP26		ARHGAP26	ARHGAP26	0.2693	674	1
1_MACS_peak_16951_lociStitched	chr19	924309	928412	1	4104	12098.1058	675	1	ARID3A	KISS1R,MED16,C19orf22	ARID3A	C19orf22	1.5479	675	1
1_MACS_peak_26166_lociStitched	chr3	151985066	151989698	1	4633	12087.204	676	1	MBNL1,LOC401093	MBNL1	LOC401093	LOC401093	0.9853	676	1
2_MACS_peak_29560_lociStitched	chr5	126111593	126115956	2	4090	12085.51	677	1	LMNB1		LMNB1	LMNB1	0.4232	677	1
1_MACS_peak_7215_lociStitched	chr11	116967497	116970432	1	2936	12083.982	678	1	SIK3	PAFAH1B2	SIK3	PAFAH1B2	0.3013	678	1
2_MACS_peak_585_lociStitched	chr1	25874024	25879335	2	5179	12080.4006	679	1	LDLRAP1		LDLRAP1	LDLRAP1	0.7579	679	1
2_MACS_peak_32072_lociStitched	chr6	109051863	109057869	2	5650	12061.8498	680	1		NCRNA00222	NCRNA00222	NCRNA00222	0.6215	680	1
2_MACS_peak_28292_lociStitched	chr4	185369036	185376402	2	7238	12050.776	681	1	IRF2		IRF2	IRF2	1.1046	681	1
1_MACS_peak_8138_lociStitched	chr12	46776208	46778816	1	2609	12027.8352	682	1		SLC38A2	SLC38A2	SLC38A2	0.6882	682	1
2_MACS_peak_17043_lociStitched	chr19	2047313	2052639	2	5264	12022.9124	683	1	MKNK2	IZUMO4,BTBD2,MOBKL2A	MKNK2	MKNK2	1.1666	683	1
1_MACS_peak_31721_lociStitched	chr6	64281169	64284469	1	3301	12011.67	684	1	PTP4A1		PTP4A1	PTP4A1	0.6955	684	1
1_MACS_peak_26138_lociStitched	chr3	150262753	150265501	1	2749	12004.638	685	1	EIF2A,SERP1		SERP1	SERP1	1.0064	685	1
2_MACS_peak_23789_lociStitched	chr22	37255323	37259730	2	3938	12002.9052	686	1	NCF4	CSF2RB,PVALB	NCF4	NCF4	0.9244	686	1
1_MACS_peak_29048_lociStitched	chr5	81266627	81268971	1	2345	11998.7016	687	1	ATG10		ATG10	ATG10	0.1596	687	1
3_MACS_peak_10605_lociStitched	chr14	55537413	55544811	3	6910	11993.6376	688	1		SOCS4,MAPK1IP1L,WDHD1	MAPK1IP1L	MAPK1IP1L	0.8278	688	1
1_MACS_peak_14273_lociStitched	chr16	87886373	87891925	1	5553	11989.544	689	1	SLC7A5		SLC7A5	SLC7A5	0.5983	689	1
2_MACS_peak_29472_lociStitched	chr5	118608613	118614698	2	6032	11972.2375	690	1	TNFAIP8		TNFAIP8	TNFAIP8	0.7332	690	1
1_MACS_peak_5714_lociStitched	chr11	8703245	8706226	1	2982	11968.4169	691	1	RPL27A,SNORA3	SNORA45,TRIM66	RPL27A	SNORA45	1.5181	691	1
1_MACS_peak_34211_lociStitched	chr7	104622216	104625972	1	3757	11964.738	692	1		MLL5,LOC100216545	LOC100216545	LOC100216545	3.2271	692	1
3_MACS_peak_34038_lociStitched	chr7	97839655	97843686	3	3898	11961.1863	693	1	BHLHA15	TECPR1	BHLHA15	BHLHA15	1.2503	693	1
1_MACS_peak_1323_lociStitched	chr1	59247665	59251346	1	3682	11958.0966	694	1	LOC100131060,JUN		JUN	JUN	0.9806	694	1
1_MACS_peak_7675_lociStitched	chr12	9881210	9886200	1	4991	11958.036	695	1	CLECL1	CD69	CLECL1	CLECL1	1.1181	695	1
1_MACS_peak_26218_lociStitched	chr3	156271006	156273844	1	2839	11957.913	696	1	SSR3		SSR3	SSR3	0.8066	696	1
1_MACS_peak_26389_lociStitched	chr3	176913171	176917531	1	4361	11957.736	697	1	TBL1XR1		TBL1XR1	TBL1XR1	0.2689	697	1
1_MACS_peak_36188_lociStitched	chr8	128746963	128751777	1	4815	11952.1992	698	1	MYC		MYC	MYC	0.9566	698	1
1_MACS_peak_28236_lociStitched	chr4	177240212	177244847	1	4636	11948.5665	699	1	SPCS3	ASB5	SPCS3	SPCS3	0.718	699	1
1_MACS_peak_18518_lociStitched	chr19	54973627	54976618	1	2992	11947.2504	700	1	LENG9,CDC42EP5	TTYH1,LENG8,LAIR2	LENG9	LENG9	1.1	700	1
1_MACS_peak_30332_lociStitched	chr5	176559341	176562717	1	3377	11937.536	701	1	NSD1	FGFR4	NSD1	NSD1	0.3209	701	1
1_MACS_peak_4743_lociStitched	chr10	73484746	73489220	1	4475	11937.0794	702	1	CDH23,C10orf105	C10orf105,C10orf54	C10orf105	C10orf54	0.8241	702	1
1_MACS_peak_6399_lociStitched	chr11	65835493	65839350	1	3858	11931.6295	703	1	SF3B2,PACS1	CATSPER1,GAL3ST3	PACS1	GAL3ST3	0.5188	703	1
2_MACS_peak_27207_lociStitched	chr4	40056397	40060128	2	3695	11919.0526	704	1	N4BP2,LOC344967		N4BP2	N4BP2	0.1958	704	1
4_MACS_peak_36145_lociStitched	chr8	126349365	126356162	4	6706	11896.1094	705	1	NSMCE2		TRIB1	TRIB1	3.8592	705	1
2_MACS_peak_30044_lociStitched	chr5	151149632	151152523	2	2699	11884.901	706	1	G3BP1	ATOX1	G3BP1	ATOX1	0.5457	706	1
1_MACS_peak_8731_lociStitched	chr12	90101196	90104476	1	3281	11881.144	707	1	LOC338758		LOC338758	LOC338758	1.0193	707	1
