GENE_ID	locusLine	bin_1_RPMI8226_jia.bam
1_MACS_peak_16746_lociStitched	chr4(.):3287274-3288830	1.3275
1_MACS_peak_16747_lociStitched	chr4(.):3293391-3295327	1.4039
2_MACS_peak_16748_lociStitched	chr4(.):3310958-3312199	0.5217
1_MACS_peak_16750_lociStitched	chr4(.):3389470-3390548	0.7586
1_MACS_peak_16751_lociStitched	chr4(.):3533317-3534323	1.3481
1_MACS_peak_16752_lociStitched	chr4(.):3940094-3940428	0.3267
2_MACS_peak_16753_lociStitched	chr4(.):3953982-3958552	1.3007
2_MACS_peak_16755_lociStitched	chr4(.):4030315-4036543	0.585
1_MACS_peak_16757_lociStitched	chr4(.):4249461-4250810	1.8872
1_MACS_peak_16758_lociStitched	chr4(.):4290863-4292685	1.1396
1_MACS_peak_16759_lociStitched	chr4(.):4457491-4457988	0.4963
1_MACS_peak_16760_lociStitched	chr4(.):4542870-4544527	1.6146
1_MACS_peak_16761_lociStitched	chr4(.):4661289-4661918	0.4562
3_MACS_peak_16762_lociStitched	chr4(.):4691044-4695161	0.2712
2_MACS_peak_16765_lociStitched	chr4(.):4764713-4765785	0.5551
1_MACS_peak_16767_lociStitched	chr4(.):4860828-4862347	1.1705
1_MACS_peak_16768_lociStitched	chr4(.):4962193-4962559	0.3867
1_MACS_peak_16769_lociStitched	chr4(.):5712136-5714994	1.4288
1_MACS_peak_16770_lociStitched	chr4(.):5868003-5868484	0.5597
1_MACS_peak_16771_lociStitched	chr4(.):6034051-6034676	0.5664
1_MACS_peak_16772_lociStitched	chr4(.):6202320-6202764	0.4345
1_MACS_peak_16773_lociStitched	chr4(.):6271437-6272301	0.9872
1_MACS_peak_16774_lociStitched	chr4(.):6576449-6577526	0.7455
1_MACS_peak_16775_lociStitched	chr4(.):6633908-6637062	1.008
1_MACS_peak_16776_lociStitched	chr4(.):6641613-6644074	1.6522
1_MACS_peak_16777_lociStitched	chr4(.):6675129-6676667	1.6199
1_MACS_peak_16778_lociStitched	chr4(.):6710300-6712420	1.0539
1_MACS_peak_16779_lociStitched	chr4(.):6717233-6718816	1.6751
2_MACS_peak_16780_lociStitched	chr4(.):6767895-6771066	0.7988
1_MACS_peak_16782_lociStitched	chr4(.):6783412-6785820	3.5424
2_MACS_peak_16783_lociStitched	chr4(.):6855890-6859402	0.7567
1_MACS_peak_16785_lociStitched	chr4(.):6887732-6888117	0.4885
1_MACS_peak_16786_lociStitched	chr4(.):6910325-6912306	2.7091
1_MACS_peak_16787_lociStitched	chr4(.):6917849-6920148	0.7717
1_MACS_peak_16788_lociStitched	chr4(.):6943078-6945165	0.8128
3_MACS_peak_16789_lociStitched	chr4(.):6987649-6995384	1.0728
1_MACS_peak_16792_lociStitched	chr4(.):7044960-7046195	1.4633
2_MACS_peak_16793_lociStitched	chr4(.):7068851-7070559	1.6012
1_MACS_peak_16795_lociStitched	chr4(.):7745411-7746334	0.6806
1_MACS_peak_16796_lociStitched	chr4(.):7752176-7759559	2.1505
1_MACS_peak_16797_lociStitched	chr4(.):7971880-7972529	0.5085
2_MACS_peak_16798_lociStitched	chr4(.):8160146-8161204	0.6402
1_MACS_peak_16800_lociStitched	chr4(.):8192873-8193357	0.456
2_MACS_peak_16801_lociStitched	chr4(.):8200826-8203380	0.7798
1_MACS_peak_16803_lociStitched	chr4(.):8229435-8231712	1.5521
1_MACS_peak_16804_lociStitched	chr4(.):8429635-8430270	0.6851
2_MACS_peak_16805_lociStitched	chr4(.):8437296-8443208	0.4801
1_MACS_peak_16807_lociStitched	chr4(.):8535582-8536151	0.6861
1_MACS_peak_16808_lociStitched	chr4(.):8819935-8820297	0.3485
2_MACS_peak_16809_lociStitched	chr4(.):9073080-9075263	0.4666
2_MACS_peak_16811_lociStitched	chr4(.):9153792-9158090	1.0107
1_MACS_peak_16813_lociStitched	chr4(.):9605249-9606980	0.7916
2_MACS_peak_16814_lociStitched	chr4(.):9693002-9694673	0.4153
1_MACS_peak_16816_lociStitched	chr4(.):9927511-9927867	0.3168
1_MACS_peak_16817_lociStitched	chr4(.):9971722-9972362	0.6806
1_MACS_peak_16818_lociStitched	chr4(.):10008529-10010157	0.6621
1_MACS_peak_16819_lociStitched	chr4(.):10097195-10099295	0.8754
1_MACS_peak_16820_lociStitched	chr4(.):10117224-10120083	1.95
1_MACS_peak_16821_lociStitched	chr4(.):10830156-10831080	0.6445
1_MACS_peak_16822_lociStitched	chr4(.):10985203-10985525	0.3199
4_MACS_peak_16823_lociStitched	chr4(.):12698694-12703104	0.4118
1_MACS_peak_16827_lociStitched	chr4(.):12725591-12726031	0.3887
1_MACS_peak_16828_lociStitched	chr4(.):13485102-13486941	1.8796
1_MACS_peak_16829_lociStitched	chr4(.):13529878-13530260	0.3515
1_MACS_peak_16830_lociStitched	chr4(.):13546081-13546809	0.6588
2_MACS_peak_16831_lociStitched	chr4(.):13612625-13614601	0.6089
1_MACS_peak_16833_lociStitched	chr4(.):13628486-13630069	1.5236
1_MACS_peak_16834_lociStitched	chr4(.):14845554-14846594	0.5284
1_MACS_peak_16835_lociStitched	chr4(.):14857308-14858189	0.6817
2_MACS_peak_16836_lociStitched	chr4(.):14909809-14912803	0.4166
1_MACS_peak_16838_lociStitched	chr4(.):14918056-14919382	0.6114
1_MACS_peak_16839_lociStitched	chr4(.):15002698-15007866	4.2179
1_MACS_peak_16840_lociStitched	chr4(.):15654729-15657720	1.8723
1_MACS_peak_16841_lociStitched	chr4(.):15682590-15683940	1.3078
1_MACS_peak_16842_lociStitched	chr4(.):15757644-15759310	0.8664
2_MACS_peak_16843_lociStitched	chr4(.):15766874-15774616	0.7109
4_MACS_peak_16845_lociStitched	chr4(.):15779374-15787263	1.3061
1_MACS_peak_16849_lociStitched	chr4(.):16226171-16229279	2.6755
1_MACS_peak_16850_lociStitched	chr4(.):17512991-17513987	1.3217
1_MACS_peak_16851_lociStitched	chr4(.):17577177-17581163	1.7491
1_MACS_peak_16852_lociStitched	chr4(.):17615647-17617039	1.0911
2_MACS_peak_16853_lociStitched	chr4(.):17787802-17788945	0.3759
1_MACS_peak_16855_lociStitched	chr4(.):17811201-17813788	1.7837
1_MACS_peak_16856_lociStitched	chr4(.):18022011-18024369	2.4125
2_MACS_peak_16857_lociStitched	chr4(.):18058731-18060041	0.6844
2_MACS_peak_16859_lociStitched	chr4(.):18214853-18216949	0.6825
1_MACS_peak_16861_lociStitched	chr4(.):18699959-18700343	0.342
1_MACS_peak_16862_lociStitched	chr4(.):19137323-19137934	0.5565
1_MACS_peak_16863_lociStitched	chr4(.):19153379-19154415	0.4936
1_MACS_peak_16864_lociStitched	chr4(.):19456769-19459044	1.0495
1_MACS_peak_16865_lociStitched	chr4(.):20701591-20702499	0.7147
1_MACS_peak_16866_lociStitched	chr4(.):22340504-22340949	0.495
1_MACS_peak_16867_lociStitched	chr4(.):22516566-22517861	0.7553
1_MACS_peak_16868_lociStitched	chr4(.):22600278-22602626	1.0712
1_MACS_peak_16869_lociStitched	chr4(.):23335972-23336802	0.5882
1_MACS_peak_16870_lociStitched	chr4(.):24585002-24586865	1.8101
1_MACS_peak_16871_lociStitched	chr4(.):25161267-25163585	1.5492
1_MACS_peak_16872_lociStitched	chr4(.):25235015-25237510	1.9153
2_MACS_peak_16873_lociStitched	chr4(.):25313987-25314967	0.9276
2_MACS_peak_16875_lociStitched	chr4(.):25359338-25361254	0.6087
1_MACS_peak_16877_lociStitched	chr4(.):25378253-25379778	0.8988
1_MACS_peak_16878_lociStitched	chr4(.):25863947-25864630	0.5759
1_MACS_peak_16879_lociStitched	chr4(.):25915689-25916475	0.8174
1_MACS_peak_16880_lociStitched	chr4(.):26320307-26323609	2.1033
1_MACS_peak_16881_lociStitched	chr4(.):26361079-26361483	0.4518
1_MACS_peak_16882_lociStitched	chr4(.):26585556-26586045	0.4485
2_MACS_peak_16883_lociStitched	chr4(.):26858740-26863833	0.9672
1_MACS_peak_16885_lociStitched	chr4(.):27815243-27815862	0.5716
1_MACS_peak_16886_lociStitched	chr4(.):36245205-36246790	1.6354
1_MACS_peak_16887_lociStitched	chr4(.):37003295-37004026	0.8448
1_MACS_peak_16888_lociStitched	chr4(.):37677266-37677659	0.3645
1_MACS_peak_16889_lociStitched	chr4(.):37687198-37688158	1.1142
1_MACS_peak_16890_lociStitched	chr4(.):37827425-37829009	1.2035
1_MACS_peak_16891_lociStitched	chr4(.):37892033-37893695	1.6042
1_MACS_peak_16892_lociStitched	chr4(.):37978919-37979665	0.5985
1_MACS_peak_16893_lociStitched	chr4(.):38092727-38093209	0.4631
1_MACS_peak_16894_lociStitched	chr4(.):38178523-38179858	0.7124
4_MACS_peak_16895_lociStitched	chr4(.):38307352-38322231	0.7897
2_MACS_peak_16899_lociStitched	chr4(.):38367703-38368874	0.467
4_MACS_peak_16901_lociStitched	chr4(.):38451083-38458165	0.6055
1_MACS_peak_16905_lociStitched	chr4(.):38525209-38526560	0.6547
4_MACS_peak_16906_lociStitched	chr4(.):38602328-38615204	0.3032
3_MACS_peak_16910_lociStitched	chr4(.):38664424-38677424	1.4926
1_MACS_peak_16913_lociStitched	chr4(.):38753101-38754502	0.663
1_MACS_peak_16914_lociStitched	chr4(.):38805374-38807936	0.9403
1_MACS_peak_16915_lociStitched	chr4(.):38817671-38818212	0.4165
1_MACS_peak_16916_lociStitched	chr4(.):38856986-38860149	1.0471
1_MACS_peak_16917_lociStitched	chr4(.):38868950-38869797	0.669
1_MACS_peak_16918_lociStitched	chr4(.):39045205-39047063	1.093
2_MACS_peak_16919_lociStitched	chr4(.):39183344-39184841	0.5739
1_MACS_peak_16921_lociStitched	chr4(.):39367174-39368202	1.4087
1_MACS_peak_16922_lociStitched	chr4(.):39459675-39461944	1.3527
1_MACS_peak_16923_lociStitched	chr4(.):39528003-39530661	2.1415
2_MACS_peak_16924_lociStitched	chr4(.):39639133-39641889	1.2713
2_MACS_peak_16926_lociStitched	chr4(.):39698967-39702044	1.6693
1_MACS_peak_16928_lociStitched	chr4(.):39715528-39716091	0.5748
1_MACS_peak_16929_lociStitched	chr4(.):39977987-39980147	3.1638
1_MACS_peak_16930_lociStitched	chr4(.):40056625-40060242	3.9781
2_MACS_peak_16931_lociStitched	chr4(.):40197904-40208153	0.8815
1_MACS_peak_16933_lociStitched	chr4(.):40302877-40304474	1.1184
1_MACS_peak_16934_lociStitched	chr4(.):40309185-40311034	0.7418
1_MACS_peak_16935_lociStitched	chr4(.):40318771-40319394	0.4554
2_MACS_peak_16936_lociStitched	chr4(.):40577637-40579953	0.7625
2_MACS_peak_16938_lociStitched	chr4(.):40622637-40633669	1.0833
1_MACS_peak_16940_lociStitched	chr4(.):40657224-40659549	1.1642
1_MACS_peak_16941_lociStitched	chr4(.):40733624-40733969	0.3805
1_MACS_peak_16942_lociStitched	chr4(.):40764700-40766074	0.9843
1_MACS_peak_16943_lociStitched	chr4(.):40910806-40911351	0.5056
2_MACS_peak_16944_lociStitched	chr4(.):41215677-41219167	1.3201
1_MACS_peak_16946_lociStitched	chr4(.):41936992-41938051	1.5111
1_MACS_peak_16947_lociStitched	chr4(.):41991821-41993166	0.8407
1_MACS_peak_16948_lociStitched	chr4(.):42658167-42660013	1.4173
1_MACS_peak_16949_lociStitched	chr4(.):44679920-44681444	1.2208
1_MACS_peak_16950_lociStitched	chr4(.):44727809-44728712	0.726
1_MACS_peak_16951_lociStitched	chr4(.):46726251-46726702	1.296
1_MACS_peak_16952_lociStitched	chr4(.):47465044-47465876	1.3802
1_MACS_peak_16953_lociStitched	chr4(.):47487171-47487771	0.6823
1_MACS_peak_16954_lociStitched	chr4(.):47915588-47917263	1.7675
1_MACS_peak_16955_lociStitched	chr4(.):48271151-48272724	1.3653
1_MACS_peak_16956_lociStitched	chr4(.):48342235-48344692	1.8846
1_MACS_peak_16957_lociStitched	chr4(.):48780620-48783425	1.9431
1_MACS_peak_16958_lociStitched	chr4(.):48832938-48834149	2.0248
1_MACS_peak_16959_lociStitched	chr4(.):48908110-48908929	0.889
2_MACS_peak_16964_lociStitched	chr4(.):52708727-52710100	1.1192
1_MACS_peak_16966_lociStitched	chr4(.):53524845-53526206	0.952
2_MACS_peak_16967_lociStitched	chr4(.):53577832-53580292	1.3618
1_MACS_peak_16969_lociStitched	chr4(.):54231358-54232879	0.8373
1_MACS_peak_16970_lociStitched	chr4(.):54243279-54244645	1.8537
1_MACS_peak_16971_lociStitched	chr4(.):54373864-54374520	0.7266
2_MACS_peak_16972_lociStitched	chr4(.):54554079-54555187	0.6203
1_MACS_peak_16974_lociStitched	chr4(.):54561751-54562397	0.4907
2_MACS_peak_16975_lociStitched	chr4(.):54567655-54571931	1.1492
1_MACS_peak_16977_lociStitched	chr4(.):54614543-54614936	0.4116
1_MACS_peak_16978_lociStitched	chr4(.):54929426-54931395	1.3382
1_MACS_peak_16979_lociStitched	chr4(.):55413621-55414083	0.4316
1_MACS_peak_16980_lociStitched	chr4(.):56211980-56214160	1.6473
1_MACS_peak_16981_lociStitched	chr4(.):56261244-56263773	2.2672
2_MACS_peak_16982_lociStitched	chr4(.):56410592-56413992	2.9624
1_MACS_peak_16984_lociStitched	chr4(.):56624881-56625193	0.374
1_MACS_peak_16985_lociStitched	chr4(.):56719649-56720395	1.2141
1_MACS_peak_16986_lociStitched	chr4(.):56812153-56817233	1.5327
1_MACS_peak_16987_lociStitched	chr4(.):56914675-56916341	1.5859
1_MACS_peak_16988_lociStitched	chr4(.):57252990-57254475	1.003
2_MACS_peak_16989_lociStitched	chr4(.):57299687-57304435	1.4514
1_MACS_peak_16991_lociStitched	chr4(.):57332902-57335086	1.9357
1_MACS_peak_16992_lociStitched	chr4(.):57623012-57625644	1.4482
1_MACS_peak_16993_lociStitched	chr4(.):57773895-57775937	2.1634
1_MACS_peak_16994_lociStitched	chr4(.):57842372-57845642	1.2972
1_MACS_peak_16995_lociStitched	chr4(.):58356850-58357463	0.4435
1_MACS_peak_16996_lociStitched	chr4(.):62512543-62513121	0.5461
1_MACS_peak_16997_lociStitched	chr4(.):66106761-66108801	1.4167
1_MACS_peak_16998_lociStitched	chr4(.):66864460-66865724	0.9749
1_MACS_peak_16999_lociStitched	chr4(.):67131540-67131909	0.3893
1_MACS_peak_17000_lociStitched	chr4(.):68410345-68411796	1.0346
1_MACS_peak_17001_lociStitched	chr4(.):68565936-68567687	1.2035
1_MACS_peak_17002_lociStitched	chr4(.):69214894-69215920	2.0049
1_MACS_peak_17003_lociStitched	chr4(.):69225007-69225593	0.3579
1_MACS_peak_17004_lociStitched	chr4(.):69435648-69436107	0.4621
1_MACS_peak_17005_lociStitched	chr4(.):69441398-69442223	0.5543
1_MACS_peak_17006_lociStitched	chr4(.):69522286-69523414	0.5321
1_MACS_peak_17007_lociStitched	chr4(.):69548559-69549235	0.6325
1_MACS_peak_17008_lociStitched	chr4(.):70849799-70850411	0.4864
7_MACS_peak_17009_lociStitched	chr4(.):71522828-71555146	1.0582
1_MACS_peak_17016_lociStitched	chr4(.):71569142-71572700	2.4629
1_MACS_peak_17017_lociStitched	chr4(.):71599624-71601261	0.9389
1_MACS_peak_17018_lociStitched	chr4(.):71703966-71705851	2.3432
1_MACS_peak_17019_lociStitched	chr4(.):71761797-71762556	0.525
1_MACS_peak_17020_lociStitched	chr4(.):71767445-71768811	1.0952
1_MACS_peak_17021_lociStitched	chr4(.):71858427-71860378	2.2858
2_MACS_peak_17022_lociStitched	chr4(.):71869876-71872692	0.5743
1_MACS_peak_17024_lociStitched	chr4(.):73035203-73035755	0.4718
1_MACS_peak_17025_lociStitched	chr4(.):73933654-73936053	1.5529
1_MACS_peak_17026_lociStitched	chr4(.):74088202-74088811	0.5006
1_MACS_peak_17027_lociStitched	chr4(.):74122986-74125864	2.1929
1_MACS_peak_17028_lociStitched	chr4(.):74472401-74473338	0.6059
1_MACS_peak_17029_lociStitched	chr4(.):74680579-74681013	0.5098
1_MACS_peak_17030_lociStitched	chr4(.):75022809-75025077	1.635
1_MACS_peak_17031_lociStitched	chr4(.):75798588-75799719	0.6603
1_MACS_peak_17032_lociStitched	chr4(.):76105994-76107149	0.8417
1_MACS_peak_17033_lociStitched	chr4(.):76438670-76440984	1.8543
1_MACS_peak_17034_lociStitched	chr4(.):76523404-76523762	0.3623
1_MACS_peak_17035_lociStitched	chr4(.):76597002-76599494	1.985
1_MACS_peak_17036_lociStitched	chr4(.):76648282-76650946	1.4076
1_MACS_peak_17037_lociStitched	chr4(.):76829035-76830359	0.5807
1_MACS_peak_17038_lociStitched	chr4(.):76860827-76862269	1.2829
1_MACS_peak_17039_lociStitched	chr4(.):76911228-76912578	0.6955
5_MACS_peak_17040_lociStitched	chr4(.):76932359-76950177	0.4838
1_MACS_peak_17045_lociStitched	chr4(.):77068492-77070324	1.3737
1_MACS_peak_17046_lociStitched	chr4(.):77118008-77122485	1.2122
2_MACS_peak_17047_lociStitched	chr4(.):77129393-77136320	1.0487
1_MACS_peak_17049_lociStitched	chr4(.):77172638-77173047	0.4088
3_MACS_peak_17050_lociStitched	chr4(.):77222120-77229425	1.138
3_MACS_peak_17053_lociStitched	chr4(.):77351744-77360468	0.8109
1_MACS_peak_17056_lociStitched	chr4(.):77371017-77372582	0.5147
2_MACS_peak_17057_lociStitched	chr4(.):77406742-77411215	0.6645
2_MACS_peak_17059_lociStitched	chr4(.):77415998-77421326	0.4701
1_MACS_peak_17061_lociStitched	chr4(.):77527364-77529773	0.9954
1_MACS_peak_17062_lociStitched	chr4(.):77870842-77871575	0.6606
1_MACS_peak_17063_lociStitched	chr4(.):77996000-77998480	2.4919
2_MACS_peak_17064_lociStitched	chr4(.):78077379-78079469	1.0745
2_MACS_peak_17066_lociStitched	chr4(.):78414256-78415601	0.4232
1_MACS_peak_17068_lociStitched	chr4(.):78460115-78460548	0.3708
2_MACS_peak_17069_lociStitched	chr4(.):78736340-78743477	1.9314
1_MACS_peak_17071_lociStitched	chr4(.):78783287-78785094	0.948
1_MACS_peak_17072_lociStitched	chr4(.):79534699-79535473	0.4396
1_MACS_peak_17073_lociStitched	chr4(.):79548240-79548943	0.5498
2_MACS_peak_17074_lociStitched	chr4(.):79555261-79560539	0.2184
1_MACS_peak_17076_lociStitched	chr4(.):79566598-79567342	0.4992
1_MACS_peak_17077_lociStitched	chr4(.):79578093-79578649	0.4761
2_MACS_peak_17078_lociStitched	chr4(.):79670334-79673500	0.9288
2_MACS_peak_17080_lociStitched	chr4(.):79686284-79700784	1.3521
1_MACS_peak_17082_lociStitched	chr4(.):79860010-79860701	0.7881
1_MACS_peak_17083_lociStitched	chr4(.):79986328-79986920	0.4246
1_MACS_peak_17084_lociStitched	chr4(.):82391192-82393963	1.3635
1_MACS_peak_17085_lociStitched	chr4(.):82826940-82827389	0.3758
1_MACS_peak_17086_lociStitched	chr4(.):83205967-83206612	0.8831
1_MACS_peak_17087_lociStitched	chr4(.):83292990-83296794	2.2277
1_MACS_peak_17088_lociStitched	chr4(.):83349940-83352660	3.3917
1_MACS_peak_17089_lociStitched	chr4(.):83609032-83609678	0.3923
1_MACS_peak_17090_lociStitched	chr4(.):83701855-83702442	0.5261
1_MACS_peak_17091_lociStitched	chr4(.):83719450-83720093	0.5471
1_MACS_peak_17092_lociStitched	chr4(.):83810923-83813408	2.0657
1_MACS_peak_17093_lociStitched	chr4(.):83820161-83822921	1.5952
2_MACS_peak_17094_lociStitched	chr4(.):83930278-83934947	1.4108
1_MACS_peak_17096_lociStitched	chr4(.):83955305-83957292	1.2962
4_MACS_peak_17097_lociStitched	chr4(.):84030770-84035957	0.9772
1_MACS_peak_17101_lociStitched	chr4(.):84073846-84075451	0.7856
1_MACS_peak_17102_lociStitched	chr4(.):84118748-84119051	0.4275
5_MACS_peak_17103_lociStitched	chr4(.):84132975-84146084	0.6392
1_MACS_peak_17108_lociStitched	chr4(.):84160813-84162715	0.5623
1_MACS_peak_17109_lociStitched	chr4(.):84177235-84177747	0.4949
1_MACS_peak_17110_lociStitched	chr4(.):84205142-84206501	1.8709
1_MACS_peak_17111_lociStitched	chr4(.):84214365-84214925	0.5029
1_MACS_peak_17112_lociStitched	chr4(.):84375802-84377683	1.6864
1_MACS_peak_17113_lociStitched	chr4(.):84405822-84406731	0.6667
1_MACS_peak_17114_lociStitched	chr4(.):84456101-84458082	1.7689
3_MACS_peak_17115_lociStitched	chr4(.):84468987-84474339	0.3319
2_MACS_peak_17118_lociStitched	chr4(.):85887021-85888262	0.7516
1_MACS_peak_17120_lociStitched	chr4(.):85964586-85965633	0.4862
1_MACS_peak_17121_lociStitched	chr4(.):86528003-86528796	0.4846
1_MACS_peak_17122_lociStitched	chr4(.):87813011-87813794	0.4844
3_MACS_peak_17123_lociStitched	chr4(.):87828889-87833194	0.4384
1_MACS_peak_17126_lociStitched	chr4(.):87849336-87849810	0.4196
1_MACS_peak_17127_lociStitched	chr4(.):87854946-87862348	1.6111
2_MACS_peak_17128_lociStitched	chr4(.):87879883-87884400	0.9745
1_MACS_peak_17130_lociStitched	chr4(.):87926005-87931039	1.5001
1_MACS_peak_17131_lociStitched	chr4(.):87947196-87949270	0.6115
1_MACS_peak_17132_lociStitched	chr4(.):87975910-87976414	0.5885
1_MACS_peak_17133_lociStitched	chr4(.):87994443-87995799	0.5661
1_MACS_peak_17134_lociStitched	chr4(.):88140731-88141883	1.6871
1_MACS_peak_17135_lociStitched	chr4(.):88310366-88313012	0.9922
1_MACS_peak_17136_lociStitched	chr4(.):88342798-88345571	1.2433
1_MACS_peak_17137_lociStitched	chr4(.):88928708-88929687	0.9777
1_MACS_peak_17138_lociStitched	chr4(.):89079678-89080438	0.5724
2_MACS_peak_17139_lociStitched	chr4(.):89099103-89100175	0.4594
2_MACS_peak_17141_lociStitched	chr4(.):89202807-89206509	1.671
1_MACS_peak_17143_lociStitched	chr4(.):89241558-89242475	0.6439
1_MACS_peak_17144_lociStitched	chr4(.):89300001-89300684	0.8728
1_MACS_peak_17145_lociStitched	chr4(.):89377792-89378988	0.6585
1_MACS_peak_17146_lociStitched	chr4(.):89443738-89445725	1.6082
1_MACS_peak_17147_lociStitched	chr4(.):89512894-89514371	1.0564
2_MACS_peak_17148_lociStitched	chr4(.):89977642-89978796	0.5434
1_MACS_peak_17150_lociStitched	chr4(.):90032578-90033227	1.1852
7_MACS_peak_17151_lociStitched	chr4(.):90205515-90229988	1.2831
2_MACS_peak_17158_lociStitched	chr4(.):90237336-90240033	0.6553
1_MACS_peak_17160_lociStitched	chr4(.):91079802-91080300	0.416
1_MACS_peak_17161_lociStitched	chr4(.):91759717-91760257	0.4417
1_MACS_peak_17162_lociStitched	chr4(.):92279775-92280109	0.4618
1_MACS_peak_17163_lociStitched	chr4(.):94221783-94222122	0.3672
1_MACS_peak_17164_lociStitched	chr4(.):95128688-95129523	0.838
1_MACS_peak_17165_lociStitched	chr4(.):95372907-95374214	1.1447
1_MACS_peak_17166_lociStitched	chr4(.):95762447-95762787	0.36
16_MACS_peak_17167_lociStitched	chr4(.):96445485-96472103	0.5435
1_MACS_peak_17183_lociStitched	chr4(.):99064043-99065115	0.7355
1_MACS_peak_17184_lociStitched	chr4(.):99180991-99183574	1.9165
2_MACS_peak_17185_lociStitched	chr4(.):99579044-99585563	0.7621
2_MACS_peak_17187_lociStitched	chr4(.):99849242-99851804	2.19
2_MACS_peak_17189_lociStitched	chr4(.):99915907-99918001	1.6686
1_MACS_peak_17191_lociStitched	chr4(.):100009345-100011091	0.7967
1_MACS_peak_17192_lociStitched	chr4(.):100483607-100485562	1.8645
1_MACS_peak_17193_lociStitched	chr4(.):100736945-100739173	0.965
1_MACS_peak_17194_lociStitched	chr4(.):100814827-100816179	0.8219
3_MACS_peak_17195_lociStitched	chr4(.):100866989-100872632	1.7278
1_MACS_peak_17198_lociStitched	chr4(.):101129594-101130143	0.6347
1_MACS_peak_17199_lociStitched	chr4(.):102266521-102270101	2.2041
1_MACS_peak_17200_lociStitched	chr4(.):102276110-102276569	0.3972
1_MACS_peak_17201_lociStitched	chr4(.):102711838-102712306	0.4679
1_MACS_peak_17202_lociStitched	chr4(.):103264362-103266833	2.1071
1_MACS_peak_17203_lociStitched	chr4(.):103352031-103352526	0.5992
1_MACS_peak_17204_lociStitched	chr4(.):103421337-103424077	3.1551
1_MACS_peak_17205_lociStitched	chr4(.):103681105-103682783	1.1381
1_MACS_peak_17206_lociStitched	chr4(.):103699584-103702208	0.7435
1_MACS_peak_17207_lociStitched	chr4(.):103746530-103750954	2.4012
2_MACS_peak_17208_lociStitched	chr4(.):103787423-103792933	1.5307
1_MACS_peak_17210_lociStitched	chr4(.):103940045-103941424	0.8913
1_MACS_peak_17211_lociStitched	chr4(.):103996191-103998671	1.9641
1_MACS_peak_17212_lociStitched	chr4(.):104118908-104120283	1.0948
1_MACS_peak_17213_lociStitched	chr4(.):104176870-104177875	0.5535
1_MACS_peak_17214_lociStitched	chr4(.):105407799-105417198	1.3901
1_MACS_peak_17215_lociStitched	chr4(.):105708040-105708702	0.4995
1_MACS_peak_17216_lociStitched	chr4(.):106067246-106069202	1.672
1_MACS_peak_17217_lociStitched	chr4(.):106394127-106395446	2.0255
1_MACS_peak_17218_lociStitched	chr4(.):106629204-106630569	1.0141
1_MACS_peak_17219_lociStitched	chr4(.):107236551-107238270	1.5024
1_MACS_peak_17220_lociStitched	chr4(.):108640133-108642217	1.0008
1_MACS_peak_17221_lociStitched	chr4(.):108677283-108677785	0.5801
3_MACS_peak_17222_lociStitched	chr4(.):108745380-108747872	1.1301
2_MACS_peak_17225_lociStitched	chr4(.):108910236-108915742	0.7401
2_MACS_peak_17227_lociStitched	chr4(.):108956247-108958385	0.578
1_MACS_peak_17229_lociStitched	chr4(.):109291350-109291828	0.3851
1_MACS_peak_17230_lociStitched	chr4(.):109541168-109542381	0.7955
1_MACS_peak_17231_lociStitched	chr4(.):109571452-109573118	1.4769
3_MACS_peak_17232_lociStitched	chr4(.):109621895-109624927	0.5924
1_MACS_peak_17235_lociStitched	chr4(.):110354278-110355915	2.0728
1_MACS_peak_17236_lociStitched	chr4(.):110481269-110482500	1.2919
1_MACS_peak_17237_lociStitched	chr4(.):110623133-110625091	1.4361
1_MACS_peak_17238_lociStitched	chr4(.):110650537-110651276	1.0177
1_MACS_peak_17239_lociStitched	chr4(.):110736128-110737602	1.0034
2_MACS_peak_17240_lociStitched	chr4(.):110911287-110912848	0.6731
2_MACS_peak_17242_lociStitched	chr4(.):110975831-110982219	0.8313
1_MACS_peak_17244_lociStitched	chr4(.):111008954-111011329	0.9158
2_MACS_peak_17245_lociStitched	chr4(.):111114209-111121126	2.0292
1_MACS_peak_17247_lociStitched	chr4(.):111332034-111333326	1.0162
1_MACS_peak_17248_lociStitched	chr4(.):111409137-111409515	0.4709
2_MACS_peak_17249_lociStitched	chr4(.):111424613-111425527	0.4165
1_MACS_peak_17251_lociStitched	chr4(.):113066479-113067771	1.7011
1_MACS_peak_17252_lociStitched	chr4(.):113151241-113153972	1.8684
4_MACS_peak_17253_lociStitched	chr4(.):113200800-113212657	1.4894
1_MACS_peak_17257_lociStitched	chr4(.):113217800-113219242	0.7258
1_MACS_peak_17258_lociStitched	chr4(.):113282028-113282939	0.8878
2_MACS_peak_17259_lociStitched	chr4(.):113434887-113438990	1.4435
1_MACS_peak_17261_lociStitched	chr4(.):113557557-113559143	1.1201
1_MACS_peak_17262_lociStitched	chr4(.):113738835-113739909	0.8275
1_MACS_peak_17263_lociStitched	chr4(.):114068113-114068790	0.8
1_MACS_peak_17264_lociStitched	chr4(.):114486288-114486619	0.3254
1_MACS_peak_17265_lociStitched	chr4(.):114683309-114683684	0.4003
1_MACS_peak_17266_lociStitched	chr4(.):115537330-115538327	0.4805
1_MACS_peak_17267_lociStitched	chr4(.):118497025-118497260	0.3246
