Gene,Protein_Acc,GROUP,mean_frac,cv_frac,Sto_IRF4,Sto_p300,Sto_IKZF1,Sto_IKZF3
WDR44,Q5JSH3,MM1S_B2_SAN24h,3.786644572710438e-6,0.14525953520921103,0.0016786657698019674,0.05877567227375683,0.05530698883514681,0.015556539988354226
WDR44,Q5JSH3,MM1S_B4_SAN24h,6.052752915892135e-6,0.06327775054931334,0.0028944139272489345,0.07439757132007092,0.19343048594768394,0.07823874607346434
WDR44,Q5JSH3,MM1S_B5_SAN24h,9.98953251166671e-6,0.4182422424709722,0.006948608051886674,0.1585194279970667,0.3877389775080982,0.10203947427299385
WDR45,Q9Y484,MM1S_B1_SAN24h,2.292862377772494e-5,0.09243229699508623,0.01066943585714988,0.34682069096116724,0.337797046095275,0.10609691410167467
WDR45,Q9Y484,MM1S_B2_SAN24h,1.6963103227613598e-5,0.09135607461538293,0.007519950761428305,0.2632984894429818,0.24775976271454772,0.06968892607157583
WDR45,Q9Y484,MM1S_B5_SAN24h,1.3044018821943772e-5,0.27360668313322367,0.009073274861387613,0.20698970647751633,0.5062974182936029,0.13323995106314607
WDR45B,Q5MNZ6,MM1S_B1_SAN24h,2.1783730441742178e-5,0.15124049840560072,0.010136679677364962,0.32950291813224886,0.32092985028194143,0.10079918445593161
WDR45B,Q5MNZ6,MM1S_B2_SAN24h,2.921466036086136e-5,0.09187977728851308,0.012951215616485729,0.45346513779876957,0.42670360615446185,0.12002157145280097
WDR45B,Q5MNZ6,MM1S_B4_SAN24h,3.565670204350217e-5,0.06112602900183636,0.01705096117892109,0.4382752889771596,1.1394969032119848,0.4609036079556463
WDR45B,Q5MNZ6,MM1S_B5_SAN24h,2.5661164684254573e-5,0.10457825362407176,0.017849621625191662,0.40720555669004677,0.996025964650442,0.2621195486931926
WDR46,O15213,MM1S_B1_SAN24h,1.9067447793037912e-5,0.07164682941172731,0.008872704840881557,0.2884161510326616,0.28091208628585074,0.08823021347672175
WDR46,O15213,MM1S_B2_SAN24h,1.3163825176587422e-5,0.048442537855027126,0.00583568441644825,0.20432672240329028,0.1922682517699869,0.05408048440435078
WDR46,O15213,MM1S_B4_SAN24h,9.215376847685679e-6,0.06912913126509686,0.004406774151106641,0.11327104638071493,0.29449984934270906,0.1191192733581281
WDR46,O15213,MM1S_B5_SAN24h,2.1325384981859658e-5,0.082103992803667,0.01483370133902389,0.33840300586574795,0.8277347271432248,0.21783112169431207
WDR48,Q8TAF3,MM1S_B1_SAN24h,1.4506946985352374e-4,0.04817617205423306,0.06750555194405519,2.1943355283646935,2.1372429008467173,0.6712754865286548
WDR48,Q8TAF3,MM1S_B2_SAN24h,1.352753994683744e-4,0.018353954336364605,0.05996923614652971,2.099722430553746,1.9758059845347744,0.5557472112477775
WDR48,Q8TAF3,MM1S_B4_SAN24h,1.3110003052257577e-4,0.035873148071698654,0.06269176348021703,1.6114194658859955,4.189621311842418,1.6946176625429628
WDR48,Q8TAF3,MM1S_B5_SAN24h,1.1661064778583318e-4,0.028609000134469393,0.08111307362922525,1.850442266821707,4.526187114985634,1.1911357394155369
WDR5,P61964,MM1S_B1_SAN24h,2.184326906025872e-4,0.058139575336153694,0.10164384936845153,3.3040350532025275,3.218070058259659,1.0107468567029663
WDR5,P61964,MM1S_B2_SAN24h,1.887575415847049e-4,0.03415726662220374,0.08367852270418136,2.9298634161065262,2.756955675272812,0.7754660326263589
WDR5,P61964,MM1S_B4_SAN24h,1.6278613545487206e-4,0.08912579655125226,0.077843993331779,2.000890056262524,5.202228097549942,2.1041967668454014
WDR5,P61964,MM1S_B5_SAN24h,1.5582766962724462e-4,0.017955295917417236,0.10839199918655155,2.4727596638358933,6.048377260714942,1.5917234832941016
WDR53,Q7Z5U6,MM1S_B1_SAN24h,2.366833915023067e-5,0.10524323661967579,0.01101364952631763,0.358009700781123,0.34869493818884467,0.1095197762453971
WDR53,Q7Z5U6,MM1S_B2_SAN24h,1.1119614741503094e-5,0.09762281123025299,0.004929460973039145,0.1725968253178851,0.16241091461067358,0.04568232588501616
WDR53,Q7Z5U6,MM1S_B4_SAN24h,2.844002820670146e-5,0.08918637141265809,0.01359996267428938,0.349571353110659,0.9088704846920497,0.3676198543218268
WDR53,Q7Z5U6,MM1S_B5_SAN24h,1.4446061134284808e-5,0.22895174239461594,0.010048519948106217,0.22923808948447086,0.5607170272167737,0.1475613079727601
WDR55,Q9H6Y2,MM1S_B1_SAN24h,1.6095937482398495e-5,0.25534982047890126,0.00748996425576945,0.24346878440809339,0.23713416855705954,0.07448023540405467
WDR55,Q9H6Y2,MM1S_B2_SAN24h,1.2018789539919174e-5,0.4694363224480706,0.005328076139101388,0.18655366817802596,0.1755440855703253,0.04937637438613218
WDR55,Q9H6Y2,MM1S_B4_SAN24h,1.1883508192536179e-5,NA,0.00568266904250193,0.1460664528310002,0.37976649573952637,0.15360791905062135
WDR55,Q9H6Y2,MM1S_B5_SAN24h,6.303978552323939e-6,0.40954503170818507,0.004384977582929006,0.10003501896140664,0.24468594453808376,0.06439286889112285
WDR59,Q6PJI9,MM1S_B1_SAN24h,1.2156928898954556e-5,0.22909499421419027,0.005657015194838589,0.18388694068927477,0.17910253626502665,0.056253382393826684
WDR59,Q6PJI9,MM1S_B2_SAN24h,9.212821796468792e-6,0.1086076458523754,0.004084156380683961,0.14299989983960418,0.13456067039130062,0.0378487148530451
WDR59,Q6PJI9,MM1S_B4_SAN24h,9.511437279160036e-6,0.05064527420153788,0.004548349637182865,0.11691008094428228,0.30396118271047384,0.12294619265293437
WDR59,Q6PJI9,MM1S_B5_SAN24h,7.663711239478152e-6,0.1745164246239968,0.005330792563493785,0.12161200943066712,0.2974633253800576,0.07828204822829203
WDR6,Q9NNW5,MM1S_B1_SAN24h,8.769781580020685e-6,0.44935611702888395,0.004080865164709395,0.13265260648203997,0.12920122643861887,0.04058014000342351
WDR6,Q9NNW5,MM1S_B2_SAN24h,1.3764633960492405e-5,0.29146453840247055,0.006102030285560472,0.21365237721559738,0.20104354717081882,0.05654876620178449
WDR6,Q9NNW5,MM1S_B4_SAN24h,1.164198568342573e-5,NA,0.005567173478115366,0.14309777257151554,0.37204805473363706,0.15048596470622644
WDR6,Q9NNW5,MM1S_B5_SAN24h,7.827265829408104e-6,0.28655982745335445,0.005444559322767354,0.12420738414031557,0.303811619396032,0.0799526994176141
WDR70,Q9NW82,MM1S_B1_SAN24h,4.9182201728003806e-5,0.06818446218149493,0.02288608124662639,0.7439349762836176,0.7245791385142644,0.2275792861644229
WDR70,Q9NW82,MM1S_B2_SAN24h,4.502149508188323e-5,0.06126610826792238,0.019958578432189244,0.6988162182629213,0.6575751375717358,0.18496023989795438
WDR70,Q9NW82,MM1S_B4_SAN24h,3.4049580249235927e-5,0.06647960731575199,0.01628243886044084,0.41852130926405584,1.088137405482312,0.44012972279661633
WDR70,Q9NW82,MM1S_B5_SAN24h,4.3302841107685176e-5,0.0679410817405315,0.03012097613567179,0.6871534373626894,1.6807792871868956,0.4423229151108652
WDR74,Q6RFH5,MM1S_B1_SAN24h,6.04387984524371e-5,0.05736088610170745,0.028124142540031302,0.9142034010999343,0.8904174879704309,0.27966658923708443
WDR74,Q6RFH5,MM1S_B2_SAN24h,7.145339282741401e-5,0.05614634180931494,0.031676161406861865,1.109087773893175,1.0436342581026663,0.2935494846371603
WDR74,Q6RFH5,MM1S_B4_SAN24h,8.53143819962606e-5,0.0702108338895502,0.040797161039939106,1.048643965381336,2.7264292128188883,1.1027858500376497
WDR74,Q6RFH5,MM1S_B5_SAN24h,8.013961834003706e-5,0.05931018019783555,0.05574422993491985,1.2716997961946026,3.1105813647200162,0.81859731817334
WDR75,Q8IWA0,MM1S_B1_SAN24h,3.192538735783159e-5,0.08868333115102232,0.014855923143540978,0.48290665021957585,0.47034229570288694,0.14772736091806718
WDR75,Q8IWA0,MM1S_B2_SAN24h,3.5950770245885004e-5,0.08023600853300378,0.015937415368927756,0.5580219239982118,0.5250899075486417,0.14769529703758977
WDR75,Q8IWA0,MM1S_B4_SAN24h,2.5792003691367412e-5,0.17890783561813478,0.01233368282718781,0.31702309028307857,0.824246401085797,0.3333911123707782
WDR75,Q8IWA0,MM1S_B5_SAN24h,2.4414341391425583e-5,0.12631078177289376,0.016982345167388144,0.3874202749502014,0.947631108521771,0.24938369812530992
WDR76,Q9H967,MM1S_B1_SAN24h,9.924934641137051e-5,0.05150265258516667,0.04618395528949787,1.5012556895489004,1.4621957414303313,0.4592534415905253
WDR76,Q9H967,MM1S_B2_SAN24h,8.34933873140949e-5,0.07634276013384524,0.03701363795775154,1.29597058175609,1.219488058971399,0.34301297456738833
WDR76,Q9H967,MM1S_B4_SAN24h,1.1936635780187428e-4,0.054632709039508495,0.05708074545048576,1.4671947196894803,3.81464317414954,1.5429465381371206
WDR76,Q9H967,MM1S_B5_SAN24h,1.1754984530517756e-4,0.0699798702302229,0.08176636900992566,1.8653459726126296,4.562641622281488,1.2007293035788724
WDR77,Q9BQA1,MM1S_B5_SAN24h,1.154598849830514e-5,0.5602420614966234,0.008031261578318667,0.1832181326077561,0.44815208013234226,0.1179381112132265
WDR82,Q6UXN9,MM1S_B1_SAN24h,4.503954740569516e-4,0.03894050213355889,0.20958369186857817,6.812727664447456,6.63547285637461,2.084101095035059
WDR82,Q6UXN9,MM1S_B2_SAN24h,4.6090970890692406e-4,0.10472294705820337,0.20432690115344704,7.154164453072792,6.731956917276623,1.8935393010754502
WDR82,Q6UXN9,MM1S_B4_SAN24h,3.546105731999336e-4,0.059686336985290904,0.1695740427673368,4.358705167234591,11.332445987701421,4.583746764007122
WDR82,Q6UXN9,MM1S_B5_SAN24h,3.4193249695495704e-4,0.0780874076561868,0.2378444535585692,5.425974015060793,13.271948070769676,3.4927172202890744
WDR83OS,Q9Y284,MM1S_B1_SAN24h,1.71604975887948e-5,0.1897008460408677,0.00798533876587461,0.25957142865090865,0.2528178512245251,0.07940624157255945
WDR83OS,Q9Y284,MM1S_B2_SAN24h,2.45061816275973e-5,0.43636254401222985,0.010863889508740333,0.3803809077844929,0.35793248815519274,0.1006778922952116
WDR83OS,Q9Y284,MM1S_B5_SAN24h,8.557220299108634e-5,0.35755586954393015,0.059523075582076035,1.3579070546848493,3.3214445673137267,0.874089212422565
WDR89,Q96FK6,MM1S_B1_SAN24h,3.7959700435475524e-5,0.03715626638718814,0.01766388566881169,0.5741822824316428,0.5592431016388489,0.17564975183292764
WDR89,Q96FK6,MM1S_B2_SAN24h,3.747724174102578e-5,0.05965713964703102,0.01661411881924316,0.5817155626830292,0.5473852511748566,0.15396644670565665
WDR89,Q96FK6,MM1S_B4_SAN24h,2.2605921670121433e-5,0.11233942165185024,0.010810104993465422,0.27786127950027284,0.7224273772130949,0.29220736248153417
WDR89,Q96FK6,MM1S_B5_SAN24h,2.4090513904871265e-5,0.0422071363162601,0.016757094358317185,0.382281601255675,0.9350618978626187,0.24607591706102522
WFS1,O76024,MM1S_B1_SAN24h,6.64727296067399e-5,0.07455857435972431,0.03093192734392501,1.0054732563007707,0.9793126672025086,0.3075872128898401
WFS1,O76024,MM1S_B2_SAN24h,6.929437642565743e-5,0.09677110854036979,0.030719043076773762,1.0755758775356887,1.0121000874843293,0.284679672764271
WFS1,O76024,MM1S_B4_SAN24h,6.461421810092431e-5,0.04621780182551126,0.030898385473257003,0.7942073575864105,2.0649049746563546,0.8352125839236474
WFS1,O76024,MM1S_B5_SAN24h,1.2092499459486875e-4,0.06916404015020766,0.08411408543241868,1.9189047086377338,4.693646444878907,1.2352052371333944
WHRN,Q9P202,MM1S_B1_SAN24h,1.093826511380936e-5,0.06907483868703679,0.005089931220977499,0.16545330855719634,0.1611485137822093,0.05061429702242369
WHRN,Q9P202,MM1S_B2_SAN24h,1.5255515148753101e-5,0.10528659369070216,0.0067629561183178664,0.23679358902930533,0.22281906574679217,0.0626737014519026
WHRN,Q9P202,MM1S_B4_SAN24h,1.775483345937756e-5,0.32215679611689924,0.008490324643168302,0.21823400144119864,0.5673990185441765,0.22950150549803885
WHRN,Q9P202,MM1S_B5_SAN24h,1.0863570331403394e-5,0.09684985106211219,0.007556579068026095,0.17238914362896926,0.421664341896503,0.11096745558908495
WIPF1,O43516,MM1S_B1_SAN24h,1.9190967355487914e-4,0.19877135473614632,0.08930182518627915,2.9028452047390774,2.827318441455059,0.8880177174093234
WIPF1,O43516,MM1S_B2_SAN24h,2.2997651619185644e-4,0.04368568744356181,0.10195139738537551,3.5696575389639884,3.358991943694526,0.9448045101207303
WIPF1,O43516,MM1S_B4_SAN24h,4.1651375851017963e-5,0.1586102522504501,0.019917601796652414,0.5119589794123377,1.3310713295595575,0.5383916152040549
WIPF1,O43516,MM1S_B5_SAN24h,1.9865412877146816e-4,0.038767574401076636,0.1381816093105289,3.1523536086729953,7.710666007408559,2.029180328341329
WIPI1,Q5MNZ9,MM1S_B1_SAN24h,2.5327514417263066e-5,0.190457239962698,0.011785717848384546,0.38310655430867263,0.3731388171408109,0.11719722681951203
WIPI1,Q5MNZ9,MM1S_B4_SAN24h,1.8553197867479647e-5,0.1379345830421869,0.008872100852100157,0.22804711851644385,0.592912700924479,0.23982127752038387
WIPI1,Q5MNZ9,MM1S_B5_SAN24h,9.398057416617863e-6,0.499766209052152,0.0065371845340046406,0.14913357399117083,0.36478115157301033,0.09599776935098008
WIPI2,Q9Y4P8,MM1S_B1_SAN24h,1.3182405635889383e-5,0.16892665228123208,0.0061342029394582595,0.19939840591789695,0.1942104213232016,0.06099853929144819
WIPI2,Q9Y4P8,MM1S_B2_SAN24h,2.228784995243775e-5,0.04799848810706244,0.009880475993779166,0.34594832954006993,0.32553197027324055,0.09156439755087893
WIPI2,Q9Y4P8,MM1S_B4_SAN24h,2.1175673442367277e-5,0.1347001201530164,0.010126163248715618,0.2602813458719957,0.6767203058086243,0.273719770229177
WIPI2,Q9Y4P8,MM1S_B5_SAN24h,1.371386681746822e-5,0.11393689038821686,0.009539213699847306,0.2176192250232046,0.5322972512754933,0.14008220691709186
WIZ,O95785,MM1S_B1_SAN24h,7.214392359354693e-5,0.06639703985490432,0.03357091872266076,1.0912563122812196,1.0628638037708449,0.3338293540277109
WIZ,O95785,MM1S_B2_SAN24h,7.046185433907284e-5,0.036742771960442566,0.031236600289397884,1.093697277077721,1.0291520411817763,0.28947598160626165
WIZ,O95785,MM1S_B4_SAN24h,5.5038247416035275e-5,0.035201518396750654,0.026319176094910017,0.6765040625919323,1.7588814695277222,0.7114322232790161
WIZ,O95785,MM1S_B5_SAN24h,4.946436851468171e-5,0.05586101503731515,0.03440686628139926,0.7849279627475994,1.9199360579253448,0.5052606968933753
WLS,Q5T9L3,MM1S_B1_SAN24h,1.3502800102347291e-5,0.28317298410047964,0.006283292925930949,0.2042447251437817,0.19893064811936442,0.0624810907309053
WLS,Q5T9L3,MM1S_B2_SAN24h,2.869056138319109e-5,0.04651322449653694,0.012718876141018787,0.4453301599419729,0.41904871915624187,0.11786843388009575
WLS,Q5T9L3,MM1S_B4_SAN24h,2.3253621270349174e-5,0.11842174168654349,0.011119833602847526,0.28582249613533556,0.7431261980903232,0.30057961974335784
WLS,Q5T9L3,MM1S_B5_SAN24h,6.212930895492036e-5,0.11581758204219808,0.04321645842366703,0.9859022437621355,2.4115197282086074,0.634628498911281
WNK1,Q9H4A3,MM1S_B1_SAN24h,1.0825693928737796e-5,0.27820648990830826,0.005037548180018397,0.16375054538364875,0.15949005341575845,0.05009339984740595
WNK1,Q9H4A3,MM1S_B2_SAN24h,8.695852587644516e-6,0.11246762499130986,0.003854977618792997,0.13497558907844667,0.12700991940014197,0.035724868261320715
WNK1,Q9H4A3,MM1S_B4_SAN24h,1.8207888770137974e-5,0.1266059773476866,0.00870697475585273,0.22380274268383812,0.5818775062900535,0.23535776295780564
WNK1,Q9H4A3,MM1S_B5_SAN24h,8.828620621287599e-5,0.6786062117380052,0.06141090613047749,1.4009743591655983,3.426787318132286,0.9018117771775419
WNT10A,Q9GZT5,MM1S_B1_SAN24h,1.3736215722108744e-5,0.1172004043356113,0.006391908820510769,0.20777539350449864,0.20236945489783822,0.06356116763390192
WNT10A,Q9GZT5,MM1S_B2_SAN24h,1.3440228438714752e-5,0.04708183158770281,0.005958217357125761,0.20861700823240487,0.1963053436699357,0.05521602229749863
WNT10A,Q9GZT5,MM1S_B5_SAN24h,1.5491306969054862e-5,0.04164364137201648,0.010775581361160512,0.24582462860935536,0.6012877496950291,0.15823811745722893
WNT5B,Q9H1J7,MM1S_B1_SAN24h,1.1015606044186026e-5,0.12123473270452141,0.005125920476319888,0.16662317532167584,0.16228794273689773,0.05097217432575702
WNT5B,Q9H1J7,MM1S_B2_SAN24h,8.632414962167971e-6,0.39047460943251117,0.0038268549449163814,0.13399092072279853,0.12608336186969804,0.03546424967445776
WNT5B,Q9H1J7,MM1S_B4_SAN24h,6.522523706970554e-6,0.22215622638239488,0.003119057348053716,0.08017177132773659,0.20844315764682816,0.084311070212024955
WNT5B,Q9H1J7,MM1S_B5_SAN24h,1.5356103014427836e-5,0.13624421163868877,0.010681534989453822,0.24367913746396025,0.5960398721731421,0.156857057789656
WRAP53,Q9BUR4,MM1S_B1_SAN24h,2.3027784966024596e-5,0.05921005558286647,0.010715578789597042,0.3483206131621686,0.3392579430431094,0.10655575961195207
WRAP53,Q9BUR4,MM1S_B2_SAN24h,3.448993554177457e-5,0.11378045656392231,0.015289809509428333,0.5353470887539136,0.5037532420341387,0.14169380071162144
WRAP53,Q9BUR4,MM1S_B4_SAN24h,1.2082450605900638e-5,0.3024716251210276,0.005777802893158666,0.14851175872610922,0.38612418590587283,0.15617947701420457
WRAP53,Q9BUR4,MM1S_B5_SAN24h,1.4568035562010266e-5,0.09077481696101346,0.010133364007588234,0.23117364717855993,0.5654514069120368,0.14880723279109562
WRAP73,Q9P2S5,MM1S_B1_SAN24h,3.119364758492612e-6,0.029455541755427347,0.0014515420780781417,0.04718382801288514,0.045956190451176666,0.014434140402055144
WRAP73,Q9P2S5,MM1S_B2_SAN24h,4.794410864998975e-6,0.14626689535727494,0.0021254208708792544,0.07441805438454796,0.07002622588150731,0.019696711140905897
WRAP73,Q9P2S5,MM1S_B4_SAN24h,8.881604887676118e-6,0.4295426665893248,0.004247165090072559,0.10916847957441882,0.2838333520781591,0.11480488947553713
WRAP73,Q9P2S5,MM1S_B5_SAN24h,7.3096809073504116e-6,0.1045396641513209,0.005084532989928966,0.1159940602746923,0.28372180556161325,0.07466575598190135
WRN,Q14191,MM1S_B1_SAN24h,1.4682680328482392e-5,0.14847557778286213,0.006832329645880002,0.2220917132249912,0.21631328996470106,0.06794071413508596
WRN,Q14191,MM1S_B2_SAN24h,1.585710799785697e-5,0.08721021064707855,0.007029649573105318,0.24613141397226135,0.23160581305032263,0.06514520439707958
WRN,Q14191,MM1S_B4_SAN24h,6.328379275987694e-6,0.022492468330787725,0.0030262178826496035,0.07778543995899395,0.20223879871282135,0.08180153165191567
WRN,Q14191,MM1S_B5_SAN24h,4.588443802881985e-6,0.09237546698990846,0.0031916706329449328,0.0728119645418904,0.17809827500986755,0.04686929972252894
WTAP,Q15007,MM1S_B1_SAN24h,2.9676622013918794e-5,0.0906365480637457,0.01380949934474463,0.4488915973343237,0.4372122527531159,0.13732171835352192
WTAP,Q15007,MM1S_B2_SAN24h,4.0472648576424204e-5,0.20498526928977662,0.017942019239961807,0.6282097733498436,0.5911355766202471,0.16627237226098562
WTAP,Q15007,MM1S_B5_SAN24h,1.1990525697058886e-5,0.0437926261283078,0.00834047672477481,0.19027229479077748,0.46540658115206346,0.12247889848256523
WWP2,O00308,MM1S_B1_SAN24h,3.0217661605923332e-5,0.15302907921922645,0.014061262698665549,0.45707541712897953,0.445183144411135,0.139825254181707
WWP2,O00308,MM1S_B2_SAN24h,3.029106668640515e-5,0.04405340845363092,0.013428399682323545,0.47017293918036984,0.44242538608014387,0.12444373406286431
WWP2,O00308,MM1S_B4_SAN24h,2.538326518151232e-5,0.10501923388922975,0.012138224917048884,0.31199907016186046,0.8111841648297596,0.32810770019001095
WWP2,O00308,MM1S_B5_SAN24h,2.7668698905909953e-5,0.09633296474635711,0.019246040170377936,0.439062220265613,1.0739474555218202,0.2826257872307336
XAB2,Q9HCS7,MM1S_B1_SAN24h,1.2636846488797355e-5,0.1439497685236847,0.005880336489268838,0.19114622287416538,0.18617294510376187,0.058474090265308296
XAB2,Q9HCS7,MM1S_B2_SAN24h,1.552048417511704e-5,0.16220347394730636,0.006880420122682162,0.2409063945375117,0.22668915143911803,0.0637622644725812
XAB2,Q9HCS7,MM1S_B4_SAN24h,2.769509597186533e-6,0.11335489632748444,0.0013243737620115238,0.03404149989954387,0.08850643577635711,0.03579907541795997
XAB2,Q9HCS7,MM1S_B5_SAN24h,3.2056242525819135e-6,0.3504385996194638,0.002229796686361398,0.05086861895682706,0.12442478849932614,0.03274429639907564
XBP1,P17861,MM1S_B1_SAN24h,3.249876591088737e-5,0.12660118197032727,0.015122734869922798,0.4915796324221235,0.47878962265082137,0.15038053782397467
XBP1,P17861,MM1S_B2_SAN24h,2.767989567271588e-5,0.15747582518005956,0.012270835692460675,0.42964277354048264,0.4042871337758353,0.1137163511488105
XBP1,P17861,MM1S_B4_SAN24h,2.013156280511007e-5,0.0740569966813202,0.009626871701206515,0.2474476325714853,0.643353203144061,0.26022344745570236
XBP1,P17861,MM1S_B5_SAN24h,2.132265152962308e-5,0.07348572726156212,0.01483179997995645,0.3383596299335416,0.8276286294881002,0.21780320046488066
XPA,P23025,MM1S_B1_SAN24h,4.1396084619810306e-5,0.1346466221873848,0.019262947216975933,0.6261613784634271,0.6098697959389456,0.19155082645302401
XPA,P23025,MM1S_B2_SAN24h,4.472385716068794e-5,0.11071385842854971,0.01982663190789533,0.6941963315594024,0.653227896401255,0.1837374643946779
XPA,P23025,MM1S_B4_SAN24h,3.994188356391487e-5,0.10031138515943204,0.0191001261202004,0.49094671009981816,1.2764403329844345,0.5162944744775544
XPA,P23025,MM1S_B5_SAN24h,3.2225002330233124e-5,0.1219236035814492,0.0224153543123676,0.5113641635008204,1.250798216946386,0.3291667845700183
XPC,Q01831,MM1S_B1_SAN24h,1.866189277406609e-4,0.05861885331913303,0.08683986874054925,2.822816846440063,2.7493722757798165,0.8635360123743165
XPC,Q01831,MM1S_B2_SAN24h,1.914196289864426e-4,0.0331216596669167,0.08485865855049858,2.9711838975206653,2.795837602366567,0.7864025935637334
XPC,Q01831,MM1S_B4_SAN24h,1.7519371598751353e-4,0.0494103905520111,0.08377727268353442,2.1533981580161967,5.598742603463838,2.2645789195895816
XPC,Q01831,MM1S_B5_SAN24h,1.3141095710247468e-4,0.057707637691266696,0.09140800468510005,2.0853017624300985,5.100654117774404,1.342315564896261
XPNPEP1,Q9NQW7,MM1S_B1_SAN24h,1.4538104759765076e-5,0.07647179607913783,0.0067650539222302054,0.2199048484953533,0.21418332348595848,0.06727172406206187
XPNPEP1,Q9NQW7,MM1S_B2_SAN24h,1.4906609827448709e-5,0.240584861881602,0.0066082821296376435,0.2313779382002448,0.21772302297346874,0.06124030587468416
XPNPEP1,Q9NQW7,MM1S_B4_SAN24h,2.6316023252078265e-5,0.06542013803985082,0.012584267897444028,0.3234640904664392,0.8409927245658548,0.34016466383036914
XPNPEP1,Q9NQW7,MM1S_B5_SAN24h,1.249059007830332e-5,0.05455805260633214,0.00868831596369001,0.19820759302260124,0.4848163434853347,0.12758687590845966
XPNPEP3,Q9NQH7,MM1S_B1_SAN24h,3.5187706613610344e-5,0.13849712939830022,0.016373986607903426,0.5322528224710608,0.5184045701204378,0.16282299025927752
XPNPEP3,Q9NQH7,MM1S_B2_SAN24h,4.481858369284904e-5,0.0828357901219038,0.01986862533610797,0.6956666611620419,0.6546114535733178,0.18412662610690786
XPNPEP3,Q9NQH7,MM1S_B4_SAN24h,5.93178245996973e-5,0.02534264753041788,0.02836566105394496,0.7291065978623341,1.8956457990467563,0.7667506473460546
XPNPEP3,Q9NQH7,MM1S_B5_SAN24h,3.8873143217866405e-5,0.1261379023484928,0.027039727399690194,0.6168605407858178,1.5088426596758309,0.3970751476765628
XPO1,O14980,MM1S_B1_SAN24h,7.044667715425328e-5,0.031101732297918346,0.03278113464345178,1.065583590337085,1.0378590394532368,0.32597573789161943
XPO1,O14980,MM1S_B2_SAN24h,7.204373062250786e-5,0.06784002171566174,0.03193786535879498,1.1182508997448344,1.0522566162921623,0.2959747488360235
XPO1,O14980,MM1S_B4_SAN24h,1.3019490394362937e-4,0.024068892012923716,0.062258933821972264,1.6002940787858462,4.160695783831837,1.682917867497869
XPO1,O14980,MM1S_B5_SAN24h,1.0973569495550613e-4,0.04152187397704112,0.07633093266943962,1.7413467121601178,4.25933907402534,1.12091057405981
XPO4,Q9C0E2,MM1S_B1_SAN24h,5.138066922488358e-6,NA,0.0023909099818058286,0.07771892188284428,0.075696816602772235,0.02377521870516702
XPO4,Q9C0E2,MM1S_B2_SAN24h,5.251813637289363e-6,0.07321257676857988,0.0023281931042147944,0.08151778474609185,0.0767069611695626,0.02157584301644557
XPO4,Q9C0E2,MM1S_B4_SAN24h,2.711496242061017e-5,0.1263043952257638,0.012966318955624815,0.3332842722245921,0.866524774817899,0.35049186528787313
XPO4,Q9C0E2,MM1S_B5_SAN24h,5.74868537157683e-6,0.12388308170854564,0.003998721803452761,0.09122331958709659,0.22313250248575092,0.05872074918335489
XPO5,Q9HAV4,MM1S_B1_SAN24h,1.0864627583667895e-5,0.1718944259046996,0.005055665278453439,0.16433945980064132,0.1600636453485572,0.050273556348852666
XPO5,Q9HAV4,MM1S_B2_SAN24h,1.2862360630265908e-5,0.08839341847365012,0.005702041502517044,0.19964743945594274,0.1878651196625385,0.052841988110370684
XPO5,Q9HAV4,MM1S_B4_SAN24h,2.237386139251268e-5,0.07131477305761172,0.010699134248615015,0.2750089045076274,0.7150113248992529,0.289207718288906
XPO5,Q9HAV4,MM1S_B5_SAN24h,3.128993120600496e-5,0.15706265939716776,0.021764929206356858,0.4965259376302794,1.2145038737244043,0.31961537004559826
XPO6,Q96QU8,MM1S_B1_SAN24h,6.849977056091164e-6,0.08774582318274167,0.0031875175558471673,0.10361344835574805,0.10091761449790759,0.03169668770197155
XPO6,Q96QU8,MM1S_B2_SAN24h,6.975390900428055e-6,0.10923092770391421,0.003092275947925917,0.10827086663997182,0.1018811930306457,0.028656755444897448
XPO6,Q96QU8,MM1S_B4_SAN24h,1.6698255720228228e-5,0.06591625576822387,0.007985071353316428,0.2052470484305824,0.5336334992234465,0.21584403119025186
XPO6,Q96QU8,MM1S_B5_SAN24h,9.314570784461207e-6,0.17117405553844797,0.006479112158370333,0.1478087619282021,0.36154065745076686,0.09514498349296932
XPO7,Q9UIA9,MM1S_B1_SAN24h,4.494271943815883e-5,0.09503299925231234,0.020913311978068394,0.6798081367778774,0.662120762976081,0.20796206043375223
XPO7,Q9UIA9,MM1S_B2_SAN24h,3.894509770252903e-5,0.05715631869184209,0.017264837287866566,0.6044993807260944,0.568824467799393,0.15999678821878277
XPO7,Q9UIA9,MM1S_B4_SAN24h,4.49530857745765e-5,0.040339732665159785,0.021496472654141445,0.5525420335910703,1.4365855251407735,0.5810699878234432
XPO7,Q9UIA9,MM1S_B5_SAN24h,2.8900670608759097e-5,0.06967029322565046,0.02010298602686485,0.4586118287599183,1.1217658542130255,0.2952099341596431
XPOT,O43592,MM1S_B1_SAN24h,4.260071634310474e-6,0.048722075357954836,0.001982350161517162,0.0644382760203425,0.06276170903996295,0.01971249816971206
XPOT,O43592,MM1S_B2_SAN24h,7.867859629309646e-6,0.09825692536384872,0.003487918231489868,0.1221236189952777,0.11491641645237834,0.03232325363415431
