REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MOLP.2.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
4_MACS_peak_29219_lociStitched	chr9	130677371	130680934	4	3016	8878.6397	585	1	ST6GALNAC4	AK1,ST6GALNAC6,PIP5KL1,DPM2,FAM102A	ST6GALNAC4	585	1
1_MACS_peak_9279_lociStitched	chr15	70271063	70274075	1	3013	8880.2796	586	1			MIR629	586	1
3_MACS_peak_9020_lociStitched	chr15	52756255	52759353	3	3010	9187.119	587	1	MYO5A		MYO5A	587	1
3_MACS_peak_6799_lociStitched	chr12	89745101	89748351	3	3010	8549.125	588	1	DUSP6		DUSP6	588	1
3_MACS_peak_5078_lociStitched	chr11	67395876	67399110	3	3007	9164.1858	589	1	NUDT8,TBX10	GSTP1,NDUFV1,DOC2GP,ACY3,ALDH3B2	NUDT8	589	1
2_MACS_peak_6716_lociStitched	chr12	69200735	69204086	2	3003	14019.5787	590	1	MDM2		MDM2	590	1
1_MACS_peak_11229_lociStitched	chr17	16118085	16121085	1	3001	13241.1	591	1	PIGL,NCOR1	NCOR1	NCOR1	591	1
1_MACS_peak_4950_lociStitched	chr11	65793143	65796141	1	2999	8816.5184	592	1	CATSPER1	BANF1,CST6,SF3B2,PACS1,EIF1AD,GAL3ST3	CATSPER1	592	1
3_MACS_peak_6878_lociStitched	chr12	96792499	96795733	3	2998	10190.0106	593	1	CDK17		CDK17	593	1
5_MACS_peak_21099_lociStitched	chr3	176914068	176917635	5	2998	8942.1123	594	1	TBL1XR1		TBL1XR1	594	1
5_MACS_peak_10982_lociStitched	chr17	2302355	2305929	5	2997	8541.1452	595	1	MNT	LOC284009	MNT	595	1
4_MACS_peak_14180_lociStitched	chr19	18390219	18393860	4	2997	12345.5387	596	1	MIR3188,JUND	PDE4C,LOC729966,KIAA1683,LSM4	JUND	596	1
5_MACS_peak_22878_lociStitched	chr5	59060494	59064756	5	2997	8015.5434	597	1	PDE4D		PDE4D	597	1
3_MACS_peak_10927_lociStitched	chr17	1388181	1391424	3	2993	7972.9155	598	1	MYO1C	LOC100306951,CRK,INPP5K	MYO1C	598	1
4_MACS_peak_28123_lociStitched	chr8	128746956	128750229	4	2992	8555.622	599	1	MYC		MYC	599	1
4_MACS_peak_3761_lociStitched	chr10	104153422	104156913	4	2991	11027.0217	600	1	NFKB2	FBXL15,MIR146B,PSD,CUEDC2	NFKB2	600	1
3_MACS_peak_15759_lociStitched	chr2	48540102	48543438	3	2990	9413.1912	601	1	FOXN2		FOXN2	601	1
4_MACS_peak_26549_lociStitched	chr7	101927842	101931652	4	2988	8240.649	602	1	SH2B2	MIR4285	SH2B2	602	1
1_MACS_peak_22462_lociStitched	chr4	186315499	186318485	1	2987	14183.2014	603	1	ANKRD37	C4orf47,LRP2BP,UFSP2	ANKRD37	603	1
2_MACS_peak_14756_lociStitched	chr19	46009378	46012509	2	2986	6737.2858	604	1	VASP	FOSB,PPM1N,RTN2	VASP	604	1
4_MACS_peak_22605_lociStitched	chr5	14211778	14215006	4	2984	9196.572	605	1	TRIO		TRIO	605	1
6_MACS_peak_9005_lociStitched	chr15	52310950	52314494	6	2984	8436.492	606	1	MAPK6	LEO1	MAPK6	606	1
3_MACS_peak_12221_lociStitched	chr17	57922303	57925495	3	2980	9988.0872	607	1		MIR21,RPS6KB1,TUBD1	MIR21	607	1
1_MACS_peak_19345_lociStitched	chr22	39841796	39844774	1	2979	12600.5136	608	1		TAB1,MGAT3	MGAT3	608	1
3_MACS_peak_8704_lociStitched	chr15	31546545	31549746	3	2977	9583.4739	609	1			KLF13	609	1
2_MACS_peak_7864_lociStitched	chr13	114563772	114566876	2	2976	6735.3696	610	1	GAS6	FLJ44054,GAS6	GAS6	610	1
3_MACS_peak_18555_lociStitched	chr21	34702251	34705729	3	2974	10757.1062	611	1	IFNAR1		IFNAR1	611	1
2_MACS_peak_16478_lociStitched	chr2	112250410	112253565	2	2970	9464.6845	612	1	LOC541471		LOC541471	612	1
2_MACS_peak_15184_lociStitched	chr19	58896449	58899516	2	2969	17499.9953	613	1	RPS5	A1BG-AS1,LOC646862,ZNF584,A1BG,ZNF497,ZNF837	RPS5	613	1
2_MACS_peak_13533_lociStitched	chr19	2620239	2623314	2	2969	9447.3225	614	1	GNG7		GNG7	614	1
3_MACS_peak_9380_lociStitched	chr15	75360562	75363721	3	2968	7666.5771	615	1		PPCDC	PPCDC	615	1
3_MACS_peak_21921_lociStitched	chr4	103747321	103750601	3	2968	13722.536	616	1	UBE2D3	CISD2	UBE2D3	616	1
3_MACS_peak_2064_lociStitched	chr1	161144861	161147880	3	2967	11278.3802	617	1	B4GALT3	UFC1,USP21,PPOX,NDUFS2,FCER1G,TOMM40L,DEDD,ADAMTS4,APOA2	B4GALT3	617	1
1_MACS_peak_16238_lociStitched	chr2	87754360	87757325	1	2966	10353.4835	618	1	NCRNA00152		NCRNA00152	618	1
3_MACS_peak_5992_lociStitched	chr12	9881267	9884569	3	2964	7710.5002	619	1	CLECL1	CD69	CLECL1	619	1
4_MACS_peak_15445_lociStitched	chr2	27374942	27378328	4	2964	6020.6466	620	1	TCF23	ABHD1,CGREF1,PREB,C2orf53	TCF23	620	1
3_MACS_peak_4440_lociStitched	chr11	23621096	23624615	3	2963	6364.8153	621	1			LOC100500938	621	1
5_MACS_peak_17612_lociStitched	chr20	3776080	3779943	5	2962	7172.0458	622	1	CDC25B	C20orf29,MAVS,C20orf27,SPEF1,CENPB	CDC25B	622	1
3_MACS_peak_11379_lociStitched	chr17	20769512	20772786	3	2961	7134.046	623	1	CCDC144NL		CCDC144NL	623	1
4_MACS_peak_7568_lociStitched	chr13	41237681	41241624	4	2961	7946.3279	624	1	FOXO1		FOXO1	624	1
2_MACS_peak_10134_lociStitched	chr16	21529453	21532415	2	2960	14209.3064	625	1	SLC7A5P2	LOC100271836	SLC7A5P2	625	1
3_MACS_peak_20942_lociStitched	chr3	152878029	152881326	3	2960	8769.6903	626	1	RAP2B		RAP2B	626	1
4_MACS_peak_15728_lociStitched	chr2	47167140	47170850	4	2960	8886.934	627	1	TTC7A,MCFD2	MCFD2	MCFD2	627	1
5_MACS_peak_10859_lociStitched	chr16	89043016	89046086	5	2958	6432.264	628	1	CBFA2T3	CBFA2T3	CBFA2T3	628	1
3_MACS_peak_29902_lociStitched	chrX	123093053	123096835	3	2957	8725.8304	629	1	STAG2		STAG2	629	1
4_MACS_peak_22417_lociStitched	chr4	185434709	185437967	4	2954	8888.1498	630	1		IRF2	IRF2	630	1
2_MACS_peak_13481_lociStitched	chr19	1940088	1943326	2	2953	8870.501	631	1	CSNK1G2	SCAMP4,ADAT3,C19orf34	CSNK1G2	631	1
3_MACS_peak_16596_lociStitched	chr2	128585829	128589245	3	2944	10227.1624	632	1		WDR33,POLR2D	WDR33	632	1
3_MACS_peak_19769_lociStitched	chr3	13372166	13375258	3	2941	8570.7148	633	1	NUP210		NUP210	633	1
4_MACS_peak_14943_lociStitched	chr19	49998774	50002130	4	2940	8121.52	634	1	RPS11,SNORD35B	ALDH16A1,FLT3LG,RPL13AP5,SNORD32A,SNORD33,SNORD34,SNORD35A,FCGRT,RCN3,PIH1D1,MIR150	SNORD35B	634	1
1_MACS_peak_24599_lociStitched	chr6	36560672	36563608	1	2937	12296.8488	635	1	SRSF3	STK38,MIR3925	SRSF3	635	1
2_MACS_peak_1093_lociStitched	chr1	59248115	59251388	2	2936	7727.2257	636	1	LOC100131060,JUN		JUN	636	1
2_MACS_peak_14820_lociStitched	chr19	47614140	47617125	2	2934	16330.935	637	1	ZC3H4	SAE1	ZC3H4	637	1
3_MACS_peak_26659_lociStitched	chr7	106064406	106067545	3	2933	10833.3168	638	1			NAMPT	638	1
2_MACS_peak_5102_lociStitched	chr11	68038125	68041204	2	2932	13160.2618	639	1	C11orf24	LRP5	C11orf24	639	1
4_MACS_peak_24472_lociStitched	chr6	33358520	33362040	4	2932	8084.032	640	1	KIFC1	PHF1,SYNGAP1,LYPLA2P1,CUTA	KIFC1	640	1
6_MACS_peak_6970_lociStitched	chr12	106640687	106644323	6	2931	7793.0388	641	1	CKAP4		CKAP4	641	1
5_MACS_peak_6221_lociStitched	chr12	27974256	27978244	5	2931	8924.3464	642	1		KLHDC5	KLHDC5	642	1
6_MACS_peak_21957_lociStitched	chr4	105401280	105404611	6	2930	5605.4068	643	1	CXXC4		CXXC4	643	1
3_MACS_peak_1847_lociStitched	chr1	154945309	154948838	3	2930	11255.7455	644	1	CKS1B,MIR4258,SHC1	FLAD1,LENEP,ZBTB7B,PMVK,PBXIP1,PYGO2,SHC1	CKS1B	644	1
1_MACS_peak_4801_lociStitched	chr11	63973050	63975978	1	2929	9825.1968	645	1	FERMT3	STIP1,NUDT22,DNAJC4,VEGFB,FKBP2,PLCB3,MACROD1,TRPT1,PPP1R14B	FERMT3	645	1
2_MACS_peak_2507_lociStitched	chr1	203267850	203270822	2	2929	8817.0324	646	1	LOC730227	BTG2,FMOD	LOC730227	646	1
2_MACS_peak_20109_lociStitched	chr3	49057357	49060416	2	2926	9682.0409	647	1	NDUFAF3,DALRD3,MIR425,MIR191	P4HTM,WDR6,DALRD3,IMPDH2	NDUFAF3	647	1
2_MACS_peak_2509_lociStitched	chr1	203273540	203276652	2	2921	10675.4048	648	1	BTG2,LOC730227	FMOD	BTG2	648	1
1_MACS_peak_19205_lociStitched	chr22	37624832	37627750	1	2919	11363.2756	649	1	RAC2	C1QTNF6,SSTR3	RAC2	649	1
5_MACS_peak_8121_lociStitched	chr14	50436931	50440212	5	2916	6364.1557	650	1		C14orf182	C14orf182	650	1
4_MACS_peak_11283_lociStitched	chr17	17798837	17802122	4	2915	9915.1155	651	1	TOM1L2		SREBF1	651	1
4_MACS_peak_21366_lociStitched	chr3	196358622	196361787	4	2913	7528.902	652	1		LRRC33	LRRC33	652	1
3_MACS_peak_3582_lociStitched	chr10	89621369	89624656	3	2911	8848.9327	653	1	PTEN,KILLIN	CFLP1,ATAD1	PTEN	653	1
5_MACS_peak_9810_lociStitched	chr16	2202770	2206406	5	2910	6546.618	654	1	RAB26,TRAF7,SNORD60	MLST8,PKD1,MIR3180-5,CASKIN1	SNORD60	654	1
5_MACS_peak_1573_lociStitched	chr1	145469804	145473758	5	2910	7794.9156	655	1	ANKRD34A,POLR3GL	TXNIP,LIX1L,RBM8A,PEX11B,GNRHR2	ANKRD34A	655	1
3_MACS_peak_5724_lociStitched	chr11	130049282	130052484	3	2907	7306.3236	656	1	ST14		ST14	656	1
1_MACS_peak_24486_lociStitched	chr6	33537508	33540413	1	2906	11663.2845	657	1	BAK1	GGNBP1,ITPR3,C6orf227	BAK1	657	1
3_MACS_peak_23561_lociStitched	chr5	156911871	156915078	3	2905	8274.3807	658	1	ADAM19	NIPAL4	NIPAL4	658	1
3_MACS_peak_18693_lociStitched	chr21	44526835	44529985	3	2901	7576.065	659	1	U2AF1	CBS	U2AF1	659	1
3_MACS_peak_2329_lociStitched	chr1	183439485	183442428	3	2898	12465.3708	660	1	SMG7		SMG7	660	1
3_MACS_peak_21907_lociStitched	chr4	102266803	102270072	3	2894	9722.006	661	1	FLJ20021,PPP3CA		PPP3CA	661	1
4_MACS_peak_18208_lociStitched	chr20	49131033	49134366	4	2893	6631.0035	662	1	PTPN1		PTPN1	662	1
3_MACS_peak_27863_lociStitched	chr8	101962855	101966011	3	2890	10851.2748	663	1	YWHAZ	YWHAZ	YWHAZ	663	1
1_MACS_peak_7880_lociStitched	chr13	115045344	115048230	1	2887	12431.7336	664	1	UPF3A	CDC16,ZNF828	UPF3A	664	1
3_MACS_peak_14592_lociStitched	chr19	41831874	41834946	3	2887	8117.4528	665	1		CCDC97,TMEM91,TGFB1,B9D2	CCDC97	665	1
1_MACS_peak_24719_lociStitched	chr6	41167008	41169893	1	2886	13112.0365	666	1	TREML2	TREML4,TREML2P1,TREML1,TREM2,TREML3	TREML2	666	1
2_MACS_peak_6338_lociStitched	chr12	46660990	46663884	2	2886	10872.4686	667	1	SLC38A1		SLC38A1	667	1
3_MACS_peak_26956_lociStitched	chr7	139929300	139932263	3	2886	10644.2812	668	1			LOC100134229	668	1
3_MACS_peak_15579_lociStitched	chr2	37569842	37573359	3	2884	10521.8089	669	1	QPCT	PRKD3	QPCT	669	1
5_MACS_peak_16884_lociStitched	chr2	173419459	173422980	5	2883	7201.5013	670	1	PDK1		PDK1	670	1
2_MACS_peak_13250_lociStitched	chr18	60808280	60811177	2	2878	8513.1242	671	1	BCL2		BCL2	671	1
3_MACS_peak_4748_lociStitched	chr11	62493637	62496682	3	2878	8082.039	672	1	TTC9C,HNRNPUL2	GNG3,POLR2G,TAF6L,UBXN1,LRRN4CL,BSCL2,ZBTB3	HNRNPUL2	672	1
3_MACS_peak_3148_lociStitched	chr10	31607057	31610124	3	2876	8536.3811	673	1	ZEB1,LOC220930		ZEB1	673	1
4_MACS_peak_29648_lociStitched	chrX	48794623	48798213	4	2874	6520.517	674	1	OTUD5	PQBP1,TIMM17B,SLC35A2,PIM2,KCND1	OTUD5	674	1
1_MACS_peak_24312_lociStitched	chr6	30523141	30526012	1	2872	19137.7989	675	1	PRR3,GNL1	ABCF1,MIR877	PRR3	675	1
2_MACS_peak_27298_lociStitched	chr8	22830943	22833986	2	2871	8734.6272	676	1		RHOBTB2,PEBP4	RHOBTB2	676	1
3_MACS_peak_24581_lociStitched	chr6	36097600	36100564	3	2870	16982.5344	677	1	MAPK13		MAPK13	677	1
5_MACS_peak_25249_lociStitched	chr6	108878499	108881988	5	2870	8458.7316	678	1	FOXO3	FOXO3	FOXO3	678	1
2_MACS_peak_22106_lociStitched	chr4	128980932	128983809	2	2867	9355.7163	679	1	LARP1B		LARP1B	679	1
3_MACS_peak_28537_lociStitched	chr9	33288714	33291583	3	2866	14814.0815	680	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	680	1
2_MACS_peak_16543_lociStitched	chr2	120068543	120071450	2	2865	6778.2519	681	1	C2orf76		C2orf76	681	1
3_MACS_peak_15804_lociStitched	chr2	55379299	55382370	3	2864	7938.8421	682	1			RPS27A	682	1
2_MACS_peak_4767_lociStitched	chr11	62622192	62625172	2	2862	9005.858	683	1	SLC3A2,SNHG1,SNORD27,SNORD26,SNORD25	SLC3A2,NXF1,STX5,WDR74,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28	SLC3A2	683	1
2_MACS_peak_26459_lociStitched	chr7	98976780	98979680	2	2861	8874.87	684	1	ARPC1B	BUD31,PDAP1	ARPC1B	684	1
4_MACS_peak_27900_lociStitched	chr8	103668510	103671551	4	2861	6787.8161	685	1		KLF10	KLF10	685	1
4_MACS_peak_14680_lociStitched	chr19	44257223	44260237	4	2860	9219.826	686	1	C19orf61	IRGC,KCNN4,LYPD5	C19orf61	686	1
3_MACS_peak_9051_lociStitched	chr15	56535207	56538333	3	2858	9320.169	687	1	RFX7		RFX7	687	1
3_MACS_peak_14940_lociStitched	chr19	49990264	49993406	3	2856	10392.7934	688	1	RPL13AP5,RPL13A,SNORD32A	ALDH16A1,FLT3LG,SNORD33,SNORD34,SNORD35A,RPS11,SNORD35B,FCGRT,RCN3,SLC17A7,PIH1D1,MIR150	RPL13AP5	688	1
3_MACS_peak_7663_lociStitched	chr13	50697559	50700679	3	2852	11252.904	689	1	DLEU2	DLEU1,ST13P4	DLEU2	689	1
4_MACS_peak_5383_lociStitched	chr11	102186297	102189581	4	2850	6849.4388	690	1	BIRC3	BIRC2	BIRC3	690	1
3_MACS_peak_3669_lociStitched	chr10	98029754	98033259	3	2849	7715.5565	691	1	BLNK	DNTT	BLNK	691	1
3_MACS_peak_13823_lociStitched	chr19	10886432	10889402	3	2848	8291.052	692	1	DNM2	MIR199A1	MIR199A1	692	1
2_MACS_peak_5693_lociStitched	chr11	128562530	128565421	2	2845	8550.4216	693	1	FLI1		FLI1	693	1
3_MACS_peak_13509_lociStitched	chr19	2269536	2272854	3	2845	10856.8278	694	1	OAZ1	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,JSRP1,C19orf35,LINGO3	OAZ1	694	1
4_MACS_peak_11017_lociStitched	chr17	3865697	3869119	4	2844	6708.1466	695	1	ATP2A3	P2RX1	ATP2A3	695	1
3_MACS_peak_11955_lociStitched	chr17	43388450	43391425	3	2837	9594.375	696	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	696	1
3_MACS_peak_18416_lociStitched	chr20	62367600	62370882	3	2836	7280.4606	697	1	LIME1	TNFRSF6B,ZGPAT,SLC2A4RG,ARFRP1	LIME1	697	1
5_MACS_peak_18800_lociStitched	chr21	47742222	47745430	5	2835	7376.1544	698	1	PCNT,C21orf58	C21orf57,MCM3AP	C21orf58	698	1
2_MACS_peak_20323_lociStitched	chr3	55720477	55723391	2	2834	7896.3572	699	1	ERC2	C3orf51	C3orf51	699	1
3_MACS_peak_18450_lociStitched	chr21	9967605	9970832	3	2832	17642.6544	700	1	LOC100132288		LOC100132288	700	1
4_MACS_peak_16672_lociStitched	chr2	136873859	136876834	4	2831	10557.3825	701	1	CXCR4	CXCR4	CXCR4	701	1
1_MACS_peak_12127_lociStitched	chr17	48980394	48983223	1	2830	9192.2697	702	1		TOB1	TOB1	702	1
3_MACS_peak_30081_lociStitched	chrX	153235992	153239285	3	2830	9648.8193	703	1	TMEM187,HCFC1	MIR3202-1,ARHGAP4,NAA10,RENBP,MIR3202-2,IRAK1,MIR718	TMEM187	703	1
6_MACS_peak_21039_lociStitched	chr3	169657021	169660339	6	2829	6247.794	704	1		SAMD7,SEC62,LOC100128164	LOC100128164	704	1
3_MACS_peak_13019_lociStitched	chr18	33171620	33174946	3	2829	9051.0438	705	1			GALNT1	705	1
3_MACS_peak_19187_lociStitched	chr22	37255359	37258977	3	2828	7615.5282	706	1	NCF4	PVALB	NCF4	706	1
2_MACS_peak_8893_lociStitched	chr15	42565036	42567876	2	2827	8080.368	707	1	GANC,TMEM87A		GANC	707	1
2_MACS_peak_4182_lociStitched	chr11	1873251	1876192	2	2827	9192.9778	708	1	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	708	1
3_MACS_peak_519_lociStitched	chr1	27112596	27115762	3	2827	9300.4416	709	1	PIGV	ZDHHC18	PIGV	709	1
4_MACS_peak_573_lociStitched	chr1	28574001	28577103	4	2826	8104.5954	710	1		ATPIF1,SESN2,DNAJC8	SESN2	710	1
3_MACS_peak_5047_lociStitched	chr11	67168366	67171654	3	2826	7946.1096	711	1	TBC1D10C,PPP1CA	RAD9A,CARNS1,RPS6KB2,POLD4,CLCF1,PTPRCAP,CORO1B,GPR152	PPP1CA	711	1
4_MACS_peak_17864_lociStitched	chr20	30792932	30796229	4	2824	7503.6423	712	1	POFUT1,PLAGL2	TSPY26P	PLAGL2	712	1
2_MACS_peak_24643_lociStitched	chr6	37122556	37125423	2	2822	12875.4103	713	1		PIM1	PIM1	713	1
2_MACS_peak_24819_lociStitched	chr6	43691330	43694157	2	2821	17028.4345	714	1		VEGFA,MRPS18A	MRPS18A	714	1
7_MACS_peak_21792_lociStitched	chr4	78738757	78742847	7	2820	6433.161	715	1	CNOT6L	MRPL1	CNOT6L	715	1
2_MACS_peak_18757_lociStitched	chr21	45573000	45575885	2	2819	12708.1365	716	1		PWP2,C21orf33	C21orf33	716	1
1_MACS_peak_17403_lociStitched	chr2	232535516	232538333	1	2818	11673.3663	717	1		PTMA,MIR1244-1	PTMA	717	1
3_MACS_peak_13391_lociStitched	chr19	1066686	1069865	3	2818	8985.7614	718	1	HMHA1	CNN2,ABCA7,GPX4,C19orf6,POLR2E	HMHA1	718	1
1_MACS_peak_18319_lociStitched	chr20	57224589	57227398	1	2810	6870.2522	719	1	STX16	NPEPL1	STX16	719	1
1_MACS_peak_12699_lociStitched	chr17	79302096	79304903	1	2808	11091.0184	720	1	TMEM105	SLC38A10,C17orf55	TMEM105	720	1
2_MACS_peak_24703_lociStitched	chr6	39960041	39962950	2	2804	12272.1983	721	1			MOCS1	721	1
5_MACS_peak_21521_lociStitched	chr4	12701219	12705298	5	2801	6853.1279	722	1			HSP90AB2P	722	1
2_MACS_peak_10996_lociStitched	chr17	2905463	2908267	2	2800	12048.5076	723	1	RAP1GAP2		OR1D5	723	1
3_MACS_peak_12026_lociStitched	chr17	46124404	46127412	3	2800	11582.304	724	1	NFE2L1	MIR152,COPZ2	NFE2L1	724	1
3_MACS_peak_12860_lociStitched	chr18	9135614	9138826	3	2797	9680.0044	725	1	ANKRD12	NDUFV2	ANKRD12	725	1
2_MACS_peak_2157_lociStitched	chr1	167188929	167191923	2	2793	9734.3922	726	1	POU2F1		POU2F1	726	1
4_MACS_peak_13136_lociStitched	chr18	48678230	48681426	4	2793	9059.7012	727	1		MEX3C	MEX3C	727	1
3_MACS_peak_11244_lociStitched	chr17	16877067	16880335	3	2792	7759.2124	728	1		TNFRSF13B	TNFRSF13B	728	1
4_MACS_peak_4144_lociStitched	chr11	694125	697222	4	2791	9959.6423	729	1	TMEM80,DEAF1	EPS8L2	TMEM80	729	1
2_MACS_peak_21380_lociStitched	chr3	196727706	196730944	2	2789	10451.6164	730	1	MFI2	PIGZ,MFI2	MFI2	730	1
3_MACS_peak_12215_lociStitched	chr17	57862400	57865833	3	2789	7526.5092	731	1	TMEM49		MIR21	731	1
3_MACS_peak_22114_lociStitched	chr4	129731128	129733981	3	2788	8505.0783	732	1	PHF17		PHF17	732	1
2_MACS_peak_24432_lociStitched	chr6	32782118	32784909	2	2785	8645.6807	733	1	HLA-DOB	LOC100507463,PSMB9,TAP2,PSMB8,TAP1	HLA-DOB	733	1
2_MACS_peak_29432_lociStitched	chr9	139008843	139011642	2	2785	9019.7775	734	1	C9orf69	NACC2	C9orf69	734	1
3_MACS_peak_19701_lociStitched	chr3	9437465	9440439	3	2783	9263.7126	735	1	SETD5,LOC440944	THUMPD3	LOC440944	735	1
3_MACS_peak_4769_lociStitched	chr11	62647746	62650732	3	2783	11232.7348	736	1	SLC3A2	STX5,WDR74,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1,CHRM1	SLC3A2	736	1
2_MACS_peak_6038_lociStitched	chr12	12176329	12179154	2	2782	9526.7475	737	1		BCL2L14	BCL2L14	737	1
2_MACS_peak_24535_lociStitched	chr6	34663022	34665933	2	2782	10550.3373	738	1	C6orf106		C6orf106	738	1
3_MACS_peak_18358_lociStitched	chr20	60877017	60879991	3	2782	7550.0938	739	1	ADRM1		ADRM1	739	1
2_MACS_peak_22149_lociStitched	chr4	140476013	140478871	2	2778	11023.5918	740	1	SETD7		SETD7	740	1
2_MACS_peak_16194_lociStitched	chr2	85764716	85767539	2	2775	14241.7527	741	1	MAT2A	VAMP8,VAMP5,GGCX	MAT2A	741	1
2_MACS_peak_22429_lociStitched	chr4	185568564	185571491	2	2775	12128.0245	742	1	CCDC111,CASP3		CASP3	742	1
5_MACS_peak_512_lociStitched	chr1	27021489	27024605	5	2773	7781.2752	743	1	ARID1A		ARID1A	743	1
3_MACS_peak_17405_lociStitched	chr2	232543830	232546696	3	2771	9503.3694	744	1		PTMA,MIR1244-1	PTMA	744	1
2_MACS_peak_24717_lociStitched	chr6	41155462	41158621	2	2769	6870.825	745	1	TREML2	TREML4,TREML1,TREM2,TREML3	TREML2	745	1
1_MACS_peak_24445_lociStitched	chr6	33167452	33170219	1	2768	13693.883	746	1	SLC39A7,RXRB	HSD17B8,MIR219-1,RING1,COL11A2	SLC39A7	746	1
