GENE_ID	locusLine	bin_1_44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_32617_lociStitched	chr7(.):100538195-100538464	0.0752
1_MACS_peak_32618_lociStitched	chr7(.):100542056-100542585	0.0512
2_MACS_peak_32619_lociStitched	chr7(.):100543248-100543903	0.0415
1_MACS_peak_32621_lociStitched	chr7(.):100545775-100546470	0.0658
2_MACS_peak_32624_lociStitched	chr7(.):100606588-100608087	0.1188
2_MACS_peak_32626_lociStitched	chr7(.):100609345-100612528	0.1097
1_MACS_peak_32628_lociStitched	chr7(.):100613148-100613574	0.0726
1_MACS_peak_32629_lociStitched	chr7(.):100618981-100619314	0.0988
1_MACS_peak_32630_lociStitched	chr7(.):100627429-100627800	0.0347
3_MACS_peak_32631_lociStitched	chr7(.):100632625-100649637	0.172
1_MACS_peak_32634_lociStitched	chr7(.):100650190-100650800	0.056
5_MACS_peak_32635_lociStitched	chr7(.):100651495-100657431	0.1251
3_MACS_peak_32640_lociStitched	chr7(.):100658482-100661053	0.1174
3_MACS_peak_32643_lociStitched	chr7(.):100661957-100665314	0.0598
1_MACS_peak_32646_lociStitched	chr7(.):100687620-100687970	0.0928
1_MACS_peak_32647_lociStitched	chr7(.):100690444-100691322	0.1011
2_MACS_peak_32648_lociStitched	chr7(.):100692004-100696392	0.1083
1_MACS_peak_32650_lociStitched	chr7(.):100697701-100698617	0.1075
3_MACS_peak_32651_lociStitched	chr7(.):100699212-100701957	0.1178
8_MACS_peak_32654_lociStitched	chr7(.):100703311-100717741	0.0859
1_MACS_peak_32662_lociStitched	chr7(.):100718537-100719186	0.0827
1_MACS_peak_32663_lociStitched	chr7(.):100720509-100720971	0.0807
1_MACS_peak_32664_lociStitched	chr7(.):100722996-100723540	0.0797
6_MACS_peak_32665_lociStitched	chr7(.):100744100-100753762	0.0983
2_MACS_peak_32671_lociStitched	chr7(.):100754901-100756160	0.0591
7_MACS_peak_32673_lociStitched	chr7(.):100756980-100772503	0.1037
1_MACS_peak_32680_lociStitched	chr7(.):100773399-100781583	0.09
7_MACS_peak_32681_lociStitched	chr7(.):100785417-100796662	0.1052
4_MACS_peak_32688_lociStitched	chr7(.):100805827-100818181	0.1092
2_MACS_peak_32692_lociStitched	chr7(.):100818923-100825161	0.0705
2_MACS_peak_32694_lociStitched	chr7(.):100827711-100829694	0.0903
10_MACS_peak_32696_lociStitched	chr7(.):100831782-100847639	0.0905
1_MACS_peak_32706_lociStitched	chr7(.):100896771-100897190	0.1017
2_MACS_peak_32707_lociStitched	chr7(.):100898294-100899204	0.082
2_MACS_peak_32709_lociStitched	chr7(.):100900213-100902548	0.0587
1_MACS_peak_32711_lociStitched	chr7(.):100904109-100904674	0.1176
5_MACS_peak_32712_lociStitched	chr7(.):100905335-100910621	0.0988
1_MACS_peak_32717_lociStitched	chr7(.):100911446-100911917	0.0786
1_MACS_peak_32718_lociStitched	chr7(.):100913356-100913654	0.0146
1_MACS_peak_32719_lociStitched	chr7(.):100914513-100915077	0.0974
6_MACS_peak_32720_lociStitched	chr7(.):100915721-100925475	0.088
7_MACS_peak_32726_lociStitched	chr7(.):100927863-100944452	0.0987
1_MACS_peak_32733_lociStitched	chr7(.):100944980-100945405	0.0746
6_MACS_peak_32734_lociStitched	chr7(.):100946090-100950928	0.0805
3_MACS_peak_32740_lociStitched	chr7(.):100969113-100971307	0.0742
2_MACS_peak_32743_lociStitched	chr7(.):100973971-100975592	0.0984
2_MACS_peak_32745_lociStitched	chr7(.):100977072-100979014	0.067
1_MACS_peak_32747_lociStitched	chr7(.):100982302-100985190	0.0712
1_MACS_peak_32748_lociStitched	chr7(.):100986205-100986718	0.0572
1_MACS_peak_32749_lociStitched	chr7(.):100987981-100988299	0.071
2_MACS_peak_32750_lociStitched	chr7(.):100988847-100991087	0.0887
2_MACS_peak_32752_lociStitched	chr7(.):100992096-100992891	0.0687
2_MACS_peak_32754_lociStitched	chr7(.):100993648-100995079	0.0797
8_MACS_peak_32756_lociStitched	chr7(.):100996245-101001271	0.0721
2_MACS_peak_32764_lociStitched	chr7(.):101003822-101006306	0.0881
1_MACS_peak_32766_lociStitched	chr7(.):101007280-101007740	0.0799
1_MACS_peak_32767_lociStitched	chr7(.):101009192-101009743	0.0897
3_MACS_peak_32768_lociStitched	chr7(.):101010405-101012080	0.0961
1_MACS_peak_32771_lociStitched	chr7(.):101013751-101014447	0.1587
2_MACS_peak_32772_lociStitched	chr7(.):101015192-101016248	0.073
1_MACS_peak_32774_lociStitched	chr7(.):101016797-101018430	0.1043
1_MACS_peak_32775_lociStitched	chr7(.):101022105-101022441	0.0129
1_MACS_peak_32776_lociStitched	chr7(.):101023355-101023661	0.0263
3_MACS_peak_32777_lociStitched	chr7(.):101038065-101040640	0.1096
1_MACS_peak_32780_lociStitched	chr7(.):101041224-101042001	0.0562
5_MACS_peak_32781_lociStitched	chr7(.):101042747-101046457	0.067
2_MACS_peak_32786_lociStitched	chr7(.):101047553-101049414	0.0815
1_MACS_peak_32788_lociStitched	chr7(.):101053510-101053892	0.1077
3_MACS_peak_32789_lociStitched	chr7(.):101056149-101059033	0.084
1_MACS_peak_32792_lociStitched	chr7(.):101062660-101062986	0.1917
1_MACS_peak_32793_lociStitched	chr7(.):101064508-101064859	0.0271
4_MACS_peak_32794_lociStitched	chr7(.):101065583-101069793	0.1066
3_MACS_peak_32798_lociStitched	chr7(.):101074362-101076888	0.0794
2_MACS_peak_32801_lociStitched	chr7(.):101077955-101080416	0.0732
3_MACS_peak_32803_lociStitched	chr7(.):101089356-101091760	0.0858
1_MACS_peak_32806_lociStitched	chr7(.):101096959-101097316	0.0891
1_MACS_peak_32807_lociStitched	chr7(.):101100081-101100415	0.0012
2_MACS_peak_32808_lociStitched	chr7(.):101111718-101113073	0.0771
1_MACS_peak_32810_lociStitched	chr7(.):101116610-101116915	0.0
1_MACS_peak_32811_lociStitched	chr7(.):101117581-101117920	0.0689
1_MACS_peak_32812_lociStitched	chr7(.):101120110-101121068	0.1175
1_MACS_peak_32813_lociStitched	chr7(.):101123836-101124135	0.0656
1_MACS_peak_32814_lociStitched	chr7(.):101128412-101128946	0.0144
1_MACS_peak_32815_lociStitched	chr7(.):101129611-101131372	0.0514
3_MACS_peak_32816_lociStitched	chr7(.):101133567-101135349	0.0724
2_MACS_peak_32819_lociStitched	chr7(.):101137475-101139399	0.0559
5_MACS_peak_32821_lociStitched	chr7(.):101140438-101148137	0.1007
2_MACS_peak_32826_lociStitched	chr7(.):101148666-101149672	0.0644
1_MACS_peak_32828_lociStitched	chr7(.):101150447-101151120	0.1797
1_MACS_peak_32829_lociStitched	chr7(.):101152757-101153193	0.0729
2_MACS_peak_32830_lociStitched	chr7(.):101154412-101155658	0.069
4_MACS_peak_32832_lociStitched	chr7(.):101156810-101164068	0.0768
1_MACS_peak_32836_lociStitched	chr7(.):101164600-101165064	0.1708
1_MACS_peak_32837_lociStitched	chr7(.):101168034-101168339	0.0021
3_MACS_peak_32838_lociStitched	chr7(.):101169698-101171720	0.0615
3_MACS_peak_32841_lociStitched	chr7(.):101172491-101181080	0.1041
1_MACS_peak_32844_lociStitched	chr7(.):101188905-101189215	0.1193
3_MACS_peak_32845_lociStitched	chr7(.):101190523-101194066	0.0876
1_MACS_peak_32848_lociStitched	chr7(.):101194993-101195497	0.122
1_MACS_peak_32849_lociStitched	chr7(.):101196204-101196568	0.1039
2_MACS_peak_32850_lociStitched	chr7(.):101198021-101199760	0.0698
2_MACS_peak_32852_lociStitched	chr7(.):101201229-101202390	0.0518
5_MACS_peak_32854_lociStitched	chr7(.):101204090-101207499	0.0864
1_MACS_peak_32859_lociStitched	chr7(.):101227456-101227859	0.0336
1_MACS_peak_32860_lociStitched	chr7(.):101243554-101243901	0.0483
4_MACS_peak_32861_lociStitched	chr7(.):101257724-101262631	0.074
1_MACS_peak_32865_lociStitched	chr7(.):101263165-101264107	0.12
1_MACS_peak_32866_lociStitched	chr7(.):101266848-101268691	0.0479
3_MACS_peak_32867_lociStitched	chr7(.):101269257-101272395	0.0671
1_MACS_peak_32870_lociStitched	chr7(.):101273896-101274202	0.0685
1_MACS_peak_32871_lociStitched	chr7(.):101277084-101277444	0.0093
1_MACS_peak_32872_lociStitched	chr7(.):101278150-101278509	0.0879
1_MACS_peak_32873_lociStitched	chr7(.):102158382-102167477	0.2966
1_MACS_peak_32874_lociStitched	chr7(.):102217207-102218668	0.3298
1_MACS_peak_32875_lociStitched	chr7(.):102257361-102266408	0.3067
1_MACS_peak_32876_lociStitched	chr7(.):102313299-102315169	0.3893
1_MACS_peak_32877_lociStitched	chr7(.):102316070-102316849	0.203
1_MACS_peak_32878_lociStitched	chr7(.):102921315-102921892	0.1249
1_MACS_peak_32879_lociStitched	chr7(.):103070128-103070580	0.0718
1_MACS_peak_32880_lociStitched	chr7(.):103074230-103074858	0.143
1_MACS_peak_32881_lociStitched	chr7(.):103085738-103086317	0.0922
2_MACS_peak_32882_lociStitched	chr7(.):107276625-107278749	0.2208
3_MACS_peak_32884_lociStitched	chr7(.):107279748-107282767	0.2156
1_MACS_peak_32887_lociStitched	chr7(.):107772684-107776100	0.1947
2_MACS_peak_32888_lociStitched	chr7(.):107776692-107778578	0.1543
1_MACS_peak_32890_lociStitched	chr7(.):108095269-108096618	0.0814
1_MACS_peak_32891_lociStitched	chr7(.):111168969-111170588	0.2124
1_MACS_peak_32892_lociStitched	chr7(.):117512853-117513480	0.1856
1_MACS_peak_32893_lociStitched	chr7(.):117925957-117926903	0.2146
1_MACS_peak_32894_lociStitched	chr7(.):123171817-123174483	0.1966
1_MACS_peak_32895_lociStitched	chr7(.):126890800-126891829	0.1974
3_MACS_peak_32896_lociStitched	chr7(.):127804819-127811059	0.1209
1_MACS_peak_32899_lociStitched	chr7(.):127841922-127842713	0.1187
3_MACS_peak_32900_lociStitched	chr7(.):127988398-127991864	0.1186
3_MACS_peak_32903_lociStitched	chr7(.):127992372-127995990	0.1302
4_MACS_peak_32906_lociStitched	chr7(.):127997276-128004541	0.1688
1_MACS_peak_32910_lociStitched	chr7(.):128006231-128006683	0.1335
1_MACS_peak_32911_lociStitched	chr7(.):128046498-128049767	0.1963
2_MACS_peak_32912_lociStitched	chr7(.):128429692-128431199	0.1466
1_MACS_peak_32914_lociStitched	chr7(.):128467609-128468180	0.1258
3_MACS_peak_32915_lociStitched	chr7(.):128469279-128475414	0.1244
1_MACS_peak_32918_lociStitched	chr7(.):128476306-128476696	0.0843
1_MACS_peak_32919_lociStitched	chr7(.):128478452-128479007	0.0905
1_MACS_peak_32920_lociStitched	chr7(.):128479934-128480461	0.085
4_MACS_peak_32921_lociStitched	chr7(.):128482789-128497582	0.1272
1_MACS_peak_32925_lociStitched	chr7(.):128528403-128529238	0.1106
2_MACS_peak_32926_lociStitched	chr7(.):128529857-128531359	0.0891
2_MACS_peak_32928_lociStitched	chr7(.):128549411-128550873	0.1461
3_MACS_peak_32930_lociStitched	chr7(.):128551904-128554962	0.1368
1_MACS_peak_32933_lociStitched	chr7(.):128829196-128829586	0.0722
1_MACS_peak_32934_lociStitched	chr7(.):129142597-129143201	0.1487
3_MACS_peak_32935_lociStitched	chr7(.):129420745-129426101	0.182
1_MACS_peak_32938_lociStitched	chr7(.):129426765-129427132	0.0643
2_MACS_peak_32939_lociStitched	chr7(.):131370400-131372490	0.1657
1_MACS_peak_32941_lociStitched	chr7(.):131372994-131374035	0.1315
1_MACS_peak_32942_lociStitched	chr7(.):131374634-131376319	0.0969
1_MACS_peak_32943_lociStitched	chr7(.):131848358-131849130	0.1272
1_MACS_peak_32944_lociStitched	chr7(.):132259328-132261727	0.1136
1_MACS_peak_32945_lociStitched	chr7(.):135663896-135664456	0.1104
1_MACS_peak_32946_lociStitched	chr7(.):137850797-137854525	0.186
3_MACS_peak_32947_lociStitched	chr7(.):137855130-137860068	0.2182
4_MACS_peak_32950_lociStitched	chr7(.):138808742-138813825	0.2003
2_MACS_peak_32954_lociStitched	chr7(.):138816066-138818241	0.2031
1_MACS_peak_32956_lociStitched	chr7(.):139207761-139208429	0.0632
1_MACS_peak_32957_lociStitched	chr7(.):139209910-139210399	0.1519
1_MACS_peak_32958_lociStitched	chr7(.):139877566-139878183	0.2141
1_MACS_peak_32959_lociStitched	chr7(.):139878756-139879417	0.1351
2_MACS_peak_32960_lociStitched	chr7(.):139914762-139916250	0.2033
1_MACS_peak_32962_lociStitched	chr7(.):139920017-139920414	0.1295
3_MACS_peak_32963_lociStitched	chr7(.):139929013-139931495	0.2005
1_MACS_peak_32966_lociStitched	chr7(.):139932241-139933467	0.173
2_MACS_peak_32967_lociStitched	chr7(.):139937381-139940477	0.1046
1_MACS_peak_32969_lociStitched	chr7(.):140088352-140090077	0.1291
2_MACS_peak_32970_lociStitched	chr7(.):140090900-140093862	0.1944
1_MACS_peak_32972_lociStitched	chr7(.):140097216-140097897	0.2802
1_MACS_peak_32973_lociStitched	chr7(.):140182873-140183349	0.1065
3_MACS_peak_32974_lociStitched	chr7(.):140339234-140342752	0.0694
1_MACS_peak_32977_lociStitched	chr7(.):142494308-142495011	0.1106
1_MACS_peak_32978_lociStitched	chr7(.):142552907-142553702	0.1602
5_MACS_peak_32979_lociStitched	chr7(.):142561497-142567560	0.1551
2_MACS_peak_32984_lociStitched	chr7(.):142571059-142573730	0.1762
2_MACS_peak_32986_lociStitched	chr7(.):143056533-143058288	0.2003
2_MACS_peak_32988_lociStitched	chr7(.):143059290-143060221	0.1411
1_MACS_peak_32990_lociStitched	chr7(.):143104849-143105654	0.0757
1_MACS_peak_32991_lociStitched	chr7(.):145697327-145698919	0.1752
1_MACS_peak_32992_lociStitched	chr7(.):145701194-145702131	0.2749
1_MACS_peak_32993_lociStitched	chr7(.):148678299-148678985	0.2371
1_MACS_peak_32994_lociStitched	chr7(.):149323485-149324055	0.1209
1_MACS_peak_32995_lociStitched	chr7(.):149458822-149459168	0.1723
3_MACS_peak_32996_lociStitched	chr7(.):149470082-149495817	0.1359
3_MACS_peak_32999_lociStitched	chr7(.):149498246-149531666	0.1222
1_MACS_peak_33002_lociStitched	chr7(.):150037978-150038520	0.0439
2_MACS_peak_33003_lociStitched	chr7(.):150498100-150499557	0.1076
1_MACS_peak_33005_lociStitched	chr7(.):150552178-150552746	0.1213
1_MACS_peak_33006_lociStitched	chr7(.):150555918-150556291	0.0198
1_MACS_peak_33007_lociStitched	chr7(.):150644920-150645316	0.1037
1_MACS_peak_33008_lociStitched	chr7(.):150676116-150680408	0.1218
2_MACS_peak_33009_lociStitched	chr7(.):150680915-150682084	0.2331
3_MACS_peak_33011_lociStitched	chr7(.):150682794-150688346	0.1824
2_MACS_peak_33014_lociStitched	chr7(.):150693764-150696768	0.1304
1_MACS_peak_33016_lociStitched	chr7(.):150704505-150705583	0.2003
1_MACS_peak_33017_lociStitched	chr7(.):150707896-150708557	0.0896
1_MACS_peak_33018_lociStitched	chr7(.):150709773-150710365	0.1044
3_MACS_peak_33019_lociStitched	chr7(.):150711997-150719882	0.1324
1_MACS_peak_33022_lociStitched	chr7(.):150746959-150748498	0.0736
3_MACS_peak_33023_lociStitched	chr7(.):150862188-150871365	0.1863
4_MACS_peak_33026_lociStitched	chr7(.):150871965-150905640	0.1342
4_MACS_peak_33030_lociStitched	chr7(.):150939730-150962987	0.1628
3_MACS_peak_33034_lociStitched	chr7(.):150963943-150967660	0.1398
5_MACS_peak_33037_lociStitched	chr7(.):150968638-150978295	0.1443
2_MACS_peak_33042_lociStitched	chr7(.):151000568-151002628	0.1385
3_MACS_peak_33044_lociStitched	chr7(.):151077301-151094388	0.1237
2_MACS_peak_33047_lociStitched	chr7(.):151096743-151098847	0.164
1_MACS_peak_33049_lociStitched	chr7(.):151101048-151102337	0.1323
2_MACS_peak_33050_lociStitched	chr7(.):151103138-151106328	0.1073
1_MACS_peak_33052_lociStitched	chr7(.):151107713-151109035	0.1133
3_MACS_peak_33053_lociStitched	chr7(.):151134334-151136944	0.1149
1_MACS_peak_33056_lociStitched	chr7(.):151386932-151387516	0.2376
1_MACS_peak_33057_lociStitched	chr7(.):151391565-151391932	0.0961
1_MACS_peak_33058_lociStitched	chr7(.):151396588-151396991	0.0984
2_MACS_peak_33059_lociStitched	chr7(.):151399245-151400665	0.0678
2_MACS_peak_33061_lociStitched	chr7(.):151403503-151404749	0.0735
1_MACS_peak_33063_lociStitched	chr7(.):151413071-151413446	0.0764
5_MACS_peak_33064_lociStitched	chr7(.):151413963-151421598	0.1017
2_MACS_peak_33069_lociStitched	chr7(.):151432718-151433985	0.1169
1_MACS_peak_33071_lociStitched	chr7(.):151434551-151435138	0.1261
1_MACS_peak_33072_lociStitched	chr7(.):151439691-151440384	0.0992
2_MACS_peak_33073_lociStitched	chr7(.):151453145-151456483	0.1484
1_MACS_peak_33075_lociStitched	chr7(.):151459237-151460805	0.1203
1_MACS_peak_33076_lociStitched	chr7(.):151465419-151465911	0.1181
1_MACS_peak_33077_lociStitched	chr7(.):151467048-151467427	0.1172
1_MACS_peak_33078_lociStitched	chr7(.):151473619-151475451	0.1366
1_MACS_peak_33079_lociStitched	chr7(.):151478471-151478812	0.0531
3_MACS_peak_33080_lociStitched	chr7(.):151480030-151481575	0.1584
1_MACS_peak_33083_lociStitched	chr7(.):151493476-151494159	0.1306
1_MACS_peak_33084_lociStitched	chr7(.):151497263-151497696	0.0925
2_MACS_peak_33085_lociStitched	chr7(.):151504539-151505549	0.1083
1_MACS_peak_33087_lociStitched	chr7(.):151506313-151507038	0.1247
1_MACS_peak_33088_lociStitched	chr7(.):151511352-151512093	0.1732
1_MACS_peak_33089_lociStitched	chr7(.):151515878-151516489	0.0741
1_MACS_peak_33090_lociStitched	chr7(.):151520369-151520951	0.1641
1_MACS_peak_33091_lociStitched	chr7(.):151528104-151528574	0.1047
2_MACS_peak_33092_lociStitched	chr7(.):151529370-151530704	0.0818
3_MACS_peak_33094_lociStitched	chr7(.):151531743-151533972	0.0736
1_MACS_peak_33097_lociStitched	chr7(.):151546942-151547454	0.1589
2_MACS_peak_33098_lociStitched	chr7(.):151551585-151552507	0.1189
1_MACS_peak_33100_lociStitched	chr7(.):151553036-151553717	0.0612
3_MACS_peak_33101_lociStitched	chr7(.):151554310-151557179	0.0913
2_MACS_peak_33104_lociStitched	chr7(.):151558902-151560867	0.095
1_MACS_peak_33106_lociStitched	chr7(.):151562093-151562633	0.1047
5_MACS_peak_33107_lociStitched	chr7(.):151564300-151568667	0.1245
2_MACS_peak_33112_lociStitched	chr7(.):151572139-151574264	0.1077
1_MACS_peak_33114_lociStitched	chr7(.):151575057-151575480	0.1248
1_MACS_peak_33115_lociStitched	chr7(.):151585236-151586284	0.1329
3_MACS_peak_33116_lociStitched	chr7(.):151587852-151592795	0.132
2_MACS_peak_33119_lociStitched	chr7(.):151634748-151635933	0.1554
1_MACS_peak_33121_lociStitched	chr7(.):154437117-154437423	0.0774
1_MACS_peak_33122_lociStitched	chr7(.):154439644-154439944	0.0028
1_MACS_peak_33123_lociStitched	chr7(.):154534516-154535034	0.0837
4_MACS_peak_33124_lociStitched	chr7(.):154539637-154545451	0.1196
1_MACS_peak_33128_lociStitched	chr7(.):154547452-154548788	0.0778
1_MACS_peak_33129_lociStitched	chr7(.):154549682-154550275	0.0785
2_MACS_peak_33130_lociStitched	chr7(.):154553975-154555007	0.0603
1_MACS_peak_33132_lociStitched	chr7(.):154593243-154593938	0.1643
1_MACS_peak_33133_lociStitched	chr7(.):154595576-154595901	0.091
1_MACS_peak_33134_lociStitched	chr7(.):154596750-154597145	0.0886
3_MACS_peak_33135_lociStitched	chr7(.):154626090-154627985	0.1184
1_MACS_peak_33138_lociStitched	chr7(.):154629830-154630329	0.0405
1_MACS_peak_33139_lociStitched	chr7(.):154631121-154631499	0.1879
1_MACS_peak_33140_lociStitched	chr7(.):154632435-154633422	0.1445
1_MACS_peak_33141_lociStitched	chr7(.):154647184-154647747	0.1573
2_MACS_peak_33142_lociStitched	chr7(.):154649770-154651258	0.1406
2_MACS_peak_33144_lociStitched	chr7(.):154658779-154659981	0.1354
1_MACS_peak_33146_lociStitched	chr7(.):154660501-154661115	0.2124
1_MACS_peak_33147_lociStitched	chr7(.):154662120-154662470	0.0698
3_MACS_peak_33148_lociStitched	chr7(.):154663376-154666000	0.0855
2_MACS_peak_33151_lociStitched	chr7(.):154666513-154667826	0.1072
3_MACS_peak_33153_lociStitched	chr7(.):154668740-154671075	0.1136
1_MACS_peak_33156_lociStitched	chr7(.):154678971-154679323	0.0743
1_MACS_peak_33157_lociStitched	chr7(.):154681480-154681999	0.1186
1_MACS_peak_33158_lociStitched	chr7(.):154682836-154683797	0.1075
2_MACS_peak_33159_lociStitched	chr7(.):154684450-154685854	0.1503
4_MACS_peak_33161_lociStitched	chr7(.):154686714-154691874	0.0931
1_MACS_peak_33165_lociStitched	chr7(.):154692825-154693418	0.1126
1_MACS_peak_33166_lociStitched	chr7(.):154694445-154694854	0.0939
1_MACS_peak_33167_lociStitched	chr7(.):154696146-154696766	0.0978
1_MACS_peak_33168_lociStitched	chr7(.):154697335-154698109	0.0482
3_MACS_peak_33169_lociStitched	chr7(.):154698722-154701804	0.1002
1_MACS_peak_33172_lociStitched	chr7(.):154706190-154706750	0.1793
1_MACS_peak_33173_lociStitched	chr7(.):154707488-154708004	0.0243
1_MACS_peak_33174_lociStitched	chr7(.):154708523-154708974	0.0952
1_MACS_peak_33175_lociStitched	chr7(.):154711142-154711457	0.0359
1_MACS_peak_33176_lociStitched	chr7(.):154711987-154712386	0.1221
1_MACS_peak_33177_lociStitched	chr7(.):154898480-154898832	0.149
1_MACS_peak_33178_lociStitched	chr7(.):154943408-154943939	0.1102
1_MACS_peak_33179_lociStitched	chr7(.):154957411-154958062	0.0876
1_MACS_peak_33180_lociStitched	chr7(.):154959354-154960125	0.0981
1_MACS_peak_33181_lociStitched	chr7(.):154960671-154961052	0.1398
1_MACS_peak_33182_lociStitched	chr7(.):154963047-154963618	0.1028
1_MACS_peak_33183_lociStitched	chr7(.):154964170-154964720	0.15
1_MACS_peak_33184_lociStitched	chr7(.):155006127-155006543	0.0411
2_MACS_peak_33185_lociStitched	chr7(.):155014447-155015190	0.0452
3_MACS_peak_33187_lociStitched	chr7(.):155016400-155020972	0.1048
3_MACS_peak_33190_lociStitched	chr7(.):155021645-155025694	0.1241
1_MACS_peak_33193_lociStitched	chr7(.):155026368-155027279	0.167
2_MACS_peak_33194_lociStitched	chr7(.):155029280-155031458	0.1282
1_MACS_peak_33196_lociStitched	chr7(.):155032047-155032489	0.1493
1_MACS_peak_33197_lociStitched	chr7(.):155033838-155034134	0.09
1_MACS_peak_33198_lociStitched	chr7(.):155035474-155035965	0.0855
3_MACS_peak_33199_lociStitched	chr7(.):155037398-155039318	0.147
3_MACS_peak_33202_lociStitched	chr7(.):155040342-155041940	0.0417
4_MACS_peak_33205_lociStitched	chr7(.):155044234-155048779	0.1151
4_MACS_peak_33209_lociStitched	chr7(.):155051532-155055038	0.108
1_MACS_peak_33213_lociStitched	chr7(.):155057003-155058386	0.1171
2_MACS_peak_33214_lociStitched	chr7(.):155068186-155069832	0.1666
1_MACS_peak_33216_lociStitched	chr7(.):155071982-155072332	0.151
4_MACS_peak_33217_lociStitched	chr7(.):155077313-155079475	0.1237
1_MACS_peak_33221_lociStitched	chr7(.):155080138-155080695	0.0697
1_MACS_peak_33222_lociStitched	chr7(.):155120104-155120698	0.2801
1_MACS_peak_33223_lociStitched	chr7(.):155121201-155121719	0.2622
2_MACS_peak_33224_lociStitched	chr7(.):155124308-155127943	0.1847
3_MACS_peak_33226_lociStitched	chr7(.):155128707-155137369	0.1206
2_MACS_peak_33229_lociStitched	chr7(.):155142751-155145930	0.0946
2_MACS_peak_33231_lociStitched	chr7(.):155148398-155151778	0.1232
3_MACS_peak_33233_lociStitched	chr7(.):155152463-155158664	0.1346
2_MACS_peak_33236_lociStitched	chr7(.):155161432-155163041	0.1215
1_MACS_peak_33238_lociStitched	chr7(.):155164447-155165010	0.097
1_MACS_peak_33239_lociStitched	chr7(.):155165527-155166967	0.0619
1_MACS_peak_33240_lociStitched	chr7(.):155168030-155169094	0.1491
1_MACS_peak_33241_lociStitched	chr7(.):155169688-155180014	0.1416
3_MACS_peak_33242_lociStitched	chr7(.):155181121-155184821	0.1212
1_MACS_peak_33245_lociStitched	chr7(.):155185427-155185989	0.1226
2_MACS_peak_33246_lociStitched	chr7(.):155187738-155190087	0.1112
3_MACS_peak_33248_lociStitched	chr7(.):155191014-155192801	0.1297
2_MACS_peak_33251_lociStitched	chr7(.):155193343-155194086	0.0376
1_MACS_peak_33253_lociStitched	chr7(.):155195247-155196253	0.0932
1_MACS_peak_33254_lociStitched	chr7(.):155197359-155197685	0.0398
1_MACS_peak_33255_lociStitched	chr7(.):155198740-155199251	0.1382
1_MACS_peak_33256_lociStitched	chr7(.):155207528-155208165	0.0008
9_MACS_peak_33257_lociStitched	chr7(.):155215375-155223458	0.0946
1_MACS_peak_33266_lociStitched	chr7(.):155231151-155231572	0.0704
1_MACS_peak_33267_lociStitched	chr7(.):155234068-155234457	0.1141
1_MACS_peak_33268_lociStitched	chr7(.):155238430-155238838	0.1379
1_MACS_peak_33269_lociStitched	chr7(.):155241485-155242033	0.0496
1_MACS_peak_33270_lociStitched	chr7(.):155242651-155245163	0.1075
1_MACS_peak_33271_lociStitched	chr7(.):155245801-155246400	0.0709
1_MACS_peak_33272_lociStitched	chr7(.):155247211-155248008	0.0672
1_MACS_peak_33273_lociStitched	chr7(.):155248730-155249272	0.1017
1_MACS_peak_33274_lociStitched	chr7(.):155254775-155255098	0.0644
5_MACS_peak_33275_lociStitched	chr7(.):155255692-155259291	0.0757
4_MACS_peak_33280_lociStitched	chr7(.):155262768-155264778	0.1014
1_MACS_peak_33284_lociStitched	chr7(.):155265396-155265956	0.0138
1_MACS_peak_33285_lociStitched	chr7(.):155266628-155267541	0.0669
1_MACS_peak_33286_lociStitched	chr7(.):155268425-155269098	0.1373
1_MACS_peak_33287_lociStitched	chr7(.):155274759-155275471	0.1503
1_MACS_peak_33288_lociStitched	chr7(.):155276434-155276991	0.0735
1_MACS_peak_33289_lociStitched	chr7(.):155279529-155279926	0.1664
2_MACS_peak_33290_lociStitched	chr7(.):155282549-155283891	0.1218
1_MACS_peak_33292_lociStitched	chr7(.):155284576-155285601	0.1247
1_MACS_peak_33293_lociStitched	chr7(.):155287136-155287644	0.1091
1_MACS_peak_33294_lociStitched	chr7(.):155289317-155289792	0.0558
1_MACS_peak_33295_lociStitched	chr7(.):155290393-155290850	0.1592
1_MACS_peak_33296_lociStitched	chr7(.):155303092-155303429	0.058
2_MACS_peak_33297_lociStitched	chr7(.):155306697-155308499	0.106
1_MACS_peak_33299_lociStitched	chr7(.):155309174-155310050	0.0811
3_MACS_peak_33300_lociStitched	chr7(.):155310560-155313031	0.1421
2_MACS_peak_33303_lociStitched	chr7(.):155314266-155316755	0.1118
6_MACS_peak_33305_lociStitched	chr7(.):155317562-155322359	0.123
2_MACS_peak_33311_lociStitched	chr7(.):155323079-155330532	0.1442
2_MACS_peak_33313_lociStitched	chr7(.):155332784-155338147	0.1308
1_MACS_peak_33315_lociStitched	chr7(.):155339061-155340117	0.0975
1_MACS_peak_33316_lociStitched	chr7(.):155340986-155344350	0.0956
4_MACS_peak_33317_lociStitched	chr7(.):155348784-155354172	0.1309
3_MACS_peak_33321_lociStitched	chr7(.):155357289-155362816	0.115
1_MACS_peak_33324_lociStitched	chr7(.):155368333-155369005	0.1191
3_MACS_peak_33325_lociStitched	chr7(.):155369568-155371002	0.0978
1_MACS_peak_33328_lociStitched	chr7(.):155371847-155372998	0.1512
