GENE_ID	locusLine	bin_1_KMS12_jia.bam
NM_001048218	chr11(.):65287547-65311182	0.7375
NM_006396	chr11(.):65332942-65344239	2.2943
NM_004561	chr11(.):65549528-65569685	0.5187
NM_198897	chr11(.):65646210-65661010	1.0689
NM_001335	chr11(.):65642283-65656212	0.2394
NM_138368	chr11(.):65538377-65552822	1.1412
NM_025128	chr11(.):65622871-65638914	1.0667
NM_005507	chr11(.):65617284-65630804	1.2584
NM_152760	chr11(.):65596409-65626172	0.3093
NM_016938	chr11(.):65628911-65645340	0.2008
NM_006848	chr11(.):65652874-65664106	1.7112
NM_006442	chr11(.):65681727-65694048	0.4955
NM_152762	chr11(.):65708114-65732434	0.3028
NM_001135635	chr11(.):65679282-65691531	0.5046
NM_014578	chr11(.):66819288-66844488	0.1806
NM_207354	chr11(.):67051761-67074955	0.5346
NM_017857	chr11(.):67065918-67085078	0.2952
NR_030767	chr11(.):67051815-67074955	0.5358
NM_001619	chr11(.):67028904-67059029	1.0604
NM_020441	chr11(.):67200517-67215983	0.5388
NM_145200	chr11(.):67217817-67234245	0.5255
NM_001078651	chr11(.):67226818-67241731	0.7407
NM_001166222	chr11(.):67178148-67198078	0.4699
NM_206997	chr11(.):67213771-67225200	0.0935
NM_005608	chr11(.):67197980-67210153	0.5095
NM_003952	chr11(.):67190934-67207879	0.6648
NM_198517	chr11(.):67166411-67182560	1.2042
NM_004584	chr11(.):67154422-67170883	0.6765
NM_002708	chr11(.):67160651-67174376	0.8582
NM_001166212	chr11(.):67126638-67146648	0.4127
NM_013246	chr11(.):67126638-67146206	0.4207
NM_021173	chr11(.):67114018-67126052	0.7324
NM_001018070	chr11(.):67200517-67216263	0.5318
NM_000852	chr11(.):67346065-67359124	0.9329
NM_003977	chr11(.):67245504-67263579	0.6619
NM_007103	chr11(.):67369322-67385012	0.5306
NM_000695	chr11(.):67424632-67447102	0.0961
NM_080658	chr11(.):67405025-67423130	0.6285
NM_001031615	chr11(.):67424632-67453685	0.092
NM_005995	chr11(.):67393773-67412031	0.5353
NM_181843	chr11(.):67390408-67402401	0.7615
NR_033791	chr11(.):67375994-67388135	0.4596
NM_022338	chr11(.):68023802-68044469	0.9425
NM_153451	chr11(.):69475331-69495165	0.2426
NR_033347	chr11(.):82747505-82757640	0.0958
NM_015885	chr11(.):82863136-82901835	0.7102
NM_182603	chr11(.):82900290-82965013	0.1937
NM_138775	chr11(.):107368452-107441461	0.3071
NR_028328	chr11(.):107457470-107468949	0.1731
NM_004109	chr11(.):110295593-110340605	0.4864
NM_006235	chr11(.):111217980-111255157	2.2446
NM_006476	chr11(.):118267103-118285562	0.8094
NM_000190	chr11(.):118950586-118969259	1.1742
NM_002105	chr11(.):118959584-118971177	1.2907
NM_001024382	chr11(.):118953696-118969259	1.3739
NM_001130991	chr11(.):118909895-118932925	0.6517
NM_015517	chr11(.):118987287-119010765	0.3229
NM_006389	chr11(.):118909895-118932916	0.6519
NM_014807	chr11(.):118973092-118992827	0.8732
NM_021729	chr11(.):118933492-118957688	0.5947
NM_001382	chr11(.):118962212-118977785	2.1444
NM_001142505	chr11(.):119015298-119038374	0.1311
NM_022169	chr11(.):119014749-119038374	0.1294
NM_001198675	chr11(.):120190837-120209388	0.9069
NR_027288	chr11(.):122883273-122895319	0.0827
NM_006597	chr11(.):122923199-122937844	1.9673
NM_001145290	chr11(.):124928012-124965412	0.6378
NM_001080546	chr11(.):124961398-124978205	0.1251
NM_017547	chr11(.):126134054-126153027	0.5933
NM_014026	chr11(.):126168646-126220644	0.4076
NM_148910	chr11(.):126147981-126168071	0.3438
NM_001177842	chr11(.):126127813-126143877	0.6526
NM_006278	chr11(.):126221095-126289533	0.1388
NM_005238	chr11(.):128323655-128397205	0.4928
NM_134424	chr12(.):1016254-1063863	0.1286
NM_152989	chr12(.):23680230-24720380	0.0939
NM_021238	chr12(.):31428519-31484121	0.5054
NM_001135812	chr12(.):31428519-31484159	0.5051
NM_152641	chr12(.):46118619-46306819	0.2759
NM_001173982	chr12(.):104845691-105160792	0.1583
NM_006836	chr12(.):120560013-120637513	0.4616
NM_014823	chr12(.):857088-1025618	0.151
NR_027946	chr12(.):1095403-1610099	0.0951
NM_007273	chr12(.):7069516-7084891	0.54
NR_015382	chr12(.):6543166-6565683	0.4933
NM_001273	chr12(.):6674247-6721551	0.2611
NM_001144831	chr12(.):7069514-7084916	0.5395
NM_001987	chr12(.):11797787-12053325	0.2853
NM_006143	chr12(.):12808994-12854121	0.1087
NM_016312	chr12(.):14934411-14961401	0.2529
NM_152321	chr12(.):15061975-15096463	0.0611
NM_144973	chr12(.):31530156-31748952	0.1368
NM_005164	chr12(.):39940021-40018843	0.2789
NM_001031748	chr12(.):40014971-40120720	0.0875
NM_000966	chr12(.):53599352-53631036	0.5049
NM_001042728	chr12(.):53599352-53619150	0.708
NM_002429	chr12(.):56224213-56241735	0.1744
NM_001982	chr12(.):56468891-56502128	0.2856
NR_036476	chr12(.):56218391-56235030	0.4167
NM_001798	chr12(.):56355555-56371568	0.485
NM_002332	chr12(.):57517281-57612125	0.1268
NM_013449	chr12(.):56984379-57035163	0.467
NM_006400	chr12(.):57919093-57945978	0.2168
NM_006576	chr12(.):58186159-58214852	0.081
NM_001172697	chr12(.):58171527-58201639	0.153
NM_001731	chr12(.):92529053-92544673	1.0752
NM_002595	chr12(.):96667038-96799366	0.2041
NM_003299	chr12(.):104319188-104346703	1.0997
NM_014706	chr12(.):108910990-108960165	0.4131
NM_006817	chr12(.):112446151-112466024	0.8027
NM_014868	chr12(.):120967131-121020397	0.2594
NM_002150	chr12(.):122272432-122301769	0.1344
NM_001080825	chr12(.):122145657-122224974	0.1901
NM_014708	chr12(.):123006808-123115947	0.205
NM_001082959	chr12(.):125257173-125353519	0.1043
NM_014231	chr12(.):6566403-6584843	0.3323
NM_001193457	chr12(.):6643693-6670249	0.2886
NM_006170	chr12(.):6661036-6682480	0.2814
NM_001242	chr12(.):6549050-6565884	0.6362
NM_014865	chr12(.):6598297-6646132	0.3947
NM_016497	chr12(.):6596315-6607471	0.6244
NR_004387	chr12(.):6614387-6624717	0.0709
NM_018009	chr12(.):6556176-6576488	0.5449
NM_001142961	chr12(.):6723000-6745815	0.0752
NM_016162	chr12(.):6754703-6777308	0.1165
NM_032489	chr12(.):6742241-6761580	0.0604
NR_003012	chr12(.):6685638-6695775	0.0613
NM_020400	chr12(.):6723000-6750297	0.0711
NM_001975	chr12(.):7018613-7037859	0.3734
NM_002831	chr12(.):7055433-7075479	0.9163
NR_029779	chr12(.):7067861-7077929	0.3947
NM_080548	chr12(.):7050739-7075479	0.8576
NM_001007026	chr12(.):7028625-7056484	0.5975
NM_006992	chr12(.):7008896-7028406	0.1378
NM_001940	chr12(.):7032479-7056484	0.6475
NR_003010	chr12(.):7071499-7081769	0.7198
NM_138425	chr12(.):7048202-7060165	0.5288
NR_029682	chr12(.):7068259-7078354	0.3042
NM_005768	chr12(.):7080346-7130842	0.1515
NM_006331	chr12(.):7074943-7090165	0.5006
NR_036052	chr12(.):9387065-9397147	0.057
NR_036052	chr12(.):12259885-12269967	0.0778
NM_004064	chr12(.):12865301-12880305	4.7859
NR_030344	chr12(.):12912582-12922677	0.0694
NM_001130415	chr12(.):12873850-12949399	0.5358
NM_175054	chr12(.):14918653-14929065	2.1259
NM_177925	chr12(.):14922269-14935936	1.4914
NM_001013698	chr12(.):14952583-14972116	0.2984
NM_175874	chr12(.):14951505-14981791	0.2164
NM_006205	chr12(.):15120955-15139799	0.0699
NM_001175	chr12(.):15089949-15119562	0.8928
NR_029451	chr12(.):24714897-24742102	0.1738
NM_006152	chr12(.):25200240-25266269	0.597
NM_030762	chr12(.):26267958-26283003	4.557
NM_015633	chr12(.):27086304-27124581	0.493
NM_001171888	chr12(.):27086304-27118679	0.5632
NM_018164	chr12(.):27053111-27096254	0.4544
NR_026806	chr12(.):31472249-31483879	1.8946
NM_001135864	chr12(.):31795093-31827016	0.2301
NR_028408	chr12(.):46114502-46126704	2.7483
NM_018976	chr12(.):46746970-46771645	0.8117
NM_001098532	chr12(.):48123452-48157181	0.2911
NM_017842	chr12(.):48161966-48181536	0.223
NM_006105	chr12(.):48123452-48157244	0.2907
NM_001098531	chr12(.):48123452-48157889	0.2869
NM_001098416	chr12(.):48171506-48218763	0.6323
NM_014033	chr12(.):51313533-51331300	0.9108
NM_001109619	chr12(.):51342781-51369289	0.0794
NM_181711	chr12(.):52395747-52414671	0.0779
NM_002135	chr12(.):52440190-52458287	0.3583
NM_021934	chr12(.):52458757-52476279	0.4313
NM_032840	chr12(.):53453099-53478204	0.2039
NR_033854	chr12(.):53431972-53453222	0.1709
NM_015319	chr12(.):53437732-53463162	0.1466
NM_170754	chr12(.):53438834-53463162	0.1486
NM_002178	chr12(.):53486435-53501128	0.465
NM_003578	chr12(.):53492273-53523323	0.3537
NM_001004304	chr12(.):53569534-53589654	0.545
NM_000889	chr12(.):53580106-53606000	0.4086
NM_015989	chr12(.):53546446-53579430	0.3851
NM_001170790	chr12(.):53640369-53653190	0.2527
NM_032889	chr12(.):53640875-53653190	0.2559
NM_014182	chr12(.):56206805-56219959	0.5346
NM_033082	chr12(.):56146053-56216540	0.1688
NM_032364	chr12(.):56209743-56228420	0.6651
NR_026723	chr12(.):56141246-56216540	0.1627
NM_201554	chr12(.):56320811-56352807	0.7227
NM_006928	chr12(.):56342888-56364826	0.1693
NM_032345	chr12(.):56290196-56326697	0.7148
NM_001345	chr12(.):56319945-56352807	0.7706
NM_001143853	chr12(.):56290196-56325909	0.6959
NM_002868	chr12(.):56362861-56393488	0.2909
NM_032786	chr12(.):56507029-56521278	1.2784
NM_006191	chr12(.):56493102-56512694	0.8585
NM_079423	chr12(.):56547099-56560366	0.8847
NM_002475	chr12(.):56541334-56556771	1.197
NM_001035267	chr12(.):56505373-56516616	1.0622
NM_015292	chr12(.):56516985-56543460	0.586
NR_003046	chr12(.):57032463-57042538	0.901
NM_001686	chr12(.):57026958-57044852	1.0001
NM_005594	chr12(.):57101210-57124066	0.4907
NR_002737	chr12(.):57033810-57043885	0.8928
NM_001113203	chr12(.):57101210-57124326	0.4857
NM_006601	chr12(.):57052124-57087078	0.792
NM_001178078	chr12(.):57484186-57510196	0.3448
NM_001178079	chr12(.):57484186-57509089	0.3575
NM_005379	chr12(.):57417300-57448893	0.0748
NM_005967	chr12(.):57477676-57494259	0.9979
NM_001130963	chr12(.):57444425-57477574	0.2787
NM_020142	chr12(.):57623685-57639475	3.4463
NM_001166357	chr12(.):57619142-57633718	2.4233
NR_029416	chr12(.):57618827-57633718	2.3731
NR_029417	chr12(.):57618355-57633718	2.3024
NR_029415	chr12(.):57619110-57633718	2.4184
NM_007224	chr12(.):57605577-57625232	1.4365
NM_145064	chr12(.):57632241-57649969	2.2494
NR_031597	chr12(.):57583286-57593359	0.055
NM_031479	chr12(.):57844095-57856791	3.9416
NM_001080157	chr12(.):57861037-57878424	0.1465
NM_001195056	chr12(.):57905370-57919300	2.5108
NM_052897	chr12(.):57911658-57928931	2.0149
NM_001167609	chr12(.):57848933-57871047	1.8775
NM_001160045	chr12(.):57848917-57871047	1.8772
NM_001080156	chr12(.):57861037-57876728	0.1519
NM_032496	chr12(.):57861037-57878633	0.1451
NM_005538	chr12(.):57823542-57849609	0.9864
NM_004990	chr12(.):57876850-57915433	0.7246
NM_004984	chr12(.):57938846-57983554	0.155
NM_138396	chr12(.):58143899-58158689	1.0973
NM_023033	chr12(.):58157350-58170914	0.8213
NM_014770	chr12(.):58113993-58140940	0.2971
NM_000785	chr12(.):58151116-58165976	0.5005
NM_015433	chr12(.):58161382-58181324	0.5255
NM_001017956	chr12(.):58082737-58120340	0.1276
NM_005981	chr12(.):58133783-58147026	1.0053
NR_027032	chr12(.):58115022-58127139	0.0578
NM_000075	chr12(.):58137002-58151164	1.4538
NM_001122772	chr12(.):58113993-58137029	0.1231
NM_001025233	chr12(.):92812734-92829730	0.1293
NR_027933	chr12(.):92810306-92829778	0.1238
NM_001025232	chr12(.):92808869-92826924	0.1126
NR_027249	chr12(.):104232526-104328989	0.4424
NR_037425	chr12(.):104319202-104329333	2.7371
NM_003211	chr12(.):104354592-104387656	0.328
NM_001135570	chr12(.):104338980-104355993	0.4972
NM_001145199	chr12(.):105719413-105770296	0.9373
NM_007076	chr12(.):108904050-108918380	0.2417
NM_213595	chr12(.):108951293-108968160	1.0802
NM_181724	chr12(.):108978621-108996894	0.0792
NM_001193453	chr12(.):112364086-112456023	0.2921
NM_006861	chr12(.):120527898-120559643	0.7765
NM_001002	chr12(.):120629502-120644014	1.7259
NM_025157	chr12(.):120643249-120692957	0.0701
NM_003746	chr12(.):120928858-120941298	0.2951
NM_032314	chr12(.):120936081-120971964	0.2315
NM_198202	chr12(.):121011847-121024201	0.2295
NM_015918	chr12(.):121011847-121024197	0.2296
NM_019034	chr12(.):122210659-122236594	0.718
NR_002809	chr12(.):122228172-122246390	4.4594
NM_015048	chr12(.):122237637-122275562	1.9813
NR_036436	chr12(.):122984189-123016560	0.7869
NM_017612	chr12(.):122952434-122990518	0.4299
NM_021009	chr12(.):125391191-125404587	1.8747
NM_004466	chr13(.):92045934-93524487	0.0785
NM_001164213	chr13(.):47122295-47332175	0.1181
NM_015116	chr13(.):47122295-47324036	0.1206
NM_001145353	chr13(.):41501054-41561418	0.0949
NM_172373	chr13(.):41501054-41598508	0.2607
NM_025113	chr13(.):46911136-46966635	0.3477
NM_001079670	chr13(.):49877785-50023221	0.1286
NM_030925	chr13(.):49877785-49980735	0.0434
NM_001079673	chr13(.):49545047-49788915	0.1179
NR_002612	chr13(.):50551687-50704677	0.3189
NM_001032296	chr13(.):99097454-99234396	0.2232
NM_003291	chr13(.):103244285-103336523	0.4096
NM_032436	chr13(.):115074964-115097803	0.7382
NM_001166262	chr13(.):28004775-28029326	0.6373
NM_002097	chr13(.):27993680-28014846	0.2424
NM_001166263	chr13(.):28004775-28029739	0.6462
NM_001166261	chr13(.):28004775-28029334	0.6371
NM_007187	chr13(.):41630696-41663139	0.2615
NM_002298	chr13(.):46695057-46761459	0.2901
NM_031915	chr13(.):50013428-50074139	0.3081
NM_001160308	chr13(.):50020687-50074139	0.2023
NM_001040444	chr13(.):50065527-50108117	0.0786
NM_001040443	chr13(.):50064800-50108117	0.0784
NR_002605	chr13(.):50651413-50684433	0.5229
NR_029486	chr13(.):50618108-50628197	0.0693
NR_029485	chr13(.):50618254-50628337	0.0707
NR_002183	chr13(.):50741153-50752751	0.0406
NR_027349	chr13(.):91995073-92011829	1.9047
NR_029488	chr13(.):91998004-92008075	2.2209
NR_029508	chr13(.):91998567-92008645	2.0214
NR_029492	chr13(.):91998318-92008389	2.1068
NR_029490	chr13(.):91998445-92008532	2.0572
NR_029489	chr13(.):91998144-92008226	2.1574
NR_029487	chr13(.):91997858-92007942	2.2931
NM_021033	chr13(.):98081474-98125252	0.4857
NM_003576	chr13(.):99097454-99179341	0.1403
NM_198217	chr13(.):111360082-111378421	1.2003
NM_024537	chr13(.):111288756-111363480	0.1554
NM_198218	chr13(.):111360609-111378421	1.2298
NM_198219	chr13(.):111360624-111378421	1.2305
NM_005537	chr13(.):111362358-111378421	1.3524
NM_023011	chr13(.):115042077-115076283	0.7981
NM_003903	chr13(.):114995361-115043150	0.636
NM_006246	chr14(.):63836354-64015079	0.1606
NM_007110	chr14(.):20828825-20886579	0.0701
NM_032352	chr14(.):36290596-36346169	0.2195
NM_014990	chr14(.):36002557-36283432	0.0589
NM_152329	chr14(.):50060414-50086390	0.4223
NM_001005743	chr14(.):73736917-73930286	0.2508
NM_001043318	chr14(.):74176824-74258896	0.7618
NM_194278	chr14(.):74176824-74232001	0.5186
NM_001933	chr14(.):75343593-75375450	0.2564
NM_019589	chr14(.):75225068-75309013	0.2284
NM_000369	chr14(.):81416868-81617646	0.097
NM_152446	chr14(.):80957820-81410884	0.1303
NM_005197	chr14(.):89617515-89888454	0.1538
NM_001085471	chr14(.):89617515-90090494	0.2382
NM_024734	chr14(.):95643275-95791245	0.1662
NM_006035	chr14(.):103393715-103528742	0.0939
NM_144568	chr14(.):20921011-20934637	0.7127
NM_001109997	chr14(.):20891969-20908801	0.0638
NM_017807	chr14(.):20910206-20928267	0.3102
NM_000270	chr14(.):20932537-20951165	0.1582
NM_001641	chr14(.):20918289-20930926	0.7389
NM_001012975	chr14(.):20973630-20984281	0.0331
NM_001032	chr14(.):50045289-50058094	0.2828
NM_001001	chr14(.):50080406-50092349	0.8125
NM_001083908	chr14(.):50086891-50106948	0.8697
NM_002408	chr14(.):50082488-50095199	0.7742
NM_004713	chr14(.):50245531-50324539	0.0984
NM_001663	chr14(.):50354735-50368772	0.763
NM_024558	chr14(.):50570349-50588297	0.2371
NM_001014830	chr14(.):50545368-50564361	0.9274
NM_030791	chr14(.):64145934-64199756	0.1498
NM_001123329	chr14(.):64966291-64996669	0.5998
NM_006977	chr14(.):64948554-64975554	0.6597
NM_004857	chr14(.):64927216-64946221	0.1044
NM_014950	chr14(.):64966291-65005408	0.4761
NM_021979	chr14(.):65002185-65014954	0.064
NM_172365	chr14(.):65011619-65061096	0.0415
NM_024644	chr14(.):73952643-73965105	0.2981
NM_006029	chr14(.):74173485-74186128	0.5471
NM_001080408	chr14(.):75316834-75335537	0.1469
NM_001135049	chr14(.):75893836-75944404	0.256
NM_006399	chr14(.):75983783-76018334	0.2308
NM_024496	chr14(.):77485885-77500034	1.2855
NM_005065	chr14(.):81934238-82005205	0.5983
NR_036500	chr14(.):89878697-89891137	0.9196
NM_006291	chr14(.):103587663-103608776	0.0653
NM_001077594	chr14(.):103561480-103581894	0.6572
NM_001311	chr14(.):105948256-105960124	2.6069
NM_001134877	chr14(.):105951519-105970585	1.6395
NM_001134876	chr14(.):105952585-105970585	1.668
NM_001312	chr14(.):105936130-105951500	0.2446
NM_025268	chr14(.):105987952-106001539	0.4295
NM_001198983	chr14(.):105951191-105970585	1.6147
NM_144508	chr15(.):40881446-40959881	0.2184
NM_001042495	chr15(.):34517196-34635265	0.2178
NM_005135	chr15(.):34517196-34616021	0.1168
NM_001042497	chr15(.):34517196-34634045	0.2
NM_001042494	chr15(.):34517196-34634961	0.2051
NM_005313	chr15(.):44033589-44069804	0.3215
NM_152450	chr15(.):59725371-59820751	0.1434
NM_002943	chr15(.):60775482-60924729	0.444
NM_001144823	chr15(.):65947956-66089631	0.266
NM_134262	chr15(.):60775482-60889707	0.5486
NM_134261	chr15(.):60775482-61526502	0.1703
NM_007200	chr15(.):85918870-86297586	0.2445
NR_036432	chr15(.):20608649-20716433	0.2774
NR_002824	chr15(.):23277264-23383259	0.2459
NM_004667	chr15(.):28351187-28572295	0.1432
NM_148911	chr15(.):30648442-30690864	0.1149
NM_007223	chr15(.):40087930-40218093	0.134
NM_001211	chr15(.):40448209-40518337	0.1895
NM_001013703	chr15(.):40221346-40332797	0.4476
NM_016013	chr15(.):41674550-41699642	0.3688
NM_005254	chr15(.):50564388-50652605	0.499
NM_016655	chr15(.):50573076-50652605	0.5416
NM_015263	chr15(.):51734920-51919967	0.1749
NM_019600	chr15(.):52868517-52975820	0.295
NM_001198784	chr15(.):55695722-55715910	2.0222
NM_017610	chr15(.):59274864-59394253	0.159
NM_006537	chr15(.):63791809-63888663	0.4063
NM_005902	chr15(.):67353194-67492533	0.2672
NM_006465	chr15(.):74828547-74895472	0.3083
NM_001199377	chr15(.):78458186-78532049	0.1774
NM_172217	chr15(.):81512639-81610104	0.1603
NM_001172128	chr15(.):81484218-81610104	0.1387
NM_001080435	chr15(.):83472972-83508613	0.5418
NM_018671	chr15(.):91473214-91502323	0.7904
NM_001039675	chr15(.):91468409-91502323	0.7988
NM_001042572	chr15(.):93438550-93497463	0.583
NM_001271	chr15(.):93438550-93576237	0.3058
NM_001145004	chr15(.):20732093-20752114	0.1591
NR_027411	chr15(.):20762673-20786026	0.1172
NR_027992	chr15(.):20869796-20966480	0.54
NM_207355	chr15(.):21035700-21076977	0.1413
NR_027053	chr15(.):21927513-21945739	4.8838
NR_024387	chr15(.):22009419-22021878	3.0942
NM_207355	chr15(.):22046852-22088137	0.1377
NR_036470	chr15(.):23385721-23398943	0.9243
NR_033350	chr15(.):23430069-23453423	0.1291
NR_033353	chr15(.):28618783-28642171	0.1128
NR_033353	chr15(.):28759756-28783143	0.0987
NR_036443	chr15(.):28894587-28935410	0.0914
NR_026589	chr15(.):28977728-29008508	0.0827
NR_027470	chr15(.):30859757-30897911	0.1329
NM_015995	chr15(.):31614082-31675102	1.0172
NR_027470	chr15(.):32693811-32732250	0.1266
NR_036650	chr15(.):32807048-32830942	0.1295
NM_014783	chr15(.):32902690-32936868	0.6607
NM_001144757	chr15(.):32928869-32994298	0.1143
NM_175741	chr15(.):34633065-34654931	0.2141
NM_181077	chr15(.):34666269-34687001	0.0927
NM_018648	chr15(.):34628916-34640362	0.6821
NM_153613	chr15(.):34646088-34664395	0.4838
NR_036050	chr15(.):34669269-34679351	0.0958
NR_036050	chr15(.):34815490-34825572	0.0848
NM_003134	chr15(.):40322890-40336389	0.6024
NM_001003942	chr15(.):40375091-40403287	0.647
NM_033503	chr15(.):40375091-40403639	0.6422
NM_001003940	chr15(.):40375091-40406075	0.6153
NM_001080791	chr15(.):40840297-40862252	0.795
NM_152260	chr15(.):40856536-40871661	0.5319
NR_002208	chr15(.):40819082-40829749	0.1013
NM_018145	chr15(.):41023085-41052458	0.5486
NM_005258	chr15(.):41051284-41064911	0.5534
NM_018163	chr15(.):41055066-41104676	0.3218
NM_001077268	chr15(.):41094273-41111767	0.4275
NM_001130448	chr15(.):41057158-41069648	0.1523
NM_001142776	chr15(.):41240635-41253717	1.1388
NM_020857	chr15(.):41181627-41201173	0.4156
NM_019074	chr15(.):41216530-41236258	0.7693
NM_015138	chr15(.):41704301-41780761	0.3105
NR_002318	chr15(.):44023145-44043496	0.4232
NM_025165	chr15(.):44059797-44074502	0.2045
NM_016400	chr15(.):44087620-44099769	0.3771
NR_031695	chr15(.):44080856-44090957	0.9068
NM_001167941	chr15(.):44114111-44165617	0.3294
NM_001033517	chr15(.):44082164-44097255	0.8306
NM_001018108	chr15(.):44079476-44093287	0.8431
NM_005926	chr15(.):44091732-44121951	0.6539
NM_001160227	chr15(.):44849893-44960876	0.2435
NM_001145112	chr15(.):44952929-44974086	0.7176
NM_182985	chr15(.):45023559-45065025	0.1076
NM_004048	chr15(.):44998684-45015357	1.4754
NR_024490	chr15(.):50641370-50655503	2.5213
NR_026891	chr15(.):50636134-50652076	2.2482
NM_004748	chr15(.):55642437-55705542	0.9155
NM_020739	chr15(.):55642437-55705574	0.915
NR_030358	chr15(.):55660137-55670232	0.1304
NM_198524	chr15(.):56652643-56743072	0.5366
NM_001013843	chr15(.):59166243-59230852	0.3633
NM_017851	chr15(.):65545436-65584018	0.1916
NM_000968	chr15(.):66786652-66802184	1.3541
NR_002440	chr15(.):66790148-66800248	1.7227
NR_002441	chr15(.):66790582-66800652	1.6637
NR_002442	chr15(.):66789359-66799429	1.9383
NR_002443	chr15(.):66788589-66798656	1.9748
NM_017975	chr15(.):66792430-66846822	0.4056
NM_006049	chr15(.):66777665-66795146	0.4187
NM_001145102	chr15(.):67413053-67492533	0.1004
NM_003992	chr15(.):74895712-74927542	0.5576
NM_001130028	chr15(.):74902334-74927542	0.6858
NM_001127190	chr15(.):75069424-75100539	1.3509
NM_000761	chr15(.):75036183-75053941	0.0669
NM_021819	chr15(.):75100193-75123099	0.0786
NM_001030005	chr15(.):75113950-75129136	0.0767
NM_015079	chr15(.):78282326-78374994	0.3531
NM_001101404	chr15(.):78379926-78401393	0.1319
NM_006383	chr15(.):78391990-78428878	0.1456
NM_005530	chr15(.):78436718-78467884	0.3988
NM_019006	chr15(.):80347020-80435710	0.245
NM_015154	chr15(.):81263094-81287205	0.382
NM_022566	chr15(.):81288294-81301345	1.1342
NM_004513	chr15(.):81584253-81610104	0.3787
NM_181900	chr15(.):81600006-81621524	0.1786
NR_003011	chr15(.):83419696-83429823	0.2208
NM_001007122	chr15(.):83423023-83479806	0.3431
NM_198925	chr15(.):90739561-90777892	0.1619
NM_001013657	chr15(.):90772486-90790312	0.1444
NM_020210	chr15(.):90723151-90777892	0.3378
NM_006384	chr15(.):90768476-90782279	0.1659
NM_001029964	chr15(.):90787763-90807312	0.0788
NM_001143785	chr15(.):91422664-91444006	0.1782
NM_198527	chr15(.):91469154-91480774	1.6474
NM_001143784	chr15(.):91423275-91444006	0.1812
NM_006122	chr15(.):91442419-91470815	0.3464
NM_002005	chr15(.):91422687-91444006	0.1783
NM_018668	chr15(.):91536773-91570833	0.2821
NM_003981	chr15(.):91504267-91542804	0.3506
NM_001017919	chr15(.):91493105-91511355	0.4259
NR_033769	chr15(.):93333713-93345338	0.0944
NR_036136	chr15(.):93442628-93452705	2.6816
NR_037600	chr15(.):93421072-93446977	1.5298
NR_037602	chr15(.):93421525-93446977	1.5556
NM_001184999	chr16(.):15683225-15742023	0.546
NM_152652	chr16(.):30402056-30415715	0.2459
NM_004555	chr16(.):68114268-68268162	0.2433
NM_173164	chr16(.):68114374-68231115	0.2804
NM_022493	chr16(.):774768-795997	0.4701
NM_001172666	chr16(.):635076-684273	0.284
NM_021168	chr16(.):635172-684273	0.2843
NM_001172663	chr16(.):634356-684273	0.2804
NM_001172664	chr16(.):634668-684273	0.2821
NM_001009606	chr16(.):1956464-1973231	0.0568
NM_024507	chr16(.):3009216-3023381	1.2903
NM_002613	chr16(.):2582969-2658189	0.2471
NM_018992	chr16(.):2727494-2764031	0.4276
NM_020764	chr16(.):2222183-2251465	0.09
NM_000246	chr16(.):10966054-11023840	0.1963
NM_001079512	chr16(.):10855532-10917621	0.0873
NM_015914	chr16(.):11767942-11841648	0.5939
NR_027155	chr16(.):21453003-21518552	0.1591
NM_013302	chr16(.):22212591-22305066	0.1288
NM_000078	chr16(.):56990834-57022756	0.0501
NM_012320	chr16(.):68274246-68299961	0.5397
NM_014761	chr16(.):71924445-71967906	0.2824
NM_001164766	chr16(.):72811785-73097534	0.1003
NM_006885	chr16(.):72811785-73087274	0.0793
NM_030629	chr16(.):81523953-81750367	0.132
NM_198390	chr16(.):81473774-81750367	0.1376
NM_002661	chr16(.):81807929-81996899	0.4224
NR_024568	chr16(.):87357941-87430708	0.2918
NM_004913	chr16(.):89768540-89792394	0.4983
NR_003226	chr16(.):90033987-90068028	0.3255
NR_036480	chr16(.):89773263-89789573	0.6111
NM_032259	chr16(.):729701-745400	0.6064
NM_001031737	chr16(.):767581-781473	0.8003
NM_001040162	chr16(.):679428-691347	0.4494
NM_138418	chr16(.):686848-703474	0.7065
NM_023933	chr16(.):766157-777590	0.5572
NM_032304	chr16(.):772265-784715	0.5961
NM_138769	chr16(.):713132-729171	0.252
NM_005861	chr16(.):725114-737768	0.5171
NM_003961	chr16(.):721074-733267	0.3545
NM_053284	chr16(.):676011-689116	0.3476
NM_207112	chr16(.):771957-784715	0.605
NM_145294	chr16(.):694362-722829	0.4465
NM_153350	chr16(.):737499-760825	0.2995
NM_001005920	chr16(.):726666-739439	0.5217
NM_024042	chr16(.):760172-772480	0.4376
NM_005823	chr16(.):805764-823865	0.0446
NM_058192	chr16(.):829973-843383	0.2574
NM_022092	chr16(.):833621-853074	0.2135
NM_013404	chr16(.):806072-823865	0.0436
NR_030384	chr16(.):815182-825277	0.0377
NM_001025190	chr16(.):814427-837926	0.0685
NM_001177355	chr16(.):805765-823865	0.0446
NM_005262	chr16(.):2029149-2042750	0.5313
NM_144603	chr16(.):2023917-2036440	0.2071
NM_172168	chr16(.):2024040-2036184	0.2078
NM_002952	chr16(.):2007061-2019827	1.099
NR_002327	chr16(.):2007334-2017467	1.3655
NR_002326	chr16(.):2007973-2018107	1.3652
