GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
NM_021724	chr17(.):38244036-38261973	0.1986
NM_001190919	chr17(.):38213445-38255120	0.1312
NM_001190918	chr17(.):38214067-38255120	0.1314
NM_014815	chr17(.):38170349-38215889	0.119
NM_007359	chr17(.):38291506-38333431	0.1267
NM_001012241	chr17(.):38273789-38298045	0.1509
NM_001145301	chr17(.):38469472-38518895	0.1505
NM_152219	chr17(.):38511904-38525945	0.1048
NM_000964	chr17(.):38460422-38518895	0.1534
NM_001024809	chr17(.):38493270-38518895	0.1094
NM_001254	chr17(.):38439145-38464413	0.152
NM_152343	chr17(.):43326759-43344479	0.104
NM_005892	chr17(.):43294291-43329683	0.1558
NR_024434	chr17(.):43320302-43350997	0.1142
NR_024435	chr17(.):43334557-43350997	0.104
NM_174919	chr17(.):43501717-43515282	0.1572
NM_199282	chr17(.):43466267-43508012	0.1236
NM_001159330	chr17(.):43466267-43488449	0.131
NR_036199	chr17(.):43547728-43557801	0.1073
NR_029687	chr17(.):46109526-46119613	0.0999
NM_016429	chr17(.):46098532-46120152	0.1333
NM_152244	chr17(.):46179919-46205105	0.1271
NM_006807	chr17(.):46142413-46183560	0.1265
NM_001127228	chr17(.):46142413-46183883	0.1256
NM_002144	chr17(.):46601806-46613272	0.1007
NM_002145	chr17(.):46615018-46627393	0.0976
NM_005827	chr17(.):47773689-47790282	0.1483
NM_001199155	chr17(.):47860980-47911458	0.1239
NM_032595	chr17(.):48206100-48232877	0.1359
NM_174920	chr17(.):48185034-48212167	0.1144
NM_000023	chr17(.):48238365-48258293	0.1453
NM_000088	chr17(.):48256456-48284000	0.1203
NR_024193	chr17(.):48243788-48254837	0.1522
NM_175575	chr17(.):48907604-48924709	0.1278
NM_005749	chr17(.):48934586-48946413	0.1574
NM_000250	chr17(.):56342216-56363296	0.1218
NM_004758	chr17(.):56373593-56411152	0.1603
NM_003168	chr17(.):56417538-56434563	0.1998
NR_029683	chr17(.):56403592-56413679	0.2879
NR_004380	chr17(.):62218437-62228517	0.1694
NR_002995	chr17(.):62218698-62228831	0.173
NR_036199	chr17(.):62813147-62823220	0.1081
NR_026903	chr17(.):62957667-62976703	0.1622
NR_027283	chr17(.):66189800-66201443	0.1156
NM_016627	chr17(.):66239144-66258305	0.1594
NR_033876	chr17(.):70589179-70641611	0.1211
NM_001163989	chr17(.):72727958-72748474	0.1765
NM_001006638	chr17(.):72728355-72748474	0.1779
NM_139018	chr17(.):72685451-72714108	0.1065
NM_175738	chr17(.):72662255-72748474	0.1291
NR_037409	chr17(.):72739751-72749838	0.206
NM_017728	chr17(.):72767621-72840922	0.1049
NM_015654	chr17(.):72761685-72777470	0.1371
NM_001162995	chr17(.):73624513-73642486	0.1565
NR_028439	chr17(.):73627674-73642486	0.1745
NM_001162997	chr17(.):73637645-73649057	0.168
NM_000154	chr17(.):73749017-73766280	0.1324
NM_013260	chr17(.):73658398-73709139	0.1371
NM_005324	chr17(.):73767514-73780860	0.2061
NM_173547	chr17(.):73880040-73898054	0.1147
NM_033452	chr17(.):73865244-73879656	0.1606
NM_012478	chr17(.):73836779-73856501	0.1327
NM_199242	chr17(.):73818307-73845798	0.1033
NM_032478	chr17(.):73889723-73906181	0.1242
NM_032134	chr17(.):74265129-74308761	0.1126
NM_182565	chr17(.):74256285-74272379	0.1683
NR_027058	chr17(.):75079724-75096068	0.2113
NR_003013	chr17(.):75080388-75090575	0.2332
NM_001143998	chr17(.):75132004-75218181	0.1774
NM_001144001	chr17(.):75176294-75218181	0.1715
NM_001113495	chr17(.):75466324-75501678	0.1109
NM_001113493	chr17(.):75364271-75501678	0.1136
NM_001113496	chr17(.):75441612-75501678	0.1099
NM_001113494	chr17(.):75367164-75501678	0.1128
NR_036200	chr17(.):75388065-75398136	0.0885
NM_152468	chr17(.):76121858-76144049	0.1834
NM_007267	chr17(.):76103998-76133488	0.1462
NM_001127198	chr17(.):76103998-76129861	0.1411
NM_001145529	chr17(.):76222390-76242068	0.1202
NM_001010982	chr17(.):76178436-76208782	0.1086
NM_001012270	chr17(.):76205276-76226716	0.1156
NM_003258	chr17(.):76165159-76188285	0.1674
NM_004710	chr17(.):76159670-76174009	0.2009
NR_002219	chr17(.):76205320-76225783	0.115
NM_001145526	chr17(.):76178442-76208782	0.1086
NR_027083	chr17(.):76178397-76198641	0.1137
NM_003255	chr17(.):76844058-76926472	0.1315
NM_005567	chr17(.):76962334-76981061	0.1153
NM_006137	chr17(.):80267745-80280480	0.1005
NM_003004	chr17(.):80273899-80296921	0.1168
NM_001100407	chr17(.):80395462-80413707	0.1418
NM_001193655	chr17(.):80395462-80412602	0.1433
NM_001038618	chr17(.):80411059-80451143	0.1363
NM_001083608	chr17(.):80411539-80451143	0.1366
NM_173620	chr17(.):80371251-80405516	0.1215
NR_036519	chr17(.):80402590-80413707	0.173
NM_000633	chr18(.):60785578-60991613	0.1476
NM_001083625	chr18(.):9131757-9290206	0.1472
NM_144662	chr18(.):23708815-23778319	0.1243
NM_005640	chr18(.):23801408-23976650	0.1056
NM_001130110	chr18(.):42255137-42462379	0.1366
NM_015559	chr18(.):42255862-42653475	0.1275
NM_021074	chr18(.):9097627-9139343	0.1986
NM_005904	chr18(.):46441222-46482081	0.1882
NM_001190823	chr18(.):46441222-46474177	0.1961
NM_001190822	chr18(.):46441222-46480703	0.1905
NR_024021	chr18(.):56697970-56725446	0.101
NM_033280	chr18(.):56802124-56831063	0.1586
NM_030973	chr19(.):50316535-50345237	0.1191
NM_001039846	chr19(.):2091867-2104583	0.2154
NM_019112	chr19(.):1035101-1070570	0.1918
NM_003331	chr19(.):10456203-10496248	0.1072
NM_001164605	chr19(.):35640844-35665788	0.1128
NM_018028	chr19(.):39828107-39880537	0.1101
NM_014164	chr19(.):35640624-35665788	0.1119
NR_028406	chr19(.):35640671-35665788	0.1121
NM_020695	chr19(.):1810244-1853452	0.1579
NM_052847	chr19(.):2506217-2707746	0.1764
NM_015318	chr19(.):7454998-7542371	0.1366
NM_020714	chr19(.):12681919-12726623	0.1163
NM_024038	chr19(.):12836453-12850529	0.1627
NM_014975	chr19(.):12944258-12990766	0.1128
NM_032855	chr19(.):16239837-16274377	0.2038
NM_021235	chr19(.):16467407-16587762	0.1321
NM_006387	chr19(.):16623699-16658263	0.1027
NM_001492	chr19(.):18974360-19011953	0.096
NM_001398	chr19(.):39301061-39327497	0.1085
NM_001001563	chr19(.):39966051-39986528	0.1033
NM_007040	chr19(.):41765119-41818811	0.1454
NM_144732	chr19(.):41763390-41818811	0.1432
NM_001031749	chr19(.):44295078-44311613	0.1078
NM_015168	chr19(.):47562446-47622009	0.1172
NM_001145713	chr19(.):47629079-47718893	0.1263
NR_027280	chr19(.):47629114-47718893	0.1264
NM_006801	chr19(.):48880826-48899810	0.1804
NM_006184	chr19(.):49398306-49431540	0.1145
NM_134444	chr19(.):56342943-56398220	0.1161
NM_024100	chr19(.):979327-999569	0.188
NM_004368	chr19(.):1021297-1044064	0.2328
NM_033420	chr19(.):1004649-1026141	0.1784
NM_138690	chr19(.):995436-1014723	0.1314
NM_012292	chr19(.):1062173-1091627	0.1815
NM_001280	chr19(.):1264266-1278171	0.2559
NM_017914	chr19(.):1270519-1284243	0.2178
NM_177401	chr19(.):1243551-1264142	0.1733
NM_001001975	chr19(.):1236748-1249824	0.1949
NM_001405	chr19(.):1281167-1304944	0.1328
NM_152769	chr19(.):1224946-1242990	0.1391
NR_027271	chr19(.):1262469-1275259	0.2358
NR_023313	chr19(.):1264266-1279809	0.2467
NM_001136139	chr19(.):1604291-1655286	0.168
NM_003200	chr19(.):1604291-1657326	0.1691
NM_006830	chr19(.):1592153-1610483	0.1997
NM_138813	chr19(.):1777073-1817270	0.1404
NM_001178002	chr19(.):1777073-1817199	0.1404
NR_031730	chr19(.):1811157-1821237	0.1622
NR_034114	chr19(.):1817087-1829542	0.1327
NM_031918	chr19(.):1847397-1868564	0.2015
NM_138422	chr19(.):1900416-1918446	0.1681
NM_001130111	chr19(.):1871974-1890518	0.1745
NM_079834	chr19(.):1900372-1931012	0.1779
NM_017572	chr19(.):2032469-2056243	0.1864
NM_017797	chr19(.):1980446-2020702	0.1497
NM_130807	chr19(.):2066034-2101269	0.2788
NM_004152	chr19(.):2264519-2278487	0.1913
NM_018049	chr19(.):2228154-2241328	0.2207
NM_000479	chr19(.):2244112-2257072	0.1635
NM_198532	chr19(.):2269630-2287181	0.1646
NR_031596	chr19(.):2229060-2239148	0.2294
NM_007165	chr19(.):2231815-2253678	0.1931
NM_144616	chr19(.):2247249-2261422	0.2161
NM_001101391	chr19(.):2284773-2313156	0.1467
NR_036207	chr19(.):2245637-2255717	0.1428
NM_032737	chr19(.):2423163-2461958	0.1683
NM_012458	chr19(.):2420621-2432875	0.1917
NM_015675	chr19(.):2471122-2483257	0.2219
NM_001379	chr19(.):10239021-10310755	0.1138
NM_004230	chr19(.):10327108-10346948	0.1578
NR_036206	chr19(.):10336088-10346161	0.1367
NM_001544	chr19(.):10392649-10404198	0.1244
NM_015956	chr19(.):10357639-10375721	0.1317
NM_000201	chr19(.):10376516-10402291	0.1111
NM_007065	chr19(.):10496808-10519271	0.1147
NM_001111307	chr19(.):10526332-10585307	0.129
NM_001111309	chr19(.):10538110-10585307	0.1115
NM_001111308	chr19(.):10536520-10585307	0.1133
NR_031592	chr19(.):10509133-10519214	0.1389
NM_006202	chr19(.):10558632-10585307	0.1026
NM_001195800	chr19(.):11195037-11249505	0.1427
NM_153358	chr19(.):12716731-12745676	0.1406
NM_001080997	chr19(.):12931296-12946207	0.1211
NM_013312	chr19(.):12868816-12891434	0.1288
NM_004317	chr19(.):12843305-12864137	0.1337
NM_181738	chr19(.):12906426-12917694	0.1635
NM_017682	chr19(.):12858406-12874271	0.1062
NM_002229	chr19(.):12897309-12909125	0.1859
NM_031429	chr19(.):12931295-12951230	0.1246
NM_006397	chr19(.):12912427-12929462	0.1169
NM_005809	chr19(.):12902633-12917694	0.179
NM_023072	chr19(.):13901273-13948044	0.1124
NR_029613	chr19(.):13980512-13990622	0.1248
NR_036515	chr19(.):13940329-13952103	0.1448
NM_001098622	chr19(.):13982949-13996571	0.1582
NR_030179	chr19(.):13980688-13990825	0.1285
NR_029497	chr19(.):13942100-13952173	0.152
NR_029495	chr19(.):13942400-13952473	0.1574
NR_029501	chr19(.):13942253-13952331	0.1552
NM_005370	chr19(.):16217489-16249445	0.1702
NM_001145160	chr19(.):16173316-16218813	0.1475
NR_024335	chr19(.):16139522-16157918	0.1051
NR_024336	chr19(.):16140288-16157918	0.1076
NM_003290	chr19(.):16182134-16218813	0.1408
NM_032493	chr19(.):16303664-16351156	0.0962
NM_054113	chr19(.):16267178-16289286	0.1457
NM_014077	chr19(.):16291234-16307857	0.1234
NM_016270	chr19(.):16430650-16443339	0.1711
NM_032207	chr19(.):16602204-16637163	0.1049
NM_145046	chr19(.):16584874-16612003	0.101
NM_024881	chr19(.):16655647-16688193	0.114
NM_004831	chr19(.):16680717-16744015	0.1667
NM_001145724	chr19(.):19035009-19054858	0.1245
NM_001145722	chr19(.):19035009-19056113	0.1275
NM_001145721	chr19(.):19035009-19056161	0.1274
NR_027297	chr19(.):19035009-19055444	0.1266
NM_007263	chr19(.):19005322-19035199	0.1082
NM_004838	chr19(.):19035009-19057041	0.1299
NM_019070	chr19(.):19025483-19044442	0.1459
NM_015925	chr19(.):35734558-35763867	0.1211
NM_152481	chr19(.):35710703-35724628	0.0909
NM_006149	chr19(.):39287310-39308740	0.0946
NM_012237	chr19(.):39364194-39395463	0.1197
NM_001005335	chr19(.):39322027-39347979	0.1436
NM_001001716	chr19(.):39385614-39404534	0.118
NM_001533	chr19(.):39322027-39345617	0.1475
NM_001193286	chr19(.):39364194-39395502	0.1196
NR_034146	chr19(.):39364194-39389795	0.1112
NM_001195833	chr19(.):39353471-39373919	0.1168
NM_003407	chr19(.):39892486-39905045	0.2128
NM_003169	chr19(.):39931287-39972308	0.1339
NM_001130825	chr19(.):39931185-39972308	0.1343
NM_019088	chr19(.):39871269-39886679	0.129
NM_017592	chr19(.):39876962-39896203	0.1854
NM_001020	chr19(.):39918846-39931618	0.1838
NM_022835	chr19(.):39898749-39924055	0.1498
NM_203486	chr19(.):39984556-40004121	0.102
NM_001699	chr19(.):41720107-41772671	0.1062
NM_052848	chr19(.):41811093-41835788	0.1505
NM_000660	chr19(.):41831811-41864831	0.1282
NM_001098506	chr19(.):42077530-42098197	0.1279
NM_019612	chr19(.):44215213-44229169	0.0925
NM_019108	chr19(.):44230300-44264142	0.1255
NM_002250	chr19(.):44265684-44290409	0.1344
NM_178511	chr19(.):47773141-47783980	0.1513
NM_001127240	chr19(.):47719080-47741023	0.1535
NM_014417	chr19(.):47719078-47739451	0.1538
NM_015603	chr19(.):47754730-47780210	0.1501
NR_036159	chr19(.):47725200-47735276	0.183
NR_036158	chr19(.):47725198-47735278	0.183
NM_144577	chr19(.):48794708-48828332	0.1349
NM_018273	chr19(.):48830615-48872186	0.1396
NM_012451	chr19(.):48862650-48884634	0.1672
NM_001425	chr19(.):48823628-48838810	0.1967
NM_153608	chr19(.):48769653-48795863	0.1017
NM_031485	chr19(.):48944029-48962164	0.1132
NM_000836	chr19(.):48893131-48953188	0.1269
NM_016246	chr19(.):49311273-49344934	0.1251
NM_014330	chr19(.):49370648-49384319	0.1766
NM_001161354	chr19(.):49335353-49376884	0.1136
NM_003323	chr19(.):49379221-49406996	0.1402
NM_001098632	chr19(.):50367296-50385644	0.1909
NM_032375	chr19(.):50367296-50385578	0.1916
NM_001098633	chr19(.):50367296-50385612	0.1912
NM_017432	chr19(.):50349415-50368999	0.1216
NM_001168222	chr19(.):50375681-50397007	0.1395
NM_007254	chr19(.):50359459-50375822	0.1443
NM_152899	chr19(.):50387913-50405147	0.1177
NM_012068	chr19(.):50426958-50442193	0.1272
NM_032836	chr19(.):56097736-56115893	0.1066
NM_007279	chr19(.):56160415-56191082	0.1295
NM_207115	chr19(.):56147391-56159836	0.1305
NM_153219	chr19(.):56106729-56119504	0.146
NM_203374	chr19(.):56127106-56140941	0.1023
NM_016535	chr19(.):56149985-56161989	0.1209
NM_013301	chr19(.):56153953-56169526	0.1426
NM_001163423	chr19(.):56148462-56159836	0.1315
NM_016202	chr19(.):56148417-56159836	0.1325
NM_001130072	chr19(.):56181560-56212133	0.0971
NM_001130071	chr19(.):56182990-56212133	0.0963
NM_001195605	chr19(.):56119958-56134907	0.0982
NM_145007	chr19(.):56291762-56353128	0.1332
NM_007050	chr20(.):40696391-41823557	0.0767
NM_001042472	chr20(.):25275849-25376477	0.1322
NM_015600	chr20(.):25270378-25376477	0.1334
NM_001191	chr20(.):30247260-30315656	0.1989
NM_031483	chr20(.):32946061-33104197	0.1297
NM_177996	chr20(.):34695347-34825721	0.1219
NM_015568	chr20(.):37429347-37556667	0.1313
NM_032883	chr20(.):42539781-42703254	0.1377
NM_002466	chr20(.):42290708-42350122	0.1271
NM_001098798	chr20(.):42569535-42703254	0.1385
NM_001098797	chr20(.):42538491-42703254	0.1379
NM_000022	chr20(.):43243162-43285376	0.158
NM_006282	chr20(.):43590119-43713593	0.1478
NM_183048	chr20(.):45833380-45990474	0.1097
NM_001193339	chr20(.):45181461-45285100	0.1036
NM_001011554	chr20(.):45181461-45318124	0.1053
NM_001161841	chr20(.):46281149-46420360	0.1188
NM_018837	chr20(.):46281149-46419808	0.1187
NM_183425	chr20(.):55961462-55989386	0.1593
NM_080618	chr20(.):56067223-56105154	0.1124
NM_199170	chr20(.):56218451-56290625	0.1061
NM_020182	chr20(.):56218451-56290031	0.1068
NM_199171	chr20(.):56218451-56291541	0.1057
NM_002531	chr20(.):61335188-61399123	0.0869
NM_019593	chr20(.):5520079-5596672	0.1348
NM_013248	chr20(.):23326372-23340408	0.1497
NM_022482	chr20(.):23340020-23358683	0.1306
NM_002862	chr20(.):25223705-25283648	0.1319
NM_032609	chr20(.):30220690-30237800	0.1093
NM_012112	chr20(.):30321903-30394603	0.1174
NM_182584	chr20(.):31214426-31244783	0.0972
NM_176812	chr20(.):32394109-32447173	0.2
NR_030374	chr20(.):33049129-33059223	0.1041
NR_027451	chr20(.):34628539-34643882	0.1559
NM_030919	chr20(.):37549954-37586703	0.1135
NM_001008901	chr20(.):42349800-42360642	0.1181
NR_034104	chr20(.):43280091-43305380	0.1329
NM_006809	chr20(.):43565770-43594114	0.1387
NM_001124756	chr20(.):43533702-43572962	0.1089
NM_080721	chr20(.):45164584-45184213	0.1512
NM_018102	chr20(.):45124706-45147194	0.1009
NR_024594	chr20(.):45942245-45954498	0.0942
NM_006526	chr20(.):52178609-52204636	0.142
NR_002189	chr20(.):52486039-52497248	0.1528
NM_003657	chr20(.):52555078-52692304	0.1281
NM_001015885	chr20(.):55921617-55958519	0.1191
NM_003610	chr20(.):55921144-55958519	0.1199
NM_001190472	chr20(.):55928495-55939878	0.1122
NM_001160419	chr20(.):56182946-56200632	0.1449
NM_001160418	chr20(.):56173901-56200632	0.1335
NM_175573	chr20(.):60873026-60888918	0.0978
NM_005560	chr20(.):60879120-60947368	0.0952
NM_001024	chr20(.):60957120-60968576	0.1469
NR_024470	chr20(.):61289378-61302973	0.0955
NM_016354	chr20(.):61268796-61308647	0.1258
NM_001389	chr21(.):41379342-42224039	0.1399
NM_000874	chr21(.):34597230-34640062	0.2035
NM_207585	chr21(.):34597230-34641820	0.2077
NM_001033515	chr21(.):9902193-9973585	0.2121
NM_001754	chr21(.):36155097-36426595	0.1678
NM_001001890	chr21(.):36155097-36265987	0.1725
NM_001146078	chr21(.):37827919-37919898	0.1441
NM_001146077	chr21(.):37827919-37953867	0.1411
NM_006198	chr21(.):41234346-41306322	0.1977
NM_016818	chr21(.):43634266-43722354	0.179
NM_173568	chr21(.):43486425-43568105	0.182
NM_207174	chr21(.):43635007-43722354	0.1796
NM_207629	chr21(.):43631186-43722354	0.178
NM_207627	chr21(.):43614798-43722354	0.1737
NM_207628	chr21(.):43614921-43722354	0.1738
NM_001199527	chr21(.):43478067-43568105	0.1982
NM_003683	chr21(.):45204417-45228983	0.1806
NM_001100421	chr21(.):19156283-19196703	0.1557
NM_138983	chr21(.):34437449-34449728	0.1672
NM_005806	chr21(.):34393238-34406500	0.1457
NM_000629	chr21(.):34692213-34737128	0.2324
NM_000628	chr21(.):34633671-34674520	0.202
NM_005534	chr21(.):34770201-34814828	0.1855
NM_001122607	chr21(.):36188573-36265987	0.1824
NM_020727	chr21(.):43401939-43435496	0.176
NR_027273	chr21(.):43437112-43450060	0.1696
NR_027243	chr21(.):43517243-43533644	0.1779
NM_000394	chr21(.):44584140-44597913	0.2482
NM_173354	chr21(.):44829397-44852002	0.2102
NR_026960	chr21(.):44864903-44878771	0.1301
NR_026863	chr21(.):44876973-44903103	0.1231
NM_003681	chr21(.):45133977-45187188	0.175
NM_000100	chr21(.):45188830-45201259	0.2336
NR_026961	chr21(.):45220638-45237448	0.1434
NM_005049	chr21(.):45522207-45556063	0.148
NM_198155	chr21(.):45548493-45570605	0.2293
NM_000383	chr21(.):45700762-45723102	0.1529
NM_175867	chr21(.):45661222-45687099	0.176
NM_015259	chr21(.):45641721-45665834	0.1798
NM_000658	chr21(.):45705273-45723110	0.1665
NM_004327	chr22(.):23517551-23665224	0.1211
NM_014433	chr22(.):23396592-23489241	0.1245
NM_001887	chr22(.):26990361-27018991	0.1673
NM_007194	chr22(.):29078730-29142822	0.1001
NM_001002880	chr22(.):39047657-39074855	0.1233
NM_000967	chr22(.):39703886-39720670	0.1886
NM_001003406	chr22(.):39961757-40090740	0.0915
NM_024821	chr22(.):42191677-42227303	0.1426
NM_001003828	chr22(.):44390172-44570103	0.0859
NM_013327	chr22(.):44415167-44570103	0.0856
NM_138433	chr22(.):50981461-50994452	0.1034
NM_007128	chr22(.):22594199-22604926	0.1445
NR_030755	chr22(.):23160269-23170365	0.099
NM_001178126	chr22(.):23224959-23243013	0.1916
NM_004914	chr22(.):23482512-23511531	0.1611
NM_001024938	chr22(.):24194058-24232725	0.1026
NM_002415	chr22(.):24231564-24242409	0.1512
NM_001024939	chr22(.):24195040-24232725	0.1025
NM_001007468	chr22(.):24124149-24181705	0.127
NM_001002862	chr22(.):24171689-24186199	0.1726
NM_000675	chr22(.):24818529-24843325	0.1432
NR_028484	chr22(.):24820177-24895783	0.1218
NM_001008566	chr22(.):26916713-26966370	0.1263
NM_003595	chr22(.):26916713-26991089	0.1413
NR_031615	chr22(.):26946177-26956289	0.1407
NR_003491	chr22(.):27048445-27077440	0.1447
NM_001886	chr22(.):27012927-27031636	0.1252
NM_172002	chr22(.):29133042-29158496	0.1391
NM_173510	chr22(.):29163661-29190283	0.135
NM_001079539	chr22(.):29185547-29201560	0.2065
NM_031910	chr22(.):37571205-37589330	0.1003
NM_001051	chr22(.):37597244-37613353	0.1241
NM_013385	chr22(.):37673494-37716389	0.116
NM_002872	chr22(.):37616309-37645305	0.1758
NR_002821	chr22(.):38735669-38799931	0.1431
NM_004981	chr22(.):38817332-38845033	0.0974
NM_001013647	chr22(.):38969124-39057634	0.1157
NM_004286	chr22(.):39096806-39134592	0.1591
NM_020243	chr22(.):39072953-39085766	0.1321
NM_014876	chr22(.):39076547-39101459	0.1409
NM_015374	chr22(.):39125734-39156947	0.1495
NM_001006666	chr22(.):39431672-39445428	0.1349
NM_004900	chr22(.):39373404-39393783	0.1472
NM_001193289	chr22(.):39348526-39393783	0.1478
NM_152426	chr22(.):39412117-39434256	0.1423
NM_014508	chr22(.):39405264-39419825	0.1623
NM_021822	chr22(.):39468009-39488748	0.1403
NM_181773	chr22(.):39488228-39505072	0.1176
NR_000028	chr22(.):39704823-39714916	0.1974
NR_000027	chr22(.):39706217-39716312	0.2391
NR_000026	chr22(.):39707846-39717901	0.2221
NM_002608	chr22(.):39614684-39645957	0.1315
NM_033016	chr22(.):39614684-39641914	0.1305
NR_002439	chr22(.):39710056-39720118	0.206
NM_006116	chr22(.):39790758-39832887	0.1346
NM_153497	chr22(.):39790758-39838132	0.1403
NM_194326	chr22(.):39920097-39933860	0.1977
NM_002409	chr22(.):39848324-39893199	0.1388
NM_019008	chr22(.):39893283-39919137	0.1604
NM_182810	chr22(.):39911568-39923691	0.2067
NM_001098270	chr22(.):39878228-39893199	0.1385
NM_152513	chr22(.):42090517-42200459	0.1348
NM_001169111	chr22(.):50956996-50969033	0.1422
NM_024866	chr22(.):50915011-50929866	0.0875
NM_002972	chr22(.):50878430-50918464	0.1084
NM_001185011	chr22(.):50941644-50968209	0.1359
NM_001113756	chr22(.):50959181-50973258	0.1512
NM_001113755	chr22(.):50959181-50973514	0.1535
NM_001169109	chr22(.):50956996-50969868	0.1531
NM_001169110	chr22(.):50956996-50969574	0.1494
NM_001014440	chr22(.):50963837-50976008	0.1632
NM_005138	chr22(.):50956996-50969034	0.1422
NM_017584	chr22(.):50920212-50933750	0.0958
NM_033200	chr22(.):50936375-50951135	0.1365
NM_001145134	chr22(.):51002289-51022096	0.1177
NR_021492	chr22(.):51016454-51027355	0.1457
NM_004377	chr22(.):51002289-51021894	0.116
NM_001123225	chr22(.):50984540-51006328	0.1099
NM_001145137	chr22(.):51002289-51021506	0.115
NM_005198	chr22(.):51012386-51026428	0.132
