GENE	H3k27me3_28_DMSO_compare_TSS_SIGNAL	H3k27me3_28_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
KIAA1908	0	91496.9703	91496.9703	1	8
PSMG3	0	91496.9703	91496.9703	1	8
LOC100240734	0	91545.8667	91545.8667	1	8
ATAD3A	0	91633.2495	91633.2495	1	8
CGB8	9221.6	100885.7346	91664.1346	0.916248994369899	3.45156129115463
C19orf28	0	91703.7271	91703.7271	1	8
CD300LF	0	91852.3841	91852.3841	1	8
EGFL8	0	91974.4219	91974.4219	1	8
AURKAIP1	0	91992.3918	91992.3918	1	8
RUNDC2C	5217.6	97239.2778	92021.6778	0.94907516106254	4.22008092714109
COL7A1	1722.369	93768.7479	92046.3789	0.981963044774063	5.76664100467774
ABCG1	1749.8263	93868.787	92118.9607	0.981699940632793	5.74536189421665
TREX2	0	92277.6535	92277.6535	1	8
UCN2	1439.8452	93768.7479	92328.9027	0.984876940692867	6.02512154961744
EIF3D	0	92403.0907	92403.0907	1	8
C6orf125	0	92430.4884	92430.4884	1	8
SLC26A6	0	92688.2173	92688.2173	1	8
TMEM89	0	92688.2173	92688.2173	1	8
GPR77	0	92792.8654	92792.8654	1	8
RPH3AL	279.8976	93077.8138999999	92797.9162999999	0.997001880235678	8
PIP5K1C	0	92837.4893	92837.4893	1	8
GGT6	0	92897.2665	92897.2665	1	8
CGB7	11484.8	104435.1276	92950.3276	0.900924713828065	3.18480941719286
C21orf84	587.8556	93621.6899	93033.8343	0.993760126992652	7.31523717908967
CHAD	0	93068.7734	93068.7734	1	8
GRPEL1	0	93091.0267	93091.0267	1	8
PFKFB4	0	93262.655	93262.655	1	8
MYBBP1A	0	93353.9352	93353.9352	1	8
LOC650293	0	93473.4172	93473.4172	1	8
UBXN6	0	93519.7071	93519.7071	1	8
KDM6B	0	93612.7739	93612.7739	1	8
UQCRC1	0	93768.7479	93768.7479	1	8
KRT80	1336.4346	95115.8197000001	93779.3851000001	0.986144081237923	6.15322416619942
TPCN2	0	94096.3862	94096.3862	1	8
FBXO24	1147.5935	95292.7074	94145.1139	0.988100477815909	6.37568220430065
SYCE2	0	94198.1354	94198.1354	1	8
SIK1	0	94335.8479	94335.8479	1	8
EPOR	1327.0725	96266.6957	94939.6232	0.986402077463794	6.18071767688768
MIR941-1	0	95022.6301	95022.6301	1	8
MIR941-2	0	95022.6301	95022.6301	1	8
MIR941-3	0	95022.6301	95022.6301	1	8
RPA1	0	95143.7656	95143.7656	1	8
SMYD4	0	95143.7656	95143.7656	1	8
EPPK1	6785.6	101937.4547	95151.8547	0.937588214213411	3.90906403754559
LRCH4	0	95292.7074	95292.7074	1	8
SAP25	0	95292.7074	95292.7074	1	8
NOVA2	4123.7476	99996.6612	95872.9136	0.960394435178207	4.59985198711923
MPPED1	2346.704	98657.8317	96311.1277	0.976766350305593	5.39372579511787
C1orf66	0	96315.6537	96315.6537	1	8
ISG20L2	0	96315.6537	96315.6537	1	8
NUB1	0	96323.0855	96323.0855	1	8
NAPA	0	96570.595	96570.595	1	8
CALM3	0	96584.2181	96584.2181	1	8
KIAA2013	0	96592.4061	96592.4061	1	8
PLOD1	0	96592.4061	96592.4061	1	8
KIAA0649	0	96631.7340000001	96631.7340000001	1	8
CLPTM1	0	96638.6933	96638.6933	1	8
C9orf171	0	96790.9744	96790.9744	1	8
C1orf61	3429.6	100318.5743	96888.9743	0.966943032750794	4.87040461772016
MARK4	0	96917.028	96917.028	1	8
LRFN3	0	96989.9967	96989.9967	1	8
HLA-E	0	97032.8669	97032.8669	1	8
ZNF623	0	97057.7604	97057.7604	1	8
FUT5	2502.456	99719.3591000001	97216.9031000001	0.975519354674421	5.3164570027207
UBE2S	0	97325.4486	97325.4486	1	8
MIR9-1	2938.7086	100318.5743	97379.8657	0.971539938709737	5.09326263039536
PCBP3	0	97486.9495	97486.9495	1	8
TOP1MT	0	97496.7351	97496.7351	1	8
LOC388499	0	97620.0752	97620.0752	1	8
PER1	0	97681.6862	97681.6862	1	8
MIR1257	0	97685.7275000001	97685.7275000001	1	8
MGC16275	0	97881.6007	97881.6007	1	8
WDR90	0	98248.6037	98248.6037	1	8
TMEM204	12931.2	111202.7674	98271.5674	0.895828673884792	3.10426462466056
CHST12	0	98522.5027	98522.5027	1	8
CRHR1	4627.2	103215.8913	98588.6913	0.957093218079886	4.47938184009862
FOXN1	7604.8	106238.9037	98634.1037	0.933199643433596	3.80425804744418
LOC283404	1344.9473	100018.8287	98673.8814000001	0.986731479892777	6.21657816115381
E4F1	0	99025.4438	99025.4438	1	8
WDR4	0	99120.0402	99120.0402	1	8
HP1BP3	0	99263.2458	99263.2458	1	8
GBX1	3224.8	102543.7395	99318.9395	0.969510782551743	4.99088591656723
NCRNA00207	3048.6456	102386.8327	99338.1871	0.971085201592906	5.06971793229447
RHBG	673.4246	100318.5743	99645.1497	0.993331901464127	7.21885661152688
EPN2	907.8986	100695.4339	99787.5353	0.991064283250749	6.79325137256339
GGA1	0	99818.6198	99818.6198	1	8
PCOLCE	1859.6	101736.7204	99877.1204	0.982049555497533	5.77370435193678
ZNF574	0	100075.2599	100075.2599	1	8
KIF17	7406.4	107492.2401	100085.8401	0.935539707053504	3.85931623697884
C1orf182	0	100318.5743	100318.5743	1	8
CCT3	0	100318.5743	100318.5743	1	8
LOC100240735	0	100345.7453	100345.7453	1	8
TSPAN17	0	100689.4412	100689.4412	1	8
MUC12	973.7514	101719.4899	100745.7385	0.99051786283427	6.70682691964071
GRIN2C	2687.2503	103470.6585	100783.4082	0.974686292049491	5.26694720059542
ATP13A2	0	100818.53	100818.53	1	8
LRRC4B	0	100831.0674	100831.0674	1	8
RABL5	0	101172.2227	101172.2227	1	8
GFI1B	4970.9694	106196.4249	101225.4555	0.955283926269017	4.41706416599079
C19orf39	0	101610.035	101610.035	1	8
LETM1	0	101716.8016	101716.8016	1	8
MOSPD3	0	101736.7204	101736.7204	1	8
DCI	0	101805.0443	101805.0443	1	8
MIR3677	0	101805.0443	101805.0443	1	8
MIR940	0	101805.0443	101805.0443	1	8
RNPS1	0	101805.0443	101805.0443	1	8
ICMT	0	101905.578	101905.578	1	8
PTH2	5988	107931.4017	101943.4017	0.947436521693038	4.17189663381562
NPEPL1	0	102147.5003	102147.5003	1	8
NLRP6	0	102165.1371	102165.1371	1	8
SBK2	0	102322.7349	102322.7349	1	8
GRIN1	2018.576	104441.6054	102423.0294	0.981039145589883	5.69321482301413
SMARCD3	7088.5856	109551.7989	102463.2133	0.9392270041771	3.94997157184869
CACNG2	0	102717.6477	102717.6477	1	8
KLF16	0	102735.5573	102735.5573	1	8
RSAD1	0	102859.9781	102859.9781	1	8
MEN1	0	102870.4979	102870.4979	1	8
FAM83H	0	103020.6203	103020.6203	1	8
LOC100128338	0	103020.6203	103020.6203	1	8
AMZ1	3077.2092	106178.8398	103101.6306	0.971834884858412	5.10872994560538
RGS12	0	103287.9951	103287.9951	1	8
FGFR3	1836.138	105179.1102	103342.9722	0.982842276863495	5.84002989422784
C17orf81	0	103352.2547	103352.2547	1	8
CTDNEP1	0	103352.2547	103352.2547	1	8
ARHGAP8	0	103425.7743	103425.7743	1	8
FBXO2	0	103459.886	103459.886	1	8
FBXO44	0	103459.886	103459.886	1	8
FLJ22184	540.3114	104088.4884	103548.177	0.994835920883802	7.58980368655515
IMP5	841.972	104747.7893	103905.8173	0.992026007165526	6.9589318239711
ASB10	4280.322	108258.6986	103978.3766	0.96196588545751	4.66061980836136
LOC100129196	0	103982.9256	103982.9256	1	8
DNASE1L2	0	104023.0169	104023.0169	1	8
MAPK15	224.664	104316.4085	104091.7445	0.997850949922099	8
MIR548K	0	104143.4817	104143.4817	1	8
FLJ36777	946.2787	105241.7637	104295.485	0.991088651051354	6.79722646422939
LOC100130274	13.8852	104316.4085	104302.5233	0.999866911138581	8
BREA2	0	104316.4085	104316.4085	1	8
ZNF707	0	104316.4085	104316.4085	1	8
SH2D5	3035.368	107492.2401	104456.8721	0.972537467767748	5.1462172691001
FBXO6	0	104489.3816	104489.3816	1	8
MATN1	0	104574.3685	104574.3685	1	8
CCDC8	876.39	105899.2027	105022.8127	0.991792225378113	6.91690298955847
ICT1	0	105298.3601	105298.3601	1	8
FLJ43681	0	105311.0695	105311.0695	1	8
NPPB	3597.2	109090.6274	105493.4274	0.968078184813775	4.92250897275981
LAPTM5	0	105562.7221	105562.7221	1	8
C16orf91	2277.8	107985.3307	105707.5307	0.979342142876413	5.5670504539479
MAP4K2	0	105712.4005	105712.4005	1	8
FCGRT	3870.5067	109922.7129	106052.2062	0.965986490991244	4.82782325889197
ALDOC	0	106238.9037	106238.9037	1	8
PIGS	0	106238.9037	106238.9037	1	8
SLC13A2	0	106238.9037	106238.9037	1	8
SPAG5	0	106238.9037	106238.9037	1	8
UNC119	0	106238.9037	106238.9037	1	8
FFAR2	1435.4384	107697.009	106261.5706	0.986846822973385	6.22934295270454
C17orf96	0	106305.3803	106305.3803	1	8
NAPSA	1229.553	107821.7803	106592.2273	0.988725007179715	6.45437090193878
KIRREL2	14859.6	121479.1642	106619.5642	0.891009720623535	3.03124170148792
C9orf78	0	106795.6039	106795.6039	1	8
USP20	0	106795.6039	106795.6039	1	8
TYROBP	1484.7552	108437.4555	106952.7003	0.986492673404721	6.19049427009038
ENHO	187.7421	107278.3447	107090.6026	0.998253010734918	8
HAUS7	0	107213.1801	107213.1801	1	8
C19orf71	0	107455.174	107455.174	1	8
LOC415056	5892	113370.9669	107478.9669	0.950596566954935	4.26614998810966
CYP11A1	0	107613.8098	107613.8098	1	8
CAMSAP1	0	107646.397	107646.397	1	8
FBXL16	2749.8722	110524.2098	107774.3376	0.975723729987942	5.32885403835572
NR1H2	0	107821.7803	107821.7803	1	8
POLD1	0	107821.7803	107821.7803	1	8
SPIB	0	107821.7803	107821.7803	1	8
SLC4A3	1238.5458	109078.2339	107839.6881	0.98877282491958	6.46057221768994
GUCY2D	402.7797	108545.3496	108142.5699	0.996303014080298	8
NTF4	1704.4	109849.8908	108145.4908	0.984721340723185	6.01012566874805
ARID3C	5132.4	113370.9669	108238.5669	0.956689838151763	4.46527380543538
ZNF628	0	108398.862	108398.862	1	8
MRPL24	0	108475.6244	108475.6244	1	8
FAM58A	0	108487.6006	108487.6006	1	8
WDR24	409.2036	109219.9774	108810.7738	0.996267384319874	8
PTX4	4374	113210.8844	108836.8844	0.962801341156058	4.69391563882195
C1orf187	4964.2224	113960.8379	108996.6155	0.958257558268398	4.52082657356233
RHBDL1	0	109038.5374	109038.5374	1	8
STUB1	0	109038.5374	109038.5374	1	8
NPPA	0	109090.6274	109090.6274	1	8
JMJD8	0	109219.9774	109219.9774	1	8
FDXR	0	109294.2737	109294.2737	1	8
GATA2	6984.1112	116327.8527	109343.7415	0.943362257974711	4.05797622688554
EMID2	635.5254	110117.156	109481.6306	0.994261760600588	7.43687375317325
C19orf55	0	109527.1223	109527.1223	1	8
ABCF2	0	109551.7989	109551.7989	1	8
CHPF2	0	109551.7989	109551.7989	1	8
MIR671	0	109551.7989	109551.7989	1	8
LDOC1L	0	109596.7801	109596.7801	1	8
SLBP	0	109618.8247	109618.8247	1	8
TACC3	0	109618.8247	109618.8247	1	8
TMEM129	0	109618.8247	109618.8247	1	8
KCTD11	0	109646.9082	109646.9082	1	8
TMEM95	0	109646.9082	109646.9082	1	8
CNTFR	3698.8	113370.9669	109672.1669	0.968405164732586	4.93785012472844
NANOS2	3740.4	113454.4851	109714.0851	0.968083931335328	4.92277727195553
LYL1	0	109882.1884	109882.1884	1	8
C2CD4C	5506.115	115442.7786	109936.6636	0.954475689391507	4.38999937726964
MYBPC2	2425.016	112367.0509	109942.0349	0.978874707412381	5.53408098352438
DDOST	0	110014.2573	110014.2573	1	8
LOC645971	4782.8	114809.0697	110026.2697	0.960007314778188	4.58523734236272
RAB37	1424.6258	111492.7577	110068.1319	0.987383467843107	6.29022316611071
CFD	1909.4	111986.2299	110076.8299	0.983235528863781	5.87405817123007
CDH22	1317.648	111399.7243	110082.0763	0.988310160420587	6.40163683555629
BGN	2054.4334	112151.3721	110096.9387	0.982011129898296	5.77056289834148
MAD2L2	5116.8756	115215.555	110098.6794	0.957477169084957	4.49292853541557
MIR150	0	110241.1225	110241.1225	1	8
PGLS	0	110315.8794	110315.8794	1	8
TTYH3	1451.3477	111780.6372	110329.2895	0.987182528847465	6.26713330603234
LOC100272217	0	110383.2873	110383.2873	1	8
FLJ39609	2861.6	113289.4898	110427.8898	0.975363123971309	5.30704819062281
DNAJB8	3792	114512.9475	110720.9475	0.967947240752548	4.91640795257699
C3orf45	1207.1424	111987.3342	110780.1918	0.98933567753252	6.53559588906525
SSC5D	2300.1324	113289.7145	110989.5821	0.98010091317112	5.62215616769476
PPFIA1	0	110990.8039	110990.8039	1	8
PRODH2	1644.793	112677.1795	111032.3865	0.985612625779353	6.09814551620303
IRF2BP1	0	111041.1829	111041.1829	1	8
FUBP3	0	111242.5623	111242.5623	1	8
TP53	0	111300.718	111300.718	1	8
WRAP53	0	111300.718	111300.718	1	8
IL11RA	0	111329.5614	111329.5614	1	8
SEMA3B	6300.8	117730.4178	111429.6178	0.949199886030628	4.22380828852847
MEOX1	1814.3461	113411.5761	111597.23	0.984254011030167	5.96597440883145
MIR3183	0	111834.0917	111834.0917	1	8
NAT14	1223.9832	113289.7145	112065.7313	0.989311469068036	6.53228931932977
MGAT5B	1456.5421	113551.7247	112095.1826	0.987335326924516	6.28465840676446
C21orf56	0	112103.1715	112103.1715	1	8
PKP1	1669.929	113823.6969	112153.7679	0.985540942307536	6.09087036740751
RPS11	0	112183.5173	112183.5173	1	8
SNORD35B	0	112183.5173	112183.5173	1	8
CEACAM3	2813.3718	114999.2624	112185.8906	0.976119948262731	5.35318057356893
ALDH4A1	0	112200.9729	112200.9729	1	8
PTPRU	2658.652	115248.6952	112590.0432	0.97745134579705	5.43791165660678
PNMAL2	6330	119153.3973	112823.3973	0.949555079506921	4.23447077633657
SLC5A5	6332.4	119218.5683	112886.1683	0.94956311300707	4.23471275355957
FUT3	3082.4	115985.7613	112903.3613	0.974112307048786	5.23374980606293
CLCN7	0	113210.8844	113210.8844	1	8
TELO2	0	113210.8844	113210.8844	1	8
PDRG1	0	113229.8436	113229.8436	1	8
C9orf23	0	113370.9669	113370.9669	1	8
DCTN3	0	113370.9669	113370.9669	1	8
GALT	0	113370.9669	113370.9669	1	8
SIGMAR1	0	113370.9669	113370.9669	1	8
SHISA7	2383.0044	115773.8421	113390.8377	0.97983185510964	5.6023839025893
HES7	3042.6659	116446.0983	113403.4324	0.974535966453656	5.25818256310002
MYPOP	0	113454.4851	113454.4851	1	8
CRABP2	12518.4	126021.227	113502.827	0.909640293747868	3.33154467594102
TLE2	3235.0685	116808.0021	113572.9336	0.97305076849642	5.17419904081452
GRINA	0	113714.2887	113714.2887	1	8
PARP10	0	113714.2887	113714.2887	1	8
CCDC154	170.3208	113899.5409	113729.2201	0.998506872915758	8
TRIP6	0	113786.9848	113786.9848	1	8
TNNT1	4110.6	118102.2851	113991.6851	0.966365248667221	4.84454407778963
SH3TC1	1271.6193	115293.7699	114022.1506	0.989090935922513	6.50250392807067
LPHN1	3484.8384	117583.8946	114099.0562	0.971216033127232	5.07645490180538
SYT5	3998.4	118102.2851	114103.8851	0.967253254994226	4.88447026220239
HCST	0	114204.7637	114204.7637	1	8
NFKBID	0	114204.7637	114204.7637	1	8
MICALL2	0	114246.0206	114246.0206	1	8
ELANE	3861.6704	118203.8636	114342.1932	0.968363957675391	4.93590834873202
ALOXE3	2235.532	116821.6378	114586.1058	0.981223037606594	5.70754550875775
PTPRH	0	114878.5266	114878.5266	1	8
C8G	0	114921.4576	114921.4576	1	8
FBXW5	0	114921.4576	114921.4576	1	8
LOC55908	4006	118951.6086	114945.6086	0.967419665642391	4.8920685502951
PRKACA	0	114962.8123	114962.8123	1	8
KANK2	0	115045.9329	115045.9329	1	8
RNF207	2521.4464	117678.1055	115156.6591	0.979022830283946	5.54445055838809
REXO1	0	115412.9411	115412.9411	1	8
GABARAP	0	115425.7793	115425.7793	1	8
SCUBE1	224.8631	115747.8458	115522.9827	0.998061068831341	8
MECR	0	115545.2619	115545.2619	1	8
PHF23	0	115733.4515	115733.4515	1	8
DPP7	290.048	116130.1782	115840.1302	0.997508611609277	8
LOC90246	0	116327.8527	116327.8527	1	8
KRTDAP	6416	122871.6077	116455.6077	0.950374207442312	4.25933363446071
CDC42EP1	1660.5738	118121.822	116461.2482	0.986136745813862	6.15244986355102
LOC645752	0	116471.4027	116471.4027	1	8
PSAPL1	4109.6121	120613.5427	116503.9306	0.967050127086747	4.87524586788066
DLG4	511.6325	117122	116610.3675	0.995650627383287	7.83868846914087
C9orf86	0	116698.6941	116698.6941	1	8
LOC100131193	0	116698.6941	116698.6941	1	8
APOA1BP	0	116922.0956	116922.0956	1	8
GPATCH4	0	116922.0956	116922.0956	1	8
TSC1	0	117023.5048	117023.5048	1	8
MIR4274	944.0745	117974.0426	117029.9681	0.992061138176228	6.96535303636341
TNNI3	1056.7386	118102.2851	117045.5465	0.99113169471193	6.80427451995
ACADVL	0	117122	117122	1	8
DVL2	0	117122	117122	1	8
MIR324	0	117122	117122	1	8
TAS1R1	0	117187.1182	117187.1182	1	8
C19orf51	794.0014	118102.2851	117308.2837	0.993321899082189	7.21667961246623
PNMAL1	1788.6	119153.3973	117364.7973	0.985211092590415	6.05784549482731
GRIK5	1265.1808	118687.2914	117422.1106	0.989452649230184	6.55167808729726
LOC348926	0	117433.2179	117433.2179	1	8
C19orf30	0	117482.605	117482.605	1	8
MIR7-3	0	117482.605	117482.605	1	8
SBSN	5377.8	122871.6077	117493.8077	0.958067642600115	4.51399167377118
LGALS2	428.3968	118121.822	117693.4252	0.996386368542071	8
KIAA1984	665.4774	118475.2349	117809.7575	0.994414357719095	7.47598013385112
LMTK3	2413.9286	120341.323	117927.3944	0.980335435196974	5.63960530814182
DOCK6	2313.4366	120351.4608	118038.0242	0.981140190477997	5.70107228059477
PPP1R12C	0	118102.2851	118102.2851	1	8
STK11IP	0	118105.1739	118105.1739	1	8
LFNG	9861.0736	128073.3719	118212.2983	0.92850898436388	3.69908201678323
TAS1R2	1601.4544	119951.142	118349.6876	0.986825008700513	6.22692036348156
CEACAM6	751.5384	119132.9146	118381.3762	0.993731143770577	7.30850952667732
BARHL1	610.3674	119805.2868	119194.9194	0.994931162363772	7.6167979485964
HGFAC	606.188	120220.8089	119614.6209	0.994983008635879	7.63170562392566
KCNA7	166.4508	119893.3874	119726.9366	0.998613601330007	8
ASF1B	0	119918.2432	119918.2432	1	8
ASGR1	6302.4	126253.0085	119950.6085	0.952454599391167	4.32427263415925
APLP1	2802.7162	122818.8142	120016.098	0.977689205098237	5.45356210296792
ZNF213	0	120105.2274	120105.2274	1	8
MIER2	0	120127.8145	120127.8145	1	8
NPHS1	558.1836	120727.8601	120169.6765	0.995397792004984	7.75680318952021
UNC13A	1480.2501	121654.0925	120173.8424	0.98797857633586	6.36080009257313
GZMM	361.4925	120616.5231	120255.0306	0.997011915774886	8
ATP4A	2395.2084	122660.7295	120265.5211	0.980846903871807	5.67837843997801
CDC34	0	120266.0639	120266.0639	1	8
GAPDHS	2458	122871.6077	120413.6077	0.980387714881517	5.64352286054296
CHD5	956.2916	121647.0875	120690.7959	0.992200120363567	6.99103546076916
PGPEP1	0	120869.6561	120869.6561	1	8
TSPAN16	5647.2	126547.0674	120899.8674	0.957281052264449	4.48599453821966
ASGR2	1298.9461	122460.3609	121161.4148	0.989504255223407	6.55882946257758
GTF3C5	0	121238.2685	121238.2685	1	8
C21orf122	2540.89	123795.1558	121254.2658	0.979887846070294	5.60647713195226
HDGF	0	121262.5744	121262.5744	1	8
HAPLN2	4664.0694	126021.227	121357.1576	0.964310679713162	4.75593369576188
USP17L6P	4326.0695	125785.3914	121459.3219	0.966751049676362	4.8617637254953
ALOX12B	6767.4432	128256.0677	121488.6245	0.949879519834053	4.24427239628975
PIAS4	0	121597.6322	121597.6322	1	8
RPL22	0	121647.0875	121647.0875	1	8
UNKL	0	121802.8444	121802.8444	1	8
DPH3P1	0	121827.0988	121827.0988	1	8
FAM129C	517.076	122389.4525	121872.3765	0.995792933001114	7.8868871729472
SNRNP70	0	121888.7847	121888.7847	1	8
DHX34	0	122037.7942	122037.7942	1	8
MIR4314	5898.9888	127938.3668	122039.378	0.955924197892625	4.43883749148918
PLAC2	0	122398.3396	122398.3396	1	8
RPL13AP5	0	122419.7798	122419.7798	1	8
SNORD32A	0	122419.7798	122419.7798	1	8
SNORD33	0	122419.7798	122419.7798	1	8
SNORD34	0	122419.7798	122419.7798	1	8
SNORD35A	0	122419.7798	122419.7798	1	8
TICAM1	0	122670.8177	122670.8177	1	8
ADARB1	1110.3452	123795.1558	122684.8106	0.991110518022741	6.800802779676
TMEM147	0	122871.6077	122871.6077	1	8
F10	4511.136	127467.1376	122956.0016	0.965819101303959	4.82049076195642
IFFO2	0	123004.8052	123004.8052	1	8
SIGIRR	4795.6	127801.6367	123006.0367	0.963833333790733	4.73605117326944
FEM1A	0	123123.9677	123123.9677	1	8
IP6K3	3399.6	126617.628	123218.028	0.973852695890425	5.21896945632577
NES	2697.4	126021.227	123323.827	0.979044214012631	5.54595347529252
APOC2	0	123529.0733	123529.0733	1	8
APOC4	0	123757.5539	123757.5539	1	8
KCNQ1	0	123770.4581	123770.4581	1	8
MEX3D	573.882	124521.353	123947.471	0.995412439170845	7.76142331791881
FLT3LG	0	123992.7548	123992.7548	1	8
KBTBD11	224.7348	124493.8169	124269.0821	0.998198064386278	8
MLN	8812.8	133276.0766	124463.2766	0.937976847935752	3.91867356136968
GLOD4	0	124927.3355	124927.3355	1	8
RNMTL1	0	124927.3355	124927.3355	1	8
THEG	1277.8722	126375.0117	125097.1395	0.989989476453967	6.62782385590317
HYAL3	0	125425.0315	125425.0315	1	8
NAT6	0	125425.0315	125425.0315	1	8
FGF4	1231.607	126669.3001	125437.6931	0.990370615596674	6.68438112904231
LAD1	16627.2	142069.3548	125442.1548	0.895226458942636	3.09497824416364
SLC17A7	6598.2	132140.6036	125542.4036	0.952441567688421	4.32385752112549
NCRNA00176	0	125614.412	125614.412	1	8
UNCX	0	125758.2902	125758.2902	1	8
PCK1	7201.8	133133.7125	125931.9125	0.948681556993637	4.2083745954184
C19orf73	980.567	126956.9933	125976.4263	0.992335581531329	7.01650794127677
PPFIA3	980.567	126956.9933	125976.4263	0.992335581531329	7.01650794127677
TMIGD2	1632.2624	127634.8493	126002.5869	0.987372949093284	6.28900548337452
FSD1	1615.3328	127634.8493	126019.5165	0.987502278343018	6.30404705703547
BCAN	0	126021.227	126021.227	1	8
C1orf86	4598.8	130826.1636	126227.3636	0.966041711382081	4.83024982362486
TOR1A	0	126322.4739	126322.4739	1	8
PRSS27	0	126342.5614	126342.5614	1	8
TRPM5	2552	129292.0865	126740.0865	0.980643803846295	5.66286183638787
ALOX15B	3099.544	129909.1502	126809.6062	0.976696681230933	5.38930325680563
TMEM141	0	126842.843	126842.843	1	8
SCNN1D	1623.8594	128499.6717	126875.8123	0.987520632230983	6.30619413946143
LIN7B	0	126956.9933	126956.9933	1	8
ATP2B3	2811.6	129791.4319	126979.8319	0.978796864900342	5.52865997761177
ISOC2	0	126990.8412	126990.8412	1	8
CEACAM7	401.515	127408.8499	127007.3349	0.996858509868788	8
LEMD2	0	127184.3661	127184.3661	1	8
HYAL2	0	127398.8083	127398.8083	1	8
DOK7	4453.2	131864.2379	127411.0379	0.967332132494547	4.88806713597174
MAFK	0	127443.7722	127443.7722	1	8
BSG	0	127585.458	127585.458	1	8
HYAL1	0	127713.4328	127713.4328	1	8
GLT25D1	0	127818.7793	127818.7793	1	8
SULT2B1	2306.2	130334.211	128028.011	0.982613141933042	5.82055437879132
ATXN10	0	128052.1784	128052.1784	1	8
LCN12	2275.6	130467.8708	128192.2708	0.982857160609966	5.84130377406847
SOX18	3839.1192	132119.2936	128280.1744	0.971762547672225	5.10492199608472
ARHGAP33	0	128771.3931	128771.3931	1	8
C16orf42	0	129861.0676	129861.0676	1	8
GNPTG	0	129861.0676	129861.0676	1	8
MEIS3	4600	134617.4791	130017.4791	0.96695817199293	4.87108807416768
SH2D2A	0	130242.1825	130242.1825	1	8
ISLR2	4812.9425	135228.6993	130415.7568	0.965632061734369	4.81233836640238
CTCFL	0	130430.6974	130430.6974	1	8
LOC283731	3022.6288	133547.3313	130524.7025	0.977867542775975	5.46540351962302
MED27	0	130786.5704	130786.5704	1	8
OTOF	7255.976	138439.3734	131183.3974	0.950197614200581	4.25394082253432
TUSC2	0	131208.5329	131208.5329	1	8
CISH	0	131397.5569	131397.5569	1	8
SLC12A9	0	131493.6656	131493.6656	1	8
C17orf28	9451	141014.436	131563.436	0.937188232385809	3.89923206485502
ZBTB17	0	131742.9681	131742.9681	1	8
CD300A	0	131849.8101	131849.8101	1	8
NOL9	0	131910.3057	131910.3057	1	8
FUT6	1104.39	133028.3943	131924.0043	0.991766442441619	6.91234067517979
RRP7A	0	132028.6393	132028.6393	1	8
FADS6	2319.6	134357.8866	132038.2866	0.983028660698243	5.85606115419443
LPPR2	0	132182.1844	132182.1844	1	8
ZNRF4	0	132693.5851	132693.5851	1	8
IFRD2	0	133006.9797	133006.9797	1	8
CEACAM5	8274	141558.7345	133284.7345	0.944778422234562	4.09667200179902
MAMSTR	4979.377	138360.203	133380.826	0.965261674409817	4.79631997602589
LOC100128003	0	133410.2464	133410.2464	1	8
METRN	917.2078	134467.9838	133550.776	0.99322519849357	7.19579837561589
APOC1P1	2402.2968	136153.8273	133751.5305	0.982661922628074	5.82467932228896
TNNI1	661.882	134557.4745	133895.5925	0.995105123873297	7.66743278078888
C2orf70	4097.6	137995.0034	133897.4034	0.971162467982482	5.07369306176967
PRR5-ARHGAP8	2140.3502	136289.8305	134149.4803	0.984538413594659	5.99268723982441
TCF20	0	134157.518	134157.518	1	8
ZBP1	0	134383.4381	134383.4381	1	8
SRCIN1	2355.3936	136967.1025	134611.7089	0.983093946304914	5.86171744753015
FUT1	1537.5534	136381.2194	134843.666	0.988851746801506	6.47086466227881
RASIP1	3465	138360.203	134895.203	0.975568517254299	5.31942987293764
FGF21	1198.3404	136217.9904	135019.65	0.991279490632419	6.82873566579001
IZUMO1	1274.6387	136381.2194	135106.5807	0.990740396249072	6.74141281014467
AES	1344.5714	137117.101	135772.5296	0.990289215949121	6.67211833461441
UQCR11	0	135898.553	135898.553	1	8
NTRK1	11825.4	147770.1786	135944.7786	0.925903962354506	3.64339426017052
CEL	310.596	136341.3207	136030.7247	0.997727101035239	8
FTCD	1472.304	137623.8127	136151.5087	0.989415204141353	6.54651071876323
INSRR	11440.8	147770.1786	136329.3786	0.928140633889678	3.69109530807938
PLK5P	4797.9716	141600.2565	136802.2849	0.967226573283915	4.88325545044746
FLJ43860	2936.4	139741.0417	136804.6417	0.979419311385088	5.57256348252065
ATHL1	413.453	137229.2699	136815.8169	0.996996187002924	8
ALDH16A1	0	137293.9422	137293.9422	1	8
PIH1D1	0	137293.9422	137293.9422	1	8
DPP9	0	137484.4338	137484.4338	1	8
APC2	4957.8	142483.8349	137526.0349	0.966374491144496	4.84495436785845
LOC100289341	0	137526.8685	137526.8685	1	8
MAN1B1	0	137526.8685	137526.8685	1	8
FAM132A	3397.6	140974.4329	137576.8329	0.976466356178877	5.3747737153884
ALPL	3025.6496	141336.7772	138311.1276	0.9790412944208	5.54574818859176
CCDC159	0	138406.9676	138406.9676	1	8
TMEM205	0	138406.9676	138406.9676	1	8
ADAMTSL5	3193.0572	141600.2565	138407.1993	0.9779474817006	5.47074167116408
