GENE	H3k27me3_28_DMSO_compare_TSS_SIGNAL	H3k27me3_28_DMSO_compare_DISTAL_SIGNAL
RPL3	0.0	2797.1434
RPL32	0.0	36231.21749999999
RPL35	0.0	0.0
RPL36	0.0	74722.39069999997
RPL38	2257.824	93271.35749999998
RPL3L	3119.6000000000004	64246.5851
RPL41	0.0	407.2863
RPL7A	0.0	185910.30339999998
RPL8	0.0	22515.6253
RPLP0P2	0.0	588051.2061000001
RPLP2	0.0	55084.24679999999
RPN1	0.0	5328.756000000001
RPP21	0.0	33380.9643
RPP25	239.904	0.0
RPRML	293.76	0.0
RPS10P7	0.0	6402.357599999999
RPS11	0.0	112183.51729999999
RPS15	0.0	148810.62350000002
RPS16	0.0	49771.4493
RPS17	0.0	9472.065300000002
RPS18	0.0	17006.9026
RPS19	0.0	178908.71890000004
RPS19BP1	0.0	68695.83890000002
RPS2	0.0	64246.5851
RPS21	0.0	190017.79239999995
RPS26	0.0	407.2863
RPS28	0.0	62862.975399999996
RPS2P32	0.0	6716.6262
RPS3	0.0	27000.2717
RPS4X	0.0	337.467
RPS6KA4	0.0	81218.94030000002
RPS6KB2	0.0	22290.3696
RPS7	0.0	403.635
RPS9	0.0	47507.92409999999
RPSAP52	261.228	145.706
RPTN	0.0	10126.9497
RPTOR	0.0	147636.2116
RPUSD1	0.0	268314.1532000001
RPUSD3	0.0	367.302
RRAD	1362.4944	17637.2106
RRAS	0.0	31199.031199999998
RRM2	0.0	2244.3707000000004
RRN3P2	0.0	2020.0754000000002
RRP1	0.0	25989.9872
RRP12	0.0	492.552
RRP36	0.0	841.1599
RRP7A	0.0	132028.63929999995
RRP7B	0.0	77946.12039999999
RRP8	0.0	1118.0069
RRP9	0.0	5259.719499999999
RSAD1	0.0	102859.97810000001
RSC1A1	0.0	5702.346599999999
RSPH1	0.0	151354.7415
RSPH10B2	0.0	93.8777
RSPH6A	0.0	51619.71979999999
RSPO1	3831.2	7091.4968
RSPO3	299.6994	1305.0144
RSPO4	0.0	2782.6621
RSPRY1	0.0	647.98
RSRC1	0.0	544.0806
RTBDN	18766.934500000003	42778.32260000001
RTEL1	0.0	30123.5833
RTF1	0.0	778.5928
RTKN	1199.1072	12581.159800000001
RTL1	0.0	463.7444
RTN2	5299.6018	35537.4142
RTN3	0.0	698.0234
RTN4R	1952.7291999999998	460110.0708000001
RTN4RL1	9651.6	279614.1969000001
RTN4RL2	378.769	1135.8633
RTP2	0.0	3819.417
RUFY1	0.0	5169.6623
RUFY4	0.0	4200.9121
RUNDC2C	5217.6	97239.27780000003
RUNDC3A	431.98400000000004	50874.37479999999
RUNX3	0.0	898.2171
RUVBL2	0.0	78919.46790000002
RXRA	0.0	175439.43960000007
RXRB	0.0	31446.928300000003
RXRG	0.0	2853.9262
RYK	89.04599999999999	8181.7774
RYR1	0.0	61189.013300000006
RYR2	0.0	3939.8625
S100A1	0.0	7043.0412
S100A11	0.0	3652.1966
S100A13	0.0	7043.0412
S100A14	0.0	7043.0412
S100A16	0.0	7043.0412
S100A9	0.0	882.8820000000001
S100P	0.0	1475.2683000000002
S100PBP	0.0	3123.4082
S1PR2	0.0	5211.383500000001
S1PR4	3472.7999999999997	192878.28869999995
S1PR5	7468.0254	18081.289900000003
SAC3D1	0.0	343.8108
SAE1	0.0	137.7432
SAFB	0.0	87639.36399999999
SAFB2	0.0	87639.36399999999
SALL3	0.0	793.6423
SAMD1	0.0	90968.49069999998
SAMD10	0.0	40552.9813
SAMD11	4293.599999999999	153540.1223
SAMD14	1005.5968	36468.3126
SAMD3	0.0	397.23810000000003
SAMD4B	0.0	18980.998799999998
SAMM50	0.0	75381.76920000001
SAP25	0.0	95292.7074
SAP30BP	0.0	48765.74530000001
SAP30L	0.0	2669.0918
SARDH	7318.091399999999	397549.8693000001
SARS2	0.0	11321.349299999996
SART1	0.0	756.5724
SAT2	0.0	72221.8892
SATB2	239.47410000000002	1408.2816
SBF1	0.0	3097.0009
SBK1	974.2553999999999	26316.083999999995
SBK2	0.0	102322.7349
SBNO2	0.0	12998.292599999999
SBSN	5377.799999999999	122871.60769999998
SC5DL	0.0	214.52620000000002
SCAF1	0.0	30621.2834
SCAMP2	0.0	3984.3298000000004
SCAMP3	0.0	23817.003600000004
SCAMP4	0.0	11009.1008
SCAMP5	0.0	0.0
SCARA3	459.0477	0.0
SCARF1	0.0	6421.8786
SCARF2	4366.7634	17459.5204
SCARNA14	0.0	84.03659999999999
SCARNA16	0.0	3152.5375
SCARNA20	0.0	7387.8369
SCARNA21	355.1504	30710.822
SCARNA22	0.0	21488.1523
SCG3	0.0	224.38639999999998
SCGB3A1	298.46459999999996	34475.090099999994
SCHIP1	0.0	968.7343999999999
SCN1B	1016.7834000000001	58088.874900000024
SCN2B	461.6835	38847.60010000001
SCN3B	0.0	175.175
SCN4A	0.0	3997.7617999999998
SCN4B	10766.1144	38847.60010000001
SCN5A	211.31099999999998	0.0
SCN8A	448.26	0.0
SCNM1	0.0	9269.8586
SCNN1A	0.0	741.9102
SCNN1D	1623.8593999999998	128499.6717
SCO2	0.0	29185.608099999998
SCP2	0.0	2170.698
SCRIB	0.0	182085.57019999996
SCRN2	0.0	78171.45320000003
SCRN3	0.0	5692.3836
SCRT1	1305.748	12087.246499999997
SCRT2	885.3272000000001	5871.7706
SCT	0.0	32797.22640000001
SCUBE1	224.8631	115747.84580000005
SCUBE2	768.9294	0.0
SCUBE3	656.496	0.0
SDC3	1541.7649	39167.411600000014
SDC4	0.0	487.4121
SDC4P	1209.6099	56668.32140000002
SDCCAG3	0.0	59765.4995
SDF2	0.0	5402.805
SDF2L1	0.0	5701.423000000001
SDF4	0.0	190665.18980000002
SDHA	0.0	3722.106500000001
SDHAF1	0.0	24150.1923
SDHAF2	0.0	252495.1732
SDHAP1	0.0	5046.2048
SDHAP2	0.0	18726.7594
SDHAP3	0.0	23295.386199999997
SDHB	27.478799999999996	142989.5634000001
SDHC	0.0	0.0
SDK2	556.3712	13285.5627
SDS	0.0	4170.589
SDSL	0.0	4170.589
SEC1	0.0	142033.69480000006
SEC13	0.0	15695.5841
SEC14L1	0.0	2260.1405000000004
SEC14L2	930.8392	49686.82100000001
SEC14L3	2061.9	56668.32140000002
SEC14L4	1589.1304	55949.60030000003
SEC14L5	80.84920000000001	68297.7196
SEC16A	0.0	26744.668200000004
SEC22B	0.0	475.8264
SEC31B	0.0	6276.0862
SECTM1	0.0	9071.7675
SEH1L	0.0	9598.209200000001
SELM	0.0	3378.3825
SELO	0.0	43394.138300000006
SELS	0.0	12262.0682
SELV	3411.2754	49771.4493
SEMA3B	6300.8	117730.4178
SEMA3F	3090.427	146278.01440000004
SEMA3G	0.0	56786.511300000006
SEMA4A	0.0	14086.863200000002
SEMA4C	1573.8080000000002	11252.9654
SEMA4G	0.0	29582.095200000003
SEMA5B	1081.325	117.504
SEMA6A	431.25600000000003	694.7955
SEMA6B	4481.4592	230705.04400000005
SEMA6C	1063.4688	9292.4887
SEMA7A	0.0	24074.7481
SEMG2	0.0	487.4121
SENP1	0.0	633.7987
SENP3	0.0	29142.978199999998
SEPT12	0.0	437.59520000000003
SEPT3	2209.2896	28328.231699999993
SEPT4	188.16379999999998	1133.8649
SEPT5	5414.722500000001	399502.0399999999
SEPT5-GP1BB	3931.1747000000005	399502.0399999999
SEPT9	0.0	21246.5357
SEPW1	0.0	79730.08180000001
SEPX1	0.0	64246.5851
SERF2	0.0	805.2118
SERHL	1195.5018	181640.0635000001
SERHL2	3220.4	81518.41639999999
SERINC2	1307.1826	582.3084
SERINC4	0.0	450.19
SERPINB1	0.0	1.4943
SERPINB6	0.0	1.4943
SERPINB9	798.6384	1.4943
SERPINE1	1882.1316	175935.2971999999
SERPINF1	0.0	15109.8274
SERPINF2	2601.8723999999997	15109.8274
SERPING1	0.0	3919.7439999999997
SERPINH1	2661.2304	8297.178
SERTAD1	0.0	33003.396499999995
SERTAD3	0.0	33003.396499999995
SET	0.0	117.3097
SETD1A	0.0	32816.617099999996
SETD6	0.0	594.1052
SETX	0.0	30211.1193
SEZ6	436.699	4013.6261999999997
SEZ6L	1221.0285999999999	0.0
SEZ6L2	737.0712	13641.085299999997
SF1	0.0	140642.9007
SF3A1	0.0	46377.19520000001
SF3A2	0.0	17247.538800000002
SF3A3	0.0	2034.5267000000001
SF3B14	0.0	0.0
SF3B2	0.0	629.64
SFRP5	6758.4	7058.871500000002
SFRS15	0.0	1612.4112
SFT2D2	0.0	31.4321
SFT2D3	0.0	53246.54669999999
SFTA2	0.0	22060.2813
SFTPB	0.0	2379.5454
SFTPC	5865.6	53220.11439999999
SFXN3	1850.1759	49341.356700000004
SGCA	0.0	55791.752
SGK494	0.0	89730.81170000003
SGPL1	0.0	24022.487699999998
SGSH	0.0	41457.07979999999
SGSM1	347.83799999999997	15271.590700000002
SGTA	0.0	20870.821
SH2B1	0.0	457.69440000000003
SH2D2A	0.0	130242.1825
SH2D3A	0.0	34333.7266
SH2D3C	0.0	9286.2744
SH2D5	3035.368	107492.2401
SH3BGRL3	0.0	4045.1248000000005
SH3BP1	0.0	66411.89259999999
SH3GL1	0.0	41381.9715
SH3GL1P2	0.0	6882.1759999999995
SH3GLB2	0.0	3551.9368000000004
SH3PXD2A	490.998	91.5201
SH3RF3	0.0	362.077
SH3TC1	1271.6193	115293.76989999997
SH3YL1	0.0	359.8512
SHANK1	8.850399999999999	31087.68059999999
SHANK2	1457.9962	38595.0982
SHANK3	620.079	65826.3875
SHARPIN	0.0	50597.759200000015
SHB	403.6616	1510.2822
SHBG	0.0	72221.8892
SHC1	0.0	985.7163
SHC2	0.0	157688.34930000006
SHD	2205.4	169752.45050000004
SHE	350.816	2639.7195
SHF	0.0	8951.3472
SHH	7216.200000000001	88661.63150000003
SHISA4	2260.5216	1121.9584
SHISA5	2348.9007	93822.33649999998
SHISA7	2383.0044	115773.84209999995
SHKBP1	0.0	35354.74729999999
SHMT1	0.0	13839.9806
SHMT2	0.0	55970.15700000001
SHOX2	711.2385	544.0806
SHQ1	0.0	332.81050000000005
SHROOM2	0.0	5392.885
SIGIRR	4795.6	127801.63670000003
SIGLEC1	0.0	25188.597
SIGLEC7	0.0	385.3356
SIGLEC9	0.0	385.3356
SIGLECP3	0.0	385.3356
SIGMAR1	0.0	113370.96689999998
SIK1	0.0	94335.8479
SIM2	3575.6175000000003	73506.4706
SIN3B	0.0	8741.195099999999
SIPA1	0.0	253.8302
SIRPA	0.0	0.0
SIRPB2	0.0	155.9525
SIRPD	0.0	155.9525
SIRT2	0.0	11137.5582
SIRT3	0.0	67581.39819999997
SIRT4	0.0	2044.7208
SIRT6	276.1408	187787.60279999996
SIRT7	0.0	41637.706600000005
SIVA1	0.0	42418.775499999996
SIX2	0.0	18284.3698
SIX3	66.8367	18284.3698
SIX5	304.14	28508.108200000002
SKI	0.0	144491.62970000002
SKIV2L	0.0	149597.528
SKOR1	950.0666000000001	9490.4574
SKP1	0.0	256.4692
SLAMF9	0.0	1999.2298999999998
SLBP	0.0	109618.82470000001
SLC11A1	0.0	2189.802
SLC12A5	6080.832	21356.7824
SLC12A7	705.4152	17645.544100000006
SLC12A9	0.0	131493.6656
SLC13A2	0.0	106238.9037
SLC13A5	3003.2000000000003	8382.4442
SLC15A3	0.0	7839.967499999999
SLC16A11	3384.3999999999996	60058.67580000002
SLC16A13	0.0	51136.52520000001
SLC16A3	0.0	9125.6712
SLC16A5	196.8288	18478.492199999997
SLC16A6	0.0	4250.9951
SLC16A8	1214.3736999999999	604.6302000000001
SLC17A7	6598.199999999999	132140.6036
SLC17A9	0.0	311640.8279
SLC18A2	0.0	0.0
SLC18A3	0.0	429.2568
SLC19A1	0.0	244371.15919999988
SLC1A2	306.765	0.0
SLC1A6	32.0625	1142.652
SLC1A7	0.0	2170.698
SLC20A1	0.0	18578.821200000002
SLC22A11	4661.2	256454.81270000004
SLC22A12	4611.0	280214.2726000001
SLC22A17	0.0	1439.0502
SLC22A18	0.0	35006.3006
SLC22A18AS	0.0	35006.3006
SLC22A20	0.0	893.1613000000001
SLC22A6	0.0	12420.3502
SLC22A7	0.0	13506.643199999999
SLC22A8	0.0	11594.344800000003
SLC25A1	0.0	11207.1548
SLC25A10	0.0	34914.1052
SLC25A22	0.0	57081.05079999999
SLC25A23	0.0	5507.5422
SLC25A25	0.0	9373.556999999999
SLC25A28	0.0	9755.601999999999
SLC25A29	166.6938	345.5247
SLC25A33	0.0	40191.37580000001
SLC25A34	0.0	5702.346599999999
SLC25A35	0.0	14016.078000000001
SLC25A39	0.0	50874.37479999999
SLC25A41	0.0	7082.995099999998
SLC25A45	0.0	1016.4639999999999
SLC25A47	0.0	345.5247
SLC26A1	0.0	733.3599
SLC26A10	6247.799999999999	9170.577599999999
SLC26A11	0.0	41457.07979999999
SLC26A4	0.0	426.5984
SLC26A6	0.0	92688.21729999999
SLC26A9	1191.2235999999998	1216.5230000000001
SLC27A1	252.02519999999998	67195.06680000002
SLC27A3	0.0	7043.0412
SLC27A4	0.0	19060.1992
SLC27A5	0.0	10896.7401
SLC29A1	0.0	18960.106899999995
SLC29A2	3428.4	71961.11899999999
SLC29A3	0.0	77437.0727
SLC29A4	1011.1984	28484.637599999995
SLC2A3	0.0	879.3014999999999
SLC2A4	691.7862	83670.40899999997
SLC2A4RG	0.0	185806.40840000004
SLC2A5	627.4857	22857.8887
SLC2A6	984.6432	313179.4984000001
SLC2A7	0.0	21562.7027
SLC30A2	4396.8	19512.8747
SLC30A3	10351.2	15118.697400000003
SLC31A2	0.0	15951.361699999998
SLC32A1	8124.8	40040.505999999994
SLC34A1	5533.799999999999	36357.367
SLC34A3	3230.8384	89988.0759
SLC35B2	0.0	18960.106899999995
SLC35C1	0.0	30626.176
SLC35C2	0.0	72995.5771
SLC35D3	777.9436000000001	0.0
SLC35E2	0.0	971.4728000000001
SLC35E2B	0.0	34317.704099999995
SLC35E4	0.0	5138.8733
SLC37A1	0.0	150971.09399999998
SLC37A3	0.0	2628.7626
SLC38A10	0.0	193049.68699999998
SLC38A3	6416.9776	162036.06680000006
SLC38A8	0.0	1548.2639000000001
SLC39A11	0.0	1751.2621
SLC39A13	0.0	12994.8096
SLC39A2	0.0	245.0592
SLC39A3	0.0	13469.5492
SLC39A4	192.49669999999998	16491.790999999997
SLC39A7	0.0	31446.928300000003
SLC3A2	0.0	11880.4186
SLC43A1	0.0	1135.8633
SLC43A2	0.0	106.30499999999999
SLC43A3	0.0	1135.8633
SLC44A2	286.452	18081.289900000003
SLC44A4	0.0	5669.75
SLC45A1	1795.7481999999998	21867.6426
SLC45A3	1578.5581	30485.5253
SLC45A4	0.0	73468.8425
SLC46A1	0.0	58969.009000000005
SLC47A1	0.0	3300.7005999999997
SLC47A2	0.0	2428.8369000000002
SLC4A1	0.0	39786.44479999999
SLC4A11	1300.2047	6961.786099999999
SLC4A2	0.0	36036.035
SLC4A3	1238.5457999999999	109078.23389999993
SLC4A5	0.0	0.0
SLC50A1	0.0	78657.6443
SLC5A2	0.0	2886.8818000000006
SLC5A4	0.0	1284.928
SLC5A5	6332.4	119218.56829999998
SLC5A6	0.0	15118.697400000003
SLC6A1	0.0	1034.9648
SLC6A11	0.0	199.7565
SLC6A12	0.0	10287.0963
SLC6A13	0.0	9144.3586
SLC6A16	0.0	62066.46999999999
SLC6A17	0.0	486.528
SLC6A18	0.0	17520.782200000005
SLC6A19	2460.4	19265.371000000003
SLC6A3	0.0	48549.636800000015
SLC6A4	480.075	0.0
SLC6A6	0.0	526.386
SLC6A7	1629.5762	2762.2126999999996
SLC6A8	0.0	54825.86370000001
SLC7A10	0.0	55537.6389
SLC7A4	1002.2678	50268.51829999998
SLC7A5	0.0	1666.5282
SLC7A5P2	0.0	4645.7671
SLC8A2	2301.9183	146375.26829999997
SLC8A3	128.5824	150.0026
SLC9A1	0.0	574.8709
SLC9A3	257.9112	62648.773599999986
SLC9A3R1	0.0	15113.553100000001
SLC9A3R2	3967.331	27088.565899999994
SLC9A5	1728.6047999999998	2386.3896
SLCO2B1	0.0	3147.046
SLCO4A1	0.0	263698.49280000007
SLFN11	0.0	399.03999999999996
SLFN5	0.0	399.03999999999996
SLIT1	1317.7946	259.51919999999996
SLIT2	572.0536000000001	0.0
SLMO2	0.0	3528.0159
SLPI	0.0	487.4121
SLURP1	0.0	69596.2246
SLX1A-SULT1A3	0.0	0.0
SLX1B	0.0	0.0
SMAD6	2032.5005999999998	3658.446
SMAGP	406.8512	0.0
SMAP2	0.0	926.475
SMARCAL1	0.0	0.0
SMARCD1	0.0	1560.6647
SMARCD2	0.0	3574.2023
SMARCD3	7088.5856	109551.79890000002
SMC1A	0.0	0.0
SMC1B	0.0	36632.5407
SMCR5	0.0	200.7612
SMCR7L	0.0	51023.39330000001
SMCR8	0.0	2008.9515000000001
SMG5	0.0	8865.464399999999
SMO	654.4503	0.0
SMTN	0.0	3378.3825
SMTNL1	0.0	1135.8633
SMTNL2	13230.594000000001	89684.22449999998
SMUG1	0.0	33243.561200000004
SMYD4	0.0	95143.7656
SMYD5	0.0	2942.4633999999996
SNAI1	505.85849999999994	1726.8039
SNAPC2	0.0	31848.252900000003
SNAPC4	0.0	59765.4995
SNAPIN	0.0	7043.0412
SNAR-A12	0.0	46143.36010000003
SNAR-A13	0.0	41089.303900000006
SNAR-A2	0.0	45062.58530000002
SNAR-A7	0.0	44263.30950000001
SNAR-B1	3095.8	72310.0122
SNAR-B2	2020.3084999999999	72310.0122
SNAR-C1	0.0	33024.4942
SNAR-C2	0.0	40703.4101
SNAR-C3	0.0	40220.14330000001
SNAR-C4	0.0	45540.84820000001
SNAR-C5	0.0	45062.58530000002
SNAR-D	421.259	72310.0122
SNAR-F	0.0	54744.074899999985
SNAR-G1	1893.4712999999997	81616.56160000002
SNAR-G2	2945.4503999999993	81616.56160000002
SNCB	5342.159999999999	82029.68389999997
SNED1	0.0	1769.7147
SNF8	0.0	57734.2706
SNHG1	0.0	11880.4186
SNHG7	386.40500000000003	249290.92000000004
SNHG9	0.0	64246.5851
SNIP1	0.0	7091.4968
SNORA10	0.0	64246.5851
SNORA17	0.0	249290.92000000004
SNORA38	0.0	7609.3712
SNORA4	0.0	1903.451
SNORA43	0.0	316779.0992
SNORA46	0.0	594.1052
SNORA48	0.0	29142.978199999998
SNORA50	0.0	594.1052
SNORA51	0.0	5479.3939
SNORA52	0.0	55084.24679999999
SNORA54	0.0	34946.520599999996
SNORA59A	0.0	401.2736
SNORA5A	0.0	4671.325099999999
SNORA5B	0.0	4671.325099999999
SNORA5C	0.0	4671.325099999999
SNORA63	0.0	1903.451
SNORA64	0.0	64246.5851
SNORA67	0.0	29142.978199999998
SNORA68	0.0	86899.56829999998
SNORA75	0.0	232.6025
SNORA78	0.0	64246.5851
SNORA7A	0.0	36231.21749999999
SNORA80	0.0	249.921
SNORA81	0.0	1903.451
SNORA9	0.0	4256.1170999999995
SNORD10	0.0	29142.978199999998
SNORD103A	0.0	16538.882400000002
SNORD105	0.0	19888.555900000003
SNORD105B	0.0	19523.3659
SNORD110	0.0	3305.3347000000003
SNORD113-1	0.0	463.7444
SNORD113-2	0.0	463.7444
SNORD113-4	0.0	463.7444
SNORD113-5	0.0	463.7444
SNORD113-6	0.0	463.7444
SNORD113-7	0.0	463.7444
SNORD113-9	0.0	463.7444
SNORD114-1	0.0	463.7444
SNORD114-10	0.0	463.7444
SNORD114-11	0.0	463.7444
SNORD114-12	0.0	463.7444
SNORD114-13	0.0	463.7444
SNORD114-14	0.0	463.7444
SNORD114-15	0.0	917.0884
SNORD114-16	0.0	917.0884
SNORD114-17	0.0	917.0884
SNORD114-18	0.0	917.0884
SNORD114-19	0.0	1220.1363999999999
SNORD114-2	0.0	463.7444
SNORD114-20	0.0	1569.9979999999998
SNORD114-21	0.0	1569.9979999999998
SNORD114-22	0.0	1569.9979999999998
SNORD114-23	0.0	1569.9979999999998
SNORD114-24	0.0	1569.9979999999998
SNORD114-25	0.0	1569.9979999999998
SNORD114-26	0.0	1569.9979999999998
SNORD114-27	0.0	1569.9979999999998
SNORD114-28	0.0	1569.9979999999998
SNORD114-29	0.0	1569.9979999999998
SNORD114-3	0.0	463.7444
SNORD114-30	0.0	1569.9979999999998
SNORD114-31	0.0	1569.9979999999998
SNORD114-4	0.0	463.7444
SNORD114-5	0.0	463.7444
SNORD114-6	0.0	463.7444
SNORD114-7	0.0	463.7444
SNORD114-8	0.0	463.7444
SNORD114-9	0.0	463.7444
SNORD117	0.0	7609.3712
SNORD124	0.0	5205.4196
SNORD125	0.0	12606.291899999998
SNORD15A	0.0	27000.2717
SNORD15B	0.0	27000.2717
SNORD1A	0.0	56430.2357
SNORD1B	0.0	56430.2357
SNORD1C	0.0	56430.2357
SNORD2	0.0	1903.451
SNORD20	0.0	232.6025
SNORD22	0.0	11880.4186
SNORD23	0.0	63844.103
SNORD24	0.0	159868.13019999999
SNORD25	0.0	11880.4186
SNORD26	0.0	11880.4186
SNORD27	0.0	11880.4186
SNORD28	0.0	11880.4186
SNORD29	0.0	11880.4186
SNORD30	0.0	11880.4186
SNORD31	0.0	11880.4186
SNORD32A	0.0	122419.77980000002
SNORD33	0.0	122419.77980000002
SNORD34	0.0	122419.77980000002
SNORD35A	0.0	122419.77980000002
SNORD35B	0.0	112183.51729999999
SNORD36A	0.0	172618.90299999996
SNORD36B	0.0	159868.13019999999
SNORD36C	0.0	172618.90299999996
SNORD37	0.0	165917.06819999998
SNORD41	0.0	8324.9336
SNORD42A	0.0	5402.805
SNORD42B	0.0	5402.805
SNORD43	0.0	2797.1434
SNORD48	0.0	1306.7939999999999
SNORD49A	0.0	782.6125999999999
SNORD49B	0.0	782.6125999999999
SNORD4A	0.0	5402.805
SNORD4B	0.0	5402.805
SNORD52	0.0	1306.7939999999999
SNORD56	0.0	5479.3939
SNORD57	0.0	5479.3939
SNORD58A	0.0	0.0
SNORD58B	0.0	0.0
SNORD58C	0.0	0.0
SNORD60	0.0	22347.928799999998
SNORD62A	0.0	396.76970000000006
SNORD62B	0.0	396.76970000000006
SNORD63	0.0	5880.1658
SNORD65	0.0	782.6125999999999
SNORD66	0.0	34425.6843
SNORD68	0.0	5735.8568
SNORD82	0.0	232.6025
SNORD83A	0.0	2797.1434
SNORD83B	0.0	2797.1434
SNORD84	0.0	7609.3712
SNORD85	0.0	14268.3154
SNORD86	0.0	5479.3939
SNORD88A	0.0	33116.631099999984
SNORD88B	0.0	33116.631099999984
SNORD88C	0.0	33116.631099999984
SNORD95	0.0	2609.9491
SNORD96A	0.0	2609.9491
SNRNP25	0.0	5256.1475
SNRNP40	0.0	910.6116999999999
SNRNP48	0.0	1069.9391
SNRNP70	0.0	121888.78469999999
SNRPA	0.0	9639.676000000001
SNRPA1	0.0	12262.0682
SNRPD2	0.0	44429.4844
SNRPD3	0.0	2329.5824000000002
SNRPF	0.0	158.76000000000002
SNTB1	439.3888	152.9598
SNTG2	81.4698	176.7132
SNUPN	0.0	23168.9954
SNX10	0.0	3959.7533
SNX11	0.0	0.0
SNX15	0.0	343.8108
SNX20	0.0	398.4288
SNX27	0.0	4484.4562000000005
SNX32	712.0377	7510.1905
SNX33	1582.0807	23168.9954
SNX9	626.7402	1240.0646
SOAT2	0.0	3836.841
SOBP	0.0	242.424
SOCS1	0.0	3602.8979999999997
SOCS3	1789.4374	141965.66960000005
SOCS7	0.0	14995.508800000001
SOHLH1	8836.0	324128.4973000002
SOLH	0.0	20680.419599999997
SORBS3	14492.399999999998	8879.0057
SORCS2	0.0	162505.64530000006
SORCS3	117.105	189.585
SORD	0.0	7745.5722000000005
SOST	2033.262	80097.3341
SOX1	0.0	407.664
SOX10	0.0	604.6302000000001
SOX13	0.0	7699.6122000000005
SOX15	0.0	29142.978199999998
SOX18	3839.1192000000005	132119.2936
SOX8	1818.3002000000001	385340.8757999999
SOX9	655.0005	304.24
SP1	0.0	760.6445000000001
SP2	0.0	60219.7926
SP5	0.0	1206.3401999999999
SP6	1725.2	70735.31240000002
SP7	288.0732	760.6445000000001
SP9	2422.075	5692.3836
SPACA4	3062.3999999999996	164247.95360000004
SPAG11A	0.0	15655.2925
SPAG11B	0.0	6020.3435
SPAG4	167.4774	992.9649000000001
SPAG5	0.0	106238.9037
SPAG6	0.0	4720.1139
SPATA12	0.0	0.0
SPATA19	0.0	2239.9219000000003
SPATA2	0.0	1726.8039
SPATA20	626.4159999999999	174758.30580000003
SPATA21	0.0	38445.06570000001
SPATA2L	0.0	3859.9490000000005
SPATA9	0.0	103.935
SPATC1	0.0	50597.759200000015
SPATS1	0.0	18960.106899999995
SPATS2	0.0	12634.8273
SPC24	0.0	22391.2425
SPDEF	104.6736	9670.4043
SPDYC	0.0	893.1613000000001
SPDYE2	0.0	27815.112
SPDYE4	0.0	122.1654
SPECC1L	0.0	6404.693499999999
SPEF1	0.0	7806.9493
SPEG	6989.37	199812.73940000002
SPEM1	1460.2	64567.08069999999
SPEN	0.0	5702.346599999999
SPG7	0.0	1875.9078
SPHK1	1744.0108	372.507
SPHK2	0.0	153227.20599999998
SPI1	0.0	12994.8096
SPIB	0.0	107821.7803
SPINK8	0.0	7794.959699999999
SPINT1	0.0	5590.8913999999995
SPINT2	0.0	15257.732499999996
SPIRE2	0.0	1417.5612999999998
SPNS1	0.0	457.69440000000003
SPNS2	286.0167	85411.113
SPNS3	0.0	20021.636399999996
SPO11	0.0	1868.0837000000004
SPOCD1	0.0	39977.048800000004
SPOCK2	295.81440000000003	221.695
SPON2	0.0	4783.2145
SPOP	0.0	2713.8896000000004
SPPL2B	0.0	28725.514800000004
SPR	0.0	10841.2241
SPRED3	965.6642	42676.897400000016
SPRN	0.0	22307.4093
SPRNP1	0.0	924.2780999999999
SPRYD3	0.0	3836.841
SPSB1	384.80100000000004	19512.4349
SPSB2	0.0	13741.4413
SPTBN4	877.8041000000001	57749.7517
SPTBN5	0.0	53105.4945
SPTLC1	0.0	2504.7813
SPTY2D1	0.0	192.7584
SRC	0.0	16169.305
SRCIN1	2355.3936	136967.10250000004
SRCRB4D	0.0	1055.4218
SREBF1	0.0	200.7612
SREBF2	0.0	25123.983999999997
SRF	0.0	841.1599
SRL	2199.7138	36313.7083
SRM	0.0	10445.6363
SRMS	2471.4	217689.2616000001
SRP68	0.0	23494.307699999998
SRPK3	0.0	41109.66829999999
SRRM2	0.0	185887.8333
SRRM3	0.0	37609.061499999996
SRRM5	0.0	1385.9266
SRRT	0.0	88549.70559999997
SRSF1	0.0	10065.4269
SRSF2	0.0	1596.0888000000002
SRSF4	0.0	76971.8655
SRSF9	0.0	264.6857
SRXN1	0.0	5871.7706
SS18L1	0.0	73406.15130000001
SSB	0.0	405.3446
SSBP3	0.0	393.0324
SSBP4	1268.3845000000001	27894.641799999994
SSC5D	2300.1323999999995	113289.7145
SSH3	0.0	804.9027
SSNA1	0.0	59114.35049999999
SSPO	5790.0	163132.5664
SSR2	0.0	14086.863200000002
SSR4	0.0	45213.544299999994
SST	0.0	822.8914
SSTR2	2476.2	1751.2621
SSTR3	0.0	158323.28790000005
SSTR5	6367.581399999999	456201.95540000004
SSU72	0.0	40903.73229999998
ST3GAL5	0.0	213.1908
ST5	0.0	0.0
ST6GALNAC1	0.0	16346.4546
ST6GALNAC2	2674.3032000000003	57787.097299999994
ST6GALNAC4	0.0	1089.2544
ST6GALNAC6	0.0	1089.2544
ST7L	0.0	292.719
ST8SIA1	643.035	0.0
STAB1	90.6129	56786.511300000006
STAC2	8628.0	19056.574699999997
STAC3	0.0	53526.74220000001
STAG3	19.052	24263.090399999997
STAMBPL1	0.0	607.0049
STAP2	0.0	60242.048399999985
STARD3	0.0	29914.43159999999
STARD7	0.0	15868.0465
STAT3	0.0	2241.4496
STAT5A	765.48	229.964
STAT5B	0.0	229.964
