#LP-1 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/LP-1.H3K27ac_ROSE/LP-1_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by LP.1.jin.bam
#Using cutoff of 8115.7302 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	LP.1.jin.bam	enhancerRank	isSuper
1_MACS_peak_5756_lociStitched	chr11	119251829	119252249	1	421	284.466	16920	0
1_MACS_peak_15879_lociStitched	chr2	1041224	1041659	1	436	284.403	16921	0
1_MACS_peak_13505_lociStitched	chr17	80744992	80745378	1	387	284.3662	16922	0
1_MACS_peak_8912_lociStitched	chr14	91821408	91821816	1	409	284.3352	16923	0
1_MACS_peak_9595_lociStitched	chr15	49188861	49189326	1	466	284.301	16924	0
1_MACS_peak_22903_lociStitched	chr4	90218615	90219040	1	426	284.24	16925	0
1_MACS_peak_8617_lociStitched	chr14	69820779	69821213	1	435	284.2266	16926	0
1_MACS_peak_31479_lociStitched	chr9	129160032	129160466	1	435	284.1832	16927	0
1_MACS_peak_5642_lociStitched	chr11	111807799	111808317	1	519	284.1748	16928	0
1_MACS_peak_29828_lociStitched	chr8	102380807	102381222	1	416	283.9845	16929	0
1_MACS_peak_23944_lociStitched	chr5	55364428	55364877	1	450	283.9476	16930	0
1_MACS_peak_21337_lociStitched	chr3	124480292	124480759	1	468	283.936	16931	0
1_MACS_peak_6971_lociStitched	chr12	102325311	102325725	1	415	283.9212	16932	0
1_MACS_peak_29410_lociStitched	chr8	56773857	56774308	1	452	283.8143	16933	0
1_MACS_peak_9095_lociStitched	chr14	102770957	102771458	1	502	283.7664	16934	0
1_MACS_peak_22617_lociStitched	chr4	56419833	56420329	1	497	283.7616	16935	0
1_MACS_peak_9199_lociStitched	chr15	20724984	20725414	1	431	283.757	16936	0
1_MACS_peak_15810_lociStitched	chr19	57999124	57999569	1	446	283.732	16937	0
1_MACS_peak_12647_lociStitched	chr17	42084689	42085092	1	404	283.712	16938	0
1_MACS_peak_2838_lociStitched	chr1	235530714	235531100	1	387	283.5556	16939	0
1_MACS_peak_23129_lociStitched	chr4	124510121	124510622	1	502	283.3656	16940	0
1_MACS_peak_17228_lociStitched	chr2	132284872	132285328	1	457	283.176	16941	0
1_MACS_peak_14985_lociStitched	chr19	20348883	20349295	1	413	283.1676	16942	0
1_MACS_peak_31157_lociStitched	chr9	97316847	97317238	1	392	283.1231	16943	0
1_MACS_peak_4178_lociStitched	chr10	118976327	118976782	1	456	282.9645	16944	0
1_MACS_peak_27343_lociStitched	chr7	29913455	29913880	1	426	282.9225	16945	0
1_MACS_peak_27418_lociStitched	chr7	38217780	38218150	1	371	282.902	16946	0
1_MACS_peak_6743_lociStitched	chr12	70760119	70760513	1	395	282.892	16947	0
1_MACS_peak_24577_lociStitched	chr5	126408806	126409235	1	430	282.8397	16948	0
1_MACS_peak_9155_lociStitched	chr14	105647305	105647684	1	380	282.8098	16949	0
1_MACS_peak_31915_lociStitched	chrX	19532944	19533468	1	525	282.8028	16950	0
1_MACS_peak_7210_lociStitched	chr12	117318871	117319337	1	467	282.7222	16951	0
1_MACS_peak_14060_lociStitched	chr18	57590176	57590541	1	366	282.656	16952	0
1_MACS_peak_24445_lociStitched	chr5	110560088	110560505	1	418	282.5592	16953	0
1_MACS_peak_9169_lociStitched	chr14	105994429	105994865	1	437	282.3972	16954	0
1_MACS_peak_2433_lociStitched	chr1	203253594	203254023	1	430	282.3249	16955	0
1_MACS_peak_7118_lociStitched	chr12	111085760	111086166	1	407	282.2918	16956	0
1_MACS_peak_31201_lociStitched	chr9	99984107	99984456	1	350	281.8524	16957	0
1_MACS_peak_7302_lociStitched	chr12	121701495	121701921	1	427	281.799	16958	0
1_MACS_peak_8015_lociStitched	chr13	96705345	96705713	1	369	281.7776	16959	0
1_MACS_peak_16487_lociStitched	chr2	59641165	59641626	1	462	281.7171	16960	0
1_MACS_peak_3109_lociStitched	chr10	14570138	14570550	1	413	281.6432	16961	0
1_MACS_peak_30231_lociStitched	chr8	133990934	133991354	1	421	281.568	16962	0
1_MACS_peak_25387_lociStitched	chr6	10625572	10626052	1	481	281.568	16963	0
1_MACS_peak_6983_lociStitched	chr12	102876360	102876825	1	466	281.3715	16964	0
1_MACS_peak_32450_lociStitched	chrX	106361562	106361977	1	416	281.37	16965	0
1_MACS_peak_28514_lociStitched	chr7	129465078	129465518	1	441	281.336	16966	0
1_MACS_peak_242_lociStitched	chr1	16983274	16983743	1	470	281.3062	16967	0
1_MACS_peak_18683_lociStitched	chr20	37384517	37384990	1	474	281.1985	16968	0
1_MACS_peak_13853_lociStitched	chr18	43454470	43454867	1	398	281.1554	16969	0
1_MACS_peak_11547_lociStitched	chr16	80513878	80514288	1	411	281.137	16970	0
1_MACS_peak_25062_lociStitched	chr5	172124225	172124616	1	392	281.0899	16971	0
1_MACS_peak_1251_lociStitched	chr1	110036655	110037005	1	351	280.945	16972	0
1_MACS_peak_8443_lociStitched	chr14	55347988	55348455	1	468	280.9005	16973	0
1_MACS_peak_1799_lociStitched	chr1	157125564	157125953	1	390	280.8969	16974	0
1_MACS_peak_6592_lociStitched	chr12	56695803	56696202	1	400	280.8162	16975	0
1_MACS_peak_30707_lociStitched	chr9	33473528	33473904	1	377	280.7968	16976	0
1_MACS_peak_30285_lociStitched	chr8	138349819	138350237	1	419	280.6034	16977	0
1_MACS_peak_31831_lociStitched	chrX	9246884	9247345	1	462	280.3341	16978	0
1_MACS_peak_6062_lociStitched	chr12	7073840	7074349	1	510	280.3063	16979	0
1_MACS_peak_358_lociStitched	chr1	24677364	24677862	1	499	280.2246	16980	0
1_MACS_peak_25091_lociStitched	chr5	173311349	173311836	1	488	280.2198	16981	0
1_MACS_peak_18270_lociStitched	chr20	4741358	4741737	1	380	280.1947	16982	0
1_MACS_peak_31826_lociStitched	chrX	7987778	7988222	1	445	280.0308	16983	0
1_MACS_peak_17048_lociStitched	chr2	110595675	110596070	1	396	279.9365	16984	0
1_MACS_peak_29311_lociStitched	chr8	41997927	41998330	1	404	279.8432	16985	0
1_MACS_peak_7959_lociStitched	chr13	73355552	73355984	1	433	279.8064	16986	0
1_MACS_peak_30282_lociStitched	chr8	136741004	136741362	1	359	279.7412	16987	0
1_MACS_peak_16991_lociStitched	chr2	99953870	99954318	1	449	279.6864	16988	0
1_MACS_peak_2482_lociStitched	chr1	205224981	205225437	1	457	279.6192	16989	0
1_MACS_peak_17445_lociStitched	chr2	178029834	178030248	1	415	279.5328	16990	0
1_MACS_peak_24059_lociStitched	chr5	66497733	66498189	1	457	279.3912	16991	0
1_MACS_peak_9636_lociStitched	chr15	52431776	52432195	1	420	279.3892	16992	0
1_MACS_peak_917_lociStitched	chr1	52428364	52428738	1	375	279.3406	16993	0
1_MACS_peak_3459_lociStitched	chr10	51489145	51489608	1	464	279.2816	16994	0
1_MACS_peak_4254_lociStitched	chr10	125832022	125832421	1	400	279.2601	16995	0
1_MACS_peak_14662_lociStitched	chr19	12075943	12076349	1	407	279.2468	16996	0
1_MACS_peak_9334_lociStitched	chr15	31683933	31684386	1	454	279.2292	16997	0
1_MACS_peak_16698_lociStitched	chr2	70914116	70914549	1	434	279.0252	16998	0
1_MACS_peak_25972_lociStitched	chr6	35941708	35942121	1	414	278.9815	16999	0
1_MACS_peak_32283_lociStitched	chrX	68384835	68385250	1	416	278.7555	17000	0
1_MACS_peak_25099_lociStitched	chr5	173437922	173438357	1	436	278.748	17001	0
1_MACS_peak_18423_lociStitched	chr20	22222904	22223349	1	446	278.659	17002	0
1_MACS_peak_3108_lociStitched	chr10	14568805	14569231	1	427	278.6466	17003	0
1_MACS_peak_24677_lociStitched	chr5	135416380	135416777	1	398	278.4161	17004	0
1_MACS_peak_23119_lociStitched	chr4	123653870	123654258	1	389	278.39	17005	0
1_MACS_peak_26207_lociStitched	chr6	49354703	49355118	1	416	278.2575	17006	0
1_MACS_peak_1379_lociStitched	chr1	118212941	118213390	1	450	278.2004	17007	0
1_MACS_peak_16884_lociStitched	chr2	88901458	88901871	1	414	278.1555	17008	0
1_MACS_peak_9722_lociStitched	chr15	58733092	58733518	1	427	278.1354	17009	0
1_MACS_peak_13536_lociStitched	chr18	2994783	2995191	1	409	278.1336	17010	0
1_MACS_peak_22796_lociStitched	chr4	79472898	79473301	1	404	277.9894	17011	0
1_MACS_peak_32325_lociStitched	chrX	71130905	71131250	1	346	277.8285	17012	0
1_MACS_peak_16913_lociStitched	chr2	95824814	95825284	1	471	277.77	17013	0
1_MACS_peak_32703_lociStitched	chrX	149957979	149958382	1	404	277.6267	17014	0
1_MACS_peak_12225_lociStitched	chr17	25665897	25666324	1	428	277.5927	17015	0
1_MACS_peak_3874_lociStitched	chr10	95753250	95753639	1	390	277.5904	17016	0
1_MACS_peak_21682_lociStitched	chr3	152460501	152460944	1	444	277.5838	17017	0
1_MACS_peak_10315_lociStitched	chr15	93382989	93383395	1	407	277.501	17018	0
1_MACS_peak_16299_lociStitched	chr2	43654092	43654490	1	399	277.3662	17019	0
1_MACS_peak_15503_lociStitched	chr19	48996172	48996568	1	397	277.2792	17020	0
1_MACS_peak_1216_lociStitched	chr1	104232109	104232570	1	462	277.1071	17021	0
1_MACS_peak_16009_lociStitched	chr2	12640953	12641347	1	395	277.1002	17022	0
1_MACS_peak_24446_lociStitched	chr5	110565436	110565813	1	378	277.095	17023	0
1_MACS_peak_18105_lociStitched	chr2	240065802	240066244	1	443	277.0898	17024	0
1_MACS_peak_29360_lociStitched	chr8	52089966	52090348	1	383	277.0646	17025	0
1_MACS_peak_28348_lociStitched	chr7	112506776	112507206	1	431	277.006	17026	0
1_MACS_peak_5820_lociStitched	chr11	125383292	125383705	1	414	276.9991	17027	0
1_MACS_peak_2692_lociStitched	chr1	225997839	225998196	1	358	276.8892	17028	0
1_MACS_peak_4935_lociStitched	chr11	60156692	60157133	1	442	276.8598	17029	0
1_MACS_peak_26655_lociStitched	chr6	116832892	116833281	1	390	276.8124	17030	0
1_MACS_peak_2889_lociStitched	chr1	247374818	247375223	1	406	276.696	17031	0
1_MACS_peak_23942_lociStitched	chr5	55347746	55348220	1	475	276.6264	17032	0
1_MACS_peak_6735_lociStitched	chr12	69928710	69929153	1	444	276.6092	17033	0
1_MACS_peak_7843_lociStitched	chr13	52338878	52339420	1	543	276.5826	17034	0
1_MACS_peak_21672_lociStitched	chr3	152000607	152001039	1	433	276.5232	17035	0
1_MACS_peak_28616_lociStitched	chr7	139923783	139924211	1	429	276.488	17036	0
1_MACS_peak_4554_lociStitched	chr11	12737597	12738066	1	470	276.4755	17037	0
1_MACS_peak_18849_lociStitched	chr20	46397188	46397582	1	395	276.4698	17038	0
1_MACS_peak_31856_lociStitched	chrX	12588308	12588758	1	451	276.39	17039	0
1_MACS_peak_3711_lociStitched	chr10	79470907	79471315	1	409	276.3384	17040	0
1_MACS_peak_31878_lociStitched	chrX	13682746	13683176	1	431	276.318	17041	0
2_MACS_peak_8400_lociStitched	chr14	51326182	51326709	2	482	276.3061	17042	0
1_MACS_peak_2159_lociStitched	chr1	182228906	182229396	1	491	276.213	17043	0
1_MACS_peak_28180_lociStitched	chr7	101944401	101944847	1	447	276.2078	17044	0
1_MACS_peak_25593_lociStitched	chr6	26184069	26184460	1	392	276.1633	17045	0
1_MACS_peak_19274_lociStitched	chr21	30848561	30848937	1	377	276.0216	17046	0
1_MACS_peak_18934_lociStitched	chr20	51441284	51441764	1	481	275.952	17047	0
1_MACS_peak_22282_lociStitched	chr4	9073581	9074059	1	479	275.9016	17048	0
1_MACS_peak_28290_lociStitched	chr7	106451794	106452254	1	461	275.77	17049	0
1_MACS_peak_19542_lociStitched	chr22	18479737	18480143	1	407	275.7552	17050	0
1_MACS_peak_14844_lociStitched	chr19	17007337	17007735	1	399	275.7344	17051	0
1_MACS_peak_2113_lociStitched	chr1	178568386	178568808	1	423	275.566	17052	0
1_MACS_peak_29146_lociStitched	chr8	27263895	27264316	1	422	275.3761	17053	0
1_MACS_peak_27174_lociStitched	chr7	9130597	9131043	1	447	275.182	17054	0
1_MACS_peak_18924_lociStitched	chr20	50021391	50021834	1	444	275.103	17055	0
1_MACS_peak_25499_lociStitched	chr6	16519771	16520176	1	406	275.076	17056	0
1_MACS_peak_26377_lociStitched	chr6	80816374	80816794	1	421	275.016	17057	0
1_MACS_peak_9065_lociStitched	chr14	100688046	100688437	1	392	274.873	17058	0
1_MACS_peak_7483_lociStitched	chr12	129054169	129054613	1	445	274.836	17059	0
1_MACS_peak_21061_lociStitched	chr3	73553205	73553601	1	397	274.7844	17060	0
1_MACS_peak_12514_lociStitched	chr17	38210216	38210656	1	441	274.78	17061	0
1_MACS_peak_12592_lociStitched	chr17	40700376	40700761	1	386	274.7745	17062	0
1_MACS_peak_31912_lociStitched	chrX	19352906	19353281	1	376	274.7625	17063	0
1_MACS_peak_31850_lociStitched	chrX	10588039	10588480	1	442	274.743	17064	0
1_MACS_peak_23348_lociStitched	chr4	159999481	159999887	1	407	274.7402	17065	0
1_MACS_peak_13541_lociStitched	chr18	3256976	3257381	1	406	274.6305	17066	0
1_MACS_peak_31439_lociStitched	chr9	126665734	126666117	1	384	274.611	17067	0
1_MACS_peak_23808_lociStitched	chr5	35268264	35268657	1	394	274.5498	17068	0
1_MACS_peak_8832_lociStitched	chr14	81999785	82000197	1	413	274.4332	17069	0
1_MACS_peak_113_lociStitched	chr1	7843413	7843807	1	395	274.3816	17070	0
1_MACS_peak_13976_lociStitched	chr18	51613113	51613467	1	355	274.1376	17071	0
1_MACS_peak_15910_lociStitched	chr2	7005993	7006418	1	426	274.125	17072	0
1_MACS_peak_20032_lociStitched	chr22	40271248	40271594	1	347	274.1012	17073	0
1_MACS_peak_17503_lociStitched	chr2	185302787	185303192	1	406	274.0635	17074	0
1_MACS_peak_19169_lociStitched	chr21	15892839	15893245	1	407	274.0094	17075	0
1_MACS_peak_15080_lociStitched	chr19	36239448	36239790	1	343	273.9762	17076	0
1_MACS_peak_27533_lociStitched	chr7	47760004	47760369	1	366	273.969	17077	0
1_MACS_peak_6124_lociStitched	chr12	10241596	10241972	1	377	273.9536	17078	0
1_MACS_peak_24168_lociStitched	chr5	74147882	74148286	1	405	273.9524	17079	0
1_MACS_peak_21100_lociStitched	chr3	93698951	93699318	1	368	273.8921	17080	0
1_MACS_peak_30927_lociStitched	chr9	77767005	77767406	1	402	273.8429	17081	0
1_MACS_peak_989_lociStitched	chr1	59238848	59239246	1	399	273.7842	17082	0
1_MACS_peak_7967_lociStitched	chr13	76111578	76112010	1	433	273.7584	17083	0
1_MACS_peak_13906_lociStitched	chr18	46423349	46423759	1	411	273.593	17084	0
1_MACS_peak_29772_lociStitched	chr8	100767138	100767620	1	483	273.5832	17085	0
1_MACS_peak_27795_lociStitched	chr7	74362468	74362895	1	428	273.5362	17086	0
1_MACS_peak_15274_lociStitched	chr19	42028323	42028721	1	399	273.4658	17087	0
1_MACS_peak_9384_lociStitched	chr15	38509711	38510194	1	484	273.2814	17088	0
1_MACS_peak_6400_lociStitched	chr12	48298460	48298798	1	339	273.2392	17089	0
1_MACS_peak_17700_lociStitched	chr2	204134648	204135034	1	387	273.2108	17090	0
1_MACS_peak_13292_lociStitched	chr17	75184581	75184982	1	402	273.1612	17091	0
1_MACS_peak_17823_lociStitched	chr2	216986369	216986831	1	463	273.042	17092	0
1_MACS_peak_18990_lociStitched	chr20	53399038	53399535	1	498	272.9027	17093	0
1_MACS_peak_2001_lociStitched	chr1	167656700	167657124	1	425	272.844	17094	0
1_MACS_peak_22643_lociStitched	chr4	57952096	57952624	1	529	272.6592	17095	0
1_MACS_peak_28939_lociStitched	chr8	11543933	11544347	1	415	272.5776	17096	0
1_MACS_peak_21431_lociStitched	chr3	129721404	129721838	1	435	272.5086	17097	0
1_MACS_peak_10274_lociStitched	chr15	90844170	90844598	1	429	272.422	17098	0
1_MACS_peak_7282_lociStitched	chr12	121273945	121274392	1	448	272.3124	17099	0
1_MACS_peak_8051_lociStitched	chr13	101170443	101170846	1	404	272.1862	17100	0
1_MACS_peak_32335_lociStitched	chrX	72163161	72163582	1	422	272.0923	17101	0
1_MACS_peak_28351_lociStitched	chr7	112699225	112699631	1	407	272.02	17102	0
1_MACS_peak_27000_lociStitched	chr6	169969920	169970360	1	441	271.92	17103	0
1_MACS_peak_29095_lociStitched	chr8	25833128	25833584	1	457	271.9128	17104	0
1_MACS_peak_2713_lociStitched	chr1	226841894	226842353	1	460	271.728	17105	0
1_MACS_peak_26588_lociStitched	chr6	109204121	109204578	1	458	271.6865	17106	0
1_MACS_peak_1253_lociStitched	chr1	110075135	110075534	1	400	271.5993	17107	0
1_MACS_peak_29243_lociStitched	chr8	35766682	35767081	1	400	271.5594	17108	0
1_MACS_peak_7893_lociStitched	chr13	65895090	65895546	1	457	271.4568	17109	0
1_MACS_peak_26589_lociStitched	chr6	109205166	109205565	1	400	271.4397	17110	0
2_MACS_peak_6258_lociStitched	chr12	27676706	27677303	2	549	271.3962	17111	0
1_MACS_peak_4209_lociStitched	chr10	120898499	120898918	1	420	271.3863	17112	0
1_MACS_peak_15905_lociStitched	chr2	6055478	6055868	1	391	271.245	17113	0
1_MACS_peak_25490_lociStitched	chr6	16489169	16489639	1	471	271.049	17114	0
1_MACS_peak_16574_lociStitched	chr2	64713409	64713848	1	440	271.0386	17115	0
1_MACS_peak_30205_lociStitched	chr8	129015296	129015824	1	529	270.9168	17116	0
1_MACS_peak_29205_lociStitched	chr8	30354745	30355132	1	388	270.9	17117	0
1_MACS_peak_26961_lociStitched	chr6	160211469	160211924	1	456	270.816	17118	0
1_MACS_peak_12842_lociStitched	chr17	48238647	48239023	1	377	270.7576	17119	0
1_MACS_peak_19100_lociStitched	chr20	61455991	61456396	1	406	270.7425	17120	0
1_MACS_peak_21985_lociStitched	chr3	185265189	185265577	1	389	270.7076	17121	0
1_MACS_peak_18315_lociStitched	chr20	9488213	9488702	1	490	270.6615	17122	0
1_MACS_peak_32247_lociStitched	chrX	57189902	57190316	1	415	270.6318	17123	0
1_MACS_peak_25257_lociStitched	chr6	866293	866698	1	406	270.459	17124	0
1_MACS_peak_3633_lociStitched	chr10	74017336	74017757	1	422	270.4504	17125	0
1_MACS_peak_17882_lociStitched	chr2	220306312	220306675	1	364	270.3987	17126	0
1_MACS_peak_29556_lociStitched	chr8	71965902	71966283	1	382	270.3195	17127	0
1_MACS_peak_17018_lociStitched	chr2	106415724	106416126	1	403	270.2244	17128	0
1_MACS_peak_21594_lociStitched	chr3	142926844	142927233	1	390	270.1216	17129	0
1_MACS_peak_23949_lociStitched	chr5	55376338	55376764	1	427	270.084	17130	0
1_MACS_peak_32434_lociStitched	chrX	102537420	102537804	1	385	270.0672	17131	0
1_MACS_peak_7480_lociStitched	chr12	128043601	128044067	1	467	270.047	17132	0
1_MACS_peak_26658_lociStitched	chr6	116989565	116990014	1	450	270.0286	17133	0
1_MACS_peak_8833_lociStitched	chr14	86400945	86401366	1	422	269.6084	17134	0
1_MACS_peak_28461_lociStitched	chr7	126471473	126471873	1	401	269.6	17135	0
1_MACS_peak_16404_lociStitched	chr2	51106057	51106472	1	416	269.584	17136	0
1_MACS_peak_13729_lociStitched	chr18	21776110	21776546	1	437	269.4916	17137	0
1_MACS_peak_22854_lociStitched	chr4	85504071	85504523	1	453	269.0756	17138	0
1_MACS_peak_4298_lociStitched	chr10	127472009	127472399	1	391	268.983	17139	0
1_MACS_peak_2062_lociStitched	chr1	173389295	173389669	1	375	268.9434	17140	0
1_MACS_peak_30404_lociStitched	chr8	145704532	145704905	1	374	268.8584	17141	0
1_MACS_peak_10002_lociStitched	chr15	74265518	74265923	1	406	268.7985	17142	0
1_MACS_peak_8029_lociStitched	chr13	99881565	99881937	1	373	268.6212	17143	0
1_MACS_peak_20596_lociStitched	chr3	39301701	39302215	1	515	268.5136	17144	0
1_MACS_peak_18512_lociStitched	chr20	31127799	31128225	1	427	268.2948	17145	0
1_MACS_peak_4884_lociStitched	chr11	55548154	55548558	1	405	268.1752	17146	0
1_MACS_peak_3323_lociStitched	chr10	31286638	31287032	1	395	268.1564	17147	0
1_MACS_peak_21224_lociStitched	chr3	111601328	111601735	1	408	268.0909	17148	0
1_MACS_peak_11793_lociStitched	chr17	1626006	1626453	1	448	268.0212	17149	0
1_MACS_peak_22497_lociStitched	chr4	38532948	38533337	1	390	267.9821	17150	0
1_MACS_peak_9887_lociStitched	chr15	67296879	67297284	1	406	267.948	17151	0
1_MACS_peak_14150_lociStitched	chr18	75065755	75066250	1	496	267.8445	17152	0
1_MACS_peak_4312_lociStitched	chr10	129947952	129948314	1	363	267.8076	17153	0
1_MACS_peak_13519_lociStitched	chr18	790795	791293	1	499	267.7248	17154	0
1_MACS_peak_71_lociStitched	chr1	3541538	3541960	1	423	267.7168	17155	0
1_MACS_peak_4307_lociStitched	chr10	129611018	129611465	1	448	267.6189	17156	0
1_MACS_peak_30834_lociStitched	chr9	45727051	45727433	1	383	267.591	17157	0
1_MACS_peak_9156_lociStitched	chr14	105714884	105715311	1	428	267.5155	17158	0
1_MACS_peak_31235_lociStitched	chr9	102821671	102822050	1	380	267.4982	17159	0
1_MACS_peak_14373_lociStitched	chr19	4328725	4329191	1	467	267.2976	17160	0
1_MACS_peak_3790_lociStitched	chr10	89874259	89874661	1	403	267.2898	17161	0
1_MACS_peak_9460_lociStitched	chr15	41716153	41716588	1	436	267.264	17162	0
1_MACS_peak_25688_lociStitched	chr6	28092281	28092673	1	393	267.1088	17163	0
1_MACS_peak_20959_lociStitched	chr3	60385848	60386269	1	422	267.0824	17164	0
1_MACS_peak_32652_lociStitched	chrX	134477639	134478024	1	386	267.036	17165	0
1_MACS_peak_15287_lociStitched	chr19	42069512	42069918	1	407	266.945	17166	0
1_MACS_peak_3403_lociStitched	chr10	45223436	45223846	1	411	266.91	17167	0
1_MACS_peak_2674_lociStitched	chr1	224811969	224812374	1	406	266.814	17168	0
2_MACS_peak_17562_lociStitched	chr2	197032548	197033090	2	483	266.7724	17169	0
1_MACS_peak_20293_lociStitched	chr3	4880700	4881181	1	482	266.7626	17170	0
1_MACS_peak_20033_lociStitched	chr22	40353448	40353858	1	411	266.582	17171	0
1_MACS_peak_18681_lociStitched	chr20	37302685	37303090	1	406	266.571	17172	0
1_MACS_peak_28866_lociStitched	chr8	8243549	8243942	1	394	266.4933	17173	0
1_MACS_peak_3679_lociStitched	chr10	75700218	75700597	1	380	266.2854	17174	0
1_MACS_peak_25249_lociStitched	chr6	400135	400558	1	424	266.1939	17175	0
1_MACS_peak_8218_lociStitched	chr14	23938889	23939217	1	329	266.172	17176	0
1_MACS_peak_21668_lociStitched	chr3	151992783	151993196	1	414	265.972	17177	0
1_MACS_peak_21885_lociStitched	chr3	177134516	177134920	1	405	265.8724	17178	0
1_MACS_peak_15332_lociStitched	chr19	44143617	44143975	1	359	265.815	17179	0
1_MACS_peak_8260_lociStitched	chr14	30802764	30803182	1	419	265.8062	17180	0
1_MACS_peak_13804_lociStitched	chr18	34834070	34834453	1	384	265.802	17181	0
1_MACS_peak_23885_lociStitched	chr5	45748942	45749314	1	373	265.608	17182	0
1_MACS_peak_27054_lociStitched	chr7	2749573	2749943	1	371	265.364	17183	0
1_MACS_peak_5853_lociStitched	chr11	126568521	126568983	1	463	265.3266	17184	0
1_MACS_peak_12573_lociStitched	chr17	40216045	40216467	1	423	265.3114	17185	0
1_MACS_peak_2064_lociStitched	chr1	173413076	173413556	1	481	265.2	17186	0
1_MACS_peak_30303_lociStitched	chr8	142011002	142011399	1	398	265.196	17187	0
1_MACS_peak_24736_lociStitched	chr5	139145162	139145549	1	388	265.1724	17188	0
1_MACS_peak_5716_lociStitched	chr11	118308763	118309201	1	439	265.1652	17189	0
1_MACS_peak_8151_lociStitched	chr14	21492827	21493221	1	395	265.0832	17190	0
1_MACS_peak_20703_lociStitched	chr3	46342772	46343249	1	478	265.0212	17191	0
1_MACS_peak_2543_lociStitched	chr1	208136517	208136875	1	359	264.7052	17192	0
1_MACS_peak_15348_lociStitched	chr19	44808819	44809182	1	364	264.6633	17193	0
1_MACS_peak_11646_lociStitched	chr16	87669380	87669780	1	401	264.64	17194	0
1_MACS_peak_31451_lociStitched	chr9	127355671	127356148	1	478	264.6396	17195	0
1_MACS_peak_19275_lociStitched	chr21	32296334	32296721	1	388	264.5145	17196	0
1_MACS_peak_23990_lociStitched	chr5	56134496	56134993	1	498	264.5034	17197	0
1_MACS_peak_7117_lociStitched	chr12	111057582	111058041	1	460	264.2922	17198	0
1_MACS_peak_16058_lociStitched	chr2	20189936	20190302	1	367	264.2886	17199	0
1_MACS_peak_7952_lociStitched	chr13	67569008	67569417	1	410	264.1731	17200	0
1_MACS_peak_23485_lociStitched	chr4	185323133	185323616	1	484	263.9595	17201	0
1_MACS_peak_12208_lociStitched	chr17	21156271	21156704	1	434	263.8269	17202	0
1_MACS_peak_8075_lociStitched	chr13	109567710	109568149	1	440	263.7951	17203	0
1_MACS_peak_27230_lociStitched	chr7	20817400	20817794	1	395	263.783	17204	0
1_MACS_peak_7676_lociStitched	chr13	33762002	33762397	1	396	263.702	17205	0
1_MACS_peak_16147_lociStitched	chr2	27712169	27712618	1	450	263.6977	17206	0
1_MACS_peak_23799_lociStitched	chr5	34070141	34070553	1	413	263.68	17207	0
1_MACS_peak_32722_lociStitched	chrX	152372248	152372669	1	422	263.5881	17208	0
1_MACS_peak_29966_lociStitched	chr8	108907739	108908137	1	399	263.5158	17209	0
1_MACS_peak_29555_lociStitched	chr8	71778266	71778672	1	407	263.4534	17210	0
1_MACS_peak_18508_lociStitched	chr20	31114346	31114746	1	401	263.44	17211	0
1_MACS_peak_23964_lociStitched	chr5	55456510	55456931	1	422	263.3776	17212	0
1_MACS_peak_24574_lociStitched	chr5	126333894	126334313	1	420	263.2996	17213	0
1_MACS_peak_13045_lociStitched	chr17	62184648	62185038	1	391	263.289	17214	0
1_MACS_peak_11694_lociStitched	chr16	89237360	89237773	1	414	263.081	17215	0
1_MACS_peak_906_lociStitched	chr1	51680879	51681298	1	420	262.9644	17216	0
2_MACS_peak_6132_lociStitched	chr12	10707318	10707811	2	473	262.9169	17217	0
1_MACS_peak_6238_lociStitched	chr12	25477178	25477610	1	433	262.7856	17218	0
1_MACS_peak_30125_lociStitched	chr8	126123591	126124062	1	472	262.7709	17219	0
1_MACS_peak_28780_lociStitched	chr7	156388769	156389188	1	420	262.6292	17220	0
1_MACS_peak_3552_lociStitched	chr10	67646032	67646407	1	376	262.6125	17221	0
1_MACS_peak_12060_lociStitched	chr17	15603051	15603416	1	366	262.5445	17222	0
1_MACS_peak_29905_lociStitched	chr8	104418649	104419064	1	416	262.529	17223	0
1_MACS_peak_28338_lociStitched	chr7	111697173	111697608	1	436	262.5225	17224	0
1_MACS_peak_28416_lociStitched	chr7	120638580	120639003	1	424	262.5138	17225	0
1_MACS_peak_29072_lociStitched	chr8	24369237	24369628	1	392	262.4783	17226	0
1_MACS_peak_12417_lociStitched	chr17	34627667	34628141	1	475	262.1694	17227	0
1_MACS_peak_23855_lociStitched	chr5	42423569	42423940	1	372	262.1115	17228	0
1_MACS_peak_25306_lociStitched	chr6	4883651	4884106	1	456	262.08	17229	0
1_MACS_peak_2485_lociStitched	chr1	205257938	205258256	1	319	262.032	17230	0
1_MACS_peak_18218_lociStitched	chr20	1875556	1875920	1	365	261.9708	17231	0
1_MACS_peak_24937_lociStitched	chr5	156347378	156347788	1	411	261.908	17232	0
1_MACS_peak_26479_lociStitched	chr6	96133610	96134092	1	483	261.8706	17233	0
1_MACS_peak_9410_lociStitched	chr15	40619347	40619773	1	427	261.7344	17234	0
