REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	LP-1.jin.bam
1_MACS_peak_30599_lociStitched	chr9	20438987	20439529	1	543	361.1888
1_MACS_peak_32026_lociStitched	chrX	41301723	41302265	1	543	479.7784
1_MACS_peak_14394_lociStitched	chr19	4867231	4867772	1	542	448.489
1_MACS_peak_20329_lociStitched	chr3	8700478	8701019	1	542	371.2883
1_MACS_peak_20704_lociStitched	chr3	46344839	46345380	1	542	404.3434
1_MACS_peak_26580_lociStitched	chr6	109169284	109169825	1	542	346.1859
1_MACS_peak_29185_lociStitched	chr8	29207743	29208284	1	542	378.3213
1_MACS_peak_30314_lociStitched	chr8	143484603	143485144	1	542	566.4811
1_MACS_peak_871_lociStitched	chr1	47069386	47069926	1	541	549.774
1_MACS_peak_908_lociStitched	chr1	51762586	51763126	1	541	557.9820000000001
1_MACS_peak_3120_lociStitched	chr10	15130275	15130815	1	541	574.1279999999999
1_MACS_peak_5500_lociStitched	chr11	92930627	92931167	1	541	515.106
1_MACS_peak_5895_lociStitched	chr11	130318476	130319016	1	541	487.836
1_MACS_peak_11127_lociStitched	chr16	47177400	47177940	1	541	395.118
1_MACS_peak_17054_lociStitched	chr2	111432132	111432672	1	541	455.382
1_MACS_peak_24193_lociStitched	chr5	76037597	76038137	1	541	433.188
1_MACS_peak_29834_lociStitched	chr8	102883316	102883856	1	541	330.048
1_MACS_peak_3054_lociStitched	chr10	11294351	11294890	1	540	359.89029999999997
1_MACS_peak_5729_lociStitched	chr11	118722139	118722678	1	540	336.2821
1_MACS_peak_6200_lociStitched	chr12	15724108	15724647	1	540	355.0932
1_MACS_peak_13524_lociStitched	chr18	809224	809763	1	540	441.7644
1_MACS_peak_13788_lociStitched	chr18	32956757	32957296	1	540	398.8061
1_MACS_peak_15299_lociStitched	chr19	42724406	42724945	1	540	540.1319
1_MACS_peak_19941_lociStitched	chr22	38770377	38770916	1	540	333.31759999999997
1_MACS_peak_22821_lociStitched	chr4	82886447	82886986	1	540	289.0118
1_MACS_peak_26391_lociStitched	chr6	84937342	84937881	1	540	336.6055
1_MACS_peak_27157_lociStitched	chr7	7958434	7958973	1	540	364.63349999999997
1_MACS_peak_30283_lociStitched	chr8	137028659	137029198	1	540	296.2883
1_MACS_peak_733_lociStitched	chr1	40839360	40839898	1	539	425.3966
1_MACS_peak_2301_lociStitched	chr1	194674531	194675069	1	539	376.6538
1_MACS_peak_6333_lociStitched	chr12	42754176	42754714	1	539	521.6448
1_MACS_peak_7484_lociStitched	chr12	129055117	129055655	1	539	426.634
1_MACS_peak_13852_lociStitched	chr18	43355306	43355844	1	539	362.3968
1_MACS_peak_15127_lociStitched	chr19	37960260	37960798	1	539	375.09360000000004
1_MACS_peak_15396_lociStitched	chr19	45947688	45948226	1	539	337.7026
1_MACS_peak_22948_lociStitched	chr4	101130444	101130982	1	539	320.91700000000003
1_MACS_peak_25085_lociStitched	chr5	173170060	173170598	1	539	317.7966
1_MACS_peak_27012_lociStitched	chr6	170921291	170921829	1	539	461.98060000000004
1_MACS_peak_31851_lociStitched	chrX	11129406	11129944	1	539	681.1080000000001
1_MACS_peak_32618_lociStitched	chrX	130036754	130037292	1	539	504.8054
1_MACS_peak_2442_lociStitched	chr1	203431097	203431634	1	538	368.4894
1_MACS_peak_5655_lociStitched	chr11	113059608	113060145	1	538	433.35900000000004
1_MACS_peak_11276_lociStitched	chr16	66780901	66781438	1	538	457.8462
1_MACS_peak_11511_lociStitched	chr16	79349525	79350062	1	538	411.1809
1_MACS_peak_15823_lociStitched	chr19	58258135	58258672	1	538	555.2043
1_MACS_peak_15855_lociStitched	chr19	58978411	58978948	1	538	387.714
1_MACS_peak_19490_lociStitched	chr21	46975571	46976108	1	538	346.20390000000003
1_MACS_peak_21121_lociStitched	chr3	98311991	98312528	1	538	478.7892
1_MACS_peak_23364_lociStitched	chr4	165622368	165622905	1	538	355.8699
1_MACS_peak_24119_lociStitched	chr5	71601217	71601754	1	538	338.52479999999997
1_MACS_peak_24689_lociStitched	chr5	137667020	137667557	1	538	476.2653
1_MACS_peak_27953_lociStitched	chr7	89809784	89810321	1	538	330.6309
1_MACS_peak_193_lociStitched	chr1	12226977	12227513	1	537	599.0871999999999
1_MACS_peak_14533_lociStitched	chr19	8478110	8478646	1	537	477.4152
1_MACS_peak_19582_lociStitched	chr22	20377937	20378473	1	537	386.5096
1_MACS_peak_32170_lociStitched	chrX	49687254	49687790	1	537	454.6352
1_MACS_peak_32498_lociStitched	chrX	115027947	115028483	1	537	334.732
1_MACS_peak_746_lociStitched	chr1	42127409	42127944	1	536	433.671
1_MACS_peak_9154_lociStitched	chr14	105531966	105532501	1	536	448.4905
1_MACS_peak_13708_lociStitched	chr18	20672010	20672545	1	536	402.9085
1_MACS_peak_15377_lociStitched	chr19	45542203	45542738	1	536	793.833
2_MACS_peak_17045_lociStitched	chr2	110552273	110552808	2	508	288.3115
1_MACS_peak_19853_lociStitched	chr22	35935947	35936482	1	536	542.597
1_MACS_peak_19952_lociStitched	chr22	38863843	38864378	1	536	406.7605
1_MACS_peak_22451_lociStitched	chr4	27077373	27077908	1	536	389.4265
1_MACS_peak_27146_lociStitched	chr7	7722503	7723038	1	536	381.4015
1_MACS_peak_31080_lociStitched	chr9	93731104	93731639	1	536	430.40749999999997
1_MACS_peak_2208_lociStitched	chr1	184618729	184619263	1	535	457.4778
1_MACS_peak_2386_lociStitched	chr1	200596979	200597513	1	535	467.25
1_MACS_peak_6285_lociStitched	chr12	31812384	31812918	1	535	364.18800000000005
1_MACS_peak_7827_lociStitched	chr13	51330408	51330942	1	535	395.694
1_MACS_peak_16442_lociStitched	chr2	54951853	54952387	1	535	377.3778
1_MACS_peak_17369_lociStitched	chr2	170550941	170551475	1	535	461.4294
1_MACS_peak_17595_lociStitched	chr2	198703116	198703650	1	535	423.30179999999996
1_MACS_peak_19523_lociStitched	chr22	17270566	17271100	1	535	404.8254
1_MACS_peak_22798_lociStitched	chr4	79560071	79560605	1	535	447.49199999999996
1_MACS_peak_27525_lociStitched	chr7	47567555	47568089	1	535	318.531
1_MACS_peak_1055_lociStitched	chr1	68962300	68962833	1	534	526.8705
1_MACS_peak_3075_lociStitched	chr10	12165285	12165818	1	534	287.2337
1_MACS_peak_3434_lociStitched	chr10	46076124	46076657	1	534	382.32090000000005
1_MACS_peak_6557_lociStitched	chr12	55877800	55878333	1	534	414.3542
1_MACS_peak_9055_lociStitched	chr14	100149756	100150289	1	534	531.2411
1_MACS_peak_12439_lociStitched	chr17	36125125	36125658	1	534	385.8387
1_MACS_peak_17718_lociStitched	chr2	204550206	204550739	1	534	397.51140000000004
1_MACS_peak_18186_lociStitched	chr20	247239	247772	1	534	548.4037
1_MACS_peak_18816_lociStitched	chr20	44650143	44650676	1	534	783.7764999999999
1_MACS_peak_18972_lociStitched	chr20	52554408	52554941	1	534	318.6807
1_MACS_peak_21189_lociStitched	chr3	101777647	101778180	1	534	465.8953
2_MACS_peak_26934_lociStitched	chr6	158705531	158706064	2	487	298.1069
1_MACS_peak_948_lociStitched	chr1	54354988	54355520	1	533	396.074
1_MACS_peak_6493_lociStitched	chr12	53447713	53448245	1	533	355.11
1_MACS_peak_8758_lociStitched	chr14	76452119	76452651	1	533	399.5852
1_MACS_peak_9226_lociStitched	chr15	23267307	23267839	1	533	367.0268
1_MACS_peak_14510_lociStitched	chr19	7981235	7981767	1	533	434.11199999999997
1_MACS_peak_27980_lociStitched	chr7	91631470	91632002	1	533	385.22119999999995
1_MACS_peak_30309_lociStitched	chr8	142317949	142318481	1	533	372.50640000000004
1_MACS_peak_31963_lociStitched	chrX	24712002	24712534	1	533	437.1444
1_MACS_peak_7169_lociStitched	chr12	113514684	113515215	1	532	368.6202
1_MACS_peak_14609_lociStitched	chr19	10888889	10889420	1	532	382.6386
1_MACS_peak_17459_lociStitched	chr2	179195188	179195719	1	532	326.19329999999997
1_MACS_peak_17877_lociStitched	chr2	220159146	220159677	1	532	846.0423
1_MACS_peak_21798_lociStitched	chr3	165290097	165290628	1	532	426.5523
1_MACS_peak_27240_lociStitched	chr7	22221224	22221755	1	532	373.9302
1_MACS_peak_2489_lociStitched	chr1	205399637	205400167	1	531	436.71999999999997
1_MACS_peak_3644_lociStitched	chr10	74089283	74089813	1	531	427.551
1_MACS_peak_10337_lociStitched	chr15	96233344	96233874	1	531	364.95799999999997
1_MACS_peak_13679_lociStitched	chr18	13372503	13373033	1	531	328.07
1_MACS_peak_15616_lociStitched	chr19	50528170	50528700	1	531	675.061
1_MACS_peak_23410_lociStitched	chr4	177045983	177046513	1	531	350.966
1_MACS_peak_28560_lociStitched	chr7	134415486	134416016	1	531	321.922
1_MACS_peak_28805_lociStitched	chr7	158617494	158618024	1	531	324.731
1_MACS_peak_28949_lociStitched	chr8	11825841	11826371	1	531	331.56800000000004
1_MACS_peak_29084_lociStitched	chr8	24512931	24513461	1	531	426.173
1_MACS_peak_29370_lociStitched	chr8	52920514	52921044	1	531	422.675
1_MACS_peak_21357_lociStitched	chr3	125461255	125461784	1	530	350.56829999999997
1_MACS_peak_27661_lociStitched	chr7	68908404	68908933	1	530	342.0514
1_MACS_peak_28551_lociStitched	chr7	133839007	133839536	1	530	326.9749
1_MACS_peak_28691_lociStitched	chr7	149119000	149119529	1	530	431.135
1_MACS_peak_30511_lociStitched	chr9	5844254	5844783	1	530	291.7964
1_MACS_peak_6433_lociStitched	chr12	49628438	49628966	1	529	405.768
1_MACS_peak_9617_lociStitched	chr15	51522281	51522809	1	529	400.2768
1_MACS_peak_9698_lociStitched	chr15	55695559	55696087	1	529	338.448
1_MACS_peak_10196_lociStitched	chr15	85874488	85875016	1	529	403.65599999999995
1_MACS_peak_13817_lociStitched	chr18	39693945	39694473	1	529	345.1008
1_MACS_peak_18217_lociStitched	chr20	1757555	1758083	1	529	540.672
1_MACS_peak_18343_lociStitched	chr20	10903290	10903818	1	529	410.5728
1_MACS_peak_22643_lociStitched	chr4	57952096	57952624	1	529	272.6592
1_MACS_peak_24892_lociStitched	chr5	151101091	151101619	1	529	413.26559999999995
1_MACS_peak_29472_lociStitched	chr8	64677432	64677960	1	529	319.59839999999997
1_MACS_peak_30205_lociStitched	chr8	129015296	129015824	1	529	270.9168
1_MACS_peak_760_lociStitched	chr1	42268965	42269492	1	528	300.1265
1_MACS_peak_1358_lociStitched	chr1	117311651	117312178	1	528	326.5819
1_MACS_peak_6922_lociStitched	chr12	96883358	96883885	1	528	420.49330000000003
2_MACS_peak_8400_lociStitched	chr14	51326182	51326709	2	482	276.3061
1_MACS_peak_9697_lociStitched	chr15	55694341	55694868	1	528	438.8329
1_MACS_peak_13150_lociStitched	chr17	72636009	72636536	1	528	392.24609999999996
1_MACS_peak_23621_lociStitched	chr5	1653703	1654230	1	528	518.9896
1_MACS_peak_23911_lociStitched	chr5	53838066	53838593	1	528	315.3568
1_MACS_peak_29656_lociStitched	chr8	85766834	85767361	1	528	402.4172
1_MACS_peak_30039_lociStitched	chr8	120651230	120651757	1	528	343.604
1_MACS_peak_937_lociStitched	chr1	53192130	53192656	1	527	595.6424000000001
1_MACS_peak_6298_lociStitched	chr12	33039448	33039974	1	527	426.06
1_MACS_peak_8796_lociStitched	chr14	79187574	79188100	1	527	392.9746
1_MACS_peak_15094_lociStitched	chr19	36606386	36606912	1	527	347.52819999999997
1_MACS_peak_18092_lociStitched	chr2	239139817	239140343	1	527	356.365
1_MACS_peak_21830_lociStitched	chr3	169906557	169907083	1	527	397.4456
1_MACS_peak_23005_lociStitched	chr4	108951033	108951559	1	527	375.2484
1_MACS_peak_23531_lociStitched	chr4	186186321	186186847	1	527	415.277
1_MACS_peak_26403_lociStitched	chr6	86736762	86737288	1	527	440.5776
1_MACS_peak_31202_lociStitched	chr9	100174370	100174896	1	527	358.57419999999996
1_MACS_peak_2306_lociStitched	chr1	194785024	194785549	1	526	372.38250000000005
1_MACS_peak_3068_lociStitched	chr10	11719770	11720295	1	526	344.4525
1_MACS_peak_3466_lociStitched	chr10	52257092	52257617	1	526	320.8275
1_MACS_peak_11479_lociStitched	chr16	75145321	75145846	1	526	316.6275
1_MACS_peak_16306_lociStitched	chr2	44314529	44315054	1	526	391.545
1_MACS_peak_16453_lociStitched	chr2	55472238	55472763	1	526	477.69750000000005
1_MACS_peak_17856_lociStitched	chr2	219575580	219576105	1	526	750.5925
1_MACS_peak_19715_lociStitched	chr22	27182595	27183120	1	526	291.27
1_MACS_peak_20642_lociStitched	chr3	43147064	43147589	1	526	456.6975
1_MACS_peak_522_lociStitched	chr1	29556918	29557442	1	525	530.7072
1_MACS_peak_7030_lociStitched	chr12	106539331	106539855	1	525	339.028
1_MACS_peak_9125_lociStitched	chr14	104155932	104156456	1	525	397.4016
1_MACS_peak_13258_lociStitched	chr17	74502621	74503145	1	525	434.658
1_MACS_peak_16419_lociStitched	chr2	54557400	54557924	1	525	521.8516
1_MACS_peak_23816_lociStitched	chr5	35617463	35617987	1	525	457.452
1_MACS_peak_24810_lociStitched	chr5	142889974	142890498	1	525	322.2076
1_MACS_peak_29984_lociStitched	chr8	113365221	113365745	1	525	419.35720000000003
1_MACS_peak_31366_lociStitched	chr9	116163066	116163590	1	525	421.24359999999996
1_MACS_peak_31915_lociStitched	chrX	19532944	19533468	1	525	282.8028
1_MACS_peak_1968_lociStitched	chr1	165840050	165840573	1	524	414.52979999999997
1_MACS_peak_3501_lociStitched	chr10	56857946	56858469	1	524	459.8739
1_MACS_peak_5441_lociStitched	chr11	77899857	77900380	1	524	493.0321
1_MACS_peak_17052_lociStitched	chr2	111290474	111290997	1	524	328.2348
1_MACS_peak_19496_lociStitched	chr21	47063645	47064168	1	524	332.5757
1_MACS_peak_21292_lociStitched	chr3	120438065	120438588	1	524	372.58520000000004
1_MACS_peak_24854_lociStitched	chr5	148997158	148997681	1	524	386.7585
1_MACS_peak_30230_lociStitched	chr8	133972370	133972893	1	524	375.61859999999996
1_MACS_peak_26_lociStitched	chr1	1440510	1441032	1	523	418.383
1_MACS_peak_4448_lociStitched	chr11	3601968	3602490	1	523	420.8886
1_MACS_peak_7675_lociStitched	chr13	33721229	33721751	1	523	476.8992
1_MACS_peak_10843_lociStitched	chr16	19390779	19391301	1	523	342.171
1_MACS_peak_26041_lociStitched	chr6	41803314	41803836	1	523	434.3562
1_MACS_peak_28240_lociStitched	chr7	104592135	104592657	1	523	302.1858
1_MACS_peak_28900_lociStitched	chr8	10487464	10487986	1	523	360.64979999999997
1_MACS_peak_30063_lociStitched	chr8	120949767	120950289	1	523	315.02700000000004
1_MACS_peak_30278_lociStitched	chr8	136726813	136727335	1	523	293.4162
1_MACS_peak_2336_lociStitched	chr1	198169637	198170158	1	522	295.7717
1_MACS_peak_2486_lociStitched	chr1	205282345	205282866	1	522	402.1599
1_MACS_peak_11752_lociStitched	chr16	90148527	90149048	1	522	585.0309
1_MACS_peak_15853_lociStitched	chr19	58951016	58951537	1	522	430.2939
1_MACS_peak_17366_lociStitched	chr2	169746502	169747023	1	522	352.4044
1_MACS_peak_19661_lociStitched	chr22	24114721	24115242	1	522	341.7239
1_MACS_peak_21593_lociStitched	chr3	142925793	142926314	1	522	400.7011
1_MACS_peak_22437_lociStitched	chr4	25314333	25314854	1	522	575.8092
1_MACS_peak_23088_lociStitched	chr4	121686372	121686893	1	522	575.9654999999999
1_MACS_peak_29116_lociStitched	chr8	27132100	27132621	1	522	399.50280000000004
1_MACS_peak_2321_lociStitched	chr1	195686464	195686984	1	521	322.14000000000004
1_MACS_peak_4510_lociStitched	chr11	9301732	9302252	1	521	367.484
1_MACS_peak_4849_lociStitched	chr11	46939663	46940183	1	521	355.16
1_MACS_peak_12167_lociStitched	chr17	19084541	19085061	1	521	464.62
1_MACS_peak_12171_lociStitched	chr17	19099852	19100372	1	521	618.592
1_MACS_peak_18880_lociStitched	chr20	48237304	48237824	1	521	370.13599999999997
1_MACS_peak_20480_lociStitched	chr3	22784846	22785366	1	521	609.232
1_MACS_peak_31778_lociStitched	chr9	140472888	140473408	1	521	529.776
1_MACS_peak_4355_lociStitched	chr11	192234	192753	1	520	481.16490000000005
1_MACS_peak_7834_lociStitched	chr13	51565784	51566303	1	520	391.7412
1_MACS_peak_16812_lociStitched	chr2	85843277	85843796	1	520	714.9744
1_MACS_peak_19546_lociStitched	chr22	18512084	18512603	1	520	336.67530000000005
1_MACS_peak_19584_lociStitched	chr22	20460856	20461375	1	520	315.1887
1_MACS_peak_24038_lociStitched	chr5	62858753	62859272	1	520	391.6374
1_MACS_peak_26129_lociStitched	chr6	44492884	44493403	1	520	457.80989999999997
1_MACS_peak_27928_lociStitched	chr7	83624197	83624716	1	520	634.7889
1_MACS_peak_4462_lociStitched	chr11	3965853	3966371	1	519	250.453
1_MACS_peak_4802_lociStitched	chr11	43902340	43902858	1	519	612.4831999999999
1_MACS_peak_5642_lociStitched	chr11	111807799	111808317	1	519	284.1748
1_MACS_peak_6794_lociStitched	chr12	80572176	80572694	1	519	367.57280000000003
1_MACS_peak_10009_lociStitched	chr15	74725775	74726293	1	519	347.837
1_MACS_peak_15434_lociStitched	chr19	46498680	46499198	1	519	568.5568
1_MACS_peak_20709_lociStitched	chr3	46530362	46530880	1	519	394.0944
1_MACS_peak_21451_lociStitched	chr3	131956135	131956653	1	519	403.3148
1_MACS_peak_25250_lociStitched	chr6	434925	435443	1	519	308.15819999999997
1_MACS_peak_1212_lociStitched	chr1	104204687	104205204	1	518	361.383
1_MACS_peak_3165_lociStitched	chr10	19049172	19049689	1	518	453.409
1_MACS_peak_5656_lociStitched	chr11	113185320	113185837	1	518	334.2405
1_MACS_peak_12443_lociStitched	chr17	36338168	36338685	1	518	405.17289999999997
1_MACS_peak_19616_lociStitched	chr22	22306744	22307261	1	518	370.7924
1_MACS_peak_20997_lociStitched	chr3	67048721	67049238	1	518	487.01399999999995
1_MACS_peak_21533_lociStitched	chr3	138411883	138412400	1	518	291.07099999999997
1_MACS_peak_21873_lociStitched	chr3	176777536	176778053	1	518	383.3555
1_MACS_peak_23971_lociStitched	chr5	55466721	55467238	1	518	307.9252
1_MACS_peak_31639_lociStitched	chr9	132724995	132725512	1	518	362.5204
1_MACS_peak_32714_lociStitched	chrX	152110283	152110800	1	518	580.4876
1_MACS_peak_3800_lociStitched	chr10	91011119	91011635	1	517	541.6452
1_MACS_peak_3875_lociStitched	chr10	96122218	96122734	1	517	488.91
1_MACS_peak_12832_lociStitched	chr17	47837766	47838282	1	517	337.3092
1_MACS_peak_16781_lociStitched	chr2	81017805	81018321	1	517	326.88599999999997
1_MACS_peak_25939_lociStitched	chr6	34256876	34257392	1	517	415.84439999999995
1_MACS_peak_27425_lociStitched	chr7	39453759	39454275	1	517	287.1024
1_MACS_peak_1523_lociStitched	chr1	148247621	148248136	1	516	460.101
1_MACS_peak_2152_lociStitched	chr1	181121709	181122224	1	516	289.1725
1_MACS_peak_14069_lociStitched	chr18	60536979	60537494	1	516	445.62949999999995
1_MACS_peak_14116_lociStitched	chr18	72153243	72153758	1	516	381.8725
1_MACS_peak_15062_lociStitched	chr19	35263587	35264102	1	516	422.5575
1_MACS_peak_20888_lociStitched	chr3	52755285	52755800	1	516	314.51050000000004
1_MACS_peak_23409_lociStitched	chr4	177044605	177045120	1	516	411.43350000000004
1_MACS_peak_23809_lociStitched	chr5	35302084	35302599	1	516	345.256
1_MACS_peak_26024_lociStitched	chr6	40555357	40555872	1	516	519.429
1_MACS_peak_26635_lociStitched	chr6	112194030	112194545	1	516	423.4845
1_MACS_peak_27225_lociStitched	chr7	20700941	20701456	1	516	335.677
1_MACS_peak_28690_lociStitched	chr7	148982387	148982902	1	516	482.864
1_MACS_peak_32557_lociStitched	chrX	119378601	119379116	1	516	442.5395
1_MACS_peak_32658_lociStitched	chrX	135067594	135068109	1	516	390.885
1_MACS_peak_20596_lociStitched	chr3	39301701	39302215	1	515	268.5136
1_MACS_peak_25337_lociStitched	chr6	6724961	6725475	1	515	463.4738
1_MACS_peak_25502_lociStitched	chr6	16667789	16668303	1	515	326.0302
1_MACS_peak_27455_lociStitched	chr7	43528056	43528570	1	515	377.0704
2_MACS_peak_4274_lociStitched	chr10	126228935	126229448	2	453	318.7269
1_MACS_peak_5081_lociStitched	chr11	64570200	64570713	1	514	352.27709999999996
1_MACS_peak_12230_lociStitched	chr17	26219854	26220367	1	514	453.4407
1_MACS_peak_13605_lociStitched	chr18	9334764	9335277	1	514	519.4638
1_MACS_peak_15834_lociStitched	chr19	58661643	58662156	1	514	567.6345
1_MACS_peak_15877_lociStitched	chr2	974932	975445	1	514	413.2215
1_MACS_peak_18412_lociStitched	chr20	20003360	20003873	1	514	394.9587
1_MACS_peak_24073_lociStitched	chr5	68006910	68007423	1	514	428.61150000000004
1_MACS_peak_29238_lociStitched	chr8	35561954	35562467	1	514	401.4225
1_MACS_peak_29568_lociStitched	chr8	74652811	74653324	1	514	403.9875
1_MACS_peak_30777_lociStitched	chr9	36470599	36471112	1	514	328.7817
1_MACS_peak_3529_lociStitched	chr10	64324101	64324613	1	513	395.264
1_MACS_peak_4740_lociStitched	chr11	33562035	33562547	1	513	403.5072
1_MACS_peak_6278_lociStitched	chr12	31270199	31270711	1	513	351.9488
1_MACS_peak_8640_lociStitched	chr14	71288457	71288969	1	513	401.9712
1_MACS_peak_14514_lociStitched	chr19	7990328	7990840	1	513	393.6256
1_MACS_peak_15598_lociStitched	chr19	50270243	50270755	1	513	424.6016
1_MACS_peak_21771_lociStitched	chr3	158755475	158755987	1	513	329.5744
1_MACS_peak_22471_lociStitched	chr4	37978993	37979505	1	513	418.7648
1_MACS_peak_27552_lociStitched	chr7	49705354	49705866	1	513	363.52
1_MACS_peak_28027_lociStitched	chr7	93008088	93008600	1	513	298.1888
1_MACS_peak_31203_lociStitched	chr9	100263866	100264378	1	513	487.2704
1_MACS_peak_647_lociStitched	chr1	38019415	38019926	1	512	610.134
1_MACS_peak_4181_lociStitched	chr10	119202559	119203070	1	512	367.00019999999995
1_MACS_peak_7191_lociStitched	chr12	116757018	116757529	1	512	338.8441
1_MACS_peak_10306_lociStitched	chr15	93257742	93258253	1	512	385.4984
1_MACS_peak_15107_lociStitched	chr19	37157793	37158304	1	512	533.5351
1_MACS_peak_18991_lociStitched	chr20	54933983	54934494	1	512	535.2214
1_MACS_peak_21927_lociStitched	chr3	181428729	181429240	1	512	327.04
1_MACS_peak_23532_lociStitched	chr4	186187366	186187877	1	512	363.6787
1_MACS_peak_26946_lociStitched	chr6	159429960	159430471	1	512	287.7952
1_MACS_peak_8293_lociStitched	chr14	33580138	33580648	1	511	362.20200000000006
1_MACS_peak_13320_lociStitched	chr17	76077535	76078045	1	511	352.461
1_MACS_peak_14989_lociStitched	chr19	21324888	21325398	1	511	420.18899999999996
1_MACS_peak_16331_lociStitched	chr2	45723721	45724231	1	511	319.974
1_MACS_peak_21794_lociStitched	chr3	164178458	164178968	1	511	489.906
1_MACS_peak_24643_lociStitched	chr5	133702969	133703479	1	511	547.281
1_MACS_peak_26033_lociStitched	chr6	41286229	41286739	1	511	395.76
1_MACS_peak_27316_lociStitched	chr7	27190090	27190600	1	511	423.45300000000003
1_MACS_peak_29320_lociStitched	chr8	42660659	42661169	1	511	475.32000000000005
1_MACS_peak_1809_lociStitched	chr1	158305822	158306331	1	510	326.3708
1_MACS_peak_4313_lociStitched	chr10	130008670	130009179	1	510	399.6159
1_MACS_peak_6062_lociStitched	chr12	7073840	7074349	1	510	280.30629999999996
1_MACS_peak_8844_lociStitched	chr14	86554411	86554920	1	510	378.2888
1_MACS_peak_16771_lociStitched	chr2	80703042	80703551	1	510	305.7054
1_MACS_peak_16885_lociStitched	chr2	88903458	88903967	1	510	352.4316
1_MACS_peak_17071_lociStitched	chr2	111996213	111996722	1	510	390.0467
1_MACS_peak_20030_lociStitched	chr22	39924660	39925169	1	510	322.0443
1_MACS_peak_23458_lociStitched	chr4	184319432	184319941	1	510	375.642
1_MACS_peak_24764_lociStitched	chr5	140739531	140740040	1	510	421.4011
1_MACS_peak_30123_lociStitched	chr8	126012766	126013275	1	510	317.6669
1_MACS_peak_32565_lociStitched	chrX	119619604	119620113	1	510	561.0707
1_MACS_peak_2383_lociStitched	chr1	200406630	200407138	1	509	414.274
1_MACS_peak_8611_lociStitched	chr14	69418677	69419185	1	509	330.8096
1_MACS_peak_16668_lociStitched	chr2	69718019	69718527	1	509	372.2624
1_MACS_peak_18367_lociStitched	chr20	14447832	14448340	1	509	422.4528
1_MACS_peak_31874_lociStitched	chrX	13274742	13275250	1	509	300.2788
1_MACS_peak_32177_lociStitched	chrX	51546163	51546671	1	509	349.50399999999996
1_MACS_peak_32293_lociStitched	chrX	69675005	69675513	1	509	453.54240000000004
1_MACS_peak_2718_lociStitched	chr1	227058322	227058829	1	508	418.4271
1_MACS_peak_4234_lociStitched	chr10	123357497	123358004	1	508	326.3559
1_MACS_peak_5681_lociStitched	chr11	115278864	115279371	1	508	316.7736
1_MACS_peak_6475_lociStitched	chr12	51984871	51985378	1	508	293.2488
1_MACS_peak_8150_lociStitched	chr14	21458087	21458594	1	508	447.3768
1_MACS_peak_8584_lociStitched	chr14	67954937	67955444	1	508	370.0086
1_MACS_peak_9232_lociStitched	chr15	23391741	23392248	1	508	299.1807
1_MACS_peak_11107_lociStitched	chr16	31887995	31888502	1	508	356.97869999999995
1_MACS_peak_12496_lociStitched	chr17	37957106	37957613	1	508	418.0722
1_MACS_peak_17200_lociStitched	chr2	128615257	128615764	1	508	531.1332
1_MACS_peak_19347_lociStitched	chr21	37339915	37340422	1	508	311.60220000000004
1_MACS_peak_24249_lociStitched	chr5	81917048	81917555	1	508	306.43080000000003
1_MACS_peak_24389_lociStitched	chr5	100187794	100188301	1	508	481.04159999999996
1_MACS_peak_30409_lociStitched	chr8	145754081	145754588	1	508	752.388
1_MACS_peak_30872_lociStitched	chr9	70495318	70495825	1	508	351.7059
1_MACS_peak_2529_lociStitched	chr1	207094804	207095310	1	507	337.9574
1_MACS_peak_3747_lociStitched	chr10	83047935	83048441	1	507	339.1718
1_MACS_peak_11062_lociStitched	chr16	30772483	30772989	1	507	353.3904
1_MACS_peak_12123_lociStitched	chr17	17875248	17875754	1	507	408.1902
1_MACS_peak_20483_lociStitched	chr3	23692222	23692728	1	507	303.24580000000003
1_MACS_peak_22131_lociStitched	chr3	197438827	197439333	1	507	426.15319999999997
2_MACS_peak_25571_lociStitched	chr6	25404818	25405324	2	504	420.0306
1_MACS_peak_27500_lociStitched	chr7	45025534	45026040	1	507	317.4138
1_MACS_peak_30678_lociStitched	chr9	32384612	32385118	1	507	424.1798
1_MACS_peak_30859_lociStitched	chr9	69016397	69016903	1	507	364.7754
1_MACS_peak_3986_lociStitched	chr10	103329663	103330168	1	506	448.5915
1_MACS_peak_6401_lociStitched	chr12	48357377	48357882	1	506	350.41949999999997
1_MACS_peak_8535_lociStitched	chr14	64226258	64226763	1	506	385.5675
1_MACS_peak_10559_lociStitched	chr16	3162544	3163049	1	506	392.587
1_MACS_peak_16785_lociStitched	chr2	81561478	81561983	1	506	388.9005
1_MACS_peak_17723_lociStitched	chr2	204561106	204561611	1	506	350.11650000000003
1_MACS_peak_20012_lociStitched	chr22	39784351	39784856	1	506	555.1465
1_MACS_peak_22751_lociStitched	chr4	77351577	77352082	1	506	566.812
1_MACS_peak_3983_lociStitched	chr10	102827242	102827746	1	505	293.832
1_MACS_peak_8632_lociStitched	chr14	70485252	70485756	1	505	336.5712
1_MACS_peak_8740_lociStitched	chr14	75530293	75530797	1	505	524.5128
1_MACS_peak_12646_lociStitched	chr17	42071920	42072424	1	505	409.2984
1_MACS_peak_13138_lociStitched	chr17	71308289	71308793	1	505	453.096
