REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM10_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
1_MACS_peak_18798_lociStitched	chr3	49446618	49454143	1	7526	21133.9625	673	1	TCTA,RHOA	AMT,NICN1	TCTA	TCTA	1.5561	673	1
2_MACS_peak_13813_lociStitched	chr19	47285668	47292078	2	6388	26282.282	676	1	SLC1A5	FKRP,STRN4,SNAR-E	SLC1A5	SLC1A5	1.1809	676	1
1_MACS_peak_16108_lociStitched	chr2	192539584	192546714	1	7131	22865.197	684	1	OBFC2A		OBFC2A	OBFC2A	1.2077	684	1
1_MACS_peak_8108_lociStitched	chr14	50358236	50365430	1	7195	22430.892	689	1	ARF6	SDCCAG1	ARF6	ARF6	1.6512	689	1
1_MACS_peak_14004_lociStitched	chr19	55763869	55771652	1	7784	19078.4679	690	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	PPP6R1	0.5497	690	1
3_MACS_peak_25225_lociStitched	chr6	111798173	111806578	3	6650	24625.8095	699	1	LOC643749,REV3L		REV3L	REV3L	0.2747	699	1
2_MACS_peak_15891_lociStitched	chr2	174822297	174831745	2	7077	22573.1616	703	1	SP3		SP3	SP3	0.4706	703	1
3_MACS_peak_1538_lociStitched	chr1	153929607	153941112	3	6984	23004.2475	704	1	CREB3L4,CRTC2,SLC39A1	RPS27,GATAD2B,DENND4B,JTB,RAB13	CRTC2	RPS27	1.6061	704	1
3_MACS_peak_26267_lociStitched	chr7	30633218	30640631	3	6573	24815.0175	705	1	GARS		GARS	GARS	0.7514	705	1
2_MACS_peak_18365_lociStitched	chr3	13050814	13058660	2	7317	21115.1552	712	1	IQSEC1	IQSEC1	IQSEC1	IQSEC1	0.1795	712	1
1_MACS_peak_25532_lociStitched	chr6	139690600	139697990	1	7391	20536.81	715	1	CITED2		CITED2	CITED2	1.6903	715	1
1_MACS_peak_22176_lociStitched	chr4	185390730	185397451	1	6722	23854.1732	717	1	IRF2		IRF2	IRF2	0.5921	717	1
3_MACS_peak_29365_lociStitched	chr9	33286749	33298653	3	6482	24807.936	718	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	BAG1	0.4075	718	1
3_MACS_peak_23830_lociStitched	chr6	4015834	4024362	3	6879	22966.7568	720	1	PRPF4B		PRPF4B	PRPF4B	0.5161	720	1
2_MACS_peak_12193_lociStitched	chr18	803117	813573	2	7535	19473.2544	721	1	YES1		YES1	YES1	0.2867	721	1
1_MACS_peak_20624_lociStitched	chr4	15002537	15008832	1	6296	25444.39	723	1	CPEB2		CPEB2	CPEB2	0.4325	723	1
1_MACS_peak_14423_lociStitched	chr2	33717296	33724575	1	7280	20876.8999	724	1	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.5745	724	1
2_MACS_peak_21766_lociStitched	chr4	140215795	140225216	2	7468	19737.9371	728	1	NAA15,NDUFC1	C4orf49	NDUFC1	NDUFC1	0.9341	728	1
3_MACS_peak_6090_lociStitched	chr12	53764042	53776622	3	7208	21099.176	733	1	SP1	AMHR2,AAAS,SP7	SP1	SP1	0.4463	733	1
3_MACS_peak_19999_lociStitched	chr3	169481856	169492916	3	6504	24301.032	735	1	MYNN,TERC,ARPM1	LRRIQ4,LRRC34	ARPM1	ARPM1	1.8856	735	1
1_MACS_peak_13869_lociStitched	chr19	49465180	49472027	1	6848	22557.4415	739	1	FTL,GYS1	DHDH,BAX,RUVBL2,LHB	FTL	FTL	2.0053	739	1
2_MACS_peak_8112_lociStitched	chr14	50465537	50476417	2	6629	23516.032	741	1	C14orf182		C14orf182	C14orf182	0.6901	741	1
2_MACS_peak_28522_lociStitched	chr8	101317813	101326482	2	6636	23310.0741	744	1	RNF19A	RNF19A	RNF19A	RNF19A	0.6848	744	1
1_MACS_peak_13346_lociStitched	chr19	16693874	16700496	1	6623	23195.5416	749	1	MED26	CHERP,SLC35E1	SLC35E1	SLC35E1	0.1859	749	1
2_MACS_peak_4259_lociStitched	chr11	34804258	34814313	2	7121	20714.3055	750	1			PDHX	PDHX	NONE	750	1
1_MACS_peak_30604_lociStitched	chrX	41189924	41196903	1	6980	21422.7384	751	1	DDX3X		DDX3X	DDX3X	0.8756	751	1
1_MACS_peak_31266_lociStitched	chrX	153232492	153239562	1	7071	20923.665	753	1	TMEM187,HCFC1	MIR3202-1,ARHGAP4,NAA10,RENBP,MIR3202-2,IRAK1,MIR718	HCFC1	HCFC1	0.6642	753	1
1_MACS_peak_20919_lociStitched	chr4	46972559	46979303	1	6745	22444.032	762	1	GABRA4		GABRA4	GABRA4	0.3347	762	1
3_MACS_peak_28797_lociStitched	chr8	126162068	126172921	3	6930	21428.1632	763	1	NSMCE2		NSMCE2	NSMCE2	0.5045	763	1
2_MACS_peak_9311_lociStitched	chr15	59216024	59227228	2	6978	21011.9816	765	1	SLTM		SLTM	SLTM	0.4469	765	1
1_MACS_peak_11174_lociStitched	chr17	18085480	18092160	1	6681	21870.988	783	1	ALKBH5	LLGL1	ALKBH5	ALKBH5	0.6844	783	1
1_MACS_peak_25131_lociStitched	chr6	106610079	106616725	1	6647	22019.5272	785	1			PRDM1	PRDM1	3.0069	785	1
3_MACS_peak_28946_lociStitched	chr8	141600050	141608806	3	7158	19154.6256	787	1	EIF2C2		EIF2C2	EIF2C2	0.553	787	1
2_MACS_peak_14088_lociStitched	chr19	59064711	59071580	2	6762	20966.9356	798	1	LOC100131691,CHMP2A,UBE2M	TRIM28,MGC2752,SLC27A5,ZBTB45,MZF1	CHMP2A	MZF1	1.6281	798	1
1_MACS_peak_22530_lociStitched	chr5	39072047	39078130	1	6084	23844.7517	805	1	RICTOR		RICTOR	RICTOR	0.2733	805	1
2_MACS_peak_8106_lociStitched	chr14	50328005	50336342	2	6551	21752.9004	810	1		ARF6,SDCCAG1	SDCCAG1	ARF6	1.6512	810	1
2_MACS_peak_25888_lociStitched	chr7	870102	876743	2	6563	21645.6754	814	1	SUN1	GET4	SUN1	SUN1	0.8433	814	1
1_MACS_peak_19823_lociStitched	chr3	150124864	150131260	1	6397	22278.5472	819	1	TSC22D2		TSC22D2	TSC22D2	0.4697	819	1
3_MACS_peak_30154_lociStitched	chr9	130672329	130680235	3	6737	20639.4036	820	1	ST6GALNAC4	AK1,ST6GALNAC6,PIP5KL1,DPM2,FAM102A	ST6GALNAC4	ST6GALNAC4	1.1468	820	1
3_MACS_peak_11054_lociStitched	chr17	7209622	7219419	3	6695	20559.0045	826	1	EIF5A,GPS2,NEURL4	SLC2A4,ACAP1,KCTD11,TMEM95,CLDN7,YBX2	EIF5A	EIF5A	1.345	826	1
2_MACS_peak_4557_lociStitched	chr11	64538948	64547788	2	6811	19779.5	832	1	SF1	NRXN2,RASGRP2,PYGM,MAP4K2,MEN1	SF1	SF1	0.8965	832	1
2_MACS_peak_24311_lociStitched	chr6	32156685	32164887	2	6668	20367.2064	842	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	GPSM3	GPSM3	1.4243	842	1
4_MACS_peak_23930_lociStitched	chr6	11824850	11836266	4	6942	18803.2936	844	1		C6orf105	C6orf105	C6orf105	0.1469	844	1
2_MACS_peak_2577_lociStitched	chr1	225610350	225617357	2	6884	19027.5085	849	1	LBR		LBR	LBR	0.6691	849	1
2_MACS_peak_24878_lociStitched	chr6	80246057	80256543	2	6217	22310.0136	850	1	LCA5		LCA5	LCA5	0.1335	850	1
2_MACS_peak_16391_lociStitched	chr2	219148635	219157782	2	6873	18647.0742	865	1	PNKD,TMBIM1	GPBAR1,PNKD,AAMP	TMBIM1	TMBIM1	0.8236	865	1
2_MACS_peak_24349_lociStitched	chr6	33376874	33386979	2	6703	18932.728	885	1	KIFC1,PHF1,CUTA	SYNGAP1,ZBTB9,LYPLA2P1	PHF1	PHF1	1.2666	885	1
2_MACS_peak_13004_lociStitched	chr19	3983054	3990503	2	6112	21665.4165	896	1	EEF2	ITGB1BP3,PIAS4,MIR637,DAPK3,SNORD37	EEF2	SNORD37	1.9871	896	1
2_MACS_peak_12266_lociStitched	chr18	9135181	9144552	2	6526	19589.1384	901	1	ANKRD12	NDUFV2	ANKRD12	NDUFV2	0.7026	901	1
1_MACS_peak_23034_lociStitched	chr5	88634914	88641546	1	6633	18836.2064	909	1			MEF2C	MEF2C	0.9828	909	1
2_MACS_peak_14926_lociStitched	chr2	68471000	68480766	2	6390	19860.1376	917	1	PPP3R1		PPP3R1	PPP3R1	0.5007	917	1
2_MACS_peak_12841_lociStitched	chr18	72162532	72169177	2	6385	19728.3405	920	1	CNDP2	CNDP1,FAM69C	CNDP2	CNDP2	0.5946	920	1
2_MACS_peak_25843_lociStitched	chr6	166787824	166797892	2	6395	19606.4232	922	1	BRP44L	SFT2D1	BRP44L	BRP44L	0.8564	922	1
1_MACS_peak_6010_lociStitched	chr12	49759606	49765806	1	6201	20528.82	924	1	SPATS2	TROAP,DNAJC22,LOC100335030,C1QL4	SPATS2	SPATS2	0.2427	924	1
1_MACS_peak_28446_lociStitched	chr8	95652255	95658453	1	6199	19986.6906	945	1	ESRP1	LOC100288748	ESRP1	LOC100288748	1.6103	945	1
1_MACS_peak_20289_lociStitched	chr3	186500153	186506228	1	6076	20360.3625	957	1	EIF4A2,SNORD2,SNORA81,MIR1248,SNORA4,SNORA63	RFC4	SNORD2	SNORD2	2.0763	957	1
2_MACS_peak_19834_lociStitched	chr3	150475587	150482652	2	6240	19356.687	964	1	SIAH2		SIAH2	SIAH2	0.7343	964	1
1_MACS_peak_4314_lociStitched	chr11	41327468	41333776	1	6309	18831.2724	971	1				NONE	NONE	971	1
1_MACS_peak_31165_lociStitched	chrX	133506614	133512804	1	6191	19350.559	975	1	PHF6		PHF6	PHF6	0.3681	975	1
4_MACS_peak_17108_lociStitched	chr20	42308700	42320899	4	6289	18737.664	980	1	MYBL2	GTSF1L	MYBL2	MYBL2	0.4548	980	1
2_MACS_peak_15547_lociStitched	chr2	135809320	135815748	2	6179	19109.1584	987	1	RAB3GAP1	YSK4	RAB3GAP1	RAB3GAP1	0.3026	987	1
