REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X02_0EWO_0229Kronos_MM1S.No.Treatment.2_H3K18Ac_hs.dm_i04.bam	X36_0EXO_0229Kronos_MM1S.No.Treatment.2_Input_hs_i78.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
3_MACS_peak_29840_lociStitched	chrX	10074365	10091315	3	12537	19214.52	2088.24	510	WWC3	CLCN4	CLCN4	NONE	NONE	510	1
2_MACS_peak_29498_lociStitched	chr9	128388138	128400989	2	12094	21601.2459	2818.2243	511	MAPKAP1		MAPKAP1	MAPKAP1	0.1116	511	1
3_MACS_peak_26034_lociStitched	chr7	45024952	45042757	3	12523	20292.3585	3258.315	512	CCM2,C7orf40,SNORA9	CCM2,MYO1G	CCM2	CCM2	0.21050000000000002	512	1
2_MACS_peak_24354_lociStitched	chr6	37271257	37287500	2	12002	22543.6597	3425.6487	513	TBC1D22B	RNF8,TMEM217	RNF8	TMEM217	0.0741	513	1
3_MACS_peak_6003_lociStitched	chr12	7022743	7038568	3	12172	21556.815	3136.515	515	LRRC23,ENO2,ATN1	TPI1,RPL13P5,DSTNP2,C12orf57,PTPN6,MIR200C,MIR141,EMG1,SPSB2,SCARNA12,PHB2	ATN1	PTPN6	1.9157	515	1
2_MACS_peak_16205_lociStitched	chr2	192530028	192546119	2	10749	26167.1842	3332.4461	519	OBFC2A		OBFC2A	OBFC2A	0.9780000000000001	519	1
1_MACS_peak_2766_lociStitched	chr1	228268826	228279934	1	11109	25212.9384	3425.7072	520	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	ARF1	0.9911000000000001	520	1
3_MACS_peak_1885_lociStitched	chr1	160694250	160715227	3	12835	21318.9251	6257.4391	521	SLAMF7	CD48	SLAMF7	CD48	0.6872	521	1
4_MACS_peak_16923_lociStitched	chr20	12028388	12042384	4	12661	18080.0328	2229.5628	522			BTBD3	BTBD3	NONE	522	1
1_MACS_peak_9319_lociStitched	chr15	56656172	56666292	1	10121	26487.076	2187.944	523	TEX9		TEX9	TEX9	0.241	523	1
4_MACS_peak_28769_lociStitched	chr9	36135962	36153890	4	12708	18829.7784	3348.9504	525	GLIPR2	CCIN,CLTA	GLIPR2	GLIPR2	0.42579999999999996	525	1
3_MACS_peak_14107_lociStitched	chr19	48823221	48837946	3	11816	22044.7975	2974.45	527	EMP3,CCDC114,TMEM143	ZNF114,SYNGR4	EMP3	EMP3	1.2472999999999999	527	1
5_MACS_peak_18100_lociStitched	chr22	22549096	22565903	5	11696	22521.38	3102.5722	529		VPREB1	VPREB1	VPREB1	0.067	529	1
5_MACS_peak_9976_lociStitched	chr15	101782291	101807905	5	12395	21072.6378	4415.8536	530	CHSY1	SELS,SNRPA1	CHSY1	SELS	0.42569999999999997	530	1
1_MACS_peak_25129_lociStitched	chr6	130000937	130011133	1	10197	26441.2868	2581.6272	531	ARHGAP18		ARHGAP18	ARHGAP18	0.3122	531	1
4_MACS_peak_23288_lociStitched	chr5	142952593	142975085	4	12151	21994.9268	4376.9432	532			NR3C1	NR3C1	NONE	532	1
2_MACS_peak_17842_lociStitched	chr21	37905106	37916845	2	11501	22928.6148	2897.1852	533	CLDN14		CLDN14	CLDN14	0.2486	533	1
4_MACS_peak_13898_lociStitched	chr19	39920764	39939989	4	12481	19869.0375	3768.1	534	SUPT5H,RPS16	MED29,ZFP36,PLEKHG2,TIMM50,DLL3,PAF1	RPS16	ZFP36	2.9347	534	1
2_MACS_peak_11134_lociStitched	chr17	3813007	3822836	2	9657	27233.2103	2179.0893	536	P2RX1	CAMKK1,ATP2A3	P2RX1	P2RX1	0.9267	536	1
2_MACS_peak_26946_lociStitched	chr7	134670217	134683959	2	10775	26052.0836	3857.3794	537	AGBL3		AGBL3	AGBL3	0.09340000000000001	537	1
1_MACS_peak_29374_lociStitched	chr9	117125278	117137065	1	11788	21256.6758	2404.548	538	AKNA	ORM1,ORM2	AKNA	AKNA	0.5982	538	1
2_MACS_peak_1827_lociStitched	chr1	157141826	157153557	2	11651	22718.2546	3441.8754	539		CYCSP52,ETV3	ETV3	ETV3	0.6146	539	1
4_MACS_peak_14245_lociStitched	chr19	56145412	56167935	4	11142	24041.0502	3198.266	540	ZNF580,ZNF581,CCDC106,U2AF2	ZNF524,ZNF865,EPN1,FIZ1,ZNF784	ZNF581	ZNF524	0.7229	540	1
4_MACS_peak_15534_lociStitched	chr2	111804712	111821580	4	12081	20194.3696	2786.5936	541	ACOXL		BCL2L11	BCL2L11	NONE	541	1
2_MACS_peak_16956_lociStitched	chr20	17825947	17840662	2	12001	20497.995	2820.8655	542			SNORD17	SNORD17	NONE	542	1
3_MACS_peak_576_lociStitched	chr1	36614079	36628168	3	10905	24171.0884	2723.4037	543	MAP7D1,TRAPPC3	COL8A2	MAP7D1	MAP7D1	0.3813	543	1
2_MACS_peak_18763_lociStitched	chr3	10429928	10442450	2	12332	18228.2754	2143.7664	544	ATP2B2,MIR885		MIR885	MIR885	1.4716	544	1
4_MACS_peak_18463_lociStitched	chr22	39910376	39929416	4	10984	25222.288	4150.72	545	SMCR7L,ATF4,RPS19BP1	MGAT3,CACNA1I	ATF4	ATF4	1.0030999999999999	545	1
1_MACS_peak_13600_lociStitched	chr19	16221336	16232336	1	11001	23228.7	2396.9	546	RAB8A	TPM4,HSH2D	RAB8A	HSH2D	1.2262	546	1
4_MACS_peak_24348_lociStitched	chr6	37121480	37140893	4	11151	23536.3212	3263.3253	549	PIM1		PIM1	PIM1	0.7032999999999999	549	1
3_MACS_peak_20593_lociStitched	chr3	195263807	195278238	3	12438	19206.2179	4128.7091	550	PPP1R2	APOD	PPP1R2	PPP1R2	0.2965	550	1
4_MACS_peak_23192_lociStitched	chr5	138738389	138754987	4	10996	23934.316	3284.7442	551	SPATA24,DNAJC18	SLC23A1,MZB1,LOC389333	SPATA24	MZB1	2.9041	551	1
3_MACS_peak_23884_lociStitched	chr6	12043987	12062414	3	11688	21817.568	3582.2088	552	HIVEP1		HIVEP1	HIVEP1	0.2693	552	1
2_MACS_peak_5881_lociStitched	chr11	132217646	132231596	2	11309	22035.42	2654.685	554			NTM	NTM	NONE	554	1
1_MACS_peak_9602_lociStitched	chr15	75334272	75343339	1	9068	27652.5366	2261.3098	555	PPCDC	SCAMP5	PPCDC	PPCDC	0.9626999999999999	555	1
2_MACS_peak_28392_lociStitched	chr8	142126388	142141026	2	9989	25973.6672	2768.0458	558	DENND3		DENND3	DENND3	0.1457	558	1
2_MACS_peak_7407_lociStitched	chr12	125398163	125413101	2	10402	23881.3806	1811.9794	559	UBC	SCARB1	UBC	UBC	1.1575	559	1
3_MACS_peak_5339_lociStitched	chr11	78127111	78141349	3	12148	18616.185	2685.2868	560	GAB2		GAB2	GAB2	0.021699999999999997	560	1
5_MACS_peak_10685_lociStitched	chr16	57824449	57851394	5	12088	20098.2755	4060.6115	562	KIFC3		KIFC3	KIFC3	0.07200000000000001	562	1
3_MACS_peak_24105_lociStitched	chr6	27791018	27808132	3	9510	27587.768	3472.4306	564	HIST1H4J,HIST1H2BN,HIST1H4K,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H4K	HIST1H3H	1.299	564	1
2_MACS_peak_16051_lociStitched	chr2	175454744	175465311	2	9836	25585.8771	2314.173	565	WIPF1		WIPF1	WIPF1	0.2624	565	1
2_MACS_peak_20575_lociStitched	chr3	194020725	194034260	2	9764	26565.1445	3230.8045	566	LOC100131551	CPN2	LOC100131551	LOC100131551	1.0996	566	1
2_MACS_peak_2402_lociStitched	chr1	203721970	203736279	2	9209	28220.2098	3603.0062	567	LAX1	SNORA77,ZC3H11A,ZBED6	LAX1	LAX1	0.8698999999999999	567	1
5_MACS_peak_30677_lociStitched	chrX	153232642	153252636	5	11654	19638.1068	2301.3094	568	TMEM187,MIR3202-1,HCFC1,MIR3202-2	ARHGAP4,NAA10,RENBP,IRAK1,MIR718	MIR3202-1	NAA10	0.725	568	1
5_MACS_peak_5027_lociStitched	chr11	63992690	64015220	5	11700	20705.07	3602.547	570	NUDT22,DNAJC4,VEGFB,FKBP2,TRPT1,PPP1R14B	STIP1,FERMT3,PLCB3,GPR137,KCNK4,BAD	VEGFB	VEGFB	0.7441	570	1
2_MACS_peak_2104_lociStitched	chr1	178544192	178553143	2	8927	27911.0082	2960.9908	572		C1orf220	C1orf220	C1orf220	0.0912	572	1
3_MACS_peak_19834_lociStitched	chr3	125548503	125561047	3	10762	22882.7648	2765.952	574		MIR548I1	MIR548I1	NONE	NONE	574	1
3_MACS_peak_5838_lociStitched	chr11	129233528	129249384	3	11007	22390.2576	3172.7856	575	BARX2		BARX2	BARX2	0.43610000000000004	575	1
5_MACS_peak_8659_lociStitched	chr14	93033991	93054254	5	11708	18727.0646	2255.2719	577	RIN3		RIN3	RIN3	0.1293	577	1
5_MACS_peak_10466_lociStitched	chr16	29815567	29833494	5	11521	20277.2297	3090.6148	578	KIF22,MAZ,PRRT2,C16orf53,MVP	ZG16,LOC440356,CDIPT	PRRT2	PRRT2	0.7825000000000001	578	1
3_MACS_peak_25481_lociStitched	chr6	160389178	160405325	3	11700	18399.5065	1976.3928	579	IGF2R		IGF2R	IGF2R	0.1377	579	1
1_MACS_peak_27444_lociStitched	chr8	26428161	26437506	1	9346	25777.248	2210.0925	582	DPYSL2		DPYSL2	DPYSL2	0.1466	582	1
2_MACS_peak_6425_lociStitched	chr12	46908678	46920190	2	11290	20112.6152	2400.252	583			SLC38A2	SLC38A2	0.49960000000000004	583	1
1_MACS_peak_3183_lociStitched	chr10	15824554	15834879	1	10326	23084.635	2241.5575	584	FAM188A		ITGA8	ITGA8	NONE	584	1
3_MACS_peak_18427_lociStitched	chr22	39459075	39474396	3	11558	19269.2217	2763.9084	585	APOBEC3G	APOBEC3C,APOBEC3D,APOBEC3F,APOBEC3H	APOBEC3G	APOBEC3C	0.5993	585	1
2_MACS_peak_11936_lociStitched	chr17	47815846	47827825	2	10749	22038.9642	2619.8073	586	FAM117A	MYST2,SLC35B1	FAM117A	FAM117A	0.3952	586	1
1_MACS_peak_7072_lociStitched	chr12	102870403	102879277	1	8875	25983.072	1782.7866	591	IGF1		IGF1	IGF1	0.2544	591	1
3_MACS_peak_29471_lociStitched	chr9	126961491	126982178	3	11757	18773.4525	3498.1717	592		NEK6	NEK6	NEK6	0.13019999999999998	592	1
3_MACS_peak_13697_lociStitched	chr19	19050181	19061906	3	10832	20830.635	1983.87	593	HOMER3	DDX49,GDF1,COPE,HOMER3	HOMER3	HOMER3	0.2253	593	1
2_MACS_peak_4053_lociStitched	chr10	104401276	104413705	2	10395	22301.3547	2093.0436	595	TRIM8		TRIM8	TRIM8	0.9611000000000001	595	1
3_MACS_peak_19598_lociStitched	chr3	101495313	101513648	3	11151	21470.285	3942.025	597	FAM55C	NFKBIZ	FAM55C	FAM55C	0.36649999999999994	597	1
3_MACS_peak_3606_lociStitched	chr10	70974093	70989929	3	11286	19528.9552	2707.956	600	HKDC1	SUPV3L1,HK1	HKDC1	SUPV3L1	0.26439999999999997	600	1
2_MACS_peak_22781_lociStitched	chr5	88633941	88650892	2	10996	21075.1783	3157.9713	601			MEF2C	MEF2C	0.3417	601	1
2_MACS_peak_14001_lociStitched	chr19	44257429	44272057	2	10365	22690.9536	2695.9404	603	C19orf61,KCNN4	IRGC,LYPD5	C19orf61	C19orf61	0.22060000000000002	603	1
3_MACS_peak_11273_lociStitched	chr17	9915376	9931051	3	11522	17893.0125	2127.0975	604	GAS7		GAS7	GAS7	0.0848	604	1
2_MACS_peak_29621_lociStitched	chr9	132646040	132657811	2	9007	25697.2701	2383.6275	608	FNBP1	USP20,C9orf78	USP20	USP20	0.1762	608	1
2_MACS_peak_23809_lociStitched	chr6	6798491	6812696	2	10921	20443.836	2630.766	609			LY86-AS1	LY86-AS1	NONE	609	1
3_MACS_peak_9900_lociStitched	chr15	93346129	93364594	3	10392	22440.5145	2908.2375	610		ASB9P1	ASB9P1	NONE	NONE	610	1
3_MACS_peak_362_lociStitched	chr1	25346530	25364366	3	11253	19095.2216	2671.8328	611			RUNX3	RUNX3	NONE	611	1
3_MACS_peak_17936_lociStitched	chr21	44771874	44785738	3	9750	24445.0048	3098.604	612			SIK1	SIK1	0.9104000000000001	612	1
1_MACS_peak_157_lociStitched	chr1	11622771	11632851	1	10081	22428	2035.152	613			FBXO44	FBXO44	NONE	613	1
3_MACS_peak_12387_lociStitched	chr17	76163496	76184096	3	11304	19862.52	3763.62	615	SYNGR2,AFMID,TK1	TMC8,C17orf99,BIRC5,LOC283999,TMC6,EPR1	SYNGR2	SYNGR2	1.0620999999999998	615	1
2_MACS_peak_2198_lociStitched	chr1	184710839	184725750	2	11079	21210.8975	4270.5104	616	EDEM3		EDEM3	EDEM3	0.22369999999999998	616	1
3_MACS_peak_23567_lociStitched	chr5	171601081	171616174	3	11178	19551.4722	3057.8418	617	STK10	EFCAB9	STK10	STK10	0.09019999999999999	617	1
5_MACS_peak_5054_lociStitched	chr11	64839001	64864869	5	11284	20407.2652	4475.164	620	ZFPL1,C11orf2,CDCA5	SNX15,SAC3D1,TM7SF2,MRPL49,NAALADL1,ZNHIT2,FAU,SYVN1	ZFPL1	ZFPL1	0.8657999999999999	620	1
3_MACS_peak_26802_lociStitched	chr7	122822637	122839633	3	11243	20294.9236	4192.9132	621	SLC13A1		SLC13A1	SLC13A1	0.13960000000000003	621	1
1_MACS_peak_16457_lociStitched	chr2	217080147	217089738	1	9592	23797.1892	2391.0363	623			XRCC5	XRCC5	NONE	623	1
4_MACS_peak_21189_lociStitched	chr4	74454092	74475162	4	10855	20701.275	3265.85	625	RASSF6		RASSF6	RASSF6	0.318	625	1
1_MACS_peak_4772_lociStitched	chr11	35159440	35169414	1	9975	22989.0726	2727.889	626	CD44		CD44	CD44	0.35740000000000005	626	1
2_MACS_peak_21466_lociStitched	chr4	103532535	103543534	2	10855	19491.3279	2294.3914	630	NFKB1		NFKB1	NFKB1	0.19260000000000002	630	1
4_MACS_peak_24264_lociStitched	chr6	33536562	33558868	4	10715	21088.0924	3548.8846	633	GGNBP1,BAK1,C6orf227	ITPR3	BAK1	BAK1	0.8300000000000001	633	1
1_MACS_peak_30144_lociStitched	chrX	48767973	48778948	1	10976	18236.06	1715.3925	634	SLC35A2,PIM2	PQBP1,TIMM17B,OTUD5,KCND1	PIM2	PIM2	1.0552000000000001	634	1
1_MACS_peak_23617_lociStitched	chr5	175075582	175086444	1	10863	19262.6708	2327.7266	635	HRH2	HRH2	HRH2	HRH2	0.24569999999999997	635	1
3_MACS_peak_28253_lociStitched	chr8	126647904	126661698	3	11004	19210.9038	2946.3984	637			TRIB1	TRIB1	1.0565	637	1
4_MACS_peak_8991_lociStitched	chr15	33296362	33315374	4	11247	18652.6732	3412.654	638	FMN1		FMN1	FMN1	0.071	638	1
3_MACS_peak_22754_lociStitched	chr5	86408068	86420273	3	10886	19033.6975	2372.652	639	MIR4280		MIR4280	MIR4280	0.5725	639	1
3_MACS_peak_9295_lociStitched	chr15	52959367	52977340	3	11011	19434.2049	3407.6808	643	KIAA1370		KIAA1370	KIAA1370	0.1199	643	1
3_MACS_peak_12504_lociStitched	chr17	80405718	80424211	3	9412	24708.4973	3552.5053	644	NARF,C17orf62	HEXDC,C17orf101	NARF	NARF	0.23939999999999997	644	1
2_MACS_peak_25822_lociStitched	chr7	25979729	25994711	2	10101	22037.0238	2905.0098	647	MIR148A		MIR148A	MIR148A	1.7115	647	1
4_MACS_peak_22136_lociStitched	chr5	1335224	1346326	4	10855	18505.9238	2090.5066	649	CLPTM1L	TERT	CLPTM1L	CLPTM1L	1.6008	649	1
3_MACS_peak_14366_lociStitched	chr2	8651661	8666814	3	11094	18012.3711	2624.4996	650			ID2	ID2	NONE	650	1
3_MACS_peak_15885_lociStitched	chr2	158323291	158337944	3	9708	23296.8047	3220.7294	651		CYTIP	CYTIP	CYTIP	0.5432	651	1
2_MACS_peak_25197_lociStitched	chr6	135190281	135204140	2	8718	25145.7696	2653.9985	653			ALDH8A1	ALDH8A1	NONE	653	1
3_MACS_peak_6937_lociStitched	chr12	92753920	92770205	3	10045	22259.9665	3331.911	654		CLLU1	CLLU1	CLLU1	0.2627	654	1
2_MACS_peak_7831_lociStitched	chr13	77898937	77914787	2	9979	22226.455	3106.6	655	MYCBP2		MYCBP2	NONE	NONE	655	1
3_MACS_peak_23367_lociStitched	chr5	149854513	149870818	3	10854	18990.4335	3083.2755	656		NDST1,RPS14	NDST1	RPS14	0.33330000000000004	656	1
1_MACS_peak_9516_lociStitched	chr15	70386969	70396857	1	9889	21360.0576	2209.968	659	TLE3	MIR629	TLE3	TLE3	0.3015	659	1
3_MACS_peak_24636_lociStitched	chr6	74220613	74234416	3	9906	22365.0009	3425.9046	662	EEF1A1	MTO1	EEF1A1	EEF1A1	1.2333	662	1
3_MACS_peak_9580_lociStitched	chr15	74831605	74846126	3	10634	19339.0678	2941.9546	663	ARID3B		ARID3B	ARID3B	0.2226	663	1
3_MACS_peak_1695_lociStitched	chr1	153755110	153770695	3	10826	19231.89	3773.1285	665		SLC27A3	SLC27A3	SLC27A3	0.3846	665	1
2_MACS_peak_5747_lociStitched	chr11	122929363	122942619	2	10124	20892.7816	2872.5752	666	HSPA8	LOC341056	HSPA8	HSPA8	0.9919	666	1
2_MACS_peak_21269_lociStitched	chr4	78735745	78749513	2	10388	19461.068	2461.7184	670	CNOT6L	MRPL1	CNOT6L	CNOT6L	0.10559999999999999	670	1
2_MACS_peak_12359_lociStitched	chr17	75229016	75244044	2	9790	21847.7064	2871.8508	671		SEC14L1,SEPT9	SEPT9	SEC14L1	0.7316	671	1
2_MACS_peak_5375_lociStitched	chr11	82703734	82720043	2	10588	19014.6631	2826.3497	672	RAB30	SNORA70E	SNORA70E	NONE	NONE	672	1
3_MACS_peak_26260_lociStitched	chr7	74057209	74076662	3	10815	18075.7276	2812.9038	673	GTF2I		GTF2I	GTF2I	0.0591	673	1
1_MACS_peak_2852_lociStitched	chr1	234652061	234661546	1	9486	22507.905	2761.0835	675		TARBP1	TARBP1	TARBP1	0.008899999999999991	675	1
3_MACS_peak_1743_lociStitched	chr1	154942160	154957866	3	10180	22808.2532	5236.3804	676	CKS1B,MIR4258,FLAD1,SHC1	LENEP,ZBTB7B,DCST1,PMVK,PBXIP1,PYGO2,DCST2	MIR4258	PBXIP1	2.5612999999999997	676	1
2_MACS_peak_4773_lociStitched	chr11	35183477	35196654	2	10707	18256.7335	2701.285	678	CD44		CD44	CD44	0.35740000000000005	678	1
2_MACS_peak_18512_lociStitched	chr22	42140898	42152010	2	10473	18911.5128	2511.312	680	MEI1	CCDC134	CCDC134	CCDC134	0.14700000000000002	680	1
3_MACS_peak_17772_lociStitched	chr21	34696135	34712634	3	8822	26211.9613	5000.8469	682	IFNAR1		IFNAR1	IFNAR1	0.4832	682	1
3_MACS_peak_20789_lociStitched	chr4	9599114	9611112	3	9906	20427.7948	2346.8088	684		MIR548I2	MIR548I2	MIR548I2	0.006500000000000006	684	1
2_MACS_peak_2501_lociStitched	chr1	207994705	208006391	2	8819	24676.1576	3605.131	688	LOC148696	MIR29C,MIR29B2	LOC148696	LOC148696	1.2793999999999999	688	1
2_MACS_peak_27470_lociStitched	chr8	28195031	28207387	2	9092	22568.234	2364.9384	692	PNOC,ZNF395		PNOC	PNOC	0.49029999999999996	692	1
1_MACS_peak_16590_lociStitched	chr2	231729330	231739862	1	10533	16874.3704	1390.224	694	ITM2C		ITM2C	ITM2C	0.6713	694	1
3_MACS_peak_29421_lociStitched	chr9	123630270	123641826	3	9436	21653.6328	2484.54	696	PHF19	LOC253039,PSMD5,TRAF1	PHF19	TRAF1	0.6229	696	1
3_MACS_peak_10461_lociStitched	chr16	29740390	29759202	3	10369	18902.2976	3038.138	698	C16orf54	QPRT,ZG16,KIF22	C16orf54	C16orf54	0.5887	698	1
2_MACS_peak_13610_lociStitched	chr19	16432714	16442664	2	9908	19270.165	1812.89	699	KLF2		KLF2	KLF2	1.3996	699	1
2_MACS_peak_4433_lociStitched	chr11	3525384	3536685	2	10274	18228.513	2074.8636	700			TRPC2	TRPC2	NONE	700	1
2_MACS_peak_1818_lociStitched	chr1	156709100	156722726	2	9932	20951.3376	3590.451	702	MRPL24,HDGF	C1orf66,PRCC,CRABP2,ISG20L2	MRPL24	C1orf66	0.4708	702	1
2_MACS_peak_12064_lociStitched	chr17	56695367	56710438	2	10420	18537.33	3146.8248	707	TEX14		TEX14	TEX14	0.12380000000000002	707	1
3_MACS_peak_15872_lociStitched	chr2	157188196	157207829	3	8995	23157.1235	3178.5827	708	NR4A2		NR4A2	NR4A2	0.49849999999999994	708	1
2_MACS_peak_10834_lociStitched	chr16	70460630	70474206	2	10073	19033.552	2404.3096	709	ST3GAL2	FUK	ST3GAL2	ST3GAL2	0.5153	709	1
4_MACS_peak_18792_lociStitched	chr3	13455346	13470936	4	10157	19030.713	2722.014	710	NUP210		NUP210	NUP210	0.2057	710	1
3_MACS_peak_15241_lociStitched	chr2	85922746	85938679	3	10384	18463.1604	3033.6432	711	GNLY	ATOH8,SFTPB	GNLY	GNLY	0.23569999999999997	711	1
2_MACS_peak_26949_lociStitched	chr7	134842108	134857467	2	9628	21573.2514	3613.9727	713	TMEM140,C7orf49	WDR91	C7orf49	C7orf49	0.9505999999999999	713	1
3_MACS_peak_11161_lociStitched	chr17	4842242	4854738	3	9646	20149.8	2260.5264	714	RNF167,ENO3,SLC25A11,PFN1	C17orf107,GP1BA,KIF1C,CHRNE,SPAG7,CAMTA2,INCA1	PFN1	PFN1	1.192	714	1
1_MACS_peak_20155_lociStitched	chr3	156845656	156855818	1	10163	19186.8722	3108.5558	716		LOC100498859,LOC339894,CCNL1	LOC339894	LOC100498859	2.1295	716	1
2_MACS_peak_17764_lociStitched	chr21	34600926	34613451	2	10132	19164.5025	3131.25	721	IFNAR2	IL10RB	IFNAR2	IFNAR2	0.45909999999999995	721	1
2_MACS_peak_7058_lociStitched	chr12	102129407	102140596	2	9552	19961.176	2064.3705	726	SYCP3,GNPTAB	CHPT1	SYCP3	SYCP3	0.6759999999999999	726	1
1_MACS_peak_18420_lociStitched	chr22	39377013	39386575	1	9563	19708.2382	1850.247	727	APOBEC3A,APOBEC3B	APOBEC3C,APOBEC3D	APOBEC3B	APOBEC3B	0.9137	727	1
2_MACS_peak_13612_lociStitched	chr19	16475316	16484957	2	9518	19704.2758	1790.3337	731	EPS15L1	KLF2	KLF2	KLF2	1.3996	731	1
3_MACS_peak_13184_lociStitched	chr19	1014968	1029274	3	10289	18820.9736	3696.6704	732	CNN2,C19orf6	WDR18,GRIN3B,ABCA7,HMHA1	C19orf6	C19orf6	0.5058	732	1
3_MACS_peak_2163_lociStitched	chr1	183439013	183451517	3	8761	23572.5408	3563.64	733	SMG7		SMG7	SMG7	0.16199999999999998	733	1
1_MACS_peak_2732_lociStitched	chr1	226308427	226317282	1	8856	22500.555	2788.4395	735			ACBD3	ACBD3	NONE	735	1
2_MACS_peak_10861_lociStitched	chr16	71875996	71889422	2	9964	18761.4924	2524.088	736	ATXN1L	KIAA0174,AP1G1,ZNF821	ATXN1L	ATXN1L	0.4174	736	1
1_MACS_peak_1348_lociStitched	chr1	111172725	111181528	1	8804	20996.9156	1230.6594	737		KCNA2,KCNA3	KCNA2	KCNA3	0.4962	737	1
1_MACS_peak_1746_lociStitched	chr1	154970836	154979749	1	8914	21702.2637	2308.467	742	ZBTB7B	CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	PBXIP1	2.5612999999999997	742	1
2_MACS_peak_18136_lociStitched	chr22	23517154	23526369	2	9216	20790.883	2262.2825	743	BCR	RAB36,RTDR1	BCR	RAB36	0.7394999999999999	743	1
2_MACS_peak_30428_lociStitched	chrX	106915581	106929178	2	9505	19101.0656	1671.0713	749		PRPS1,TSC22D3	TSC22D3	TSC22D3	1.2579	749	1
1_MACS_peak_13468_lociStitched	chr19	11198979	11208186	1	9208	20437.6986	2139.7068	752	LDLR		LDLR	LDLR	0.3236	752	1
3_MACS_peak_15014_lociStitched	chr2	64862576	64873040	3	9423	19997.7504	2539.6128	756	SERTAD2	LOC339807	SERTAD2	SERTAD2	0.7774000000000001	756	1
1_MACS_peak_3541_lociStitched	chr10	63656318	63665620	1	9303	19876.5136	2042.7192	757	ARID5B		ARID5B	ARID5B	0.264	757	1
1_MACS_peak_19890_lociStitched	chr3	128994548	129003826	1	9279	19719.4612	1947.4522	759	COPG,C3orf37	C3orf47,H1FX	C3orf37	H1FX	2.5447	759	1
1_MACS_peak_2297_lociStitched	chr1	197740144	197748885	1	8742	22224.8666	2956.2062	761	DENND1B		DENND1B	DENND1B	0.019699999999999995	761	1
1_MACS_peak_1884_lociStitched	chr1	160675845	160685184	1	9340	20565.4119	3334.023	774	CD48	SLAMF7	CD48	CD48	0.6872	774	1
2_MACS_peak_29415_lociStitched	chr9	123340732	123350527	2	9716	18176.5815	2224.4445	775	CDK5RAP2		CDK5RAP2	CDK5RAP2	0.059599999999999986	775	1
2_MACS_peak_19906_lociStitched	chr3	129890263	129900525	2	9474	18994.962	2213.5134	776		COL6A4P2	COL6A4P2	NONE	NONE	776	1
2_MACS_peak_16561_lociStitched	chr2	228270411	228282187	2	9790	17560.3712	2029.0048	781		TM4SF20	TM4SF20	NONE	NONE	781	1
4_MACS_peak_17012_lociStitched	chr20	23329820	23347903	4	9644	18658.0394	2848.0725	787	NXT1,GZF1		GZF1	GZF1	0.3645	787	1
1_MACS_peak_28251_lociStitched	chr8	126440939	126449690	1	8752	20464.2135	1842.9606	788	TRIB1		TRIB1	TRIB1	1.0565	788	1
2_MACS_peak_8268_lociStitched	chr14	50465328	50476544	2	8904	19556.2176	1375.0816	789	C14orf182		C14orf182	C14orf182	0.5417000000000001	789	1
1_MACS_peak_21155_lociStitched	chr4	69434800	69444103	1	9304	18904.6263	2011.3086	792		UGT2B15,UGT2B17	UGT2B17	UGT2B17	0.128	792	1
2_MACS_peak_11891_lociStitched	chr17	46123932	46134937	2	8928	20412.074	2372.678	793	NFE2L1	SNX11,MIR152,COPZ2,CBX1	NFE2L1	NFE2L1	0.7822	793	1
3_MACS_peak_11247_lociStitched	chr17	8053580	8067603	3	8788	21075.1667	2640.5309	794	PER1,VAMP2	MIR3676,ALOXE3,HES7,TMEM107,C17orf59,AURKB	PER1	MIR3676	0.8117	794	1
2_MACS_peak_373_lociStitched	chr1	25869643	25879919	2	9662	17684.996	2160.0152	799	LDLRAP1		LDLRAP1	LDLRAP1	0.5928	799	1
1_MACS_peak_19852_lociStitched	chr3	126627361	126636891	1	9531	17913.541	1954.603	801	CHCHD6		PLXNA1	PLXNA1	NONE	801	1
2_MACS_peak_6534_lociStitched	chr12	51711964	51722076	2	9564	17927.5648	2349.0176	810	BIN2	SMAGP,CELA1	BIN2	CELA1	0.3169	810	1
2_MACS_peak_1897_lociStitched	chr1	161028865	161042775	2	8899	21315.684	3782.129	821	ARHGAP30,PVRL4	KLHDC9,NIT1,F11R,TSTD1,USF1,PFDN2	ARHGAP30	USF1	1.3494	821	1
3_MACS_peak_4948_lociStitched	chr11	60626181	60641318	3	9630	17598.2762	2524.8516	822	ZP1	CCDC86,TMEM109,GPR44,PRPF19	ZP1	CCDC86	1.1774	822	1
1_MACS_peak_14657_lociStitched	chr2	33716487	33725339	1	8853	19604.5244	2020.9116	826	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.3248	826	1
