#OPM-2 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/OPM-2.H3K27ac_ROSE/OPM-2_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by OPM.2.jin.bam
#Using cutoff of 15890.0778 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	OPM.2.jin.bam	enhancerRank	isSuper
1_MACS_peak_18456_lociStitched	chr22	27285383	27285757	1	375	302.4912	20899	0
1_MACS_peak_16829_lociStitched	chr2	220159273	220159614	1	342	302.4329	20900	0
1_MACS_peak_9898_lociStitched	chr15	77314400	77314752	1	353	302.3328	20901	0
1_MACS_peak_29142_lociStitched	chr9	93317110	93317485	1	376	302.2125	20902	0
1_MACS_peak_17090_lociStitched	chr20	1125921	1126317	1	397	302.1084	20903	0
1_MACS_peak_25605_lociStitched	chr6	169020296	169020663	1	368	302.041	20904	0
1_MACS_peak_27889_lociStitched	chr8	71131608	71131973	1	366	302.0375	20905	0
1_MACS_peak_30749_lociStitched	chrX	135776541	135776904	1	364	301.9797	20906	0
1_MACS_peak_17472_lociStitched	chr20	35926225	35926603	1	379	301.9086	20907	0
1_MACS_peak_23060_lociStitched	chr5	95062436	95062792	1	357	301.8168	20908	0
1_MACS_peak_23669_lociStitched	chr5	171710347	171710743	1	397	301.6728	20909	0
1_MACS_peak_7803_lociStitched	chr13	60594527	60594877	1	351	301.665	20910	0
1_MACS_peak_8442_lociStitched	chr14	54636692	54637091	1	400	301.6041	20911	0
1_MACS_peak_15731_lociStitched	chr2	96400468	96400860	1	393	301.5264	20912	0
1_MACS_peak_29368_lociStitched	chr9	112083436	112083793	1	358	301.3794	20913	0
1_MACS_peak_29467_lociStitched	chr9	118347846	118348254	1	409	301.308	20914	0
1_MACS_peak_11869_lociStitched	chr17	33699660	33700073	1	414	301.2835	20915	0
1_MACS_peak_20081_lociStitched	chr3	133220209	133220555	1	347	301.0892	20916	0
1_MACS_peak_7924_lociStitched	chr13	84550141	84550563	1	423	301.0126	20917	0
1_MACS_peak_10983_lociStitched	chr16	65943582	65943987	1	406	300.915	20918	0
1_MACS_peak_6333_lociStitched	chr12	46609106	46609496	1	391	300.768	20919	0
1_MACS_peak_16909_lociStitched	chr2	231034962	231035370	1	409	300.696	20920	0
1_MACS_peak_5302_lociStitched	chr11	75294022	75294414	1	393	300.3504	20921	0
1_MACS_peak_27333_lociStitched	chr8	15679857	15680243	1	387	300.3466	20922	0
1_MACS_peak_4689_lociStitched	chr11	29936284	29936607	1	324	300.1962	20923	0
1_MACS_peak_2229_lociStitched	chr1	194785161	194785539	1	379	300.1698	20924	0
1_MACS_peak_6699_lociStitched	chr12	75339409	75339818	1	410	300.1242	20925	0
1_MACS_peak_15486_lociStitched	chr2	66789208	66789552	1	345	300.0368	20926	0
1_MACS_peak_27976_lociStitched	chr8	85138072	85138435	1	364	300.0195	20927	0
1_MACS_peak_8620_lociStitched	chr14	68802388	68802835	1	448	299.9817	20928	0
1_MACS_peak_23254_lociStitched	chr5	125479075	125479496	1	422	299.8783	20929	0
1_MACS_peak_18956_lociStitched	chr3	11432894	11433301	1	408	299.8776	20930	0
1_MACS_peak_8650_lociStitched	chr14	70161435	70161782	1	348	299.808	20931	0
1_MACS_peak_23965_lociStitched	chr6	11771053	11771315	1	263	299.6756	20932	0
1_MACS_peak_16698_lociStitched	chr2	204762553	204762910	1	358	299.6658	20933	0
1_MACS_peak_1059_lociStitched	chr1	83872459	83872834	1	376	299.5125	20934	0
1_MACS_peak_4583_lociStitched	chr11	16968415	16968797	1	383	299.297	20935	0
1_MACS_peak_29448_lociStitched	chr9	117444103	117444473	1	371	299.293	20936	0
1_MACS_peak_5437_lociStitched	chr11	94963949	94964409	1	461	299.138	20937	0
1_MACS_peak_8211_lociStitched	chr14	23076519	23076935	1	417	299.0624	20938	0
1_MACS_peak_2531_lociStitched	chr1	215699457	215699813	1	357	298.9332	20939	0
1_MACS_peak_17030_lociStitched	chr2	240850405	240850759	1	355	298.9176	20940	0
1_MACS_peak_28884_lociStitched	chr9	39464160	39464534	1	375	298.7886	20941	0
1_MACS_peak_1231_lociStitched	chr1	109676834	109677243	1	410	298.7745	20942	0
1_MACS_peak_12293_lociStitched	chr17	55055732	55056143	1	412	298.5504	20943	0
1_MACS_peak_25027_lociStitched	chr6	109186961	109187385	1	425	298.4536	20944	0
1_MACS_peak_17785_lociStitched	chr20	58713278	58713653	1	376	298.3875	20945	0
1_MACS_peak_12345_lociStitched	chr17	57104767	57105163	1	397	298.3068	20946	0
1_MACS_peak_29243_lociStitched	chr9	100263989	100264326	1	338	297.8743	20947	0
1_MACS_peak_30562_lociStitched	chrX	110837537	110837943	1	407	297.801	20948	0
1_MACS_peak_30440_lociStitched	chrX	80376539	80376877	1	339	297.6428	20949	0
1_MACS_peak_15361_lociStitched	chr2	55386301	55386653	1	353	297.5808	20950	0
1_MACS_peak_30313_lociStitched	chrX	58264155	58264506	1	352	297.5778	20951	0
1_MACS_peak_25667_lociStitched	chr7	2729023	2729395	1	373	297.5628	20952	0
1_MACS_peak_19678_lociStitched	chr3	82885331	82885706	1	376	297.5625	20953	0
1_MACS_peak_19583_lociStitched	chr3	68006631	68006992	1	362	297.3557	20954	0
1_MACS_peak_16360_lociStitched	chr2	175455706	175456111	1	406	297.351	20955	0
1_MACS_peak_20064_lociStitched	chr3	131906896	131907311	1	416	297.3475	20956	0
1_MACS_peak_30272_lociStitched	chrX	56791149	56791506	1	358	297.2739	20957	0
1_MACS_peak_21841_lociStitched	chr4	134662484	134662859	1	376	297.2625	20958	0
1_MACS_peak_23567_lociStitched	chr5	154209283	154209695	1	413	297.2168	20959	0
1_MACS_peak_7232_lociStitched	chr12	122810951	122811378	1	428	297.1493	20960	0
1_MACS_peak_4841_lociStitched	chr11	47081826	47082138	1	313	297.1176	20961	0
1_MACS_peak_15092_lociStitched	chr2	33129873	33130251	1	379	297.0702	20962	0
1_MACS_peak_5479_lociStitched	chr11	100747122	100747479	1	358	297.0597	20963	0
1_MACS_peak_15181_lociStitched	chr2	40446132	40446532	1	401	297.04	20964	0
1_MACS_peak_16699_lociStitched	chr2	204773819	204774208	1	390	297.0015	20965	0
1_MACS_peak_28435_lociStitched	chr8	141044838	141045304	1	467	296.842	20966	0
1_MACS_peak_9980_lociStitched	chr15	84766297	84766696	1	400	296.7762	20967	0
1_MACS_peak_7865_lociStitched	chr13	76476137	76476540	1	404	296.7692	20968	0
1_MACS_peak_8012_lociStitched	chr13	100078152	100078533	1	382	296.7609	20969	0
1_MACS_peak_885_lociStitched	chr1	60036657	60037003	1	347	296.695	20970	0
1_MACS_peak_25822_lociStitched	chr7	20486255	20486658	1	404	296.4468	20971	0
1_MACS_peak_9502_lociStitched	chr15	48785642	48786063	1	422	296.384	20972	0
1_MACS_peak_136_lociStitched	chr1	7609049	7609475	1	427	296.3682	20973	0
1_MACS_peak_20802_lociStitched	chr4	5038625	5039019	1	395	296.3668	20974	0
1_MACS_peak_14357_lociStitched	chr19	42440616	42441010	1	395	296.3274	20975	0
1_MACS_peak_29043_lociStitched	chr9	77782697	77783066	1	370	296.1594	20976	0
1_MACS_peak_21710_lociStitched	chr4	119889448	119889822	1	375	296.021	20977	0
1_MACS_peak_22786_lociStitched	chr5	66361238	66361570	1	333	296.0112	20978	0
1_MACS_peak_19026_lociStitched	chr3	16865328	16865686	1	359	295.9228	20979	0
1_MACS_peak_9133_lociStitched	chr15	20412584	20412973	1	390	295.8734	20980	0
1_MACS_peak_6621_lociStitched	chr12	63742691	63743073	1	383	295.7826	20981	0
1_MACS_peak_27151_lociStitched	chr7	153370005	153370400	1	396	295.6575	20982	0
1_MACS_peak_15313_lociStitched	chr2	50371307	50371581	1	275	295.646	20983	0
1_MACS_peak_27281_lociStitched	chr8	10981320	10981670	1	351	295.645	20984	0
1_MACS_peak_20984_lociStitched	chr4	24253794	24254154	1	361	295.416	20985	0
1_MACS_peak_3927_lociStitched	chr10	95263728	95264106	1	379	295.1802	20986	0
1_MACS_peak_349_lociStitched	chr1	24063492	24063867	1	376	295.125	20987	0
1_MACS_peak_1225_lociStitched	chr1	108825146	108825549	1	404	295.1169	20988	0
1_MACS_peak_11887_lociStitched	chr17	34464574	34464986	1	413	295.1156	20989	0
1_MACS_peak_28512_lociStitched	chr8	145702953	145703253	1	301	295.11	20990	0
1_MACS_peak_20335_lociStitched	chr3	159570755	159571112	1	358	295.0605	20991	0
1_MACS_peak_26491_lociStitched	chr7	92795415	92795762	1	348	295.0541	20992	0
1_MACS_peak_12971_lociStitched	chr18	12314259	12314637	1	379	294.9156	20993	0
1_MACS_peak_10477_lociStitched	chr16	13904651	13904989	1	339	294.8374	20994	0
1_MACS_peak_1187_lociStitched	chr1	95582824	95583215	1	392	294.814	20995	0
1_MACS_peak_7396_lociStitched	chr13	19646596	19646978	1	383	294.6748	20996	0
1_MACS_peak_28466_lociStitched	chr8	143799325	143799677	1	353	294.448	20997	0
1_MACS_peak_25430_lociStitched	chr6	154456652	154456991	1	340	294.2181	20998	0
1_MACS_peak_19172_lociStitched	chr3	33461998	33462340	1	343	294.1542	20999	0
1_MACS_peak_8338_lociStitched	chr14	37131086	37131361	1	276	294.14	21000	0
1_MACS_peak_24787_lociStitched	chr6	84575599	84575937	1	339	294.0938	21001	0
1_MACS_peak_4020_lociStitched	chr10	102337902	102338263	1	362	293.9984	21002	0
1_MACS_peak_21680_lociStitched	chr4	111332505	111332912	1	408	293.854	21003	0
1_MACS_peak_6106_lociStitched	chr12	15188491	15188849	1	359	293.7748	21004	0
1_MACS_peak_22418_lociStitched	chr5	14011606	14012013	1	408	293.6912	21005	0
1_MACS_peak_6207_lociStitched	chr12	28261289	28261682	1	394	293.571	21006	0
1_MACS_peak_29235_lociStitched	chr9	99003164	99003529	1	366	293.5695	21007	0
1_MACS_peak_10200_lociStitched	chr15	102162237	102162625	1	389	293.5608	21008	0
1_MACS_peak_18801_lociStitched	chr22	45097584	45097913	1	330	293.3364	21009	0
1_MACS_peak_23635_lociStitched	chr5	163785463	163785860	1	398	293.1051	21010	0
1_MACS_peak_15919_lociStitched	chr2	113101526	113101918	1	393	292.9416	21011	0
1_MACS_peak_19513_lociStitched	chr3	61569858	61570212	1	355	292.8996	21012	0
1_MACS_peak_6904_lociStitched	chr12	98915341	98915683	1	343	292.8888	21013	0
1_MACS_peak_8599_lociStitched	chr14	68071149	68071536	1	388	292.7268	21014	0
1_MACS_peak_24197_lociStitched	chr6	27470891	27471290	1	400	292.6665	21015	0
1_MACS_peak_2757_lociStitched	chr1	231641948	231642326	1	379	292.6476	21016	0
1_MACS_peak_30629_lociStitched	chrX	119499641	119500059	1	419	292.5164	21017	0
1_MACS_peak_28470_lociStitched	chr8	144349640	144350018	1	379	292.4964	21018	0
1_MACS_peak_7015_lociStitched	chr12	110330317	110330641	1	325	292.4424	21019	0
1_MACS_peak_23480_lociStitched	chr5	142642737	142643155	1	419	292.4328	21020	0
1_MACS_peak_4180_lociStitched	chr10	118314569	118314947	1	379	292.383	21021	0
1_MACS_peak_18477_lociStitched	chr22	29639336	29639760	1	425	292.348	21022	0
1_MACS_peak_25850_lociStitched	chr7	22712747	22713142	1	396	292.063	21023	0
1_MACS_peak_6088_lociStitched	chr12	14095753	14096117	1	365	292.0008	21024	0
1_MACS_peak_1009_lociStitched	chr1	74411831	74412184	1	354	291.931	21025	0
1_MACS_peak_5477_lociStitched	chr11	100554400	100554817	1	418	291.7749	21026	0
1_MACS_peak_20535_lociStitched	chr3	185449754	185450152	1	399	291.6942	21027	0
1_MACS_peak_13096_lociStitched	chr18	29265205	29265559	1	355	291.5544	21028	0
1_MACS_peak_30046_lociStitched	chrX	24720007	24720370	1	364	291.2349	21029	0
1_MACS_peak_8641_lociStitched	chr14	69364254	69364629	1	376	291.1125	21030	0
1_MACS_peak_2123_lociStitched	chr1	186152863	186153166	1	304	291.0315	21031	0
1_MACS_peak_14838_lociStitched	chr2	8595902	8596265	1	364	290.8719	21032	0
1_MACS_peak_6120_lociStitched	chr12	18274965	18275328	1	364	290.7993	21033	0
1_MACS_peak_11365_lociStitched	chr17	979363	979738	1	376	290.5875	21034	0
1_MACS_peak_8959_lociStitched	chr14	94998628	94999007	1	380	290.5793	21035	0
1_MACS_peak_29259_lociStitched	chr9	100908294	100908640	1	347	290.3632	21036	0
1_MACS_peak_23997_lociStitched	chr6	13610777	13611141	1	365	290.3628	21037	0
1_MACS_peak_17927_lociStitched	chr21	23562539	23562901	1	363	290.2878	21038	0
1_MACS_peak_18730_lociStitched	chr22	41953472	41953828	1	357	290.2824	21039	0
1_MACS_peak_24113_lociStitched	chr6	25178645	25179014	1	370	290.2185	21040	0
1_MACS_peak_8547_lociStitched	chr14	65192877	65193279	1	403	290.2038	21041	0
1_MACS_peak_4244_lociStitched	chr10	125604193	125604580	1	388	290.1339	21042	0
1_MACS_peak_13358_lociStitched	chr18	56747914	56748316	1	403	290.043	21043	0
1_MACS_peak_6864_lociStitched	chr12	95206036	95206377	1	342	289.9182	21044	0
1_MACS_peak_16437_lociStitched	chr2	182263542	182263854	1	313	289.9104	21045	0
1_MACS_peak_6459_lociStitched	chr12	52673034	52673418	1	385	289.8432	21046	0
1_MACS_peak_11608_lociStitched	chr17	16867926	16868323	1	398	289.6909	21047	0
1_MACS_peak_1238_lociStitched	chr1	110089237	110089561	1	325	289.5264	21048	0
1_MACS_peak_24083_lociStitched	chr6	22325308	22325738	1	431	289.476	21049	0
1_MACS_peak_28511_lociStitched	chr8	145690755	145691103	1	349	289.3272	21050	0
1_MACS_peak_18913_lociStitched	chr3	6886621	6886978	1	358	289.3128	21051	0
1_MACS_peak_29510_lociStitched	chr9	125041185	125041497	1	313	289.1616	21052	0
1_MACS_peak_20439_lociStitched	chr3	176305200	176305529	1	330	289.1581	21053	0
1_MACS_peak_23056_lociStitched	chr5	94128687	94129028	1	342	288.7929	21054	0
1_MACS_peak_27072_lociStitched	chr7	144961939	144962297	1	359	288.727	21055	0
1_MACS_peak_27044_lociStitched	chr7	141401426	141401805	1	380	288.7222	21056	0
1_MACS_peak_6929_lociStitched	chr12	102490818	102491189	1	372	288.7122	21057	0
1_MACS_peak_4799_lociStitched	chr11	41812914	41813264	1	351	288.645	21058	0
1_MACS_peak_20031_lociStitched	chr3	129042397	129042813	1	417	288.5792	21059	0
1_MACS_peak_17731_lociStitched	chr20	54934095	54934430	1	336	288.569	21060	0
1_MACS_peak_12087_lociStitched	chr17	41797845	41798227	1	383	288.5628	21061	0
1_MACS_peak_29892_lociStitched	chrX	8554276	8554651	1	376	288.5625	21062	0
1_MACS_peak_28996_lociStitched	chr9	72195647	72195998	1	352	288.4167	21063	0
1_MACS_peak_16201_lociStitched	chr2	156492755	156493083	1	329	288.4104	21064	0
1_MACS_peak_4586_lociStitched	chr11	17035449	17035824	1	376	288.3375	21065	0
1_MACS_peak_28660_lociStitched	chr9	15306948	15307362	1	415	288.2682	21066	0
1_MACS_peak_12159_lociStitched	chr17	44675662	44676009	1	348	288.2529	21067	0
1_MACS_peak_3512_lociStitched	chr10	53977156	53977521	1	366	288.204	21068	0
1_MACS_peak_30775_lociStitched	chrX	142720825	142721142	1	318	288.1213	21069	0
1_MACS_peak_29980_lociStitched	chrX	16965142	16965532	1	391	287.976	21070	0
1_MACS_peak_26579_lociStitched	chr7	100500245	100500679	1	435	287.742	21071	0
1_MACS_peak_21858_lociStitched	chr4	140036166	140036479	1	314	287.7409	21072	0
1_MACS_peak_29540_lociStitched	chr9	126333977	126334338	1	362	287.6809	21073	0
1_MACS_peak_18056_lociStitched	chr21	35987273	35987656	1	384	287.6713	21074	0
1_MACS_peak_21138_lociStitched	chr4	45858505	45858880	1	376	287.6625	21075	0
1_MACS_peak_22057_lociStitched	chr4	161808529	161808856	1	328	287.5965	21076	0
1_MACS_peak_22461_lociStitched	chr5	23420157	23420521	1	365	287.5964	21077	0
1_MACS_peak_3783_lociStitched	chr10	82214141	82214434	1	294	287.4623	21078	0
1_MACS_peak_7391_lociStitched	chr13	19239384	19239760	1	377	287.3768	21079	0
1_MACS_peak_21518_lociStitched	chr4	91236662	91237006	1	345	287.3088	21080	0
1_MACS_peak_2573_lociStitched	chr1	221052977	221053340	1	364	287.0604	21081	0
1_MACS_peak_15174_lociStitched	chr2	39443739	39444078	1	340	286.9974	21082	0
1_MACS_peak_8407_lociStitched	chr14	51204413	51204727	1	315	286.996	21083	0
1_MACS_peak_29355_lociStitched	chr9	111032152	111032514	1	363	286.9936	21084	0
1_MACS_peak_2555_lociStitched	chr1	218344487	218344853	1	367	286.944	21085	0
1_MACS_peak_22089_lociStitched	chr4	167256188	167256589	1	402	286.8353	21086	0
1_MACS_peak_7534_lociStitched	chr13	32487655	32488038	1	384	286.7904	21087	0
1_MACS_peak_6751_lociStitched	chr12	79457816	79458150	1	335	286.7724	21088	0
1_MACS_peak_6640_lociStitched	chr12	66134894	66135280	1	387	286.7208	21089	0
1_MACS_peak_23141_lociStitched	chr5	109193101	109193466	1	366	286.6345	21090	0
1_MACS_peak_2125_lociStitched	chr1	186378842	186379142	1	301	286.62	21091	0
1_MACS_peak_30348_lociStitched	chrX	66743506	66743870	1	365	286.6136	21092	0
1_MACS_peak_27363_lociStitched	chr8	19008952	19009282	1	331	286.539	21093	0
1_MACS_peak_13290_lociStitched	chr18	49719485	49719872	1	388	286.5348	21094	0
1_MACS_peak_30778_lociStitched	chrX	146763097	146763458	1	362	286.4174	21095	0
1_MACS_peak_28734_lociStitched	chr9	25964345	25964712	1	368	286.3334	21096	0
1_MACS_peak_29534_lociStitched	chr9	126089718	126090120	1	403	286.2642	21097	0
1_MACS_peak_11570_lociStitched	chr17	11684325	11684689	1	365	286.1768	21098	0
1_MACS_peak_21773_lociStitched	chr4	126967706	126968071	1	366	286.1235	21099	0
1_MACS_peak_3998_lociStitched	chr10	100183176	100183564	1	389	285.8784	21100	0
1_MACS_peak_28457_lociStitched	chr8	143484631	143485010	1	380	285.8039	21101	0
1_MACS_peak_17284_lociStitched	chr20	21662153	21662535	1	383	285.736	21102	0
1_MACS_peak_4307_lociStitched	chr10	131438379	131438718	1	340	285.6753	21103	0
1_MACS_peak_22668_lociStitched	chr5	52284662	52285014	1	353	285.5072	21104	0
1_MACS_peak_21689_lociStitched	chr4	114066787	114067063	1	277	285.4392	21105	0
1_MACS_peak_888_lociStitched	chr1	60045830	60046192	1	363	285.437	21106	0
1_MACS_peak_12791_lociStitched	chr17	79985415	79985780	1	366	285.211	21107	0
1_MACS_peak_16169_lociStitched	chr2	151447394	151447749	1	356	285.136	21108	0
1_MACS_peak_29717_lociStitched	chr9	134614928	134615236	1	309	285.054	21109	0
1_MACS_peak_3944_lociStitched	chr10	97320747	97321021	1	275	284.9874	21110	0
1_MACS_peak_4787_lociStitched	chr11	37986336	37986703	1	368	284.9755	21111	0
1_MACS_peak_27571_lociStitched	chr8	35759585	35759944	1	360	284.8306	21112	0
1_MACS_peak_26939_lociStitched	chr7	130742380	130742746	1	367	284.6748	21113	0
1_MACS_peak_29011_lociStitched	chr9	74061552	74061916	1	365	284.6116	21114	0
1_MACS_peak_6256_lociStitched	chr12	33071688	33072091	1	404	284.4777	21115	0
1_MACS_peak_22665_lociStitched	chr5	50674582	50674985	1	404	284.3971	21116	0
1_MACS_peak_7947_lociStitched	chr13	91995713	91996059	1	347	284.3774	21117	0
1_MACS_peak_15831_lociStitched	chr2	106799827	106800172	1	346	284.3145	21118	0
1_MACS_peak_10817_lociStitched	chr16	34797260	34797655	1	396	284.163	21119	0
1_MACS_peak_26091_lociStitched	chr7	43823756	43824140	1	385	284.16	21120	0
1_MACS_peak_30516_lociStitched	chrX	103355605	103355999	1	395	284.0346	21121	0
1_MACS_peak_27364_lociStitched	chr8	19171598	19171960	1	363	283.8804	21122	0
1_MACS_peak_21447_lociStitched	chr4	84162110	84162426	1	317	283.7364	21123	0
1_MACS_peak_9_lociStitched	chr1	895533	895883	1	351	283.71	21124	0
1_MACS_peak_11080_lociStitched	chr16	69869720	69870067	1	348	283.4296	21125	0
1_MACS_peak_16989_lociStitched	chr2	237316499	237316888	1	390	283.4254	21126	0
1_MACS_peak_25765_lociStitched	chr7	10307935	10308329	1	395	283.3648	21127	0
1_MACS_peak_6610_lociStitched	chr12	62927678	62928016	1	339	283.1426	21128	0
1_MACS_peak_25201_lociStitched	chr6	129922061	129922439	1	379	283.0464	21129	0
1_MACS_peak_27885_lociStitched	chr8	71125698	71126075	1	378	282.9762	21130	0
1_MACS_peak_17265_lociStitched	chr20	19717512	19717841	1	330	282.9729	21131	0
1_MACS_peak_24907_lociStitched	chr6	96135017	96135373	1	357	282.842	21132	0
1_MACS_peak_29898_lociStitched	chrX	8700350	8700664	1	315	282.757	21133	0
1_MACS_peak_29812_lociStitched	chr9	139965098	139965518	1	421	282.744	21134	0
1_MACS_peak_30083_lociStitched	chrX	38516630	38517011	1	382	282.6639	21135	0
1_MACS_peak_29308_lociStitched	chr9	106292992	106293365	1	374	282.6221	21136	0
1_MACS_peak_5194_lociStitched	chr11	68437393	68437766	1	374	282.4729	21137	0
1_MACS_peak_29270_lociStitched	chr9	102128721	102129083	1	363	282.4686	21138	0
1_MACS_peak_23223_lociStitched	chr5	121633320	121633696	1	377	282.4512	21139	0
1_MACS_peak_3208_lociStitched	chr10	21262125	21262521	1	397	282.3876	21140	0
1_MACS_peak_8837_lociStitched	chr14	86551967	86552317	1	351	282.38	21141	0
1_MACS_peak_24756_lociStitched	chr6	80322568	80322978	1	411	282.367	21142	0
1_MACS_peak_13545_lociStitched	chr19	1354503	1354864	1	362	282.2298	21143	0
1_MACS_peak_21656_lociStitched	chr4	109908979	109909359	1	381	282.15	21144	0
1_MACS_peak_3367_lociStitched	chr10	31892110	31892509	1	400	281.9334	21145	0
1_MACS_peak_4643_lociStitched	chr11	22677960	22678379	1	420	281.8613	21146	0
1_MACS_peak_28862_lociStitched	chr9	37408824	37409164	1	341	281.86	21147	0
1_MACS_peak_26237_lociStitched	chr7	65677265	65677606	1	342	281.4273	21148	0
1_MACS_peak_23090_lociStitched	chr5	100187838	100188179	1	342	281.4273	21149	0
1_MACS_peak_15337_lociStitched	chr2	54280498	54280885	1	388	281.4264	21150	0
1_MACS_peak_24747_lociStitched	chr6	79752538	79752891	1	354	281.4116	21151	0
1_MACS_peak_20253_lociStitched	chr3	152015056	152015403	1	348	281.3476	21152	0
1_MACS_peak_18238_lociStitched	chr21	46654222	46654551	1	330	281.3279	21153	0
1_MACS_peak_6977_lociStitched	chr12	108072921	108073229	1	309	281.204	21154	0
1_MACS_peak_22159_lociStitched	chr4	177823802	177824152	1	351	281.19	21155	0
1_MACS_peak_2849_lociStitched	chr1	239333804	239334157	1	354	281.0586	21156	0
1_MACS_peak_19265_lociStitched	chr3	44720909	44721263	1	355	280.9698	21157	0
1_MACS_peak_24017_lociStitched	chr6	15844282	15844658	1	377	280.9096	21158	0
1_MACS_peak_2826_lociStitched	chr1	235400201	235400544	1	344	280.8827	21159	0
1_MACS_peak_8280_lociStitched	chr14	30943303	30943712	1	410	280.7376	21160	0
1_MACS_peak_161_lociStitched	chr1	9189406	9189804	1	399	280.6696	21161	0
1_MACS_peak_3859_lociStitched	chr10	91011328	91011675	1	348	280.6536	21162	0
1_MACS_peak_2288_lociStitched	chr1	199998436	199998761	1	326	280.605	21163	0
1_MACS_peak_23474_lociStitched	chr5	142593067	142593478	1	412	280.5897	21164	0
1_MACS_peak_24997_lociStitched	chr6	107811584	107811915	1	332	280.5887	21165	0
1_MACS_peak_26181_lociStitched	chr7	54767965	54768303	1	339	280.4386	21166	0
1_MACS_peak_21466_lociStitched	chr4	87515480	87515851	1	372	280.3647	21167	0
1_MACS_peak_7308_lociStitched	chr12	127316061	127316446	1	386	280.28	21168	0
1_MACS_peak_4407_lociStitched	chr11	2464493	2464876	1	384	280.2794	21169	0
1_MACS_peak_10903_lociStitched	chr16	57126572	57126938	1	367	280.1364	21170	0
1_MACS_peak_9216_lociStitched	chr15	25010230	25010571	1	342	280.1315	21171	0
1_MACS_peak_10420_lociStitched	chr16	10011150	10011535	1	386	279.8565	21172	0
1_MACS_peak_8787_lociStitched	chr14	78047721	78048119	1	399	279.794	21173	0
1_MACS_peak_10347_lociStitched	chr16	3675847	3676189	1	343	279.7902	21174	0
1_MACS_peak_30089_lociStitched	chrX	39653816	39654138	1	323	279.6248	21175	0
1_MACS_peak_10808_lociStitched	chr16	33446727	33447071	1	345	279.5688	21176	0
1_MACS_peak_20043_lociStitched	chr3	129893831	129894160	1	330	279.4855	21177	0
1_MACS_peak_14463_lociStitched	chr19	46456310	46456698	1	389	279.4764	21178	0
1_MACS_peak_21687_lociStitched	chr4	113282491	113282839	1	349	279.4092	21179	0
1_MACS_peak_30709_lociStitched	chrX	131315184	131315555	1	372	279.4001	21180	0
1_MACS_peak_30233_lociStitched	chrX	51697806	51698170	1	365	279.3336	21181	0
1_MACS_peak_20553_lociStitched	chr3	186627111	186627480	1	370	279.1854	21182	0
1_MACS_peak_13342_lociStitched	chr18	56019216	56019589	1	374	279.0413	21183	0
1_MACS_peak_28107_lociStitched	chr8	102345295	102345642	1	348	278.9533	21184	0
1_MACS_peak_22180_lociStitched	chr4	183404885	183405209	1	325	278.8668	21185	0
1_MACS_peak_4381_lociStitched	chr11	805254	805610	1	357	278.8192	21186	0
1_MACS_peak_3508_lociStitched	chr10	53483074	53483394	1	321	278.72	21187	0
1_MACS_peak_6644_lociStitched	chr12	66894334	66894716	1	383	278.669	21188	0
1_MACS_peak_7882_lociStitched	chr13	78384308	78384634	1	327	278.5996	21189	0
1_MACS_peak_9348_lociStitched	chr15	39465218	39465587	1	370	278.595	21190	0
1_MACS_peak_16564_lociStitched	chr2	198063382	198063693	1	312	278.5938	21191	0
1_MACS_peak_25546_lociStitched	chr6	161211091	161211464	1	374	278.5937	21192	0
1_MACS_peak_11831_lociStitched	chr17	31297598	31297966	1	369	278.576	21193	0
1_MACS_peak_11707_lociStitched	chr17	20209810	20210143	1	334	278.3547	21194	0
1_MACS_peak_22452_lociStitched	chr5	19659652	19660005	1	354	278.2699	21195	0
1_MACS_peak_24819_lociStitched	chr6	88408162	88408584	1	423	278.0558	21196	0
1_MACS_peak_9157_lociStitched	chr15	22000333	22000695	1	363	277.7626	21197	0
1_MACS_peak_18841_lociStitched	chr22	50050762	50051159	1	398	277.7015	21198	0
1_MACS_peak_5931_lociStitched	chr12	2465438	2465781	1	344	277.6242	21199	0
1_MACS_peak_10719_lociStitched	chr16	29582166	29582568	1	403	277.5408	21200	0
1_MACS_peak_24568_lociStitched	chr6	45865021	45865375	1	355	277.4652	21201	0
1_MACS_peak_27633_lociStitched	chr8	40625515	40625874	1	360	277.3993	21202	0
1_MACS_peak_16690_lociStitched	chr2	204575863	204576224	1	362	277.248	21203	0
1_MACS_peak_23646_lociStitched	chr5	166022286	166022655	1	370	277.1559	21204	0
1_MACS_peak_19312_lociStitched	chr3	46600015	46600307	1	293	277.108	21205	0
1_MACS_peak_28036_lociStitched	chr8	95831243	95831604	1	362	277.1036	21206	0
1_MACS_peak_25233_lociStitched	chr6	133278841	133279208	1	368	277.0116	21207	0
1_MACS_peak_30863_lociStitched	chrX	153755517	153755907	1	391	276.939	21208	0
1_MACS_peak_11047_lociStitched	chr16	68786094	68786421	1	328	276.9363	21209	0
1_MACS_peak_8162_lociStitched	chr14	21077854	21078222	1	369	276.8832	21210	0
1_MACS_peak_7318_lociStitched	chr12	128531504	128531813	1	310	276.864	21211	0
1_MACS_peak_27891_lociStitched	chr8	71500126	71500412	1	287	276.7336	21212	0
1_MACS_peak_29051_lociStitched	chr9	79074193	79074526	1	334	276.723	21213	0
