GENE_ID	locusLine	bin_1_H929_jia.bam
1_MACS_peak_27210_lociStitched	chr5(.):172410046-172413362	1.8041
1_MACS_peak_27211_lociStitched	chr5(.):172426078-172429507	0.7157
2_MACS_peak_27212_lociStitched	chr5(.):172456136-172464978	1.3824
2_MACS_peak_27214_lociStitched	chr5(.):172478692-172485647	1.4169
1_MACS_peak_27216_lociStitched	chr5(.):172570926-172572400	1.1252
1_MACS_peak_27217_lociStitched	chr5(.):172720565-172721376	0.5059
1_MACS_peak_27218_lociStitched	chr5(.):172751814-172757981	2.8563
1_MACS_peak_27219_lociStitched	chr5(.):172858019-172859087	0.6308
1_MACS_peak_27220_lociStitched	chr5(.):172939708-172940904	0.4029
1_MACS_peak_27221_lociStitched	chr5(.):172962271-172967415	2.0486
1_MACS_peak_27222_lociStitched	chr5(.):172999219-173000881	0.7756
1_MACS_peak_27223_lociStitched	chr5(.):173042475-173044448	1.5853
1_MACS_peak_27224_lociStitched	chr5(.):173052344-173054213	0.4822
3_MACS_peak_27225_lociStitched	chr5(.):173163295-173177972	1.8459
1_MACS_peak_27228_lociStitched	chr5(.):173190736-173192274	1.0764
5_MACS_peak_27229_lociStitched	chr5(.):173205015-173226394	1.4204
2_MACS_peak_27234_lociStitched	chr5(.):173247051-173251912	2.6599
1_MACS_peak_27236_lociStitched	chr5(.):173292606-173294171	0.7138
4_MACS_peak_27237_lociStitched	chr5(.):173309853-173356880	1.6948
1_MACS_peak_27241_lociStitched	chr5(.):173446725-173447741	0.6872
4_MACS_peak_27242_lociStitched	chr5(.):173483980-173508784	1.5535
1_MACS_peak_27246_lociStitched	chr5(.):173520961-173523162	0.6418
1_MACS_peak_27247_lociStitched	chr5(.):173577591-173580052	1.1599
1_MACS_peak_27248_lociStitched	chr5(.):173602867-173603768	0.333
1_MACS_peak_27249_lociStitched	chr5(.):173696371-173701952	3.1545
2_MACS_peak_27250_lociStitched	chr5(.):173719383-173724223	0.9401
1_MACS_peak_27252_lociStitched	chr5(.):173738335-173739783	1.3712
1_MACS_peak_27253_lociStitched	chr5(.):173755396-173756394	0.3394
1_MACS_peak_27254_lociStitched	chr5(.):174824643-174825302	0.362
1_MACS_peak_27255_lociStitched	chr5(.):174904997-174907831	1.547
1_MACS_peak_27256_lociStitched	chr5(.):175079189-175080887	0.6461
1_MACS_peak_27257_lociStitched	chr5(.):175341689-175343404	1.0998
1_MACS_peak_27258_lociStitched	chr5(.):175394018-175395992	1.1319
1_MACS_peak_27259_lociStitched	chr5(.):175602884-175604349	0.4936
1_MACS_peak_27260_lociStitched	chr5(.):175664897-175666667	1.4323
1_MACS_peak_27261_lociStitched	chr5(.):175787711-175789378	1.7292
1_MACS_peak_27262_lociStitched	chr5(.):175813521-175817247	2.32
1_MACS_peak_27263_lociStitched	chr5(.):175841743-175844393	1.5026
1_MACS_peak_27264_lociStitched	chr5(.):175863389-175865199	0.8405
1_MACS_peak_27265_lociStitched	chr5(.):175873916-175876577	2.826
2_MACS_peak_27266_lociStitched	chr5(.):175962178-175971634	2.5136
1_MACS_peak_27268_lociStitched	chr5(.):176025889-176027974	2.9873
1_MACS_peak_27269_lociStitched	chr5(.):176036264-176038094	1.5395
2_MACS_peak_27270_lociStitched	chr5(.):176073434-176075531	1.2987
1_MACS_peak_27272_lociStitched	chr5(.):176250202-176250894	0.3077
1_MACS_peak_27273_lociStitched	chr5(.):176370482-176371520	0.3363
1_MACS_peak_27274_lociStitched	chr5(.):176422940-176424086	0.4544
1_MACS_peak_27275_lociStitched	chr5(.):176432211-176434590	2.301
1_MACS_peak_27276_lociStitched	chr5(.):176447777-176451023	1.8217
1_MACS_peak_27277_lociStitched	chr5(.):176513800-176514671	0.4478
1_MACS_peak_27278_lociStitched	chr5(.):176560031-176563546	2.1596
1_MACS_peak_27279_lociStitched	chr5(.):176717142-176719203	1.2983
2_MACS_peak_27280_lociStitched	chr5(.):176726429-176740750	1.5588
4_MACS_peak_27282_lociStitched	chr5(.):176776736-176797166	1.0365
1_MACS_peak_27286_lociStitched	chr5(.):176817670-176818283	0.427
7_MACS_peak_27287_lociStitched	chr5(.):176829437-176883742	2.3193
1_MACS_peak_27294_lociStitched	chr5(.):176904650-176906691	0.3964
1_MACS_peak_27295_lociStitched	chr5(.):176923489-176925385	1.2266
2_MACS_peak_27296_lociStitched	chr5(.):176942920-176945892	1.2754
1_MACS_peak_27298_lociStitched	chr5(.):176979939-176982437	1.5873
2_MACS_peak_27299_lociStitched	chr5(.):177018523-177028123	0.924
1_MACS_peak_27301_lociStitched	chr5(.):177097680-177099531	1.2457
1_MACS_peak_27302_lociStitched	chr5(.):177301746-177303721	0.8605
1_MACS_peak_27303_lociStitched	chr5(.):177349857-177350943	0.4544
1_MACS_peak_27304_lociStitched	chr5(.):177539819-177541568	0.889
1_MACS_peak_27305_lociStitched	chr5(.):177547642-177549029	1.1157
1_MACS_peak_27306_lociStitched	chr5(.):177556569-177559122	1.9495
1_MACS_peak_27307_lociStitched	chr5(.):177579229-177581756	1.0185
1_MACS_peak_27308_lociStitched	chr5(.):177630617-177634656	2.0034
2_MACS_peak_27309_lociStitched	chr5(.):177656946-177667516	1.5214
1_MACS_peak_27311_lociStitched	chr5(.):178051226-178054763	1.5918
2_MACS_peak_27312_lociStitched	chr5(.):178156857-178158298	0.825
1_MACS_peak_27314_lociStitched	chr5(.):178286313-178287812	0.9277
1_MACS_peak_27315_lociStitched	chr5(.):178367405-178368885	0.6071
1_MACS_peak_27316_lociStitched	chr5(.):178450274-178451323	0.8606
1_MACS_peak_27317_lociStitched	chr5(.):178486870-178488047	0.6495
1_MACS_peak_27318_lociStitched	chr5(.):178568717-178570716	0.6213
1_MACS_peak_27319_lociStitched	chr5(.):178771627-178772704	0.4025
1_MACS_peak_27320_lociStitched	chr5(.):178976810-178978952	2.3436
1_MACS_peak_27321_lociStitched	chr5(.):179046656-179051803	2.1943
1_MACS_peak_27322_lociStitched	chr5(.):179060613-179062224	1.1621
1_MACS_peak_27323_lociStitched	chr5(.):179084217-179085961	1.1222
1_MACS_peak_27324_lociStitched	chr5(.):179103420-179107068	2.7482
1_MACS_peak_27325_lociStitched	chr5(.):179124295-179127920	2.8754
1_MACS_peak_27326_lociStitched	chr5(.):179158615-179161921	2.0138
1_MACS_peak_27327_lociStitched	chr5(.):179222031-179224193	1.3509
1_MACS_peak_27328_lociStitched	chr5(.):179231822-179234884	3.0454
1_MACS_peak_27329_lociStitched	chr5(.):179245324-179249197	1.6007
1_MACS_peak_27330_lociStitched	chr5(.):179284584-179286710	1.3379
1_MACS_peak_27331_lociStitched	chr5(.):179333613-179335572	1.46
1_MACS_peak_27332_lociStitched	chr5(.):179497892-179499426	1.3404
1_MACS_peak_27333_lociStitched	chr5(.):179563367-179563841	0.3244
1_MACS_peak_27334_lociStitched	chr5(.):179635476-179636736	0.7169
1_MACS_peak_27335_lociStitched	chr5(.):179717823-179720721	1.7318
1_MACS_peak_27336_lociStitched	chr5(.):179740560-179741742	0.8738
1_MACS_peak_27337_lociStitched	chr5(.):179780253-179780960	0.334
1_MACS_peak_27338_lociStitched	chr5(.):179890347-179890924	0.3505
1_MACS_peak_27339_lociStitched	chr5(.):179920635-179922615	1.6887
2_MACS_peak_27340_lociStitched	chr5(.):180226617-180244586	2.1815
1_MACS_peak_27342_lociStitched	chr5(.):180256505-180260475	3.7652
1_MACS_peak_27343_lociStitched	chr5(.):180286759-180289276	2.3925
1_MACS_peak_27344_lociStitched	chr5(.):180300551-180301549	0.4145
1_MACS_peak_27345_lociStitched	chr5(.):180334933-180335830	0.4647
1_MACS_peak_27346_lociStitched	chr5(.):180479549-180480891	0.7696
1_MACS_peak_27347_lociStitched	chr5(.):180560572-180561926	0.5443
1_MACS_peak_27348_lociStitched	chr5(.):180586265-180589110	1.4544
1_MACS_peak_27349_lociStitched	chr5(.):180599600-180600887	0.7678
2_MACS_peak_27350_lociStitched	chr5(.):180610643-180620172	1.7821
2_MACS_peak_27352_lociStitched	chr5(.):180631504-180635463	0.9809
2_MACS_peak_27354_lociStitched	chr5(.):180642845-180651728	1.7008
1_MACS_peak_27356_lociStitched	chr5(.):180667017-180676427	2.7736
1_MACS_peak_27357_lociStitched	chr5(.):180685028-180689557	2.5848
2_MACS_peak_27358_lociStitched	chr5(.):180707429-180715375	0.7691
5_MACS_peak_27360_lociStitched	chr6(.):180355-194587	0.5185
1_MACS_peak_27365_lociStitched	chr6(.):221179-222029	0.4139
3_MACS_peak_27366_lociStitched	chr6(.):228930-242216	0.2322
2_MACS_peak_27369_lociStitched	chr6(.):257497-261076	0.5687
5_MACS_peak_27371_lociStitched	chr6(.):290981-337956	3.7021
3_MACS_peak_27376_lociStitched	chr6(.):388004-412809	2.3735
1_MACS_peak_27379_lociStitched	chr6(.):434221-435486	0.593
1_MACS_peak_27380_lociStitched	chr6(.):684858-685614	0.3405
1_MACS_peak_27381_lociStitched	chr6(.):691759-693876	1.3187
1_MACS_peak_27382_lociStitched	chr6(.):710090-712188	1.9533
1_MACS_peak_27383_lociStitched	chr6(.):1179581-1180232	0.3404
1_MACS_peak_27384_lociStitched	chr6(.):1609025-1611253	1.6395
1_MACS_peak_27385_lociStitched	chr6(.):1767519-1768384	0.4124
1_MACS_peak_27386_lociStitched	chr6(.):1796890-1798598	0.5298
1_MACS_peak_27387_lociStitched	chr6(.):1821159-1822987	0.684
1_MACS_peak_27388_lociStitched	chr6(.):2221730-2222964	0.8435
1_MACS_peak_27389_lociStitched	chr6(.):2230760-2232073	0.6678
1_MACS_peak_27390_lociStitched	chr6(.):2244817-2247193	1.6224
1_MACS_peak_27391_lociStitched	chr6(.):2423476-2424127	0.3349
1_MACS_peak_27392_lociStitched	chr6(.):2764574-2768418	1.6298
1_MACS_peak_27393_lociStitched	chr6(.):2903486-2904527	0.5979
1_MACS_peak_27394_lociStitched	chr6(.):2987703-2991153	3.5628
3_MACS_peak_27395_lociStitched	chr6(.):2998527-3002463	0.595
2_MACS_peak_27398_lociStitched	chr6(.):3022311-3027708	1.4401
1_MACS_peak_27400_lociStitched	chr6(.):3053375-3054744	0.8483
3_MACS_peak_27401_lociStitched	chr6(.):3063295-3076603	0.9007
1_MACS_peak_27404_lociStitched	chr6(.):3118086-3119833	1.3331
2_MACS_peak_27405_lociStitched	chr6(.):3156997-3163698	0.4527
1_MACS_peak_27407_lociStitched	chr6(.):3226698-3228097	0.6202
1_MACS_peak_27408_lociStitched	chr6(.):3237234-3238736	0.6727
1_MACS_peak_27409_lociStitched	chr6(.):3258662-3261765	1.7784
1_MACS_peak_27410_lociStitched	chr6(.):3338713-3339850	0.4715
1_MACS_peak_27411_lociStitched	chr6(.):3456058-3457898	0.9668
1_MACS_peak_27412_lociStitched	chr6(.):3726292-3727809	0.5083
1_MACS_peak_27413_lociStitched	chr6(.):3742760-3743690	0.6405
1_MACS_peak_27414_lociStitched	chr6(.):3751761-3752530	0.4248
2_MACS_peak_27415_lociStitched	chr6(.):3848886-3851816	1.1971
1_MACS_peak_27417_lociStitched	chr6(.):3915365-3916046	0.3358
2_MACS_peak_27418_lociStitched	chr6(.):4017232-4023920	1.6616
1_MACS_peak_27420_lociStitched	chr6(.):4134256-4137249	1.4629
1_MACS_peak_27421_lociStitched	chr6(.):4334520-4334996	0.3126
1_MACS_peak_27422_lociStitched	chr6(.):4607300-4608597	0.4781
1_MACS_peak_27423_lociStitched	chr6(.):4647470-4648650	0.5127
2_MACS_peak_27424_lociStitched	chr6(.):4727389-4733592	0.1951
2_MACS_peak_27426_lociStitched	chr6(.):4775134-4782722	1.6138
1_MACS_peak_27428_lociStitched	chr6(.):4801264-4804032	0.7688
2_MACS_peak_27429_lociStitched	chr6(.):4864535-4869240	0.3165
1_MACS_peak_27431_lociStitched	chr6(.):4878816-4884115	1.6764
2_MACS_peak_27432_lociStitched	chr6(.):4901141-4908915	0.8027
1_MACS_peak_27434_lociStitched	chr6(.):4925622-4926723	0.6017
2_MACS_peak_27435_lociStitched	chr6(.):4935354-4943750	0.6252
1_MACS_peak_27437_lociStitched	chr6(.):5003589-5005092	1.1323
1_MACS_peak_27438_lociStitched	chr6(.):5036474-5037247	0.3735
2_MACS_peak_27439_lociStitched	chr6(.):5052979-5061256	0.2473
1_MACS_peak_27441_lociStitched	chr6(.):5072286-5073811	0.7969
1_MACS_peak_27442_lociStitched	chr6(.):5084553-5086110	0.6367
1_MACS_peak_27443_lociStitched	chr6(.):5094922-5097251	0.7368
1_MACS_peak_27444_lociStitched	chr6(.):5143213-5144020	0.3643
1_MACS_peak_27445_lociStitched	chr6(.):5173795-5176334	1.1418
1_MACS_peak_27446_lociStitched	chr6(.):5259952-5262812	2.396
1_MACS_peak_27447_lociStitched	chr6(.):5723699-5725098	0.7752
1_MACS_peak_27448_lociStitched	chr6(.):5831474-5832393	0.4425
1_MACS_peak_27449_lociStitched	chr6(.):5846760-5848161	0.4533
2_MACS_peak_27450_lociStitched	chr6(.):5866410-5871156	0.5486
2_MACS_peak_27452_lociStitched	chr6(.):5891452-5900660	0.4868
1_MACS_peak_27454_lociStitched	chr6(.):6008281-6009562	0.862
1_MACS_peak_27455_lociStitched	chr6(.):6190958-6191486	0.3202
1_MACS_peak_27456_lociStitched	chr6(.):6221187-6221922	0.3492
1_MACS_peak_27457_lociStitched	chr6(.):6494474-6495352	0.481
1_MACS_peak_27458_lociStitched	chr6(.):6546440-6547633	0.4783
1_MACS_peak_27459_lociStitched	chr6(.):6556573-6557571	0.4575
1_MACS_peak_27460_lociStitched	chr6(.):6609898-6611345	0.6825
1_MACS_peak_27461_lociStitched	chr6(.):6686410-6687355	0.534
1_MACS_peak_27462_lociStitched	chr6(.):6785882-6787231	0.5863
1_MACS_peak_27463_lociStitched	chr6(.):6798790-6801510	1.6437
1_MACS_peak_27464_lociStitched	chr6(.):6826043-6828116	1.5079
1_MACS_peak_27465_lociStitched	chr6(.):6931348-6932292	0.4272
1_MACS_peak_27466_lociStitched	chr6(.):7107076-7110742	2.3633
2_MACS_peak_27467_lociStitched	chr6(.):7135195-7141760	1.2661
1_MACS_peak_27469_lociStitched	chr6(.):7155181-7157536	1.6419
1_MACS_peak_27470_lociStitched	chr6(.):7188259-7189762	0.7117
2_MACS_peak_27471_lociStitched	chr6(.):7308481-7314327	1.7101
1_MACS_peak_27473_lociStitched	chr6(.):7388744-7391569	1.5748
1_MACS_peak_27474_lociStitched	chr6(.):7458296-7459847	1.0367
1_MACS_peak_27475_lociStitched	chr6(.):7541457-7542335	0.3683
1_MACS_peak_27476_lociStitched	chr6(.):7589848-7591303	1.3705
1_MACS_peak_27477_lociStitched	chr6(.):7726146-7730589	1.5096
1_MACS_peak_27478_lociStitched	chr6(.):7750042-7751524	0.7021
1_MACS_peak_27479_lociStitched	chr6(.):7878325-7921702	6.4235
1_MACS_peak_27480_lociStitched	chr6(.):7938681-7940861	0.4674
1_MACS_peak_27481_lociStitched	chr6(.):7958385-7968037	3.335
1_MACS_peak_27482_lociStitched	chr6(.):7990151-7994594	3.0055
1_MACS_peak_27483_lociStitched	chr6(.):8063381-8065643	1.4222
2_MACS_peak_27484_lociStitched	chr6(.):8099955-8103410	0.7307
1_MACS_peak_27486_lociStitched	chr6(.):8110144-8111514	0.5364
1_MACS_peak_27487_lociStitched	chr6(.):8336894-8337663	0.3488
1_MACS_peak_27488_lociStitched	chr6(.):8434125-8436517	1.5687
1_MACS_peak_27489_lociStitched	chr6(.):8494438-8495306	0.4395
1_MACS_peak_27490_lociStitched	chr6(.):8619356-8620399	0.431
1_MACS_peak_27491_lociStitched	chr6(.):8731429-8733037	0.6771
1_MACS_peak_27492_lociStitched	chr6(.):8743398-8744111	0.3965
1_MACS_peak_27493_lociStitched	chr6(.):8776031-8777244	0.8345
1_MACS_peak_27494_lociStitched	chr6(.):8810068-8810823	0.3658
1_MACS_peak_27495_lociStitched	chr6(.):9140957-9142151	0.4255
1_MACS_peak_27496_lociStitched	chr6(.):9707669-9709854	0.62
1_MACS_peak_27497_lociStitched	chr6(.):9717014-9718656	0.4978
1_MACS_peak_27498_lociStitched	chr6(.):9783260-9784169	0.4304
1_MACS_peak_27499_lociStitched	chr6(.):9810497-9811638	0.5956
1_MACS_peak_27500_lociStitched	chr6(.):9971764-9972258	0.3517
2_MACS_peak_27501_lociStitched	chr6(.):10269897-10273351	0.4057
2_MACS_peak_27503_lociStitched	chr6(.):10297725-10300990	0.2996
1_MACS_peak_27505_lociStitched	chr6(.):10312398-10313134	0.3929
2_MACS_peak_27506_lociStitched	chr6(.):10403479-10414979	1.862
1_MACS_peak_27508_lociStitched	chr6(.):10426023-10427757	1.2509
1_MACS_peak_27509_lociStitched	chr6(.):10517818-10518413	0.3854
1_MACS_peak_27510_lociStitched	chr6(.):10626317-10627489	0.3989
1_MACS_peak_27511_lociStitched	chr6(.):10693778-10696692	1.714
3_MACS_peak_27512_lociStitched	chr6(.):10713649-10724450	0.6595
1_MACS_peak_27515_lociStitched	chr6(.):10746891-10749599	1.5465
1_MACS_peak_27516_lociStitched	chr6(.):10838169-10839571	0.4198
1_MACS_peak_27517_lociStitched	chr6(.):10855475-10856126	0.3008
1_MACS_peak_27518_lociStitched	chr6(.):10964398-10965178	0.4522
1_MACS_peak_27519_lociStitched	chr6(.):11009078-11010365	0.549
1_MACS_peak_27520_lociStitched	chr6(.):11092786-11096393	2.6423
1_MACS_peak_27521_lociStitched	chr6(.):11232956-11233558	0.4042
1_MACS_peak_27522_lociStitched	chr6(.):11353461-11355424	0.7791
1_MACS_peak_27523_lociStitched	chr6(.):11366664-11367494	0.4512
2_MACS_peak_27524_lociStitched	chr6(.):11381467-11387524	0.5732
1_MACS_peak_27526_lociStitched	chr6(.):11536923-11538938	1.1471
1_MACS_peak_27527_lociStitched	chr6(.):11732025-11732909	0.3813
1_MACS_peak_27528_lociStitched	chr6(.):11770362-11771573	0.4403
1_MACS_peak_27529_lociStitched	chr6(.):11833963-11834993	0.5211
1_MACS_peak_27530_lociStitched	chr6(.):12008205-12013769	2.524
1_MACS_peak_27531_lociStitched	chr6(.):12044424-12045982	0.6193
1_MACS_peak_27532_lociStitched	chr6(.):12383047-12384375	0.4793
1_MACS_peak_27533_lociStitched	chr6(.):12483879-12484554	0.3304
1_MACS_peak_27534_lociStitched	chr6(.):12514236-12514799	0.3457
1_MACS_peak_27535_lociStitched	chr6(.):12608033-12609508	0.4441
1_MACS_peak_27536_lociStitched	chr6(.):12957302-12958318	0.4649
1_MACS_peak_27537_lociStitched	chr6(.):13229017-13230697	0.7131
1_MACS_peak_27538_lociStitched	chr6(.):13302311-13305947	1.7829
1_MACS_peak_27539_lociStitched	chr6(.):13326842-13329919	2.0991
1_MACS_peak_27540_lociStitched	chr6(.):13355012-13357771	0.9162
1_MACS_peak_27541_lociStitched	chr6(.):13383987-13384677	0.4444
2_MACS_peak_27542_lociStitched	chr6(.):13484030-13489048	1.5006
1_MACS_peak_27544_lociStitched	chr6(.):13513354-13515103	0.917
1_MACS_peak_27545_lociStitched	chr6(.):13525842-13528366	2.2197
1_MACS_peak_27546_lociStitched	chr6(.):13573547-13576200	2.5952
2_MACS_peak_27547_lociStitched	chr6(.):13611465-13616951	1.2817
1_MACS_peak_27549_lociStitched	chr6(.):13694971-13696137	0.3475
1_MACS_peak_27550_lociStitched	chr6(.):13708715-13713438	2.351
1_MACS_peak_27551_lociStitched	chr6(.):13762291-13763597	0.5472
1_MACS_peak_27552_lociStitched	chr6(.):13813075-13816180	2.5256
1_MACS_peak_27553_lociStitched	chr6(.):13873703-13874713	0.498
1_MACS_peak_27554_lociStitched	chr6(.):14074932-14076288	0.5115
1_MACS_peak_27555_lociStitched	chr6(.):14117286-14118524	0.7095
1_MACS_peak_27556_lociStitched	chr6(.):14210476-14212251	1.3646
1_MACS_peak_27557_lociStitched	chr6(.):14240566-14241751	0.4437
2_MACS_peak_27558_lociStitched	chr6(.):14381670-14387444	0.5334
1_MACS_peak_27560_lociStitched	chr6(.):14472661-14474106	0.719
1_MACS_peak_27561_lociStitched	chr6(.):14505395-14506078	0.3473
1_MACS_peak_27562_lociStitched	chr6(.):14635182-14638103	0.9941
3_MACS_peak_27563_lociStitched	chr6(.):14654950-14665319	0.4793
2_MACS_peak_27566_lociStitched	chr6(.):15244723-15257600	1.4887
1_MACS_peak_27568_lociStitched	chr6(.):15265744-15267322	0.3789
3_MACS_peak_27569_lociStitched	chr6(.):15293341-15307267	0.755
2_MACS_peak_27572_lociStitched	chr6(.):15331065-15337930	0.4436
1_MACS_peak_27574_lociStitched	chr6(.):15363492-15365037	0.4932
1_MACS_peak_27575_lociStitched	chr6(.):15389391-15391253	0.9812
1_MACS_peak_27576_lociStitched	chr6(.):15434315-15436076	0.6097
1_MACS_peak_27577_lociStitched	chr6(.):15628448-15631365	0.6813
1_MACS_peak_27578_lociStitched	chr6(.):15661763-15663589	1.9859
1_MACS_peak_27579_lociStitched	chr6(.):15690764-15691629	0.7824
1_MACS_peak_27580_lociStitched	chr6(.):15844119-15846241	0.6249
1_MACS_peak_27581_lociStitched	chr6(.):15880218-15881030	0.4734
1_MACS_peak_27582_lociStitched	chr6(.):15907283-15908367	0.5982
3_MACS_peak_27583_lociStitched	chr6(.):16128536-16137865	0.9689
2_MACS_peak_27586_lociStitched	chr6(.):16236258-16239204	0.4158
2_MACS_peak_27588_lociStitched	chr6(.):16319384-16324684	1.1925
1_MACS_peak_27590_lociStitched	chr6(.):16331467-16333038	0.7414
1_MACS_peak_27591_lociStitched	chr6(.):16420417-16422227	0.8502
1_MACS_peak_27592_lociStitched	chr6(.):16470716-16475435	1.8634
1_MACS_peak_27593_lociStitched	chr6(.):16483153-16485095	0.6624
3_MACS_peak_27594_lociStitched	chr6(.):16503560-16520150	0.27
1_MACS_peak_27597_lociStitched	chr6(.):16591602-16593374	0.9209
1_MACS_peak_27598_lociStitched	chr6(.):16635718-16637298	0.8254
1_MACS_peak_27599_lociStitched	chr6(.):16667301-16671970	1.5147
4_MACS_peak_27600_lociStitched	chr6(.):16727774-16742358	0.9316
1_MACS_peak_27604_lociStitched	chr6(.):16758338-16764893	3.0334
1_MACS_peak_27605_lociStitched	chr6(.):16836100-16837714	0.6699
1_MACS_peak_27606_lociStitched	chr6(.):17305094-17306169	0.3463
1_MACS_peak_27607_lociStitched	chr6(.):17393593-17394801	0.8088
1_MACS_peak_27608_lociStitched	chr6(.):17490689-17491768	0.5213
1_MACS_peak_27609_lociStitched	chr6(.):17599947-17602097	2.1727
1_MACS_peak_27610_lociStitched	chr6(.):17664270-17665376	0.4516
2_MACS_peak_27611_lociStitched	chr6(.):17702004-17707992	1.2537
1_MACS_peak_27613_lociStitched	chr6(.):17987104-17989126	1.5993
2_MACS_peak_27614_lociStitched	chr6(.):18154346-18157008	1.2329
1_MACS_peak_27616_lociStitched	chr6(.):18263693-18265910	1.9
1_MACS_peak_27617_lociStitched	chr6(.):18545739-18546694	0.3547
1_MACS_peak_27618_lociStitched	chr6(.):18595368-18597178	0.7726
1_MACS_peak_27619_lociStitched	chr6(.):18677192-18678857	0.5586
1_MACS_peak_27620_lociStitched	chr6(.):18697556-18698629	0.4545
2_MACS_peak_27621_lociStitched	chr6(.):19279188-19281866	0.5629
1_MACS_peak_27623_lociStitched	chr6(.):19375384-19376818	0.5689
1_MACS_peak_27624_lociStitched	chr6(.):19529926-19530881	0.399
1_MACS_peak_27625_lociStitched	chr6(.):19569209-19570728	0.5431
1_MACS_peak_27626_lociStitched	chr6(.):19586602-19588821	1.7736
1_MACS_peak_27627_lociStitched	chr6(.):19612830-19613598	0.5553
1_MACS_peak_27628_lociStitched	chr6(.):19764779-19765593	0.3804
1_MACS_peak_27629_lociStitched	chr6(.):19804848-19805743	0.658
1_MACS_peak_27630_lociStitched	chr6(.):19848886-19849758	0.3999
3_MACS_peak_27631_lociStitched	chr6(.):20201329-20214196	0.6623
1_MACS_peak_27634_lociStitched	chr6(.):20260140-20261872	1.359
1_MACS_peak_27635_lociStitched	chr6(.):20319776-20320469	0.3735
1_MACS_peak_27636_lociStitched	chr6(.):20334087-20335353	0.4393
4_MACS_peak_27637_lociStitched	chr6(.):20400923-20417341	1.7245
1_MACS_peak_27641_lociStitched	chr6(.):20533981-20535815	1.4603
1_MACS_peak_27642_lociStitched	chr6(.):20542284-20544750	1.1621
1_MACS_peak_27643_lociStitched	chr6(.):20688879-20689666	0.3653
1_MACS_peak_27644_lociStitched	chr6(.):20835772-20836465	0.3216
1_MACS_peak_27645_lociStitched	chr6(.):21099831-21101085	0.4545
1_MACS_peak_27646_lociStitched	chr6(.):21164438-21165933	0.4232
1_MACS_peak_27647_lociStitched	chr6(.):21181683-21183050	0.4412
3_MACS_peak_27648_lociStitched	chr6(.):21258258-21266234	0.8705
1_MACS_peak_27651_lociStitched	chr6(.):21437532-21440616	1.6902
2_MACS_peak_27652_lociStitched	chr6(.):21586795-21597692	2.2753
1_MACS_peak_27654_lociStitched	chr6(.):21925617-21926482	0.3818
1_MACS_peak_27655_lociStitched	chr6(.):21986982-21988271	0.5547
1_MACS_peak_27656_lociStitched	chr6(.):22043422-22044436	0.4727
1_MACS_peak_27657_lociStitched	chr6(.):22180458-22181138	0.3798
1_MACS_peak_27658_lociStitched	chr6(.):22279544-22280721	0.5892
2_MACS_peak_27659_lociStitched	chr6(.):22313215-22324377	1.2215
1_MACS_peak_27661_lociStitched	chr6(.):22372081-22374391	1.0024
1_MACS_peak_27662_lociStitched	chr6(.):22471111-22472246	0.4287
2_MACS_peak_27663_lociStitched	chr6(.):22954532-22958641	0.6384
2_MACS_peak_27665_lociStitched	chr6(.):23150421-23155430	0.5668
1_MACS_peak_27667_lociStitched	chr6(.):23175517-23178030	1.0139
1_MACS_peak_27668_lociStitched	chr6(.):23228815-23229337	0.3054
1_MACS_peak_27669_lociStitched	chr6(.):23803812-23804997	0.6585
1_MACS_peak_27670_lociStitched	chr6(.):24402693-24404598	1.0696
2_MACS_peak_27671_lociStitched	chr6(.):24436020-24440882	0.246
1_MACS_peak_27673_lociStitched	chr6(.):24482388-24484552	1.7786
1_MACS_peak_27674_lociStitched	chr6(.):24494419-24496372	1.3995
1_MACS_peak_27675_lociStitched	chr6(.):24517719-24518766	0.4849
1_MACS_peak_27676_lociStitched	chr6(.):24554769-24555613	0.4376
1_MACS_peak_27677_lociStitched	chr6(.):24645939-24647029	0.3727
1_MACS_peak_27678_lociStitched	chr6(.):24665819-24668396	1.7431
3_MACS_peak_27679_lociStitched	chr6(.):24717327-24726118	1.7526
1_MACS_peak_27682_lociStitched	chr6(.):24774618-24777569	1.5786
1_MACS_peak_27683_lociStitched	chr6(.):24817456-24817941	0.2993
1_MACS_peak_27684_lociStitched	chr6(.):25026908-25028056	0.3602
1_MACS_peak_27685_lociStitched	chr6(.):25034410-25035748	0.3633
2_MACS_peak_27686_lociStitched	chr6(.):25136817-25140435	1.5384
1_MACS_peak_27688_lociStitched	chr6(.):25278252-25280960	1.5717
4_MACS_peak_27689_lociStitched	chr6(.):25366776-25378780	0.7558
2_MACS_peak_27693_lociStitched	chr6(.):25403145-25415417	1.6719
1_MACS_peak_27695_lociStitched	chr6(.):25489573-25490489	0.8922
3_MACS_peak_27696_lociStitched	chr6(.):25958597-25964579	1.3826
1_MACS_peak_27699_lociStitched	chr6(.):25991748-25994184	1.9914
3_MACS_peak_27700_lociStitched	chr6(.):26020382-26035532	2.1957
1_MACS_peak_27703_lociStitched	chr6(.):26043095-26046981	2.2704
1_MACS_peak_27704_lociStitched	chr6(.):26053856-26058208	3.0864
1_MACS_peak_27705_lociStitched	chr6(.):26066085-26067133	0.536
1_MACS_peak_27706_lociStitched	chr6(.):26087270-26088600	0.7459
2_MACS_peak_27707_lociStitched	chr6(.):26103079-26108919	0.6159
