GENE_ID	locusLine	bin_1_KMS11_jia.bam
NM_001005271	chr17(.):7783122-7821075	0.4259
NM_203411	chr17(.):7753383-7764417	0.4369
NM_012452	chr17(.):16837397-16880402	0.7001
NR_024007	chr17(.):17674999-17687843	0.399
NM_004176	chr17(.):17709662-17745325	1.6807
NR_030361	chr17(.):17712149-17722245	0.5384
NR_023380	chr17(.):20219486-20310504	0.216
NM_015276	chr17(.):20897905-20951352	0.4406
NR_000010	chr17(.):27044599-27054671	1.5992
NR_000009	chr17(.):27045698-27055772	1.9592
NM_031934	chr17(.):27036298-27049908	0.8125
NM_001142625	chr17(.):27036298-27050286	0.7994
NM_000984	chr17(.):27041999-27056374	1.6096
NM_138463	chr17(.):27046365-27058230	1.9289
NR_000014	chr17(.):27045446-27055509	1.8106
NR_000013	chr17(.):27042567-27052634	1.0323
NM_004295	chr17(.):27066022-27082976	0.4202
NM_152465	chr17(.):27025533-27043872	0.1217
NR_024579	chr17(.):27036298-27050251	0.801
NM_001160407	chr17(.):27046365-27058949	1.8255
NM_178170	chr17(.):27050831-27074784	0.8508
NM_002981	chr17(.):32682398-32695252	0.7719
NM_005408	chr17(.):32678470-32690629	0.1736
NM_005623	chr17(.):32641065-32653421	0.14
NM_001017368	chr17(.):33331130-33395759	0.2426
NM_057178	chr17(.):33331130-33421294	0.4137
NM_017559	chr17(.):33443630-33462751	0.1787
NM_001142571	chr17(.):33421810-33451888	0.1345
NM_001130677	chr17(.):36822958-36836187	0.4368
NM_005937	chr17(.):36856872-36891056	1.6239
NM_007144	chr17(.):36885149-36909558	0.5485
NM_002795	chr17(.):36904001-36925478	0.4652
NM_001136498	chr17(.):36881509-36896858	0.3091
NM_001080465	chr17(.):36986340-37002642	0.1844
NR_002576	chr17(.):37004115-37014248	0.8883
NM_006148	chr17(.):37021111-37083023	0.8167
NM_000978	chr17(.):37001320-37015053	0.694
NM_199247	chr17(.):37328388-37358901	0.6684
NM_000723	chr17(.):37324708-37358901	0.6066
NM_001143968	chr17(.):37308146-37327414	0.3177
NM_000981	chr17(.):37351535-37365980	1.8637
NM_198993	chr17(.):37361788-37387040	0.4918
NM_005310	chr17(.):37889186-37908538	0.4042
NM_001030002	chr17(.):37889589-37908538	0.4116
NM_032339	chr17(.):37880408-37891788	0.3739
NM_018530	chr17(.):38055847-38078793	0.4707
NM_139280	chr17(.):38072295-38088884	2.5678
NM_001042471	chr17(.):38055847-38079903	0.4917
NM_178171	chr17(.):38114225-38139019	0.4261
NM_001195545	chr17(.):38092726-38105986	1.3757
NM_198844	chr17(.):38019454-38039149	1.5214
NM_001145301	chr17(.):38469472-38518895	0.966
NM_152219	chr17(.):38511904-38525945	0.1595
NM_000964	chr17(.):38460422-38518895	1.0641
NM_001024809	chr17(.):38493270-38518895	0.1305
NM_001254	chr17(.):38439145-38464413	0.3636
NM_000422	chr17(.):39770691-39785882	0.0615
NR_033415	chr17(.):39777578-39801451	0.0591
NM_000805	chr17(.):39863612-39877221	0.0943
NM_001042531	chr17(.):40709091-40723295	0.755
NR_026697	chr17(.):40726525-40766445	1.0106
NM_198204	chr17(.):40714077-40730221	1.062
NM_013290	chr17(.):40719328-40734747	1.7781
NM_000413	chr17(.):40698983-40712232	0.2047
NM_000263	chr17(.):40682950-40701466	0.5877
NM_024927	chr17(.):40814932-40834048	2.639
NM_016437	chr17(.):40806265-40824024	0.4835
NM_003632	chr17(.):40829631-40857011	1.1445
NM_016602	chr17(.):40826419-40838845	3.9385
NM_178542	chr17(.):42248351-42269082	1.001
NM_001076674	chr17(.):42259353-42274099	0.9719
NM_177441	chr17(.):42259573-42274099	0.9842
NM_001076684	chr17(.):42277400-42301924	1.5959
NM_001098833	chr17(.):42264172-42280529	1.4506
NM_080863	chr17(.):42243073-42261451	1.4043
NM_001076683	chr17(.):42277400-42303250	1.5167
NM_014233	chr17(.):42277400-42300664	1.6749
NM_152343	chr17(.):43326759-43344479	0.1352
NM_005892	chr17(.):43294291-43329683	2.9062
NR_024434	chr17(.):43320302-43350997	0.3131
NR_024435	chr17(.):43334557-43350997	0.1508
NM_174919	chr17(.):43501717-43515282	1.0472
NM_199282	chr17(.):43466267-43508012	0.2911
NM_001159330	chr17(.):43466267-43488449	0.3581
NR_036199	chr17(.):43547728-43557801	0.0603
NR_029687	chr17(.):46109526-46119613	0.1502
NM_016429	chr17(.):46098532-46120152	0.2047
NM_152244	chr17(.):46179919-46205105	0.2458
NM_013323	chr17(.):46179946-46205105	0.2436
NM_006807	chr17(.):46142413-46183560	0.3254
NM_001127228	chr17(.):46142413-46183883	0.3235
NM_005827	chr17(.):47773689-47790282	0.4421
NM_001199155	chr17(.):47860980-47911458	0.2101
NM_032595	chr17(.):48206100-48232877	1.1504
NM_174920	chr17(.):48185034-48212167	0.1373
NM_000023	chr17(.):48238365-48258293	0.3135
NM_000088	chr17(.):48256456-48284000	0.1002
NR_024193	chr17(.):48243788-48254837	0.2305
NM_000250	chr17(.):56342216-56363296	0.0478
NM_004758	chr17(.):56373593-56411152	0.768
NM_003168	chr17(.):56417538-56434563	1.1687
NR_029683	chr17(.):56403592-56413679	3.8214
NR_029493	chr17(.):57913626-57923698	2.0866
NM_001193613	chr17(.):57931840-57975306	0.1837
NM_003161	chr17(.):57965442-58032786	0.1487
NR_004380	chr17(.):62218437-62228517	0.7663
NR_002995	chr17(.):62218698-62228831	0.7656
NR_036199	chr17(.):62813147-62823220	0.0596
NR_030365	chr17(.):66415591-66425689	0.052
NM_002734	chr17(.):66503542-66533910	0.2851
NM_212471	chr17(.):66503109-66533910	0.2821
NR_033876	chr17(.):70589179-70641611	0.3251
NM_001163989	chr17(.):72727958-72748474	1.0232
NM_001006638	chr17(.):72728355-72748474	1.0421
NM_139018	chr17(.):72685451-72714108	0.1095
NM_175738	chr17(.):72662255-72748474	0.3254
NR_037409	chr17(.):72739751-72749838	1.6448
NM_017728	chr17(.):72767621-72840922	0.0839
NM_015654	chr17(.):72761685-72777470	0.3118
NM_014001	chr17(.):73227693-73262707	0.3329
NM_015971	chr17(.):73252748-73267457	0.8234
NM_001172703	chr17(.):73227693-73263444	0.3265
NM_020679	chr17(.):73257309-73272303	0.9806
NM_173547	chr17(.):73880040-73898054	0.3436
NM_033452	chr17(.):73865244-73879656	2.0255
NM_012478	chr17(.):73836779-73856501	0.3609
NM_199242	chr17(.):73818307-73845798	0.0953
NM_032478	chr17(.):73889723-73906181	0.9052
NM_032134	chr17(.):74265129-74308761	0.1396
NM_182565	chr17(.):74256285-74272379	1.3123
NM_024599	chr17(.):74461974-74502509	1.0991
NM_134268	chr17(.):74518439-74538782	0.0632
NM_001166579	chr17(.):74444432-74471199	0.16
NM_001088	chr17(.):74458629-74471199	0.1138
NM_001005498	chr17(.):74461974-74488991	0.8302
NM_001077620	chr17(.):74531120-74546458	0.068
NR_033357	chr17(.):74518667-74546458	0.0627
NM_001008529	chr17(.):74670650-74712056	0.095
NM_003016	chr17(.):74725198-74738493	1.3945
NM_015167	chr17(.):74709524-74727881	0.6615
NR_030366	chr17(.):74727531-74737630	1.7937
NM_001080510	chr17(.):74717949-74734962	1.6056
NM_024311	chr17(.):74728782-74780338	0.6352
NR_027058	chr17(.):75079724-75096068	1.1175
NR_003013	chr17(.):75080388-75090575	1.2693
NM_001143998	chr17(.):75132004-75218181	0.5502
NM_001144001	chr17(.):75176294-75218181	0.41
NM_001113495	chr17(.):75466324-75501678	0.1987
NM_001113493	chr17(.):75364271-75501678	0.4133
NM_001113496	chr17(.):75441612-75501678	0.2111
NM_001113494	chr17(.):75367164-75501678	0.4103
NR_036200	chr17(.):75388065-75398136	0.0648
NM_152468	chr17(.):76121858-76144049	2.0474
NM_007267	chr17(.):76103998-76133488	1.3946
NM_001127198	chr17(.):76103998-76129861	1.5692
NM_001145529	chr17(.):76222390-76242068	0.1017
NM_001010982	chr17(.):76178436-76208782	0.1797
NM_001012270	chr17(.):76205276-76226716	0.2885
NM_003258	chr17(.):76165159-76188285	1.2993
NM_004710	chr17(.):76159670-76174009	1.9083
NR_002219	chr17(.):76205320-76225783	0.289
NM_001145526	chr17(.):76178442-76208782	0.1797
NR_027083	chr17(.):76178397-76198641	0.2365
NM_001166347	chr17(.):78189199-78232308	0.3294
NM_000199	chr17(.):78178078-78199199	0.2695
NM_012140	chr17(.):79674370-79693042	0.5419
NM_001039842	chr17(.):79627065-79638618	0.4665
NR_026872	chr17(.):79612488-79628607	0.0692
NM_199287	chr17(.):79628760-79645936	0.3404
NM_004712	chr17(.):79646019-79674147	0.5603
NM_001040025	chr17(.):79643223-79655954	0.2828
NM_002949	chr17(.):79665399-79679556	1.2088
NM_000918	chr17(.):79796033-79823544	0.3697
NM_002359	chr17(.):79871145-79890588	1.662
NM_016476	chr17(.):79844598-79863363	0.4994
NR_033683	chr17(.):79855776-79874077	0.126
NM_005782	chr17(.):79840710-79854462	0.6775
NM_001145113	chr17(.):79892520-79910109	0.3272
NM_016538	chr17(.):79864814-79881058	0.288
NM_001185078	chr17(.):79820596-79834282	0.9581
NM_001185077	chr17(.):79820596-79833790	0.9929
NM_148896	chr17(.):79855071-79865781	0.0446
NM_006907	chr17(.):79885268-79899968	0.5963
NM_032711	chr17(.):79871145-79886408	2.0484
NM_001002249	chr17(.):79844817-79863363	0.5046
NR_033682	chr17(.):79855776-79874340	0.1262
NM_178493	chr17(.):79905382-79924057	0.0821
NR_015454	chr17(.):79880704-79893629	2.3225
NM_001100407	chr17(.):80395462-80413707	0.7399
NM_001193655	chr17(.):80395462-80412602	0.7818
NM_001038618	chr17(.):80411059-80451143	0.3033
NM_001083608	chr17(.):80411539-80451143	0.306
NM_173620	chr17(.):80371251-80405516	0.1982
NR_036519	chr17(.):80402590-80413707	1.1742
NM_001083625	chr18(.):9131757-9290206	0.303
NM_138340	chr18(.):19225857-19289766	0.3299
NM_020774	chr18(.):19316544-19455912	0.3275
NM_005640	chr18(.):23801408-23976650	0.2462
NM_003199	chr18(.):52884561-53260860	0.1867
NM_006785	chr18(.):56333617-56422370	0.1492
NM_052947	chr18(.):56143481-56301189	0.2462
NM_021074	chr18(.):9097627-9139343	1.4366
NM_001100619	chr18(.):20710726-20845434	0.8919
NR_023359	chr18(.):20709527-20845434	0.8849
NM_138375	chr18(.):20730788-20845434	0.8281
NM_005904	chr18(.):46441222-46482081	1.8952
NM_001190823	chr18(.):46441222-46474177	1.6119
NM_001190822	chr18(.):46441222-46480703	1.958
NM_001199344	chr18(.):47009850-47023834	0.6709
NM_000985	chr18(.):47009850-47023935	0.6665
NR_031720	chr18(.):47008742-47018792	0.8745
NR_002573	chr18(.):47010613-47020678	0.9051
NR_002572	chr18(.):47013033-47023099	0.8398
NR_003701	chr18(.):47010604-47020694	0.903
NM_001199346	chr18(.):47002547-47018644	0.5749
NM_001199355	chr18(.):47002547-47022954	0.5277
NR_002571	chr18(.):47012652-47022717	0.8841
NM_006033	chr18(.):47083426-47124278	0.2208
NM_015845	chr18(.):47790215-47813144	0.3137
NM_001101654	chr18(.):47803712-47819692	0.5276
NM_145020	chr18(.):47748562-47797865	0.0801
NM_030973	chr19(.):50316535-50345237	0.3927
NM_001039846	chr19(.):2091867-2104583	0.4029
NM_019112	chr19(.):1035101-1070570	0.5183
NM_001164605	chr19(.):35640844-35665788	0.2975
NM_018028	chr19(.):39828107-39880537	0.2117
NM_144685	chr19(.):40880177-40901094	0.0618
NM_014164	chr19(.):35640624-35665788	0.2954
NR_028406	chr19(.):35640671-35665788	0.2959
NM_020695	chr19(.):1810244-1853452	0.1881
NM_024038	chr19(.):12836453-12850529	0.7031
NM_002501	chr19(.):13101583-13214610	0.1033
NM_014975	chr19(.):12944258-12990766	0.0897
NM_052876	chr19(.):13224108-13256959	0.2703
NM_006387	chr19(.):16623699-16658263	0.2397
NM_001492	chr19(.):18974360-19011953	0.0699
NM_001398	chr19(.):39301061-39327497	0.3479
NM_020971	chr19(.):40968125-41087365	0.1156
NM_001199468	chr19(.):45453598-45501604	0.2748
NM_006801	chr19(.):48880826-48899810	1.7361
NR_004401	chr19(.):49136295-49190502	0.4795
NM_020309	chr19(.):49927654-49949808	0.1886
NM_006184	chr19(.):49398306-49431540	0.2361
NM_052884	chr19(.):50447249-50469429	0.0513
NM_001161440	chr19(.):55687614-55725874	0.0538
NM_134444	chr19(.):56342943-56398220	0.3427
NM_001085488	chr19(.):55819226-55841708	0.1097
NM_024100	chr19(.):979327-999569	0.236
NM_004368	chr19(.):1021297-1044064	1.1544
NM_033420	chr19(.):1004649-1026141	0.571
NM_138690	chr19(.):995436-1014723	0.0712
NM_012292	chr19(.):1062173-1091627	0.448
NM_001280	chr19(.):1264266-1278171	0.8541
NM_017914	chr19(.):1270519-1284243	0.4223
NM_177401	chr19(.):1243551-1264142	0.7816
NM_001001975	chr19(.):1236748-1249824	0.7187
NM_001405	chr19(.):1281167-1304944	0.2094
NM_152769	chr19(.):1224946-1242990	0.2129
NR_027271	chr19(.):1262469-1275259	0.5735
NR_023313	chr19(.):1264266-1279809	0.7759
NM_138813	chr19(.):1777073-1817270	0.0567
NM_001178002	chr19(.):1777073-1817199	0.0568
NR_031730	chr19(.):1811157-1821237	0.1124
NR_034114	chr19(.):1817087-1829542	0.0391
NM_031918	chr19(.):1847397-1868564	1.1746
NM_138422	chr19(.):1900416-1918446	0.3004
NM_001130111	chr19(.):1871974-1890518	0.3399
NM_079834	chr19(.):1900372-1931012	0.223
NM_017572	chr19(.):2032469-2056243	0.7549
NM_017797	chr19(.):1980446-2020702	0.105
NM_130807	chr19(.):2066034-2101269	0.9579
NM_032737	chr19(.):2423163-2461958	0.4681
NM_012458	chr19(.):2420621-2432875	0.7272
NM_015675	chr19(.):2471122-2483257	1.3913
NM_015897	chr19(.):4002748-4043067	0.1378
NR_002602	chr19(.):3977504-3987570	0.8883
NM_001961	chr19(.):3971053-3990461	0.9347
NM_001348	chr19(.):3953451-3974826	0.1168
NR_030367	chr19(.):3956411-3966510	0.029
NM_006221	chr19(.):9940998-9965358	0.1611
NM_024292	chr19(.):9933567-9945797	0.8602
NM_001077624	chr19(.):9863150-9884410	0.1318
NM_017703	chr19(.):9915942-9934731	0.8236
NM_001080997	chr19(.):12931296-12946207	0.0614
NM_013312	chr19(.):12868816-12891434	0.2079
NM_004317	chr19(.):12843305-12864137	0.4805
NM_181738	chr19(.):12906426-12917694	0.2796
NM_017682	chr19(.):12858406-12874271	0.0507
NM_002229	chr19(.):12897309-12909125	2.5826
NM_031429	chr19(.):12931295-12951230	0.0837
NM_006397	chr19(.):12912427-12929462	0.1713
NM_005809	chr19(.):12902633-12917694	1.0221
NM_052850	chr19(.):13059971-13073050	0.3358
NM_001105578	chr19(.):13004893-13035086	0.6153
NM_000159	chr19(.):12996973-13015783	0.4703
NM_004461	chr19(.):13028283-13049558	0.6954
NM_005053	chr19(.):13051653-13069455	0.5985
NM_006563	chr19(.):12990236-13003017	0.9599
NM_152654	chr19(.):13075431-13090567	0.2182
NM_004343	chr19(.):13044413-13060304	1.2197
NM_017722	chr19(.):13210713-13232463	0.3805
NM_001136035	chr19(.):13210713-13232563	0.3789
NM_005583	chr19(.):13204843-13218974	0.1097
NM_003765	chr19(.):13250223-13265987	1.0016
NM_004907	chr19(.):13256281-13270718	1.2443
NM_023072	chr19(.):13901273-13948044	0.1365
NR_029613	chr19(.):13980512-13990622	0.0954
NR_036515	chr19(.):13940329-13952103	1.1036
NM_001098622	chr19(.):13982949-13996571	0.5649
NR_030179	chr19(.):13980688-13990825	0.0978
NR_029497	chr19(.):13942100-13952173	1.3046
NR_029495	chr19(.):13942400-13952473	1.4028
NR_029501	chr19(.):13942253-13952331	1.3523
NM_024881	chr19(.):16655647-16688193	0.1487
NM_004831	chr19(.):16680717-16744015	0.9959
NM_001145724	chr19(.):19035009-19054858	0.6503
NM_001145722	chr19(.):19035009-19056113	0.7625
NM_001145721	chr19(.):19035009-19056161	0.7646
NR_027297	chr19(.):19035009-19055444	0.6954
NM_007263	chr19(.):19005322-19035199	0.2558
NM_004838	chr19(.):19035009-19057041	0.8234
NM_019070	chr19(.):19025483-19044442	0.3577
NM_015925	chr19(.):35734558-35763867	0.7767
NM_152481	chr19(.):35710703-35724628	0.0715
NM_006149	chr19(.):39287310-39308740	0.0538
NM_012237	chr19(.):39364194-39395463	0.3043
NM_001005335	chr19(.):39322027-39347979	1.4755
NM_001001716	chr19(.):39385614-39404534	0.2372
NM_001533	chr19(.):39322027-39345617	1.5982
NM_001193286	chr19(.):39364194-39395502	0.3039
NR_034146	chr19(.):39364194-39389795	0.2317
NM_001195833	chr19(.):39353471-39373919	0.3529
NM_003407	chr19(.):39892486-39905045	3.5679
NM_003169	chr19(.):39931287-39972308	0.3428
NM_001130825	chr19(.):39931185-39972308	0.3427
NM_019088	chr19(.):39871269-39886679	0.4807
NM_017592	chr19(.):39876962-39896203	1.5471
NM_001020	chr19(.):39918846-39931618	0.6986
NM_022835	chr19(.):39898749-39924055	0.5259
NM_001190441	chr19(.):40141557-40156287	0.0646
NM_020129	chr19(.):40189945-40205088	0.1357
NR_026870	chr19(.):40124324-40138041	0.0631
NR_034156	chr19(.):40165013-40182013	1.7761
NM_203344	chr19(.):40941747-40955282	0.6882
NM_000713	chr19(.):40948690-40976725	0.3949
NM_181882	chr19(.):40894670-40924271	0.2754
NM_013368	chr19(.):40941747-40953505	0.7834
NM_013376	chr19(.):40923408-40936932	0.945
NM_001098506	chr19(.):42077530-42098197	0.0792
NM_001127893	chr19(.):45169723-45192627	0.0993
NM_001039213	chr19(.):45197420-45218986	0.1538
NM_001013257	chr19(.):45307337-45328610	0.1401
NM_012116	chr19(.):45276125-45308903	0.1597
NM_005178	chr19(.):45246977-45268301	2.5169
NM_006509	chr19(.):45499711-45546452	0.7236
NM_007056	chr19(.):45537297-45579214	0.4653
NM_024108	chr19(.):45661185-45686485	0.3287
NM_198478	chr19(.):45648007-45668408	0.0969
NM_212550	chr19(.):45677002-45690058	0.5267
NM_000400	chr19(.):45849648-45878845	0.2414
NM_001114171	chr19(.):45966252-45983437	0.4765
NM_012099	chr19(.):45904466-45919024	0.9432
NM_001983	chr19(.):45905590-45932177	1.1668
NM_202001	chr19(.):45911691-45931820	0.8719
NM_006663	chr19(.):45877891-45913312	0.4248
NM_001142502	chr19(.):45877891-45914607	0.4124
NM_144577	chr19(.):48794708-48828332	0.4394
NM_018273	chr19(.):48830615-48872186	0.6788
NM_012451	chr19(.):48862650-48884634	1.0915
NM_001425	chr19(.):48823628-48838810	2.0114
NM_153608	chr19(.):48769653-48795863	0.0605
NM_031485	chr19(.):48944029-48962164	0.3826
NM_000836	chr19(.):48893131-48953188	0.4816
NM_017708	chr19(.):49098856-49121694	0.1114
NM_020126	chr19(.):49117547-49138662	0.9999
NM_001352	chr19(.):49128816-49145639	1.0813
NM_133498	chr19(.):49104999-49115971	0.0675
NM_000979	chr19(.):49113587-49127433	0.7135
NM_001217	chr19(.):49136271-49154451	1.1703
NM_000511	chr19(.):49194227-49214191	0.0832
NM_145807	chr19(.):49159663-49181264	0.1426
NM_016246	chr19(.):49311273-49344934	0.8509
NM_014330	chr19(.):49370648-49384319	1.8012
NM_001164773	chr19(.):49293318-49319320	0.6532
NR_028451	chr19(.):49293318-49319178	0.6445
NM_001161354	chr19(.):49335353-49376884	0.4229
NM_003323	chr19(.):49379221-49406996	0.4653
NM_001161587	chr19(.):49466381-49501610	0.6107
NM_000737	chr19(.):49521126-49532593	0.1755
NM_000146	chr19(.):49463565-49475136	0.818
NR_027882	chr19(.):49453116-49470055	0.7895
NM_000894	chr19(.):49514236-49525347	0.1904
NM_014475	chr19(.):49431938-49453226	0.0827
NM_006666	chr19(.):49492155-49524182	0.3757
NM_004324	chr19(.):49453116-49469519	0.7923
NM_001195256	chr19(.):49924687-49937075	0.103
NM_178449	chr19(.):49920670-49931698	0.0902
NR_000021	chr19(.):49988222-49998304	1.1014
NM_001015	chr19(.):49994633-50007944	0.7207
NR_000018	chr19(.):49989431-49999517	1.2354
NM_153329	chr19(.):49951472-49979305	1.328
NM_001459	chr19(.):49972485-49994488	0.8081
NR_001285	chr19(.):49995975-50006062	0.9118
NR_000020	chr19(.):49988873-49998956	1.1142
NR_000019	chr19(.):49989163-49999229	1.1809
NM_017916	chr19(.):49944549-49960115	1.0821
NR_026712	chr19(.):49985864-50000096	1.1571
NR_029703	chr19(.):49999041-50009125	0.8718
NM_001098632	chr19(.):50367296-50385644	1.4695
NM_016553	chr19(.):50405083-50437988	0.8229
NM_032375	chr19(.):50367296-50385578	1.4746
NM_001098633	chr19(.):50367296-50385612	1.472
NM_017432	chr19(.):50349415-50368999	0.5935
NM_001168222	chr19(.):50375681-50397007	1.0517
NM_153719	chr19(.):50405083-50437788	0.8274
NM_001193357	chr19(.):50405083-50437799	0.8272
NM_172374	chr19(.):50387913-50437762	0.8307
NM_007254	chr19(.):50359459-50375822	0.5805
NM_012346	chr19(.):50405083-50437773	0.8276
NM_152899	chr19(.):50387913-50405147	0.8331
NM_012068	chr19(.):50426958-50442193	1.0624
NM_001193646	chr19(.):50427399-50442193	1.0374
NR_002825	chr19(.):50467911-50484076	0.0534
NM_002287	chr19(.):54860234-54881721	0.6046
NM_012276	chr19(.):54839691-54855421	0.0605
NM_021250	chr19(.):54813352-54829409	0.0449
NM_181879	chr19(.):54817552-54829368	0.0467
NM_001005367	chr19(.):54921634-54953054	0.0581
NM_001081639	chr19(.):55136907-55154004	0.0841
NM_001081637	chr19(.):55136967-55154004	0.0843
NM_006669	chr19(.):55123628-55154004	0.0788
NM_006847	chr19(.):55169123-55184846	0.9743
NM_153443	chr19(.):55230983-55253003	0.0878
NR_003061	chr19(.):55214600-55229887	0.3275
NM_032430	chr19(.):55790533-55828903	0.3735
NM_173804	chr19(.):55733001-55745632	0.059
NM_001130106	chr19(.):55768590-55796751	1.0641
NM_014931	chr19(.):55736146-55775038	0.4965
NM_032836	chr19(.):56097736-56115893	0.6729
NM_007279	chr19(.):56160415-56191082	0.8787
NM_207115	chr19(.):56147391-56159836	1.1768
NM_153219	chr19(.):56106729-56119504	1.5276
NM_203374	chr19(.):56127106-56140941	0.2434
NM_016535	chr19(.):56149985-56161989	1.2287
NM_013301	chr19(.):56153953-56169526	1.7611
NM_001163423	chr19(.):56148462-56159836	1.2769
NM_016202	chr19(.):56148417-56159836	1.272
NM_001130072	chr19(.):56181560-56212133	0.2123
NM_001130071	chr19(.):56182990-56212133	0.2172
NM_001195605	chr19(.):56119958-56134907	0.0661
NM_145007	chr19(.):56291762-56353128	0.5604
NM_007050	chr20(.):40696391-41823557	0.0758
NM_001174088	chr20(.):46125600-46290621	0.1874
NM_001042472	chr20(.):25275849-25376477	0.507
NM_015600	chr20(.):25270378-25376477	0.5314
NM_178580	chr20(.):30097240-30162370	0.8496
NM_001191	chr20(.):30247260-30315656	1.861
NM_032819	chr20(.):32314807-32385075	0.6375
NM_031483	chr20(.):32946061-33104197	0.447
NM_014902	chr20(.):34990443-35162040	0.3162
NM_183006	chr20(.):35085141-35162040	0.6222
NM_001042486	chr20(.):35084841-35162040	0.6202
NM_015568	chr20(.):37429347-37556667	0.6265
NM_032883	chr20(.):42539781-42703254	0.6184
NM_002466	chr20(.):42290708-42350122	0.6489
NM_001098798	chr20(.):42569535-42703254	0.6411
NM_001098797	chr20(.):42538491-42703254	0.6172
NM_000022	chr20(.):43243162-43285376	1.0623
NM_024331	chr20(.):43099546-43128244	0.8058
NM_172110	chr20(.):45518262-45822492	0.1955
NM_183048	chr20(.):45833380-45990474	0.3424
NM_001161841	chr20(.):46281149-46420360	0.3081
NM_018837	chr20(.):46281149-46419808	0.3089
NM_015266	chr20(.):48424249-48513772	0.4953
NM_001136021	chr20(.):50002764-50184168	0.258
NM_012340	chr20(.):50002764-50164258	0.2734
NR_036162	chr20(.):50064441-50074514	0.0715
NM_183425	chr20(.):55961462-55989386	0.8629
NM_080618	chr20(.):56067223-56105154	0.1059
NR_002785	chr20(.):57388972-57430958	0.0927
NM_006602	chr20(.):61467466-61498115	0.2449
NM_002862	chr20(.):25223705-25283648	0.7355
NR_003677	chr20(.):30130184-30141019	0.381
NM_002165	chr20(.):30188091-30199313	0.602
NR_036161	chr20(.):30189988-30200043	0.6656
NM_012112	chr20(.):30321903-30394603	0.2057
NM_182584	chr20(.):31214426-31244783	0.4267
NM_031231	chr20(.):32239892-32267264	1.4504
NM_001024675	chr20(.):32249303-32261331	2.0251
NM_080825	chr20(.):32245119-32256720	1.5476
NM_007238	chr20(.):32285549-32313136	0.1865
NM_005225	chr20(.):32258291-32279210	1.9841
NM_176812	chr20(.):32394109-32447173	1.0813
NR_030374	chr20(.):33049129-33059223	0.2344
NR_024377	chr20(.):34141506-34200484	0.2718
NM_003116	chr20(.):34198808-34213965	0.8562
NM_152930	chr20(.):34208965-34257848	0.2619
NM_003915	chr20(.):34208952-34246831	0.0923
NR_037188	chr20(.):34208952-34257859	0.2619
NM_001198863	chr20(.):34208952-34257878	0.2618
NM_030919	chr20(.):37549954-37586703	0.2073
NM_001008901	chr20(.):42349800-42360642	0.0965
NM_007066	chr20(.):43155435-43252678	0.1564
NM_198941	chr20(.):43119863-43155726	0.2511
NR_034104	chr20(.):43280091-43305380	0.3745
NM_173073	chr20(.):44973176-44998064	0.7748
NM_182764	chr20(.):44989689-45040271	0.6954
NR_024594	chr20(.):45942245-45954498	0.0827
NM_001135773	chr20(.):48514928-48535276	0.5311
NM_006038	chr20(.):48514928-48537080	0.495
NM_018683	chr20(.):48547913-48575422	0.3308
NM_006526	chr20(.):52178609-52204636	1.9607
NM_001015885	chr20(.):55921617-55958519	0.1881
NM_003610	chr20(.):55921144-55958519	0.1868
NM_001190472	chr20(.):55928495-55939878	0.0907
NM_080426	chr20(.):57461425-57491250	1.3848
NR_003259	chr20(.):57459179-57491247	1.2983
NM_001077489	chr20(.):57461424-57491250	1.3847
NM_001077490	chr20(.):57423035-57491250	0.6779
NM_001077488	chr20(.):57461768-57491250	1.3973
NM_016592	chr20(.):57409794-57491250	0.5786
NR_024470	chr20(.):61289378-61302973	0.0793
NM_016354	chr20(.):61268796-61308647	0.7185
NM_001193370	chr20(.):61513566-61562903	0.7982
NM_001193369	chr20(.):61504089-61562903	0.7054
NM_080797	chr20(.):61513566-61574304	0.771
NM_033081	chr20(.):61504089-61574304	0.6969
NM_017896	chr20(.):61564440-61584827	0.3907
NM_080750	chr20(.):61471475-61482543	0.0807
NM_001083113	chr20(.):62333793-62372494	1.2193
NM_181485	chr20(.):62334379-62372494	1.2366
NM_017806	chr20(.):62362977-62375460	1.6567
NM_003224	chr20(.):62324994-62344355	0.5025
NM_032945	chr20(.):62321287-62335035	0.0862
NM_020062	chr20(.):62366210-62380403	1.4068
NM_003823	chr20(.):62323020-62335035	0.0857
NM_000874	chr21(.):34597230-34640062	0.5871
NM_207585	chr21(.):34597230-34641820	0.5818
NM_002772	chr21(.):19636432-19780970	0.2052
NM_003683	chr21(.):45204417-45228983	0.2975
NM_015834	chr21(.):46489492-46651478	0.2269
NM_001100421	chr21(.):19156283-19196703	0.4669
NM_024944	chr21(.):19612149-19644687	0.0866
NM_000628	chr21(.):34633671-34674520	0.1615
NM_000394	chr21(.):44584140-44597913	1.551
NM_173354	chr21(.):44829397-44852002	2.7674
NR_026960	chr21(.):44864903-44878771	0.0645
NR_026863	chr21(.):44876973-44903103	0.0496
NM_000100	chr21(.):45188830-45201259	1.4861
NR_026961	chr21(.):45220638-45237448	0.0767
NM_005049	chr21(.):45522207-45556063	0.2843
NM_198155	chr21(.):45548493-45570605	1.6274
NR_027292	chr21(.):46485870-46498126	0.332
NM_004327	chr22(.):23517551-23665224	0.15
NM_014433	chr22(.):23396592-23489241	0.3389
