GENE_ID	locusLine	bin_1_43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
NM_001172633	chr12(.):10305898-10329790	0.0977
NM_197949	chr12(.):10264375-10287868	0.1299
NM_197954	chr12(.):10274921-10287868	0.1398
NM_153022	chr12(.):10326556-10349403	0.0905
NR_036052	chr12(.):12259885-12269967	0.0849
NM_004064	chr12(.):12865301-12880305	0.2305
NR_030344	chr12(.):12912582-12922677	0.0944
NM_001130415	chr12(.):12873850-12949399	0.1231
NM_020853	chr12(.):13192314-13241383	0.1084
NM_006205	chr12(.):15120955-15139799	0.1176
NM_001175	chr12(.):15089949-15119562	0.1868
NM_030762	chr12(.):26267958-26283003	0.2309
NM_030653	chr12(.):31221778-31262725	0.1375
NR_028408	chr12(.):46114502-46126704	0.1955
NM_018976	chr12(.):46746970-46771645	0.1668
NM_001146076	chr12(.):48050714-48104844	0.1132
NM_001172439	chr12(.):48098517-48124355	0.1235
NM_001098532	chr12(.):48123452-48157181	0.1246
NM_017842	chr12(.):48161966-48181536	0.1214
NM_006105	chr12(.):48123452-48157244	0.1246
NM_001098531	chr12(.):48123452-48157889	0.1244
NM_001098416	chr12(.):48171506-48218763	0.1488
NM_000376	chr12(.):48230319-48303814	0.1384
NM_014033	chr12(.):51313533-51331300	0.1638
NM_001109619	chr12(.):51342781-51369289	0.0968
NM_001971	chr12(.):51717226-51745463	0.1366
NM_016293	chr12(.):51669821-51722938	0.1253
NM_001004304	chr12(.):53569534-53589654	0.1645
NM_000889	chr12(.):53580106-53606000	0.229
NM_015989	chr12(.):53546446-53579430	0.1222
NM_001170790	chr12(.):53640369-53653190	0.1134
NM_032889	chr12(.):53640875-53653190	0.1113
NM_015665	chr12(.):53696239-53720412	0.1424
NM_152860	chr12(.):53715359-53734537	0.119
NM_001173467	chr12(.):53715359-53735004	0.1201
NM_001164691	chr12(.):53812638-53830318	0.1063
NM_003109	chr12(.):53769427-53815226	0.1167
NM_138473	chr12(.):53768978-53815226	0.1166
NM_001005354	chr12(.):53830432-53845427	0.1296
NM_134324	chr12(.):53890376-53905215	0.1662
NM_006301	chr12(.):53869275-53898444	0.1632
NM_134323	chr12(.):53889704-53905215	0.1656
NM_003717	chr12(.):53895473-53906422	0.1394
NM_032786	chr12(.):56507029-56521278	0.1986
NM_006191	chr12(.):56493102-56512694	0.1571
NM_079423	chr12(.):56547099-56560366	0.1652
NM_002475	chr12(.):56541334-56556771	0.1839
NM_001035267	chr12(.):56505373-56516616	0.1891
NM_015292	chr12(.):56516985-56543460	0.1316
NM_000946	chr12(.):57120363-57151146	0.1193
NR_003046	chr12(.):57032463-57042538	0.179
NM_001686	chr12(.):57026958-57044852	0.1852
NM_005594	chr12(.):57101210-57124066	0.1578
NR_002737	chr12(.):57033810-57043885	0.1764
NM_001113203	chr12(.):57101210-57124326	0.1565
NM_006601	chr12(.):57052124-57087078	0.1591
NM_003725	chr12(.):57152107-57186574	0.1024
NM_138396	chr12(.):58143899-58158689	0.1741
NM_023033	chr12(.):58157350-58170914	0.1465
NM_014770	chr12(.):58113993-58140940	0.1248
NM_000785	chr12(.):58151116-58165976	0.1313
NM_015433	chr12(.):58161382-58181324	0.1337
NM_001017956	chr12(.):58082737-58120340	0.1188
NM_005981	chr12(.):58133783-58147026	0.1987
NR_027032	chr12(.):58115022-58127139	0.1059
NM_000075	chr12(.):58137002-58151164	0.1898
NM_001122772	chr12(.):58113993-58137029	0.1129
NM_005730	chr12(.):58208709-58245747	0.1415
NR_029847	chr12(.):58213391-58223475	0.0958
NM_017440	chr12(.):68683345-68731161	0.1173
NM_031435	chr12(.):72052676-72079428	0.1318
NM_144982	chr12(.):71998378-72062749	0.1233
NM_203394	chr12(.):77410025-77464360	0.1392
NM_001946	chr12(.):89736836-89751296	0.2356
NM_001025233	chr12(.):92812734-92829730	0.1263
NR_027933	chr12(.):92810306-92829778	0.1173
NM_001025232	chr12(.):92808869-92826924	0.1063
NM_153694	chr12(.):102117425-102138250	0.1523
NM_024312	chr12(.):102134274-102229645	0.1225
NM_001111283	chr12(.):102784644-102879378	0.121
NM_001111284	chr12(.):102784644-102877429	0.118
NM_001111285	chr12(.):102806453-102879378	0.1262
NR_027249	chr12(.):104232526-104328989	0.1274
NR_037425	chr12(.):104319202-104329333	0.2331
NM_003211	chr12(.):104354592-104387656	0.1226
NM_001135570	chr12(.):104338980-104355993	0.1392
NM_018171	chr12(.):105562074-105635008	0.1296
NM_014840	chr12(.):106452124-106538811	0.1183
NM_007076	chr12(.):108904050-108918380	0.1205
NM_213595	chr12(.):108951293-108968160	0.2341
NM_181724	chr12(.):108978621-108996894	0.0929
NM_003006	chr12(.):109010679-109032670	0.2464
NM_001161331	chr12(.):109180694-109226327	0.1137
NM_001173976	chr12(.):111046831-111091935	0.0618
NM_001173975	chr12(.):111046911-111091935	0.0619
NM_032369	chr12(.):111081490-111131946	0.0599
NM_001040107	chr12(.):111081490-111132617	0.0596
NM_024667	chr12(.):123344874-123385712	0.0933
NM_021009	chr12(.):125391191-125404587	0.1225
NM_005932	chr13(.):24299327-24468587	0.0561
NR_024464	chr13(.):30909406-30953036	0.0737
NM_013238	chr13(.):43592361-43688306	0.0679
NM_015057	chr13(.):77613791-77906177	0.1122
NM_000115	chr13(.):78464615-78554664	0.0944
NM_032436	chr13(.):115074964-115097803	0.1504
NM_000820	chr13(.):114518521-114572046	0.1398
NM_007368	chr13(.):114742193-114903095	0.1089
NM_001142294	chr13(.):36870774-36949317	0.0537
NM_001111045	chr13(.):37001408-37022019	0.0427
NM_001111047	chr13(.):37000966-37022019	0.0429
NM_014059	chr13(.):42026541-42050013	0.0616
NM_152719	chr13(.):46271445-46293693	0.0821
NM_002298	chr13(.):46695057-46761459	0.082
NM_001143945	chr13(.):114518521-114544017	0.096
NM_001143946	chr13(.):114518521-114541714	0.096
NR_024609	chr13(.):114581609-114631485	0.1255
NM_023011	chr13(.):115042077-115076283	0.1393
NM_003903	chr13(.):114995361-115043150	0.1396
NM_022060	chr14(.):23062146-23086265	0.0994
NM_001012706	chr14(.):50443429-50479238	0.0667
NM_004296	chr14(.):72394785-73038238	0.0514
NM_001080414	chr14(.):91732666-91889133	0.0864
NM_005606	chr14(.):93165151-93220047	0.0555
NM_024832	chr14(.):92975124-93160334	0.0561
NM_001344	chr14(.):23028806-23063143	0.0722
NM_024496	chr14(.):77485885-77500034	0.0862
NM_005065	chr14(.):81934238-82005205	0.0806
NM_005113	chr14(.):93255649-93311304	0.0584
NM_152592	chr14(.):95878830-95947173	0.0615
NR_003002	chr14(.):95994691-96004966	0.0778
NR_001459	chr14(.):95994248-96006209	0.0716
NM_016417	chr14(.):95996322-96016055	0.0637
NM_025268	chr14(.):105987952-106001539	0.1009
NM_144508	chr15(.):40881446-40959881	0.1092
NM_001042495	chr15(.):34517196-34635265	0.1203
NM_005135	chr15(.):34517196-34616021	0.1112
NM_001042497	chr15(.):34517196-34634045	0.1202
NM_001042494	chr15(.):34517196-34634961	0.1202
NM_020759	chr15(.):42862856-43018196	0.1177
NM_001103184	chr15(.):33052746-33365085	0.1143
NM_001211	chr15(.):40448209-40518337	0.1321
NM_177974	chr15(.):44575928-44712955	0.1117
NM_019600	chr15(.):52868517-52975820	0.1389
NM_017610	chr15(.):59274864-59394253	0.1138
NM_006537	chr15(.):63791809-63888663	0.1215
NM_025201	chr15(.):65129081-65165201	0.1268
NM_001004439	chr15(.):68589041-68729492	0.1024
NM_016166	chr15(.):68341571-68485404	0.1218
NM_020908	chr15(.):70335542-70395256	0.1195
NM_006465	chr15(.):74828547-74895472	0.1316
NM_172217	chr15(.):81512639-81610104	0.1415
NM_001172128	chr15(.):81484218-81610104	0.1317
NM_001080532	chr15(.):81619759-81671418	0.1137
NM_007011	chr15(.):89626380-89750591	0.1387
NM_198526	chr15(.):90539751-90630432	0.1324
NM_207446	chr15(.):93155678-93204031	0.1151
NM_000693	chr15(.):101415008-101461830	0.1033
NM_024652	chr15(.):101454459-101615317	0.112
NR_027992	chr15(.):20869796-20966480	0.0703
NR_027053	chr15(.):21927513-21945739	0.2148
NR_024387	chr15(.):22009419-22021878	0.0886
NM_015995	chr15(.):31614082-31675102	0.1576
NM_175741	chr15(.):34633065-34654931	0.0975
NM_181077	chr15(.):34666269-34687001	0.086
NM_018648	chr15(.):34628916-34640362	0.1258
NM_153613	chr15(.):34646088-34664395	0.114
NR_036050	chr15(.):34669269-34679351	0.0813
NR_036050	chr15(.):34815490-34825572	0.0731
NM_003134	chr15(.):40322890-40336389	0.1418
NM_001003942	chr15(.):40375091-40403287	0.1969
NM_033503	chr15(.):40375091-40403639	0.1952
NM_001003940	chr15(.):40375091-40406075	0.1895
NM_001080791	chr15(.):40840297-40862252	0.1603
NM_152260	chr15(.):40856536-40871661	0.1397
NR_002208	chr15(.):40819082-40829749	0.1084
NM_001160227	chr15(.):44849893-44960876	0.1131
NM_001145112	chr15(.):44952929-44974086	0.171
NM_182985	chr15(.):45023559-45065025	0.1116
NM_004048	chr15(.):44998684-45015357	0.1831
NM_198524	chr15(.):56652643-56743072	0.1385
NM_001013843	chr15(.):59166243-59230852	0.1278
NM_182703	chr15(.):65199100-65256041	0.1081
NM_017882	chr15(.):68494329-68527080	0.1391
NM_033429	chr15(.):68478042-68503448	0.1413
NM_015322	chr15(.):68565140-68588640	0.1806
NR_030714	chr15(.):70366710-70376807	0.1132
NM_001127190	chr15(.):75069424-75100539	0.1868
NM_000761	chr15(.):75036183-75053941	0.0909
NM_000499	chr15(.):75006882-75022877	0.1006
NM_001099436	chr15(.):75123458-75140552	0.1109
NM_021819	chr15(.):75100193-75123099	0.0984
NM_001030005	chr15(.):75113950-75129136	0.0896
NM_021823	chr15(.):75310926-75348067	0.1558
NM_138967	chr15(.):75282875-75318836	0.1272
NM_004513	chr15(.):81584253-81610104	0.2031
NM_181900	chr15(.):81600006-81621524	0.1757
NM_022767	chr15(.):89159526-89180512	0.143
NR_029606	chr15(.):89150055-89160165	0.1028
NM_002201	chr15(.):89177038-89203879	0.1549
NR_031590	chr15(.):89146337-89156428	0.094
NM_002168	chr15(.):90622211-90650708	0.1357
NM_198925	chr15(.):90739561-90777892	0.1079
NM_001013657	chr15(.):90772486-90790312	0.1046
NM_020210	chr15(.):90723151-90777892	0.1205
NM_006384	chr15(.):90768476-90782279	0.1153
NR_033769	chr15(.):93333713-93345338	0.1285
NR_037600	chr15(.):93421072-93446977	0.1544
NR_037602	chr15(.):93421525-93446977	0.1561
NM_003090	chr15(.):101816714-101840460	0.1366
NM_203472	chr15(.):101806213-101822700	0.1339
NM_014918	chr15(.):101710927-101797137	0.1336
NM_001114	chr16(.):50316822-50357043	0.0966
NM_152652	chr16(.):30402056-30415715	0.1286
NM_016373	chr16(.):78128550-79251564	0.0513
NM_013399	chr16(.):4555676-4593816	0.1327
NM_001199054	chr16(.):4555676-4593471	0.1332
NM_015914	chr16(.):11767942-11841648	0.2036
NM_004862	chr16(.):11636577-11685229	0.1242
NM_001136472	chr16(.):11636577-11685806	0.124
NR_024320	chr16(.):11636577-11686322	0.1236
NM_013302	chr16(.):22212591-22305066	0.1018
NM_000336	chr16(.):23308590-23397620	0.1401
NM_153603	chr16(.):23394813-23469512	0.1188
NM_025134	chr16(.):53083944-53366414	0.1043
NM_000078	chr16(.):56990834-57022756	0.1212
NM_004691	chr16(.):67466916-67520089	0.1111
NM_001191022	chr16(.):67591309-67678088	0.1133
NM_012320	chr16(.):68274246-68299961	0.1929
NM_032821	chr16(.):70836288-71269569	0.1911
NM_018052	chr16(.):70716341-70840061	0.0991
NM_014761	chr16(.):71924445-71967906	0.1302
NM_001030007	chr16(.):71757904-71847976	0.1131
NM_002661	chr16(.):81807929-81996899	0.0594
NM_175931	chr16(.):88936262-89012608	0.0433
NM_005187	chr16(.):88936262-89048504	0.0529
NM_001127205	chr16(.):4540858-4565348	0.1299
NM_001127204	chr16(.):4521340-4565348	0.1213
NM_001127206	chr16(.):4519718-4565348	0.12
NM_020677	chr16(.):4506694-4529896	0.1181
NM_001145011	chr16(.):4601490-4655318	0.0914
NM_003498	chr16(.):11757288-11778015	0.1804
NM_014153	chr16(.):11839441-11896114	0.1287
NM_001130007	chr16(.):11956984-12015519	0.1157
NM_001130006	chr16(.):11956984-12014825	0.1162
NM_001192	chr16(.):12053963-12066925	0.2484
NM_032167	chr16(.):12065601-12152141	0.1118
NM_001039182	chr16(.):29459913-29471285	0.2161
NM_001017389	chr16(.):29462126-29481280	0.2128
NM_003166	chr16(.):29462126-29481301	0.2135
NM_178044	chr16(.):29460821-29474545	0.2154
NR_002454	chr16(.):29455665-29466236	0.1874
NR_002556	chr16(.):29471288-29483899	0.2082
NR_037608	chr16(.):29461411-29481301	0.2116
NM_001017390	chr16(.):29466206-29481301	0.1982
NR_024370	chr16(.):29870003-29884374	0.1131
NM_002383	chr16(.):29812854-29827504	0.1609
NR_015396	chr16(.):29870154-29884374	0.1137
NM_145239	chr16(.):29818408-29832202	0.191
NM_007317	chr16(.):29797057-29821706	0.1235
NM_006319	chr16(.):29864677-29879578	0.1273
NM_024516	chr16(.):29822527-29838816	0.1836
NM_152338	chr16(.):29784560-29796840	0.0937
NM_005115	chr16(.):29826714-29864360	0.1271
NM_001039182	chr16(.):30199255-30210627	0.2143
NM_178044	chr16(.):30200163-30213887	0.2126
NM_003166	chr16(.):30201468-30220650	0.2099
NM_001017389	chr16(.):30201468-30220620	0.2096
NM_001193333	chr16(.):30189730-30205396	0.1923
NR_002454	chr16(.):30195004-30205575	0.2317
NR_037608	chr16(.):30200753-30220650	0.2073
NR_002556	chr16(.):30210637-30223248	0.1916
NM_001017390	chr16(.):30205548-30220650	0.1948
NR_002453	chr16(.):30273913-30351695	0.1229
NM_006110	chr16(.):30357086-30371682	0.1372
NM_052838	chr16(.):30384455-30399171	0.1522
NM_013292	chr16(.):30381122-30394310	0.1839
NM_015527	chr16(.):30363421-30386522	0.1492
NR_024465	chr16(.):30357086-30371255	0.1371
NM_016643	chr16(.):30413734-30434916	0.1347
NM_024096	chr16(.):30430018-30446373	0.1195
NM_138447	chr16(.):30609699-30626682	0.1326
NM_024031	chr16(.):30657240-30672734	0.1819
NM_001105079	chr16(.):30670777-30687131	0.0981
NR_002966	chr16(.):30716857-30726986	0.1096
NM_006662	chr16(.):30705461-30756450	0.1125
NM_003414	chr16(.):31880078-31933627	0.1267
NM_153337	chr16(.):50695210-50720264	0.1433
NM_182854	chr16(.):50701885-50720264	0.1561
NM_001042412	chr16(.):50771028-50840846	0.1177
NM_001042355	chr16(.):50770960-50840846	0.1176
NM_022162	chr16(.):50726049-50771987	0.1099
NM_001126108	chr16(.):56894118-56954762	0.1328
NM_001010989	chr16(.):56960747-56982793	0.2149
NR_029680	chr16(.):56887429-56897513	0.1308
NM_032206	chr16(.):57018409-57122436	0.1075
NM_018110	chr16(.):57500869-57525385	0.1005
NM_153837	chr16(.):57571600-57616100	0.1268
NM_033212	chr16(.):57541089-57575477	0.1054
NM_001172643	chr16(.):66536905-66589194	0.1552
NM_001172644	chr16(.):66536905-66589315	0.1549
NM_052999	chr16(.):66595349-66618038	0.1
NM_181641	chr16(.):66581471-66604971	0.1428
NM_181271	chr16(.):66595293-66618038	0.1002
NM_001040138	chr16(.):66581465-66605154	0.1421
NM_001185057	chr16(.):67202764-67214643	0.1507
NM_003946	chr16(.):67202755-67214643	0.1506
NM_001040715	chr16(.):67204504-67222883	0.1506
NM_001950	chr16(.):67221067-67237821	0.1017
NM_024712	chr16(.):67228027-67242927	0.0884
NM_033309	chr16(.):67177004-67189902	0.123
NM_025187	chr16(.):67138914-67187442	0.1071
NM_178516	chr16(.):67213281-67229107	0.1412
NM_003789	chr16(.):67183088-67198812	0.1468
NM_001538	chr16(.):67192287-67208848	0.1588
NM_001185058	chr16(.):67199404-67214643	0.141
NM_018378	chr16(.):67188890-67203077	0.1465
NR_029887	chr16(.):67231223-67241298	0.0837
NM_001193524	chr16(.):67566364-67585691	0.1644
NM_001193523	chr16(.):67558539-67585691	0.1596
NM_001193522	chr16(.):67557719-67585691	0.1569
NM_001138	chr16(.):67511473-67522716	0.1398
NM_024519	chr16(.):67557716-67585691	0.1569
NM_024939	chr16(.):68257449-68275136	0.1335
NM_001184824	chr16(.):68339876-68396169	0.122
NM_003983	chr16(.):68293422-68340722	0.1546
NM_032178	chr16(.):68329517-68349868	0.1312
NM_006927	chr16(.):70408337-70477991	0.1381
NM_145059	chr16(.):70483497-70519177	0.1052
NR_034083	chr16(.):70783962-70812154	0.098
NR_024612	chr16(.):71874898-71924174	0.1348
NM_001137675	chr16(.):71874898-71896231	0.1581
NM_017530	chr16(.):71888587-71922412	0.1155
NM_001031804	chr16(.):79622744-79639622	0.1
NM_021962	chr17(.):901758-1088131	0.1084
NM_001159746	chr17(.):901758-1095616	0.1096
NM_003342	chr17(.):4167511-4274969	0.1183
NM_020889	chr17(.):27234161-27283508	0.1442
NM_138962	chr17(.):55328930-55762299	0.1126
NM_170721	chr17(.):55329373-55715544	0.1138
NM_022066	chr17(.):74380612-74454288	0.1104
NM_020761	chr17(.):78513624-78945173	0.0983
NM_001092	chr17(.):901758-1017324	0.1145
NM_005022	chr17(.):4843946-4856825	0.1559
NR_026951	chr17(.):8118947-8132361	0.1406
NM_201433	chr17(.):9808925-10106868	0.0902
NM_201432	chr17(.):9808925-9945064	0.0916
NM_001130831	chr17(.):9808925-9934623	0.0908
NM_018182	chr17(.):27077995-27174841	0.1089
NM_000267	chr17(.):29416944-29709695	0.1114
NM_002544	chr17(.):29616667-29629380	0.0958
NM_015194	chr17(.):30814627-31208902	0.1125
NM_183232	chr17(.):37916198-38025441	0.1548
NM_000342	chr17(.):42320757-42350502	0.0771
NR_027774	chr17(.):43508265-43573146	0.1228
NM_003954	chr17(.):43335487-43399414	0.1391
NM_001114091	chr17(.):45190310-45271665	0.1413
NM_000212	chr17(.):45326207-45395077	0.1152
NM_003726	chr17(.):46205801-46512594	0.1078
NM_030802	chr17(.):47782686-47846518	0.1416
NM_001433	chr17(.):62115389-62212502	0.184
NM_002737	chr17(.):64293925-64811862	0.0976
NM_181671	chr17(.):65368923-65694647	0.1036
NR_036488	chr17(.):70394462-70593943	0.118
NM_004252	chr17(.):72739762-72770499	0.1499
NM_001113492	chr17(.):75278972-75501678	0.1086
NM_006640	chr17(.):75310596-75501678	0.1114
NM_001113491	chr17(.):75272491-75501678	0.1086
NM_001163075	chr17(.):76137433-76167364	0.138
NM_017456	chr17(.):76665129-76783376	0.1542
NM_004514	chr17(.):80472593-80567483	0.1149
NM_020310	chr17(.):2282353-2309258	0.1259
NR_028335	chr17(.):2305274-2323730	0.0979
NM_000080	chr17(.):4796063-4811369	0.1023
NM_001145536	chr17(.):4797947-4811227	0.1
NM_001165417	chr17(.):4835425-4848462	0.1388
NM_000173	chr17(.):4830591-4843325	0.1078
NM_015528	chr17(.):4838629-4853517	0.157
NM_006612	chr17(.):4896242-4936694	0.1025
NM_015099	chr17(.):4866286-4895960	0.1314
NM_001171168	chr17(.):4866286-4895665	0.1321
NM_053013	chr17(.):4849383-4865426	0.121
NM_001167985	chr17(.):4886424-4905905	0.1198
NM_004890	chr17(.):4857520-4876132	0.1276
NM_001005273	chr17(.):7787168-7821075	0.1039
NM_001080424	chr17(.):7738234-7763118	0.165
NM_144607	chr17(.):7756063-7770600	0.1219
NM_032356	chr17(.):7755002-7766172	0.1343
NM_001005271	chr17(.):7783122-7821075	0.1049
NM_203411	chr17(.):7753383-7764417	0.1585
NM_002616	chr17(.):8038787-8060753	0.1398
NM_032354	chr17(.):8071296-8084714	0.1523
NM_017622	chr17(.):8086650-8098564	0.2004
NM_014232	chr17(.):8057464-8071293	0.1415
NM_004217	chr17(.):8103048-8118883	0.1439
NR_037447	chr17(.):8085492-8095577	0.2071
NM_025099	chr17(.):8123138-8156413	0.1378
NM_012393	chr17(.):8147595-8178809	0.1181
NM_012452	chr17(.):16837397-16880402	0.1714
NR_029970	chr17(.):27183386-27193458	0.0869
NM_005702	chr17(.):27177042-27193072	0.1133
NM_004475	chr17(.):27201356-27229715	0.1351
NM_144683	chr17(.):27219798-27235089	0.179
NR_029685	chr17(.):27183550-27193636	0.0868
NM_006495	chr17(.):29625787-29646130	0.1824
NM_014210	chr17(.):29638427-29653767	0.1935
NM_002981	chr17(.):32682398-32695252	0.188
NM_005408	chr17(.):32678470-32690629	0.1291
NM_005623	chr17(.):32641065-32653421	0.1113
NM_002983	chr17(.):34410602-34422506	0.1975
NM_002988	chr17(.):34386642-34403841	0.1038
NM_002984	chr17(.):34426219-34438014	0.2108
NM_021006	chr17(.):34517267-34529156	0.3075
NM_001001418	chr17(.):34576084-34597027	0.2396
NM_001001435	chr17(.):34533467-34545274	0.2736
NM_001001437	chr17(.):34517267-34529147	0.3077
NM_001001417	chr17(.):34488060-34508988	0.2308
NM_021006	chr17(.):34618841-34630730	0.2918
NM_001001437	chr17(.):34618841-34630721	0.2914
NM_001001435	chr17(.):34635033-34646840	0.2889
NM_001001418	chr17(.):34741118-34813091	0.1911
NM_005310	chr17(.):37889186-37908538	0.1095
NM_001030002	chr17(.):37889589-37908538	0.1109
NM_032339	chr17(.):37880408-37891788	0.1418
NM_018530	chr17(.):38055847-38078793	0.1027
NM_001042471	chr17(.):38055847-38079903	0.1021
NM_198844	chr17(.):38019454-38039149	0.1267
NM_021724	chr17(.):38244036-38261973	0.1507
NM_001190919	chr17(.):38213445-38255120	0.1168
NM_001190918	chr17(.):38214067-38255120	0.1174
NM_014815	chr17(.):38170349-38215889	0.1001
NM_007359	chr17(.):38291506-38333431	0.1189
NM_001012241	chr17(.):38273789-38298045	0.1548
NM_001145301	chr17(.):38469472-38518895	0.1416
NM_152219	chr17(.):38511904-38525945	0.1089
NM_000964	chr17(.):38460422-38518895	0.146
NM_001024809	chr17(.):38493270-38518895	0.0944
NM_001254	chr17(.):38439145-38464413	0.1355
NM_024927	chr17(.):40814932-40834048	0.1264
NM_016437	chr17(.):40806265-40824024	0.1377
NM_003632	chr17(.):40829631-40857011	0.1044
NM_016602	chr17(.):40826419-40838845	0.1363
NM_178542	chr17(.):42248351-42269082	0.1169
NM_001076674	chr17(.):42259353-42274099	0.1352
NM_177441	chr17(.):42259573-42274099	0.1352
NM_001076684	chr17(.):42277400-42301924	0.1322
NM_001098833	chr17(.):42264172-42280529	0.1213
NM_080863	chr17(.):42243073-42261451	0.1198
NM_001076683	chr17(.):42277400-42303250	0.1313
NM_014233	chr17(.):42277400-42300664	0.1306
NM_152343	chr17(.):43326759-43344479	0.1131
NM_005892	chr17(.):43294291-43329683	0.1751
NR_024434	chr17(.):43320302-43350997	0.122
NR_024435	chr17(.):43334557-43350997	0.103
NM_174919	chr17(.):43501717-43515282	0.1382
NM_199282	chr17(.):43466267-43508012	0.1124
NM_001159330	chr17(.):43466267-43488449	0.1082
NR_036199	chr17(.):43547728-43557801	0.0896
NM_001002841	chr17(.):45281427-45306045	0.1214
NM_002476	chr17(.):45281713-45306045	0.1203
NM_002144	chr17(.):46601806-46613272	0.0886
NM_002145	chr17(.):46615018-46627393	0.093
NM_005827	chr17(.):47773689-47790282	0.1279
NM_001199155	chr17(.):47860980-47911458	0.1237
NM_000250	chr17(.):56342216-56363296	0.0966
NM_004758	chr17(.):56373593-56411152	0.1488
NM_003168	chr17(.):56417538-56434563	0.1574
NR_029683	chr17(.):56403592-56413679	0.2684
NR_004380	chr17(.):62218437-62228517	0.1605
NR_002995	chr17(.):62218698-62228831	0.1671
NR_036199	chr17(.):62813147-62823220	0.0907
NR_033876	chr17(.):70589179-70641611	0.1092
NM_001163989	chr17(.):72727958-72748474	0.1691
NM_001006638	chr17(.):72728355-72748474	0.1705
NM_139018	chr17(.):72685451-72714108	0.0877
NM_175738	chr17(.):72662255-72748474	0.1115
NR_037409	chr17(.):72739751-72749838	0.1736
NM_017728	chr17(.):72767621-72840922	0.0936
NM_015654	chr17(.):72761685-72777470	0.1152
NM_173547	chr17(.):73880040-73898054	0.1118
NM_033452	chr17(.):73865244-73879656	0.1498
NM_012478	chr17(.):73836779-73856501	0.1335
NM_199242	chr17(.):73818307-73845798	0.1
NM_032478	chr17(.):73889723-73906181	0.1573
NM_024599	chr17(.):74461974-74502509	0.1431
NM_134268	chr17(.):74518439-74538782	0.0868
NM_001166579	chr17(.):74444432-74471199	0.1076
NM_001088	chr17(.):74458629-74471199	0.091
NM_001005498	chr17(.):74461974-74488991	0.1255
NM_001077620	chr17(.):74531120-74546458	0.1078
NR_033357	chr17(.):74518667-74546458	0.0921
NM_003016	chr17(.):74725198-74738493	0.1711
NR_030366	chr17(.):74727531-74737630	0.194
NM_024311	chr17(.):74728782-74780338	0.1222
NR_027058	chr17(.):75079724-75096068	0.2107
NR_003013	chr17(.):75080388-75090575	0.2251
NM_001143998	chr17(.):75132004-75218181	0.163
NM_001144001	chr17(.):75176294-75218181	0.1604
NM_001113495	chr17(.):75466324-75501678	0.0991
NM_001113493	chr17(.):75364271-75501678	0.107
NM_001113496	chr17(.):75441612-75501678	0.1028
NM_001113494	chr17(.):75367164-75501678	0.1063
NR_036200	chr17(.):75388065-75398136	0.0832
NM_152468	chr17(.):76121858-76144049	0.1774
NM_007267	chr17(.):76103998-76133488	0.1467
NM_001127198	chr17(.):76103998-76129861	0.1434
NM_001145529	chr17(.):76222390-76242068	0.0871
NM_001010982	chr17(.):76178436-76208782	0.0962
NM_001012270	chr17(.):76205276-76226716	0.101
NM_003258	chr17(.):76165159-76188285	0.146
NM_004710	chr17(.):76159670-76174009	0.1667
NR_002219	chr17(.):76205320-76225783	0.1014
NM_001145526	chr17(.):76178442-76208782	0.0962
NR_027083	chr17(.):76178397-76198641	0.1045
NM_001100407	chr17(.):80395462-80413707	0.1325
NM_001193655	chr17(.):80395462-80412602	0.1322
NM_001038618	chr17(.):80411059-80451143	0.1251
NM_001083608	chr17(.):80411539-80451143	0.1251
NM_001142730	chr18(.):24029874-24133500	0.1037
NM_001136205	chr18(.):24029874-24134399	0.1036
NM_198991	chr18(.):24029874-24225308	0.1015
NM_000633	chr18(.):60785578-60991613	0.1368
NM_015295	chr18(.):2650885-2810015	0.1162
NM_001083625	chr18(.):9131757-9290206	0.1443
NM_015461	chr18(.):22636887-22937214	0.1033
NM_144662	chr18(.):23708815-23778319	0.1307
NM_005640	chr18(.):23801408-23976650	0.1115
NM_001130110	chr18(.):42255137-42462379	0.1314
NM_015559	chr18(.):42255862-42653475	0.1224
NM_003199	chr18(.):52884561-53260860	0.1099
NR_033754	chr18(.):2647721-2658231	0.1363
NM_021074	chr18(.):9097627-9139343	0.2059
NM_005904	chr18(.):46441222-46482081	0.1949
NM_001190823	chr18(.):46441222-46474177	0.2035
NM_001190822	chr18(.):46441222-46480703	0.1988
NM_015845	chr18(.):47790215-47813144	0.1323
NM_001101654	chr18(.):47803712-47819692	0.1529
NM_145020	chr18(.):47748562-47797865	0.1018
NM_030973	chr19(.):50316535-50345237	0.1137
NM_001039846	chr19(.):2091867-2104583	0.2126
NM_019112	chr19(.):1035101-1070570	0.1927
NM_003331	chr19(.):10456203-10496248	0.0901
NM_001164605	chr19(.):35640844-35665788	0.1171
NM_018028	chr19(.):39828107-39880537	0.1046
NM_014164	chr19(.):35640624-35665788	0.1162
NR_028406	chr19(.):35640671-35665788	0.1164
NM_020695	chr19(.):1810244-1853452	0.1427
NM_052847	chr19(.):2506217-2707746	0.1522
NM_015318	chr19(.):7454998-7542371	0.1393
NM_024038	chr19(.):12836453-12850529	0.168
NM_014975	chr19(.):12944258-12990766	0.0992
NM_032855	chr19(.):16239837-16274377	0.177
NM_021235	chr19(.):16467407-16587762	0.1151
NM_006387	chr19(.):16623699-16658263	0.0983
