GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
NR_030374	chr20(.):33049129-33059223	0.1041
NM_030919	chr20(.):37549954-37586703	0.1135
NR_034104	chr20(.):43280091-43305380	0.1329
NM_006809	chr20(.):43565770-43594114	0.1387
NM_001124756	chr20(.):43533702-43572962	0.1089
NM_080721	chr20(.):45164584-45184213	0.1512
NM_018102	chr20(.):45124706-45147194	0.1009
NR_024594	chr20(.):45942245-45954498	0.0942
NM_006526	chr20(.):52178609-52204636	0.142
NR_002189	chr20(.):52486039-52497248	0.1528
NM_003657	chr20(.):52555078-52692304	0.1281
NM_001015885	chr20(.):55921617-55958519	0.1191
NM_003610	chr20(.):55921144-55958519	0.1199
NM_001190472	chr20(.):55928495-55939878	0.1122
NR_024470	chr20(.):61289378-61302973	0.0955
NM_016354	chr20(.):61268796-61308647	0.1258
NM_001083113	chr20(.):62333793-62372494	0.1332
NM_181485	chr20(.):62334379-62372494	0.1335
NM_017806	chr20(.):62362977-62375460	0.1131
NM_003224	chr20(.):62324994-62344355	0.1252
NM_032945	chr20(.):62321287-62335035	0.0997
NM_020062	chr20(.):62366210-62380403	0.0919
NM_003823	chr20(.):62323020-62335035	0.102
NM_000874	chr21(.):34597230-34640062	0.2035
NM_207585	chr21(.):34597230-34641820	0.2077
NM_016818	chr21(.):43634266-43722354	0.179
NM_207174	chr21(.):43635007-43722354	0.1796
NM_207629	chr21(.):43631186-43722354	0.178
NM_207627	chr21(.):43614798-43722354	0.1737
NM_207628	chr21(.):43614921-43722354	0.1738
NM_003683	chr21(.):45204417-45228983	0.1806
NM_001100421	chr21(.):19156283-19196703	0.1557
NM_000629	chr21(.):34692213-34737128	0.2324
NM_000628	chr21(.):34633671-34674520	0.202
NM_000100	chr21(.):45188830-45201259	0.2336
NR_026961	chr21(.):45220638-45237448	0.1434
NM_005049	chr21(.):45522207-45556063	0.148
NM_198155	chr21(.):45548493-45570605	0.2293
NM_003325	chr22(.):19313223-19424219	0.1097
NM_004327	chr22(.):23517551-23665224	0.1211
NM_014433	chr22(.):23396592-23489241	0.1245
NM_001887	chr22(.):26990361-27018991	0.1673
NM_007194	chr22(.):29078730-29142822	0.1001
NM_001195071	chr22(.):38610297-38673670	0.1354
NM_001195072	chr22(.):38610297-38674040	0.1353
NM_001002880	chr22(.):39047657-39074855	0.1233
NM_001003406	chr22(.):39961757-40090740	0.0915
NM_138433	chr22(.):50981461-50994452	0.1034
NM_001178010	chr22(.):19462413-19513135	0.0991
NM_003776	chr22(.):19415035-19428596	0.133
NM_001166242	chr22(.):19423409-19440755	0.1077
NM_005659	chr22(.):19432463-19471738	0.1142
NM_003504	chr22(.):19462415-19513135	0.0991
NM_007128	chr22(.):22594199-22604926	0.1445
NR_030755	chr22(.):23160269-23170365	0.099
NM_001178126	chr22(.):23224959-23243013	0.1916
NM_004914	chr22(.):23482512-23511531	0.1611
NM_001024938	chr22(.):24194058-24232725	0.1026
NM_002415	chr22(.):24231564-24242409	0.1512
NM_001024939	chr22(.):24195040-24232725	0.1025
NM_001007468	chr22(.):24124149-24181705	0.127
NM_001002862	chr22(.):24171689-24186199	0.1726
NM_000675	chr22(.):24818529-24843325	0.1432
NR_028483	chr22(.):24829244-24895783	0.1146
NR_028484	chr22(.):24820177-24895783	0.1218
NM_001008566	chr22(.):26916713-26966370	0.1263
NM_003595	chr22(.):26916713-26991089	0.1413
NR_031615	chr22(.):26946177-26956289	0.1407
NR_003491	chr22(.):27048445-27077440	0.1447
NM_001886	chr22(.):27012927-27031636	0.1252
NM_172002	chr22(.):29133042-29158496	0.1391
NM_173510	chr22(.):29163661-29190283	0.135
NM_001079539	chr22(.):29185547-29201560	0.2065
NM_031910	chr22(.):37571205-37589330	0.1003
NM_001051	chr22(.):37597244-37613353	0.1241
NM_013385	chr22(.):37673494-37716389	0.116
NM_002872	chr22(.):37616309-37645305	0.1758
NM_152221	chr22(.):38681696-38718413	0.1456
NR_002821	chr22(.):38735669-38799931	0.1431
NM_001894	chr22(.):38681696-38719089	0.1455
NM_004981	chr22(.):38817332-38845033	0.0974
NM_001013647	chr22(.):38969124-39057634	0.1157
NM_004286	chr22(.):39096806-39134592	0.1591
NM_020243	chr22(.):39072953-39085766	0.1321
NM_014876	chr22(.):39076547-39101459	0.1409
NM_015374	chr22(.):39125734-39156947	0.1495
NM_001006666	chr22(.):39431672-39445428	0.1349
NM_152426	chr22(.):39412117-39434256	0.1423
NM_014508	chr22(.):39405264-39419825	0.1623
NM_021822	chr22(.):39468009-39488748	0.1403
NM_181773	chr22(.):39488228-39505072	0.1176
NM_006116	chr22(.):39790758-39832887	0.1346
NM_153497	chr22(.):39790758-39838132	0.1403
NM_194326	chr22(.):39920097-39933860	0.1977
NM_002409	chr22(.):39848324-39893199	0.1388
NM_019008	chr22(.):39893283-39919137	0.1604
NM_182810	chr22(.):39911568-39923691	0.2067
NM_001098270	chr22(.):39878228-39893199	0.1385
NM_001169111	chr22(.):50956996-50969033	0.1422
NM_024866	chr22(.):50915011-50929866	0.0875
NM_002972	chr22(.):50878430-50918464	0.1084
NM_001185011	chr22(.):50941644-50968209	0.1359
NM_001113756	chr22(.):50959181-50973258	0.1512
NM_001113755	chr22(.):50959181-50973514	0.1535
NM_001169109	chr22(.):50956996-50969868	0.1531
NM_001169110	chr22(.):50956996-50969574	0.1494
NM_001014440	chr22(.):50963837-50976008	0.1632
NM_005138	chr22(.):50956996-50969034	0.1422
NM_017584	chr22(.):50920212-50933750	0.0958
NM_033200	chr22(.):50936375-50951135	0.1365
NM_001145134	chr22(.):51002289-51022096	0.1177
NR_021492	chr22(.):51016454-51027355	0.1457
NM_004377	chr22(.):51002289-51021894	0.116
NM_001123225	chr22(.):50984540-51006328	0.1099
NM_001145137	chr22(.):51002289-51021506	0.115
NM_005198	chr22(.):51012386-51026428	0.132
