#06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_ROSE/06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X06_0EWS_0229Kronos_MM1S.KB.3hr.2_H3K18Ac_hs.dm_i13.bam
#Using cutoff of 16485.7032 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X06_0EWS_0229Kronos_MM1S.KB.3hr.2_H3K18Ac_hs.dm_i13.bam	X40_0EXS_0229Kronos_MM1S.KB.3hr.2_Input_hs_i84.bam	enhancerRank	isSuperStretch
1_MACS_peak_23498_lociStitched	chr5	179060741	179062262	1	1522	1221.6672	242.5995	19044	0
1_MACS_peak_20924_lociStitched	chr4	55884663	55886180	1	1518	1282.0167	203.278	19045	0
1_MACS_peak_19688_lociStitched	chr3	127935889	127937424	1	1536	723.906	267.09	19046	0
1_MACS_peak_27558_lociStitched	chr8	61885744	61887273	1	1530	883.762	158.8631	19047	0
1_MACS_peak_24837_lociStitched	chr6	114773416	114774942	1	1527	1101.6194	277.8846	19048	0
1_MACS_peak_20069_lociStitched	chr3	169013137	169014673	1	1537	766.7712	382.464	19049	0
1_MACS_peak_15801_lociStitched	chr2	162356813	162358345	1	1533	928.6984	339.338	19050	0
1_MACS_peak_13160_lociStitched	chr19	3970279	3971794	1	1516	1503.9405	389.8095	19051	0
1_MACS_peak_8029_lociStitched	chr14	21438821	21440343	1	1523	1090.513	168.6376	19052	0
1_MACS_peak_26179_lociStitched	chr7	86314040	86315572	1	1533	836.3188	276.0664	19053	0
1_MACS_peak_14548_lociStitched	chr2	37423140	37424644	1	1505	1769.1552	434.9568	19054	0
1_MACS_peak_24072_lociStitched	chr6	32995020	32996550	1	1531	923.508	279.684	19055	0
1_MACS_peak_824_lociStitched	chr1	51565572	51567094	1	1523	1098.4274	200.4474	19056	0
1_MACS_peak_3500_lociStitched	chr10	64609863	64611394	1	1532	769.3275	199.03	19057	0
1_MACS_peak_26911_lociStitched	chr7	150211178	150212703	1	1526	1102.27	301.34	19058	0
1_MACS_peak_24482_lociStitched	chr6	75612969	75614445	1	1477	1955.2572	172.2492	19059	0
1_MACS_peak_5806_lociStitched	chr11	131995806	131997333	1	1528	974.3787	242.9457	19060	0
1_MACS_peak_10426_lociStitched	chr16	32168140	32169674	1	1535	705.4866	304.3456	19061	0
1_MACS_peak_23321_lociStitched	chr5	159865526	159867047	1	1522	1301.2155	381.1626	19062	0
1_MACS_peak_19283_lociStitched	chr3	72149335	72150865	1	1531	833.391	237.303	19063	0
1_MACS_peak_16721_lociStitched	chr20	5613926	5615431	1	1506	1532.391	242.1545	19064	0
1_MACS_peak_21290_lociStitched	chr4	102711111	102712637	1	1527	973.1302	220.9648	19065	0
1_MACS_peak_17361_lociStitched	chr20	53756662	53758194	1	1533	692.6172	195.33	19066	0
1_MACS_peak_19664_lociStitched	chr3	125687308	125688832	1	1525	1061.9232	244.4496	19067	0
1_MACS_peak_8474_lociStitched	chr14	73956898	73958426	1	1529	859.9584	187.18	19068	0
1_MACS_peak_245_lociStitched	chr1	17286651	17288168	1	1518	1295.518	282.3137	19069	0
1_MACS_peak_1718_lociStitched	chr1	155090010	155091541	1	1532	751.5679	216.4834	19070	0
1_MACS_peak_22484_lociStitched	chr5	75471092	75472624	1	1533	765.0808	285.5648	19071	0
1_MACS_peak_3959_lociStitched	chr10	102950198	102951729	1	1532	774.5329	245.1131	19072	0
1_MACS_peak_971_lociStitched	chr1	64935302	64936827	1	1526	939.705	169.7325	19073	0
1_MACS_peak_27490_lociStitched	chr8	53909153	53910683	1	1531	772.803	205.02	19074	0
1_MACS_peak_28558_lociStitched	chr9	37036333	37037856	1	1524	1090.1634	262.1083	19075	0
1_MACS_peak_20718_lociStitched	chr4	21140437	21141957	1	1521	1107.928	192.432	19076	0
1_MACS_peak_5471_lociStitched	chr11	104788229	104789751	1	1523	1079.7068	225.1038	19077	0
1_MACS_peak_23452_lociStitched	chr5	175842538	175844021	1	1484	1882.6685	223.3398	19078	0
1_MACS_peak_14342_lociStitched	chr2	20350040	20351568	1	1529	853.8464	214.684	19079	0
1_MACS_peak_11916_lociStitched	chr17	55800647	55802177	1	1531	912.186	369.495	19080	0
1_MACS_peak_562_lociStitched	chr1	36042684	36044206	1	1523	1111.5166	267.2632	19081	0
1_MACS_peak_11577_lociStitched	chr17	38672632	38674156	1	1525	1031.2908	252.0696	19082	0
1_MACS_peak_566_lociStitched	chr1	36200758	36202288	1	1531	721.701	191.097	19083	0
1_MACS_peak_6084_lociStitched	chr12	14546912	14548442	1	1531	780.912	260.1	19084	0
1_MACS_peak_19799_lociStitched	chr3	137892832	137894306	1	1475	2114.8952	336.9564	19085	0
1_MACS_peak_29951_lociStitched	chrX	62570194	62571686	1	1493	1693.42	198.1376	19086	0
1_MACS_peak_15661_lociStitched	chr2	143671843	143673368	1	1526	914.085	195.6575	19087	0
1_MACS_peak_16445_lociStitched	chr2	228647205	228648729	1	1525	919.5816	166.2684	19088	0
1_MACS_peak_8558_lociStitched	chr14	86400264	86401778	1	1515	1249.807	206.0554	19089	0
1_MACS_peak_7753_lociStitched	chr13	74861861	74863389	1	1529	919.092	326.3808	19090	0
1_MACS_peak_23616_lociStitched	chr6	6229792	6231314	1	1523	986.8648	178.3784	19091	0
1_MACS_peak_9410_lociStitched	chr15	67408169	67409695	1	1527	921.704	262.472	19092	0
1_MACS_peak_8738_lociStitched	chr14	105143463	105144978	1	1516	1064.2875	61.3575	19093	0
1_MACS_peak_10685_lociStitched	chr16	68572461	68573964	1	1504	1417.6296	144.1377	19094	0
1_MACS_peak_28041_lociStitched	chr8	128760302	128761831	1	1530	738.3541	229.35	19095	0
1_MACS_peak_4513_lociStitched	chr11	13133737	13135266	1	1530	741.8708	237.7595	19096	0
1_MACS_peak_16129_lociStitched	chr2	197503704	197505227	1	1524	1081.9392	332.4709	19097	0
1_MACS_peak_3444_lociStitched	chr10	56992049	56993578	1	1530	791.8691	296.9318	19098	0
1_MACS_peak_165_lociStitched	chr1	12138495	12140022	1	1528	846.7215	261.4224	19099	0
1_MACS_peak_9778_lociStitched	chr15	90943223	90944741	1	1519	1237.0182	334.5672	19100	0
1_MACS_peak_336_lociStitched	chr1	24860980	24862489	1	1510	1428.8721	297.5748	19101	0
1_MACS_peak_42_lociStitched	chr1	1754803	1756333	1	1531	609.246	191.403	19102	0
1_MACS_peak_3642_lociStitched	chr10	75679226	75680747	1	1522	1053.9009	248.5314	19103	0
1_MACS_peak_2448_lociStitched	chr1	207668784	207670312	1	1529	799.2968	270.7616	19104	0
1_MACS_peak_2158_lociStitched	chr1	184793422	184794950	1	1529	843.6088	327.4504	19105	0
1_MACS_peak_14150_lociStitched	chr19	58739441	58740940	1	1500	1473.2172	138.6575	19106	0
1_MACS_peak_14175_lociStitched	chr2	726047	727567	1	1521	1184.232	357.2	19107	0
1_MACS_peak_28753_lociStitched	chr9	79176813	79178341	1	1529	834.1352	327.9088	19108	0
1_MACS_peak_10529_lociStitched	chr16	56458315	56459805	1	1491	1591.171	98.34	19109	0
1_MACS_peak_17459_lociStitched	chr20	62526786	62528310	1	1525	944.7276	269.4432	19110	0
1_MACS_peak_17274_lociStitched	chr20	49099473	49100978	1	1506	1567.1565	367.822	19111	0
1_MACS_peak_4380_lociStitched	chr11	3891902	3893425	1	1524	1078.1317	375.2672	19112	0
1_MACS_peak_6103_lociStitched	chr12	16758538	16760065	1	1528	823.6638	293.6421	19113	0
1_MACS_peak_8717_lociStitched	chr14	102990739	102992259	1	1521	966.112	162.336	19114	0
1_MACS_peak_3752_lociStitched	chr10	85277998	85279526	1	1529	753.6096	279.3184	19115	0
1_MACS_peak_8193_lociStitched	chr14	39849917	39851443	1	1527	670.3718	98.427	19116	0
1_MACS_peak_14003_lociStitched	chr19	49710671	49712193	1	1523	1052.1586	321.2942	19117	0
1_MACS_peak_471_lociStitched	chr1	30995695	30997207	1	1513	1212.624	184.6152	19118	0
1_MACS_peak_28005_lociStitched	chr8	126009920	126011447	1	1528	698.6025	185.9886	19119	0
1_MACS_peak_22261_lociStitched	chr5	54716495	54718008	1	1514	1184.5277	188.5198	19120	0
1_MACS_peak_28754_lociStitched	chr9	79238846	79240366	1	1521	1091.512	302.024	19121	0
1_MACS_peak_15408_lociStitched	chr2	112292131	112293652	1	1522	1046.448	292.032	19122	0
1_MACS_peak_25163_lociStitched	chr6	143831848	143833354	1	1507	1365.7914	205.2678	19123	0
1_MACS_peak_17910_lociStitched	chr22	20734413	20735939	1	1527	709.4374	162.3664	19124	0
1_MACS_peak_9467_lociStitched	chr15	71559791	71561320	1	1530	616.0341	250.1444	19125	0
1_MACS_peak_16383_lociStitched	chr2	220549222	220550749	1	1528	729.4479	240.9606	19126	0
1_MACS_peak_27324_lociStitched	chr8	30241511	30243034	1	1524	847.0926	178.0387	19127	0
1_MACS_peak_5295_lociStitched	chr11	79636153	79637676	1	1524	920.5012	256.3209	19128	0
1_MACS_peak_25313_lociStitched	chr6	161957014	161958538	1	1525	708.66	85.4964	19129	0
1_MACS_peak_22443_lociStitched	chr5	71588857	71590383	1	1527	708.064	182.357	19130	0
1_MACS_peak_12251_lociStitched	chr17	75277066	75278549	1	1484	1780.4898	196.3492	19131	0
1_MACS_peak_21717_lociStitched	chr4	165897974	165899493	1	1520	1190.2884	391.1425	19132	0
1_MACS_peak_7695_lociStitched	chr13	53087483	53089006	1	1524	747.3361	104.0209	19133	0
1_MACS_peak_18555_lociStitched	chr3	4508135	4509647	1	1513	1275.2208	282.744	19134	0
1_MACS_peak_21678_lociStitched	chr4	156802041	156803551	1	1511	1227.479	183.918	19135	0
1_MACS_peak_21093_lociStitched	chr4	78088427	78089946	1	1520	975.9575	191.394	19136	0
1_MACS_peak_2799_lociStitched	chr1	233454266	233455790	1	1525	885.444	294.894	19137	0
1_MACS_peak_20722_lociStitched	chr4	23292998	23294509	1	1512	1239.4733	227.5566	19138	0
1_MACS_peak_7357_lociStitched	chr12	129026923	129028443	1	1521	939.968	209.608	19139	0
1_MACS_peak_27795_lociStitched	chr8	97246751	97248261	1	1511	1248.468	226.349	19140	0
1_MACS_peak_7359_lociStitched	chr12	129121874	129123399	1	1526	613.05	118.035	19141	0
1_MACS_peak_11780_lociStitched	chr17	46493899	46495422	1	1524	765.4598	174.2312	19142	0
1_MACS_peak_8250_lociStitched	chr14	51341548	51343075	1	1528	568.044	207.0612	19143	0
1_MACS_peak_24688_lociStitched	chr6	99841124	99842610	1	1487	1917.3858	416.6744	19144	0
1_MACS_peak_28572_lociStitched	chr9	37753279	37754765	1	1487	1812.177	311.7628	19145	0
1_MACS_peak_16658_lociStitched	chr20	2504883	2506311	1	1429	2495.7156	222.6252	19146	0
1_MACS_peak_6283_lociStitched	chr12	38785997	38787519	1	1523	785.8086	177.7696	19147	0
1_MACS_peak_1002_lociStitched	chr1	66867355	66868878	1	1524	730.4308	171.4898	19148	0
1_MACS_peak_22232_lociStitched	chr5	50674018	50675530	1	1513	1225.0224	283.3488	19149	0
1_MACS_peak_7774_lociStitched	chr13	78051697	78053187	1	1491	1801.857	378.907	19150	0
1_MACS_peak_17714_lociStitched	chr21	40567579	40569103	1	1525	923.8488	424.8912	19151	0
1_MACS_peak_8327_lociStitched	chr14	59767566	59769090	1	1525	714.4512	223.266	19152	0
1_MACS_peak_18761_lociStitched	chr3	27400043	27401566	1	1524	729.8216	190.375	19153	0
1_MACS_peak_19951_lociStitched	chr3	154797330	154798845	1	1516	1055.046	215.433	19154	0
1_MACS_peak_5439_lociStitched	chr11	100575699	100577221	1	1523	755.673	174.4212	19155	0
1_MACS_peak_2134_lociStitched	chr1	183662084	183663601	1	1518	1018.3621	253.4907	19156	0
1_MACS_peak_2300_lociStitched	chr1	201864788	201866310	1	1523	978.646	411.8532	19157	0
1_MACS_peak_21635_lociStitched	chr4	151783371	151784890	1	1520	841.9817	156.6089	19158	0
1_MACS_peak_8056_lociStitched	chr14	23082404	23083917	1	1514	1001.7573	116.6523	19159	0
1_MACS_peak_1202_lociStitched	chr1	93249644	93251167	1	1524	682.7609	179.714	19160	0
1_MACS_peak_29423_lociStitched	chr9	136343136	136344659	1	1524	805.5147	303.6862	19161	0
1_MACS_peak_17771_lociStitched	chr21	44368630	44370116	1	1487	1751.8454	280.7054	19162	0
1_MACS_peak_11317_lociStitched	chr17	26710834	26712353	1	1520	867.6528	196.5586	19163	0
1_MACS_peak_13140_lociStitched	chr19	2739078	2740581	1	1504	1526.4468	396.3411	19164	0
1_MACS_peak_20678_lociStitched	chr4	14876094	14877617	1	1524	733.9337	258.7577	19165	0
1_MACS_peak_11869_lociStitched	chr17	51921309	51922825	1	1517	1016.6296	249.2304	19166	0
1_MACS_peak_8851_lociStitched	chr15	26327171	26328653	1	1483	1805.2242	272.8362	19167	0
1_MACS_peak_21204_lociStitched	chr4	89280205	89281716	1	1512	1136.8764	219.5483	19168	0
1_MACS_peak_20169_lociStitched	chr3	176757231	176758754	1	1524	782.6697	321.9622	19169	0
1_MACS_peak_13730_lociStitched	chr19	38893058	38894573	1	1516	1031.5635	239.5215	19170	0
1_MACS_peak_29204_lociStitched	chr9	124921004	124922495	1	1492	1744.3209	375.8811	19171	0
1_MACS_peak_28029_lociStitched	chr8	126725082	126726599	1	1518	947.6699	229.067	19172	0
1_MACS_peak_29528_lociStitched	chrX	1701403	1702912	1	1510	1042.1154	82.0896	19173	0
1_MACS_peak_18004_lociStitched	chr22	24147928	24149448	1	1521	873.848	287.28	19174	0
1_MACS_peak_7423_lociStitched	chr13	22177395	22178845	1	1451	2114.825	131.66	19175	0
1_MACS_peak_18815_lociStitched	chr3	33278149	33279669	1	1521	816.696	236.968	19176	0
1_MACS_peak_7216_lociStitched	chr12	118573535	118575052	1	1518	857.2567	156.7061	19177	0
1_MACS_peak_24272_lociStitched	chr6	43970206	43971716	1	1511	1122.081	197.206	19178	0
1_MACS_peak_2192_lociStitched	chr1	187590684	187592203	1	1520	880.7162	264.4579	19179	0
1_MACS_peak_3868_lociStitched	chr10	95752883	95754389	1	1507	1168.8066	141.1122	19180	0
1_MACS_peak_18537_lociStitched	chr3	2676618	2678138	1	1521	728.384	160.816	19181	0
1_MACS_peak_14002_lociStitched	chr19	49652767	49654275	1	1509	1191.6216	218.66	19182	0
1_MACS_peak_27675_lociStitched	chr8	74960264	74961784	1	1521	868.224	319.656	19183	0
1_MACS_peak_20473_lociStitched	chr3	197391291	197392811	1	1521	1103.368	555.104	19184	0
1_MACS_peak_25427_lociStitched	chr7	5820291	5821798	1	1508	1130.8528	143.6171	19185	0
1_MACS_peak_577_lociStitched	chr1	36640400	36641915	1	1516	910.515	174.6795	19186	0
1_MACS_peak_17117_lociStitched	chr20	40245974	40247493	1	1520	650.4358	84.0007	19187	0
1_MACS_peak_21391_lociStitched	chr4	112912075	112913589	1	1515	1030.1256	267.3724	19188	0
1_MACS_peak_19224_lociStitched	chr3	66270848	66272326	1	1479	1795.77	233.6718	19189	0
1_MACS_peak_8685_lociStitched	chr14	99752706	99754220	1	1515	888.5666	132.9292	19190	0
1_MACS_peak_17789_lociStitched	chr21	45031543	45033053	1	1511	1212.832	332.653	19191	0
1_MACS_peak_27892_lociStitched	chr8	107536397	107537913	1	1517	814.6984	136.7432	19192	0
1_MACS_peak_25211_lociStitched	chr6	150325327	150326831	1	1505	1266.6688	225.4496	19193	0
1_MACS_peak_24560_lociStitched	chr6	85545066	85546583	1	1518	761.9891	125.7593	19194	0
1_MACS_peak_29438_lociStitched	chr9	137828050	137829568	1	1519	824.5776	233.9238	19195	0
1_MACS_peak_26109_lociStitched	chr7	75932010	75933528	1	1519	748.374	158.631	19196	0
1_MACS_peak_28116_lociStitched	chr8	134628370	134629880	1	1511	1028.461	157.795	19197	0
1_MACS_peak_19670_lociStitched	chr3	126193453	126194963	1	1511	1012.153	141.638	19198	0
1_MACS_peak_12423_lociStitched	chr18	2292786	2294299	1	1514	936.3957	169.1534	19199	0
1_MACS_peak_11394_lociStitched	chr17	30453917	30455410	1	1494	1594.524	322.9359	19200	0
1_MACS_peak_6534_lociStitched	chr12	55729312	55730806	1	1495	1541.6586	290.583	19201	0
1_MACS_peak_12699_lociStitched	chr18	39693368	39694882	1	1515	1003.1764	280.9984	19202	0
1_MACS_peak_23235_lociStitched	chr5	153581931	153583450	1	1520	750.8417	255.4958	19203	0
1_MACS_peak_25716_lociStitched	chr7	32996455	32997952	1	1498	1439.5152	261.975	19204	0
1_MACS_peak_2086_lociStitched	chr1	180614780	180616294	1	1515	971.5338	268.1294	19205	0
1_MACS_peak_108_lociStitched	chr1	9170761	9172281	1	1521	752.856	328.928	19206	0
1_MACS_peak_27912_lociStitched	chr8	111068393	111069896	1	1504	1178.2017	150.1497	19207	0
1_MACS_peak_14780_lociStitched	chr2	56102538	56104046	1	1509	1135.8256	243.542	19208	0
1_MACS_peak_10291_lociStitched	chr16	27279495	27280975	1	1481	1733.08	242.572	19209	0
1_MACS_peak_18677_lociStitched	chr3	15351492	15353011	1	1520	742.0315	299.5468	19210	0
1_MACS_peak_27920_lociStitched	chr8	117767316	117768829	1	1514	1101.1614	388.6897	19211	0
1_MACS_peak_21166_lociStitched	chr4	84270733	84272238	1	1506	1194.368	233.1245	19212	0
1_MACS_peak_22168_lociStitched	chr5	38453210	38454729	1	1520	721.9807	295.4455	19213	0
1_MACS_peak_6222_lociStitched	chr12	31003754	31005268	1	1515	1028.6116	363.0572	19214	0
1_MACS_peak_11030_lociStitched	chr17	4624191	4625699	1	1509	1141.4052	283.2024	19215	0
1_MACS_peak_2109_lociStitched	chr1	182399223	182400735	1	1513	1117.9728	393.2712	19216	0
1_MACS_peak_28344_lociStitched	chr9	7461616	7463131	1	1516	869.307	263.1555	19217	0
1_MACS_peak_14883_lociStitched	chr2	65046361	65047870	1	1510	1098.7029	277.8069	19218	0
1_MACS_peak_16068_lociStitched	chr2	190983755	190985270	1	1516	775.074	178.467	19219	0
1_MACS_peak_17770_lociStitched	chr21	44356835	44358338	1	1504	1401.3972	411.2208	19220	0
1_MACS_peak_976_lociStitched	chr1	65347990	65349507	1	1518	733.3178	238.6241	19221	0
1_MACS_peak_19344_lociStitched	chr3	88700439	88701946	1	1508	1069.97	196.5128	19222	0
1_MACS_peak_4841_lociStitched	chr11	58329488	58330991	1	1504	1330.0047	348.696	19223	0
1_MACS_peak_15353_lociStitched	chr2	110340393	110341909	1	1517	681.442	151.9032	19224	0
1_MACS_peak_15988_lociStitched	chr2	180116806	180118323	1	1518	722.8505	248.4846	19225	0
1_MACS_peak_826_lociStitched	chr1	51680025	51681535	1	1511	1174.478	406.643	19226	0
1_MACS_peak_9168_lociStitched	chr15	49258314	49259829	1	1516	720.231	151.0455	19227	0
1_MACS_peak_10771_lociStitched	chr16	75589140	75590646	1	1507	1015.6464	125.4498	19228	0
1_MACS_peak_13156_lociStitched	chr19	3699007	3700512	1	1506	1153.131	236.285	19229	0
1_MACS_peak_18527_lociStitched	chr3	1004359	1005870	1	1512	811.2559	89.4512	19230	0
1_MACS_peak_248_lociStitched	chr1	17482077	17483595	1	1519	602.4942	229.218	19231	0
1_MACS_peak_28541_lociStitched	chr9	36036415	36037920	1	1506	1115.9575	212.205	19232	0
1_MACS_peak_16003_lociStitched	chr2	182520670	182522176	1	1507	1070.3142	198.1896	19233	0
1_MACS_peak_30230_lociStitched	chrX	119602014	119603502	1	1489	1433.688	135.7056	19234	0
1_MACS_peak_18892_lociStitched	chr3	42200881	42202397	1	1517	713.8844	233.9188	19235	0
1_MACS_peak_19023_lociStitched	chr3	48282258	48283753	1	1496	1456.429	313.95	19236	0
1_MACS_peak_10526_lociStitched	chr16	55568064	55569581	1	1518	603.1592	208.1324	19237	0
1_MACS_peak_8189_lociStitched	chr14	39582681	39584194	1	1514	768.1501	164.1605	19238	0
1_MACS_peak_6646_lociStitched	chr12	63241906	63243418	1	1513	777.6216	132.4512	19239	0
1_MACS_peak_5415_lociStitched	chr11	95930798	95932311	1	1514	869.975	266.7419	19240	0
1_MACS_peak_21949_lociStitched	chr5	2633851	2635363	1	1513	850.0464	208.3536	19241	0
1_MACS_peak_473_lociStitched	chr1	31191452	31192936	1	1485	1658.2216	299.4712	19242	0
1_MACS_peak_17189_lociStitched	chr20	44098641	44100148	1	1508	1095.1369	300.9479	19243	0
1_MACS_peak_13910_lociStitched	chr19	46184105	46185611	1	1507	1089.591	272.2848	19244	0
1_MACS_peak_7930_lociStitched	chr13	110222089	110223602	1	1514	856.2067	314.8553	19245	0
1_MACS_peak_22545_lociStitched	chr5	80302323	80303837	1	1515	787.5828	303.2542	19246	0
1_MACS_peak_15489_lociStitched	chr2	119612733	119614248	1	1516	678.72	264.216	19247	0
1_MACS_peak_16517_lociStitched	chr2	234239551	234241064	1	1514	749.8428	231.489	19248	0
1_MACS_peak_22977_lociStitched	chr5	133800896	133802408	1	1513	789.4152	225.5904	19249	0
1_MACS_peak_11103_lociStitched	chr17	7530178	7531675	1	1498	1300.4439	258.981	19250	0
1_MACS_peak_24202_lociStitched	chr6	39439419	39440928	1	1510	853.6413	177.9111	19251	0
1_MACS_peak_6851_lociStitched	chr12	89821091	89822602	1	1512	837.094	247.6529	19252	0
1_MACS_peak_2927_lociStitched	chr1	248805704	248807216	1	1513	746.3232	206.8416	19253	0
1_MACS_peak_22862_lociStitched	chr5	123966175	123967683	1	1509	996.6372	292.0996	19254	0
1_MACS_peak_726_lociStitched	chr1	44015262	44016770	1	1509	884.5928	185.6348	19255	0
1_MACS_peak_16959_lociStitched	chr20	32190073	32191580	1	1508	921.9826	192.4439	19256	0
1_MACS_peak_17033_lociStitched	chr20	34823865	34825367	1	1503	1286.6132	397.4292	19257	0
1_MACS_peak_28328_lociStitched	chr9	6051000	6052500	1	1501	1322.7	379.2	19258	0
1_MACS_peak_12457_lociStitched	chr18	5456302	5457796	1	1495	1285.4376	194.6682	19259	0
1_MACS_peak_8346_lociStitched	chr14	62128755	62130264	1	1510	827.8374	188.1723	19260	0
1_MACS_peak_29915_lociStitched	chrX	54465997	54467505	1	1509	797.5812	119.132	19261	0
1_MACS_peak_7509_lociStitched	chr13	32504485	32505987	1	1503	978.8534	101.385	19262	0
1_MACS_peak_29127_lociStitched	chr9	116224513	116226022	1	1510	884.5758	250.1922	19263	0
1_MACS_peak_22730_lociStitched	chr5	106906674	106908179	1	1506	1047.6305	266.987	19264	0
1_MACS_peak_28552_lociStitched	chr9	36470114	36471602	1	1489	1485.1728	269.7744	19265	0
1_MACS_peak_25402_lociStitched	chr7	3636238	3637749	1	1512	681.0077	150.3445	19266	0
1_MACS_peak_4783_lociStitched	chr11	46368746	46370245	1	1500	1151.232	200.866	19267	0
1_MACS_peak_29912_lociStitched	chrX	53899858	53901359	1	1502	1027.2844	134.6397	19268	0
1_MACS_peak_27768_lociStitched	chr8	95021076	95022522	1	1447	1998.5166	102.8106	19269	0
1_MACS_peak_15585_lociStitched	chr2	132559170	132560654	1	1485	1471.8312	179.8608	19270	0
1_MACS_peak_22718_lociStitched	chr5	102676075	102677585	1	1511	764.664	194.488	19271	0
1_MACS_peak_14541_lociStitched	chr2	36298261	36299770	1	1510	770.0427	156.3324	19272	0
1_MACS_peak_5459_lociStitched	chr11	103693896	103695399	1	1504	1058.2623	232.5141	19273	0
1_MACS_peak_148_lociStitched	chr1	11538425	11539756	1	1332	3202.7853	187.671	19274	0
1_MACS_peak_13014_lociStitched	chr18	74920304	74921811	1	1508	901.6381	221.9811	19275	0
1_MACS_peak_8130_lociStitched	chr14	30395662	30397166	1	1505	880.1408	105.28	19276	0
1_MACS_peak_1450_lociStitched	chr1	143686428	143687844	1	1417	2414.1384	172.044	19277	0
1_MACS_peak_14131_lociStitched	chr19	57921851	57923357	1	1507	910.8288	219.2736	19278	0
1_MACS_peak_23187_lociStitched	chr5	149534865	149536370	1	1506	980.5075	265.3315	19279	0
1_MACS_peak_7838_lociStitched	chr13	92429715	92431221	1	1507	804.6558	128.01	19280	0
1_MACS_peak_890_lociStitched	chr1	55181039	55182533	1	1495	1355.805	320.7618	19281	0
1_MACS_peak_3039_lociStitched	chr10	8101836	8103335	1	1500	1014.0735	115.2731	19282	0
1_MACS_peak_15035_lociStitched	chr2	74517434	74518935	1	1502	1036.1403	201.5843	19283	0
1_MACS_peak_4420_lociStitched	chr11	7052166	7053669	1	1504	1098.2421	333.9666	19284	0
1_MACS_peak_13991_lociStitched	chr19	49351857	49353356	1	1500	1075.0828	196.5189	19285	0
1_MACS_peak_2390_lociStitched	chr1	205375040	205376536	1	1497	1249.0104	287.232	19286	0
1_MACS_peak_27745_lociStitched	chr8	89294937	89296447	1	1511	608.983	167.761	19287	0
1_MACS_peak_9930_lociStitched	chr16	1400804	1402303	1	1500	1032.0615	160.5429	19288	0
1_MACS_peak_25149_lociStitched	chr6	143042681	143044190	1	1510	627.4422	146.2221	19289	0
1_MACS_peak_13916_lociStitched	chr19	46294971	46296480	1	1510	756.009	277.2033	19290	0
1_MACS_peak_8049_lociStitched	chr14	23000156	23001662	1	1507	795.4692	178.6116	19291	0
1_MACS_peak_30314_lociStitched	chrX	135066946	135068449	1	1504	941.3289	210.42	19292	0
1_MACS_peak_9611_lociStitched	chr15	79398524	79400032	1	1509	744.952	224.2396	19293	0
1_MACS_peak_19020_lociStitched	chr3	48075348	48076847	1	1500	1135.4925	286.0092	19294	0
1_MACS_peak_29224_lociStitched	chr9	126459450	126460951	1	1502	1013.9255	231.4542	19295	0
1_MACS_peak_27483_lociStitched	chr8	52918030	52919532	1	1503	893.0892	147.3462	19296	0
1_MACS_peak_22126_lociStitched	chr5	34929627	34931108	1	1482	1528.9844	249.5485	19297	0
1_MACS_peak_13715_lociStitched	chr19	38209664	38211156	1	1493	1330.2672	312.7232	19298	0
1_MACS_peak_26122_lociStitched	chr7	76481144	76482653	1	1510	577.6452	190.7376	19299	0
1_MACS_peak_14661_lociStitched	chr2	45395764	45397241	1	1478	1467.8426	129.3852	19300	0
1_MACS_peak_12994_lociStitched	chr18	72782316	72783818	1	1503	894.5912	186.999	19301	0
1_MACS_peak_23527_lociStitched	chr5	180713821	180715326	1	1506	792.232	220.4825	19302	0
1_MACS_peak_17560_lociStitched	chr21	28216448	28217945	1	1498	1021.2534	163.3227	19303	0
1_MACS_peak_19262_lociStitched	chr3	70888555	70890059	1	1505	781.328	174.464	19304	0
1_MACS_peak_13812_lociStitched	chr19	42160574	42162081	1	1508	689.9046	242.0242	19305	0
1_MACS_peak_14439_lociStitched	chr2	27345994	27347492	1	1499	1079.4588	263.7978	19306	0
2_MACS_peak_4150_lociStitched	chr10	120789284	120790788	2	1501	927.216	181.232	19307	0
1_MACS_peak_26350_lociStitched	chr7	100769219	100770723	1	1505	866.4544	275.6832	19308	0
1_MACS_peak_8687_lociStitched	chr14	100060601	100062068	1	1468	1635.1182	140.9787	19309	0
1_MACS_peak_15286_lociStitched	chr2	105488826	105490310	1	1485	1375.5196	209.3924	19310	0
1_MACS_peak_8279_lociStitched	chr14	53999268	54000753	1	1486	1482.03	343.7775	19311	0
1_MACS_peak_21009_lociStitched	chr4	71767262	71768763	1	1502	885.2898	203.9859	19312	0
1_MACS_peak_25051_lociStitched	chr6	136731082	136732588	1	1507	698.1816	254.514	19313	0
1_MACS_peak_7779_lociStitched	chr13	78384039	78385542	1	1504	839.5758	255.0591	19314	0
