REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X06_0EWS_0229Kronos_MM1S.KB.3hr.2_H3K18Ac_hs.dm_i13.bam	X40_0EXS_0229Kronos_MM1S.KB.3hr.2_Input_hs_i84.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
4_MACS_peak_11081_lociStitched	chr17	7136576	7156724	4	11105	23996.268	3014.1408	491	C17orf81,DVL2,PHF23,GABARAP,CTDNEP1	ACADVL,SLC2A4,DLG4,MIR324,CLDN7,YBX2	GABARAP	GABARAP	0.99	491	1
3_MACS_peak_8950_lociStitched	chr15	34619216	34635787	3	10203	23555.6765	2611.5896	492	SLC12A6,NOP10	C15orf55,SLC12A6,LPCAT4,MIR1233-1,GOLGA8A	SLC12A6	LPCAT4	0.3022	492	1
3_MACS_peak_24473_lociStitched	chr6	74220307	74234461	3	9851	23693.796	2762.8608	493	EEF1A1	MTO1	EEF1A1	EEF1A1	1.3634	493	1
4_MACS_peak_28197_lociStitched	chr8	145002089	145028017	4	15178	24291.9432	3362.8616	494	PLEC,MIR661	GRINA,PARP10	PLEC	PARP10	0.3407	494	1
7_MACS_peak_10781_lociStitched	chr16	78768872	78805124	7	27138	24415.722	3498.318	495	WWOX		WWOX	WWOX	0.019299999999999998	495	1
1_MACS_peak_27242_lociStitched	chr8	26428121	26437576	1	9456	22869.754	1962.858	496	DPYSL2		DPYSL2	DPYSL2	0.1174	496	1
2_MACS_peak_2035_lociStitched	chr1	174957365	174970941	2	7193	23660.2528	2825.1656	497	CACYBP	MRPS14	CACYBP	CACYBP	0.7357	497	1
3_MACS_peak_3347_lociStitched	chr10	45453943	45475357	3	13557	24148.5678	3321.3114	498	RASSF4,LOC220980,C10orf10	TMEM72,ZNF22,C10orf25	RASSF4	C10orf25	0.4978	498	1
1_MACS_peak_856_lociStitched	chr1	53100596	53105204	1	4609	21701.376	974.592	499	FAM159A	GPX7	FAM159A	FAM159A	0.6722	499	1
4_MACS_peak_6966_lociStitched	chr12	96878260	96902073	4	14166	24151.1446	3429.072	500			CDK17	CDK17	NONE	500	1
1_MACS_peak_3818_lociStitched	chr10	91645514	91651556	1	6043	21824.9124	1109.3112	501			KIF20B	KIF20B	NONE	501	1
3_MACS_peak_12839_lociStitched	chr18	52929982	52948393	3	11629	23402.2221	2688.006	502	TCF4		CCDC68	CCDC68	NONE	502	1
2_MACS_peak_9500_lociStitched	chr15	74665550	74679232	2	7087	22959.7642	2291.735	503		CYP11A1,SEMA7A	CYP11A1	SEMA7A	0.05360000000000001	503	1
2_MACS_peak_7330_lociStitched	chr12	125398046	125412837	2	9881	21974.9887	1310.4826	504	UBC	SCARB1	UBC	UBC	1.2689000000000001	504	1
3_MACS_peak_5129_lociStitched	chr11	67760370	67778776	3	10550	23322.2426	2672.5512	505	ALDH3B1,UNC93B1	NDUFS8,TCIRG1	UNC93B1	NDUFS8	0.6748000000000001	505	1
3_MACS_peak_18645_lociStitched	chr3	13455238	13470853	3	8147	22721.3865	2161.116	506	NUP210		NUP210	NUP210	0.308	506	1
4_MACS_peak_30409_lociStitched	chrX	153233771	153252586	4	10435	22049.2985	1520.252	507	TMEM187,MIR3202-1,HCFC1,MIR3202-2	ARHGAP4,NAA10,RENBP,IRAK1,MIR718	MIR3202-1	NAA10	1.025	507	1
3_MACS_peak_17322_lociStitched	chr20	52336823	52358683	3	11173	23534.476	3023.238	508			SUMO1P1	SUMO1P1	0.6622	508	1
2_MACS_peak_20837_lociStitched	chr4	40302433	40320076	2	12344	23650.4415	3147.5112	509		CHRNA9	CHRNA9	NONE	NONE	509	1
2_MACS_peak_19388_lociStitched	chr3	98448399	98464952	2	9618	23407.5973	2905.0515	510	ST3GAL6		ST3GAL6	ST3GAL6	0.8551000000000001	510	1
2_MACS_peak_12249_lociStitched	chr17	75229203	75244301	2	8630	22589.6276	2092.5828	511		SEC14L1,SEPT9	SEPT9	SEC14L1	1.0168	511	1
2_MACS_peak_20438_lociStitched	chr3	195631846	195642758	2	7381	22870.4608	2406.096	512	TNK2	TNK2	TNK2	TNK2	0.38849999999999996	512	1
1_MACS_peak_5195_lociStitched	chr11	72523224	72527730	1	4507	21527.415	1078.2858	513	ATG16L2	STARD10	ATG16L2	ATG16L2	0.9969	513	1
4_MACS_peak_19430_lociStitched	chr3	101487011	101513775	4	13713	24542.588	4110.9504	514	FAM55C	CEP97,NFKBIZ	FAM55C	FAM55C	0.40359999999999996	514	1
1_MACS_peak_16048_lociStitched	chr2	188730194	188736098	1	5905	21413.808	1005.4512	515			TFPI	TFPI	NONE	515	1
3_MACS_peak_22750_lociStitched	chr5	109187902	109202444	3	10298	22537.1916	2214.7466	516	MAN2A1	LOC100289673	LOC100289673	NONE	NONE	516	1
5_MACS_peak_5980_lociStitched	chr12	9573401	9602081	5	14722	25006.092	4709.256	517	DDX12		DDX12	DDX12	0.49970000000000003	517	1
4_MACS_peak_27348_lociStitched	chr8	33410185	33428092	4	11441	23008.7043	2755.8873	518	RNF122	C8orf41,DUSP26	RNF122	RNF122	0.6977	518	1
2_MACS_peak_1583_lociStitched	chr1	150120754	150139383	2	11876	24120.8292	3869.2433	519	PLEKHO1		PLEKHO1	PLEKHO1	0.8507	519	1
1_MACS_peak_6445_lociStitched	chr12	51311774	51323155	1	11382	22719.8903	2478.7818	520	METTL7A	HIGD1C	METTL7A	METTL7A	1.0302	520	1
3_MACS_peak_29217_lociStitched	chr9	126083302	126103754	3	9255	23577.0656	3337.7664	521		CRB2	CRB2	NONE	NONE	521	1
4_MACS_peak_13965_lociStitched	chr19	48823409	48837996	4	11951	23094.1384	2895.5195	522	EMP3,TMEM143	ZNF114,SYNGR4,CCDC114	EMP3	EMP3	1.3216	522	1
1_MACS_peak_28113_lociStitched	chr8	134508065	134515646	1	7582	21645.2712	1459.3425	523	ST3GAL1		ST3GAL1	ST3GAL1	0.3568	523	1
4_MACS_peak_8980_lociStitched	chr15	38360712	38380439	4	11030	23453.4303	3300.3271	524			TMCO5A	TMCO5A	NONE	524	1
1_MACS_peak_13796_lociStitched	chr19	41767587	41772206	1	4620	21179.0388	1027.2656	525	AXL,HNRNPUL1	CCDC97	HNRNPUL1	CCDC97	0.5346	525	1
1_MACS_peak_12248_lociStitched	chr17	75203585	75210390	1	6806	21615.402	1495.0585	526	SEC14L1		SEC14L1	SEC14L1	1.0168	526	1
3_MACS_peak_5320_lociStitched	chr11	82704021	82719977	3	11294	22505.938	2399.7824	527	RAB30	SNORA70E	SNORA70E	SNORA70E	0.014799999999999994	527	1
1_MACS_peak_9435_lociStitched	chr15	69108844	69114969	1	6126	21277.025	1209.6875	528	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	ANP32A	0.39210000000000006	528	1
2_MACS_peak_6849_lociStitched	chr12	89737920	89749611	2	10548	22468.9329	2438.7426	529	DUSP6		DUSP6	DUSP6	1.3889	529	1
1_MACS_peak_23994_lociStitched	chr6	30581825	30587033	1	5209	21279.3672	1273.8768	530	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	PPP1R10	0.7053	530	1
4_MACS_peak_16717_lociStitched	chr20	5570389	5592606	4	19505	23936.5958	3943.5175	531	GPCPD1		GPCPD1	GPCPD1	0.2411	531	1
1_MACS_peak_4212_lociStitched	chr10	125863194	125867887	1	4694	21066.877	1121.1577	532		CHST15	CHST15	CHST15	0.7904	532	1
3_MACS_peak_12387_lociStitched	chr17	80405959	80423972	3	8694	22563.0838	2649.7123	533	NARF,C17orf62	HEXDC,C17orf101	NARF	NARF	0.20490000000000003	533	1
2_MACS_peak_9145_lociStitched	chr15	46994247	47008771	2	12904	22340.8168	2460.3656	534			SEMA6D	SEMA6D	NONE	534	1
3_MACS_peak_5772_lociStitched	chr11	129233422	129249607	3	10713	22607.208	2738.502	535	BARX2		BARX2	BARX2	0.34950000000000003	535	1
1_MACS_peak_18258_lociStitched	chr22	38782125	38797268	1	15144	22390.4398	2524.3381	536	LOC400927	KCNJ4	LOC400927	LOC400927	0.3583	536	1
2_MACS_peak_21827_lociStitched	chr4	185263503	185277165	2	8504	22121.5104	2297.9484	537			IRF2	IRF2	1.4214	537	1
1_MACS_peak_16824_lociStitched	chr20	17945632	17952506	1	6875	21223.475	1433.9164	538	C20orf72,SNX5	SNORD17	SNX5	SNX5	0.5467	538	1
1_MACS_peak_1989_lociStitched	chr1	169861647	169865797	1	4151	20974.1	1192.295	539	SCYL3		SCYL3	SCYL3	0.32739999999999997	539	1
3_MACS_peak_9768_lociStitched	chr15	90720995	90736572	3	8710	22206.5712	2426.8966	540	SEMA4B	SEMA4B,C15orf58,CIB1	SEMA4B	SEMA4B	0.3868	540	1
1_MACS_peak_12893_lociStitched	chr18	56806206	56812074	1	5869	21022.6968	1252.818	541	SEC11C		SEC11C	SEC11C	0.6577	541	1
1_MACS_peak_8425_lociStitched	chr14	69257903	69264066	1	6164	20244.2224	509.6801	542	ZFP36L1,C14orf181		ZFP36L1	ZFP36L1	1.2822	542	1
1_MACS_peak_15379_lociStitched	chr2	111431771	111437784	1	6014	20895.7763	1170.7311	543	BUB1		BUB1	BUB1	0.4555	543	1
2_MACS_peak_29751_lociStitched	chrX	39712444	39720998	2	6397	20653.633	931.5306	544			BCOR	BCOR	0.256	544	1
3_MACS_peak_23637_lociStitched	chr6	7134927	7148243	3	11590	22313.6212	2612.5992	545	RREB1		RREB1	RREB1	0.19669999999999999	545	1
2_MACS_peak_26607_lociStitched	chr7	122822820	122833043	2	7200	21938.558	2250.0823	546	SLC13A1		SLC13A1	SLC13A1	0.1687	546	1
2_MACS_peak_12891_lociStitched	chr18	56750895	56762802	2	8063	21517.1397	1837.2501	547		LOC390858,SEC11C	SEC11C	SEC11C	0.6577	547	1
4_MACS_peak_3605_lociStitched	chr10	74006484	74024488	4	12613	22812.8684	3157.9016	548		ANAPC16,DDIT4,ASCC1	DDIT4	DDIT4	0.2657	548	1
1_MACS_peak_23884_lociStitched	chr6	26269644	26275584	1	5941	21132.738	1495.692	549	HIST1H2BI,HIST1H3G	HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H1D,HIST1H4G,HIST1H3F,HIST1H4H	HIST1H2BI	HIST1H2BI	1.8798	549	1
2_MACS_peak_5532_lociStitched	chr11	111279464	111294415	2	13535	22124.4898	2519.2435	550		POU2AF1	POU2AF1	POU2AF1	1.1838	550	1
1_MACS_peak_21083_lociStitched	chr4	77608500	77625064	1	16565	22704.2748	3160.4112	551	SHROOM3		ANKRD56	ANKRD56	NONE	551	1
5_MACS_peak_16189_lociStitched	chr2	202081047	202102267	5	15933	23751.546	4210.048	552	CASP10,CASP8	CASP8	CASP8	CASP8	0.8237	552	1
2_MACS_peak_2064_lociStitched	chr1	179048877	179058636	2	6441	21917.7381	2388.0273	553	TOR3A		TOR3A	TOR3A	0.8008000000000001	553	1
1_MACS_peak_14252_lociStitched	chr2	10259630	10265803	1	6174	20770.2931	1242.0076	554	RRM2	C2orf48,CYS1	RRM2	RRM2	1.0302	554	1
2_MACS_peak_18361_lociStitched	chr22	42141150	42151296	2	9683	21133.1034	1615.2432	555	MEI1	CCDC134	CCDC134	CCDC134	0.10500000000000001	555	1
3_MACS_peak_20883_lociStitched	chr4	48191532	48206889	3	11744	22060.3305	2552.3334	556	TEC		TXK	TXK	NONE	556	1
1_MACS_peak_1965_lociStitched	chr1	167596258	167601985	1	5728	21075.9327	1580.0793	557	RCSD1		RCSD1	RCSD1	0.2153	557	1
1_MACS_peak_1448_lociStitched	chr1	143461449	143469860	1	8412	23623.9757	4151.6696	558			LOC100130000	LOC100130000	NONE	558	1
3_MACS_peak_7067_lociStitched	chr12	106528492	106544069	3	11198	22413.7453	2989.2263	559	NUAK1		NUAK1	NUAK1	0.19440000000000002	559	1
4_MACS_peak_346_lociStitched	chr1	25347290	25364650	4	9630	21877.072	2452.968	560			RUNX3	RUNX3	NONE	560	1
6_MACS_peak_12143_lociStitched	chr17	72733107	72756919	6	19224	23342.9036	3940.886	561	RAB37,SLC9A3R1,MIR3615	TMEM104,CD300LF,NAT9	SLC9A3R1	SLC9A3R1	0.402	561	1
6_MACS_peak_4967_lociStitched	chr11	63992597	64019976	6	13638	23395.3555	4002.8098	562	NUDT22,DNAJC4,VEGFB,FKBP2,PLCB3,TRPT1,PPP1R14B	STIP1,FERMT3,GPR137,KCNK4,C11orf20,BAD	FKBP2	FKBP2	0.9028	562	1
2_MACS_peak_27658_lociStitched	chr8	72911076	72918672	2	6632	20655.0432	1266.2532	563	LOC100132891		TRPA1	TRPA1	NONE	563	1
5_MACS_peak_21862_lociStitched	chr4	186252469	186284933	5	14592	24114.2592	4730.0048	564	SNX25	ANKRD37,LRP2BP	LRP2BP	ANKRD37	0.4645	564	1
4_MACS_peak_14394_lociStitched	chr2	25623861	25645606	4	12569	23023.606	3653.16	565	DTNB		DNMT3A	DNMT3A	NONE	565	1
2_MACS_peak_16820_lociStitched	chr20	17826235	17840369	2	11100	21305.5916	1971.693	566			SNORD17	SNORD17	0.2786	566	1
2_MACS_peak_17968_lociStitched	chr22	23087927	23101953	2	13170	21597.2348	2300.264	567			MIR650	MIR650	1.0304	567	1
4_MACS_peak_22269_lociStitched	chr5	55272541	55292219	4	12329	22830.4156	3540.0722	568	IL6ST		IL6ST	IL6ST	0.27359999999999995	568	1
1_MACS_peak_6924_lociStitched	chr12	94563129	94570101	1	6973	20613.4152	1371.3924	569	PLXNC1		PLXNC1	PLXNC1	0.512	569	1
5_MACS_peak_11562_lociStitched	chr17	38251237	38280765	5	17072	23533.816	4305.1824	570	MSL1,NR1D1	THRA,CASC3,MED24	NR1D1	NR1D1	0.6545	570	1
2_MACS_peak_2864_lociStitched	chr1	240074103	240082865	2	7635	21253.1072	2055.5652	571			RPS7P5	RPS7P5	NONE	571	1
2_MACS_peak_21156_lociStitched	chr4	84132408	84144349	2	9809	21676.4973	2481.3398	572			COQ2	COQ2	NONE	572	1
1_MACS_peak_17386_lociStitched	chr20	56252753	56259081	1	6329	20509.6808	1319.388	573	PMEPA1		PMEPA1	PMEPA1	0.2712	573	1
2_MACS_peak_11277_lociStitched	chr17	20204548	20221754	2	11861	21328.5576	2147.3088	574	SPECC1	CCDC144C	CCDC144C	CCDC144C	0.0076999999999999985	574	1
2_MACS_peak_21874_lociStitched	chr4	186506355	186514971	2	8397	20690.4624	1525.8936	575	SORBS2	PDLIM3	PDLIM3	PDLIM3	0.014799999999999994	575	1
1_MACS_peak_18266_lociStitched	chr22	39146137	39153276	1	7140	20576.0258	1419.2332	576	SUN2	GTPBP1,JOSD1,DNAL4	SUN2	SUN2	0.61	576	1
2_MACS_peak_29184_lociStitched	chr9	123634350	123641772	2	7367	20440.9302	1289.9436	577	PHF19	LOC253039,PSMD5,TRAF1	PHF19	PHF19	0.6049	577	1
4_MACS_peak_21835_lociStitched	chr4	185366640	185381780	4	10882	21877.3	2738.826	578	IRF2		IRF2	IRF2	1.4214	578	1
2_MACS_peak_20506_lociStitched	chr4	1712438	1725131	2	7394	20792.4033	1675.476	579	TACC3,SLBP,TMEM129	FAM53A	TMEM129	TMEM129	1.2307	579	1
2_MACS_peak_12274_lociStitched	chr17	76116383	76129575	2	9320	21185.0328	2073.7824	580	TMC8,TMC6	C17orf99,SYNGR2	TMC6	C17orf99	1.1284	580	1
1_MACS_peak_28864_lociStitched	chr9	93731619	93738176	1	6558	20363.4192	1253.0427	581			LOC100129316	LOC100129316	0.024800000000000003	581	1
4_MACS_peak_25152_lociStitched	chr6	143162900	143180026	4	12465	20746.4364	1666.3598	582	HIVEP2		HIVEP2	HIVEP2	0.1571	582	1
2_MACS_peak_12257_lociStitched	chr17	75435052	75442981	2	7160	20616.9858	1576.2852	583	SEPT9	SEPT9,MIR4316	SEPT9	SEPT9	0.23659999999999998	583	1
2_MACS_peak_6351_lociStitched	chr12	46776085	46794003	2	11577	22112.6038	3080.1042	584		SLC38A2	SLC38A2	SLC38A2	0.35519999999999996	584	1
3_MACS_peak_1867_lociStitched	chr1	161122822	161137582	3	7041	22603.464	3598.488	585	UFC1,USP21,PPOX	NIT1,NDUFS2,FCER1G,PFDN2,DEDD,B4GALT3,ADAMTS4	USP21	B4GALT3	1.1341999999999999	585	1
1_MACS_peak_20803_lociStitched	chr4	38089349	38095511	1	6163	20212.5924	1208.9844	586	TBC1D1		PTTG2	PTTG2	NONE	586	1
5_MACS_peak_10628_lociStitched	chr16	67183977	67209061	5	11958	22324.76	3336.172	587	FBXL8,HSF4,NOL3,B3GNT9,TRADD	C16orf70,E2F4,ELMO3,KIAA0895L,EXOC3L,MIR328	HSF4	HSF4	0.9335	587	1
2_MACS_peak_19473_lociStitched	chr3	108787161	108801435	2	7811	21205.4544	2283.84	588	MORC1		MORC1	MORC1	0.09439999999999998	588	1
3_MACS_peak_14441_lociStitched	chr2	27374667	27389984	3	12036	21509.6631	2591.6364	589	TCF23	ABHD1,C2orf28,CGREF1,PREB,C2orf53,SLC5A6	TCF23	C2orf28	0.7256	589	1
1_MACS_peak_23707_lociStitched	chr6	12007857	12014275	1	6419	19904.1434	993.5064	590	HIVEP1		HIVEP1	HIVEP1	0.21640000000000004	590	1
3_MACS_peak_13067_lociStitched	chr19	1258415	1277266	3	8698	22903.965	4037.8842	591	MIDN,CIRBP,C19orf24,C19orf23	ATP5D,EFNA2,C19orf26	CIRBP	CIRBP	0.8683000000000001	591	1
4_MACS_peak_13121_lociStitched	chr19	2455300	2480730	4	13129	23990.662	5134.317	592	GADD45B,LMNB2	TIMM13	GADD45B	GADD45B	0.8778999999999999	592	1
1_MACS_peak_6719_lociStitched	chr12	69200268	69206082	1	5815	19828.0656	987.7986	593	MDM2		MDM2	MDM2	0.39660000000000006	593	1
4_MACS_peak_25029_lociStitched	chr6	135322839	135344037	4	12408	22463.5206	3652.4154	594	HBS1L	MIR3662,HBS1L	MIR3662	HBS1L	0.1941	594	1
2_MACS_peak_23998_lociStitched	chr6	30649112	30659680	2	9570	20923.5832	2117.8272	595	KIAA1949,NRM	C6orf136,TUBB,DHX16,MDC1	KIAA1949	TUBB	1.4075	595	1
2_MACS_peak_23204_lociStitched	chr5	150459359	150475980	2	12111	21806.752	3018.3736	596	TNIP1	ANXA6	TNIP1	ANXA6	0.3355	596	1
4_MACS_peak_13102_lociStitched	chr19	2040954	2062820	4	10056	22718.774	3951.1862	597	MKNK2	IZUMO4,BTBD2,MOBKL2A	MKNK2	MOBKL2A	2.3954	597	1
1_MACS_peak_6164_lociStitched	chr12	26305720	26312454	1	6735	20348.8012	1587.2038	598		SSPN,BHLHE41	BHLHE41	BHLHE41	2.3556	598	1
1_MACS_peak_17135_lociStitched	chr20	42377886	42382581	1	4696	19548.5715	820.686	599		GTSF1L	GTSF1L	GTSF1L	0.045700000000000005	599	1
2_MACS_peak_19728_lociStitched	chr3	129890376	129900645	2	9101	20534.9193	1826.8551	600		COL6A4P2	COL6A4P2	NONE	NONE	600	1
1_MACS_peak_8771_lociStitched	chr14	106207017	106212066	1	5050	19168.5285	468.0423	601			KIAA0125	KIAA0125	NONE	601	1
1_MACS_peak_29139_lociStitched	chr9	117126920	117136927	1	10008	20171.1099	1491.043	602	AKNA	ORM1,ORM2	AKNA	AKNA	0.526	602	1
2_MACS_peak_14891_lociStitched	chr2	65204530	65221148	2	10501	21187.95	2514.3034	603	SLC1A4	LOC400958	SLC1A4	LOC400958	1.2854999999999999	603	1
1_MACS_peak_2595_lociStitched	chr1	218335953	218340204	1	4252	19668.5268	997.2846	604			RRP15	RRP15	NONE	604	1
1_MACS_peak_5448_lociStitched	chr11	102185894	102193886	1	7993	20188.5912	1536.0624	605	BIRC3	BIRC2	BIRC3	BIRC3	0.6202000000000001	605	1
1_MACS_peak_21768_lociStitched	chr4	174253189	174257412	1	4224	19506.037	868.2488	606	HMGB2	SAP30	HMGB2	HMGB2	1.4239	606	1
1_MACS_peak_28354_lociStitched	chr9	9604919	9615650	1	10732	20118.4788	1488.3897	607	PTPRD		PTPRD	NONE	NONE	607	1
2_MACS_peak_17988_lociStitched	chr22	23477849	23488778	2	9761	20674.3893	2063.3952	608	RAB36,RTDR1	BCR	RTDR1	RTDR1	0.20190000000000002	608	1
1_MACS_peak_221_lociStitched	chr1	16160061	16163561	1	3501	19106.15	497.7	609	FLJ37453	SPEN,UQCRHL	SPEN	SPEN	0.02629999999999999	609	1
2_MACS_peak_29761_lociStitched	chrX	40028117	40037350	2	6884	19314.5127	751.5662	610	BCOR		BCOR	BCOR	0.256	610	1
1_MACS_peak_14893_lociStitched	chr2	65256258	65261245	1	4988	19712.6136	1159.4775	611		SLC1A4,CEP68	CEP68	SLC1A4	0.3604	611	1
1_MACS_peak_18186_lociStitched	chr22	36725115	36730323	1	5209	19345.116	796.3032	612	MYH9		MYH9	MYH9	0.3187	612	1
2_MACS_peak_22785_lociStitched	chr5	112256262	112267270	2	8467	20320.768	1774.4896	613	REEP5	DCP2	REEP5	REEP5	0.14830000000000002	613	1
3_MACS_peak_5752_lociStitched	chr11	128273944	128286795	3	9485	20690.11	2212.9422	614			ETS1	ETS1	NONE	614	1
1_MACS_peak_12301_lociStitched	chr17	76884149	76889181	1	5033	19510.0704	1077.8544	615	TIMP2	USP36	TIMP2	TIMP2	0.2403	615	1
4_MACS_peak_6065_lociStitched	chr12	13241956	13256125	4	12334	21130.2297	2711.9466	616	GSG1	KIAA1467	GSG1	GSG1	0.5271999999999999	616	1
4_MACS_peak_14106_lociStitched	chr19	56145555	56168044	4	11080	21438.7637	3092.2375	617	ZNF580,ZNF581,CCDC106,U2AF2	ZNF524,ZNF865,EPN1,FIZ1,ZNF784	ZNF581	ZNF524	1.0379	617	1
5_MACS_peak_23675_lociStitched	chr6	10403365	10431039	5	10801	21718.5552	3392.8324	618	LOC100130275,TFAP2A,C6orf218		TFAP2A	TFAP2A	0.5148999999999999	618	1
3_MACS_peak_20075_lociStitched	chr3	169481148	169492408	3	6666	20783.708	2464.814	619	MYNN,TERC,ARPM1	LRRIQ4,LRRC34	ARPM1	ARPM1	1.4061	619	1
1_MACS_peak_22360_lociStitched	chr5	61984268	61991314	1	7047	19523.7614	1205.5706	620			LRRC70	LRRC70	NONE	620	1
5_MACS_peak_29573_lociStitched	chrX	10065248	10091263	5	13692	20603.88	2286.7185	621	WWC3	CLCN4	CLCN4	NONE	NONE	621	1
1_MACS_peak_18644_lociStitched	chr3	13371209	13377263	1	6055	19420.0212	1133.9142	622	NUP210		NUP210	NUP210	0.308	622	1
1_MACS_peak_3270_lociStitched	chr10	32634712	32637131	1	2420	18790.3082	517.666	623	EPC1		EPC1	EPC1	0.16409999999999997	623	1
3_MACS_peak_23863_lociStitched	chr6	26020203	26034967	3	10209	20964.88	2698.8592	624	HIST1H3A,HIST1H4A,HIST1H4B,HIST1H3B,HIST1H2AB	HIST1H3C,HIST1H1A,HIST1H2BB,HIST1H1C	HIST1H4B	HIST1H1C	1.0997	624	1
2_MACS_peak_6184_lociStitched	chr12	27329556	27340879	2	10827	20434.6181	2174.016	625			STK38L	STK38L	NONE	625	1
5_MACS_peak_14749_lociStitched	chr2	54776836	54809301	5	15203	23251.433	5012.596	626	SPTBN1	RPL23AP32	SPTBN1	RPL23AP32	0.4373	626	1
2_MACS_peak_1780_lociStitched	chr1	156627143	156635369	2	7632	20453.949	2217.7296	627	BCAN	HAPLN2,BCAN,NES,CRABP2	NES	BCAN	0.5868	627	1
3_MACS_peak_2971_lociStitched	chr10	3798470	3808744	3	8811	19846.2858	1634.5934	628		KLF6	KLF6	KLF6	1.2026000000000001	628	1
1_MACS_peak_5422_lociStitched	chr11	96070390	96077467	1	7078	19847.4465	1636.2024	629	MIR1260B,MAML2	JRKL,CCDC82	MIR1260B	MIR1260B	1.7926	629	1
4_MACS_peak_13088_lociStitched	chr19	1847199	1865744	4	9375	21393.512	3189.74	630	REXO1,KLF16	LOC100288123,SCAMP4,ADAT3,ATP8B3,MIR1909,FAM108A1	KLF16	KLF16	0.8553999999999999	630	1
2_MACS_peak_1816_lociStitched	chr1	159035988	159048474	2	7952	21429.7218	3258.846	631	AIM2		AIM2	AIM2	0.7464999999999999	631	1
3_MACS_peak_6893_lociStitched	chr12	92930783	92950953	3	14215	21009.072	2845.987	632			CLLU1OS	CLLU1OS	NONE	632	1
2_MACS_peak_10970_lociStitched	chr17	1618166	1628960	2	5663	20239.8294	2096.1948	633	WDR81,C17orf91	SERPINF2,SERPINF1,PRPF8,TLCD2,MIR22	WDR81	MIR22	1.6339000000000001	633	1
6_MACS_peak_13385_lociStitched	chr19	12885564	12918381	6	14580	22811.0967	4676.4225	634	JUNB,RNASEH2A,HOOK2,PRDX2	ASNA1,BEST2,MAST1,C19orf43,RTBDN	JUNB	JUNB	0.9078999999999999	634	1
3_MACS_peak_20619_lociStitched	chr4	9598995	9610994	3	9464	20101.9247	1977.4352	635		MIR548I2	MIR548I2	NONE	NONE	635	1
1_MACS_peak_5800_lociStitched	chr11	130714939	130720194	1	5256	19131.8785	1019.47	636			SNX19	SNX19	NONE	636	1
3_MACS_peak_26329_lociStitched	chr7	100020281	100035034	3	7105	20295.7021	2217.3759	637	MEPCE,ZCWPW1,C7orf47	PILRA,C7orf51,C7orf61,TSC22D4	MEPCE	MEPCE	1.1247	637	1
1_MACS_peak_20336_lociStitched	chr3	186499782	186504453	1	4672	19618.2	1562.4495	638	EIF4A2,SNORD2	SNORA81,MIR1248,SNORA63,SNORA4,RFC4	SNORD2	SNORD2	1.7731000000000001	638	1
3_MACS_peak_22583_lociStitched	chr5	86408063	86420197	3	10967	20398.4674	2374.6238	639	MIR4280		MIR4280	MIR4280	0.46409999999999996	639	1
2_MACS_peak_9879_lociStitched	chr15	101737897	101751905	2	8159	20165.9168	2158.6328	640	CHSY1		CHSY1	CHSY1	0.24300000000000002	640	1
4_MACS_peak_29308_lociStitched	chr9	130828650	130845654	4	12631	20982.936	2987.6028	641	SLC25A25,NAIF1	SLC25A25,LOC389791,LOC100289019,PTGES2	SLC25A25	LOC389791	0.363	641	1
2_MACS_peak_2742_lociStitched	chr1	228665828	228676664	2	5604	19983.7512	1994.9076	642	RNF187	HIST3H2BB,HIST3H2A	RNF187	RNF187	0.7341	642	1
2_MACS_peak_18022_lociStitched	chr22	24822326	24831948	2	7629	19818.4334	1837.802	643	ADORA2A,C22orf45		ADORA2A	ADORA2A	0.7347	643	1
1_MACS_peak_17488_lociStitched	chr21	11167908	11172544	1	4637	20555.0968	2575.298	644			BAGE	BAGE	NONE	644	1
2_MACS_peak_20822_lociStitched	chr4	38986025	38999679	2	7901	20049.5336	2117.7354	645	TMEM156	KLHL5	TMEM156	TMEM156	0.2343	645	1
2_MACS_peak_7771_lociStitched	chr13	77898943	77914800	2	9886	20557.0148	2649.7047	646	MYCBP2		MYCBP2	MYCBP2	0.007900000000000004	646	1
1_MACS_peak_2514_lociStitched	chr1	211430658	211435106	1	4449	19036.9952	1138.2432	647	RCOR3		RCOR3	RCOR3	0.25739999999999996	647	1
2_MACS_peak_11817_lociStitched	chr17	47816050	47827641	2	10279	20308.5911	2419.0417	648	FAM117A	MYST2,SLC35B1	FAM117A	FAM117A	0.38569999999999993	648	1
1_MACS_peak_16763_lociStitched	chr20	9489713	9498885	1	9173	19653.7616	1773.8648	649	C20orf103		C20orf103	C20orf103	0.6962	649	1
2_MACS_peak_23938_lociStitched	chr6	27857490	27871482	2	8231	20412.9288	2554.9392	650	HIST1H2BO,HIST1H3J,HIST1H2AM	HIST1H2AL,HIST1H1B,HIST1H3I,HIST1H4L,OR2B2	HIST1H2BO	HIST1H2BO	1.6518	650	1
