GENE_ID	locusLine	bin_1_13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22.bam
NM_001143968	chr17(.):37308146-37327414	0.274
NM_000981	chr17(.):37351535-37365980	1.787
NM_198993	chr17(.):37361788-37387040	0.0861
NM_005310	chr17(.):37889186-37908538	0.1881
NM_001030002	chr17(.):37889589-37908538	0.1917
NM_032339	chr17(.):37880408-37891788	0.4099
NM_018530	chr17(.):38055847-38078793	0.1117
NM_001042471	chr17(.):38055847-38079903	0.1122
NM_198844	chr17(.):38019454-38039149	1.3215
NM_001145301	chr17(.):38469472-38518895	1.0906
NM_152219	chr17(.):38511904-38525945	0.1028
NM_000964	chr17(.):38460422-38518895	1.0224
NM_001024809	chr17(.):38493270-38518895	0.1438
NM_001254	chr17(.):38439145-38464413	0.3604
NM_001042531	chr17(.):40709091-40723295	0.9328
NR_026697	chr17(.):40726525-40766445	0.9268
NM_198204	chr17(.):40714077-40730221	1.3028
NM_013290	chr17(.):40719328-40734747	1.6809
NM_000413	chr17(.):40698983-40712232	0.2919
NM_000263	chr17(.):40682950-40701466	0.3571
NR_027412	chr17(.):41442212-41471266	0.4701
NM_001661	chr17(.):41471352-41483504	0.056
NM_152343	chr17(.):43326759-43344479	0.0855
NM_005892	chr17(.):43294291-43329683	2.8865
NR_024434	chr17(.):43320302-43350997	0.284
NR_024435	chr17(.):43334557-43350997	0.0884
NR_026680	chr17(.):43692711-43720329	0.101
NR_027295	chr17(.):43692980-43720329	0.1009
NR_026901	chr17(.):43672490-43684748	0.0576
NR_029687	chr17(.):46109526-46119613	0.1002
NM_016429	chr17(.):46098532-46120152	0.1706
NM_152244	chr17(.):46179919-46205105	0.2619
NM_013323	chr17(.):46179946-46205105	0.2609
NM_006807	chr17(.):46142413-46183560	0.2091
NM_001127228	chr17(.):46142413-46183883	0.2087
NM_000250	chr17(.):56342216-56363296	0.0556
NM_004758	chr17(.):56373593-56411152	0.7072
NM_003168	chr17(.):56417538-56434563	1.2362
NR_029683	chr17(.):56403592-56413679	2.883
NM_004859	chr17(.):57692049-57779317	0.5142
NR_004380	chr17(.):62218437-62228517	0.8047
NR_002995	chr17(.):62218698-62228831	0.8063
NR_026903	chr17(.):62957667-62976703	0.8783
NR_027283	chr17(.):66189800-66201443	0.1249
NM_016627	chr17(.):66239144-66258305	0.8201
NR_033876	chr17(.):70589179-70641611	0.2531
NM_001163989	chr17(.):72727958-72748474	0.8969
NM_001006638	chr17(.):72728355-72748474	0.914
NM_139018	chr17(.):72685451-72714108	0.0679
NM_175738	chr17(.):72662255-72748474	0.2893
NR_037409	chr17(.):72739751-72749838	1.2191
NM_017728	chr17(.):72767621-72840922	0.1321
NM_015654	chr17(.):72761685-72777470	0.4417
NM_001162995	chr17(.):73624513-73642486	1.2448
NR_028439	chr17(.):73627674-73642486	1.4763
NM_001162997	chr17(.):73637645-73649057	2.1958
NM_000154	chr17(.):73749017-73766280	0.3195
NM_013260	chr17(.):73658398-73709139	0.4458
NM_005324	chr17(.):73767514-73780860	0.7057
NM_173547	chr17(.):73880040-73898054	0.503
NM_033452	chr17(.):73865244-73879656	2.3577
NM_012478	chr17(.):73836779-73856501	0.5053
NM_199242	chr17(.):73818307-73845798	0.1112
NM_032478	chr17(.):73889723-73906181	0.8443
NM_024599	chr17(.):74461974-74502509	0.8527
NM_001166579	chr17(.):74444432-74471199	0.1684
NM_001088	chr17(.):74458629-74471199	0.128
NM_001005498	chr17(.):74461974-74488991	0.8999
NR_033357	chr17(.):74518667-74546458	0.076
NM_001008529	chr17(.):74670650-74712056	0.1101
NM_003016	chr17(.):74725198-74738493	1.372
NM_015167	chr17(.):74709524-74727881	1.0016
NR_030366	chr17(.):74727531-74737630	1.7594
NM_001080510	chr17(.):74717949-74734962	1.964
NM_024311	chr17(.):74728782-74780338	0.5189
NR_027058	chr17(.):75079724-75096068	2.3622
NR_003013	chr17(.):75080388-75090575	2.6992
NM_001143998	chr17(.):75132004-75218181	1.27
NM_001144001	chr17(.):75176294-75218181	0.771
NM_001113495	chr17(.):75466324-75501678	0.1485
NM_001113493	chr17(.):75364271-75501678	0.483
NM_001113496	chr17(.):75441612-75501678	0.2354
NM_001113494	chr17(.):75367164-75501678	0.4813
NR_036200	chr17(.):75388065-75398136	0.1131
NM_152468	chr17(.):76121858-76144049	1.2313
NM_007267	chr17(.):76103998-76133488	0.9343
NM_001127198	chr17(.):76103998-76129861	1.0403
NM_001145529	chr17(.):76222390-76242068	0.0766
NM_001010982	chr17(.):76178436-76208782	0.14
NM_001012270	chr17(.):76205276-76226716	0.1664
NM_003258	chr17(.):76165159-76188285	0.945
NM_004710	chr17(.):76159670-76174009	1.6554
NR_002219	chr17(.):76205320-76225783	0.1729
NM_001145526	chr17(.):76178442-76208782	0.14
NR_027083	chr17(.):76178397-76198641	0.1694
NM_003255	chr17(.):76844058-76926472	0.5331
NM_006137	chr17(.):80267745-80280480	0.076
NM_003004	chr17(.):80273899-80296921	0.3681
NM_001100407	chr17(.):80395462-80413707	1.3376
NM_001193655	chr17(.):80395462-80412602	1.421
NM_001038618	chr17(.):80411059-80451143	0.4391
NM_001083608	chr17(.):80411539-80451143	0.4439
NM_173620	chr17(.):80371251-80405516	0.2312
NR_036519	chr17(.):80402590-80413707	2.1346
NM_019856	chr18(.):3061804-3225106	0.0691
NM_001128627	chr18(.):12441510-12661731	0.0583
NM_020148	chr18(.):12441510-12662912	0.0583
NM_000633	chr18(.):60785578-60991613	0.6548
NM_033546	chr18(.):3257110-3283282	0.7092
NM_001144944	chr18(.):3257610-3283282	0.7143
NM_001144945	chr18(.):3257716-3283282	0.7169
NM_001083625	chr18(.):9131757-9290206	0.355
NM_020232	chr18(.):12697986-12730739	0.6876
NM_147163	chr18(.):12653737-12730739	0.3345
NM_006471	chr18(.):3242527-3261234	1.4738
NM_021074	chr18(.):9097627-9139343	1.892
NM_024899	chr18(.):12667630-12707703	0.5658
NM_005904	chr18(.):46441222-46482081	1.9102
NM_001190823	chr18(.):46441222-46474177	1.7458
NM_001190822	chr18(.):46441222-46480703	1.974
NM_016626	chr18(.):48695919-48729051	0.453
NM_033280	chr18(.):56802124-56831063	1.1059
NM_030973	chr19(.):50316535-50345237	0.4195
NM_001039846	chr19(.):2091867-2104583	1.667
NM_019112	chr19(.):1035101-1070570	0.8262
NM_001164605	chr19(.):35640844-35665788	0.3463
NM_018028	chr19(.):39828107-39880537	0.1739
NM_014164	chr19(.):35640624-35665788	0.3438
NR_028406	chr19(.):35640671-35665788	0.3441
NM_020695	chr19(.):1810244-1853452	0.605
NM_052847	chr19(.):2506217-2707746	1.2336
NM_001042680	chr19(.):3533262-3562571	0.2564
NM_005428	chr19(.):6767721-6862371	0.5652
NM_020714	chr19(.):12681919-12726623	0.5485
NM_024038	chr19(.):12836453-12850529	1.5896
NM_032855	chr19(.):16239837-16274377	1.7385
NM_021235	chr19(.):16467407-16587762	0.4533
NM_006387	chr19(.):16623699-16658263	0.3089
NM_001492	chr19(.):18974360-19011953	0.0693
NM_015073	chr19(.):38392867-38704008	0.2215
NM_001398	chr19(.):39301061-39327497	0.1174
NM_007040	chr19(.):41765119-41818811	1.2894
NM_144732	chr19(.):41763390-41818811	1.2512
NM_015168	chr19(.):47562446-47622009	0.7584
NM_001145713	chr19(.):47629079-47718893	0.2474
NR_027280	chr19(.):47629114-47718893	0.2475
NM_006801	chr19(.):48880826-48899810	2.0124
NM_152359	chr19(.):50189406-50221988	0.0665
NM_001136052	chr19(.):50189400-50221988	0.0665
NM_006184	chr19(.):49398306-49431540	0.1921
NM_001161440	chr19(.):55687614-55725874	0.0646
NM_182577	chr19(.):458345-479983	0.0558
NM_033513	chr19(.):502496-524654	1.1024
NM_012435	chr19(.):411582-465996	0.0619
NM_130762	chr19(.):491489-510343	1.0606
NM_004359	chr19(.):526732-547087	0.3344
NM_005317	chr19(.):539026-554919	0.0744
NM_024100	chr19(.):979327-999569	0.4291
NM_004368	chr19(.):1021297-1044064	1.346
NM_033420	chr19(.):1004649-1026141	0.9781
NM_138690	chr19(.):995436-1014723	0.1347
NM_012292	chr19(.):1062173-1091627	0.6954
NM_001280	chr19(.):1264266-1278171	1.8532
NM_017914	chr19(.):1270519-1284243	1.4204
NM_177401	chr19(.):1243551-1264142	0.9234
NM_001001975	chr19(.):1236748-1249824	0.9225
NM_001405	chr19(.):1281167-1304944	0.0969
NM_152769	chr19(.):1224946-1242990	0.2728
NR_027271	chr19(.):1262469-1275259	0.6969
NR_023313	chr19(.):1264266-1279809	1.6759
NM_001136139	chr19(.):1604291-1655286	1.0303
NM_003200	chr19(.):1604291-1657326	0.9936
NM_006830	chr19(.):1592153-1610483	1.018
NM_138813	chr19(.):1777073-1817270	0.1258
NM_001178002	chr19(.):1777073-1817199	0.126
NR_031730	chr19(.):1811157-1821237	0.2186
NR_034114	chr19(.):1817087-1829542	0.1245
NM_031918	chr19(.):1847397-1868564	1.9711
NM_138422	chr19(.):1900416-1918446	0.3266
NM_001130111	chr19(.):1871974-1890518	0.6077
NM_079834	chr19(.):1900372-1931012	0.2981
NM_017572	chr19(.):2032469-2056243	0.592
NM_130807	chr19(.):2066034-2101269	2.9851
NM_004152	chr19(.):2264519-2278487	0.9379
NM_018049	chr19(.):2228154-2241328	1.9197
NM_000479	chr19(.):2244112-2257072	1.0576
NM_198532	chr19(.):2269630-2287181	0.6438
NR_031596	chr19(.):2229060-2239148	2.2895
NM_007165	chr19(.):2231815-2253678	1.2085
NM_144616	chr19(.):2247249-2261422	1.5317
NM_001101391	chr19(.):2284773-2313156	0.1541
NR_036207	chr19(.):2245637-2255717	0.292
NM_032737	chr19(.):2423163-2461958	0.7829
NM_012458	chr19(.):2420621-2432875	1.271
NM_182973	chr19(.):2384783-2431086	0.8938
NM_015675	chr19(.):2471122-2483257	1.8592
NM_001136503	chr19(.):3469404-3485540	0.0903
NM_016263	chr19(.):3501294-3541755	0.2749
NM_001136198	chr19(.):3517953-3541755	0.1215
NM_031304	chr19(.):3485818-3505621	1.9308
NM_001145165	chr19(.):3485818-3505938	1.9895
NM_001135580	chr19(.):3534154-3549028	0.1531
NM_005490	chr19(.):6747172-6772523	0.349
NM_153358	chr19(.):12716731-12745676	0.7664
NM_001136195	chr19(.):12805007-12839810	0.33
NR_002751	chr19(.):12812262-12822332	0.0859
NM_032301	chr19(.):12794729-12812455	0.2146
NM_013433	chr19(.):12805007-12838105	0.3435
NM_001136196	chr19(.):12805007-12838462	0.3406
NM_013312	chr19(.):12868816-12891434	0.1594
NM_004317	chr19(.):12843305-12864137	1.08
NM_017682	chr19(.):12858406-12874271	0.1066
NM_023072	chr19(.):13901273-13948044	0.1674
NR_029613	chr19(.):13980512-13990622	0.0653
NR_036515	chr19(.):13940329-13952103	1.0313
NM_001098622	chr19(.):13982949-13996571	0.2353
NR_030179	chr19(.):13980688-13990825	0.0679
NR_029497	chr19(.):13942100-13952173	1.2147
NR_029495	chr19(.):13942400-13952473	1.3013
NR_029501	chr19(.):13942253-13952331	1.2593
NM_005370	chr19(.):16217489-16249445	1.3698
NM_001145160	chr19(.):16173316-16218813	0.8109
NR_024335	chr19(.):16139522-16157918	0.0687
NR_024336	chr19(.):16140288-16157918	0.0698
NM_003290	chr19(.):16182134-16218813	0.8562
NM_032493	chr19(.):16303664-16351156	0.1243
NM_054113	chr19(.):16267178-16289286	0.3143
NM_014077	chr19(.):16291234-16307857	0.2538
NM_032207	chr19(.):16602204-16637163	0.0909
NM_145046	chr19(.):16584874-16612003	0.0895
NM_024881	chr19(.):16655647-16688193	0.258
NM_004831	chr19(.):16680717-16744015	1.4991
NM_001145724	chr19(.):19035009-19054858	0.3435
NM_001145722	chr19(.):19035009-19056113	0.3919
NM_001145721	chr19(.):19035009-19056161	0.3922
NR_027297	chr19(.):19035009-19055444	0.3573
NM_007263	chr19(.):19005322-19035199	0.4544
NM_004838	chr19(.):19035009-19057041	0.4031
NM_019070	chr19(.):19025483-19044442	0.671
NM_003367	chr19(.):35754895-35775718	0.3418
NM_015925	chr19(.):35734558-35763867	1.1987
NM_152481	chr19(.):35710703-35724628	0.0569
NM_021175	chr19(.):35768409-35781045	0.0622
NM_001199216	chr19(.):35777988-35809709	0.0547
NM_006149	chr19(.):39287310-39308740	0.0508
NM_012237	chr19(.):39364194-39395463	0.4157
NM_001005335	chr19(.):39322027-39347979	1.1346
NM_001001716	chr19(.):39385614-39404534	0.3289
NM_001533	chr19(.):39322027-39345617	1.1951
NM_001193286	chr19(.):39364194-39395502	0.4152
NR_034146	chr19(.):39364194-39389795	0.3128
NM_001195833	chr19(.):39353471-39373919	0.3657
NM_003407	chr19(.):39892486-39905045	5.6549
NM_003169	chr19(.):39931287-39972308	0.3729
NM_001130825	chr19(.):39931185-39972308	0.375
NM_019088	chr19(.):39871269-39886679	0.6909
NM_017592	chr19(.):39876962-39896203	3.2121
NM_001020	chr19(.):39918846-39931618	0.885
NM_022835	chr19(.):39898749-39924055	0.863
NM_001699	chr19(.):41720107-41772671	0.6791
NM_052848	chr19(.):41811093-41835788	1.1306
NM_001098506	chr19(.):42077530-42098197	0.0946
NM_000400	chr19(.):45849648-45878845	0.1439
NM_012099	chr19(.):45904466-45919024	1.6272
NM_001983	chr19(.):45905590-45932177	1.175
NM_202001	chr19(.):45911691-45931820	0.4198
NM_006663	chr19(.):45877891-45913312	0.7026
NM_001142502	chr19(.):45877891-45914607	0.6806
NM_033258	chr19(.):47132332-47142939	0.113
NM_005184	chr19(.):47099511-47119039	1.7124
NM_000960	chr19(.):47118724-47133354	0.074
NM_144577	chr19(.):48794708-48828332	0.308
NM_018273	chr19(.):48830615-48872186	0.639
NM_012451	chr19(.):48862650-48884634	1.2778
NM_001425	chr19(.):48823628-48838810	1.5395
NM_153608	chr19(.):48769653-48795863	0.066
NM_031485	chr19(.):48944029-48962164	0.4438
NM_000836	chr19(.):48893131-48953188	0.4103
NM_016246	chr19(.):49311273-49344934	0.2241
NM_014330	chr19(.):49370648-49384319	1.648
NM_001161354	chr19(.):49335353-49376884	0.3362
NM_003323	chr19(.):49379221-49406996	0.2885
NM_001197122	chr19(.):50157825-50174132	0.6859
NM_001040668	chr19(.):50163398-50182173	2.0318
NR_033397	chr19(.):50175495-50196704	1.3962
NM_001101340	chr19(.):50186941-50199247	0.0892
NM_021228	chr19(.):50140381-50166906	0.5532
NM_006270	chr19(.):50133551-50148400	0.8462
NM_001098632	chr19(.):50367296-50385644	2.0333
NM_032375	chr19(.):50367296-50385578	2.0406
NM_001098633	chr19(.):50367296-50385612	2.0368
NM_017432	chr19(.):50349415-50368999	0.4186
NM_001168222	chr19(.):50375681-50397007	1.3478
NM_007254	chr19(.):50359459-50375822	0.646
NM_152899	chr19(.):50387913-50405147	0.2855
NM_012068	chr19(.):50426958-50442193	0.7603
NM_032430	chr19(.):55790533-55828903	0.383
NM_173804	chr19(.):55733001-55745632	0.095
NM_001130106	chr19(.):55768590-55796751	0.7212
NM_014931	chr19(.):55736146-55775038	0.6591
NM_032836	chr19(.):56097736-56115893	0.7007
NM_007279	chr19(.):56160415-56191082	0.885
NM_207115	chr19(.):56147391-56159836	0.5679
NM_153219	chr19(.):56106729-56119504	1.2666
NM_203374	chr19(.):56127106-56140941	0.1995
NM_016535	chr19(.):56149985-56161989	0.5894
NM_013301	chr19(.):56153953-56169526	1.4519
NM_001163423	chr19(.):56148462-56159836	0.607
NM_016202	chr19(.):56148417-56159836	0.6051
NM_001130072	chr19(.):56181560-56212133	0.2971
NM_001130071	chr19(.):56182990-56212133	0.3063
NM_001195605	chr19(.):56119958-56134907	0.0716
NM_005762	chr19(.):59050835-59067082	0.6594
NR_027334	chr19(.):59065552-59091164	1.2878
NM_014453	chr19(.):59057932-59071486	1.6591
NM_003422	chr19(.):59068283-59089942	1.3142
NM_198426	chr19(.):59057932-59071355	1.6583
NM_003969	chr19(.):59062078-59075343	1.6856
NM_012254	chr19(.):59004699-59028432	0.0703
NR_026052	chr19(.):59081765-59100762	0.6132
NM_032792	chr19(.):59019896-59035921	0.4091
NM_080836	chr20(.):2077527-2134198	0.8469
NM_183404	chr20(.):35626976-35729410	0.3764
NM_007050	chr20(.):40696391-41823557	0.0923
NM_002895	chr20(.):35621177-35729410	0.3602
NM_003818	chr20(.):5102481-5176989	0.2251
NM_052865	chr20(.):17944761-17976762	1.098
NM_001042472	chr20(.):25275849-25376477	1.1773
NM_015600	chr20(.):25270378-25376477	1.2017
NM_001191	chr20(.):30247260-30315656	2.0745
NM_007367	chr20(.):32576731-32673067	0.4114
NM_152503	chr20(.):35724628-35812974	0.3576
NM_213632	chr20(.):35752223-35812974	0.4608
NM_015568	chr20(.):37429347-37556667	0.9554
NM_032883	chr20(.):42539781-42703254	0.7838
NM_002466	chr20(.):42290708-42350122	0.7187
NM_001098798	chr20(.):42569535-42703254	0.9157
NM_001098797	chr20(.):42538491-42703254	0.7801
NM_000022	chr20(.):43243162-43285376	0.9125
NM_022104	chr20(.):44558316-44581662	0.551
NM_183048	chr20(.):45833380-45990474	0.3411
NM_001161841	chr20(.):46281149-46420360	0.3498
NM_018837	chr20(.):46281149-46419808	0.3511
NM_183425	chr20(.):55961462-55989386	1.3038
NM_080618	chr20(.):56067223-56105154	0.1195
NM_199170	chr20(.):56218451-56290625	0.3643
NM_020182	chr20(.):56218451-56290031	0.3671
NM_199171	chr20(.):56218451-56291541	0.3604
NM_002531	chr20(.):61335188-61399123	0.0711
NM_001009923	chr20(.):5075483-5098733	0.4265
NM_002592	chr20(.):5090598-5112268	1.101
NM_182649	chr20(.):5090598-5105647	1.2907
NR_028370	chr20(.):5095231-5105615	1.1245
NM_019593	chr20(.):5520079-5596672	0.4152
NR_003045	chr20(.):17938352-17948589	0.5141
NM_152227	chr20(.):17917243-17954490	1.036
NM_014426	chr20(.):17917243-17954154	1.044
NM_013248	chr20(.):23326372-23340408	1.392
NM_022482	chr20(.):23340020-23358683	0.4935
NM_002862	chr20(.):25223705-25283648	1.2846
NM_032609	chr20(.):30220690-30237800	0.0717
NM_012112	chr20(.):30321903-30394603	0.1292
NM_176812	chr20(.):32394109-32447173	1.5195
NM_001135771	chr20(.):35802455-35875025	0.4318
NM_030919	chr20(.):37549954-37586703	0.1719
NM_001008901	chr20(.):42349800-42360642	0.1123
NR_034104	chr20(.):43280091-43305380	0.2363
NM_001134771	chr20(.):44645328-44693789	0.0731
NM_022095	chr20(.):44572291-44605833	1.2752
NM_004994	chr20(.):44632546-44650200	0.0718
NR_024594	chr20(.):45942245-45954498	0.1162
NM_006526	chr20(.):52178609-52204636	0.6373
NM_000782	chr20(.):52764987-52795516	0.0544
NM_002623	chr20(.):52819501-52841492	1.1964
NM_001015885	chr20(.):55921617-55958519	0.2695
NM_003610	chr20(.):55921144-55958519	0.2678
NM_001190472	chr20(.):55928495-55939878	0.1051
NM_001160419	chr20(.):56182946-56200632	1.7844
NM_001160418	chr20(.):56173901-56200632	1.2104
NM_175573	chr20(.):60873026-60888918	0.7921
NM_005560	chr20(.):60879120-60947368	0.8056
NM_001024	chr20(.):60957120-60968576	1.0556
NR_024470	chr20(.):61289378-61302973	0.1627
NM_016354	chr20(.):61268796-61308647	1.2409
NM_001083113	chr20(.):62333793-62372494	0.7727
NM_181485	chr20(.):62334379-62372494	0.7838
NM_017806	chr20(.):62362977-62375460	1.0188
NM_003224	chr20(.):62324994-62344355	0.2861
NM_032945	chr20(.):62321287-62335035	0.0775
NM_020062	chr20(.):62366210-62380403	0.8732
NM_003823	chr20(.):62323020-62335035	0.0771
NM_001389	chr21(.):41379342-42224039	0.1351
NM_101395	chr21(.):38734858-38892679	0.2602
NM_001033515	chr21(.):9902193-9973585	0.5097
NM_001146078	chr21(.):37827919-37919898	0.3467
NM_001146077	chr21(.):37827919-37953867	0.2805
NM_006198	chr21(.):41234346-41306322	0.3612
NM_016818	chr21(.):43634266-43722354	0.4759
NM_173568	chr21(.):43486425-43568105	0.3397
NM_207174	chr21(.):43635007-43722354	0.479
NM_207629	chr21(.):43631186-43722354	0.4617
NM_207627	chr21(.):43614798-43722354	0.4068
NM_207628	chr21(.):43614921-43722354	0.4072
NM_001199527	chr21(.):43478067-43568105	0.9757
NM_003683	chr21(.):45204417-45228983	0.4612
NM_001100421	chr21(.):19156283-19196703	0.949
NM_000629	chr21(.):34692213-34737128	0.7948
NM_005534	chr21(.):34770201-34814828	0.4406
NM_001040192	chr21(.):34855237-34869023	0.338
NM_017833	chr21(.):34855237-34868790	0.3425
NM_138927	chr21(.):34910349-34954812	0.8598
NM_000819	chr21(.):34871237-34919464	0.7924
NM_175085	chr21(.):34891315-34919464	1.2532
NM_001136005	chr21(.):34871237-34920195	0.7814
NM_001136006	chr21(.):34871237-34920198	0.7814
NM_032195	chr21(.):34910349-34937973	1.284
NM_017613	chr21(.):34945210-34966014	0.5927
NR_027273	chr21(.):43437112-43450060	0.1035
NR_027243	chr21(.):43517243-43533644	0.5739
NM_000394	chr21(.):44584140-44597913	1.874
NM_000100	chr21(.):45188830-45201259	1.0746
NR_026961	chr21(.):45220638-45237448	0.1267
NM_005049	chr21(.):45522207-45556063	0.4208
NM_198155	chr21(.):45548493-45570605	2.0471
NM_000383	chr21(.):45700762-45723102	0.5742
NM_175867	chr21(.):45661222-45687099	0.9579
NM_015259	chr21(.):45641721-45665834	1.2226
NM_000658	chr21(.):45705273-45723110	0.7016
NM_002473	chr22(.):36672322-36789063	0.6463
NM_003325	chr22(.):19313223-19424219	0.3219
NM_004327	chr22(.):23517551-23665224	0.2479
NM_014433	chr22(.):23396592-23489241	0.4273
NM_001887	chr22(.):26990361-27018991	1.0149
NM_007194	chr22(.):29078730-29142822	0.1329
NM_014775	chr22(.):31887260-32019534	0.1707
NM_019843	chr22(.):31830344-31890874	0.4205
NM_001164501	chr22(.):31830344-31890547	0.4223
NM_001195071	chr22(.):38610297-38673670	0.4599
NM_001195072	chr22(.):38610297-38674040	0.4582
NM_001002880	chr22(.):39047657-39074855	0.784
NM_001003406	chr22(.):39961757-40090740	0.0615
NM_001003828	chr22(.):44390172-44570103	0.2082
NM_013327	chr22(.):44415167-44570103	0.2274
NM_138433	chr22(.):50981461-50994452	0.0885
NM_001178010	chr22(.):19462413-19513135	0.6922
NM_003776	chr22(.):19415035-19428596	1.3729
NM_001166242	chr22(.):19423409-19440755	0.4838
NM_003277	chr22(.):19505546-19517860	0.0732
NM_005659	chr22(.):19432463-19471738	1.0532
NM_003504	chr22(.):19462415-19513135	0.6922
NR_030755	chr22(.):23160269-23170365	1.0006
NM_001178126	chr22(.):23224959-23243013	8.267
NM_004914	chr22(.):23482512-23511531	0.6786
NM_001024938	chr22(.):24194058-24232725	0.2396
NM_002415	chr22(.):24231564-24242409	0.9679
NM_001024939	chr22(.):24195040-24232725	0.2444
NM_001007468	chr22(.):24124149-24181705	0.4895
NM_001002862	chr22(.):24171689-24186199	1.4812
NM_000675	chr22(.):24818529-24843325	1.0778
NR_028484	chr22(.):24820177-24895783	0.4094
NM_001008566	chr22(.):26916713-26966370	0.2499
NM_003595	chr22(.):26916713-26991089	0.5557
NR_031615	chr22(.):26946177-26956289	0.4684
NR_003491	chr22(.):27048445-27077440	0.6869
NM_001886	chr22(.):27012927-27031636	0.4145
NM_172002	chr22(.):29133042-29158496	0.3353
NM_173510	chr22(.):29163661-29190283	0.9151
NM_001079539	chr22(.):29185547-29201560	4.5933
NM_012265	chr22(.):29650843-29668914	2.0649
NM_006478	chr22(.):29697996-29713774	0.1185
NM_001163285	chr22(.):29658997-29701515	0.9585
NM_001163287	chr22(.):29658997-29691672	1.215
NM_006477	chr22(.):29703921-29716748	0.0634
NM_031910	chr22(.):37571205-37589330	0.0682
NM_001051	chr22(.):37597244-37613353	0.2718
NM_013385	chr22(.):37673494-37716389	0.1725
NM_002872	chr22(.):37616309-37645305	1.2604
NM_152221	chr22(.):38681696-38718413	0.8045
NR_002821	chr22(.):38735669-38799931	0.6042
NM_001894	chr22(.):38681696-38719089	0.7925
NM_016657	chr22(.):38859082-38882637	0.114
NM_004981	chr22(.):38817332-38845033	0.0662
NM_001098505	chr22(.):38874442-38889535	0.1431
NM_001098504	chr22(.):38874442-38907345	1.2307
NM_152868	chr22(.):38817332-38856203	0.069
NM_001013647	chr22(.):38969124-39057634	0.2926
NM_004286	chr22(.):39096806-39134592	0.9241
NM_005740	chr22(.):39169512-39195161	0.1176
NM_020243	chr22(.):39072953-39085766	0.2318
NM_014876	chr22(.):39076547-39101459	1.1973
NM_015374	chr22(.):39125734-39156947	0.9875
NM_001006666	chr22(.):39431672-39445428	0.6247
NM_152426	chr22(.):39412117-39434256	0.5269
NM_014508	chr22(.):39405264-39419825	1.0621
NM_021822	chr22(.):39468009-39488748	0.8615
NM_181773	chr22(.):39488228-39505072	0.2169
NM_006116	chr22(.):39790758-39832887	0.4046
NM_153497	chr22(.):39790758-39838132	0.5052
NM_194326	chr22(.):39920097-39933860	1.0863
NM_002409	chr22(.):39848324-39893199	0.4455
NM_019008	chr22(.):39893283-39919137	1.2544
NM_182810	chr22(.):39911568-39923691	2.1751
NM_001098270	chr22(.):39878228-39893199	0.1756
NM_001169111	chr22(.):50956996-50969033	1.3151
NM_024866	chr22(.):50915011-50929866	0.1743
NM_002972	chr22(.):50878430-50918464	0.4333
NM_001185011	chr22(.):50941644-50968209	0.988
NM_001113756	chr22(.):50959181-50973258	1.1981
NM_001113755	chr22(.):50959181-50973514	1.1782
NM_001169109	chr22(.):50956996-50969868	1.2969
NM_001169110	chr22(.):50956996-50969574	1.3015
NM_001014440	chr22(.):50963837-50976008	1.0517
NM_005138	chr22(.):50956996-50969034	1.3151
NM_017584	chr22(.):50920212-50933750	0.1266
NM_033200	chr22(.):50936375-50951135	0.7416
NM_001145134	chr22(.):51002289-51022096	0.488
NR_021492	chr22(.):51016454-51027355	0.8341
NM_004377	chr22(.):51002289-51021894	0.4755
NM_001123225	chr22(.):50984540-51006328	0.0909
NM_001145137	chr22(.):51002289-51021506	0.4503
NM_005198	chr22(.):51012386-51026428	0.6689
