#03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05_ROSE/03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X03_0EWP_0229Kronos_MM1S.KB.1hr.1_H3K18Ac_hs.dm_i05.bam
#Using cutoff of 13641.8886 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X03_0EWP_0229Kronos_MM1S.KB.1hr.1_H3K18Ac_hs.dm_i05.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	isSuperStretch
1_MACS_peak_3086_lociStitched	chr10	79956944	79958172	1	1229	637.946	165.2888	17695	0
1_MACS_peak_15915_lociStitched	chr3	4909420	4910638	1	1219	951.1362	164.9172	17696	0
1_MACS_peak_14358_lociStitched	chr20	13618769	13619982	1	1214	1252.3012	351.0422	17697	0
1_MACS_peak_11868_lociStitched	chr19	43132161	43133390	1	1230	613.3939	193.3217	17698	0
1_MACS_peak_13563_lociStitched	chr2	165682868	165684091	1	1224	774.4036	141.2565	17699	0
1_MACS_peak_6377_lociStitched	chr13	48668387	48669592	1	1206	1169.9345	120.018	17700	0
1_MACS_peak_11812_lociStitched	chr19	40970890	40972113	1	1224	920.7967	301.4695	17701	0
1_MACS_peak_7443_lociStitched	chr15	33015071	33016298	1	1228	692.1507	229.2036	17702	0
1_MACS_peak_24888_lociStitched	chrX	11786013	11787235	1	1223	728.6786	91.1612	17703	0
1_MACS_peak_25032_lociStitched	chrX	40608589	40609815	1	1227	596.3264	98.4478	17704	0
1_MACS_peak_13303_lociStitched	chr2	120331519	120332746	1	1228	612.6411	156.5652	17705	0
1_MACS_peak_1528_lociStitched	chr1	157086890	157088116	1	1227	777.897	281.98	17706	0
1_MACS_peak_25509_lociStitched	chrX	144613314	144614539	1	1226	599.515	71.1725	17707	0
1_MACS_peak_4784_lociStitched	chr11	125772269	125773492	1	1224	840.9348	246.1899	17708	0
1_MACS_peak_16431_lociStitched	chr3	56911986	56913211	1	1226	656.2325	133.1575	17709	0
1_MACS_peak_21026_lociStitched	chr6	128200688	128201915	1	1228	588.5919	150.6756	17710	0
1_MACS_peak_11607_lociStitched	chr19	19475055	19476280	1	1226	743.82	225.2775	17711	0
1_MACS_peak_24933_lociStitched	chrX	17055992	17057214	1	1223	804.8092	185.3774	17712	0
1_MACS_peak_1238_lociStitched	chr1	143672884	143674043	1	1160	1856.6021	180.3404	17713	0
1_MACS_peak_21829_lociStitched	chr7	55141259	55142482	1	1224	754.2241	169.0186	17714	0
1_MACS_peak_4047_lociStitched	chr11	58825231	58826453	1	1223	902.6914	288.5142	17715	0
1_MACS_peak_25199_lociStitched	chrX	65231889	65233116	1	1228	550.6776	129.0804	17716	0
1_MACS_peak_6502_lociStitched	chr13	91708700	91709917	1	1218	805.654	48.9234	17717	0
1_MACS_peak_12144_lociStitched	chr19	57862138	57863361	1	1224	725.4836	151.8966	17718	0
1_MACS_peak_15912_lociStitched	chr3	4508207	4509423	1	1217	993.9584	218.272	17719	0
1_MACS_peak_7230_lociStitched	chr14	102258291	102259515	1	1225	603.3096	75.276	17720	0
1_MACS_peak_2277_lociStitched	chr1	227556449	227557675	1	1227	748.8408	305.0288	17721	0
1_MACS_peak_17849_lociStitched	chr4	56719477	56720689	1	1213	1103.526	239.1276	17722	0
1_MACS_peak_14225_lociStitched	chr20	1702249	1703475	1	1227	706.0534	266.2872	17723	0
1_MACS_peak_20929_lociStitched	chr6	111622678	111623904	1	1227	631.2674	195.1792	17724	0
1_MACS_peak_341_lociStitched	chr1	26185180	26186401	1	1222	848.3508	234.9204	17725	0
1_MACS_peak_4022_lociStitched	chr11	55622086	55623311	1	1226	709.03	245.8575	17726	0
1_MACS_peak_12064_lociStitched	chr19	52674068	52675291	1	1224	684.88	156.2994	17727	0
1_MACS_peak_17788_lociStitched	chr4	41147086	41148313	1	1228	573.9906	232.5165	17728	0
1_MACS_peak_5086_lociStitched	chr12	13196837	13198056	1	1220	977.3942	320.2313	17729	0
1_MACS_peak_9867_lociStitched	chr17	40128277	40129501	1	1225	720.6912	237.5784	17730	0
1_MACS_peak_16594_lociStitched	chr3	98166421	98167644	1	1224	659.197	139.5443	17731	0
1_MACS_peak_19096_lociStitched	chr5	82307247	82308467	1	1221	876.692	256.932	17732	0
1_MACS_peak_23402_lociStitched	chr8	102344630	102345854	1	1225	621.792	160.4664	17733	0
1_MACS_peak_3054_lociStitched	chr10	76554967	76556183	1	1217	945.8048	219.8528	17734	0
1_MACS_peak_4466_lociStitched	chr11	82513427	82514648	1	1222	761.6598	190.476	17735	0
1_MACS_peak_4671_lociStitched	chr11	116132981	116134199	1	1219	775.1352	110.229	17736	0
1_MACS_peak_6588_lociStitched	chr13	111522225	111523445	1	1221	744.078	142.984	17737	0
1_MACS_peak_11707_lociStitched	chr19	35615005	35616219	1	1215	963.5518	193.9972	17738	0
1_MACS_peak_12140_lociStitched	chr19	57106216	57107434	1	1219	909.237	252.126	17739	0
1_MACS_peak_13084_lociStitched	chr2	99157794	99159018	1	1225	631.7064	193.392	17740	0
1_MACS_peak_12713_lociStitched	chr2	62266239	62267462	1	1224	753.9795	273.952	17741	0
1_MACS_peak_25293_lociStitched	chrX	85301758	85302967	1	1210	1015.6809	132.6273	17742	0
1_MACS_peak_24108_lociStitched	chr9	72725080	72726303	1	1224	711.0522	234.4491	17743	0
1_MACS_peak_21263_lociStitched	chr6	158221403	158222619	1	1217	822.1376	113.2096	17744	0
1_MACS_peak_18022_lociStitched	chr4	84405572	84406793	1	1222	953.1126	403.6626	17745	0
1_MACS_peak_13405_lociStitched	chr2	135039823	135041045	1	1223	745.2978	239.0232	17746	0
1_MACS_peak_17015_lociStitched	chr3	149250041	149251260	1	1220	792.9595	183.5814	17747	0
1_MACS_peak_20027_lociStitched	chr6	11900796	11902004	1	1209	1032.3568	137.5912	17748	0
1_MACS_peak_25370_lociStitched	chrX	115084640	115085859	1	1220	726.2802	119.8277	17749	0
1_MACS_peak_9999_lociStitched	chr17	45737010	45738232	1	1223	678.0878	179.023	17750	0
1_MACS_peak_22086_lociStitched	chr7	92747046	92748266	1	1221	776.408	203.984	17751	0
1_MACS_peak_4410_lociStitched	chr11	75433260	75434482	1	1223	652.548	159.471	17752	0
1_MACS_peak_8754_lociStitched	chr16	30855860	30857082	1	1223	732.8334	243.789	17753	0
1_MACS_peak_5038_lociStitched	chr12	10242438	10243656	1	1219	856.9848	227.157	17754	0
1_MACS_peak_25045_lociStitched	chrX	44401508	44402719	1	1212	952.3304	140.2338	17755	0
1_MACS_peak_16484_lociStitched	chr3	67022131	67023331	1	1201	1295.52	254.64	17756	0
1_MACS_peak_10092_lociStitched	chr17	49758689	49759911	1	1223	615.888	159.7154	17757	0
1_MACS_peak_19687_lociStitched	chr5	159435757	159436971	1	1215	994.7516	271.936	17758	0
1_MACS_peak_10460_lociStitched	chr17	76182436	76183628	1	1193	1366.2704	194.6536	17759	0
1_MACS_peak_7900_lociStitched	chr15	72753925	72755134	1	1210	1146.2529	305.2725	17760	0
1_MACS_peak_8380_lociStitched	chr16	3414685	3415899	1	1215	924.9466	210.3862	17761	0
1_MACS_peak_1898_lociStitched	chr1	200416841	200418059	1	1219	922.5132	329.9562	17762	0
1_MACS_peak_7565_lociStitched	chr15	42227224	42228447	1	1224	567.2274	179.2918	17763	0
1_MACS_peak_6285_lociStitched	chr13	33859174	33860390	1	1217	772.2816	120.5056	17764	0
1_MACS_peak_8662_lociStitched	chr16	28436854	28438075	1	1222	649.3278	185.592	17765	0
1_MACS_peak_5833_lociStitched	chr12	103128535	103129756	1	1222	708.0579	246.8862	17766	0
1_MACS_peak_25061_lociStitched	chrX	46988326	46989513	1	1188	1348.5507	111.4593	17767	0
1_MACS_peak_19740_lociStitched	chr5	170172088	170173310	1	1223	536.5802	139.4302	17768	0
1_MACS_peak_6421_lociStitched	chr13	53173604	53174788	1	1185	1375.3344	96.496	17769	0
1_MACS_peak_10804_lociStitched	chr18	33091076	33092298	1	1223	551.9774	159.1044	17770	0
1_MACS_peak_21341_lociStitched	chr6	170615379	170616558	1	1180	1451.5848	102.2193	17771	0
1_MACS_peak_1285_lociStitched	chr1	146009045	146010249	1	1205	1181.4852	256.0908	17772	0
1_MACS_peak_2586_lociStitched	chr10	13278601	13279819	1	1219	747.9738	200.1174	17773	0
1_MACS_peak_18270_lociStitched	chr4	139509066	139510288	1	1223	547.3338	177.9232	17774	0
1_MACS_peak_17506_lociStitched	chr4	2043179	2044399	1	1221	650.748	192.272	17775	0
1_MACS_peak_22955_lociStitched	chr8	28220848	28222066	1	1219	748.8264	212.9064	17776	0
1_MACS_peak_9679_lociStitched	chr17	30650439	30651659	1	1221	616.954	162.992	17777	0
1_MACS_peak_13510_lociStitched	chr2	158220106	158221323	1	1218	749.3069	181.0896	17778	0
1_MACS_peak_23603_lociStitched	chr8	133687155	133688376	1	1222	672.771	268.1316	17779	0
1_MACS_peak_6428_lociStitched	chr13	53494642	53495851	1	1210	963.573	169.3809	17780	0
1_MACS_peak_7615_lociStitched	chr15	45076161	45077349	1	1189	1446.39	244.6092	17781	0
1_MACS_peak_3953_lociStitched	chr11	41969589	41970807	1	1219	743.3454	219.7272	17782	0
1_MACS_peak_20246_lociStitched	chr6	29944067	29945280	1	1214	851.6473	173.0951	17783	0
1_MACS_peak_10978_lociStitched	chr18	56229340	56230558	1	1219	686.2212	181.1166	17784	0
1_MACS_peak_9168_lociStitched	chr16	84627622	84628838	1	1217	688.7424	111.0208	17785	0
1_MACS_peak_20959_lociStitched	chr6	116782649	116783866	1	1218	678.2341	147.3787	17786	0
1_MACS_peak_3802_lociStitched	chr11	14588004	14589223	1	1220	680.202	230.6348	17787	0
1_MACS_peak_3860_lociStitched	chr11	21209273	21210478	1	1206	1041.843	175.8095	17788	0
1_MACS_peak_17970_lociStitched	chr4	78117482	78118698	1	1217	836	277.4912	17789	0
1_MACS_peak_9280_lociStitched	chr17	1483335	1484554	1	1220	630.5887	203.6949	17790	0
1_MACS_peak_8235_lociStitched	chr15	99629870	99631089	1	1220	539.7732	114.7079	17791	0
1_MACS_peak_862_lociStitched	chr1	64208122	64209336	1	1215	757.1718	149.322	17792	0
1_MACS_peak_3050_lociStitched	chr10	75925604	75926820	1	1217	775.5648	238.5792	17793	0
1_MACS_peak_22519_lociStitched	chr7	137583574	137584791	1	1218	820.3797	323.6003	17794	0
1_MACS_peak_23323_lociStitched	chr8	89339141	89340358	1	1218	611.6642	115.7367	17795	0
1_MACS_peak_11893_lociStitched	chr19	45146840	45148046	1	1207	971.0712	159.4332	17796	0
1_MACS_peak_2774_lociStitched	chr10	38326759	38327968	1	1210	912.795	180.5037	17797	0
1_MACS_peak_7481_lociStitched	chr15	38350884	38352101	1	1218	684.6842	223.4412	17798	0
1_MACS_peak_6218_lociStitched	chr13	25321462	25322671	1	1210	872.898	147.3771	17799	0
1_MACS_peak_21994_lociStitched	chr7	75901894	75903111	1	1218	602.2933	156.1411	17800	0
1_MACS_peak_12153_lociStitched	chr19	58089571	58090764	1	1194	1309.914	245.1615	17801	0
1_MACS_peak_3693_lociStitched	chr11	4414084	4415280	1	1197	1291.7996	284.1696	17802	0
1_MACS_peak_6402_lociStitched	chr13	51224258	51225473	1	1216	612.2385	90.2745	17803	0
1_MACS_peak_10648_lociStitched	chr18	8623190	8624407	1	1218	667.0377	230.2564	17804	0
1_MACS_peak_7416_lociStitched	chr15	31494660	31495877	1	1218	636.491	206.4032	17805	0
1_MACS_peak_2985_lociStitched	chr10	72123385	72124602	1	1218	645.1317	219.4251	17806	0
1_MACS_peak_21897_lociStitched	chr7	68153258	68154474	1	1217	687.8912	219.7312	17807	0
1_MACS_peak_19462_lociStitched	chr5	139089933	139091148	1	1216	602.64	100.116	17808	0
1_MACS_peak_11396_lociStitched	chr19	11592732	11593941	1	1210	969.9807	272.025	17809	0
1_MACS_peak_12319_lociStitched	chr2	19842711	19843928	1	1218	668.7415	252.7709	17810	0
1_MACS_peak_13724_lociStitched	chr2	188707588	188708803	1	1216	646.5015	145.557	17811	0
1_MACS_peak_7449_lociStitched	chr15	33493402	33494611	1	1210	885.9552	197.7924	17812	0
1_MACS_peak_17891_lociStitched	chr4	69522215	69523429	1	1215	716.9884	190.598	17813	0
1_MACS_peak_19159_lociStitched	chr5	94422894	94424103	1	1210	915.8175	229.71	17814	0
1_MACS_peak_4360_lociStitched	chr11	72347787	72349003	1	1217	553.6448	125.3696	17815	0
1_MACS_peak_22303_lociStitched	chr7	111620750	111621959	1	1210	905.9037	232.128	17816	0
1_MACS_peak_1407_lociStitched	chr1	153570630	153571840	1	1211	881.485	242.726	17817	0
1_MACS_peak_1103_lociStitched	chr1	109222110	109223324	1	1215	641.9632	144.7088	17818	0
1_MACS_peak_7759_lociStitched	chr15	60267932	60269141	1	1210	804.8313	144.2337	17819	0
1_MACS_peak_20424_lociStitched	chr6	36992227	36993442	1	1216	620.5005	174.717	17820	0
1_MACS_peak_721_lociStitched	chr1	47154904	47156120	1	1217	627.2128	232.256	17821	0
1_MACS_peak_19504_lociStitched	chr5	141403898	141405101	1	1204	995.6028	186.1041	17822	0
1_MACS_peak_293_lociStitched	chr1	24246040	24247254	1	1215	631.28	157.5772	17823	0
1_MACS_peak_8665_lociStitched	chr16	28518926	28520141	1	1216	569.9565	145.314	17824	0
1_MACS_peak_2203_lociStitched	chr1	222638473	222639664	1	1192	1444.9212	390.4098	17825	0
1_MACS_peak_4518_lociStitched	chr11	91318191	91319402	1	1212	675.1325	100.9974	17826	0
1_MACS_peak_7059_lociStitched	chr14	77547523	77548735	1	1213	628.5432	99.6264	17827	0
1_MACS_peak_12909_lociStitched	chr2	76989999	76991214	1	1216	616.005	221.9805	17828	0
1_MACS_peak_5297_lociStitched	chr12	46272582	46273793	1	1212	712.6735	159.852	17829	0
1_MACS_peak_4035_lociStitched	chr11	57405236	57406446	1	1211	723.096	138.303	17830	0
1_MACS_peak_19957_lociStitched	chr6	6229963	6231175	1	1213	709.2624	197.1924	17831	0
1_MACS_peak_11744_lociStitched	chr19	37341228	37342436	1	1209	785.804	148.9464	17832	0
1_MACS_peak_13511_lociStitched	chr2	158260131	158261342	1	1212	684.4572	147.8631	17833	0
1_MACS_peak_9065_lociStitched	chr16	71495282	71496478	1	1197	1127.3496	195.4264	17834	0
1_MACS_peak_11474_lociStitched	chr19	14142204	14143411	1	1208	850.5729	189.0162	17835	0
1_MACS_peak_2392_lociStitched	chr1	238299216	238300429	1	1214	699.1732	251.4549	17836	0
1_MACS_peak_1670_lociStitched	chr1	167522205	167523393	1	1189	1345.2912	264.4488	17837	0
1_MACS_peak_12601_lociStitched	chr2	46614097	46615307	1	1211	733.502	175.571	17838	0
1_MACS_peak_941_lociStitched	chr1	77684303	77685492	1	1190	1228.3559	179.0634	17839	0
1_MACS_peak_24274_lociStitched	chr9	97348392	97349601	1	1210	743.2932	173.3706	17840	0
1_MACS_peak_3112_lociStitched	chr10	81741119	81742321	1	1203	863.8774	95.6792	17841	0
1_MACS_peak_17409_lociStitched	chr3	193879499	193880706	1	1208	880.7479	252.5044	17842	0
1_MACS_peak_8244_lociStitched	chr15	100272820	100274027	1	1208	848.8831	220.6396	17843	0
1_MACS_peak_9140_lociStitched	chr16	81812633	81813839	1	1207	700.686	45.1044	17844	0
1_MACS_peak_25367_lociStitched	chrX	111922155	111923367	1	1213	495.8292	64.1148	17845	0
1_MACS_peak_19382_lociStitched	chr5	132361454	132362648	1	1195	1141.9416	200.4726	17846	0
1_MACS_peak_19401_lociStitched	chr5	133801108	133802318	1	1211	648.56	135.52	17847	0
1_MACS_peak_23312_lociStitched	chr8	86101556	86102755	1	1200	997.8078	176.253	17848	0
1_MACS_peak_9092_lociStitched	chr16	75182002	75183198	1	1197	1017.796	129.8856	17849	0
1_MACS_peak_3648_lociStitched	chr11	1626992	1628201	1	1210	770.0121	239.7447	17850	0
1_MACS_peak_13639_lociStitched	chr2	175190398	175191606	1	1209	718.76	157.4024	17851	0
1_MACS_peak_24064_lociStitched	chr9	69728853	69730065	1	1213	463.8324	83.7492	17852	0
1_MACS_peak_7171_lociStitched	chr14	94487641	94488837	1	1197	957.996	83.2416	17853	0
1_MACS_peak_11414_lociStitched	chr19	12475702	12476867	1	1166	1550.149	154.8285	17854	0
1_MACS_peak_21100_lociStitched	chr6	136201099	136202309	1	1211	660.539	195.294	17855	0
1_MACS_peak_24184_lociStitched	chr9	90340698	90341889	1	1192	1114.0614	138.7515	17856	0
1_MACS_peak_510_lociStitched	chr1	36042744	36043952	1	1209	806.944	281.3432	17857	0
1_MACS_peak_3569_lociStitched	chr10	130521412	130522621	1	1210	708.5949	231.7653	17858	0
1_MACS_peak_367_lociStitched	chr1	27126038	27127245	1	1208	742.4257	198.7929	17859	0
1_MACS_peak_22054_lociStitched	chr7	89103191	89104394	1	1204	846.0699	177.6831	17860	0
1_MACS_peak_4446_lociStitched	chr11	78149314	78150524	1	1211	620.488	212.355	17861	0
1_MACS_peak_6797_lociStitched	chr14	45663674	45664880	1	1207	702.1332	139.4136	17862	0
1_MACS_peak_17462_lociStitched	chr3	197082582	197083784	1	1203	1069.78	382.9572	17863	0
1_MACS_peak_929_lociStitched	chr1	72143992	72145193	1	1202	837.097	125.3844	17864	0
1_MACS_peak_22914_lociStitched	chr8	24151038	24152248	1	1211	586.85	211.629	17865	0
1_MACS_peak_8366_lociStitched	chr16	3108576	3109772	1	1197	959.9096	132.8756	17866	0
1_MACS_peak_18132_lociStitched	chr4	106157435	106158643	1	1209	708.2504	242.3248	17867	0
1_MACS_peak_20555_lociStitched	chr6	49518311	49519518	1	1208	670.0057	165.2383	17868	0
1_MACS_peak_16065_lociStitched	chr3	24562579	24563782	1	1204	755.2434	116.3301	17869	0
1_MACS_peak_12213_lociStitched	chr2	4033734	4034941	1	1208	655.0389	164.8762	17870	0
1_MACS_peak_19750_lociStitched	chr5	171537613	171538814	1	1202	968.2462	281.2742	17871	0
1_MACS_peak_11618_lociStitched	chr19	20011376	20012565	1	1190	1247.6177	284.8844	17872	0
1_MACS_peak_9473_lociStitched	chr17	14254798	14256004	1	1207	717.0876	206.226	17873	0
1_MACS_peak_6966_lociStitched	chr14	69089446	69090647	1	1202	851.9894	177.8681	17874	0
1_MACS_peak_20718_lociStitched	chr6	84256131	84257338	1	1208	643.5724	175.6185	17875	0
1_MACS_peak_2804_lociStitched	chr10	45226503	45227709	1	1207	666.918	160.5186	17876	0
1_MACS_peak_17911_lociStitched	chr4	73512118	73513325	1	1208	617.1391	161.8587	17877	0
1_MACS_peak_20367_lociStitched	chr6	33828825	33830033	1	1209	607.3824	204.8768	17878	0
1_MACS_peak_16119_lociStitched	chr3	33359035	33360243	1	1209	533.5736	135.4168	17879	0
1_MACS_peak_17299_lociStitched	chr3	183838194	183839399	1	1206	824.8225	300.6475	17880	0
1_MACS_peak_3992_lociStitched	chr11	46401915	46403120	1	1206	626.118	106.04	17881	0
1_MACS_peak_5639_lociStitched	chr12	73815104	73816311	1	1208	632.1059	197.2238	17882	0
1_MACS_peak_3355_lociStitched	chr10	104613536	104614690	1	1155	1808.6642	324.5048	17883	0
1_MACS_peak_10151_lociStitched	chr17	56326573	56327777	1	1205	675.8052	134.0052	17884	0
1_MACS_peak_19733_lociStitched	chr5	169688904	169690107	1	1204	738.2811	163.608	17885	0
1_MACS_peak_20470_lociStitched	chr6	42184942	42186144	1	1203	907.1494	301.101	17886	0
1_MACS_peak_17041_lociStitched	chr3	152760670	152761871	1	1202	892.343	257.3743	17887	0
1_MACS_peak_23470_lociStitched	chr8	119535224	119536428	1	1205	776.3392	258.4988	17888	0
1_MACS_peak_16118_lociStitched	chr3	33318560	33319757	1	1198	886.7376	157.8843	17889	0
1_MACS_peak_2016_lociStitched	chr1	206223393	206224599	1	1207	607.4622	183.4326	17890	0
1_MACS_peak_24175_lociStitched	chr9	88677664	88678869	1	1206	634.071	169.905	17891	0
1_MACS_peak_1111_lociStitched	chr1	109642451	109643648	1	1198	833.3514	108.927	17892	0
1_MACS_peak_21664_lociStitched	chr7	36192486	36193691	1	1206	645.7595	191.2335	17893	0
1_MACS_peak_8937_lociStitched	chr16	65584672	65585869	1	1198	838.1394	122.2137	17894	0
1_MACS_peak_7013_lociStitched	chr14	73957336	73958533	1	1198	795.1671	80.3187	17895	0
1_MACS_peak_20759_lociStitched	chr6	89209444	89210650	1	1207	596.97	196.6986	17896	0
1_MACS_peak_24514_lociStitched	chr9	124106840	124108046	1	1207	596.4876	198.8694	17897	0
1_MACS_peak_1721_lociStitched	chr1	174843214	174844414	1	1201	853.8	232.32	17898	0
1_MACS_peak_10287_lociStitched	chr17	66770106	66771307	1	1202	922.9685	333.7579	17899	0
1_MACS_peak_19258_lociStitched	chr5	114631333	114632492	1	1160	1556.8847	160.1738	17900	0
1_MACS_peak_5575_lociStitched	chr12	65201456	65202653	1	1198	816.8328	110.124	17901	0
1_MACS_peak_7216_lociStitched	chr14	100680100	100681279	1	1180	1130.3073	40.086	17902	0
1_MACS_peak_8773_lociStitched	chr16	31415166	31416363	1	1198	880.6329	182.7819	17903	0
1_MACS_peak_21110_lociStitched	chr6	137365014	137366216	1	1203	654.7294	114.3102	17904	0
1_MACS_peak_7177_lociStitched	chr14	95785018	95786216	1	1199	762.527	93.6836	17905	0
1_MACS_peak_3865_lociStitched	chr11	22656162	22657365	1	1204	779.3034	278.6148	17906	0
1_MACS_peak_17676_lociStitched	chr4	18852180	18853376	1	1197	927.2588	221.1404	17907	0
1_MACS_peak_1078_lociStitched	chr1	100988401	100989601	1	1201	666.72	89.76	17908	0
1_MACS_peak_14523_lociStitched	chr20	32803283	32804481	1	1199	811.5252	172.7516	17909	0
1_MACS_peak_1809_lociStitched	chr1	184005900	184007103	1	1204	663.3342	203.307	17910	0
1_MACS_peak_3261_lociStitched	chr10	98517746	98518950	1	1205	630.4144	226.8336	17911	0
1_MACS_peak_24286_lociStitched	chr9	97810451	97811655	1	1205	623.9128	227.3152	17912	0
1_MACS_peak_15344_lociStitched	chr22	22292206	22293405	1	1200	864.2392	271.5735	17913	0
1_MACS_peak_21585_lociStitched	chr7	26156297	26157499	1	1203	577.8014	103.8528	17914	0
1_MACS_peak_14200_lociStitched	chr20	246860	248060	1	1201	914.4	366.24	17915	0
1_MACS_peak_23663_lociStitched	chr8	142427593	142428793	1	1201	601.68	56.16	17916	0
1_MACS_peak_2374_lociStitched	chr1	235422187	235423387	1	1201	745.56	200.16	17917	0
1_MACS_peak_9394_lociStitched	chr17	7107912	7109113	1	1202	804.4298	303.3726	17918	0
1_MACS_peak_5588_lociStitched	chr12	66966831	66968030	1	1200	811.4832	246.994	17919	0
1_MACS_peak_7213_lociStitched	chr14	100149214	100150395	1	1182	1156.7895	151.4042	17920	0
1_MACS_peak_15503_lociStitched	chr22	31625102	31626303	1	1202	741.7376	260.1366	17921	0
1_MACS_peak_13379_lociStitched	chr2	132795473	132796671	1	1199	670.5206	86.256	17922	0
1_MACS_peak_17562_lociStitched	chr4	5957788	5958988	1	1201	606.72	96.84	17923	0
1_MACS_peak_3499_lociStitched	chr10	122746610	122747806	1	1197	778.2372	139.4536	17924	0
1_MACS_peak_18001_lociStitched	chr4	82645589	82646780	1	1192	1090.1223	315.1386	17925	0
1_MACS_peak_12168_lociStitched	chr19	58739560	58740748	1	1189	984.1392	140.4216	17926	0
1_MACS_peak_2443_lociStitched	chr1	246742415	246743615	1	1201	673.92	188.64	17927	0
1_MACS_peak_18343_lociStitched	chr4	148701213	148702411	1	1199	769.8348	213.3638	17928	0
1_MACS_peak_10416_lociStitched	chr17	74964935	74966134	1	1200	650.4575	154.3113	17929	0
1_MACS_peak_957_lociStitched	chr1	81648291	81649490	1	1200	638.9471	148.676	17930	0
1_MACS_peak_24531_lociStitched	chr9	125986963	125988163	1	1201	802.44	355.44	17931	0
1_MACS_peak_3066_lociStitched	chr10	77190852	77192043	1	1192	821.79	82.7745	17932	0
1_MACS_peak_6893_lociStitched	chr14	60631169	60632365	1	1197	740.4436	146.3904	17933	0
1_MACS_peak_12022_lociStitched	chr19	49838012	49839213	1	1202	553.7811	177.1475	17934	0
1_MACS_peak_17389_lociStitched	chr3	191978302	191979498	1	1197	790.556	214.3232	17935	0
1_MACS_peak_19959_lociStitched	chr6	6384469	6385668	1	1200	635.7098	173.4953	17936	0
1_MACS_peak_18337_lociStitched	chr4	147881661	147882858	1	1198	731.367	195.4701	17937	0
1_MACS_peak_20830_lociStitched	chr6	99797072	99798267	1	1196	714.132	110.418	17938	0
1_MACS_peak_4576_lociStitched	chr11	103609396	103610590	1	1195	808.6962	173.8464	17939	0
1_MACS_peak_7669_lociStitched	chr15	50539761	50540958	1	1198	767.8755	234.0135	17940	0
1_MACS_peak_6467_lociStitched	chr13	78051938	78053135	1	1198	756.3843	229.5846	17941	0
1_MACS_peak_9597_lociStitched	chr17	26368225	26369420	1	1196	777.228	184.03	17942	0
1_MACS_peak_18557_lociStitched	chr4	187064903	187066098	1	1196	862.551	273.0575	17943	0
1_MACS_peak_6641_lociStitched	chr14	19067651	19068850	1	1200	585.112	155.87	17944	0
1_MACS_peak_16852_lociStitched	chr3	128786858	128788054	1	1197	698.464	157.1544	17945	0
1_MACS_peak_17125_lociStitched	chr3	164178112	164179298	1	1187	1040.0034	217.1566	17946	0
1_MACS_peak_18023_lociStitched	chr4	84456836	84458033	1	1198	747.5265	246.582	17947	0
1_MACS_peak_22664_lociStitched	chr7	152686182	152687379	1	1198	618.4899	126.4032	17948	0
1_MACS_peak_22901_lociStitched	chr8	22941438	22942630	1	1193	836.0688	178.5616	17949	0
1_MACS_peak_208_lociStitched	chr1	16399804	16400995	1	1192	827.5068	141.729	17950	0
1_MACS_peak_14328_lociStitched	chr20	9583055	9584254	1	1200	540.9888	143.88	17951	0
1_MACS_peak_10807_lociStitched	chr18	33172112	33173300	1	1189	958.8348	197.5644	17952	0
1_MACS_peak_23766_lociStitched	chr9	2216395	2217590	1	1196	693.1	138.0225	17953	0
1_MACS_peak_17155_lociStitched	chr3	169745183	169746377	1	1195	784.3386	198.5622	17954	0
1_MACS_peak_9973_lociStitched	chr17	44025873	44027066	1	1194	889.5008	273.197	17955	0
1_MACS_peak_23438_lociStitched	chr8	106331141	106332330	1	1190	840.7419	113.6684	17956	0
1_MACS_peak_18238_lociStitched	chr4	126906337	126907523	1	1187	965.8784	167.819	17957	0
1_MACS_peak_5123_lociStitched	chr12	18620247	18621446	1	1200	583.1936	221.9349	17958	0
1_MACS_peak_25161_lociStitched	chrX	55543056	55544252	1	1197	610.1992	114.0984	17959	0
1_MACS_peak_20093_lociStitched	chr6	17987653	17988837	1	1185	952.8832	114.6112	17960	0
1_MACS_peak_24004_lociStitched	chr9	39463669	39464853	1	1185	1085.728	254.56	17961	0
1_MACS_peak_13301_lociStitched	chr2	120188567	120189755	1	1189	845.4996	116.6616	17962	0
1_MACS_peak_5267_lociStitched	chr12	40735476	40736672	1	1197	709.4672	253.552	17963	0
1_MACS_peak_16527_lociStitched	chr3	72149299	72150495	1	1197	630.7704	176.8884	17964	0
1_MACS_peak_13276_lociStitched	chr2	115918299	115919488	1	1190	789.3771	106.6533	17965	0
1_MACS_peak_23698_lociStitched	chr8	145115237	145116426	1	1190	814.9406	133.6436	17966	0
1_MACS_peak_16663_lociStitched	chr3	108432025	108433218	1	1194	735.7231	179.1886	17967	0
