REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM6_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
4_MACS_peak_3702_lociStitched	chr11	66880293	66889164	4	5150	6198.1677	638	1	KDM2A		KDM2A	KDM2A	0.1765	638	1
1_MACS_peak_6687_lociStitched	chr15	52754613	52759550	1	4938	6478.3314	640	1	MYO5A		MYO5A	MYO5A	0.3292	640	1
3_MACS_peak_5594_lociStitched	chr13	111363993	111368774	3	4674	6797.6258	641	1	ING1	CARS2	ING1	ING1	0.4274	641	1
2_MACS_peak_18448_lociStitched	chr6	114175723	114180841	2	4981	6339.6666	646	1	MARCKS	FLJ34503	MARCKS	MARCKS	0.4615	646	1
4_MACS_peak_9645_lociStitched	chr19	1406488	1415354	4	4112	7374.7388	649	1	DAZAP1	NDUFS7,RPS15,APC2,GAMT	DAZAP1	DAZAP1	0.3738	649	1
2_MACS_peak_16207_lociStitched	chr4	185392193	185396942	2	4569	6862.305	650	1	IRF2		IRF2	IRF2	0.2742	650	1
2_MACS_peak_9305_lociStitched	chr18	2654273	2658740	2	4237	7236.0933	651	1	SMCHD1	LOC645158	SMCHD1	LOC645158	0.7209	651	1
2_MACS_peak_15754_lociStitched	chr4	78738041	78742973	2	4727	6648.8292	654	1	CNOT6L	MRPL1	CNOT6L	CNOT6L	0.1519	654	1
1_MACS_peak_7086_lociStitched	chr15	86232094	86237094	1	5001	6246	655	1	AKAP13		AKAP13	AKAP13	0.2085	655	1
2_MACS_peak_6433_lociStitched	chr15	32906025	32910679	2	4469	6929.806	657	1	ARHGAP11A	SCG5	ARHGAP11A	ARHGAP11A	0.3741	657	1
3_MACS_peak_14325_lociStitched	chr3	50373535	50378697	3	4567	6792.1596	661	1	RASSF1,ZMYND10	CYB561D2,IFRD2,NAT6,HYAL3,HYAL1,HYAL2,TUSC2,NPRL2,TMEM115	RASSF1	RASSF1	0.5256	661	1
1_MACS_peak_5654_lociStitched	chr14	21148353	21153351	1	4999	6214.0134	662	1	RNASE4,ANG	RNASE4,OR6S1	ANG	ANG	0.4143	662	1
2_MACS_peak_13731_lociStitched	chr22	41840044	41844747	2	4704	6595.9575	665	1	TOB2	ACO2,PHF5A	TOB2	PHF5A	0.354	665	1
4_MACS_peak_17267_lociStitched	chr5	154133708	154141370	4	4486	6845.997	668	1	LARP1		LARP1	LARP1	0.2111	668	1
3_MACS_peak_5632_lociStitched	chr13	115042968	115048409	3	4492	6814.3084	670	1	UPF3A	CDC16,ZNF828	UPF3A	UPF3A	0.2889	670	1
3_MACS_peak_1058_lociStitched	chr1	120833557	120839595	3	4405	6906.2644	673	1	FAM72B		FAM72B	FAM72B	0.3168	673	1
2_MACS_peak_19402_lociStitched	chr7	90337765	90345200	2	4902	6252.835	675	1	CDK14		CDK14	CDK14	0.1671	675	1
3_MACS_peak_2714_lociStitched	chr10	74090658	74097122	3	4779	6340.5376	678	1	DNAJB12		DNAJB12	DNAJB12	0.4347	678	1
3_MACS_peak_12830_lociStitched	chr20	43271060	43281687	3	4853	6233.7982	679	1	ADA	LOC79015	ADA	ADA	0.2324	679	1
3_MACS_peak_1558_lociStitched	chr1	167683351	167691856	3	4787	6283.494	681	1	MPZL1		MPZL1	MPZL1	0.1546	681	1
2_MACS_peak_5763_lociStitched	chr14	32669715	32676066	2	4276	6902.9019	684	1			AKAP6	AKAP6	NONE	684	1
2_MACS_peak_2712_lociStitched	chr10	74076547	74081516	2	4321	6799.0827	692	1		DDIT4,DNAJB12	DNAJB12	DDIT4	0.6945	692	1
4_MACS_peak_5140_lociStitched	chr12	120966501	120977651	4	4636	6382.26	696	1	RNF10,COQ5	DYNLL1,POP5	RNF10	DYNLL1	0.2267	696	1
4_MACS_peak_12625_lociStitched	chr20	23337669	23344223	4	4367	6662.7964	706	1		NXT1,GZF1	GZF1	NXT1	0.6005	706	1
1_MACS_peak_19390_lociStitched	chr7	86845541	86850292	1	4752	6157.7711	707	1	C7orf23		C7orf23	C7orf23	0.3412	707	1
3_MACS_peak_1897_lociStitched	chr1	206097136	206103017	3	4704	6216.8051	709	1		FAM72A	FAM72A	FAM72A	0.3798	709	1
3_MACS_peak_18150_lociStitched	chr6	52855110	52861598	3	4297	6685.2352	715	1	GSTA4		GSTA4	GSTA4	0.3961	715	1
1_MACS_peak_19927_lociStitched	chr7	150100714	150104912	1	4199	6716.3802	724	1	LOC728743	REPIN1,ZNF775,LOC285972,GIMAP8	LOC728743	REPIN1	0.6959	724	1
4_MACS_peak_8438_lociStitched	chr17	27272131	27279916	4	4337	6533.172	729	1	PHF12	FLOT2,DHRS13	PHF12	DHRS13	0.3224	729	1
3_MACS_peak_13884_lociStitched	chr3	5019031	5029171	3	4496	6333.444	730	1	BHLHE40		BHLHE40	BHLHE40	0.4448	730	1
2_MACS_peak_15792_lociStitched	chr4	87855235	87861647	2	4506	6306.8432	732	1	AFF1	C4orf36	AFF1	AFF1	0.1532	732	1
4_MACS_peak_10205_lociStitched	chr19	19772057	19780319	4	4453	6335.3016	738	1	ZNF101,ATP13A1	PBX4,LPAR2,GMIP	ATP13A1	ATP13A1	0.3076	738	1
1_MACS_peak_6494_lociStitched	chr15	38543805	38548358	1	4554	6192.5353	739	1	SPRED1		SPRED1	SPRED1	0.2381	739	1
2_MACS_peak_22169_lociStitched	chrX	123093156	123097536	2	4203	6624.312	740	1	STAG2		STAG2	STAG2	0.094	740	1
2_MACS_peak_6672_lociStitched	chr15	52581638	52588585	2	4362	6362.7573	754	1	MYO5C	MIR1266	MYO5C	MYO5C	0.3029	754	1
3_MACS_peak_9902_lociStitched	chr19	10675643	10680679	3	4129	6634.4264	755	1	KRI1,CDKN2D	ATG4D,MIR1238,SLC44A2,S1PR5,AP1M2	KRI1	KRI1	0.3995	755	1
1_MACS_peak_20567_lociStitched	chr8	102214942	102219320	1	4379	6274.9874	766	1	ZNF706		ZNF706	ZNF706	0.4705	766	1
2_MACS_peak_16443_lociStitched	chr5	49723417	49727919	2	4341	6260.4812	779	1	EMB		EMB	EMB	0.3985	779	1
3_MACS_peak_17997_lociStitched	chr6	35694940	35700727	3	4322	6252.2748	787	1	FKBP5,LOC285847	C6orf81,C6orf126,C6orf127,FKBP5	FKBP5	FKBP5	0.2273	787	1
3_MACS_peak_17736_lociStitched	chr6	26155713	26160614	3	4334	6204.666	789	1	HIST1H1E,HIST1H2BD	HIST1H2AC,HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H1T,HIST1H2BC,HIST1H4D,HIST1H2AD,HIST1H3D	HIST1H2BD	HIST1H2BF	0.9021	789	1
4_MACS_peak_3762_lociStitched	chr11	68032993	68041223	4	4176	6392.241	791	1	C11orf24	LRP5	C11orf24	C11orf24	0.3859	791	1
3_MACS_peak_4884_lociStitched	chr12	94598339	94603132	3	4272	6167.1531	805	1	PLXNC1		PLXNC1	PLXNC1	0.2076	805	1
1_MACS_peak_16398_lociStitched	chr5	36875146	36879230	1	4085	6368.1812	812	1	NIPBL		NIPBL	NIPBL	0.157	812	1
1_MACS_peak_19209_lociStitched	chr7	55599295	55603455	1	4161	6269.952	814	1	VOPP1		VOPP1	VOPP1	0.3887	814	1
2_MACS_peak_16637_lociStitched	chr5	75838652	75845110	2	4187	6197.0968	822	1	IQGAP2		F2RL2	F2RL2	NONE	822	1
