GENE_ID	locusLine	bin_1_KMS-12-BM.jin.bam
1_MACS_peak_24801_lociStitched	chr6(.):150069944-150071665	4.6698
1_MACS_peak_24802_lociStitched	chr6(.):150082099-150082419	0.7494
1_MACS_peak_24803_lociStitched	chr6(.):150184569-150186133	2.3728
1_MACS_peak_24804_lociStitched	chr6(.):150259447-150259978	1.2407
1_MACS_peak_24805_lociStitched	chr6(.):150325639-150326453	2.0268
1_MACS_peak_24806_lociStitched	chr6(.):150940237-150940617	0.747
4_MACS_peak_24807_lociStitched	chr6(.):150941313-150948049	2.9127
1_MACS_peak_24811_lociStitched	chr6(.):150952748-150953170	1.1189
1_MACS_peak_24812_lociStitched	chr6(.):150954190-150954705	1.1411
1_MACS_peak_24813_lociStitched	chr6(.):151186456-151187946	2.5231
1_MACS_peak_24814_lociStitched	chr6(.):151246191-151246525	0.7185
3_MACS_peak_24815_lociStitched	chr6(.):151710422-151714354	3.7018
2_MACS_peak_24818_lociStitched	chr6(.):151772632-151774674	2.0731
1_MACS_peak_24820_lociStitched	chr6(.):151803683-151804427	1.2703
1_MACS_peak_24821_lociStitched	chr6(.):151872504-151873100	2.1579
2_MACS_peak_24822_lociStitched	chr6(.):152011067-152013664	1.9064
1_MACS_peak_24824_lociStitched	chr6(.):152043507-152043871	0.7689
1_MACS_peak_24825_lociStitched	chr6(.):152044510-152045446	1.4894
2_MACS_peak_24826_lociStitched	chr6(.):152076044-152080576	2.4713
1_MACS_peak_24828_lociStitched	chr6(.):152082584-152083055	1.2346
1_MACS_peak_24829_lociStitched	chr6(.):152083761-152084071	0.902
2_MACS_peak_24830_lociStitched	chr6(.):152143384-152144418	1.3255
1_MACS_peak_24832_lociStitched	chr6(.):152622370-152623773	2.6249
2_MACS_peak_24833_lociStitched	chr6(.):153302993-153306151	4.2371
1_MACS_peak_24835_lociStitched	chr6(.):153323061-153325013	2.1888
1_MACS_peak_24836_lociStitched	chr6(.):155053894-155055888	4.9816
2_MACS_peak_24837_lociStitched	chr6(.):155544772-155545833	0.7568
3_MACS_peak_24839_lociStitched	chr6(.):155634658-155637013	3.1211
3_MACS_peak_24842_lociStitched	chr6(.):155669643-155672229	1.5568
1_MACS_peak_24845_lociStitched	chr6(.):155673098-155673792	1.1022
1_MACS_peak_24846_lociStitched	chr6(.):156355363-156355859	0.9338
1_MACS_peak_24847_lociStitched	chr6(.):156601224-156601765	0.8735
1_MACS_peak_24848_lociStitched	chr6(.):156651792-156652138	1.024
3_MACS_peak_24849_lociStitched	chr6(.):156716033-156718972	1.7731
2_MACS_peak_24852_lociStitched	chr6(.):157007719-157009069	2.9235
2_MACS_peak_24854_lociStitched	chr6(.):157018645-157020493	1.3605
1_MACS_peak_24856_lociStitched	chr6(.):157076011-157076357	0.9
1_MACS_peak_24857_lociStitched	chr6(.):157077114-157077615	1.1602
2_MACS_peak_24858_lociStitched	chr6(.):157097651-157101847	4.0112
3_MACS_peak_24860_lociStitched	chr6(.):157204346-157205952	1.5229
1_MACS_peak_24863_lociStitched	chr6(.):157207381-157207909	1.0267
1_MACS_peak_24864_lociStitched	chr6(.):157296780-157298250	2.8296
1_MACS_peak_24865_lociStitched	chr6(.):157340000-157343418	4.6695
2_MACS_peak_24866_lociStitched	chr6(.):157389150-157391262	1.1688
1_MACS_peak_24868_lociStitched	chr6(.):157542558-157543106	1.3187
1_MACS_peak_24869_lociStitched	chr6(.):157550737-157551071	0.9797
2_MACS_peak_24870_lociStitched	chr6(.):157695187-157696668	2.1024
1_MACS_peak_24872_lociStitched	chr6(.):157743885-157745269	2.6981
1_MACS_peak_24873_lociStitched	chr6(.):157797034-157797688	1.1324
1_MACS_peak_24874_lociStitched	chr6(.):157798390-157798807	1.1105
1_MACS_peak_24875_lociStitched	chr6(.):157801139-157803920	2.9487
1_MACS_peak_24876_lociStitched	chr6(.):157877234-157877668	1.1791
3_MACS_peak_24877_lociStitched	chr6(.):157880322-157883004	1.5421
1_MACS_peak_24880_lociStitched	chr6(.):157885582-157886109	1.0461
3_MACS_peak_24881_lociStitched	chr6(.):157936862-157938417	1.0771
4_MACS_peak_24884_lociStitched	chr6(.):157976885-157986352	4.0266
2_MACS_peak_24888_lociStitched	chr6(.):157987111-157988733	1.1258
2_MACS_peak_24890_lociStitched	chr6(.):157990937-157993536	1.7446
1_MACS_peak_24892_lociStitched	chr6(.):158013630-158015242	1.6871
2_MACS_peak_24893_lociStitched	chr6(.):158026462-158030652	2.4865
1_MACS_peak_24895_lociStitched	chr6(.):158130290-158130625	1.0292
1_MACS_peak_24896_lociStitched	chr6(.):158181405-158181995	1.3191
4_MACS_peak_24897_lociStitched	chr6(.):158182571-158187587	3.4715
1_MACS_peak_24901_lociStitched	chr6(.):158188796-158189576	1.2633
1_MACS_peak_24902_lociStitched	chr6(.):158190449-158190812	1.0622
2_MACS_peak_24903_lociStitched	chr6(.):158220778-158223596	1.6401
1_MACS_peak_24905_lociStitched	chr6(.):158236157-158236542	0.842
2_MACS_peak_24906_lociStitched	chr6(.):158243699-158245876	2.5
1_MACS_peak_24908_lociStitched	chr6(.):158329824-158330297	1.2618
1_MACS_peak_24909_lociStitched	chr6(.):158374455-158374846	0.9569
1_MACS_peak_24910_lociStitched	chr6(.):158401790-158403595	2.9119
1_MACS_peak_24911_lociStitched	chr6(.):158588738-158590265	2.5608
1_MACS_peak_24912_lociStitched	chr6(.):158627611-158629662	1.909
2_MACS_peak_24913_lociStitched	chr6(.):158652356-158654428	2.5615
1_MACS_peak_24915_lociStitched	chr6(.):158663856-158664300	0.8774
1_MACS_peak_24916_lociStitched	chr6(.):158705580-158706148	1.1573
2_MACS_peak_24917_lociStitched	chr6(.):158710543-158712672	1.7929
2_MACS_peak_24919_lociStitched	chr6(.):158980646-158982333	3.7789
1_MACS_peak_24921_lociStitched	chr6(.):158989289-158989771	0.9743
1_MACS_peak_24922_lociStitched	chr6(.):159064799-159066290	3.6579
1_MACS_peak_24923_lociStitched	chr6(.):159069888-159071194	2.9433
1_MACS_peak_24924_lociStitched	chr6(.):159125319-159126972	2.387
2_MACS_peak_24925_lociStitched	chr6(.):159128131-159130002	1.6643
3_MACS_peak_24927_lociStitched	chr6(.):159135827-159139529	2.2577
1_MACS_peak_24930_lociStitched	chr6(.):159224790-159225387	1.5647
2_MACS_peak_24931_lociStitched	chr6(.):159238207-159241017	2.8624
1_MACS_peak_24933_lociStitched	chr6(.):159247536-159248310	1.1987
2_MACS_peak_24934_lociStitched	chr6(.):159273418-159276235	2.3832
2_MACS_peak_24936_lociStitched	chr6(.):159288834-159292211	4.4268
1_MACS_peak_24938_lociStitched	chr6(.):159420228-159421596	2.6593
3_MACS_peak_24939_lociStitched	chr6(.):159459435-159461003	1.57
1_MACS_peak_24942_lociStitched	chr6(.):160113317-160115448	3.5479
1_MACS_peak_24943_lociStitched	chr6(.):160146865-160149698	5.1527
1_MACS_peak_24944_lociStitched	chr6(.):160182154-160184567	5.409
1_MACS_peak_24945_lociStitched	chr6(.):160209673-160212915	5.1741
2_MACS_peak_24946_lociStitched	chr6(.):160229480-160231028	1.1495
2_MACS_peak_24948_lociStitched	chr6(.):160249964-160251588	1.4291
2_MACS_peak_24950_lociStitched	chr6(.):160389414-160390958	1.8616
1_MACS_peak_24952_lociStitched	chr6(.):160489219-160492464	2.3424
1_MACS_peak_24953_lociStitched	chr6(.):161106277-161106825	1.5825
1_MACS_peak_24954_lociStitched	chr6(.):161412324-161413719	3.5628
1_MACS_peak_24955_lociStitched	chr6(.):161637238-161637877	1.0963
1_MACS_peak_24956_lociStitched	chr6(.):161646935-161647317	0.9712
1_MACS_peak_24957_lociStitched	chr6(.):161648160-161648911	1.2567
1_MACS_peak_24958_lociStitched	chr6(.):161653459-161653970	1.6211
1_MACS_peak_24959_lociStitched	chr6(.):161676915-161677576	1.0011
1_MACS_peak_24960_lociStitched	chr6(.):161695147-161695690	1.0926
3_MACS_peak_24961_lociStitched	chr6(.):163834193-163837281	3.1386
1_MACS_peak_24964_lociStitched	chr6(.):164092075-164093241	1.4582
1_MACS_peak_24965_lociStitched	chr6(.):166754981-166756879	6.9329
4_MACS_peak_24966_lociStitched	chr6(.):166794184-166797507	1.9891
1_MACS_peak_24970_lociStitched	chr6(.):167371729-167372112	0.7532
2_MACS_peak_24971_lociStitched	chr6(.):167411697-167413532	2.0933
3_MACS_peak_24973_lociStitched	chr6(.):168226821-168228707	1.1119
1_MACS_peak_24976_lociStitched	chr6(.):169225460-169226433	1.4997
1_MACS_peak_24977_lociStitched	chr6(.):169852244-169853018	1.3647
1_MACS_peak_24978_lociStitched	chr6(.):170101315-170103429	4.6211
3_MACS_peak_24979_lociStitched	chr6(.):170122705-170125622	2.6389
1_MACS_peak_24982_lociStitched	chr6(.):170150902-170152987	5.1126
2_MACS_peak_24983_lociStitched	chr6(.):170615110-170616684	2.8077
1_MACS_peak_24985_lociStitched	chr6(.):170861129-170864194	4.6276
1_MACS_peak_24986_lociStitched	chr6(.):170892967-170894315	2.5448
1_MACS_peak_24987_lociStitched	chr6(.):170921284-170921843	2.9094
1_MACS_peak_24988_lociStitched	chr7(.):149206-149588	0.8599
1_MACS_peak_24989_lociStitched	chr7(.):690779-691084	0.6845
1_MACS_peak_24990_lociStitched	chr7(.):765663-766346	1.8485
1_MACS_peak_24991_lociStitched	chr7(.):766980-767791	1.4059
2_MACS_peak_24992_lociStitched	chr7(.):851642-852421	0.8431
1_MACS_peak_24994_lociStitched	chr7(.):856425-857296	1.162
3_MACS_peak_24995_lociStitched	chr7(.):915033-916940	1.8667
2_MACS_peak_24998_lociStitched	chr7(.):963060-965484	2.242
1_MACS_peak_25000_lociStitched	chr7(.):1014381-1015181	2.6027
1_MACS_peak_25001_lociStitched	chr7(.):1068080-1068712	1.4571
1_MACS_peak_25002_lociStitched	chr7(.):1076272-1076519	2.1938
1_MACS_peak_25003_lociStitched	chr7(.):1084231-1084668	1.1627
3_MACS_peak_25004_lociStitched	chr7(.):1198914-1200817	1.919
1_MACS_peak_25007_lociStitched	chr7(.):1495302-1495649	0.9087
2_MACS_peak_25008_lociStitched	chr7(.):1543364-1544442	1.2296
1_MACS_peak_25010_lociStitched	chr7(.):1570567-1571486	1.3721
2_MACS_peak_25011_lociStitched	chr7(.):1608663-1610525	2.0566
2_MACS_peak_25013_lociStitched	chr7(.):1764546-1765689	0.6939
1_MACS_peak_25015_lociStitched	chr7(.):1780825-1783275	3.1687
1_MACS_peak_25016_lociStitched	chr7(.):1792583-1793467	1.7913
3_MACS_peak_25017_lociStitched	chr7(.):1794925-1796521	1.1002
2_MACS_peak_25020_lociStitched	chr7(.):2272068-2272955	1.4568
3_MACS_peak_25022_lociStitched	chr7(.):2276349-2277862	1.5172
1_MACS_peak_25025_lociStitched	chr7(.):2281141-2282492	1.9991
1_MACS_peak_25026_lociStitched	chr7(.):2353351-2354168	1.5544
1_MACS_peak_25027_lociStitched	chr7(.):2393110-2395460	3.9452
4_MACS_peak_25028_lociStitched	chr7(.):2442509-2447087	1.7866
1_MACS_peak_25032_lociStitched	chr7(.):2491382-2491800	0.9203
1_MACS_peak_25033_lociStitched	chr7(.):2549382-2552430	2.3003
1_MACS_peak_25034_lociStitched	chr7(.):2568893-2570269	1.3062
1_MACS_peak_25035_lociStitched	chr7(.):2594371-2595576	2.2009
2_MACS_peak_25036_lociStitched	chr7(.):2749339-2751026	1.4665
1_MACS_peak_25038_lociStitched	chr7(.):2883309-2883722	0.8799
1_MACS_peak_25039_lociStitched	chr7(.):2903142-2903495	0.771
2_MACS_peak_25040_lociStitched	chr7(.):2932215-2936179	2.527
2_MACS_peak_25042_lociStitched	chr7(.):3016887-3019257	1.388
1_MACS_peak_25044_lociStitched	chr7(.):3082923-3083505	1.8755
1_MACS_peak_25045_lociStitched	chr7(.):3228916-3229254	0.7406
1_MACS_peak_25046_lociStitched	chr7(.):4681480-4682413	2.5945
2_MACS_peak_25047_lociStitched	chr7(.):4722201-4723273	1.0662
1_MACS_peak_25049_lociStitched	chr7(.):4814159-4816168	2.7121
1_MACS_peak_25050_lociStitched	chr7(.):5013600-5014535	1.5298
1_MACS_peak_25051_lociStitched	chr7(.):5085404-5086068	1.5753
1_MACS_peak_25052_lociStitched	chr7(.):5229344-5230629	1.6237
1_MACS_peak_25053_lociStitched	chr7(.):5436120-5437654	1.767
2_MACS_peak_25054_lociStitched	chr7(.):5552368-5554001	2.0924
2_MACS_peak_25056_lociStitched	chr7(.):5568637-5571706	2.6819
1_MACS_peak_25058_lociStitched	chr7(.):5572255-5572577	0.8571
1_MACS_peak_25059_lociStitched	chr7(.):5594300-5596730	2.1403
2_MACS_peak_25060_lociStitched	chr7(.):5820567-5821352	1.1938
1_MACS_peak_25062_lociStitched	chr7(.):5862126-5862634	1.5452
2_MACS_peak_25063_lociStitched	chr7(.):5937797-5939012	1.4625
1_MACS_peak_25065_lociStitched	chr7(.):6048244-6049747	3.4434
1_MACS_peak_25066_lociStitched	chr7(.):6098138-6099152	1.8145
1_MACS_peak_25067_lociStitched	chr7(.):6110767-6111213	1.4494
2_MACS_peak_25068_lociStitched	chr7(.):6120474-6121662	1.4852
1_MACS_peak_25070_lociStitched	chr7(.):6143575-6144292	2.4256
1_MACS_peak_25071_lociStitched	chr7(.):6145085-6145548	0.8535
1_MACS_peak_25072_lociStitched	chr7(.):6387857-6388576	1.3756
1_MACS_peak_25073_lociStitched	chr7(.):6412802-6413900	1.2033
1_MACS_peak_25074_lociStitched	chr7(.):6486996-6488194	1.6129
1_MACS_peak_25075_lociStitched	chr7(.):6522839-6523867	1.6928
1_MACS_peak_25076_lociStitched	chr7(.):6616895-6617621	2.1936
2_MACS_peak_25077_lociStitched	chr7(.):6629118-6630317	0.8111
3_MACS_peak_25079_lociStitched	chr7(.):6659410-6661002	1.0914
1_MACS_peak_25082_lociStitched	chr7(.):6663441-6663865	0.8069
1_MACS_peak_25083_lociStitched	chr7(.):6676184-6677049	1.8749
1_MACS_peak_25084_lociStitched	chr7(.):6745724-6747001	1.7221
2_MACS_peak_25085_lociStitched	chr7(.):6764043-6766355	1.2746
1_MACS_peak_25087_lociStitched	chr7(.):6768899-6770048	1.9711
2_MACS_peak_25088_lociStitched	chr7(.):6865284-6866530	1.6614
1_MACS_peak_25090_lociStitched	chr7(.):6898069-6898416	0.7996
2_MACS_peak_25091_lociStitched	chr7(.):7221379-7223220	1.737
5_MACS_peak_25093_lociStitched	chr7(.):7296479-7299691	1.2348
1_MACS_peak_25098_lociStitched	chr7(.):7504703-7505254	1.3447
2_MACS_peak_25099_lociStitched	chr7(.):7606246-7608422	1.556
1_MACS_peak_25101_lociStitched	chr7(.):7609009-7609533	1.7562
2_MACS_peak_25102_lociStitched	chr7(.):7679409-7681362	2.0339
2_MACS_peak_25104_lociStitched	chr7(.):7856012-7856716	0.8993
3_MACS_peak_25106_lociStitched	chr7(.):8007798-8009943	2.0108
2_MACS_peak_25109_lociStitched	chr7(.):8215646-8216722	1.0259
1_MACS_peak_25111_lociStitched	chr7(.):8391401-8391808	1.0125
1_MACS_peak_25112_lociStitched	chr7(.):10979168-10980626	2.0954
2_MACS_peak_25113_lociStitched	chr7(.):11012938-11014437	1.5215
1_MACS_peak_25115_lociStitched	chr7(.):12250278-12251509	2.1919
1_MACS_peak_25116_lociStitched	chr7(.):15586900-15587262	0.7475
1_MACS_peak_25117_lociStitched	chr7(.):16685496-16686593	2.9975
1_MACS_peak_25118_lociStitched	chr7(.):17402264-17402688	0.7745
1_MACS_peak_25119_lociStitched	chr7(.):17979400-17980240	2.4833
1_MACS_peak_25120_lociStitched	chr7(.):19747998-19748709	2.3567
2_MACS_peak_25121_lociStitched	chr7(.):21467060-21468358	1.9153
2_MACS_peak_25123_lociStitched	chr7(.):21985098-21985962	1.1517
1_MACS_peak_25125_lociStitched	chr7(.):22567967-22568348	0.9879
1_MACS_peak_25126_lociStitched	chr7(.):22861625-22862886	2.2982
2_MACS_peak_25127_lociStitched	chr7(.):22893229-22895335	3.9348
1_MACS_peak_25129_lociStitched	chr7(.):22925350-22925777	0.8068
1_MACS_peak_25130_lociStitched	chr7(.):23052571-23053779	2.1883
1_MACS_peak_25131_lociStitched	chr7(.):23144684-23146467	2.7851
1_MACS_peak_25132_lociStitched	chr7(.):23220716-23223268	3.8515
1_MACS_peak_25133_lociStitched	chr7(.):23273030-23273519	0.9255
2_MACS_peak_25134_lociStitched	chr7(.):23274025-23275412	1.3403
2_MACS_peak_25136_lociStitched	chr7(.):23312314-23313874	2.1936
1_MACS_peak_25138_lociStitched	chr7(.):23338164-23339770	2.9784
2_MACS_peak_25139_lociStitched	chr7(.):23411659-23414334	2.0903
2_MACS_peak_25141_lociStitched	chr7(.):23507224-23515355	4.3736
1_MACS_peak_25143_lociStitched	chr7(.):23515912-23516600	1.1025
2_MACS_peak_25144_lociStitched	chr7(.):23529519-23530887	1.9002
1_MACS_peak_25146_lociStitched	chr7(.):23570506-23572237	7.3812
2_MACS_peak_25147_lociStitched	chr7(.):23578705-23580019	1.068
1_MACS_peak_25149_lociStitched	chr7(.):23636640-23637431	1.4833
2_MACS_peak_25150_lociStitched	chr7(.):24612144-24614630	2.6509
2_MACS_peak_25152_lociStitched	chr7(.):24859989-24861793	1.9848
1_MACS_peak_25154_lociStitched	chr7(.):24875198-24875723	2.2099
1_MACS_peak_25155_lociStitched	chr7(.):24876435-24876711	1.1655
1_MACS_peak_25156_lociStitched	chr7(.):25002902-25003543	1.2062
2_MACS_peak_25157_lociStitched	chr7(.):25005091-25006500	1.2402
1_MACS_peak_25159_lociStitched	chr7(.):25018732-25023564	4.25
2_MACS_peak_25160_lociStitched	chr7(.):25070269-25071652	1.3079
1_MACS_peak_25162_lociStitched	chr7(.):25087047-25087488	1.184
2_MACS_peak_25163_lociStitched	chr7(.):25156812-25158409	1.7202
1_MACS_peak_25165_lociStitched	chr7(.):25163918-25165833	5.4724
1_MACS_peak_25166_lociStitched	chr7(.):25219135-25220077	2.4222
1_MACS_peak_25167_lociStitched	chr7(.):25783476-25783857	0.8834
1_MACS_peak_25168_lociStitched	chr7(.):25918584-25919315	1.304
1_MACS_peak_25169_lociStitched	chr7(.):25926471-25927379	1.0898
1_MACS_peak_25170_lociStitched	chr7(.):25932541-25935726	2.585
4_MACS_peak_25171_lociStitched	chr7(.):25989312-25994433	3.217
3_MACS_peak_25175_lociStitched	chr7(.):26002366-26011333	5.7577
1_MACS_peak_25178_lociStitched	chr7(.):26077542-26078878	2.031
1_MACS_peak_25179_lociStitched	chr7(.):26190703-26198927	5.3651
1_MACS_peak_25180_lociStitched	chr7(.):26205509-26208151	3.2061
1_MACS_peak_25181_lociStitched	chr7(.):26208898-26209354	1.0188
1_MACS_peak_25182_lociStitched	chr7(.):26238841-26242718	7.0507
2_MACS_peak_25183_lociStitched	chr7(.):26331167-26332198	1.6246
1_MACS_peak_25185_lociStitched	chr7(.):26333285-26333825	1.1624
1_MACS_peak_25186_lociStitched	chr7(.):26415849-26416900	1.6436
1_MACS_peak_25187_lociStitched	chr7(.):26437329-26438935	2.513
1_MACS_peak_25188_lociStitched	chr7(.):26903288-26905015	2.41
2_MACS_peak_25189_lociStitched	chr7(.):27169397-27171199	3.2175
1_MACS_peak_25191_lociStitched	chr7(.):27189690-27191372	2.1192
1_MACS_peak_25192_lociStitched	chr7(.):27200163-27200797	1.4008
1_MACS_peak_25193_lociStitched	chr7(.):27212625-27213899	1.2735
1_MACS_peak_25194_lociStitched	chr7(.):27223842-27224230	0.9925
1_MACS_peak_25195_lociStitched	chr7(.):27701450-27703689	3.5216
1_MACS_peak_25196_lociStitched	chr7(.):27779070-27780886	4.2557
1_MACS_peak_25197_lociStitched	chr7(.):27939340-27939929	1.3552
5_MACS_peak_25198_lociStitched	chr7(.):28189040-28197091	2.451
1_MACS_peak_25203_lociStitched	chr7(.):28198991-28199384	1.0034
4_MACS_peak_25204_lociStitched	chr7(.):28213190-28215484	1.2689
3_MACS_peak_25208_lociStitched	chr7(.):28245777-28249424	1.5137
2_MACS_peak_25211_lociStitched	chr7(.):28854410-28856080	1.6165
3_MACS_peak_25213_lociStitched	chr7(.):29693804-29699346	3.0055
5_MACS_peak_25216_lociStitched	chr7(.):29713185-29719001	1.4691
1_MACS_peak_25221_lociStitched	chr7(.):29720208-29720583	0.9172
1_MACS_peak_25222_lociStitched	chr7(.):29723172-29726350	3.5028
1_MACS_peak_25223_lociStitched	chr7(.):30027949-30030140	3.0214
4_MACS_peak_25224_lociStitched	chr7(.):30065679-30072553	2.2932
1_MACS_peak_25228_lociStitched	chr7(.):30073662-30074060	0.9663
1_MACS_peak_25229_lociStitched	chr7(.):30174677-30176035	3.03
2_MACS_peak_25230_lociStitched	chr7(.):30198365-30200112	1.1657
2_MACS_peak_25232_lociStitched	chr7(.):30323128-30327543	2.6522
3_MACS_peak_25234_lociStitched	chr7(.):30358992-30364325	1.873
1_MACS_peak_25237_lociStitched	chr7(.):30459640-30460172	0.9481
1_MACS_peak_25238_lociStitched	chr7(.):30517819-30518886	2.125
2_MACS_peak_25239_lociStitched	chr7(.):30543479-30545294	4.1285
1_MACS_peak_25241_lociStitched	chr7(.):30633268-30636226	5.4523
1_MACS_peak_25242_lociStitched	chr7(.):30681993-30682443	1.3213
1_MACS_peak_25243_lociStitched	chr7(.):30810875-30811627	1.3774
1_MACS_peak_25244_lociStitched	chr7(.):31013776-31014583	1.5529
1_MACS_peak_25245_lociStitched	chr7(.):32504230-32504756	1.0823
1_MACS_peak_25246_lociStitched	chr7(.):32529187-32530436	2.8153
2_MACS_peak_25247_lociStitched	chr7(.):32534546-32536055	3.4773
1_MACS_peak_25249_lociStitched	chr7(.):32767159-32769349	2.262
1_MACS_peak_25250_lociStitched	chr7(.):32777406-32777975	1.505
1_MACS_peak_25251_lociStitched	chr7(.):32796903-32797516	1.9055
3_MACS_peak_25252_lociStitched	chr7(.):32928892-32933356	4.4342
1_MACS_peak_25255_lociStitched	chr7(.):32981443-32982762	2.1051
1_MACS_peak_25256_lociStitched	chr7(.):33101684-33103255	4.1692
1_MACS_peak_25257_lociStitched	chr7(.):33148233-33148990	2.7922
1_MACS_peak_25258_lociStitched	chr7(.):33168414-33169283	2.1807
1_MACS_peak_25259_lociStitched	chr7(.):33566924-33567328	0.9085
1_MACS_peak_25260_lociStitched	chr7(.):34033926-34034241	0.751
1_MACS_peak_25261_lociStitched	chr7(.):34214668-34215155	0.9979
1_MACS_peak_25262_lociStitched	chr7(.):35030499-35032828	1.6723
2_MACS_peak_25263_lociStitched	chr7(.):35062259-35065258	2.7984
1_MACS_peak_25265_lociStitched	chr7(.):35073117-35073761	0.7635
3_MACS_peak_25266_lociStitched	chr7(.):35074338-35077976	1.7308
1_MACS_peak_25269_lociStitched	chr7(.):35132567-35133057	1.1913
1_MACS_peak_25270_lociStitched	chr7(.):35292906-35294248	1.4648
1_MACS_peak_25271_lociStitched	chr7(.):35729968-35732105	1.8367
1_MACS_peak_25272_lociStitched	chr7(.):35732759-35736071	5.5134
1_MACS_peak_25273_lociStitched	chr7(.):35749613-35750036	0.9475
4_MACS_peak_25274_lociStitched	chr7(.):35764034-35772563	3.7885
1_MACS_peak_25278_lociStitched	chr7(.):35839630-35841951	4.2433
1_MACS_peak_25279_lociStitched	chr7(.):36192716-36193170	0.9977
1_MACS_peak_25280_lociStitched	chr7(.):36298333-36298917	1.0961
2_MACS_peak_25281_lociStitched	chr7(.):36327027-36328370	1.4655
1_MACS_peak_25283_lociStitched	chr7(.):36406286-36406881	1.7726
1_MACS_peak_25284_lociStitched	chr7(.):36428572-36430333	3.0243
3_MACS_peak_25285_lociStitched	chr7(.):37375285-37377095	1.5794
3_MACS_peak_25288_lociStitched	chr7(.):37380358-37385525	2.9413
1_MACS_peak_25291_lociStitched	chr7(.):37392888-37393377	1.2853
1_MACS_peak_25292_lociStitched	chr7(.):37855311-37855658	0.9397
1_MACS_peak_25293_lociStitched	chr7(.):37860914-37861482	1.2042
1_MACS_peak_25294_lociStitched	chr7(.):38217233-38218472	2.2858
2_MACS_peak_25295_lociStitched	chr7(.):38334986-38336516	1.1094
1_MACS_peak_25297_lociStitched	chr7(.):38376248-38376609	1.1488
1_MACS_peak_25298_lociStitched	chr7(.):38380907-38381407	0.8856
1_MACS_peak_25299_lociStitched	chr7(.):38384640-38385945	1.3853
2_MACS_peak_25300_lociStitched	chr7(.):38388211-38390763	1.94
1_MACS_peak_25302_lociStitched	chr7(.):38397412-38399324	1.4575
2_MACS_peak_25303_lociStitched	chr7(.):38406607-38408147	0.983
1_MACS_peak_25305_lociStitched	chr7(.):38947988-38948946	3.4745
1_MACS_peak_25306_lociStitched	chr7(.):39052539-39054091	3.7435
1_MACS_peak_25307_lociStitched	chr7(.):39605153-39606670	5.4258
1_MACS_peak_25308_lociStitched	chr7(.):39628867-39629255	1.4478
1_MACS_peak_25309_lociStitched	chr7(.):39630415-39630903	1.3256
1_MACS_peak_25310_lociStitched	chr7(.):39662035-39664401	6.8425
1_MACS_peak_25311_lociStitched	chr7(.):39772299-39774054	3.808
1_MACS_peak_25312_lociStitched	chr7(.):39987722-39991896	7.9078
1_MACS_peak_25313_lociStitched	chr7(.):40173210-40174957	6.4782
1_MACS_peak_25314_lociStitched	chr7(.):41920140-41920922	1.3802
1_MACS_peak_25315_lociStitched	chr7(.):41921507-41922369	2.6661
1_MACS_peak_25316_lociStitched	chr7(.):42950685-42952235	3.058
1_MACS_peak_25317_lociStitched	chr7(.):42970594-42973254	4.9748
1_MACS_peak_25318_lociStitched	chr7(.):43097759-43099503	3.4692
1_MACS_peak_25319_lociStitched	chr7(.):43111836-43113042	1.3034
2_MACS_peak_25320_lociStitched	chr7(.):43115478-43117739	2.0572
4_MACS_peak_25322_lociStitched	chr7(.):43622648-43627373	3.7707
2_MACS_peak_25326_lociStitched	chr7(.):43685587-43692648	7.3154
1_MACS_peak_25328_lociStitched	chr7(.):43698123-43700076	1.6954
1_MACS_peak_25329_lociStitched	chr7(.):43768115-43769836	5.0954
1_MACS_peak_25330_lociStitched	chr7(.):43797601-43799042	2.683
1_MACS_peak_25331_lociStitched	chr7(.):43874021-43874895	1.4231
1_MACS_peak_25332_lociStitched	chr7(.):43907419-43909622	3.6773
1_MACS_peak_25333_lociStitched	chr7(.):43945405-43946867	2.3424
1_MACS_peak_25334_lociStitched	chr7(.):43964769-43966829	8.987
1_MACS_peak_25335_lociStitched	chr7(.):44057893-44059750	3.8275
1_MACS_peak_25336_lociStitched	chr7(.):44078652-44081091	6.911
1_MACS_peak_25337_lociStitched	chr7(.):44083304-44086620	4.601
1_MACS_peak_25338_lociStitched	chr7(.):44113751-44114234	1.3594
2_MACS_peak_25339_lociStitched	chr7(.):44120248-44122942	5.2757
1_MACS_peak_25341_lociStitched	chr7(.):44135438-44138460	3.6967
1_MACS_peak_25342_lociStitched	chr7(.):44140071-44141363	1.3154
1_MACS_peak_25343_lociStitched	chr7(.):44162104-44163997	4.8794
1_MACS_peak_25344_lociStitched	chr7(.):44188813-44191227	1.6063
1_MACS_peak_25345_lociStitched	chr7(.):44240369-44241217	2.8392
1_MACS_peak_25346_lociStitched	chr7(.):44280309-44281567	2.2836
1_MACS_peak_25347_lociStitched	chr7(.):44296193-44298987	4.4493
1_MACS_peak_25348_lociStitched	chr7(.):44300603-44301231	1.1362
1_MACS_peak_25349_lociStitched	chr7(.):44346030-44347242	1.2346
1_MACS_peak_25350_lociStitched	chr7(.):44348866-44350376	1.8356
1_MACS_peak_25351_lociStitched	chr7(.):44499175-44501745	2.2229
1_MACS_peak_25352_lociStitched	chr7(.):44529202-44531374	9.0061
1_MACS_peak_25353_lociStitched	chr7(.):44587100-44587884	1.5338
1_MACS_peak_25354_lociStitched	chr7(.):44612164-44614291	7.3438
