REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MOLP-8.jin.bam
1_MACS_peak_8286_lociStitched	chr15	78376697	78377040	1	344	574.0448
1_MACS_peak_8743_lociStitched	chr16	4464537	4464880	1	344	417.7054
1_MACS_peak_14090_lociStitched	chr2	99085394	99085737	1	344	378.46619999999996
1_MACS_peak_14779_lociStitched	chr2	216977763	216978106	1	344	417.1223
1_MACS_peak_16283_lociStitched	chr22	24190244	24190587	1	344	422.8847
1_MACS_peak_16485_lociStitched	chr22	36655645	36655988	1	344	322.83160000000004
1_MACS_peak_18510_lociStitched	chr4	38807078	38807421	1	344	419.6948
1_MACS_peak_18871_lociStitched	chr4	110310574	110310917	1	344	456.9103
1_MACS_peak_21320_lociStitched	chr6	83073201	83073544	1	344	348.76239999999996
1_MACS_peak_22477_lociStitched	chr7	55589295	55589638	1	344	417.8083
1_MACS_peak_23583_lociStitched	chr8	27297551	27297894	1	344	380.7986
1_MACS_peak_25706_lociStitched	chrX	44112345	44112688	1	344	352.6383
1_MACS_peak_25807_lociStitched	chrX	49316076	49316419	1	344	403.2994
1_MACS_peak_26093_lociStitched	chrX	135333228	135333571	1	344	394.41569999999996
1_MACS_peak_2273_lociStitched	chr1	209283012	209283354	1	343	379.9962
1_MACS_peak_2278_lociStitched	chr1	209943011	209943353	1	343	461.90520000000004
1_MACS_peak_2861_lociStitched	chr10	13785841	13786183	1	343	382.90319999999997
1_MACS_peak_3294_lociStitched	chr10	92631694	92632036	1	343	346.6512
1_MACS_peak_5176_lociStitched	chr12	13325615	13325957	1	343	333.89459999999997
1_MACS_peak_6022_lociStitched	chr12	120630490	120630832	1	343	414.57239999999996
1_MACS_peak_7369_lociStitched	chr14	89631437	89631779	1	343	423.1224
1_MACS_peak_8471_lociStitched	chr15	93443499	93443841	1	343	612.0774
1_MACS_peak_8832_lociStitched	chr16	12192601	12192943	1	343	420.35220000000004
1_MACS_peak_9691_lociStitched	chr17	1171318	1171660	1	343	496.92600000000004
1_MACS_peak_12744_lociStitched	chr19	46184500	46184842	1	343	409.6134
1_MACS_peak_14149_lociStitched	chr2	109229763	109230105	1	343	417.924
1_MACS_peak_14237_lociStitched	chr2	114189688	114190030	1	343	477.5346
1_MACS_peak_14724_lociStitched	chr2	204444441	204444783	1	343	397.8486
1_MACS_peak_23428_lociStitched	chr8	7212546	7212888	1	343	469.42920000000004
1_MACS_peak_25237_lociStitched	chr9	126803459	126803801	1	343	430.3386
1_MACS_peak_26114_lociStitched	chrX	147210519	147210861	1	343	480.09959999999995
1_MACS_peak_659_lociStitched	chr1	39737509	39737850	1	342	324.7002
1_MACS_peak_1413_lociStitched	chr1	145449416	145449757	1	342	420.99859999999995
1_MACS_peak_3212_lociStitched	chr10	74927486	74927827	1	342	512.4548
1_MACS_peak_3253_lociStitched	chr10	80897307	80897648	1	342	352.3212
1_MACS_peak_4890_lociStitched	chr11	125859944	125860285	1	342	456.15569999999997
1_MACS_peak_5031_lociStitched	chr12	3982280	3982621	1	342	456.7013
1_MACS_peak_5629_lociStitched	chr12	66219809	66220150	1	342	348.77479999999997
1_MACS_peak_6383_lociStitched	chr13	28674818	28675159	1	342	382.56789999999995
1_MACS_peak_7784_lociStitched	chr15	40395452	40395793	1	342	422.46489999999994
1_MACS_peak_10021_lociStitched	chr17	18826002	18826343	1	342	445.0732
1_MACS_peak_13085_lociStitched	chr19	54975647	54975988	1	342	738.1968
1_MACS_peak_13569_lociStitched	chr2	37938349	37938690	1	342	321.4948
1_MACS_peak_15431_lociStitched	chr20	37384542	37384883	1	342	364.7336
1_MACS_peak_16071_lociStitched	chr21	45358757	45359098	1	342	360.6075
1_MACS_peak_17206_lociStitched	chr3	48541204	48541545	1	342	388.67179999999996
1_MACS_peak_17496_lociStitched	chr3	95726250	95726591	1	342	416.36100000000005
1_MACS_peak_17549_lociStitched	chr3	107150457	107150798	1	342	487.28900000000004
1_MACS_peak_19056_lociStitched	chr4	154387543	154387884	1	342	432.3198
1_MACS_peak_20535_lociStitched	chr6	5172505	5172846	1	342	400.64090000000004
1_MACS_peak_20735_lociStitched	chr6	26184089	26184430	1	342	304.99039999999997
1_MACS_peak_21413_lociStitched	chr6	95856471	95856812	1	342	388.4331
1_MACS_peak_22599_lociStitched	chr7	70146767	70147108	1	342	440.6402
1_MACS_peak_25429_lociStitched	chr9	135076485	135076826	1	342	371.69000000000005
1_MACS_peak_25642_lociStitched	chrX	23751585	23751926	1	342	409.50690000000003
1_MACS_peak_3379_lociStitched	chr10	102289340	102289680	1	341	431.96999999999997
1_MACS_peak_5017_lociStitched	chr12	1824906	1825246	1	341	369.58
1_MACS_peak_5212_lociStitched	chr12	22529839	22530179	1	341	380.46
1_MACS_peak_7615_lociStitched	chr14	106500155	106500495	1	341	426.224
1_MACS_peak_7789_lociStitched	chr15	40583216	40583556	1	341	361.04600000000005
1_MACS_peak_9656_lociStitched	chr16	89984473	89984813	1	341	399.636
1_MACS_peak_10769_lociStitched	chr17	62173014	62173354	1	341	411.604
1_MACS_peak_11034_lociStitched	chr17	76747565	76747905	1	341	367.608
1_MACS_peak_12800_lociStitched	chr19	47760727	47761067	1	341	517.3100000000001
1_MACS_peak_13517_lociStitched	chr2	31719223	31719563	1	341	382.66999999999996
1_MACS_peak_14822_lociStitched	chr2	220159321	220159661	1	341	661.708
1_MACS_peak_15126_lociStitched	chr20	4981499	4981839	1	341	415.378
1_MACS_peak_15179_lociStitched	chr20	13619223	13619563	1	341	456.586
1_MACS_peak_18806_lociStitched	chr4	97092020	97092360	1	341	649.434
1_MACS_peak_18885_lociStitched	chr4	110800196	110800536	1	341	392.42799999999994
1_MACS_peak_20335_lociStitched	chr5	173209352	173209692	1	341	378.11400000000003
1_MACS_peak_21513_lociStitched	chr6	108942400	108942740	1	341	375.7
1_MACS_peak_25046_lociStitched	chr9	99616411	99616751	1	341	453.25399999999996
1_MACS_peak_25385_lociStitched	chr9	132565370	132565710	1	341	468.894
1_MACS_peak_26024_lociStitched	chrX	119619702	119620042	1	341	475.082
1_MACS_peak_1161_lociStitched	chr1	109618707	109619046	1	340	460.701
1_MACS_peak_1345_lociStitched	chr1	120190441	120190780	1	340	463.14180000000005
1_MACS_peak_2520_lociStitched	chr1	231003925	231004264	1	340	518.9751
1_MACS_peak_3036_lociStitched	chr10	34959240	34959579	1	340	430.42830000000004
1_MACS_peak_3586_lociStitched	chr10	126336745	126337084	1	340	418.2582
1_MACS_peak_4413_lociStitched	chr11	67769910	67770249	1	340	393.1044
1_MACS_peak_4618_lociStitched	chr11	85359029	85359368	1	340	389.98560000000003
1_MACS_peak_7642_lociStitched	chr15	21995656	21995995	1	340	470.2269
1_MACS_peak_7692_lociStitched	chr15	29138104	29138443	1	340	427.6485
1_MACS_peak_8497_lociStitched	chr15	99630412	99630751	1	340	484.83779999999996
1_MACS_peak_9148_lociStitched	chr16	49598525	49598864	1	340	375.47639999999996
1_MACS_peak_9314_lociStitched	chr16	68390647	68390986	1	340	400.8336
1_MACS_peak_9920_lociStitched	chr17	9478733	9479072	1	340	349.40729999999996
1_MACS_peak_10997_lociStitched	chr17	75184687	75185026	1	340	340.22040000000004
1_MACS_peak_15236_lociStitched	chr20	20232228	20232567	1	340	515.7546
1_MACS_peak_16393_lociStitched	chr22	31039798	31040137	1	340	403.1727
1_MACS_peak_16916_lociStitched	chr3	13273709	13274048	1	340	319.4058
1_MACS_peak_20998_lociStitched	chr6	33588011	33588350	1	340	333.67769999999996
1_MACS_peak_21879_lociStitched	chr6	158251504	158251843	1	340	351.4074
1_MACS_peak_22891_lociStitched	chr7	100797884	100798223	1	340	349.7463
1_MACS_peak_23458_lociStitched	chr8	10801980	10802319	1	340	373.3746
1_MACS_peak_23870_lociStitched	chr8	70269080	70269419	1	340	282.5904
1_MACS_peak_24254_lociStitched	chr8	126558137	126558476	1	340	443.41200000000003
1_MACS_peak_331_lociStitched	chr1	19759295	19759633	1	339	309.7432
1_MACS_peak_1480_lociStitched	chr1	149514226	149514564	1	339	1935.4217999999998
1_MACS_peak_3225_lociStitched	chr10	75541779	75542117	1	339	448.49219999999997
1_MACS_peak_5878_lociStitched	chr12	108935187	108935525	1	339	427.4348
1_MACS_peak_7338_lociStitched	chr14	81404239	81404577	1	339	378.7966
1_MACS_peak_7392_lociStitched	chr14	91095107	91095445	1	339	328.1304
1_MACS_peak_8029_lociStitched	chr15	60848048	60848386	1	339	435.3102
1_MACS_peak_8640_lociStitched	chr16	2041844	2042182	1	339	403.6058
1_MACS_peak_9721_lociStitched	chr17	2011699	2012037	1	339	362.167
1_MACS_peak_12227_lociStitched	chr19	16984769	16985107	1	339	428.1108
1_MACS_peak_13585_lociStitched	chr2	38827595	38827933	1	339	373.15200000000004
1_MACS_peak_15571_lociStitched	chr20	48743526	48743864	1	339	376.46439999999996
1_MACS_peak_16035_lociStitched	chr21	44405164	44405502	1	339	403.2678
1_MACS_peak_18447_lociStitched	chr4	24858400	24858738	1	339	518.0864
1_MACS_peak_19430_lociStitched	chr5	35617513	35617851	1	339	399.4146
1_MACS_peak_21103_lociStitched	chr6	41702900	41703238	1	339	502.3694
1_MACS_peak_22445_lociStitched	chr7	51357052	51357390	1	339	304.538
1_MACS_peak_24665_lociStitched	chr9	33202223	33202561	1	339	311.3994
1_MACS_peak_1843_lociStitched	chr1	161734572	161734909	1	338	432.53950000000003
1_MACS_peak_5789_lociStitched	chr12	96814781	96815118	1	338	447.2664
1_MACS_peak_5979_lociStitched	chr12	116561527	116561864	1	338	434.0897
1_MACS_peak_7930_lociStitched	chr15	51329417	51329754	1	338	591.1317
1_MACS_peak_7988_lociStitched	chr15	58749447	58749784	1	338	438.5381
1_MACS_peak_9433_lociStitched	chr16	76668874	76669211	1	338	353.176
1_MACS_peak_11380_lociStitched	chr18	34983350	34983687	1	338	448.95140000000004
1_MACS_peak_13092_lociStitched	chr19	55517514	55517851	1	338	355.19800000000004
1_MACS_peak_13478_lociStitched	chr2	28582556	28582893	1	338	376.12570000000005
1_MACS_peak_14487_lociStitched	chr2	170681079	170681416	1	338	461.353
1_MACS_peak_15651_lociStitched	chr20	52609884	52610221	1	338	428.7651
1_MACS_peak_16980_lociStitched	chr3	19743897	19744234	1	338	448.0415
1_MACS_peak_18158_lociStitched	chr3	194614109	194614446	1	338	490.4024
1_MACS_peak_18349_lociStitched	chr4	6584627	6584964	1	338	440.8634
1_MACS_peak_18481_lociStitched	chr4	37003435	37003772	1	338	415.1503
1_MACS_peak_19225_lociStitched	chr5	192977	193314	1	338	421.7892
1_MACS_peak_20582_lociStitched	chr6	10521459	10521796	1	338	367.2626
1_MACS_peak_22245_lociStitched	chr7	29697498	29697835	1	338	421.8903
1_MACS_peak_22598_lociStitched	chr7	69703293	69703630	1	338	365.61129999999997
1_MACS_peak_24151_lociStitched	chr8	119189663	119190000	1	338	351.8617
1_MACS_peak_25249_lociStitched	chr9	127357819	127358156	1	338	368.03770000000003
1_MACS_peak_25274_lociStitched	chr9	128509629	128509966	1	338	318.3976
1_MACS_peak_25907_lociStitched	chrX	77348380	77348717	1	338	265.0842
1_MACS_peak_3748_lociStitched	chr11	4629007	4629343	1	337	435.96000000000004
1_MACS_peak_3935_lociStitched	chr11	32355000	32355336	1	337	437.0688
1_MACS_peak_5126_lociStitched	chr12	9517185	9517521	1	337	448.2912
1_MACS_peak_7715_lociStitched	chr15	31620595	31620931	1	337	404.07359999999994
1_MACS_peak_10197_lociStitched	chr17	32588165	32588501	1	337	317.0496
1_MACS_peak_11183_lociStitched	chr17	80448054	80448390	1	337	452.25600000000003
1_MACS_peak_13044_lociStitched	chr19	53324240	53324576	1	337	397.6224
1_MACS_peak_13544_lociStitched	chr2	33718867	33719203	1	337	430.1136
1_MACS_peak_14261_lociStitched	chr2	120436754	120437090	1	337	412.47360000000003
1_MACS_peak_15693_lociStitched	chr20	56324145	56324481	1	337	322.4928
1_MACS_peak_15901_lociStitched	chr21	33996146	33996482	1	337	370.91040000000004
1_MACS_peak_17375_lociStitched	chr3	58318612	58318948	1	337	427.22400000000005
1_MACS_peak_18999_lociStitched	chr4	144282678	144283014	1	337	466.7712
1_MACS_peak_20309_lociStitched	chr5	172129996	172130332	1	337	400.7472
1_MACS_peak_20848_lociStitched	chr6	28234844	28235180	1	337	485.9568
1_MACS_peak_21751_lociStitched	chr6	144651745	144652081	1	337	354.5136
1_MACS_peak_22484_lociStitched	chr7	55623753	55624089	1	337	393.7584
1_MACS_peak_22510_lociStitched	chr7	64051421	64051757	1	337	357.84
1_MACS_peak_1741_lociStitched	chr1	156391246	156391581	1	336	426.55550000000005
1_MACS_peak_2507_lociStitched	chr1	230242274	230242609	1	336	367.05949999999996
1_MACS_peak_3247_lociStitched	chr10	79595590	79595925	1	336	407.5945
1_MACS_peak_5424_lociStitched	chr12	51712909	51713244	1	336	303.108
1_MACS_peak_10482_lociStitched	chr17	44136551	44136886	1	336	436.103
1_MACS_peak_10687_lociStitched	chr17	56709172	56709507	1	336	363.03950000000003
1_MACS_peak_13784_lociStitched	chr2	63855746	63856081	1	336	342.77200000000005
1_MACS_peak_14155_lociStitched	chr2	110349779	110350114	1	336	374.46299999999997
1_MACS_peak_15147_lociStitched	chr20	8095048	8095383	1	336	563.4365
1_MACS_peak_15616_lociStitched	chr20	52207126	52207461	1	336	394.76399999999995
1_MACS_peak_16734_lociStitched	chr22	45644528	45644863	1	336	411.1455
1_MACS_peak_17758_lociStitched	chr3	133969001	133969336	1	336	408.26449999999994
1_MACS_peak_17864_lociStitched	chr3	149469847	149470182	1	336	480.52399999999994
1_MACS_peak_19073_lociStitched	chr4	157892663	157892998	1	336	458.24649999999997
1_MACS_peak_19163_lociStitched	chr4	185378817	185379152	1	336	337.5795
1_MACS_peak_19204_lociStitched	chr4	186508922	186509257	1	336	481.19399999999996
1_MACS_peak_20675_lociStitched	chr6	21158542	21158877	1	336	379.7895
1_MACS_peak_21809_lociStitched	chr6	152220916	152221251	1	336	409.9395
1_MACS_peak_22031_lociStitched	chr7	2288979	2289314	1	336	510.1045
1_MACS_peak_23678_lociStitched	chr8	35560760	35561095	1	336	619.7165
1_MACS_peak_24659_lociStitched	chr9	33130774	33131109	1	336	397.07550000000003
1_MACS_peak_25906_lociStitched	chrX	77155385	77155720	1	336	376.808
1_MACS_peak_470_lociStitched	chr1	27049706	27050040	1	335	412.49
1_MACS_peak_1187_lociStitched	chr1	110358673	110359007	1	335	497.0254
1_MACS_peak_3836_lociStitched	chr11	12827812	12828146	1	335	408.9496
1_MACS_peak_4584_lociStitched	chr11	77589843	77590177	1	335	332.1296
1_MACS_peak_7728_lociStitched	chr15	33360049	33360383	1	335	409.484
1_MACS_peak_7973_lociStitched	chr15	56657241	56657575	1	335	420.47259999999994
1_MACS_peak_8562_lociStitched	chr16	447322	447656	1	335	546.925
1_MACS_peak_8726_lociStitched	chr16	3673988	3674322	1	335	422.9108
1_MACS_peak_8828_lociStitched	chr16	12060871	12061205	1	335	328.48900000000003
1_MACS_peak_10144_lociStitched	chr17	27950085	27950419	1	335	339.67799999999994
1_MACS_peak_13240_lociStitched	chr2	1392189	1392523	1	335	439.97819999999996
1_MACS_peak_13743_lociStitched	chr2	58478632	58478966	1	335	325.9172
1_MACS_peak_14502_lociStitched	chr2	172544317	172544651	1	335	365.26239999999996
1_MACS_peak_15127_lociStitched	chr20	5059346	5059680	1	335	512.5563999999999
1_MACS_peak_18671_lociStitched	chr4	75719214	75719548	1	335	440.51259999999996
1_MACS_peak_18754_lociStitched	chr4	87478317	87478651	1	335	383.2316
1_MACS_peak_22832_lociStitched	chr7	99068922	99069256	1	335	410.48600000000005
1_MACS_peak_23738_lociStitched	chr8	42743111	42743445	1	335	333.5658
1_MACS_peak_25590_lociStitched	chrX	10079718	10080052	1	335	404.2736
1_MACS_peak_25682_lociStitched	chrX	40017274	40017608	1	335	471.3408
1_MACS_peak_26057_lociStitched	chrX	130712591	130712925	1	335	391.54819999999995
1_MACS_peak_8613_lociStitched	chr16	1519767	1520100	1	334	455.3775
1_MACS_peak_11700_lociStitched	chr19	1512705	1513038	1	334	431.0019
1_MACS_peak_13598_lociStitched	chr2	39325809	39326142	1	334	352.84680000000003
1_MACS_peak_14277_lociStitched	chr2	122659771	122660104	1	334	422.244
1_MACS_peak_14860_lociStitched	chr2	229432964	229433297	1	334	381.11850000000004
1_MACS_peak_14898_lociStitched	chr2	232507956	232508289	1	334	296.7696
1_MACS_peak_16782_lociStitched	chr22	49934955	49935288	1	334	405.4941
1_MACS_peak_17598_lociStitched	chr3	118633172	118633505	1	334	316.7163
1_MACS_peak_17621_lociStitched	chr3	120277079	120277412	1	334	386.1135
1_MACS_peak_17997_lociStitched	chr3	171801929	171802262	1	334	392.0742
1_MACS_peak_18071_lociStitched	chr3	185000769	185001102	1	334	313.75260000000003
1_MACS_peak_18543_lociStitched	chr4	40291753	40292086	1	334	373.5927
1_MACS_peak_18955_lociStitched	chr4	130017261	130017594	1	334	436.7628
1_MACS_peak_19277_lociStitched	chr5	3661905	3662238	1	334	394.5384
1_MACS_peak_19884_lociStitched	chr5	118669140	118669473	1	334	395.5374
1_MACS_peak_22514_lociStitched	chr7	64350735	64351068	1	334	336.3633
1_MACS_peak_23472_lociStitched	chr8	11653076	11653409	1	334	398.0682
1_MACS_peak_25483_lociStitched	chr9	139137134	139137467	1	334	431.86769999999996
1_MACS_peak_25794_lociStitched	chrX	48979796	48980129	1	334	436.9626
1_MACS_peak_25894_lociStitched	chrX	73164102	73164435	1	334	430.53569999999996
1_MACS_peak_4684_lociStitched	chr11	102980340	102980672	1	333	444.94640000000004
1_MACS_peak_5237_lociStitched	chr12	25429221	25429553	1	333	396.9724
1_MACS_peak_9230_lociStitched	chr16	58527782	58528114	1	333	346.3092
1_MACS_peak_11630_lociStitched	chr19	556331	556663	1	333	378.0152
1_MACS_peak_12498_lociStitched	chr19	38042201	38042533	1	333	432.43
1_MACS_peak_15540_lociStitched	chr20	46193719	46194051	1	333	420.4448
1_MACS_peak_17810_lociStitched	chr3	141130189	141130521	1	333	334.0252
1_MACS_peak_18333_lociStitched	chr4	4577183	4577515	1	333	426.32120000000003
1_MACS_peak_18864_lociStitched	chr4	109038691	109039023	1	333	452.0512
1_MACS_peak_20640_lociStitched	chr6	16421555	16421887	1	333	378.3472
1_MACS_peak_20936_lociStitched	chr6	31789393	31789725	1	333	487.50879999999995
1_MACS_peak_2334_lociStitched	chr1	215742466	215742797	1	332	520.2989
1_MACS_peak_3499_lociStitched	chr10	120519691	120520022	1	332	266.7529
1_MACS_peak_6741_lociStitched	chr13	110222331	110222662	1	332	373.4673
1_MACS_peak_7391_lociStitched	chr14	90920496	90920827	1	332	393.2942
1_MACS_peak_11727_lociStitched	chr19	1923008	1923339	1	332	383.79449999999997
1_MACS_peak_12769_lociStitched	chr19	46853615	46853946	1	332	327.82239999999996
1_MACS_peak_15682_lociStitched	chr20	56008572	56008903	1	332	358.63849999999996
1_MACS_peak_16078_lociStitched	chr21	45564610	45564941	1	332	477.2027
1_MACS_peak_17807_lociStitched	chr3	141109455	141109786	1	332	372.04400000000004
1_MACS_peak_18449_lociStitched	chr4	24928407	24928738	1	332	359.83009999999996
1_MACS_peak_19299_lociStitched	chr5	6721684	6722015	1	332	388.4285
1_MACS_peak_23772_lociStitched	chr8	53937082	53937413	1	332	410.7048
1_MACS_peak_24534_lociStitched	chr9	1047805	1048136	1	332	346.6563
1_MACS_peak_25113_lociStitched	chr9	112580016	112580347	1	332	342.5519
1_MACS_peak_1450_lociStitched	chr1	147735505	147735835	1	331	577.929
1_MACS_peak_2161_lociStitched	chr1	201857698	201858028	1	331	317.724
1_MACS_peak_2538_lociStitched	chr1	232835146	232835476	1	331	410.058
1_MACS_peak_2842_lociStitched	chr10	12446752	12447082	1	331	344.32200000000006
1_MACS_peak_3735_lociStitched	chr11	3185829	3186159	1	331	384.549
1_MACS_peak_6959_lociStitched	chr14	34472705	34473035	1	331	348.74399999999997
1_MACS_peak_8208_lociStitched	chr15	72929412	72929742	1	331	585.585
1_MACS_peak_11064_lociStitched	chr17	77774748	77775078	1	331	470.679
1_MACS_peak_11409_lociStitched	chr18	42313203	42313533	1	331	372.372
1_MACS_peak_11726_lociStitched	chr19	1897346	1897676	1	331	482.064
1_MACS_peak_12381_lociStitched	chr19	30520841	30521171	1	331	388.64099999999996
1_MACS_peak_13348_lociStitched	chr2	12642818	12643148	1	331	410.38800000000003
1_MACS_peak_13667_lociStitched	chr2	46726958	46727288	1	331	406.72499999999997
1_MACS_peak_17366_lociStitched	chr3	57674702	57675032	1	331	454.146
1_MACS_peak_20790_lociStitched	chr6	26705421	26705751	1	331	475.53000000000003
1_MACS_peak_22273_lociStitched	chr7	30342287	30342617	1	331	421.443
1_MACS_peak_22685_lociStitched	chr7	74406829	74407159	1	331	320.958
1_MACS_peak_23803_lociStitched	chr8	59770732	59771062	1	331	374.583
1_MACS_peak_24279_lociStitched	chr8	126712803	126713133	1	331	420.68399999999997
1_MACS_peak_3327_lociStitched	chr10	97453367	97453696	1	330	395.5238
1_MACS_peak_6211_lociStitched	chr12	125576943	125577272	1	330	321.1698
1_MACS_peak_7503_lociStitched	chr14	102428520	102428849	1	330	327.1576
1_MACS_peak_7688_lociStitched	chr15	28822413	28822742	1	330	368.24969999999996
1_MACS_peak_7731_lociStitched	chr15	34233934	34234263	1	330	491.3944
1_MACS_peak_7775_lociStitched	chr15	40231176	40231505	1	330	433.6549
1_MACS_peak_7946_lociStitched	chr15	52556885	52557214	1	330	420.5607
1_MACS_peak_8391_lociStitched	chr15	89169486	89169815	1	330	365.3874
1_MACS_peak_10061_lociStitched	chr17	20937797	20938126	1	330	412.4673
1_MACS_peak_13827_lociStitched	chr2	65610224	65610553	1	330	413.71750000000003
1_MACS_peak_14959_lociStitched	chr2	237476958	237477287	1	330	353.7408
1_MACS_peak_22739_lociStitched	chr7	80548098	80548427	1	330	368.809
1_MACS_peak_23435_lociStitched	chr8	8203880	8204209	1	330	544.1331
1_MACS_peak_24457_lociStitched	chr8	145022198	145022527	1	330	379.8963
1_MACS_peak_25720_lociStitched	chrX	46433781	46434110	1	330	359.07059999999996
1_MACS_peak_25938_lociStitched	chrX	106449146	106449475	1	330	315.9716
1_MACS_peak_2571_lociStitched	chr1	235068740	235069068	1	329	462.3488
1_MACS_peak_3746_lociStitched	chr11	4197062	4197390	1	329	348.992
1_MACS_peak_6558_lociStitched	chr13	51796095	51796423	1	329	448.376
1_MACS_peak_8274_lociStitched	chr15	77352902	77353230	1	329	349.1888
1_MACS_peak_8803_lociStitched	chr16	11800173	11800501	1	329	357.06080000000003
1_MACS_peak_8890_lociStitched	chr16	18571764	18572092	1	329	334.0352
1_MACS_peak_14776_lociStitched	chr2	216877814	216878142	1	329	492.72159999999997
1_MACS_peak_14988_lociStitched	chr2	240266379	240266707	1	329	442.308
1_MACS_peak_15785_lociStitched	chr20	62152507	62152835	1	329	374.4776
1_MACS_peak_16833_lociStitched	chr22	51195287	51195615	1	329	397.63439999999997
1_MACS_peak_17469_lociStitched	chr3	72531823	72532151	1	329	336.692
1_MACS_peak_21971_lociStitched	chr6	170747417	170747745	1	329	436.5352
1_MACS_peak_22252_lociStitched	chr7	29790549	29790877	1	329	294.2488
1_MACS_peak_23447_lociStitched	chr8	10239810	10240138	1	329	391.2056
1_MACS_peak_24107_lociStitched	chr8	103952227	103952555	1	329	361.8496
1_MACS_peak_24162_lociStitched	chr8	119634072	119634400	1	329	439.2904
1_MACS_peak_25040_lociStitched	chr9	99319318	99319646	1	329	379.1352
1_MACS_peak_25820_lociStitched	chrX	53024818	53025146	1	329	848.6672000000001
1_MACS_peak_26001_lociStitched	chrX	118699058	118699386	1	329	380.11920000000003
1_MACS_peak_6537_lociStitched	chr13	50180855	50181182	1	328	396.978
1_MACS_peak_11903_lociStitched	chr19	6778190	6778517	1	328	383.7672
1_MACS_peak_12029_lociStitched	chr19	11909467	11909794	1	328	353.0946
1_MACS_peak_12631_lociStitched	chr19	42388450	42388777	1	328	418.69079999999997
1_MACS_peak_13015_lociStitched	chr19	50872565	50872892	1	328	430.4301
1_MACS_peak_13740_lociStitched	chr2	56102941	56103268	1	328	269.8404
1_MACS_peak_14295_lociStitched	chr2	128165890	128166217	1	328	436.545
1_MACS_peak_15479_lociStitched	chr20	43538724	43539051	1	328	382.5573
1_MACS_peak_17791_lociStitched	chr3	139254010	139254337	1	328	411.2679
1_MACS_peak_19718_lociStitched	chr5	85866326	85866653	1	328	316.7322
1_MACS_peak_22350_lociStitched	chr7	42136073	42136400	1	328	368.4963
1_MACS_peak_25397_lociStitched	chr9	133557114	133557441	1	328	488.7342
1_MACS_peak_2960_lociStitched	chr10	25809861	25810187	1	327	315.40500000000003
1_MACS_peak_4734_lociStitched	chr11	111797301	111797627	1	327	388.3312
1_MACS_peak_6939_lociStitched	chr14	30832779	30833105	1	327	463.11560000000003
1_MACS_peak_8184_lociStitched	chr15	70395255	70395581	1	327	349.8632
1_MACS_peak_8818_lociStitched	chr16	11904228	11904554	1	327	315.8288
1_MACS_peak_10959_lociStitched	chr17	74382122	74382448	1	327	294.89959999999996
1_MACS_peak_14427_lociStitched	chr2	158754505	158754831	1	327	350.0914
1_MACS_peak_15123_lociStitched	chr20	4129371	4129697	1	327	395.86179999999996
1_MACS_peak_15535_lociStitched	chr20	46116359	46116685	1	327	417.3452
1_MACS_peak_16267_lociStitched	chr22	23561620	23561946	1	327	402.83820000000003
1_MACS_peak_18902_lociStitched	chr4	114486486	114486812	1	327	384.68
1_MACS_peak_20102_lociStitched	chr5	140937190	140937516	1	327	394.75340000000006
1_MACS_peak_20541_lociStitched	chr6	5851696	5852022	1	327	452.9444
1_MACS_peak_21405_lociStitched	chr6	91135173	91135499	1	327	345.7556
1_MACS_peak_22412_lociStitched	chr7	45041022	45041348	1	327	323.392
1_MACS_peak_22502_lociStitched	chr7	63146963	63147289	1	327	430.5482
1_MACS_peak_23234_lociStitched	chr7	143991512	143991838	1	327	325.9348
1_MACS_peak_23420_lociStitched	chr8	6286711	6287037	1	327	428.33140000000003
1_MACS_peak_26056_lociStitched	chrX	130036880	130037206	1	327	609.4244
1_MACS_peak_1092_lociStitched	chr1	93794234	93794559	1	326	300.33250000000004
1_MACS_peak_3832_lociStitched	chr11	12739147	12739472	1	326	399.39250000000004
1_MACS_peak_7395_lociStitched	chr14	91224930	91225255	1	326	511.1275
1_MACS_peak_12651_lociStitched	chr19	42811107	42811432	1	326	437.0925
1_MACS_peak_13041_lociStitched	chr19	52873264	52873589	1	326	322.3675
1_MACS_peak_13405_lociStitched	chr2	20634102	20634427	1	326	386.0025
1_MACS_peak_13972_lociStitched	chr2	85829285	85829610	1	326	335.5625
1_MACS_peak_14791_lociStitched	chr2	219187975	219188300	1	326	358.6375
1_MACS_peak_15889_lociStitched	chr21	32501529	32501854	1	326	331.1425
1_MACS_peak_19092_lociStitched	chr4	166794625	166794950	1	326	405.17749999999995
1_MACS_peak_21246_lociStitched	chr6	56405843	56406168	1	326	287.2675
1_MACS_peak_21932_lociStitched	chr6	161506703	161507028	1	326	382.5575
1_MACS_peak_24284_lociStitched	chr8	128748568	128748893	1	326	364.9425
1_MACS_peak_24400_lociStitched	chr8	142317871	142318196	1	326	472.3225
1_MACS_peak_1608_lociStitched	chr1	153838224	153838548	1	325	393.3036
1_MACS_peak_1620_lociStitched	chr1	154181919	154182243	1	325	437.5296
1_MACS_peak_2859_lociStitched	chr10	13544742	13545066	1	325	372.4704
1_MACS_peak_2959_lociStitched	chr10	25542005	25542329	1	325	305.20799999999997
1_MACS_peak_2963_lociStitched	chr10	27088906	27089230	1	325	348.9804
1_MACS_peak_5488_lociStitched	chr12	56040184	56040508	1	325	395.40959999999995
