#KMS28BM_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS28BM_H3K27ac_ROSE/KMS28BM_H3K27ac_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS28BM_jia.bam
#Using cutoff of 17368.6331 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS28BM_jia.bam	enhancerRank	isSuper
1_MACS_peak_8676_lociStitched	chr14	53772952	53773575	1	624	280.4123	23907	0
1_MACS_peak_28167_lociStitched	chr7	110545545	110546350	1	806	280.3815	23908	0
1_MACS_peak_1171_lociStitched	chr1	69663539	69664184	1	646	280.317	23909	0
1_MACS_peak_22923_lociStitched	chr4	156821694	156822381	1	688	280.296	23910	0
1_MACS_peak_18657_lociStitched	chr21	17680315	17680963	1	649	280.26	23911	0
1_MACS_peak_16724_lociStitched	chr2	130391201	130392025	1	825	280.16	23912	0
1_MACS_peak_6984_lociStitched	chr12	75393251	75393917	1	667	280.1196	23913	0
1_MACS_peak_24775_lociStitched	chr5	164787515	164788277	1	763	280.1112	23914	0
1_MACS_peak_30954_lociStitched	chr9	99139365	99140228	1	864	280.0435	23915	0
1_MACS_peak_7392_lociStitched	chr12	118885003	118885663	1	661	280.038	23916	0
1_MACS_peak_6009_lociStitched	chr11	123131758	123132438	1	681	279.956	23917	0
1_MACS_peak_20916_lociStitched	chr3	142894838	142895289	1	452	279.8906	23918	0
1_MACS_peak_19651_lociStitched	chr3	8650487	8651152	1	666	279.832	23919	0
1_MACS_peak_16025_lociStitched	chr2	58233810	58234434	1	625	279.8016	23920	0
1_MACS_peak_32430_lociStitched	chrX	123364077	123364944	1	868	279.6942	23921	0
1_MACS_peak_5129_lociStitched	chr11	59585882	59586596	1	715	279.6738	23922	0
1_MACS_peak_19004_lociStitched	chr22	16201380	16202131	1	752	279.5973	23923	0
1_MACS_peak_24581_lociStitched	chr5	147235009	147235713	1	705	279.4176	23924	0
1_MACS_peak_11328_lociStitched	chr16	57643176	57643886	1	711	279.385	23925	0
1_MACS_peak_7894_lociStitched	chr13	50180817	50181357	1	541	279.234	23926	0
1_MACS_peak_22358_lociStitched	chr4	91759629	91760273	1	645	279.0452	23927	0
1_MACS_peak_11758_lociStitched	chr17	1057098	1057765	1	668	279.0061	23928	0
1_MACS_peak_2425_lociStitched	chr1	200177051	200177747	1	697	278.9568	23929	0
1_MACS_peak_19127_lociStitched	chr22	23744944	23745647	1	704	278.9504	23930	0
1_MACS_peak_30842_lociStitched	chr9	91547401	91548046	1	646	278.769	23931	0
1_MACS_peak_3293_lociStitched	chr10	16933414	16934056	1	643	278.5638	23932	0
1_MACS_peak_18424_lociStitched	chr20	49080640	49081392	1	753	278.3152	23933	0
1_MACS_peak_31630_lociStitched	chrX	7179331	7180037	1	707	278.0228	23934	0
1_MACS_peak_29809_lociStitched	chr8	119604771	119605386	1	616	277.857	23935	0
1_MACS_peak_13115_lociStitched	chr17	74523471	74524191	1	721	277.704	23936	0
1_MACS_peak_15760_lociStitched	chr2	33807993	33808616	1	624	277.6711	23937	0
1_MACS_peak_17830_lociStitched	chr20	4004415	4005017	1	603	277.6424	23938	0
1_MACS_peak_25813_lociStitched	chr6	45526661	45527291	1	631	277.515	23939	0
1_MACS_peak_4844_lociStitched	chr11	19092815	19093412	1	598	277.4856	23940	0
1_MACS_peak_11017_lociStitched	chr16	24528456	24529147	1	692	277.4365	23941	0
1_MACS_peak_16221_lociStitched	chr2	71467665	71468312	1	648	277.3689	23942	0
1_MACS_peak_24077_lociStitched	chr5	104370050	104370733	1	684	277.298	23943	0
1_MACS_peak_2167_lociStitched	chr1	172864031	172864681	1	651	277.29	23944	0
1_MACS_peak_31807_lociStitched	chrX	28999835	29000693	1	859	277.2198	23945	0
1_MACS_peak_30330_lociStitched	chr9	19787861	19788528	1	668	277.2052	23946	0
1_MACS_peak_5995_lociStitched	chr11	121940833	121941410	1	578	277.1908	23947	0
1_MACS_peak_32582_lociStitched	chrX	150305571	150306229	1	659	277.1496	23948	0
1_MACS_peak_27597_lociStitched	chr7	71909789	71910637	1	849	277.1264	23949	0
1_MACS_peak_8236_lociStitched	chr13	106098085	106098762	1	678	277.0961	23950	0
1_MACS_peak_10546_lociStitched	chr15	101629036	101629671	1	636	277.0505	23951	0
1_MACS_peak_22878_lociStitched	chr4	153379718	153380447	1	730	277.02	23952	0
1_MACS_peak_8257_lociStitched	chr13	109907086	109907819	1	734	277.0007	23953	0
1_MACS_peak_30590_lociStitched	chr9	41825537	41826209	1	673	276.7968	23954	0
1_MACS_peak_24086_lociStitched	chr5	106211519	106212168	1	650	276.7336	23955	0
1_MACS_peak_27466_lociStitched	chr7	50031353	50032014	1	662	276.6285	23956	0
1_MACS_peak_510_lociStitched	chr1	26713989	26714679	1	691	276.621	23957	0
1_MACS_peak_24034_lociStitched	chr5	97764680	97765342	1	663	276.5836	23958	0
1_MACS_peak_13931_lociStitched	chr18	76917376	76918051	1	676	276.48	23959	0
1_MACS_peak_26480_lociStitched	chr6	126091116	126091761	1	646	276.447	23960	0
1_MACS_peak_20498_lociStitched	chr3	111618445	111619148	1	704	276.4196	23961	0
1_MACS_peak_24751_lociStitched	chr5	161956921	161957580	1	660	276.3846	23962	0
1_MACS_peak_17494_lociStitched	chr2	222257350	222258037	1	688	276.3114	23963	0
1_MACS_peak_19367_lociStitched	chr22	39239480	39240157	1	678	276.2837	23964	0
1_MACS_peak_2683_lociStitched	chr1	214724728	214725520	1	793	276.2496	23965	0
1_MACS_peak_14547_lociStitched	chr19	18475339	18476068	1	730	276.1452	23966	0
1_MACS_peak_7293_lociStitched	chr12	111077826	111078495	1	670	276.0963	23967	0
1_MACS_peak_21382_lociStitched	chr3	186099625	186100353	1	729	275.9848	23968	0
1_MACS_peak_30620_lociStitched	chr9	46972064	46972972	1	909	275.8504	23969	0
1_MACS_peak_28792_lociStitched	chr8	11543152	11543854	1	703	275.8158	23970	0
1_MACS_peak_20179_lociStitched	chr3	59758237	59759062	1	826	275.715	23971	0
1_MACS_peak_30710_lociStitched	chr9	74291563	74292214	1	652	275.5683	23972	0
1_MACS_peak_25102_lociStitched	chr6	11444536	11445484	1	949	275.4888	23973	0
1_MACS_peak_28987_lociStitched	chr8	30488026	30488692	1	667	275.4576	23974	0
1_MACS_peak_7913_lociStitched	chr13	50960954	50961687	1	734	275.3881	23975	0
1_MACS_peak_17766_lociStitched	chr20	950284	951157	1	874	275.3442	23976	0
1_MACS_peak_22725_lociStitched	chr4	137671876	137672697	1	822	275.2813	23977	0
1_MACS_peak_14942_lociStitched	chr19	44905237	44905812	1	576	275.2525	23978	0
1_MACS_peak_17001_lociStitched	chr2	174313617	174314079	1	463	275.121	23979	0
1_MACS_peak_27514_lociStitched	chr7	55661125	55661803	1	679	274.9968	23980	0
1_MACS_peak_6318_lociStitched	chr12	14547586	14548217	1	632	274.9267	23981	0
1_MACS_peak_16916_lociStitched	chr2	163184650	163185315	1	666	274.911	23982	0
1_MACS_peak_22716_lociStitched	chr4	134728773	134729457	1	685	274.8312	23983	0
1_MACS_peak_3475_lociStitched	chr10	34811638	34812191	1	554	274.7857	23984	0
1_MACS_peak_24450_lociStitched	chr5	139154699	139155315	1	617	274.5512	23985	0
1_MACS_peak_17854_lociStitched	chr20	5509888	5510563	1	676	274.5225	23986	0
1_MACS_peak_21914_lociStitched	chr4	38602229	38602932	1	704	274.3809	23987	0
1_MACS_peak_27531_lociStitched	chr7	63505781	63506441	1	661	274.362	23988	0
1_MACS_peak_21853_lociStitched	chr4	26373931	26374639	1	709	274.35	23989	0
1_MACS_peak_17919_lociStitched	chr20	12094156	12094851	1	696	274.3165	23990	0
1_MACS_peak_8414_lociStitched	chr14	24075494	24076175	1	682	274.3068	23991	0
1_MACS_peak_18644_lociStitched	chr21	15895258	15895925	1	668	274.2704	23992	0
1_MACS_peak_8814_lociStitched	chr14	65346802	65347641	1	840	274.2691	23993	0
1_MACS_peak_20196_lociStitched	chr3	62223413	62224241	1	829	274.2336	23994	0
1_MACS_peak_15365_lociStitched	chr19	58458646	58459210	1	565	274.2168	23995	0
1_MACS_peak_22715_lociStitched	chr4	133920726	133921428	1	703	274.131	23996	0
1_MACS_peak_14649_lociStitched	chr19	30554944	30555655	1	712	274.0905	23997	0
1_MACS_peak_1363_lociStitched	chr1	100223293	100224011	1	719	273.9888	23998	0
1_MACS_peak_18457_lociStitched	chr20	50867191	50867872	1	682	273.8982	23999	0
1_MACS_peak_22416_lociStitched	chr4	103463953	103464649	1	697	273.876	24000	0
1_MACS_peak_3968_lociStitched	chr10	82013354	82014227	1	874	273.8601	24001	0
1_MACS_peak_16344_lociStitched	chr2	86088118	86088921	1	804	273.823	24002	0
1_MACS_peak_25550_lociStitched	chr6	32604996	32605689	1	694	273.6657	24003	0
1_MACS_peak_29315_lociStitched	chr8	70448853	70449509	1	657	273.6176	24004	0
1_MACS_peak_7710_lociStitched	chr13	30982601	30983256	1	656	273.5935	24005	0
1_MACS_peak_3433_lociStitched	chr10	30348057	30348667	1	611	273.524	24006	0
1_MACS_peak_6349_lociStitched	chr12	19534710	19535527	1	818	273.4499	24007	0
1_MACS_peak_9419_lociStitched	chr15	21360174	21360758	1	585	273.3704	24008	0
1_MACS_peak_16746_lociStitched	chr2	132795551	132796303	1	753	273.352	24009	0
1_MACS_peak_25199_lociStitched	chr6	17804142	17804782	1	641	273.344	24010	0
1_MACS_peak_1453_lociStitched	chr1	110210572	110211202	1	631	273.294	24011	0
1_MACS_peak_29124_lociStitched	chr8	52540345	52541001	1	657	273.2896	24012	0
1_MACS_peak_16146_lociStitched	chr2	68073207	68073883	1	677	273.2392	24013	0
1_MACS_peak_10439_lociStitched	chr15	91436384	91436998	1	615	273.1072	24014	0
1_MACS_peak_30551_lociStitched	chr9	36665932	36666655	1	724	273.0771	24015	0
1_MACS_peak_27073_lociStitched	chr7	19716862	19717558	1	697	273.0408	24016	0
1_MACS_peak_8034_lociStitched	chr13	76032923	76033555	1	633	272.9608	24017	0
1_MACS_peak_7729_lociStitched	chr13	32605187	32605869	1	683	272.8	24018	0
1_MACS_peak_19920_lociStitched	chr3	42531352	42532005	1	654	272.6928	24019	0
1_MACS_peak_24030_lociStitched	chr5	96691556	96692208	1	653	272.6664	24020	0
1_MACS_peak_22705_lociStitched	chr4	132419953	132420687	1	735	272.5342	24021	0
1_MACS_peak_17367_lociStitched	chr2	210072881	210073457	1	577	272.448	24022	0
2_MACS_peak_27443_lociStitched	chr7	47091894	47092646	2	694	272.2992	24023	0
1_MACS_peak_13867_lociStitched	chr18	68095644	68096257	1	614	272.2946	24024	0
1_MACS_peak_6436_lociStitched	chr12	30803868	30804544	1	677	272.2928	24025	0
1_MACS_peak_5284_lociStitched	chr11	65046682	65047453	1	772	272.163	24026	0
1_MACS_peak_2408_lociStitched	chr1	198733845	198734521	1	677	272.1576	24027	0
1_MACS_peak_30416_lociStitched	chr9	27377259	27378109	1	851	272.085	24028	0
1_MACS_peak_7145_lociStitched	chr12	98618596	98619272	1	677	272.0224	24029	0
1_MACS_peak_7724_lociStitched	chr13	31648363	31648982	1	620	271.9886	24030	0
1_MACS_peak_23917_lociStitched	chr5	87172398	87173059	1	662	271.9354	24031	0
1_MACS_peak_9542_lociStitched	chr15	32634765	32635495	1	731	271.925	24032	0
1_MACS_peak_27271_lociStitched	chr7	32982316	32982890	1	575	271.9038	24033	0
1_MACS_peak_25011_lociStitched	chr6	4008219	4008948	1	730	271.5525	24034	0
1_MACS_peak_15445_lociStitched	chr2	7139406	7140189	1	784	271.4661	24035	0
1_MACS_peak_6061_lociStitched	chr11	126872791	126873454	1	664	271.3659	24036	0
1_MACS_peak_28530_lociStitched	chr7	142700248	142700758	1	511	271.269	24037	0
1_MACS_peak_4858_lociStitched	chr11	20511247	20512021	1	775	271.0548	24038	0
1_MACS_peak_25345_lociStitched	chr6	27046404	27047024	1	621	270.878	24039	0
1_MACS_peak_16739_lociStitched	chr2	131581574	131582230	1	657	270.7968	24040	0
1_MACS_peak_17574_lociStitched	chr2	230873011	230873620	1	610	270.7614	24041	0
1_MACS_peak_9021_lociStitched	chr14	80957661	80958336	1	676	270.675	24042	0
1_MACS_peak_32417_lociStitched	chrX	120294944	120295570	1	627	270.4946	24043	0
1_MACS_peak_9595_lociStitched	chr15	36906590	36907159	1	570	270.4457	24044	0
1_MACS_peak_6368_lociStitched	chr12	22583740	22584295	1	556	270.396	24045	0
1_MACS_peak_3137_lociStitched	chr10	5136399	5137028	1	630	270.2813	24046	0
1_MACS_peak_18366_lociStitched	chr20	45623057	45623702	1	646	270.1905	24047	0
1_MACS_peak_19407_lociStitched	chr22	40887855	40888549	1	695	270.1742	24048	0
1_MACS_peak_8597_lociStitched	chr14	48754412	48755060	1	649	270.1512	24049	0
1_MACS_peak_26013_lociStitched	chr6	75589099	75589890	1	792	270.0474	24050	0
1_MACS_peak_21704_lociStitched	chr4	11399306	11400002	1	697	269.9784	24051	0
1_MACS_peak_5595_lociStitched	chr11	78176020	78176779	1	760	269.9763	24052	0
1_MACS_peak_25277_lociStitched	chr6	25070762	25071258	1	497	269.9728	24053	0
1_MACS_peak_25775_lociStitched	chr6	43805726	43806335	1	610	269.9697	24054	0
1_MACS_peak_4380_lociStitched	chr10	114594180	114595023	1	844	269.9286	24055	0
1_MACS_peak_17218_lociStitched	chr2	198189344	198190106	1	763	269.8242	24056	0
1_MACS_peak_22089_lociStitched	chr4	57826674	57827434	1	761	269.724	24057	0
1_MACS_peak_8749_lociStitched	chr14	60578218	60579007	1	790	269.6013	24058	0
1_MACS_peak_12066_lociStitched	chr17	17829941	17830667	1	727	269.5638	24059	0
1_MACS_peak_30074_lociStitched	chr8	143534199	143534869	1	671	269.541	24060	0
1_MACS_peak_9095_lociStitched	chr14	89506809	89507356	1	548	269.4522	24061	0
1_MACS_peak_7614_lociStitched	chr13	20793426	20793989	1	564	269.3955	24062	0
1_MACS_peak_12516_lociStitched	chr17	41083777	41084443	1	667	269.2638	24063	0
1_MACS_peak_4417_lociStitched	chr10	118608508	118609145	1	638	269.2599	24064	0
1_MACS_peak_14655_lociStitched	chr19	32138916	32139651	1	736	269.2305	24065	0
1_MACS_peak_25032_lociStitched	chr6	5634355	5634917	1	563	269.198	24066	0
1_MACS_peak_26312_lociStitched	chr6	108191874	108192537	1	664	268.9791	24067	0
1_MACS_peak_14625_lociStitched	chr19	28614593	28615242	1	650	268.8807	24068	0
1_MACS_peak_24489_lociStitched	chr5	140579070	140579657	1	588	268.7873	24069	0
1_MACS_peak_6364_lociStitched	chr12	21927428	21928149	1	722	268.6446	24070	0
1_MACS_peak_17536_lociStitched	chr2	225822054	225822874	1	821	268.632	24071	0
1_MACS_peak_24917_lociStitched	chr5	178883062	178883700	1	639	268.4704	24072	0
1_MACS_peak_2582_lociStitched	chr1	207508936	207509550	1	615	268.4408	24073	0
1_MACS_peak_19576_lociStitched	chr22	50841611	50842312	1	702	268.4129	24074	0
1_MACS_peak_28965_lociStitched	chr8	28479434	28480034	1	601	268.38	24075	0
1_MACS_peak_11262_lociStitched	chr16	52689877	52690461	1	585	268.348	24076	0
1_MACS_peak_23365_lociStitched	chr5	20155658	20156294	1	637	268.3284	24077	0
1_MACS_peak_6706_lociStitched	chr12	52545928	52546619	1	692	268.3153	24078	0
1_MACS_peak_27580_lociStitched	chr7	68781641	68782438	1	798	268.1108	24079	0
1_MACS_peak_27585_lociStitched	chr7	69427413	69428098	1	686	268.109	24080	0
1_MACS_peak_5509_lociStitched	chr11	73336904	73337555	1	652	268.0167	24081	0
1_MACS_peak_4692_lociStitched	chr11	6935093	6935780	1	688	267.9987	24082	0
1_MACS_peak_11514_lociStitched	chr16	74177912	74178583	1	672	267.9974	24083	0
1_MACS_peak_17790_lociStitched	chr20	2281507	2282195	1	689	267.9072	24084	0
1_MACS_peak_17164_lociStitched	chr2	192015074	192015748	1	675	267.7802	24085	0
1_MACS_peak_7183_lociStitched	chr12	103969158	103969809	1	652	267.6261	24086	0
1_MACS_peak_25063_lociStitched	chr6	7805983	7806648	1	666	267.596	24087	0
1_MACS_peak_19884_lociStitched	chr3	38690622	38691308	1	687	267.3342	24088	0
1_MACS_peak_16014_lociStitched	chr2	56327578	56328239	1	662	267.2423	24089	0
1_MACS_peak_21391_lociStitched	chr3	186618745	186619439	1	695	267.19	24090	0
1_MACS_peak_25260_lociStitched	chr6	24072337	24073032	1	696	267.158	24091	0
1_MACS_peak_1210_lociStitched	chr1	79926657	79927368	1	712	267.1227	24092	0
1_MACS_peak_20252_lociStitched	chr3	72004852	72005601	1	750	267.0934	24093	0
1_MACS_peak_4413_lociStitched	chr10	117465314	117465931	1	618	266.9759	24094	0
1_MACS_peak_24779_lociStitched	chr5	165170823	165171664	1	842	266.8493	24095	0
1_MACS_peak_12466_lociStitched	chr17	39942514	39943102	1	589	266.7756	24096	0
1_MACS_peak_5658_lociStitched	chr11	85904308	85904997	1	690	266.643	24097	0
1_MACS_peak_13266_lociStitched	chr17	79925550	79926314	1	765	266.4832	24098	0
1_MACS_peak_7962_lociStitched	chr13	57900444	57901256	1	813	266.4172	24099	0
1_MACS_peak_25801_lociStitched	chr6	44630049	44630785	1	737	266.2848	24100	0
1_MACS_peak_25050_lociStitched	chr6	7036099	7036768	1	670	266.262	24101	0
1_MACS_peak_22325_lociStitched	chr4	88769778	88770348	1	571	266.247	24102	0
1_MACS_peak_23144_lociStitched	chr4	185818114	185818818	1	705	266.1824	24103	0
1_MACS_peak_18647_lociStitched	chr21	16010738	16011393	1	656	266.1265	24104	0
1_MACS_peak_21934_lociStitched	chr4	39599376	39600177	1	802	266.0922	24105	0
1_MACS_peak_23398_lociStitched	chr5	27573244	27574039	1	796	266.0865	24106	0
1_MACS_peak_1301_lociStitched	chr1	90822953	90823700	1	748	266.0067	24107	0
1_MACS_peak_7248_lociStitched	chr12	109072793	109073430	1	638	265.8838	24108	0
1_MACS_peak_12291_lociStitched	chr17	32295350	32296116	1	767	265.8786	24109	0
1_MACS_peak_8592_lociStitched	chr14	45767741	45768345	1	605	265.8204	24110	0
1_MACS_peak_18547_lociStitched	chr20	58346704	58347313	1	610	265.7676	24111	0
1_MACS_peak_3706_lociStitched	chr10	64873625	64874350	1	726	265.7125	24112	0
1_MACS_peak_10940_lociStitched	chr16	19130329	19131016	1	688	265.6629	24113	0
1_MACS_peak_16794_lociStitched	chr2	145006363	145007132	1	770	265.6126	24114	0
1_MACS_peak_20952_lociStitched	chr3	147289759	147290524	1	766	265.608	24115	0
1_MACS_peak_23627_lociStitched	chr5	55325411	55326083	1	673	265.5744	24116	0
1_MACS_peak_29133_lociStitched	chr8	53013376	53013942	1	567	265.454	24117	0
1_MACS_peak_16413_lociStitched	chr2	89179685	89180479	1	795	265.4342	24118	0
1_MACS_peak_27258_lociStitched	chr7	32757498	32758139	1	642	265.3099	24119	0
1_MACS_peak_14203_lociStitched	chr19	7864621	7865259	1	639	265.2804	24120	0
1_MACS_peak_26930_lociStitched	chr7	4044977	4045693	1	717	265.278	24121	0
1_MACS_peak_16522_lociStitched	chr2	105489556	105490147	1	592	265.1226	24122	0
1_MACS_peak_5280_lociStitched	chr11	64919384	64920030	1	647	265.0538	24123	0
1_MACS_peak_2120_lociStitched	chr1	168105605	168106264	1	660	264.9839	24124	0
1_MACS_peak_20818_lociStitched	chr3	134010159	134010830	1	672	264.9779	24125	0
1_MACS_peak_26645_lociStitched	chr6	142073313	142074079	1	767	264.9594	24126	0
1_MACS_peak_19765_lociStitched	chr3	17236786	17237499	1	714	264.8795	24127	0
1_MACS_peak_16565_lociStitched	chr2	110954742	110955349	1	608	264.8341	24128	0
1_MACS_peak_22584_lociStitched	chr4	119505107	119505778	1	672	264.7766	24129	0
1_MACS_peak_13017_lociStitched	chr17	70818673	70819330	1	658	264.771	24130	0
1_MACS_peak_32403_lociStitched	chrX	119436070	119436806	1	737	264.7392	24131	0
1_MACS_peak_22458_lociStitched	chr4	107249184	107249952	1	769	264.6528	24132	0
1_MACS_peak_8199_lociStitched	chr13	100523193	100523921	1	729	264.5552	24133	0
1_MACS_peak_3724_lociStitched	chr10	67753320	67753929	1	610	264.4278	24134	0
1_MACS_peak_16669_lociStitched	chr2	121578095	121578731	1	637	264.3216	24135	0
1_MACS_peak_18957_lociStitched	chr21	46212955	46213547	1	593	264.2688	24136	0
1_MACS_peak_9784_lociStitched	chr15	48700338	48701083	1	746	264.2515	24137	0
1_MACS_peak_4913_lociStitched	chr11	31971152	31971783	1	632	264.1366	24138	0
1_MACS_peak_19494_lociStitched	chr22	43685020	43685697	1	678	264.0977	24139	0
1_MACS_peak_25114_lociStitched	chr6	12289793	12290490	1	698	264.0933	24140	0
1_MACS_peak_24999_lociStitched	chr6	3126728	3127307	1	580	263.9661	24141	0
1_MACS_peak_10845_lociStitched	chr16	14261542	14262195	1	654	263.8773	24142	0
1_MACS_peak_521_lociStitched	chr1	27050639	27051396	1	758	263.8145	24143	0
1_MACS_peak_16682_lociStitched	chr2	124326307	124326966	1	660	263.6659	24144	0
1_MACS_peak_13858_lociStitched	chr18	66343667	66344331	1	665	263.608	24145	0
1_MACS_peak_12607_lociStitched	chr17	43818081	43818648	1	568	263.5416	24146	0
1_MACS_peak_15242_lociStitched	chr19	54296389	54296948	1	560	263.5126	24147	0
1_MACS_peak_20642_lociStitched	chr3	122252877	122253537	1	661	263.076	24148	0
1_MACS_peak_16586_lociStitched	chr2	112125641	112126300	1	660	263.0728	24149	0
1_MACS_peak_11603_lociStitched	chr16	82795151	82795826	1	676	263.0475	24150	0
1_MACS_peak_22333_lociStitched	chr4	89377608	89378287	1	680	263.0446	24151	0
1_MACS_peak_22964_lociStitched	chr4	162749047	162749809	1	763	263.0424	24152	0
1_MACS_peak_31152_lociStitched	chr9	117045006	117045648	1	643	263.0274	24153	0
1_MACS_peak_21992_lociStitched	chr4	43857122	43857941	1	820	262.8171	24154	0
1_MACS_peak_32643_lociStitched	chrX	154055706	154056430	1	725	262.812	24155	0
1_MACS_peak_7139_lociStitched	chr12	96910070	96910662	1	593	262.7888	24156	0
1_MACS_peak_4367_lociStitched	chr10	112643278	112643930	1	653	262.756	24157	0
1_MACS_peak_30855_lociStitched	chr9	92079078	92079693	1	616	262.6665	24158	0
1_MACS_peak_9471_lociStitched	chr15	28497766	28498389	1	624	262.5945	24159	0
1_MACS_peak_32106_lociStitched	chrX	67653350	67654024	1	675	262.5904	24160	0
1_MACS_peak_32237_lociStitched	chrX	88002288	88002958	1	671	262.506	24161	0
1_MACS_peak_23817_lociStitched	chr5	74359119	74359759	1	641	262.464	24162	0
1_MACS_peak_21306_lociStitched	chr3	182202283	182203013	1	731	262.362	24163	0
1_MACS_peak_6386_lociStitched	chr12	25364289	25364973	1	685	262.2456	24164	0
1_MACS_peak_18954_lociStitched	chr21	46012902	46013588	1	687	262.052	24165	0
1_MACS_peak_9100_lociStitched	chr14	89783553	89784356	1	804	262.0189	24166	0
1_MACS_peak_18336_lociStitched	chr20	44399369	44399962	1	594	261.9874	24167	0
1_MACS_peak_16979_lociStitched	chr2	171729440	171730046	1	607	261.9738	24168	0
1_MACS_peak_21575_lociStitched	chr4	1926497	1927218	1	722	261.9393	24169	0
1_MACS_peak_31587_lociStitched	chrX	608012	608840	1	829	261.8964	24170	0
1_MACS_peak_19570_lociStitched	chr22	50714671	50715280	1	610	261.87	24171	0
1_MACS_peak_20822_lociStitched	chr3	134535835	134536529	1	695	261.8462	24172	0
1_MACS_peak_2670_lociStitched	chr1	213116100	213116924	1	825	261.7848	24173	0
1_MACS_peak_13145_lociStitched	chr17	75630362	75631009	1	648	261.7762	24174	0
1_MACS_peak_22116_lociStitched	chr4	64398119	64398738	1	620	261.7751	24175	0
1_MACS_peak_3469_lociStitched	chr10	33622877	33623663	1	787	261.6594	24176	0
1_MACS_peak_11674_lociStitched	chr16	87872157	87872896	1	740	261.5321	24177	0
1_MACS_peak_28742_lociStitched	chr8	7922862	7923519	1	658	261.4203	24178	0
1_MACS_peak_14757_lociStitched	chr19	38269885	38270663	1	779	261.408	24179	0
1_MACS_peak_13396_lociStitched	chr18	9380554	9381231	1	678	261.2543	24180	0
1_MACS_peak_24731_lociStitched	chr5	159626183	159626936	1	754	261.1404	24181	0
1_MACS_peak_3599_lociStitched	chr10	52396776	52397398	1	623	261.1156	24182	0
1_MACS_peak_15576_lociStitched	chr2	19491922	19492668	1	747	261.1	24183	0
1_MACS_peak_5373_lociStitched	chr11	66997620	66998237	1	618	261.0527	24184	0
1_MACS_peak_3576_lociStitched	chr10	49822865	49823511	1	647	261.0486	24185	0
1_MACS_peak_3408_lociStitched	chr10	28656895	28657563	1	669	260.9876	24186	0
1_MACS_peak_19655_lociStitched	chr3	8754193	8754897	1	705	260.7616	24187	0
1_MACS_peak_398_lociStitched	chr1	22834391	22835105	1	715	260.7528	24188	0
1_MACS_peak_32635_lociStitched	chrX	153762607	153763162	1	556	260.739	24189	0
1_MACS_peak_25492_lociStitched	chr6	31105306	31105988	1	683	260.5922	24190	0
1_MACS_peak_2600_lociStitched	chr1	208640239	208641036	1	798	260.5393	24191	0
1_MACS_peak_7311_lociStitched	chr12	111957734	111958423	1	690	260.3731	24192	0
1_MACS_peak_16355_lociStitched	chr2	86456010	86456644	1	635	260.3204	24193	0
1_MACS_peak_1520_lociStitched	chr1	114402099	114402811	1	713	260.3072	24194	0
1_MACS_peak_21620_lociStitched	chr4	4945418	4946073	1	656	260.2315	24195	0
1_MACS_peak_9120_lociStitched	chr14	90991719	90992297	1	579	260.1578	24196	0
1_MACS_peak_25505_lociStitched	chr6	31441649	31442415	1	767	259.9804	24197	0
1_MACS_peak_7718_lociStitched	chr13	31201318	31201988	1	671	259.826	24198	0
1_MACS_peak_19693_lociStitched	chr3	11806382	11807178	1	797	259.7348	24199	0
1_MACS_peak_2318_lociStitched	chr1	186378431	186379192	1	762	259.7293	24200	0
1_MACS_peak_16023_lociStitched	chr2	58109740	58110390	1	651	259.61	24201	0
1_MACS_peak_32438_lociStitched	chrX	128788337	128789077	1	741	259.592	24202	0
1_MACS_peak_30489_lociStitched	chr9	34512890	34513675	1	786	259.4425	24203	0
1_MACS_peak_25002_lociStitched	chr6	3227217	3227920	1	704	259.407	24204	0
1_MACS_peak_31712_lociStitched	chrX	16844423	16845006	1	584	259.3767	24205	0
1_MACS_peak_25259_lociStitched	chr6	23621067	23621740	1	674	259.3742	24206	0
1_MACS_peak_23383_lociStitched	chr5	25558693	25559317	1	625	259.3344	24207	0
1_MACS_peak_3783_lociStitched	chr10	72123813	72124450	1	638	259.1953	24208	0
1_MACS_peak_30665_lociStitched	chr9	70151785	70152373	1	589	259.1316	24209	0
1_MACS_peak_21889_lociStitched	chr4	33617265	33617981	1	717	259.1204	24210	0
1_MACS_peak_23172_lociStitched	chr4	186513949	186514545	1	597	258.8428	24211	0
1_MACS_peak_32236_lociStitched	chrX	87915560	87916388	1	829	258.8328	24212	0
1_MACS_peak_4118_lociStitched	chr10	97624626	97625182	1	557	258.818	24213	0
1_MACS_peak_31928_lociStitched	chrX	47043218	47043942	1	725	258.6852	24214	0
1_MACS_peak_21738_lociStitched	chr4	14796936	14797609	1	674	258.6339	24215	0
1_MACS_peak_7466_lociStitched	chr12	122491939	122492455	1	517	258.6192	24216	0
1_MACS_peak_8637_lociStitched	chr14	51411040	51411658	1	619	258.2622	24217	0
1_MACS_peak_403_lociStitched	chr1	23503881	23504652	1	772	258.2079	24218	0
1_MACS_peak_24379_lociStitched	chr5	134526661	134527256	1	596	258.1705	24219	0
1_MACS_peak_22049_lociStitched	chr4	53727898	53728514	1	617	258.1656	24220	0
