GENE_ID	locusLine	bin_1_42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_31061_lociStitched	chr8(.):145446863-145449167	0.0718
1_MACS_peak_31062_lociStitched	chr8(.):145504241-145505971	0.1636
1_MACS_peak_31063_lociStitched	chr8(.):145515090-145516696	0.1636
1_MACS_peak_31064_lociStitched	chr8(.):145525810-145528194	0.1829
1_MACS_peak_31065_lociStitched	chr8(.):145549685-145551243	0.1023
1_MACS_peak_31066_lociStitched	chr8(.):145581009-145583375	0.1903
1_MACS_peak_31067_lociStitched	chr8(.):145596392-145598949	0.1628
2_MACS_peak_31068_lociStitched	chr8(.):145633750-145639327	0.1419
1_MACS_peak_31070_lociStitched	chr8(.):145652289-145654730	0.1691
1_MACS_peak_31071_lociStitched	chr8(.):145668663-145670870	0.1819
4_MACS_peak_31072_lociStitched	chr8(.):145690130-145705039	0.1179
1_MACS_peak_31076_lociStitched	chr8(.):145732735-145735827	0.1851
3_MACS_peak_31077_lociStitched	chr8(.):145742141-145754786	0.1148
1_MACS_peak_31080_lociStitched	chr8(.):145926664-145928252	0.0783
1_MACS_peak_31081_lociStitched	chr8(.):145980034-145981798	0.1896
3_MACS_peak_31082_lociStitched	chr8(.):146010823-146025099	0.151
1_MACS_peak_31085_lociStitched	chr8(.):146051853-146053771	0.0771
1_MACS_peak_31086_lociStitched	chr8(.):146077703-146079256	0.2336
1_MACS_peak_31087_lociStitched	chr8(.):146102494-146105325	0.2312
1_MACS_peak_31088_lociStitched	chr8(.):146125392-146128932	0.2479
1_MACS_peak_31089_lociStitched	chr8(.):146175191-146176892	0.1758
1_MACS_peak_31090_lociStitched	chr8(.):146227542-146229353	0.1581
3_MACS_peak_31091_lociStitched	chr8(.):146269420-146278702	0.1411
1_MACS_peak_31094_lociStitched	chr9(.):28400-30248	0.2762
1_MACS_peak_31095_lociStitched	chr9(.):62624-63996	0.1991
2_MACS_peak_31096_lociStitched	chr9(.):177883-186645	0.1566
1_MACS_peak_31098_lociStitched	chr9(.):214080-215850	0.1395
1_MACS_peak_31099_lociStitched	chr9(.):271995-274030	0.1894
1_MACS_peak_31100_lociStitched	chr9(.):446641-449168	0.2101
1_MACS_peak_31101_lociStitched	chr9(.):468211-471315	0.226
1_MACS_peak_31102_lociStitched	chr9(.):503056-505761	0.1263
1_MACS_peak_31103_lociStitched	chr9(.):536362-538200	0.1326
1_MACS_peak_31104_lociStitched	chr9(.):613560-614841	0.2346
1_MACS_peak_31105_lociStitched	chr9(.):624517-630486	0.1864
1_MACS_peak_31106_lociStitched	chr9(.):637646-639172	0.173
1_MACS_peak_31107_lociStitched	chr9(.):652712-654411	0.156
1_MACS_peak_31108_lociStitched	chr9(.):660949-662621	0.1235
1_MACS_peak_31109_lociStitched	chr9(.):677120-678224	0.1839
2_MACS_peak_31110_lociStitched	chr9(.):700065-709796	0.1623
2_MACS_peak_31112_lociStitched	chr9(.):893099-900475	0.1345
1_MACS_peak_31114_lociStitched	chr9(.):941914-944548	0.1652
1_MACS_peak_31115_lociStitched	chr9(.):976560-977353	0.0857
2_MACS_peak_31116_lociStitched	chr9(.):993595-999425	0.1407
2_MACS_peak_31118_lociStitched	chr9(.):1007069-1010089	0.2
3_MACS_peak_31120_lociStitched	chr9(.):1042111-1051184	0.138
1_MACS_peak_31123_lociStitched	chr9(.):1100359-1104075	0.1899
1_MACS_peak_31124_lociStitched	chr9(.):1365945-1367229	0.1375
1_MACS_peak_31125_lociStitched	chr9(.):1747114-1748976	0.1747
1_MACS_peak_31126_lociStitched	chr9(.):1758145-1760793	0.2409
1_MACS_peak_31127_lociStitched	chr9(.):1874592-1878191	0.1662
1_MACS_peak_31128_lociStitched	chr9(.):1937853-1940580	0.1713
1_MACS_peak_31129_lociStitched	chr9(.):2014031-2018366	0.1486
1_MACS_peak_31130_lociStitched	chr9(.):2053705-2054941	0.1633
1_MACS_peak_31131_lociStitched	chr9(.):2072085-2074217	0.214
1_MACS_peak_31132_lociStitched	chr9(.):2156915-2160957	0.1919
1_MACS_peak_31133_lociStitched	chr9(.):2216444-2217405	0.1227
1_MACS_peak_31134_lociStitched	chr9(.):2228020-2230825	0.2098
1_MACS_peak_31135_lociStitched	chr9(.):2241426-2243263	0.2046
1_MACS_peak_31136_lociStitched	chr9(.):2465198-2467374	0.1619
1_MACS_peak_31137_lociStitched	chr9(.):2621411-2622805	0.1295
1_MACS_peak_31138_lociStitched	chr9(.):2644667-2646209	0.2694
1_MACS_peak_31139_lociStitched	chr9(.):2842895-2845143	0.1336
1_MACS_peak_31140_lociStitched	chr9(.):3478580-3479460	0.092
1_MACS_peak_31141_lociStitched	chr9(.):3524372-3528165	0.2067
1_MACS_peak_31142_lociStitched	chr9(.):3729737-3733183	0.155
1_MACS_peak_31143_lociStitched	chr9(.):3745587-3747452	0.1319
1_MACS_peak_31144_lociStitched	chr9(.):3757664-3760578	0.1532
1_MACS_peak_31145_lociStitched	chr9(.):3769149-3770462	0.1407
1_MACS_peak_31146_lociStitched	chr9(.):3808845-3811116	0.2159
1_MACS_peak_31147_lociStitched	chr9(.):4237152-4239100	0.1173
1_MACS_peak_31148_lociStitched	chr9(.):4296808-4299012	0.1912
2_MACS_peak_31149_lociStitched	chr9(.):4660906-4666920	0.157
1_MACS_peak_31151_lociStitched	chr9(.):4678152-4680867	0.1957
1_MACS_peak_31152_lociStitched	chr9(.):4740006-4742237	0.1743
1_MACS_peak_31153_lociStitched	chr9(.):4754527-4755864	0.1915
1_MACS_peak_31154_lociStitched	chr9(.):4761826-4763180	0.2559
1_MACS_peak_31155_lociStitched	chr9(.):4791901-4794563	0.1943
1_MACS_peak_31156_lociStitched	chr9(.):4814363-4815937	0.1403
1_MACS_peak_31157_lociStitched	chr9(.):4901005-4902607	0.1804
1_MACS_peak_31158_lociStitched	chr9(.):4936648-4940268	0.2009
1_MACS_peak_31159_lociStitched	chr9(.):4970579-4971925	0.1779
1_MACS_peak_31160_lociStitched	chr9(.):4983670-4986667	0.2604
2_MACS_peak_31161_lociStitched	chr9(.):5263475-5270340	0.1168
1_MACS_peak_31163_lociStitched	chr9(.):5303441-5305098	0.1445
1_MACS_peak_31164_lociStitched	chr9(.):5338573-5340141	0.1626
1_MACS_peak_31165_lociStitched	chr9(.):5436628-5439657	0.2153
1_MACS_peak_31166_lociStitched	chr9(.):5449335-5451485	0.1667
1_MACS_peak_31167_lociStitched	chr9(.):5492449-5495156	0.2441
1_MACS_peak_31168_lociStitched	chr9(.):5509587-5511722	0.2016
1_MACS_peak_31169_lociStitched	chr9(.):5529090-5532662	0.1436
1_MACS_peak_31170_lociStitched	chr9(.):5557250-5559329	0.2123
2_MACS_peak_31171_lociStitched	chr9(.):5592625-5600753	0.1237
1_MACS_peak_31173_lociStitched	chr9(.):5617196-5618749	0.2179
1_MACS_peak_31174_lociStitched	chr9(.):5625828-5630840	0.1919
1_MACS_peak_31175_lociStitched	chr9(.):5763322-5765763	0.1483
1_MACS_peak_31176_lociStitched	chr9(.):5774428-5776509	0.1789
1_MACS_peak_31177_lociStitched	chr9(.):5831531-5833816	0.2167
1_MACS_peak_31178_lociStitched	chr9(.):5947603-5950041	0.1709
1_MACS_peak_31179_lociStitched	chr9(.):6006834-6008885	0.1525
1_MACS_peak_31180_lociStitched	chr9(.):6014680-6016355	0.222
2_MACS_peak_31181_lociStitched	chr9(.):6049618-6052421	0.1574
1_MACS_peak_31183_lociStitched	chr9(.):6079582-6081209	0.1713
1_MACS_peak_31184_lociStitched	chr9(.):6106312-6107705	0.2383
1_MACS_peak_31185_lociStitched	chr9(.):6411265-6414741	0.1543
1_MACS_peak_31186_lociStitched	chr9(.):6428227-6430476	0.1998
1_MACS_peak_31187_lociStitched	chr9(.):6597717-6599327	0.1567
1_MACS_peak_31188_lociStitched	chr9(.):6630155-6632366	0.2539
2_MACS_peak_31189_lociStitched	chr9(.):6638760-6647048	0.1376
1_MACS_peak_31191_lociStitched	chr9(.):6654531-6656123	0.1873
1_MACS_peak_31192_lociStitched	chr9(.):6680249-6684142	0.1847
1_MACS_peak_31193_lociStitched	chr9(.):6703164-6704984	0.1962
2_MACS_peak_31194_lociStitched	chr9(.):6749935-6759552	0.1646
1_MACS_peak_31196_lociStitched	chr9(.):7237180-7239290	0.1637
1_MACS_peak_31197_lociStitched	chr9(.):7461887-7463187	0.1483
1_MACS_peak_31198_lociStitched	chr9(.):7626743-7627587	0.111
1_MACS_peak_31199_lociStitched	chr9(.):7755172-7757545	0.1443
1_MACS_peak_31200_lociStitched	chr9(.):7798883-7800186	0.0886
1_MACS_peak_31201_lociStitched	chr9(.):7935487-7936800	0.1039
1_MACS_peak_31202_lociStitched	chr9(.):8820994-8822787	0.1626
1_MACS_peak_31203_lociStitched	chr9(.):8856923-8858415	0.1032
1_MACS_peak_31204_lociStitched	chr9(.):8916806-8919224	0.1296
1_MACS_peak_31205_lociStitched	chr9(.):9170300-9171671	0.1634
1_MACS_peak_31206_lociStitched	chr9(.):9552109-9553151	0.0719
1_MACS_peak_31207_lociStitched	chr9(.):9605116-9615866	0.1574
1_MACS_peak_31208_lociStitched	chr9(.):9629517-9632254	0.1239
1_MACS_peak_31209_lociStitched	chr9(.):9727912-9731239	0.1379
1_MACS_peak_31210_lociStitched	chr9(.):9746853-9748591	0.0918
1_MACS_peak_31211_lociStitched	chr9(.):9789578-9793241	0.1669
1_MACS_peak_31212_lociStitched	chr9(.):9845652-9848685	0.1831
1_MACS_peak_31213_lociStitched	chr9(.):9855010-9856264	0.1403
1_MACS_peak_31214_lociStitched	chr9(.):9913118-9914320	0.1479
1_MACS_peak_31215_lociStitched	chr9(.):10207774-10208602	0.0677
1_MACS_peak_31216_lociStitched	chr9(.):10612274-10613455	0.1048
1_MACS_peak_31217_lociStitched	chr9(.):10792815-10793812	0.1021
1_MACS_peak_31218_lociStitched	chr9(.):11385799-11387640	0.176
1_MACS_peak_31219_lociStitched	chr9(.):11457281-11459384	0.2054
1_MACS_peak_31220_lociStitched	chr9(.):11834175-11835711	0.0957
1_MACS_peak_31221_lociStitched	chr9(.):12734745-12736603	0.0838
1_MACS_peak_31222_lociStitched	chr9(.):12774610-12777409	0.1092
1_MACS_peak_31223_lociStitched	chr9(.):12783539-12786246	0.115
1_MACS_peak_31224_lociStitched	chr9(.):12813644-12815789	0.0792
1_MACS_peak_31225_lociStitched	chr9(.):12888265-12891003	0.1014
1_MACS_peak_31226_lociStitched	chr9(.):12955193-12956899	0.0464
1_MACS_peak_31227_lociStitched	chr9(.):13568617-13569454	0.0587
1_MACS_peak_31228_lociStitched	chr9(.):13688256-13689126	0.0638
1_MACS_peak_31229_lociStitched	chr9(.):14314731-14315586	0.0353
1_MACS_peak_31230_lociStitched	chr9(.):14321897-14323452	0.0426
1_MACS_peak_31231_lociStitched	chr9(.):14585470-14586785	0.0811
1_MACS_peak_31232_lociStitched	chr9(.):14692541-14694077	0.0984
1_MACS_peak_31233_lociStitched	chr9(.):15153888-15157329	0.054
1_MACS_peak_31234_lociStitched	chr9(.):15306605-15307366	0.0595
1_MACS_peak_31235_lociStitched	chr9(.):15422071-15423801	0.0735
1_MACS_peak_31236_lociStitched	chr9(.):15433419-15434191	0.121
1_MACS_peak_31237_lociStitched	chr9(.):15510129-15511949	0.1029
1_MACS_peak_31238_lociStitched	chr9(.):15552206-15553773	0.0912
1_MACS_peak_31239_lociStitched	chr9(.):16178997-16180434	0.1166
1_MACS_peak_31240_lociStitched	chr9(.):16206793-16208083	0.0742
2_MACS_peak_31241_lociStitched	chr9(.):16262251-16268261	0.0793
1_MACS_peak_31243_lociStitched	chr9(.):16458248-16460904	0.1208
1_MACS_peak_31244_lociStitched	chr9(.):16653636-16654325	0.0764
1_MACS_peak_31245_lociStitched	chr9(.):16870040-16872359	0.0584
1_MACS_peak_31246_lociStitched	chr9(.):17134326-17136193	0.0723
1_MACS_peak_31247_lociStitched	chr9(.):17578464-17579771	0.048
1_MACS_peak_31248_lociStitched	chr9(.):17824376-17825556	0.114
1_MACS_peak_31249_lociStitched	chr9(.):17927542-17929701	0.0749
1_MACS_peak_31250_lociStitched	chr9(.):18184605-18185612	0.075
1_MACS_peak_31251_lociStitched	chr9(.):18296609-18297668	0.1195
1_MACS_peak_31252_lociStitched	chr9(.):18335819-18336829	0.0665
2_MACS_peak_31253_lociStitched	chr9(.):18362240-18367243	0.0678
1_MACS_peak_31255_lociStitched	chr9(.):19048477-19050182	0.0961
1_MACS_peak_31256_lociStitched	chr9(.):19102241-19103493	0.077
1_MACS_peak_31257_lociStitched	chr9(.):19126688-19128963	0.0861
2_MACS_peak_31258_lociStitched	chr9(.):19229756-19233771	0.0833
1_MACS_peak_31260_lociStitched	chr9(.):19379220-19381290	0.1368
1_MACS_peak_31261_lociStitched	chr9(.):19408725-19409773	0.0786
1_MACS_peak_31262_lociStitched	chr9(.):19451215-19452209	0.1201
1_MACS_peak_31263_lociStitched	chr9(.):19464578-19465199	0.1393
2_MACS_peak_31264_lociStitched	chr9(.):19549467-19551846	0.1262
1_MACS_peak_31266_lociStitched	chr9(.):19748482-19749257	0.0356
1_MACS_peak_31267_lociStitched	chr9(.):20042714-20043971	0.0975
1_MACS_peak_31268_lociStitched	chr9(.):20065553-20066441	0.0989
1_MACS_peak_31269_lociStitched	chr9(.):20242295-20243263	0.1041
1_MACS_peak_31270_lociStitched	chr9(.):20352876-20357433	0.1106
1_MACS_peak_31271_lociStitched	chr9(.):20372644-20374213	0.1275
1_MACS_peak_31272_lociStitched	chr9(.):20417451-20418650	0.0826
1_MACS_peak_31273_lociStitched	chr9(.):20424561-20427349	0.0755
1_MACS_peak_31274_lociStitched	chr9(.):20439623-20443781	0.0926
1_MACS_peak_31275_lociStitched	chr9(.):20552871-20554115	0.0992
1_MACS_peak_31276_lociStitched	chr9(.):20604496-20605410	0.0669
1_MACS_peak_31277_lociStitched	chr9(.):20620791-20624805	0.0939
1_MACS_peak_31278_lociStitched	chr9(.):20657847-20659437	0.0735
1_MACS_peak_31279_lociStitched	chr9(.):20683917-20685163	0.1139
1_MACS_peak_31280_lociStitched	chr9(.):20996093-20998409	0.0799
1_MACS_peak_31281_lociStitched	chr9(.):21095825-21097273	0.0739
1_MACS_peak_31282_lociStitched	chr9(.):21144668-21145318	0.0814
1_MACS_peak_31283_lociStitched	chr9(.):21334429-21336006	0.09
1_MACS_peak_31284_lociStitched	chr9(.):21381215-21382074	0.1278
1_MACS_peak_31285_lociStitched	chr9(.):21443580-21444865	0.0758
1_MACS_peak_31286_lociStitched	chr9(.):21465407-21466216	0.1001
1_MACS_peak_31287_lociStitched	chr9(.):21481119-21481987	0.0831
1_MACS_peak_31288_lociStitched	chr9(.):21801747-21803910	0.0826
1_MACS_peak_31289_lociStitched	chr9(.):21812967-21813909	0.1274
1_MACS_peak_31290_lociStitched	chr9(.):21964576-21965985	0.0709
1_MACS_peak_31291_lociStitched	chr9(.):22035129-22036333	0.1267
1_MACS_peak_31292_lociStitched	chr9(.):22101333-22106192	0.1131
2_MACS_peak_31293_lociStitched	chr9(.):22170745-22177067	0.0777
2_MACS_peak_31295_lociStitched	chr9(.):22207050-22209337	0.0738
1_MACS_peak_31297_lociStitched	chr9(.):22236706-22245665	0.1121
1_MACS_peak_31298_lociStitched	chr9(.):22421974-22422819	0.0437
2_MACS_peak_31299_lociStitched	chr9(.):22446473-22453383	0.0835
1_MACS_peak_31301_lociStitched	chr9(.):22512347-22513211	0.0989
1_MACS_peak_31302_lociStitched	chr9(.):22682159-22685052	0.0868
1_MACS_peak_31303_lociStitched	chr9(.):23380260-23381133	0.0682
1_MACS_peak_31304_lociStitched	chr9(.):23586935-23588302	0.0888
1_MACS_peak_31305_lociStitched	chr9(.):24627973-24629930	0.0586
1_MACS_peak_31306_lociStitched	chr9(.):24764550-24765975	0.043
2_MACS_peak_31307_lociStitched	chr9(.):24841563-24846930	0.0678
1_MACS_peak_31309_lociStitched	chr9(.):25677498-25678944	0.056
1_MACS_peak_31310_lociStitched	chr9(.):26210106-26210995	0.09
1_MACS_peak_31311_lociStitched	chr9(.):26745779-26747732	0.1004
1_MACS_peak_31312_lociStitched	chr9(.):26892033-26893283	0.0769
1_MACS_peak_31313_lociStitched	chr9(.):26946371-26948221	0.1069
1_MACS_peak_31314_lociStitched	chr9(.):26954977-26957017	0.111
1_MACS_peak_31315_lociStitched	chr9(.):27366090-27367996	0.1109
1_MACS_peak_31316_lociStitched	chr9(.):27377012-27378265	0.0964
2_MACS_peak_31317_lociStitched	chr9(.):27484486-27490110	0.0903
1_MACS_peak_31319_lociStitched	chr9(.):27528791-27530043	0.0811
1_MACS_peak_31320_lociStitched	chr9(.):27572507-27574627	0.0988
1_MACS_peak_31321_lociStitched	chr9(.):27689818-27691061	0.048
1_MACS_peak_31322_lociStitched	chr9(.):27768408-27769438	0.1701
1_MACS_peak_31323_lociStitched	chr9(.):27784517-27786337	0.0928
2_MACS_peak_31324_lociStitched	chr9(.):27859833-27863103	0.1421
2_MACS_peak_31326_lociStitched	chr9(.):28205577-28213891	0.125
1_MACS_peak_31328_lociStitched	chr9(.):28378409-28380409	0.176
1_MACS_peak_31329_lociStitched	chr9(.):28887314-28888381	0.0782
1_MACS_peak_31330_lociStitched	chr9(.):29322116-29323375	0.1127
1_MACS_peak_31331_lociStitched	chr9(.):29796366-29797342	0.1979
2_MACS_peak_31332_lociStitched	chr9(.):30074797-30079600	0.1562
1_MACS_peak_31334_lociStitched	chr9(.):30102878-30105029	0.1015
1_MACS_peak_31335_lociStitched	chr9(.):31146037-31147637	0.1599
1_MACS_peak_31336_lociStitched	chr9(.):31346065-31348113	0.1606
1_MACS_peak_31337_lociStitched	chr9(.):31443581-31444410	0.1255
1_MACS_peak_31338_lociStitched	chr9(.):31518816-31519780	0.0668
1_MACS_peak_31339_lociStitched	chr9(.):31907821-31909643	0.1701
1_MACS_peak_31340_lociStitched	chr9(.):32030018-32031401	0.1468
1_MACS_peak_31341_lociStitched	chr9(.):32139092-32140013	0.0825
1_MACS_peak_31342_lociStitched	chr9(.):32160659-32163295	0.1608
1_MACS_peak_31343_lociStitched	chr9(.):32179994-32181682	0.178
1_MACS_peak_31344_lociStitched	chr9(.):32217306-32219315	0.1416
1_MACS_peak_31345_lociStitched	chr9(.):32383852-32385554	0.184
1_MACS_peak_31346_lociStitched	chr9(.):32525511-32527163	0.148
1_MACS_peak_31347_lociStitched	chr9(.):32550462-32553221	0.1901
3_MACS_peak_31348_lociStitched	chr9(.):32572202-32581974	0.1471
1_MACS_peak_31351_lociStitched	chr9(.):32603798-32605130	0.1421
1_MACS_peak_31352_lociStitched	chr9(.):33000638-33002356	0.2285
1_MACS_peak_31353_lociStitched	chr9(.):33024054-33026451	0.2368
1_MACS_peak_31354_lociStitched	chr9(.):33043944-33044976	0.1787
1_MACS_peak_31355_lociStitched	chr9(.):33065276-33066286	0.1477
1_MACS_peak_31356_lociStitched	chr9(.):33075855-33077327	0.1695
3_MACS_peak_31357_lociStitched	chr9(.):33152543-33168472	0.16
1_MACS_peak_31360_lociStitched	chr9(.):33201832-33203497	0.226
1_MACS_peak_31361_lociStitched	chr9(.):33219752-33222662	0.2331
1_MACS_peak_31362_lociStitched	chr9(.):33248583-33250409	0.1789
1_MACS_peak_31363_lociStitched	chr9(.):33263113-33265927	0.1753
2_MACS_peak_31364_lociStitched	chr9(.):33289164-33298899	0.1795
1_MACS_peak_31366_lociStitched	chr9(.):33415015-33417133	0.1521
3_MACS_peak_31367_lociStitched	chr9(.):33445137-33459616	0.1644
2_MACS_peak_31370_lociStitched	chr9(.):33506591-33511746	0.1304
1_MACS_peak_31372_lociStitched	chr9(.):33522858-33525140	0.1951
2_MACS_peak_31373_lociStitched	chr9(.):33560137-33562705	0.1421
1_MACS_peak_31375_lociStitched	chr9(.):33676207-33677885	0.1638
1_MACS_peak_31376_lociStitched	chr9(.):33699750-33703086	0.1595
1_MACS_peak_31377_lociStitched	chr9(.):33719523-33720486	0.2335
2_MACS_peak_31378_lociStitched	chr9(.):33813087-33819193	0.1608
1_MACS_peak_31380_lociStitched	chr9(.):33987771-33990062	0.1545
2_MACS_peak_31381_lociStitched	chr9(.):34047909-34053926	0.1881
1_MACS_peak_31383_lociStitched	chr9(.):34072090-34073437	0.099
1_MACS_peak_31384_lociStitched	chr9(.):34082582-34084261	0.138
1_MACS_peak_31385_lociStitched	chr9(.):34125357-34127732	0.22
1_MACS_peak_31386_lociStitched	chr9(.):34178081-34179949	0.1733
1_MACS_peak_31387_lociStitched	chr9(.):34327921-34330678	0.256
2_MACS_peak_31388_lociStitched	chr9(.):34375779-34381692	0.1848
1_MACS_peak_31390_lociStitched	chr9(.):34457433-34458949	0.1508
1_MACS_peak_31391_lociStitched	chr9(.):34522325-34523992	0.1556
1_MACS_peak_31392_lociStitched	chr9(.):34611171-34612959	0.2384
1_MACS_peak_31393_lociStitched	chr9(.):34619669-34621319	0.252
1_MACS_peak_31394_lociStitched	chr9(.):34636456-34638905	0.2278
1_MACS_peak_31395_lociStitched	chr9(.):34645898-34647849	0.3144
1_MACS_peak_31396_lociStitched	chr9(.):34664316-34666560	0.1845
2_MACS_peak_31397_lociStitched	chr9(.):34858218-34864013	0.1475
1_MACS_peak_31399_lociStitched	chr9(.):34884304-34885726	0.2464
1_MACS_peak_31400_lociStitched	chr9(.):34988575-34990292	0.1857
1_MACS_peak_31401_lociStitched	chr9(.):35023144-35024349	0.1384
2_MACS_peak_31402_lociStitched	chr9(.):35066341-35073102	0.1761
1_MACS_peak_31404_lociStitched	chr9(.):35078515-35080801	0.1638
2_MACS_peak_31405_lociStitched	chr9(.):35095520-35103996	0.1574
3_MACS_peak_31407_lociStitched	chr9(.):35110844-35117724	0.17
2_MACS_peak_31410_lociStitched	chr9(.):35157378-35163029	0.1617
1_MACS_peak_31412_lociStitched	chr9(.):35321038-35323161	0.1885
1_MACS_peak_31413_lociStitched	chr9(.):35340438-35342443	0.179
1_MACS_peak_31414_lociStitched	chr9(.):35489015-35490805	0.1887
2_MACS_peak_31415_lociStitched	chr9(.):35565905-35571012	0.1704
2_MACS_peak_31417_lociStitched	chr9(.):35598459-35606129	0.1414
1_MACS_peak_31419_lociStitched	chr9(.):35616753-35617792	0.1267
1_MACS_peak_31420_lociStitched	chr9(.):35645776-35647798	0.2145
2_MACS_peak_31421_lociStitched	chr9(.):35657170-35666079	0.1893
1_MACS_peak_31423_lociStitched	chr9(.):35731293-35733690	0.2257
1_MACS_peak_31424_lociStitched	chr9(.):35748169-35750540	0.1936
1_MACS_peak_31425_lociStitched	chr9(.):35756087-35758216	0.2131
1_MACS_peak_31426_lociStitched	chr9(.):35798437-35799467	0.1907
2_MACS_peak_31427_lociStitched	chr9(.):35811394-35816042	0.235
2_MACS_peak_31429_lociStitched	chr9(.):35828308-35835310	0.1673
2_MACS_peak_31431_lociStitched	chr9(.):35841978-35849296	0.1742
2_MACS_peak_31433_lociStitched	chr9(.):35891913-35899171	0.1208
1_MACS_peak_31435_lociStitched	chr9(.):35910209-35911362	0.2131
1_MACS_peak_31436_lociStitched	chr9(.):35923575-35924618	0.1563
1_MACS_peak_31437_lociStitched	chr9(.):35932893-35933711	0.0899
1_MACS_peak_31438_lociStitched	chr9(.):35940157-35941545	0.2329
1_MACS_peak_31439_lociStitched	chr9(.):35995853-35997317	0.1217
1_MACS_peak_31440_lociStitched	chr9(.):36036548-36037911	0.1541
1_MACS_peak_31441_lociStitched	chr9(.):36092337-36093570	0.1402
1_MACS_peak_31442_lociStitched	chr9(.):36135880-36137692	0.1186
3_MACS_peak_31443_lociStitched	chr9(.):36144184-36153109	0.1806
1_MACS_peak_31446_lociStitched	chr9(.):36165983-36167063	0.1817
1_MACS_peak_31447_lociStitched	chr9(.):36189755-36192018	0.1792
1_MACS_peak_31448_lociStitched	chr9(.):36257775-36259221	0.15
1_MACS_peak_31449_lociStitched	chr9(.):36399704-36402031	0.1724
1_MACS_peak_31450_lociStitched	chr9(.):36469948-36471885	0.2145
2_MACS_peak_31451_lociStitched	chr9(.):36485943-36489063	0.1083
1_MACS_peak_31453_lociStitched	chr9(.):36571918-36574368	0.2213
1_MACS_peak_31454_lociStitched	chr9(.):36765318-36766834	0.1931
1_MACS_peak_31455_lociStitched	chr9(.):36913168-36914719	0.173
1_MACS_peak_31456_lociStitched	chr9(.):36922869-36925010	0.1446
1_MACS_peak_31457_lociStitched	chr9(.):36995701-36996850	0.1853
1_MACS_peak_31458_lociStitched	chr9(.):37036175-37037877	0.1748
1_MACS_peak_31459_lociStitched	chr9(.):37079035-37080866	0.2189
1_MACS_peak_31460_lociStitched	chr9(.):37103872-37105450	0.1688
1_MACS_peak_31461_lociStitched	chr9(.):37119695-37121595	0.2496
1_MACS_peak_31462_lociStitched	chr9(.):37186808-37188583	0.1776
1_MACS_peak_31463_lociStitched	chr9(.):37196140-37200073	0.1774
1_MACS_peak_31464_lociStitched	chr9(.):37301708-37303554	0.2154
1_MACS_peak_31465_lociStitched	chr9(.):37382158-37383634	0.1657
1_MACS_peak_31466_lociStitched	chr9(.):37421800-37423674	0.1405
1_MACS_peak_31467_lociStitched	chr9(.):37464182-37466948	0.1405
1_MACS_peak_31468_lociStitched	chr9(.):37485030-37487107	0.1634
2_MACS_peak_31469_lociStitched	chr9(.):37527904-37532829	0.2297
1_MACS_peak_31471_lociStitched	chr9(.):37575413-37577099	0.173
2_MACS_peak_31472_lociStitched	chr9(.):37591649-37595373	0.1992
1_MACS_peak_31474_lociStitched	chr9(.):37650831-37651707	0.0704
1_MACS_peak_31475_lociStitched	chr9(.):37753124-37754656	0.2442
1_MACS_peak_31476_lociStitched	chr9(.):37784245-37785954	0.2028
1_MACS_peak_31477_lociStitched	chr9(.):37800022-37802031	0.1462
1_MACS_peak_31478_lociStitched	chr9(.):37902659-37905364	0.1896
1_MACS_peak_31479_lociStitched	chr9(.):37921539-37923474	0.2181
2_MACS_peak_31480_lociStitched	chr9(.):38068573-38070629	0.1305
1_MACS_peak_31482_lociStitched	chr9(.):38226831-38228263	0.0829
1_MACS_peak_31483_lociStitched	chr9(.):38295784-38297705	0.1075
1_MACS_peak_31484_lociStitched	chr9(.):38317593-38320368	0.1336
1_MACS_peak_31485_lociStitched	chr9(.):38392011-38393811	0.1528
1_MACS_peak_31486_lociStitched	chr9(.):38437148-38438199	0.1186
1_MACS_peak_31487_lociStitched	chr9(.):38619503-38622718	0.1722
1_MACS_peak_31488_lociStitched	chr9(.):38686814-38688463	0.1164
1_MACS_peak_31489_lociStitched	chr9(.):39287819-39288661	0.0874
1_MACS_peak_31490_lociStitched	chr9(.):39463643-39464996	0.1827
1_MACS_peak_31491_lociStitched	chr9(.):39483730-39484972	0.0851
1_MACS_peak_31492_lociStitched	chr9(.):40632880-40633773	0.0696
1_MACS_peak_31493_lociStitched	chr9(.):40791154-40792530	0.1944
1_MACS_peak_31494_lociStitched	chr9(.):40811414-40812463	0.0535
1_MACS_peak_31495_lociStitched	chr9(.):41002350-41003901	0.1227
1_MACS_peak_31496_lociStitched	chr9(.):41608643-41610004	0.2088
1_MACS_peak_31497_lociStitched	chr9(.):41628869-41630021	0.1012
1_MACS_peak_31498_lociStitched	chr9(.):41825525-41826559	0.0579
1_MACS_peak_31499_lociStitched	chr9(.):41953502-41955489	0.3262
1_MACS_peak_31500_lociStitched	chr9(.):42018559-42020383	0.2239
1_MACS_peak_31501_lociStitched	chr9(.):42250203-42256692	0.1806
2_MACS_peak_31502_lociStitched	chr9(.):42367346-42368966	0.0796
1_MACS_peak_31504_lociStitched	chr9(.):42493007-42494184	0.1013
1_MACS_peak_31505_lociStitched	chr9(.):42836736-42838802	0.1459
1_MACS_peak_31506_lociStitched	chr9(.):42844636-42846985	0.1568
