GENE_ID	locusLine	bin_1_LP-1.jin.bam
1_MACS_peak_26519_lociStitched	chr6(.):101328604-101329274	0.9939
1_MACS_peak_26520_lociStitched	chr6(.):103355382-103355827	0.8555
1_MACS_peak_26521_lociStitched	chr6(.):103944530-103945033	0.6132
1_MACS_peak_26522_lociStitched	chr6(.):105307205-105307786	0.6473
2_MACS_peak_26523_lociStitched	chr6(.):105556953-105557663	0.6306
1_MACS_peak_26525_lociStitched	chr6(.):105558502-105558982	0.8881
2_MACS_peak_26526_lociStitched	chr6(.):105584019-105585396	0.9832
2_MACS_peak_26528_lociStitched	chr6(.):105850384-105851549	0.9401
1_MACS_peak_26530_lociStitched	chr6(.):105929853-105930082	0.3647
2_MACS_peak_26531_lociStitched	chr6(.):106049064-106050119	0.8147
1_MACS_peak_26533_lociStitched	chr6(.):106052195-106052568	0.5217
1_MACS_peak_26534_lociStitched	chr6(.):106440562-106440809	0.4605
6_MACS_peak_26535_lociStitched	chr6(.):106533303-106542913	1.0563
5_MACS_peak_26541_lociStitched	chr6(.):106543451-106555125	1.1669
1_MACS_peak_26546_lociStitched	chr6(.):106562548-106563109	0.7523
1_MACS_peak_26547_lociStitched	chr6(.):106588774-106589376	0.6788
3_MACS_peak_26548_lociStitched	chr6(.):106590040-106593497	0.8934
1_MACS_peak_26551_lociStitched	chr6(.):106594096-106594402	0.4887
5_MACS_peak_26552_lociStitched	chr6(.):106610328-106618170	1.2082
1_MACS_peak_26557_lociStitched	chr6(.):106772924-106773596	0.8921
2_MACS_peak_26558_lociStitched	chr6(.):107076851-107078069	0.8587
1_MACS_peak_26560_lociStitched	chr6(.):107349470-107350016	0.8845
1_MACS_peak_26561_lociStitched	chr6(.):107435570-107437574	1.3025
2_MACS_peak_26562_lociStitched	chr6(.):107780015-107781517	0.9507
1_MACS_peak_26564_lociStitched	chr6(.):107996430-107996692	0.5041
2_MACS_peak_26565_lociStitched	chr6(.):108278516-108279926	0.9709
2_MACS_peak_26567_lociStitched	chr6(.):108395542-108396599	0.9443
1_MACS_peak_26569_lociStitched	chr6(.):108581622-108583127	1.0696
1_MACS_peak_26570_lociStitched	chr6(.):108615665-108616903	1.2063
2_MACS_peak_26571_lociStitched	chr6(.):108878452-108879689	0.9452
3_MACS_peak_26573_lociStitched	chr6(.):108880266-108884000	0.9614
1_MACS_peak_26576_lociStitched	chr6(.):109059508-109059872	0.5188
2_MACS_peak_26577_lociStitched	chr6(.):109075854-109078280	0.8027
1_MACS_peak_26579_lociStitched	chr6(.):109103358-109103605	0.4461
1_MACS_peak_26580_lociStitched	chr6(.):109169284-109169825	0.6399
1_MACS_peak_26581_lociStitched	chr6(.):109186792-109187228	0.6743
3_MACS_peak_26582_lociStitched	chr6(.):109191784-109193810	0.8201
3_MACS_peak_26585_lociStitched	chr6(.):109194497-109196956	0.8173
1_MACS_peak_26588_lociStitched	chr6(.):109204121-109204578	0.5945
1_MACS_peak_26589_lociStitched	chr6(.):109205166-109205565	0.6803
2_MACS_peak_26590_lociStitched	chr6(.):109216092-109216685	0.6058
1_MACS_peak_26592_lociStitched	chr6(.):109217559-109217956	0.8483
1_MACS_peak_26593_lociStitched	chr6(.):109221379-109221781	0.7978
3_MACS_peak_26594_lociStitched	chr6(.):109225026-109225958	0.7355
2_MACS_peak_26597_lociStitched	chr6(.):109226536-109227176	0.5871
3_MACS_peak_26599_lociStitched	chr6(.):109275880-109277792	0.801
1_MACS_peak_26602_lociStitched	chr6(.):109278582-109278875	0.5871
2_MACS_peak_26603_lociStitched	chr6(.):109330170-109331289	1.0045
3_MACS_peak_26605_lociStitched	chr6(.):109415738-109417235	0.8446
3_MACS_peak_26608_lociStitched	chr6(.):109702762-109705529	1.1901
1_MACS_peak_26611_lociStitched	chr6(.):109761916-109762677	1.1012
3_MACS_peak_26612_lociStitched	chr6(.):109775389-109777717	0.8289
1_MACS_peak_26615_lociStitched	chr6(.):109803926-109804469	1.0247
1_MACS_peak_26616_lociStitched	chr6(.):110012002-110012305	0.4642
1_MACS_peak_26617_lociStitched	chr6(.):110361092-110361516	0.5577
2_MACS_peak_26618_lociStitched	chr6(.):110500650-110502122	0.6304
4_MACS_peak_26620_lociStitched	chr6(.):111135542-111138078	0.7613
2_MACS_peak_26624_lociStitched	chr6(.):111195086-111197472	1.3561
1_MACS_peak_26626_lociStitched	chr6(.):111279107-111280480	1.6658
1_MACS_peak_26627_lociStitched	chr6(.):111303254-111303716	0.8086
2_MACS_peak_26628_lociStitched	chr6(.):111408317-111409091	0.5084
1_MACS_peak_26630_lociStitched	chr6(.):111580505-111580926	0.8887
1_MACS_peak_26631_lociStitched	chr6(.):111803295-111806076	1.3921
1_MACS_peak_26632_lociStitched	chr6(.):112154412-112154859	0.6865
1_MACS_peak_26633_lociStitched	chr6(.):112164554-112165104	0.6775
1_MACS_peak_26634_lociStitched	chr6(.):112165783-112166098	0.489
1_MACS_peak_26635_lociStitched	chr6(.):112194030-112194545	0.8223
2_MACS_peak_26636_lociStitched	chr6(.):112408184-112409081	0.6386
3_MACS_peak_26638_lociStitched	chr6(.):113952090-113953326	0.6077
1_MACS_peak_26641_lociStitched	chr6(.):114076700-114076994	0.5028
3_MACS_peak_26642_lociStitched	chr6(.):114175777-114177817	0.7241
3_MACS_peak_26645_lociStitched	chr6(.):114178467-114180808	0.8347
2_MACS_peak_26648_lociStitched	chr6(.):114291257-114292960	1.0798
1_MACS_peak_26650_lociStitched	chr6(.):115801902-115802169	0.5006
1_MACS_peak_26651_lociStitched	chr6(.):116421961-116422543	0.9798
1_MACS_peak_26652_lociStitched	chr6(.):116575434-116575673	0.5074
2_MACS_peak_26653_lociStitched	chr6(.):116600123-116601624	0.9313
1_MACS_peak_26655_lociStitched	chr6(.):116832892-116833281	0.7116
2_MACS_peak_26656_lociStitched	chr6(.):116891837-116893185	0.9358
1_MACS_peak_26658_lociStitched	chr6(.):116989565-116990014	0.6014
1_MACS_peak_26659_lociStitched	chr6(.):117002303-117002748	0.7431
1_MACS_peak_26660_lociStitched	chr6(.):117594085-117594345	0.4603
1_MACS_peak_26661_lociStitched	chr6(.):117803737-117805235	1.0669
1_MACS_peak_26662_lociStitched	chr6(.):117860646-117860997	0.6282
2_MACS_peak_26663_lociStitched	chr6(.):117922947-117924167	1.0371
1_MACS_peak_26665_lociStitched	chr6(.):117996556-117997484	0.8659
1_MACS_peak_26666_lociStitched	chr6(.):118971968-118972746	0.9675
4_MACS_peak_26667_lociStitched	chr6(.):119212566-119218429	1.6221
1_MACS_peak_26671_lociStitched	chr6(.):119255679-119256338	1.9345
1_MACS_peak_26672_lociStitched	chr6(.):119399540-119400145	0.7879
3_MACS_peak_26673_lociStitched	chr6(.):119459522-119461514	0.7579
3_MACS_peak_26676_lociStitched	chr6(.):119467843-119469859	1.2048
2_MACS_peak_26679_lociStitched	chr6(.):119668665-119672135	1.167
1_MACS_peak_26681_lociStitched	chr6(.):119762233-119762591	0.51
4_MACS_peak_26682_lociStitched	chr6(.):119763148-119766194	1.0617
2_MACS_peak_26686_lociStitched	chr6(.):119779646-119780918	0.6814
1_MACS_peak_26688_lociStitched	chr6(.):119781603-119781932	0.6694
2_MACS_peak_26689_lociStitched	chr6(.):119783269-119784422	0.7931
2_MACS_peak_26691_lociStitched	chr6(.):119784974-119785629	0.6094
1_MACS_peak_26693_lociStitched	chr6(.):121655658-121656222	0.8301
1_MACS_peak_26694_lociStitched	chr6(.):122160481-122160718	0.4762
1_MACS_peak_26695_lociStitched	chr6(.):122720801-122721399	0.9953
2_MACS_peak_26696_lociStitched	chr6(.):122792528-122793303	0.6967
1_MACS_peak_26698_lociStitched	chr6(.):123110263-123110894	0.7372
1_MACS_peak_26699_lociStitched	chr6(.):125622465-125623219	1.0897
1_MACS_peak_26700_lociStitched	chr6(.):126101669-126102279	0.8408
1_MACS_peak_26701_lociStitched	chr6(.):126111276-126112131	0.8509
1_MACS_peak_26702_lociStitched	chr6(.):126277910-126278403	0.8615
1_MACS_peak_26703_lociStitched	chr6(.):126307653-126308004	0.6252
1_MACS_peak_26704_lociStitched	chr6(.):126661236-126661555	0.6004
1_MACS_peak_26705_lociStitched	chr6(.):127587671-127588810	1.2241
1_MACS_peak_26706_lociStitched	chr6(.):127664055-127664932	1.2598
1_MACS_peak_26707_lociStitched	chr6(.):127725139-127725407	0.4119
2_MACS_peak_26708_lociStitched	chr6(.):128840420-128842248	1.0222
1_MACS_peak_26710_lociStitched	chr6(.):129493850-129494182	0.5948
1_MACS_peak_26711_lociStitched	chr6(.):129601141-129601382	0.3742
3_MACS_peak_26712_lociStitched	chr6(.):129811404-129812694	0.4762
1_MACS_peak_26715_lociStitched	chr6(.):129927177-129927765	0.8124
1_MACS_peak_26716_lociStitched	chr6(.):129928357-129928650	0.6439
2_MACS_peak_26717_lociStitched	chr6(.):130004753-130006014	0.5629
1_MACS_peak_26719_lociStitched	chr6(.):130007335-130007562	0.5005
1_MACS_peak_26720_lociStitched	chr6(.):130031398-130031693	0.381
1_MACS_peak_26721_lociStitched	chr6(.):130341590-130341929	0.5385
2_MACS_peak_26722_lociStitched	chr6(.):130581560-130582971	1.1375
1_MACS_peak_26724_lociStitched	chr6(.):131180432-131180693	0.3713
1_MACS_peak_26725_lociStitched	chr6(.):131383478-131384065	0.6643
1_MACS_peak_26726_lociStitched	chr6(.):131456550-131456852	0.4742
1_MACS_peak_26727_lociStitched	chr6(.):131949000-131949397	0.7494
1_MACS_peak_26728_lociStitched	chr6(.):132129200-132129440	0.4885
1_MACS_peak_26729_lociStitched	chr6(.):132271847-132272319	0.7208
1_MACS_peak_26730_lociStitched	chr6(.):132675771-132676018	0.5162
1_MACS_peak_26731_lociStitched	chr6(.):132833697-132834272	0.6702
1_MACS_peak_26732_lociStitched	chr6(.):133119467-133119744	0.4755
3_MACS_peak_26733_lociStitched	chr6(.):133133803-133136465	1.1695
1_MACS_peak_26736_lociStitched	chr6(.):134159085-134159371	0.3871
2_MACS_peak_26737_lociStitched	chr6(.):134273095-134274756	0.7622
2_MACS_peak_26739_lociStitched	chr6(.):134495509-134497188	1.0389
1_MACS_peak_26741_lociStitched	chr6(.):134499523-134499777	0.4659
2_MACS_peak_26742_lociStitched	chr6(.):134598145-134598785	0.5192
1_MACS_peak_26744_lociStitched	chr6(.):134672688-134673446	0.833
4_MACS_peak_26745_lociStitched	chr6(.):135190915-135193859	0.7074
1_MACS_peak_26749_lociStitched	chr6(.):135320336-135320601	0.4049
1_MACS_peak_26750_lociStitched	chr6(.):135321196-135321483	0.4377
10_MACS_peak_26751_lociStitched	chr6(.):135322600-135331195	0.8091
18_MACS_peak_26761_lociStitched	chr6(.):135332304-135349264	0.9314
1_MACS_peak_26779_lociStitched	chr6(.):135369253-135369525	0.492
2_MACS_peak_26780_lociStitched	chr6(.):135375458-135376611	0.764
4_MACS_peak_26782_lociStitched	chr6(.):135501748-135505568	1.2555
2_MACS_peak_26786_lociStitched	chr6(.):135818330-135819455	0.7995
2_MACS_peak_26788_lociStitched	chr6(.):136610060-136612090	1.1488
2_MACS_peak_26790_lociStitched	chr6(.):137112540-137114618	1.1825
1_MACS_peak_26792_lociStitched	chr6(.):137143600-137144048	1.0446
1_MACS_peak_26793_lociStitched	chr6(.):137423733-137423978	0.4741
1_MACS_peak_26794_lociStitched	chr6(.):137540002-137540629	0.849
1_MACS_peak_26795_lociStitched	chr6(.):137711035-137711340	0.4151
4_MACS_peak_26796_lociStitched	chr6(.):138187580-138191993	0.963
1_MACS_peak_26800_lociStitched	chr6(.):138193740-138194034	0.4349
3_MACS_peak_26801_lociStitched	chr6(.):138246882-138251306	1.03
3_MACS_peak_26804_lociStitched	chr6(.):138260244-138262575	0.7193
1_MACS_peak_26807_lociStitched	chr6(.):138266302-138266579	0.425
1_MACS_peak_26808_lociStitched	chr6(.):138271650-138271925	0.4034
1_MACS_peak_26809_lociStitched	chr6(.):138295990-138296373	0.6188
1_MACS_peak_26810_lociStitched	chr6(.):138428008-138428898	0.9404
2_MACS_peak_26811_lociStitched	chr6(.):138482640-138483408	0.5421
2_MACS_peak_26813_lociStitched	chr6(.):138724363-138726084	0.9901
1_MACS_peak_26815_lociStitched	chr6(.):139013588-139014143	0.6619
1_MACS_peak_26816_lociStitched	chr6(.):139094608-139094933	0.4929
1_MACS_peak_26817_lociStitched	chr6(.):139308388-139309467	1.0321
1_MACS_peak_26818_lociStitched	chr6(.):139349890-139350855	1.061
1_MACS_peak_26819_lociStitched	chr6(.):139611993-139612223	0.3854
1_MACS_peak_26820_lociStitched	chr6(.):139613165-139613404	0.4763
3_MACS_peak_26821_lociStitched	chr6(.):139693745-139697577	1.2368
2_MACS_peak_26824_lociStitched	chr6(.):139901198-139902489	0.8353
4_MACS_peak_26826_lociStitched	chr6(.):142064714-142067987	0.729
1_MACS_peak_26830_lociStitched	chr6(.):142073605-142073916	0.4776
1_MACS_peak_26831_lociStitched	chr6(.):142074451-142074727	0.503
1_MACS_peak_26832_lociStitched	chr6(.):142468370-142468668	0.4985
2_MACS_peak_26833_lociStitched	chr6(.):143265728-143268982	1.1915
2_MACS_peak_26835_lociStitched	chr6(.):143381378-143382321	0.6252
2_MACS_peak_26837_lociStitched	chr6(.):143771191-143772527	0.7145
1_MACS_peak_26839_lociStitched	chr6(.):143857919-143858475	0.6709
2_MACS_peak_26840_lociStitched	chr6(.):144163887-144165070	0.8943
1_MACS_peak_26842_lociStitched	chr6(.):144223039-144223366	0.5511
1_MACS_peak_26843_lociStitched	chr6(.):144223926-144224291	0.5784
2_MACS_peak_26844_lociStitched	chr6(.):144384884-144386021	0.8759
2_MACS_peak_26846_lociStitched	chr6(.):144416072-144417607	0.731
1_MACS_peak_26848_lociStitched	chr6(.):144471571-144472373	0.741
2_MACS_peak_26849_lociStitched	chr6(.):144536872-144537702	0.7537
1_MACS_peak_26851_lociStitched	chr6(.):144669966-144670346	0.5659
1_MACS_peak_26852_lociStitched	chr6(.):144670885-144671256	0.6967
3_MACS_peak_26853_lociStitched	chr6(.):144674549-144676055	0.5972
1_MACS_peak_26856_lociStitched	chr6(.):144903959-144904592	0.9178
2_MACS_peak_26857_lociStitched	chr6(.):144908760-144909387	0.5023
1_MACS_peak_26859_lociStitched	chr6(.):145035782-145036241	0.7842
1_MACS_peak_26860_lociStitched	chr6(.):146055748-146057207	1.603
1_MACS_peak_26861_lociStitched	chr6(.):146135219-146136649	1.1441
2_MACS_peak_26862_lociStitched	chr6(.):146284901-146286052	0.6916
2_MACS_peak_26864_lociStitched	chr6(.):147523300-147525822	0.7496
1_MACS_peak_26866_lociStitched	chr6(.):149637875-149639491	1.1524
2_MACS_peak_26867_lociStitched	chr6(.):149866660-149867895	0.9053
1_MACS_peak_26869_lociStitched	chr6(.):149887451-149888002	0.9598
1_MACS_peak_26870_lociStitched	chr6(.):149969198-149969748	0.7631
1_MACS_peak_26871_lociStitched	chr6(.):150038629-150039656	1.3016
1_MACS_peak_26872_lociStitched	chr6(.):150067280-150067610	0.5613
2_MACS_peak_26873_lociStitched	chr6(.):150070407-150071359	0.7918
2_MACS_peak_26875_lociStitched	chr6(.):151186801-151188112	0.748
1_MACS_peak_26877_lociStitched	chr6(.):151219226-151219462	0.4031
1_MACS_peak_26878_lociStitched	chr6(.):151701369-151701921	1.1252
2_MACS_peak_26879_lociStitched	chr6(.):151710724-151713063	1.0864
2_MACS_peak_26881_lociStitched	chr6(.):151772907-151774460	0.6893
1_MACS_peak_26883_lociStitched	chr6(.):151802379-151803047	0.7779
1_MACS_peak_26884_lociStitched	chr6(.):151803769-151804662	0.9954
2_MACS_peak_26885_lociStitched	chr6(.):152001188-152003565	1.107
1_MACS_peak_26887_lociStitched	chr6(.):152011569-152013783	1.0242
2_MACS_peak_26888_lociStitched	chr6(.):152077925-152080316	0.8293
1_MACS_peak_26890_lociStitched	chr6(.):152622745-152623671	0.8037
1_MACS_peak_26891_lociStitched	chr6(.):152957667-152958085	0.5763
3_MACS_peak_26892_lociStitched	chr6(.):153303154-153305822	1.0204
1_MACS_peak_26895_lociStitched	chr6(.):153323200-153323930	0.8125
1_MACS_peak_26896_lociStitched	chr6(.):154455478-154455803	0.5412
1_MACS_peak_26897_lociStitched	chr6(.):155054007-155055296	1.5597
1_MACS_peak_26898_lociStitched	chr6(.):155582205-155582580	0.6139
2_MACS_peak_26899_lociStitched	chr6(.):155635193-155636231	0.6071
1_MACS_peak_26901_lociStitched	chr6(.):155739244-155739738	0.7537
3_MACS_peak_26902_lociStitched	chr6(.):156600191-156601413	0.6157
7_MACS_peak_26905_lociStitched	chr6(.):156713783-156719143	0.8291
2_MACS_peak_26912_lociStitched	chr6(.):157007587-157009010	1.1414
1_MACS_peak_26914_lociStitched	chr6(.):157020101-157020373	0.5302
2_MACS_peak_26915_lociStitched	chr6(.):157040412-157041444	0.7082
1_MACS_peak_26917_lociStitched	chr6(.):157097770-157101254	1.6036
1_MACS_peak_26918_lociStitched	chr6(.):157172165-157172456	0.5493
1_MACS_peak_26919_lociStitched	chr6(.):157174053-157174346	0.5226
2_MACS_peak_26920_lociStitched	chr6(.):157341976-157343262	1.032
1_MACS_peak_26922_lociStitched	chr6(.):157524158-157524433	0.5473
1_MACS_peak_26923_lociStitched	chr6(.):157695603-157696298	0.6072
2_MACS_peak_26924_lociStitched	chr6(.):157744166-157745084	0.8141
2_MACS_peak_26926_lociStitched	chr6(.):157801249-157803372	0.9531
1_MACS_peak_26928_lociStitched	chr6(.):157991395-157991685	0.4798
1_MACS_peak_26929_lociStitched	chr6(.):157992731-157993419	0.9151
1_MACS_peak_26930_lociStitched	chr6(.):158402805-158403384	0.9644
2_MACS_peak_26931_lociStitched	chr6(.):158588903-158589929	0.6274
1_MACS_peak_26933_lociStitched	chr6(.):158652540-158654078	0.8813
2_MACS_peak_26934_lociStitched	chr6(.):158705531-158706064	0.5593
2_MACS_peak_26936_lociStitched	chr6(.):158710653-158711206	0.5671
1_MACS_peak_26938_lociStitched	chr6(.):158981123-158981734	0.9885
1_MACS_peak_26939_lociStitched	chr6(.):159065344-159065753	0.9375
2_MACS_peak_26940_lociStitched	chr6(.):159238063-159240915	1.2003
1_MACS_peak_26942_lociStitched	chr6(.):159274576-159275396	0.6595
2_MACS_peak_26943_lociStitched	chr6(.):159290062-159291743	1.1409
1_MACS_peak_26945_lociStitched	chr6(.):159420894-159421558	1.0433
1_MACS_peak_26946_lociStitched	chr6(.):159429960-159430471	0.5632
3_MACS_peak_26947_lociStitched	chr6(.):159458631-159460901	0.7497
1_MACS_peak_26950_lociStitched	chr6(.):159461660-159461899	0.4763
2_MACS_peak_26951_lociStitched	chr6(.):159462888-159463804	0.7436
2_MACS_peak_26953_lociStitched	chr6(.):160113648-160114982	1.0015
2_MACS_peak_26955_lociStitched	chr6(.):160147180-160149264	1.356
3_MACS_peak_26957_lociStitched	chr6(.):160182270-160183984	0.8259
1_MACS_peak_26960_lociStitched	chr6(.):160209856-160210741	0.9531
1_MACS_peak_26961_lociStitched	chr6(.):160211469-160211924	0.5952
2_MACS_peak_26962_lociStitched	chr6(.):160389406-160391029	1.2335
3_MACS_peak_26964_lociStitched	chr6(.):160399186-160401015	0.8416
2_MACS_peak_26967_lociStitched	chr6(.):160401987-160403046	0.6944
1_MACS_peak_26969_lociStitched	chr6(.):160404522-160404751	0.4352
1_MACS_peak_26970_lociStitched	chr6(.):160941077-160941970	0.9411
1_MACS_peak_26971_lociStitched	chr6(.):161187990-161188571	0.796
1_MACS_peak_26972_lociStitched	chr6(.):161211235-161211469	0.3816
1_MACS_peak_26973_lociStitched	chr6(.):161412155-161413601	1.2859
1_MACS_peak_26974_lociStitched	chr6(.):161505835-161506062	0.5551
1_MACS_peak_26975_lociStitched	chr6(.):161506700-161507008	0.4844
1_MACS_peak_26976_lociStitched	chr6(.):163148243-163148803	1.0428
2_MACS_peak_26977_lociStitched	chr6(.):163834098-163837154	1.1848
2_MACS_peak_26979_lociStitched	chr6(.):166075148-166076703	0.5838
1_MACS_peak_26981_lociStitched	chr6(.):166755531-166756615	1.1124
2_MACS_peak_26982_lociStitched	chr6(.):166795890-166797854	0.8214
1_MACS_peak_26984_lociStitched	chr6(.):167041250-167041487	0.4772
1_MACS_peak_26985_lociStitched	chr6(.):167364323-167364560	0.4546
1_MACS_peak_26986_lociStitched	chr6(.):167370230-167370471	0.5376
2_MACS_peak_26987_lociStitched	chr6(.):167411877-167413368	0.7439
2_MACS_peak_26989_lociStitched	chr6(.):167507298-167507998	0.7199
2_MACS_peak_26991_lociStitched	chr6(.):168227100-168228008	0.566
1_MACS_peak_26993_lociStitched	chr6(.):169613409-169613732	0.6898
4_MACS_peak_26994_lociStitched	chr6(.):169955388-169958655	0.7808
2_MACS_peak_26998_lociStitched	chr6(.):169967602-169969340	0.848
1_MACS_peak_27000_lociStitched	chr6(.):169969920-169970360	0.618
2_MACS_peak_27001_lociStitched	chr6(.):170101535-170103249	0.981
2_MACS_peak_27003_lociStitched	chr6(.):170123331-170125613	1.161
2_MACS_peak_27005_lociStitched	chr6(.):170151075-170152389	1.3376
1_MACS_peak_27007_lociStitched	chr6(.):170615823-170616286	1.0795
2_MACS_peak_27008_lociStitched	chr6(.):170861676-170862850	0.8187
1_MACS_peak_27010_lociStitched	chr6(.):170863381-170864037	0.8707
1_MACS_peak_27011_lociStitched	chr6(.):170893086-170893700	0.9997
1_MACS_peak_27012_lociStitched	chr6(.):170921291-170921829	0.8587
2_MACS_peak_27013_lociStitched	chr7(.):148887-149845	0.7794
2_MACS_peak_27015_lociStitched	chr7(.):765362-767365	1.2669
2_MACS_peak_27017_lociStitched	chr7(.):852061-853744	0.8954
2_MACS_peak_27019_lociStitched	chr7(.):855398-857228	0.8958
1_MACS_peak_27021_lociStitched	chr7(.):870185-872586	1.12
3_MACS_peak_27022_lociStitched	chr7(.):915196-917364	0.8819
1_MACS_peak_27025_lociStitched	chr7(.):1014680-1015177	1.4451
1_MACS_peak_27026_lociStitched	chr7(.):1063564-1064023	0.7353
2_MACS_peak_27027_lociStitched	chr7(.):1083666-1084569	0.5301
2_MACS_peak_27029_lociStitched	chr7(.):1177314-1178410	0.7501
3_MACS_peak_27031_lociStitched	chr7(.):1198895-1200776	1.1588
2_MACS_peak_27034_lociStitched	chr7(.):1543574-1544552	0.8218
1_MACS_peak_27036_lociStitched	chr7(.):1570317-1571313	1.1638
1_MACS_peak_27037_lociStitched	chr7(.):1608751-1610729	1.477
1_MACS_peak_27038_lociStitched	chr7(.):2220501-2220750	0.5742
1_MACS_peak_27039_lociStitched	chr7(.):2271730-2272941	1.1855
1_MACS_peak_27040_lociStitched	chr7(.):2281172-2282742	1.2115
1_MACS_peak_27041_lociStitched	chr7(.):2353527-2354080	1.3646
1_MACS_peak_27042_lociStitched	chr7(.):2393009-2395603	2.0175
2_MACS_peak_27043_lociStitched	chr7(.):2437871-2439607	0.6021
2_MACS_peak_27045_lociStitched	chr7(.):2440299-2441079	0.5009
4_MACS_peak_27047_lociStitched	chr7(.):2442131-2447918	1.2019
1_MACS_peak_27051_lociStitched	chr7(.):2594510-2595737	1.7639
1_MACS_peak_27052_lociStitched	chr7(.):2598623-2599121	0.7198
1_MACS_peak_27053_lociStitched	chr7(.):2671660-2671964	0.4806
1_MACS_peak_27054_lociStitched	chr7(.):2749573-2749943	0.7172
2_MACS_peak_27055_lociStitched	chr7(.):2883176-2884730	0.6521
2_MACS_peak_27057_lociStitched	chr7(.):2933333-2934263	0.4849
2_MACS_peak_27059_lociStitched	chr7(.):3017231-3018210	0.5458
1_MACS_peak_27061_lociStitched	chr7(.):3083280-3083522	0.4454
1_MACS_peak_27062_lociStitched	chr7(.):3340833-3341252	0.9397
2_MACS_peak_27063_lociStitched	chr7(.):3936542-3937163	0.595
1_MACS_peak_27065_lociStitched	chr7(.):3939039-3939516	0.7311
4_MACS_peak_27066_lociStitched	chr7(.):4044765-4047291	0.8321
1_MACS_peak_27070_lociStitched	chr7(.):4050645-4051243	0.6232
3_MACS_peak_27071_lociStitched	chr7(.):4659618-4660879	0.5983
2_MACS_peak_27074_lociStitched	chr7(.):4677786-4679192	0.7366
2_MACS_peak_27076_lociStitched	chr7(.):4680995-4682835	1.2808
2_MACS_peak_27078_lociStitched	chr7(.):4721284-4723727	1.2207
2_MACS_peak_27080_lociStitched	chr7(.):4784206-4785622	0.8719
2_MACS_peak_27082_lociStitched	chr7(.):4814172-4815992	1.3993
1_MACS_peak_27084_lociStitched	chr7(.):4922729-4923362	0.9149
1_MACS_peak_27085_lociStitched	chr7(.):5013613-5014491	1.0264
2_MACS_peak_27086_lociStitched	chr7(.):5085018-5086302	1.1142
2_MACS_peak_27088_lociStitched	chr7(.):5229243-5230442	1.0023
1_MACS_peak_27090_lociStitched	chr7(.):5436320-5437262	0.9845
1_MACS_peak_27091_lociStitched	chr7(.):5552716-5553996	1.4159
3_MACS_peak_27092_lociStitched	chr7(.):5568271-5571497	2.2565
1_MACS_peak_27095_lociStitched	chr7(.):5594989-5596789	1.6982
1_MACS_peak_27096_lociStitched	chr7(.):5597443-5597845	0.5908
1_MACS_peak_27097_lociStitched	chr7(.):5609439-5609809	0.6532
3_MACS_peak_27098_lociStitched	chr7(.):5739213-5741500	0.7163
1_MACS_peak_27101_lociStitched	chr7(.):5820286-5821351	1.2934
2_MACS_peak_27102_lociStitched	chr7(.):5862061-5863137	0.8208
2_MACS_peak_27104_lociStitched	chr7(.):5937792-5939018	1.1341
2_MACS_peak_27106_lociStitched	chr7(.):6047974-6049692	1.3866
2_MACS_peak_27108_lociStitched	chr7(.):6098230-6099351	1.0625
2_MACS_peak_27110_lociStitched	chr7(.):6120582-6121582	0.8429
2_MACS_peak_27112_lociStitched	chr7(.):6143511-6145485	1.1255
2_MACS_peak_27114_lociStitched	chr7(.):6201761-6203073	0.9491
1_MACS_peak_27116_lociStitched	chr7(.):6311581-6312314	1.0614
2_MACS_peak_27117_lociStitched	chr7(.):6388012-6389142	0.7538
2_MACS_peak_27119_lociStitched	chr7(.):6413391-6414787	1.0858
2_MACS_peak_27121_lociStitched	chr7(.):6486934-6488154	0.9518
1_MACS_peak_27123_lociStitched	chr7(.):6522729-6523868	1.2669
2_MACS_peak_27124_lociStitched	chr7(.):6616267-6617533	0.9385
1_MACS_peak_27126_lociStitched	chr7(.):6629582-6630359	1.3863
1_MACS_peak_27127_lociStitched	chr7(.):6676289-6677474	1.3814
1_MACS_peak_27128_lociStitched	chr7(.):6745729-6746617	1.6034
1_MACS_peak_27129_lociStitched	chr7(.):6768918-6770065	1.1373
1_MACS_peak_27130_lociStitched	chr7(.):6865055-6866402	1.0362
1_MACS_peak_27131_lociStitched	chr7(.):7026459-7026705	0.4738
1_MACS_peak_27132_lociStitched	chr7(.):7029397-7031900	1.0879
3_MACS_peak_27133_lociStitched	chr7(.):7196333-7197985	0.7074
3_MACS_peak_27136_lociStitched	chr7(.):7221235-7223852	1.3709
1_MACS_peak_27139_lociStitched	chr7(.):7233608-7234102	0.7074
2_MACS_peak_27140_lociStitched	chr7(.):7240824-7241944	0.6548
1_MACS_peak_27142_lociStitched	chr7(.):7244249-7244542	0.4604
1_MACS_peak_27143_lociStitched	chr7(.):7606362-7607173	1.3981
2_MACS_peak_27144_lociStitched	chr7(.):7679646-7681396	1.0594
1_MACS_peak_27146_lociStitched	chr7(.):7722503-7723038	0.7129
4_MACS_peak_27147_lociStitched	chr7(.):7758272-7761785	0.8457
4_MACS_peak_27151_lociStitched	chr7(.):7777735-7780457	0.808
1_MACS_peak_27155_lociStitched	chr7(.):7801623-7802423	0.7824
1_MACS_peak_27156_lociStitched	chr7(.):7829423-7830229	0.7401
1_MACS_peak_27157_lociStitched	chr7(.):7958434-7958973	0.6765
