#31_0EX7_0229Kronos_MM1S-No-Treatment-1_IRF4_hs_i45_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/31_0EX7_0229Kronos_MM1S-No-Treatment-1_IRF4_hs_i45_ROSE/31_0EX7_0229Kronos_MM1S-No-Treatment-1_IRF4_hs_i45_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X31_0EX7_0229Kronos_MM1S.No.Treatment.1_IRF4_hs_i45.bam
#Using cutoff of 5127.1332 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X31_0EX7_0229Kronos_MM1S.No.Treatment.1_IRF4_hs_i45.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isSuperStretch
1_MACS_peak_14789_lociStitched	chr2	16462968	16463772	1	805	424.6728	88.9224	21684	0
1_MACS_peak_1647_lociStitched	chr1	153250132	153250889	1	758	650.263	182.1342	21685	0
1_MACS_peak_17204_lociStitched	chr20	34972772	34973573	1	802	429.5763	83.7846	21686	0
1_MACS_peak_26744_lociStitched	chr8	67874670	67875486	1	817	383.928	94.0848	21687	0
1_MACS_peak_15369_lociStitched	chr2	70445325	70446122	1	798	474.2947	116.2823	21688	0
1_MACS_peak_19208_lociStitched	chr3	45045321	45046098	1	778	600.5433	183.6828	21689	0
1_MACS_peak_27378_lociStitched	chr9	7297777	7298561	1	785	574.4368	177.184	21690	0
1_MACS_peak_12815_lociStitched	chr18	58222176	58222890	1	715	737.6334	180.999	21691	0
1_MACS_peak_17270_lociStitched	chr20	38515261	38516074	1	814	363.0858	62.1945	21692	0
1_MACS_peak_1850_lociStitched	chr1	158622761	158623567	1	807	467.5606	140.7276	21693	0
1_MACS_peak_24584_lociStitched	chr6	164176837	164177641	1	805	393.0756	59.4156	21694	0
1_MACS_peak_15543_lociStitched	chr2	87729876	87730694	1	819	375.3802	95.5424	21695	0
1_MACS_peak_634_lociStitched	chr1	32059383	32060190	1	808	441.9132	119.1132	21696	0
1_MACS_peak_29147_lociStitched	chrX	123638192	123639008	1	817	382.7856	95.3904	21697	0
1_MACS_peak_4320_lociStitched	chr11	9267617	9268416	1	800	457.6672	108.3444	21698	0
1_MACS_peak_16475_lociStitched	chr2	217268448	217269230	1	783	461.8492	60.9178	21699	0
1_MACS_peak_12884_lociStitched	chr18	74513725	74514550	1	826	388.9875	143.715	21700	0
1_MACS_peak_11169_lociStitched	chr17	29640253	29640983	1	731	643.714	120.012	21701	0
1_MACS_peak_6905_lociStitched	chr12	117627771	117628589	1	819	337.6704	60.941	21702	0
1_MACS_peak_25981_lociStitched	chr7	142869294	142870071	1	778	680.652	266.7441	21703	0
1_MACS_peak_2214_lociStitched	chr1	200176629	200177428	1	800	443.6847	96.5192	21704	0
1_MACS_peak_13992_lociStitched	chr19	38494029	38494815	1	787	499.4244	111.8478	21705	0
1_MACS_peak_13791_lociStitched	chr19	19325523	19326326	1	804	448.3149	115.3108	21706	0
1_MACS_peak_24950_lociStitched	chr7	32545881	32546637	1	757	661.8024	195.9552	21707	0
1_MACS_peak_3932_lociStitched	chr10	114225035	114225784	1	750	598.9753	117.2185	21708	0
1_MACS_peak_24336_lociStitched	chr6	129554639	129555422	1	784	574.8786	179.4636	21709	0
1_MACS_peak_18287_lociStitched	chr22	26756341	26757141	1	801	461.6	119.12	21710	0
1_MACS_peak_26472_lociStitched	chr8	28594668	28595475	1	808	443.2851	125.8113	21711	0
1_MACS_peak_7802_lociStitched	chr14	60043022	60043790	1	769	500.2752	64.9728	21712	0
1_MACS_peak_10521_lociStitched	chr16	82685390	82686127	1	738	586.5783	79.5223	21713	0
1_MACS_peak_7579_lociStitched	chr14	21659776	21660557	1	782	498.5123	99.0308	21714	0
1_MACS_peak_22734_lociStitched	chr5	153276189	153276918	1	730	604.4868	81.5751	21715	0
1_MACS_peak_21438_lociStitched	chr4	156802275	156803089	1	815	414.1632	125.9258	21716	0
1_MACS_peak_15921_lociStitched	chr2	130240758	130241562	1	805	354.4836	28.7028	21717	0
1_MACS_peak_22748_lociStitched	chr5	153893038	153893853	1	816	368.9505	85.6565	21718	0
1_MACS_peak_5423_lociStitched	chr11	116603323	116604106	1	784	494.856	102.0249	21719	0
1_MACS_peak_4843_lociStitched	chr11	64554872	64555702	1	831	320.878	110.722	21720	0
1_MACS_peak_21765_lociStitched	chr5	10962187	10962978	1	792	443.2764	74.8286	21721	0
1_MACS_peak_21045_lociStitched	chr4	82918151	82918968	1	818	451.2291	177.4524	21722	0
1_MACS_peak_3999_lociStitched	chr10	121567309	121568107	1	799	513.513	168.4578	21723	0
1_MACS_peak_27789_lociStitched	chr9	90565576	90566398	1	823	392.3406	142.7814	21724	0
1_MACS_peak_27343_lociStitched	chr9	4490174	4490985	1	812	368.7617	72.179	21725	0
1_MACS_peak_12850_lociStitched	chr18	63478377	63479180	1	804	489.5891	163.1696	21726	0
1_MACS_peak_795_lociStitched	chr1	40025030	40025833	1	804	394.5139	68.0944	21727	0
1_MACS_peak_20766_lociStitched	chr4	28510179	28510991	1	813	389.1104	96.7904	21728	0
1_MACS_peak_26886_lociStitched	chr8	95160143	95160932	1	790	450.2823	77.6376	21729	0
1_MACS_peak_8279_lociStitched	chr15	23351696	23352461	1	766	498.2445	59.1345	21730	0
1_MACS_peak_15253_lociStitched	chr2	62694740	62695530	1	791	490.116	121.897	21731	0
1_MACS_peak_7477_lociStitched	chr13	111124086	111124897	1	812	403.6347	109.6472	21732	0
1_MACS_peak_21758_lociStitched	chr5	10592427	10593242	1	816	414.183	136.757	21733	0
1_MACS_peak_24030_lociStitched	chr6	82714243	82715054	1	812	370.2215	76.4773	21734	0
1_MACS_peak_27638_lociStitched	chr9	67010482	67011305	1	824	483.924	243.9372	21735	0
1_MACS_peak_12020_lociStitched	chr17	72667191	72667979	1	789	492.106	118.9092	21736	0
1_MACS_peak_12976_lociStitched	chr19	1122851	1123665	1	815	378.5914	98.6568	21737	0
1_MACS_peak_15848_lociStitched	chr2	119293078	119293872	1	795	399.8584	46.9254	21738	0
1_MACS_peak_28772_lociStitched	chrX	46421509	46422295	1	787	502.254	124.3452	21739	0
1_MACS_peak_7986_lociStitched	chr14	87062292	87063066	1	775	462.3876	50.31	21740	0
1_MACS_peak_24686_lociStitched	chr7	3636428	3637218	1	791	446.587	81.291	21741	0
1_MACS_peak_16898_lociStitched	chr20	5891960	5892753	1	794	475.3242	119.5844	21742	0
1_MACS_peak_5179_lociStitched	chr11	75512168	75512969	1	802	427.8942	99.2439	21743	0
1_MACS_peak_1034_lociStitched	chr1	55137465	55138275	1	811	455.949	161.271	21744	0
1_MACS_peak_9802_lociStitched	chr16	18778274	18779044	1	771	513.667	91.553	21745	0
1_MACS_peak_16226_lociStitched	chr2	181199010	181199812	1	803	435.0048	111.3978	21746	0
1_MACS_peak_24618_lociStitched	chr7	9889	10371	1	483	917.0532	79.9638	21747	0
1_MACS_peak_24603_lociStitched	chr6	169427177	169427908	1	732	575.3701	63.3046	21748	0
1_MACS_peak_4025_lociStitched	chr10	125282173	125282978	1	806	404.5125	92.736	21749	0
1_MACS_peak_12005_lociStitched	chr17	71251640	71252435	1	796	477.318	130.9365	21750	0
1_MACS_peak_7297_lociStitched	chr13	51543612	51544423	1	812	363.6524	77.6938	21751	0
1_MACS_peak_4568_lociStitched	chr11	44559779	44560580	1	802	453.1257	128.8809	21752	0
1_MACS_peak_21459_lociStitched	chr4	164164998	164165781	1	784	451.3995	68.9823	21753	0
1_MACS_peak_17631_lociStitched	chr20	62012907	62013683	1	777	426.8776	24.7544	21754	0
1_MACS_peak_7023_lociStitched	chr12	124155342	124156129	1	788	449.5344	80.1166	21755	0
1_MACS_peak_18715_lociStitched	chr22	44280555	44281343	1	789	461.4528	95.742	21756	0
1_MACS_peak_20896_lociStitched	chr4	54561697	54562474	1	778	517.1712	118.881	21757	0
1_MACS_peak_5793_lociStitched	chr12	6408653	6409461	1	809	370.7912	75.4672	21758	0
1_MACS_peak_1418_lociStitched	chr1	120204553	120205356	1	804	402.5439	88.1694	21759	0
1_MACS_peak_25847_lociStitched	chr7	129702606	129703403	1	798	444.4072	108.9499	21760	0
1_MACS_peak_10246_lociStitched	chr16	58130945	58131753	1	809	380.4872	86.1328	21761	0
1_MACS_peak_21868_lociStitched	chr5	37445681	37446498	1	818	363.3199	108.3342	21762	0
1_MACS_peak_14467_lociStitched	chr19	50860181	50860973	1	793	503.5536	153.4896	21763	0
1_MACS_peak_13914_lociStitched	chr19	35490527	35491329	1	803	447.2754	132.1696	21764	0
1_MACS_peak_5307_lociStitched	chr11	96196966	96197732	1	767	600.0078	174.8778	21765	0
1_MACS_peak_8059_lociStitched	chr14	93241391	93242194	1	804	491.436	181.3977	21766	0
1_MACS_peak_28585_lociStitched	chrX	7028552	7029342	1	791	454.013	99.382	21767	0
1_MACS_peak_19007_lociStitched	chr3	17421030	17421798	1	769	530.304	111.6672	21768	0
1_MACS_peak_27958_lociStitched	chr9	101881092	101881847	1	756	600.6025	149.792	21769	0
1_MACS_peak_24578_lociStitched	chr6	162577942	162578722	1	781	472.29	88.374	21770	0
1_MACS_peak_17731_lociStitched	chr21	27173548	27174340	1	793	459.4392	113.1768	21771	0
1_MACS_peak_10478_lociStitched	chr16	79123470	79124263	1	794	434.4847	91.8294	21772	0
1_MACS_peak_8898_lociStitched	chr15	71147786	71148594	1	809	393.3344	106.1712	21773	0
1_MACS_peak_27628_lociStitched	chr9	65576297	65577110	1	814	324.7122	58.9425	21774	0
1_MACS_peak_15849_lociStitched	chr2	119455939	119456734	1	796	500.214	164.883	21775	0
1_MACS_peak_3245_lociStitched	chr10	45237526	45238312	1	787	571.029	206.2464	21776	0
1_MACS_peak_16197_lociStitched	chr2	176983605	176984164	1	560	830.3386	71.552	21777	0
1_MACS_peak_924_lociStitched	chr1	45859759	45860568	1	810	351.106	69.0886	21778	0
1_MACS_peak_4119_lociStitched	chr10	134266432	134267204	1	773	500.7964	95.4192	21779	0
1_MACS_peak_7930_lociStitched	chr14	75696655	75697458	1	804	387.5278	81.8257	21780	0
1_MACS_peak_16732_lociStitched	chr2	241374254	241375054	1	801	339.2	22.72	21781	0
1_MACS_peak_8173_lociStitched	chr14	105552862	105553630	1	769	462.72	47.0784	21782	0
1_MACS_peak_18874_lociStitched	chr3	4976826	4977599	1	774	495.8022	94.2287	21783	0
1_MACS_peak_17560_lociStitched	chr20	57267098	57267877	1	780	436.9411	52.5825	21784	0
1_MACS_peak_7267_lociStitched	chr13	47569919	47570734	1	816	344.582	90.954	21785	0
1_MACS_peak_25457_lociStitched	chr7	95099677	95100451	1	775	535.6854	137.4624	21786	0
1_MACS_peak_27072_lociStitched	chr8	126178857	126179652	1	796	547.9935	216.0015	21787	0
1_MACS_peak_21396_lociStitched	chr4	152197743	152198531	1	789	453.6516	98.5	21788	0
1_MACS_peak_17699_lociStitched	chr21	15895379	15896116	1	738	688.0632	199.5796	21789	0
1_MACS_peak_16125_lociStitched	chr2	170982260	170983058	1	799	414.7206	94.6428	21790	0
1_MACS_peak_29059_lociStitched	chrX	106898121	106898900	1	780	445.6659	63.7222	21791	0
1_MACS_peak_27746_lociStitched	chr9	84799281	84800038	1	758	539.3625	98.1072	21792	0
1_MACS_peak_13827_lociStitched	chr19	21751674	21752456	1	783	475.6124	103.5368	21793	0
1_MACS_peak_17740_lociStitched	chr21	29852507	29853303	1	797	452.3668	126.3252	21794	0
1_MACS_peak_4285_lociStitched	chr11	6547523	6548288	1	766	530.9865	111.537	21795	0
1_MACS_peak_24439_lociStitched	chr6	139634061	139634858	1	798	434.9229	113.5725	21796	0
1_MACS_peak_20195_lociStitched	chr3	173246760	173247544	1	785	498.9376	134.1424	21797	0
1_MACS_peak_28674_lociStitched	chrX	19942260	19943052	1	793	397.9008	60.0336	21798	0
1_MACS_peak_14666_lociStitched	chr2	3184241	3185062	1	822	358.6949	145.6454	21799	0
1_MACS_peak_1928_lociStitched	chr1	161873959	161874757	1	799	435.4686	121.2162	21800	0
1_MACS_peak_25150_lociStitched	chr7	52623360	52624143	1	784	524.2968	159.4188	21801	0
1_MACS_peak_22132_lociStitched	chr5	77517735	77518407	1	673	731.136	125.0592	21802	0
1_MACS_peak_23345_lociStitched	chr6	24940479	24941283	1	805	406.5828	115.6956	21803	0
1_MACS_peak_27173_lociStitched	chr8	138946238	138947043	1	806	380.765	94.1045	21804	0
1_MACS_peak_23875_lociStitched	chr6	45942743	45943549	1	807	406.1434	124.2046	21805	0
1_MACS_peak_400_lociStitched	chr1	22458286	22459089	1	804	435.7078	141.6492	21806	0
1_MACS_peak_21480_lociStitched	chr4	168021162	168021897	1	736	571.389	83.496	21807	0
1_MACS_peak_15379_lociStitched	chr2	71114433	71115235	1	803	412.3884	114.686	21808	0
1_MACS_peak_9315_lociStitched	chr15	93684339	93685107	1	769	500.2752	93.0816	21809	0
1_MACS_peak_8401_lociStitched	chr15	32878828	32879641	1	814	368.0451	118.1289	21810	0
1_MACS_peak_10729_lociStitched	chr17	2916139	2916909	1	771	592.438	191.191	21811	0
1_MACS_peak_8741_lociStitched	chr15	62636954	62637752	1	799	451.9872	140.049	21812	0
1_MACS_peak_1355_lociStitched	chr1	112162227	112163005	1	779	482.9046	104.8744	21813	0
1_MACS_peak_6876_lociStitched	chr12	113877141	113877959	1	819	302.1692	80.164	21814	0
1_MACS_peak_1784_lociStitched	chr1	156415204	156415984	1	781	479.622	109.044	21815	0
1_MACS_peak_8862_lociStitched	chr15	69351345	69352111	1	767	453.089	42.513	21816	0
1_MACS_peak_24973_lociStitched	chr7	35255405	35256140	1	736	666.7185	181.104	21817	0
1_MACS_peak_12638_lociStitched	chr18	35894890	35895692	1	803	377.6618	83.7288	21818	0
1_MACS_peak_8817_lociStitched	chr15	67066418	67067167	1	750	539.7294	87.5581	21819	0
1_MACS_peak_27578_lociStitched	chr9	38672269	38672951	1	683	684.8644	98.89	21820	0
1_MACS_peak_25110_lociStitched	chr7	46561676	46562440	1	765	467.186	53.4036	21821	0
1_MACS_peak_11438_lociStitched	chr17	40201953	40202744	1	792	418.439	86.4563	21822	0
1_MACS_peak_24453_lociStitched	chr6	143043182	143043961	1	780	443.7963	73.1481	21823	0
1_MACS_peak_28863_lociStitched	chrX	52975124	52975927	1	804	355.4881	69.058	21824	0
1_MACS_peak_13711_lociStitched	chr19	17684673	17685491	1	819	304.7868	88.753	21825	0
1_MACS_peak_5815_lociStitched	chr12	6736248	6737053	1	806	391.9545	114.31	21826	0
1_MACS_peak_26704_lociStitched	chr8	61851370	61852165	1	796	403.6215	87.609	21827	0
1_MACS_peak_1176_lociStitched	chr1	79085600	79086363	1	764	555.6929	140.9261	21828	0
1_MACS_peak_12371_lociStitched	chr17	80656687	80657474	1	788	485.6577	142.0535	21829	0
1_MACS_peak_11119_lociStitched	chr17	27242993	27243785	1	793	410.3352	83.8728	21830	0
1_MACS_peak_16591_lociStitched	chr2	228399135	228399890	1	756	628.2355	193.129	21831	0
1_MACS_peak_7210_lociStitched	chr13	40700181	40700969	1	789	398.4128	59.2576	21832	0
1_MACS_peak_22269_lociStitched	chr5	106906493	106907251	1	759	490.7292	63.8994	21833	0
1_MACS_peak_24667_lociStitched	chr7	2508394	2509191	1	798	397.9421	92.2129	21834	0
1_MACS_peak_8105_lociStitched	chr14	99756296	99757075	1	780	402.5093	35.6782	21835	0
1_MACS_peak_24920_lociStitched	chr7	29810931	29811724	1	794	455.8164	135.6823	21836	0
1_MACS_peak_16946_lociStitched	chr20	12905655	12906353	1	699	627.502	72.6618	21837	0
1_MACS_peak_10386_lociStitched	chr16	69726294	69727070	1	777	495.476	119.9696	21838	0
1_MACS_peak_11589_lociStitched	chr17	44511875	44512500	1	626	757.625	88.5	21839	0
1_MACS_peak_22282_lociStitched	chr5	109246303	109247052	1	750	555.3835	107.6313	21840	0
1_MACS_peak_2166_lociStitched	chr1	189130728	189131526	1	799	393.414	92.7276	21841	0
1_MACS_peak_4596_lociStitched	chr11	45676653	45677447	1	795	439.082	123.5464	21842	0
1_MACS_peak_9134_lociStitched	chr15	83331719	83332523	1	805	368.4732	92.2188	21843	0
1_MACS_peak_22339_lociStitched	chr5	118591412	118592219	1	808	383.8899	120.8079	21844	0
1_MACS_peak_13304_lociStitched	chr19	7339822	7340610	1	789	411.1784	74.9388	21845	0
1_MACS_peak_22287_lociStitched	chr5	109999120	109999918	1	799	456.6156	157.605	21846	0
1_MACS_peak_24425_lociStitched	chr6	138715051	138715832	1	782	453.2143	94.9696	21847	0
1_MACS_peak_24964_lociStitched	chr7	33972280	33973068	1	789	509.048	174.4632	21848	0
1_MACS_peak_4118_lociStitched	chr10	134259891	134260692	1	802	387.5238	101.3265	21849	0
1_MACS_peak_21810_lociStitched	chr5	29378923	29379720	1	798	400.4128	98.7483	21850	0
1_MACS_peak_26175_lociStitched	chr8	248511	249319	1	809	325.22	69.7304	21851	0
1_MACS_peak_24961_lociStitched	chr7	33789789	33790569	1	781	427.128	67.392	21852	0
1_MACS_peak_6535_lociStitched	chr12	71833296	71834085	1	790	420.4581	90.9717	21853	0
1_MACS_peak_18471_lociStitched	chr22	37350312	37351066	1	755	493.0406	60.8478	21854	0
1_MACS_peak_22785_lociStitched	chr5	157965396	157966206	1	811	342.63	98.496	21855	0
1_MACS_peak_19265_lociStitched	chr3	46908191	46908989	1	799	418.3116	122.7324	21856	0
1_MACS_peak_22798_lociStitched	chr5	158931729	158932484	1	756	561.116	131.8985	21857	0
1_MACS_peak_4009_lociStitched	chr10	123285991	123286785	1	795	378.6586	67.887	21858	0
1_MACS_peak_26129_lociStitched	chr7	156140391	156141185	1	795	419.7084	109.8102	21859	0
1_MACS_peak_25392_lociStitched	chr7	82201260	82202074	1	815	308.1804	86.8538	21860	0
1_MACS_peak_26159_lociStitched	chr7	158596521	158597328	1	808	329.9016	74.7282	21861	0
1_MACS_peak_23344_lociStitched	chr6	24861980	24862761	1	782	473.4422	120.8207	21862	0
1_MACS_peak_24930_lociStitched	chr7	30265352	30266159	1	808	370.9779	118.0641	21863	0
1_MACS_peak_26594_lociStitched	chr8	42080558	42081336	1	779	452.8738	91.4928	21864	0
1_MACS_peak_11651_lociStitched	chr17	46679725	46680518	1	794	455.6578	145.3569	21865	0
1_MACS_peak_25489_lociStitched	chr7	98637769	98638560	1	792	437.9767	120.6275	21866	0
1_MACS_peak_6508_lociStitched	chr12	68158627	68159392	1	766	523.6425	124.6185	21867	0
1_MACS_peak_14480_lociStitched	chr19	51338883	51339665	1	783	423.2184	75.6194	21868	0
1_MACS_peak_7193_lociStitched	chr13	34391963	34392753	1	791	392.551	72.285	21869	0
1_MACS_peak_27775_lociStitched	chr9	88913677	88914414	1	738	576.0392	107.0861	21870	0
1_MACS_peak_4437_lociStitched	chr11	18352374	18353172	1	799	377.2146	87.3012	21871	0
1_MACS_peak_26810_lociStitched	chr8	80997174	80997957	1	784	483.9723	140.2353	21872	0
1_MACS_peak_4209_lociStitched	chr11	1474613	1475397	1	785	409.4048	69.1488	21873	0
1_MACS_peak_5308_lociStitched	chr11	96668978	96669760	1	783	493.442	146.7032	21874	0
1_MACS_peak_24644_lociStitched	chr7	1233380	1234153	1	774	462.4859	87.8901	21875	0
1_MACS_peak_6997_lociStitched	chr12	123344585	123345351	1	767	475.8392	81.5024	21876	0
1_MACS_peak_11323_lociStitched	chr17	36819287	36820090	1	804	415.3919	148.7959	21877	0
1_MACS_peak_5956_lociStitched	chr12	15037295	15038057	1	763	594.36	189.2808	21878	0
1_MACS_peak_6836_lociStitched	chr12	111264324	111265090	1	767	500.8108	107.3932	21879	0
1_MACS_peak_19105_lociStitched	chr3	34151018	34151811	1	794	441.9389	136.1581	21880	0
1_MACS_peak_6549_lociStitched	chr12	75754490	75755266	1	777	415.0048	51.6816	21881	0
1_MACS_peak_9797_lociStitched	chr16	18509472	18510281	1	810	316.2381	79.5247	21882	0
1_MACS_peak_16710_lociStitched	chr2	238832190	238832932	1	743	523.4068	68.7834	21883	0
1_MACS_peak_5970_lociStitched	chr12	17137233	17137983	1	751	577.5	142.5	21884	0
1_MACS_peak_27366_lociStitched	chr9	6133501	6134299	1	799	386.7906	103.4208	21885	0
1_MACS_peak_8614_lociStitched	chr15	48009185	48009976	1	792	368.2105	57.8221	21886	0
1_MACS_peak_14477_lociStitched	chr19	51059574	51060354	1	781	418.548	70.2	21887	0
1_MACS_peak_2960_lociStitched	chr10	11187096	11187856	1	761	597.512	190.608	21888	0
1_MACS_peak_8673_lociStitched	chr15	55460448	55461238	1	791	417.357	104.438	21889	0
1_MACS_peak_6217_lociStitched	chr12	49823077	49823817	1	741	613.312	156.436	21890	0
1_MACS_peak_8101_lociStitched	chr14	98676332	98677118	1	787	363.4464	37.1778	21891	0
1_MACS_peak_14902_lociStitched	chr2	27069073	27069859	1	787	448.9632	122.7732	21892	0
1_MACS_peak_28556_lociStitched	chrX	347457	348240	1	784	374.9787	38.5236	21893	0
1_MACS_peak_28578_lociStitched	chrX	5153377	5154137	1	761	484.044	78.28	21894	0
1_MACS_peak_24292_lociStitched	chr6	119109610	119110400	1	791	444.138	132.799	21895	0
1_MACS_peak_7191_lociStitched	chr13	34302651	34303430	1	780	436.24	87.248	21896	0
1_MACS_peak_9615_lociStitched	chr16	4887975	4888767	1	793	394.9704	91.6344	21897	0
1_MACS_peak_21982_lociStitched	chr5	56136353	56137134	1	782	500.7772	159.0897	21898	0
1_MACS_peak_28130_lociStitched	chr9	121836086	121836887	1	802	363.8142	98.1225	21899	0
1_MACS_peak_8735_lociStitched	chr15	61520105	61520889	1	785	398.4288	67.2672	21900	0
1_MACS_peak_26836_lociStitched	chr8	84229963	84230744	1	782	414.8672	74.3512	21901	0
1_MACS_peak_17028_lociStitched	chr20	23762671	23763460	1	790	470.4018	158.4312	21902	0
1_MACS_peak_18430_lociStitched	chr22	35978935	35979717	1	783	502.2786	166.3314	21903	0
1_MACS_peak_4461_lociStitched	chr11	20631525	20632268	1	744	655.7718	209.6003	21904	0
1_MACS_peak_3014_lociStitched	chr10	14215821	14216618	1	798	408.4625	128.5561	21905	0
1_MACS_peak_4606_lociStitched	chr11	46231424	46232192	1	769	511.104	131.4048	21906	0
1_MACS_peak_23599_lociStitched	chr6	32212606	32213398	1	793	375.9624	76.7448	21907	0
1_MACS_peak_11154_lociStitched	chr17	28994611	28995402	1	792	326.1293	23.9673	21908	0
1_MACS_peak_27999_lociStitched	chr9	108147444	108148198	1	755	555.3964	138.1328	21909	0
1_MACS_peak_11616_lociStitched	chr17	45879451	45880221	1	771	481.327	109.571	21910	0
1_MACS_peak_17428_lociStitched	chr20	48301434	48302215	1	782	452.4333	115.8223	21911	0
1_MACS_peak_25574_lociStitched	chr7	100826044	100826828	1	785	434.1792	107.8784	21912	0
1_MACS_peak_26924_lociStitched	chr8	99986369	99987147	1	779	474.3466	128.0588	21913	0
1_MACS_peak_28899_lociStitched	chrX	57618261	57619044	1	784	406.1421	77.2038	21914	0
1_MACS_peak_28558_lociStitched	chrX	959714	960510	1	797	334.8772	55.72	21915	0
1_MACS_peak_4167_lociStitched	chr11	518619	519410	1	792	335.1467	36.4651	21916	0
1_MACS_peak_17468_lociStitched	chr20	50077280	50078052	1	773	393.72	30.2624	21917	0
1_MACS_peak_28574_lociStitched	chrX	3379725	3380509	1	785	425.1632	102.0768	21918	0
1_MACS_peak_15996_lociStitched	chr2	143344153	143344899	1	747	511.4576	77.2856	21919	0
1_MACS_peak_11085_lociStitched	chr17	26086900	26087681	1	782	437.1257	104.8102	21920	0
1_MACS_peak_23772_lociStitched	chr6	41836381	41837178	1	798	449.5877	178.9265	21921	0
1_MACS_peak_4361_lociStitched	chr11	11287396	11288175	1	780	416.9987	78.9127	21922	0
1_MACS_peak_1359_lociStitched	chr1	113050935	113051704	1	770	397.4192	27.9916	21923	0
1_MACS_peak_5674_lociStitched	chr11	131557666	131558445	1	780	401.4966	64.0338	21924	0
1_MACS_peak_26710_lociStitched	chr8	62200468	62201271	1	804	320.7985	78.7743	21925	0
1_MACS_peak_7589_lociStitched	chr14	23182149	23182939	1	791	366.323	68.651	21926	0
1_MACS_peak_9981_lociStitched	chr16	29888393	29889189	1	797	366.16	93.53	21927	0
1_MACS_peak_21224_lociStitched	chr4	114604245	114604956	1	712	711.9243	201.924	21928	0
1_MACS_peak_5672_lociStitched	chr11	131211838	131212636	1	799	440.9748	177.555	21929	0
1_MACS_peak_7341_lociStitched	chr13	75793805	75794513	1	709	635.784	120.7848	21930	0
1_MACS_peak_23589_lociStitched	chr6	32015749	32016542	1	794	404.9058	122.8357	21931	0
1_MACS_peak_16155_lociStitched	chr2	173311165	173311961	1	797	382.08	112.634	21932	0
1_MACS_peak_11152_lociStitched	chr17	28968579	28969348	1	770	456.3246	90.5113	21933	0
1_MACS_peak_18392_lociStitched	chr22	32072500	32073273	1	774	462.7178	109.6114	21934	0
1_MACS_peak_10267_lociStitched	chr16	62789751	62790471	1	721	539.928	50.832	21935	0
1_MACS_peak_20732_lociStitched	chr4	23277551	23278284	1	734	571.9599	112.0757	21936	0
1_MACS_peak_21524_lociStitched	chr4	176957475	176958245	1	771	466.928	105.567	21937	0
1_MACS_peak_25998_lociStitched	chr7	146602679	146603436	1	758	466.7662	67.9786	21938	0
1_MACS_peak_12692_lociStitched	chr18	45439074	45439846	1	773	436.952	82.99	21939	0
1_MACS_peak_21240_lociStitched	chr4	119809712	119810510	1	799	404.6658	147.7098	21940	0
1_MACS_peak_3065_lociStitched	chr10	21474081	21474865	1	785	392	78.792	21941	0
1_MACS_peak_5686_lociStitched	chr11	134077143	134077920	1	778	464.5683	127.0395	21942	0
1_MACS_peak_27403_lociStitched	chr9	16811950	16812702	1	753	460.5248	49.256	21943	0
1_MACS_peak_25254_lociStitched	chr7	72091864	72092650	1	787	390.8778	85.8312	21944	0
1_MACS_peak_21361_lociStitched	chr4	145567631	145568422	1	792	333.1692	47.7764	21945	0
1_MACS_peak_23299_lociStitched	chr6	16286071	16286847	1	777	420.6696	81.0144	21946	0
1_MACS_peak_9327_lociStitched	chr15	96533914	96534701	1	788	354.7009	54.1456	21947	0
1_MACS_peak_15884_lociStitched	chr2	126016805	126017587	1	783	473.0318	155.8526	21948	0
1_MACS_peak_8646_lociStitched	chr15	51640799	51641579	1	781	462.384	138.294	21949	0
1_MACS_peak_27827_lociStitched	chr9	93601238	93602022	1	785	437.864	128.4192	21950	0
1_MACS_peak_23812_lociStitched	chr6	43224923	43225695	1	773	417.4204	67.6272	21951	0
1_MACS_peak_26773_lociStitched	chr8	73068138	73068895	1	758	449.1281	55.4881	21952	0
1_MACS_peak_18683_lociStitched	chr22	42815220	42816006	1	787	376.1796	76.1634	21953	0
1_MACS_peak_13435_lociStitched	chr19	10778355	10779145	1	791	396.027	111.706	21954	0
1_MACS_peak_4222_lociStitched	chr11	2172607	2173391	1	785	442.568	135.9456	21955	0
1_MACS_peak_17408_lociStitched	chr20	47298952	47299720	1	769	425.3184	64.7424	21956	0
1_MACS_peak_27768_lociStitched	chr9	88117571	88118342	1	772	470.2329	119.8905	21957	0
1_MACS_peak_28924_lociStitched	chrX	67237901	67238681	1	781	390.234	70.2	21958	0
1_MACS_peak_21366_lociStitched	chr4	146290361	146291166	1	806	277.403	65.4465	21959	0
1_MACS_peak_20705_lociStitched	chr4	16087327	16088041	1	715	608.328	112.9548	21960	0
1_MACS_peak_9684_lociStitched	chr16	11649831	11650616	1	786	425.3915	123.873	21961	0
1_MACS_peak_4538_lociStitched	chr11	36131454	36132241	1	788	428.128	134.3409	21962	0
1_MACS_peak_26781_lociStitched	chr8	74268485	74269266	1	782	428.3785	112.7764	21963	0
